energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.54927464,2.82107736,-2.82107732,0.48790110,-0.48790109,0.04092315,-0.04092314,1.14439733,-1.14439732,2.02435095,-2.02435092,0.21958597,-0.21958596,0.00000000,-0.00000000
-0.54327164,2.75409921,-2.75409917,0.48136842,-0.48136841,0.03978636,-0.03978636,1.12507938,-1.12507937,1.96688727,-1.96688724,0.21874246,-0.21874246,0.00000000,-0.00000000
-0.53726863,2.68373655,-2.68373651,0.47377547,-0.47377547,0.03857271,-0.03857271,1.10393490,-1.10393489,1.90770645,-1.90770641,0.21743548,-0.21743548,0.00000000,-0.00000000
-0.53126563,2.61079656,-2.61079651,0.46519028,-0.46519028,0.03730607,-0.03730607,1.08120067,-1.08120066,1.84746920,-1.84746917,0.21566130,-0.21566130,0.00000000,-0.00000000
-0.52526263,2.53617333,-2.53617329,0.45571366,-0.45571365,0.03601122,-0.03601122,1.05716570,-1.05716569,1.78687099,-1.78687095,0.21343796,-0.21343796,0.00000000,-0.00000000
-0.51925963,2.46083483,-2.46083478,0.44547818,-0.44547818,0.03471347,-0.03471347,1.03216700,-1.03216699,1.72663120,-1.72663117,0.21080543,-0.21080543,0.00000000,-0.00000000
-0.51325663,2.38580626,-2.38580622,0.43464586,-0.43464586,0.03343836,-0.03343836,1.00658310,-1.00658308,1.66748114,-1.66748110,0.20782474,-0.20782474,0.00000000,-0.00000000
-0.50725363,2.31215014,-2.31215010,0.42340443,-0.42340443,0.03221117,-0.03221117,0.98082544,-0.98082542,1.61015056,-1.61015053,0.20457611,-0.20457611,0.00000000,-0.00000000
-0.50125063,2.24094297,-2.24094293,0.41196241,-0.41196240,0.03105653,-0.03105653,0.95532768,-0.95532767,1.55535312,-1.55535309,0.20115622,-0.20115622,0.00000000,-0.00000000
-0.49524762,2.17324910,-2.17324907,0.40054296,-0.40054295,0.02999794,-0.02999794,0.93053325,-0.93053324,1.50377072,-1.50377070,0.19767457,-0.19767456,0.00000000,-0.00000000
-0.48924462,2.11009219,-2.11009215,0.38937683,-0.38937682,0.02905731,-0.02905731,0.90688148,-0.90688147,1.45603711,-1.45603708,0.19424911,-0.19424911,0.00000000,-0.00000000
-0.48324162,2.05242515,-2.05242512,0.37869451,-0.37869450,0.02825443,-0.02825443,0.88479277,-0.88479276,1.41272108,-1.41272106,0.19100144,-0.19100144,0.00000000,-0.00000000
-0.47723862,2.00109951,-2.00109948,0.36871797,-0.36871796,0.02760644,-0.02760644,0.86465337,-0.86465336,1.37430983,-1.37430981,0.18805152,-0.18805152,0.00000000,-0.00000000
-0.47123562,1.95683529,-1.95683527,0.35965227,-0.35965226,0.02712736,-0.02712736,0.84680044,-0.84680043,1.34119292,-1.34119291,0.18551239,-0.18551238,0.00000000,-0.00000000
-0.46523262,1.92019271,-1.92019269,0.35167743,-0.35167743,0.02682755,-0.02682755,0.83150792,-0.83150791,1.31364763,-1.31364762,0.18348491,-0.18348491,0.00000000,-0.00000000
-0.45922961,1.89154694,-1.89154692,0.34494090,-0.34494089,0.02671332,-0.02671332,0.81897406,-0.81897405,1.29182629,-1.29182628,0.18205298,-0.18205298,0.00000000,-0.00000000
-0.45322661,1.87106731,-1.87106730,0.33955093,-0.33955092,0.02678651,-0.02678651,0.80931107,-0.80931106,1.27574640,-1.27574639,0.18127921,-0.18127921,0.00000000,-0.00000000
-0.44722361,1.85870205,-1.85870204,0.33557129,-0.33557129,0.02704424,-0.02704424,0.80253757,-0.80253757,1.26528401,-1.26528401,0.18120148,-0.18120148,0.00000000,-0.00000000
-0.44122061,1.85416964,-1.85416964,0.33301750,-0.33301749,0.02747875,-0.02747875,0.79857427,-0.79857426,1.26017114,-1.26017114,0.18183046,-0.18183046,0.00000000,-0.00000000
-0.43521761,1.85695764,-1.85695764,0.33185474,-0.33185474,0.02807734,-0.02807734,0.79724313,-0.79724313,1.25999746,-1.25999746,0.18314816,-0.18314816,0.00000000,-0.00000000
-0.42921461,1.86632933,-1.86632933,0.33199783,-0.33199783,0.02882251,-0.02882251,0.79827040,-0.79827039,1.26421663,-1.26421664,0.18510774,-0.18510774,0.00000000,-0.00000000
-0.42321161,1.88133854,-1.88133855,0.33331294,-0.33331294,0.02969226,-0.02969226,0.80129323,-0.80129323,1.27215737,-1.27215737,0.18763449,-0.18763449,0.00000000,-0.00000000
-0.41720860,1.90085238,-1.90085239,0.33562143,-0.33562143,0.03066049,-0.03066049,0.80587002,-0.80587002,1.28303898,-1.28303899,0.19062797,-0.19062797,0.00000000,-0.00000000
-0.41120560,1.92358125,-1.92358126,0.33870534,-0.33870534,0.03169765,-0.03169765,0.81149392,-0.81149392,1.29599124,-1.29599124,0.19396528,-0.19396528,0.00000000,-0.00000000
-0.40520260,1.94811541,-1.94811542,0.34231452,-0.34231452,0.03277145,-0.03277146,0.81760914,-0.81760914,1.31007777,-1.31007778,0.19750527,-0.19750527,0.00000000,-0.00000000
-0.39919960,1.97296666,-1.97296667,0.34617514,-0.34617514,0.03384779,-0.03384779,0.82362936,-0.82362936,1.32432250,-1.32432250,0.20109354,-0.20109355,0.00000000,-0.00000000
-0.39319660,1.99661383,-1.99661385,0.34999910,-0.34999910,0.03489166,-0.03489166,0.82895764,-0.82895764,1.33773796,-1.33773797,0.20456802,-0.20456802,0.00000000,-0.00000000
-0.38719360,2.01755021,-2.01755022,0.35349410,-0.35349410,0.03586822,-0.03586822,0.83300685,-0.83300685,1.34935473,-1.34935473,0.20776479,-0.20776479,0.00000000,-0.00000000
-0.38119060,2.03433120,-2.03433121,0.35637382,-0.35637382,0.03674385,-0.03674385,0.83521990,-0.83521989,1.35825063,-1.35825063,0.21052411,-0.21052412,0.00000000,-0.00000000
-0.37518759,2.04562034,-2.04562035,0.35836797,-0.35836797,0.03748720,-0.03748720,0.83508898,-0.83508898,1.36357885,-1.36357885,0.21269616,-0.21269616,0.00000000,-0.00000000
-0.36918459,2.05023180,-2.05023180,0.35923162,-0.35923162,0.03807017,-0.03807017,0.83217296,-0.83217296,1.36459366,-1.36459366,0.21414634,-0.21414635,0.00000000,-0.00000000
-0.36318159,2.04716781,-2.04716781,0.35875349,-0.35875349,0.03846878,-0.03846878,0.82611225,-0.82611224,1.36067300,-1.36067300,0.21476003,-0.21476003,0.00000000,-0.00000000
-0.35717859,2.03564953,-2.03564953,0.35676298,-0.35676298,0.03866396,-0.03866396,0.81664067,-0.81664066,1.35133685,-1.35133684,0.21444641,-0.21444641,0.00000000,-0.00000000
-0.35117559,2.01514033,-2.01514031,0.35313549,-0.35313549,0.03864212,-0.03864212,0.80359381,-0.80359380,1.33626094,-1.33626093,0.21314136,-0.21314136,0.00000000,-0.00000000
-0.34517259,1.98536057,-1.98536056,0.34779603,-0.34779603,0.03839555,-0.03839555,0.78691369,-0.78691368,1.31528526,-1.31528525,0.21080936,-0.21080936,0.00000000,-0.00000000
-0.33916958,1.94629378,-1.94629376,0.34072088,-0.34072088,0.03792268,-0.03792268,0.76664964,-0.76664962,1.28841721,-1.28841720,0.20744424,-0.20744424,0.00000000,-0.00000000
-0.33316658,1.89818395,-1.89818393,0.33193745,-0.33193744,0.03722800,-0.03722800,0.74295550,-0.74295548,1.25582938,-1.25582937,0.20306889,-0.20306888,0.00000000,-0.00000000
-0.32716358,1.84152474,-1.84152471,0.32152223,-0.32152222,0.03632195,-0.03632195,0.71608348,-0.71608346,1.21785238,-1.21785236,0.19773396,-0.19773396,0.00000000,-0.00000000
-0.32116058,1.77704109,-1.77704105,0.30959721,-0.30959720,0.03522051,-0.03522051,0.68637499,-0.68637497,1.17496305,-1.17496302,0.19151578,-0.19151577,0.00000000,-0.00000000
-0.31515758,1.70566458,-1.70566454,0.29632483,-0.29632482,0.03394466,-0.03394466,0.65424910,-0.65424908,1.12776892,-1.12776889,0.18451342,-0.18451341,0.00000000,-0.00000000
-0.30915458,1.62850381,-1.62850377,0.28190186,-0.28190185,0.03251973,-0.03251973,0.62018922,-0.62018921,1.07698961,-1.07698958,0.17684529,-0.17684529,0.00000000,-0.00000000
-0.30315158,1.54681122,-1.54681118,0.26655247,-0.26655246,0.03097467,-0.03097467,0.58472867,-0.58472865,1.02343618,-1.02343615,0.16864539,-0.16864539,0.00000000,-0.00000000
-0.29714857,1.46194811,-1.46194807,0.25052092,-0.25052091,0.02934114,-0.02934114,0.54843579,-0.54843577,0.96798928,-0.96798925,0.16005931,-0.16005930,0.00000000,-0.00000000
-0.29114557,1.37534920,-1.37534915,0.23406414,-0.23406413,0.02765276,-0.02765276,0.51189933,-0.51189931,0.91157715,-0.91157712,0.15124029,-0.15124028,0.00000000,-0.00000000
-0.28514257,1.28848822,-1.28848818,0.21744454,-0.21744454,0.02594423,-0.02594423,0.47571462,-0.47571460,0.85515423,-0.85515420,0.14234549,-0.14234549,0.00000000,-0.00000000
-0.27913957,1.20284582,-1.20284578,0.20092342,-0.20092341,0.02425051,-0.02425051,0.44047108,-0.44047106,0.79968106,-0.79968103,0.13353250,-0.13353250,0.00000000,-0.00000000
-0.27313657,1.11988059,-1.11988055,0.18475505,-0.18475504,0.02260612,-0.02260612,0.40674128,-0.40674126,0.74610615,-0.74610613,0.12495625,-0.12495625,0.00000000,-0.00000000
-0.26713357,1.04100398,-1.04100395,0.16918179,-0.16918179,0.02104449,-0.02104449,0.37507200,-0.37507199,0.69535013,-0.69535011,0.11676640,-0.11676640,0.00000000,-0.00000000
-0.26113057,0.96755943,-0.96755940,0.15443025,-0.15443025,0.01959736,-0.01959736,0.34597719,-0.34597718,0.64829228,-0.64829226,0.10910522,-0.10910522,0.00000000,-0.00000000
-0.25512756,0.90080572,-0.90080569,0.14070848,-0.14070847,0.01829436,-0.01829436,0.31993279,-0.31993278,0.60575960,-0.60575958,0.10210588,-0.10210588,0.00000000,-0.00000000
-0.24912456,0.84190431,-0.84190429,0.12820429,-0.12820428,0.01716263,-0.01716263,0.29737337,-0.29737336,0.56851808,-0.56851807,0.09589124,-0.09589124,0.00000000,-0.00000000
-0.24312156,0.79191012,-0.79191010,0.11708450,-0.11708450,0.01622651,-0.01622651,0.27869013,-0.27869012,0.53726594,-0.53726592,0.09057289,-0.09057289,0.00000000,-0.00000000
-0.23711856,0.75176515,-0.75176513,0.10749507,-0.10749507,0.01550737,-0.01550737,0.26423004,-0.26423003,0.51262836,-0.51262835,0.08625053,-0.08625053,0.00000000,-0.00000000
-0.23111556,0.72229407,-0.72229406,0.09956176,-0.09956176,0.01502342,-0.01502342,0.25429564,-0.25429564,0.49515331,-0.49515330,0.08301149,-0.08301149,0.00000000,-0.00000000
-0.22511256,0.70420103,-0.70420102,0.09339138,-0.09339138,0.01478964,-0.01478964,0.24914515,-0.24914515,0.48530783,-0.48530783,0.08093031,-0.08093031,0.00000000,-0.00000000
-0.21910955,0.69806677,-0.69806677,0.08907312,-0.08907312,0.01481764,-0.01481764,0.24899237,-0.24899237,0.48347450,-0.48347450,0.08006835,-0.08006835,0.00000000,-0.00000000
-0.21310655,0.70434555,-0.70434556,0.08667996,-0.08667996,0.01511562,-0.01511562,0.25400630,-0.25400630,0.48994763,-0.48994763,0.08047330,-0.08047330,0.00000000,-0.00000000
-0.20710355,0.72336120,-0.72336122,0.08626984,-0.08626984,0.01568832,-0.01568832,0.26430989,-0.26430989,0.50492892,-0.50492893,0.08217858,-0.08217859,0.00000000,-0.00000000
-0.20110055,0.75530212,-0.75530214,0.08788655,-0.08788655,0.01653688,-0.01653688,0.27997801,-0.27997802,0.52852262,-0.52852263,0.08520266,-0.08520267,0.00000000,-0.00000000
-0.19509755,0.80021511,-0.80021514,0.09156000,-0.09156000,0.01765882,-0.01765882,0.30103455,-0.30103457,0.56073011,-0.56073013,0.08954820,-0.08954820,0.00000000,-0.00000000
-0.18909455,0.85799828,-0.85799832,0.09730601,-0.09730602,0.01904795,-0.01904795,0.32744860,-0.32744861,0.60144429,-0.60144431,0.09520116,-0.09520116,0.00000000,-0.00000000
-0.18309155,0.92839341,-0.92839345,0.10512552,-0.10512552,0.02069428,-0.02069429,0.35913004,-0.35913006,0.65044396,-0.65044399,0.10212993,-0.10212994,0.00000000,-0.00000000
-0.17708854,1.01097844,-1.01097849,0.11500313,-0.11500314,0.02258403,-0.02258403,0.39592485,-0.39592487,0.70738897,-0.70738901,0.11028452,-0.11028453,0.00000000,-0.00000000
-0.17108554,1.10516088,-1.10516093,0.12690525,-0.12690526,0.02469959,-0.02469959,0.43761034,-0.43761036,0.77181647,-0.77181651,0.11959593,-0.11959593,0.00000000,-0.00000000
-0.16508254,1.21017299,-1.21017304,0.14077778,-0.14077779,0.02701958,-0.02701958,0.48389096,-0.48389099,0.84313900,-0.84313904,0.12997582,-0.12997582,0.00000000,-0.00000000
-0.15907954,1.32506968,-1.32506975,0.15654368,-0.15654369,0.02951902,-0.02951902,0.53439504,-0.53439506,0.92064505,-0.92064509,0.14131661,-0.14131661,0.00000000,-0.00000000
-0.15307654,1.44873005,-1.44873012,0.17410043,-0.17410044,0.03216950,-0.03216950,0.58867291,-0.58867294,1.00350263,-1.00350268,0.15349200,-0.15349200,0.00000000,-0.00000000
-0.14707354,1.57986316,-1.57986323,0.19331776,-0.19331777,0.03493952,-0.03493953,0.64619702,-0.64619705,1.09076625,-1.09076630,0.16635811,-0.16635811,0.00000000,-0.00000000
-0.14107054,1.71701884,-1.71701891,0.21403581,-0.21403582,0.03779491,-0.03779491,0.70636415,-0.70636418,1.18138757,-1.18138762,0.17975515,-0.17975516,0.00000000,-0.00000000
-0.13506753,1.85860364,-1.85860371,0.23606385,-0.23606386,0.04069931,-0.04069932,0.76850027,-0.76850030,1.27422993,-1.27422998,0.19350978,-0.19350979,0.00000000,-0.00000000
-0.12906453,2.00290220,-2.00290228,0.25918000,-0.25918001,0.04361484,-0.04361484,0.83186797,-0.83186800,1.36808648,-1.36808653,0.20743794,-0.20743795,0.00000000,-0.00000000
-0.12306153,2.14810364,-2.14810372,0.28313178,-0.28313179,0.04650271,-0.04650272,0.89567671,-0.89567674,1.46170168,-1.46170173,0.22134828,-0.22134829,0.00000000,-0.00000000
-0.11705853,2.29233253,-2.29233261,0.30763796,-0.30763797,0.04932408,-0.04932408,0.95909552,-0.95909555,1.55379557,-1.55379562,0.23504600,-0.23504600,0.00000000,-0.00000000
-0.11105553,2.43368365,-2.43368372,0.33239153,-0.33239155,0.05204076,-0.05204077,1.02126807,-1.02126810,1.64309009,-1.64309013,0.24833692,-0.24833692,0.00000000,-0.00000000
-0.10505253,2.57025947,-2.57025953,0.35706394,-0.35706395,0.05461608,-0.05461609,1.08132967,-1.08132970,1.72833649,-1.72833653,0.26103178,-0.26103178,0.00000000,-0.00000000
-0.09904952,2.70020913,-2.70020920,0.38131048,-0.38131049,0.05701566,-0.05701567,1.13842553,-1.13842555,1.80834302,-1.80834306,0.27295045,-0.27295045,0.00000000,-0.00000000
-0.09304652,2.82176771,-2.82176777,0.40477678,-0.40477679,0.05920817,-0.05920817,1.19172987,-1.19172989,1.88200170,-1.88200173,0.28392599,-0.28392599,0.00000000,-0.00000000
-0.08704352,2.93329413,-2.93329418,0.42710615,-0.42710616,0.06116601,-0.06116601,1.24046508,-1.24046510,1.94831314,-1.94831317,0.29380835,-0.29380836,0.00000000,-0.00000000
-0.08104052,3.03330671,-3.03330676,0.44794763,-0.44794764,0.06286588,-0.06286589,1.28392020,-1.28392021,2.00640874,-2.00640876,0.30246760,-0.30246761,0.00000000,-0.00000000
-0.07503752,3.12051488,-3.12051492,0.46696441,-0.46696442,0.06428930,-0.06428930,1.32146811,-1.32146812,2.05556905,-2.05556907,0.30979652,-0.30979653,0.00000000,-0.00000000
-0.06903452,3.19384605,-3.19384608,0.48384233,-0.48384233,0.06542289,-0.06542289,1.35258073,-1.35258074,2.09523807,-2.09523808,0.31571253,-0.31571253,0.00000000,-0.00000000
-0.06303152,3.25246685,-3.25246687,0.49829813,-0.49829813,0.06625859,-0.06625859,1.37684172,-1.37684173,2.12503271,-2.12503272,0.32015887,-0.32015888,0.00000000,-0.00000000
-0.05702851,3.29579814,-3.29579815,0.51008722,-0.51008722,0.06679376,-0.06679376,1.39395611,-1.39395611,2.14474749,-2.14474750,0.32310508,-0.32310508,0.00000000,-0.00000000
-0.05102551,3.32352343,-3.32352344,0.51901049,-0.51901049,0.06703105,-0.06703105,1.40375671,-1.40375671,2.15435431,-2.15435431,0.32454669,-0.32454669,0.00000000,-0.00000000
-0.04502251,3.33559084,-3.33559084,0.52492001,-0.52492001,0.06697821,-0.06697821,1.40620705,-1.40620705,2.15399763,-2.15399762,0.32450438,-0.32450438,0.00000000,-0.00000000
-0.03901951,3.33220863,-3.33220862,0.52772339,-0.52772339,0.06664783,-0.06664783,1.40140081,-1.40140081,2.14398551,-2.14398550,0.32302255,-0.32302255,0.00000000,-0.00000000
-0.03301651,3.31383509,-3.31383508,0.52738654,-0.52738654,0.06605684,-0.06605684,1.38955797,-1.38955796,2.12477705,-2.12477704,0.32016748,-0.32016748,0.00000000,-0.00000000
-0.02701351,3.28116325,-3.28116323,0.52393483,-0.52393483,0.06522613,-0.06522613,1.37101788,-1.37101787,2.09696700,-2.09696698,0.31602526,-0.31602526,0.00000000,-0.00000000
-0.02101051,3.23510133,-3.23510130,0.51745254,-0.51745253,0.06417995,-0.06417994,1.34622975,-1.34622974,2.06126826,-2.06126824,0.31069954,-0.31069953,0.00000000,-0.00000000
-0.01500750,3.17674996,-3.17674993,0.50808068,-0.50808067,0.06294540,-0.06294540,1.31574095,-1.31574093,2.01849321,-2.01849319,0.30430932,-0.30430932,0.00000000,-0.00000000
-0.00900450,3.10737701,-3.10737698,0.49601331,-0.49601331,0.06155189,-0.06155189,1.28018369,-1.28018367,1.96953440,-1.96953437,0.29698686,-0.29698685,0.00000000,-0.00000000
-0.00300150,3.02839110,-3.02839106,0.48149252,-0.48149251,0.06003059,-0.06003059,1.24026086,-1.24026084,1.91534554,-1.91534551,0.28887572,-0.28887572,0.00000000,-0.00000000
0.00300150,2.94131465,-2.94131460,0.46480222,-0.46480221,0.05841394,-0.05841393,1.19673121,-1.19673119,1.85692334,-1.85692331,0.28012921,-0.28012921,0.00000000,-0.00000000
0.00900450,2.84775731,-2.84775726,0.44626118,-0.44626117,0.05673518,-0.05673518,1.15039492,-1.15039490,1.79529054,-1.79529051,0.27090902,-0.27090901,0.00000000,-0.00000000
0.01500750,2.74939045,-2.74939040,0.42621546,-0.42621545,0.05502804,-0.05502803,1.10207955,-1.10207953,1.73148072,-1.73148069,0.26138420,-0.26138420,0.00000000,-0.00000000
0.02101051,2.64792320,-2.64792315,0.40503057,-0.40503056,0.05332630,-0.05332630,1.05262715,-1.05262713,1.66652491,-1.66652488,0.25173047,-0.25173046,0.00000000,-0.00000000
0.02701351,2.54508049,-2.54508044,0.38308368,-0.38308367,0.05166363,-0.05166363,1.00288260,-1.00288258,1.60144019,-1.60144016,0.24212963,-0.24212962,0.00000000,-0.00000000
0.03301651,2.44258321,-2.44258316,0.36075607,-0.36075606,0.05007331,-0.05007331,0.95368338,-0.95368336,1.53722026,-1.53722023,0.23276922,-0.23276922,0.00000000,-0.00000000
0.03901951,2.34213066,-2.34213062,0.33842610,-0.33842609,0.04858812,-0.04858811,0.90585088,-0.90585086,1.47482773,-1.47482770,0.22384216,-0.22384216,0.00000000,-0.00000000
0.04502251,2.24538512,-2.24538507,0.31646284,-0.31646283,0.04724016,-0.04724015,0.86018319,-0.86018317,1.41518810,-1.41518807,0.21554631,-0.21554630,0.00000000,-0.00000000
0.05102551,2.15395832,-2.15395828,0.29522046,-0.29522045,0.04606080,-0.04606080,0.81744908,-0.81744906,1.35918494,-1.35918491,0.20808385,-0.20808385,0.00000000,-0.00000000
0.05702851,2.06939961,-2.06939957,0.27503347,-0.27503346,0.04508059,-0.04508059,0.77838304,-0.77838303,1.30765619,-1.30765617,0.20166041,-0.20166040,0.00000000,-0.00000000
0.06303152,1.99318527,-1.99318523,0.25621279,-0.25621278,0.04432910,-0.04432910,0.74368106,-0.74368105,1.26139099,-1.26139096,0.19648372,-0.19648372,0.00000000,-0.00000000
0.06903452,1.92670863,-1.92670859,0.23904257,-0.23904256,0.04383482,-0.04383482,0.71399664,-0.71399662,1.22112687,-1.22112685,0.19276189,-0.19276189,0.00000000,-0.00000000
0.07503752,1.87127049,-1.87127047,0.22377772,-0.22377772,0.04362501,-0.04362501,0.68993682,-0.68993681,1.18754697,-1.18754696,0.19070101,-0.19070101,0.00000000,-0.00000000
0.08104052,1.82806939,-1.82806937,0.21064203,-0.21064203,0.04372540,-0.04372540,0.67205781,-0.67205781,1.16127688,-1.16127687,0.19050229,-0.19050229,0.00000000,-0.00000000
0.08704352,1.79819122,-1.79819120,0.19982668,-0.19982667,0.04415991,-0.04415991,0.66085990,-0.66085989,1.14288088,-1.14288087,0.19235852,-0.19235852,0.00000000,-0.00000000
0.09304652,1.78259791,-1.78259791,0.19148904,-0.19148904,0.04495030,-0.04495030,0.65678137,-0.65678137,1.13285741,-1.13285741,0.19645003,-0.19645003,0.00000000,-0.00000000
0.09904952,1.78211499,-1.78211499,0.18575175,-0.18575175,0.04611564,-0.04611564,0.66019150,-0.66019150,1.13163364,-1.13163364,0.20294004,-0.20294005,0.00000000,-0.00000000
0.10505253,1.79741771,-1.79741772,0.18270172,-0.18270172,0.04767181,-0.04767181,0.67138229,-0.67138230,1.13955891,-1.13955891,0.21196972,-0.21196972,0.00000000,-0.00000000
0.11105553,1.82901603,-1.82901605,0.18238930,-0.18238930,0.04963086,-0.04963087,0.69055949,-0.69055950,1.15689724,-1.15689725,0.22365285,-0.22365286,0.00000000,-0.00000000
0.11705853,1.87723851,-1.87723854,0.18482738,-0.18482739,0.05200039,-0.05200039,0.71783274,-0.71783275,1.18381898,-1.18381899,0.23807046,-0.23807046,0.00000000,-0.00000000
0.12306153,1.94221571,-1.94221574,0.18999060,-0.18999060,0.05478279,-0.05478280,0.75320565,-0.75320567,1.22039174,-1.22039176,0.25526551,-0.25526552,0.00000000,-0.00000000
0.12906453,2.02386363,-2.02386367,0.19781460,-0.19781461,0.05797462,-0.05797463,0.79656606,-0.79656608,1.26657105,-1.26657107,0.27523795,-0.27523795,0.00000000,-0.00000000
0.13506753,2.12186811,-2.12186816,0.20819562,-0.20819563,0.06156590,-0.06156590,0.84767732,-0.84767735,1.32219113,-1.32219116,0.29794031,-0.29794032,0.00000000,-0.00000000
0.14107054,2.23567125,-2.23567130,0.22099045,-0.22099046,0.06553953,-0.06553953,0.90617117,-0.90617120,1.38695635,-1.38695638,0.32327423,-0.32327425,0.00000000,-0.00000000
0.14707354,2.36446079,-2.36446086,0.23601694,-0.23601695,0.06987085,-0.06987085,0.97154306,-0.97154309,1.46043401,-1.46043405,0.35108799,-0.35108801,0.00000000,-0.00000000
0.15307654,2.50716403,-2.50716410,0.25305529,-0.25305530,0.07452730,-0.07452730,1.04315062,-1.04315065,1.54204914,-1.54204918,0.38117551,-0.38117552,0.00000000,-0.00000000
0.15907954,2.66244710,-2.66244717,0.27185023,-0.27185023,0.07946834,-0.07946834,1.12021587,-1.12021590,1.63108204,-1.63108209,0.41327684,-0.41327685,0.00000000,-0.00000000
0.16508254,2.82872102,-2.82872110,0.29211421,-0.29211421,0.08464557,-0.08464557,1.20183188,-1.20183192,1.72666926,-1.72666931,0.44708048,-0.44708050,0.00000000,-0.00000000
0.17108554,3.00415542,-3.00415550,0.31353171,-0.31353172,0.09000312,-0.09000313,1.28697405,-1.28697409,1.82780868,-1.82780873,0.48222746,-0.48222747,0.00000000,-0.00000000
0.17708854,3.18670050,-3.18670059,0.33576466,-0.33576467,0.09547842,-0.09547842,1.37451627,-1.37451631,1.93336917,-1.93336922,0.51831729,-0.51831731,0.00000000,-0.00000000
0.18309155,3.37411778,-3.37411787,0.35845890,-0.35845891,0.10100312,-0.10100313,1.46325193,-1.46325197,2.04210519,-2.04210524,0.55491575,-0.55491577,0.00000000,-0.00000000
0.18909455,3.56401940,-3.56401949,0.38125159,-0.38125160,0.10650447,-0.10650448,1.55191923,-1.55191927,2.15267651,-2.15267657,0.59156426,-0.59156428,0.00000000,-0.00000000
0.19509755,3.75391554,-3.75391563,0.40377935,-0.40377936,0.11190687,-0.11190688,1.63923029,-1.63923033,2.26367281,-2.26367286,0.62779063,-0.62779065,0.00000000,-0.00000000
0.20110055,3.94126883,-3.94126892,0.42568678,-0.42568679,0.11713371,-0.11713371,1.72390320,-1.72390324,2.37364282,-2.37364287,0.66312088,-0.66312090,0.00000000,-0.00000000
0.20710355,4.12355432,-4.12355440,0.44663517,-0.44663518,0.12210936,-0.12210936,1.80469563,-1.80469566,2.48112730,-2.48112735,0.69709163,-0.69709164,0.00000000,-0.00000000
0.21310655,4.29832297,-4.29832306,0.46631098,-0.46631099,0.12676135,-0.12676135,1.88043901,-1.88043904,2.58469477,-2.58469482,0.72926265,-0.72926267,0.00000000,-0.00000000
0.21910955,4.46326638,-4.46326646,0.48443362,-0.48443363,0.13102250,-0.13102250,1.95007163,-1.95007166,2.68297889,-2.68297894,0.75922908,-0.75922909,0.00000000,-0.00000000
0.22511256,4.61628003,-4.61628011,0.50076235,-0.50076235,0.13483304,-0.13483304,2.01266926,-2.01266929,2.77471580,-2.77471584,0.78663269,-0.78663270,0.00000000,-0.00000000
0.23111556,4.75552246,-4.75552253,0.51510182,-0.51510183,0.13814257,-0.13814257,2.06747192,-2.06747195,2.85878012,-2.85878016,0.81117186,-0.81117187,0.00000000,-0.00000000
0.23711856,4.87946751,-4.87946757,0.52730608,-0.52730609,0.14091178,-0.14091179,2.11390546,-2.11390548,2.93421772,-2.93421776,0.83260968,-0.83260969,0.00000000,-0.00000000
0.24312156,4.98694715,-4.98694720,0.53728081,-0.53728081,0.14311384,-0.14311384,2.15159689,-2.15159691,3.00027375,-3.00027378,0.85077991,-0.85077991,0.00000000,-0.00000000
0.24912456,5.07718268,-5.07718272,0.54498367,-0.54498367,0.14473532,-0.14473532,2.18038274,-2.18038275,3.05641446,-3.05641449,0.86559047,-0.86559048,0.00000000,-0.00000000
0.25512756,5.14980245,-5.14980249,0.55042288,-0.55042288,0.14577673,-0.14577673,2.20030985,-2.20030985,3.10234161,-3.10234163,0.87702440,-0.87702440,0.00000000,-0.00000000
0.26113057,5.20484518,-5.20484520,0.55365398,-0.55365398,0.14625249,-0.14625249,2.21162864,-2.21162864,3.13799838,-3.13799840,0.88513806,-0.88513807,0.00000000,-0.00000000
0.26713357,5.24274814,-5.24274816,0.55477510,-0.55477510,0.14619034,-0.14619034,2.21477907,-2.21477907,3.16356655,-3.16356656,0.89005704,-0.89005704,0.00000000,-0.00000000
0.27313657,5.26432081,-5.26432082,0.55392096,-0.55392096,0.14563031,-0.14563031,2.21036999,-2.21036998,3.17945447,-3.17945447,0.89196953,-0.89196953,0.00000000,-0.00000000
0.27913957,5.27070471,-5.27070471,0.55125597,-0.55125597,0.14462315,-0.14462315,2.19915272,-2.19915271,3.18627653,-3.18627653,0.89111796,-0.89111796,0.00000000,-0.00000000
0.28514257,5.26332138,-5.26332138,0.54696687,-0.54696686,0.14322834,-0.14322834,2.18199037,-2.18199036,3.18482467,-3.18482467,0.88778894,-0.88778894,0.00000000,-0.00000000
0.29114557,5.24381076,-5.24381075,0.54125514,-0.54125514,0.14151176,-0.14151176,2.15982404,-2.15982403,3.17603334,-3.17603333,0.88230222,-0.88230222,0.00000000,-0.00000000
0.29714857,5.21396276,-5.21396274,0.53432990,-0.53432990,0.13954316,-0.13954316,2.13363774,-2.13363773,3.16093930,-3.16093929,0.87499910,-0.87499910,0.00000000,-0.00000000
