energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Li_s_up,S_s_up,S_p_up
-3.05252626,0.43681820,0.00000000,0.12444317,0.22105830,0.09602917,0.00011304,0.00002146,0.25689789
-3.04652326,0.47032656,0.00000000,0.13920929,0.24691819,0.10366971,0.00009518,0.00001807,0.26923527
-3.04052026,0.50509165,0.00000000,0.15489566,0.27430991,0.11159389,0.00007957,0.00001511,0.28150959
-3.03451726,0.54080929,0.00000000,0.17138164,0.30303132,0.11972967,0.00006604,0.00001254,0.29359535
-3.02851426,0.57714887,0.00000000,0.18852206,0.33284020,0.12799784,0.00005442,0.00001033,0.30537626
-3.02251126,0.61375824,0.00000000,0.20614954,0.36345806,0.13631315,0.00004453,0.00000845,0.31674676
-3.01650825,0.65026989,0.00000000,0.22407786,0.39457564,0.14458579,0.00003617,0.00000687,0.32761331
-3.01050525,0.68630842,0.00000000,0.24210618,0.42585992,0.15272321,0.00002917,0.00000554,0.33789564
-3.00450225,0.72149908,0.00000000,0.26002419,0.45696252,0.16063218,0.00002336,0.00000443,0.34752779
-2.99849925,0.75547707,0.00000000,0.27761785,0.48752902,0.16822116,0.00001857,0.00000352,0.35645902
-2.99249625,0.78789737,0.00000000,0.29467554,0.51720906,0.17540277,0.00001466,0.00000278,0.36465462
-2.98649325,0.81844458,0.00000000,0.31099441,0.54566650,0.18209626,0.00001149,0.00000218,0.37209642
-2.98049025,0.84684234,0.00000000,0.32638649,0.57258934,0.18822998,0.00000895,0.00000170,0.37878316
-2.97448724,0.87286184,0.00000000,0.34068450,0.59769891,0.19374364,0.00000693,0.00000131,0.38473054
-2.96848424,0.89632892,0.00000000,0.35374677,0.62075767,0.19859020,0.00000534,0.00000100,0.38997091
-2.96248124,0.91712942,0.00000000,0.36546132,0.64157557,0.20273743,0.00000410,0.00000077,0.39455254
-2.95647824,0.93521226,0.00000000,0.37574869,0.66001424,0.20616887,0.00000315,0.00000058,0.39853849
-2.95047524,0.95059022,0.00000000,0.38456345,0.67598919,0.20888429,0.00000245,0.00000044,0.40200497
-2.94447224,0.96333808,0.00000000,0.39189432,0.68946965,0.21089948,0.00000196,0.00000033,0.40503917
-2.93846923,0.97358832,0.00000000,0.39776292,0.70047626,0.21224544,0.00000164,0.00000024,0.40773669
-2.93246623,0.98152445,0.00000000,0.40222119,0.70907673,0.21296701,0.00000149,0.00000018,0.41019848
-2.92646323,0.98737228,0.00000000,0.40534769,0.71537983,0.21312091,0.00000151,0.00000014,0.41252750
-2.92046023,0.99138961,0.00000000,0.40724298,0.71952797,0.21277345,0.00000172,0.00000011,0.41482503
-2.91445723,0.99385479,0.00000000,0.40802434,0.72168903,0.21199784,0.00000214,0.00000009,0.41718706
-2.90845423,0.99505478,0.00000000,0.40782013,0.72204774,0.21087140,0.00000283,0.00000008,0.41970055
-2.90245123,0.99527326,0.00000001,0.40676410,0.72079728,0.20947273,0.00000388,0.00000008,0.42243993
-2.89644822,0.99477943,0.00000001,0.40498994,0.71813143,0.20787897,0.00000540,0.00000008,0.42546406
-2.89044522,0.99381798,0.00000001,0.40262631,0.71423770,0.20616336,0.00000755,0.00000010,0.42881346
-2.88444222,0.99260072,0.00000001,0.39979256,0.70929180,0.20439317,0.00001053,0.00000013,0.43250837
-2.87843922,0.99130017,0.00000002,0.39659538,0.70345349,0.20262810,0.00001464,0.00000016,0.43654728
-2.87243622,0.99004532,0.00000003,0.39312630,0.69686411,0.20091920,0.00002023,0.00000022,0.44090639
-2.86643322,0.98891976,0.00000004,0.38946024,0.68964546,0.19930840,0.00002777,0.00000029,0.44553972
-2.86043022,0.98796194,0.00000005,0.38565499,0.68190013,0.19782864,0.00003788,0.00000038,0.45038002
-2.85442721,0.98716760,0.00000007,0.38175152,0.67371293,0.19650446,0.00005129,0.00000050,0.45534038
-2.84842421,0.98649404,0.00000009,0.37777504,0.66515305,0.19535323,0.00006897,0.00000066,0.46031652
-2.84242121,0.98586582,0.00000012,0.37373659,0.65627685,0.19438671,0.00009208,0.00000086,0.46518963
-2.83641821,0.98518176,0.00000016,0.36963507,0.64713070,0.19361298,0.00012205,0.00000112,0.46982958
-2.83041521,0.98432256,0.00000021,0.36545943,0.63775372,0.19303861,0.00016063,0.00000144,0.47409864
-2.82441221,0.98315887,0.00000027,0.36119097,0.62818012,0.19267086,0.00020989,0.00000184,0.47785524
-2.81840920,0.98155929,0.00000034,0.35680553,0.61844094,0.19251997,0.00027230,0.00000234,0.48095792
-2.81240620,0.97939804,0.00000044,0.35227547,0.60856516,0.19260120,0.00035073,0.00000295,0.48326932
-2.80640320,0.97656200,0.00000056,0.34757150,0.59857998,0.19293668,0.00044853,0.00000369,0.48465989
-2.80040020,0.97295677,0.00000070,0.34266405,0.58851055,0.19355687,0.00056949,0.00000458,0.48501158
-2.79439720,0.96851175,0.00000088,0.33752450,0.57837903,0.19450149,0.00071789,0.00000566,0.48422105
-2.78839420,0.96318391,0.00000109,0.33212606,0.56820340,0.19581995,0.00089850,0.00000694,0.48220263
-2.78239120,0.95696024,0.00000134,0.32644440,0.55799598,0.19757113,0.00111649,0.00000844,0.47889077
-2.77638819,0.94985892,0.00000165,0.32045815,0.54776210,0.19982245,0.00137744,0.00001020,0.47424205
-2.77038519,0.94192906,0.00000200,0.31414929,0.53749893,0.20264831,0.00168721,0.00001224,0.46823663
-2.76438219,0.93324921,0.00000242,0.30750346,0.52719485,0.20612769,0.00205185,0.00001458,0.46087915
-2.75837919,0.92392459,0.00000290,0.30051031,0.51682934,0.21034130,0.00247743,0.00001725,0.45219915
-2.75237619,0.91408335,0.00000345,0.29316389,0.50637361,0.21536791,0.00296986,0.00002027,0.44225087
-2.74637319,0.90387182,0.00000408,0.28546309,0.49579192,0.22128038,0.00353467,0.00002365,0.43111259
-2.74037019,0.89344913,0.00000479,0.27741220,0.48504362,0.22814128,0.00417677,0.00002739,0.41888547
-2.73436718,0.88298123,0.00000558,0.26902150,0.47408574,0.23599827,0.00490017,0.00003150,0.40569199
-2.72836418,0.87263480,0.00000646,0.26030788,0.46287616,0.24487967,0.00570768,0.00003598,0.39167397
-2.72236118,0.86257110,0.00000743,0.25129555,0.45137692,0.25479013,0.00660064,0.00004081,0.37699032
-2.71635818,0.85294008,0.00000848,0.24201650,0.43955778,0.26570685,0.00757862,0.00004595,0.36181455
-2.71035518,0.84387513,0.00000960,0.23251106,0.42739955,0.27757657,0.00863916,0.00005139,0.34633201
-2.70435218,0.83548844,0.00001081,0.22282809,0.41489709,0.29031337,0.00977755,0.00005706,0.33073713
-2.69834917,0.82786753,0.00001208,0.21302505,0.40206180,0.30379775,0.01098666,0.00006291,0.31523043
-2.69234617,0.82107269,0.00001340,0.20316773,0.38892337,0.31787685,0.01225683,0.00006888,0.30001552
-2.68634317,0.81513578,0.00001476,0.19332962,0.37553069,0.33236615,0.01357586,0.00007488,0.28529607
-2.68034017,0.81006020,0.00001615,0.18359102,0.36195180,0.34705253,0.01492909,0.00008084,0.27127270
-2.67433717,0.80582205,0.00001754,0.17403763,0.34827295,0.36169876,0.01629954,0.00008666,0.25813983
-2.66833417,0.80237233,0.00001891,0.16475897,0.33459658,0.37604916,0.01766826,0.00009224,0.24608252
-2.66233117,0.79964010,0.00002025,0.15584630,0.32103853,0.38983645,0.01901463,0.00009750,0.23527324
-2.65632816,0.79753620,0.00002154,0.14739036,0.30772444,0.40278935,0.02031693,0.00010234,0.22586853
-2.65032516,0.79595740,0.00002274,0.13947893,0.29478542,0.41464077,0.02155281,0.00010667,0.21800573
-2.64432216,0.79479063,0.00002384,0.13219412,0.28235347,0.42513606,0.02269997,0.00011040,0.21179965
-2.63831916,0.79391694,0.00002481,0.12560977,0.27055648,0.43404118,0.02373679,0.00011346,0.20733926
-2.63231616,0.79321509,0.00002565,0.11978884,0.25951326,0.44115024,0.02464303,0.00011579,0.20468459
-2.62631316,0.79256440,0.00002632,0.11478095,0.24932879,0.44629211,0.02540043,0.00011734,0.20386381
-2.62031016,0.79184674,0.00002682,0.11062026,0.24008984,0.44933581,0.02599341,0.00011807,0.20487067
-2.61430715,0.79094770,0.00002714,0.10732365,0.23186112,0.45019442,0.02640950,0.00011799,0.20766251
-2.60830415,0.78975674,0.00002727,0.10488941,0.22468226,0.44882732,0.02663985,0.00011707,0.21215883
-2.60230115,0.78816671,0.00002720,0.10329647,0.21856562,0.44524072,0.02667953,0.00011536,0.21824077
-2.59629815,0.78607261,0.00002694,0.10250417,0.21349512,0.43948642,0.02652767,0.00011287,0.22575151
-2.59029515,0.78337004,0.00002650,0.10245278,0.20942605,0.43165897,0.02618753,0.00010967,0.23449774
-2.58429215,0.77995360,0.00002587,0.10306457,0.20628605,0.42189137,0.02566638,0.00010581,0.24425236
-2.57828914,0.77571546,0.00002509,0.10424555,0.20397703,0.41034956,0.02497522,0.00010137,0.25475835
-2.57228614,0.77054444,0.00002415,0.10588782,0.20237809,0.39722604,0.02412842,0.00009644,0.26573386
-2.56628314,0.76432592,0.00002309,0.10787245,0.20134934,0.38273288,0.02314321,0.00009111,0.27687838
-2.56028014,0.75694267,0.00002191,0.11007276,0.20073640,0.36709460,0.02203913,0.00008548,0.28788000
-2.55427714,0.74827678,0.00002065,0.11235800,0.20037546,0.35054114,0.02083733,0.00007963,0.29842333
-2.54827414,0.73821268,0.00001933,0.11459713,0.20009873,0.33330127,0.01955999,0.00007367,0.30819805
-2.54227114,0.72664121,0.00001796,0.11666276,0.19973998,0.31559672,0.01822958,0.00006768,0.31690755
-2.53626813,0.71346448,0.00001657,0.11843485,0.19914001,0.29763725,0.01686827,0.00006175,0.32427759
-2.53026513,0.69860134,0.00001518,0.11980431,0.19815189,0.27961674,0.01549734,0.00005595,0.33006433
-2.52426213,0.68199306,0.00001381,0.12067613,0.19664559,0.26171037,0.01413668,0.00005034,0.33406164
-2.51825913,0.66360886,0.00001248,0.12097198,0.19451200,0.24407302,0.01280436,0.00004500,0.33610722
-2.51225613,0.64345095,0.00001121,0.12063228,0.19166610,0.22683865,0.01151633,0.00003995,0.33608725
-2.50625313,0.62155868,0.00001000,0.11961751,0.18804915,0.21012063,0.01028624,0.00003525,0.33393944
-2.50025013,0.59801143,0.00000886,0.11790882,0.18362991,0.19401299,0.00912532,0.00003091,0.32965430
-2.49424712,0.57293013,0.00000782,0.11550790,0.17840481,0.17859218,0.00804238,0.00002695,0.32327450
-2.48824412,0.54647715,0.00000686,0.11243610,0.17239703,0.16391939,0.00704394,0.00002339,0.31489254
-2.48224112,0.51885457,0.00000601,0.10873300,0.16565478,0.15004316,0.00613438,0.00002023,0.30464658
-2.47623812,0.49030084,0.00000526,0.10445424,0.15824863,0.13700206,0.00531621,0.00001746,0.29271500
-2.47023512,0.46108611,0.00000461,0.09966907,0.15026823,0.12482744,0.00459032,0.00001509,0.27930955
-2.46423212,0.43150627,0.00000407,0.09445739,0.14181852,0.11354600,0.00395634,0.00001312,0.26466775
-2.45822911,0.40187622,0.00000364,0.08890676,0.13301558,0.10318220,0.00341298,0.00001152,0.24904470
-2.45222611,0.37252264,0.00000333,0.08310919,0.12398242,0.09376028,0.00295834,0.00001031,0.23270479
-2.44622311,0.34377653,0.00000312,0.07715815,0.11484484,0.08530610,0.00259024,0.00000947,0.21591351
-2.44022011,0.31596603,0.00000304,0.07114566,0.10572740,0.07784850,0.00230653,0.00000901,0.19892987
-2.43421711,0.28940969,0.00000308,0.06515972,0.09674996,0.07142034,0.00210533,0.00000893,0.18199960
-2.42821411,0.26441048,0.00000326,0.05928213,0.08802456,0.06605918,0.00198526,0.00000925,0.16534931
-2.42221111,0.24125077,0.00000357,0.05358676,0.07965295,0.06180751,0.00194560,0.00000998,0.14918197
-2.41620810,0.22018825,0.00000403,0.04813822,0.07172469,0.05871261,0.00198634,0.00001113,0.13367357
-2.41020510,0.20145287,0.00000466,0.04299104,0.06431595,0.05682602,0.00210830,0.00001275,0.11897109
-2.40420210,0.18524476,0.00000546,0.03818933,0.05748881,0.05620251,0.00231307,0.00001485,0.10519177
-2.39819910,0.17173285,0.00000645,0.03376682,0.05129119,0.05689863,0.00260290,0.00001747,0.09242352
-2.39219610,0.16105424,0.00000764,0.02974725,0.04575718,0.05897085,0.00298060,0.00002065,0.08072634
-2.38619310,0.15331388,0.00000905,0.02614510,0.04090784,0.06247316,0.00344931,0.00002443,0.07013458
-2.38019010,0.14858454,0.00001070,0.02296650,0.03675219,0.06745425,0.00401225,0.00002885,0.06065988
-2.37418709,0.14690676,0.00001259,0.02021034,0.03328847,0.07395432,0.00467243,0.00003393,0.05229452
-2.36818409,0.14828869,0.00001473,0.01786940,0.03050542,0.08200151,0.00543229,0.00003971,0.04501503
-2.36218109,0.15270577,0.00001714,0.01593159,0.02838368,0.09160810,0.00629338,0.00004620,0.03878585
-2.35617809,0.16010006,0.00001982,0.01438105,0.02689701,0.10276666,0.00725596,0.00005342,0.03356287
-2.35017509,0.17037949,0.00002277,0.01319924,0.02601353,0.11544616,0.00831864,0.00006136,0.02929676
-2.34417209,0.18341687,0.00002597,0.01236588,0.02569674,0.12958847,0.00947808,0.00007000,0.02593586
-2.33816908,0.19904912,0.00002942,0.01185976,0.02590644,0.14510526,0.01072865,0.00007931,0.02342867
-2.33216608,0.21707661,0.00003310,0.01165936,0.02659948,0.16187562,0.01206224,0.00008922,0.02172584
-2.32616308,0.23726311,0.00003696,0.01174336,0.02773041,0.17974466,0.01346811,0.00009968,0.02078152
-2.32016008,0.25933645,0.00004099,0.01209097,0.02925193,0.19852323,0.01493279,0.00011057,0.02055433
-2.31415708,0.28299018,0.00004513,0.01268208,0.03111536,0.21798898,0.01644019,0.00012179,0.02100763
-2.30815408,0.30788637,0.00004933,0.01349737,0.03327101,0.23788886,0.01797176,0.00013321,0.02210940
-2.30215108,0.33365972,0.00005354,0.01451817,0.03566850,0.25794314,0.01950678,0.00014467,0.02383165
-2.29614807,0.35992308,0.00005770,0.01572639,0.03825715,0.27785101,0.02102277,0.00015603,0.02614942
-2.29014507,0.38627426,0.00006173,0.01710427,0.04098634,0.29729749,0.02249605,0.00016712,0.02903953
-2.28414207,0.41230409,0.00006558,0.01863411,0.04380593,0.31596171,0.02390235,0.00017777,0.03247905
-2.27813907,0.43760552,0.00006916,0.02029803,0.04666674,0.33352608,0.02521751,0.00018782,0.03644367
-2.27213607,0.46178349,0.00007243,0.02207764,0.04952104,0.34968623,0.02641828,0.00019712,0.04090600
-2.26613307,0.48446511,0.00007531,0.02395383,0.05232312,0.36416116,0.02748304,0.00020553,0.04583396
-2.26013007,0.50530991,0.00007775,0.02590652,0.05502984,0.37670328,0.02839263,0.00021295,0.05118930
-2.25412706,0.52401963,0.00007971,0.02791452,0.05760120,0.38710783,0.02913102,0.00021928,0.05692633
-2.24812406,0.54034708,0.00008115,0.02995543,0.06000087,0.39522131,0.02968599,0.00022448,0.06299103
-2.24212106,0.55410385,0.00008204,0.03200565,0.06219673,0.40094835,0.03004964,0.00022854,0.06932052
-2.23611806,0.56516616,0.00008237,0.03404045,0.06416127,0.40425691,0.03021876,0.00023149,0.07584295
-2.23011506,0.57347899,0.00008214,0.03603417,0.06587195,0.40518121,0.03019511,0.00023339,0.08247797
-2.22411206,0.57905786,0.00008136,0.03796053,0.06731147,0.40382245,0.02998543,0.00023438,0.08913760
-2.21810905,0.58198838,0.00008006,0.03979296,0.06846792,0.40034709,0.02960131,0.00023460,0.09572767
-2.21210605,0.58242353,0.00007827,0.04150515,0.06933479,0.39498265,0.02905890,0.00023427,0.10214967
-2.20610305,0.58057855,0.00007606,0.04307153,0.06991096,0.38801129,0.02837844,0.00023360,0.10830308
-2.20010005,0.57672387,0.00007346,0.04446788,0.07020042,0.37976123,0.02758358,0.00023287,0.11408789
-2.19409705,0.57117609,0.00007055,0.04567201,0.07021205,0.37059641,0.02670069,0.00023237,0.11940748
-2.18809405,0.56428748,0.00006741,0.04666432,0.06995919,0.36090474,0.02575796,0.00023237,0.12417142
-2.18209105,0.55643420,0.00006409,0.04742846,0.06945917,0.35108528,0.02478449,0.00023318,0.12829840
-2.17608804,0.54800386,0.00006068,0.04795185,0.06873277,0.34153498,0.02380936,0.00023509,0.13171884
-2.17008504,0.53938262,0.00005725,0.04822615,0.06780356,0.33263537,0.02286065,0.00023837,0.13437726
-2.16408204,0.53094238,0.00005387,0.04824762,0.06669732,0.32473964,0.02196461,0.00024325,0.13623421
-2.15807904,0.52302854,0.00005060,0.04801733,0.06544126,0.31816064,0.02114476,0.00024992,0.13726766
-2.15207604,0.51594851,0.00004749,0.04754121,0.06406338,0.31316026,0.02042123,0.00025855,0.13747382
-2.14607304,0.50996168,0.00004460,0.04683002,0.06259173,0.30994039,0.01981014,0.00026921,0.13686733
-2.14007004,0.50527088,0.00004196,0.04589906,0.06105372,0.30863602,0.01932314,0.00028192,0.13548077
-2.13406703,0.50201585,0.00003959,0.04476778,0.05947554,0.30931049,0.01896718,0.00029664,0.13336368
-2.12806403,0.50026884,0.00003752,0.04345932,0.05788151,0.31195318,0.01874428,0.00031326,0.13058087
-2.12206103,0.50003261,0.00003574,0.04199984,0.05629361,0.31647976,0.01865170,0.00033157,0.12721047
-2.11605803,0.50124083,0.00003427,0.04041785,0.05473114,0.32273483,0.01868201,0.00035131,0.12334144
-2.11005503,0.50376104,0.00003307,0.03874350,0.05321035,0.33049708,0.01882355,0.00037216,0.11907105
-2.10405203,0.50740002,0.00003214,0.03700776,0.05174436,0.33948666,0.01906085,0.00039373,0.11450213
-2.09804902,0.51191141,0.00003144,0.03524179,0.05034316,0.34937454,0.01937526,0.00041559,0.10974042
-2.09204602,0.51700543,0.00003094,0.03347621,0.04901367,0.35979361,0.01974566,0.00043727,0.10489206
-2.08604302,0.52236022,0.00003061,0.03174053,0.04776008,0.37035102,0.02014920,0.00045827,0.10006128
-2.08004002,0.52763460,0.00003040,0.03006266,0.04658415,0.38064143,0.02056214,0.00047809,0.09534841
-2.07403702,0.53248142,0.00003028,0.02846848,0.04548575,0.39026061,0.02096063,0.00049626,0.09084828
-2.06803402,0.53656130,0.00003020,0.02698157,0.04446334,0.39881896,0.02132157,0.00051229,0.08664885
-2.06203102,0.53955599,0.00003013,0.02562300,0.04351459,0.40595436,0.02162331,0.00052576,0.08283030
-2.05602801,0.54118075,0.00003003,0.02441118,0.04263688,0.41134390,0.02184637,0.00053629,0.07946433
-2.05002501,0.54119531,0.00002988,0.02336187,0.04182788,0.41471415,0.02197402,0.00054358,0.07661370
-2.04402201,0.53941285,0.00002963,0.02248811,0.04108596,0.41584937,0.02199276,0.00054739,0.07433194
-2.03801901,0.53570654,0.00002929,0.02180025,0.04041051,0.41459755,0.02189265,0.00054756,0.07266316
-2.03201601,0.53001352,0.00002882,0.02130597,0.03980214,0.41087402,0.02166753,0.00054404,0.07164181
-2.02601301,0.52233589,0.00002822,0.02101024,0.03926271,0.40466250,0.02131506,0.00053684,0.07129253
-2.02001001,0.51273892,0.00002748,0.02091535,0.03879520,0.39601361,0.02083668,0.00052607,0.07162974
-2.01400700,0.50134655,0.00002661,0.02102079,0.03840339,0.38504110,0.02023735,0.00051192,0.07265733
-2.00800400,0.48833432,0.00002561,0.02132317,0.03809148,0.37191578,0.01952529,0.00049467,0.07436808
-2.00200100,0.47392036,0.00002450,0.02181610,0.03786351,0.35685781,0.01871147,0.00047462,0.07674319
-1.99599800,0.45835469,0.00002328,0.02249008,0.03772277,0.34012742,0.01780919,0.00045217,0.07975170
-1.98999500,0.44190759,0.00002198,0.02333236,0.03767112,0.32201476,0.01683346,0.00042771,0.08335002
-1.98399200,0.42485760,0.00002061,0.02432688,0.03770835,0.30282925,0.01580046,0.00040171,0.08748167
-1.97798899,0.40747969,0.00001920,0.02545424,0.03783166,0.28288885,0.01472695,0.00037459,0.09207720
-1.97198599,0.39003428,0.00001776,0.02669179,0.03803512,0.26250987,0.01362971,0.00034681,0.09705452
-1.96598299,0.37275764,0.00001631,0.02801380,0.03830940,0.24199747,0.01252502,0.00031879,0.10231965
-1.95997999,0.35585397,0.00001488,0.02939177,0.03864162,0.22163748,0.01142820,0.00029094,0.10776784
-1.95397699,0.33948960,0.00001348,0.03079486,0.03901543,0.20168945,0.01035325,0.00026362,0.11328536
-1.94797399,0.32378942,0.00001212,0.03219046,0.03941126,0.18238146,0.00931257,0.00023716,0.11875167
-1.94197099,0.30883556,0.00001082,0.03354493,0.03980679,0.16390639,0.00831669,0.00021182,0.12404206
-1.93596798,0.29466836,0.00000959,0.03482433,0.04017765,0.14641999,0.00737422,0.00018783,0.12903075
-1.92996498,0.28128927,0.00000844,0.03599536,0.04049819,0.13004039,0.00649177,0.00016537,0.13359423
-1.92396198,0.26866546,0.00000738,0.03702627,0.04074242,0.11484904,0.00567400,0.00014455,0.13761475
-1.91795898,0.25673579,0.00000640,0.03788780,0.04088501,0.10089285,0.00492371,0.00012544,0.14098385
-1.91195598,0.24541769,0.00000552,0.03855406,0.04090228,0.08818726,0.00424201,0.00010807,0.14360573
-1.90595298,0.23461441,0.00000472,0.03900335,0.04077317,0.07672007,0.00362848,0.00009245,0.14540031
-1.89994997,0.22422243,0.00000401,0.03921888,0.04048009,0.06645566,0.00308143,0.00007851,0.14630582
-1.89394697,0.21413840,0.00000338,0.03918928,0.04000968,0.05733944,0.00259807,0.00006620,0.14628084
-1.88794397,0.20426536,0.00000283,0.03890896,0.03935334,0.04930235,0.00217482,0.00005541,0.14530557
-1.88194097,0.19451808,0.00000235,0.03837826,0.03850761,0.04226506,0.00180745,0.00004605,0.14338241
-1.87593797,0.18482703,0.00000194,0.03760340,0.03747426,0.03614197,0.00149135,0.00003800,0.14053572
-1.86993497,0.17514122,0.00000159,0.03659618,0.03626026,0.03084463,0.00122171,0.00003113,0.13681077
-1.86393197,0.16542961,0.00000129,0.03537356,0.03487743,0.02628475,0.00099363,0.00002532,0.13227199
-1.85792896,0.15568132,0.00000104,0.03395697,0.03334199,0.02237660,0.00080232,0.00002044,0.12700059
-1.85192596,0.14590465,0.00000084,0.03237157,0.03167389,0.01903887,0.00064320,0.00001639,0.12109160
-1.84592296,0.13612513,0.00000067,0.03064533,0.02989606,0.01619605,0.00051194,0.00001304,0.11465056
-1.83991996,0.12638286,0.00000053,0.02880813,0.02803351,0.01377929,0.00040453,0.00001031,0.10779001
-1.83391696,0.11672924,0.00000041,0.02689074,0.02611250,0.01172682,0.00031737,0.00000809,0.10062585
-1.82791396,0.10722347,0.00000032,0.02492393,0.02415960,0.00998407,0.00024720,0.00000630,0.09327380
-1.82191096,0.09792890,0.00000025,0.02293757,0.02220086,0.00850350,0.00019116,0.00000487,0.08584617
-1.81590795,0.08890966,0.00000019,0.02095982,0.02026106,0.00724420,0.00014676,0.00000374,0.07844885
-1.80990495,0.08022741,0.00000015,0.01901650,0.01836302,0.00617134,0.00011187,0.00000285,0.07117887
-1.80390195,0.07193864,0.00000011,0.01713055,0.01652711,0.00525557,0.00008466,0.00000216,0.06412240
-1.79789895,0.06409250,0.00000008,0.01532163,0.01477082,0.00447233,0.00006360,0.00000162,0.05735333
-1.79189595,0.05672916,0.00000006,0.01360593,0.01310852,0.00380119,0.00004744,0.00000121,0.05093244
-1.78589295,0.04987877,0.00000005,0.01199603,0.01155134,0.00322525,0.00003514,0.00000090,0.04490706
-1.77988994,0.04356102,0.00000003,0.01050100,0.01010722,0.00273051,0.00002583,0.00000066,0.03931123
-1.77388694,0.03778519,0.00000002,0.00912652,0.00878099,0.00230537,0.00001886,0.00000048,0.03416635
-1.76788394,0.03255065,0.00000002,0.00787516,0.00757462,0.00194018,0.00001367,0.00000035,0.02948214
-1.76188094,0.02784771,0.00000001,0.00674670,0.00648751,0.00162683,0.00000983,0.00000025,0.02525785
-1.75587794,0.02365874,0.00000001,0.00573853,0.00551684,0.00135848,0.00000703,0.00000018,0.02148373
-1.74987494,0.01995953,0.00000001,0.00484602,0.00465793,0.00112930,0.00000498,0.00000013,0.01814253
-1.74387194,0.01672059,0.00000000,0.00406297,0.00390467,0.00093422,0.00000351,0.00000009,0.01521108
-1.73786893,0.01390862,0.00000000,0.00338203,0.00324983,0.00076884,0.00000245,0.00000006,0.01266182
-1.73186593,0.01148783,0.00000000,0.00279501,0.00268546,0.00062928,0.00000170,0.00000004,0.01046417
-1.72586293,0.00942120,0.00000000,0.00229332,0.00220322,0.00051213,0.00000118,0.00000003,0.00858590
-1.71985993,0.00767152,0.00000000,0.00186817,0.00179464,0.00041433,0.00000081,0.00000002,0.00699422
-1.71385693,0.00620240,0.00000000,0.00151092,0.00145135,0.00033319,0.00000055,0.00000001,0.00565672
-1.70785393,0.00497896,0.00000000,0.00121322,0.00116533,0.00026629,0.00000038,0.00000001,0.00454215
-1.70185093,0.00396844,0.00000000,0.00096719,0.00092897,0.00021153,0.00000026,0.00000001,0.00362102
-1.69584792,0.00314056,0.00000000,0.00076553,0.00073524,0.00016703,0.00000019,0.00000001,0.00286597
-1.68984492,0.00246786,0.00000000,0.00060159,0.00057776,0.00013117,0.00000014,0.00000001,0.00225210
-1.68384192,0.00192573,0.00000000,0.00046939,0.00045078,0.00010256,0.00000013,0.00000001,0.00175703
-1.67783892,0.00149248,0.00000000,0.00036366,0.00034922,0.00008001,0.00000013,0.00000001,0.00136099
-1.67183592,0.00114925,0.00000000,0.00027979,0.00026865,0.00006256,0.00000017,0.00000002,0.00104671
-1.66583292,0.00087987,0.00000000,0.00021382,0.00020528,0.00004943,0.00000023,0.00000003,0.00079932
-1.65982991,0.00067072,0.00000000,0.00016239,0.00015586,0.00004006,0.00000032,0.00000004,0.00060615
-1.65382691,0.00051049,0.00000000,0.00012269,0.00011769,0.00003407,0.00000048,0.00000006,0.00045657
-1.64782391,0.00038999,0.00000001,0.00009238,0.00008852,0.00003133,0.00000071,0.00000009,0.00034175
-1.64182091,0.00030202,0.00000001,0.00006959,0.00006654,0.00003196,0.00000104,0.00000013,0.00025443
-1.63581791,0.00024116,0.00000002,0.00005281,0.00005030,0.00003638,0.00000153,0.00000020,0.00018874
-1.62981491,0.00020369,0.00000002,0.00004089,0.00003867,0.00004535,0.00000223,0.00000029,0.00013999
-1.62381191,0.00018754,0.00000003,0.00003299,0.00003081,0.00006010,0.00000323,0.00000042,0.00010451
-1.61780890,0.00019226,0.00000005,0.00002853,0.00002614,0.00008243,0.00000465,0.00000060,0.00007948
-1.61180590,0.00021915,0.00000007,0.00002721,0.00002434,0.00011488,0.00000664,0.00000086,0.00006280
-1.60580290,0.00027142,0.00000010,0.00002897,0.00002528,0.00016091,0.00000942,0.00000122,0.00005304
-1.59979990,0.00035444,0.00000014,0.00003401,0.00002908,0.00022517,0.00001327,0.00000171,0.00004927
-1.59379690,0.00047612,0.00000019,0.00004280,0.00003609,0.00031383,0.00001856,0.00000240,0.00005109
-1.58779390,0.00064742,0.00000026,0.00005611,0.00004693,0.00043497,0.00002576,0.00000333,0.00005855
-1.58179090,0.00088297,0.00000036,0.00007506,0.00006249,0.00059902,0.00003550,0.00000459,0.00007215
-1.57578789,0.00120183,0.00000050,0.00010115,0.00008401,0.00081934,0.00004858,0.00000628,0.00009288
-1.56978489,0.00162838,0.00000067,0.00013635,0.00011311,0.00111289,0.00006600,0.00000853,0.00012220
-1.56378189,0.00219340,0.00000091,0.00018319,0.00015188,0.00150091,0.00008902,0.00001150,0.00016213
-1.55777889,0.00293523,0.00000122,0.00024482,0.00020292,0.00200977,0.00011921,0.00001540,0.00021531
-1.55177589,0.00390105,0.00000162,0.00032517,0.00026947,0.00267191,0.00015849,0.00002047,0.00028505
-1.54577289,0.00514830,0.00000214,0.00042900,0.00035548,0.00352672,0.00020920,0.00002703,0.00037546
-1.53976988,0.00674611,0.00000280,0.00056205,0.00046571,0.00462163,0.00027415,0.00003542,0.00049150
