energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-0.33316658,7.52223366,0.04541236,0.40030148,0.66219381,3.87331374,1.25863900,2.17254119,0.10153844,0.93239249
-0.32716358,7.33121831,0.04398485,0.39410539,0.65621759,3.75763236,1.24422073,2.11492192,0.10003842,0.92791061
-0.32116058,7.13489702,0.04249821,0.38736691,0.64888618,3.64038309,1.22792282,2.05566531,0.09839345,0.92243770
-0.31515758,6.93494819,0.04097641,0.38019896,0.64038421,3.52231107,1.20993963,1.99520314,0.09663912,0.91620694
-0.30915458,6.73304481,0.03944360,0.37271074,0.63091337,3.40414638,1.19046949,1.93397825,0.09481390,0.90944629
-0.30315158,6.53083657,0.03792358,0.36500593,0.62068984,3.28660285,1.16971255,1.87243616,0.09295852,0.90237513
-0.29714857,6.32993574,0.03643939,0.35718154,0.60994190,3.17037809,1.14786960,1.81101753,0.09111546,0.89520193
-0.29114557,6.13190643,0.03501284,0.34932726,0.59890766,3.05615432,1.12514159,1.75015159,0.08932826,0.88812311
-0.28514257,5.93825653,0.03366411,0.34152536,0.58783281,2.94459935,1.10172984,1.69025080,0.08764080,0.88132265
-0.27913957,5.75043147,0.03241143,0.33385095,0.57696823,2.83636700,1.07783662,1.63170664,0.08609648,0.87497224
-0.27313657,5.56980850,0.03127073,0.32637251,0.56656753,2.73209650,1.05366587,1.57488646,0.08473742,0.86923183
-0.26713357,5.39769074,0.03025545,0.31915256,0.55688421,2.63241018,1.02942375,1.52013123,0.08360350,0.86425001
-0.26113057,5.23529975,0.02937627,0.31224837,0.54816856,2.53790912,1.00531875,1.46775405,0.08273146,0.86016416
-0.25512756,5.08376613,0.02864104,0.30571247,0.54066400,2.44916668,0.98156126,1.41803901,0.08215392,0.85710004
-0.24912456,4.94411755,0.02805459,0.29959311,0.53460318,2.36671965,0.95836223,1.37124040,0.08189851,0.85517068
-0.24312156,4.81726421,0.02761879,0.29393437,0.53020345,2.29105746,0.93593108,1.32758189,0.08198696,0.85447451
-0.23711856,4.70398200,0.02733250,0.28877596,0.52766220,2.22260978,0.91447267,1.28725562,0.08243431,0.85509284
-0.23111556,4.60489408,0.02719164,0.28415281,0.52715184,2.16173307,0.89418358,1.25042104,0.08324831,0.85708666
-0.22511256,4.52045171,0.02718935,0.28009437,0.52881480,2.10869686,0.87524768,1.21720362,0.08442889,0.86049316
-0.21910955,4.45091561,0.02731611,0.27662372,0.53275859,2.06367064,0.85783138,1.18769324,0.08596785,0.86532214
-0.21310655,4.39633912,0.02756001,0.27375656,0.53905130,2.02671200,0.84207874,1.16194251,0.08784884,0.87155260
-0.20710355,4.35655444,0.02790702,0.27150023,0.54771754,1.99775714,0.82810671,1.13996511,0.09004748,0.87912996
-0.20110055,4.33116331,0.02834126,0.26985271,0.55873523,1.97661422,0.81600085,1.12173427,0.09253179,0.88796401
-0.19509755,4.31953303,0.02884543,0.26880191,0.57203327,1.96296027,0.80581173,1.10718161,0.09526280,0.89792812
-0.18909455,4.32079875,0.02940118,0.26832510,0.58749041,1.95634201,0.79755225,1.09619644,0.09819547,0.90885961
-0.18309155,4.33387237,0.02998951,0.26838866,0.60493529,1.95618092,0.79119610,1.08862575,0.10127974,0.92056157
-0.17708854,4.35745833,0.03059120,0.26894825,0.62414786,1.96178239,0.78667743,1.08427497,0.10446174,0.93280614
-0.17108554,4.39007599,0.03118730,0.26994922,0.64486215,1.97234885,0.78389170,1.08290956,0.10768518,0.94533898
-0.16508254,4.43008795,0.03175950,0.27132748,0.66677043,1.98699656,0.78269794,1.08425759,0.11089275,0.95788509
-0.15907954,4.47573384,0.03229058,0.27301062,0.68952861,2.00477536,0.78292201,1.08801322,0.11402755,0.97015545
-0.15307654,4.52516816,0.03276474,0.27491938,0.71276294,2.02469090,0.78436104,1.09384119,0.11703455,0.98185436
-0.14707354,4.57650137,0.03316802,0.27696934,0.73607770,2.04572845,0.78678875,1.10138214,0.11986190,0.99268717
-0.14107054,4.62784282,0.03348849,0.27907276,0.75906377,2.06687774,0.78996144,1.11025888,0.12246222,1.00236807
-0.13506753,4.67734435,0.03371655,0.28114066,0.78130798,2.08715775,0.79362463,1.12008335,0.12479365,1.01062766
-0.12906453,4.72324349,0.03384509,0.28308478,0.80240279,2.10564104,0.79752000,1.13046427,0.12682084,1.01722004
-0.12306153,4.76390501,0.03386957,0.28481980,0.82195627,2.12147666,0.80139251,1.14101535,0.12851570,1.02192933
-0.11705853,4.79785999,0.03378812,0.28626529,0.83960200,2.13391123,0.80499757,1.15136388,0.12985803,1.02457523
-0.11105553,4.82384151,0.03360147,0.28734781,0.85500853,2.14230746,0.80810801,1.16115951,0.13083591,1.02501781
-0.10505253,4.84081605,0.03331296,0.28800273,0.86788840,2.14615982,0.81052078,1.17008307,0.13144595,1.02316124
-0.09904952,4.84801009,0.03292833,0.28817602,0.87800608,2.14510684,0.81206316,1.17785515,0.13169340,1.01895659
-0.09304652,4.84493106,0.03245566,0.28782584,0.88518485,2.13893983,0.81259840,1.18424419,0.13159209,1.01240364
-0.08704352,4.83138222,0.03190510,0.28692391,0.88931216,2.12760773,0.81203054,1.18907371,0.13116420,1.00355164
-0.08104052,4.80747073,0.03128864,0.28545667,0.89034340,2.11121784,0.81030843,1.19222850,0.13043990,0.99249921
-0.07503752,4.77360851,0.03061989,0.28342610,0.88830370,2.09003257,0.80742850,1.19365927,0.12945688,0.97939321
-0.06903452,4.73050532,0.02991375,0.28085032,0.88328783,2.06446179,0.80343651,1.19338555,0.12825967,0.96442659
-0.06303152,4.67915382,0.02918613,0.27776369,0.87545787,2.03505127,0.79842775,1.19149649,0.12689884,0.94783529
-0.05702851,4.62080631,0.02845360,0.27421662,0.86503881,2.00246697,0.79254588,1.18814929,0.12543006,0.92989408
-0.05102551,4.55694330,0.02773309,0.27027483,0.85231209,1.96747572,0.78598007,1.18356518,0.12391298,0.91091130
-0.04502251,4.48923395,0.02704150,0.26601825,0.83760711,1.93092248,0.77896061,1.17802276,0.12240992,0.89122255
-0.03901951,4.41948936,0.02639539,0.26153934,0.82129117,1.89370488,0.77175281,1.17184877,0.12098444,0.87118331
-0.03301651,4.34960925,0.02581059,0.25694095,0.80375784,1.85674544,0.76464943,1.16540659,0.11969974,0.85116065
-0.02701351,4.28152362,0.02530190,0.25233381,0.78541444,1.82096251,0.75796163,1.15908250,0.11861699,0.83152403
-0.02101051,4.21713102,0.02488270,0.24783354,0.76666890,1.78724058,0.75200886,1.15327049,0.11779354,0.81263553
-0.01500750,4.15823527,0.02456469,0.24355735,0.74791655,1.75640109,0.74710783,1.14835586,0.11728108,0.79483964
-0.00900450,4.10648301,0.02435756,0.23962056,0.72952734,1.72917467,0.74356099,1.14469852,0.11712388,0.77845301
-0.00300150,4.06330437,0.02426874,0.23613301,0.71183400,1.70617582,0.74164502,1.14261645,0.11735707,0.76375458
0.00300150,4.02985913,0.02430318,0.23319541,0.69512167,1.68788108,0.74159962,1.14237042,0.11800512,0.75097634
0.00900450,4.00699083,0.02446321,0.23089594,0.67961944,1.67461155,0.74361720,1.14415028,0.11908052,0.74029525
0.01500750,3.99519072,0.02474842,0.22930708,0.66549397,1.66652045,0.74783395,1.14806392,0.12058277,0.73182663
0.02101051,3.99457353,0.02515558,0.22848290,0.65284582,1.66358644,0.75432251,1.15412919,0.12249771,0.72561951
0.02701351,4.00486622,0.02567871,0.22845685,0.64170822,1.66561285,0.76308689,1.16226934,0.12479729,0.72165405
0.03301651,4.02541061,0.02630915,0.22924021,0.63204865,1.67223318,0.77405962,1.17231238,0.12743977,0.71984136
0.03901951,4.05518000,0.02703569,0.23082126,0.62377291,1.68292249,0.78710157,1.18399424,0.13037035,0.72002582
0.04502251,4.09280948,0.02784486,0.23316515,0.61673159,1.69701448,0.80200438,1.19696597,0.13352235,0.72198982
0.05102551,4.13663888,0.02872116,0.23621461,0.61072858,1.71372350,0.81849545,1.21080442,0.13681870,0.72546094
0.05702851,4.18476678,0.02964744,0.23989138,0.60553121,1.73217077,0.83624543,1.22502625,0.14017397,0.73012121
0.06303152,4.23511369,0.03060529,0.24409835,0.60088154,1.75141374,0.85487789,1.23910452,0.14349666,0.73561823
0.06903452,4.28549176,0.03157550,0.24872239,0.59650838,1.77047744,0.87398084,1.25248732,0.14669176,0.74157765
0.07503752,4.33367852,0.03253851,0.25363768,0.59213928,1.78838676,0.89311970,1.26461750,0.14966357,0.74761662
0.08104052,4.37749173,0.03347493,0.25870952,0.58751231,1.80419819,0.91185114,1.27495288,0.15231848,0.75335762
0.08704352,4.41486254,0.03436601,0.26379837,0.58238680,1.81703020,0.92973734,1.28298597,0.15456784,0.75844214
0.09304652,4.44390407,0.03519415,0.26876418,0.57655292,1.82609075,0.94636015,1.28826255,0.15633068,0.76254371
0.09904952,4.46297304,0.03594339,0.27347064,0.56983948,1.83070131,0.96133448,1.29039822,0.15753618,0.76537962
0.10505253,4.47072221,0.03659977,0.27778928,0.56211992,1.83031642,0.97432058,1.28909247,0.15812586,0.76672112
0.11105553,4.46614169,0.03715177,0.28160341,0.55331619,1.82453819,0.98503459,1.28413972,0.15805535,0.76640146
0.11705853,4.44858796,0.03759061,0.28481154,0.54340050,1.81312537,0.99325716,1.27543681,0.15729577,0.76432152
0.12306153,4.41779974,0.03791046,0.28733037,0.53239492,1.79599688,0.99883960,1.26298701,0.15583452,0.76045298
0.12906453,4.37390027,0.03810862,0.28909704,0.52036903,1.77322970,1.00170765,1.24690016,0.15367559,0.75483866
0.13506753,4.31738651,0.03818553,0.29007083,0.50743574,1.74505154,1.00186252,1.22738926,0.15083936,0.74759027
0.14107054,4.24910573,0.03814477,0.29023397,0.49374557,1.71182871,0.99937937,1.20476361,0.14736185,0.73888346
0.14707354,4.17022083,0.03799288,0.28959176,0.47947968,1.67404969,0.99440322,1.17941877,0.14329348,0.72895063
0.15307654,4.08216602,0.03773914,0.28817186,0.46484207,1.63230539,0.98714267,1.15182398,0.13869746,0.71807153
0.15907954,3.98659468,0.03739525,0.28602290,0.45005120,1.58726683,0.97786156,1.12250729,0.13364773,0.70656229
0.16508254,3.88532163,0.03697490,0.28321236,0.43533148,1.53966117,0.96686903,1.09203928,0.12822675,0.69476303
0.17108554,3.78026214,0.03649333,0.27982385,0.42090497,1.49024716,0.95450835,1.06101570,0.12252300,0.68302492
0.17708854,3.67336995,0.03596686,0.27595398,0.40698360,1.43979088,0.94114509,1.03003990,0.11662844,0.67169677
0.18309155,3.56657670,0.03541230,0.27170876,0.39376224,1.38904270,0.92715487,0.99970549,0.11063596,0.66111203
0.18909455,3.46173486,0.03484652,0.26719988,0.38141277,1.33871625,0.91291140,0.97057993,0.10463696,0.65157646
0.19509755,3.36056619,0.03428588,0.26254082,0.37007954,1.28947013,0.89877502,0.94318946,0.09871906,0.64335710
0.20110055,3.26461719,0.03374585,0.25784310,0.35987603,1.24189286,0.88508230,0.91800589,0.09296407,0.63667275
0.20710355,3.17522302,0.03324059,0.25321269,0.35088310,1.19649147,0.87213680,0.89543560,0.08744632,0.63168653
0.21310655,3.09348062,0.03278266,0.24874676,0.34314862,1.15368392,0.86020155,0.87581092,0.08223126,0.62850056
0.21910955,3.02023162,0.03238279,0.24453087,0.33668840,1.11379547,0.84949308,0.85938414,0.07737448,0.62715309
0.22511256,2.95605495,0.03204976,0.24063669,0.33148847,1.07705877,0.84017744,0.84632415,0.07292112,0.62761804
0.23111556,2.90126906,0.03179039,0.23712034,0.32750836,1.04361742,0.83236797,0.83671570,0.06890563,0.62980693
0.23711856,2.85594291,0.03160955,0.23402130,0.32468520,1.01353270,0.82612507,0.83056111,0.06535190,0.63357319
0.24312156,2.81991487,0.03151034,0.23136205,0.32293851,0.98679283,0.82145758,0.82778424,0.06227372,0.63871852
0.24912456,2.79281833,0.03149425,0.22914832,0.32217528,0.96332429,0.81832598,0.82823657,0.05967553,0.64500104
0.25512756,2.77411276,0.03156142,0.22736997,0.32229514,0.94300456,0.81664699,0.83170495,0.05755339,0.65214498
0.26113057,2.76311866,0.03171091,0.22600239,0.32319546,0.92567564,0.81629947,0.83792077,0.05589618,0.65985144
0.26713357,2.75905520,0.03194099,0.22500841,0.32477597,0.91115785,0.81713151,0.84657028,0.05468686,0.66780985
0.27313657,2.76107886,0.03224946,0.22434069,0.32694294,0.89926323,0.81896828,0.85730559,0.05390391,0.67570966
0.27913957,2.76832199,0.03263385,0.22394428,0.32961256,0.88980814,0.82162061,0.86975623,0.05352270,0.68325192
0.28514257,2.77992989,0.03309172,0.22375951,0.33271366,0.88262462,0.82489390,0.88354069,0.05351695,0.69016024
0.29114557,2.79509538,0.03362083,0.22372492,0.33618944,0.87757018,0.82859718,0.89827799,0.05386002,0.69619085
0.29714857,2.81309002,0.03421930,0.22378020,0.33999851,0.87453570,0.83255210,0.91359865,0.05452619,0.70114133
0.30315158,2.83329091,0.03488571,0.22386902,0.34411502,0.87345138,0.83660141,0.92915506,0.05549172,0.70485789
0.30915458,2.85520268,0.03561917,0.22394168,0.34852813,0.87429048,0.84061686,0.94463094,0.05673580,0.70724078
0.31515758,2.87847398,0.03641934,0.22395740,0.35324086,0.87707088,0.84450614,0.95974956,0.05824126,0.70824782
0.32116058,2.90290811,0.03728637,0.22388627,0.35826840,0.88185453,0.84821850,0.97428065,0.05999509,0.70789591
0.32716358,2.92846753,0.03822086,0.22371076,0.36363610,0.88874465,0.85174900,0.98804576,0.06198866,0.70626050
0.33316658,2.95527201,0.03922379,0.22342668,0.36937718,0.89788098,0.85514097,1.00092180,0.06421769,0.70347306
0.33916958,2.98359067,0.04029633,0.22304361,0.37553036,0.90943306,0.85848662,1.01284285,0.06668205,0.69971665
0.34517259,3.01382769,0.04143977,0.22258480,0.38213737,0.92359185,0.86192551,1.02379991,0.06938516,0.69521975
0.35117559,3.04650239,0.04265531,0.22208639,0.38924061,0.94055981,0.86564100,1.03383876,0.07233323,0.69024860
0.35717859,3.08222395,0.04394393,0.22159625,0.39688089,0.96053979,0.86985453,1.04305580,0.07553425,0.68509828
0.36318159,3.12166159,0.04530616,0.22117211,0.40509533,0.98372298,0.87481795,1.05159208,0.07899681,0.68008280
0.36918459,3.16551119,0.04674189,0.22087941,0.41391548,1.01027647,0.88080401,1.05962571,0.08272876,0.67552463
0.37518759,3.21445932,0.04825022,0.22078866,0.42336562,1.04033058,0.88809541,1.06736280,0.08673578,0.67174394
0.38119060,3.26914627,0.04982918,0.22097257,0.43346129,1.07396679,0.89697275,1.07502742,0.09101997,0.66904789
0.38719360,3.33012926,0.05147559,0.22150302,0.44420811,1.11120644,0.90770183,1.08285086,0.09557846,0.66772052
0.39319660,3.39784770,0.05318488,0.22244800,0.45560074,1.15200101,0.92052094,1.09106076,0.10040219,0.66801331
0.39919960,3.47259182,0.05495088,0.22386858,0.46762219,1.19622430,0.93562863,1.09987047,0.10547492,0.67013700
0.40520260,3.55447650,0.05676575,0.22581617,0.48024338,1.24366712,0.95317260,1.10946921,0.11077244,0.67425483
0.41120560,3.64342146,0.05861989,0.22833006,0.49342294,1.29403480,0.97324023,1.12001356,0.11626229,0.68047742
0.41720860,3.73913920,0.06050189,0.23143547,0.50710740,1.34694791,0.99585126,1.13162049,0.12190371,0.68885958
0.42321161,3.84113141,0.06239862,0.23514207,0.52123169,1.40194637,1.02095309,1.14436251,0.12764814,0.69939908
0.42921461,3.94869449,0.06429535,0.23944320,0.53571997,1.45849685,1.04841890,1.15826497,0.13344015,0.71203734
0.43521761,4.06093407,0.06617593,0.24431566,0.55048686,1.51600356,1.07804882,1.17330584,0.13921873,0.72666224
0.44122061,4.17678822,0.06802315,0.24972025,0.56543895,1.57382187,1.10957411,1.18941777,0.14491903,0.74311260
0.44722361,4.29505850,0.06981906,0.25560291,0.58047664,1.63127444,1.14266420,1.20649244,0.15047440,0.76118432
0.45322661,4.41444749,0.07154548,0.26189652,0.59549619,1.68766925,1.17693633,1.22438683,0.15581869,0.78063788
0.45922961,4.53360112,0.07318450,0.26852316,0.61039205,1.74231865,1.21196725,1.24293124,0.16088868,0.80120684
0.46523262,4.65115392,0.07471908,0.27539689,0.62505909,1.79455876,1.24730656,1.26193835,0.16562652,0.82260686
0.47123562,4.76577511,0.07613360,0.28242676,0.63939496,1.84376822,1.28249096,1.28121307,0.16998212,0.84454514
0.47723862,4.87621324,0.07741449,0.28952005,0.65330229,1.88938563,1.31705877,1.30056252,0.17391535,0.86672951
0.48324162,4.98133747,0.07855078,0.29658555,0.66669061,1.93092473,1.35056413,1.31980560,0.17739786,0.88887714
0.48924462,5.08017358,0.07953463,0.30353673,0.67947803,1.96798674,1.38259019,1.33878183,0.18041456,0.91072237
0.49524762,5.17193310,0.08036173,0.31029464,0.69159247,2.00026940,1.41276072,1.35735877,0.18296464,0.93202338
0.50125063,5.25603452,0.08103165,0.31679056,0.70297255,2.02757226,1.44074982,1.37543799,0.18506198,0.95256767
0.50725363,5.33211581,0.08154803,0.32296815,0.71356792,2.04979828,1.46628933,1.39295911,0.18673511,0.97217606
0.51325663,5.40003802,0.08191864,0.32878505,0.72333926,2.06695165,1.48917379,1.40990193,0.18802652,0.99070527
0.51925963,5.45988026,0.08215528,0.33421401,0.73225785,2.07913218,1.50926297,1.42628655,0.18899151,1.00804916
0.52526263,5.51192657,0.08227354,0.33924331,0.74030480,2.08652668,1.52648195,1.44217159,0.18969655,1.02413862
0.53126563,5.55664584,0.08229243,0.34387667,0.74747006,2.08939788,1.54081914,1.45765071,0.19021719,1.03894044
0.53726863,5.59466587,0.08223382,0.34813253,0.75375130,2.08807152,1.55232235,1.47284754,0.19063568,1.05245514
0.54327164,5.62674306,0.08212181,0.35204283,0.75915263,2.08292236,1.56109345,1.48790948,0.19103832,1.06471424
0.54927464,5.65372929,0.08198197,0.35565124,0.76368347,2.07435963,1.56728179,1.50300047,0.19151273,1.07577693
0.55527764,5.67653717,0.08184053,0.35901106,0.76735741,2.06281274,1.57107697,1.51829323,0.19214496,1.08572646
0.56128064,5.69610534,0.08172353,0.36218275,0.77019121,2.04871763,1.57270117,1.53396114,0.19301679,1.09466641
0.56728364,5.71336481,0.08165589,0.36523120,0.77220400,2.03250425,1.57240140,1.55017016,0.19420304,1.10271689
0.57328664,5.72920730,0.08166061,0.36822289,0.77341660,2.01458562,1.57044195,1.56707097,0.19576914,1.11001081
0.57928964,5.74445662,0.08175795,0.37122299,0.77385097,1.99534840,1.56709714,1.58479162,0.19776902,1.11669028
0.58529265,5.75984344,0.08196474,0.37429254,0.77352980,1.97514536,1.56264461,1.60343091,0.20024326,1.12290302
0.59129565,5.77598408,0.08229375,0.37748574,0.77247614,1.95428960,1.55735911,1.62305265,0.20321765,1.12879899
0.59729865,5.79336357,0.08275326,0.38084759,0.77071307,1.93305044,1.55150697,1.64368101,0.20670220,1.13452701
0.60330165,5.81232317,0.08334682,0.38441179,0.76826337,1.91165100,1.54534113,1.66529702,0.21069057,1.14023148
0.60930465,5.83305262,0.08407307,0.38819918,0.76514915,1.89026724,1.53909682,1.68783650,0.21515992,1.14604922
0.61530765,5.85558707,0.08492589,0.39221667,0.76139153,1.86902832,1.53298785,1.71118933,0.22007133,1.15210635
0.62131066,5.87980882,0.08589467,0.39645676,0.75701022,1.84801827,1.52720358,1.73520034,0.22537059,1.15851541
0.62731366,5.90545392,0.08696476,0.40089768,0.75202322,1.82727871,1.52190654,1.75967165,0.23098949,1.16537264
0.63331666,5.93212340,0.08811812,0.40550423,0.74644656,1.80681266,1.51723079,1.78436665,0.23684756,1.17275565
0.63931966,5.95929917,0.08933410,0.41022919,0.74029421,1.78658921,1.51328101,1.80901547,0.24285415,1.18072156
0.64532266,5.98636404,0.09059036,0.41501538,0.73357818,1.76654915,1.51013244,1.83332178,0.24891087,1.18930562
0.65132566,6.01262558,0.09186380,0.41979822,0.72630884,1.74661123,1.50783160,1.85697094,0.25491434,1.19852051
0.65732866,6.03734300,0.09313165,0.42450868,0.71849559,1.72667905,1.50639784,1.87963896,0.26075904,1.20835633
0.66333167,6.05975619,0.09437240,0.42907653,0.71014774,1.70664838,1.50582569,1.90100225,0.26634038,1.21878126
0.66933467,6.07911595,0.09556681,0.43343373,0.70127574,1.68641462,1.50608780,1.92074757,0.27155765,1.22974292
0.67533767,6.09471406,0.09669868,0.43751769,0.69189260,1.66588023,1.50713852,1.93858191,0.27631693,1.24117032
0.68134067,6.10591196,0.09775563,0.44127437,0.68201557,1.64496173,1.50891768,1.95424179,0.28053376,1.25297623
0.68734367,6.11216653,0.09872956,0.44466096,0.67166776,1.62359607,1.51135461,1.96750157,0.28413547,1.26505984
0.69334667,6.11305192,0.09961693,0.44764791,0.66087990,1.60174586,1.51437187,1.97818041,0.28706315,1.27730962
0.69934967,6.10827601,0.10041889,0.45022038,0.64969189,1.57940344,1.51788871,1.98614741,0.28927301,1.28960595
0.70535268,6.09769069,0.10114104,0.45237879,0.63815408,1.55659334,1.52182376,1.99132484,0.29073735,1.30182357
0.71135568,6.08129531,0.10179309,0.45413861,0.62632823,1.53337296,1.52609702,1.99368910,0.29144476,1.31383359
0.71735868,6.05923310,0.10238822,0.45552918,0.61428804,1.50983163,1.53063074,1.99326950,0.29139987,1.32550500
0.72336168,6.03178067,0.10294227,0.45659190,0.60211913,1.48608775,1.53534937,1.99014480,0.29062248,1.33670558
0.72936468,5.99933110,0.10347286,0.45737756,0.58991845,1.46228439,1.54017846,1.98443789,0.28914612,1.34730230
0.73536768,5.96237176,0.10399829,0.45794324,0.57779313,1.43858351,1.54504274,1.97630864,0.28701625,1.35716127
0.74137069,5.92145796,0.10453655,0.45834879,0.56585875,1.41515905,1.54986344,1.96594557,0.28428806,1.36614745
0.74737369,5.87718417,0.10510420,0.45865316,0.55423711,1.39218943,1.55455535,1.95355666,0.28102403,1.37412418
0.75337669,5.83015437,0.10571546,0.45891081,0.54305347,1.36984977,1.55902377,1.93935995,0.27729140,1.38095293
0.75937969,5.78095341,0.10638132,0.45916840,0.53243350,1.34830429,1.56316178,1.92357425,0.27315959,1.38649338
0.76538269,5.73012099,0.10710888,0.45946195,0.52249988,1.32769939,1.56684829,1.90641081,0.26869783,1.39060413
0.77138569,5.67812982,0.10790087,0.45981469,0.51336882,1.30815770,1.56994704,1.88806600,0.26397293,1.39314413
0.77738869,5.62536911,0.10875541,0.46023569,0.50514651,1.28977344,1.57230699,1.86871577,0.25904744,1.39397503
0.78339170,5.57213425,0.10966603,0.46071934,0.49792565,1.27260929,1.57376417,1.84851188,0.25397812,1.39296444
0.78939470,5.51862315,0.11062183,0.46124574,0.49178223,1.25669490,1.57414512,1.82758022,0.24881492,1.38999006
0.79539770,5.46493915,0.11160803,0.46178200,0.48677268,1.24202699,1.57327187,1.80602116,0.24360037,1.38494454
0.80140070,5.41110022,0.11260652,0.46228422,0.48293144,1.22857101,1.57096830,1.78391186,0.23836939,1.37774088
0.80740370,5.35705338,0.11359670,0.46270018,0.48026912,1.21626416,1.56706750,1.76131033,0.23314951,1.36831804
0.81340670,5.30269356,0.11455638,0.46297255,0.47877139,1.20501949,1.56141998,1.73826082,0.22796153,1.35664641
0.81940970,5.24788515,0.11546273,0.46304226,0.47839853,1.19473090,1.55390193,1.71480021,0.22282031,1.34273290
0.82541271,5.19248517,0.11629324,0.46285206,0.47908584,1.18527861,1.54442331,1.69096497,0.21773594,1.32662508
0.83141571,5.13636623,0.11702663,0.46234983,0.48074492,1.17653490,1.53293510,1.66679802,0.21271490,1.30841426
0.83741871,5.07943807,0.11764366,0.46149169,0.48326577,1.16836983,1.51943528,1.64235522,0.20776136,1.28823711
0.84342171,5.02166629,0.11812784,0.46024449,0.48651974,1.16065664,1.50397307,1.61771089,0.20287843,1.26627562
0.84942471,4.96308744,0.11846596,0.45858779,0.49036322,1.15327679,1.48665107,1.59296203,0.19806928,1.24275540
0.85542771,4.90381956,0.11864841,0.45651508,0.49464210,1.14612430,1.46762520,1.56823103,0.19333812,1.21794220
0.86143072,4.84406790,0.11866934,0.45403425,0.49919661,1.13910955,1.44710222,1.54366655,0.18869105,1.19213682
0.86743372,4.78412565,0.11852669,0.45116744,0.50386671,1.13216228,1.42533492,1.51944254,0.18413664,1.16566866
0.87343672,4.72436999,0.11822197,0.44795008,0.50849749,1.12523390,1.40261522,1.49575559,0.17968626,1.13888797
0.87943972,4.66525375,0.11775992,0.44442950,0.51294460,1.11829911,1.37926539,1.47282049,0.17535428,1.11215749
0.88544272,4.60729351,0.11714815,0.44066296,0.51707936,1.11135680,1.35562794,1.45086446,0.17115799,1.08584347
0.89144572,4.55105479,0.11639654,0.43671542,0.52079330,1.10443031,1.33205454,1.43012031,0.16711736,1.06030680
0.89744872,4.49713529,0.11551678,0.43265717,0.52400196,1.09756704,1.30889455,1.41081883,0.16325469,1.03589439
0.90345173,4.44614694,0.11452180,0.42856135,0.52664768,1.09083738,1.28648374,1.39318094,0.15959408,1.01293127
0.90945473,4.39869773,0.11342527,0.42450162,0.52870125,1.08433303,1.26513366,1.37740986,0.15616085,0.99171367
0.91545773,4.35537397,0.11224115,0.42054999,0.53016233,1.07816464,1.24512225,1.36368384,0.15298095,0.97250333
0.92146073,4.31672367,0.11098339,0.41677500,0.53105850,1.07245889,1.22668585,1.35214967,0.15008027,0.95552314
0.92746373,4.28324155,0.10966560,0.41324014,0.53144314,1.06735482,1.21001330,1.34291732,0.14748403,0.94095427
0.93346673,4.25535609,0.10830096,0.41000275,0.53139196,1.06299975,1.19524186,1.33605598,0.14521619,0.92893468
0.93946973,4.23341890,0.10690214,0.40711316,0.53099864,1.05954462,1.18245551,1.33159152,0.14329890,0.91955903
0.94547274,4.21769655,0.10548133,0.40461425,0.53036964,1.05713899,1.17168519,1.32950557,0.14175198,0.91287986
0.95147574,4.20836495,0.10405039,0.40254126,0.52961842,1.05592583,1.16291120,1.32973617,0.14059256,0.90890973
0.95747874,4.20550618,0.10262092,0.40092181,0.52885951,1.05603636,1.15606727,1.33217980,0.13983473,0.90762431
0.96348174,4.20910784,0.10120450,0.39977610,0.52820266,1.05758491,1.15104620,1.33669486,0.13948929,0.90896600
0.96948474,4.21906452,0.09981283,0.39911723,0.52774743,1.06066436,1.14770662,1.34310621,0.13956361,0.91284795
0.97548774,4.23518141,0.09845789,0.39895148,0.52757842,1.06534204,1.14588053,1.35121060,0.14006151,0.91915814
0.98149075,4.25717954,0.09715200,0.39927866,0.52776157,1.07165641,1.14538122,1.36078271,0.14098332,0.92776346
0.98749375,4.28470258,0.09590786,0.40009233,0.52834144,1.07961474,1.14601117,1.37158157,0.14232582,0.93851334
0.99349675,4.31732454,0.09473849,0.40138000,0.52933981,1.08919161,1.14756955,1.38335695,0.14408244,0.95124304
0.99949975,4.35455831,0.09365704,0.40312323,0.53075548,1.10032860,1.14985910,1.39585560,0.14624332,0.96577625
1.00550275,4.39586426,0.09267663,0.40529761,0.53256525,1.11293481,1.15269190,1.40882691,0.14879547,0.98192704
1.01150575,4.44065884,0.09180996,0.40787276,0.53472599,1.12688829,1.15589407,1.42202791,0.15172289,0.99950100
1.01750875,4.48832254,0.09106898,0.41081224,0.53717747,1.14203829,1.15930911,1.43522744,0.15500669,1.01829582
1.02351176,4.53820707,0.09046442,0.41407351,0.53984592,1.15820797,1.16279981,1.44820917,0.15862514,1.03810105
1.02951476,4.58964146,0.09000535,0.41760795,0.54264788,1.17519761,1.16624891,1.46077366,0.16255371,1.05869747
1.03551776,4.64193700,0.08969877,0.42136097,0.54549408,1.19278799,1.16955832,1.47273932,0.16676505,1.07985601
1.04152076,4.69439113,0.08954911,0.42527226,0.54829329,1.21074391,1.17264740,1.48394231,0.17122886,1.10133660
1.04752376,4.74629036,0.08955792,0.42927629,0.55095569,1.22881768,1.17545019,1.49423561,0.17591186,1.12288710
