energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.17108554,0.94673066,0.02782005,0.18828974,0.52130752,0.27737812,0.02807141,0.33976858,0.25664107,0.00203167
0.17708854,0.99520971,0.02934588,0.20294488,0.54596293,0.29147102,0.02880743,0.35142773,0.26208665,0.00216288
0.18309155,1.04971620,0.03109025,0.21903452,0.57468247,0.30734791,0.02978807,0.36430433,0.26950800,0.00230453
0.18909455,1.10907710,0.03300199,0.23634311,0.60680471,0.32464141,0.03098206,0.37801406,0.27861183,0.00245449
0.19509755,1.17205739,0.03502825,0.25463686,0.64160948,0.34296841,0.03235353,0.39216890,0.28909017,0.00261042
0.20110055,1.23738685,0.03711549,0.27366856,0.67833381,0.36193851,0.03386303,0.40638652,0.30062776,0.00276985
0.20710355,1.30378840,0.03921043,0.29318322,0.71618948,0.38116303,0.03546861,0.42029939,0.31290944,0.00293020
0.21310655,1.37000761,0.04126112,0.31292425,0.75438186,0.40026424,0.03712702,0.43356325,0.32562754,0.00308887
0.21910955,1.43484240,0.04321805,0.33264004,0.79212948,0.41888465,0.03879504,0.44586477,0.33848906,0.00324324
0.22511256,1.49717220,0.04503525,0.35209059,0.82868404,0.43669600,0.04043072,0.45692843,0.35122257,0.00339082
0.23111556,1.55598551,0.04667141,0.37105405,0.86334997,0.45340768,0.04199473,0.46652218,0.36358461,0.00352923
0.23711856,1.61040491,0.04809085,0.38933274,0.89550296,0.46877414,0.04345161,0.47446190,0.37536547,0.00365627
0.24312156,1.65970842,0.04926442,0.40675847,0.92460684,0.48260116,0.04477092,0.48061457,0.38639419,0.00377003
0.24912456,1.70334638,0.05017024,0.42319678,0.95022789,0.49475047,0.04592832,0.48489994,0.39654254,0.00386887
0.25512756,1.74095295,0.05079417,0.43855003,0.97204608,0.50514269,0.04690637,0.48729076,0.40572781,0.00395149
0.26113057,1.77235168,0.05113011,0.45275894,0.98986271,0.51375821,0.04769522,0.48781152,0.41391435,0.00401699
0.26713357,1.79755476,0.05117996,0.46580266,1.00360384,0.52063612,0.04829300,0.48653576,0.42111357,0.00406483
0.27313657,1.81675572,0.05095338,0.47769727,1.01331942,0.52587097,0.04870594,0.48358198,0.42738248,0.00409487
0.27913957,1.83031597,0.05046716,0.48849266,1.01917797,0.52960773,0.04894820,0.47910842,0.43282059,0.00410740
0.28514257,1.83874538,0.04974447,0.49826813,1.02145695,0.53203475,0.04904142,0.47330675,0.43756531,0.00410306
0.29114557,1.84267780,0.04881377,0.50712667,1.02052908,0.53337538,0.04901397,0.46639501,0.44178584,0.00408284
0.29714857,1.84284244,0.04770759,0.51518832,1.01684527,0.53387831,0.04889996,0.45860990,0.44567578,0.00404808
0.30315158,1.84003213,0.04646118,0.52258287,1.01091471,0.53380703,0.04873792,0.45019891,0.44944467,0.00400035
0.30915458,1.83507000,0.04511110,0.52944222,1.00328300,0.53342896,0.04856944,0.44141234,0.45330866,0.00394146
0.31515758,1.82877559,0.04369374,0.53589280,0.99450926,0.53300455,0.04843747,0.43249562,0.45748077,0.00387336
0.32116058,1.82193204,0.04224402,0.54204829,0.98514310,0.53277675,0.04838469,0.42368215,0.46216098,0.00379808
0.32716358,1.81525549,0.04079411,0.54800307,0.97570259,0.53296138,0.04845172,0.41518688,0.46752673,0.00371770
0.33316658,1.80936789,0.03937239,0.55382661,0.96665399,0.53373855,0.04867549,0.40720084,0.47372398,0.00363425
0.33916958,1.80477425,0.03800257,0.55955901,0.95839415,0.53524561,0.04908761,0.39988667,0.48085948,0.00354967
0.34517259,1.80184516,0.03670315,0.56520799,0.95123637,0.53757168,0.04971297,0.39337543,0.48899452,0.00346579
0.35117559,1.80080508,0.03548707,0.57074728,0.94540014,0.54075411,0.05056854,0.38776453,0.49814038,0.00338423
0.35717859,1.80172690,0.03436166,0.57611656,0.94100527,0.54477684,0.05166250,0.38311693,0.50825596,0.00330641
0.36318159,1.80453263,0.03332888,0.58122296,0.93807050,0.54957073,0.05299367,0.37946148,0.51924764,0.00323353
0.36918459,1.80900037,0.03238576,0.58594396,0.93651664,0.55501582,0.05455130,0.37679429,0.53097140,0.00316654
0.37518759,1.81477693,0.03152510,0.59013166,0.93617399,0.56094544,0.05631527,0.37508112,0.54323745,0.00310619
0.38119060,1.82139564,0.03073626,0.59361816,0.93679370,0.56715196,0.05825668,0.37426047,0.55581691,0.00305297
0.38719360,1.82829869,0.03000613,0.59622195,0.93806242,0.57339408,0.06033883,0.37424739,0.56845071,0.00300719
0.39319660,1.83486289,0.02932012,0.59775495,0.93961972,0.57940528,0.06251848,0.37493770,0.58086006,0.00296901
0.39919960,1.84042801,0.02866321,0.59803001,0.94107729,0.58490324,0.06474757,0.37621249,0.59275834,0.00293844
0.40520260,1.84432648,0.02802090,0.59686861,0.94203927,0.58959986,0.06697499,0.37794281,0.60386375,0.00291543
0.41120560,1.84591337,0.02738010,0.59410832,0.94212256,0.59321155,0.06914869,0.37999428,0.61391234,0.00289986
0.41720860,1.84459540,0.02672990,0.58960996,0.94097650,0.59546940,0.07121778,0.38223153,0.62267066,0.00289166
0.42321161,1.83985788,0.02606217,0.58326396,0.93830083,0.59612892,0.07313467,0.38452244,0.62994760,0.00289077
0.42921461,1.83128848,0.02537200,0.57499582,0.93386121,0.59497895,0.07485706,0.38674193,0.63560476,0.00289725
0.43521761,1.81859686,0.02465793,0.56477040,0.92750173,0.59184942,0.07634980,0.38877530,0.63956477,0.00291126
0.44122061,1.80162930,0.02392200,0.55259480,0.91915368,0.58661766,0.07758636,0.39052109,0.64181722,0.00293310
0.44722361,1.78037770,0.02316962,0.53851979,0.90884029,0.57921302,0.07855002,0.39189325,0.64242163,0.00296325
0.45322661,1.75498245,0.02240923,0.52263964,0.89667722,0.56961959,0.07923460,0.39282282,0.64150739,0.00300230
0.45922961,1.72572908,0.02165190,0.50509044,0.88286872,0.55787695,0.07964465,0.39325885,0.63927041,0.00305102
0.46523262,1.69303860,0.02091070,0.48604679,0.86769963,0.54407888,0.07979526,0.39316870,0.63596656,0.00311024
0.47123562,1.65745198,0.02020007,0.46571715,0.85152350,0.52837010,0.07971124,0.39253769,0.63190207,0.00318090
0.47723862,1.61960925,0.01953505,0.44433800,0.83474748,0.51094122,0.07942590,0.39136804,0.62742123,0.00326393
0.48324162,1.58022413,0.01893060,0.42216691,0.81781444,0.49202199,0.07897942,0.38967731,0.62289180,0.00336020
0.48924462,1.54005520,0.01840080,0.39947500,0.80118327,0.47187338,0.07841684,0.38749613,0.61868885,0.00347045
0.49524762,1.49987489,0.01795816,0.37653898,0.78530814,0.45077856,0.07778578,0.38486559,0.61517763,0.00359524
0.50125063,1.46043758,0.01761304,0.35363307,0.77061772,0.42903340,0.07713410,0.38183416,0.61269629,0.00373482
0.50725363,1.42244833,0.01737303,0.33102126,0.75749528,0.40693678,0.07650743,0.37845437,0.61153935,0.00388908
0.51325663,1.38653361,0.01724258,0.30895015,0.74626067,0.38478117,0.07594689,0.37477939,0.61194253,0.00405749
0.51925963,1.35321540,0.01722272,0.28764256,0.73715489,0.36284389,0.07548695,0.37085963,0.61406995,0.00423900
0.52526263,1.32288993,0.01731083,0.26729240,0.73032816,0.34137927,0.07515366,0.36673953,0.61800428,0.00443208
0.53126563,1.29581203,0.01750070,0.24806063,0.72583207,0.32061226,0.07496327,0.36245480,0.62374031,0.00463459
0.53726863,1.27208594,0.01778263,0.23007280,0.72361604,0.30073340,0.07492130,0.35803010,0.63118259,0.00484388
0.54327164,1.25166290,0.01814370,0.21341791,0.72352860,0.28189554,0.07502223,0.35347751,0.64014715,0.00505677
0.54927464,1.23434582,0.01856819,0.19814878,0.72532317,0.26421228,0.07524962,0.34879568,0.65036736,0.00526961
0.55527764,1.21980073,0.01903806,0.18428368,0.72866832,0.24775800,0.07557684,0.34397002,0.66150392,0.00547835
0.56128064,1.20757451,0.01953360,0.17180921,0.73316201,0.23256957,0.07596829,0.33897365,0.67315830,0.00567865
0.56728364,1.19711794,0.02003408,0.16068416,0.73834904,0.21864941,0.07638102,0.33376933,0.68488932,0.00586604
0.57328664,1.18781314,0.02051849,0.15084411,0.74374105,0.20596964,0.07676676,0.32831224,0.69623199,0.00603598
0.57928964,1.17900387,0.02096628,0.14220655,0.74883802,0.19447725,0.07707409,0.32255337,0.70671766,0.00618409
0.58529265,1.17002729,0.02135811,0.13467621,0.75315031,0.18409967,0.07725090,0.31644354,0.71589476,0.00630625
0.59129565,1.16024564,0.02167651,0.12815043,0.75622008,0.17475075,0.07724671,0.30993767,0.72334885,0.00639879
0.59729865,1.14907633,0.02190659,0.12252413,0.75764122,0.16633656,0.07701499,0.30299924,0.72872125,0.00645858
0.60330165,1.13601894,0.02203650,0.11769442,0.75707672,0.15876097,0.07651524,0.29560451,0.73172518,0.00648321
0.60930465,1.12067797,0.02205793,0.11356444,0.75427271,0.15193054,0.07571474,0.28774638,0.73215869,0.00647104
0.61530765,1.10278026,0.02196638,0.11004647,0.74906860,0.14575875,0.07458995,0.27943764,0.72991385,0.00642132
0.62131066,1.08218640,0.02176137,0.10706412,0.74140285,0.14016926,0.07312750,0.27071339,0.72498157,0.00633417
0.62731366,1.05889579,0.02144647,0.10455360,0.73131412,0.13509818,0.07132462,0.26163249,0.71745209,0.00621066
0.63331666,1.03304514,0.02102917,0.10246415,0.71893805,0.13049535,0.06918922,0.25227794,0.70751098,0.00605272
0.63931966,1.00490090,0.02052071,0.10075760,0.70449971,0.12632464,0.06673941,0.24275610,0.69543106,0.00586310
0.64532266,0.97484598,0.01993564,0.09940727,0.68830238,0.12256337,0.06400269,0.23319481,0.68156052,0.00564529
0.65132566,0.94336179,0.01929145,0.09839623,0.67071333,0.11920093,0.06101475,0.22374050,0.66630799,0.00540342
0.65732866,0.91100651,0.01860796,0.09771524,0.65214723,0.11623685,0.05781800,0.21455424,0.65012538,0.00514207
0.66333167,0.87839089,0.01790678,0.09736039,0.63304838,0.11367845,0.05445994,0.20580713,0.63348909,0.00486617
0.66933467,0.84615265,0.01721060,0.09733072,0.61387236,0.11153819,0.05099132,0.19767497,0.61688078,0.00458084
0.67533767,0.81493099,0.01654256,0.09762598,0.59506826,0.10983110,0.04746446,0.19033257,0.60076842,0.00429122
0.68134067,0.78534205,0.01592563,0.09824459,0.57706215,0.10857220,0.04393144,0.18394791,0.58558839,0.00400232
0.68734367,0.75795670,0.01538194,0.09918206,0.56024267,0.10777430,0.04044257,0.17867629,0.57172956,0.00371890
0.69334667,0.73328124,0.01493220,0.10042986,0.54494907,0.10744622,0.03704498,0.17465473,0.55951973,0.00344533
0.69934967,0.71174184,0.01459522,0.10197482,0.53146246,0.10759136,0.03378142,0.17199680,0.54921503,0.00318550
0.70535268,0.69367309,0.01438744,0.10379913,0.52000004,0.10820699,0.03068945,0.17078813,0.54099251,0.00294273
0.71135568,0.67931086,0.01432253,0.10588084,0.51071279,0.10928396,0.02780075,0.17108260,0.53494608,0.00271973
0.71735868,0.66878949,0.01441118,0.10819486,0.50368612,0.11080699,0.02514078,0.17289951,0.53108569,0.00251855
0.72336168,0.66214304,0.01466085,0.11071432,0.49894341,0.11275541,0.02272875,0.17622171,0.52933968,0.00234061
0.72936468,0.65931034,0.01507569,0.11341228,0.49645195,0.11510435,0.02057773,0.18099484,0.52956002,0.00218664
0.73536768,0.66014322,0.01565654,0.11626354,0.49613072,0.11782614,0.01869503,0.18712765,0.53152995,0.00205680
0.74137069,0.66441741,0.01640093,0.11924652,0.49785955,0.12089197,0.01708270,0.19449351,0.53497374,0.00195065
0.74737369,0.67184548,0.01730327,0.12234501,0.50148902,0.12427357,0.01573821,0.20293300,0.53956793,0.00186728
0.75337669,0.68209112,0.01835503,0.12554967,0.50685056,0.12794489,0.01465516,0.21225768,0.54495379,0.00180532
0.75937969,0.69478422,0.01954500,0.12885927,0.51376613,0.13188360,0.01382405,0.22225476,0.55075022,0.00176306
0.76538269,0.70953605,0.02085955,0.13228143,0.52205726,0.13607245,0.01323312,0.23269275,0.55656695,0.00173852
0.77138569,0.72595410,0.02228301,0.13583293,0.53155281,0.14050024,0.01286906,0.24332784,0.56201739,0.00172953
0.77738869,0.74365616,0.02379798,0.13953954,0.54209546,0.14516254,0.01271781,0.25391086,0.56673088,0.00173381
0.78339170,0.76228312,0.02538570,0.14343532,0.55354656,0.15006204,0.01276516,0.26419469,0.57036403,0.00174906
0.78939470,0.78151043,0.02702645,0.14756153,0.56578944,0.15520858,0.01299741,0.27394167,0.57261072,0.00177302
0.79539770,0.80105779,0.02869982,0.15196512,0.57873120,0.16061886,0.01340187,0.28293110,0.57321084,0.00180357
0.80140070,0.82069709,0.03038512,0.15669696,0.59230314,0.16631586,0.01396724,0.29096626,0.57195725,0.00183875
0.80740370,0.84025847,0.03206167,0.16180984,0.60645988,0.17232805,0.01468400,0.29788085,0.56870114,0.00187684
0.81340670,0.85963448,0.03370905,0.16735648,0.62117772,0.17868850,0.01554464,0.30354464,0.56335554,0.00191638
0.81940970,0.87878234,0.03530738,0.17338747,0.63645222,0.18543375,0.01654377,0.30786796,0.55589703,0.00195625
0.82541271,0.89772441,0.03683757,0.17994939,0.65229545,0.19260281,0.01767824,0.31080501,0.54636560,0.00199566
0.83141571,0.91654690,0.03828146,0.18708320,0.66873308,0.20023600,0.01894707,0.31235579,0.53486280,0.00203416
0.83741871,0.93539687,0.03962206,0.19482279,0.68580168,0.20837386,0.02035136,0.31256649,0.52154821,0.00207169
0.84342171,0.95447766,0.04084366,0.20319395,0.70354613,0.21705615,0.02189410,0.31152847,0.50663448,0.00210855
0.84942471,0.97404288,0.04193202,0.21221361,0.72201761,0.22632076,0.02357986,0.30937573,0.49038091,0.00214539
0.85542771,0.99438885,0.04287451,0.22188935,0.74127181,0.23620269,0.02541443,0.30628099,0.47308608,0.00218322
0.86143072,1.01584588,0.04366022,0.23221923,0.76136771,0.24673298,0.02740439,0.30245055,0.45507948,0.00222338
0.86743372,1.03876823,0.04428012,0.24319170,0.78236661,0.25793750,0.02955654,0.29811815,0.43671264,0.00226749
0.87343672,1.06352302,0.04472723,0.25478574,0.80433125,0.26983566,0.03187732,0.29353791,0.41834985,0.00231747
0.87943972,1.09047813,0.04499668,0.26697093,0.82732506,0.28243891,0.03437214,0.28897678,0.40035893,0.00237543
0.88544272,1.11998940,0.04508589,0.27970749,0.85141112,0.29574910,0.03704467,0.28470662,0.38310213,0.00244371
0.89144572,1.15238722,0.04499464,0.29294625,0.87665075,0.30975657,0.03989608,0.28099627,0.36692762,0.00252475
0.89744872,1.18796292,0.04472517,0.30662844,0.90310154,0.32443816,0.04292434,0.27810374,0.35216159,0.00262111
0.90345173,1.22695513,0.04428214,0.32068538,0.93081474,0.33975509,0.04612352,0.27626896,0.33910136,0.00273537
0.90945473,1.26953680,0.04367268,0.33503803,0.95983187,0.35565090,0.04948313,0.27570703,0.32800951,0.00287008
0.91545773,1.31580305,0.04290631,0.34959650,0.99018067,0.37204953,0.05298764,0.27660244,0.31910927,0.00302771
0.92146073,1.36576052,0.04199475,0.36425964,1.02187039,0.38885370,0.05661610,0.27910413,0.31258116,0.00321057
0.92746373,1.41931876,0.04095176,0.37891480,1.05488662,0.40594388,0.06034199,0.28332179,0.30856096,0.00342073
0.93346673,1.47628409,0.03979288,0.39343787,1.08918599,0.42317792,0.06413323,0.28932314,0.30713901,0.00365997
0.93946973,1.53635651,0.03853510,0.40769378,1.12469086,0.44039152,0.06795258,0.29713261,0.30836082,0.00392970
0.94547274,1.59913002,0.03719650,0.42153756,1.16128456,0.45739985,0.07175813,0.30673109,0.31222886,0.00423091
0.95147574,1.66409664,0.03579591,0.43481611,1.19880730,0.47400016,0.07550423,0.31805694,0.31870549,0.00456405
0.95747874,1.73065439,0.03435244,0.44737057,1.23705333,0.48997567,0.07914256,0.33100815,0.32771687,0.00492901
0.96348174,1.79811905,0.03288514,0.45903953,1.27576948,0.50510055,0.08262354,0.34544549,0.33915772,0.00532507
0.96948474,1.86573968,0.03141260,0.46966286,1.31465542,0.51914596,0.08589783,0.36119672,0.35289669,0.00575084
0.97548774,1.93271734,0.02995263,0.47908613,1.35336583,0.53188693,0.08891805,0.37806150,0.36878230,0.00620424
0.98149075,1.99822653,0.02852199,0.48716541,1.39151452,0.54310980,0.09164051,0.39581709,0.38664910,0.00668248
0.98749375,2.06143850,0.02713611,0.49377230,1.42868057,0.55261999,0.09402689,0.41422445,0.40632385,0.00718208
0.99349675,2.12154556,0.02580898,0.49879893,1.46441632,0.56024957,0.09604589,0.43303472,0.42763159,0.00769888
0.99949975,2.17778541,0.02455303,0.50216263,1.49825703,0.56586437,0.09767457,0.45199575,0.45040131,0.00822812
1.00550275,2.22946429,0.02337912,0.50381005,1.52973192,0.56937018,0.09889948,0.47085862,0.47447095,0.00876447
1.01150575,2.27597812,0.02229652,0.50372043,1.55837621,0.57071766,0.09971740,0.48938374,0.49969156,0.00930217
1.01750875,2.31683043,0.02131295,0.50190785,1.58374383,0.56990566,0.10013565,0.50734654,0.52593044,0.00983510
1.02351176,2.35164636,0.02043472,0.49842231,1.60542013,0.56698272,0.10017198,0.52454240,0.55307300,0.01035694
1.02951476,2.38018204,0.01966675,0.49334940,1.62303431,0.56204661,0.09985394,0.54079077,0.58102330,0.01086130
1.03551776,2.40232882,0.01901269,0.48680869,1.63627102,0.55524180,0.09921782,0.55593823,0.60970314,0.01134187
1.04152076,2.41811218,0.01847495,0.47895082,1.64488063,0.54675505,0.09830721,0.56986043,0.63904962,0.01179256
1.04752376,2.42768547,0.01805477,0.46995329,1.64868775,0.53680918,0.09717111,0.58246295,0.66901138,0.01220769
1.05352676,2.43131854,0.01775220,0.46001530,1.64759779,0.52565536,0.09586188,0.59368085,0.69954342,0.01258207
1.05952976,2.42938210,0.01756604,0.44935175,1.64160100,0.51356432,0.09443294,0.60347718,0.73060101,0.01291118
1.06553277,2.42232836,0.01749383,0.43818665,1.63077407,0.50081679,0.09293646,0.61184036,0.76213263,0.01319122
1.07153577,2.41066905,0.01753168,0.42674632,1.61527900,0.48769369,0.09142105,0.61878076,0.79407256,0.01341923
1.07753877,2.39495175,0.01767425,0.41525260,1.59535932,0.47446659,0.08992974,0.62432642,0.82633354,0.01359311
1.08354177,2.37573583,0.01791455,0.40391636,1.57133371,0.46138868,0.08849811,0.62851843,0.85879970,0.01371165
1.08954477,2.35356897,0.01824393,0.39293162,1.54358727,0.44868694,0.08715288,0.63140599,0.89132055,0.01377451
1.09554777,2.32896546,0.01865196,0.38247038,1.51256070,0.43655553,0.08591095,0.63304155,0.92370627,0.01378221
1.10155078,2.30238723,0.01912648,0.37267848,1.47873776,0.42515087,0.08477886,0.63347624,0.95572482,0.01373603
1.10755378,2.27422839,0.01965361,0.36367247,1.44263150,0.41458845,0.08375285,0.63275586,0.98710117,0.01363794
1.11355678,2.24480391,0.02021792,0.35553761,1.40476970,0.40494141,0.08281935,0.63091773,1.01751890,0.01349052
1.11955978,2.21434285,0.02080262,0.34832701,1.36568008,0.39624094,0.08195605,0.62798839,1.04662422,0.01329683
1.12556278,2.18298622,0.02138987,0.34206180,1.32587581,0.38847823,0.08113325,0.62398243,1.07403254,0.01306030
1.13156578,2.15078935,0.02196114,0.33673230,1.28584182,0.38160792,0.08031562,0.61890250,1.09933723,0.01278463
1.13756878,2.11772853,0.02249766,0.33230004,1.24602236,0.37555266,0.07946423,0.61274035,1.12212043,0.01247368
1.14357179,2.08371121,0.02298091,0.32870049,1.20681033,0.37020852,0.07853860,0.60547893,1.14196529,0.01213138
1.14957479,2.04858922,0.02339314,0.32584631,1.16853860,0.36545098,0.07749892,0.59709537,1.15846929,0.01176166
1.15557779,2.01217403,0.02371787,0.32363100,1.13147360,0.36114112,0.07630802,0.58756462,1.17125787,0.01136837
1.16158079,1.97425331,0.02394045,0.32193281,1.09581147,0.35713178,0.07493331,0.57686350,1.17999776,0.01095524
1.16758379,1.93460769,0.02404851,0.32061868,1.06167667,0.35327340,0.07334831,0.56497490,1.18440943,0.01052588
1.17358679,1.89302718,0.02403236,0.31954827,1.02912314,0.34941931,0.07153400,0.55189190,1.18427798,0.01008372
1.17958979,1.84932611,0.02388529,0.31857773,0.99813781,0.34543038,0.06947962,0.53762148,1.17946200,0.00963202
1.18559280,1.80335635,0.02360385,0.31756343,0.96864638,0.34117894,0.06718317,0.52218762,1.16990000,0.00917391
1.19159580,1.75501799,0.02318788,0.31636537,0.94052096,0.33655175,0.06465149,0.50563360,1.15561418,0.00871233
1.19759880,1.70426757,0.02264055,0.31485034,0.91358940,0.33145233,0.06189991,0.48802346,1.13671136,0.00825011
1.20360180,1.65112331,0.02196819,0.31289483,0.88764584,0.32580244,0.05895160,0.46944237,1.11338124,0.00778994
1.20960480,1.59566785,0.02118004,0.31038759,0.86246207,0.31954287,0.05583659,0.44999611,1.08589209,0.00733443
1.21560780,1.53804822,0.02028795,0.30723190,0.83779943,0.31263366,0.05259056,0.42980956,1.05458419,0.00688605
1.22161081,1.47847376,0.01930589,0.30334757,0.81342061,0.30505391,0.04925355,0.40902442,1.01986151,0.00644721
1.22761381,1.41721202,0.01824952,0.29867258,0.78910116,0.29680105,0.04586845,0.38779624,0.98218190,0.00602022
1.23361681,1.35458322,0.01713561,0.29316432,0.76464013,0.28789000,0.04247966,0.36629100,0.94204657,0.00560730
1.23961981,1.29095366,0.01598157,0.28680054,0.73986959,0.27835200,0.03913164,0.34468134,0.89998898,0.00521060
1.24562281,1.22672832,0.01480487,0.27957985,0.71466263,0.26823332,0.03586770,0.32314277,0.85656389,0.00483215
1.25162581,1.16234315,0.01362259,0.27152179,0.68893968,0.25759391,0.03272888,0.30184988,0.81233671,0.00447390
1.25762881,1.09825715,0.01245095,0.26266641,0.66267278,0.24650586,0.02975304,0.28097288,0.76787355,0.00413769
1.26363182,1.03494450,0.01130498,0.25307340,0.63588777,0.23505189,0.02697413,0.26067441,0.72373204,0.00382526
1.26963482,0.97288684,0.01019822,0.24282071,0.60866434,0.22332366,0.02442172,0.24110685,0.68045322,0.00353821
1.27563782,0.91256564,0.00914249,0.23200266,0.58113389,0.21142008,0.02212065,0.22241014,0.63855420,0.00327804
1.28164082,0.85445492,0.00814783,0.22072764,0.55347539,0.19944540,0.02009091,0.20471004,0.59852183,0.00304612
1.28764382,0.79901395,0.00722241,0.20911535,0.52590928,0.18750739,0.01834760,0.18811700,0.56080704,0.00284368
1.29364682,0.74668026,0.00637261,0.19729375,0.49868984,0.17571524,0.01690109,0.17272541,0.52581994,0.00267178
1.29964982,0.69786270,0.00560309,0.18539573,0.47209623,0.16417761,0.01575716,0.15861328,0.49392529,0.00253134
1.30565283,0.65293468,0.00491701,0.17355569,0.44642255,0.15300049,0.01491728,0.14584229,0.46543842,0.00242312
1.31165583,0.61222771,0.00431615,0.16190610,0.42196740,0.14228521,0.01437880,0.13445806,0.44062146,0.00234765
1.31765883,0.57602522,0.00380120,0.15057411,0.39902337,0.13212651,0.01413525,0.12449072,0.41967981,0.00230528
1.32366183,0.54455692,0.00337195,0.13967853,0.37786675,0.12261077,0.01417653,0.11595560,0.40275890,0.00229609
1.32966483,0.51799386,0.00302750,0.12932708,0.35874801,0.11381448,0.01448911,0.10885401,0.38994135,0.00231993
1.33566783,0.49644450,0.00276653,0.11961409,0.34188335,0.10580294,0.01505618,0.10317422,0.38124464,0.00237634
1.34167084,0.47995179,0.00258739,0.11061888,0.32744765,0.09862941,0.01585783,0.09889247,0.37661947,0.00246455
1.34767384,0.46849186,0.00248831,0.10240459,0.31556906,0.09233454,0.01687117,0.09597405,0.37594903,0.00258350
1.35367684,0.46197417,0.00246751,0.09501782,0.30632547,0.08694629,0.01807048,0.09437456,0.37904938,0.00273175
1.35967984,0.46024347,0.00252318,0.08848880,0.29974288,0.08248019,0.01942738,0.09404115,0.38567120,0.00290755
1.36568284,0.46308363,0.00265359,0.08283228,0.29579579,0.07894008,0.02091113,0.09491402,0.39550296,0.00310881
1.37168584,0.47022331,0.00285703,0.07804895,0.29440945,0.07631914,0.02248885,0.09692787,0.40817583,0.00333312
1.37768884,0.48134337,0.00313175,0.07412742,0.29546396,0.07460138,0.02412601,0.10001355,0.42327021,0.00357778
1.38369185,0.49608594,0.00347589,0.07104654,0.29879991,0.07376320,0.02578683,0.10409975,0.44032391,0.00383985
1.38969485,0.51406480,0.00388739,0.06877808,0.30422533,0.07377528,0.02743495,0.10911470,0.45884190,0.00411620
1.39569785,0.53487658,0.00436385,0.06728948,0.31152364,0.07460450,0.02903403,0.11498791,0.47830742,0.00440355
1.40170085,0.55811269,0.00490250,0.06654671,0.32046230,0.07621580,0.03054852,0.12165174,0.49819407,0.00469857
1.40770385,0.58337101,0.00550003,0.06651692,0.33080162,0.07857401,0.03194447,0.12904287,0.51797862,0.00499793
1.41370685,0.61026724,0.00615259,0.06717088,0.34230352,0.08164540,0.03319032,0.13710352,0.53715400,0.00529836
1.41970985,0.63844505,0.00685574,0.06848500,0.35473984,0.08539899,0.03425769,0.14578229,0.55524209,0.00559678
1.42571286,0.66758470,0.00760445,0.07044280,0.36789966,0.08980742,0.03512215,0.15503473,0.57180568,0.00589029
1.43171586,0.69740963,0.00839321,0.07303583,0.38159558,0.09484745,0.03576388,0.16482327,0.58645935,0.00617627
1.43771886,0.72769057,0.00921608,0.07626389,0.39566851,0.10049993,0.03616822,0.17511686,0.59887848,0.00645242
1.44372186,0.75824707,0.01006691,0.08013448,0.40999082,0.10674935,0.03632602,0.18588990,0.60880638,0.00671678
1.44972486,0.78894617,0.01093947,0.08466158,0.42446776,0.11358281,0.03623393,0.19712084,0.61605892,0.00696773
1.45572786,0.81969832,0.01182774,0.08986372,0.43903702,0.12098864,0.03589438,0.20879022,0.62052676,0.00720403
1.46173087,0.85045076,0.01272614,0.09576136,0.45366658,0.12895457,0.03531547,0.22087833,0.62217481,0.00742475
1.46773387,0.88117857,0.01362977,0.10237386,0.46835086,0.13746562,0.03451057,0.23336267,0.62103926,0.00762927
1.47373687,0.91187405,0.01453468,0.10971590,0.48310540,0.14650181,0.03349788,0.24621517,0.61722215,0.00781721
1.47973987,0.94253477,0.01543804,0.11779383,0.49796044,0.15603577,0.03229969,0.25939951,0.61088386,0.00798838
1.48574287,0.97315121,0.01633835,0.12660194,0.51295353,0.16603047,0.03094164,0.27286849,0.60223385,0.00814274
1.49174587,1.00369456,0.01723550,0.13611886,0.52812177,0.17643706,0.02945184,0.28656184,0.59152018,0.00828029
1.49774887,1.03410542,0.01813078,0.14630447,0.54349389,0.18719320,0.02785993,0.30040445,0.57901826,0.00840105
1.50375188,1.06428424,0.01902683,0.15709734,0.55908272,0.19822177,0.02619618,0.31430525,0.56501934,0.00850500
1.50975488,1.09408394,0.01992742,0.16841303,0.57487840,0.20943021,0.02449059,0.32815686,0.54981941,0.00859201
1.51575788,1.12330538,0.02083721,0.18014338,0.59084268,0.22071060,0.02277204,0.34183604,0.53370873,0.00866183
1.52176088,1.15169602,0.02176137,0.19215687,0.60690473,0.23194040,0.02106758,0.35520505,0.51696280,0.00871405
1.52776388,1.17895199,0.02270516,0.20430022,0.62295855,0.24298415,0.01940178,0.36811390,0.49983471,0.00874816
1.53376688,1.20472360,0.02367343,0.21640115,0.63886244,0.25369574,0.01779631,0.38040339,0.48254947,0.00876347
1.53976988,1.22862423,0.02467014,0.22827238,0.65444031,0.26392159,0.01626951,0.39190900,0.46530032,0.00875922
1.54577289,1.25024211,0.02569784,0.23971664,0.66948511,0.27350439,0.01483629,0.40246536,0.44824698,0.00873460
1.55177589,1.26915474,0.02675716,0.25053262,0.68376409,0.28228736,0.01350803,0.41191121,0.43151603,0.00868878
1.55777889,1.28494508,0.02784650,0.26052158,0.69702586,0.29011894,0.01229264,0.42009461,0.41520298,0.00862101
