energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.43071536,2.98359877,0.00709001,0.01951782,0.32976952,0.66934086,0.43293359,1.92890038,0.19857271,0.00000000
-3.42471236,2.94697621,0.00734055,0.01901059,0.33021599,0.64268970,0.43067229,1.92542099,0.19826480,0.00000000
-3.41870935,2.91669716,0.00766346,0.01867993,0.33299398,0.61859936,0.42979919,1.92350129,0.19910717,0.00000000
-3.41270635,2.89378285,0.00805478,0.01854707,0.33822727,0.59735155,0.43045961,1.92369853,0.20117969,0.00000000
-3.40670335,2.87908827,0.00850937,0.01863078,0.34600037,0.57915810,0.43276698,1.92651531,0.20454364,0.00000000
-3.40070035,2.87328546,0.00902098,0.01894687,0.35635540,0.56415943,0.43679850,1.93238770,0.20923974,0.00000000
-3.39469735,2.87685222,0.00958229,0.01950772,0.36928993,0.55242500,0.44259195,1.94167536,0.21528661,0.00000000
-3.38869435,2.89006645,0.01018505,0.02032178,0.38475589,0.54395589,0.45014361,1.95465422,0.22267976,0.00000000
-3.38269135,2.91300588,0.01082020,0.02139320,0.40265951,0.53868906,0.45940745,1.97151158,0.23139116,0.00000000
-3.37668834,2.94555296,0.01147809,0.02272148,0.42286241,0.53650309,0.47029555,1.99234374,0.24136929,0.00000000
-3.37068534,2.98740456,0.01214871,0.02430116,0.44518369,0.53722525,0.48267981,2.01715617,0.25253976,0.00000000
-3.36468234,3.03808567,0.01282193,0.02612170,0.46940309,0.54063935,0.49639473,2.04586591,0.26480645,0.00000000
-3.35867934,3.09696680,0.01348778,0.02816738,0.49526509,0.54649429,0.51124132,2.07830623,0.27805312,0.00000000
-3.35267634,3.16328410,0.01413676,0.03041735,0.52248392,0.55451270,0.52699199,2.11423309,0.29214544,0.00000000
-3.34667334,3.23616145,0.01476005,0.03284591,0.55074932,0.56439974,0.54339617,2.15333318,0.30693348,0.00000000
-3.34067034,3.31463392,0.01534980,0.03542279,0.57973292,0.57585138,0.56018660,2.19523318,0.32225450,0.00000000
-3.33466733,3.39767140,0.01589933,0.03811373,0.60909514,0.58856217,0.57708605,2.23950975,0.33793608,0.00000000
-3.32866433,3.48420203,0.01640331,0.04088114,0.63849245,0.60223221,0.59381429,2.28569997,0.35379939,0.00000000
-3.32266133,3.57313432,0.01685786,0.04368493,0.66758470,0.61657308,0.61009505,2.33331165,0.36966268,0.00000000
-3.31665833,3.66337752,0.01726065,0.04648346,0.69604253,0.63131266,0.62566282,2.38183323,0.38534479,0.00000000
-3.31065533,3.75385959,0.01761084,0.04923457,0.72355441,0.64619881,0.64026922,2.43074286,0.40066864,0.00000000
-3.30465233,3.84354234,0.01790906,0.05189677,0.74983340,0.66100177,0.65368886,2.47951644,0.41546462,0.00000000
-3.29864932,3.93143363,0.01815730,0.05443028,0.77462315,0.67551547,0.66572431,2.52763434,0.42957369,0.00000000
-3.29264632,4.01659634,0.01835869,0.05679823,0.79770317,0.68955767,0.67621029,2.57458683,0.44285031,0.00000000
-3.28664332,4.09815447,0.01851735,0.05896771,0.81889315,0.70296924,0.68501677,2.61987806,0.45516487,0.00000000
-3.28064032,4.17529651,0.01863814,0.06091065,0.83805617,0.71561262,0.69205097,2.66302896,0.46640576,0.00000000
-3.27463732,4.24727652,0.01872638,0.06260467,0.85510070,0.72736973,0.69725822,2.70357910,0.47648088,0.00000000
-3.26863432,4.31341360,0.01878765,0.06403364,0.86998137,0.73813952,0.70062167,2.74108784,0.48531866,0.00000000
-3.26263132,4.37309029,0.01882750,0.06518804,0.88269848,0.74783543,0.70216094,2.77513524,0.49286853,0.00000000
-3.25662831,4.42575057,0.01885129,0.06606509,0.89329625,0.75638291,0.70192965,2.80532294,0.49910077,0.00000000
-3.25062531,4.47089807,0.01886397,0.06666860,0.90185983,0.76371721,0.70001212,2.83127546,0.50400594,0.00000000
-3.24462231,4.50809509,0.01886996,0.06700863,0.90851129,0.76978161,0.69651928,2.85264220,0.50759376,0.00000000
-3.23861931,4.53696262,0.01887304,0.06710085,0.91340454,0.77452614,0.69158391,2.86910026,0.50989154,0.00000000
-3.23261631,4.55718178,0.01887632,0.06696575,0.91671948,0.77790693,0.68535552,2.88035830,0.51094232,0.00000000
-3.22661331,4.56849656,0.01888219,0.06662764,0.91865551,0.77988604,0.67799493,2.88616120,0.51080266,0.00000000
-3.22061031,4.57071768,0.01889241,0.06611359,0.91942455,0.78043189,0.66966880,2.88629559,0.50954026,0.00000000
-3.21460730,4.56372726,0.01890812,0.06545224,0.91924381,0.77952007,0.66054431,2.88059572,0.50723146,0.00000000
-3.20860430,4.54748382,0.01892997,0.06467261,0.91832854,0.77713448,0.65078409,2.86894944,0.50395872,0.00000000
-3.20260130,4.52202694,0.01895817,0.06380299,0.91688492,0.77326857,0.64054163,2.85130385,0.49980811,0.00000000
-3.19659830,4.48748111,0.01899268,0.06286986,0.91510338,0.76792663,0.62995732,2.82766999,0.49486705,0.00000000
-3.19059530,4.44405810,0.01903327,0.06189695,0.91315241,0.76112493,0.61915510,2.79812636,0.48922210,0.00000000
-3.18459230,4.39205740,0.01907964,0.06090451,0.91117325,0.75289263,0.60824005,2.76282071,0.48295718,0.00000000
-3.17858929,4.33186452,0.01913150,0.05990874,0.90927549,0.74327227,0.59729672,2.72196994,0.47615198,0.00000000
-3.17258629,4.26394680,0.01918872,0.05892147,0.90753385,0.73232002,0.58638848,2.67585789,0.46888091,0.00000000
-3.16658329,4.18884697,0.01925129,0.05795001,0.90598614,0.72010533,0.57555769,2.62483098,0.46121227,0.00000000
-3.16058029,4.10717458,0.01931945,0.05699730,0.90463267,0.70671042,0.56482678,2.56929202,0.45320801,0.00000000
-3.15457729,4.01959571,0.01939370,0.05606218,0.90343708,0.69222934,0.55420022,2.50969216,0.44492381,0.00000000
-3.14857429,3.92682158,0.01947476,0.05513993,0.90232858,0.67676684,0.54366713,2.44652161,0.43640957,0.00000000
-3.14257129,3.82959648,0.01956365,0.05422291,0.90120563,0.66043713,0.53320453,2.38029943,0.42771035,0.00000000
-3.13656828,3.72868580,0.01966162,0.05330132,0.89994095,0.64336260,0.52278113,2.31156289,0.41886751,0.00000000
-3.13056528,3.62486469,0.01977014,0.05236405,0.89838767,0.62567258,0.51236134,2.24085699,0.40992016,0.00000000
-3.12456228,3.51890774,0.01989088,0.05139954,0.89638643,0.60750230,0.50190945,2.16872444,0.40090672,0.00000000
-3.11855928,3.41158024,0.02002567,0.05039663,0.89377322,0.58899190,0.49139373,2.09569657,0.39186651,0.00000000
-3.11255628,3.30363096,0.02017643,0.04934538,0.89038753,0.57028568,0.48079034,2.02228548,0.38284136,0.00000000
-3.10655328,3.19578682,0.02034518,0.04823777,0.88608062,0.55153148,0.47008671,1.94897760,0.37387691,0.00000000
-3.10055028,3.08874899,0.02053390,0.04706826,0.88072340,0.53288010,0.45928443,1.87622874,0.36502376,0.00000000
-3.09454727,2.98319049,0.02074456,0.04583424,0.87421376,0.51448483,0.44840145,1.80446059,0.35633815,0.00000000
-3.08854427,2.87975476,0.02097899,0.04453634,0.86648279,0.49650077,0.43747339,1.73405869,0.34788229,0.00000000
-3.08254127,2.77905486,0.02123887,0.04317849,0.85749985,0.47908414,0.42655411,1.66537158,0.33972414,0.00000000
-3.07653827,2.68167291,0.02152561,0.04176793,0.84727594,0.46239121,0.41571534,1.59871095,0.33193673,0.00000000
-3.07053527,2.58815937,0.02184031,0.04031501,0.83586556,0.44657702,0.40504551,1.53435259,0.32459693,0.00000000
-3.06453227,2.49903179,0.02218373,0.03883287,0.82336664,0.43179364,0.39464788,1.47253794,0.31778381,0.00000000
-3.05852926,2.41477294,0.02255616,0.03733702,0.80991869,0.41818817,0.38463790,1.41347586,0.31157663,0.00000000
-3.05252626,2.33582796,0.02295746,0.03584491,0.79569924,0.40590031,0.37514018,1.35734469,0.30605249,0.00000000
-3.04652326,2.26260077,0.02338702,0.03437531,0.78091866,0.39505962,0.36628499,1.30429422,0.30128384,0.00000000
-3.04052026,2.19544971,0.02384374,0.03294789,0.76581367,0.38578255,0.35820464,1.25444759,0.29733592,0.00000000
-3.03451726,2.13468258,0.02432609,0.03158261,0.75063971,0.37816938,0.35102973,1.20790303,0.29426432,0.00000000
-3.02851426,2.08055147,0.02483215,0.03029926,0.73566267,0.37230105,0.34488560,1.16473548,0.29211273,0.00000000
-3.02251126,2.03324756,0.02535973,0.02911707,0.72115019,0.36823623,0.33988889,1.12499796,0.29091101,0.00000000
-3.01650825,1.99289647,0.02590651,0.02805434,0.70736304,0.36600850,0.33614461,1.08872284,0.29067375,0.00000000
-3.01050525,1.95955422,0.02647016,0.02712816,0.69454683,0.36562408,0.33374350,1.05592304,0.29139932,0.00000000
-3.00450225,1.93320446,0.02704857,0.02635422,0.68292453,0.36705999,0.33275998,1.02659308,0.29306951,0.00000000
-2.99849925,1.91375691,0.02764004,0.02574670,0.67268999,0.37026283,0.33325055,1.00071022,0.29564978,0.00000000
-2.99249625,1.90104758,0.02824351,0.02531820,0.66400280,0.37514843,0.33525281,0.97823552,0.29909014,0.00000000
-2.98649325,1.89484056,0.02885877,0.02507969,0.65698458,0.38160218,0.33878487,0.95911488,0.30332657,0.00000000
-2.98049025,1.89483167,0.02948671,0.02504057,0.65171686,0.38948029,0.34384527,0.94328020,0.30828302,0.00000000
-2.97448724,1.90065382,0.03012945,0.02520864,0.64824062,0.39861194,0.35041330,0.93065032,0.31387373,0.00000000
-2.96848424,1.91188385,0.03079050,0.02559014,0.64655726,0.40880226,0.35844967,0.92113203,0.32000600,0.00000000
-2.96248124,1.92805081,0.03147485,0.02618969,0.64663111,0.41983611,0.36789736,0.91462087,0.32658303,0.00000000
-2.95647824,1.94864509,0.03218897,0.02701029,0.64839303,0.43148264,0.37868273,0.91100167,0.33350691,0.00000000
-2.95047524,1.97312833,0.03294075,0.02805313,0.65174506,0.44350040,0.39071670,0.91014895,0.34068149,0.00000000
-2.94447224,2.00094340,0.03373930,0.02931750,0.65656564,0.45564288,0.40389599,0.91192681,0.34801499,0.00000000
-2.93846923,2.03152427,0.03459470,0.03080055,0.66271527,0.46766443,0.41810439,0.91618862,0.35542234,0.00000000
-2.93246623,2.06430512,0.03551764,0.03249703,0.67004206,0.47932616,0.43321393,0.92277625,0.36282698,0.00000000
-2.92646323,2.09872854,0.03651893,0.03439902,0.67838713,0.49040173,0.44908608,0.93151889,0.37016218,0.00000000
-2.92046023,2.13425235,0.03760900,0.03649563,0.68758936,0.50068282,0.46557278,0.94223170,0.37737175,0.00000000
-2.91445723,2.17035480,0.03879726,0.03877271,0.69748937,0.50998407,0.48251758,0.95471415,0.38441009,0.00000000
-2.90845423,2.20653826,0.04009146,0.04121259,0.70793269,0.51814719,0.49975663,0.96874835,0.39124169,0.00000000
-2.90245123,2.24233108,0.04149704,0.04379390,0.71877173,0.52504434,0.51711975,0.98409748,0.39784004,0.00000000
-2.89644822,2.27728807,0.04301651,0.04649143,0.72986695,0.53058032,0.53443163,1.00050459,0.40418608,0.00000000
-2.89044522,2.31098963,0.04464886,0.04927616,0.74108694,0.53469375,0.55151311,1.01769193,0.41026632,0.00000000
-2.88444222,2.34303998,0.04638908,0.05211536,0.75230780,0.53735715,0.56818268,1.03536106,0.41607070,0.00000000
-2.87843922,2.37306495,0.04822784,0.05497287,0.76341184,0.53857580,0.58425829,1.05319397,0.42159043,0.00000000
-2.87243622,2.40070964,0.05015129,0.05780952,0.77428602,0.53838566,0.59955939,1.07085541,0.42681590,0.00000000
-2.86643322,2.42563662,0.05214105,0.06058372,0.78482015,0.53685032,0.61390935,1.08799645,0.43173483,0.00000000
-2.86043022,2.44752485,0.05417446,0.06325218,0.79490532,0.53405716,0.62713814,1.10425945,0.43633080,0.00000000
-2.85442721,2.46606989,0.05622498,0.06577080,0.80443257,0.53011293,0.63908536,1.11928431,0.44058226,0.00000000
-2.84842421,2.48098538,0.05826279,0.06809564,0.81329218,0.52513891,0.64960340,1.13271585,0.44446206,0.00000000
-2.84242121,2.49200598,0.06025562,0.07018402,0.82137353,0.51926595,0.65856079,1.14421222,0.44793758,0.00000000
-2.83641821,2.49889170,0.06216971,0.07199563,0.82856568,0.51262938,0.66584544,1.15345388,0.45097138,0.00000000
-2.83041521,2.50143317,0.06397090,0.07349366,0.83475860,0.50536426,0.67136778,1.16015271,0.45352235,0.00000000
-2.82441221,2.49945773,0.06562573,0.07464590,0.83984496,0.49760089,0.67506345,1.16406103,0.45554725,0.00000000
-2.81840920,2.49283558,0.06710265,0.07542575,0.84372242,0.48946086,0.67689557,1.16497975,0.45700248,0.00000000
-2.81240620,2.48148562,0.06837309,0.07581312,0.84629608,0.48105371,0.67685617,1.16276534,0.45784601,0.00000000
-2.80640320,2.46538019,0.06941246,0.07579512,0.84748104,0.47247419,0.67496689,1.15733512,0.45803925,0.00000000
-2.80040020,2.44454848,0.07020099,0.07536661,0.84720475,0.46380037,0.67127865,1.14867053,0.45754871,0.00000000
-2.79439720,2.41907786,0.07072440,0.07453044,0.84540905,0.45509233,0.66587034,1.13681801,0.45634740,0.00000000
-2.78839420,2.38911301,0.07097423,0.07329753,0.84205166,0.44639168,0.65884644,1.12188753,0.45441578,0.00000000
-2.78239120,2.35485277,0.07094806,0.07168664,0.83710712,0.43772172,0.65033382,1.10404849,0.45174232,0.00000000
-2.77638819,2.31654467,0.07064932,0.06972392,0.83056710,0.42908833,0.64047755,1.08352353,0.44832355,0.00000000
-2.77038519,2.27447755,0.07008696,0.06744225,0.82244010,0.42048135,0.62943623,1.06058011,0.44416371,0.00000000
-2.76438219,2.22897262,0.06927486,0.06488035,0.81275069,0.41187659,0.61737685,1.03552068,0.43927405,0.00000000
-2.75837919,2.18037371,0.06823103,0.06208174,0.80153840,0.40323831,0.60446956,1.00867172,0.43367188,0.00000000
-2.75237619,2.12903723,0.06697671,0.05909361,0.78885636,0.39452207,0.59088261,0.98037228,0.42737957,0.00000000
-2.74637319,2.07532267,0.06553540,0.05596558,0.77477006,0.38567793,0.57677768,0.95096275,0.42042348,0.00000000
-2.74037019,2.01958430,0.06393185,0.05274847,0.75935618,0.37665383,0.56230603,0.92077433,0.41283312,0.00000000
-2.73436718,1.96216465,0.06219108,0.04949304,0.74270179,0.36739912,0.54760545,0.89011977,0.40464059,0.00000000
-2.72836418,1.90339013,0.06033755,0.04624887,0.72490395,0.35786813,0.53279831,0.85928585,0.39588028,0.00000000
-2.72236118,1.84356910,0.05839442,0.04306325,0.70606973,0.34802355,0.51799071,0.82852783,0.38658910,0.00000000
-2.71635818,1.78299240,0.05638299,0.03998031,0.68631665,0.33783961,0.50327271,0.79806613,0.37680695,0.00000000
-2.71035518,1.72193605,0.05432235,0.03704014,0.66577343,0.32730490,0.48871962,0.76808511,0.36657761,0.00000000
-2.70435218,1.66066569,0.05222920,0.03427825,0.64458091,0.31642469,0.47439406,0.73873389,0.35594987,0.00000000
-2.69834917,1.59944240,0.05011790,0.03172502,0.62289287,0.30522263,0.46034865,0.71012896,0.34497869,0.00000000
-2.69234617,1.53852878,0.04800060,0.02940541,0.60087663,0.29374169,0.44662898,0.68235802,0.33372645,0.00000000
-2.68634317,1.47819501,0.04588761,0.02733879,0.57871315,0.28204446,0.43327668,0.65548483,0.32226393,0.00000000
-2.68034017,1.41872367,0.04378777,0.02553886,0.55659638,0.27021247,0.42033213,0.62955438,0.31067091,0.00000000
-2.67433717,1.36041306,0.04170892,0.02401374,0.53473184,0.25834477,0.40783679,0.60459802,0.29903641,0.00000000
-2.66833417,1.30357817,0.03965837,0.02276609,0.51333410,0.24655566,0.39583462,0.58063808,0.28745821,0.00000000
-2.66233117,1.24854908,0.03764332,0.02179336,0.49262334,0.23497169,0.38437275,0.55769158,0.27604177,0.00000000
-2.65632816,1.19566665,0.03567119,0.02108806,0.47282087,0.22372801,0.37350114,0.53577294,0.26489851,0.00000000
-2.65032516,1.14527550,0.03374988,0.02063812,0.45414380,0.21296421,0.36327132,0.51489536,0.25414337,0.00000000
-2.64432216,1.09771461,0.03188795,0.02042724,0.43679910,0.20281974,0.35373423,0.49507107,0.24389183,0.00000000
-2.63831916,1.05330611,0.03009452,0.02043537,0.42097706,0.19342923,0.34493744,0.47631034,0.23425652,0.00000000
-2.63231616,1.01234271,0.02837926,0.02063912,0.40684486,0.18491769,0.33692190,0.45861976,0.22534347,0.00000000
-2.62631316,0.97507484,0.02675206,0.02101229,0.39454008,0.17739595,0.32971847,0.44199981,0.21724830,0.00000000
-2.62031016,0.94169802,0.02522273,0.02152646,0.38416495,0.17095644,0.32334455,0.42644219,0.21005246,0.00000000
-2.61430715,0.91234152,0.02380061,0.02215154,0.37578132,0.16566944,0.31780117,0.41192733,0.20381980,0.00000000
-2.60830415,0.88705900,0.02249410,0.02285644,0.36940675,0.16158001,0.31307064,0.39842223,0.19859358,0.00000000
-2.60230115,0.86582176,0.02131019,0.02360976,0.36501211,0.15870574,0.30911514,0.38587918,0.19439412,0.00000000
-2.59629815,0.84851525,0.02025406,0.02438053,0.36252057,0.15703530,0.30587633,0.37423539,0.19121730,0.00000000
-2.59029515,0.83493908,0.01932869,0.02513896,0.36180835,0.15652795,0.30327609,0.36341377,0.18903390,0.00000000
-2.58429215,0.82481079,0.01853455,0.02585719,0.36270717,0.15711403,0.30121851,0.35332489,0.18778992,0.00000000
-2.57828914,0.81777319,0.01786940,0.02651003,0.36500833,0.15869645,0.29959286,0.34387010,0.18740784,0.00000000
-2.57228614,0.81340532,0.01732820,0.02707573,0.36846832,0.16115298,0.29827770,0.33494566,0.18778892,0.00000000
-2.56628314,0.81123625,0.01690315,0.02753659,0.37281584,0.16433954,0.29714573,0.32644765,0.18881625,0.00000000
-2.56028014,0.81076153,0.01658383,0.02787955,0.37775991,0.16809421,0.29606921,0.31827741,0.19035867,0.00000000
-2.55427714,0.81146133,0.01635749,0.02809668,0.38299881,0.17224185,0.29492577,0.31034719,0.19227528,0.00000000
-2.54827414,0.81281964,0.01620938,0.02818550,0.38822948,0.17659923,0.29360417,0.30258571,0.19442039,0.00000000
-2.54227114,0.81434369,0.01612326,0.02814915,0.39315711,0.18098056,0.29200985,0.29494322,0.19664869,0.00000000
-2.53626813,0.81558275,0.01608185,0.02799646,0.39750452,0.18520302,0.29006990,0.28739583,0.19882055,0.00000000
-2.53026513,0.81614544,0.01606747,0.02774178,0.40102084,0.18909238,0.28773729,0.27994882,0.20080703,0.00000000
-2.52426213,0.81571490,0.01606256,0.02740467,0.40348945,0.19248826,0.28499400,0.27263873,0.20249459,0.00000000
-2.51825913,0.81406108,0.01605028,0.02700940,0.40473454,0.19524898,0.28185305,0.26553405,0.20378918,0.00000000
-2.51225613,0.81104963,0.01601499,0.02658434,0.40462627,0.19725581,0.27835919,0.25873447,0.20461954,0.00000000
-2.50625313,0.80664689,0.01594278,0.02616115,0.40308420,0.19841639,0.27458821,0.25236864,0.20493964,0.00000000
-2.50025013,0.80092088,0.01582185,0.02577387,0.40007889,0.19866720,0.27064487,0.24659049,0.20473003,0.00000000
-2.49424712,0.79403790,0.01564279,0.02545792,0.39563163,0.19797504,0.26665959,0.24157429,0.20399817,0.00000000
-2.48824412,0.78625517,0.01539879,0.02524904,0.38981226,0.19633739,0.26278380,0.23750850,0.20277751,0.00000000
-2.48224112,0.77790931,0.01508577,0.02518211,0.38273520,0.19378169,0.25918429,0.23458869,0.20112564,0.00000000
-2.47623812,0.76940148,0.01470233,0.02529009,0.37455384,0.19036352,0.25603672,0.23300975,0.19912120,0.00000000
-2.47023512,0.76117934,0.01424966,0.02560286,0.36545353,0.18616378,0.25351847,0.23295768,0.19686009,0.00000000
-2.46423212,0.75371684,0.01373133,0.02614617,0.35564355,0.18128499,0.25180109,0.23460123,0.19445080,0.00000000
-2.45822911,0.74749238,0.01315303,0.02694067,0.34534818,0.17584688,0.25104276,0.23808363,0.19200919,0.00000000
-2.45222611,0.74296640,0.01252218,0.02800105,0.33479757,0.16998150,0.25138094,0.24351488,0.18965304,0.00000000
-2.44622311,0.74055918,0.01184762,0.02933529,0.32421852,0.16382787,0.25292553,0.25096475,0.18749648,0.00000000
-2.44022011,0.74063001,0.01113914,0.03094417,0.31382574,0.15752671,0.25575290,0.26045679,0.18564454,0.00000000
-2.43421711,0.74345841,0.01040709,0.03282088,0.30381390,0.15121519,0.25990102,0.27196374,0.18418828,0.00000000
-2.42821411,0.74922846,0.00966198,0.03495089,0.29435083,0.14502205,0.26536594,0.28540447,0.18320045,0.00000000
-2.42221111,0.75801693,0.00891412,0.03731210,0.28557211,0.13906330,0.27209982,0.30064267,0.18273212,0.00000000
-2.41620810,0.76978577,0.00817327,0.03987517,0.27757735,0.13343856,0.28001070,0.31748751,0.18281029,0.00000000
-2.41020510,0.78437951,0.00744837,0.04260412,0.27042818,0.12822832,0.28896401,0.33569621,0.18343670,0.00000000
-2.40420210,0.80152771,0.00674734,0.04545722,0.26414806,0.12349204,0.29878593,0.35497875,0.18458787,0.00000000
-2.39819910,0.82085252,0.00607690,0.04838808,0.25872390,0.11926726,0.30926850,0.37500443,0.18621627,0.00000000
-2.39219610,0.84188106,0.00544250,0.05134693,0.25410927,0.11556971,0.32017631,0.39541033,0.18825285,0.00000000
-2.38619310,0.86406233,0.00484827,0.05428213,0.25022907,0.11239422,0.33125459,0.41581124,0.19061041,0.00000000
-2.38019010,0.88678772,0.00429706,0.05714180,0.24698533,0.10971663,0.34223842,0.43581098,0.19318802,0.00000000
-2.37418709,0.90941448,0.00379049,0.05987547,0.24426388,0.10749625,0.35286266,0.45501440,0.19587605,0.00000000
-2.36818409,0.93129106,0.00332906,0.06243586,0.24194144,0.10567902,0.36287228,0.47303998,0.19856165,0.00000000
-2.36218109,0.95178314,0.00291229,0.06478050,0.23989285,0.10420099,0.37203258,0.48953216,0.20113436,0.00000000
-2.35617809,0.97029926,0.00253886,0.06687328,0.23799794,0.10299208,0.38013893,0.50417315,0.20349166,0.00000000
-2.35017509,0.98631476,0.00220678,0.06868588,0.23614787,0.10197983,0.38702554,0.51669354,0.20554412,0.00000000
-2.34417209,0.99939311,0.00191355,0.07019884,0.23425044,0.10109311,0.39257299,0.52688134,0.20721985,0.00000000
-2.33816908,1.00920336,0.00165631,0.07140241,0.23223429,0.10026547,0.39671398,0.53458890,0.20846821,0.00000000
-2.33216608,1.01553325,0.00143201,0.07229703,0.23005164,0.09943817,0.39943718,0.53973749,0.20926238,0.00000000
-2.32616308,1.01829707,0.00123751,0.07289348,0.22767965,0.09856255,0.40078905,0.54231927,0.20960087,0.00000000
-2.32016008,1.01753814,0.00106970,0.07321255,0.22512032,0.09760199,0.40087328,0.54239643,0.20950778,0.00000000
-2.31415708,1.01342584,0.00092561,0.07328444,0.22239883,0.09653303,0.39984817,0.54009780,0.20903183,0.00000000
-2.30815408,1.00624732,0.00080247,0.07314776,0.21956081,0.09534597,0.39792186,0.53561276,0.20824433,0.00000000
-2.30215108,0.99639445,0.00069776,0.07284820,0.21666836,0.09404476,0.39534573,0.52918300,0.20723607,0.00000000
-2.29614807,0.98434677,0.00060925,0.07243691,0.21379542,0.09264634,0.39240612,0.52109248,0.20611335,0.00000000
-2.29014507,0.97065123,0.00053502,0.07196882,0.21102250,0.09117940,0.38941500,0.51165596,0.20499345,0.00000000
-2.28414207,0.95589997,0.00047348,0.07150065,0.20843135,0.08968279,0.38669957,0.50120687,0.20399959,0.00000000
-2.27813907,0.94070703,0.00042335,0.07108900,0.20609971,0.08820355,0.38459174,0.49008498,0.20325587,0.00000000
-2.27213607,0.92568544,0.00038368,0.07078850,0.20409648,0.08679478,0.38341736,0.47862452,0.20288220,0.00000000
-2.26613307,0.91142544,0.00035380,0.07064996,0.20247766,0.08551338,0.38348616,0.46714321,0.20298965,0.00000000
-2.26013007,0.89847511,0.00033333,0.07071880,0.20128316,0.08441778,0.38508228,0.45593293,0.20367633,0.00000000
-2.25412706,0.88732396,0.00032211,0.07103371,0.20053474,0.08356589,0.38845607,0.44525205,0.20502395,0.00000000
-2.24812406,0.87839025,0.00032025,0.07162556,0.20023510,0.08301307,0.39381718,0.43531998,0.20709526,0.00000000
-2.24212106,0.87201223,0.00032804,0.07251664,0.20036812,0.08281049,0.40132915,0.42631399,0.20993242,0.00000000
-2.23611806,0.86844351,0.00034595,0.07372027,0.20090030,0.08300371,0.41110569,0.41836815,0.21355621,0.00000000
-2.23011506,0.86785227,0.00037457,0.07524064,0.20178310,0.08363151,0.42320846,0.41157446,0.21796624,0.00000000
-2.22411206,0.87032406,0.00041464,0.07707303,0.20295615,0.08472511,0.43764642,0.40598571,0.22314186,0.00000000
-2.21810905,0.87586753,0.00046692,0.07920426,0.20435106,0.08630758,0.45437659,0.40161989,0.22904381,0.00000000
-2.21210605,0.88442238,0.00053225,0.08161340,0.20589547,0.08839354,0.47330596,0.39846554,0.23561640,0.00000000
-2.20610305,0.89586880,0.00061144,0.08427260,0.20751723,0.09098897,0.49429444,0.39648769,0.24278997,0.00000000
-2.20010005,0.91003759,0.00070523,0.08714811,0.20914837,0.09409127,0.51715854,0.39563394,0.25048364,0.00000000
-2.19409705,0.92672010,0.00081428,0.09020133,0.21072859,0.09768932,0.54167568,0.39584003,0.25860799,0.00000000
-2.18809405,0.94567749,0.00093907,0.09338990,0.21220817,0.10176362,0.56758869,0.39703492,0.26706759,0.00000000
-2.18209105,0.96664863,0.00107988,0.09666875,0.21355012,0.10628655,0.59461061,0.39914463,0.27576339,0.00000000
-2.17608804,0.98935646,0.00123674,0.09999114,0.21473145,0.11122248,0.62242949,0.40209502,0.28459463,0.00000000
-2.17008504,1.01351256,0.00140935,0.10330955,0.21574362,0.11652801,0.65071310,0.40581331,0.29346048,0.00000000
-2.16408204,1.03882003,0.00159706,0.10657653,0.21659223,0.12215227,0.67911362,0.41022834,0.30226124,0.00000000
-2.15807904,1.06497498,0.00179884,0.10974546,0.21729600,0.12803714,0.70727221,0.41526986,0.31089926,0.00000000
-2.15207604,1.09166701,0.00201324,0.11277116,0.21788532,0.13411776,0.73482357,0.42086704,0.31927956,0.00000000
-2.14607304,1.11857916,0.00223839,0.11561047,0.21840050,0.14032301,0.76140055,0.42694648,0.32731030,0.00000000
-2.14007004,1.14538803,0.00247200,0.11822271,0.21888992,0.14657633,0.78663889,0.43343023,0.33490314,0.00000000
-2.13406703,1.17176448,0.00271138,0.12057017,0.21940851,0.15279668,0.81018211,0.44023399,0.34197380,0.00000000
-2.12806403,1.19737572,0.00295350,0.12261850,0.22001650,0.15889983,0.83168671,0.44726600,0.34844257,0.00000000
-2.12206103,1.22188881,0.00319502,0.12433709,0.22077882,0.16479991,0.85082767,0.45442686,0.35423528,0.00000000
-2.11605803,1.24497626,0.00343238,0.12569954,0.22176521,0.17041120,0.86730414,0.46161034,0.35928434,0.00000000
-2.11005503,1.26632339,0.00366193,0.12668397,0.22305107,0.17565022,0.88084535,0.46870556,0.36353027,0.00000000
-2.10405203,1.28563762,0.00387996,0.12727349,0.22471908,0.18043796,0.89121660,0.47560018,0.36692336,0.00000000
-2.09804902,1.30265905,0.00408290,0.12745652,0.22686152,0.18470225,0.89822503,0.48218471,0.36942555,0.00000000
-2.09204602,1.31717203,0.00426740,0.12722715,0.22958297,0.18838010,0.90172512,0.48835766,0.37101245,0.00000000
-2.08604302,1.32901678,0.00443044,0.12658543,0.23300340,0.19141995,0.90162341,0.49403105,0.37167524,0.00000000
-2.08004002,1.33810032,0.00456948,0.12553748,0.23726107,0.19378372,0.89788241,0.49913605,0.37142235,0.00000000
-2.07403702,1.34440591,0.00468257,0.12409563,0.24251512,0.19544843,0.89052322,0.50362820,0.37028075,0.00000000
-2.06803402,1.34800003,0.00476839,0.12227826,0.24894735,0.19640746,0.87962672,0.50749186,0.36829671,0.00000000
