energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Li_s_up,S_s_up,S_p_up
-3.18459230,10.37041025,0.03938068,2.36114257,6.98243773,2.76956116,0.13089399,0.07050380,4.64893404
-3.17858929,10.55377689,0.04186505,2.39115741,7.03436092,2.81027577,0.13101113,0.07342283,4.75572124
-3.17258629,10.74591047,0.04433200,2.42601307,7.09177586,2.85495669,0.13124678,0.07635798,4.86184462
-3.16658329,10.94447289,0.04674924,2.46516771,7.15333104,2.90292372,0.13161635,0.07926891,4.96639677
-3.16058029,11.14677781,0.04908244,2.50801024,7.21755182,2.95340521,0.13212588,0.08211307,5.06829277
-3.15457729,11.34981161,0.05129590,2.55386025,7.28285109,3.00554214,0.13277117,0.08484653,5.16628341
-3.14857429,11.55027507,0.05335345,2.60197104,7.34754577,3.05839737,0.13353723,0.08742513,5.25898086
-3.14257129,11.74464576,0.05521943,2.65153597,7.40988008,3.11097042,0.13439852,0.08980562,5.34489633
-3.13656828,11.92925999,0.05685966,2.70169835,7.46805541,3.16221745,0.13531955,0.09194695,5.42248848
-3.13056528,12.10041155,0.05824254,2.75156480,7.52026659,3.21107602,0.13625617,0.09381156,5.49022052
-3.12456228,12.25446343,0.05934004,2.80022173,7.56474359,3.25649354,0.13715723,0.09536663,5.54662340
-3.11855928,12.38796764,0.06012860,2.84675454,7.59979712,3.29745835,0.13796669,0.09658523,5.59036200
-3.11255628,12.49778750,0.06059004,2.89026862,7.62386639,3.33303198,0.13862599,0.09744728,5.62030086
-3.10655328,12.58121615,0.06071212,2.92991140,7.63556687,3.36238087,0.13907664,0.09794033,5.63556589
-3.10055028,12.63608514,0.06048910,2.96489436,7.63373555,3.38480601,0.13926279,0.09806006,5.63559856
-3.09454727,12.66085706,0.05992194,2.99451392,7.61747146,3.39976882,0.13913382,0.09781048,5.62019938
-3.08854427,12.65469678,0.05901838,3.01817022,7.58616905,3.40691168,0.13864661,0.09720385,5.58955797
-3.08254127,12.61751698,0.05779271,3.03538270,7.53954238,3.40607198,0.13776764,0.09626022,5.54426752
-3.07653827,12.54999471,0.05626540,3.04580178,7.47763854,3.39728866,0.13647455,0.09500679,5.48532240
-3.07053527,12.45355720,0.05446246,3.04921588,7.40083907,3.38080063,0.13475724,0.09347692,5.41409841
-3.06453227,12.33033686,0.05241472,3.04555342,7.30984889,3.35703694,0.13261849,0.09170891,5.33231603
-3.05852926,12.18309689,0.05015687,3.03487982,7.20567290,3.32659905,0.13007396,0.08974472,5.24198808
-3.05252626,12.01513046,0.04772658,3.01738935,7.08958096,3.29023582,0.12715158,0.08762841,5.14535378
-3.04652326,11.83013801,0.04516338,2.99339269,6.96306275,3.24881240,0.12389054,0.08540470,5.04480211
-3.04052026,11.63208819,0.04250772,2.96330057,6.82777447,3.20327450,0.12033969,0.08311744,4.94278786
-3.03451726,11.42506909,0.03979994,2.92760449,6.68548005,3.15460973,0.11655558,0.08080825,4.84174415
-3.02851426,11.21313660,0.03707942,2.88685570,6.53798936,3.10380788,0.11260031,0.07851516,4.74399538
-3.02251126,11.00016723,0.03438381,2.84164334,6.38709679,3.05182215,0.10853903,0.07627162,4.65167457
-3.01650825,10.78972212,0.03174831,2.79257311,6.23452282,2.99953315,0.10443755,0.07410561,4.56664882
-3.01050525,10.58492853,0.02920523,2.74024736,6.08186162,2.94771739,0.10035993,0.07203902,4.49045620
-3.00450225,10.38838407,0.02678361,2.68524762,5.93053687,2.89702182,0.09636627,0.07008734,4.42425670
-2.99849925,10.20208749,0.02450899,2.62812036,5.78176792,2.84794528,0.09251075,0.06825963,4.36879930
-2.99249625,10.02739856,0.02240330,2.56936626,5.63654728,2.80082789,0.08884005,0.06655870,4.32440627
-2.98649325,9.86502791,0.02048496,2.50943350,5.49563021,2.75584835,0.08539218,0.06498163,4.29097496
-2.98049025,9.71505596,0.01876893,2.44871485,5.35953615,2.71302916,0.08219576,0.06352040,4.26799651
-2.97448724,9.57697875,0.01726690,2.38754832,5.22856111,2.67224904,0.07926971,0.06216281,4.25459014
-2.96848424,9.44977711,0.01598756,2.32622082,5.10279950,2.63326164,0.07662348,0.06089351,4.24955075
-2.96248124,9.33200417,0.01493682,2.26497425,4.98217345,2.59571923,0.07425758,0.05969508,4.25140734
-2.95647824,9.22188614,0.01411804,2.20401311,4.86646719,2.55919974,0.07216452,0.05854922,4.25848898
-2.95047524,9.11743008,0.01353230,2.14351278,4.75536397,2.52323577,0.07033003,0.05743787,4.26899518
-2.94447224,9.01653297,0.01317855,2.08362781,4.64848292,2.48734367,0.06873444,0.05634438,4.28106704
-2.93846923,8.91708644,0.01305378,2.02449928,4.54541349,2.45105120,0.06735424,0.05525447,4.29285634
-2.93246623,8.81707207,0.01315314,1.96626072,4.44574557,2.41392253,0.06616359,0.05415709,4.30258935
-2.92646323,8.71464340,0.01346996,1.90904227,4.34909348,2.37557914,0.06513589,0.05304519,4.30862320
-2.92046023,8.60819160,0.01399588,1.85297267,4.25511308,2.33571612,0.06424510,0.05191619,4.30949285
-2.91445723,8.49639307,0.01472078,1.79817929,4.16351149,2.29411308,0.06346706,0.05077234,4.30394751
-2.90845423,8.37823856,0.01563284,1.74478626,4.07404969,2.25063980,0.06278041,0.04962079,4.29097600
-2.90245123,8.25304447,0.01671858,1.69291107,3.98653877,2.20525656,0.06216746,0.04847357,4.26982104
-2.89644822,8.12044785,0.01796287,1.64266023,3.90083101,2.15800988,0.06161469,0.04734730,4.23998326
-2.89044522,7.98038796,0.01934909,1.59412452,3.81680742,2.10902422,0.06111300,0.04626276,4.20121592
-2.88444222,7.83307703,0.02085926,1.54737432,3.73436352,2.05849063,0.06065788,0.04524434,4.15351199
-2.87843922,7.67896389,0.02247429,1.50245585,3.65339499,2.00665340,0.06024915,0.04431938,4.09708504
-2.87243622,7.51869367,0.02417424,1.45938845,3.57378510,1.95379564,0.05989077,0.04351741,4.03234590
-2.86643322,7.35306670,0.02593873,1.41816360,3.49539511,1.90022484,0.05959030,0.04286935,3.95987675
-2.86043022,7.18299940,0.02774730,1.37874571,3.41805891,1.84625926,0.05935838,0.04240673,3.88040414
-2.85442721,7.00948908,0.02957992,1.34107468,3.34158233,1.79221586,0.05920812,0.04216083,3.79477226
-2.84842421,6.83358419,0.03141747,1.30507034,3.26574762,1.73840031,0.05915441,0.04216195,3.70391753
-2.84242121,6.65636060,0.03324216,1.27063824,3.19032248,1.68509932,0.05921323,0.04243859,3.60884510
-2.83641821,6.47890401,0.03503802,1.23767655,3.11507327,1.63257547,0.05940093,0.04301678,3.51060764
-2.83041521,6.30229779,0.03679125,1.20608361,3.03978121,1.58106443,0.05973359,0.04391938,3.41028649
-2.82441221,6.12761530,0.03849052,1.17576543,2.96426041,1.53077430,0.06022632,0.04516545,3.30897501
-2.81840920,5.95591529,0.04012712,1.14664281,2.88837629,1.48188667,0.06089258,0.04676965,3.20776374
-2.81240620,5.78823889,0.04169499,1.11865741,2.81206303,1.43455910,0.06174361,0.04874167,3.10772700
-2.80640320,5.62560679,0.04319063,1.09177650,2.73533857,1.38892835,0.06278777,0.05108573,3.00991044
-2.80040020,5.46901535,0.04461282,1.06599588,2.65831626,1.34511402,0.06403005,0.05380004,2.91531921
-2.79439720,5.31943059,0.04596220,1.04134090,2.58121192,1.30322210,0.06547150,0.05687639,2.82490637
-2.78839420,5.17777947,0.04724080,1.01786549,2.50434594,1.26334813,0.06710880,0.06029976,2.73956152
-2.78239120,5.04493843,0.04845132,0.99564911,2.42813998,1.22557965,0.06893386,0.06404798,2.66009953
-2.77638819,4.92171912,0.04959657,0.97479206,2.35310828,1.18999781,0.07093355,0.06809154,2.58724973
-2.77038519,4.80885214,0.05067865,0.95540909,2.27984404,1.15667804,0.07308951,0.07239351,2.52164563
-2.76438219,4.70696954,0.05169837,0.93762197,2.20900125,1.12568984,0.07537807,0.07690960,2.46381583
-2.75837919,4.61658717,0.05265459,0.92155121,2.14127297,1.09709576,0.07777040,0.08158844,2.41417633
-2.75237619,4.53808805,0.05354379,0.90730746,2.07736693,1.07094974,0.08023278,0.08637206,2.37302494
-2.74637319,4.47170789,0.05435972,0.89498306,2.01797955,1.04729500,0.08272699,0.09119659,2.34053797
-2.74037019,4.41752387,0.05509326,0.88464402,1.96376953,1.02616173,0.08521101,0.09599324,2.31676967
-2.73436718,4.37544735,0.05573250,0.87632300,1.91533204,1.00756472,0.08763977,0.10068944,2.30165444
-2.72836418,4.34522130,0.05626304,0.87001342,1.87317473,0.99150120,0.08996611,0.10521031,2.29501191
-2.72236118,4.32642264,0.05666843,0.86566513,1.83769640,0.97794902,0.09214191,0.10948023,2.29655466
-2.71635818,4.31846941,0.05693087,0.86318169,1.80916916,0.96686524,0.09411923,0.11342463,2.30589819
-2.71035518,4.32063254,0.05703199,0.86241949,1.78772493,0.95818535,0.09585158,0.11697180,2.32257271
-2.70435218,4.33205164,0.05695377,0.86318866,1.77334663,0.95182295,0.09729521,0.12005480,2.34603613
-2.69834917,4.35175395,0.05667952,0.86525589,1.76586453,0.94767014,0.09841028,0.12261326,2.37568748
-2.69234617,4.37867566,0.05619483,0.86834884,1.76495786,0.94559832,0.09916201,0.12459515,2.41088022
-2.68634317,4.41168445,0.05548844,0.87216232,1.77016165,0.94545953,0.09952174,0.12595822,2.45093460
-2.68034017,4.44960244,0.05455307,0.87636575,1.78087867,0.94708818,0.09946770,0.12667130,2.49514864
-2.67433717,4.49122846,0.05338601,0.88061182,1.79639592,0.95030305,0.09898566,0.12671526,2.54280729
-2.66833417,4.53535897,0.05198955,0.88454602,1.81590514,0.95490954,0.09806934,0.12608353,2.59318933
-2.66233117,4.58080701,0.05037123,0.88781676,1.83852673,0.96070203,0.09672052,0.12478233,2.64557223
-2.65632816,4.62641865,0.04854376,0.89008564,1.86333588,0.96746635,0.09494899,0.12283045,2.69923478
-2.65032516,4.67108685,0.04652482,0.89103763,1.88939026,0.97498218,0.09277223,0.12025866,2.75345807
-2.64432216,4.71376257,0.04433656,0.89039070,1.91575799,0.98302552,0.09021480,0.11710875,2.80752505
-2.63831916,4.75346347,0.04200496,0.88790459,1.94154481,0.99137108,0.08730770,0.11343227,2.86071955
-2.63231616,4.78928036,0.03955906,0.88338836,1.96591944,0.99979459,0.08408741,0.10928897,2.91232521
-2.62631316,4.82038198,0.03703000,0.87670638,1.98813614,1.00807519,0.08059495,0.10474513,2.96162523
-2.62031016,4.84601855,0.03445012,0.86778264,2.00755349,1.01599772,0.07687483,0.09987165,3.00790361
-2.61430715,4.86552463,0.03185195,0.85660300,2.02364878,1.02335508,0.07297390,0.09474222,3.05044838
-2.60830415,4.87832194,0.02926730,0.84321546,2.03602754,1.02995071,0.06894034,0.08943141,3.08855759
-2.60230115,4.88392250,0.02672640,0.82772826,2.04442792,1.03560110,0.06482260,0.08401290,3.12154813
-2.59629815,4.88193260,0.02425714,0.81030608,2.04872000,1.04013851,0.06066848,0.07855784,3.14876765
-2.59029515,4.87205784,0.02188451,0.79116435,2.04890030,1.04341372,0.05652421,0.07313344,3.16960941
-2.58429215,4.85410929,0.01963012,0.77056193,2.04508211,1.04529910,0.05243382,0.06780172,3.18352979
-2.57828914,4.82801097,0.01751192,0.74879268,2.03748229,1.04569161,0.04843842,0.06261861,3.19006776
-2.57228614,4.79380828,0.01554410,0.72617601,2.02640569,1.04451602,0.04457580,0.05763320,3.18886573
-2.56628314,4.75167708,0.01373705,0.70304715,2.01222796,1.04172804,0.04088004,0.05288737,3.17969060
-2.56028014,4.70193300,0.01209758,0.67974731,1.99537805,1.03731742,0.03738126,0.04841555,3.16245420
-2.55427714,4.64504025,0.01062916,0.65661439,1.97632137,1.03131074,0.03410550,0.04424486,3.13723175
-2.54827414,4.58161925,0.00933225,0.63397437,1.95554451,1.02377390,0.03107465,0.04039530,3.10427731
-2.54227114,4.51245219,0.00820475,0.61213403,1.93354231,1.01481399,0.02830651,0.03688025,3.06403514
-2.53626813,4.43848577,0.00724240,0.59137486,1.91080774,1.00458052,0.02581485,0.03370701,3.01714592
-2.53026513,4.36083006,0.00643924,0.57194871,1.88782499,0.99326559,0.02360953,0.03087749,2.96444696
-2.52426213,4.28075294,0.00578806,0.55407483,1.86506557,0.98110312,0.02169667,0.02838901,2.90696598
-2.51825913,4.19966916,0.00528078,0.53793862,1.84298725,0.96836671,0.02007878,0.02623503,2.84590789
-2.51225613,4.11912371,0.00490881,0.52369162,1.82203533,0.95536616,0.01875496,0.02440598,2.78263464
-2.50625313,4.04076902,0.00466335,0.51145279,1.80264537,0.94244251,0.01772107,0.02288999,2.71863831
-2.50025013,3.96633608,0.00453563,0.50131057,1.78524670,0.92996159,0.01696984,0.02167365,2.65550804
-2.49424712,3.89759951,0.00451710,0.49332562,1.77026562,0.91830614,0.01649104,0.02074258,2.59489147
-2.48824412,3.83633746,0.00459950,0.48753375,1.75812757,0.90786657,0.01627165,0.02008204,2.53845202
-2.48224112,3.78428682,0.00477494,0.48394883,1.74925732,0.89903057,0.01629597,0.01967733,2.48782303
-2.47623812,3.74309536,0.00503594,0.48256540,1.74407659,0.89217192,0.01654577,0.01951414,2.44456050
-2.47023512,3.71427189,0.00537535,0.48336076,1.74299877,0.88763873,0.01700051,0.01957877,2.41009595
-2.46423212,3.69913653,0.00578631,0.48629648,1.74642046,0.88574155,0.01763745,0.01985829,2.38569099
-2.45822911,3.69877270,0.00626216,0.49131911,1.75471010,0.88674191,0.01843195,0.02034052,2.37239544
-2.45222611,3.71398300,0.00679635,0.49836038,1.76819402,0.89084158,0.01935773,0.02101395,2.37101054
-2.44622311,3.74525092,0.00738234,0.50733665,1.78714055,0.89817324,0.02038715,0.02186768,2.38205860
-2.44022011,3.79271020,0.00801349,0.51814813,1.81174321,0.90879279,0.02149163,0.02289113,2.40576052
-2.43421711,3.85612360,0.00868299,0.53067771,1.84210382,0.92267391,0.02264205,0.02407385,2.44202212
-2.42821411,3.93487235,0.00938378,0.54478991,1.87821678,0.93970515,0.02380921,0.02540524,2.49042987
-2.42221111,4.02795734,0.01010849,0.56032997,1.91995543,0.95968967,0.02496433,0.02687426,2.55025658
-2.41620810,4.13401239,0.01084945,0.57712339,1.96706177,0.98234791,0.02607959,0.02846922,2.62047689
-2.41020510,4.25132984,0.01159865,0.59497601,2.01914006,1.00732316,0.02712860,0.03017747,2.69979226
-2.40420210,4.37789758,0.01234777,0.61367486,2.07565526,1.03418983,0.02808697,0.03198526,2.78666467
-2.39819910,4.51144678,0.01308822,0.63298967,2.13593640,1.06246425,0.02893278,0.03387755,2.87935811
-2.39219610,4.64950857,0.01381124,0.65267520,2.19918529,1.09161756,0.02964697,0.03583794,2.97598625
-2.38619310,4.78947781,0.01450793,0.67247426,2.26449006,1.12109032,0.03021372,0.03784864,3.07456500
-2.38019010,4.92868159,0.01516943,0.69212136,2.33084335,1.15030817,0.03062075,0.03989048,3.17306781
-2.37418709,5.06445008,0.01578700,0.71134669,2.39716427,1.17869809,0.03085946,0.04194305,3.26948219
-2.36818409,5.19418700,0.01635217,0.72988056,2.46232333,1.20570445,0.03092500,0.04398481,3.36186520
-2.36218109,5.31543730,0.01685691,0.74745777,2.52516927,1.23080452,0.03081627,0.04599336,3.44839619
-2.35617809,5.42594943,0.01729376,0.76382194,2.58455667,1.25352253,0.03053576,0.04794567,3.52742496
-2.35017509,5.52373032,0.01765600,0.77872965,2.63937333,1.27344211,0.03008931,0.04981843,3.59751381
-2.34417209,5.60709096,0.01793782,0.79195412,2.68856633,1.29021645,0.02948578,0.05158836,3.65747208
-2.33816908,5.67468140,0.01813443,0.80328836,2.73116575,1.30357598,0.02873670,0.05323259,3.70638210
-2.33216608,5.72551418,0.01824220,0.81254790,2.76630549,1.31333334,0.02785576,0.05472906,3.74361597
-2.32616308,5.75897575,0.01825878,0.81957279,2.79324046,1.31938552,0.02685840,0.05605687,3.76884264
-2.32016008,5.77482582,0.01818319,0.82422916,2.81135973,1.32171320,0.02576125,0.05719668,3.78202532
-2.31415708,5.77318537,0.01801582,0.82641019,2.82019568,1.32037749,0.02458168,0.05813110,3.78340959
-2.30815408,5.75451395,0.01775851,0.82603666,2.81942895,1.31551408,0.02333733,0.05884494,3.77350269
-2.30215108,5.71957760,0.01741449,0.82305713,2.80888949,1.30732536,0.02204566,0.05932560,3.75304504
-2.29614807,5.66940898,0.01698833,0.81744783,2.78855409,1.29607066,0.02072358,0.05956328,3.72297508
-2.29014507,5.60526126,0.01648585,0.80921235,2.75854061,1.28205505,0.01938709,0.05955122,3.68438883
-2.28414207,5.52855772,0.01591400,0.79838113,2.71909972,1.26561718,0.01805106,0.05928583,3.63849555
-2.27813907,5.44083880,0.01528067,0.78501090,2.67060435,1.24711660,0.01672899,0.05876683,3.58657129
-2.27213607,5.34370865,0.01459452,0.76918393,2.61353753,1.22692091,0.01543289,0.05799726,3.52991190
-2.26613307,5.23878282,0.01386479,0.75100725,2.54847908,1.20539329,0.01417316,0.05698348,3.46978706
-2.26013007,5.12763890,0.01310106,0.73061162,2.47609148,1.18288074,0.01295859,0.05573510,3.40739713
-2.25412706,5.01177151,0.01231300,0.70815043,2.39710540,1.15970348,0.01179636,0.05426480,3.34383411
-2.24812406,4.89255323,0.01151023,0.68379821,2.31230508,1.13614575,0.01069210,0.05258814,3.28004825
-2.24212106,4.77120233,0.01070203,0.65774894,2.22251393,1.11244844,0.00964996,0.05072330,3.21682135
-2.23611806,4.64875836,0.00989721,0.63021393,2.12858037,1.08880370,0.00867275,0.04869075,3.15474764
-2.23011506,4.52606630,0.00910389,0.60141941,2.03136426,1.06535169,0.00776203,0.04651287,3.09422309
-2.22411206,4.40376930,0.00832943,0.57160363,1.93172398,1.04217971,0.00691826,0.04421355,3.03544321
-2.21810905,4.28231041,0.00758029,0.54101366,1.83050424,1.01932348,0.00614095,0.04181773,2.97840956
-2.21210605,4.16194272,0.00686195,0.50990187,1.72852487,0.99677078,0.00542879,0.03935094,2.92294462
-2.20610305,4.04274749,0.00617892,0.47852214,1.62657063,0.97446710,0.00477979,0.03683885,2.86871414
-2.20010005,3.92465921,0.00553469,0.44712597,1.52538224,0.95232313,0.00419141,0.03430676,2.81525626
-2.19409705,3.80749644,0.00493177,0.41595863,1.42564867,0.93022371,0.00366069,0.03177916,2.76201579
-2.18809405,3.69099702,0.00437176,0.38525531,1.32800101,0.90803793,0.00318435,0.02927929,2.70838235
-2.18209105,3.57485583,0.00385539,0.35523771,1.23300774,0.88562978,0.00275889,0.02682879,2.65373035
-2.17608804,3.45876343,0.00338263,0.32611090,1.14117174,0.86286895,0.00238071,0.02444732,2.59745922
-2.17008504,3.34244373,0.00295277,0.29806079,1.05292891,0.83964120,0.00204612,0.02215231,2.53903175
-2.16408204,3.22568876,0.00256456,0.27125218,0.96864845,0.81585782,0.00175149,0.01995872,2.47800897
-2.15807904,3.10838900,0.00221626,0.24582754,0.88863467,0.79146369,0.00149325,0.01787896,2.41407970
-2.15207604,2.99055774,0.00190578,0.22190648,0.81313028,0.76644354,0.00126794,0.01592278,2.34708365
-2.14607304,2.87234838,0.00163077,0.19958592,0.74232095,0.74082611,0.00107228,0.01409728,2.27702676
-2.14007004,2.75406376,0.00138871,0.17894105,0.67634079,0.71468597,0.00090313,0.01240699,2.20408840
-2.13406703,2.63615739,0.00117698,0.16002679,0.61527880,0.68814298,0.00075761,0.01085403,2.12861998
-2.12806403,2.51922639,0.00099298,0.14287987,0.55918558,0.66135933,0.00063299,0.00943825,2.05113538
-2.12206103,2.40399687,0.00083410,0.12752122,0.50808046,0.63453451,0.00052680,0.00815752,1.97229369
-2.11605803,2.29130254,0.00069786,0.11395878,0.46195845,0.60789825,0.00043679,0.00700793,1.89287548
-2.11005503,2.18205776,0.00058190,0.10219027,0.42079685,0.58170206,0.00036090,0.00598414,1.81375369
-2.10405203,2.07722673,0.00048402,0.09220612,0.38456138,0.55620969,0.00029731,0.00507961,1.73586097
-2.09804902,1.97779014,0.00040223,0.08399218,0.35321150,0.53168700,0.00024441,0.00428696,1.66015500
-2.09204602,1.88471144,0.00033472,0.07753220,0.32670491,0.50839186,0.00020075,0.00359820,1.58758364
-2.08604302,1.79890405,0.00027990,0.07280995,0.30500103,0.48656450,0.00016512,0.00300503,1.51905151
-2.08004002,1.72120132,0.00023640,0.06981098,0.28806354,0.46641886,0.00013642,0.00249908,1.45538965
-2.07403702,1.65233048,0.00020306,0.06852380,0.27586180,0.44813514,0.00011378,0.00207210,1.39732941
-2.06803402,1.59289170,0.00017894,0.06894065,0.26837142,0.43185419,0.00009642,0.00171618,1.34548170
-2.06203102,1.54334295,0.00016333,0.07105771,0.26557385,0.41767358,0.00008373,0.00142387,1.30032222
-2.05602801,1.50399105,0.00015568,0.07487479,0.26745518,0.40564575,0.00007524,0.00118827,1.26218297
-2.05002501,1.47498903,0.00015566,0.08039470,0.27400428,0.39577806,0.00007055,0.00100318,1.23125006
-2.04402201,1.45633940,0.00016310,0.08762200,0.28521027,0.38803472,0.00006941,0.00086308,1.20756753
-2.03801901,1.44790272,0.00017799,0.09656164,0.30105964,0.38234033,0.00007164,0.00076317,1.19104636
-2.03201601,1.44941074,0.00020047,0.10721717,0.32153289,0.37858493,0.00007716,0.00069938,1.18147810
-2.02601301,1.46048300,0.00023079,0.11958885,0.34660098,0.37662998,0.00008593,0.00066829,1.17855180
-2.02001001,1.48064565,0.00026929,0.13367157,0.37622158,0.37631519,0.00009799,0.00066715,1.18187328
-2.01400700,1.50935153,0.00031637,0.14945275,0.41033518,0.37746559,0.00011345,0.00069374,1.19098560
-2.00800400,1.54600003,0.00037247,0.16691029,0.44886115,0.37989869,0.00013242,0.00074634,1.20538939
-2.00200100,1.58995590,0.00043804,0.18601049,0.49169379,0.38343123,0.00015505,0.00082360,1.22456212
-1.99599800,1.64056581,0.00051346,0.20670610,0.53869834,0.38788525,0.00018152,0.00092450,1.24797537
-1.98999500,1.69717206,0.00059907,0.22893457,0.58970714,0.39309336,0.00021201,0.00104819,1.27510927
-1.98399200,1.75912278,0.00069508,0.25261643,0.64451583,0.39890289,0.00024668,0.00119393,1.30546359
-1.97798899,1.82577842,0.00080154,0.27765382,0.70287968,0.40517881,0.00028570,0.00136099,1.33856513
-1.97198599,1.89651429,0.00091833,0.30392934,0.76451032,0.41180555,0.00032922,0.00154858,1.37397138
-1.96598299,1.97071967,0.00104510,0.33130513,0.82907270,0.41868760,0.00037737,0.00175573,1.41127055
-1.95997999,2.04779365,0.00118127,0.35962225,0.89618272,0.42574902,0.00043028,0.00198130,1.45007825
-1.95397699,2.12713868,0.00132600,0.38870039,0.96540553,0.43293210,0.00048804,0.00222388,1.49003159
-1.94797399,2.20815245,0.00147815,0.41833808,1.03625473,0.44019536,0.00055076,0.00248180,1.53078119
-1.94197099,2.29021930,0.00163636,0.44831324,1.10819287,0.44751105,0.00061857,0.00275313,1.57198212
-1.93596798,2.37270206,0.00179898,0.47838438,1.18063320,0.45486252,0.00069162,0.00303572,1.61328451
-1.92996498,2.45493550,0.00196415,0.50829233,1.25294320,0.46224164,0.00077009,0.00332722,1.65432491
-1.92396198,2.53622224,0.00212982,0.53776266,1.32444979,0.46964650,0.00085428,0.00362518,1.69471910
-1.91795898,2.61583207,0.00229380,0.56650874,1.39444659,0.47707963,0.00094457,0.00392715,1.73405723
-1.91195598,2.69300509,0.00245383,0.59423562,1.46220314,0.48454674,0.00104147,0.00423078,1.77190187
-1.90595298,2.76695925,0.00260765,0.62064449,1.52697606,0.49205624,0.00114564,0.00453398,1.80778933
-1.89994997,2.83690212,0.00275305,0.64543785,1.58802210,0.49961930,0.00125794,0.00483504,1.84123457
-1.89394697,2.90204670,0.00288799,0.66832532,1.64461271,0.50725057,0.00137941,0.00513277,1.87173950
-1.88794397,2.96163070,0.00301064,0.68902980,1.69604986,0.51496922,0.00151127,0.00542666,1.89880455
-1.88194097,3.01493838,0.00311949,0.70729397,1.74168257,0.52280027,0.00165496,0.00571700,1.92194290
-1.87593797,3.06132385,0.00321337,0.72288693,1.78092367,0.53077584,0.00181208,0.00600496,1.94069676
-1.86993497,3.10023459,0.00329156,0.73561067,1.81326615,0.53893604,0.00198438,0.00629271,1.95465476
-1.86393197,3.13123380,0.00335377,0.74530622,1.83829841,0.54732941,0.00217368,0.00658342,1.96346962
-1.85792896,3.15402032,0.00340019,0.75185916,1.85571794,0.55601243,0.00238186,0.00688131,1.96687502
-1.85192596,3.16844476,0.00343150,0.75520439,1.86534262,0.56504807,0.00261071,0.00719155,1.96470086
-1.84592296,3.17452090,0.00344883,0.75532976,1.86711929,0.57450331,0.00286187,0.00752021,1.95688580
-1.83991996,3.17243140,0.00345375,0.75227852,1.86112917,0.58444550,0.00313673,0.00787410,1.94348663
-1.83391696,3.16252743,0.00344818,0.74615041,1.84758972,0.59493765,0.00343631,0.00826059,1.92468358
-1.82791396,3.14532209,0.00343435,0.73710129,1.82685297,0.60603295,0.00376112,0.00868739,1.90078150
-1.82191096,3.12147763,0.00341470,0.72534126,1.79940026,0.61776869,0.00411108,0.00916227,1.87220653
-1.81590795,3.09178722,0.00339177,0.71113131,1.76583357,0.63015992,0.00448541,0.00969278,1.83949848
-1.80990495,3.05715193,0.00336815,0.69477863,1.72686377,0.64319332,0.00488254,0.01028590,1.80329913
-1.80390195,3.01855421,0.00334630,0.67663060,1.68329621,0.65682178,0.00530004,0.01094778,1.76433692
-1.79789895,2.97702885,0.00332855,0.65706776,1.63601422,0.67095996,0.00573460,0.01168333,1.72340878
-1.79189595,2.93363314,0.00331694,0.63649588,1.58596109,0.68548141,0.00618204,0.01249600,1.68135967
-1.78589295,2.88941724,0.00331314,0.61533747,1.53412109,0.70021751,0.00663734,0.01338743,1.63906077
-1.77988994,2.84539637,0.00331845,0.59402289,1.48150025,0.71495854,0.00709468,0.01435722,1.59738721
-1.77388694,2.80252574,0.00333367,0.57298142,1.42910739,0.72945698,0.00754761,0.01540272,1.55719598
-1.76788394,2.76167933,0.00335914,0.55263246,1.37793593,0.74343304,0.00798918,0.01651891,1.51930509
-1.76188094,2.72363306,0.00339470,0.53337714,1.32894688,0.75658235,0.00841209,0.01769832,1.48447435
-1.75587794,2.68905281,0.00343969,0.51559064,1.28305331,0.76858548,0.00880896,0.01893097,1.45338865
-1.74987494,2.65848739,0.00349299,0.49961513,1.24110651,0.77911891,0.00917249,0.02020452,1.42664389
-1.74387194,2.63236622,0.00355309,0.48575381,1.20388380,0.78786708,0.00949574,0.02150438,1.40473612
-1.73786893,2.61100132,0.00361808,0.47426589,1.17207822,0.79453470,0.00977231,0.02281394,1.38805378
-1.73186593,2.59459289,0.00368582,0.46536263,1.14628963,0.79885903,0.00999664,0.02411491,1.37687328
-1.72586293,2.58323783,0.00375391,0.45920453,1.12701743,0.80062127,0.01016412,0.02538769,1.37135758
-1.71985993,2.57694011,0.00381988,0.45589949,1.11465437,0.79965670,0.01027132,0.02661181,1.37155777
-1.71385693,2.57562230,0.00388119,0.45550210,1.10948147,0.79586294,0.01031611,0.02776647,1.37741707
-1.70785393,2.57913730,0.00393540,0.45801374,1.11166387,0.78920599,0.01029771,0.02883106,1.38877716
-1.70185093,2.58727963,0.00398019,0.46338365,1.12124738,0.77972377,0.01021681,0.02978574,1.40538623
-1.69584792,2.59979571,0.00401348,0.47151069,1.13815589,0.76752710,0.01007549,0.03061202,1.42690848
-1.68984492,2.61639272,0.00403349,0.48224592,1.16218958,0.75279796,0.00987721,0.03129330,1.45293467
-1.68384192,2.63674594,0.00403881,0.49539566,1.19302427,0.73578539,0.00962672,0.03181544,1.48299330
-1.67783892,2.66050469,0.00402843,0.51072529,1.23021203,0.71679906,0.00932992,0.03216720,1.51656234
-1.67183592,2.68729692,0.00400180,0.52796350,1.27318358,0.69620102,0.00899367,0.03234064,1.55308109
