energy_ev,total_up,Hf_p_up,Hf_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-4.30115058,1.93834313,1.42483385,1.02071242,1.14946271,0.00232128,0.67982261,0.00000000
-4.29514757,2.08076235,1.52923055,1.09515587,1.23619217,0.00250908,0.72440709,0.00000000
-4.28914457,2.22032227,1.63156745,1.16796693,1.32155808,0.00269793,0.76694127,0.00000000
-4.28314157,2.35537797,1.73067249,1.23827201,1.40455456,0.00288635,0.80682113,0.00000000
-4.27713857,2.48434179,1.82542055,1.30523012,1.48419556,0.00307287,0.84348667,0.00000000
-4.27113557,2.60572543,1.91476375,1.36805560,1.55953932,0.00325605,0.87643991,0.00000000
-4.26513257,2.71817841,1.99775883,1.42603892,1.62971142,0.00343457,0.90526098,0.00000000
-4.25912956,2.82052108,2.07359004,1.47856440,1.69392509,0.00360716,0.92962128,0.00000000
-4.25312656,2.91177052,2.14158660,1.52512412,1.75149821,0.00377268,0.94929318,0.00000000
-4.24712356,2.99115811,2.20123380,1.56532736,1.80186598,0.00393011,0.96415552,0.00000000
-4.24112056,3.05813819,2.25217721,1.59890511,1.84458907,0.00407852,0.97419483,0.00000000
-4.23511756,3.11238754,2.29422014,1.62570959,1.87935699,0.00421708,0.97950189,0.00000000
-4.22911456,3.15379624,2.32731462,1.64570902,1.90598678,0.00434507,0.98026410,0.00000000
-4.22311156,3.18245067,2.35154667,1.65897813,1.92441751,0.00446181,0.97675384,0.00000000
-4.21710855,3.19861016,2.36711712,1.66568510,1.93470122,0.00456667,0.96931367,0.00000000
-4.21110555,3.20267907,2.37431928,1.66607596,1.93699103,0.00465907,0.95833905,0.00000000
-4.20510255,3.19517613,2.37351505,1.66045745,1.93152758,0.00473840,0.94425972,0.00000000
-4.19909955,3.17670334,2.36511112,1.64917954,1.91862454,0.00480410,0.92752058,0.00000000
-4.19309655,3.14791617,2.34953678,1.63261865,1.89865443,0.00485555,0.90856329,0.00000000
-4.18709355,3.10949707,2.32722477,1.61116255,1.87203540,0.00489217,0.88780949,0.00000000
-4.18109055,3.06213361,2.29859619,1.58519786,1.83921976,0.00491337,0.86564649,0.00000000
-4.17508754,3.00650240,2.26405038,1.55510065,1.80068484,0.00491858,0.84241613,0.00000000
-4.16908454,2.94325922,2.22395993,1.52123047,1.75692624,0.00490728,0.81840723,0.00000000
-4.16308154,2.87303555,2.17867105,1.48392796,1.70845376,0.00487904,0.79385186,0.00000000
-4.15707854,2.79644091,2.12850865,1.44351573,1.65578962,0.00483357,0.76892542,0.00000000
-4.15107554,2.71407031,2.07378543,1.40030214,1.59946861,0.00477070,0.74375022,0.00000000
-4.14507254,2.62651537,2.01481405,1.35458734,1.54003970,0.00469048,0.71840203,0.00000000
-4.13906953,2.53437788,1.95192089,1.30667070,1.47806840,0.00459318,0.69291913,0.00000000
-4.13306653,2.43828403,1.88546030,1.25685890,1.41413912,0.00447933,0.66731293,0.00000000
-4.12706353,2.33889781,1.81582785,1.20547371,1.34885700,0.00434971,0.64157937,0.00000000
-4.12106053,2.23693203,1.74347134,1.15285871,1.28284840,0.00420540,0.61571033,0.00000000
-4.11505753,2.13315580,1.66889869,1.09938425,1.21675978,0.00404776,0.58970431,0.00000000
-4.10905453,2.02839739,1.59268156,1.04544998,1.15125428,0.00387840,0.56357552,0.00000000
-4.10305153,1.92354192,1.51545458,0.99148476,1.08700616,0.00369917,0.53736112,0.00000000
-4.09704852,1.81952356,1.43790964,0.93794364,1.02469276,0.00351211,0.51112597,0.00000000
-4.09104552,1.71731252,1.36078562,0.88530198,0.96498425,0.00331943,0.48496487,0.00000000
-4.08504252,1.61789704,1.28485371,0.83404698,0.90853152,0.00312342,0.45900221,0.00000000
-4.07903952,1.52226150,1.21089929,0.78466692,0.85595237,0.00292643,0.43338915,0.00000000
-4.07303652,1.43136139,1.13970099,0.73763869,0.80781685,0.00273076,0.40829869,0.00000000
-4.06703352,1.34609647,1.07200806,0.69341427,0.76463206,0.00253867,0.38391892,0.00000000
-4.06103052,1.26728349,1.00851718,0.65240674,0.72682725,0.00235225,0.36044513,0.00000000
-4.05502751,1.19562966,0.94984983,0.61497662,0.69473970,0.00217341,0.33807103,0.00000000
-4.04902451,1.13170826,0.89653125,0.58141920,0.66860222,0.00200382,0.31697996,0.00000000
-4.04302151,1.07593758,0.84897207,0.55195344,0.64853270,0.00184490,0.29733635,0.00000000
-4.03701851,1.02856418,0.80745344,0.52671307,0.63452637,0.00169773,0.27927801,0.00000000
-4.03101551,0.98965141,0.77211636,0.50574034,0.62645124,0.00156313,0.26290971,0.00000000
-4.02501251,0.95907365,0.74295567,0.48898268,0.62404700,0.00144154,0.24829821,0.00000000
-4.01900950,0.93651690,0.71981913,0.47629256,0.62692771,0.00133312,0.23546914,0.00000000
-4.01300650,0.92148554,0.70241148,0.46743062,0.63458851,0.00123773,0.22440564,0.00000000
-4.00700350,0.91331547,0.69030358,0.46207191,0.64641603,0.00115493,0.21504900,0.00000000
-4.00100050,0.91119296,0.68294603,0.45981521,0.66170279,0.00108405,0.20730103,0.00000000
-3.99499750,0.91417884,0.67968714,0.46019505,0.67966486,0.00102421,0.20102802,0.00000000
-3.98899450,0.92123711,0.67979419,0.46269594,0.69946260,0.00097436,0.19606625,0.00000000
-3.98299150,0.93126700,0.68247750,0.46676845,0.72022381,0.00093331,0.19222844,0.00000000
-3.97698849,0.94313737,0.68691630,0.47184650,0.74106849,0.00089980,0.18931117,0.00000000
-3.97098549,0.95572223,0.69228542,0.47736517,0.76113452,0.00087256,0.18710260,0.00000000
-3.96498249,0.96793607,0.69778190,0.48277853,0.77960324,0.00085030,0.18539045,0.00000000
-3.95897949,0.97876774,0.70265046,0.48757665,0.79572407,0.00083178,0.18396966,0.00000000
-3.95297649,0.98731157,0.70620700,0.49130132,0.80883719,0.00081588,0.18264954,0.00000000
-3.94697349,0.99279471,0.70785927,0.49355985,0.81839342,0.00080156,0.18126016,0.00000000
-3.94097049,0.99459961,0.70712393,0.49403643,0.82397052,0.00078794,0.17965768,0.00000000
-3.93496748,0.99228082,0.70363957,0.49250070,0.82528521,0.00077430,0.17772848,0.00000000
-3.92896448,0.98557572,0.69717522,0.48881321,0.82220047,0.00076010,0.17539200,0.00000000
-3.92296148,0.97440867,0.68763415,0.48292769,0.81472779,0.00074497,0.17260223,0.00000000
-3.91695848,0.95888871,0.67505314,0.47489006,0.80302440,0.00072872,0.16934776,0.00000000
-3.91095548,0.93930103,0.65959712,0.46483432,0.78738545,0.00071133,0.16565064,0.00000000
-3.90495248,0.91609265,0.64154989,0.45297559,0.76823174,0.00069295,0.16156403,0.00000000
-3.89894947,0.88985317,0.62130125,0.43960071,0.74609337,0.00067388,0.15716877,0.00000000
-3.89294647,0.86129136,0.59933129,0.42505671,0.72159013,0.00065452,0.15256923,0.00000000
-3.88694347,0.83120878,0.57619253,0.40973787,0.69540946,0.00063542,0.14788845,0.00000000
-3.88094047,0.80047151,0.55249085,0.39407175,0.66828286,0.00061716,0.14326299,0.00000000
-3.87493747,0.76998115,0.52886580,0.37850491,0.64096185,0.00060041,0.13883761,0.00000000
-3.86893447,0.74064622,0.50597122,0.36348877,0.61419414,0.00058587,0.13475994,0.00000000
-3.86293147,0.71335491,0.48445681,0.34946612,0.58870121,0.00057424,0.13117559,0.00000000
-3.85692846,0.68895024,0.46495110,0.33685878,0.56515769,0.00056623,0.12822352,0.00000000
-3.85092546,0.66820811,0.44804648,0.32605665,0.54417351,0.00056251,0.12603213,0.00000000
-3.84492246,0.65181894,0.43428645,0.31740855,0.52627906,0.00056369,0.12471594,0.00000000
-3.83891946,0.64037312,0.42415521,0.31121484,0.51191364,0.00057034,0.12437296,0.00000000
-3.83291646,0.63435046,0.41806977,0.30772200,0.50141758,0.00058297,0.12508289,0.00000000
-3.82691346,0.63411338,0.41637429,0.30711911,0.49502766,0.00060199,0.12690592,0.00000000
-3.82091046,0.63990391,0.41933665,0.30953610,0.49287593,0.00062773,0.12988218,0.00000000
-3.81490745,0.65184383,0.42714675,0.31504362,0.49499159,0.00066043,0.13403176,0.00000000
-3.80890445,0.66993776,0.43991643,0.32365438,0.50130547,0.00070024,0.13935512,0.00000000
-3.80290145,0.69407859,0.45768058,0.33532565,0.51165686,0.00074721,0.14583386,0.00000000
-3.79689845,0.72405469,0.48039916,0.34996275,0.52580211,0.00080128,0.15343165,0.00000000
-3.79089545,0.75955868,0.50795991,0.36742337,0.54342468,0.00086232,0.16209532,0.00000000
-3.78489245,0.80019707,0.54018156,0.38752234,0.56414613,0.00093007,0.17175592,0.00000000
-3.77888944,0.84550066,0.57681735,0.41003701,0.58753776,0.00100419,0.18232973,0.00000000
-3.77288644,0.89493532,0.61755907,0.43471280,0.61313251,0.00108425,0.19371929,0.00000000
-3.76688344,0.94791316,0.66204139,0.46126904,0.64043698,0.00116972,0.20581430,0.00000000
-3.76088044,1.00380386,0.70984685,0.48940504,0.66894317,0.00125998,0.21849251,0.00000000
-3.75487744,1.06194632,0.76051157,0.51880629,0.69813998,0.00135434,0.23162067,0.00000000
-3.74887444,1.12166057,0.81353195,0.54915080,0.72752429,0.00145206,0.24505561,0.00000000
-3.74287144,1.18226019,0.86837248,0.58011569,0.75661145,0.00155233,0.25864555,0.00000000
-3.73686843,1.24306501,0.92447482,0.61138382,0.78494524,0.00165432,0.27223169,0.00000000
-3.73086543,1.30341440,0.98126834,0.64265056,0.81210713,0.00175720,0.28565028,0.00000000
-3.72486243,1.36268091,1.03818194,0.67363055,0.83772486,0.00186014,0.29873509,0.00000000
-3.71885943,1.42028414,1.09465710,0.70406439,0.86148010,0.00196237,0.31132041,0.00000000
-3.71285643,1.47570457,1.15016182,0.73372499,0.88311518,0.00206322,0.32324462,0.00000000
-3.70685343,1.52849700,1.20420517,0.76242352,0.90243870,0.00216209,0.33435401,0.00000000
-3.70085043,1.57830312,1.25635177,0.79001458,0.91932978,0.00225857,0.34450715,0.00000000
-3.69484742,1.62486250,1.30623554,0.81640039,0.93374091,0.00235241,0.35357924,0.00000000
-3.68884442,1.66802165,1.35357225,0.84153381,0.94569906,0.00244356,0.36146655,0.00000000
-3.68284142,1.70774024,1.39816979,0.86541975,0.95530495,0.00253220,0.36809054,0.00000000
-3.67683842,1.74409402,1.43993566,0.88811492,0.96273034,0.00261875,0.37340147,0.00000000
-3.67083542,1.77727385,1.47888097,0.90972563,0.96821320,0.00270388,0.37738133,0.00000000
-3.66483242,1.80758045,1.51512034,0.93040355,0.97205076,0.00278850,0.38004561,0.00000000
-3.65882941,1.83541462,1.54886731,0.95033949,0.97459054,0.00287370,0.38144407,0.00000000
-3.65282641,1.86126283,1.58042525,0.96975512,0.97621930,0.00296080,0.38165998,0.00000000
-3.64682341,1.88567848,1.61017354,0.98889292,0.97735041,0.00305121,0.38080804,0.00000000
-3.64082041,1.90925911,1.63854954,1.00800462,0.97840965,0.00314646,0.37903079,0.00000000
-3.63481741,1.93262032,1.66602687,1.02733843,0.97982013,0.00324805,0.37649367,0.00000000
-3.62881441,1.95636734,1.69309068,1.04712560,0.98198655,0.00335743,0.37337886,0.00000000
-3.62281141,1.98106513,1.72021107,1.06756682,0.98527952,0.00347589,0.36987807,0.00000000
-3.61680840,2.00720852,1.74781565,1.08881901,0.99002044,0.00360449,0.36618471,0.00000000
-3.61080540,2.03519350,1.77626274,1.11098311,0.99646752,0.00374395,0.36248570,0.00000000
-3.60480240,2.06529117,1.80581634,1.13409352,1.00480356,0.00389459,0.35895325,0.00000000
-3.59879940,2.09762566,1.83662434,1.15810970,1.01512609,0.00405628,0.35573723,0.00000000
-3.59279640,2.13215712,1.86870106,1.18291042,1.02744024,0.00422834,0.35295822,0.00000000
-3.58679340,2.16867110,1.90191526,1.20829115,1.04165483,0.00440956,0.35070191,0.00000000
-3.58079040,2.20677486,1.93598449,1.23396481,1.05758204,0.00459814,0.34901491,0.00000000
-3.57478739,2.24590131,1.97047616,1.25956608,1.07494058,0.00479171,0.34790233,0.00000000
-3.56878439,2.28532065,2.00481576,1.28465929,1.09336269,0.00498741,0.34732729,0.00000000
-3.56278139,2.32415964,2.03830204,1.30874962,1.11240453,0.00518187,0.34721233,0.00000000
-3.55677839,2.36142790,2.07012855,1.33129752,1.13155985,0.00537136,0.34744272,0.00000000
-3.55077539,2.39605026,2.09941100,1.35173564,1.15027636,0.00555187,0.34787162,0.00000000
-3.54477239,2.42690412,2.12521906,1.36948780,1.16797425,0.00571925,0.34832660,0.00000000
-3.53876938,2.45286013,2.14661147,1.38398921,1.18406614,0.00586929,0.34861754,0.00000000
-3.53276638,2.47282459,2.16267268,1.39470716,1.19797766,0.00599793,0.34854527,0.00000000
-3.52676338,2.48578177,2.17254957,1.40116132,1.20916780,0.00610140,0.34791065,0.00000000
-3.52076038,2.49083417,2.17548645,1.40294279,1.21714817,0.00617630,0.34652366,0.00000000
-3.51475738,2.48723922,2.17085674,1.39973100,1.22150041,0.00621979,0.34421206,0.00000000
-3.50875438,2.47444047,2.15819004,1.39130796,1.22189104,0.00622968,0.34082921,0.00000000
-3.50275138,2.45209230,2.13719319,1.37756900,1.21808309,0.00620453,0.33626075,0.00000000
-3.49674837,2.42007691,2.10776463,1.35852976,1.20994418,0.00614369,0.33042981,0.00000000
-3.49074537,2.37851311,2.07000145,1.33432912,1.19745074,0.00604738,0.32330062,0.00000000
-3.48474237,2.32775673,2.02419907,1.30522809,1.18068841,0.00591665,0.31488028,0.00000000
-3.47873937,2.26839282,1.97084370,1.27160468,1.15984871,0.00575339,0.30521893,0.00000000
-3.47273637,2.20122042,1.91059835,1.23394539,1.13522235,0.00556024,0.29440806,0.00000000
-3.46673337,2.12723080,1.84428321,1.19283345,1.10718974,0.00534058,0.28257741,0.00000000
-3.46073037,2.04758051,1.77285163,1.14893493,1.07620927,0.00509835,0.26989045,0.00000000
-3.45472736,1.96356062,1.69736302,1.10298293,1.04280395,0.00483802,0.25653888,0.00000000
-3.44872436,1.87656380,1.61895410,1.05576103,1.00754738,0.00456438,0.24273635,0.00000000
-3.44272136,1.78805069,1.53880987,1.00808650,0.97104951,0.00428248,0.22871171,0.00000000
-3.43671836,1.69951694,1.45813555,0.96079393,0.93394286,0.00399749,0.21470211,0.00000000
-3.43071536,1.61246217,1.37813067,0.91471985,0.89686971,0.00371454,0.20094632,0.00000000
-3.42471236,1.52836177,1.29996596,0.87068883,0.86047072,0.00343865,0.18767827,0.00000000
-3.41870935,1.44864201,1.22476378,0.82950102,0.82537487,0.00317460,0.17512133,0.00000000
-3.41270635,1.37465895,1.15358218,0.79192146,0.79219111,0.00292689,0.16348320,0.00000000
-3.40670335,1.30768086,1.08740262,0.75867089,0.76150136,0.00269961,0.15295158,0.00000000
-3.40070035,1.24887401,1.02712096,0.73041787,0.73385468,0.00249647,0.14369078,0.00000000
-3.39469735,1.19929110,0.97354120,0.70777191,0.70976229,0.00232069,0.13583903,0.00000000
-3.38869435,1.15986180,0.92737132,0.69127712,0.68969308,0.00217502,0.12950662,0.00000000
-3.38269135,1.13138444,0.88922038,0.68140611,0.67406910,0.00206173,0.12477475,0.00000000
-3.37668834,1.11451825,0.85959616,0.67855363,0.66326083,0.00198257,0.12169492,0.00000000
-3.37068534,1.10977544,0.83890267,0.68302988,0.65758184,0.00193883,0.12028891,0.00000000
-3.36468234,1.11751263,0.82743688,0.69505307,0.65728271,0.00193130,0.12054912,0.00000000
-3.35867934,1.13792151,0.82538445,0.71474149,0.66254421,0.00196028,0.12243926,0.00000000
-3.35267634,1.17101870,0.83281423,0.74210508,0.67346986,0.00202560,0.12589541,0.00000000
-3.34667334,1.21663512,0.84967172,0.77703692,0.69007805,0.00212659,0.13082720,0.00000000
-3.34067034,1.27440558,0.87577177,0.81930507,0.71229426,0.00226210,0.13711938,0.00000000
-3.33466733,1.34375937,0.91079126,0.86854537,0.73994381,0.00243049,0.14463357,0.00000000
-3.32866433,1.42391286,0.95426232,0.92425597,0.77274574,0.00262961,0.15321031,0.00000000
-3.32266133,1.51386528,1.00556726,0.98579424,0.81030855,0.00285684,0.16267143,0.00000000
-3.31665833,1.61239891,1.06393591,1.05237685,0.85212827,0.00310901,0.17282278,0.00000000
-3.31065533,1.71808464,1.12844649,1.12308368,0.89758962,0.00338249,0.18345731,0.00000000
-3.30465233,1.82929394,1.19803086,1.19686606,0.94597064,0.00367318,0.19435853,0.00000000
-3.29864932,1.94421797,1.27148475,1.27255980,0.99645116,0.00397653,0.20530441,0.00000000
-3.29264632,2.06089408,1.34748363,1.34890305,1.04812534,0.00428761,0.21607157,0.00000000
-3.28664332,2.17723987,1.42460426,1.42455904,1.10001818,0.00460117,0.22643977,0.00000000
-3.28064032,2.29109426,1.50135186,1.49814318,1.15110584,0.00491172,0.23619667,0.00000000
-3.27463732,2.40026489,1.57619260,1.56825414,1.20033930,0.00521364,0.24514259,0.00000000
-3.26863432,2.50258045,1.64759034,1.63350776,1.24667077,0.00550130,0.25309537,0.00000000
-3.26263132,2.59594644,1.71404683,1.69257293,1.28908183,0.00576916,0.25989491,0.00000000
-3.25662831,2.67840249,1.77414387,1.74420813,1.32661263,0.00601193,0.26540755,0.00000000
-3.25062531,2.74817895,1.82658580,1.78729716,1.35839075,0.00622472,0.26952989,0.00000000
-3.24462231,2.80375067,1.87024081,1.82088275,1.38365879,0.00640312,0.27219196,0.00000000
-3.23861931,2.84388564,1.90417912,1.84419662,1.40179946,0.00654338,0.27335973,0.00000000
-3.23261631,2.86768636,1.92770653,1.85668466,1.41235711,0.00664252,0.27303667,0.00000000
-3.22661331,2.87462217,1.94039156,1.85802613,1.41505473,0.00669837,0.27126447,0.00000000
-3.22061031,2.86455080,1.94208498,1.84814605,1.40980565,0.00670969,0.26812265,0.00000000
-3.21460730,2.83772818,1.93293071,1.82722002,1.39671925,0.00667619,0.26372721,0.00000000
-3.20860430,2.79480586,1.91336717,1.79567138,1.37610049,0.00659853,0.25822830,0.00000000
-3.20260130,2.73681582,1.88411903,1.75416058,1.34844304,0.00647834,0.25180687,0.00000000
-3.19659830,2.66514328,1.84617927,1.70356728,1.31441628,0.00631810,0.24467048,0.00000000
-3.19059530,2.58148830,1.80078215,1.64496579,1.27484647,0.00612112,0.23704829,0.00000000
-3.18459230,2.48781771,1.74936788,1.57959484,1.23069294,0.00589141,0.22918542,0.00000000
-3.17858929,2.38630895,1.69354030,1.50882283,1.18302002,0.00563354,0.22133683,0.00000000
-3.17258629,2.27928820,1.63501885,1.43411002,1.13296581,0.00535254,0.21376072,0.00000000
-3.16658329,2.16916471,1.57558678,1.35696884,1.08170881,0.00505372,0.20671188,0.00000000
-3.16058029,2.05836388,1.51703715,1.27892395,1.03043381,0.00474251,0.20043494,0.00000000
-3.15457729,1.94926134,1.46111851,1.20147326,0.98029790,0.00442433,0.19515772,0.00000000
-3.14857429,1.84412005,1.40948225,1.12605127,0.93239798,0.00410445,0.19108499,0.00000000
-3.14257129,1.74503245,1.36363304,1.05399562,0.88774073,0.00378784,0.18839262,0.00000000
-3.13656828,1.65386925,1.32488423,0.98651781,0.84721588,0.00347907,0.18722240,0.00000000
-3.13056528,1.57223619,1.29431929,0.92467871,0.81157359,0.00318223,0.18767756,0.00000000
-3.12456228,1.50143962,1.27276065,0.86936918,0.78140650,0.00290082,0.18981929,0.00000000
-3.11855928,1.44246161,1.26074672,0.82129599,0.75713686,0.00263777,0.19366420,0.00000000
-3.11255628,1.39594472,1.25851763,0.78097308,0.73900891,0.00239535,0.19918288,0.00000000
-3.10655328,1.36218645,1.26601016,0.74871784,0.72708665,0.00217520,0.20629976,0.00000000
-3.10055028,1.34114303,1.28286182,0.72465220,0.72125680,0.00197833,0.21489406,0.00000000
-3.09454727,1.33244196,1.30842386,0.70870808,0.72123671,0.00180518,0.22480215,0.00000000
-3.08854427,1.33540258,1.34178281,0.70063674,0.72658686,0.00165562,0.23582109,0.00000000
-3.08254127,1.34906381,1.38178984,0.70002153,0.73672750,0.00152903,0.24771334,0.00000000
-3.07653827,1.37221803,1.42709689,0.70629362,0.75095869,0.00142438,0.26021269,0.00000000
-3.07053527,1.40345019,1.47619864,0.71875027,0.76848332,0.00134026,0.27303104,0.00000000
-3.06453227,1.44118085,1.52747891,0.73657513,0.78843216,0.00127497,0.28586612,0.00000000
-3.05852926,1.48371221,1.57926008,0.75886027,0.80989035,0.00122661,0.29840969,0.00000000
-3.05252626,1.52927589,1.62985399,0.78462959,0.83192451,0.00119308,0.31035617,0.00000000
-3.04652326,1.57608144,1.67761288,0.81286312,0.85360973,0.00117224,0.32141136,0.00000000
-3.04052026,1.62236420,1.72097855,0.84252198,0.87405558,0.00116189,0.33130092,0.00000000
-3.03451726,1.66643173,1.75852849,0.87257357,0.89243058,0.00115988,0.33977846,0.00000000
-3.02851426,1.70670748,1.78901736,0.90201648,0.90798432,0.00116412,0.34663283,0.00000000
-3.02251126,1.74177074,1.81141265,0.92990482,0.92006676,0.00117265,0.35169447,0.00000000
-3.01650825,1.77039195,1.82492346,0.95537130,0.92814416,0.00118366,0.35484049,0.00000000
-3.01050525,1.79156252,1.82902155,0.97764861,0.93181116,0.00119557,0.35599845,0.00000000
-3.00450225,1.80451827,1.82345416,0.99608848,0.93079901,0.00120699,0.35514859,0.00000000
-2.99849925,1.80875613,1.80824841,1.01017794,0.92497945,0.00121679,0.35232453,0.00000000
-2.99249625,1.80404349,1.78370712,1.01955211,0.91436460,0.00122408,0.34761234,0.00000000
-2.98649325,1.79042004,1.75039670,1.02400317,0.89910272,0.00122825,0.34114814,0.00000000
-2.98049025,1.76819206,1.70912745,1.02348495,0.87947021,0.00122897,0.33311429,0.00000000
-2.97448724,1.73791931,1.66092716,1.01811296,0.85586024,0.00122616,0.32373419,0.00000000
-2.96848424,1.70039497,1.60700910,1.00815971,0.82876833,0.00121998,0.31326612,0.00000000
-2.96248124,1.65661917,1.54873537,0.99404514,0.79877558,0.00121084,0.30199612,0.00000000
-2.95647824,1.60776683,1.48757696,0.97632255,0.76653001,0.00119937,0.29023015,0.00000000
-2.95047524,1.55515083,1.42507159,0.95566017,0.73272662,0.00118635,0.27828594,0.00000000
-2.94447224,1.50018156,1.36278077,0.93281898,0.69808684,0.00117273,0.26648447,0.00000000
-2.93846923,1.44432392,1.30224695,0.90862734,0.66333793,0.00115956,0.25514163,0.00000000
-2.93246623,1.38905307,1.24495205,0.88395329,0.62919283,0.00114795,0.24455990,0.00000000
-2.92646323,1.33581020,1.19227826,0.85967530,0.59633106,0.00113902,0.23502059,0.00000000
-2.92046023,1.28595950,1.14547197,0.83665253,0.56538108,0.00113387,0.22677649,0.00000000
-2.91445723,1.24074758,1.10561152,0.81569548,0.53690452,0.00113354,0.22004540,0.00000000
-2.90845423,1.20126651,1.07357960,0.79753811,0.51138252,0.00113892,0.21500430,0.00000000
-2.90245123,1.16842143,1.05004057,0.78281237,0.48920465,0.00115076,0.21178469,0.00000000
-2.89644822,1.14290388,1.03542341,0.77202599,0.47066033,0.00116962,0.21046883,0.00000000
-2.89044522,1.12517133,1.02991055,0.76554433,0.45593314,0.00119581,0.21108726,0.00000000
-2.88444222,1.11543383,1.03343284,0.76357701,0.44509795,0.00122941,0.21361753,0.00000000
-2.87843922,1.11364807,1.04567100,0.76616975,0.43812103,0.00127023,0.21798423,0.00000000
-2.87243622,1.11951911,1.06606349,0.77320175,0.43486295,0.00131782,0.22406043,0.00000000
-2.86643322,1.13250992,1.09382093,0.78438884,0.43508433,0.00137144,0.23167049,0.00000000
-2.86043022,1.15185836,1.12794682,0.79929222,0.43845434,0.00143012,0.24059429,0.00000000
-2.85442721,1.17660141,1.16726428,0.81733265,0.44456151,0.00149267,0.25057271,0.00000000
-2.84842421,1.20560574,1.21044837,0.83780949,0.45292692,0.00155766,0.26131451,0.00000000
-2.84242121,1.23760395,1.25606312,0.85992416,0.46301918,0.00162357,0.27250421,0.00000000
-2.83641821,1.27123524,1.30260260,0.88280694,0.47427088,0.00168871,0.28381097,0.00000000
-2.83041521,1.30508929,1.34853466,0.90554641,0.48609617,0.00175138,0.29489811,0.00000000
-2.82441221,1.33775182,1.39234635,0.92722025,0.49790876,0.00180986,0.30543310,0.00000000
-2.81840920,1.36785038,1.43258928,0.94692651,0.50913998,0.00186249,0.31509757,0.00000000
-2.81240620,1.39409866,1.46792367,0.96381383,0.51925614,0.00190774,0.32359713,0.00000000
-2.80640320,1.41533787,1.49715933,0.97710994,0.52777479,0.00194421,0.33067051,0.00000000
-2.80040020,1.43057346,1.51929221,0.98614689,0.53427923,0.00197077,0.33609779,0.00000000
-2.79439720,1.43900608,1.53353497,0.99038244,0.53843071,0.00198651,0.33970727,0.00000000
-2.78839420,1.44005548,1.53934047,0.98941665,0.53997805,0.00199080,0.34138079,0.00000000
-2.78239120,1.43337650,1.53641726,0.98300309,0.53876412,0.00198335,0.34105726,0.00000000
-2.77638819,1.41886673,1.52473625,0.97105442,0.53472920,0.00196417,0.33873417,0.00000000
-2.77038519,1.39666549,1.50452852,0.95364218,0.52791085,0.00193359,0.33446709,0.00000000
-2.76438219,1.36714449,1.47627417,0.93099093,0.51844058,0.00189225,0.32836718,0.00000000
-2.75837919,1.33089052,1.44068288,0.90346716,0.50653734,0.00184107,0.32059672,0.00000000
-2.75237619,1.28868120,1.39866680,0.87156367,0.49249817,0.00178122,0.31136296,0.00000000
-2.74637319,1.24145478,1.35130722,0.83588002,0.47668644,0.00171410,0.30091045,0.00000000
-2.74037019,1.19027552,1.29981606,0.79710019,0.45951824,0.00164126,0.28951230,0.00000000
-2.73436718,1.13629597,1.24549418,0.75596844,0.44144731,0.00156438,0.27746061,0.00000000
-2.72836418,1.08071794,1.18968789,0.71326430,0.42294938,0.00148520,0.26505648,0.00000000
-2.72236118,1.02475358,1.13374555,0.66977791,0.40450633,0.00140548,0.25260011,0.00000000
-2.71635818,0.96958817,1.07897591,0.62628663,0.38659089,0.00132696,0.24038119,0.00000000
-2.71035518,0.91634595,1.02660965,0.58353374,0.36965234,0.00125129,0.22867013,0.00000000
-2.70435218,0.86606011,0.97776555,0.54220997,0.35410377,0.00118002,0.21771029,0.00000000
-2.69834917,0.81964792,0.93342222,0.50293845,0.34031125,0.00111455,0.20771146,0.00000000
-2.69234617,0.77789160,0.89439640,0.46626335,0.32858517,0.00105611,0.19884496,0.00000000
-2.68634317,0.74142528,0.86132814,0.43264241,0.31917399,0.00100574,0.19124020,0.00000000
-2.68034017,0.71072819,0.83467318,0.40244334,0.31226045,0.00096430,0.18498303,0.00000000
-2.67433717,0.68612382,0.81470237,0.37594391,0.30796016,0.00093242,0.18011561,0.00000000
-2.66833417,0.66778475,0.80150784,0.35333532,0.30632251,0.00091057,0.17663795,0.00000000
-2.66233117,0.65574250,0.79501520,0.33472847,0.30733371,0.00089900,0.17451081,0.00000000
-2.65632816,0.64990154,0.79500113,0.32016260,0.31092163,0.00089781,0.17365988,0.00000000
-2.65032516,0.65005683,0.80111522,0.30961562,0.31696210,0.00090693,0.17398094,0.00000000
-2.64432216,0.65591364,0.81290514,0.30301562,0.32528646,0.00092616,0.17534590,0.00000000
-2.63831916,0.66710892,0.82984389,0.30025292,0.33568986,0.00095517,0.17760926,0.00000000
-2.63231616,0.68323316,0.85135803,0.30119202,0.34793995,0.00099356,0.18061491,0.00000000
-2.62631316,0.70385175,0.87685560,0.30568300,0.36178568,0.00104083,0.18420280,0.00000000
-2.62031016,0.72852514,0.90575291,0.31357191,0.37696589,0.00109641,0.18821548,0.00000000
-2.61430715,0.75682691,0.93749881,0.32470965,0.39321730,0.00115970,0.19250403,0.00000000
-2.60830415,0.78835929,0.97159596,0.33895922,0.41028177,0.00123007,0.19693332,0.00000000
-2.60230115,0.82276545,1.00761808,0.35620098,0.42791261,0.00130686,0.20138638,0.00000000
