energy_ev,total_up,Pb_p_up,Pb_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.30115058,11.71584600,0.69079910,0.00270615,1.26379810,9.44032167,0.19284501,0.53804909
-4.29514757,11.64485884,0.69099612,0.00271426,1.25479736,9.39838879,0.18887488,0.52588041
-4.28914457,11.56508766,0.69178948,0.00272713,1.24511384,9.34781577,0.18425196,0.51531249
-4.28314157,11.47897264,0.69342647,0.00274586,1.23506841,9.29023221,0.17910287,0.50641796
-4.27713857,11.38887846,0.69614574,0.00277130,1.22496635,9.22724782,0.17355862,0.49922234
-4.27113557,11.29700042,0.70016166,0.00280399,1.21508422,9.16038991,0.16774985,0.49370456
-4.26513257,11.20527385,0.70564951,0.00284420,1.20565781,9.09104079,0.16180217,0.48979852
-4.25912956,11.11529110,0.71273230,0.00289183,1.19687188,9.02037794,0.15583195,0.48739573
-4.25312656,11.02823042,0.72146966,0.00294645,1.18885212,8.94932029,0.14994266,0.48634895
-4.24712356,10.94480044,0.73184958,0.00300729,1.18165969,8.87848368,0.14422193,0.48647679
-4.24112056,10.86520362,0.74378323,0.00307323,1.17528869,8.80814822,0.13873949,0.48756909
-4.23511756,10.78912079,0.75710338,0.00314287,1.16966671,8.73823987,0.13354596,0.48939304
-4.22911456,10.71571852,0.77156632,0.00321451,1.16465821,8.66832772,0.12867256,0.49169981
-4.22311156,10.64367922,0.78685737,0.00328627,1.16007088,8.59763786,0.12413169,0.49423149
-4.21710855,10.57125326,0.80259977,0.00335607,1.15566426,8.52508361,0.11991834,0.49672820
-4.21110555,10.49633106,0.81836641,0.00342176,1.15116053,8.44931114,0.11601215,0.49893504
-4.20510255,10.41653173,0.83369408,0.00348114,1.14625661,8.36875855,0.11237998,0.50060881
-4.19909955,10.32930450,0.84809931,0.00353206,1.14063710,8.28172568,0.10897900,0.50152411
-4.19309655,10.23203800,0.86109537,0.00357250,1.13398739,8.18645142,0.10575979,0.50147881
-4.18709355,10.12217221,0.87220930,0.00360059,1.12600630,8.08119455,0.10266967,0.50029862
-4.18109055,9.99730793,0.88099845,0.00361473,1.11641758,7.96431446,0.09965579,0.49784062
-4.17508754,9.85530859,0.88706565,0.00361360,1.10497993,7.83434745,0.09666803,0.49399582
-4.16908454,9.69438980,0.89007237,0.00359625,1.09149497,7.69007532,0.09366152,0.48869048
-4.16308154,9.51319298,0.88974935,0.00356206,1.07581310,7.53058288,0.09059869,0.48188641
-4.15707854,9.31084010,0.88590427,0.00351083,1.05783695,7.35530206,0.08745083,0.47358022
-4.15107554,9.08696788,0.87842641,0.00344275,1.03752259,7.16404086,0.08419915,0.46380157
-4.14507254,8.84174088,0.86728792,0.00335838,1.01487862,6.95699662,0.08083530,0.45261067
-4.13906953,8.57584416,0.85254223,0.00325866,0.98996342,6.73475351,0.07736144,0.44009507
-4.13306653,8.29045713,0.83431953,0.00314484,0.96288086,6.49826543,0.07378991,0.42636605
-4.12706353,7.98721109,0.81281998,0.00301845,0.93377504,6.24882601,0.07014261,0.41155464
-4.12106053,7.66813387,0.78830490,0.00288127,0.90282428,5.98802793,0.06645009,0.39580760
-4.11505753,7.33558508,0.76108679,0.00273522,0.87023498,5.71771451,0.06275056,0.37928346
-4.10905453,6.99218588,0.73151839,0.00258237,0.83623558,5.43992610,0.05908886,0.36214877
-4.10305153,6.64074690,0.69998171,0.00242482,0.80107106,5.15684458,0.05551548,0.34457472
-4.09704852,6.28419783,0.66687722,0.00226466,0.76499807,4.87073835,0.05208568,0.32673418
-4.09104552,5.92552159,0.63261385,0.00210395,0.72828093,4.58391032,0.04885874,0.30879926
-4.08504252,5.56769516,0.59759997,0.00194464,0.69118854,4.29865076,0.04589752,0.29093933
-4.07903952,5.21363884,0.56223569,0.00178853,0.65399213,4.01719650,0.04326808,0.27331960
-4.07303652,4.86617468,0.52690661,0.00163726,0.61696375,3.74169700,0.04103957,0.25610010
-4.06703352,4.52799415,0.49197896,0.00149230,0.58037532,3.47418801,0.03928420,0.23943502
-4.06103052,4.20163462,0.45779616,0.00135490,0.54449819,3.21657215,0.03807728,0.22347241
-4.05502751,3.88946378,0.42467661,0.00122612,0.50960273,2.97060613,0.03749735,0.20835394
-4.04902451,3.59367039,0.39291252,0.00110683,0.47595800,2.73789361,0.03762604,0.19421482
-4.04302151,3.31626015,0.36276971,0.00099771,0.44383123,2.51988240,0.03854789,0.18118360
-4.03701851,3.05905484,0.33448785,0.00089926,0.41348690,2.31786506,0.04034980,0.16938190
-4.03101551,2.82369317,0.30828124,0.00081183,0.38518542,2.13298152,0.04312012,0.15892390
-4.02501251,2.61163209,0.28433965,0.00073566,0.35918123,1.96622267,0.04694729,0.14991548
-4.01900950,2.42414725,0.26282927,0.00067084,0.33572037,1.81843392,0.05191800,0.14245314
-4.01300650,2.26233169,0.24389332,0.00061740,0.31503754,1.69031813,0.05811475,0.13662251
-4.00700350,2.12709252,0.22765255,0.00057527,0.29735261,1.58243723,0.06561298,0.13249659
-4.00100050,2.01914494,0.21420525,0.00054434,0.28286676,1.49521248,0.07447767,0.13013374
-3.99499750,1.93900422,0.20362690,0.00052444,0.27175822,1.42892319,0.08475958,0.12957536
-3.98899450,1.88697570,0.19596942,0.00051534,0.26417786,1.38370423,0.09649119,0.13084364
-3.98299150,1.86314376,0.19126003,0.00051682,0.26024457,1.35954280,0.10968262,0.13393920
-3.97698849,1.86736059,0.18949978,0.00052857,0.26004078,1.35627492,0.12431760,0.13883892
-3.97098549,1.89923590,0.19066188,0.00055029,0.26360802,1.37358242,0.14034980,0.14549414
-3.96498249,1.95812878,0.19468988,0.00058161,0.27094289,1.41099121,0.15769980,0.15382921
-3.95897949,2.04314298,0.20149590,0.00062212,0.28199340,1.46787160,0.17625282,0.16374079
-3.95297649,2.15312679,0.21095903,0.00067135,0.29665606,1.54344144,0.19585761,0.17509772
-3.94697349,2.28667869,0.22292400,0.00072877,0.31477367,1.63677275,0.21632660,0.18774193
-3.94097049,2.44215963,0.23720044,0.00079379,0.33613420,1.74680242,0.23743758,0.20149019
-3.93496748,2.61771270,0.25356275,0.00086575,0.36047078,1.87234720,0.25893694,0.21613691
-3.92896448,2.81129045,0.27175079,0.00094389,0.38746309,2.01212321,0.28054461,0.23145790
-3.92296148,3.02068987,0.29147158,0.00102739,0.41674017,2.16476967,0.30196058,0.24721512
-3.91695848,3.24359443,0.31240200,0.00111537,0.44788486,2.32887655,0.32287296,0.26316226
-3.91095548,3.47762230,0.33419275,0.00120686,0.48043979,2.50301500,0.34296736,0.27905106
-3.90495248,3.72037927,0.35647335,0.00130087,0.51391503,2.68576984,0.36193725,0.29463800
-3.89894947,3.96951439,0.37885835,0.00139634,0.54779724,2.87577242,0.37949491,0.30969140
-3.89294647,4.22277621,0.40095457,0.00149223,0.58156009,3.07173231,0.39538272,0.32399836
-3.88694347,4.47806682,0.42236923,0.00158747,0.61467579,3.27246611,0.40938403,0.33737136
-3.88094047,4.73349116,0.44271869,0.00168103,0.64662731,3.47692151,0.42133339,0.34965431
-3.87493747,4.98739870,0.46163765,0.00177194,0.67692088,3.68419479,0.43112537,0.36072758
-3.86893447,5.23841502,0.47878831,0.00185930,0.70509833,3.89354027,0.43872180,0.37051183
-3.86293147,5.48546090,0.49386935,0.00194230,0.73074876,4.10437041,0.44415671,0.37897049
-3.85692846,5.72775735,0.50662413,0.00202025,0.75351902,4.31624579,0.44753893,0.38611057
-3.85092546,5.96481545,0.51684793,0.00209260,0.77312256,4.52885471,0.44905179,0.39198184
-3.84492246,6.19641072,0.52439378,0.00215894,0.78934619,4.74198270,0.44895010,0.39667436
-3.83891946,6.42254285,0.52917664,0.00221899,0.80205448,4.95547311,0.44755417,0.40031431
-3.83291646,6.64338205,0.53117568,0.00227264,0.81119150,5.16918041,0.44524106,0.40305841
-3.82691346,6.85920479,0.53043450,0.00231990,0.81677983,5.38291848,0.44243332,0.40508704
-3.82091046,7.07032193,0.52705925,0.00236092,0.81891693,5.59640685,0.43958552,0.40659641
-3.81490745,7.27700311,0.52121470,0.00239593,0.81776894,5.80921794,0.43716903,0.40778999
-3.80890445,7.47940179,0.51311842,0.00242526,0.81356227,6.02072882,0.43565554,0.40886979
-3.80290145,7.67748525,0.50303312,0.00244929,0.80657343,6.23008084,0.43550005,0.41002755
-3.79689845,7.87097386,0.49125779,0.00246844,0.79711745,6.43615017,0.43712376,0.41143650
-3.79089545,8.05929370,0.47811762,0.00248310,0.78553563,6.63753204,0.44089774,0.41324385
-3.78489245,8.24154552,0.46395346,0.00249365,0.77218300,6.83254049,0.44712784,0.41556444
-3.77888944,8.41649274,0.44911092,0.00250042,0.75741622,7.01922495,0.45604155,0.41847574
-3.77288644,8.58256965,0.43392985,0.00250367,0.74158222,7.19540373,0.46777745,0.42201442
-3.76688344,8.73790998,0.41873428,0.00250357,0.72500825,7.35871360,0.48237755,0.42617466
-3.76088044,8.88039497,0.40382351,0.00250021,0.70799349,7.50667383,0.49978306,0.43090827
-3.75487744,9.00771872,0.38946430,0.00249359,0.69080255,7.63676173,0.51983382,0.43612650
-3.74887444,9.11746766,0.37588463,0.00248360,0.67366086,7.74649650,0.54227151,0.44170358
-3.74287144,9.20721036,0.36326911,0.00247009,0.65675210,7.83352730,0.56674663,0.44748181
-3.73686843,9.27459306,0.35175604,0.00245283,0.64021748,7.89572126,0.59282910,0.45327791
-3.73086543,9.31743625,0.34143615,0.00243158,0.62415659,7.93124715,0.62002212,0.45889046
-3.72486243,9.33382761,0.33235304,0.00240605,0.60862984,7.93865067,0.64777894,0.46410810
-3.71885943,9.32220687,0.32450505,0.00237599,0.59366185,7.91691781,0.67552179,0.46871807
-3.71285643,9.28143876,0.31784848,0.00234117,0.57924584,7.86552329,0.70266232,0.47251493
-3.70685343,9.21087106,0.31230188,0.00230142,0.56534842,7.78446234,0.72862280,0.47530890
-3.70085043,9.11037550,0.30775134,0.00225665,0.55191479,7.67426450,0.75285710,0.47693364
-3.69484742,8.98037052,0.30405633,0.00220685,0.53887388,7.53598958,0.77487061,0.47725306
-3.68884442,8.82182548,0.30105612,0.00215213,0.52614345,7.37120666,0.79423837,0.47616695
-3.68284142,8.63624745,0.29857633,0.00209270,0.51363486,7.18195777,0.81062032,0.47361520
-3.67683842,8.42565173,0.29643556,0.00202887,0.50125761,6.97070877,0.82377332,0.46958036
-3.67083542,8.19251876,0.29445190,0.00196109,0.48892339,6.74029034,0.83355919,0.46408856
-3.66483242,7.93973984,0.29244915,0.00188988,0.47654985,6.49383213,0.83994839,0.45720874
-3.65882941,7.67055461,0.29026252,0.00181588,0.46406391,6.23469354,0.84301939,0.44905008
-3.65282641,7.38848354,0.28774394,0.00173980,0.45140479,5.96639392,0.84295349,0.43975807
-3.64682341,7.09725795,0.28476656,0.00166241,0.43852668,5.69254524,0.84002561,0.42950905
-3.64082041,6.80075050,0.28122866,0.00158455,0.42540099,5.41678923,0.83459134,0.41850372
-3.63481741,6.50290812,0.27705672,0.00150709,0.41201846,5.14274090,0.82707096,0.40695987
-3.62881441,6.20768923,0.27220767,0.00143091,0.39839068,4.87393943,0.81793123,0.39510456
-3.62281141,5.91900649,0.26667033,0.00135693,0.38455143,4.61380685,0.80766578,0.38316625
-3.61680840,5.64067570,0.26046596,0.00128605,0.37055744,4.36561458,0.79677502,0.37136713
-3.61080540,5.37637130,0.25364802,0.00121915,0.35648874,4.13245694,0.78574666,0.35991605
-3.60480240,5.12958805,0.24630109,0.00115710,0.34244848,3.91723092,0.77503741,0.34900232
-3.59879940,4.90360861,0.23853907,0.00110075,0.32856215,3.72262062,0.76505704,0.33879067
-3.59279640,4.70147612,0.23050265,0.00105091,0.31497628,3.55108521,0.75615501,0.32941754
-3.58679340,4.52597088,0.22235617,0.00100836,0.30185649,3.40484865,0.74861054,0.32098876
-3.58079040,4.37959016,0.21428399,0.00097384,0.28938498,3.28589001,0.74262608,0.31357885
-3.57478739,4.26453012,0.20648635,0.00094806,0.27775752,3.19593313,0.73832447,0.30723161
-3.56878439,4.18266893,0.19917496,0.00093169,0.26717992,3.13643467,0.73574956,0.30196215
-3.56278139,4.13555039,0.19256829,0.00092535,0.25786408,3.10857002,0.73487011,0.29775999
-3.55677839,4.12436744,0.18688671,0.00092965,0.25002376,3.11321687,0.73558638,0.29459311
-3.55077539,4.14994542,0.18234758,0.00094510,0.24387009,3.15093662,0.73773911,0.29241252
-3.54477239,4.21272491,0.17916031,0.00097221,0.23960689,3.22195417,0.74112000,0.29115720
-3.53876938,4.31274468,0.17752150,0.00101140,0.23742601,3.32613698,0.74548328,0.29075897
-3.53276638,4.44962503,0.17761022,0.00106302,0.23750265,3.46297469,0.75055762,0.29114703
-3.52676338,4.62255274,0.17958342,0.00112733,0.23999081,3.63156056,0.75605783,0.29225194
-3.52076038,4.83026827,0.18357166,0.00120450,0.24501887,3.83057634,0.76169578,0.29400876
-3.51475738,5.07105686,0.18967507,0.00129459,0.25268553,4.05828216,0.76719033,0.29635922
-3.50875438,5.34274444,0.19795967,0.00139748,0.26305589,4.31251298,0.77227575,0.29925282
-3.50275138,5.64269989,0.20845414,0.00151295,0.27615804,4.59068280,0.77670856,0.30264692
-3.49674837,5.96784490,0.22114704,0.00164054,0.29198000,4.88979801,0.78027280,0.30650567
-3.49074537,6.31467222,0.23598469,0.00177966,0.31046713,5.20648045,0.78278360,0.31079824
-3.48474237,6.67927351,0.25286968,0.00192946,0.33152022,5.53700070,0.78408933,0.31549609
-3.47873937,7.05737688,0.27166023,0.00208889,0.35499408,5.87732155,0.78407241,0.32056997
-3.47273637,7.44439455,0.29217042,0.00225668,0.38069698,6.22315124,0.78264892,0.32598656
-3.46673337,7.83548025,0.31417145,0.00243131,0.40839088,6.57000559,0.77976749,0.33170508
-3.46073037,8.22559572,0.33739401,0.00261108,0.43779259,6.91327772,0.77540729,0.33767435
-3.45472736,8.60958520,0.36153177,0.00279405,0.46857598,7.24831385,0.76957569,0.34383019
-3.44872436,8.98225670,0.38624609,0.00297811,0.50037525,7.57049326,0.76230551,0.35009370
-3.44272136,9.33846812,0.41117193,0.00316100,0.53278940,7.87531044,0.75365203,0.35637033
-3.43671836,9.67321648,0.43592483,0.00334035,0.56538790,8.15845728,0.74368998,0.36254997
-3.43071536,9.98172815,0.46010888,0.00351370,0.59771750,8.41590321,0.73251035,0.36850815
-3.42471236,10.25954770,0.48332562,0.00367861,0.62931022,8.64397121,0.72021724,0.37410814
-3.41870935,10.50262354,0.50518340,0.00383263,0.65969234,8.83940794,0.70692475,0.37920414
-3.41270635,10.70738777,0.52530719,0.00397346,0.68839421,8.99944601,0.69275381,0.38364519
-3.40670335,10.87082855,0.54334835,0.00409890,0.71496082,9.12185724,0.67782916,0.38727974
-3.40070035,10.99055281,0.55899414,0.00420700,0.73896257,9.20499543,0.66227631,0.38996073
-3.39469735,11.06483777,0.57197648,0.00429604,0.76000621,9.24782789,0.64621876,0.39155071
-3.38869435,11.09266966,0.58207986,0.00436465,0.77774544,9.24995474,0.62977527,0.39192709
-3.38269135,11.07376848,0.58914780,0.00441179,0.79189077,9.21161593,0.61305748,0.39098695
-3.37668834,11.00859793,0.59308783,0.00443680,0.80221837,9.13368536,0.59616776,0.38865135
-3.37068534,10.89835973,0.59387467,0.00443945,0.80857739,9.01765246,0.57919754,0.38486893
-3.36468234,10.74497235,0.59155145,0.00441991,0.81089560,8.86559140,0.56222593,0.37961857
-3.35867934,10.55103411,0.58622898,0.00437879,0.80918284,8.68011845,0.54531897,0.37291106
-3.35267634,10.31977137,0.57808310,0.00431708,0.80353222,8.46433839,0.52852922,0.36478955
-3.34667334,10.05497275,0.56735006,0.00423619,0.79411884,8.22178098,0.51189595,0.35532899
-3.34067034,9.76091090,0.55432038,0.00413786,0.78119612,7.95632889,0.49544577,0.34463438
-3.33466733,9.44225356,0.53933123,0.00402415,0.76508955,7.67213861,0.47919368,0.33283802
-3.32866433,9.10396643,0.52275770,0.00389738,0.74618831,7.37355629,0.46314449,0.32009583
-3.32266133,8.75121018,0.50500335,0.00376009,0.72493482,7.06503054,0.44729455,0.30658294
-3.31665833,8.38923458,0.48649035,0.00361496,0.70181261,6.75102429,0.43163369,0.29248872
-3.31065533,8.02327281,0.46764958,0.00346478,0.67733298,6.43592830,0.41614728,0.27801146
-3.30465233,7.65843881,0.44891106,0.00331236,0.65202088,6.12397839,0.40081831,0.26335288
-3.29864932,7.29963089,0.43069493,0.00316048,0.62640053,5.81917876,0.38562948,0.24871278
-3.29264632,6.95144410,0.41340331,0.00301188,0.60098130,5.52523367,0.37056513,0.23428395
-3.28664332,6.61809402,0.39741322,0.00286914,0.57624438,5.24548913,0.35561296,0.22024754
-3.28064032,6.30335386,0.38307060,0.00273467,0.55263068,4.98288631,0.34076559,0.20676905
-3.27463732,6.01050649,0.37068560,0.00261070,0.53053045,4.73992785,0.32602179,0.19399510
-3.26863432,5.74231228,0.36052902,0.00249920,0.51027487,4.51865775,0.31138738,0.18205098
-3.26263132,5.50099321,0.35282995,0.00240188,0.49212998,4.32065515,0.29687588,0.17103913
-3.25662831,5.28823293,0.34777448,0.00232018,0.47629303,4.14704180,0.28250874,0.16103843
-3.25062531,5.10519222,0.34550524,0.00225524,0.46289135,3.99850249,0.26831526,0.15210443
-3.24462231,4.95253832,0.34612182,0.00220789,0.45198376,3.87531741,0.25433221,0.14427028
-3.23861931,4.83048659,0.34968182,0.00217866,0.44356420,3.77740492,0.24060309,0.13754845
-3.23261631,4.73885240,0.35620234,0.00216781,0.43756765,3.70437280,0.22717715,0.13193296
-3.22661331,4.67711088,0.36566196,0.00217526,0.43387769,3.65557596,0.21410814,0.12740209
-3.22061031,4.64446195,0.37800297,0.00220069,0.43233557,3.63017827,0.20145288,0.12392146
-3.21460730,4.63989816,0.39313387,0.00224349,0.43275027,3.62721605,0.18926963,0.12144721
-3.20860430,4.66227239,0.41093211,0.00230279,0.43490907,3.64566066,0.17761645,0.11992924
-3.20260130,4.71036306,0.43124698,0.00237752,0.43858825,3.68447774,0.16654946,0.11931432
-3.19659830,4.78293416,0.45390275,0.00246636,0.44356327,3.74268071,0.15612119,0.11954901
-3.19059530,4.87878772,0.47870192,0.00256783,0.44961824,3.81937615,0.14637899,0.12058211
-3.18459230,4.99680666,0.50542872,0.00268029,0.45655404,3.91379901,0.13736361,0.12236680
-3.17858929,5.13598609,0.53385270,0.00280199,0.46419498,4.02533607,0.12910804,0.12486209
-3.17258629,5.29545153,0.56373238,0.00293105,0.47239351,4.15353596,0.12163651,0.12803377
-3.16658329,5.47446293,0.59481893,0.00306557,0.48103305,4.29810504,0.11496387,0.13185469
-3.16058029,5.67240382,0.62685967,0.00320360,0.49002868,4.45888853,0.10909521,0.13630443
-3.15457729,5.88875556,0.65960136,0.00334321,0.49932581,4.63583723,0.10402584,0.14136825
-3.14857429,6.12305706,0.69279296,0.00348254,0.50889698,4.82896033,0.09974150,0.14703560
-3.14257129,6.37485145,0.72618795,0.00361976,0.51873686,5.03826616,0.09621885,0.15329801
-3.13656828,6.64362127,0.75954579,0.00375320,0.52885602,5.26369270,0.09342626,0.16014663
-3.13056528,6.92871512,0.79263268,0.00388128,0.53927355,5.50503095,0.09132468,0.16756940
-3.12456228,7.22926903,0.82522139,0.00400259,0.55000926,5.76184453,0.08986870,0.17554819
-3.11855928,7.54412654,0.85709028,0.00411589,0.56107565,6.03338961,0.08900767,0.18405584
-3.11255628,7.87176193,0.88802155,0.00422010,0.57247034,6.31853944,0.08868689,0.19305339
-3.10655328,8.21021154,0.91779889,0.00431431,0.58416936,6.61571827,0.08884872,0.20248772
-3.10055028,8.55701804,0.94620484,0.00439781,0.59612164,6.92284904,0.08943368,0.21228958
-3.09454727,8.90919241,0.97301809,0.00447002,0.60824523,7.23731936,0.09038146,0.22237237
-3.08854427,9.26319794,0.99801108,0.00453050,0.62042537,7.55596934,0.09163183,0.23263166
-3.08254127,9.61495971,1.02094830,0.00457897,0.63251467,7.87510429,0.09312545,0.24294552
-3.07653827,9.95990216,1.04158566,0.00461524,0.64433548,8.19053426,0.09480454,0.25317591
-3.07053527,10.29301570,1.05967113,0.00463920,0.65568429,8.49764079,0.09661350,0.26317084
-3.06453227,10.60895209,1.07494703,0.00465086,0.66633810,8.79147038,0.09849947,0.27276756
-3.05852926,10.90214662,1.08715397,0.00465024,0.67606241,9.06685212,0.10041274,0.28179643
-3.05252626,11.16696333,1.09603648,0.00463745,0.68462036,9.31853587,0.10230722,0.29008557
-3.04652326,11.39785816,1.10135023,0.00461263,0.69178270,9.54134593,0.10414086,0.29746584
-3.04052026,11.58955348,1.10287051,0.00457599,0.69733793,9.73034399,0.10587604,0.30377624
-3.03451726,11.73721640,1.10040164,0.00452775,0.70110208,9.88099423,0.10748004,0.30886922
-3.02851426,11.83663277,1.09378672,0.00446823,0.70292760,9.98932334,0.10892548,0.31261580
-3.02251126,11.88436844,1.08291722,0.00439780,0.70271089,10.05206767,0.11019079,0.31491028
-3.01650825,11.87790981,1.06774177,0.00431689,0.70039791,10.06680072,0.11126073,0.31567413
-3.01050525,11.81577653,1.04827357,0.00422605,0.69598766,10.03203446,0.11212690,0.31485917
-3.00450225,11.69760047,1.02459587,0.00412592,0.68953324,9.94728966,0.11278827,0.31244957
-2.99849925,11.52416669,0.99686506,0.00401723,0.68114049,9.81313161,0.11325170,0.30846283
-2.99249625,11.29741434,0.96531109,0.00390084,0.67096409,9.63116963,0.11353247,0.30294959
-2.98649325,11.02039707,0.93023503,0.00377768,0.65920157,9.40402034,0.11365476,0.29599230
-2.98049025,10.69720524,0.89200383,0.00364880,0.64608536,9.13523687,0.11365213,0.28770286
-2.97448724,10.33285359,0.85104232,0.00351532,0.63187336,8.82920762,0.11356796,0.27821944
-2.96848424,9.93314024,0.80782296,0.00337844,0.61683865,8.49102979,0.11345588,0.26770251
-2.96248124,9.50448398,0.76285374,0.00323936,0.60125871,8.12636395,0.11338012,0.25633042
-2.95647824,9.05374780,0.71666470,0.00309932,0.58540494,7.74127678,0.11341588,0.24429478
-2.95047524,8.58805697,0.66979392,0.00295953,0.56953291,7.34207932,0.11364958,0.23179577
-2.94447224,8.11461988,0.62277341,0.00282117,0.55387381,6.93516779,0.11417908,0.21903768
-2.93846923,7.64055928,0.57611571,0.00268532,0.53862774,6.52687378,0.11511379,0.20622488
-2.93246623,7.17276034,0.53030173,0.00255300,0.52395883,6.12332926,0.11657459,0.19355836
-2.92646323,6.71774085,0.48577027,0.00242510,0.50999272,5.73035094,0.11869358,0.18123300
-2.92046023,6.28154685,0.44290964,0.00230238,0.49681616,5.35334686,0.12161354,0.16943558
-2.91445723,5.86967558,0.40205165,0.00218547,0.48447889,4.99724679,0.12548701,0.15834363
-2.90845423,5.48702578,0.36346801,0.00207490,0.47299745,4.66645618,0.13047495,0.14812502
-2.90245123,5.13787358,0.32736913,0.00197102,0.46236065,4.36483235,0.13674483,0.13893830
-2.89644822,4.82587098,0.29390521,0.00187410,0.45253628,4.09568017,0.14446813,0.13093358
-2.89044522,4.55406298,0.26316930,0.00178430,0.44347867,3.86176377,0.15381714,0.12425391
-2.88444222,4.32491825,0.23520205,0.00170171,0.43513648,3.66532997,0.16496104,0.11903696
-2.87843922,4.14036831,0.20999770,0.00162633,0.42746035,3.50813908,0.17806127,0.11541674
-2.87243622,4.00185013,0.18751096,0.00155814,0.42040981,3.39149878,0.19326620,0.11352539
-2.86643322,3.91034738,0.16766431,0.00149709,0.41395915,3.31629696,0.21070521,0.11349461
-2.86043022,3.86642632,0.15035540,0.00144313,0.40810182,3.28303044,0.23048237,0.11545678
-2.85442721,3.87026353,0.13546408,0.00139620,0.40285322,3.29182691,0.25266980,0.11954552
-2.84842421,3.92166351,0.12285889,0.00135628,0.39825161,3.34245886,0.27730114,0.12589555
-2.84242121,4.02006542,0.11240273,0.00132334,0.39435728,3.43434889,0.30436530,0.13464186
-2.83641821,4.16453978,0.10395748,0.00129738,0.39124983,3.56656720,0.33380083,0.14591801
-2.83041521,4.35377642,0.09738767,0.00127839,0.38902403,3.73782261,0.36549135,0.15985364
-2.82441221,4.58606637,0.09256295,0.00126639,0.38778426,3.94644941,0.39926227,0.17657104
-2.81840920,4.85928078,0.08935955,0.00126135,0.38763801,4.19039291,0.43487915,0.19618102
-2.81240620,5.17085043,0.08766078,0.00126321,0.38868873,4.46719655,0.47204797,0.21877792
-2.80640320,5.51774927,0.08735664,0.00127186,0.39102850,4.77399382,0.51041748,0.24443413
-2.80040020,5.89648575,0.08834283,0.00128713,0.39473082,5.10750779,0.54958373,0.27319399
-2.79439720,6.30310459,0.09051912,0.00130874,0.39984394,5.46406065,0.58909676,0.30506749
-2.78839420,6.73320159,0.09378749,0.00133631,0.40638514,5.83959518,0.62846933,0.34002388
-2.78239120,7.18195294,0.09805008,0.00136937,0.41433604,6.22970907,0.66718754,0.37798543
-2.77638819,7.64415984,0.10320714,0.00140730,0.42363941,6.62970256,0.70472280,0.41882173
-2.77038519,8.11430820,0.10915519,0.00144939,0.43419747,7.03463879,0.74054508,0.46234467
-2.76438219,8.58664250,0.11578550,0.00149480,0.44587178,7.43941574,0.77413653,0.50830464
-2.75837919,9.05525220,0.12298299,0.00154260,0.45848488,7.83884778,0.80500536,0.55638803
-2.75237619,9.51416837,0.13062563,0.00159177,0.47182341,8.22775473,0.83269914,0.60621651
-2.74637319,9.95746793,0.13858450,0.00164122,0.48564292,8.60105562,0.85681724,0.65734830
-2.74037019,10.37938267,0.14672438,0.00168984,0.49967386,8.95386458,0.87702177,0.70928164
-2.73436718,10.77441011,0.15490503,0.00173649,0.51362886,9.28158603,0.89304677,0.76146060
-2.72836418,11.13742334,0.16298296,0.00178006,0.52721099,9.58000672,0.90470531,0.81328334
-2.72236118,11.46377718,0.17081383,0.00181948,0.54012259,9.84538227,0.91189431,0.86411278
-2.71635818,11.74940819,0.17825520,0.00185376,0.55207466,10.07451627,0.91459708,0.91328941
-2.71035518,11.99092638,0.18516967,0.00188203,0.56279630,10.26483038,0.91288348,0.96014617
-2.70435218,12.18569667,0.19142823,0.00190354,0.57204402,10.41442394,0.90690795,1.00402489
-2.69834917,12.33190832,0.19691356,0.00191771,0.57961056,10.52212222,0.89690565,1.04429373
-2.69234617,12.42863073,0.20152343,0.00192412,0.58533293,10.58751224,0.88318674,1.08036522
-2.68634317,12.47585422,0.20517369,0.00192255,0.58909937,10.61096554,0.86612943,1.11171402
-2.68034017,12.47451409,0.20780094,0.00191297,0.59085504,10.59364707,0.84617176,1.13789393
-2.67433717,12.42649677,0.20936472,0.00189556,0.59060601,10.53750951,0.82380269,1.15855313
-2.66833417,12.33462654,0.20984898,0.00187067,0.58842153,10.44527231,0.79955245,1.17344725
-2.66233117,12.20263173,0.20926288,0.00183888,0.58443431,10.32038474,0.77398269,1.18244950
-2.65632816,12.03508921,0.20764077,0.00180091,0.57883876,10.16697229,0.74767620,1.18555731
-2.65032516,11.83734670,0.20504135,0.00175764,0.57188709,9.98976622,0.72122670,1.18289511
-2.64432216,11.61542258,0.20154606,0.00171009,0.56388336,9.79401585,0.69522835,1.17471310
-2.63831916,11.37588388,0.19725663,0.00165937,0.55517556,9.58538430,0.67026542,1.16138174
-2.63231616,11.12570362,0.19229203,0.00160666,0.54614592,9.36982849,0.64690174,1.14338226
-2.62631316,10.87209982,0.18678478,0.00155319,0.53719968,9.15346505,0.62567026,1.12129341
-2.62031016,10.62235938,0.18087683,0.00150018,0.52875267,8.94242482,0.60706261,1.09577487
-2.61430715,10.38365105,0.17471521,0.00144884,0.52121816,8.74269891,0.59151868,1.06754796
-2.60830415,10.16283265,0.16844750,0.00140028,0.51499329,8.55998074,0.57941658,1.03737443
-2.60230115,9.96625849,0.16221741,0.00135554,0.51044567,8.39950858,0.57106292,1.00603407
