energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.43321661,1.11445734,-3.00566668,0.00124408,-0.01608965,0.09878293,-0.82503680,0.31502354,-1.64768809,0.47689309,-1.28427771,0.23254814,-0.33524757,0.09930034,-0.16123220,0.00016573,-0.00195741,0.55551722,-1.00490093
-4.42721361,1.18053671,-2.93291986,0.00112551,-0.01432312,0.10844455,-0.79572086,0.33422258,-1.59376060,0.51490381,-1.24836279,0.24447318,-0.32773934,0.10588568,-0.15947366,0.00017809,-0.00187536,0.57642849,-0.99669792
-4.42121061,1.25633511,-2.85179028,0.00101737,-0.01266828,0.11918302,-0.76335302,0.35650480,-1.53445118,0.55754282,-1.20806281,0.25804240,-0.32006961,0.11333539,-0.15745042,0.00019396,-0.00178783,0.60167165,-0.98684464
-4.41520760,1.34158554,-2.76403971,0.00091883,-0.01113276,0.13095244,-0.72854402,0.38181827,-1.47089841,0.60462888,-1.16423006,0.27321868,-0.31240628,0.12162958,-0.15521851,0.00021332,-0.00169600,0.63118494,-0.97573888
-4.40920460,1.43581604,-2.67145471,0.00082931,-0.00972115,0.14369169,-0.69191448,0.41006009,-1.40425603,0.65588007,-1.11773271,0.28992851,-0.30490718,0.13072930,-0.15283470,0.00023617,-0.00160107,0.66480613,-0.96378125
-4.40320160,1.53833809,-2.57579191,0.00074838,-0.00843524,0.15732377,-0.65407707,0.44107255,-1.33565958,0.71090905,-1.06942855,0.30806015,-0.29771572,0.14057521,-0.15035437,0.00026256,-0.00150423,0.70226646,-0.95136080
-4.39719860,1.64824203,-2.47872689,0.00067568,-0.00727428,0.17175535,-0.61562006,0.47464069,-1.26619561,0.76922154,-1.02014053,0.32746310,-0.29095688,0.15108696,-0.14782946,0.00029260,-0.00140665,0.74318842,-0.93884142
-4.39119560,1.76440012,-2.38180871,0.00061091,-0.00623535,0.18687678,-0.57709297,0.51049156,-1.19687452,0.83021835,-0.97063521,0.34794891,-0.28473396,0.16216329,-0.14530670,0.00032649,-0.00130943,0.78708774,-0.92654922
-4.38519260,1.88547812,-2.28642154,0.00055376,-0.00531368,0.20256253,-0.53899464,0.54829564,-1.12860798,0.89320129,-0.92160477,0.36929341,-0.27912599,0.17368295,-0.14282612,0.00036451,-0.00121361,0.83337974,-0.91476177
-4.37918959,2.00995556,-2.19375494,0.00050392,-0.00450301,0.21867224,-0.50176423,0.58767029,-1.06219161,0.95738317,-0.87365311,0.39124046,-0.27418610,0.18550651,-0.14041985,0.00040707,-0.00112013,0.88139016,-0.90369937
-4.37318659,2.13615463,-2.10478328,0.00046103,-0.00379602,0.23505244,-0.46577523,0.62818564,-0.99829328,1.02190200,-0.82728645,0.41350708,-0.26994068,0.19747894,-0.13811135,0.00045471,-0.00102980,0.93037017,-0.89351882
-4.36718359,2.26227721,-2.02025492,0.00042467,-0.00318463,0.25153891,-0.43133249,0.66937271,-0.93744713,1.08583902,-0.78290846,0.43579000,-0.26638964,0.20943305,-0.13591505,0.00050820,-0.00094331,0.97951524,-0.88430994
-4.36118059,2.38644913,-1.94069080,0.00039442,-0.00266032,0.26795978,-0.39867216,0.71073367,-0.88005300,1.14824029,-0.74081976,0.45777333,-0.26350747,0.22119355,-0.13383637,0.00056849,-0.00086123,1.02798721,-0.87609492
-4.35517759,2.50677036,-1.86639214,0.00036977,-0.00221443,0.28413925,-0.36796425,0.75175411,-0.82638114,1.20814122,-0.70122150,0.47913718,-0.26124529,0.23258181,-0.13187215,0.00063679,-0.00078398,1.07493890,-0.86883049
-4.34917459,2.62136938,-1.79745603,0.00035023,-0.00183837,0.29990192,-0.33931741,0.79191686,-0.77658117,1.26459319,-0.66422245,0.49956695,-0.25953367,0.24342099,-0.13001149,0.00071463,-0.00071186,1.11954013,-0.86241281
-4.34317159,2.72845969,-1.73379794,0.00033526,-0.00152384,0.31507754,-0.31278555,0.83071684,-0.73069487,1.31669131,-0.62984898,0.51876297,-0.25828617,0.25354139,-0.12823683,0.00080387,-0.00064503,1.16100433,-0.85668483
-4.33716858,2.82639632,-1.67517948,0.00032434,-0.00126296,0.32950605,-0.28837570,0.86767654,-0.68867159,1.36360236,-0.59805720,0.53645004,-0.25740341,0.26278585,-0.12652534,0.00090670,-0.00058356,1.19861444,-0.85144573
-4.33116558,2.91372971,-1.62123990,0.00031697,-0.00104836,0.34304267,-0.26605657,0.90236128,-0.65038558,1.40459146,-0.56874645,0.55238657,-0.25677748,0.27101498,-0.12485053,0.00102575,-0.00052739,1.23174709,-0.84646206
-4.32516258,2.98925474,-1.57152969,0.00031265,-0.00087330,0.35556278,-0.24576740,0.93439367,-0.61565407,1.43904662,-0.54177341,0.56637275,-0.25629670,0.27811185,-0.12318393,0.00116402,-0.00047637,1.25989379,-0.84148007
-4.31915958,3.05205244,-1.52554447,0.00031096,-0.00073165,0.36696646,-0.22742660,0.96346643,-0.58425538,1.46649975,-0.51696608,0.57825763,-0.25585022,0.28398616,-0.12149687,0.00132493,-0.00043030,1.28267836,-0.83623871
-4.31315658,3.10152228,-1.48275791,0.00031149,-0.00061795,0.37718220,-0.21093963,0.98935306,-0.55594615,1.48664320,-0.49413694,0.58794440,-0.25533260,0.28857739,-0.11976216,0.00151227,-0.00038888,1.29986946,-0.83048266
-4.30715358,3.13740335,-1.44265208,0.00031394,-0.00052738,0.38616981,-0.19620603,1.01191556,-0.53047700,1.49934101,-0.47309486,0.59539392,-0.25464800,0.29185703,-0.11795575,0.00173019,-0.00035182,1.31138783,-0.82397504
-4.30115058,3.15978296,-1.40474428,0.00031803,-0.00045571,0.39392207,-0.18312516,1.03110870,-0.50760607,1.50463406,-0.45365521,0.60062605,-0.25371387,0.29382961,-0.11605816,0.00198311,-0.00031876,1.31730759,-0.81650909
-4.29514757,3.16909213,-1.36860936,0.00032357,-0.00039931,0.40046512,-0.17160065,1.04698066,-0.48711016,1.50273890,-0.43564795,0.60371866,-0.25246407,0.29453241,-0.11405576,0.00227564,-0.00028934,1.31785154,-0.80791843
-4.28914457,3.16608767,-1.33389704,0.00033045,-0.00035508,0.40585741,-0.16154341,1.05966962,-0.46879309,1.49403999,-0.41892365,0.60480444,-0.25085124,0.29403403,-0.11194171,0.00261245,-0.00026322,1.31338070,-0.79808553
-4.28314157,3.15182138,-1.30034384,0.00033861,-0.00032041,0.41018725,-0.15287333,1.06939641,-0.45249127,1.47907571,-0.40335721,0.60406546,-0.24884844,0.29243164,-0.10971667,0.00299815,-0.00024005,1.30437824,-0.78694810
-4.27713857,3.12759755,-1.26777965,0.00034806,-0.00029309,0.41356883,-0.14551973,1.07645357,-0.43807664,1.45851852,-0.38884967,0.60172567,-0.24644985,0.28984713,-0.10738914,0.00343707,-0.00021950,1.29142872,-0.77450302
-4.27113557,3.09492049,-1.23612912,0.00035886,-0.00027133,0.41613709,-0.13942075,1.08119101,-0.42545697,1.43315023,-0.37532803,0.59804174,-0.24367082,0.28642236,-0.10497555,0.00393311,-0.00020130,1.27519348,-0.76080796
-4.26513257,3.05543431,-1.20540831,0.00037111,-0.00025367,0.41804144,-0.13452192,1.08399908,-0.41457406,1.40383321,-0.36274368,0.59329253,-0.24054705,0.28231353,-0.10249997,0.00448948,-0.00018517,1.25638321,-0.74598037
-4.25912956,3.01085768,-1.17571728,0.00038495,-0.00023893,0.41943874,-0.13077416,1.08528986,-0.40540002,1.37147896,-0.35106947,0.58776766,-0.23713304,0.27768517,-0.09999357,0.00510849,-0.00017091,1.23572907,-0.73019423
-4.25312656,2.96291638,-1.14722929,0.00040054,-0.00022618,0.42048574,-0.12813146,1.08547743,-0.39793216,1.33701536,-0.34029613,0.58175579,-0.23349998,0.27270381,-0.09749380,0.00579132,-0.00015832,1.21395359,-0.71367452
-4.24712356,2.91327694,-1.12017754,0.00041805,-0.00021472,0.42133148,-0.12654842,1.08495826,-0.39218694,1.30135402,-0.33042810,0.57553301,-0.22973313,0.26753179,-0.09504335,0.00653780,-0.00014728,1.19174270,-0.69668983
-4.24112056,2.86348414,-1.09484032,0.00043765,-0.00020403,0.42211002,-0.12597806,1.08409270,-0.38819329,1.26535916,-0.32147940,0.56935204,-0.22592882,0.26232132,-0.09268896,0.00734619,-0.00013769,1.16972020,-0.67954343
-4.23511756,2.81490542,-1.07152548,0.00045949,-0.00019371,0.42293375,-0.12636987,1.08318847,-0.38598600,1.22981935,-0.31346970,0.56343256,-0.22219122,0.25720923,-0.09048008,0.00821304,-0.00012948,1.14842568,-0.66256318
-4.22911456,2.76868465,-1.05055500,0.00048372,-0.00018353,0.42388789,-0.12766842,1.08248721,-0.38559922,1.19542341,-0.30642100,0.55795334,-0.21862905,0.25231254,-0.08846751,0.00913302,-0.00012264,1.12829703,-0.64609087
-4.22311156,2.72570720,-1.03225061,0.00051046,-0.00017331,0.42502621,-0.12981255,1.08215457,-0.38706075,1.16274129,-0.30035497,0.55304632,-0.21535230,0.24772505,-0.08670203,0.01009889,-0.00011717,1.10965809,-0.63047125
-4.21710855,2.68657796,-1.01692083,0.00053978,-0.00016300,0.42636851,-0.13273518,1.08227463,-0.39038707,1.13221076,-0.29529124,0.54879311,-0.21246916,0.24351517,-0.08523304,0.01110148,-0.00011312,1.09271202,-0.61604150
-4.21110555,2.65161301,-1.00485025,0.00057176,-0.00015257,0.42789971,-0.13636380,1.08284880,-0.39557948,1.10413030,-0.29124659,0.54522387,-0.21008324,0.23972497,-0.08410741,0.01212975,-0.00011055,1.07754055,-0.60312131
-4.20510255,2.62084506,-0.99629109,0.00060644,-0.00014207,0.42957093,-0.14062152,1.08379937,-0.40262145,1.07865838,-0.28823509,0.54231879,-0.20829108,0.23637050,-0.08336839,0.01317098,-0.00010955,1.06410893,-0.59200414
-4.19909955,2.59404220,-0.99145754,0.00064384,-0.00013155,0.43130229,-0.14542864,1.08497747,-0.41147709,1.05581888,-0.28626904,0.54001185,-0.20718016,0.23344336,-0.08305475,0.01421097,-0.00011025,1.05227642,-0.58294999
-4.19309655,2.57073875,-0.99052254,0.00068398,-0.00012111,0.43298740,-0.15070461,1.08617502,-0.42209084,1.03551211,-0.28536061,0.53819689,-0.20682735,0.23091338,-0.08320013,0.01523437,-0.00011276,1.04181136,-0.57617978
-4.18709355,2.55027636,-0.99361724,0.00072687,-0.00011084,0.43449935,-0.15637022,1.08714013,-0.43438809,1.01753095,-0.28552392,0.53673542,-0.20729777,0.22873227,-0.08383266,0.01622507,-0.00011726,1.03241033,-0.57187165
-4.18109055,2.53185325,-1.00083253,0.00077255,-0.00010086,0.43569781,-0.16234984,1.08759496,-0.44827683,1.00158084,-0.28677744,0.53546589,-0.20864416,0.22683797,-0.08497469,0.01716662,-0.00012391,1.02372015,-0.57015915
-4.17508754,2.51457887,-1.01222246,0.00082107,-0.00009127,0.43643695,-0.16857369,1.08725526,-0.46364983,0.98730272,-0.28914626,0.53421396,-0.21090666,0.22515956,-0.08664289,0.01804274,-0.00013291,1.01536170,-0.57113127
-4.16908454,2.49753127,-1.02780905,0.00087253,-0.00008216,0.43657371,-0.17497980,1.08585046,-0.48038736,0.97429770,-0.29266428,0.53280307,-0.21411295,0.22362243,-0.08884839,0.01883783,-0.00014447,1.00695437,-0.57483422
-4.16308154,2.47981426,-1.04758784,0.00092709,-0.00007364,0.43597605,-0.18151567,1.08314325,-0.49836012,0.96215202,-0.29737574,0.53106497,-0.21827869,0.22215337,-0.09159723,0.01953748,-0.00015885,0.99813993,-0.58127469
-4.15707854,2.46061158,-1.07153388,0.00098499,-0.00006577,0.43453073,-0.18813953,1.07894766,-0.51743212,0.95046139,-0.30333624,0.52884958,-0.22340824,0.22068548,-0.09489079,0.02012897,-0.00017631,0.98860477,-0.59042439
-4.15107554,2.43923556,-1.09960748,0.00104651,-0.00005865,0.43215019,-0.19482101,1.07314476,-0.53746348,0.93885332,-0.31061283,0.52603373,-0.22949558,0.21916253,-0.09872641,0.02060174,-0.00019719,0.97809940,-0.60222540
-4.14507254,2.41516801,-1.13175929,0.00111205,-0.00005231,0.42877831,-0.20154141,1.06569500,-0.55831275,0.92700657,-0.31928322,0.52252831,-0.23652533,0.21754264,-0.10309797,0.02094774,-0.00022188,0.96645447,-0.61659610
-4.13906953,2.38809162,-1.16793441,0.00118211,-0.00004683,0.42439455,-0.20829328,1.05664683,-0.57983882,0.91466695,-0.32943404,0.51828364,-0.24447388,0.21580112,-0.10799649,0.02116178,-0.00025081,0.95359256,-0.63343727
-4.13306653,2.35791055,-1.20807519,0.00125727,-0.00004224,0.41901656,-0.21507962,1.04614090,-0.60190232,0.90165886,-0.34115815,0.51329270,-0.25331054,0.21393232,-0.11341068,0.02124170,-0.00028455,0.93953530,-0.65263790
-4.12706353,2.32475971,-1.25212250,0.00133822,-0.00003859,0.41270089,-0.22191261,1.03440988,-0.62436640,0.88789226,-0.35455110,0.50759225,-0.26299867,0.21195045,-0.11932736,0.02118851,-0.00032375,0.92440563,-0.67408062
-4.12106053,2.28900236,-1.30001549,0.00142574,-0.00003592,0.40554197,-0.22881200,1.02177378,-0.64709710,0.87336499,-0.36970691,0.50126169,-0.27349680,0.20988937,-0.12573179,0.02100632,-0.00036921,0.90842515,-0.69764612
-4.11505753,2.25121670,-1.35168975,0.00152073,-0.00003425,0.39766934,-0.23580322,1.00863097,-0.66996318,0.85816051,-0.38671322,0.49441994,-0.28475966,0.20780140,-0.13260785,0.02070224,-0.00042190,0.89190680,-0.72321663
-4.10905453,2.21217237,-1.40707407,0.00162415,-0.00003362,0.38924331,-0.24291539,0.99544541,-0.69283572,0.84244161,-0.40564618,0.48722041,-0.29673911,0.20575516,-0.13993805,0.02028615,-0.00048299,0.87524326,-0.75067817
-4.10305153,2.17279801,-1.46608596,0.00173706,-0.00003408,0.38044937,-0.25017926,0.98273061,-0.71558756,0.82644045,-0.42656514,0.47984450,-0.30938492,0.20383266,-0.14770341,0.01977029,-0.00055389,0.85889169,-0.77992142
-4.09704852,2.13414201,-1.52862618,0.00186057,-0.00003565,0.37149138,-0.25762531,0.97103103,-0.73809266,0.81044564,-0.44950750,0.47249384,-0.32264550,0.20212571,-0.15588313,0.01916895,-0.00063627,0.84335539,-0.81084127
-4.09104552,2.09732794,-1.59457260,0.00199587,-0.00003838,0.36258425,-0.26528182,0.96090163,-0.76022566,0.79478725,-0.47448378,0.46538174,-0.33646833,0.20073185,-0.16445420,0.01849788,-0.00073213,0.82916345,-0.84333510
-4.08504252,2.06350717,-1.66377361,0.00214415,-0.00004232,0.35394603,-0.27317335,0.95288657,-0.78186169,0.77982046,-0.50147330,0.45872428,-0.35080025,0.19974999,-0.17339085,0.01777384,-0.00084377,0.81684894,-0.87729990
-4.07903952,2.03381048,-1.73604161,0.00230665,-0.00004750,0.34579009,-0.28131935,0.94749770,-0.80287655,0.76590873,-0.53042047,0.45273144,-0.36558755,0.19927596,-0.18266393,0.01701406,-0.00097391,0.80692683,-0.91262841
-4.07303652,2.00930089,-1.81114675,0.00248461,-0.00005398,0.33831748,-0.28973303,0.94519389,-0.82314736,0.75340730,-0.56123188,0.44759859,-0.38077577,0.19939810,-0.19224024,0.01623567,-0.00112561,0.79987235,-0.94920454
-4.06703352,1.99092960,-1.88881122,0.00267922,-0.00006178,0.33170994,-0.29842063,0.94636176,-0.84255369,0.74264762,-0.59377442,0.44349876,-0.39630928,0.20019306,-0.20208189,0.01545528,-0.00130236,0.79610071,-0.98689838
-4.06103052,1.97949662,-1.96870461,0.00289166,-0.00007096,0.32612363,-0.30738080,0.95129869,-0.86097922,0.73392350,-0.62787428,0.44057596,-0.41213063,0.20172211,-0.21214571,0.01468848,-0.00150804,0.79594891,-1.02556118
-4.05502751,1.97561765,-2.05044043,0.00312299,-0.00008152,0.32168394,-0.31660430,0.96019859,-0.87831373,0.72747935,-0.66331710,0.43893978,-0.42817969,0.20402786,-0.22238270,0.01394949,-0.00174692,0.79966044,-1.06502056
-4.04902451,1.97969818,-2.13357414,0.00337420,-0.00009350,0.31848151,-0.32607384,0.97314112,-0.89445562,0.72350087,-0.69984919,0.43866133,-0.44439260,0.20713171,-0.23273767,0.01325088,-0.00202359,0.80737324,-1.10507648
-4.04302151,1.99191579,-2.21760300,0.00364614,-0.00010689,0.31656945,-0.33576418,0.99008444,-0.90931454,0.72210853,-0.73717978,0.43977085,-0.46070065,0.21103202,-0.24314909,0.01260331,-0.00234294,0.81911162,-1.14549813
-4.03701851,2.01221088,-2.30196786,0.00393947,-0.00012168,0.31596191,-0.34564222,1.01086218,-0.92281423,0.72335374,-0.77498441,0.44225669,-0.47702916,0.21570305,-0.25354915,0.01201546,-0.00271001,0.83478221,-1.18602231
-4.03101551,2.04028620,-2.38605725,0.00425465,-0.00013783,0.31663399,-0.35566737,1.03518436,-0.93489541,0.72721792,-0.81290930,0.44606593,-0.49329646,0.22109481,-0.26386406,0.01149397,-0.00312996,0.85417426,-1.22635340
-4.02501251,2.07561483,-2.46921367,0.00459192,-0.00015529,0.31852289,-0.36579189,1.06264262,-0.94551847,0.73361417,-0.85057679,0.45110631,-0.50941310,0.22713373,-0.27401473,0.01104345,-0.00360783,0.87696421,-1.26616524
-4.01900950,2.11745627,-2.55074245,0.00495120,-0.00017398,0.32153025,-0.37596150,1.09271931,-0.95466602,0.74239131,-0.88759159,0.45724951,-0.52528144,0.23372417,-0.28391768,0.01066662,-0.00414844,0.90272447,-1.30510506
-4.01300650,2.16487981,-2.62992296,0.00533215,-0.00019382,0.32552556,-0.38611602,1.12480054,-0.96234507,0.75334019,-0.92354806,0.46433543,-0.54079565,0.24075072,-0.29348638,0.01036444,-0.00475614,0.93093603,-1.34279944
-4.00700350,2.21679427,-2.70602220,0.00573402,-0.00021467,0.33035047,-0.39619026,1.15819248,-0.96858878,0.76620157,-0.95803805,0.47217752,-0.55584245,0.24808129,-0.30263278,0.01013632,-0.00543460,0.96100444,-1.37886232
-4.00100050,2.27198292,-2.77831051,0.00615572,-0.00023643,0.33582385,-0.40611510,1.19214060,-0.97345778,0.78067556,-0.99065952,0.48056859,-0.57030234,0.25557074,-0.31126924,0.00998034,-0.00618660,0.99227870,-1.41290475
-3.99499750,2.32914213,-2.84607914,0.00659573,-0.00025894,0.34174741,-0.41581882,1.22585116,-0.97704095,0.79643181,-1.02102553,0.48928719,-0.58405173,0.26306515,-0.31931060,0.00989348,-0.00701374,1.02407220,-1.44454622
-3.98899450,2.38692243,-2.90865912,0.00705211,-0.00028206,0.34791163,-0.42522867,1.25851417,-0.97945559,0.81312036,-1.04877351,0.49810414,-0.59696567,0.27040632,-0.32667657,0.00987184,-0.00791620,1.05568502,-1.47342695
-3.98299150,2.44397023,-2.96544089,0.00752246,-0.00030566,0.35410192,-0.43427272,1.28932712,-0.98084709,0.83038239,-1.07357456,0.50678899,-0.60892135,0.27743661,-0.33329401,0.00991086,-0.00889255,1.08642665,-1.49922073
-3.97698849,2.49896877,-3.01589399,0.00800389,-0.00032962,0.36010461,-0.44288196,1.31751853,-0.98138789,0.84786070,-1.09514251,0.51511626,-0.61980212,0.28400373,-0.33909942,0.01000551,-0.00993947,1.11563820,-1.52164777
-3.97098549,2.55067656,-3.05958596,0.00849308,-0.00035382,0.36571280,-0.45099261,1.34237041,-0.98127583,0.86520941,-1.11324240,0.52287111,-0.62950196,0.28996537,-0.34404122,0.01015044,-0.01105164,1.14271327,-1.54048667
-3.96498249,2.59796210,-3.09619953,0.00898621,-0.00037821,0.37073168,-0.45854853,1.36323894,-0.98073183,0.88210254,-1.12769812,0.52985449,-0.63793019,0.29519356,-0.34808181,0.01034009,-0.01222159,1.16711654,-1.55558505
-3.95897949,2.63983338,-3.12554733,0.00947905,-0.00040277,0.37498329,-0.46550369,1.37957240,-0.97999680,0.89824127,-1.13839886,0.53588735,-0.64501614,0.29957846,-0.35119936,0.01056880,-0.01343966,1.18839933,-1.56686808
-3.95297649,2.67546125,-3.14758308,0.00996693,-0.00042752,0.37831052,-0.47182458,1.39092572,-0.97932785,0.91335956,-1.14530401,0.54081401,-0.65071357,0.30303144,-0.35338911,0.01083082,-0.01469403,1.20621150,-1.57434440
-3.94697349,2.70419583,-3.16240858,0.01044479,-0.00045258,0.38058030,-0.47749231,1.39697121,-0.97899367,0.92722814,-1.14844630,0.54450454,-0.65500457,0.30548747,-0.35466422,0.01112035,-0.01597078,1.22030919,-1.57810880
-3.94097049,2.72557564,-3.17027574,0.01090727,-0.00047812,0.38168578,-0.48250448,1.39750492,-0.97926909,0.93965677,-1.14793285,0.54685616,-0.65790257,0.30690649,-0.35505597,0.01143155,-0.01725416,1.23055818,-1.57834151
-3.93496748,2.73932933,-3.17158337,0.01134876,-0.00050440,0.38154769,-0.48687639,1.39244866,-0.98042888,0.95049481,-1.14394398,0.54779364,-0.65945436,0.30727392,-0.35461330,0.01175849,-0.01852680,1.23693281,-1.57530382
-3.92896448,2.74537032,-3.16686814,0.01176348,-0.00053175,0.38011467,-0.49064171,1.38184755,-0.98274075,0.95963036,-1.13672978,0.54726890,-0.65974087,0.30660015,-0.35340173,0.01209513,-0.01977013,1.23951055,-1.56933001
-3.92296148,2.74378511,-3.15679016,0.01214558,-0.00056061,0.37736283,-0.49385239,1.36586350,-0.98645769,0.96698816,-1.12660421,0.54525975,-0.65887649,0.30491914,-0.35150161,0.01243532,-0.02096481,1.23846280,-1.56081589
-3.91695848,2.73481618,-3.14211309,0.01248926,-0.00059150,0.37329438,-0.49657763,1.34476500,-0.99180984,0.97252647,-1.11393705,0.54176810,-0.65700697,0.30228622,-0.34900576,0.01277274,-0.02209122,1.23404229,-1.55020435
-3.91095548,2.71884073,-3.12367960,0.01278889,-0.00062501,0.36793583,-0.49890212,1.31891382,-0.99899590,0.97623348,-1.09914373,0.53681771,-0.65430580,0.29877516,-0.34601653,0.01310097,-0.02313007,1.22656806,-1.53796840
-3.90495248,2.69634676,-3.10238293,0.01303914,-0.00066180,0.36133541,-0.50092329,1.28874943,-1.00817465,0.97812350,-1.08267347,0.53045164,-0.65096919,0.29447471,-0.34264252,0.01341349,-0.02406293,1.21640868,-1.52459258
-3.89894947,2.66790784,-3.07913559,0.01323512,-0.00070260,0.35356039,-0.50274781,1.25477185,-1.01945660,0.97823326,-1.06499596,0.52272971,-0.64720978,0.28948487,-0.33899492,0.01370374,-0.02487286,1.20396484,-1.51055351
-3.89294647,2.63415823,-3.05483653,0.01337254,-0.00074817,0.34469403,-0.50448734,1.21752395,-1.03289632,0.97661882,-1.04658716,0.51372598,-0.64324938,0.28391295,-0.33518373,0.01396524,-0.02554495,1.18965204,-1.49630045
-3.88694347,2.59576962,-3.03033815,0.01344781,-0.00079929,0.33483257,-0.50625381,1.17757382,-1.04848577,0.97335324,-1.02791473,0.50352652,-0.63931084,0.27786972,-0.33131403,0.01419173,-0.02606680,1.17388441,-1.48223695
-3.88094047,2.55343059,-3.00641450,0.01345817,-0.00085676,0.32408232,-0.50815422,1.13549812,-1.06614904,0.96852529,-1.00942356,0.49222751,-0.63560961,0.27146585,-0.32748236,0.01437731,-0.02642904,1.15706035,-1.46870431
-3.87493747,2.50782991,-2.98373222,0.01340185,-0.00092134,0.31255691,-0.51028542,1.09186694,-1.08573894,0.96223922,-0.99152202,0.47993369,-0.63234525,0.26480872,-0.32377348,0.01451661,-0.02662560,1.13955066,-1.45596785
-3.86893447,2.45964393,-2.96282556,0.01327807,-0.00099374,0.30037489,-0.51272902,1.04723079,-1.10703569,0.95461569,-0.97456946,0.46675735,-0.62969323,0.25799987,-0.32025761,0.01460506,-0.02665398,1.12168942,-1.44420651
-3.86293147,2.40952856,-2.94407650,0.01308719,-0.00107464,0.28765765,-0.51554665,1.00210981,-1.12974805,0.94579363,-0.95886552,0.45281758,-0.62779753,0.25113298,-0.31698825,0.01463900,-0.02651532,1.10376802,-1.43350641
-3.85692846,2.35811552,-2.92770121,0.01283069,-0.00116461,0.27452766,-0.51877593,0.95698562,-1.15351713,0.93593288,-0.94464157,0.43824000,-0.62676433,0.24429259,-0.31400072,0.01461595,-0.02621445,1.08603229,-1.42385870
-3.85092546,2.30601238,-2.91374336,0.01251119,-0.00126413,0.26110712,-0.52242735,0.91229565,-1.17792291,0.92521731,-0.93205478,0.42315658,-0.62665712,0.23755357,-0.31131151,0.01453478,-0.02575967,1.06868236,-1.41516168
-3.84492246,2.25380581,-2.90207480,0.01213239,-0.00137356,0.24751690,-0.52648223,0.86842972,-1.20249334,0.91385797,-0.92118498,0.40770566,-0.62749353,0.23098108,-0.30891832,0.01439585,-0.02516252,1.05187517,-1.40722725
-3.83891946,2.20206680,-2.89240357,0.01169905,-0.00149317,0.23387571,-0.53089205,0.82572882,-1.22671612,0.90209590,-0.91203450,0.39203194,-0.62924405,0.22463122,-0.30680104,0.01420113,-0.02443737,1.03572884,-1.39979134
-3.83291646,2.15135708,-2.88428914,0.01121683,-0.00162309,0.22029948,-0.53557906,0.78448549,-1.25005249,0.89020417,-0.90453097,0.37628622,-0.63183280,0.21855201,-0.30492337,0.01395427,-0.02360100,1.02032847,-1.39252769
-3.82691346,2.10223535,-2.87716413,0.01069217,-0.00176338,0.20690082,-0.54043840,0.74494558,-1.27195291,0.87848869,-0.89853302,0.36062496,-0.63514028,0.21278475,-0.30323520,0.01366064,-0.02267205,1.00573264,-1.38506448
-3.82091046,2.05526234,-2.87036169,0.01013215,-0.00191398,0.19378857,-0.54534156,0.70731082,-1.29187390,0.86728754,-0.89383863,0.34520935,-0.63900813,0.20736546,-0.30167545,0.01332727,-0.02167041,0.99198007,-1.37700293
-3.81490745,2.01100373,-2.86314732,0.00954429,-0.00207478,0.18106726,-0.55014115,0.67174191,-1.30929546,0.85696834,-0.89019571,0.33020393,-0.64324567,0.20232635,-0.30017549,0.01296273,-0.02061668,0.97909573,-1.36793701
-3.80890445,1.97003024,-2.85475374,0.00893639,-0.00224563,0.16883654,-0.55467665,0.63836181,-1.32373836,0.84792366,-0.88731461,0.31577471,-0.64763792,0.19769716,-0.29866268,0.01257702,-0.01953155,0.96709600,-1.35747332
-3.80290145,1.93291410,-2.84441728,0.00831627,-0.00242638,0.15719049,-0.55878113,0.60725876,-1.33478058,0.84056425,-0.88488181,0.30208665,-0.65195483,0.19350623,-0.29706416,0.01218128,-0.01843527,0.95599256,-1.34525027
-3.79689845,1.90022200,-2.83141405,0.00769164,-0.00261687,0.14621679,-0.56228831,0.57848917,-1.34207215,0.83531014,-0.88257440,0.28930083,-0.65596127,0.18978123,-0.29531044,0.01178758,-0.01734716,0.94579463,-1.33095569
-3.79089545,1.87250415,-2.81509430,0.00706990,-0.00281702,0.13599577,-0.56503994,0.55207989,-1.34534783,0.83257989,-0.88007455,0.27757096,-0.65942725,0.18654945,-0.29333889,0.01140858,-0.01628515,0.93650972,-1.31434209
-3.78489245,1.85028012,-2.79491342,0.00645797,-0.00302684,0.12659938,-0.56689283,0.52803022,-1.34443677,0.83277795,-0.87708337,0.26703970,-0.66213799,0.18383765,-0.29109674,0.01105717,-0.01526546,0.92814270,-1.29523889
-3.77888944,1.83402159,-2.77045804,0.00586212,-0.00324641,0.11809003,-0.56772539,0.50631332,-1.33926908,0.83628088,-0.87333358,0.25783475,-0.66390332,0.18167150,-0.28854357,0.01074610,-0.01430233,0.92069364,-1.27356128
-3.77288644,1.82413318,-2.74146606,0.00528793,-0.00347594,0.11051944,-0.56744314,0.48687749,-1.32987850,0.84342254,-0.86860038,0.25006484,-0.66456583,0.18007455,-0.28565320,0.01048761,-0.01340783,0.91415447,-1.24931521
