energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.83641821,3.89803004,0.02123917,0.50798499,0.48444855,2.93116076,0.06620745,0.20586879,0.51082219,0.03646532
-2.83041521,3.86289288,0.02291050,0.50837438,0.47917662,2.89363507,0.06574889,0.20209201,0.50853789,0.03642680
-2.82441221,3.82881724,0.02466164,0.50853975,0.47483084,2.85756712,0.06514435,0.19877816,0.50665231,0.03637567
-2.81840920,3.79710156,0.02648196,0.50864603,0.47159609,2.82388482,0.06442705,0.19603267,0.50536481,0.03632351
-2.81240620,3.76890156,0.02835808,0.50884698,0.46963609,2.79339340,0.06363285,0.19394822,0.50484239,0.03628093
-2.80640320,3.74519205,0.03027417,0.50928037,0.46908877,2.76674718,0.06279926,0.19260198,0.50521435,0.03625722
-2.80040020,3.72673706,0.03221228,0.51006411,0.47006255,2.74442780,0.06196446,0.19205337,0.50656870,0.03626007
-2.79439720,3.71406914,0.03415295,0.51129354,0.47263329,2.72672957,0.06116626,0.19234232,0.50895039,0.03629546
-2.78839420,3.70747869,0.03607579,0.51303979,0.47684213,2.71375266,0.06044112,0.19348830,0.51236134,0.03636755
-2.78239120,3.70701310,0.03796030,0.51534938,0.48269433,2.70540406,0.05982328,0.19548977,0.51676213,0.03647865
-2.77638819,3.71248541,0.03978666,0.51824486,0.49015886,2.70140606,0.05934387,0.19832438,0.52207534,0.03662937
-2.77038519,3.72349135,0.04153654,0.52172644,0.49916885,2.70131145,0.05903025,0.20194958,0.52819013,0.03681872
-2.76438219,3.73943336,0.04319391,0.52577434,0.50962276,2.70452455,0.05890530,0.20630382,0.53496785,0.03704432
-2.75837919,3.75955013,0.04474577,0.53035160,0.52138612,2.71032668,0.05898701,0.21130805,0.54224827,0.03730263
-2.75237619,3.78294968,0.04618271,0.53540727,0.53429386,2.71790498,0.05928805,0.21686762,0.54985625,0.03758923
-2.74637319,3.80864425,0.04749936,0.54087949,0.54815295,2.72638287,0.05981553,0.22287437,0.55760832,0.03789902
-2.74037019,3.83558537,0.04869456,0.54669846,0.56274551,2.73485109,0.06057085,0.22920896,0.56531905,0.03822647
-2.73436718,3.86269751,0.04977141,0.55278899,0.57783211,2.74239799,0.06154969,0.23574329,0.57280681,0.03856580
-2.72836418,3.88890927,0.05073696,0.55907248,0.59315544,2.74813792,0.06274206,0.24234306,0.57989888,0.03891117
-2.72236118,3.91318106,0.05160172,0.56546841,0.60844420,2.75123719,0.06413251,0.24887034,0.58643570,0.03925674
-2.71635818,3.93452891,0.05237901,0.57189521,0.62341729,2.75093659,0.06570038,0.25518617,0.59227423,0.03959671
-2.71035518,3.95204415,0.05308404,0.57827058,0.63778838,2.74657049,0.06742018,0.26115325,0.59729042,0.03992542
-2.70435218,3.96490911,0.05373285,0.58451149,0.65127070,2.73758196,0.06926210,0.26663853,0.60138091,0.04023721
-2.69834917,3.97240911,0.05434130,0.59053395,0.66358225,2.72353421,0.07119252,0.27151584,0.60446399,0.04052648
-2.69234617,3.97394142,0.05492382,0.59625276,0.67445125,2.70411829,0.07317466,0.27566846,0.60648006,0.04078755
-2.68634317,3.96902155,0.05549247,0.60158141,0.68362179,2.67915726,0.07516937,0.27899156,0.60739164,0.04101470
-2.68034017,3.95728766,0.05605589,0.60643249,0.69085968,2.64860720,0.07713590,0.28139461,0.60718318,0.04120204
-2.67433717,3.93850352,0.05661856,0.61071849,0.69595815,2.61255521,0.07903284,0.28280342,0.60586072,0.04134363
-2.66833417,3.91256040,0.05718024,0.61435335,0.69874338,2.57121485,0.08081901,0.28316211,0.60345158,0.04143343
-2.66233117,3.87947815,0.05773569,0.61725476,0.69907958,2.52491905,0.08245455,0.28243457,0.60000407,0.04146549
-2.65632816,3.83940559,0.05827467,0.61934699,0.69687335,2.47411093,0.08390185,0.28060560,0.59558735,0.04143404
-2.65032516,3.79261992,0.05878221,0.62056450,0.69207716,2.41933262,0.08512660,0.27768154,0.59029127,0.04133369
-2.64432216,3.73952504,0.05923925,0.62085581,0.68469169,2.36121228,0.08609879,0.27369032,0.58422628,0.04115970
-2.63831916,3.68064835,0.05962341,0.62018762,0.67476686,2.30044953,0.08679352,0.26868099,0.57752320,0.04090822
-2.63231616,3.61663542,0.05991005,0.61854888,0.66240142,2.23779955,0.08719189,0.26272256,0.57033277,0.04057656
-2.62631316,3.54824234,0.06007348,0.61595439,0.64774108,2.17405585,0.08728154,0.25590232,0.56282484,0.04016343
-2.62031016,3.47632505,0.06008818,0.61244777,0.63097508,2.11003231,0.08705718,0.24832353,0.55518700,0.03966923
-2.61430715,3.40182549,0.05993015,0.60810335,0.61233137,2.04654449,0.08652079,0.24010266,0.54762262,0.03909614
-2.60830415,3.32575445,0.05957811,0.60302695,0.59207060,1.98439073,0.08568166,0.23136622,0.54034808,0.03844835
-2.60230115,3.24917097,0.05901459,0.59735507,0.57047891,1.92433344,0.08455612,0.22224719,0.53358919,0.03773199
-2.59629815,3.17315878,0.05822689,0.59125267,0.54786013,1.86708096,0.08316712,0.21288147,0.52757675,0.03695517
-2.59029515,3.09880015,0.05720773,0.58490933,0.52452738,1.81327048,0.08154345,0.20340410,0.52254130,0.03612779
-2.58429215,3.02714784,0.05595574,0.57853391,0.50079459,1.76345260,0.07971884,0.19394571,0.51870713,0.03526135
-2.57828914,2.95919622,0.05447558,0.57234800,0.47696827,1.71807782,0.07773081,0.18462920,0.51628574,0.03436861
-2.57228614,2.89585247,0.05277780,0.56657825,0.45333968,1.67748563,0.07561939,0.17556673,0.51546895,0.03346320
-2.56628314,2.83790933,0.05087852,0.56144810,0.43017797,1.64189654,0.07342577,0.16685728,0.51642190,0.03255923
-2.56028014,2.78602041,0.04879876,0.55716922,0.40772427,1.61140738,0.07119086,0.15858468,0.51927634,0.03167079
-2.55427714,2.74067954,0.04656363,0.55393316,0.38618704,1.58599019,0.06895393,0.15081637,0.52412442,0.03081146
-2.54827414,2.70220530,0.04420145,0.55190363,0.36573883,1.56549498,0.06675125,0.14360269,0.53101347,0.02999388
-2.54227114,2.67073164,0.04174261,0.55120992,0.34651446,1.54965633,0.06461500,0.13697695,0.53994197,0.02922932
-2.53626813,2.64620561,0.03921860,0.55194174,0.32861056,1.53810377,0.06257221,0.13095603,0.55085708,0.02852731
-2.53026513,2.62839238,0.03666093,0.55414594,0.31208661,1.53037595,0.06064407,0.12554158,0.56365405,0.02789536
-2.52426213,2.61688801,0.03410013,0.55782521,0.29696711,1.52593795,0.05884546,0.12072181,0.57817751,0.02733878
-2.51825913,2.61113947,0.03156494,0.56293899,0.28324488,1.52420157,0.05718471,0.11647353,0.59422485,0.02686063
-2.51225613,2.61047133,0.02908158,0.56940640,0.27088530,1.52454762,0.05566375,0.11276459,0.61155169,0.02646167
-2.50625313,2.61411808,0.02667319,0.57711128,0.25983109,1.52634973,0.05427844,0.10955648,0.62987917,0.02614057
-2.50025013,2.62126057,0.02435947,0.58590885,0.25000766,1.52899848,0.05301924,0.10680700,0.64890295,0.02589408
-2.49424712,2.63106489,0.02215644,0.59563372,0.24132859,1.53192517,0.05187197,0.10447281,0.66830346,0.02571736
-2.48824412,2.64272170,0.02007648,0.60610880,0.23370098,1.53462381,0.05081891,0.10251185,0.68775703,0.02560430
-2.48224112,2.65548392,0.01812834,0.61715450,0.22703064,1.53667065,0.04983982,0.10088547,0.70694731,0.02554796
-2.47623812,2.66870066,0.01631746,0.62859769,0.22122675,1.53773997,0.04891315,0.09956017,0.72557646,0.02554093
-2.47023512,2.68184548,0.01464624,0.64027988,0.21620582,1.53761547,0.04801714,0.09850889,0.74337557,0.02557578
-2.46423212,2.69453720,0.01311444,0.65206410,0.21189488,1.53619642,0.04713094,0.09771188,0.76011357,0.02564534
-2.45822911,2.70655197,0.01171964,0.66383993,0.20823374,1.53349812,0.04623556,0.09715694,0.77560445,0.02574305
-2.45222611,2.71782563,0.01045766,0.67552658,0.20517628,1.52964655,0.04531463,0.09683923,0.78971208,0.02586316
-2.44622311,2.72844619,0.00932299,0.68707353,0.20269073,1.52486725,0.04435500,0.09676054,0.80235258,0.02600089
-2.44022011,2.73863658,0.00830922,0.69845897,0.20075894,1.51946879,0.04334716,0.09692818,0.81349402,0.02615243
-2.43421711,2.74872857,0.00740937,0.70968590,0.19937480,1.51382171,0.04228536,0.09735342,0.82315343,0.02631494
-2.42821411,2.75912937,0.00661622,0.72077632,0.19854177,1.50833382,0.04116757,0.09804970,0.83139149,0.02648643
-2.42221111,2.77028273,0.00592253,0.73176387,0.19826985,1.50342318,0.03999525,0.09903066,0.83830506,0.02666552
-2.41620810,2.78262708,0.00532126,0.74268535,0.19857203,1.49949018,0.03877293,0.10030813,0.84401813,0.02685124
-2.41020510,2.79655306,0.00480569,0.75357191,0.19946045,1.49689027,0.03750769,0.10189010,0.84867177,0.02704274
-2.40420210,2.81236328,0.00436949,0.76444034,0.20094258,1.49590888,0.03620853,0.10377897,0.85241368,0.02723903
-2.39819910,2.83023696,0.00400679,0.77528528,0.20301754,1.49673998,0.03488574,0.10597002,0.85538806,0.02743869
-2.39219610,2.85020164,0.00371212,0.78607280,0.20567284,1.49946968,0.03355024,0.10845026,0.85772639,0.02763968
-2.38619310,2.87211408,0.00348046,0.79673597,0.20888173,1.50406569,0.03221297,0.11119775,0.85953973,0.02783914
-2.38019010,2.89565171,0.00330712,0.80717276,0.21260133,1.51037365,0.03088440,0.11418142,0.86091297,0.02803333
-2.37418709,2.92031549,0.00318775,0.81724643,0.21677166,1.51812045,0.02957411,0.11736135,0.86190132,0.02821758
-2.36818409,2.94544420,0.00311822,0.82678866,0.22131570,1.52692460,0.02829048,0.12068970,0.86252931,0.02838639
-2.36218109,2.97023968,0.00309459,0.83560500,0.22614042,1.53631318,0.02704057,0.12411195,0.86279211,0.02853357
-2.35617809,2.99380163,0.00311304,0.84348272,0.23113893,1.54574460,0.02583010,0.12756869,0.86265908,0.02865247
-2.35017509,3.01517032,0.00316982,0.85020031,0.23619341,1.55463592,0.02466354,0.13099770,0.86207928,0.02873624
-2.34417209,3.03337466,0.00326120,0.85553823,0.24117897,1.56239348,0.02354431,0.13433626,0.86098834,0.02877818
-2.33816908,3.04748318,0.00338346,0.85929028,0.24596798,1.56844507,0.02247513,0.13752354,0.85931621,0.02877205
-2.33216608,3.05665503,0.00353281,0.86127487,0.25043494,1.57227211,0.02145829,0.14050308,0.85699521,0.02871244
-2.32616308,3.06018824,0.00370546,0.86134553,0.25446141,1.57344017,0.02049611,0.14322504,0.85396786,0.02859507
-2.32016008,3.05756255,0.00389752,0.85940008,0.25794086,1.57162613,0.01959125,0.14564828,0.85019381,0.02841707
-2.31415708,3.04847465,0.00410507,0.85538788,0.26078319,1.56664077,0.01874706,0.14774204,0.84565549,0.02817715
-2.30815408,3.03286394,0.00432415,0.84931482,0.26291869,1.55844552,0.01796792,0.14948726,0.84036224,0.02787583
-2.30215108,3.01092741,0.00455074,0.84124577,0.26430119,1.54716266,0.01725939,0.15087734,0.83435246,0.02751540
-2.29614807,2.98312315,0.00478085,0.83130439,0.26491025,1.53307833,0.01662838,0.15191845,0.82769397,0.02709997
-2.29014507,2.95016219,0.00501048,0.81967031,0.26475234,1.51663834,0.01608314,0.15262927,0.82048252,0.02663533
-2.28414207,2.91298927,0.00523569,0.80657391,0.26386088,1.49843690,0.01563316,0.15304022,0.81283859,0.02612877
-2.27813907,2.87275350,0.00545266,0.79228909,0.26229513,1.47919878,0.01528904,0.15319223,0.80490290,0.02558886
-2.27213607,2.83077029,0.00565766,0.77712427,0.26013801,1.45975565,0.01506213,0.15313506,0.79683085,0.02502518
-2.26613307,2.78847643,0.00584718,0.76141217,0.25749297,1.44101762,0.01496416,0.15292534,0.78878631,0.02444793
-2.26013007,2.74738017,0.00601794,0.74549900,0.25447997,1.42394119,0.01500681,0.15262431,0.78093527,0.02386766
-2.25412706,2.70900840,0.00616696,0.72973321,0.25123084,1.40949476,0.01520114,0.15229538,0.77343942,0.02329489
-2.24812406,2.67485319,0.00629160,0.71445469,0.24788417,1.39862316,0.01555707,0.15200169,0.76645032,0.02273979
-2.24212106,2.64631940,0.00638966,0.69998440,0.24457997,1.39221242,0.01608277,0.15180364,0.76010405,0.02221189
-2.23611806,2.62467548,0.00645940,0.68661506,0.24145431,1.39105615,0.01678409,0.15175657,0.75451677,0.02171976
-2.23011506,2.61100896,0.00649959,0.67460301,0.23863422,1.39582472,0.01766405,0.15190862,0.74978102,0.02127085
-2.22411206,2.60618799,0.00650961,0.66416139,0.23623290,1.40703830,0.01872229,0.15229890,0.74596298,0.02087123
-2.21810905,2.61083020,0.00648940,0.65545479,0.23434569,1.42504471,0.01995472,0.15295593,0.74310053,0.02052553
-2.21210605,2.62527962,0.00643957,0.64859548,0.23304660,1.45000297,0.02135316,0.15389651,0.74120193,0.02023675
-2.20610305,2.64959233,0.00636136,0.64364091,0.23238590,1.48187299,0.02290521,0.15512499,0.74024531,0.02000632
-2.20010005,2.68353109,0.00625665,0.64059284,0.23238848,1.52041204,0.02459417,0.15663295,0.74017852,0.01983403
-2.19409705,2.72656922,0.00612792,0.63939765,0.23305335,1.56517795,0.02639913,0.15839937,0.74091956,0.01971806
-2.18809405,2.77790335,0.00597825,0.63994807,0.23435397,1.61553916,0.02829532,0.16039121,0.74235741,0.01965509
-2.18209105,2.83647485,0.00581122,0.64208595,0.23623967,1.67069140,0.03025442,0.16256437,0.74435329,0.01964039
-2.17608804,2.90099908,0.00563088,0.64560628,0.23863780,1.72968027,0.03224524,0.16486514,0.74674240,0.01966793
-2.17008504,2.97000183,0.00544163,0.65026222,0.24145675,1.79142927,0.03423438,0.16723185,0.74933619,0.01973055
-2.16408204,3.04186157,0.00524813,0.65577104,0.24458946,1.85477204,0.03618710,0.16959697,0.75192525,0.01982015
-2.15807904,3.11485638,0.00505520,0.66182099,0.24791750,1.91848785,0.03806821,0.17188921,0.75428292,0.01992788
-2.15207604,3.18721383,0.00486771,0.66807899,0.25131537,1.98133878,0.03984307,0.17403599,0.75616963,0.02004436
-2.14607304,3.25716226,0.00469046,0.67419886,0.25465487,2.04210738,0.04147858,0.17596573,0.75733794,0.02015990
-2.14007004,3.32298155,0.00452805,0.67983011,0.25780949,2.09963310,0.04294415,0.17761026,0.75753841,0.02026479
-2.13406703,3.38305160,0.00438480,0.68462696,0.26065841,2.15284604,0.04421259,0.17890697,0.75652595,0.02034946
-2.12806403,3.43589659,0.00426465,0.68825738,0.26309021,2.20079674,0.04526090,0.17980085,0.75406670,0.02040480
-2.12206103,3.48022355,0.00417103,0.69041195,0.26500600,2.24268054,0.04607090,0.18024611,0.74994508,0.02042234
-2.11605803,3.51495362,0.00410684,0.69081218,0.26632185,2.27785578,0.04662974,0.18020749,0.74397071,0.02039449
-2.11005503,3.53924489,0.00407434,0.68921800,0.26697060,2.30585499,0.04693015,0.17966116,0.73598503,0.02031474
-2.10405203,3.55250615,0.00407514,0.68543422,0.26690289,2.32638873,0.04697050,0.17859514,0.72586715,0.02017780
-2.09804902,3.55440112,0.00411015,0.67931559,0.26608744,2.33934231,0.04675470,0.17700927,0.71353864,0.01997972
-2.09204602,3.54484337,0.00417958,0.67077038,0.26451064,2.34476552,0.04629186,0.17491476,0.69896710,0.01971800
-2.08604302,3.52398249,0.00428299,0.65976227,0.26217553,2.34285650,0.04559576,0.17233330,0.68216813,0.01939162
-2.08004002,3.49218254,0.00441924,0.64631042,0.25910026,2.33394059,0.04468423,0.16929586,0.66320571,0.01900099
-2.07403702,3.44999429,0.00458662,0.63048786,0.25531609,2.31844563,0.04357842,0.16584122,0.64219084,0.01854798
-2.06803402,3.39812274,0.00478290,0.61241817,0.25086524,2.29687525,0.04230189,0.16201426,0.61927853,0.01803575
-2.06203102,3.33739206,0.00500536,0.59227063,0.24579844,2.26978165,0.04087982,0.15786427,0.59466324,0.01746863
-2.05602801,3.26870967,0.00525097,0.57025412,0.24017262,2.23773953,0.03933815,0.15344316,0.56857303,0.01685201
-2.05002501,3.19303153,0.00551645,0.54660996,0.23404866,2.20132256,0.03770278,0.14880378,0.54126268,0.01619208
-2.04402201,3.11133024,0.00579839,0.52160411,0.22748937,2.16108360,0.03599885,0.14399850,0.51300608,0.01549566
-2.03801901,3.02456762,0.00609340,0.49551896,0.22055774,2.11753967,0.03425018,0.13907792,0.48408829,0.01477001
-2.03201601,2.93367265,0.00639822,0.46864516,0.21331567,2.07116222,0.03247877,0.13408995,0.45479762,0.01402257
-2.02601301,2.83952576,0.00670982,0.44127372,0.20582295,2.02237309,0.03070448,0.12907914,0.42541802,0.01326082
-2.02001001,2.74294961,0.00702554,0.41368869,0.19813673,1.97154591,0.02894481,0.12408644,0.39622221,0.01249208
-2.01400700,2.64470629,0.00734315,0.38616069,0.19031135,1.91901261,0.02721491,0.11914916,0.36746557,0.01172333
-2.00800400,2.54550060,0.00766096,0.35894149,0.18239846,1.86507428,0.02552755,0.11430130,0.33938128,0.01096112
-2.00200100,2.44598836,0.00797783,0.33225963,0.17444750,1.81001551,0.02389336,0.10957411,0.31217653,0.01021143
-1.99599800,2.34678881,0.00829324,0.30631732,0.16650630,1.75412091,0.02232098,0.10499684,0.28603005,0.00947964
-1.98999500,2.24849984,0.00860721,0.28128850,0.15862184,1.69769280,0.02081746,0.10059762,0.26109080,0.00877045
-1.98399200,2.15171473,0.00892033,0.25731799,0.15084109,1.64106878,0.01938845,0.09640440,0.23747785,0.00808790
-1.97798899,2.05703894,0.00923363,0.23452180,0.14321179,1.58463798,0.01803866,0.09244590,0.21528122,0.00743536
-1.97198599,1.96510590,0.00954853,0.21298815,0.13578318,1.52885513,0.01677209,0.08875254,0.19456363,0.00681556
-1.96598299,1.87659056,0.00986668,0.19277940,0.12860656,1.47425139,0.01559235,0.08535716,0.17536283,0.00623063
-1.95997999,1.79221988,0.01018980,0.17393443,0.12173570,1.42144162,0.01450292,0.08229569,0.15769449,0.00568217
-1.95397699,1.71277961,0.01051956,0.15647142,0.11522703,1.37112730,0.01350734,0.07960758,0.14155524,0.00517131
-1.94797399,1.63911691,0.01085743,0.14039092,0.10913961,1.32409535,0.01260938,0.07733599,0.12692597,0.00469877
-1.94197099,1.57213866,0.01120447,0.12567888,0.10353484,1.28121254,0.01181312,0.07552778,0.11377495,0.00426492
-1.93596798,1.51280552,0.01156121,0.11230970,0.09847606,1.24341594,0.01112300,0.07423326,0.10206082,0.00386985
-1.92996498,1.46212200,0.01192758,0.10024903,0.09402783,1.21169959,0.01054384,0.07350572,0.09173533,0.00351343
-1.92396198,1.42112285,0.01230273,0.08945638,0.09025511,1.18709812,0.01008075,0.07340067,0.08274568,0.00319533
-1.91795898,1.39085627,0.01268507,0.07988733,0.08722225,1.17066758,0.00973907,0.07397498,0.07503647,0.00291510
-1.91195598,1.37236454,0.01307216,0.07149546,0.08499189,1.16346429,0.00952425,0.07528572,0.06855134,0.00267218
-1.90595298,1.36666256,0.01346083,0.06423389,0.08362374,1.16652209,0.00944168,0.07738890,0.06323409,0.00246589
-1.89994997,1.37471481,0.01384716,0.05805638,0.08317335,1.18082869,0.00949651,0.08033804,0.05902949,0.00229550
-1.89394697,1.39741145,0.01422666,0.05291821,0.08369077,1.20730152,0.00969344,0.08418262,0.05588381,0.00216022
-1.88794397,1.43554382,0.01459433,0.04877665,0.08521924,1.24676359,0.01003653,0.08896645,0.05374500,0.00205916
-1.88194097,1.48978007,0.01494488,0.04559115,0.08779397,1.29991976,0.01052894,0.09472598,0.05256263,0.00199137
-1.87593797,1.56064120,0.01527288,0.04332339,0.09144084,1.36733388,0.01117264,0.10148854,0.05228777,0.00195583
-1.86993497,1.64847819,0.01557295,0.04193701,0.09617531,1.44940715,0.01196825,0.10927072,0.05287270,0.00195139
-1.86393197,1.75345063,0.01583996,0.04139729,0.10200136,1.54635824,0.01291469,0.11807665,0.05427051,0.00197683
-1.85792896,1.87550749,0.01606919,0.04167074,0.10891068,1.65820556,0.01400901,0.12789658,0.05643485,0.00203076
-1.85192596,2.01437072,0.01625648,0.04272462,0.11688195,1.78475229,0.01524615,0.13870546,0.05931962,0.00211171
-1.84592296,2.16952237,0.01639843,0.04452645,0.12588046,1.92557474,0.01661872,0.15046193,0.06287877,0.00221800
-1.83991996,2.34019591,0.01649242,0.04704361,0.13585795,2.08001467,0.01811693,0.16310751,0.06706623,0.00234786
-1.83391696,2.52537275,0.01653678,0.05024304,0.14675280,2.24717632,0.01972845,0.17656623,0.07183605,0.00249931
-1.82791396,2.72378454,0.01653077,0.05409093,0.15849055,2.42592872,0.02143845,0.19074469,0.07714254,0.00267026
-1.82191096,2.93392189,0.01647465,0.05855272,0.17098483,2.61491390,0.02322965,0.20553261,0.08294072,0.00285846
-1.81590795,3.15405027,0.01636965,0.06359307,0.18413860,2.81256141,0.02508254,0.22080392,0.08918684,0.00306153
-1.80990495,3.38223305,0.01621793,0.06917611,0.19784587,3.01710960,0.02697560,0.23641849,0.09583898,0.00327699
-1.80390195,3.61636197,0.01602254,0.07526572,0.21199365,3.22663334,0.02888575,0.25222429,0.10285777,0.00350229
-1.79789895,3.85419450,0.01578737,0.08182596,0.22646426,3.43907831,0.03078876,0.26806023,0.11020717,0.00373482
-1.79189595,4.09339743,0.01551701,0.08882156,0.24113783,3.65230083,0.03265988,0.28375940,0.11785508,0.00397200
-1.78589295,4.33159551,0.01521672,0.09621843,0.25589491,3.86411260,0.03447446,0.29915277,0.12577399,0.00421126
-1.77988994,4.56642365,0.01489229,0.10398409,0.27061916,4.07232871,0.03620863,0.31407314,0.13394141,0.00445012
-1.77388694,4.79558078,0.01454994,0.11208810,0.28519982,4.27481750,0.03784004,0.32835929,0.14234000,0.00468625
-1.76788394,5.01688322,0.01419623,0.12050223,0.29953404,4.46955032,0.03934856,0.34186012,0.15095753,0.00491746
-1.76188094,5.22831533,0.01383790,0.12920053,0.31352882,4.65464904,0.04071697,0.35443860,0.15978637,0.00514179
-1.75587794,5.42807510,0.01348183,0.13815904,0.32710249,4.82842942,0.04193154,0.36597539,0.16882273,0.00535750
-1.74987494,5.61461248,0.01313483,0.14735532,0.34018561,4.98943819,0.04298253,0.37637205,0.17806542,0.00556311
-1.74387194,5.78665867,0.01280358,0.15676763,0.35272132,5.13648220,0.04386454,0.38555345,0.18751434,0.00575742
-1.73786893,5.94324468,0.01249445,0.16637390,0.36466499,5.26864807,0.04457672,0.39346951,0.19716865,0.00593949
-1.73186593,6.08370843,0.01221341,0.17615040,0.37598335,5.38531158,0.04512276,0.40009611,0.20702464,0.00610865
-1.72586293,6.20768993,0.01196586,0.18607028,0.38665295,5.48613620,0.04551074,0.40543500,0.21707361,0.00626446
-1.71985993,6.31511496,0.01175654,0.19610200,0.39665829,5.57106105,0.04575276,0.40951290,0.22729962,0.00640668
-1.71385693,6.40616822,0.01158937,0.20620782,0.40598958,5.64027895,0.04586441,0.41237969,0.23767745,0.00653524
-1.70785393,6.48125772,0.01146737,0.21634238,0.41464034,5.69420607,0.04586405,0.41410588,0.24817086,0.00665021
-1.70185093,6.54097242,0.01139256,0.22645153,0.42260504,5.73344481,0.04577202,0.41477940,0.25873123,0.00675170
-1.69584792,6.58603583,0.01136589,0.23647154,0.42987703,5.75874224,0.04560974,0.41450201,0.26929680,0.00683987
-1.68984492,6.61725834,0.01138724,0.24632883,0.43644670,5.77094643,0.04539869,0.41338530,0.27979252,0.00691484
-1.68384192,6.63549099,0.01145537,0.25594015,0.44230034,5.77096321,0.04515955,0.41154671,0.29013075,0.00697668
-1.67783892,6.64158346,0.01156798,0.26521349,0.44741956,5.75971574,0.04491122,0.40910563,0.30021258,0.00702536
-1.67183592,6.63634842,0.01172182,0.27404951,0.45178140,5.73810891,0.04467003,0.40617974,0.30993006,0.00706076
-1.66583292,6.62053419,0.01191273,0.28234366,0.45535922,5.70700042,0.04444906,0.40288186,0.31916904,0.00708261
-1.65982991,6.59480669,0.01213587,0.28998884,0.45812428,5.66717959,0.04425765,0.39931724,0.32781257,0.00709054
-1.65382691,6.55974119,0.01238582,0.29687846,0.46004778,5.61935455,0.04410106,0.39558160,0.33574483,0.00708411
-1.64782391,6.51582363,0.01265685,0.30290986,0.46110351,5.56414775,0.04398035,0.39175970,0.34285523,0.00706277
-1.64182091,6.46346045,0.01294303,0.30798793,0.46127055,5.50209933,0.04389253,0.38792462,0.34904258,0.00702597
-1.63581791,6.40299554,0.01323856,0.31202861,0.46053612,5.43367699,0.04383083,0.38413761,0.35421902,0.00697321
-1.62981491,6.33473213,0.01353784,0.31496236,0.45889818,5.35929103,0.04378518,0.38044835,0.35831368,0.00690401
-1.62381191,6.25895758,0.01383572,0.31673710,0.45636766,5.27931272,0.04374288,0.37689567,0.36127557,0.00681807
-1.61780890,6.17596856,0.01412763,0.31732075,0.45297000,5.19409389,0.04368936,0.37350846,0.36307582,0.00671523
-1.61180590,6.08609448,0.01440966,0.31670306,0.44874601,5.10398623,0.04360899,0.37030671,0.36370899,0.00659556
-1.60580290,5.98971710,0.01467861,0.31489678,0.44375189,5.00935814,0.04348596,0.36730251,0.36319345,0.00645941
-1.59979990,5.88728490,0.01493201,0.31193796,0.43805829,4.91060813,0.04330516,0.36450101,0.36157077,0.00630739
-1.59379690,5.77932114,0.01516807,0.30788558,0.43174858,4.80817361,0.04305291,0.36190115,0.35890424,0.00614042
-1.58779390,5.66642522,0.01538560,0.30282035,0.42491633,4.70253461,0.04271772,0.35949623,0.35527653,0.00595972
-1.58179090,5.54926760,0.01558385,0.29684301,0.41766221,4.59421237,0.04229082,0.35727431,0.35078683,0.00576679
-1.57578789,5.42857902,0.01576242,0.29007199,0.41009049,4.48376343,0.04176662,0.35521839,0.34554742,0.00556340
-1.56978489,5.30513528,0.01592102,0.28264084,0.40230531,4.37176981,0.04114293,0.35330659,0.33968013,0.00535156
-1.56378189,5.17973928,0.01605936,0.27469543,0.39440711,4.25882673,0.04042112,0.35151229,0.33331280,0.00513349
-1.55777889,5.05320196,0.01617694,0.26639115,0.38648934,4.14552897,0.03960601,0.34980441,0.32657597,0.00491153
-1.55177589,4.92632424,0.01627296,0.25789022,0.37863572,4.03245748,0.03870571,0.34814790,0.31960000,0.00468817
-1.54577289,4.79988128,0.01634620,0.24935940,0.37091820,3.92016743,0.03773129,0.34650450,0.31251290,0.00446592
-1.53976988,4.67461090,0.01639496,0.24096794,0.36339586,3.80917890,0.03669636,0.34483385,0.30543876,0.00424735
-1.53376688,4.55120668,0.01641709,0.23288603,0.35611457,3.69997104,0.03561659,0.34309505,0.29849699,0.00403497
-1.52776388,4.43031652,0.01640998,0.22528374,0.34910772,3.59298018,0.03450918,0.34124845,0.29180233,0.00383127
-1.52176088,4.31254643,0.01637072,0.21833023,0.34239767,3.48860183,0.03339233,0.33925787,0.28546548,0.00363866
-1.51575788,4.19846883,0.01629623,0.21219339,0.33599794,3.38719637,0.03228472,0.33709285,0.27959423,0.00345943
-1.50975488,4.08863435,0.01618341,0.20703958,0.32991587,3.28909753,0.03120500,0.33473118,0.27429500,0.00329579
-1.50375188,3.98358540,0.01602937,0.20303335,0.32415556,3.19462270,0.03017135,0.33216105,0.26967431,0.00314978
-1.49774887,3.88386987,0.01583168,0.20033710,0.31872079,3.10408374,0.02920108,0.32938315,0.26584023,0.00302336
-1.49174587,3.79005282,0.01558852,0.19911022,0.31361778,3.01779692,0.02831033,0.32641216,0.26290331,0.00291832
-1.48574287,3.70272445,0.01529893,0.19950780,0.30885734,2.93609060,0.02751376,0.32327767,0.26097692,0.00283632
-1.47973987,3.62250260,0.01496299,0.20167860,0.30445644,2.85930949,0.02682437,0.32002428,0.26017664,0.00277883
-1.47373687,3.55002850,0.01458189,0.20576228,0.30043893,2.78781452,0.02625335,0.31671094,0.26061878,0.00274716
