energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.44272136,5.19887706,0.29464778,0.00000000,0.13931703,0.58261315,1.27731296,2.52293630,0.03276010,1.69380789
-3.43671836,5.05602259,0.28071398,0.00000000,0.13300934,0.56378376,1.23215166,2.47234688,0.03235259,1.64170620
-3.43071536,4.92973548,0.26771972,0.00000000,0.12757504,0.54627911,1.19062439,2.43110649,0.03204024,1.59315614
-3.42471236,4.82081494,0.25575523,0.00000000,0.12307614,0.53024359,1.15307339,2.39948632,0.03180987,1.54843890
-3.41870935,4.72953219,0.24488499,0.00000000,0.11954897,0.51578020,1.11972418,2.37747224,0.03164578,1.50769206
-3.41270635,4.65567420,0.23514990,0.00000000,0.11700422,0.50295609,1.09069556,2.36478361,0.03153045,1.47092515
-3.40670335,4.59860023,0.22657000,0.00000000,0.11542763,0.49180935,1.06601290,2.36089862,0.03144534,1.43803937
-3.40070035,4.55730783,0.21914755,0.00000000,0.11478124,0.48235641,1.04562358,2.36508477,0.03137171,1.40884990
-3.39469735,4.53050458,0.21287023,0.00000000,0.11500516,0.47459975,1.02941378,2.37643296,0.03129136,1.38310954
-3.38869435,4.51668205,0.20771425,0.00000000,0.11601981,0.46853521,1.01722545,2.39389385,0.03118747,1.36053239
-3.38269135,4.51418865,0.20364720,0.00000000,0.11772854,0.46415853,1.00887264,2.41631508,0.03104518,1.34081625
-3.37668834,4.52129845,0.20063048,0.00000000,0.12002053,0.46147066,1.00415633,2.44247818,0.03085222,1.32366265
-3.37068534,4.53627347,0.19862116,0.00000000,0.12277397,0.46048155,1.00287701,2.47113412,0.03059930,1.30879373
-3.36468234,4.55741774,0.19757325,0.00000000,0.12585940,0.46121211,1.00484456,2.50103665,0.03028037,1.29596528
-3.35867934,4.58312164,0.19743832,0.00000000,0.12914311,0.46369440,1.00988508,2.53097276,0.02989279,1.28497556
-3.35267634,4.61189613,0.19816549,0.00000000,0.13249060,0.46796986,1.01784448,2.55978977,0.02943727,1.27566983
-3.34667334,4.64239650,0.19970096,0.00000000,0.13576991,0.47408583,1.02858900,2.58641869,0.02891768,1.26794081
-3.34067034,4.67343626,0.20198703,0.00000000,0.13885489,0.48209063,1.04200270,2.60989367,0.02834073,1.26172517
-3.33466733,4.70399181,0.20496094,0.00000000,0.14162814,0.49202731,1.05798245,2.62936738,0.02771554,1.25699695
-3.32866433,4.73319899,0.20855357,0.00000000,0.14398375,0.50392670,1.07643077,2.64412240,0.02705310,1.25375822
-3.32266133,4.76034286,0.21268820,0.00000000,0.14582962,0.51779994,1.09724721,2.65357847,0.02636570,1.25202797
-3.31665833,4.78484208,0.21727959,0.00000000,0.14708932,0.53363117,1.12031872,2.65729591,0.02566631,1.25182983
-3.31065533,4.80622936,0.22223341,0.00000000,0.14770354,0.55137065,1.14550990,2.65497517,0.02496794,1.25317958
-3.30465233,4.82412950,0.22744623,0.00000000,0.14763097,0.57092879,1.17265345,2.64645276,0.02428310,1.25607299
-3.29864932,4.83823621,0.23280620,0.00000000,0.14684863,0.59217144,1.20154179,2.63169385,0.02362321,1.26047479
-3.29264632,4.84828919,0.23819431,0.00000000,0.14535168,0.61491686,1.23192000,2.61078179,0.02299816,1.26630928
-3.28664332,4.85405250,0.24348648,0.00000000,0.14315270,0.63893443,1.26348087,2.58390500,0.02241597,1.27345302
-3.28064032,4.85529519,0.24855616,0.00000000,0.14028045,0.66394537,1.29586223,2.55134164,0.02188248,1.28172996
-3.27463732,4.85177514,0.25327754,0.00000000,0.13677822,0.68962557,1.32864691,2.51344271,0.02140124,1.29090921
-3.26863432,4.84322669,0.25752920,0.00000000,0.13270179,0.71561036,1.36136540,2.47061418,0.02097340,1.30070559
-3.26263132,4.82935264,0.26119791,0.00000000,0.12811712,0.74150124,1.39350139,2.42329875,0.02059783,1.31078288
-3.25662831,4.80982091,0.26418254,0.00000000,0.12309785,0.76687427,1.42449986,2.37195815,0.02027123,1.32075964
-3.25062531,4.78426605,0.26639778,0.00000000,0.11772268,0.79128996,1.45377774,2.31705647,0.01998838,1.33021748
-3.24462231,4.75229547,0.26777743,0.00000000,0.11207283,0.81430413,1.48073667,2.25904538,0.01974244,1.33871129
-3.23861931,4.71350016,0.26827720,0.00000000,0.10622954,0.83547955,1.50477750,2.19835171,0.01952530,1.34578129
-3.23261631,4.66746948,0.26787665,0.00000000,0.10027176,0.85439782,1.52531599,2.13536783,0.01932795,1.35096614
-3.22661331,4.61380925,0.26658035,0.00000000,0.09427422,0.87067099,1.54179914,2.07044527,0.01914094,1.35381687
-3.22061031,4.55216226,0.26441800,0.00000000,0.08830564,0.88395270,1.55372148,2.00389161,0.01895470,1.35391099
-3.21460730,4.48223034,0.26144352,0.00000000,0.08242749,0.89394811,1.56064079,1.93597061,0.01876003,1.35086623
-3.20860430,4.40379664,0.25773324,0.00000000,0.07669303,0.90042254,1.56219246,1.86690534,0.01854840,1.34435331
-3.20260130,4.31674706,0.25338304,0.00000000,0.07114675,0.90320823,1.55810191,1.79688397,0.01831227,1.33410741
-3.19659830,4.22108964,0.24850482,0.00000000,0.06582421,0.90220913,1.54819467,1.72606756,0.01804545,1.31993767
-3.19059530,4.11697070,0.24322223,0.00000000,0.06075223,0.89740356,1.53240349,1.65459930,0.01774325,1.30173442
-3.18459230,4.00468684,0.23766604,0.00000000,0.05594932,0.88884441,1.51077219,1.58261442,0.01740272,1.27947386
-3.17858929,3.88469192,0.23196928,0.00000000,0.05142639,0.87665728,1.48345622,1.51025006,0.01702274,1.25321991
-3.17258629,3.75759865,0.22626245,0.00000000,0.04718765,0.86103631,1.45071959,1.43765440,0.01660411,1.22312327
-3.16658329,3.62417440,0.22066899,0.00000000,0.04323158,0.84223808,1.41292861,1.36499450,0.01614960,1.18941764
-3.16058029,3.48533140,0.21530120,0.00000000,0.03955204,0.82057386,1.37054243,1.29246228,0.01566390,1.15241327
-3.15457729,3.34211174,0.21025697,0.00000000,0.03613928,0.79640047,1.32410094,1.22027837,0.01515361,1.11248828
-3.14857429,3.19566786,0.20561721,0.00000000,0.03298097,0.77011018,1.27421055,1.14869357,0.01462714,1.07007791
-3.14257129,3.04723939,0.20144439,0.00000000,0.03006314,0.74212014,1.22152836,1.07798813,0.01409464,1.02566244
-3.13656828,2.89812761,0.19778193,0.00000000,0.02737098,0.71286163,1.16674554,1.00846870,0.01356789,0.97975405
-3.13056528,2.74966862,0.19465475,0.00000000,0.02488954,0.68276968,1.11057047,0.94046357,0.01306016,0.93288343
-3.12456228,2.60320654,0.19207068,0.00000000,0.02260423,0.65227335,1.05371248,0.87431638,0.01258612,0.88558650
-3.11855928,2.46006802,0.19002276,0.00000000,0.02050125,0.62178700,0.99686666,0.81037898,0.01216173,0.83839186
-3.11255628,2.32153902,0.18849225,0.00000000,0.01856786,0.59170282,0.94070048,0.74900384,0.01180406,0.79180948
-3.10655328,2.18884483,0.18745220,0.00000000,0.01679247,0.56238485,0.88584245,0.69053659,0.01153122,0.74632080
-3.10055028,2.06313394,0.18687124,0.00000000,0.01516473,0.53416442,0.83287332,0.63530924,0.01136216,0.70237083
-3.09454727,1.94546625,0.18671760,0.00000000,0.01367550,0.50733719,0.78231994,0.58363440,0.01131651,0.66036212
-3.08854427,1.83680550,0.18696292,0.00000000,0.01231669,0.48216163,0.73465173,0.53580091,0.01141438,0.62065086
-3.08254127,1.73801598,0.18758580,0.00000000,0.01108119,0.45885883,0.69027990,0.49207112,0.01167609,0.58354496
-3.07653827,1.64986301,0.18857482,0.00000000,0.00996267,0.43761347,0.64955892,0.45267976,0.01212187,0.54930404
-3.07053527,1.57301663,0.18993094,0.00000000,0.00895544,0.41857571,0.61279016,0.41783458,0.01277145,0.51814103
-3.06453227,1.50805769,0.19166912,0.00000000,0.00805426,0.40186380,0.58022722,0.38771852,0.01364367,0.49022519
-3.05852926,1.45548567,0.19381918,0.00000000,0.00725424,0.38756712,0.55208250,0.36249308,0.01475589,0.46568613
-3.05252626,1.41572725,0.19642571,0.00000000,0.00655070,0.37574949,0.52853457,0.34230279,0.01612343,0.44461864
-3.04652326,1.38914494,0.19954731,0.00000000,0.00593907,0.36645250,0.50973579,0.32728019,0.01775895,0.42708783
-3.04052026,1.37604496,0.20325494,0.00000000,0.00541481,0.35969873,0.49581985,0.31755105,0.01967168,0.41313440
-3.03451726,1.37668378,0.20762968,0.00000000,0.00497338,0.35549464,0.48690857,0.31323922,0.02186677,0.40277965
-3.02851426,1.39127280,0.21275993,0.00000000,0.00461020,0.35383319,0.48311778,0.31447094,0.02434457,0.39603010
-3.02251126,1.41998087,0.21873812,0.00000000,0.00432061,0.35469591,0.48456177,0.32137791,0.02709997,0.39288136
-3.01650825,1.46293440,0.22565725,0.00000000,0.00409991,0.35805461,0.49135603,0.33409902,0.03012189,0.39332128
-3.01050525,1.52021499,0.23360711,0.00000000,0.00394331,0.36387251,0.50361821,0.35278029,0.03339279,0.39733201
-3.00450225,1.59185464,0.24267062,0.00000000,0.00384599,0.37210492,0.52146691,0.37757288,0.03688848,0.40489120
-2.99849925,1.67782870,0.25292018,0.00000000,0.00380308,0.38269951,0.54501845,0.40862900,0.04057808,0.41597211
-2.99249625,1.77804689,0.26441416,0.00000000,0.00380967,0.39559610,0.57438149,0.44609575,0.04442428,0.43054267
-2.98649325,1.89234266,0.27719373,0.00000000,0.00386085,0.41072605,0.60964968,0.49010698,0.04838379,0.44856360
-2.98049025,2.02046138,0.29128000,0.00000000,0.00395171,0.42801135,0.65089251,0.54077324,0.05240816,0.46998573
-2.97448724,2.16204794,0.30667155,0.00000000,0.00407733,0.44736341,0.69814479,0.59817041,0.05644490,0.49474646
-2.96848424,2.31663424,0.32334240,0.00000000,0.00423287,0.46868161,0.75139491,0.66232709,0.06043875,0.52276580
-2.96248124,2.48362732,0.34124056,0.00000000,0.00441350,0.49185171,0.81057269,0.73321155,0.06433329,0.55394196
-2.95647824,2.66229872,0.36028707,0.00000000,0.00461447,0.51674427,0.87553719,0.81071874,0.06807268,0.58814691
-2.95047524,2.85177600,0.38037572,0.00000000,0.00483115,0.54321304,0.94606518,0.89465801,0.07160354,0.62522205
-2.94447224,3.05103681,0.40137344,0.00000000,0.00505901,0.57109358,1.02184099,0.98474226,0.07487680,0.66497437
-2.93846923,3.25890654,0.42312147,0.00000000,0.00529368,0.60020220,1.10244837,1.08057925,0.07784953,0.70717326
-2.93246623,3.47405998,0.44543725,0.00000000,0.00553100,0.63033528,1.18736501,1.18166573,0.08048668,0.75154842
-2.92646323,3.69502751,0.46811720,0.00000000,0.00576700,0.66126916,1.27596031,1.28738489,0.08276246,0.79778891
-2.92046023,3.92020615,0.49094037,0.00000000,0.00599801,0.69276068,1.36749681,1.39700772,0.08466153,0.84554367
-2.91445723,4.14787571,0.51367280,0.00000000,0.00622061,0.72454846,1.46113561,1.50969850,0.08617968,0.89442364
-2.90845423,4.37621973,0.53607281,0.00000000,0.00643176,0.75635489,1.55594589,1.62452450,0.08732421,0.94400541
-2.90245123,4.60335098,0.55789677,0.00000000,0.00662876,0.78788896,1.65091836,1.74046992,0.08811369,0.99383651
-2.89644822,4.82734078,0.57890549,0.00000000,0.00680930,0.81884975,1.74498243,1.85645368,0.08857732,1.04344219
-2.89044522,5.04625133,0.59887088,0.00000000,0.00697151,0.84893057,1.83702655,1.97135046,0.08875379,1.09233334
-2.88444222,5.25816980,0.61758258,0.00000000,0.00711393,0.87782362,1.92592101,2.08401443,0.08868975,1.14001551
-2.87843922,5.46124294,0.63485447,0.00000000,0.00723556,0.90522494,2.01054234,2.19330459,0.08843781,1.18599842
-2.87243622,5.65371082,0.65053044,0.00000000,0.00733587,0.93083958,2.08979843,2.29811088,0.08805437,1.22980576
-2.86643322,5.83393831,0.66448946,0.00000000,0.00741476,0.95438661,2.16265333,2.39737973,0.08759720,1.27098470
-2.86043022,6.00044291,0.67664938,0.00000000,0.00747259,0.97560403,2.22815078,2.49013828,0.08712293,1.30911487
-2.85442721,6.15191781,0.68696927,0.00000000,0.00751014,0.99425314,2.28543549,2.57551592,0.08668460,1.34381626
-2.84842421,6.28724936,0.69545016,0.00000000,0.00752860,1.01012242,2.33377151,2.65276238,0.08632940,1.37475588
-2.84242121,6.40552812,0.70213400,0.00000000,0.00752958,1.02303071,2.37255696,2.72126171,0.08609662,1.40165279
-2.83641821,6.50605357,0.70710072,0.00000000,0.00751501,1.03282968,2.40133475,2.78054138,0.08601596,1.42428152
-2.83041521,6.58833231,0.71046361,0.00000000,0.00748719,1.03940551,2.41979912,2.83027655,0.08610632,1.44247363
-2.82441221,6.65207043,0.71236309,0.00000000,0.00744871,1.04267988,2.42779786,2.87028920,0.08637506,1.45611766
-2.81840920,6.69716090,0.71295908,0.00000000,0.00740245,1.04261021,2.42533062,2.90054262,0.08681777,1.46515745
-2.81240620,6.72366693,0.71242240,0.00000000,0.00735155,1.03918943,2.41254350,2.92113163,0.08741859,1.46958916
-2.80640320,6.73180260,0.71092569,0.00000000,0.00729936,1.03244508,2.38972049,2.93226934,0.08815102,1.46945720
-2.80040020,6.72191232,0.70863408,0.00000000,0.00724947,1.02243815,2.35727239,2.93427127,0.08897924,1.46484933
-2.79439720,6.69445016,0.70569643,0.00000000,0.00720564,1.00926149,2.31572369,2.92753782,0.08985974,1.45589146
-2.78839420,6.64996060,0.70223728,0.00000000,0.00717181,0.99303803,2.26569827,2.91253621,0.09074332,1.44274218
-2.78239120,6.58906157,0.69835027,0.00000000,0.00715208,0.97391872,2.20790422,2.88978278,0.09157729,1.42558748
-2.77638819,6.51243071,0.69409322,0.00000000,0.00715069,0.95208039,2.14311849,2.85982662,0.09230772,1.40463592
-2.77038519,6.42079540,0.68948514,0.00000000,0.00717202,0.92772328,2.07217172,2.82323533,0.09288176,1.38011428
-2.76438219,6.31492666,0.68450556,0.00000000,0.00722054,0.90106848,1.99593353,2.78058350,0.09324973,1.35226391
-2.75837919,6.19563688,0.67909599,0.00000000,0.00730080,0.87235509,1.91529858,2.73244425,0.09336712,1.32133783
-2.75237619,6.06378094,0.67316362,0.00000000,0.00741742,0.84183711,1.83117345,2.67938401,0.09319618,1.28759850
-2.74637319,5.92026010,0.66658696,0.00000000,0.00757501,0.80978014,1.74446436,2.62196042,0.09270725,1.25131622
-2.74037019,5.76602767,0.65922326,0.00000000,0.00777814,0.77645771,1.65606591,2.56072309,0.09187962,1.21276807
-2.73436718,5.60209554,0.65091711,0.00000000,0.00803129,0.74214747,1.56685056,2.49621662,0.09070202,1.17223723
-2.72836418,5.42954041,0.64150998,0.00000000,0.00833874,0.70712719,1.47765901,2.42898523,0.08917266,1.13001245
-2.72236118,5.24950869,0.63085004,0.00000000,0.00870452,0.67167063,1.38929132,2.35957825,0.08729887,1.08638762
-2.71635818,5.06321910,0.61880181,0.00000000,0.00913226,0.63604348,1.30249874,2.28855561,0.08509648,1.04166112
-2.71035518,4.87196201,0.60525512,0.00000000,0.00962511,0.60049945,1.21797632,2.21649243,0.08258878,0.99613498
-2.70435218,4.67709492,0.59013288,0.00000000,0.01018559,0.56527660,1.13635622,2.14398201,0.07980534,0.95011358
-2.69834917,4.48003368,0.57339743,0.00000000,0.01081545,0.53059413,1.05820177,2.07163653,0.07678067,0.90390185
-2.69234617,4.28223919,0.55505496,0.00000000,0.01151549,0.49664971,0.98400246,2.00008495,0.07355283,0.85780304
-2.68634317,4.08519985,0.53515796,0.00000000,0.01228546,0.46361745,0.91416972,1.92996779,0.07016192,0.81211584
-2.68034017,3.89040993,0.51380557,0.00000000,0.01312386,0.43164652,0.84903381,1.86192888,0.06664883,0.76713111
-2.67433717,3.69934478,0.49114189,0.00000000,0.01402778,0.40086062,0.78884172,1.79660395,0.06305394,0.72312819
-2.66833417,3.51343356,0.46735236,0.00000000,0.01499283,0.37135807,0.73375627,1.73460688,0.05941606,0.68037094
-2.66233117,3.33403064,0.44265840,0.00000000,0.01601296,0.34321272,0.68385641,1.67651382,0.05577157,0.63910373
-2.65632816,3.16238697,0.41731081,0.00000000,0.01708041,0.31647538,0.63913886,1.62284631,0.05215371,0.59954741
-2.65032516,2.99962257,0.39158195,0.00000000,0.01818569,0.29117584,0.59952105,1.57405412,0.04859218,0.56189567
-2.64432216,2.84670156,0.36575753,0.00000000,0.01931757,0.26732527,0.56484541,1.53049894,0.04511279,0.52631182
-2.63831916,2.70441088,0.34012796,0.00000000,0.02046317,0.24491887,0.53488498,1.49243988,0.04173748,0.49292626
-2.63231616,2.57334390,0.31498004,0.00000000,0.02160809,0.22393872,0.50935032,1.46002169,0.03848433,0.46183479
-2.62631316,2.45388973,0.29058910,0.00000000,0.02273663,0.20435659,0.48789762,1.43326672,0.03536776,0.43309796
-2.62031016,2.34622897,0.26721198,0.00000000,0.02383204,0.18613664,0.47013788,1.41207102,0.03239888,0.40674141
-2.61430715,2.25033625,0.24508114,0.00000000,0.02487692,0.16923795,0.45564706,1.39620528,0.02958577,0.38275748
-2.60830415,2.16598967,0.22439995,0.00000000,0.02585357,0.15361682,0.44397697,1.38532063,0.02693392,0.36110787
-2.60230115,2.09278679,0.20533942,0.00000000,0.02674448,0.13922869,0.43466662,1.37895932,0.02444661,0.34172739
-2.59629815,2.03016673,0.18803630,0.00000000,0.02753285,0.12602976,0.42725388,1.37656998,0.02212528,0.32452875
-2.59029515,1.97743748,0.17259253,0.00000000,0.02820305,0.11397832,0.42128704,1.37752677,0.01996985,0.30940805
-2.58429215,1.93380734,0.15907594,0.00000000,0.02874120,0.10303571,0.41633601,1.38115185,0.01797907,0.29625091
-2.57828914,1.89841928,0.14752214,0.00000000,0.02913560,0.09316706,0.41200285,1.38674003,0.01615076,0.28493899
-2.57228614,1.87038682,0.13793727,0.00000000,0.02937723,0.08434170,0.40793119,1.39358479,0.01448202,0.27535642
-2.56628314,1.84883006,0.13030153,0.00000000,0.02946011,0.07653348,0.40381450,1.40100441,0.01296940,0.26739623
-2.56028014,1.83291038,0.12457322,0.00000000,0.02938159,0.06972084,0.39940259,1.40836734,0.01160905,0.26096613
-2.55427714,1.82186272,0.12069299,0.00000000,0.02914255,0.06388679,0.39450640,1.41511568,0.01039681,0.25599359
-2.54827414,1.81502399,0.11858822,0.00000000,0.02874744,0.05901877,0.38900090,1.42078610,0.00932829,0.25242997
-2.54227114,1.81185703,0.11817719,0.00000000,0.02820428,0.05510843,0.38282579,1.42502736,0.00839896,0.25025338
-2.53626813,1.81196911,0.11937292,0.00000000,0.02752440,0.05215130,0.37598435,1.42761412,0.00760418,0.24947031
-2.53026513,1.81512463,0.12208641,0.00000000,0.02672224,0.05014640,0.36854018,1.42845666,0.00693925,0.25011577
-2.52426213,1.82125196,0.12622938,0.00000000,0.02581486,0.04909570,0.36061222,1.42760649,0.00639946,0.25225195
-2.51825913,1.83044424,0.13171610,0.00000000,0.02482147,0.04900353,0.35236824,1.42525799,0.00598014,0.25596553
-2.51225613,1.84295470,0.13846454,0.00000000,0.02376285,0.04987581,0.34401690,1.42174650,0.00567667,0.26136354
-2.50625313,1.85918693,0.14639660,0.00000000,0.02266074,0.05171914,0.33579906,1.41754310,0.00548458,0.26856804
-2.50025013,1.87968084,0.15543768,0.00000000,0.02153716,0.05453982,0.32797835,1.41324699,0.00539949,0.27770985
-2.49424712,1.90509519,0.16551539,0.00000000,0.02041379,0.05834266,0.32083169,1.40957581,0.00541722,0.28892133
-2.48824412,1.93618779,0.17655780,0.00000000,0.01931134,0.06312973,0.31463983,1.40735478,0.00553374,0.30232886
-2.48224112,1.97379417,0.18849112,0.00000000,0.01824898,0.06889905,0.30967857,1.40750525,0.00574518,0.31804493
-2.47623812,2.01880597,0.20123718,0.00000000,0.01724387,0.07564326,0.30621077,1.41103325,0.00604781,0.33616045
-2.47023512,2.07214986,0.21471078,0.00000000,0.01631070,0.08334827,0.30447942,1.41901852,0.00643802,0.35673748
-2.46423212,2.13476804,0.22881721,0.00000000,0.01546144,0.09199210,0.30470208,1.43260438,0.00691223,0.37980268
-2.45822911,2.20760076,0.24345005,0.00000000,0.01470507,0.10154392,0.30706673,1.45298861,0.00746685,0.40534186
-2.45222611,2.29157156,0.25848954,0.00000000,0.01404751,0.11196323,0.31172908,1.48141533,0.00809817,0.43329576
-2.44622311,2.38757542,0.27380166,0.00000000,0.01349165,0.12319952,0.31881139,1.51916754,0.00880228,0.46355745
-2.44022011,2.49646963,0.28923798,0.00000000,0.01303735,0.13519221,0.32840256,1.56756005,0.00957496,0.49597133
-2.43421711,2.61906727,0.30463653,0.00000000,0.01268175,0.14787110,0.34055950,1.62793197,0.01041159,0.53033390
-2.42821411,2.75613244,0.31982351,0.00000000,0.01241939,0.16115722,0.35530942,1.70163796,0.01130704,0.56639635
-2.42221111,2.90837643,0.33461599,0.00000000,0.01224266,0.17496418,0.37265286,1.79003741,0.01225562,0.60386880
-2.41620810,3.07645374,0.34882550,0.00000000,0.01214204,0.18919987,0.39256703,1.89448022,0.01325096,0.64242614
-2.41020510,3.26095648,0.36226222,0.00000000,0.01210660,0.20376859,0.41500929,2.01628839,0.01428603,0.68171515
-2.40420210,3.46240597,0.37473975,0.00000000,0.01212432,0.21857345,0.43992039,2.15673226,0.01535307,0.72136276
-2.39819910,3.68124018,0.38608019,0.00000000,0.01218255,0.23351888,0.46722713,2.31700069,0.01644363,0.76098496
-2.39219610,3.91779581,0.39611922,0.00000000,0.01226842,0.24851326,0.49684422,2.49816467,0.01754861,0.80019604
-2.38619310,4.17228422,0.40471099,0.00000000,0.01236921,0.26347139,0.52867524,2.70113418,0.01865834,0.83861786
-2.38019010,4.44476086,0.41173253,0.00000000,0.01247269,0.27831679,0.56261232,2.92660874,0.01976269,0.87588855
-2.37418709,4.73508832,0.41708752,0.00000000,0.01256748,0.29298357,0.59853487,3.17502254,0.02085119,0.91167055
-2.36818409,5.04289376,0.42070913,0.00000000,0.01264326,0.30741792,0.63630708,3.44648564,0.02191325,0.94565746
-2.36218109,5.36752219,0.42256192,0.00000000,0.01269110,0.32157896,0.67577461,3.74072346,0.02293826,0.97757950
-2.35617809,5.70798782,0.42264261,0.00000000,0.01270353,0.33543897,0.71676055,4.05701715,0.02391590,1.00720760
-2.35017509,6.06292615,0.42097976,0.00000000,0.01267475,0.34898305,0.75906114,4.39414812,0.02483625,1.03435566
-2.34417209,6.43055015,0.41763249,0.00000000,0.01260065,0.36220811,0.80244153,4.75035030,0.02569008,1.05888145
-2.33816908,6.80861420,0.41268817,0.00000000,0.01247886,0.37512132,0.84663222,5.12327373,0.02646903,1.08068587
-2.33216608,7.19438953,0.40625945,0.00000000,0.01230869,0.38773812,0.89132639,5.50996344,0.02716586,1.09971100
-2.32616308,7.58465491,0.39848062,0.00000000,0.01209108,0.40007990,0.93617885,5.90685674,0.02777459,1.11593708
-2.32016008,7.97570576,0.38950375,0.00000000,0.01182847,0.41217154,0.98080684,6.30980215,0.02829074,1.12937876
-2.31415708,8.36338455,0.37949464,0.00000000,0.01152460,0.42403893,1.02479302,6.71410182,0.02871148,1.14008091
-2.30815408,8.74313400,0.36862891,0.00000000,0.01118439,0.43570671,1.06769092,7.11457873,0.02903575,1.14811434
-2.30215108,9.11007370,0.35708843,0.00000000,0.01081364,0.44719628,1.10903276,7.50566860,0.02926443,1.15357172
-2.29614807,9.45909963,0.34505823,0.00000000,0.01041884,0.45852433,1.14833972,7.88153508,0.02940040,1.15656394
-2.29014507,9.78500422,0.33272400,0.00000000,0.01000691,0.46970189,1.18513417,8.23620557,0.02944862,1.15721702
-2.28414207,10.08261367,0.32027029,0.00000000,0.00958496,0.48073397,1.21895365,8.56372365,0.02941621,1.15566988
-2.27813907,10.34693774,0.30787938,0.00000000,0.00916002,0.49161987,1.24936582,8.85831297,0.02931244,1.15207272
-2.27213607,10.57332621,0.29573079,0.00000000,0.00873884,0.50235396,1.27598383,9.11454634,0.02914869,1.14658614
-2.26613307,10.75762540,0.28400136,0.00000000,0.00832770,0.51292702,1.29848129,9.32751342,0.02893848,1.13938087
-2.26013007,10.89632762,0.27286571,0.00000000,0.00793221,0.52332780,1.31660606,9.49297967,0.02869734,1.13063776
-2.25412706,10.98670668,0.26249695,0.00000000,0.00755716,0.53354486,1.33019204,9.60752964,0.02844268,1.12054798
-2.24812406,11.02693240,0.25306739,0.00000000,0.00720647,0.54356831,1.33916836,9.66868799,0.02819367,1.10931308
-2.24212106,11.01615849,0.24474919,0.00000000,0.00688307,0.55339134,1.34356531,9.67501249,0.02797099,1.09714473
-2.23611806,10.95457869,0.23771454,0.00000000,0.00658892,0.56301148,1.34351656,9.62615448,0.02779658,1.08426386
-2.23011506,10.84344810,0.23213533,0.00000000,0.00632502,0.57243123,1.33925761,9.52288383,0.02769335,1.07089915
-2.22411206,10.68506776,0.22818223,0.00000000,0.00609143,0.58165812,1.33112020,9.36707678,0.02768476,1.05728465
-2.21810905,10.48273280,0.22602286,0.00000000,0.00588741,0.59070414,1.31952315,9.16166724,0.02779442,1.04365658
-2.21210605,10.24064580,0.22581921,0.00000000,0.00571149,0.59958442,1.30495978,8.91056352,0.02804565,1.03024946
-2.20610305,9.96379925,0.22772422,0.00000000,0.00556164,0.60831539,1.28798279,8.61853409,0.02846090,1.01729148
-2.20010005,9.65783181,0.23187753,0.00000000,0.00543536,0.61691243,1.26918701,8.29106756,0.02906122,1.00499957
-2.19409705,9.32886484,0.23840063,0.00000000,0.00532991,0.62538717,1.24919111,7.93421286,0.02986567,0.99357426
-2.18809405,8.98332606,0.24739152,0.00000000,0.00524239,0.63374471,1.22861910,7.55440652,0.03089073,0.98319464
-2.18209105,8.62776786,0.25891906,0.00000000,0.00516995,0.64198096,1.20808240,7.15829425,0.03214971,0.97401387
-2.17608804,8.26868761,0.27301731,0.00000000,0.00510986,0.65008029,1.18816339,6.75255383,0.03365216,0.96615526
-2.17008504,7.91235704,0.28968016,0.00000000,0.00505966,0.65801378,1.16940118,6.34372606,0.03540334,0.95970943
-2.16408204,7.56466677,0.30885647,0.00000000,0.00501728,0.66573818,1.15228001,5.93805966,0.03740377,0.95473262
-2.15807904,7.23099145,0.33044606,0.00000000,0.00498103,0.67319583,1.13722075,5.54137491,0.03964887,0.95124629
-2.15207604,6.91607906,0.35429682,0.00000000,0.00494971,0.68031546,1.12457572,5.15894989,0.04212861,0.94923806
-2.14607304,6.62396723,0.38020311,0.00000000,0.00492263,0.68701407,1.11462658,4.79543144,0.04482745,0.94866394
-2.14007004,6.35792738,0.40790579,0.00000000,0.00489955,0.69319974,1.10758524,4.45477207,0.04772424,0.94945178
-2.13406703,6.12043647,0.43709388,0.00000000,0.00488070,0.69877519,1.10359726,4.14019241,0.05079238,0.95150561
-2.12806403,5.91317490,0.46740792,0.00000000,0.00486675,0.70364202,1.10274720,3.85416805,0.05400013,0.95471070
-2.12206103,5.73704774,0.49844519,0.00000000,0.00485870,0.70770529,1.10506524,3.59843815,0.05731097,0.95893897
-2.11605803,5.59222608,0.52976652,0.00000000,0.00485787,0.71087816,1.11053436,3.37403314,0.06068426,0.96405441
-2.11005503,5.47820444,0.56090465,0.00000000,0.00486580,0.71308638,1.11909739,3.18131779,0.06407593,0.96991812
-2.10405203,5.39387003,0.59137389,0.00000000,0.00488419,0.71427214,1.13066323,3.02004602,0.06743930,0.97639274
-2.09804902,5.33757974,0.62068079,0.00000000,0.00491485,0.71439721,1.14511171,2.88942377,0.07072607,0.98334590
-2.09204602,5.30724094,0.64833549,0.00000000,0.00495962,0.71344500,1.16229676,2.78817659,0.07388734,0.99065246
-2.08604302,5.30039255,0.67386335,0.00000000,0.00502036,0.71142145,1.18204757,2.71461870,0.07687466,0.99819559
-2.08004002,5.31428358,0.69681656,0.00000000,0.00509886,0.70835458,1.20416778,2.66672124,0.07964115,1.00586642
