energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,V_p_up,V_d_up
-4.30115058,0.53366988,0.00024766,0.12117400,0.28467068,0.00202911,0.20735714,0.13546638
-4.29514757,0.53894862,0.00028464,0.11792955,0.28674500,0.00214706,0.20064078,0.14109183
-4.28914457,0.54531651,0.00032557,0.11435423,0.28952344,0.00228219,0.19404699,0.14717449
-4.28314157,0.55299881,0.00037036,0.11052243,0.29314197,0.00243485,0.18773735,0.15373552
-4.27713857,0.56218177,0.00041888,0.10651189,0.29771201,0.00260498,0.18185926,0.16078562
-4.27113557,0.57300188,0.00047093,0.10240132,0.30331483,0.00279211,0.17654175,0.16832216
-4.26513257,0.58553761,0.00052623,0.09826828,0.30999724,0.00299525,0.17189230,0.17632711
-4.25912956,0.59980417,0.00058442,0.09418725,0.31776912,0.00321295,0.16799486,0.18476559
-4.25312656,0.61575138,0.00064509,0.09022805,0.32660263,0.00344332,0.16490891,0.19358540
-4.24712356,0.63326481,0.00070774,0.08645463,0.33643329,0.00368401,0.16266971,0.20271740
-4.24112056,0.65217018,0.00077183,0.08292414,0.34716274,0.00393230,0.16128952,0.21207691
-4.23511756,0.67224060,0.00083676,0.07968651,0.35866309,0.00418520,0.16075963,0.22156587
-4.22911456,0.69320643,0.00090189,0.07678422,0.37078263,0.00443948,0.16105324,0.23107593
-4.22311156,0.71476716,0.00096658,0.07425253,0.38335251,0.00469181,0.16212867,0.24049209
-4.21710855,0.73660455,0.00103014,0.07211983,0.39619409,0.00493885,0.16393302,0.24969680
-4.21110555,0.75839646,0.00109194,0.07040824,0.40912653,0.00517735,0.16640578,0.25857439
-4.20510255,0.77983052,0.00115131,0.06913429,0.42197417,0.00540426,0.16948239,0.26701535
-4.19909955,0.80061680,0.00120767,0.06830961,0.43457341,0.00561681,0.17309741,0.27492053
-4.19309655,0.82049895,0.00126044,0.06794162,0.44677853,0.00581259,0.17718725,0.28220476
-4.18709355,0.83926307,0.00130911,0.06803399,0.45846630,0.00598963,0.18169221,0.28879985
-4.18109055,0.85674385,0.00135325,0.06858711,0.46953913,0.00614642,0.18655789,0.29465673
-4.17508754,0.87282782,0.00139245,0.06959813,0.47992655,0.00628192,0.19173580,0.29974666
-4.16908454,0.88745339,0.00142641,0.07106096,0.48958501,0.00639558,0.19718327,0.30406144
-4.16308154,0.90060798,0.00145486,0.07296598,0.49849614,0.00648731,0.20286270,0.30761263
-4.15707854,0.91232238,0.00147761,0.07529953,0.50666354,0.00655743,0.20874022,0.31042984
-4.15107554,0.92266282,0.00149452,0.07804333,0.51410846,0.00660662,0.21478395,0.31255821
-4.14507254,0.93172137,0.00150551,0.08117381,0.52086460,0.00663585,0.22096200,0.31405532
-4.13906953,0.93960536,0.00151053,0.08466140,0.52697244,0.00664628,0.22724034,0.31498757
-4.13306653,0.94642641,0.00150961,0.08846999,0.53247358,0.00663924,0.23358086,0.31542642
-4.12706353,0.95229004,0.00150278,0.09255652,0.53740531,0.00661608,0.23993962,0.31544466
-4.12106053,0.95728635,0.00149014,0.09687086,0.54179598,0.00657816,0.24626563,0.31511283
-4.11505753,0.96148246,0.00147182,0.10135601,0.54566126,0.00652677,0.25250016,0.31449616
-4.10905453,0.96491716,0.00144799,0.10594872,0.54900173,0.00646308,0.25857668,0.31365197
-4.10305153,0.96759810,0.00141888,0.11058049,0.55180187,0.00638813,0.26442160,0.31262783
-4.09704852,0.96950159,0.00138475,0.11517903,0.55403037,0.00630281,0.26995563,0.31146044
-4.09104552,0.97057514,0.00134593,0.11967003,0.55564206,0.00620785,0.27509593,0.31017524
-4.08504252,0.97074232,0.00130280,0.12397939,0.55658095,0.00610387,0.27975873,0.30878677
-4.07903952,0.96990981,0.00125582,0.12803562,0.55678444,0.00599138,0.28386256,0.30729968
-4.07303652,0.96797600,0.00120552,0.13177238,0.55618837,0.00587085,0.28733166,0.30571027
-4.06703352,0.96484073,0.00115251,0.13513110,0.55473252,0.00574273,0.29009966,0.30400844
-4.06103052,0.96041538,0.00109746,0.13806346,0.55236633,0.00560752,0.29211311,0.30217998
-4.05502751,0.95463289,0.00104116,0.14053361,0.54905441,0.00546582,0.29333487,0.30020890
-4.04902451,0.94745696,0.00098447,0.14252005,0.54478156,0.00531836,0.29374701,0.29807982
-4.04302151,0.93888986,0.00092833,0.14401695,0.53955706,0.00516604,0.29335316,0.29578020
-4.03701851,0.92897858,0.00087381,0.14503492,0.53341778,0.00500998,0.29218016,0.29330231
-4.03101551,0.91781873,0.00082204,0.14560109,0.52643019,0.00485148,0.29027884,0.29064486
-4.02501251,0.90555602,0.00077426,0.14575845,0.51869091,0.00469210,0.28772392,0.28781424
-4.01900950,0.89238530,0.00073182,0.14556452,0.51032592,0.00453355,0.28461300,0.28482522
-4.01300650,0.87854698,0.00069616,0.14508930,0.50148826,0.00437778,0.28106456,0.28170127
-4.00700350,0.86432113,0.00066883,0.14441261,0.49235445,0.00422681,0.27721514,0.27847425
-4.00100050,0.85001937,0.00065151,0.14362096,0.48311971,0.00408281,0.27321570,0.27518380
-3.99499750,0.83597492,0.00064597,0.14280396,0.47399209,0.00394793,0.26922729,0.27187605
-3.98899450,0.82253124,0.00065409,0.14205059,0.46518589,0.00382431,0.26541615,0.26860214
-3.98299150,0.81002965,0.00067787,0.14144532,0.45691445,0.00371397,0.26194851,0.26541627
-3.97698849,0.79879658,0.00071938,0.14106443,0.44938269,0.00361873,0.25898515,0.26237350
-3.97098549,0.78913073,0.00078080,0.14097258,0.44277976,0.00354019,0.25667589,0.25952742
-3.96498249,0.78129096,0.00086430,0.14121977,0.43727189,0.00347962,0.25515441,0.25692769
-3.95897949,0.77548515,0.00097211,0.14183896,0.43299588,0.00343789,0.25453332,0.25461757
-3.95297649,0.77186064,0.00110638,0.14284433,0.43005348,0.00341546,0.25489981,0.25263166
-3.94697349,0.77049660,0.00126917,0.14423032,0.42850676,0.00341233,0.25631211,0.25099377
-3.94097049,0.77139871,0.00146234,0.14597148,0.42837482,0.00342800,0.25879663,0.24971520
-3.93496748,0.77449633,0.00168749,0.14802317,0.42963192,0.00346146,0.26234627,0.24879344
-3.92896448,0.77964244,0.00194588,0.15032296,0.43220708,0.00351123,0.26691963,0.24821140
-3.92296148,0.78661625,0.00223827,0.15279288,0.43598529,0.00357535,0.27244142,0.24793721
-3.91695848,0.79512866,0.00256489,0.15534215,0.44081027,0.00365142,0.27880399,0.24792469
-3.91095548,0.80483014,0.00292528,0.15787053,0.44648869,0.00373669,0.28586990,0.24811446
-3.90495248,0.81532109,0.00331823,0.16027196,0.45279580,0.00382807,0.29347557,0.24843572
-3.89894947,0.82616409,0.00374172,0.16243837,0.45948217,0.00392227,0.30143591,0.24880861
-3.89294647,0.83689777,0.00419282,0.16426364,0.46628144,0.00401586,0.30954962,0.24914707
-3.88694347,0.84705166,0.00466767,0.16564730,0.47291873,0.00410535,0.31760526,0.24936218
-3.88094047,0.85616161,0.00516151,0.16649807,0.47911945,0.00418732,0.32538760,0.24936565
-3.87493747,0.86378515,0.00566868,0.16673695,0.48461811,0.00425850,0.33268430,0.24907360
-3.86893447,0.86951613,0.00618270,0.16629978,0.48916694,0.00431588,0.33929245,0.24841008
-3.86293147,0.87299817,0.00669639,0.16513930,0.49254386,0.00435677,0.34502486,0.24731054
-3.85692846,0.87393635,0.00720201,0.16322643,0.49455953,0.00437890,0.34971587,0.24572475
-3.85092546,0.87210673,0.00769143,0.16055097,0.49506327,0.00438050,0.35322638,0.24361929
-3.84492246,0.86736320,0.00815638,0.15712163,0.49394757,0.00436030,0.35544797,0.24097928
-3.83891946,0.85964168,0.00858862,0.15296535,0.49115102,0.00431759,0.35630594,0.23780933
-3.83291646,0.84896121,0.00898025,0.14812612,0.48665961,0.00425226,0.35576116,0.23413373
-3.82691346,0.83542224,0.00932392,0.14266326,0.48050635,0.00416474,0.35381069,0.22999575
-3.82091046,0.81920210,0.00961310,0.13664928,0.47276929,0.00405601,0.35048716,0.22545617
-3.81490745,0.80054798,0.00984226,0.13016750,0.46356806,0.00392757,0.34585695,0.22059114
-3.80890445,0.77976780,0.01000711,0.12330942,0.45305909,0.00378136,0.34001737,0.21548940
-3.80290145,0.75721954,0.01010474,0.11617206,0.44142995,0.00361971,0.33309290,0.21024918
-3.79689845,0.73329949,0.01013374,0.10885529,0.42889286,0.00344528,0.32523080,0.20497482
-3.79089545,0.70843015,0.01009423,0.10145940,0.41567796,0.00326095,0.31659625,0.19977349
-3.78489245,0.68304834,0.00998791,0.09408276,0.40202653,0.00306980,0.30736741,0.19475196
-3.77888944,0.65759418,0.00981800,0.08681991,0.38818463,0.00287495,0.29773047,0.19001398
-3.77288644,0.63250139,0.00958913,0.07975989,0.37439737,0.00267958,0.28787513,0.18565805
-3.76688344,0.60818948,0.00930720,0.07298504,0.36090415,0.00248680,0.27799060,0.18177610
-3.76088044,0.58505815,0.00897922,0.06657015,0.34793507,0.00229964,0.26826236,0.17845285
-3.75487744,0.56348397,0.00861308,0.06058200,0.33570865,0.00212100,0.25886981,0.17576615
-3.74887444,0.54381959,0.00821730,0.05507931,0.32443081,0.00195360,0.24998482,0.17378809
-3.74287144,0.52639518,0.00780083,0.05011298,0.31429528,0.00180003,0.24177122,0.17258704
-3.73686843,0.51152201,0.00737275,0.04572657,0.30548502,0.00166267,0.23438512,0.17223020
-3.73086543,0.49949765,0.00694208,0.04195705,0.29817471,0.00154376,0.22797600,0.17278677
-3.72486243,0.49061234,0.00651754,0.03883564,0.29253388,0.00144539,0.22268835,0.17433137
-3.71885943,0.48515597,0.00610736,0.03638873,0.28873039,0.00136954,0.21866354,0.17694752
-3.71285643,0.48342488,0.00571909,0.03463875,0.28693388,0.00131812,0.21604192,0.18073092
-3.70685343,0.48572810,0.00535951,0.03360499,0.28731887,0.00129295,0.21496461,0.18579223
-3.70085043,0.49239212,0.00503449,0.03330425,0.29006719,0.00129584,0.21557491,0.19225923
-3.69484742,0.50376380,0.00474893,0.03375128,0.29536925,0.00132860,0.21801914,0.20027797
-3.68884442,0.52021097,0.00450674,0.03495904,0.30342411,0.00139303,0.22244650,0.21001288
-3.68284142,0.54212027,0.00431079,0.03693862,0.31443811,0.00149096,0.22900819,0.22164564
-3.67683842,0.56989227,0.00416297,0.03969898,0.32862185,0.00162422,0.23785531,0.23537279
-3.67083542,0.60393363,0.00406421,0.04324634,0.34618573,0.00179461,0.24913595,0.25140204
-3.66483242,0.64464668,0.00401454,0.04758347,0.36733399,0.00200394,0.26299124,0.26994732
-3.65882941,0.69241662,0.00401313,0.05270871,0.39225760,0.00225388,0.27955069,0.29122283
-3.65282641,0.74759694,0.00405845,0.05861487,0.42112616,0.00254601,0.29892700,0.31543613
-3.64682341,0.81049358,0.00414828,0.06528815,0.45407930,0.00288170,0.32121051,0.34278057
-3.64082041,0.88134857,0.00427987,0.07270697,0.49121796,0.00326207,0.34646373,0.37342737
-3.63481741,0.96032407,0.00445003,0.08084102,0.53259601,0.00368791,0.37471616,0.40751757
-3.62881441,1.04748737,0.00465523,0.08965037,0.57821265,0.00415961,0.40595975,0.44515435
-3.62281141,1.14279780,0.00489174,0.09908491,0.62800605,0.00467713,0.44014534,0.48639577
-3.61680840,1.24609628,0.00515573,0.10908407,0.68184874,0.00523986,0.47718026,0.53124851
-3.61080540,1.35709795,0.00544342,0.11957689,0.73954485,0.00584666,0.51692742,0.57966272
-3.60480240,1.47538858,0.00575112,0.13048251,0.80082967,0.00649576,0.55920588,0.63152825
-3.59879940,1.60042489,0.00607543,0.14171102,0.86537153,0.00718475,0.60379311,0.68667248
-3.59279640,1.73153894,0.00641329,0.15316479,0.93277608,0.00791059,0.65042880,0.74485981
-3.58679340,1.86794664,0.00676204,0.16474006,1.00259283,0.00866957,0.69882022,0.80579292
-3.58079040,2.00875993,0.00711956,0.17632895,1.07432375,0.00945739,0.74864873,0.86911580
-3.57478739,2.15300227,0.00748424,0.18782167,1.14743360,0.01026913,0.79957749,0.93441830
-3.56878439,2.29962690,0.00785506,0.19910888,1.22136150,0.01109939,0.85125961,1.00124236
-3.56278139,2.44753695,0.00823153,0.21008421,1.29553338,0.01194225,0.90334670,1.06908937
-3.55677839,2.59560672,0.00861372,0.22064661,1.36937459,0.01279144,0.95549724,1.13742871
-3.55077539,2.74270323,0.00900211,0.23070269,1.44232219,0.01364037,1.00738427,1.20570698
-3.54477239,2.88770707,0.00939756,0.24016873,1.51383640,0.01448224,1.05870221,1.27335769
-3.53876938,3.02953183,0.00980116,0.24897242,1.58341067,0.01531013,1.10917219,1.33981112
-3.53276638,3.16714137,0.01021407,0.25705413,1.65057989,0.01611711,1.15854588,1.40450402
-3.52676338,3.29956434,0.01063736,0.26436777,1.71492654,0.01689631,1.20660739,1.46688885
-3.52076038,3.42590550,0.01107185,0.27088115,1.77608445,0.01764103,1.25317328,1.52644238
-3.51475738,3.54535380,0.01151789,0.27657580,1.83374029,0.01834482,1.29809073,1.58267334
-3.50875438,3.65718703,0.01197522,0.28144638,1.88763265,0.01900157,1.34123392,1.63512916
-3.50275138,3.76077345,0.01244280,0.28549956,1.93754917,0.01960558,1.38249912,1.68340158
-3.49674837,3.85557067,0.01291867,0.28875270,1.98332189,0.02015165,1.42179852,1.72713107
-3.49074537,3.94112243,0.01339989,0.29123208,2.02482142,0.02063514,1.45905369,1.76601030
-3.48474237,4.01705398,0.01388246,0.29297113,2.06195036,0.02105203,1.49418885,1.79978653
-3.47873937,4.08306678,0.01436132,0.29400851,2.09463668,0.02139900,1.52712474,1.82826316
-3.47273637,4.13893323,0.01483042,0.29438636,2.12282747,0.02167345,1.55777345,1.85130047
-3.46673337,4.18449231,0.01528284,0.29414858,2.14648377,0.02187357,1.58603485,1.86881587
-3.46073037,4.21964651,0.01571094,0.29333956,2.16557688,0.02199840,1.61179502,1.88078357
-3.45472736,4.24436066,0.01610656,0.29200313,2.18008641,0.02204782,1.63492681,1.88723400
-3.44872436,4.25866281,0.01646132,0.29018192,2.19000050,0.02202260,1.65529290,1.88825289
-3.44272136,4.26264726,0.01676689,0.28791718,2.19531807,0.02192440,1.67275121,1.88398014
-3.43671836,4.25647947,0.01701528,0.28524898,2.19605304,0.02175574,1.68716253,1.87460851
-3.43071536,4.24040240,0.01719920,0.28221674,2.19224041,0.02152001,1.69839996,1.86038191
-3.42471236,4.21474375,0.01731233,0.27886009,2.18394346,0.02122140,1.70635979,1.84159345
-3.41870935,4.17992332,0.01734961,0.27521995,2.17126188,0.02086483,1.71097304,1.81858291
-3.41270635,4.13645949,0.01730749,0.27133963,2.15433992,0.02045587,1.71221707,1.79173363
-3.40670335,4.08497407,0.01718412,0.26726600,2.13337403,0.02000062,1.71012639,1.76146863
-3.40070035,4.02619457,0.01697944,0.26305047,2.10861925,0.01950561,1.70480200,1.72824590
-3.39469735,3.96095311,0.01669531,0.25874973,2.08039367,0.01897763,1.69641836,1.69255270
-3.38869435,3.89018137,0.01633541,0.25442614,2.04908050,0.01842361,1.68522759,1.65489891
-3.38269135,3.81490114,0.01590521,0.25014772,2.01512712,0.01785046,1.67156018,1.61580937
-3.37668834,3.73621039,0.01541176,0.24598762,1.97904111,0.01726491,1.65582194,1.57581538
-3.37068534,3.65526479,0.01486350,0.24202316,1.94138276,0.01667336,1.63848715,1.53544546
-3.36468234,3.57325531,0.01426996,0.23833433,1.90275462,0.01608180,1.62008781,1.49521550
-3.35867934,3.49138233,0.01364145,0.23500194,1.86378793,0.01549564,1.60119943,1.45561883
-3.35267634,3.41082723,0.01298870,0.23210529,1.82512666,0.01491965,1.58242376,1.41711615
-3.34667334,3.33272265,0.01232254,0.22971974,1.78740971,0.01435789,1.56436919,1.38012603
-3.34067034,3.25812241,0.01165354,0.22791403,1.75125201,0.01381369,1.54762962,1.34501608
-3.33466733,3.18797263,0.01099167,0.22674763,1.71722533,0.01328960,1.53276281,1.31209533
-3.32866433,3.12308513,0.01034608,0.22626831,1.68583974,0.01278747,1.52026904,1.28160801
-3.32266133,3.06411459,0.00972479,0.22650986,1.65752662,0.01230844,1.51057134,1.25372914
-3.31665833,3.01154036,0.00913457,0.22749035,1.63262395,0.01185300,1.50399802,1.22856209
-3.31065533,2.96565393,0.00858081,0.22921082,1.61136471,0.01142114,1.50076847,1.20613829
-3.30465233,2.92655282,0.00806746,0.23165460,1.59386896,0.01101236,1.50098294,1.18641922
-3.29864932,2.89414112,0.00759704,0.23478731,1.58014006,0.01062581,1.50461686,1.16930056
-3.29264632,2.86813690,0.00717073,0.23855747,1.57006520,0.01026037,1.51151990,1.15461857
-3.28664332,2.84808628,0.00678849,0.24289784,1.56342035,0.00991480,1.52142003,1.14215824
-3.28064032,2.83338353,0.00644921,0.24772735,1.55987944,0.00958776,1.53393232,1.13166324
-3.27463732,2.82329650,0.00615089,0.25295353,1.55902739,0.00927794,1.54857215,1.12284707
-3.26863432,2.81699637,0.00589091,0.25847545,1.56037639,0.00898414,1.56477228,1.11540506
-3.26263132,2.81359036,0.00566621,0.26418689,1.56338485,0.00870528,1.58190303,1.10902686
-3.25662831,2.81215620,0.00547352,0.26997971,1.56747808,0.00844050,1.59929466,1.10340882
-3.25062531,2.81177683,0.00530959,0.27574722,1.57206992,0.00818916,1.61626101,1.09826578
-3.24462231,2.81157396,0.00517133,0.28138741,1.57658424,0.00795088,1.63212348,1.09334192
-3.23861931,2.81073916,0.00505604,0.28680597,1.58047566,0.00772552,1.64623416,1.08842011
-3.23261631,2.80856129,0.00496147,0.29191879,1.58324841,0.00751322,1.65799736,1.08332956
-3.22661331,2.80444913,0.00488593,0.29665411,1.58447270,0.00731434,1.66688868,1.07795134
-3.22061031,2.79794870,0.00482835,0.30095403,1.58379805,0.00712950,1.67247078,1.07222170
-3.21460730,2.78875449,0.00478827,0.30477542,1.58096304,0.00695952,1.67440561,1.06613309
-3.20860430,2.77671456,0.00476582,0.30809023,1.57580126,0.00680542,1.67246240,1.05973289
-3.20260130,2.76182949,0.00476164,0.31088523,1.56824336,0.00666840,1.66652166,1.05312003
-3.19659830,2.74424571,0.00477684,0.31316119,1.55831536,0.00654980,1.65657487,1.04643960
-3.19059530,2.72424348,0.00481283,0.31493158,1.54613341,0.00645110,1.64272037,1.03987601
-3.18459230,2.70222073,0.00487127,0.31622099,1.53189542,0.00637390,1.62515569,1.03364479
-3.17858929,2.67867347,0.00495386,0.31706321,1.51587023,0.00631988,1.60416689,1.02798374
-3.17258629,2.65417391,0.00506228,0.31749925,1.49838473,0.00629084,1.58011552,1.02314365
-3.16658329,2.62934751,0.00519803,0.31757525,1.47980984,0.00628863,1.55342392,1.01937918
-3.16058029,2.60484998,0.00536232,0.31734065,1.46054581,0.00631519,1.52455954,1.01694029
-3.15457729,2.58134530,0.00555600,0.31684636,1.44100784,0.00637249,1.49401897,1.01606464
-3.14857429,2.55948564,0.00577944,0.31614329,1.42161221,0.00646257,1.46231245,1.01697108
-3.14257129,2.53989394,0.00603254,0.31528127,1.40276389,0.00658752,1.42994928,1.01985475
-3.13656828,2.52314967,0.00631466,0.31430812,1.38484571,0.00674946,1.39742476,1.02488364
-3.13056528,2.50977802,0.00662464,0.31326927,1.36820965,0.00695050,1.36520900,1.03219674
-3.12456228,2.50024258,0.00696083,0.31220757,1.35317013,0.00719278,1.33373779,1.04190369
-3.11855928,2.49494133,0.00732113,0.31116344,1.33999960,0.00747837,1.30340572,1.05408571
-3.11255628,2.49420558,0.00770306,0.31017518,1.32892613,0.00780928,1.27456152,1.06879753
-3.10655328,2.49830128,0.00810382,0.30927949,1.32013286,0.00818742,1.24750543,1.08606998
-3.10055028,2.50743197,0.00852042,0.30851197,1.31375891,0.00861447,1.22248856,1.10591296
-3.09454727,2.52174269,0.00894974,0.30790759,1.30990148,0.00909190,1.19971371,1.12831820
-3.08854427,2.54132412,0.00938864,0.30750111,1.30861865,0.00962081,1.17933751,1.15326163
-3.08254127,2.56621604,0.00983403,0.30732726,1.30993248,0.01020189,1.16147340,1.18070493
-3.07653827,2.59640987,0.01028295,0.30742067,1.31383204,0.01083527,1.14619510,1.21059609
-3.07053527,2.63184941,0.01073265,0.30781558,1.32027604,0.01152048,1.13354030,1.24286865
-3.06453227,2.67242997,0.01118061,0.30854527,1.32919483,0.01225625,1.12351419,1.27743986
-3.05852926,2.71799546,0.01162454,0.30964115,1.34049160,0.01304049,1.11609262,1.31420750
-3.05252626,2.76833390,0.01206244,0.31113169,1.35404280,0.01387015,1.11122476,1.35304584
-3.04652326,2.82317159,0.01249257,0.31304116,1.36969784,0.01474114,1.10883522,1.39380083
-3.04052026,2.88216656,0.01291340,0.31538819,1.38727818,0.01564830,1.10882546,1.43628500
-3.03451726,2.94490196,0.01332360,0.31818441,1.40657613,0.01658531,1.11107472,1.48027247
-3.02851426,3.01088012,0.01372198,0.32143301,1.42735367,0.01754477,1.11544048,1.52549459
-3.02251126,3.07951817,0.01410745,0.32512755,1.44934147,0.01851816,1.12175868,1.57163656
-3.01650825,3.15014584,0.01447897,0.32925087,1.47223869,0.01949597,1.12984375,1.61833557
-3.01050525,3.22200609,0.01483552,0.33377438,1.49571356,0.02046780,1.13948872,1.66518077
-3.00450225,3.29425901,0.01517604,0.33865760,1.51940519,0.02142249,1.15046564,1.71171524
-2.99849925,3.36598937,0.01549944,0.34384810,1.54292666,0.02234836,1.16252627,1.75744018
-2.99249625,3.43621761,0.01580453,0.34928180,1.56586942,0.02323340,1.17540329,1.80182128
-2.98649325,3.50391439,0.01609008,0.35488361,1.58780903,0.02406554,1.18881215,1.84429712
-2.98049025,3.56801803,0.01635480,0.36056849,1.60831209,0.02483290,1.20245339,1.88428927
-2.97448724,3.62745446,0.01659733,0.36624276,1.62694414,0.02552410,1.21601572,1.92121391
-2.96848424,3.68115886,0.01681627,0.37180566,1.64327816,0.02612849,1.22917949,1.95449433
-2.96248124,3.72809827,0.01701023,0.37715119,1.65690357,0.02663648,1.24162085,1.98357389
-2.95647824,3.76729420,0.01717782,0.38217005,1.66743511,0.02703972,1.25301621,2.00792896
-2.95047524,3.79784459,0.01731764,0.38675168,1.67452153,0.02733135,1.26304709,2.02708134
-2.94447224,3.81894423,0.01742837,0.39078641,1.67785358,0.02750620,1.27140524,2.04060961
-2.93846923,3.82990309,0.01750871,0.39416749,1.67717111,0.02756090,1.27779785,2.04815921
-2.93246623,3.83016194,0.01755742,0.39679325,1.67226911,0.02749398,1.28195282,2.04945074
-2.92646323,3.81930498,0.01757332,0.39856904,1.66300247,0.02730592,1.28362406,2.04428646
-2.92046023,3.79706915,0.01755528,0.39940918,1.64928932,0.02699915,1.28259650,2.03255477
-2.91445723,3.76335004,0.01750228,0.39923873,1.63111308,0.02657799,1.27869093,2.01423258
-2.90845423,3.71820446,0.01741334,0.39799516,1.60852304,0.02604853,1.27176839,1.98938574
-2.90245123,3.66184959,0.01728763,0.39562981,1.58163355,0.02541852,1.26173413,1.95816759
-2.89644822,3.59465905,0.01712444,0.39210917,1.55062201,0.02469718,1.24854083,1.92081571
-2.89044522,3.51715594,0.01692324,0.38741597,1.51572558,0.02389496,1.23219106,1.87764702
-2.88444222,3.43000308,0.01668375,0.38154996,1.47723672,0.02302332,1.21273878,1.82905161
-2.87843922,3.33399079,0.01640597,0.37452842,1.43549776,0.02209449,1.19028981,1.77548522
-2.87243622,3.23002222,0.01609027,0.36638630,1.39089443,0.02112113,1.16500097,1.71746072
-2.86643322,3.11909674,0.01573741,0.35717609,1.34384861,0.02011614,1.13707802,1.65553876
-2.86043022,3.00229141,0.01534867,0.34696713,1.29481026,0.01909232,1.10677219,1.59031768
-2.85442721,2.88074108,0.01492583,0.33584468,1.24424874,0.01806210,1.07437533,1.52242298
-2.84842421,2.75561720,0.01447128,0.32390849,1.19264366,0.01703736,1.04021372,1.45249638
-2.84242121,2.62810603,0.01398796,0.31127091,1.14047544,0.01602909,1.00464081,1.38118483
-2.83641821,2.49938645,0.01347941,0.29805478,1.08821574,0.01504730,0.96802879,1.30912950
-2.83041521,2.37060811,0.01294974,0.28439082,1.03631812,0.01410075,0.93075950,1.23695519
-2.82441221,2.24287034,0.01240353,0.27041492,0.98520900,0.01319690,0.89321490,1.16526011
-2.81840920,2.11720249,0.01184582,0.25626513,0.93527946,0.01234177,0.85576741,1.09460657
-2.81240620,1.99454629,0.01128194,0.24207867,0.88687789,0.01153993,0.81877058,1.02551256
-2.80640320,1.87574082,0.01071741,0.22798892,0.84030403,0.01079445,0.78255034,0.95844463
-2.80040020,1.76151062,0.01015785,0.21412254,0.79580440,0.01010700,0.74739741,0.89381228
-2.79439720,1.65245735,0.00960877,0.20059687,0.75356953,0.00947790,0.71356096,0.83196388
-2.78839420,1.54905533,0.00907549,0.18751766,0.71373296,0.00890622,0.68124402,0.77318443
-2.78239120,1.45165118,0.00856299,0.17497719,0.67637219,0.00839001,0.65060064,0.71769516
-2.77638819,1.36046749,0.00807579,0.16305293,0.64151149,0.00792640,0.62173509,0.66565500
-2.77038519,1.27561041,0.00761789,0.15180674,0.60912647,0.00751186,0.59470309,0.61716384
-2.76438219,1.19708087,0.00719269,0.14128456,0.57915034,0.00714238,0.56951485,0.57226748
-2.75837919,1.12478880,0.00680296,0.13151672,0.55148131,0.00681371,0.54613999,0.53096411
-2.75237619,1.05856988,0.00645087,0.12251876,0.52599114,0.00652158,0.52451387,0.49321196
-2.74637319,0.99820398,0.00613799,0.11429270,0.50253417,0.00626186,0.50454523,0.45893791
-2.74037019,0.94343449,0.00586542,0.10682871,0.48095658,0.00603077,0.48612448,0.42804668
-2.73436718,0.89398770,0.00563379,0.10010711,0.46110540,0.00582505,0.46913245,0.40043020
-2.72836418,0.84959138,0.00544349,0.09410054,0.44283684,0.00564202,0.45344909,0.37597678
-2.72236118,0.80999163,0.00529468,0.08877624,0.42602359,0.00547970,0.43896163,0.35457974
-2.71635818,0.77496751,0.00518751,0.08409834,0.41056080,0.00533686,0.42557188,0.33614502
-2.71035518,0.74434254,0.00512217,0.08002994,0.39637036,0.00521300,0.41320224,0.32059758
-2.70435218,0.71799275,0.00509906,0.07653506,0.38340350,0.00510833,0.40180020,0.30788617
-2.69834917,0.69585090,0.00511881,0.07358024,0.37164141,0.00502367,0.39134103,0.29798635
-2.69234617,0.67790673,0.00518237,0.07113573,0.36109408,0.00496042,0.38182867,0.29090151
-2.68634317,0.66420322,0.00529100,0.06917632,0.35179732,0.00492035,0.37329461,0.28666184
-2.68034017,0.65482899,0.00544626,0.06768165,0.34380819,0.00490550,0.36579493,0.28532129
-2.67433717,0.64990738,0.00564989,0.06663613,0.33719906,0.00491802,0.35940573,0.28695251
-2.66833417,0.64958241,0.00590374,0.06602838,0.33205070,0.00496000,0.35421698,0.29163997
-2.66233117,0.65400259,0.00620958,0.06585030,0.32844459,0.00503329,0.35032524,0.29947156
-2.65632816,0.66330306,0.00656893,0.06609584,0.32645498,0.00513939,0.34782569,0.31052893
-2.65032516,0.67758698,0.00698282,0.06675949,0.32614098,0.00527927,0.34680361,0.32487695
-2.64432216,0.69690709,0.00745158,0.06783467,0.32753918,0.00545325,0.34732608,0.34255292
-2.63831916,0.72124832,0.00797463,0.06931204,0.33065708,0.00566096,0.34943407,0.36355575
-2.63231616,0.75051225,0.00855021,0.07117791,0.33546761,0.00590118,0.35313546,0.38783597
-2.62631316,0.78450451,0.00917529,0.07341282,0.34190520,0.00617191,0.35839937,0.41528688
-2.62031016,0.82292556,0.00984534,0.07599036,0.34986347,0.00647029,0.36515207,0.44573754
-2.61430715,0.86536579,0.01055429,0.07887642,0.35919470,0.00679265,0.37327486,0.47894801
-2.60830415,0.91130529,0.01129453,0.08202878,0.36971125,0.00713462,0.38260392,0.51460733
-2.60230115,0.96011868,0.01205691,0.08539730,0.38118885,0.00749114,0.39293236,0.55233454
