energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.21110555,2.46722432,-2.46722432,0.01256947,-0.01256947,0.18497188,-0.18497188,0.41150314,-0.41150314,0.91099274,-0.91099274,0.01210775,-0.01210775,0.97073332,-0.97073332,0.99739955,-0.99739955,0.06114507,-0.06114507
-4.20510255,2.46164662,-2.46164662,0.01170188,-0.01170188,0.18727177,-0.18727177,0.40823471,-0.40823471,0.92085613,-0.92085613,0.01157544,-0.01157544,0.95996834,-0.95996834,0.98533411,-0.98533411,0.06079161,-0.06079161
-4.19909955,2.45200737,-2.45200737,0.01083979,-0.01083979,0.18908994,-0.18908994,0.40371237,-0.40371237,0.92966506,-0.92966506,0.01107409,-0.01107409,0.94759108,-0.94759108,0.97130834,-0.97130834,0.06034489,-0.06034489
-4.19309655,2.43823935,-2.43823935,0.00999214,-0.00999214,0.19038149,-0.19038149,0.39793036,-0.39793036,0.93726471,-0.93726471,0.01061772,-0.01061772,0.93368861,-0.93368861,0.95537193,-0.95537193,0.05980123,-0.05980123
-4.18709355,2.42026047,-2.42026047,0.00916685,-0.00916685,0.19110709,-0.19110709,0.39089767,-0.39089767,0.94348754,-0.94348754,0.01022001,-0.01022001,0.91833809,-0.91833809,0.93756982,-0.93756982,0.05915639,-0.05915639
-4.18109055,2.39798750,-2.39798750,0.00837071,-0.00837071,0.19123469,-0.19123469,0.38264064,-0.38264064,0.94816064,-0.94816064,0.00989416,-0.00989416,0.90160973,-0.90160973,0.91794659,-0.91794659,0.05840595,-0.05840595
-4.17508754,2.37135201,-2.37135201,0.00760942,-0.00760942,0.19074116,-0.19074116,0.37320494,-0.37320494,0.95111445,-0.95111445,0.00965265,-0.00965265,0.88357075,-0.88357075,0.89655173,-0.89655172,0.05754581,-0.05754581
-4.16908454,2.34031746,-2.34031746,0.00688748,-0.00688748,0.18961368,-0.18961368,0.36265699,-0.36265699,0.95219212,-0.95219212,0.00950704,-0.00950704,0.86429013,-0.86429013,0.87344525,-0.87344525,0.05657265,-0.05657265
-4.16308154,2.30489647,-2.30489647,0.00620834,-0.00620834,0.18785085,-0.18785085,0.35108459,-0.35108459,0.95125937,-0.95125937,0.00946779,-0.00946779,0.84384354,-0.84384354,0.84870344,-0.84870344,0.05548445,-0.05548445
-4.15707854,2.26516718,-2.26516718,0.00557438,-0.00557438,0.18546352,-0.18546352,0.33859680,-0.33859680,0.94821403,-0.94821403,0.00954405,-0.00954405,0.82231846,-0.82231845,0.82242420,-0.82242420,0.05428092,-0.05428092
-4.15107554,2.22128759,-2.22128759,0.00498701,-0.00498701,0.18247513,-0.18247513,0.32532282,-0.32532282,0.94299489,-0.94299489,0.00974345,-0.00974345,0.79981872,-0.79981872,0.79473179,-0.79473178,0.05296390,-0.05296390
-4.14507254,2.17350706,-2.17350705,0.00444680,-0.00444680,0.17892175,-0.17892175,0.31141024,-0.31141024,0.93558933,-0.93558933,0.01007191,-0.01007191,0.77646848,-0.77646848,0.76578046,-0.76578046,0.05153767,-0.05153767
-4.13906953,2.12217413,-2.12217413,0.00395356,-0.00395356,0.17485154,-0.17485154,0.29702237,-0.29702237,0.92603926,-0.92603926,0.01053342,-0.01053342,0.75241505,-0.75241505,0.73575705,-0.73575705,0.05000916,-0.05000916
-4.13306653,2.06774021,-2.06774020,0.00350645,-0.00350645,0.17032393,-0.17032393,0.28233511,-0.28233511,0.91444501,-0.91444501,0.01112987,-0.01112987,0.72783068,-0.72783068,0.70488193,-0.70488193,0.04838809,-0.04838809
-4.12706353,2.01075868,-2.01075868,0.00310413,-0.00310413,0.16540827,-0.16540827,0.26753321,-0.26753321,0.90096691,-0.90096691,0.01186087,-0.01186087,0.70291282,-0.70291282,0.67340869,-0.67340869,0.04668693,-0.04668693
-4.12106053,1.95187962,-1.95187962,0.00274484,-0.00274484,0.16018227,-0.16018227,0.25280634,-0.25280634,0.88582444,-0.88582444,0.01272362,-0.01272362,0.67788319,-0.67788319,0.64162209,-0.64162209,0.04492079,-0.04492079
-4.11505753,1.89184003,-1.89184003,0.00242649,-0.00242649,0.15473007,-0.15473007,0.23834500,-0.23834500,0.86929304,-0.86929304,0.01371278,-0.01371278,0.65298539,-0.65298539,0.60983471,-0.60983471,0.04310717,-0.04310717
-4.10905453,1.83145038,-1.83145038,0.00214682,-0.00214682,0.14914015,-0.14914015,0.22433649,-0.22433649,0.85169855,-0.85169855,0.01482045,-0.01482045,0.62848135,-0.62848135,0.57838215,-0.57838215,0.04126570,-0.04126570
-4.10305153,1.77157765,-1.77157765,0.00190343,-0.00190343,0.14350312,-0.14350312,0.21096115,-0.21096115,0.83340962,-0.83340962,0.01603615,-0.01603615,0.60464671,-0.60464671,0.54761717,-0.54761717,0.03941764,-0.03941764
-4.09704852,1.71312601,-1.71312601,0.00169385,-0.00169385,0.13790949,-0.13790949,0.19838890,-0.19838890,0.81482844,-0.81482844,0.01734694,-0.01734694,0.58176545,-0.58176545,0.51790276,-0.51790276,0.03758550,-0.03758550
-4.09104552,1.65701565,-1.65701565,0.00151565,-0.00151565,0.13244749,-0.13244749,0.18677628,-0.18677628,0.79638012,-0.79638012,0.01873754,-0.01873754,0.56012381,-0.56012381,0.48960457,-0.48960457,0.03579243,-0.03579243
-4.08504252,1.60416073,-1.60416073,0.00136646,-0.00136646,0.12720101,-0.12720101,0.17626402,-0.17626402,0.77850126,-0.77850126,0.02019064,-0.02019064,0.54000407,-0.54000406,0.46308289,-0.46308289,0.03406176,-0.03406176
-4.07903952,1.55544719,-1.55544719,0.00124401,-0.00124401,0.12224778,-0.12224778,0.16697513,-0.16697513,0.76162795,-0.76162795,0.02168717,-0.02168717,0.52167802,-0.52167802,0.43868430,-0.43868430,0.03241642,-0.03241642
-4.07303652,1.51171116,-1.51171116,0.00114614,-0.00114614,0.11765770,-0.11765770,0.15901348,-0.15901348,0.74618393,-0.74618393,0.02320673,-0.02320673,0.50540077,-0.50540077,0.41673341,-0.41673341,0.03087839,-0.03087839
-4.06703352,1.47371851,-1.47371851,0.00107086,-0.00107086,0.11349152,-0.11349152,0.15246296,-0.15246296,0.73256898,-0.73256898,0.02472807,-0.02472807,0.49140463,-0.49140463,0.39752477,-0.39752477,0.02946823,-0.02946823
-4.06103052,1.44214599,-1.44214599,0.00101634,-0.00101634,0.10979983,-0.10979983,0.14738690,-0.14738690,0.72114806,-0.72114806,0.02622960,-0.02622960,0.47989355,-0.47989355,0.38131518,-0.38131518,0.02820457,-0.02820457
-4.05502751,1.41756432,-1.41756432,0.00098091,-0.00098091,0.10662220,-0.10662220,0.14382788,-0.14382788,0.71224137,-0.71224137,0.02768996,-0.02768996,0.47103791,-0.47103791,0.36831655,-0.36831655,0.02710372,-0.02710372
-4.04902451,1.40042339,-1.40042339,0.00096303,-0.00096303,0.10398679,-0.10398679,0.14180773,-0.14180773,0.70611554,-0.70611554,0.02908855,-0.02908855,0.46496997,-0.46496997,0.35868949,-0.35868949,0.02617927,-0.02617927
-4.04302151,1.39103960,-1.39103960,0.00096133,-0.00096133,0.10191002,-0.10191002,0.14132761,-0.14132761,0.70297605,-0.70297605,0.03040609,-0.03040609,0.46177978,-0.46177978,0.35253775,-0.35253775,0.02544178,-0.02544178
-4.03701851,1.38958556,-1.38958555,0.00097455,-0.00097455,0.10039665,-0.10039665,0.14236816,-0.14236816,0.70296095,-0.70296095,0.03162512,-0.03162512,0.46151159,-0.46151159,0.34990361,-0.34990361,0.02489855,-0.02489855
-4.03101551,1.39608188,-1.39608188,0.00100151,-0.00100151,0.09943989,-0.09943989,0.14488962,-0.14488962,0.70613598,-0.70613598,0.03273039,-0.03273039,0.46416098,-0.46416098,0.35076442,-0.35076442,0.02455333,-0.02455333
-4.02501251,1.41039136,-1.41039136,0.00104112,-0.00104112,0.09902180,-0.09902180,0.14883187,-0.14883187,0.71249096,-0.71249096,0.03370924,-0.03370924,0.46967238,-0.46967238,0.35503028,-0.35503028,0.02440626,-0.02440626
-4.01900950,1.43221542,-1.43221542,0.00109234,-0.00109234,0.09911378,-0.09911378,0.15411454,-0.15411454,0.72193768,-0.72193768,0.03455180,-0.03455180,0.47793731,-0.47793731,0.36254316,-0.36254316,0.02445371,-0.02445371
-4.01300650,1.46109308,-1.46109308,0.00115410,-0.00115410,0.09967717,-0.09967717,0.16063703,-0.16063703,0.73430915,-0.73430915,0.03525109,-0.03525109,0.48879331,-0.48879331,0.37307743,-0.37307743,0.02468829,-0.02468829
-4.00700350,1.49640257,-1.49640257,0.00122535,-0.00122535,0.10066398,-0.10066398,0.16827868,-0.16827868,0.74936032,-0.74936032,0.03580306,-0.03580306,0.50202369,-0.50202369,0.38634189,-0.38634189,0.02509884,-0.02509884
-4.00100050,1.53736595,-1.53736595,0.00130498,-0.00130498,0.10201774,-0.10201774,0.17689912,-0.17689912,0.76677044,-0.76677044,0.03620642,-0.03620642,0.51735816,-0.51735816,0.40198355,-0.40198355,0.02567054,-0.02567054
-3.99499750,1.58305709,-1.58305709,0.00139177,-0.00139177,0.10367446,-0.10367446,0.18633893,-0.18633893,0.78614701,-0.78614701,0.03646243,-0.03646243,0.53447469,-0.53447469,0.41959303,-0.41959303,0.02638510,-0.02638510
-3.98899450,1.63241321,-1.63241321,0.00148446,-0.00148446,0.10556371,-0.10556371,0.19642072,-0.19642072,0.80703154,-0.80703154,0.03657455,-0.03657455,0.55300260,-0.55300260,0.43871170,-0.43871170,0.02722094,-0.02722094
-3.98299150,1.68425044,-1.68425044,0.00158164,-0.00158164,0.10760978,-0.10760978,0.20695074,-0.20695074,0.82890712,-0.82890713,0.03654813,-0.03654813,0.57252708,-0.57252708,0.45884045,-0.45884045,0.02815360,-0.02815360
-3.97698849,1.73728351,-1.73728351,0.00168179,-0.00168179,0.10973307,-0.10973307,0.21772116,-0.21772116,0.85120796,-0.85120796,0.03638989,-0.03638989,0.59259532,-0.59259532,0.47945000,-0.47945001,0.02915610,-0.02915610
-3.97098549,1.79014950,-1.79014950,0.00178328,-0.00178328,0.11185157,-0.11185157,0.22851292,-0.22851292,0.87333069,-0.87333069,0.03610756,-0.03610756,0.61272416,-0.61272416,0.49999260,-0.49999260,0.03019946,-0.03019946
-3.96498249,1.84143575,-1.84143575,0.00188438,-0.00188438,0.11388246,-0.11388246,0.23909943,-0.23909943,0.89464752,-0.89464752,0.03570943,-0.03570943,0.63240945,-0.63240945,0.51991469,-0.51991469,0.03125329,-0.03125329
-3.95897949,1.88971116,-1.88971116,0.00198328,-0.00198328,0.11574386,-0.11574386,0.24925084,-0.24925084,0.91452095,-0.91452095,0.03520396,-0.03520396,0.65113669,-0.65113669,0.53867049,-0.53867049,0.03228645,-0.03228645
-3.95297649,1.93356054,-1.93356054,0.00207811,-0.00207811,0.11735664,-0.11735664,0.25873887,-0.25873887,0.93231971,-0.93231971,0.03459951,-0.03459951,0.66839313,-0.66839313,0.55573571,-0.55573571,0.03326776,-0.03326776
-3.94697349,1.97162076,-1.97162076,0.00216699,-0.00216699,0.11864629,-0.11864629,0.26734219,-0.26734219,0.94743551,-0.94743551,0.03390402,-0.03390402,0.68368055,-0.68368055,0.57062128,-0.57062128,0.03416678,-0.03416678
-3.94097049,2.00261778,-2.00261778,0.00224806,-0.00224806,0.11954477,-0.11954477,0.27485198,-0.27485198,0.95930009,-0.95930009,0.03312493,-0.03312493,0.69652872,-0.69652872,0.58288639,-0.58288639,0.03495459,-0.03495459
-3.93496748,2.02540301,-2.02540301,0.00231958,-0.00231958,0.11999229,-0.11999229,0.28107757,-0.28107757,0.96740198,-0.96740198,0.03226906,-0.03226906,0.70650871,-0.70650871,0.59215037,-0.59215037,0.03560456,-0.03560456
-3.92896448,2.03898770,-2.03898770,0.00237990,-0.00237990,0.11993893,-0.11993893,0.28585192,-0.28585192,0.97130218,-0.97130218,0.03134266,-0.03134266,0.71324573,-0.71324573,0.59810308,-0.59810308,0.03609310,-0.03609310
-3.92296148,2.04257363,-2.04257363,0.00242757,-0.00242757,0.11934604,-0.11934604,0.28903661,-0.28903661,0.97064830,-0.97064830,0.03035147,-0.03035147,0.71643081,-0.71643081,0.60051309,-0.60051309,0.03640033,-0.03640033
-3.91695848,2.03557896,-2.03557896,0.00246139,-0.00246139,0.11818739,-0.11818739,0.29052621,-0.29052621,0.96518634,-0.96518634,0.02930092,-0.02930092,0.71583082,-0.71583082,0.59923362,-0.59923362,0.03651065,-0.03651065
-3.91095548,2.01765775,-2.01765775,0.00248044,-0.00248044,0.11644995,-0.11644995,0.29025169,-0.29025169,0.95476961,-0.95476961,0.02819622,-0.02819622,0.71129629,-0.71129629,0.59420571,-0.59420571,0.03641317,-0.03641317
-3.90495248,1.98871217,-1.98871217,0.00248410,-0.00248410,0.11413425,-0.11413425,0.28818280,-0.28818280,0.93936435,-0.93936435,0.02704266,-0.02704266,0.70276670,-0.70276670,0.58545864,-0.58545864,0.03610205,-0.03610205
-3.89894947,1.94889684,-1.94889684,0.00247213,-0.00247213,0.11125437,-0.11125437,0.28432920,-0.28432920,0.91905172,-0.91905172,0.02584578,-0.02584578,0.69027286,-0.69027286,0.57310749,-0.57310749,0.03557663,-0.03557663
-3.89294647,1.89861485,-1.89861485,0.00244464,-0.00244464,0.10783752,-0.10783752,0.27874031,-0.27874031,0.89402604,-0.89402604,0.02461153,-0.02461153,0.67393628,-0.67393628,0.55734801,-0.55734801,0.03484139,-0.03484139
-3.88694347,1.83850565,-1.83850565,0.00240212,-0.00240212,0.10392311,-0.10392311,0.27150388,-0.27150388,0.86458933,-0.86458933,0.02334644,-0.02334644,0.65396554,-0.65396554,0.53844902,-0.53844902,0.03390576,-0.03390576
-3.88094047,1.76942533,-1.76942533,0.00234545,-0.00234545,0.09956158,-0.09956158,0.26274335,-0.26274335,0.83114241,-0.83114241,0.02205771,-0.02205771,0.63064975,-0.63064975,0.51674262,-0.51674262,0.03278377,-0.03278377
-3.87493747,1.69242015,-1.69242015,0.00227586,-0.00227586,0.09481275,-0.09481275,0.25261404,-0.25261404,0.79417294,-0.79417294,0.02075328,-0.02075328,0.60434946,-0.60434946,0.49261284,-0.49261284,0.03149354,-0.03149354
-3.86893447,1.60869469,-1.60869469,0.00219494,-0.00219494,0.08974408,-0.08974408,0.24129848,-0.24129848,0.75424099,-0.75424099,0.01944178,-0.01944178,0.57548550,-0.57548550,0.46648302,-0.46648302,0.03005667,-0.03005667
-3.86293147,1.51957592,-1.51957592,0.00210457,-0.00210457,0.08442861,-0.08442861,0.22900102,-0.22900102,0.71196285,-0.71196285,0.01813249,-0.01813249,0.54452611,-0.54452611,0.43880261,-0.43880261,0.02849752,-0.02849752
-3.85692846,1.42647502,-1.42647502,0.00200694,-0.00200694,0.07894291,-0.07894291,0.21594201,-0.21594201,0.66799378,-0.66799378,0.01683520,-0.01683520,0.51197316,-0.51197316,0.41003397,-0.41003397,0.02684245,-0.02684245
-3.85092546,1.33084862,-1.33084862,0.00190446,-0.00190446,0.07336501,-0.07336501,0.20235175,-0.20235175,0.62301052,-0.62301052,0.01556010,-0.01556010,0.47834793,-0.47834793,0.38063956,-0.38063956,0.02511899,-0.02511899
-3.84492246,1.23416110,-1.23416110,0.00179975,-0.00179975,0.06777242,-0.06777242,0.18846463,-0.18846463,0.57769430,-0.57769430,0.01431758,-0.01431758,0.44417722,-0.44417722,0.35107018,-0.35107018,0.02335510,-0.02335510
-3.83891946,1.13784949,-1.13784949,0.00169560,-0.00169560,0.06224033,-0.06224033,0.17451348,-0.17451348,0.53271505,-0.53271505,0.01311804,-0.01311804,0.40998020,-0.40998020,0.32175455,-0.32175455,0.02157841,-0.02157841
-3.83291646,1.04329233,-1.04329233,0.00159494,-0.00159494,0.05684007,-0.05684007,0.16072453,-0.16072453,0.48871743,-0.48871743,0.01197173,-0.01197173,0.37625665,-0.37625665,0.29309062,-0.29309062,0.01981552,-0.01981552
-3.82691346,0.95178347,-0.95178347,0.00150081,-0.00150081,0.05163783,-0.05163783,0.14731313,-0.14731313,0.44630904,-0.44630904,0.01088856,-0.01088856,0.34347692,-0.34347692,0.26543876,-0.26543876,0.01809148,-0.01809148
-3.82091046,0.86451142,-0.86451142,0.00141630,-0.00141630,0.04669374,-0.04669374,0.13448018,-0.13448018,0.40605121,-0.40605121,0.00987798,-0.00987798,0.31207386,-0.31207385,0.23911697,-0.23911697,0.01642926,-0.01642925
-3.81490745,0.78254476,-0.78254476,0.00134460,-0.00134460,0.04206125,-0.04206125,0.12240953,-0.12240953,0.36845247,-0.36845247,0.00894883,-0.00894883,0.28243695,-0.28243695,0.21439809,-0.21439809,0.01484942,-0.01484942
-3.80890445,0.70682327,-0.70682327,0.00128894,-0.00128894,0.03778687,-0.03778687,0.11126626,-0.11126626,0.33396456,-0.33396456,0.00810931,-0.00810931,0.25490857,-0.25490857,0.19150898,-0.19150898,0.01336992,-0.01336992
-3.80290145,0.63815479,-0.63815479,0.00125257,-0.00125257,0.03391022,-0.03391022,0.10119577,-0.10119577,0.30298104,-0.30298104,0.00736690,-0.00736690,0.22978234,-0.22978234,0.17063130,-0.17063130,0.01200592,-0.01200592
-3.79689845,0.57721679,-0.57721679,0.00123878,-0.00123878,0.03046429,-0.03046429,0.09232361,-0.09232361,0.27583789,-0.27583789,0.00672836,-0.00672836,0.20730328,-0.20730328,0.15190383,-0.15190383,0.01076984,-0.01076984
-3.79089545,0.52456206,-0.52456206,0.00125088,-0.00125088,0.02747603,-0.02747602,0.08475598,-0.08475598,0.25281590,-0.25281590,0.00619974,-0.00619974,0.18766959,-0.18766959,0.13542590,-0.13542590,0.00967141,-0.00967141
-3.78489245,0.48062741,-0.48062741,0.00129216,-0.00129216,0.02496697,-0.02496697,0.07858058,-0.07858058,0.23414436,-0.23414436,0.00578643,-0.00578643,0.17103554,-0.17103554,0.12126166,-0.12126166,0.00871783,-0.00871783
-3.77888944,0.44574419,-0.44574419,0.00136588,-0.00136588,0.02295407,-0.02295407,0.07386783,-0.07386783,0.22000538,-0.22000538,0.00549315,-0.00549315,0.15751525,-0.15751525,0.10944479,-0.10944479,0.00791398,-0.00791398
-3.77288644,0.42014977,-0.42014977,0.00147524,-0.00147524,0.02145051,-0.02145051,0.07067211,-0.07067211,0.21053859,-0.21053859,0.00532402,-0.00532402,0.14718681,-0.14718681,0.09998335,-0.09998335,0.00726265,-0.00726265
-3.76688344,0.40399873,-0.40399873,0.00162331,-0.00162331,0.02046652,-0.02046652,0.06903305,-0.06903305,0.20584552,-0.20584552,0.00528258,-0.00528258,0.14009646,-0.14009646,0.09286456,-0.09286456,0.00676478,-0.00676478
-3.76088044,0.39737304,-0.39737304,0.00181297,-0.00181297,0.02001009,-0.02001009,0.06897654,-0.06897654,0.20599347,-0.20599347,0.00537179,-0.00537179,0.13626253,-0.13626252,0.08805908,-0.08805908,0.00641972,-0.00641972
-3.75487744,0.40029049,-0.40029049,0.00204685,-0.00204685,0.02008766,-0.02008766,0.07051552,-0.07051552,0.21101848,-0.21101848,0.00559397,-0.00559397,0.13567869,-0.13567869,0.08552471,-0.08552471,0.00622546,-0.00622546
-3.74887444,0.41271090,-0.41271090,0.00232719,-0.00232719,0.02070458,-0.02070458,0.07365036,-0.07365036,0.22092715,-0.22092715,0.00595079,-0.00595079,0.13831660,-0.13831660,0.08520943,-0.08520943,0.00617876,-0.00617876
-3.74287144,0.43453988,-0.43453988,0.00265576,-0.00265576,0.02186545,-0.02186545,0.07836888,-0.07836888,0.23569750,-0.23569750,0.00644313,-0.00644313,0.14412762,-0.14412762,0.08705349,-0.08705349,0.00627539,-0.00627539
-3.73686843,0.46563013,-0.46563013,0.00303371,-0.00303371,0.02357431,-0.02357431,0.08464606,-0.08464606,0.25527859,-0.25527859,0.00707101,-0.00707101,0.15304361,-0.15304361,0.09099078,-0.09099078,0.00651016,-0.00651016
-3.73086543,0.50578061,-0.50578061,0.00346148,-0.00346148,0.02583461,-0.02583461,0.09244336,-0.09244336,0.27958931,-0.27958931,0.00783342,-0.00783342,0.16497701,-0.16497701,0.09694930,-0.09694930,0.00687705,-0.00687705
-3.72486243,0.55473383,-0.55473383,0.00393860,-0.00393860,0.02864912,-0.02864912,0.10170793,-0.10170793,0.30851654,-0.30851654,0.00872815,-0.00872815,0.17982014,-0.17982014,0.10485105,-0.10485105,0.00736919,-0.00736919
-3.71885943,0.61217215,-0.61217215,0.00446366,-0.00446366,0.03201965,-0.03201965,0.11237166,-0.11237166,0.34191292,-0.34191292,0.00975166,-0.00975166,0.19744410,-0.19744410,0.11461120,-0.11461120,0.00797891,-0.00797891
-3.71285643,0.67771349,-0.67771349,0.00503411,-0.00503411,0.03594668,-0.03594668,0.12435037,-0.12435037,0.37959478,-0.37959478,0.01089892,-0.01089892,0.21769736,-0.21769736,0.12613693,-0.12613693,0.00869770,-0.00869770
-3.70685343,0.75090746,-0.75090746,0.00564623,-0.00564623,0.04042896,-0.04042896,0.13754314,-0.13754314,0.42134048,-0.42134048,0.01216327,-0.01216327,0.24040444,-0.24040444,0.13932602,-0.13932602,0.00951622,-0.00951622
-3.70085043,0.83123259,-0.83123259,0.00629503,-0.00629503,0.04546300,-0.04546299,0.15183204,-0.15183204,0.46688963,-0.46688963,0.01353637,-0.01353637,0.26536482,-0.26536482,0.15406531,-0.15406531,0.01042426,-0.01042426
-3.69484742,0.91809536,-0.91809536,0.00697428,-0.00697428,0.05104263,-0.05104263,0.16708239,-0.16708239,0.51594352,-0.51594352,0.01500812,-0.01500812,0.29235247,-0.29235247,0.17022937,-0.17022937,0.01141079,-0.01141079
-3.68884442,1.01083166,-1.01083166,0.00767648,-0.00767648,0.05715853,-0.05715853,0.18314354,-0.18314354,0.56816706,-0.56816706,0.01656672,-0.01656673,0.32111620,-0.32111620,0.18767936,-0.18767936,0.01246395,-0.01246395
-3.68284142,1.10871111,-1.10871111,0.00839299,-0.00839299,0.06379783,-0.06379783,0.19985034,-0.19985034,0.62319234,-0.62319234,0.01819875,-0.01819875,0.35138087,-0.35138087,0.20626238,-0.20626238,0.01357116,-0.01357116
-3.67683842,1.21094451,-1.21094451,0.00911411,-0.00911411,0.07094366,-0.07094366,0.21702537,-0.21702537,0.68062399,-0.68062399,0.01988934,-0.01988934,0.38284985,-0.38284985,0.22581131,-0.22581131,0.01471921,-0.01471921
-3.67083542,1.31669438,-1.31669438,0.00982926,-0.00982926,0.07857490,-0.07857490,0.23448176,-0.23448176,0.74004619,-0.74004619,0.02162240,-0.02162240,0.41520852,-0.41520852,0.24614523,-0.24614523,0.01589442,-0.01589442
-3.66483242,1.42508850,-1.42508849,0.01052725,-0.01052725,0.08666584,-0.08666584,0.25202667,-0.25202667,0.80103120,-0.80103120,0.02338094,-0.02338094,0.44812891,-0.44812891,0.26707057,-0.26707057,0.01708286,-0.01708286
-3.65882941,1.53523586,-1.53523586,0.01119650,-0.01119650,0.09518597,-0.09518597,0.26946523,-0.26946523,0.86314910,-0.86314910,0.02514741,-0.02514741,0.48127532,-0.48127532,0.28838278,-0.28838278,0.01827054,-0.01827054
-3.65282641,1.64624461,-1.64624461,0.01182535,-0.01182535,0.10409978,-0.10409978,0.28660483,-0.28660483,0.92597833,-0.92597833,0.02690411,-0.02690411,0.51431086,-0.51431086,0.30986868,-0.30986868,0.01944369,-0.01944369
-3.64682341,1.75724102,-1.75724102,0.01240242,-0.01240242,0.11336654,-0.11336654,0.30325955,-0.30325955,0.98911651,-0.98911651,0.02863360,-0.02863360,0.54690442,-0.54690442,0.33130929,-0.33130929,0.02058907,-0.02058907
-3.64082041,1.86738867,-1.86738867,0.01291689,-0.01291689,0.12294020,-0.12294020,0.31925455,-0.31925455,1.05219104,-1.05219104,0.03031911,-0.03031911,0.57873807,-0.57873807,0.35248313,-0.35248313,0.02169418,-0.02169418
-3.63481741,1.97590688,-1.97590688,0.01335888,-0.01335888,0.13276919,-0.13276919,0.33443012,-0.33443012,1.11486885,-1.11486885,0.03194497,-0.03194497,0.60951432,-0.60951432,0.37316977,-0.37316977,0.02274761,-0.02274761
-3.62881441,2.08208738,-2.08208738,0.01371975,-0.01371975,0.14279637,-0.14279637,0.34864529,-0.34864529,1.17686474,-1.17686474,0.03349695,-0.03349695,0.63896305,-0.63896305,0.39315359,-0.39315359,0.02373924,-0.02373924
-3.62281141,2.18530838,-2.18530838,0.01399238,-0.01399238,0.15295886,-0.15295886,0.36178079,-0.36178079,1.23794785,-1.23794785,0.03496257,-0.03496257,0.66684772,-0.66684772,0.41222757,-0.41222757,0.02466050,-0.02466050
-3.61680840,2.28504522,-2.28504522,0.01417138,-0.01417138,0.16318808,-0.16318808,0.37374105,-0.37374105,1.29794573,-1.29794573,0.03633131,-0.03633131,0.69297051,-0.69297051,0.43019696,-0.43019696,0.02550448,-0.02550448
-3.61080540,2.38087705,-2.38087705,0.01425333,-0.01425333,0.17340983,-0.17340983,0.38445543,-0.38445543,1.35674576,-1.35674576,0.03759478,-0.03759478,0.71717624,-0.71717624,0.44688275,-0.44688275,0.02626610,-0.02626610
-3.60480240,2.47248906,-2.47248906,0.01423683,-0.01423683,0.18354442,-0.18354442,0.39387832,-0.39387832,1.41429370,-1.41429370,0.03874674,-0.03874674,0.73935479,-0.73935479,0.46212476,-0.46212475,0.02694215,-0.02694215
-3.59879940,2.55967028,-2.55967028,0.01412260,-0.01412260,0.19350710,-0.19350710,0.40198833,-0.40198834,1.47058936,-1.47058936,0.03978308,-0.03978308,0.75944181,-0.75944181,0.47578430,-0.47578430,0.02753123,-0.02753123
-3.59279640,2.64230695,-2.64230695,0.01391340,-0.01391340,0.20320861,-0.20320861,0.40878657,-0.40878657,1.52567954,-1.52567954,0.04070167,-0.04070167,0.77741793,-0.77741793,0.48774638,-0.48774638,0.02803372,-0.02803372
-3.58679340,2.72037186,-2.72037186,0.01361397,-0.01361397,0.21255604,-0.21255604,0.41429403,-0.41429403,1.57964848,-1.57964848,0.04150217,-0.04150217,0.79330617,-0.79330617,0.49792125,-0.49792125,0.02845159,-0.02845159
-3.58079040,2.79391032,-2.79391032,0.01323086,-0.01323086,0.22145388,-0.22145388,0.41854848,-0.41854848,1.63260630,-1.63260630,0.04218576,-0.04218576,0.80716799,-0.80716799,0.50624543,-0.50624543,0.02878823,-0.02878823
-3.57478739,2.86302349,-2.86302349,0.01277216,-0.01277216,0.22980548,-0.22980548,0.42160083,-0.42160083,1.68467607,-1.68467607,0.04275483,-0.04275483,0.81909792,-0.81909792,0.51268216,-0.51268216,0.02904818,-0.02904818
-3.56878439,2.92785011,-2.92785010,0.01224730,-0.01224730,0.23751471,-0.23751471,0.42351137,-0.42351137,1.73598004,-1.73598004,0.04321267,-0.04321267,0.82921721,-0.82921721,0.51722116,-0.51722116,0.02923687,-0.02923687
-3.56278139,2.98854762,-2.98854762,0.01166672,-0.01166672,0.24448792,-0.24448792,0.42434597,-0.42434597,1.78662591,-1.78662591,0.04356314,-0.04356314,0.83766667,-0.83766667,0.51987800,-0.51987800,0.02936030,-0.02936030
-3.55677839,3.04527380,-3.04527380,0.01104151,-0.01104151,0.25063610,-0.25063610,0.42417264,-0.42417264,1.83669386,-1.83669386,0.04381037,-0.04381037,0.84459919,-0.84459919,0.52069280,-0.52069280,0.02942474,-0.02942474
-3.55077539,3.09816997,-3.09816997,0.01038315,-0.01038315,0.25587727,-0.25587727,0.42305851,-0.42305851,1.88622507,-1.88622507,0.04395855,-0.04395855,0.85017215,-0.85017215,0.51972860,-0.51972860,0.02943647,-0.02943647
