energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.38119060,7.39131967,0.31297087,5.64518339,0.00481307,0.79259312,0.02467793,1.02927227,0.37661370,0.00141077
-0.37518759,7.18711405,0.31966195,5.41972618,0.00480590,0.78913662,0.02519620,1.05797497,0.37111489,0.00135349
-0.36918459,6.97023283,0.32519886,5.18244627,0.00477661,0.78839446,0.02557449,1.08177086,0.36686775,0.00130478
-0.36318159,6.74255660,0.32954721,4.93641459,0.00472593,0.78962112,0.02580551,1.10031849,0.36355524,0.00126324
-0.35717859,6.50599157,0.33269911,4.68460526,0.00465510,0.79210176,0.02588534,1.11337678,0.36087904,0.00122753
-0.35117559,6.26244347,0.33467522,4.42984404,0.00456595,0.79516675,0.02581359,1.12081375,0.35856665,0.00119639
-0.34517259,6.01379761,0.33552642,4.17476884,0.00446090,0.79820311,0.02559362,1.12261249,0.35637695,0.00116867
-0.33916958,5.76190567,0.33533503,3.92180290,0.00434301,0.80066289,0.02523254,1.11887414,0.35410441,0.00114335
-0.33316658,5.50857909,0.33421588,3.67314029,0.00421597,0.80206894,0.02474122,1.10981778,0.35158195,0.00111952
-0.32716358,5.25558873,0.33231683,3.43074308,0.00408413,0.80201818,0.02413416,1.09577741,0.34868260,0.00109641
-0.32116058,5.00466980,0.32981913,3.19634866,0.00395252,0.80018278,0.02342928,1.07719628,0.34532011,0.00107337
-0.31515758,4.75753101,0.32693740,2.97148537,0.00382680,0.79630973,0.02264764,1.05461880,0.34144864,0.00104991
-0.30915458,4.51586632,0.32391932,2.75749423,0.00371327,0.79021904,0.02181309,1.02868054,0.33706173,0.00102561
-0.30315158,4.28136788,0.32104497,2.55555468,0.00361886,0.78180105,0.02095183,1.00009670,0.33219063,0.00100021
-0.29714857,4.05573843,0.31862575,2.36671174,0.00355106,0.77101304,0.02009200,0.96964941,0.32690220,0.00097352
-0.29114557,3.84070165,0.31700287,2.19190273,0.00351789,0.75787545,0.01926315,0.93817445,0.32129633,0.00094547
-0.28514257,3.63800896,0.31654519,2.03198148,0.00352785,0.74246772,0.01849575,0.90654749,0.31550310,0.00091605
-0.27913957,3.44944162,0.31764634,1.88773848,0.00358983,0.72492405,0.01782066,0.87567030,0.30967959,0.00088535
-0.27313657,3.27680705,0.32072101,1.75991594,0.00371301,0.70542888,0.01726859,0.84645694,0.30400634,0.00085352
-0.26713357,3.12192881,0.32620017,1.64921686,0.00390677,0.68421208,0.01686957,0.81982011,0.29868355,0.00082075
-0.26113057,2.98662982,0.33452517,1.55630794,0.00418053,0.66154392,0.01665243,0.79665762,0.29392683,0.00078731
-0.25512756,2.87270885,0.34614058,1.48181627,0.00454362,0.63772953,0.01664426,0.77783887,0.28996263,0.00075349
-0.24912456,2.78191077,0.36148580,1.42632047,0.00500507,0.61310289,0.01686985,0.76419140,0.28702324,0.00071961
-0.24312156,2.71589111,0.38098532,1.39033682,0.00557342,0.58802021,0.01735123,0.75648719,0.28534136,0.00068604
-0.23711856,2.67617615,0.40503792,1.37430167,0.00625653,0.56285280,0.01810712,0.75542896,0.28514437,0.00065313
-0.23111556,2.66411990,0.43400485,1.37855114,0.00706130,0.53797931,0.01915247,0.76163626,0.28664831,0.00062126
-0.22511256,2.68085954,0.46819745,1.40329966,0.00799343,0.51377756,0.02049795,0.77563156,0.29005168,0.00059080
-0.21910955,2.72727133,0.50786439,1.44861856,0.00905721,0.49061611,0.02214961,0.79782661,0.29552939,0.00056211
-0.21310655,2.80392875,0.55317921,1.51441632,0.01025525,0.46884570,0.02410844,0.82850935,0.30322680,0.00053551
-0.20710355,2.91106522,0.60422860,1.60042163,0.01158829,0.44879089,0.02637015,0.86783181,0.31325430,0.00051131
-0.20110055,3.04854308,0.66100196,1.70617055,0.01305499,0.43074220,0.02892498,0.91579967,0.32568259,0.00048977
-0.19509755,3.21583082,0.72338287,1.83099867,0.01465181,0.41494898,0.03175762,0.97226390,0.34053890,0.00047111
-0.18909455,3.41199014,0.79114306,1.97403904,0.01637291,0.40161328,0.03484731,1.03691520,0.35780433,0.00045549
-0.18309155,3.63567384,0.86393923,2.13422626,0.01821014,0.39088510,0.03816808,1.10928177,0.37741258,0.00044300
-0.17708854,3.88513545,0.94131328,2.31030690,0.02015306,0.38285902,0.04168914,1.18873106,0.39925004,0.00043370
-0.17108554,4.15825050,1.02269598,2.50085587,0.02218906,0.37757248,0.04537543,1.27447558,0.42315750,0.00042754
-0.16508254,4.45254923,1.10741441,2.70429821,0.02430354,0.37500583,0.04918837,1.36558333,0.44893320,0.00042445
-0.15907954,4.76525947,1.19470288,2.91893540,0.02648016,0.37508387,0.05308670,1.46099261,0.47633732,0.00042427
-0.15307654,5.09335820,1.28371715,3.14297483,0.02870113,0.37767918,0.05702744,1.55953112,0.50509764,0.00042681
-0.14707354,5.43362955,1.37355150,3.37456113,0.03094756,0.38261669,0.06096695,1.65993881,0.53491608,0.00043178
-0.14107054,5.78272690,1.46325801,3.61180768,0.03319985,0.38967954,0.06486199,1.76089405,0.56547586,0.00043890
-0.13506753,6.13723613,1.55186745,3.85282672,0.03543803,0.39861588,0.06867078,1.86104195,0.59644900,0.00044782
-0.12906453,6.49373745,1.63841071,4.09575654,0.03764221,0.40914625,0.07235400,1.95902426,0.62750361,0.00045817
-0.12306153,6.84886292,1.72194033,4.33878434,0.03979287,0.42097134,0.07587565,2.05350938,0.65831083,0.00046957
-0.11705853,7.19934761,1.80155089,4.58016375,0.04187122,0.43377975,0.07920379,2.14322172,0.68855103,0.00048160
-0.11105553,7.54207230,1.87639778,4.81822647,0.04385947,0.44725550,0.08231104,2.22696919,0.71791901,0.00049389
-0.10505253,7.87409673,1.94571368,5.05138760,0.04574104,0.46108511,0.08517489,2.30366791,0.74612809,0.00050603
-0.09904952,8.19268289,2.00882211,5.27814530,0.04750072,0.47496392,0.08777780,2.37236335,0.77291291,0.00051766
-0.09304652,8.49530862,2.06514793,5.49707534,0.04912477,0.48860167,0.09010704,2.43224728,0.79803113,0.00052843
-0.08704352,8.77967273,2.11422452,5.70682197,0.05060093,0.50172722,0.09215435,2.48267027,0.82126396,0.00053804
-0.08104052,9.04369322,2.15569789,5.90608673,0.05191846,0.51409235,0.09391542,2.52314950,0.84241578,0.00054620
-0.07503752,9.28550108,2.18932776,6.09361724,0.05306807,0.52547471,0.09538929,2.55337204,0.86131317,0.00055267
-0.06903452,9.50343204,2.21498617,6.26819772,0.05404189,0.53568008,0.09657755,2.57319400,0.87780350,0.00055726
-0.06303152,9.69601921,2.23265408,6.42864362,0.05483339,0.54454388,0.09748371,2.58263594,0.89175353,0.00055983
-0.05702851,9.86198895,2.24241647,6.57380181,0.05543735,0.55193225,0.09811240,2.58187526,0.90304819,0.00056026
-0.05102551,10.00026229,2.24445652,6.70255785,0.05584983,0.55774265,0.09846886,2.57123625,0.91158991,0.00055849
-0.04502251,10.10996343,2.23904943,6.81385118,0.05606816,0.56190425,0.09855839,2.55117844,0.91729859,0.00055452
-0.03901951,10.19043605,2.22655626,6.90669840,0.05609100,0.56437806,0.09838606,2.52228403,0.92011239,0.00054835
-0.03301651,10.24126746,2.20741807,6.98022418,0.05591841,0.56515699,0.09795661,2.48524484,0.91998930,0.00054006
-0.02701351,10.26231943,2.18215051,7.03369855,0.05555196,0.56426567,0.09727448,2.44084932,0.91690949,0.00052975
-0.02101051,10.25376383,2.15133897,7.06657874,0.05499482,0.56176027,0.09634404,2.38996979,0.91087824,0.00051754
-0.01500750,10.21612039,2.11563389,7.07855303,0.05425193,0.55772795,0.09516996,2.33355014,0.90192915,0.00050359
-0.00900450,10.15029317,2.07574622,7.06958379,0.05333010,0.55228610,0.09375770,2.27259395,0.89012743,0.00048809
-0.00300150,10.05760210,2.03244239,7.03994650,0.05223810,0.54558114,0.09211406,2.20815278,0.87557293,0.00047124
0.00300150,9.93980577,1.98653856,6.99026159,0.05098671,0.53778672,0.09024770,2.14131454,0.85840245,0.00045327
0.00900450,9.79911184,1.93889358,6.92151610,0.04958874,0.52910132,0.08816968,2.07319160,0.83879121,0.00043441
0.01500750,9.63817202,1.89040039,6.83507262,0.04805894,0.51974509,0.08589384,2.00490840,0.81695298,0.00041490
0.02101051,9.46005923,1.84197540,6.73266334,0.04641384,0.50995587,0.08343711,1.93758822,0.79313888,0.00039498
0.02701351,9.26822556,1.79454590,6.61636827,0.04467155,0.49998435,0.08081957,1.87233925,0.76763459,0.00037489
0.03301651,9.06644090,1.74903543,6.48857705,0.04285147,0.49008851,0.07806444,1.81023958,0.74075600,0.00035487
0.03901951,8.85871310,1.70634721,6.35193511,0.04097388,0.48052730,0.07519777,1.75232166,0.71284337,0.00033514
0.04502251,8.64919195,1.66734624,6.20927580,0.03905957,0.47155385,0.07224796,1.69955607,0.68425414,0.00031590
0.05102551,8.44206027,1.63284046,6.06354074,0.03712936,0.46340828,0.06924520,1.65283538,0.65535473,0.00029735
0.05702851,8.24141644,1.60356170,5.91769185,0.03520359,0.45631049,0.06622069,1.61295836,0.62651154,0.00027964
0.06303152,8.05115329,1.58014727,5.77461874,0.03330169,0.45045304,0.06320576,1.58061524,0.59808160,0.00026291
0.06903452,7.87483882,1.56312302,5.63704563,0.03144171,0.44599464,0.06023105,1.55637464,0.57040330,0.00024728
0.07503752,7.71560425,1.55288866,5.50744211,0.02963987,0.44305435,0.05732552,1.54067271,0.54378748,0.00023282
0.08104052,7.57604476,1.54970611,5.38794201,0.02791025,0.44170684,0.05451567,1.53380508,0.51850941,0.00021959
0.08704352,7.45813755,1.55369168,5.28027402,0.02626448,0.44197903,0.05182475,1.53592199,0.49480189,0.00020759
0.09304652,7.36318120,1.56481220,5.18570749,0.02471156,0.44384816,0.04927215,1.54702692,0.47284987,0.00019683
0.09904952,7.29175931,1.58288576,5.10501570,0.02325776,0.44724153,0.04687290,1.56697873,0.45278660,0.00018726
0.10505253,7.24372976,1.60758677,5.03845833,0.02190661,0.45203800,0.04463736,1.59549736,0.43469170,0.00017882
0.11105553,7.21824019,1.63845534,4.98578357,0.02065898,0.45807113,0.04257114,1.63217259,0.41859096,0.00017143
0.11705853,7.21376870,1.67491035,4.94624968,0.01951328,0.46513394,0.04067514,1.67647568,0.40445799,0.00016499
0.12306153,7.22818735,1.71626585,4.91866445,0.01846570,0.47298519,0.03894580,1.72777301,0.39221752,0.00015938
0.12906453,7.25884555,1.76174973,4.90144063,0.01751051,0.48135681,0.03737548,1.78534121,0.38175018,0.00015448
0.13506753,7.30266896,1.81052397,4.89266431,0.01664043,0.48996230,0.03595301,1.84838305,0.37289852,0.00015016
0.14107054,7.35626944,1.86170557,4.89017299,0.01584703,0.49850580,0.03466428,1.91604323,0.36547404,0.00014629
0.14707354,7.41606089,1.91438705,4.89163965,0.01512111,0.50669141,0.03349298,1.98742353,0.35926487,0.00014274
0.15307654,7.47837618,1.96765608,4.89465908,0.01445311,0.51423240,0.03242129,2.06159676,0.35404383,0.00013940
0.15907954,7.53958025,2.02061311,4.89683282,0.01383347,0.52086005,0.03143062,2.13761902,0.34957647,0.00013615
0.16508254,7.59617544,2.07238699,4.89584936,0.01325298,0.52633173,0.03050233,2.21454024,0.34562902,0.00013291
0.17108554,7.64489523,2.12214776,4.88955674,0.01270306,0.53043795,0.02961840,2.29141283,0.34197572,0.00012958
0.17708854,7.68278396,2.16911697,4.87602513,0.01217602,0.53300817,0.02876197,2.36729866,0.33840556,0.00012612
0.18309155,7.70726061,2.21257520,4.85359777,0.01166522,0.53391514,0.02791789,2.44127475,0.33472804,0.00012246
0.18909455,7.71616577,2.25186741,4.82092920,0.01116523,0.53307777,0.02707309,2.51243812,0.33077798,0.00011857
0.19509755,7.70779187,2.28640614,4.77701028,0.01067183,0.53046237,0.02621686,2.57991025,0.32641920,0.00011446
0.20110055,7.68089732,2.31567339,4.72118039,0.01018209,0.52608236,0.02534108,2.64284191,0.32154708,0.00011010
0.20710355,7.63470596,2.33922136,4.65312735,0.00969428,0.51999650,0.02444027,2.70041866,0.31608992,0.00010551
0.21310655,7.56889362,2.35667281,4.57287636,0.00920779,0.51230583,0.02351160,2.75186762,0.31000921,0.00010072
0.21910955,7.48356394,2.36772136,4.48076934,0.00872302,0.50314940,0.02255476,2.79646573,0.30329889,0.00009577
0.22511256,7.37921566,2.37213199,4.37743633,0.00824125,0.49269909,0.02157183,2.83354958,0.29598350,0.00009068
0.23111556,7.25670361,2.36974214,4.26376083,0.00776442,0.48115370,0.02056701,2.86252679,0.28811566,0.00008550
0.23711856,7.11719543,2.36046325,4.14084074,0.00729502,0.46873265,0.01954636,2.88288854,0.27977269,0.00008028
0.24312156,6.96212600,2.34428284,4.00994671,0.00683587,0.45566933,0.01851743,2.89422287,0.27105273,0.00007506
0.24912456,6.79315092,2.32126674,3.87247934,0.00638997,0.44220459,0.01748898,2.89622790,0.26207038,0.00006989
0.25512756,6.61210044,2.29156127,3.72992677,0.00596031,0.42858032,0.01647057,2.88872443,0.25295207,0.00006482
0.26113057,6.42093465,2.25539487,3.58382368,0.00554979,0.41503354,0.01547226,2.87166687,0.24383137,0.00005988
0.26713357,6.22170063,2.21307877,3.43571281,0.00516102,0.40179096,0.01450421,2.84515174,0.23484424,0.00005510
0.27313657,6.01649185,2.16500623,3.28710968,0.00479626,0.38906423,0.01357642,2.80942299,0.22612456,0.00005052
0.27913957,5.80741009,2.11165000,3.13947098,0.00445734,0.37704593,0.01269842,2.76487334,0.21779987,0.00004616
0.28514257,5.59652998,2.05355754,2.99416722,0.00414558,0.36590631,0.01187901,2.71204129,0.20998759,0.00004204
0.29114557,5.38586605,1.99134408,2.85245960,0.00386180,0.35579087,0.01112605,2.65160347,0.20279177,0.00003817
0.29714857,5.17734235,1.92568309,2.71548133,0.00360624,0.34681863,0.01044631,2.58436225,0.19630038,0.00003456
0.30315158,4.97276461,1.85729453,2.58422326,0.00337865,0.33908118,0.00984530,2.51122878,0.19058337,0.00003121
0.30915458,4.77379498,1.78693102,2.45952374,0.00317826,0.33264231,0.00932721,2.43320209,0.18569122,0.00002812
0.31515758,4.58192938,1.71536217,2.34206234,0.00300385,0.32753820,0.00889483,2.35134466,0.18165434,0.00002530
0.32116058,4.39847768,1.64335778,2.23235735,0.00285379,0.32377811,0.00854954,2.26675547,0.17848301,0.00002273
0.32716358,4.22454680,1.57167027,2.13076649,0.00272615,0.32134538,0.00829135,2.18054151,0.17616796,0.00002040
0.33316658,4.06102697,1.50101713,2.03749055,0.00261870,0.32019874,0.00811888,2.09378877,0.17468138,0.00001831
0.33916958,3.90858147,1.43206395,1.95257964,0.00252907,0.32027381,0.00802945,2.00753383,0.17397853,0.00001643
0.34517259,3.76763992,1.36540873,1.87594151,0.00245475,0.32148473,0.00801915,1.92273715,0.17399948,0.00001477
0.35117559,3.63839550,1.30156811,1.80735163,0.00239324,0.32372590,0.00808292,1.84025917,0.17467126,0.00001330
0.35717859,3.52080623,1.24096601,1.74646467,0.00234205,0.32687380,0.00821466,1.76083984,0.17591002,0.00001201
0.36318159,3.41460039,1.18392511,1.69282709,0.00229882,0.33078882,0.00840733,1.68508270,0.17762327,0.00001088
0.36918459,3.31928627,1.13066165,1.64589045,0.00226134,0.33531727,0.00865303,1.61344365,0.17971216,0.00000991
0.37518759,3.23416622,1.08128351,1.60502539,0.00222759,0.34029339,0.00894319,1.54622507,0.18207350,0.00000907
0.38119060,3.15835487,1.03579182,1.56953591,0.00219580,0.34554163,0.00926861,1.48357522,0.18460181,0.00000836
0.38719360,3.09080144,0.99408596,1.53867404,0.00216443,0.35087898,0.00961967,1.42549283,0.18719110,0.00000776
0.39319660,3.03031582,0.95597169,1.51165462,0.00213223,0.35611769,0.00998641,1.37183672,0.18973652,0.00000725
0.39919960,2.97559803,0.92117218,1.48767016,0.00209818,0.36106809,0.01035872,1.32233976,0.19213589,0.00000683
0.40520260,2.92527051,0.88934134,1.46590586,0.00206152,0.36554174,0.01072648,1.27662661,0.19429101,0.00000648
0.41120560,2.87791261,0.86007907,1.44555448,0.00202172,0.36935483,0.01107975,1.23423449,0.19610897,0.00000620
0.41720860,2.83209663,0.83294777,1.42583111,0.00197845,0.37233175,0.01140891,1.19463603,0.19750333,0.00000596
0.42321161,2.78642421,0.80748939,1.40598765,0.00193155,0.37430880,0.01170484,1.15726327,0.19839523,0.00000576
0.42921461,2.73956240,0.78324254,1.38532677,0.00188102,0.37513789,0.01195915,1.12153193,0.19871451,0.00000560
0.43521761,2.69027825,0.75975887,1.36321508,0.00182697,0.37469024,0.01216429,1.08686485,0.19840080,0.00000545
0.44122061,2.63747065,0.73661822,1.33909525,0.00176961,0.37285977,0.01231373,1.05271400,0.19740450,0.00000532
0.44722361,2.58019867,0.71344197,1.31249675,0.00170922,0.36956611,0.01240213,1.01857995,0.19568775,0.00000520
0.45322661,2.51770516,0.68990419,1.28304470,0.00164609,0.36475714,0.01242545,0.98402848,0.19322532,0.00000509
0.45922961,2.44943478,0.66574020,1.25046668,0.00158058,0.35841080,0.01238101,0.94870358,0.19000518,0.00000496
0.46523262,2.37504579,0.64075240,1.21459702,0.00151304,0.35053614,0.01226759,0.91233665,0.18602911,0.00000484
0.47123562,2.29441516,0.61481318,1.17537838,0.00144384,0.34117350,0.01208545,0.87475170,0.18131277,0.00000470
0.47723862,2.20763658,0.58786508,1.13286045,0.00137334,0.33039377,0.01183627,0.83586654,0.17588570,0.00000455
0.48324162,2.11501176,0.55991820,1.08719564,0.00130190,0.31829665,0.01152313,0.79569022,0.16979079,0.00000439
0.48924462,2.01703501,0.53104527,1.03863193,0.00122988,0.30500808,0.01115038,0.75431699,0.16308349,0.00000421
0.49524762,1.91437199,0.50137457,0.98750296,0.00115764,0.29067685,0.01072351,0.71191730,0.15583059,0.00000403
0.50125063,1.80783351,0.47108125,0.93421573,0.00108552,0.27547044,0.01024899,0.66872642,0.14810869,0.00000383
0.50725363,1.69834530,0.44037755,0.87923642,0.00101388,0.25957038,0.00973404,0.62503126,0.14000234,0.00000362
0.51325663,1.58691523,0.40950216,0.82307470,0.00094307,0.24316725,0.00918645,0.58115618,0.13160194,0.00000341
0.51925963,1.47459924,0.37870958,0.76626730,0.00087345,0.22645552,0.00861433,0.53744832,0.12300143,0.00000318
0.52526263,1.36246728,0.34825961,0.70936128,0.00080534,0.20962841,0.00802589,0.49426329,0.11429595,0.00000296
0.53126563,1.25157077,0.31840757,0.65289791,0.00073909,0.19287302,0.00742922,0.45195163,0.10557947,0.00000273
0.53726863,1.14291254,0.28939555,0.59739743,0.00067501,0.17636589,0.00683210,0.41084661,0.09694249,0.00000251
0.54327164,1.03742045,0.26144491,0.54334552,0.00061340,0.16026911,0.00624180,0.37125377,0.08847002,0.00000228
0.54927464,0.93592544,0.23475032,0.49118167,0.00055454,0.14472713,0.00566494,0.33344248,0.08023970,0.00000207
0.55527764,0.83914447,0.20947535,0.44128997,0.00049865,0.12986437,0.00510736,0.29763965,0.07232033,0.00000186
0.56128064,0.74766876,0.18574966,0.39399239,0.00044594,0.11578362,0.00457405,0.26402561,0.06477069,0.00000167
0.56728364,0.66195726,0.16366776,0.34954468,0.00039659,0.10256525,0.00406911,0.23273220,0.05763888,0.00000148
0.57328664,0.58233523,0.14328914,0.30813482,0.00035069,0.09026724,0.00359567,0.20384280,0.05096189,0.00000131
0.57928964,0.50899735,0.12463971,0.26988386,0.00030835,0.07892581,0.00315599,0.17739409,0.04476563,0.00000114
0.58529265,0.44201495,0.10771427,0.23484886,0.00026957,0.06855682,0.00275144,0.15337937,0.03906537,0.00000100
0.59129565,0.38134653,0.09247969,0.20302770,0.00023438,0.05915753,0.00238260,0.13175292,0.03386633,0.00000086
0.59729865,0.32685079,0.07887886,0.17436519,0.00020272,0.05070879,0.00204932,0.11243529,0.02916467,0.00000074
0.60330165,0.27830148,0.06683474,0.14876034,0.00017454,0.04317751,0.00175084,0.09531901,0.02494857,0.00000063
0.60930465,0.23540315,0.05625473,0.12607415,0.00014976,0.03651921,0.00148587,0.08027458,0.02119946,0.00000054
0.61530765,0.19780714,0.04703487,0.10613768,0.00012830,0.03068059,0.00125273,0.06715633,0.01789335,0.00000045
0.62131066,0.16512720,0.03906386,0.08876005,0.00011008,0.02560204,0.00104941,0.05580801,0.01500209,0.00000038
0.62731366,0.13695420,0.03222668,0.07373603,0.00009505,0.02121996,0.00087374,0.04606797,0.01249468,0.00000032
0.63331666,0.11286947,0.02640785,0.06085300,0.00008319,0.01746888,0.00072340,0.03777365,0.01033841,0.00000026
0.63931966,0.09245666,0.02149414,0.04989723,0.00007455,0.01428328,0.00059609,0.03076549,0.00849996,0.00000022
0.64532266,0.07531164,0.01737681,0.04065914,0.00006925,0.01159914,0.00048956,0.02489006,0.00694632,0.00000018
0.65132566,0.06105083,0.01395330,0.03293774,0.00006751,0.00935517,0.00040166,0.02000253,0.00564559,0.00000015
0.65732866,0.04931751,0.01112846,0.02654405,0.00006968,0.00749375,0.00033046,0.01596844,0.00456757,0.00000013
0.66333167,0.03978664,0.00881537,0.02130373,0.00007622,0.00596159,0.00027420,0.01266484,0.00368431,0.00000011
0.66933467,0.03216803,0.00693570,0.01705878,0.00008782,0.00471015,0.00023143,0.00998094,0.00297045,0.00000010
0.67533767,0.02620828,0.00541981,0.01366857,0.00010533,0.00369583,0.00020093,0.00781821,0.00240341,0.00000009
0.68134067,0.02169148,0.00420654,0.01101026,0.00012984,0.00287997,0.00018182,0.00609017,0.00196360,0.00000010
0.68734367,0.01843916,0.00324285,0.00897867,0.00016270,0.00222875,0.00017352,0.00472187,0.00163435,0.00000010
0.69334667,0.01630929,0.00248323,0.00748576,0.00020554,0.00171288,0.00017578,0.00364913,0.00140196,0.00000011
0.69934967,0.01519496,0.00188911,0.00645981,0.00026031,0.00130733,0.00018868,0.00281768,0.00125559,0.00000013
0.70535268,0.01502237,0.00142813,0.00584436,0.00032926,0.00099091,0.00021262,0.00218218,0.00118706,0.00000016
0.71135568,0.01574874,0.00107346,0.00559698,0.00041501,0.00074591,0.00024834,0.00170524,0.00119076,0.00000020
0.71735868,0.01735972,0.00080313,0.00568795,0.00052050,0.00055765,0.00029687,0.00135643,0.00126339,0.00000024
0.72336168,0.01986676,0.00059932,0.00609889,0.00064902,0.00041408,0.00035958,0.00111139,0.00140378,0.00000030
0.72936468,0.02330411,0.00044783,0.00682130,0.00080416,0.00030546,0.00043810,0.00095090,0.00161262,0.00000036
0.73536768,0.02772570,0.00033752,0.00785509,0.00098978,0.00022392,0.00053437,0.00086010,0.00189227,0.00000045
0.74137069,0.03320167,0.00025985,0.00920708,0.00120997,0.00016324,0.00065053,0.00082780,0.00224643,0.00000055
0.74737369,0.03981470,0.00020848,0.01088947,0.00146895,0.00011850,0.00078896,0.00084588,0.00267990,0.00000066
0.75337669,0.04765604,0.00017899,0.01291825,0.00177098,0.00008587,0.00095221,0.00090868,0.00319831,0.00000080
0.75937969,0.05682120,0.00016859,0.01531163,0.00212026,0.00006241,0.00114298,0.00101262,0.00380779,0.00000095
0.76538269,0.06740552,0.00017598,0.01808833,0.00252075,0.00004588,0.00136405,0.00115578,0.00451467,0.00000113
0.77138569,0.07949943,0.00020121,0.02126601,0.00297609,0.00003461,0.00161827,0.00133763,0.00532518,0.00000134
0.77738869,0.09318376,0.00024566,0.02485953,0.00348936,0.00002738,0.00190850,0.00155875,0.00624512,0.00000157
0.78339170,0.10852504,0.00031198,0.02887937,0.00406299,0.00002333,0.00223758,0.00182066,0.00727960,0.00000183
0.78939470,0.12557104,0.00040419,0.03333008,0.00469855,0.00002187,0.00260832,0.00212573,0.00843270,0.00000211
0.79539770,0.14434683,0.00052771,0.03820884,0.00539660,0.00002265,0.00302346,0.00247704,0.00970731,0.00000243
0.80140070,0.16485144,0.00068951,0.04350424,0.00615661,0.00002552,0.00348569,0.00287838,0.01110486,0.00000277
0.80740370,0.18705538,0.00089819,0.04919531,0.00697680,0.00003046,0.00399767,0.00333424,0.01262525,0.00000314
0.81340670,0.21089935,0.00116419,0.05525085,0.00785413,0.00003759,0.00456206,0.00384985,0.01426676,0.00000354
0.81940970,0.23629410,0.00149984,0.06162912,0.00878425,0.00004715,0.00518160,0.00443123,0.01602608,0.00000396
0.82541271,0.26312174,0.00191956,0.06827798,0.00976159,0.00005948,0.00585917,0.00508529,0.01789844,0.00000441
0.83141571,0.29123850,0.00243989,0.07513544,0.01077939,0.00007501,0.00659788,0.00581985,0.01987780,0.00000487
0.83741871,0.32047884,0.00307957,0.08213075,0.01182993,0.00009427,0.00740118,0.00664379,0.02195714,0.00000535
0.84342171,0.35066087,0.00385945,0.08918581,0.01290467,0.00011787,0.00827296,0.00756704,0.02412880,0.00000584
0.84942471,0.38159284,0.00480242,0.09621714,0.01399455,0.00014648,0.00921762,0.00860063,0.02638490,0.00000634
0.85542771,0.41308030,0.00593313,0.10313810,0.01509026,0.00018086,0.01024015,0.00975663,0.02871779,0.00000685
0.86143072,0.44493363,0.00727767,0.10986142,0.01618256,0.00022181,0.01134614,0.01104806,0.03112045,0.00000736
0.86743372,0.47697540,0.00886303,0.11630188,0.01726260,0.00027017,0.01254174,0.01248867,0.03358689,0.00000786
0.87343672,0.50904704,0.01071647,0.12237903,0.01832222,0.00032682,0.01383360,0.01409268,0.03611251,0.00000836
0.87943972,0.54101438,0.01286474,0.12801977,0.01935421,0.00039263,0.01522867,0.01587433,0.03869423,0.00000885
0.88544272,0.57277152,0.01533308,0.13316076,0.02035257,0.00046848,0.01673391,0.01784739,0.04133067,0.00000934
0.89144572,0.60424262,0.01814417,0.13775045,0.02131262,0.00055518,0.01835604,0.02002450,0.04402200,0.00000980
0.89744872,0.63538141,0.02131695,0.14175055,0.02223112,0.00065353,0.02010102,0.02241648,0.04676975,0.00001026
0.90345173,0.66616818,0.02486534,0.14513710,0.02310624,0.00076422,0.02197361,0.02503150,0.04957635,0.00001070
0.90945473,0.69660437,0.02879696,0.14790080,0.02393744,0.00088786,0.02397682,0.02787420,0.05244461,0.00001113
0.91545773,0.72670495,0.03311188,0.15004675,0.02472535,0.00102499,0.02611131,0.03094483,0.05537706,0.00001154
0.92146073,0.75648897,0.03780150,0.15159364,0.02547143,0.00117606,0.02837483,0.03423844,0.05837514,0.00001195
0.92746373,0.78596903,0.04284751,0.15257236,0.02617771,0.00134145,0.03076174,0.03774408,0.06143850,0.00001234
0.93346673,0.81514011,0.04822122,0.15302413,0.02684642,0.00152156,0.03326251,0.04144421,0.06456426,0.00001273
0.93946973,0.84396899,0.05388310,0.15299847,0.02747964,0.00171683,0.03586345,0.04531430,0.06774647,0.00001310
0.94547274,0.87238480,0.05978276,0.15255086,0.02807893,0.00192790,0.03854656,0.04932264,0.07097573,0.00001348
0.95147574,0.90027182,0.06585935,0.15174051,0.02864504,0.00215569,0.04128963,0.05343053,0.07423913,0.00001385
0.95747874,0.92746518,0.07204241,0.15062833,0.02917772,0.00240162,0.04406652,0.05759267,0.07752055,0.00001422
0.96348174,0.95375027,0.07825325,0.14927519,0.02967555,0.00266778,0.04684775,0.06175806,0.08080133,0.00001459
0.96948474,0.97886617,0.08440681,0.14774066,0.03013597,0.00295723,0.04960133,0.06587112,0.08406141,0.00001496
0.97548774,1.00251342,0.09041391,0.14608239,0.03055540,0.00327426,0.05229386,0.06987325,0.08728083,0.00001534
0.98149075,1.02436602,0.09618395,0.14435602,0.03092943,0.00362472,0.05489188,0.07370463,0.09044179,0.00001573
0.98749375,1.04408733,0.10162792,0.14261586,0.03125329,0.00401634,0.05736332,0.07730629,0.09353085,0.00001614
0.99349675,1.06134921,0.10666155,0.14091604,0.03152221,0.00445917,0.05967923,0.08062237,0.09654161,0.00001658
0.99949975,1.07585342,0.11120856,0.13931229,0.03173206,0.00496586,0.06181544,0.08360238,0.09947735,0.00001705
