energy_ev,total_up,Ga_p_up,Ga_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-4.30115058,4.00102472,0.60824099,0.00000000,0.70184758,3.24819388,0.02685581,0.14309013
-4.29514757,3.90827365,0.57776261,0.00000000,0.66780632,3.19469694,0.02574147,0.13318051
-4.28914457,3.81498208,0.54857237,0.00000000,0.63453091,3.13951753,0.02451037,0.12360865
-4.28314157,3.72241222,0.52093410,0.00000000,0.60239549,3.08353207,0.02318371,0.11447200
-4.27713857,3.63164692,0.49505217,0.00000000,0.57171440,3.02750731,0.02178370,0.10585164
-4.27113557,3.54357338,0.47107260,0.00000000,0.54274172,2.97208407,0.02033294,0.09781245
-4.26513257,3.45887546,0.44908639,0.00000000,0.51567359,2.91776682,0.01885386,0.09040387
-4.25912956,3.37803482,0.42913491,0.00000000,0.49065301,2.86491945,0.01736817,0.08366125
-4.25312656,3.30134078,0.41121702,0.00000000,0.46777679,2.81376749,0.01589638,0.07760768
-4.24712356,3.22890844,0.39529747,0.00000000,0.44710439,2.76440686,0.01445743,0.07225615
-4.24112056,3.16070435,0.38131638,0.00000000,0.42866803,2.71681872,0.01306833,0.06761200
-4.23511756,3.09657849,0.36919914,0.00000000,0.41248361,2.67088997,0.01174400,0.06367541
-4.22911456,3.03630131,0.35886651,0.00000000,0.39856193,2.62643845,0.01049710,0.06044401
-4.22311156,2.97960414,0.35024427,0.00000000,0.38691960,2.58324194,0.00933803,0.05791530
-4.21710855,2.92622112,0.34327218,0.00000000,0.37758911,2.54106932,0.00827497,0.05608887
-4.21110555,2.87593061,0.33791166,0.00000000,0.37062750,2.49971274,0.00731400,0.05496837
-4.20510255,2.82859406,0.33415201,0.00000000,0.36612322,2.45901899,0.00645927,0.05456299
-4.19909955,2.78419028,0.33201462,0.00000000,0.36420064,2.41891830,0.00571325,0.05488858
-4.19309655,2.74284315,0.33155524,0.00000000,0.36502200,2.37944923,0.00507695,0.05596813
-4.18709355,2.70484095,0.33286379,0.00000000,0.36878649,2.34077780,0.00455017,0.05783179
-4.18109055,2.67064602,0.33606185,0.00000000,0.37572623,2.30320969,0.00413177,0.06051624
-4.17508754,2.64089349,0.34129783,0.00000000,0.38609933,2.26719442,0.00381987,0.06406351
-4.16908454,2.61637871,0.34873975,0.00000000,0.40018001,2.23332084,0.00361208,0.06851917
-4.16308154,2.59803317,0.35856603,0.00000000,0.41824604,2.20230356,0.00350563,0.07393011
-4.15707854,2.58688949,0.37095454,0.00000000,0.44056392,2.17496063,0.00349749,0.08034176
-4.15107554,2.58403665,0.38607032,0.00000000,0.46737236,2.15218297,0.00358446,0.08779507
-4.14507254,2.59056716,0.40405241,0.00000000,0.49886465,2.13489684,0.00376317,0.09632315
-4.13906953,2.60751822,0.42500053,0.00000000,0.53517063,2.12402072,0.00403006,0.10594793
-4.13306653,2.63580974,0.44896208,0.00000000,0.57633919,2.12041870,0.00438135,0.11667678
-4.12706353,2.67618201,0.47592017,0.00000000,0.62232212,2.12485241,0.00481291,0.12849947
-4.12106053,2.72913632,0.50578341,0.00000000,0.67296012,2.13793403,0.00532020,0.14138543
-4.11505753,2.79488145,0.53837793,0.00000000,0.72797197,2.16008271,0.00589814,0.15528163
-4.10905453,2.87328937,0.57344233,0.00000000,0.78694742,2.19148683,0.00654098,0.17011112
-4.10305153,2.96386253,0.61062590,0.00000000,0.84934464,2.23207415,0.00724221,0.18577247
-4.09704852,3.06571522,0.64949048,0.00000000,0.91449253,2.28149181,0.00799449,0.20214000
-4.09104552,3.17757042,0.68951609,0.00000000,0.98159831,2.33909748,0.00878958,0.21906507
-4.08504252,3.29777313,0.73011034,0.00000000,1.04976025,2.40396252,0.00961835,0.23637825
-4.07903952,3.42432025,0.77062137,0.00000000,1.11798554,2.47488747,0.01047078,0.25389246
-4.07303652,3.55490628,0.81035398,0.00000000,1.18521261,2.55042950,0.01133606,0.27140689
-4.06703352,3.68698325,0.84858836,0.00000000,1.25033737,2.62894089,0.01220273,0.28871151
-4.06103052,3.81783275,0.88460070,0.00000000,1.31224236,2.70861713,0.01305879,0.30559222
-4.05502751,3.94464695,0.91768489,0.00000000,1.36982768,2.78755258,0.01389199,0.32183612
-4.04902451,4.06461555,0.94717439,0.00000000,1.42204256,2.86380132,0.01469002,0.33723693
-4.04302151,4.17501461,0.97246332,0.00000000,1.46791620,2.93544080,0.01544078,0.35160017
-4.03701851,4.27329382,0.99302592,0.00000000,1.50658663,3.00063528,0.01613269,0.36474798
-4.03101551,4.35715837,1.00843353,0.00000000,1.53732640,3.05769667,0.01675500,0.37652332
-4.02501251,4.42464204,1.01836825,0.00000000,1.55956393,3.10513996,0.01729800,0.38679341
-4.01900950,4.47416862,1.02263297,0.00000000,1.57289979,3.14173134,0.01775338,0.39545234
-4.01300650,4.50459928,1.02115710,0.00000000,1.57711715,3.16652688,0.01811437,0.40242268
-4.00700350,4.51526444,1.01399813,0.00000000,1.57218617,3.17890063,0.01837603,0.40765621
-4.00100050,4.50597897,1.00133871,0.00000000,1.55826210,3.17856122,0.01853534,0.41113371
-3.99499750,4.47704105,0.98347983,0.00000000,1.53567755,3.16555667,0.01859130,0.41286391
-3.98899450,4.42921489,0.96083018,0.00000000,1.50492917,3.14026766,0.01854502,0.41288177
-3.98299150,4.36369904,0.93389260,0.00000000,1.46665977,3.10338996,0.01839963,0.41124621
-3.97698849,4.28208174,0.90324784,0.00000000,1.42163644,3.05590710,0.01816031,0.40803740
-3.97098549,4.18628587,0.86953686,0.00000000,1.37072602,2.99905465,0.01783408,0.40335389
-3.96498249,4.07850578,0.83344200,0.00000000,1.31486885,2.93427786,0.01742969,0.39730954
-3.95897949,3.96113869,0.79566796,0.00000000,1.25505189,2.86318432,0.01695739,0.39003060
-3.95297649,3.83671319,0.75692332,0.00000000,1.19228236,2.78749332,0.01642870,0.38165287
-3.94697349,3.70781734,0.71790294,0.00000000,1.12756263,2.70898390,0.01585617,0.37231899
-3.94097049,3.57702838,0.67927201,0.00000000,1.06186731,2.62944295,0.01525304,0.36217610
-3.93496748,3.44684614,0.64165185,0.00000000,0.99612307,2.55061483,0.01463303,0.35137352
-3.92896448,3.31963150,0.60560795,0.00000000,0.93119147,2.47415402,0.01401000,0.34006080
-3.92296148,3.19755124,0.57164005,0.00000000,0.86785525,2.40158149,0.01339768,0.32838575
-3.91695848,3.08253020,0.54017461,0.00000000,0.80680788,2.33424602,0.01280939,0.31649270
-3.91095548,2.97621127,0.51155941,0.00000000,0.74864643,2.27329106,0.01225776,0.30452067
-3.90495248,2.87992383,0.48606016,0.00000000,0.69386743,2.21962766,0.01175449,0.29260165
-3.89894947,2.79466078,0.46385915,0.00000000,0.64286544,2.17391409,0.01131010,0.28085880
-3.89294647,2.72106435,0.44505546,0.00000000,0.59593402,2.13654240,0.01093374,0.26940465
-3.88694347,2.65942074,0.42966698,0.00000000,0.55326859,2.10763228,0.01063294,0.25833932
-3.88094047,2.60966363,0.41763366,0.00000000,0.51497098,2.08703232,0.01041351,0.24774886
-3.87493747,2.57138635,0.40882222,0.00000000,0.48105513,2.07432881,0.01027933,0.23770369
-3.86893447,2.54386264,0.40303202,0.00000000,0.45145397,2.06886201,0.01023229,0.22825731
-3.86293147,2.52607565,0.40000205,0.00000000,0.42602683,2.06974956,0.01027221,0.21944535
-3.85692846,2.51675460,0.39941898,0.00000000,0.40456767,2.07591684,0.01039678,0.21128505
-3.85092546,2.51441858,0.40092614,0.00000000,0.38681361,2.08613339,0.01060161,0.20377526
-3.84492246,2.51742647,0.40413341,0.00000000,0.37245389,2.09905471,0.01088032,0.19689699
-3.83891946,2.52403180,0.40862778,0.00000000,0.36113921,2.11326829,0.01122459,0.19061458
-3.83291646,2.53244117,0.41398446,0.00000000,0.35249116,2.12734251,0.01162443,0.18487742
-3.82691346,2.54087450,0.41977830,0.00000000,0.34611197,2.13987688,0.01206835,0.17962228
-3.82091046,2.54762535,0.42559531,0.00000000,0.34159425,2.14955200,0.01254369,0.17477604
-3.81490745,2.55111911,0.43104388,0.00000000,0.33853071,2.15517739,0.01303695,0.17025883
-3.80890445,2.54996725,0.43576544,0.00000000,0.33652359,2.15573538,0.01353415,0.16598744
-3.80290145,2.54301535,0.43944414,0.00000000,0.33519384,2.15041946,0.01402127,0.16187871
-3.79689845,2.52938322,0.44181531,0.00000000,0.33418948,2.13866532,0.01448464,0.15785294
-3.79089545,2.50849531,0.44267225,0.00000000,0.33319328,2.12017344,0.01491137,0.15383705
-3.78489245,2.48010021,0.44187111,0.00000000,0.33192920,2.09492201,0.01528973,0.14976740
-3.77888944,2.44427825,0.43933367,0.00000000,0.33016761,2.06316966,0.01560956,0.14559202
-3.77288644,2.40143671,0.43504787,0.00000000,0.32772897,2.02544767,0.01586252,0.14127237
-3.76688344,2.35229282,0.42906599,0.00000000,0.32448583,1.98254186,0.01604239,0.13678437
-3.76088044,2.29784505,0.42150058,0.00000000,0.32036320,1.93546470,0.01614519,0.13211878
-3.75487744,2.23933371,0.41251831,0.00000000,0.31533700,1.88541883,0.01616928,0.12728088
-3.74887444,2.17819253,0.40233189,0.00000000,0.30943104,1.83375317,0.01611532,0.12228951
-3.74287144,2.11599291,0.39119053,0.00000000,0.30271228,1.78191340,0.01598622,0.11717560
-3.73686843,2.05438334,0.37936926,0.00000000,0.29528484,1.73138882,0.01578686,0.11198016
-3.73086543,1.99502617,0.36715755,0.00000000,0.28728294,1.68365745,0.01552389,0.10675196
-3.72486243,1.93953445,0.35484779,0.00000000,0.27886312,1.64013184,0.01520536,0.10154500
-3.71885943,1.88941129,0.34272408,0.00000000,0.27019609,1.60210733,0.01484034,0.09641590
-3.71285643,1.84599418,0.33105184,0.00000000,0.26145859,1.57071517,0.01443850,0.09142135
-3.70685343,1.81040657,0.32006857,0.00000000,0.25282562,1.54688203,0.01400973,0.08661573
-3.70085043,1.78351851,0.30997626,0.00000000,0.24446347,1.53129764,0.01356367,0.08204901
-3.69484742,1.76591797,0.30093572,0.00000000,0.23652373,1.52439182,0.01310942,0.07776510
-3.68884442,1.75789398,0.29306288,0.00000000,0.22913867,1.52632167,0.01265514,0.07380055
-3.68284142,1.75943206,0.28642739,0.00000000,0.22241806,1.53696958,0.01220783,0.07018382
-3.67683842,1.77022225,0.28105332,0.00000000,0.21644761,1.55595196,0.01177316,0.06693503
-3.67083542,1.78967912,0.27692199,0.00000000,0.21128905,1.58263837,0.01135533,0.06406612
-3.66483242,1.81697291,0.27397657,0.00000000,0.20698168,1.61618035,0.01095708,0.06158159
-3.65882941,1.85107053,0.27212840,0.00000000,0.20354544,1.65554849,0.01057971,0.05947954
-3.65282641,1.89078432,0.27126440,0.00000000,0.20098510,1.69957650,0.01022327,0.05775304
-3.64682341,1.93482667,0.27125539,0.00000000,0.19929546,1.74701011,0.00988665,0.05639172
-3.64082041,1.98186791,0.27196480,0.00000000,0.19846708,1.79655889,0.00956791,0.05538353
-3.63481741,2.03059494,0.27325726,0.00000000,0.19849240,1.84694870,0.00926448,0.05471650
-3.62881441,2.07976797,0.27500680,0.00000000,0.19937168,1.89697241,0.00897346,0.05438040
-3.62281141,2.12827280,0.27710409,0.00000000,0.20111857,1.94553684,0.00869189,0.05436834
-3.61680840,2.17516631,0.27946252,0.00000000,0.20376496,1.99170359,0.00841699,0.05467802
-3.61080540,2.21971311,0.28202274,0.00000000,0.20736466,2.03472225,0.00814642,0.05531276
-3.60480240,2.26141167,0.28475548,0.00000000,0.21199588,2.07405430,0.00787845,0.05628216
-3.59879940,2.30000886,0.28766265,0.00000000,0.21776221,2.10938688,0.00761208,0.05760230
-3.59279640,2.33550229,0.29077651,0.00000000,0.22479185,2.14063573,0.00734715,0.05929563
-3.58679340,2.36813039,0.29415709,0.00000000,0.23323526,2.16793755,0.00708437,0.06139038
-3.58079040,2.39835092,0.29788810,0.00000000,0.24326106,2.19163204,0.00682525,0.06391959
-3.57478739,2.42680902,0.30207135,0.00000000,0.25505030,2.21223483,0.00657207,0.06691977
-3.56878439,2.45429633,0.30682018,0.00000000,0.26878924,2.23040273,0.00632775,0.07042924
-3.56278139,2.48170347,0.31225206,0.00000000,0.28466088,2.24689311,0.00609568,0.07448616
-3.55677839,2.50996801,0.31848090,0.00000000,0.30283544,2.26251954,0.00587955,0.07912644
-3.55077539,2.54002055,0.32560931,0.00000000,0.32346016,2.27810591,0.00568314,0.08438138
-3.54477239,2.57273154,0.33372123,0.00000000,0.34664885,2.29444133,0.00551015,0.09027537
-3.53876938,2.60886123,0.34287531,0.00000000,0.37247139,2.31223790,0.00536395,0.09682358
-3.53276638,2.64901509,0.35309926,0.00000000,0.40094388,2.33209342,0.00524742,0.10402971
-3.52676338,2.69360663,0.36438547,0.00000000,0.43201973,2.35446056,0.00516282,0.11188401
-3.52076038,2.74282913,0.37668814,0.00000000,0.46558212,2.37962374,0.00511159,0.12036154
-3.51475738,2.79663747,0.38992184,0.00000000,0.50143838,2.40768460,0.00509427,0.12942084
-3.50875438,2.85474045,0.40396181,0.00000000,0.53931661,2.43855625,0.00511047,0.13900302
-3.50275138,2.91660377,0.41864583,0.00000000,0.57886482,2.47196625,0.00515877,0.14903137
-3.49674837,2.98146321,0.43377746,0.00000000,0.61965302,2.50746773,0.00523683,0.15941156
-3.49074537,3.04834707,0.44913081,0.00000000,0.66117826,2.54445763,0.00534134,0.17003245
-3.48474237,3.11610667,0.46445630,0.00000000,0.70287272,2.58220095,0.00546820,0.18076754
-3.47873937,3.18345337,0.47948743,0.00000000,0.74411481,2.61985938,0.00561260,0.19147705
-3.47273637,3.24900026,0.49394810,0.00000000,0.78424301,2.65652297,0.00576918,0.20201059
-3.46673337,3.31130679,0.50756039,0.00000000,0.82257215,2.69124305,0.00593223,0.21221045
-3.46073037,3.36892437,0.52005227,0.00000000,0.85841150,2.72306501,0.00609587,0.22191524
-3.45472736,3.42044126,0.53116525,0.00000000,0.89108432,2.75105959,0.00625426,0.23096399
-3.44872436,3.46452501,0.54066142,0.00000000,0.91994781,2.77435150,0.00640185,0.23920044
-3.44272136,3.49996121,0.54832989,0.00000000,0.94441299,2.79214451,0.00653353,0.24647739
-3.43671836,3.52568718,0.55399229,0.00000000,0.96396356,2.80374241,0.00664488,0.25266098
-3.43071536,3.54082002,0.55750723,0.00000000,0.97817291,2.80856548,0.00673232,0.25763472
-3.42471236,3.54467823,0.55877362,0.00000000,0.98671865,2.80616247,0.00679325,0.26130304
-3.41870935,3.53679685,0.55773277,0.00000000,0.98939391,2.79621816,0.00682622,0.26359441
-3.41270635,3.51693597,0.55436933,0.00000000,0.98611495,2.77855692,0.00683093,0.26446360
-3.40670335,3.48508305,0.54871100,0.00000000,0.97692470,2.75314275,0.00680835,0.26389325
-3.40070035,3.44144938,0.54082718,0.00000000,0.96199209,2.72007623,0.00676065,0.26189457
-3.39469735,3.38646129,0.53082664,0.00000000,0.94160720,2.67958916,0.00669120,0.25850709
-3.38869435,3.32074697,0.51885437,0.00000000,0.91617239,2.63203725,0.00660444,0.25379764
-3.38269135,3.24511947,0.50508775,0.00000000,0.88618998,2.57789140,0.00650577,0.24785840
-3.37668834,3.16055674,0.48973218,0.00000000,0.85224683,2.51772801,0.00640139,0.24080431
-3.37068534,3.06817951,0.47301644,0.00000000,0.81499673,2.45221855,0.00629810,0.23276981
-3.36468234,2.96922754,0.45518786,0.00000000,0.77514121,2.38211854,0.00620307,0.22390514
-3.35867934,2.86503503,0.43650743,0.00000000,0.73340970,2.30825612,0.00612363,0.21437232
-3.35267634,2.75700557,0.41724513,0.00000000,0.69053979,2.23152008,0.00606703,0.20434099
-3.34667334,2.64658725,0.39767537,0.00000000,0.64725836,2.15284750,0.00604019,0.19398423
-3.34067034,2.53524816,0.37807281,0.00000000,0.60426438,2.07321070,0.00604953,0.18347465
-3.33466733,2.42445273,0.35870859,0.00000000,0.56221370,1.99360376,0.00610073,0.17298065
-3.32866433,2.31563917,0.33984686,0.00000000,0.52170654,1.91502840,0.00619857,0.16266316
-3.32266133,2.21019825,0.32174182,0.00000000,0.48327779,1.83847944,0.00634680,0.15267294
-3.31665833,2.10945374,0.30463516,0.00000000,0.44739023,1.76492999,0.00654805,0.14314827
-3.31065533,2.01464472,0.28875389,0.00000000,0.41443079,1.69531661,0.00680378,0.13421344
-3.30465233,1.92690989,0.27430851,0.00000000,0.38470954,1.63052478,0.00711425,0.12597757
-3.29864932,1.84727434,0.26149153,0.00000000,0.35846128,1.57137512,0.00747857,0.11853421
-3.29264632,1.77663868,0.25047625,0.00000000,0.33584921,1.51861071,0.00789476,0.11196127
-3.28664332,1.71577084,0.24141575,0.00000000,0.31697043,1.47288592,0.00835987,0.10632148
-3.28064032,1.66530056,0.23444199,0.00000000,0.30186264,1.43475720,0.00887013,0.10166311
-3.27463732,1.62571653,0.22966515,0.00000000,0.29051170,1.40467596,0.00942108,0.09802104
-3.26863432,1.59736605,0.22717288,0.00000000,0.28285947,1.38298393,0.01000773,0.09541789
-3.26263132,1.58045701,0.22702960,0.00000000,0.27881159,1.36991077,0.01062479,0.09386526
-3.25662831,1.57506182,0.22927588,0.00000000,0.27824473,1.36557415,0.01126677,0.09336497
-3.25062531,1.58112288,0.23392756,0.00000000,0.28101302,1.36998173,0.01192814,0.09391007
-3.24462231,1.59845904,0.24097498,0.00000000,0.28695342,1.38303500,0.01260349,0.09548580
-3.23861931,1.62677258,0.25038199,0.00000000,0.29588980,1.40453433,0.01328755,0.09807023
-3.23261631,1.66565605,0.26208499,0.00000000,0.30763574,1.43418480,0.01397529,0.10163459
-3.22661331,1.71459861,0.27599190,0.00000000,0.32199591,1.47160223,0.01466190,0.10614343
-3.22061031,1.77299127,0.29198112,0.00000000,0.33876621,1.51631908,0.01534277,0.11155431
-3.21460730,1.84013100,0.30990071,0.00000000,0.35773276,1.56778962,0.01601345,0.11781743
-3.20860430,1.91522338,0.32956765,0.00000000,0.37867003,1.62539424,0.01666952,0.12487484
-3.20260130,1.99738401,0.35076754,0.00000000,0.40133830,1.68844276,0.01730653,0.13265967
-3.19659830,2.08563904,0.37325475,0.00000000,0.42548080,1.75617677,0.01791984,0.14109521
-3.19059530,2.17892519,0.39675319,0.00000000,0.45082104,1.82777131,0.01850459,0.15009410
-3.18459230,2.27609011,0.42095782,0.00000000,0.47706040,1.90233624,0.01905555,0.15955761
-3.17858929,2.37589379,0.44553716,0.00000000,0.50387663,1.97891798,0.01956710,0.16937524
-3.17258629,2.47701202,0.47013667,0.00000000,0.53092341,2.05650219,0.02003324,0.17942470
-3.16658329,2.57804273,0.49438330,0.00000000,0.55783133,2.13401820,0.02044758,0.18957235
-3.16058029,2.67751613,0.51789115,0.00000000,0.58421047,2.21034584,0.02080350,0.19967421
-3.15457729,2.77390931,0.54026815,0.00000000,0.60965469,2.28432530,0.02109421,0.20957756
-3.14857429,2.86566563,0.56112371,0.00000000,0.63374767,2.35477049,0.02131302,0.21912314
-3.14257129,2.95121923,0.58007719,0.00000000,0.65607058,2.42048624,0.02145352,0.22814805
-3.13656828,3.02902436,0.59676694,0.00000000,0.67621123,2.48028912,0.02150983,0.23648906
-3.13056528,3.09758893,0.61085959,0.00000000,0.69377425,2.53303187,0.02147690,0.24398646
-3.12456228,3.15551142,0.62205931,0.00000000,0.70839215,2.57763060,0.02135076,0.25048820
-3.11855928,3.20151980,0.63011663,0.00000000,0.71973646,2.61309404,0.02112876,0.25585416
-3.11255628,3.23451094,0.63483637,0.00000000,0.72752873,2.63855363,0.02080979,0.25996044
-3.10655328,3.25358867,0.63608450,0.00000000,0.73155055,2.65329320,0.02039440,0.26270331
-3.10055028,3.25809863,0.63379335,0.00000000,0.73165234,2.65677667,0.01988498,0.26400290
-3.09454727,3.24765810,0.62796495,0.00000000,0.72776019,2.64867243,0.01928569,0.26380611
-3.08854427,3.22217886,0.61867245,0.00000000,0.71988044,2.62887284,0.01860251,0.26208882
-3.08254127,3.18188182,0.60605914,0.00000000,0.70810169,2.59750769,0.01784306,0.25885725
-3.07653827,3.12730197,0.59033536,0.00000000,0.69259402,2.55495047,0.01701643,0.25414816
-3.07053527,3.05928310,0.57177316,0.00000000,0.67360532,2.50181679,0.01613297,0.24802823
-3.06453227,2.97896188,0.55069897,0.00000000,0.65145500,2.43895457,0.01520398,0.24059221
-3.05852926,2.88774167,0.52748450,0.00000000,0.62652506,2.36742605,0.01424138,0.23196029
-3.05252626,2.78725676,0.50253625,0.00000000,0.59924904,2.28848206,0.01325739,0.22227451
-3.04652326,2.67932824,0.47628402,0.00000000,0.57009932,2.20352940,0.01226419,0.21169451
-3.04052026,2.56591337,0.44916885,0.00000000,0.53957313,2.11409266,0.01127360,0.20039280
-3.03451726,2.44905030,0.42163094,0.00000000,0.50817812,2.02177181,0.01029675,0.18854965
-3.02851426,2.33080050,0.39409796,0.00000000,0.47641782,1.92819752,0.00934386,0.17634801
-3.02251126,2.21319124,0.36697413,0.00000000,0.44477782,1.83498590,0.00842403,0.16396843
-3.01650825,2.09816061,0.34063062,0.00000000,0.41371299,1.74369478,0.00754506,0.15158441
-3.01050525,1.98750717,0.31539742,0.00000000,0.38363641,1.65578318,0.00671334,0.13935814
-3.00450225,1.88284641,0.29155709,0.00000000,0.35491025,1.57257581,0.00593386,0.12743699
-2.99849925,1.78557570,0.26934035,0.00000000,0.32783889,1.49523398,0.00521015,0.11595063
-2.99249625,1.69684891,0.24892378,0.00000000,0.30266451,1.42473412,0.00454438,0.10500908
-2.98649325,1.61756157,0.23042943,0.00000000,0.27956507,1.36185452,0.00393743,0.09470146
-2.98049025,1.54834693,0.21392640,0.00000000,0.25865471,1.30717090,0.00338904,0.08509565
-2.97448724,1.48958261,0.19943404,0.00000000,0.23998639,1.26106038,0.00289791,0.07623863
-2.96848424,1.44140721,0.18692669,0.00000000,0.22355637,1.22371374,0.00246193,0.06815755
-2.96248124,1.40374563,0.17633952,0.00000000,0.20931049,1.19515472,0.00207829,0.06086135
-2.95647824,1.37634167,0.16757537,0.00000000,0.19715156,1.17526542,0.00174368,0.05434279
-2.95047524,1.35879591,0.16051195,0.00000000,0.18694771,1.16381605,0.00145443,0.04858084
-2.94447224,1.35060684,0.15500941,0.00000000,0.17854116,1.16049745,0.00120668,0.04354322
-2.93846923,1.35121302,0.15091766,0.00000000,0.17175704,1.16495442,0.00099649,0.03918908
-2.93246623,1.36003396,0.14808335,0.00000000,0.16641198,1.17681805,0.00081994,0.03547150
-2.92646323,1.37650778,0.14635613,0.00000000,0.16232195,1.19573517,0.00067327,0.03233996
-2.92046023,1.40012344,0.14559406,0.00000000,0.15930933,1.22139343,0.00055289,0.02974255
-2.91445723,1.43044629,0.14566791,0.00000000,0.15720873,1.25354033,0.00045550,0.02762785
-2.90845423,1.46713540,0.14646436,0.00000000,0.15587166,1.29199555,0.00037806,0.02594651
-2.90245123,1.50995209,0.14788789,0.00000000,0.15516978,1.33665558,0.00031788,0.02465255
-2.89644822,1.55875947,0.14986159,0.00000000,0.15499680,1.38749064,0.00027259,0.02370420
-2.89044522,1.61351304,0.15232672,0.00000000,0.15526916,1.44453410,0.00024015,0.02306449
-2.88444222,1.67424339,0.15524133,0.00000000,0.15592543,1.50786512,0.00021886,0.02270153
-2.87843922,1.74103209,0.15857804,0.00000000,0.15692473,1.57758561,0.00020736,0.02258846
-2.87243622,1.81398259,0.16232110,0.00000000,0.15824437,1.65379303,0.00020459,0.02270331
-2.86643322,1.89318795,0.16646314,0.00000000,0.15987688,1.73655088,0.00020982,0.02302860
-2.86043022,1.97869776,0.17100169,0.00000000,0.16182674,1.82585877,0.00022266,0.02355088
-2.85442721,2.07048642,0.17593584,0.00000000,0.16410698,1.92162411,0.00024299,0.02426020
-2.84842421,2.16842508,0.18126321,0.00000000,0.16673605,2.02363753,0.00027107,0.02514963
-2.84242121,2.27225912,0.18697737,0.00000000,0.16973494,2.13155376,0.00030746,0.02621475
-2.83641821,2.38159303,0.19306612,0.00000000,0.17312495,2.24487946,0.00035309,0.02745325
-2.83041521,2.49588389,0.19951047,0.00000000,0.17692605,2.36296931,0.00040927,0.02886471
-2.82441221,2.61444412,0.20628451,0.00000000,0.18115603,2.48503088,0.00047771,0.03045034
-2.81840920,2.73645373,0.21335628,0.00000000,0.18583034,2.61013841,0.00056051,0.03221297
-2.81240620,2.86098170,0.22068931,0.00000000,0.19096267,2.73725523,0.00066024,0.03415707
-2.80640320,2.98701524,0.22824498,0.00000000,0.19656603,2.86526374,0.00077991,0.03628891
-2.80040020,3.11349560,0.23598534,0.00000000,0.20265432,2.99300150,0.00092299,0.03861670
-2.79439720,3.23935818,0.24387625,0.00000000,0.20924410,3.11930156,0.00109340,0.04115075
-2.78839420,3.36357475,0.25189054,0.00000000,0.21635630,3.24303487,0.00129548,0.04390368
-2.78239120,3.48519497,0.26001094,0.00000000,0.22401776,3.36315225,0.00153394,0.04689038
-2.77638819,3.60338487,0.26823256,0.00000000,0.23226228,3.47872347,0.00181383,0.05012800
-2.77038519,3.71745949,0.27656455,0.00000000,0.24113101,3.58897119,0.00214042,0.05363564
-2.76438219,3.82690767,0.28503087,0.00000000,0.25067201,3.69329740,0.00251908,0.05743390
-2.75837919,3.93140704,0.29366993,0.00000000,0.26093894,3.79130082,0.00295518,0.06154421
-2.75237619,4.03082811,0.30253306,0.00000000,0.27198871,3.88278381,0.00345390,0.06598788
-2.74637319,4.12522671,0.31168182,0.00000000,0.28387832,3.96774830,0.00402004,0.07078502
-2.74037019,4.21482506,0.32118416,0.00000000,0.29666085,4.04638056,0.00465787,0.07595318
-2.73436718,4.29998216,0.33110973,0.00000000,0.31038078,4.11902563,0.00537090,0.08150596
-2.72836418,4.38115520,0.34152443,0.00000000,0.32506908,4.18615252,0.00616168,0.08745153
-2.72236118,4.45885408,0.35248459,0.00000000,0.34073819,4.24831228,0.00703166,0.09379118
-2.71635818,4.53359164,0.36403119,0.00000000,0.35737722,4.30609115,0.00798099,0.10051795
-2.71035518,4.60583275,0.37618432,0.00000000,0.37494796,4.36006166,0.00900841,0.10761559
-2.70435218,4.67594535,0.38893849,0.00000000,0.39338171,4.41073446,0.01011117,0.11505772
-2.69834917,4.74415662,0.40225892,0.00000000,0.41257750,4.45851396,0.01128504,0.12280742
-2.69234617,4.81051715,0.41607932,0.00000000,0.43240183,4.50366041,0.01252430,0.13081735
-2.68634317,4.87487571,0.43030124,0.00000000,0.45269010,4.54626094,0.01382190,0.13903027
-2.68034017,4.93686630,0.44479521,0.00000000,0.47324980,4.58621144,0.01516961,0.14738017
-2.67433717,4.99590892,0.45940371,0.00000000,0.49386545,4.62321054,0.01655824,0.15579387
-2.66833417,5.05122411,0.47394582,0.00000000,0.51430507,4.65676629,0.01797799,0.16419310
-2.66233117,5.10186097,0.48822348,0.00000000,0.53432796,4.68621528,0.01941872,0.17249690
-2.65632816,5.14673708,0.50202893,0.00000000,0.55369338,4.71075326,0.02087038,0.18062436
-2.65032516,5.18468843,0.51515303,0.00000000,0.57216973,4.72947561,0.02232333,0.18849741
-2.64432216,5.21452631,0.52739400,0.00000000,0.58954366,4.74142529,0.02376870,0.19604359
-2.63831916,5.23509816,0.53856604,0.00000000,0.60562860,4.74564560,0.02519875,0.20319861
-2.63231616,5.24534878,0.54850737,0.00000000,0.62027227,4.74123466,0.02660705,0.20990860
-2.62631316,5.24437827,0.55708721,0.00000000,0.63336253,4.72739847,0.02798870,0.21613175
-2.62031016,5.23149351,0.56421127,0.00000000,0.64483137,4.70349956,0.02934037,0.22183942
-2.61430715,5.20625004,0.56982540,0.00000000,0.65465663,4.66909836,0.03066028,0.22701648
-2.60830415,5.16848216,0.57391719,0.00000000,0.66286128,4.62398511,0.03194804,0.23166092
-2.60230115,5.11831935,0.57651545,0.00000000,0.66951046,4.56820053,0.03320437,0.23578274
