energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.90845423,2.29327829,2.35745214,1.15751089,0.00048826,0.03493210,0.00576193,0.15607656,0.36684376,0.48286862
-2.90245123,2.45163684,2.54420600,1.23288187,0.00051720,0.03758676,0.00627567,0.16850813,0.39749052,0.51545505
-2.89644822,2.60835936,2.73173070,1.30826085,0.00054656,0.04018123,0.00679074,0.18090728,0.42807754,0.54669749
-2.89044522,2.76118982,2.91756051,1.38256580,0.00057608,0.04267762,0.00730072,0.19310872,0.45820819,0.57610392
-2.88444222,2.90780355,3.09909922,1.45465584,0.00060550,0.04503791,0.00779894,0.20494084,0.48747172,0.60319478
-2.87843922,3.04587330,3.27369027,1.52336443,0.00063461,0.04722502,0.00827867,0.21623043,0.51545416,0.62751680
-2.87243622,3.17313902,3.43869326,1.58753503,0.00066320,0.04920388,0.00873333,0.22680758,0.54175007,0.64865652
-2.86643322,3.28747834,3.59156387,1.64605820,0.00069111,0.05094248,0.00915667,0.23651087,0.56597449,0.66625299
-2.86043022,3.38697500,3.72993379,1.69790823,0.00071825,0.05241289,0.00954297,0.24519234,0.58777477,0.68000913
-2.85442721,3.46998213,3.85168736,1.74217790,0.00074458,0.05359212,0.00988723,0.25272231,0.60684164,0.68970123
-2.84842421,3.53517763,3.95503145,1.77810978,0.00077013,0.05446286,0.01018534,0.25899362,0.62291912,0.69518622
-2.84242121,3.58160928,4.03855560,1.80512261,0.00079502,0.05501407,0.01043419,0.26392520,0.63581274,0.69640642
-2.83641821,3.60872747,4.10127945,1.82283171,0.00081942,0.05524129,0.01063179,0.26746481,0.64539577,0.69339154
-2.83041521,3.61640423,4.14268545,1.83106247,0.00084361,0.05514680,0.01077731,0.26959079,0.65161312,0.68625788
-2.82441221,3.60493777,4.16273531,1.82985628,0.00086791,0.05473948,0.01087111,0.27031277,0.65448271,0.67520485
-2.81840920,3.57504230,4.16186939,1.81946892,0.00089272,0.05403453,0.01091473,0.26967126,0.65409429,0.66050898
-2.81240620,3.52782404,4.14098911,1.80036138,0.00091851,0.05305289,0.01091076,0.26773625,0.65060574,0.64251557
-2.80640320,3.46474421,4.10142327,1.77318379,0.00094575,0.05182053,0.01086280,0.26460469,0.64423705,0.62162870
-2.80040020,3.38757120,4.04487978,1.73875314,0.00097500,0.05036758,0.01077527,0.26039718,0.63526213,0.59829965
-2.79439720,3.29832384,3.97338505,1.69802607,0.00100678,0.04872733,0.01065325,0.25525389,0.62399910,0.57301457
-2.78839420,3.19920836,3.88921370,1.65206787,0.00104164,0.04693519,0.01050233,0.24932986,0.61079912,0.54628163
-2.78239120,3.09255187,3.79481165,1.60201915,0.00108009,0.04502762,0.01032835,0.24279005,0.59603460,0.51861834
-2.77638819,2.98073488,3.69271592,1.54906159,0.00112262,0.04304101,0.01013726,0.23580411,0.58008702,0.49053935
-2.77038519,2.86612552,3.58547417,1.49438421,0.00116965,0.04101077,0.00993491,0.22854126,0.56333500,0.46254512
-2.76438219,2.75101781,3.47556734,1.43915136,0.00122151,0.03897035,0.00972685,0.22116537,0.54614305,0.43511186
-2.75837919,2.63757601,3.36533794,1.38447361,0.00127846,0.03695051,0.00951822,0.21383047,0.52885130,0.40868279
-2.75237619,2.52778648,3.25692669,1.33138237,0.00134063,0.03497867,0.00931358,0.20667680,0.51176678,0.38366101
-2.74637319,2.42341839,3.15221918,1.28080895,0.00140802,0.03307846,0.00911685,0.19982748,0.49515620,0.36040392
-2.74037019,2.32599372,3.05280420,1.23356843,0.00148050,0.03126938,0.00893120,0.19338601,0.47924068,0.33921914
-2.73436718,2.23676697,2.95994444,1.19034849,0.00155777,0.02956671,0.00875904,0.18743447,0.46419232,0.32036190
-2.72836418,2.15671410,2.87455991,1.15170313,0.00163938,0.02798146,0.00860201,0.18203257,0.45013276,0.30403368
-2.72236118,2.08653042,2.79722400,1.11805095,0.00172473,0.02652055,0.00846100,0.17721748,0.43713353,0.29038195
-2.71635818,2.02663637,2.72817133,1.08967760,0.00181302,0.02518710,0.00833617,0.17300436,0.42521811,0.27950085
-2.71035518,1.97719017,2.66731649,1.06674175,0.00190333,0.02398072,0.00822705,0.16938757,0.41436555,0.27143245
-2.70435218,1.93810622,2.61428227,1.04928396,0.00199457,0.02289798,0.00813261,0.16634247,0.40451528,0.26616871
-2.69834917,1.90907790,2.56843568,1.03723768,0.00208554,0.02193288,0.00805131,0.16382768,0.39557301,0.26365366
-2.69234617,1.88960351,2.52893008,1.03044178,0.00217492,0.02107733,0.00798128,0.16178769,0.38741727,0.26378601
-2.68634317,1.87901426,2.49475148,1.02865373,0.00226134,0.02032165,0.00792034,0.16015573,0.37990647,0.26642191
-2.68034017,1.87650317,2.46476709,1.03156309,0.00234335,0.01965506,0.00786615,0.15885675,0.37288598,0.27137790
-2.67433717,1.88115386,2.43777438,1.03880452,0.00241952,0.01906609,0.00781625,0.15781048,0.36619526,0.27843419
-2.66833417,1.89196871,2.41254874,1.04997008,0.00248843,0.01854304,0.00776823,0.15693434,0.35967444,0.28733807
-2.66233117,1.90789538,2.38788835,1.06462042,0.00254873,0.01807428,0.00771972,0.15614619,0.35317044,0.29780778
-2.65632816,1.92785170,2.36265471,1.08229476,0.00259919,0.01764858,0.00766849,0.15536687,0.34654232,0.30953676
-2.65032516,1.95074833,2.33580783,1.10251944,0.00263870,0.01725536,0.00761251,0.15452240,0.33966568,0.32219831
-2.64432216,1.97550919,2.30643520,1.12481533,0.00266634,0.01688486,0.00754996,0.15354578,0.33243608,0.33545088
-2.63831916,2.00108969,2.27377394,1.14870401,0.00268139,0.01652827,0.00747928,0.15237846,0.32477151,0.34894377
-2.63231616,2.02649274,2.23722596,1.17371309,0.00268336,0.01617786,0.00739917,0.15097135,0.31661369,0.36232344
-2.62631316,2.05078280,2.19636608,1.19938082,0.00267197,0.01582701,0.00730860,0.14928547,0.30792843,0.37524013
-2.62031016,2.07309813,2.15094345,1.22526038,0.00264722,0.01547025,0.00720679,0.14729219,0.29870510,0.38735490
-2.61430715,2.09266136,2.10087692,1.25092402,0.00260934,0.01510324,0.00709321,0.14497313,0.28895519,0.39834671
-2.60830415,2.10878873,2.04624499,1.27596740,0.00255877,0.01472273,0.00696755,0.14231977,0.27871026,0.40791943
-2.60230115,2.12089787,1.98727129,1.30001415,0.00249622,0.01432659,0.00682971,0.13933281,0.26801933,0.41580864
-2.59629815,2.12851446,1.92430664,1.32272093,0.00242256,0.01391366,0.00667977,0.13602128,0.25694588,0.42178771
-2.59029515,2.13127747,1.85780878,1.34378278,0.00233883,0.01348376,0.00651797,0.13240162,0.24556469,0.42567321
-2.58429215,2.12894310,1.78832060,1.36293872,0.00224622,0.01303762,0.00634468,0.12849660,0.23395859,0.42732922
-2.57828914,2.12138715,1.71644808,1.37997740,0.00214603,0.01257677,0.00616040,0.12433423,0.22221527,0.42667032
-2.57228614,2.10860551,1.64283863,1.39474238,0.00203962,0.01210351,0.00596574,0.11994670,0.21042441,0.42366328
-2.56628314,2.09071270,1.56816059,1.40713662,0.00192839,0.01162081,0.00576139,0.11536940,0.19867494,0.41832719
-2.56028014,2.06793796,1.49308439,1.41712585,0.00181373,0.01113223,0.00554814,0.11063996,0.18705279,0.41073200
-2.55427714,2.04061888,1.41826585,1.42474017,0.00169702,0.01064184,0.00532687,0.10579745,0.17563903,0.40099561
-2.54827414,2.00919215,1.34433174,1.43007370,0.00157956,0.01015409,0.00509853,0.10088164,0.16450832,0.38927952
-2.54227114,1.97418161,1.27186771,1.43328163,0.00146261,0.00967379,0.00486416,0.09593238,0.15372793,0.37578325
-2.53626813,1.93618356,1.20140856,1.43457480,0.00134728,0.00920592,0.00462486,0.09098906,0.14335694,0.36073775
-2.53026513,1.89584946,1.13343074,1.43421144,0.00123459,0.00875556,0.00438182,0.08609018,0.13344598,0.34439806
-2.52426213,1.85386660,1.06834686,1.43248642,0.00112545,0.00832782,0.00413630,0.08127297,0.12403701,0.32703558
-2.51825913,1.81093720,1.00650202,1.42971816,0.00102061,0.00792766,0.00388960,0.07657303,0.11516355,0.30893014
-2.51225613,1.76775661,0.94817186,1.42623384,0.00092069,0.00755983,0.00364310,0.07202410,0.10685091,0.29036235
-2.50625313,1.72499150,0.89356196,1.42235343,0.00082620,0.00722878,0.00339816,0.06765768,0.09911659,0.27160636
-2.50025013,1.68325897,0.84280863,1.41837346,0.00073751,0.00693857,0.00315620,0.06350290,0.09197081,0.25292340
-2.49424712,1.64310735,0.79598092,1.41455136,0.00065485,0.00669278,0.00291862,0.05958618,0.08541697,0.23455622
-2.48824412,1.60499983,0.75308374,1.41109127,0.00057836,0.00649446,0.00268677,0.05593105,0.07945224,0.21672472
-2.48224112,1.56930156,0.71406215,1.40813229,0.00050807,0.00634611,0.00246199,0.05255788,0.07406812,0.19962262
-2.47623812,1.53627093,0.67880669,1.40573981,0.00044392,0.00624965,0.00224549,0.04948374,0.06925096,0.18341554
-2.47023512,1.50605555,0.64715974,1.40390075,0.00038577,0.00620641,0.00203845,0.04672217,0.06498257,0.16824009
-2.46423212,1.47869312,0.61892286,1.40252292,0.00033342,0.00621713,0.00184191,0.04428307,0.06124079,0.15420416
-2.45822911,1.45411729,0.59386500,1.40143891,0.00028661,0.00628202,0.00165679,0.04217259,0.05800003,0.14138821
-2.45222611,1.43216804,0.57173141,1.40041426,0.00024504,0.00640078,0.00148391,0.04039306,0.05523196,0.12984730
-2.44622311,1.41260625,0.55225308,1.39915965,0.00020838,0.00657264,0.00132394,0.03894302,0.05290606,0.11961375
-2.44022011,1.39513165,0.53515632,1.39734660,0.00017628,0.00679643,0.00117745,0.03781726,0.05099035,0.11070019
-2.43421711,1.37940308,0.52017246,1.39462569,0.00014838,0.00707063,0.00104490,0.03700696,0.04945194,0.10310290
-2.42821411,1.36506025,0.50704695,1.39064657,0.00012433,0.00739339,0.00092663,0.03649983,0.04825780,0.09680498
-2.42221111,1.35174556,0.49554786,1.38507846,0.00010376,0.00776261,0.00082296,0.03628034,0.04737532,0.09177950
-2.41620810,1.33912510,0.48547327,1.37763028,0.00008635,0.00817595,0.00073412,0.03632999,0.04677293,0.08799221
-2.41020510,1.32690767,0.47665722,1.36806911,0.00007176,0.00863086,0.00066032,0.03662762,0.04642071,0.08540381
-2.40420210,1.31486082,0.46897413,1.35623613,0.00005971,0.00912459,0.00060179,0.03714976,0.04629080,0.08397179
-2.39819910,1.30282329,0.46234132,1.34205925,0.00004992,0.00965418,0.00055877,0.03787095,0.04635786,0.08365156
-2.39219610,1.29071327,0.45671965,1.32556168,0.00004217,0.01021645,0.00053156,0.03876418,0.04659932,0.08439708
-2.38619310,1.27853218,0.45211230,1.30686617,0.00003624,0.01080800,0.00052054,0.03980122,0.04699562,0.08616103
-2.38019010,1.26636404,0.44856165,1.28619480,0.00003196,0.01142515,0.00052614,0.04095309,0.04753025,0.08889438
-2.37418709,1.25437059,0.44614461,1.26386428,0.00002920,0.01206396,0.00054890,0.04219041,0.04818970,0.09254574
-2.36818409,1.24278264,0.44496652,1.24027725,0.00002786,0.01272020,0.00058946,0.04348387,0.04896336,0.09706044
-2.36218109,1.23188834,0.44515403,1.21591004,0.00002786,0.01338934,0.00064850,0.04480459,0.04984321,0.10237948
-2.35617809,1.22201901,0.44684730,1.19129756,0.00002918,0.01406657,0.00072679,0.04612456,0.05082354,0.10843858
-2.35017509,1.21353358,0.45019189,1.16701612,0.00003182,0.01474682,0.00082513,0.04741706,0.05190052,0.11516738
-2.34417209,1.20680239,0.45533071,1.14366500,0.00003581,0.01542488,0.00094428,0.04865707,0.05307178,0.12248900
-2.33816908,1.20219117,0.46239645,1.12184758,0.00004120,0.01609539,0.00108500,0.04982166,0.05433591,0.13031994
-2.33216608,1.20004615,0.47150468,1.10215284,0.00004810,0.01675303,0.00124791,0.05089042,0.05569205,0.13857058
-2.32616308,1.20068078,0.48274800,1.08513788,0.00005661,0.01739267,0.00143347,0.05184583,0.05713937,0.14714611
-2.32016008,1.20436471,0.49619134,1.07131214,0.00006688,0.01800947,0.00164195,0.05267369,0.05867675,0.15594820
-2.31415708,1.21131530,0.51186856,1.06112357,0.00007908,0.01859918,0.00187332,0.05336342,0.06030233,0.16487707
-2.30815408,1.22169196,0.52978031,1.05494732,0.00009338,0.01915825,0.00212721,0.05390843,0.06201336,0.17383418
-2.30215108,1.23559330,0.54989329,1.05307697,0.00011000,0.01968418,0.00240288,0.05430645,0.06380591,0.18272536
-2.29614807,1.25305700,0.57214066,1.05571838,0.00012917,0.02017564,0.00269914,0.05455976,0.06567484,0.19146425
-2.29014507,1.27406228,0.59642363,1.06298623,0.00015112,0.02063281,0.00301435,0.05467541,0.06761382,0.19997597
-2.28414207,1.29853458,0.62261390,1.07490307,0.00017611,0.02105754,0.00334639,0.05466540,0.06961543,0.20820092
-2.27813907,1.32635214,0.65055712,1.09140069,0.00020442,0.02145360,0.00369266,0.05454675,0.07167140,0.21609842
-2.27213607,1.35735411,0.68007679,1.11232377,0.00023634,0.02182684,0.00405012,0.05434151,0.07377295,0.22365020
-2.26613307,1.39134983,0.71097890,1.13743539,0.00027218,0.02218536,0.00441529,0.05407671,0.07591118,0.23086350
-2.26013007,1.42812869,0.74305679,1.16642440,0.00031228,0.02253958,0.00478435,0.05378419,0.07807759,0.23777359
-2.25412706,1.46747055,0.77609645,1.19891431,0.00035697,0.02290232,0.00515321,0.05350034,0.08026460,0.24444565
-2.24812406,1.50915593,0.80988187,1.23447352,0.00040665,0.02328877,0.00551757,0.05326572,0.08246617,0.25097590
-2.24212106,1.55297605,0.84420061,1.27262672,0.00046168,0.02371640,0.00587311,0.05312460,0.08467833,0.25749171
-2.23611806,1.59874209,0.87884931,1.31286720,0.00052251,0.02420483,0.00621553,0.05312437,0.08689982,0.26415083
-2.23011506,1.64629356,0.91363912,1.35466995,0.00058955,0.02477557,0.00654073,0.05331480,0.08913255,0.27113950
-2.22411206,1.69550542,0.94840099,1.39750512,0.00066328,0.02545171,0.00684491,0.05374722,0.09138205,0.27866946
-2.21810905,1.74629372,0.98299062,1.44085172,0.00074416,0.02625752,0.00712470,0.05447361,0.09365783,0.28697387
-2.21210605,1.79861948,1.01729290,1.48421121,0.00083267,0.02721797,0.00737729,0.05554549,0.09597351,0.29630215
-2.20610305,1.85249063,1.05122582,1.52712056,0.00092927,0.02835814,0.00760048,0.05701281,0.09834685,0.30691373
-2.20010005,1.90796179,1.08474348,1.56916457,0.00103441,0.02970263,0.00779280,0.05892272,0.10079960,0.31907094
-2.19409705,1.96513175,1.11783815,1.60998695,0.00114850,0.03127478,0.00795353,0.06131826,0.10335717,0.33303096
-2.18809405,2.02413871,1.15054117,1.64929985,0.00127188,0.03309600,0.00808273,0.06423708,0.10604803,0.34903731
-2.18209105,2.08515308,1.18292247,1.68689154,0.00140479,0.03518493,0.00818120,0.06771016,0.10890304,0.36731075
-2.17608804,2.14836829,1.21508869,1.72263190,0.00154740,0.03755663,0.00825049,0.07176050,0.11195458,0.38804008
-2.17008504,2.21398952,1.24717981,1.75647549,0.00169968,0.04022188,0.00829279,0.07640207,0.11523549,0.41137315
-2.16408204,2.28222098,1.27936419,1.78846211,0.00186146,0.04318635,0.00831086,0.08163875,0.11877805,0.43740816
-2.15807904,2.35325208,1.31183223,1.81871473,0.00203237,0.04645000,0.00830789,0.08746357,0.12261276,0.46618589
-2.15207604,2.42724301,1.34478875,1.84743481,0.00221181,0.05000648,0.00828741,0.09385814,0.12676721,0.49768298
-2.14607304,2.50431039,1.37844427,1.87489511,0.00239895,0.05384275,0.00825309,0.10079244,0.13126495,0.53180677
-2.14007004,2.58451364,1.41300542,1.90143028,0.00259268,0.05793883,0.00820866,0.10822478,0.13612447,0.56839180
-2.13406703,2.66784259,1.44866496,1.92742523,0.00279166,0.06226768,0.00815772,0.11610227,0.14135821,0.60719851
-2.12806403,2.75420699,1.48559163,1.95330188,0.00299429,0.06679542,0.00810367,0.12436151,0.14697183,0.64791403
-2.12206103,2.84342819,1.52392019,1.97950438,0.00319873,0.07148163,0.00804950,0.13292963,0.15296350,0.69015546
-2.11605803,2.93523357,1.56374205,2.00648320,0.00340291,0.07627996,0.00799779,0.14172563,0.15932348,0.73347546
-2.11005503,3.02925367,1.60509685,2.03467851,0.00360461,0.08113891,0.00795057,0.15066197,0.16603379,0.77737018
-2.10405203,3.12502206,1.64796510,2.06450306,0.00380146,0.08600279,0.00790931,0.15964638,0.17306800,0.82128933
-2.09804902,3.22197795,1.69226232,2.09632500,0.00399099,0.09081288,0.00787485,0.16858371,0.18039128,0.86464810
-2.09204602,3.31947103,1.73783466,2.13045098,0.00417072,0.09550865,0.00784746,0.17737785,0.18796040,0.90684050
-2.08604302,3.41676838,1.78445623,2.16710970,0.00433818,0.10002915,0.00782682,0.18593369,0.19572399,0.94725379
-2.08004002,3.51306282,1.83182814,2.20643658,0.00449103,0.10431433,0.00781207,0.19415882,0.20362277,0.98528337
-2.07403702,3.60748242,1.87957925,2.24845970,0.00462705,0.10830643,0.00780187,0.20196513,0.21158992,1.02034766
-2.06803402,3.69910068,1.92726872,2.29308749,0.00474423,0.11195125,0.00779449,0.20927020,0.21955153,1.05190238
-2.06203102,3.78694706,1.97439016,2.34009886,0.00484086,0.11519930,0.00778789,0.21599831,0.22742708,1.07945376
-2.05602801,3.87001778,2.02037755,2.38913598,0.00491549,0.11800687,0.00777979,0.22208127,0.23513015,1.10257018
-2.05002501,3.94728670,2.06461268,2.43970050,0.00496704,0.12033683,0.00776778,0.22745889,0.24256917,1.12089185
-2.04402201,4.01771654,2.10643430,2.49115371,0.00499479,0.12215928,0.00774938,0.23207920,0.24964836,1.13413823
-2.03801901,4.08027043,2.14514872,2.54272098,0.00499838,0.12345196,0.00772218,0.23589851,0.25626892,1.14211309
-2.03201601,4.13392441,2.18004203,2.59350116,0.00497785,0.12420047,0.00768385,0.23888121,0.26233038,1.14470693
-2.02601301,4.17768092,2.21039364,2.64248093,0.00493359,0.12439828,0.00763224,0.24099956,0.26773223,1.14189710
-2.02001001,4.21058378,2.23549125,2.68855444,0.00486635,0.12404651,0.00756546,0.24223337,0.27237576,1.13374550
-2.01400700,4.23173483,2.25464684,2.73054793,0.00477719,0.12315364,0.00748188,0.24256975,0.27616616,1.12039419
-2.00800400,4.24031228,2.26721362,2.76724897,0.00466749,0.12173500,0.00738022,0.24200292,0.27901472,1.10205929
-2.00200100,4.23559076,2.27260348,2.79743976,0.00453884,0.11981223,0.00725953,0.24053413,0.28084127,1.07902340
-1.99599800,4.21696259,2.27030449,2.81993333,0.00439306,0.11741260,0.00711924,0.23817169,0.28157652,1.05162700
-1.98999500,4.18395978,2.25989797,2.83361160,0.00423213,0.11456838,0.00695918,0.23493115,0.28116448,1.02025919
-1.98399200,4.13627593,2.24107463,2.83746384,0.00405812,0.11131614,0.00677953,0.23083556,0.27956459,0.98534812
-1.97798899,4.07378699,2.21364888,2.83062391,0.00387322,0.10769607,0.00658087,0.22591580,0.27675371,0.94735142
-1.97198599,3.99656985,2.17757102,2.81240480,0.00367961,0.10375130,0.00636412,0.22021093,0.27272762,0.90674698
-1.96598299,3.90491747,2.13293637,2.78232875,0.00347949,0.09952734,0.00613056,0.21376849,0.26750214,0.86402419
-1.95997999,3.79934959,2.07999104,2.74015159,0.00327498,0.09507141,0.00588177,0.20664465,0.26111362,0.81967592
-1.95397699,3.68061782,2.01913380,2.68588004,0.00306817,0.09043197,0.00561961,0.19890424,0.25361890,0.77419121
-1.94797399,3.54970446,1.95091379,2.61978108,0.00286103,0.08565813,0.00534618,0.19062052,0.24509457,0.72804889
-1.94197099,3.40781466,1.87602404,2.54238282,0.00265538,0.08079919,0.00506377,0.18187470,0.23563569,0.68171195
-1.93596798,3.25636147,1.79529082,2.45446679,0.00245295,0.07590412,0.00477484,0.17275517,0.22535384,0.63562278
-1.92996498,3.09694443,1.70965926,2.35705191,0.00225527,0.07102117,0.00448195,0.16335646,0.21437472,0.59019914
-1.92396198,2.93132192,1.62017557,2.25137091,0.00206372,0.06619731,0.00418772,0.15377790,0.20283529,0.54583086
-1.91795898,2.76137848,1.52796676,2.13884024,0.00187952,0.06147786,0.00389478,0.14412211,0.19088065,0.50287715
-1.91195598,2.58908827,1.43421845,2.02102498,0.00170370,0.05690602,0.00360577,0.13449325,0.17866072,0.46166447
-1.90595298,2.41647608,1.34015181,1.89960024,0.00153714,0.05252242,0.00332324,0.12499519,0.16632692,0.42248491
-1.89994997,2.24557748,1.24700046,1.77631098,0.00138054,0.04836474,0.00304965,0.11572966,0.15402890,0.38559501
-1.89394697,2.07839969,1.15598835,1.65293176,0.00123444,0.04446726,0.00278736,0.10679438,0.14191159,0.35121492
-1.88794397,1.91688479,1.06830921,1.53122834,0.00109927,0.04086054,0.00253859,0.09828135,0.13011254,0.31952802
-1.88194097,1.76287637,0.98510849,1.41292241,0.00097530,0.03757108,0.00230541,0.09027528,0.11875971,0.29068077
-1.87593797,1.61809090,0.90746817,1.29966071,0.00086272,0.03462101,0.00208975,0.08285223,0.10796975,0.26478295
-1.86993497,1.48409455,0.83639475,1.19298937,0.00076162,0.03202784,0.00189341,0.07607852,0.09784685,0.24190810
-1.86393197,1.36228580,0.77281055,1.09433406,0.00067204,0.02980433,0.00171805,0.07000995,0.08848210,0.22209434
-1.85792896,1.25388399,0.71754825,1.00498582,0.00059396,0.02795829,0.00156523,0.06469128,0.07995334,0.20534537
-1.85192596,1.15992356,0.67134825,0.92609265,0.00052737,0.02649257,0.00143642,0.06015601,0.07232554,0.19163175
-1.84592296,1.08125332,0.63485846,0.85865589,0.00047225,0.02540505,0.00133301,0.05642643,0.06565148,0.18089250
-1.83991996,1.01854006,0.60863594,0.80353084,0.00042862,0.02468868,0.00125636,0.05351396,0.05997279,0.17303685
-1.83391696,0.97227537,0.59314954,0.76143049,0.00039657,0.02433165,0.00120777,0.05141958,0.05532114,0.16794634
-1.82791396,0.94278469,0.58878296,0.73293105,0.00037623,0.02431761,0.00118855,0.05013463,0.05171960,0.16547708
-1.82191096,0.93023742,0.59583748,0.71847835,0.00036784,0.02462590,0.00119996,0.04964152,0.04918382,0.16546232
-1.81590795,0.93465699,0.61453365,0.71839376,0.00037172,0.02523197,0.00124325,0.04991471,0.04772328,0.16771526
-1.80990495,0.95593002,0.64501144,0.73287886,0.00038829,0.02610774,0.00131960,0.05092165,0.04734217,0.17203207
-1.80390195,0.99381369,0.68732846,0.76201781,0.00041807,0.02722213,0.00143009,0.05262373,0.04804007,0.17819511
-1.79789895,1.04794084,0.74145599,0.80577728,0.00046163,0.02854158,0.00157569,0.05497725,0.04981228,0.18597640
-1.79189595,1.11782260,0.80727295,0.86400333,0.00051965,0.03003070,0.00175716,0.05793433,0.05264983,0.19514110
-1.78589295,1.20284827,0.88455778,0.93641563,0.00059280,0.03165285,0.00197499,0.06144375,0.05653903,0.20545115
-1.77988994,1.30228300,0.97297882,1.02259927,0.00068176,0.03337091,0.00222933,0.06545170,0.06146080,0.21666891
-1.77388694,1.41526357,1.07208378,1.12199496,0.00078718,0.03514789,0.00251989,0.06990243,0.06738964,0.22856060
-1.76788394,1.54079314,1.18128892,1.23388837,0.00090961,0.03694767,0.00284588,0.07473880,0.07429246,0.24089967
-1.76188094,1.67773578,1.29986902,1.35740005,0.00104943,0.03873567,0.00320592,0.07990275,0.08212723,0.25346982
-1.75587794,1.82481194,1.42694903,1.49147694,0.00120684,0.04047948,0.00359797,0.08533561,0.09084167,0.26606765
-1.74987494,1.98059592,1.56149848,1.63488684,0.00138177,0.04214941,0.00401931,0.09097840,0.10037208,0.27850486
-1.74387194,2.14351650,1.70232956,1.78621724,0.00157382,0.04371898,0.00446645,0.09677201,0.11064234,0.29060993
-1.73786893,2.31186178,1.84809994,1.94387945,0.00178223,0.04516533,0.00493517,0.10265730,0.12156337,0.30222925
-1.73186593,2.48378913,1.99732092,2.10611918,0.00200583,0.04646950,0.00542054,0.10857526,0.13303303,0.31322772
-1.72586293,2.65734097,2.14837165,2.27103399,0.00224297,0.04761657,0.00591696,0.11446708,0.14493653,0.32348875
-1.71985993,2.83046673,2.29951949,2.43659813,0.00249158,0.04859573,0.00641824,0.12027433,0.15714757,0.33291389
-1.71385693,3.00105117,2.44894668,2.60069451,0.00274910,0.04940020,0.00691776,0.12593918,0.16953005,0.34142203
-1.70785393,3.16694859,2.59478286,2.76115330,0.00301252,0.05002707,0.00740856,0.13140466,0.18194048,0.34894828
-1.70185093,3.32602247,2.73514272,2.91579626,0.00327842,0.05047699,0.00788353,0.13661510,0.19423098,0.35544277
-1.69584792,3.47618927,2.86816768,3.06248535,0.00354304,0.05075386,0.00833562,0.14151667,0.20625277,0.36086936
-1.68984492,3.61546502,2.99207038,3.19917400,0.00380232,0.05086438,0.00875800,0.14605802,0.21786005,0.36520445
-1.68384192,3.74201301,3.10518014,3.32395898,0.00405204,0.05081761,0.00914429,0.15019108,0.22891412,0.36843592
-1.67783892,3.85419062,3.20598760,3.43513072,0.00428789,0.05062446,0.00948873,0.15387191,0.23928752,0.37056235
-1.67183592,3.95059315,3.29318676,3.53121990,0.00450561,0.05029725,0.00978637,0.15706166,0.24886796,0.37159247
-1.66583292,4.03009264,3.36571227,3.61103807,0.00470113,0.04984922,0.01003320,0.15972750,0.25756195,0.37154489
-1.65982991,4.09186975,3.42277026,3.67371038,0.00487066,0.04929407,0.01022631,0.16184353,0.26529777,0.37044809
-1.65382691,4.13543686,3.46386117,3.71869877,0.00501084,0.04864562,0.01036392,0.16339162,0.27202777,0.36834053
-1.64782391,4.16065120,3.48879318,3.74581433,0.00511886,0.04791740,0.01044547,0.16436209,0.27772966,0.36527089
-1.64182091,4.16771695,3.49768561,3.75521816,0.00519255,0.04712244,0.01047158,0.16475416,0.28240692,0.36129827
-1.63581791,4.15717612,3.49096168,3.74741050,0.00523042,0.04627300,0.01044402,0.16457622,0.28608809,0.35649229
-1.62981491,4.12988832,3.46933107,3.72320861,0.00523178,0.04538041,0.01036561,0.16384572,0.28882504,0.35093296
-1.62381191,4.08700017,3.43376277,3.68371440,0.00519672,0.04445501,0.01024013,0.16258891,0.29069029,0.34471031
-1.61780890,4.02990593,3.38544965,3.63027325,0.00512613,0.04350608,0.01007212,0.16084018,0.29177348,0.33792370
-1.61180590,3.96020083,3.32576621,3.56442608,0.00502166,0.04254184,0.00986676,0.15864114,0.29217718,0.33068079
-1.60580290,3.87962963,3.25622157,3.48785684,0.00488567,0.04156956,0.00962965,0.15603956,0.29201221,0.32309619
-1.59979990,3.79003259,3.17841006,3.40233801,0.00472115,0.04059560,0.00936664,0.15308802,0.29139286,0.31528991
-1.59379690,3.69329148,3.09396154,3.30967648,0.00453163,0.03962558,0.00908365,0.14984257,0.29043200,0.30738563
-1.58779390,3.59127812,3.00449386,3.21166231,0.00432105,0.03866456,0.00878653,0.14636123,0.28923662,0.29950888
-1.58179090,3.48580753,2.91156953,3.11002251,0.00409367,0.03771719,0.00848086,0.14270263,0.28790383,0.29178533
-1.57578789,3.37859762,2.81665833,3.00638144,0.00385390,0.03678788,0.00817191,0.13892469,0.28651756,0.28433909
-1.56978489,3.27123692,2.72110726,2.90222942,0.00360622,0.03588107,0.00786448,0.13508351,0.28514622,0.27729140
-1.56378189,3.16516087,2.62611868,2.79890002,0.00335502,0.03500133,0.00756291,0.13123238,0.28384118,0.27075942
-1.55777889,3.06163730,2.53273697,2.69755635,0.00310452,0.03415355,0.00727102,0.12742112,0.28263639,0.26485540
-1.55177589,2.96176040,2.44184345,2.59918602,0.00285867,0.03334308,0.00699210,0.12369556,0.28154890,0.25968608
-1.54577289,2.86645249,2.35415889,2.50460383,0.00262106,0.03257579,0.00672896,0.12009731,0.28058019,0.25535232
