energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
0.11105553,0.38639278,0.00000003,0.07121920,0.00139110,0.40203719,0.00000000,0.01093253,0.00086766
0.11705853,0.35020560,0.00000005,0.06363745,0.00172516,0.36284348,0.00000000,0.01235432,0.00077825
0.12306153,0.31775260,0.00000008,0.05662406,0.00212408,0.32739517,0.00000000,0.01418311,0.00069622
0.12906453,0.28941361,0.00000013,0.05022784,0.00259650,0.29607481,0.00000000,0.01647908,0.00062227
0.13506753,0.26549755,0.00000019,0.04448199,0.00315121,0.26919227,0.00000000,0.01930533,0.00055690
0.14107054,0.24624686,0.00000029,0.03940527,0.00379702,0.24699053,0.00000000,0.02272706,0.00050047
0.14707354,0.23184275,0.00000043,0.03500334,0.00454238,0.22965250,0.00000000,0.02681038,0.00045319
0.15307654,0.22241058,0.00000064,0.03127032,0.00539513,0.21730786,0.00000000,0.03162083,0.00041514
0.15907954,0.21802480,0.00000093,0.02819038,0.00636209,0.21003976,0.00000000,0.03722160,0.00038628
0.16508254,0.21871313,0.00000137,0.02573927,0.00744869,0.20789049,0.00000000,0.04367148,0.00036650
0.17108554,0.22445956,0.00000198,0.02388586,0.00865853,0.21086591,0.00000000,0.05102254,0.00035558
0.17708854,0.23520611,0.00000285,0.02259340,0.00999303,0.21893833,0.00000000,0.05931760,0.00035327
0.18309155,0.25085321,0.00000408,0.02182076,0.01145100,0.23204772,0.00000000,0.06858764,0.00035924
0.18909455,0.27125885,0.00000578,0.02152335,0.01302830,0.25010126,0.00000000,0.07884918,0.00037311
0.19509755,0.29623683,0.00000815,0.02165396,0.01471765,0.27297141,0.00000000,0.09010172,0.00039447
0.20110055,0.32555423,0.00001140,0.02216340,0.01650834,0.30049270,0.00000000,0.10232543,0.00042287
0.20710355,0.35892876,0.00001583,0.02300109,0.01838630,0.33245775,0.00000000,0.11547922,0.00045779
0.21310655,0.39602627,0.00002184,0.02411543,0.02033407,0.36861280,0.00000000,0.12949921,0.00049870
0.21910955,0.43645901,0.00002989,0.02545427,0.02233114,0.40865337,0.00000000,0.14429787,0.00054500
0.22511256,0.47978497,0.00004063,0.02696525,0.02435427,0.45222043,0.00000000,0.15976382,0.00059605
0.23111556,0.52550881,0.00005483,0.02859627,0.02637809,0.49889767,0.00000000,0.17576242,0.00065118
0.23711856,0.57308464,0.00007345,0.03029591,0.02837581,0.54821019,0.00000000,0.19213718,0.00070965
0.24312156,0.62192087,0.00009770,0.03201395,0.03032008,0.59962506,0.00000000,0.20871197,0.00077069
0.24912456,0.67138721,0.00012902,0.03370197,0.03218398,0.65255395,0.00000000,0.22529414,0.00083350
0.25512756,0.72082374,0.00016916,0.03531400,0.03394207,0.70635799,0.00000000,0.24167827,0.00089725
0.26113057,0.76955201,0.00022019,0.03680717,0.03557150,0.76035499,0.00000000,0.25765064,0.00096107
0.26713357,0.81688770,0.00028455,0.03814246,0.03705309,0.81382884,0.00000000,0.27299418,0.00102412
0.27313657,0.86215456,0.00036509,0.03928534,0.03837244,0.86604092,0.00000000,0.28749375,0.00108554
0.27913957,0.90469911,0.00046506,0.04020641,0.03952077,0.91624332,0.00000000,0.30094159,0.00114450
0.28514257,0.94390556,0.00058815,0.04088201,0.04049578,0.96369333,0.00000000,0.31314271,0.00120023
0.29114557,0.97921033,0.00073848,0.04129457,0.04130216,1.00766889,0.00000000,0.32392002,0.00125200
0.29714857,1.01011563,0.00092057,0.04143295,0.04195192,1.04748439,0.00000000,0.33311904,0.00129917
0.30315158,1.03620160,0.00113932,0.04129256,0.04246442,1.08250629,0.00000000,0.34061195,0.00134116
0.30915458,1.05713638,0.00139993,0.04087527,0.04286608,1.11216809,0.00000000,0.34630087,0.00137754
0.31515758,1.07268384,0.00170779,0.04018917,0.04318980,1.13598404,0.00000000,0.35012032,0.00140795
0.32116058,1.08270856,0.00206840,0.03924814,0.04347399,1.15356113,0.00000000,0.35203857,0.00143217
0.32716358,1.08717797,0.00248716,0.03807129,0.04376146,1.16460895,0.00000000,0.35205811,0.00145011
0.33316658,1.08616138,0.00296922,0.03668217,0.04409785,1.16894704,0.00000000,0.35021502,0.00146180
0.33916958,1.07982622,0.00351926,0.03510800,0.04452999,1.16650956,0.00000000,0.34657737,0.00146738
0.34517259,1.06843136,0.00414124,0.03337872,0.04510405,1.15734690,0.00000000,0.34124279,0.00146713
0.35117559,1.05231801,0.00483815,0.03152604,0.04586360,1.14162448,0.00000000,0.33433514,0.00146142
0.35717859,1.03189845,0.00561175,0.02958260,0.04684764,1.11961852,0.00000000,0.32600066,0.00145070
0.36318159,1.00764305,0.00646231,0.02758097,0.04808872,1.09170909,0.00000000,0.31640349,0.00143551
0.36918459,0.98006616,0.00738834,0.02555297,0.04961118,1.05837063,0.00000000,0.30572096,0.00141646
0.37518759,0.94971128,0.00838641,0.02352889,0.05142965,1.02016030,0.00000000,0.29413865,0.00139416
0.38119060,0.91713620,0.00945095,0.02153699,0.05354780,0.97770460,0.00000000,0.28184554,0.00136928
0.38719360,0.88289864,0.01057414,0.01960308,0.05595751,0.93168466,0.00000000,0.26902926,0.00134246
0.39319660,0.84754285,0.01174587,0.01775026,0.05863844,0.88282082,0.00000000,0.25587173,0.00131435
0.39919960,0.81158774,0.01295375,0.01599878,0.06155802,0.83185690,0.00000000,0.24254524,0.00128556
0.40520260,0.77551679,0.01418328,0.01436616,0.06467196,0.77954481,0.00000000,0.22920909,0.00125666
0.41120560,0.73977033,0.01541804,0.01286727,0.06792528,0.72662996,0.00000000,0.21600691,0.00122817
0.41720860,0.70474008,0.01663998,0.01151462,0.07125369,0.67383782,0.00000000,0.20306469,0.00120058
0.42321161,0.67076627,0.01782988,0.01031877,0.07458551,0.62186216,0.00000000,0.19048955,0.00117431
0.42921461,0.63813724,0.01896780,0.00928868,0.07784386,0.57135518,0.00000000,0.17836919,0.00114974
0.43521761,0.60709140,0.02003360,0.00843219,0.08094922,0.52291967,0.00000000,0.16677215,0.00112725
0.44122061,0.57782130,0.02100760,0.00775648,0.08382210,0.47710338,0.00000000,0.15574861,0.00110714
0.44722361,0.55047947,0.02187111,0.00726848,0.08638586,0.43439555,0.00000000,0.14533182,0.00108977
0.45322661,0.52518553,0.02260712,0.00697526,0.08856950,0.39522540,0.00000000,0.13553991,0.00107545
0.45922961,0.50203431,0.02320081,0.00688440,0.09031032,0.35996248,0.00000000,0.12637819,0.00106455
0.46523262,0.48110408,0.02364011,0.00700413,0.09155633,0.32891843,0.00000000,0.11784148,0.00105747
0.47123562,0.46246481,0.02391617,0.00734355,0.09226841,0.30234996,0.00000000,0.10991676,0.00105466
0.47723862,0.44618561,0.02402363,0.00791261,0.09242199,0.28046249,0.00000000,0.10258558,0.00105663
0.48324162,0.43234107,0.02396095,0.00872202,0.09200833,0.26341421,0.00000000,0.09582655,0.00106395
0.48924462,0.42101619,0.02373043,0.00978300,0.09103531,0.25131999,0.00000000,0.08961748,0.00107726
0.49524762,0.41230943,0.02333823,0.01110701,0.08952775,0.24425502,0.00000000,0.08393728,0.00109724
0.50125063,0.40633401,0.02279422,0.01270526,0.08752715,0.24225766,0.00000000,0.07876754,0.00112465
0.50725363,0.40321713,0.02211172,0.01458815,0.08509114,0.24533148,0.00000000,0.07409365,0.00116022
0.51325663,0.40309746,0.02130709,0.01676474,0.08229241,0.25344627,0.00000000,0.06990569,0.00120473
0.51925963,0.40612088,0.02039933,0.01924196,0.07921737,0.26653801,0.00000000,0.06619879,0.00125890
0.52526263,0.41243488,0.01940953,0.02202401,0.07596456,0.28450797,0.00000000,0.06297328,0.00132340
0.53126563,0.42218193,0.01836032,0.02511162,0.07264288,0.30722089,0.00000000,0.06023445,0.00139884
0.53726863,0.43549218,0.01727532,0.02850139,0.06936969,0.33450267,0.00000000,0.05799217,0.00148565
0.54327164,0.45247605,0.01617856,0.03218518,0.06626890,0.36613780,0.00000000,0.05626022,0.00158414
0.54927464,0.47321683,0.01509396,0.03614962,0.06346900,0.40186677,0.00000000,0.05505555,0.00169443
0.55527764,0.49776396,0.01404482,0.04037573,0.06110117,0.44138385,0.00000000,0.05439741,0.00181641
0.56128064,0.52612712,0.01305343,0.04483867,0.05929736,0.48433566,0.00000000,0.05430645,0.00194977
0.56728364,0.55827132,0.01214064,0.04950769,0.05818837,0.53032060,0.00000000,0.05480379,0.00209392
0.57328664,0.59411332,0.01132562,0.05434626,0.05790195,0.57888956,0.00000000,0.05591011,0.00224804
0.57928964,0.63351921,0.01062555,0.05931235,0.05856080,0.62954805,0.00000000,0.05764465,0.00241104
0.58529265,0.67630327,0.01005546,0.06435894,0.06028046,0.68175972,0.00000000,0.06002435,0.00258161
0.59129565,0.72222804,0.00962810,0.06943469,0.06316701,0.73495154,0.00000000,0.06306287,0.00275820
0.59729865,0.77100528,0.00935382,0.07448476,0.06731466,0.78852025,0.00000000,0.06676960,0.00293906
0.60330165,0.82229794,0.00924049,0.07945182,0.07280308,0.84184027,0.00000000,0.07114876,0.00312224
0.60930465,0.87572266,0.00929346,0.08427706,0.07969452,0.89427265,0.00000000,0.07619832,0.00330570
0.61530765,0.93085299,0.00951552,0.08890143,0.08803087,0.94517490,0.00000000,0.08190909,0.00348725
0.62131066,0.98722292,0.00990686,0.09326679,0.09783059,0.99391144,0.00000000,0.08826373,0.00366466
0.62731366,1.04433100,0.01046507,0.09731714,0.10908577,1.03986436,0.00000000,0.09523589,0.00383569
0.63331666,1.10164477,0.01118513,0.10099980,0.12175935,1.08244416,0.00000000,0.10278947,0.00399810
0.63931966,1.15860585,0.01205947,0.10426653,0.13578280,1.12110025,0.00000000,0.11087815,0.00414977
0.64532266,1.21463573,0.01307799,0.10707458,0.15105434,1.15533090,0.00000000,0.11944514,0.00428864
0.65132566,1.26914241,0.01422824,0.10938763,0.16743803,1.18469244,0.00000000,0.12842342,0.00441286
0.65732866,1.32152816,0.01549553,0.11117654,0.18476382,1.20880754,0.00000000,0.13773637,0.00452074
0.66333167,1.37119858,0.01686325,0.11242003,0.20282879,1.22737225,0.00000000,0.14729900,0.00461085
0.66933467,1.41757298,0.01831313,0.11310516,0.22139967,1.24016199,0.00000000,0.15701981,0.00468202
0.67533767,1.46009626,0.01982574,0.11322765,0.24021682,1.24703597,0.00000000,0.16680315,0.00473338
0.68134067,1.49825203,0.02138094,0.11279206,0.25899954,1.24794035,0.00000000,0.17655233,0.00476439
0.68734367,1.53157696,0.02295849,0.11181176,0.27745270,1.24290987,0.00000000,0.18617321,0.00477485
0.69334667,1.55967578,0.02453873,0.11030879,0.29527461,1.23206793,0.00000000,0.19557824,0.00476494
0.69934967,1.58223655,0.02610323,0.10831355,0.31216584,1.21562521,0.00000000,0.20469082,0.00473517
0.70535268,1.59904558,0.02763556,0.10586435,0.32783863,1.19387668,0.00000000,0.21344980,0.00468646
0.71135568,1.61000111,0.02912201,0.10300684,0.34202673,1.16719716,0.00000000,0.22181387,0.00462007
0.71735868,1.61512508,0.03055219,0.09979330,0.35449501,1.13603533,0.00000000,0.22976557,0.00453763
0.72336168,1.61457208,0.03191971,0.09628188,0.36504860,1.10090633,0.00000000,0.23731477,0.00444110
0.72936468,1.60863472,0.03322260,0.09253567,0.37354109,1.06238303,0.00000000,0.24450128,0.00433272
0.73536768,1.59774474,0.03446363,0.08862181,0.37988127,1.02108602,0.00000000,0.25139630,0.00421502
0.74137069,1.58246922,0.03565045,0.08461039,0.38403826,0.97767258,0.00000000,0.25810270,0.00409073
0.74737369,1.56350168,0.03679557,0.08057348,0.38604452,0.93282468,0.00000000,0.26475378,0.00396275
0.75337669,1.54164786,0.03791604,0.07658396,0.38599664,0.88723638,0.00000000,0.27151046,0.00383408
0.75937969,1.51780632,0.03903300,0.07271448,0.38405385,0.84160077,0.00000000,0.27855702,0.00370775
0.76538269,1.49294438,0.04017096,0.06903631,0.38043405,0.79659674,0.00000000,0.28609526,0.00358677
0.77138569,1.46806999,0.04135696,0.06561826,0.37540777,0.75287598,0.00000000,0.29433731,0.00347401
0.77738869,1.44420047,0.04261949,0.06252558,0.36928991,0.71105036,0.00000000,0.30349731,0.00337217
0.78339170,1.42232932,0.04398736,0.05981894,0.36242983,0.67168011,0.00000000,0.31378225,0.00328369
0.78939470,1.40339232,0.04548845,0.05755338,0.35520004,0.63526313,0.00000000,0.32538227,0.00321069
0.79539770,1.38823427,0.04714844,0.05577734,0.34798384,0.60222559,0.00000000,0.33846091,0.00315488
0.80140070,1.37757784,0.04898957,0.05453178,0.34116255,0.57291413,0.00000000,0.35314564,0.00311754
0.80740370,1.37199586,0.05102944,0.05384925,0.33510264,0.54758994,0.00000000,0.36951915,0.00309944
0.81340670,1.37188815,0.05327999,0.05375319,0.33014332,0.52642479,0.00000000,0.38761188,0.00310086
0.81940970,1.37746409,0.05574654,0.05425717,0.32658492,0.50949915,0.00000000,0.40739602,0.00312153
0.82541271,1.38873171,0.05842715,0.05536431,0.32467860,0.49680254,0.00000000,0.42878150,0.00316062
0.83141571,1.40549373,0.06131210,0.05706680,0.32461764,0.48823600,0.00000000,0.45161413,0.00321680
0.83741871,1.42735092,0.06438372,0.05934556,0.32653060,0.48361666,0.00000000,0.47567604,0.00328824
0.84342171,1.45371271,0.06761634,0.06217009,0.33047659,0.48268435,0.00000000,0.50068861,0.00337266
0.84942471,1.48381450,0.07097666,0.06549847,0.33644276,0.48510996,0.00000000,0.52631774,0.00346739
0.85542771,1.51674128,0.07442426,0.06927761,0.34434411,0.49050546,0.00000000,0.55218139,0.00356945
0.86143072,1.55145643,0.07791236,0.07344376,0.35402559,0.49843508,0.00000000,0.57785920,0.00367562
0.86743372,1.58683465,0.08138889,0.07792328,0.36526640,0.50842757,0.00000000,0.60290370,0.00378256
0.87343672,1.62169782,0.08479762,0.08263366,0.37778636,0.51998897,0.00000000,0.62685293,0.00388687
0.87943972,1.65485223,0.08807952,0.08748485,0.39125423,0.53261564,0.00000000,0.64924380,0.00398521
0.88544272,1.68512599,0.09117424,0.09238091,0.40529754,0.54580706,0.00000000,0.66962579,0.00407439
0.89144572,1.71140501,0.09402161,0.09722188,0.41951380,0.55907804,0.00000000,0.68757436,0.00415147
0.89744872,1.73266644,0.09656325,0.10190590,0.43348260,0.57197002,0.00000000,0.70270373,0.00421383
0.90345173,1.74800825,0.09874411,0.10633151,0.44677836,0.58406104,0.00000000,0.71467832,0.00425925
0.90945473,1.75667411,0.10051393,0.11040006,0.45898317,0.59497416,0.00000000,0.72322253,0.00428595
0.91545773,1.75807271,0.10182867,0.11401821,0.46969935,0.60438409,0.00000000,0.72812852,0.00429263
0.92146073,1.75179104,0.10265176,0.11710034,0.47856140,0.61202185,0.00000000,0.72926161,0.00427853
0.92746373,1.73760141,0.10295510,0.11957091,0.48524680,0.61767752,0.00000000,0.72656329,0.00424339
0.93346673,1.71546224,0.10271993,0.12136645,0.48948535,0.62120098,0.00000000,0.72005159,0.00418745
0.93946973,1.68551279,0.10193742,0.12243748,0.49106677,0.62250082,0.00000000,0.70981904,0.00411143
0.94547274,1.64806243,0.10060893,0.12274978,0.48984623,0.62154160,0.00000000,0.69602827,0.00401650
0.95147574,1.60357514,0.09874602,0.12228542,0.48574770,0.61833974,0.00000000,0.67890554,0.00390419
0.95747874,1.55264993,0.09637023,0.12104319,0.47876491,0.61295832,0.00000000,0.65873250,0.00377636
0.96348174,1.49599842,0.09351244,0.11903848,0.46896010,0.60550108,0.00000000,0.63583666,0.00363510
0.96948474,1.43442027,0.09021207,0.11630273,0.45646047,0.59610607,0.00000000,0.61058090,0.00348270
0.97548774,1.36877777,0.08651600,0.11288227,0.44145264,0.58493924,0.00000000,0.58335247,0.00332154
0.98149075,1.29997037,0.08247730,0.10883673,0.42417531,0.57218817,0.00000000,0.55455210,0.00315403
0.98749375,1.22891018,0.07815377,0.10423712,0.40491046,0.55805629,0.00000000,0.52458332,0.00298256
0.99349675,1.15649917,0.07360641,0.09916346,0.38397359,0.54275777,0.00000000,0.49384262,0.00280942
0.99949975,1.08360875,0.06889785,0.09370234,0.36170321,0.52651311,0.00000000,0.46271069,0.00263679
1.00550275,1.01106215,0.06409073,0.08794425,0.33845025,0.50954548,0.00000000,0.43154483,0.00246666
1.01150575,0.93962002,0.05924623,0.08198098,0.31456757,0.49207783,0.00000000,0.40067294,0.00230083
1.01750875,0.86996926,0.05442264,0.07590312,0.29040016,0.47433061,0.00000000,0.37038888,0.00214088
1.02351176,0.80271517,0.04967415,0.06979767,0.26627631,0.45651992,0.00000000,0.34094941,0.00198817
1.02951476,0.73837671,0.04504977,0.06374605,0.24249992,0.43885609,0.00000000,0.31257262,0.00184382
1.03551776,0.67738466,0.04059256,0.05782234,0.21934432,0.42154222,0.00000000,0.28543755,0.00170874
1.04152076,0.62008231,0.03633904,0.05209196,0.19704763,0.40477286,0.00000000,0.25968512,0.00158363
1.04752376,0.56672824,0.03231884,0.04661075,0.17580974,0.38873243,0.00000000,0.23541991,0.00146899
1.05352676,0.51750089,0.02855462,0.04142443,0.15579082,0.37359338,0.00000000,0.21271273,0.00136513
1.05952976,0.47250440,0.02506221,0.03656847,0.13711143,0.35951412,0.00000000,0.19160380,0.00127221
1.06553277,0.43177540,0.02185092,0.03206834,0.11985383,0.34663670,0.00000000,0.17210620,0.00119025
1.07153577,0.39529045,0.01892399,0.02794008,0.10406460,0.33508430,0.00000000,0.15420953,0.00111912
1.07753877,0.36297376,0.01627927,0.02419109,0.08975800,0.32495872,0.00000000,0.13788360,0.00105860
1.08354177,0.33470507,0.01390989,0.02082118,0.07692024,0.31633803,0.00000000,0.12308200,0.00100836
1.08954477,0.31032754,0.01180502,0.01782375,0.06551404,0.30927463,0.00000000,0.10974548,0.00096802
1.09554777,0.28965545,0.00995070,0.01518705,0.05548354,0.30379377,0.00000000,0.09780509,0.00093711
1.10155078,0.27248182,0.00833056,0.01289553,0.04675919,0.29989296,0.00000000,0.08718502,0.00091511
1.10755378,0.25858580,0.00692659,0.01093107,0.03926255,0.29754216,0.00000000,0.07780513,0.00090149
1.11355678,0.24773981,0.00571982,0.00927426,0.03291082,0.29668506,0.00000000,0.06958317,0.00089568
1.11955978,0.23971649,0.00469091,0.00790558,0.02762089,0.29724132,0.00000000,0.06243675,0.00089712
1.12556278,0.23429543,0.00382067,0.00680634,0.02331306,0.29910986,0.00000000,0.05628500,0.00090526
1.13156578,0.23126947,0.00309053,0.00595972,0.01991411,0.30217291,0.00000000,0.05105003,0.00091959
1.13756878,0.23045062,0.00248282,0.00535140,0.01735991,0.30630087,0.00000000,0.04665811,0.00093966
1.14357179,0.23167546,0.00198102,0.00497027,0.01559738,0.31135749,0.00000000,0.04304071,0.00096506
1.14957479,0.23480971,0.00157000,0.00480883,0.01458594,0.31720526,0.00000000,0.04013526,0.00099549
1.15557779,0.23975198,0.00123604,0.00486347,0.01429841,0.32371061,0.00000000,0.03788579,0.00103073
1.16158079,0.24643631,0.00096689,0.00513462,0.01472131,0.33074862,0.00000000,0.03624332,0.00107069
1.16758379,0.25483344,0.00075177,0.00562671,0.01585468,0.33820695,0.00000000,0.03516602,0.00111536
1.17358679,0.26495047,0.00058131,0.00634794,0.01771137,0.34598884,0.00000000,0.03461922,0.00116486
1.17958979,0.27682891,0.00044743,0.00730996,0.02031579,0.35401475,0.00000000,0.03457510,0.00121942
1.18559280,0.29054086,0.00034330,0.00852728,0.02370223,0.36222287,0.00000000,0.03501219,0.00127935
1.19159580,0.30618346,0.00026315,0.01001660,0.02791263,0.37056812,0.00000000,0.03591464,0.00134504
1.19759880,0.32387143,0.00020221,0.01179599,0.03299396,0.37902000,0.00000000,0.03727119,0.00141693
1.20360180,0.34372801,0.00015654,0.01388381,0.03899512,0.38755931,0.00000000,0.03907401,0.00149546
1.20960480,0.36587448,0.00012293,0.01629764,0.04596352,0.39617385,0.00000000,0.04131724,0.00158108
1.21560780,0.39041852,0.00009881,0.01905301,0.05394132,0.40485370,0.00000000,0.04399549,0.00167416
1.22161081,0.41744186,0.00008210,0.02216207,0.06296147,0.41358604,0.00000000,0.04710214,0.00177495
1.22761381,0.44698776,0.00007118,0.02563226,0.07304367,0.42235012,0.00000000,0.05062767,0.00188359
1.23361681,0.47904877,0.00006475,0.02946496,0.08419040,0.43111260,0.00000000,0.05455796,0.00200000
1.23961981,0.51355544,0.00006181,0.03365418,0.09638308,0.43982363,0.00000000,0.05887270,0.00212389
1.24562281,0.55036653,0.00006156,0.03818547,0.10957870,0.44841390,0.00000000,0.06354405,0.00225472
1.25162581,0.58926140,0.00006340,0.04303493,0.12370704,0.45679288,0.00000000,0.06853544,0.00239164
1.25762881,0.62993497,0.00006685,0.04816854,0.13866858,0.46484848,0.00000000,0.07380081,0.00253354
1.26363182,0.67199590,0.00007152,0.05354181,0.15433341,0.47244803,0.00000000,0.07928417,0.00267899
1.26963482,0.71496822,0.00007712,0.05909977,0.17054127,0.47944066,0.00000000,0.08491963,0.00282628
1.27563782,0.75829664,0.00008339,0.06477741,0.18710274,0.48566100,0.00000000,0.09063195,0.00297345
1.28164082,0.80135570,0.00009016,0.07050058,0.20380171,0.49093395,0.00000000,0.09633748,0.00311830
1.28764382,0.84346246,0.00009724,0.07618722,0.22039926,0.49508032,0.00000000,0.10194570,0.00325844
1.29364682,0.88389269,0.00010454,0.08174918,0.23663860,0.49792311,0.00000000,0.10736115,0.00339138
1.29964982,0.92189978,0.00011195,0.08709430,0.25225133,0.49929403,0.00000000,0.11248574,0.00351457
1.30565283,0.95673597,0.00011943,0.09212884,0.26696442,0.49904009,0.00000000,0.11722141,0.00362547
1.31165583,0.98767500,0.00012698,0.09676015,0.28050809,0.49702976,0.00000000,0.12147301,0.00372167
1.31765883,1.01403526,0.00013467,0.10089948,0.29262388,0.49315862,0.00000000,0.12515124,0.00380092
1.32366183,1.03520257,0.00014263,0.10446475,0.30307287,0.48735408,0.00000000,0.12817564,0.00386122
1.32966483,1.05065148,0.00015107,0.10738328,0.31164357,0.47957905,0.00000000,0.13047733,0.00390092
1.33566783,1.05996426,0.00016036,0.10959420,0.31815908,0.46983444,0.00000000,0.13200162,0.00391875
1.34167084,1.06284668,0.00017095,0.11105060,0.32248333,0.45816024,0.00000000,0.13271009,0.00391389
1.34767384,1.05913975,0.00018349,0.11172115,0.32452590,0.44463536,0.00000000,0.13258232,0.00388598
1.35367684,1.04882711,0.00019883,0.11159123,0.32424542,0.42937611,0.00000000,0.13161694,0.00383519
1.35967984,1.03203748,0.00021803,0.11066345,0.32165112,0.41253339,0.00000000,0.12983222,0.00376217
1.36568284,1.00904221,0.00024246,0.10895760,0.31680275,0.39428888,0.00000000,0.12726590,0.00366808
1.37168584,0.98024806,0.00027376,0.10650989,0.30980860,0.37485023,0.00000000,0.12397450,0.00355455
1.37768884,0.94618549,0.00031395,0.10337173,0.30082192,0.35444552,0.00000000,0.12003204,0.00342363
1.38369185,0.90749310,0.00036542,0.09960792,0.29003578,0.33331731,0.00000000,0.11552820,0.00327772
1.38969485,0.86489892,0.00043102,0.09529447,0.27767675,0.31171635,0.00000000,0.11056615,0.00311956
1.39569785,0.81919935,0.00051405,0.09051601,0.26399758,0.28989531,0.00000000,0.10525995,0.00295210
1.40170085,0.77123681,0.00061829,0.08536312,0.24926931,0.26810279,0.00000000,0.09973180,0.00277846
1.40770385,0.72187681,0.00074804,0.07992949,0.23377311,0.24657766,0.00000000,0.09410916,0.00260182
1.41370685,0.67198562,0.00090809,0.07430917,0.21779222,0.22554403,0.00000000,0.08852182,0.00242537
1.41970985,0.62240908,0.00110374,0.06859395,0.20160424,0.20520701,0.00000000,0.08309913,0.00225225
1.42571286,0.57395342,0.00134068,0.06287102,0.18547423,0.18574924,0.00000000,0.07796726,0.00208543
1.43171586,0.52736855,0.00162501,0.05722096,0.16964861,0.16732832,0.00000000,0.07324677,0.00192770
1.43771886,0.48333409,0.00196307,0.05171609,0.15435014,0.15007520,0.00000000,0.06905034,0.00178162
1.44372186,0.44244855,0.00236132,0.04641934,0.13977416,0.13409340,0.00000000,0.06548077,0.00164944
1.44972486,0.40522140,0.00282616,0.04138342,0.12608591,0.11945902,0.00000000,0.06262926,0.00153311
1.45572786,0.37206814,0.00336376,0.03665054,0.11341906,0.10622155,0.00000000,0.06057383,0.00143424
1.46173087,0.34330793,0.00397976,0.03225250,0.10187536,0.09440524,0.00000000,0.05937806,0.00135409
1.46773387,0.31916363,0.00467903,0.02821108,0.09152518,0.08401095,0.00000000,0.05908993,0.00129354
1.47373687,0.29976371,0.00546537,0.02453877,0.08240891,0.07501844,0.00000000,0.05974086,0.00125313
1.47973987,0.28514584,0.00634122,0.02123976,0.07453899,0.06738878,0.00000000,0.06134492,0.00123301
1.48574287,0.27526163,0.00730732,0.01831102,0.06790244,0.06106701,0.00000000,0.06389816,0.00123299
1.49174587,0.26998228,0.00836246,0.01574356,0.06246367,0.05598472,0.00000000,0.06737816,0.00125255
1.49774887,0.26910501,0.00950318,0.01352363,0.05816754,0.05206264,0.00000000,0.07174373,0.00129079
1.50375188,0.27235989,0.01072358,0.01163403,0.05494246,0.04921310,0.00000000,0.07693496,0.00134654
1.50975488,0.27941713,0.01201515,0.01005521,0.05270346,0.04734233,0.00000000,0.08287349,0.00141831
1.51575788,0.28989487,0.01336674,0.00876642,0.05135517,0.04635258,0.00000000,0.08946320,0.00150435
1.52176088,0.30336722,0.01476450,0.00774655,0.05079472,0.04614413,0.00000000,0.09659131,0.00160266
1.52776388,0.31937287,0.01619207,0.00697502,0.05091446,0.04661703,0.00000000,0.10412997,0.00171104
1.53376688,0.33742424,0.01763078,0.00643233,0.05160456,0.04767281,0.00000000,0.11193837,0.00182714
1.53976988,0.35701706,0.01906000,0.00610059,0.05275550,0.04921599,0.00000000,0.11986537,0.00194850
1.54577289,0.37764060,0.02045758,0.00596380,0.05426035,0.05115551,0.00000000,0.12775262,0.00207257
1.55177589,0.39878824,0.02180038,0.00600806,0.05601711,0.05340607,0.00000000,0.13543816,0.00219686
1.55777889,0.41996844,0.02306493,0.00622159,0.05793081,0.05588938,0.00000000,0.14276040,0.00231890
1.56378189,0.44071574,0.02422806,0.00659466,0.05991558,0.05853537,0.00000000,0.14956233,0.00243639
1.56978489,0.46060159,0.02526765,0.00711942,0.06189662,0.06128323,0.00000000,0.15569590,0.00254723
1.57578789,0.47924469,0.02616331,0.00778972,0.06381200,0.06408239,0.00000000,0.16102639,0.00264960
1.58179090,0.49632042,0.02689713,0.00860074,0.06561435,0.06689339,0.00000000,0.16543646,0.00274202
1.58779390,0.51156900,0.02745424,0.00954875,0.06727227,0.06968847,0.00000000,0.16883001,0.00282341
1.59379690,0.52480211,0.02782341,0.01063071,0.06877154,0.07245209,0.00000000,0.17113536,0.00289313
1.59979990,0.53590751,0.02799745,0.01184402,0.07011601,0.07518111,0.00000000,0.17230782,0.00295101
1.60580290,0.54485155,0.02797358,0.01318616,0.07132810,0.07788477,0.00000000,0.17233144,0.00299741
1.61180590,0.55167938,0.02775353,0.01465451,0.07244900,0.08058435,0.00000000,0.17121996,0.00303315
1.61780890,0.55651269,0.02734361,0.01624611,0.07353828,0.08331257,0.00000000,0.16901677,0.00305959
1.62381191,0.55954527,0.02675454,0.01795755,0.07467323,0.08611264,0.00000000,0.16579401,0.00307851
1.62981491,0.56103632,0.02600126,0.01978496,0.07594762,0.08903711,0.00000000,0.16165085,0.00309212
1.63581791,0.56130184,0.02510245,0.02172399,0.07747006,0.09214636,0.00000000,0.15671101,0.00310299
1.64182091,0.56070454,0.02408012,0.02376998,0.07936196,0.09550694,0.00000000,0.15111958,0.00311397
1.64782391,0.55964247,0.02295901,0.02591813,0.08175506,0.09918964,0.00000000,0.14503949,0.00312808
1.65382691,0.55853697,0.02176600,0.02816370,0.08478866,0.10326745,0.00000000,0.13864753,0.00314847
