energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.33466733,11.05543340,0.01515030,2.70970627,1.86743923,0.67465438,0.08851772,4.55026202,7.09476660,2.31920964
-3.32866433,10.78539838,0.01469867,2.64106101,1.85385113,0.65579255,0.08590978,4.43886075,6.97221887,2.24987900
-3.32266133,10.50944619,0.01424142,2.57025760,1.83598358,0.63706393,0.08318407,4.32602983,6.83784393,2.18097362
-3.31665833,10.23188359,0.01378323,2.49888635,1.81420825,0.61867495,0.08038840,4.21267252,6.69515900,2.11363196
-3.31065533,9.95704262,0.01332787,2.42862698,1.78893798,0.60081206,0.07756999,4.09956533,6.54793116,2.04900661
-3.30465233,9.68920207,0.01287829,2.36121091,1.76061051,0.58364040,0.07477467,3.98735541,6.40007992,1.98824614
-3.29864932,9.43251493,0.01243660,2.29838212,1.72967230,0.56730356,0.07204615,3.87656500,6.25557666,1.93247755
-3.29264632,9.19094349,0.01200426,2.24185814,1.69656353,0.55192436,0.06942543,3.76760221,6.11834492,1.88278966
-3.28664332,8.96820310,0.01158211,2.19329188,1.66170497,0.53760653,0.06695024,3.66077750,5.99216444,1.84021748
-3.28064032,8.76771461,0.01117060,2.15423525,1.62548738,0.52443709,0.06465458,3.55632450,5.88058188,1.80572744
-3.27463732,8.59256497,0.01076984,2.12610511,1.58826373,0.51248909,0.06256844,3.45442394,5.78683010,1.78020337
-3.26863432,8.44547462,0.01037982,2.11015200,1.55034464,0.50182463,0.06071750,3.35522884,5.71375729,1.76443277
-3.26263132,8.32877004,0.01000050,2.10743169,1.51199674,0.49249757,0.05912298,3.25888942,5.66376654,1.75909328
-3.25662831,8.24435927,0.00963193,2.11877979,1.47344388,0.48455597,0.05780157,3.16557600,5.63876585,1.76473890
-3.25062531,8.19370860,0.00927434,2.14478926,1.43487065,0.47804380,0.05676535,3.07549807,5.64012816,1.78178586
-3.24462231,8.17781849,0.00892818,2.18579090,1.39642769,0.47300174,0.05602180,2.98891836,5.66866075,1.81049799
-3.23861931,8.19719774,0.00859418,2.24183678,1.35823803,0.46946706,0.05557383,2.90616063,5.72458330,1.85097180
-3.23261631,8.25183534,0.00827333,2.31268694,1.32040397,0.46747232,0.05541980,2.82761054,5.80751404,1.90312155
-3.22661331,8.34117054,0.00796684,2.39779954,1.28301363,0.46704314,0.05555358,2.75370926,5.91646382,1.96666493
-3.22061031,8.46406269,0.00767609,2.49632519,1.24614675,0.46819497,0.05596457,2.68493997,6.04983806,2.04111021
-3.21460730,8.61876310,0.00740255,2.60710608,1.20987937,0.47092910,0.05663776,2.62180804,6.20544753,2.12574581
-3.20860430,8.80289246,0.00714767,2.72868083,1.17428693,0.47522831,0.05755383,2.56481589,6.38052853,2.21963354
-3.20260130,9.01342737,0.00691280,2.85929603,1.13944593,0.48105223,0.05868917,2.51443393,6.57177421,2.32160667
-3.19659830,9.24670036,0.00669903,2.99692527,1.10543401,0.48833307,0.06001612,2.47106960,6.77537812,2.43027408
-3.19059530,9.49841736,0.00650715,3.13929658,1.07232885,0.49697180,0.06150310,2.43503623,6.98709154,2.54403155
-3.18459230,9.76369621,0.00633749,3.28392872,1.04020609,0.50683540,0.06311495,2.40652385,7.20229563,2.66108094
-3.17858929,10.03712895,0.00618990,3.42817644,1.00913674,0.51775527,0.06481335,2.38557397,7.41608867,2.77945787
-3.17258629,10.31286950,0.00606367,3.56928443,0.97918454,0.52952721,0.06655736,2.37205997,7.62338820,2.89706772
-3.16658329,10.58474656,0.00595750,3.70444919,0.95040361,0.54191314,0.06830404,2.36567475,7.81904679,3.01172977
-3.16058029,10.84640034,0.00586954,3.83088719,0.92283689,0.55464451,0.07000931,2.36592658,7.99797889,3.12122822
-3.15457729,11.09143965,0.00579736,3.94590763,0.89651548,0.56742750,0.07162888,2.37214386,8.15529562,3.22336887
-3.14857429,11.31361430,0.00573808,4.04698721,0.87145907,0.57994991,0.07311921,2.38348890,8.28644288,3.31603941
-3.14257129,11.50699665,0.00568841,4.13184407,0.84767760,0.59188928,0.07443867,2.39898032,8.38733787,3.39727096
-3.13656828,11.66616448,0.00564477,4.19850793,0.82517382,0.60292223,0.07554865,2.41752307,8.45449817,3.46529846
-3.13056528,11.78637725,0.00560341,4.24538331,0.80394663,0.61273439,0.07641470,2.43794487,8.48515764,3.51861715
-3.12456228,11.86373715,0.00556057,4.27130266,0.78399483,0.62103053,0.07700751,2.45903721,8.47736345,3.55603244
-3.11855928,11.89532698,0.00551256,4.27556695,0.76532088,0.62754448,0.07730394,2.47959900,8.43004915,3.57670086
-3.11255628,11.87931752,0.00545594,4.25797133,0.74793424,0.63204831,0.07728773,2.49848056,8.34307962,3.58015992
-3.10655328,11.81503855,0.00538763,4.21881438,0.73185379,0.63436035,0.07695006,2.51462591,8.21726490,3.56634529
-3.10055028,11.70300920,0.00530500,4.15889021,0.71710919,0.63435161,0.07628991,2.52711104,8.05434152,3.53559428
-3.09454727,11.54492536,0.00520599,4.07946332,0.70374057,0.63195041,0.07531405,2.53517634,7.85692136,3.48863528
-3.08854427,11.34360413,0.00508913,3.98222718,0.69179679,0.62714481,0.07403688,2.53825155,7.62840972,3.42656341
-3.08254127,11.10288711,0.00495362,3.86924825,0.68133184,0.61998291,0.07247986,2.53597200,7.37289608,3.35080341
-3.07653827,10.82750691,0.00479930,3.74289768,0.67239989,0.61057088,0.07067080,2.52818529,7.09502187,3.26306137
-3.07053527,10.52292245,0.00462667,3.60577377,0.66504891,0.59906884,0.06864289,2.51494836,6.79983125,3.16526733
-3.06453227,10.19513059,0.00443682,3.46061850,0.65931347,0.58568485,0.06643350,2.49651500,6.49261118,3.05951136
-3.05852926,9.85046231,0.00423140,3.31023161,0.65520708,0.57066721,0.06408293,2.47331472,6.17872764,2.94797580
-3.05252626,9.49537237,0.00401249,3.15738596,0.65271465,0.55429549,0.06163304,2.44592406,5.86346482,2.83286647
-3.04652326,9.13623137,0.00378257,3.00474732,0.65178556,0.53687065,0.05912590,2.41503210,5.55187360,2.71634577
-3.04052026,8.77912870,0.00354436,2.85480174,0.65232802,0.51870473,0.05660245,2.38140180,5.24863501,2.60047011
-3.03451726,8.42969407,0.00330076,2.70979295,0.65420505,0.50011053,0.05410131,2.34582947,4.95794339,2.48713405
-3.02851426,8.09294386,0.00305470,2.57167169,0.65723258,0.48139167,0.05165769,2.30910423,4.68341244,2.37802290
-3.02251126,7.77315749,0.00280910,2.44205811,0.66117994,0.46283345,0.04930253,2.27196966,4.42800666,2.27457516
-3.01650825,7.47378682,0.00256673,2.32221784,0.66577287,0.44469491,0.04706183,2.23508939,4.19399867,2.17795561
-3.01050525,7.19740028,0.00233016,2.21305158,0.67069895,0.42720218,0.04495619,2.19901822,3.98295224,2.08903941
-3.00450225,6.94566161,0.00210170,2.11509746,0.67561548,0.41054345,0.04300062,2.16418011,3.79572934,2.00840679
-2.99849925,6.71934162,0.00188333,2.02854492,0.68015922,0.39486561,0.04120452,2.13085370,3.63251886,1.93634801
-2.99249625,6.51836005,0.00167671,1.95325859,0.68395780,0.38027263,0.03957193,2.09916582,3.49288392,1.87287722
-2.98649325,6.34185359,0.00148313,1.88881028,0.68664208,0.36682559,0.03810185,2.06909307,3.37582407,1.81775424
-2.98049025,6.18826547,0.00130353,1.83451705,0.68785897,0.35454419,0.03678885,2.04047085,3.27984882,1.77051260
-2.97448724,6.05545141,0.00113853,1.78948350,0.68728396,0.34340982,0.03562364,2.01300915,3.20305873,1.73049240
-2.96848424,5.94079695,0.00098843,1.75264629,0.68463287,0.33336963,0.03459382,1.98631402,3.14323058,1.69687639
-2.96248124,5.84134099,0.00085326,1.72281938,0.67967213,0.32434171,0.03368466,1.95991338,3.09790351,1.66872781
-2.95647824,5.75390087,0.00073283,1.69873826,0.67222720,0.31622089,0.03287987,1.93328582,3.06446359,1.64502868
-2.95047524,5.67519496,0.00062677,1.67910238,0.66218869,0.30888507,0.03216235,1.90589091,3.04022456,1.62471739
-2.94447224,5.60195922,0.00053460,1.66261446,0.64951597,0.30220175,0.03151499,1.87719960,3.02250325,1.60672452
-2.93846923,5.53105487,0.00045575,1.64801645,0.63423818,0.29603454,0.03092129,1.84672340,3.00868838,1.59000627
-2.93246623,5.45956507,0.00038967,1.63412137,0.61645268,0.29024955,0.03036606,1.81404126,2.99630217,1.57357476
-2.92646323,5.38487909,0.00033583,1.61984109,0.59632106,0.28472131,0.02983594,1.77882317,2.98305420,1.55652488
-2.92046023,5.30476295,0.00029381,1.60420974,0.57406313,0.27933818,0.02931995,1.74084972,2.96688729,1.53805733
-2.91445723,5.21741602,0.00026332,1.58640290,0.54994909,0.27400711,0.02880985,1.70002714,2.94601548,1.51749769
-2.90845423,5.12151328,0.00024428,1.56575254,0.52429050,0.26865755,0.02830053,1.65639761,2.91895395,1.49431143
-2.90245123,5.01623341,0.00023682,1.54175774,0.49743044,0.26324453,0.02779027,1.61014459,2.88454100,1.46811474
-2.89644822,4.90127291,0.00024136,1.51409133,0.46973334,0.25775074,0.02728092,1.56159336,2.84195209,1.43868133
-2.89044522,4.77684640,0.00025862,1.48260245,0.44157496,0.25218767,0.02677798,1.51120688,2.79070592,1.40594495
-2.88444222,4.64367387,0.00028966,1.44731505,0.41333293,0.24659565,0.02629063,1.45957736,2.73066263,1.36999795
-2.87843922,4.50295518,0.00033590,1.40842245,0.38537812,0.24104288,0.02583165,1.40741386,2.66201420,1.33108585
-2.87243622,4.35633248,0.00039913,1.36627791,0.35806721,0.23562340,0.02541718,1.35552633,2.58526704,1.28959802
-2.86643322,4.20584153,0.00048151,1.32138158,0.33173649,0.23045411,0.02506647,1.30480668,2.50121740,1.24605475
-2.86043022,4.05385274,0.00058561,1.27436373,0.30669703,0.22567081,0.02480143,1.25620724,2.41091971,1.20109098
-2.85442721,3.90300329,0.00071433,1.22596489,0.28323128,0.22142347,0.02464608,1.21071727,2.31564881,1.15543701
-2.84842421,3.75612169,0.00087093,1.17701311,0.26159083,0.21787073,0.02462593,1.16933795,2.21685686,1.10989667
-2.84242121,3.61614669,0.00105895,1.12839897,0.24199536,0.21517387,0.02476719,1.13305655,2.11612610,1.06532364
-2.83641821,3.48604243,0.00128214,1.08104900,0.22463261,0.21349046,0.02509592,1.10282027,2.01511883,1.02259627
-2.83041521,3.36871219,0.00154440,1.03589820,0.20965898,0.21296783,0.02563704,1.07951041,1.91552605,0.98259195
-2.82441221,3.26691309,0.00184967,0.99386253,0.19720073,0.21373660,0.02641337,1.06391761,1.81901637,0.94616157
-2.81840920,3.18317429,0.00220179,0.95581227,0.18735550,0.21590458,0.02744451,1.05671867,1.72718698,0.91410491
-2.81240620,3.11972138,0.00260437,0.92254696,0.18019396,0.21955127,0.02874587,1.05845570,1.64151799,0.88714783
-2.80640320,3.07840921,0.00306063,0.89477295,0.17576143,0.22472312,0.03032760,1.06951825,1.56333194,0.86592185
-2.80040020,3.06066570,0.00357320,0.87308419,0.17407930,0.23142992,0.03219370,1.09012893,1.49375960,0.85094693
-2.79439720,3.06744842,0.00414397,0.85794689,0.17514628,0.23964238,0.03434124,1.12033316,1.43371313,0.84261791
-2.78839420,3.09921559,0.00477386,0.84968877,0.17893928,0.24929117,0.03675968,1.15999337,1.38386749,0.84119507
-2.78239120,3.15591266,0.00546269,0.84849295,0.18541396,0.26026740,0.03943055,1.20878804,1.34465046,0.84679909
-2.77638819,3.23697497,0.00620895,0.85439692,0.19450503,0.27242469,0.04232724,1.26621563,1.31624136,0.85941055
-2.77038519,3.34134635,0.00700969,0.86729635,0.20612627,0.28558279,0.04541513,1.33160354,1.29857835,0.87887385
-2.76438219,3.46751320,0.00786039,0.88695373,0.22017031,0.29953251,0.04865206,1.40412168,1.29137364,0.90490531
-2.75837919,3.61355253,0.00875489,0.91301118,0.23650843,0.31404205,0.05198901,1.48280054,1.29413585,0.93710511
-2.75237619,3.77719226,0.00968537,0.94500712,0.25499025,0.32886427,0.05537117,1.56655304,1.30619835,0.97497246
-2.74637319,3.95588144,0.01064236,0.98239581,0.27544360,0.34374471,0.05873923,1.65419954,1.32675237,1.01792334
-2.74037019,4.14686750,0.01161483,1.02456906,0.29767460,0.35843002,0.06203091,1.74449512,1.35488330,1.06531002
-2.73436718,4.34727777,0.01259040,1.07087920,0.32146806,0.37267650,0.06518269,1.83615844,1.38960883,1.11644160
-2.72836418,4.55420181,0.01355549,1.12066218,0.34658831,0.38625823,0.06813166,1.92790093,1.42991723,1.17060460
-2.72236118,4.76477171,0.01449566,1.17326000,0.37278056,0.39897465,0.07081742,2.01845562,1.47480443,1.22708295
-2.71635818,4.97623724,0.01539590,1.22804147,0.39977282,0.41065702,0.07318393,2.10660462,1.52330844,1.28517647
-2.71035518,5.18603321,0.01624107,1.28442061,0.42727841,0.42117369,0.07518128,2.19120444,1.57453992,1.34421729
-2.70435218,5.39183699,0.01701626,1.34187186,0.45499920,0.43043383,0.07676725,2.27120839,1.62770803,1.40358367
-2.69834917,5.59161443,0.01770724,1.39994179,0.48262945,0.43838957,0.07790863,2.34568577,1.68214070,1.46271089
-2.69234617,5.78365333,0.01830091,1.45825704,0.50986023,0.44503634,0.07858220,2.41383709,1.73729897,1.52109904
-2.68634317,5.96658399,0.01878569,1.51652829,0.53638448,0.45041169,0.07877540,2.47500556,1.79278523,1.57831770
-2.68034017,6.13938736,0.01915188,1.57455062,0.56190246,0.45459240,0.07848653,2.52868443,1.84834553,1.63400782
-2.67433717,6.30139167,0.01939202,1.63220054,0.58612755,0.45769031,0.07772462,2.57452054,1.90386636,1.68788098
-2.66833417,6.45225890,0.01950112,1.68943023,0.60879230,0.45984698,0.07650892,2.61231424,1.95936647,1.73971668
-2.66233117,6.59196316,0.01947683,1.74625965,0.62965440,0.46122754,0.07486797,2.64201597,2.01498464,1.78935811
-2.65632816,6.72076278,0.01931954,1.80276738,0.64850252,0.46201398,0.07283845,2.66371997,2.07096437,1.83670701
-2.65032516,6.83916848,0.01903234,1.85908069,0.66516174,0.46239830,0.07046373,2.67765550,2.12763632,1.88171821
-2.64432216,6.94790946,0.01862098,1.91536582,0.67949831,0.46257572,0.06779225,2.68417598,2.18539958,1.92439440
-2.63831916,7.04789923,0.01809360,1.97181884,0.69142366,0.46273837,0.06487585,2.68374643,2.24470273,1.96478140
-2.63231616,7.14020257,0.01746052,2.02865761,0.70089721,0.46306948,0.06176805,2.67692959,2.30602526,2.00296428
-2.62631316,7.22600443,0.01673390,2.08611502,0.70792810,0.46373854,0.05852237,2.66437101,2.36986010,2.03906440
-2.62031016,7.30658119,0.01592732,2.14443357,0.71257536,0.46489721,0.05519083,2.64678329,2.43669739,2.07323720
-2.61430715,7.38327412,0.01505539,2.20386106,0.71494673,0.46667633,0.05182257,2.62492973,2.50700991,2.10567055
-2.60830415,7.45746442,0.01413329,2.26464698,0.71519585,0.46918375,0.04846275,2.59960756,2.58123978,2.13658323
-2.60230115,7.53054897,0.01317634,2.32703907,0.71351785,0.47250311,0.04515168,2.57163083,2.65978639,2.16622302
-2.59629815,7.60391556,0.01219961,2.39127949,0.71014359,0.47669337,0.04192421,2.54181315,2.74299507,2.19486384
-2.59029515,7.67891655,0.01121748,2.45759985,0.70533244,0.48178893,0.03880938,2.51095061,2.83114616,2.22280152
-2.58429215,7.75683979,0.01024338,2.52621462,0.69936404,0.48780023,0.03583034,2.47980479,2.92444387,2.25034759
-2.57828914,7.83887622,0.00928945,2.59731241,0.69252914,0.49471471,0.03300451,2.44908648,3.02300482,2.27782085
-2.57228614,7.92608382,0.00836635,2.67104490,0.68511993,0.50249788,0.03034382,2.41944025,3.12684596,2.30553661
-2.56628314,8.01934814,0.00748314,2.74751348,0.67742022,0.51109460,0.02785527,2.39143027,3.23587183,2.33379358
-2.56028014,8.11934052,0.00664716,2.82675377,0.66969584,0.52043027,0.02554148,2.36552789,3.34986163,2.36285882
-2.55427714,8.22647529,0.00586405,2.90871885,0.66218564,0.53041202,0.02340129,2.34210134,3.46845645,2.39295135
-2.54827414,8.34086822,0.00513776,2.99326175,0.65509354,0.54093002,0.02143050,2.32140807,3.59114757,2.42422495
-2.54227114,8.46229861,0.00447069,3.08011868,0.64858189,0.55185866,0.01962247,2.30359006,3.71726674,2.45675142
-2.53626813,8.59017799,0.00386376,3.16889386,0.64276652,0.56305796,0.01796882,2.28867253,3.84597957,2.49050512
-2.53026513,8.72352802,0.00331662,3.25904766,0.63771368,0.57437516,0.01645993,2.27656627,3.97628325,2.52534998
-2.52426213,8.86097062,0.00282782,3.34988907,0.63343901,0.58564657,0.01508548,2.26707371,4.10700963,2.56103002
-2.51825913,9.00073235,0.00239499,3.44057383,0.62990863,0.59669983,0.01383486,2.25989874,4.23683471,2.59716433
-2.51225613,9.14066497,0.00201507,3.53010908,0.62704220,0.60735656,0.01269752,2.25466011,4.36429505,2.63324736
-2.50625313,9.27828288,0.00168445,3.61736521,0.62471807,0.61743555,0.01166322,2.25090806,4.48781167,2.66865480
-2.50025013,9.41081764,0.00139919,3.70109506,0.62277991,0.62675632,0.01072221,2.24814363,4.60572112,2.70265551
-2.49424712,9.53528833,0.00115514,3.77996032,0.62104489,0.63514313,0.00986540,2.24584002,4.71631323,2.73442911
-2.48824412,9.64858585,0.00094814,3.85256439,0.61931274,0.64242931,0.00908438,2.24346511,4.81787454,2.76308899
-2.48224112,9.74756802,0.00077406,3.91749069,0.61737545,0.64846170,0.00837150,2.24050429,4.90873578,2.78770965
-2.47623812,9.82916184,0.00062898,3.97334483,0.61502705,0.65310510,0.00771986,2.23648253,4.98732165,2.80735751
-2.47023512,9.89046829,0.00050918,4.01879895,0.61207312,0.65624644,0.00712330,2.23098463,5.05220056,2.82112376
-2.46423212,9.92886503,0.00041128,4.05263620,0.60833951,0.65779854,0.00657638,2.22367284,5.10213221,2.82815765
-2.45822911,9.94210196,0.00033221,4.07379322,0.60367994,0.65770319,0.00607434,2.21430074,5.13611045,2.82769891
-2.45222611,9.92838516,0.00026928,4.08139874,0.59798221,0.65593325,0.00561310,2.20272274,5.15339932,2.81910750
-2.44622311,9.88644490,0.00022016,4.07480620,0.59117269,0.65249384,0.00518921,2.18889867,5.15356026,2.80188950
-2.44022011,9.81558446,0.00018288,4.05361907,0.58321910,0.64742223,0.00479986,2.17289309,5.13646909,2.77571781
-2.43421711,9.71570726,0.00015586,4.01770740,0.57413135,0.64078652,0.00444282,2.15486943,5.10232157,2.74044665
-2.42821411,9.58732126,0.00013785,3.96721505,0.56396068,0.63268313,0.00411649,2.13507899,5.05162736,2.69611941
-2.42221111,9.43152040,0.00012795,3.90255715,0.55279720,0.62323309,0.00381982,2.11384572,4.98519247,2.64296949
-2.41620810,9.24994458,0.00012556,3.82440820,0.54076594,0.61257735,0.00355240,2.09154727,4.90409114,2.58141417
-2.41020510,9.04472038,0.00013040,3.73368143,0.52802189,0.60087130,0.00331435,2.06859367,4.80962862,2.51204209
-2.40420210,8.81838600,0.00014246,3.63150049,0.51474421,0.58827883,0.00310639,2.04540477,4.70329675,2.43559498
-2.39819910,8.57380461,0.00016201,3.51916523,0.50113002,0.57496614,0.00292977,2.02238786,4.58672473,2.35294478
-2.39219610,8.31407070,0.00018954,3.39811297,0.48738817,0.56109572,0.00278630,1.99991681,4.46162745,2.26506727
-2.38619310,8.04241435,0.00022579,3.26987742,0.47373313,0.54682084,0.00267828,1.97831417,4.32975421,2.17301353
-2.38019010,7.76210815,0.00027168,3.13604694,0.46037955,0.53228072,0.00260844,1.95783727,4.19284005,2.07788066
-2.37418709,7.47638108,0.00032833,2.99822414,0.44753746,0.51759687,0.00257995,1.93866935,4.05256206,1.98078298
-2.36818409,7.18834306,0.00039697,2.85798818,0.43540837,0.50287053,0.00259629,1.92091630,3.91050239,1.88282488
-2.36218109,6.90092289,0.00047900,2.71686132,0.42418237,0.48818158,0.00266118,1.90460930,3.76811939,1.78507629
-2.35617809,6.61682150,0.00057587,2.57628061,0.41403611,0.47358879,0.00277849,1.88971312,3.62672747,1.68855159
-2.35017509,6.33848107,0.00068904,2.43757528,0.40513179,0.45913144,0.00295211,1.87613979,3.48748601,1.59419237
-2.34417209,6.06806977,0.00082000,2.30195026,0.39761672,0.44483214,0.00318580,1.86376653,3.35139678,1.50285428
-2.33816908,5.80748084,0.00097012,2.17047551,0.39162359,0.43070062,0.00348307,1.85245690,3.21930914,1.41529798
-2.33216608,5.55834376,0.00114066,2.04408092,0.38727101,0.41673834,0.00384698,1.84208372,3.09193149,1.33218395
-2.32616308,5.32204497,0.00133266,1.92355599,0.38466419,0.40294340,0.00428001,1.83255215,2.96984755,1.25407068
-2.32016008,5.09975485,0.00154687,1.80955356,0.38389561,0.38931560,0.00478382,1.82382148,2.85353553,1.18141578
-2.31415708,4.89245789,0.00178370,1.70259649,0.38504526,0.37586125,0.00535915,1.81592387,2.74338849,1.11457930
-2.30815408,4.70098275,0.00204315,1.60308652,0.38818063,0.36259732,0.00600557,1.80897891,2.63973398,1.05382856
-2.30215108,4.52602951,0.00232470,1.51131413,0.39335608,0.34955485,0.00672137,1.80320262,2.54285166,0.99934410
-2.29614807,4.36819175,0.00262731,1.42746883,0.40061164,0.33678123,0.00750342,1.79891036,2.45298754,0.95122581
-2.29014507,4.22797176,0.00294934,1.35164899,0.40997134,0.32434130,0.00834707,1.79651291,2.37036391,0.90949911
-2.28414207,4.10578783,0.00328853,1.28387079,0.42144096,0.31231710,0.00924607,1.79650593,2.29518464,0.87412068
-2.27813907,4.00197337,0.00364198,1.22407600,0.43500550,0.30080637,0.01019257,1.79945291,2.22763573,0.84498351
-2.27213607,3.91676816,0.00400620,1.17213831,0.45062644,0.28991989,0.01117712,1.80596239,2.16788127,0.82192124
-2.26613307,3.85030275,0.00437708,1.12786836,0.46823894,0.27977756,0.01218883,1.81666044,2.11605555,0.80471171
-2.26013007,3.80257742,0.00474998,1.09101755,0.48774931,0.27050379,0.01321544,1.83215954,2.07225217,0.79308003
-2.25412706,3.77343752,0.00511983,1.06128092,0.50903279,0.26222204,0.01424358,1.85302540,2.03651109,0.78670107
-2.24812406,3.76254722,0.00548120,1.03829933,0.53193194,0.25504914,0.01525898,1.87974313,2.00880469,0.78520187
-2.24212106,3.76936372,0.00582844,1.02166149,0.55625577,0.24908934,0.01624682,1.91268440,1.98902419,0.78816403
-2.23611806,3.79311407,0.00615582,1.01090593,0.58177971,0.24442856,0.01719204,1.95207694,1.97696716,0.79512645
-2.23011506,3.83277640,0.00645769,1.00552348,0.60824655,0.24112912,0.01807973,1.99797802,1.97232730,0.80558854
-2.22411206,3.88706733,0.00672863,1.00496036,0.63536835,0.23922507,0.01889549,2.05025291,1.97468715,0.81901418
-2.21810905,3.95443677,0.00696360,1.00862220,0.66282937,0.23871841,0.01962582,2.10855953,1.98351434,0.83483653
-2.21210605,4.03307135,0.00715814,1.01587908,0.69029002,0.23957643,0.02025850,2.17234008,1.99816175,0.85246371
-2.20610305,4.12090681,0.00730845,1.02607170,0.71739163,0.24173016,0.02078289,2.24082019,2.01787173,0.87128546
-2.20010005,4.21564989,0.00741154,1.03851861,0.74376210,0.24507421,0.02119023,2.31301591,2.04178443,0.89068076
-2.19409705,4.31480942,0.00746537,1.05252455,0.76902223,0.24946793,0.02147390,2.38774856,2.06894994,0.91002625
-2.18809405,4.41573617,0.00746882,1.06738968,0.79279252,0.25473784,0.02162957,2.46366720,2.09834403,0.92870532
-2.18209105,4.51567055,0.00742182,1.08241955,0.81470039,0.26068140,0.02165528,2.53927814,2.12888686,0.94611782
-2.17608804,4.61179715,0.00732533,1.09693561,0.83438764,0.26707199,0.02155147,2.61298070,2.15946420,0.96169005
-2.17008504,4.70130431,0.00718125,1.11028601,0.85151780,0.27366482,0.02132096,2.68310822,2.18895037,0.97488484
-2.16408204,4.78144731,0.00699245,1.12185637,0.86578336,0.28020375,0.02096878,2.74797286,2.21623233,0.98521143
-2.15807904,4.84961298,0.00676260,1.13108029,0.87691258,0.28642867,0.02050203,2.80591290,2.24023403,0.99223493
-2.15207604,4.90338367,0.00649609,1.13744921,0.88467575,0.29208320,0.01992959,2.85534078,2.25994027,0.99558501
-2.14607304,4.94059837,0.00619788,1.14052136,0.88889059,0.29692249,0.01926187,2.89479012,2.27441935,0.99496353
-2.14007004,4.95940874,0.00587334,1.13992949,0.88942673,0.30072069,0.01851049,2.92296019,2.28284375,0.99015084
-2.13406703,4.95832792,0.00552811,1.13538711,0.88620912,0.30327795,0.01768795,2.93875582,2.28450818,0.98101054
-2.12806403,4.93627019,0.00516793,1.12669297,0.87922004,0.30442660,0.01680727,2.94132148,2.27884438,0.96749239
-2.12206103,4.89257990,0.00479848,1.11373362,0.86849997,0.30403616,0.01588167,2.93006803,2.26543226,0.94963327
-2.11605803,4.82704826,0.00442521,1.09648390,0.85414686,0.30201727,0.01492428,2.90469107,2.24400703,0.92755604
-2.11005503,4.73991748,0.00405329,1.07500532,0.83631411,0.29832401,0.01394781,2.86518032,2.21446204,0.90146633
-2.10405203,4.63187170,0.00368741,1.04944233,0.81520718,0.29295484,0.01296434,2.81181951,2.17684745,0.87164727
-2.09804902,4.50401525,0.00333176,1.02001655,0.79107894,0.28595200,0.01198511,2.74517703,2.13136475,0.83845221
-2.09204602,4.35783905,0.00298994,0.98701929,0.76422384,0.27739942,0.01102030,2.66608774,2.07835747,0.80229586
-2.08604302,4.19517644,0.00266494,0.95080239,0.73497133,0.26741930,0.01007898,2.57562689,2.01829851,0.76364391
-2.08004002,4.01815037,0.00235909,0.91176791,0.70367842,0.25616747,0.00916898,2.47507733,1.95177467,0.72300169
-2.07403702,3.82911409,0.00207412,0.87035689,0.67072194,0.24382794,0.00829686,2.36589151,1.87946896,0.68090208
-2.06803402,3.63058778,0.00181115,0.82703770,0.63649061,0.23060661,0.00746794,2.24964994,1.80214151,0.63789329
-2.06203102,3.42519350,0.00157075,0.78229425,0.60137719,0.21672471,0.00668629,2.12801781,1.72060964,0.59452676
-2.05602801,3.21559113,0.00135298,0.73661456,0.56577101,0.20241209,0.00595481,2.00270163,1.63572792,0.55134584
-2.05002501,3.00441731,0.00115749,0.69048000,0.53005103,0.18790071,0.00527530,1.87540732,1.54836879,0.50887524
-2.04402201,2.79422954,0.00098354,0.64435552,0.49457972,0.17341851,0.00464858,1.74780130,1.45940428,0.46761201
-2.03801901,2.58745698,0.00083010,0.59868105,0.45969769,0.15918398,0.00407456,1.62147580,1.36968936,0.42801780
-2.03201601,2.38635893,0.00069591,0.55386438,0.42571942,0.14540148,0.00355239,1.49791904,1.28004714,0.39051297
-2.02601301,2.19299187,0.00057957,0.51027541,0.39292977,0.13225746,0.00308058,1.37849102,1.19125620,0.35547223
-2.02001001,2.00918495,0.00047957,0.46824202,0.36158164,0.11991763,0.00265709,1.26440505,1.10404016,0.32322189
-2.01400700,1.83652380,0.00039434,0.42804735,0.33189430,0.10852507,0.00227944,1.15671486,1.01905942,0.29403868
-2.00800400,1.67634194,0.00032235,0.38992837,0.30405270,0.09819924,0.00194488,1.05630703,0.93690502,0.26814970
-2.00200100,1.52971876,0.00026209,0.35407580,0.27820726,0.08903569,0.00165039,0.96389810,0.85809448,0.24573337
-1.99599800,1.39748295,0.00021211,0.32063492,0.25447433,0.08110653,0.00139285,0.88003571,0.78306937,0.22692109
-1.98999500,1.28022014,0.00017107,0.28970732,0.23293694,0.07446128,0.00116907,0.80510298,0.71219445,0.21179924
-1.98399200,1.17828339,0.00013773,0.26135326,0.21364591,0.06912819,0.00097591,0.73932521,0.64575812,0.20041126
-1.97798899,1.09180556,0.00011098,0.23559447,0.19662108,0.06511567,0.00081025,0.68277852,0.58397399,0.19275964
-1.97198599,1.02071238,0.00008981,0.21241733,0.18185272,0.06241380,0.00066913,0.63539935,0.52698342,0.18880748
