energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-2.91445723,1.04817100,0.00028474,0.01123251,0.87883642,0.47560096,0.12164832,0.33198161,0.00223256,0.13215070
-2.90845423,1.01203948,0.00028323,0.01070611,0.79854780,0.44944530,0.11221336,0.34251371,0.00209742,0.12732462
-2.90245123,0.98485312,0.00028312,0.01025254,0.72613925,0.42673756,0.10433011,0.35643862,0.00199226,0.12310891
-2.89644822,0.96629128,0.00028400,0.00987809,0.66140209,0.40748937,0.09794105,0.37344886,0.00191590,0.11954210
-2.89044522,0.95591106,0.00028548,0.00958809,0.60403820,0.39166146,0.09297184,0.39319098,0.00186668,0.11665103
-2.88444222,0.95315963,0.00028720,0.00938687,0.55367726,0.37916697,0.08933411,0.41527084,0.00184256,0.11445104
-2.87843922,0.95738827,0.00028879,0.00927777,0.50989336,0.36987541,0.08692809,0.43925994,0.00184113,0.11294643
-2.87243622,0.96786822,0.00028995,0.00926313,0.47222081,0.36361721,0.08564533,0.46470272,0.00185971,0.11213151
-2.86643322,0.98380799,0.00029039,0.00934440,0.44016870,0.36018902,0.08537143,0.49112503,0.00189538,0.11199200
-2.86043022,1.00437226,0.00028989,0.00952221,0.41323426,0.35935953,0.08598860,0.51804344,0.00194507,0.11250674
-2.85442721,1.02870194,0.00028824,0.00979652,0.39091479,0.36087598,0.08737819,0.54497551,0.00200564,0.11364974
-2.84842421,1.05593518,0.00028532,0.01016680,0.37271814,0.36447099,0.08942319,0.57145069,0.00207396,0.11539230
-2.84242121,1.08522873,0.00028105,0.01063213,0.35817180,0.36986986,0.09201042,0.59702149,0.00214695,0.11770521
-2.83641821,1.11577914,0.00027537,0.01119148,0.34683047,0.37679793,0.09503267,0.62127487,0.00222170,0.12056084
-2.83041521,1.14684314,0.00026833,0.01184377,0.33828228,0.38498788,0.09839053,0.64384307,0.00229556,0.12393496
-2.82441221,1.17775648,0.00025997,0.01258808,0.33215354,0.39418676,0.10199399,0.66441381,0.00236614,0.12780818
-2.81840920,1.20795039,0.00025039,0.01342373,0.32811218,0.40416241,0.10576364,0.68273919,0.00243147,0.13216692
-2.81240620,1.23696511,0.00023974,0.01435033,0.32586976,0.41470904,0.10963153,0.69864295,0.00248999,0.13700377
-2.80640320,1.26445971,0.00022819,0.01536784,0.32518223,0.42565176,0.11354162,0.71202579,0.00254066,0.14231717
-2.80040020,1.29021782,0.00021591,0.01647650,0.32584937,0.43684992,0.11744979,0.72286826,0.00258297,0.14811046
-2.79439720,1.31414886,0.00020313,0.01767673,0.32771307,0.44819894,0.12132333,0.73123125,0.00261698,0.15439022
-2.78839420,1.33628462,0.00019005,0.01896898,0.33065449,0.45963082,0.12514016,0.73725369,0.00264335,0.16116402
-2.78239120,1.35677149,0.00017688,0.02035358,0.33459027,0.47111313,0.12888744,0.74114784,0.00266333,0.16843768
-2.77638819,1.37585840,0.00016385,0.02183046,0.33946794,0.48264666,0.13256006,0.74319189,0.00267875,0.17621218
-2.77038519,1.39388118,0.00015116,0.02339893,0.34526072,0.49426190,0.13615872,0.74372050,0.00269199,0.18448039
-2.76438219,1.41124412,0.00013901,0.02505743,0.35196188,0.50601449,0.13968794,0.74311348,0.00270595,0.19322385
-2.75837919,1.42839942,0.00012757,0.02680330,0.35957901,0.51797999,0.14315398,0.74178299,0.00272396,0.20240982
-2.75237619,1.44582561,0.00011700,0.02863256,0.36812827,0.53024823,0.14656282,0.74015997,0.00274975,0.21198881
-2.74637319,1.46400602,0.00010746,0.03053977,0.37762895,0.54291752,0.14991836,0.73868014,0.00278730,0.22189272
-2.74037019,1.48340796,0.00009906,0.03251792,0.38809848,0.55608898,0.15322084,0.73777023,0.00284081,0.23203398
-2.73436718,1.50446381,0.00009190,0.03455845,0.39954812,0.56986137,0.15646566,0.73783489,0.00291451,0.24230552
-2.72836418,1.52755450,0.00008608,0.03665126,0.41197931,0.58432640,0.15964259,0.73924477,0.00301262,0.25258188
-2.72236118,1.55299598,0.00008165,0.03878487,0.42538093,0.59956493,0.16273548,0.74232608,0.00313916,0.26272141
-2.71635818,1.58102918,0.00007866,0.04094665,0.43972736,0.61564384,0.16572236,0.74735204,0.00329787,0.27256948
-2.71035518,1.61181333,0.00007714,0.04312307,0.45497733,0.63261391,0.16857607,0.75453623,0.00349206,0.28196259
-2.70435218,1.64542291,0.00007710,0.04530006,0.47107358,0.65050839,0.17126520,0.76402823,0.00372450,0.29073329
-2.69834917,1.68184784,0.00007852,0.04746337,0.48794313,0.66934240,0.17375539,0.77591124,0.00399732,0.29871557
-2.69234617,1.72099677,0.00008139,0.04959897,0.50549813,0.68911297,0.17601084,0.79020198,0.00431190,0.30575054
-2.68634317,1.76270290,0.00008566,0.05169344,0.52363714,0.70979962,0.17799600,0.80685256,0.00466881,0.31169219
-2.68034017,1.80673219,0.00009127,0.05373435,0.54224672,0.73136541,0.17967720,0.82575429,0.00506773,0.31641274
-2.67433717,1.85279334,0.00009816,0.05571063,0.56120330,0.75375835,0.18102433,0.84674326,0.00550745,0.31980759
-2.66833417,1.90054920,0.00010622,0.05761286,0.58037515,0.77691318,0.18201227,0.86960754,0.00598587,0.32179935
-2.66233117,1.94962940,0.00011536,0.05943355,0.59962460,0.80075341,0.18262220,0.89409581,0.00650001,0.32234105
-2.65632816,1.99964383,0.00012545,0.06116732,0.61881023,0.82519359,0.18284260,0.91992724,0.00704608,0.32141812
-2.65032516,2.05019667,0.00013636,0.06281105,0.63778935,0.85014199,0.18267000,0.94680239,0.00761962,0.31904928
-2.64432216,2.10090086,0.00014794,0.06436397,0.65642049,0.87550343,0.18210938,0.97441499,0.00821558,0.31528619
-2.63831916,2.15139264,0.00016005,0.06582770,0.67456610,0.90118248,0.18117442,1.00246406,0.00882848,0.31021194
-2.63231616,2.20134596,0.00017251,0.06720622,0.69209545,0.92708679,0.17988729,1.03066642,0.00945264,0.30393857
-2.62631316,2.25048632,0.00018518,0.06850577,0.70888751,0.95313069,0.17827843,1.05876883,0.01008232,0.29660364
-2.62031016,2.29860358,0.00019788,0.06973478,0.72483409,0.97923862,0.17638600,1.08655954,0.01071192,0.28836609
-2.61430715,2.34556326,0.00021047,0.07090365,0.73984277,1.00534853,0.17425519,1.11387870,0.01133623,0.27940160
-2.60830415,2.39131564,0.00022280,0.07202456,0.75383982,1.03141477,0.17193745,1.14062704,0.01195056,0.26989766
-2.60230115,2.43590197,0.00023475,0.07311120,0.76677264,1.05741043,0.16948952,1.16677234,0.01255091,0.26004849
-2.59629815,2.47945724,0.00024621,0.07417843,0.77861181,1.08332865,0.16697246,1.19235318,0.01313414,0.25005005
-2.59029515,2.52220866,0.00025711,0.07524192,0.78935237,1.10918287,0.16445049,1.21747946,0.01369800,0.24009526
-2.58429215,2.56446969,0.00026739,0.07631768,0.79901424,1.13500571,0.16198977,1.24232939,0.01424123,0.23036959
-2.57828914,2.60662892,0.00027705,0.07742158,0.80764163,1.16084641,0.15965703,1.26714275,0.01476352,0.22104703
-2.57228614,2.64913413,0.00028609,0.07856880,0.81530131,1.18676675,0.15751820,1.29221032,0.01526544,0.21228666
-2.56628314,2.69247152,0.00029457,0.07977321,0.82207975,1.21283571,0.15563675,1.31785979,0.01574839,0.20422959
-2.56028014,2.73714078,0.00030259,0.08104676,0.82807926,1.23912278,0.15407212,1.34443836,0.01621438,0.19699661
-2.55427714,2.78362686,0.00031026,0.08239883,0.83341306,1.26569065,0.15287793,1.37229287,0.01666589,0.19068623
-2.54827414,2.83236975,0.00031774,0.08383560,0.83819969,1.29258729,0.15210030,1.40174804,0.01710561,0.18537334
-2.54227114,2.88373356,0.00032522,0.08535950,0.84255698,1.31983832,0.15177606,1.43308397,0.01753624,0.18110827
-2.53626813,2.93797667,0.00033291,0.08696866,0.84659584,1.34743992,0.15193118,1.46651395,0.01796023,0.17791641
-2.53026513,2.99522455,0.00034102,0.08865656,0.85041430,1.37535303,0.15257927,1.50216375,0.01837955,0.17579823
-2.52426213,3.05544712,0.00034979,0.09041170,0.85409223,1.40349932,0.15372048,1.54005348,0.01879549,0.17472981
-2.51825913,3.11844191,0.00035945,0.09221757,0.85768683,1.43175921,0.15534059,1.58008330,0.01920844,0.17466380
-2.51225613,3.18382456,0.00037024,0.09405267,0.86122955,1.45997260,0.15741067,1.62202371,0.01961783,0.17553078
-2.50625313,3.25102755,0.00038235,0.09589080,0.86472429,1.48794206,0.15988713,1.66551124,0.02002196,0.17724113
-2.50025013,3.31930751,0.00039597,0.09770153,0.86814731,1.51543885,0.16271235,1.71005011,0.02041805,0.17968731
-2.49424712,3.38776137,0.00041126,0.09945085,0.87144872,1.54221127,0.16581591,1.75501985,0.02080220,0.18274653
-2.48824412,3.45535084,0.00042831,0.10110199,0.87455550,1.56799522,0.16911626,1.79968895,0.02116953,0.18628380
-2.48224112,3.52093416,0.00044719,0.10261642,0.87737607,1.59252630,0.17252298,1.84323387,0.02151428,0.19015533
-2.47623812,3.58330396,0.00046789,0.10395492,0.87980582,1.61555289,0.17593951,1.88476291,0.02183005,0.19421216
-2.47023512,3.64122935,0.00049035,0.10507873,0.88173371,1.63684943,0.17926610,1.92334375,0.02210998,0.19830391
-2.46423212,3.69350044,0.00051444,0.10595078,0.88304919,1.65622914,0.18240314,1.95803354,0.02234701,0.20228265
-2.45822911,3.73897305,0.00053997,0.10653681,0.88364937,1.67355552,0.18525447,1.98791024,0.02253422,0.20600667
-2.45222611,3.77661153,0.00056666,0.10680650,0.88344585,1.68875174,0.18773074,2.01210378,0.02266504,0.20934406
-2.44622311,3.80552773,0.00059419,0.10673444,0.88237096,1.70180756,0.18975244,2.02982570,0.02273356,0.21217596
-2.44022011,3.82501430,0.00062218,0.10630101,0.88038309,1.71278318,0.19125278,2.04039597,0.02273481,0.21439943
-2.43421711,3.83457084,0.00065018,0.10549298,0.87747079,1.72180978,0.19217992,2.04326596,0.02266498,0.21592971
-2.42821411,3.83392182,0.00067771,0.10430400,0.87365558,1.72908670,0.19249881,2.03803651,0.02252159,0.21670191
-2.42221111,3.82302567,0.00070428,0.10273482,0.86899318,1.73487528,0.19219230,2.02447068,0.02230371,0.21667204
-2.41620810,3.80207476,0.00072934,0.10079327,0.86357338,1.73948974,0.19126159,2.00250058,0.02201201,0.21581726
-2.41020510,3.77148666,0.00075238,0.09849408,0.85751828,1.74328533,0.18972599,1.97222837,0.02164883,0.21413551
-2.40420210,3.73188720,0.00077290,0.09585840,0.85097933,1.74664462,0.18762203,1.93392155,0.02121818,0.21164445
-2.39819910,3.68408643,0.00079041,0.09291325,0.84413300,1.74996218,0.18500195,1.88800295,0.02072568,0.20837976
-2.39219610,3.62904872,0.00080451,0.08969068,0.83717554,1.75362869,0.18193160,1.83503614,0.02017843,0.20439298
-2.38619310,3.56785853,0.00081482,0.08622693,0.83031684,1.75801501,0.17848797,1.77570692,0.01958486,0.19974895
-2.38019010,3.50168339,0.00082108,0.08256140,0.82377380,1.76345696,0.17475635,1.71080200,0.01895453,0.19452292
-2.37418709,3.43173562,0.00082308,0.07873566,0.81776329,1.77024131,0.17082732,1.64118558,0.01829785,0.18879759
-2.36818409,3.35923448,0.00082075,0.07479241,0.81249505,1.77859384,0.16679368,1.56777501,0.01762586,0.18266008
-2.36218109,3.28537001,0.00081408,0.07077442,0.80816470,1.78866947,0.16274740,1.49151627,0.01694985,0.17619902
-2.35617809,3.21126990,0.00080319,0.06672362,0.80494710,1.80054521,0.15877680,1.41336028,0.01628112,0.16950189
-2.35017509,3.13797031,0.00078830,0.06268021,0.80299028,1.81421588,0.15496405,1.33424059,0.01563064,0.16265262
-2.34417209,3.06639154,0.00076972,0.05868192,0.80241008,1.82959271,0.15138293,1.25505320,0.01500873,0.15572962
-2.33816908,2.99731897,0.00074784,0.05476333,0.80328574,1.84650501,0.14809715,1.17663893,0.01442479,0.14880417
-2.33216608,2.93138969,0.00072314,0.05095544,0.80565649,1.86470444,0.14515912,1.09976859,0.01388703,0.14193933
-2.32616308,2.86908480,0.00069616,0.04728526,0.80951939,1.88387205,0.14260921,1.02513128,0.01340224,0.13518924
-2.32016008,2.81072738,0.00066746,0.04377563,0.81482838,1.90362747,0.14047552,0.95332584,0.01297560,0.12859885
-2.31415708,2.75648574,0.00063767,0.04044513,0.82149470,1.92354017,0.13877417,0.88485536,0.01261057,0.12220403
-2.30815408,2.70638145,0.00060741,0.03730814,0.82938867,1.94314218,0.13750996,0.82012469,0.01230877,0.11603202
-2.30215108,2.66030177,0.00057729,0.03437499,0.83834279,1.96194198,0.13667750,0.75944077,0.01207000,0.11010212
-2.29614807,2.61801554,0.00054792,0.03165220,0.84815607,1.97943905,0.13626250,0.70301544,0.01189222,0.10442654
-2.29014507,2.57919199,0.00051989,0.02914283,0.85859958,1.99513856,0.13624344,0.65097043,0.01177171,0.09901147
-2.28414207,2.54342142,0.00049373,0.02684685,0.86942280,2.00856584,0.13659316,0.60334426,0.01170316,0.09385807
-2.27813907,2.51023719,0.00046995,0.02476156,0.88036084,2.01927999,0.13728070,0.56010061,0.01167992,0.08896358
-2.27213607,2.47913783,0.00044901,0.02288205,0.89114206,2.02688639,0.13827286,0.52113783,0.01169420,0.08432229
-2.26613307,2.44960884,0.00043134,0.02120157,0.90149581,2.03104750,0.13953569,0.48629909,0.01173733,0.07992645
-2.26013007,2.42114299,0.00041730,0.01971200,0.91116011,2.03149177,0.14103584,0.45538306,0.01180013,0.07576705
-2.25412706,2.39325881,0.00040725,0.01840421,0.91988881,2.02802027,0.14274141,0.42815446,0.01187315,0.07183448
-2.24812406,2.36551648,0.00040152,0.01726839,0.92745808,2.02051092,0.14462270,0.40435436,0.01194699,0.06811905
-2.24212106,2.33753068,0.00040041,0.01629436,0.93367181,2.00892019,0.14665241,0.38370994,0.01201263,0.06461130
-2.23611806,2.30898026,0.00040424,0.01547176,0.93836596,1.99328225,0.14880567,0.36594326,0.01206165,0.06130229
-2.23011506,2.27961436,0.00041333,0.01479024,0.94141152,1.97370572,0.15105958,0.35077918,0.01208653,0.05818371
-2.22411206,2.24925528,0.00042801,0.01423961,0.94271611,1.95036832,0.15339260,0.33795193,0.01208082,0.05524791
-2.21810905,2.21779810,0.00044866,0.01380982,0.94222430,1.92350952,0.15578366,0.32721056,0.01203926,0.05248789
-2.21210605,2.18520740,0.00047568,0.01349106,0.93991663,1.89342181,0.15821113,0.31832296,0.01195796,0.04989723
-2.20610305,2.15151168,0.00050953,0.01327368,0.93580753,1.86044092,0.16065182,0.31107879,0.01183438,0.04746995
-2.20010005,2.11679588,0.00055068,0.01314819,0.92994246,1.82493540,0.16307991,0.30529101,0.01166736,0.04520049
-2.19409705,2.08119263,0.00059966,0.01310520,0.92239427,1.78729622,0.16546611,0.30079659,0.01145707,0.04308353
-2.18809405,2.04487284,0.00065701,0.01313531,0.91325926,1.74792659,0.16777703,0.29745610,0.01120489,0.04111397
-2.18209105,2.00803629,0.00072328,0.01322917,0.90265312,1.70723257,0.16997482,0.29515275,0.01091332,0.03928685
-2.17608804,1.97090252,0.00079901,0.01337736,0.89070690,1.66561467,0.17201719,0.29379076,0.01058579,0.03759730
-2.17008504,1.93370277,0.00088470,0.01357047,0.87756324,1.62346068,0.17385784,0.29329355,0.01022649,0.03604060
-2.16408204,1.89667292,0.00098076,0.01379913,0.86337313,1.58113986,0.17544724,0.29360164,0.00984020,0.03461208
-2.15807904,1.86004795,0.00108752,0.01405409,0.84829303,1.53899844,0.17673379,0.29467070,0.00943206,0.03330723
-2.15207604,1.82405784,0.00120514,0.01432639,0.83248263,1.49735653,0.17766541,0.29646971,0.00900741,0.03212169
-2.14607304,1.78892490,0.00133359,0.01460748,0.81610308,1.45650610,0.17819126,0.29897943,0.00857163,0.03105129
-2.14007004,1.75486249,0.00147264,0.01488948,0.79931571,1.41671007,0.17826378,0.30219118,0.00812992,0.03009207
-2.13406703,1.72207492,0.00162178,0.01516537,0.78228122,1.37820215,0.17784073,0.30610607,0.00768725,0.02924031
-2.12806403,1.69075829,0.00178020,0.01542924,0.76515911,1.34118749,0.17688730,0.31073456,0.00724818,0.02849257
-2.12206103,1.66110209,0.00194681,0.01567651,0.74810745,1.30584366,0.17537802,0.31609632,0.00681681,0.02784566
-2.11605803,1.63329133,0.00212014,0.01590412,0.73128278,1.27232225,0.17329851,0.32222042,0.00639672,0.02729672
-2.11005503,1.60750896,0.00229844,0.01611074,0.71484017,1.24075073,0.17064691,0.32914554,0.00599092,0.02684316
-2.10405203,1.58393838,0.00247962,0.01629684,0.69893337,1.21123465,0.16743485,0.33692024,0.00560184,0.02648275
-2.09804902,1.56276598,0.00266129,0.01646477,0.68371512,1.18386033,0.16368808,0.34560308,0.00523136,0.02621364
-2.09204602,1.54418339,0.00284083,0.01661872,0.66933751,1.15869789,0.15944654,0.35526234,0.00488081,0.02603435
-2.08604302,1.52838957,0.00301542,0.01676459,0.65595242,1.13580478,0.15476390,0.36597541,0.00455103,0.02594393
-2.08004002,1.51559231,0.00318209,0.01690985,0.64371216,1.11522977,0.14970672,0.37782747,0.00424240,0.02594195
-2.07403702,1.50600921,0.00333786,0.01706322,0.63277008,1.09701739,0.14435302,0.39090953,0.00395494,0.02602859
-2.06803402,1.49986798,0.00347976,0.01723432,0.62328123,1.08121270,0.13879052,0.40531566,0.00368831,0.02620480
-2.06203102,1.49740569,0.00360497,0.01743330,0.61540301,1.06786609,0.13311452,0.42113945,0.00344191,0.02647227
-2.05602801,1.49886699,0.00371087,0.01767032,0.60929551,1.05703807,0.12742540,0.43846966,0.00321497,0.02683357
-2.05002501,1.50450090,0.00379519,0.01795512,0.60512153,1.04880344,0.12182609,0.45738518,0.00300655,0.02729215
-2.04402201,1.51455622,0.00385603,0.01829649,0.60304611,1.04325460,0.11641929,0.47794943,0.00281564,0.02785232
-2.03801901,1.52927510,0.00389196,0.01870180,0.60323521,1.04050359,0.11130476,0.50020435,0.00264117,0.02851922
-2.03201601,1.54888499,0.00390209,0.01917658,0.60585361,1.04068236,0.10657657,0.52416432,0.00248209,0.02929863
-2.02601301,1.57358886,0.00388609,0.01972414,0.61106173,1.04394105,0.10232060,0.54981016,0.00233739,0.03019684
-2.02001001,1.60355377,0.00384421,0.02034531,0.61901128,1.05044392,0.09861220,0.57708363,0.00220609,0.03122033
-2.01400700,1.63889832,0.00377729,0.02103818,0.62983995,1.06036303,0.09551412,0.60588276,0.00208732,0.03237541
-2.00800400,1.67967918,0.00368673,0.02179815,0.64366501,1.07386951,0.09307480,0.63605819,0.00198027,0.03366789
-2.00200100,1.72587755,0.00357445,0.02261787,0.66057615,1.09112282,0.09132706,0.66741109,0.00188421,0.03510253
-1.99599800,1.77738608,0.00344285,0.02348747,0.68062792,1.11225851,0.09028716,0.69969265,0.00179850,0.03668261
-1.98999500,1.83399724,0.00329472,0.02439486,0.70383197,1.13737491,0.08995446,0.73260549,0.00172257,0.03840945
-1.98399200,1.89539402,0.00313316,0.02532613,0.73014988,1.16651965,0.09031134,0.76580714,0.00165591,0.04028190
-1.97798899,1.96114373,0.00296150,0.02626604,0.75948674,1.19967689,0.09132386,0.79891551,0.00159804,0.04229596
-1.97198599,2.03069588,0.00278320,0.02719860,0.79168637,1.23675608,0.09294271,0.83151644,0.00154853,0.04444444
-1.96598299,2.10338468,0.00260176,0.02810775,0.82652840,1.27758321,0.09510473,0.86317301,0.00150698,0.04671674
-1.95997999,2.17843672,0.00242062,0.02897795,0.86372775,1.32189528,0.09773481,0.89343645,0.00147297,0.04909880
-1.95397699,2.25498399,0.00224312,0.02979487,0.90293689,1.36933876,0.10074826,0.92185828,0.00144612,0.05157316
-1.94797399,2.33208223,0.00207237,0.03054599,0.94375093,1.41947232,0.10405338,0.94800326,0.00142602,0.05411924
-1.94197099,2.40873412,0.00191123,0.03122118,0.98571562,1.47177421,0.10755438,0.97146250,0.00141227,0.05671379
-1.93596798,2.48391669,0.00176228,0.03181317,1.02833814,1.52565399,0.11115440,0.99186648,0.00140449,0.05933149
-1.92996498,2.55661180,0.00162773,0.03231786,1.07110019,1.58046848,0.11475852,1.00889716,0.00140229,0.06194578
-1.92396198,2.62583862,0.00150945,0.03273458,1.11347299,1.63554108,0.11827684,1.02229879,0.00140530,0.06452976
-1.91795898,2.69068646,0.00140893,0.03306618,1.15493340,1.69018371,0.12162719,1.03188695,0.00141318,0.06705723
-1.91195598,2.75034652,0.00132733,0.03331890,1.19498061,1.74372027,0.12473770,1.03755530,0.00142564,0.06950383
-1.90595298,2.80414090,0.00126545,0.03350222,1.23315224,1.79551039,0.12754888,1.03927986,0.00144241,0.07184813
-1.89994997,2.85154746,0.00122374,0.03362842,1.26903931,1.84497232,0.13001522,1.03712045,0.00146330,0.07407277
-1.89394697,2.89221917,0.00120240,0.03371210,1.30229917,1.89160364,0.13210628,1.03121943,0.00148815,0.07616545
-1.88794397,2.92599690,0.00120134,0.03376959,1.33266568,1.93499880,0.13380710,1.02179754,0.00151689,0.07811984
-1.88194097,2.95291501,0.00122028,0.03381818,1.35995613,1.97486243,0.13511812,1.00914725,0.00154948,0.07993627
-1.87593797,2.97319932,0.00125874,0.03387543,1.38407453,2.01101794,0.13605433,0.99362383,0.00158594,0.08162224
-1.86993497,2.98725758,0.00131614,0.03395836,1.40501113,2.04341078,0.13664408,0.97563448,0.00162637,0.08319266
-1.86393197,2.99566299,0.00139181,0.03408264,1.42283825,2.07210638,0.13692723,0.95562628,0.00167088,0.08466977
-1.85792896,2.99913150,0.00148505,0.03426195,1.43770259,2.09728297,0.13695302,0.93407314,0.00171962,0.08608287
-1.85192596,2.99849428,0.00159521,0.03450726,1.44981472,2.11921978,0.13677767,0.91146277,0.00177278,0.08746771
-1.84592296,2.99466649,0.00172166,0.03482634,1.45943613,2.13828121,0.13646184,0.88828385,0.00183056,0.08886558
-1.83991996,2.98861436,0.00186392,0.03522340,1.46686487,2.15489821,0.13606805,0.86501424,0.00189318,0.09032224
-1.83391696,2.98132177,0.00202165,0.03569880,1.47242038,2.16954761,0.13565823,0.84211051,0.00196087,0.09188656
-1.82791396,2.97375831,0.00219468,0.03624908,1.47642861,2.18273078,0.13529159,0.81999932,0.00203388,0.09360907
-1.82191096,2.96685007,0.00238305,0.03686703,1.47920805,2.19495273,0.13502264,0.79907076,0.00211249,0.09554034
-1.81590795,2.96145446,0.00258701,0.03754201,1.48105753,2.20670251,0.13489975,0.77967391,0.00219698,0.09772928
-1.80990495,2.95834000,0.00280702,0.03826041,1.48224638,2.21843612,0.13496409,0.76211448,0.00228771,0.10022156
-1.80390195,2.95817163,0.00304371,0.03900630,1.48300733,2.23056241,0.13524898,0.74665460,0.00238508,0.10305792
-1.79789895,2.96150183,0.00329786,0.03976207,1.48353240,2.24343256,0.13577974,0.73351425,0.00248956,0.10627263
-1.79189595,2.96876730,0.00357036,0.04050933,1.48397192,2.25733337,0.13657386,0.72287421,0.00260171,0.10989221
-1.78589295,2.98029090,0.00386210,0.04122967,1.48443628,2.27248432,0.13764155,0.71488002,0.00272220,0.11393414
-1.77988994,2.99628784,0.00417389,0.04190557,1.48500030,2.28903821,0.13898650,0.70964644,0.00285182,0.11840593
-1.77388694,3.01687542,0.00450637,0.04252120,1.48570957,2.30708480,0.14060684,0.70726205,0.00299150,0.12330442
-1.76788394,3.04208494,0.00485990,0.04306316,1.48658811,2.32665696,0.14249616,0.70779348,0.00314229,0.12861527
-1.76188094,3.07187484,0.00523443,0.04352112,1.48764676,2.34773849,0.14464454,0.71128890,0.00330539,0.13431284
-1.75587794,3.10614374,0.00562938,0.04388834,1.48889146,2.37027292,0.14703949,0.71778053,0.00348214,0.14036026
-1.74987494,3.14474254,0.00604356,0.04416201,1.49033084,2.39417246,0.14966679,0.72728585,0.00367399,0.14670988
-1.74387194,3.18748468,0.00647502,0.04434343,1.49198249,2.41932644,0.15251119,0.73980758,0.00388254,0.15330389
-1.73786893,3.23415400,0.00692108,0.04443802,1.49387733,2.44560860,0.15555685,0.75533237,0.00410944,0.16007534
-1.73186593,3.28450988,0.00737817,0.04445517,1.49606196,2.47288293,0.15878772,0.77382836,0.00435643,0.16694935
-1.72586293,3.33828979,0.00784192,0.04440791,1.49859866,2.50100772,0.16218765,0.79524190,0.00462528,0.17384456
-1.71985993,3.39520929,0.00830716,0.04431248,1.50156321,2.52983784,0.16574050,0.81949380,0.00491778,0.18067482
-1.71385693,3.45496018,0.00876796,0.04418771,1.50504071,2.55922535,0.16943003,0.84647534,0.00523566,0.18735110
-1.70785393,3.51720734,0.00921779,0.04405441,1.50911975,2.58901879,0.17323988,0.87604465,0.00558061,0.19378345
-1.70185093,3.58158521,0.00964968,0.04393458,1.51388555,2.61906159,0.17715346,0.90802371,0.00595420,0.19988319
-1.69584792,3.64769448,0.01005633,0.04385074,1.51941255,2.64918999,0.18115394,0.94219636,0.00635787,0.20556509
-1.68984492,3.71510000,0.01043042,0.04382509,1.52575710,2.67923116,0.18522423,0.97830764,0.00679285,0.21074954
-1.68384192,3.78333037,0.01076479,0.04387885,1.53295093,2.70900182,0.18934712,1.01606459,0.00726017,0.21536473
-1.67783892,3.85187978,0.01105266,0.04403154,1.54099585,2.73830787,0.19350543,1.05513863,0.00776057,0.21934859
-1.67183592,3.92021218,0.01128791,0.04430033,1.54986015,2.76694523,0.19768218,1.09516948,0.00829449,0.22265065
-1.66583292,3.98776786,0.01146530,0.04469960,1.55947697,2.79470199,0.20186090,1.13577048,0.00886200,0.22523355
-1.65982991,4.05397196,0.01158063,0.04524037,1.56974473,2.82136172,0.20602576,1.17653501,0.00946277,0.22707425
-1.65382691,4.11824459,0.01163095,0.04593001,1.58052962,2.84670789,0.21016178,1.21704383,0.01009598,0.22816483
-1.64782391,4.18001160,0.01161463,0.04677197,1.59166973,2.87052862,0.21425488,1.25687283,0.01076031,0.22851286
-1.64182091,4.23871536,0.01153149,0.04776557,1.60298070,2.89262168,0.21829178,1.29560090,0.01145386,0.22814132
-1.63581791,4.29382469,0.01138278,0.04890598,1.61426217,2.91279886,0.22225975,1.33281754,0.01217408,0.22708799
-1.62981491,4.34484302,0.01117115,0.05018415,1.62530457,2.93088933,0.22614627,1.36812984,0.01291773,0.22540443
-1.62381191,4.39131433,0.01090060,0.05158700,1.63589568,2.94674148,0.22993840,1.40116871,0.01368086,0.22315443
-1.61780890,4.43282645,0.01057631,0.05309755,1.64582645,2.96022287,0.23362216,1.43159397,0.01445874,0.22041211
-1.61180590,4.46901150,0.01020449,0.05469519,1.65489566,2.97121823,0.23718175,1.45909861,0.01524585,0.21725973
-1.60580290,4.49954377,0.00979222,0.05635612,1.66291302,2.97962548,0.24059878,1.48341187,0.01603592,0.21378515
-1.59979990,4.52413542,0.00934714,0.05805372,1.66970076,2.98535008,0.24385159,1.50430161,0.01682193,0.21007930
-1.59379690,4.54253089,0.00887733,0.05975915,1.67509355,2.98829824,0.24691468,1.52157594,0.01759623,0.20623344
-1.58779390,4.55450068,0.00839098,0.06144201,1.67893710,2.98836955,0.24975836,1.53508458,0.01835058,0.20233668
-1.58179090,4.55983577,0.00789625,0.06307100,1.68108569,2.98544994,0.25234871,1.54471998,0.01907636,0.19847351
-1.57578789,4.55834359,0.00740100,0.06461482,1.68139912,2.97940565,0.25464784,1.55041859,0.01976471,0.19472176
-1.56978489,4.54984636,0.00691267,0.06604293,1.67973958,2.97007910,0.25661461,1.55216249,0.02040678,0.19115077
-1.56378189,4.53418267,0.00643804,0.06732655,1.67596901,2.95728728,0.25820557,1.54998121,0.02099395,0.18782004
-1.55777889,4.51121247,0.00598321,0.06843952,1.66994737,2.94082322,0.25937641,1.54395405,0.02151808,0.18477830
-1.55177589,4.48082572,0.00555344,0.06935924,1.66153230,2.92046071,0.26008362,1.53421250,0.02197184,0.18206299
