energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.94447224,2.92465348,0.01046960,0.25311587,0.74811540,1.68230143,0.01707701,0.52442661,0.19037179,0.64812644
-2.93846923,3.00631000,0.01077030,0.26752290,0.77860626,1.71570288,0.01824073,0.53403790,0.19534080,0.67005192
-2.93246623,3.09233405,0.01110871,0.28225135,0.81007059,1.75158885,0.01948825,0.54558091,0.20053698,0.69187432
-2.92646323,3.18255816,0.01148601,0.29719502,0.84227736,1.79008429,0.02081554,0.55909719,0.20595559,0.71346277
-2.92046023,3.27671088,0.01190218,0.31224007,0.87496060,1.83126137,0.02221689,0.57457492,0.21158538,0.73469039
-2.91445723,3.37442272,0.01235592,0.32726702,0.90782361,1.87513937,0.02368484,0.59194700,0.21740865,0.75543880
-2.90845423,3.47523475,0.01284461,0.34215303,0.94054427,1.92168549,0.02521032,0.61109089,0.22340149,0.77560213
-2.90245123,3.57860909,0.01336431,0.35677433,0.97278170,1.97081627,0.02678267,0.63183039,0.22953416,0.79509053
-2.89644822,3.68394080,0.01390983,0.37100866,1.00418369,2.02239935,0.02838989,0.65393916,0.23577157,0.81383276
-2.89044522,3.79057034,0.01447480,0.38473768,1.03439496,2.07625529,0.03001879,0.67714612,0.24207388,0.83177778
-2.88444222,3.89779639,0.01505188,0.39784929,1.06306576,2.13215928,0.03165529,0.70114240,0.24839718,0.84889523
-2.87843922,4.00488835,0.01563289,0.41023966,1.08986066,2.18984281,0.03328469,0.72558981,0.25469426,0.86517472
-2.87243622,4.11109831,0.01620909,0.42181507,1.11446707,2.24899513,0.03489206,0.75013038,0.26091548,0.88062403
-2.86643322,4.21567231,0.01677139,0.43249340,1.13660337,2.30926482,0.03646252,0.77439675,0.26700970,0.89526631
-2.86043022,4.31786077,0.01731067,0.44220528,1.15602624,2.37026154,0.03798161,0.79802312,0.27292530,0.90913641
-2.85442721,4.41692816,0.01781805,0.45089489,1.17253696,2.43155830,0.03943567,0.82065607,0.27861126,0.92227672
-2.84842421,4.51216184,0.01828516,0.45852043,1.18598650,2.49269447,0.04081210,0.84196516,0.28401826,0.93473261
-2.84242121,4.60288035,0.01870444,0.46505423,1.19627924,2.55317977,0.04209967,0.86165268,0.28909987,0.94654783
-2.83641821,4.68844123,0.01906934,0.47048262,1.20337512,2.61249953,0.04328878,0.87946216,0.29381371,0.95776029
-2.83041521,4.76824847,0.01937457,0.47480549,1.20729031,2.67012142,0.04437154,0.89518536,0.29812256,0.96839824
-2.82441221,4.84175968,0.01961623,0.47803575,1.20809628,2.72550358,0.04534198,0.90866741,0.30199552,0.97847734
-2.81840920,4.90849316,0.01979190,0.48019856,1.20591736,2.77810427,0.04619602,0.91980991,0.30540889,0.98799856
-2.81240620,4.96803473,0.01990071,0.48133048,1.20092707,2.82739286,0.04693145,0.92857178,0.30834713,0.99694737
-2.80640320,5.02004444,0.01994330,0.48147864,1.19334308,2.87286194,0.04754783,0.93496807,0.31080347,1.00529388
-2.80040020,5.06426294,0.01992177,0.48069978,1.18342140,2.91404017,0.04804635,0.93906663,0.31278037,1.01299426
-2.79439720,5.10051749,0.01983953,0.47905946,1.17144978,2.95050545,0.04842960,0.94098296,0.31428978,1.01999323
-2.78839420,5.12872746,0.01970111,0.47663119,1.15774070,2.98189799,0.04870137,0.94087360,0.31535307,1.02622744
-2.78239120,5.14890898,0.01951197,0.47349569,1.14262431,3.00793266,0.04886637,0.93892829,0.31600072,1.03162967
-2.77638819,5.16117876,0.01927828,0.46974019,1.12644136,3.02841004,0.04892999,0.93536156,0.31627175,1.03613356
-2.77038519,5.16575666,0.01900660,0.46545780,1.10953673,3.04322581,0.04889809,0.93040400,0.31621287,1.03967856
-2.76438219,5.16296694,0.01870370,0.46074688,1.09225335,3.05237778,0.04877674,0.92429385,0.31587742,1.04221494
-2.75837919,5.15323783,0.01837632,0.45571047,1.07492707,3.05597026,0.04857215,0.91726916,0.31532407,1.04370855
-2.75237619,5.13709924,0.01803089,0.45045565,1.05788221,3.05421539,0.04829045,0.90956104,0.31461538,1.04414497
-2.74637319,5.11517841,0.01767346,0.44509286,1.04142808,3.04743116,0.04793773,0.90138810,0.31381627,1.04353290
-2.74037019,5.08819320,0.01730946,0.43973511,1.02585631,3.03603615,0.04751995,0.89295240,0.31299236,1.04190662
-2.73436718,5.05694289,0.01694371,0.43449700,1.01143881,3.02054071,0.04704303,0.88443680,0.31220830,1.03932721
-2.72836418,5.02229637,0.01658027,0.42949362,0.99842640,3.00153505,0.04651291,0.87600375,0.31152618,1.03588254
-2.72236118,4.98517748,0.01622252,0.42483912,0.98704771,2.97967419,0.04593562,0.86779529,0.31100394,1.03168592
-2.71635818,4.94654768,0.01587314,0.42064511,0.97750816,2.95566041,0.04531740,0.85993409,0.31069391,1.02687335
-2.71035518,4.90738603,0.01553419,0.41701875,0.96998900,2.93022344,0.04466479,0.85252504,0.31064143,1.02159962
-2.70435218,4.86866677,0.01520718,0.41406056,0.96464593,2.90409917,0.04398469,0.84565727,0.31088375,1.01603316
-2.69834917,4.83133491,0.01489316,0.41186210,0.96160734,2.87800752,0.04328438,0.83940612,0.31144901,1.01034999
-2.69234617,4.79628041,0.01459284,0.41050333,0.96097214,2.85263005,0.04257151,0.83383472,0.31235545,1.00472692
-2.68634317,4.76431164,0.01430665,0.41005004,0.96280696,2.82858835,0.04185398,0.82899501,0.31361094,0.99933441
-2.68034017,4.73612921,0.01403483,0.41055120,0.96714309,2.80642386,0.04113985,0.82492806,0.31521261,0.99432929
-2.67433717,4.71230108,0.01377748,0.41203644,0.97397313,2.78657997,0.04043712,0.82166344,0.31714688,0.98984778
-2.66833417,4.69324031,0.01353461,0.41451391,0.98324768,2.76938721,0.03975346,0.81921787,0.31938971,0.98599921
-2.66233117,4.67918658,0.01330616,0.41796846,0.99487249,2.75505228,0.03909601,0.81759319,0.32190717,0.98286068
-2.65632816,4.67019284,0.01309198,0.42236049,1.00870624,2.74365145,0.03847100,0.81677384,0.32465629,0.98047308
-2.65032516,4.66611818,0.01289185,0.42762542,1.02455944,2.73512894,0.03788355,0.81672422,0.32758624,0.97883884
-2.64432216,4.66662793,0.01270542,0.43367413,1.04219482,2.72930059,0.03733737,0.81738625,0.33063977,0.97792133
-2.63831916,4.67120175,0.01253221,0.44039412,1.06132942,2.72586294,0.03683456,0.81867744,0.33375494,0.97764645
-2.63231616,4.67915008,0.01237157,0.44765180,1.08163861,2.72440768,0.03637549,0.82048992,0.33686709,0.97790602
-2.62631316,4.68963893,0.01222269,0.45529561,1.10276220,2.72444112,0.03595871,0.82269053,0.33991097,0.97856330
-2.62031016,4.70172263,0.01208455,0.46316000,1.12431248,2.72540820,0.03558102,0.82512248,0.34282299,0.97946010
-2.61430715,4.71438346,0.01195599,0.47107027,1.14588414,2.72672026,0.03523752,0.82760841,0.34554348,0.98042544
-2.60830415,4.72657707,0.01183573,0.47884785,1.16706563,2.72778547,0.03492193,0.82995504,0.34801897,0.98128528
-2.60230115,4.73728160,0.01172241,0.48631606,1.18745167,2.72804079,0.03462681,0.83195930,0.35020422,0.98187286
-2.59629815,4.74554860,0.01161467,0.49330597,1.20665619,2.72698422,0.03434394,0.83341557,0.35206407,0.98203907
-2.59029515,4.75055333,0.01151125,0.49966209,1.22432520,2.72420569,0.03406479,0.83412393,0.35357492,0.98166251
-2.58429215,4.75164196,0.01141109,0.50524769,1.24014896,2.71941542,0.03378090,0.83389880,0.35472579,0.98065835
-2.57828914,4.74837321,0.01131338,0.50994945,1.25387270,2.71246807,0.03348436,0.83257761,0.35551894,0.97898585
-2.57228614,4.74055223,0.01121770,0.51368127,1.26530544,2.70338172,0.03316825,0.83002904,0.35596988,0.97665375
-2.56628314,4.72825463,0.01112408,0.51638696,1.27432629,2.69235029,0.03282700,0.82616017,0.35610693,0.97372347
-2.56028014,4.71183924,0.01103303,0.51804181,1.28088797,2.67974883,0.03245668,0.82092234,0.35597022,0.97030963
-2.55427714,4.69194846,0.01094559,0.51865292,1.28501733,2.66613104,0.03205527,0.81431508,0.35561021,0.96657793
-2.54827414,4.66949590,0.01086332,0.51825830,1.28681278,2.65221889,0.03162274,0.80638808,0.35508583,0.96274040
-2.54227114,4.64564146,0.01078826,0.51692480,1.28643878,2.63888454,0.03116113,0.79724077,0.35446225,0.95904819
-2.53626813,4.62175480,0.01072284,0.51474511,1.28411773,2.62712513,0.03067442,0.78701975,0.35380853,0.95578214
-2.53026513,4.59936856,0.01066984,0.51183382,1.28011966,2.61803128,0.03016838,0.77591387,0.35319513,0.95324170
-2.52426213,4.58012344,0.01063217,0.50832295,1.27475017,2.61275069,0.02965031,0.76414745,0.35269145,0.95173267
-2.51825913,4.56570747,0.01061279,0.50435707,1.26833752,2.61244795,0.02912875,0.75197179,0.35236360,0.95155420
-2.51225613,4.55779220,0.01061451,0.50008829,1.26121908,2.61826263,0.02861303,0.73965537,0.35227235,0.95298599
-2.50625313,4.55796859,0.01063986,0.49567131,1.25372832,2.63126692,0.02811295,0.72747342,0.35247153,0.95627601
-2.50025013,4.56768548,0.01069086,0.49125883,1.24618240,2.65242493,0.02763835,0.71569711,0.35300672,0.96162942
-2.49424712,4.58819337,0.01076895,0.48699728,1.23887132,2.68255513,0.02719872,0.70458314,0.35391453,0.96919938
-2.48824412,4.62049565,0.01087482,0.48302324,1.23204883,2.72229739,0.02680285,0.69436407,0.35522223,0.97907984
-2.48224112,4.66530963,0.01100832,0.47946040,1.22592534,2.77208624,0.02645856,0.68523981,0.35694792,0.99130097
-2.47623812,4.72303846,0.01116841,0.47641717,1.22066329,2.83213094,0.02617245,0.67737090,0.35910094,1.00582717
-2.47023512,4.79375527,0.01135318,0.47398499,1.21637463,2.90240354,0.02594974,0.67087348,0.36168283,1.02255783
-2.46423212,4.87719958,0.01155984,0.47223714,1.21312070,2.98263491,0.02579418,0.66581646,0.36468835,1.04133072
-2.45822911,4.97278593,0.01178481,0.47122807,1.21091406,3.07231909,0.02570807,0.66222078,0.36810674,1.06192788
-2.45222611,5.07962399,0.01202385,0.47099316,1.20972223,3.17072536,0.02569227,0.66006075,0.37192310,1.08408355
-2.44622311,5.19654888,0.01227221,0.47154877,1.20947285,3.27691765,0.02574635,0.65926731,0.37611970,1.10749387
-2.44022011,5.32216002,0.01252482,0.47289255,1.21006003,3.38978012,0.02586873,0.65973303,0.38067718,1.13182790
-2.43421711,5.45486666,0.01277647,0.47500393,1.21135145,3.50804790,0.02605687,0.66131838,0.38557563,1.15673928
-2.42821411,5.59293789,0.01302209,0.47784466,1.21319596,3.63034163,0.02630747,0.66385911,0.39079546,1.18187817
-2.42221111,5.73455485,0.01325688,0.48135959,1.21543121,3.75520430,0.02661671,0.66717417,0.39631799,1.20690288
-2.41620810,5.87786305,0.01347659,0.48547745,1.21789104,3.88113890,0.02698043,0.67107375,0.40212576,1.23149069
-2.41020510,6.02102250,0.01367768,0.49011176,1.22041247,4.00664555,0.02739431,0.67536722,0.40820259,1.25534744
-2.40420210,6.16225394,0.01385744,0.49516199,1.22284191,4.13025656,0.02785399,0.67987034,0.41453335,1.27821556
-2.39819910,6.29987954,0.01401414,0.50051487,1.22504048,4.25056843,0.02835524,0.68441164,0.42110352,1.29988017
-2.39219610,6.43235671,0.01414708,0.50604591,1.22688832,4.36626962,0.02889395,0.68883757,0.42789851,1.32017322
-2.38619310,6.55830449,0.01425661,0.51162129,1.22828775,4.47616359,0.02946621,0.69301637,0.43490284,1.33897542
-2.38019010,6.67652175,0.01434407,0.51710001,1.22916525,4.57918636,0.03006821,0.69684042,0.44209922,1.35621615
-2.37418709,6.78599758,0.01441171,0.52233634,1.22947223,4.67441880,0.03069627,0.70022720,0.44946756,1.37187136
-2.36818409,6.88591405,0.01446258,0.52718261,1.22918470,4.76109335,0.03134665,0.70311879,0.45698403,1.38595969
-2.36218109,6.97564220,0.01450031,0.53149221,1.22830179,4.83859594,0.03201551,0.70548024,0.46462011,1.39853716
-2.35617809,7.05473233,0.01452893,0.53512277,1.22684330,4.90646333,0.03269872,0.70729677,0.47234191,1.40969068
-2.35017509,7.12289990,0.01455262,0.53793949,1.22484651,4.96437693,0.03339180,0.70857023,0.48010947,1.41953087
-2.34417209,7.18000830,0.01457550,0.53981838,1.22236222,5.01215375,0.03408975,0.70931510,0.48787651,1.42818448
-2.33816908,7.22605001,0.01460135,0.54064951,1.21945052,5.04973540,0.03478700,0.70955415,0.49559026,1.43578689
-2.33216608,7.26112751,0.01463345,0.54033990,1.21617623,5.07717613,0.03547734,0.70931423,0.50319167,1.44247504
-2.32616308,7.28543495,0.01467431,0.53881616,1.21260449,5.09463057,0.03615393,0.70862235,0.51061594,1.44838101
-2.32016008,7.29924183,0.01472559,0.53602665,1.20879657,5.10234191,0.03680930,0.70750235,0.51779331,1.45362673
-2.31415708,7.30287898,0.01478794,0.53194310,1.20480621,5.10063096,0.03743547,0.70597218,0.52465020,1.45831969
-2.30815408,7.29672755,0.01486095,0.52656163,1.20067663,5.08988637,0.03802407,0.70404212,0.53111052,1.46255004
-2.30215108,7.28121072,0.01494315,0.51990304,1.19643834,5.07055613,0.03856652,0.70171385,0.53709732,1.46638885
-2.29614807,7.25678808,0.01503207,0.51201254,1.19210794,5.04314023,0.03905423,0.69898034,0.54253449,1.46988753
-2.29014507,7.22395198,0.01512429,0.50295859,1.18768776,5.00818410,0.03947887,0.69582663,0.54734858,1.47307834
-2.28414207,7.18322519,0.01521564,0.49283128,1.18316648,4.96627269,0.03983259,0.69223131,0.55147064,1.47597559
-2.27813907,7.13515897,0.01530138,0.48173995,1.17852054,4.91802441,0.04010828,0.68816844,0.55483797,1.47857743
-2.27213607,7.08033074,0.01537636,0.46981031,1.17371635,4.86408470,0.04029981,0.68361001,0.55739565,1.48086791
-2.26613307,7.01934061,0.01543532,0.45718112,1.16871287,4.80511879,0.04040225,0.67852843,0.55909795,1.48281905
-2.26013007,6.95280603,0.01547308,0.44400058,1.16346474,4.74180323,0.04041200,0.67289914,0.55990930,1.48439273
-2.25412706,6.88135448,0.01548480,0.43042246,1.15792547,4.67481627,0.04032693,0.66670299,0.55980506,1.48554224
-2.24812406,6.80561384,0.01546618,0.41660218,1.15205071,4.60482695,0.04014648,0.65992841,0.55877181,1.48621344
-2.24212106,6.72620115,0.01541369,0.40269306,1.14580138,4.53248342,0.03987157,0.65257313,0.55680733,1.48634540
-2.23611806,6.64370998,0.01532466,0.38884264,1.13914658,4.45840075,0.03950465,0.64464553,0.55392030,1.48587080
-2.23011506,6.55869769,0.01519750,0.37518953,1.13206626,4.38314909,0.03904955,0.63616552,0.55012959,1.48471612
-2.22411206,6.47167343,0.01503172,0.36186053,1.12455364,4.30724276,0.03851131,0.62716509,0.54546350,1.48280184
-2.21810905,6.38308837,0.01482799,0.34896851,1.11661726,4.23113144,0.03789605,0.61768840,0.53995875,1.48004298
-2.21210605,6.29332915,0.01458815,0.33661075,1.10828300,4.15519393,0.03721078,0.60779170,0.53365947,1.47635011
-2.20610305,6.20271592,0.01431517,0.32486806,1.09959577,4.07973553,0.03646314,0.59754309,0.52661632,1.47163123
-2.20010005,6.11150551,0.01401310,0.31380452,1.09062125,4.00498946,0.03566129,0.58702216,0.51888560,1.46579451
-2.19409705,6.01990054,0.01368695,0.30346788,1.08144740,3.93112268,0.03481365,0.57631961,0.51052873,1.45875217
-2.18809405,5.92806422,0.01334261,0.29389056,1.07218601,3.85824615,0.03392885,0.56553694,0.50161181,1.45042527
-2.18209105,5.83614044,0.01298669,0.28509114,1.06297384,3.78642921,0.03301555,0.55478614,0.49220552,1.44074948
-2.17608804,5.74427822,0.01262642,0.27707624,1.05397366,3.71571747,0.03208238,0.54418940,0.48238520,1.42968144
-2.17008504,5.65265900,0.01226946,0.26984264,1.04537456,3.64615318,0.03113795,0.53387876,0.47223107,1.41720536
-2.16408204,5.56152482,0.01192377,0.26337951,1.03739161,3.57779693,0.03019077,0.52399556,0.46182857,1.40333945
-2.15807904,5.47120546,0.01159747,0.25767058,1.03026447,3.51074925,0.02924929,0.51468966,0.45126862,1.38814160
-2.15207604,5.38214201,0.01129867,0.25269617,1.02425474,3.44517055,0.02832195,0.50611818,0.44064777,1.37171389
-2.14607304,5.29490495,0.01103533,0.24843486,1.01964182,3.38129794,0.02741715,0.49844374,0.43006810,1.35420519
-2.14007004,5.21020455,0.01081513,0.24486476,1.01671713,3.31945748,0.02654333,0.49183205,0.41963667,1.33581175
-2.13406703,5.12889207,0.01064526,0.24196429,1.01577663,3.26007080,0.02570887,0.48644875,0.40946462,1.31677513
-2.12806403,5.05195085,0.01053233,0.23971250,1.01711167,3.20365516,0.02492216,0.48245556,0.39966570,1.29737755
-2.12206103,4.98047667,0.01048216,0.23808880,1.02099840,3.15081652,0.02419143,0.48000575,0.39035427,1.27793453
-2.11605803,4.91564793,0.01049968,0.23707229,1.02768599,3.10223566,0.02352473,0.47923898,0.38164289,1.25878505
-2.11005503,4.85868655,0.01058874,0.23664067,1.03738411,3.05864771,0.02292973,0.48027575,0.37363942,1.24027970
-2.10405203,4.81081140,0.01075200,0.23676896,1.05025034,3.02081603,0.02241359,0.48321174,0.36644388,1.22276717
-2.09804902,4.77318655,0.01099079,0.23742795,1.06637800,2.98950173,0.02198279,0.48811212,0.36014518,1.20658004
-2.09204602,4.74686708,0.01130501,0.23858284,1.08578522,2.96543030,0.02164290,0.49500638,0.35481791,1.19202041
-2.08604302,4.73274549,0.01169302,0.24019190,1.10840586,2.94925729,0.02139843,0.50388382,0.35051935,1.17934636
-2.08004002,4.73150178,0.01215167,0.24220551,1.13408305,2.94153475,0.02125266,0.51469014,0.34728702,1.16875995
-2.07403702,4.74356025,0.01267622,0.24456559,1.16256580,2.94268050,0.02120750,0.52732527,0.34513677,1.16039763
-2.06803402,4.76905558,0.01326044,0.24720557,1.19350923,2.95295180,0.02126341,0.54164281,0.34406179,1.15432352
-2.06203102,4.80781035,0.01389668,0.25005092,1.22647865,2.97242500,0.02141936,0.55745122,0.34403241,1.15052620
-2.05602801,4.85932562,0.01457599,0.25302025,1.26095754,3.00098231,0.02167282,0.57451670,0.34499698,1.14891906
-2.05002501,4.92278523,0.01528839,0.25602697,1.29635940,3.03830645,0.02201987,0.59256792,0.34688370,1.14934451
-2.04402201,4.99707393,0.01602303,0.25898143,1.33204299,3.08388358,0.02245530,0.61130242,0.34960340,1.15158162
-2.03801901,5.08080865,0.01676854,0.26179348,1.36733062,3.13701432,0.02297278,0.63039444,0.35305309,1.15535697
-2.03201601,5.17238134,0.01751328,0.26437529,1.40152857,3.19683233,0.02356512,0.64950393,0.35712031,1.16035803
-2.02601301,5.27001143,0.01824571,0.26664416,1.43394904,3.26232971,0.02422446,0.66828646,0.36168779,1.16624845
-2.02001001,5.37180532,0.01895470,0.26852547,1.46393253,3.33238774,0.02494258,0.68640342,0.36663841,1.17268431
-2.01400700,5.47582018,0.01962987,0.26995527,1.49086974,3.40581164,0.02571113,0.70353237,0.37186016,1.17933062
-2.00800400,5.58012882,0.02026186,0.27088257,1.51422214,3.48136777,0.02652190,0.71937683,0.37725076,1.18587702
-2.00200100,5.68288287,0.02084260,0.27127119,1.53354019,3.55782145,0.02736704,0.73367528,0.38272178,1.19205202
-1.99599800,5.78237149,0.02136550,0.27110096,1.54847856,3.63397387,0.02823926,0.74620895,0.38820200,1.19763503
-1.98999500,5.87707291,0.02182561,0.27036836,1.55880771,3.70869653,0.02913197,0.75680809,0.39363993,1.20246555
-1.98399200,5.96569712,0.02221967,0.26908648,1.56442131,3.78096184,0.03003940,0.76535642,0.39900520,1.20644929
-1.97798899,6.04721794,0.02254614,0.26728433,1.56533947,3.84986886,0.03095665,0.77179376,0.40428890,1.20956084
-1.97198599,6.12089379,0.02280514,0.26500552,1.56170749,3.91466320,0.03187967,0.77611667,0.40950281,1.21184297
-1.96598299,6.18627672,0.02299829,0.26230651,1.55379044,3.97475081,0.03280527,0.77837724,0.41467752,1.21340274
-1.95997999,6.24320992,0.02312858,0.25925433,1.54196395,4.02970524,0.03373099,0.77867995,0.41985965,1.21440470
-1.95397699,6.29181466,0.02320012,0.25592407,1.52670152,4.07926861,0.03465503,0.77717712,0.42510824,1.21506165
-1.94797399,6.33246766,0.02321791,0.25239617,1.50855917,4.12334654,0.03557614,0.77406287,0.43049053,1.21562357
-1.94197099,6.36577060,0.02318758,0.24875365,1.48815786,4.16199781,0.03649347,0.76956610,0.43607734,1.21636524
-1.93596798,6.39251343,0.02311513,0.24507941,1.46616477,4.19541930,0.03740645,0.76394275,0.44193835,1.21757336
-1.92996498,6.41363352,0.02300668,0.24145373,1.44327371,4.22392744,0.03831468,0.75746758,0.44813741,1.21953357
-1.92396198,6.43017251,0.02286830,0.23795200,1.42018586,4.24793687,0.03921782,0.75042595,0.45472825,1.22251827
-1.91795898,6.44323276,0.02270580,0.23464286,1.39759100,4.26793756,0.04011552,0.74310570,0.46175063,1.22677536
-1.91195598,6.45393502,0.02252461,0.23158659,1.37615021,4.28447136,0.04100739,0.73578947,0.46922732,1.23251871
-1.90595298,6.46337899,0.02232973,0.22883408,1.35648014,4.29810885,0.04189290,0.72874765,0.47716182,1.23992036
-1.89994997,6.47260775,0.02212566,0.22642605,1.33913943,4.30942746,0.04277143,0.72223208,0.48553707,1.24910477
-1.89394697,6.48257716,0.02191646,0.22439274,1.32461739,4.31899153,0.04364224,0.71647065,0.49431514,1.26014526
-1.88794397,6.49413075,0.02170575,0.22275397,1.31332508,4.32733489,0.04450444,0.71166270,0.50343787,1.27306245
-1.88194097,6.50798052,0.02149683,0.22151943,1.30558882,4.33494637,0.04535706,0.70797550,0.51282842,1.28782472
-1.87593797,6.52469366,0.02129275,0.22068933,1.30164607,4.34225860,0.04619899,0.70554149,0.52239358,1.30435052
-1.86993497,6.54468512,0.02109638,0.22025516,1.30164362,4.34964011,0.04702901,0.70445647,0.53202688,1.32251217
-1.86393197,6.56821568,0.02091056,0.22020069,1.30563772,4.35739084,0.04784571,0.70477859,0.54161205,1.34214101
-1.85792896,6.59539510,0.02073811,0.22050304,1.31359635,4.36574080,0.04864751,0.70652811,0.55102688,1.36303355
-1.85192596,6.62618990,0.02058188,0.22113375,1.32540295,4.37485176,0.04943253,0.70968784,0.56014723,1.38495844
-1.84592296,6.66043499,0.02044480,0.22206003,1.34086185,4.38482164,0.05019860,0.71420438,0.56885102,1.40766380
-1.83991996,6.69784877,0.02032981,0.22324581,1.35970495,4.39569105,0.05094312,0.71998992,0.57702196,1.43088491
-1.83391696,6.73805091,0.02023984,0.22465300,1.38159957,4.40745185,0.05166306,0.72692474,0.58455298,1.45435186
-1.82791396,6.78058219,0.02017769,0.22624248,1.40615736,4.42005690,0.05235485,0.73486039,0.59134924,1.47779701
-1.82191096,6.82492579,0.02014593,0.22797527,1.43294397,4.43343072,0.05301439,0.74362345,0.59733054,1.50096214
-1.81590795,6.87052936,0.02014674,0.22981344,1.46148954,4.44748045,0.05363704,0.75301998,0.60243319,1.52360505
-1.80990495,6.91682704,0.02018182,0.23172115,1.49129964,4.46210656,0.05421766,0.76284045,0.60661128,1.54550548
-1.80390195,6.96326091,0.02025217,0.23366543,1.52186666,4.47721281,0.05475070,0.77286534,0.60983732,1.56647021
-1.79789895,7.00930103,0.02035804,0.23561706,1.55268129,4.49271483,0.05523032,0.78287104,0.61210236,1.58633724
-1.79189595,7.05446321,0.02049873,0.23755119,1.58324399,4.50854712,0.05565055,0.79263607,0.61341560,1.60497887
-1.78589295,7.09832413,0.02067259,0.23944793,1.61307608,4.52466769,0.05600550,0.80194756,0.61380347,1.62230355
-1.77988994,7.14053274,0.02087692,0.24129276,1.64173024,4.54106041,0.05628960,0.81060747,0.61330846,1.63825650
-1.77388694,7.18081778,0.02110798,0.24307681,1.66880002,4.55773456,0.05649780,0.81843871,0.61198752,1.65281893
-1.76788394,7.21899076,0.02136103,0.24479696,1.69392821,4.57472169,0.05662588,0.82529067,0.60991029,1.66600596
-1.76188094,7.25494435,0.02163041,0.24645567,1.71681367,4.59206995,0.05667062,0.83104398,0.60715709,1.67786317
-1.75587794,7.28864615,0.02190967,0.24806074,1.73721634,4.60983589,0.05663004,0.83561437,0.60381684,1.68846200
-1.74987494,7.32012822,0.02219173,0.24962474,1.75496041,4.62807444,0.05650355,0.83895535,0.59998485,1.69789410
-1.74387194,7.34947294,0.02246907,0.25116435,1.76993535,4.64682758,0.05629212,0.84105952,0.59576061,1.70626490
-1.73786893,7.37679589,0.02273397,0.25269943,1.78209488,4.66611227,0.05599829,0.84195852,0.59124561,1.71368671
-1.73186593,7.40222709,0.02297873,0.25425204,1.79145390,4.68590871,0.05562623,0.84172156,0.58654115,1.72027176
-1.72586293,7.42589148,0.02319592,0.25584523,1.79808352,4.70614956,0.05518167,0.84045244,0.58174626,1.72612544
-1.71985993,7.44789021,0.02337862,0.25750187,1.80210446,4.72671102,0.05467180,0.83828531,0.57695581,1.73134025
-1.71385693,7.46828375,0.02352066,0.25924340,1.80367913,4.74740670,0.05410517,0.83537926,0.57225866,1.73599075
-1.70785393,7.48707825,0.02361685,0.26108857,1.80300269,4.76798455,0.05349144,0.83191191,0.56773609,1.74012986
-1.70185093,7.50421591,0.02366311,0.26305232,1.80029361,4.78812770,0.05284122,0.82807235,0.56346038,1.74378665
-1.69584792,7.51957006,0.02365667,0.26514473,1.79578403,4.80745910,0.05216580,0.82405366,0.55949369,1.74696593
-1.68984492,7.53294547,0.02359613,0.26737017,1.78971038,4.82555005,0.05147692,0.82004530,0.55588718,1.74964944
-1.68384192,7.54408365,0.02348159,0.26972654,1.78230467,4.84193235,0.05078648,0.81622572,0.55268029,1.75179862
-1.67783892,7.55267280,0.02331457,0.27220486,1.77378655,4.85611335,0.05010637,0.81275547,0.54990044,1.75335885
-1.67183592,7.55836176,0.02309805,0.27478897,1.76435673,4.86759338,0.04944812,0.80977099,0.54756282,1.75426458
-1.66583292,7.56077681,0.02283637,0.27745553,1.75419158,4.87588430,0.04882274,0.80737944,0.54567048,1.75444519
-1.65982991,7.55954009,0.02253506,0.28017424,1.74343922,4.88052843,0.04824049,0.80565467,0.54421456,1.75383099
-1.65382691,7.55428842,0.02220073,0.28290825,1.73221708,4.88111665,0.04771062,0.80463439,0.54317469,1.75235886
-1.64782391,7.54469100,0.02184082,0.28561481,1.72061081,4.87730461,0.04724123,0.80431877,0.54251949,1.74997724
-1.64182091,7.53046501,0.02146342,0.28824608,1.70867458,4.86882627,0.04683901,0.80467041,0.54220716,1.74664992
-1.63581791,7.51138792,0.02107695,0.29075013,1.69643251,4.85550406,0.04650913,0.80561562,0.54218617,1.74235841
-1.62981491,7.48730589,0.02068995,0.29307202,1.68388119,4.83725507,0.04625504,0.80704703,0.54239589,1.73710274
-1.62381191,7.45813804,0.02031082,0.29515505,1.67099304,4.81409316,0.04607832,0.80882735,0.54276740,1.73090056
-1.61780890,7.42387632,0.01994753,0.29694200,1.65772047,4.78612712,0.04597858,0.81079420,0.54322428,1.72378475
-1.61180590,7.38458169,0.01960745,0.29837652,1.64400049,4.75355497,0.04595339,0.81276582,0.54368349,1.71579967
-1.60580290,7.34037708,0.01929705,0.29940446,1.62975989,4.71665528,0.04599820,0.81454743,0.54405636,1.70699638
-1.59979990,7.29143817,0.01902184,0.29997527,1.61492067,4.67577594,0.04610637,0.81593811,0.54424980,1.69742735
-1.59379690,7.23798305,0.01878615,0.30004330,1.59940560,4.63132141,0.04626927,0.81673795,0.54416762,1.68714102
-1.58779390,7.18026193,0.01859309,0.29956911,1.58314399,4.58373928,0.04647638,0.81675521,0.54371210,1.67617683
-1.58179090,7.11854801,0.01844452,0.29852066,1.56607728,4.53350699,0.04671556,0.81581333,0.54278587,1.66456097
