energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-2.89044522,1.84400869,0.00105914,0.01963729,0.31020330,1.23028442,0.01885534,0.16466160,0.09020072,0.21290377
-2.88444222,1.79976673,0.00108428,0.01959124,0.30590412,1.20229342,0.01874543,0.16042193,0.08858806,0.20232064
-2.87843922,1.76323635,0.00111678,0.01969211,0.30289096,1.17886952,0.01880331,0.15718274,0.08746188,0.19306502
-2.87243622,1.73415124,0.00115570,0.01993168,0.30106173,1.15981760,0.01902059,0.15495736,0.08679977,0.18512330
-2.86643322,1.71215874,0.00120001,0.02029930,0.30029435,1.14488148,0.01938520,0.15375009,0.08657488,0.17847994
-2.86043022,1.69683398,0.00124854,0.02078222,0.30045109,1.13375418,0.01988185,0.15355692,0.08675604,0.17311785
-2.85442721,1.68769493,0.00130009,0.02136593,0.30138314,1.12608881,0.02049256,0.15436650,0.08730794,0.16901857
-2.84842421,1.68421759,0.00135337,0.02203460,0.30293538,1.12150988,0.02119719,0.15616100,0.08819149,0.16616209
-2.84242121,1.68585125,0.00140710,0.02277152,0.30495126,1.11962461,0.02197409,0.15891697,0.08936435,0.16452676
-2.83641821,1.69203320,0.00145998,0.02355960,0.30727735,1.12003395,0.02280070,0.16260619,0.09078155,0.16408880
-2.83041521,1.70220239,0.00151078,0.02438186,0.30976768,1.12234311,0.02365422,0.16719622,0.09239632,0.16482198
-2.82441221,1.71581192,0.00155830,0.02522193,0.31228765,1.12617103,0.02451224,0.17265094,0.09416100,0.16669702
-2.81840920,1.73233964,0.00160149,0.02606455,0.31471727,1.13115886,0.02535333,0.17893081,0.09602804,0.16968105
-2.81240620,1.75129675,0.00163938,0.02689600,0.31695374,1.13697687,0.02615760,0.18599290,0.09795106,0.17373696
-2.80640320,1.77223398,0.00167118,0.02770453,0.31891326,1.14332974,0.02690717,0.19379074,0.09988584,0.17882281
-2.80040020,1.79474530,0.00169625,0.02848063,0.32053202,1.14996007,0.02758661,0.20227397,0.10179131,0.18489115
-2.79439720,1.81846899,0.00171413,0.02921737,0.32176628,1.15664994,0.02818318,0.21138779,0.10363044,0.19188840
-2.78839420,1.84308616,0.00172455,0.02991049,0.32259162,1.16322055,0.02868708,0.22107235,0.10537088,0.19975430
-2.78239120,1.86831696,0.00172743,0.03055851,0.32300145,1.16953008,0.02909149,0.23126204,0.10698554,0.20842144
-2.77638819,1.89391493,0.00172283,0.03116267,0.32300476,1.17546996,0.02939260,0.24188493,0.10845287,0.21781501
-2.77038519,1.91965992,0.00171103,0.03172682,0.32262333,1.18095972,0.02958939,0.25286224,0.10975700,0.22785272
-2.76438219,1.94535014,0.00169240,0.03225718,0.32188853,1.18594106,0.02968347,0.26410808,0.11088768,0.23844509
-2.75837919,1.97079439,0.00166747,0.03276208,0.32083798,1.19037133,0.02967873,0.27552956,0.11183997,0.24949603
-2.75237619,1.99580476,0.00163685,0.03325162,0.31951210,1.19421712,0.02958098,0.28702721,0.11261394,0.26090392
-2.74637319,2.02019099,0.00160122,0.03373725,0.31795098,1.19744831,0.02939757,0.29849592,0.11321414,0.27256309
-2.74037019,2.04375678,0.00156130,0.03423141,0.31619160,1.20003320,0.02913691,0.30982633,0.11364910,0.28436579
-2.73436718,2.06629876,0.00151785,0.03474715,0.31426569,1.20193497,0.02880811,0.32090678,0.11393086,0.29620457
-2.72836418,2.08760838,0.00147160,0.03529776,0.31219833,1.20310988,0.02842062,0.33162558,0.11407445,0.30797513
-2.72236118,2.10747680,0.00142326,0.03589646,0.31000735,1.20350736,0.02798387,0.34187381,0.11409754,0.31957937
-2.71635818,2.12570264,0.00137349,0.03655615,0.30770365,1.20307198,0.02750707,0.35154830,0.11402018,0.33092875
-2.71035518,2.14210213,0.00132292,0.03728924,0.30529237,1.20174726,0.02699898,0.36055483,0.11386460,0.34194751
-2.70435218,2.15652116,0.00127209,0.03810749,0.30277481,1.19948091,0.02646790,0.36881125,0.11365512,0.35257589
-2.69834917,2.16884825,0.00122151,0.03902197,0.30015106,1.19623130,0.02592160,0.37625057,0.11341824,0.36277292
-2.69234617,2.17902758,0.00117161,0.04004302,0.29742301,1.19197448,0.02536738,0.38282360,0.11318260,0.37251872
-2.68634317,2.18707113,0.00112281,0.04118031,0.29459764,1.18671134,0.02481223,0.38850118,0.11297916,0.38181606
-2.68034017,2.19306881,0.00107546,0.04244279,0.29169033,1.18047420,0.02426290,0.39327582,0.11284116,0.39069109
-2.67433717,2.19719581,0.00102991,0.04383880,0.28872789,1.17333248,0.02372612,0.39716262,0.11280420,0.39919309
-2.66833417,2.19971636,0.00098649,0.04537597,0.28575116,1.16539674,0.02320874,0.40019939,0.11290601,0.40739318
-2.66233117,2.20098348,0.00094558,0.04706124,0.28281687,1.15682096,0.02271784,0.40244609,0.11318630,0.41538201
-2.65632816,2.20143448,0.00090754,0.04890070,0.27999879,1.14780264,0.02226085,0.40398341,0.11368636,0.42326641
-2.65032516,2.20158214,0.00087280,0.05089943,0.27738782,1.13858071,0.02184558,0.40491078,0.11444849,0.43116523
-2.64432216,2.20200206,0.00084185,0.05306124,0.27509124,1.12943134,0.02148017,0.40534369,0.11551544,0.43920444
-2.63831916,2.20331677,0.00081522,0.05538839,0.27323089,1.12066176,0.02117302,0.40541070,0.11692963,0.44751171
-2.63231616,2.20617718,0.00079355,0.05788120,0.27194064,1.11260253,0.02093262,0.40525007,0.11873242,0.45621078
-2.62631316,2.21124262,0.00077751,0.06053768,0.27136293,1.10559852,0.02076735,0.40500635,0.12096329,0.46541585
-2.62031016,2.21916027,0.00076789,0.06335316,0.27164497,1.09999926,0.02068519,0.40482698,0.12365919,0.47522630
-2.61430715,2.23054507,0.00076554,0.06631990,0.27293438,1.09614896,0.02069348,0.40485904,0.12685384,0.48572190
-2.60830415,2.24596112,0.00077139,0.06942686,0.27537488,1.09437675,0.02079860,0.40524646,0.13057732,0.49695891
-2.60230115,2.26590532,0.00078646,0.07265943,0.27910191,1.09498763,0.02100564,0.40612741,0.13485573,0.50896712
-2.59629815,2.29079386,0.00081181,0.07599938,0.28423863,1.09825428,0.02131821,0.40763232,0.13971109,0.52174804
-2.59029515,2.32095207,0.00084859,0.07942492,0.29089230,1.10441017,0.02173813,0.40988228,0.14516143,0.53527425
-2.58429215,2.35660770,0.00089800,0.08291091,0.29915133,1.11364393,0.02226532,0.41298784,0.15122102,0.54949005
-2.57828914,2.39788760,0.00096128,0.08642922,0.30908287,1.12609523,0.02289766,0.41704825,0.15790075,0.56431314
-2.57228614,2.44481760,0.00103973,0.08994932,0.32073128,1.14185185,0.02363094,0.42215095,0.16520864,0.57963743
-2.56628314,2.49732503,0.00113467,0.09343889,0.33411718,1.16094813,0.02445892,0.42837124,0.17315026,0.59533663
-2.56028014,2.55524345,0.00124743,0.09686468,0.34923723,1.18336436,0.02537341,0.43577210,0.18172925,0.61126852
-2.55427714,2.61831892,0.00137935,0.10019335,0.36606450,1.20902714,0.02636445,0.44440388,0.19094756,0.62727961
-2.54827414,2.68621710,0.00153175,0.10339245,0.38454926,1.23781032,0.02742051,0.45430395,0.20080561,0.64320992
-2.54227114,2.75853078,0.00170594,0.10643133,0.40462022,1.26953660,0.02852878,0.46549620,0.21130215,0.65889772
-2.53626813,2.83478715,0.00190312,0.10928203,0.42618589,1.30397941,0.02967547,0.47799022,0.22243380,0.67418386
-2.53026513,2.91445456,0.00212444,0.11192012,0.44913611,1.34086519,0.03084610,0.49178034,0.23419432,0.68891567
-2.52426213,2.99694852,0.00237090,0.11432535,0.47334358,1.37987589,0.03202589,0.50684435,0.24657351,0.70295014
-2.51825913,3.08163679,0.00264334,0.11648218,0.49866522,1.42065192,0.03320004,0.52314217,0.25955579,0.71615635
-2.51225613,3.16784373,0.00294238,0.11838013,0.52494344,1.46279530,0.03435407,0.54061437,0.27311859,0.72841707
-2.50625313,3.25485401,0.00326837,0.12001388,0.55200719,1.50587343,0.03547411,0.55918068,0.28723044,0.73962956
-2.50025013,3.34191601,0.00362136,0.12138323,0.57967279,1.54942332,0.03654719,0.57873870,0.30184907,0.74970569
-2.49424712,3.42824529,0.00400103,0.12249281,0.60774472,1.59295647,0.03756148,0.59916287,0.31691947,0.75857123
-2.48824412,3.51302846,0.00440662,0.12335168,0.63601614,1.63596449,0.03850647,0.62030379,0.33237214,0.76616484
-2.48224112,3.59542787,0.00483691,0.12397269,0.66426958,1.67792544,0.03937318,0.64198817,0.34812157,0.77243652
-2.47623812,3.67458743,0.00529015,0.12437184,0.69227764,1.71831083,0.04015429,0.66401933,0.36406517,0.77734596
-2.47023512,3.74963989,0.00576402,0.12456748,0.71980389,1.75659339,0.04084422,0.68617851,0.38008273,0.78086078
-2.46423212,3.81971566,0.00625561,0.12457954,0.74660411,1.79225525,0.04143924,0.70822697,0.39603649,0.78295502
-2.45822911,3.88395336,0.00676139,0.12442872,0.77242799,1.82479662,0.04193746,0.72990892,0.41177201,0.78360770
-2.45222611,3.94151195,0.00727722,0.12413581,0.79702129,1.85374457,0.04233885,0.75095527,0.42711973,0.78280195
-2.44622311,3.99158429,0.00779835,0.12372100,0.82012858,1.87866182,0.04264520,0.77108825,0.44189744,0.78052441
-2.44022011,4.03341184,0.00831948,0.12320336,0.84149660,1.89915520,0.04286005,0.79002663,0.45591340,0.77676520
-2.43421711,4.06630017,0.00883480,0.12260044,0.86087812,1.91488362,0.04298856,0.80749158,0.46897033,0.77151835
-2.42821411,4.08963453,0.00933805,0.12192793,0.87803641,1.92556516,0.04303738,0.82321293,0.48086985,0.76478259
-2.42221111,4.10289526,0.00982269,0.12119951,0.89274999,1.93098319,0.04301448,0.83693560,0.49141756,0.75656258
-2.41620810,4.10567201,0.01028193,0.12042681,0.90481775,1.93099113,0.04292891,0.84842602,0.50042824,0.74687034
-2.41020510,4.09767639,0.01070897,0.11961937,0.91406401,1.92551581,0.04279054,0.85747831,0.50773132,0.73572679
-2.40420210,4.07875230,0.01109706,0.11878477,0.92034347,1.91455911,0.04260981,0.86391984,0.51317603,0.72316334
-2.39819910,4.04888328,0.01143975,0.11792873,0.92354576,1.89819792,0.04239737,0.86761611,0.51663638,0.70922325
-2.39219610,4.00819640,0.01173101,0.11705522,0.92359927,1.87658224,0.04216377,0.86847454,0.51801541,0.69396273
-2.38619310,3.95696228,0.01196542,0.11616664,0.92047417,1.84993137,0.04191910,0.86644711,0.51724874,0.67745167
-2.38019010,3.89559096,0.01213832,0.11526382,0.91418427,1.81852845,0.04167263,0.86153160,0.51430713,0.65977378
-2.37418709,3.82462357,0.01224596,0.11434614,0.90478763,1.78271319,0.04143247,0.85377147,0.50919802,0.64102627
-2.36818409,3.74471992,0.01228566,0.11341149,0.89238588,1.74287317,0.04120521,0.84325417,0.50196575,0.62131882
-2.36218109,3.65664231,0.01225586,0.11245623,0.87712204,1.69943396,0.04099564,0.83010813,0.49269081,0.60077210
-2.35617809,3.56123622,0.01215623,0.11147514,0.85917707,1.65284821,0.04080651,0.81449844,0.48148768,0.57951564
-2.35017509,3.45940847,0.01198766,0.11046134,0.83876515,1.60358430,0.04063830,0.79662143,0.46850178,0.55768533
-2.34417209,3.35210395,0.01175231,0.10940625,0.81612789,1.55211490,0.04048914,0.77669840,0.45390544,0.53542061
-2.33816908,3.24028174,0.01145354,0.10829956,0.79152783,1.49890574,0.04035476,0.75496882,0.43789301,0.51286142
-2.33216608,3.12489185,0.01109581,0.10712932,0.76524133,1.44440529,0.04022857,0.73168332,0.42067562,0.49014518
-2.32616308,3.00685359,0.01068462,0.10588210,0.73755137,1.38903553,0.04010181,0.70709679,0.40247549,0.46740394
-2.32016008,2.88703651,0.01022632,0.10454327,0.70874050,1.33318443,0.03996381,0.68146190,0.38352034,0.44476173
-2.31415708,2.76624492,0.00972798,0.10309740,0.67908425,1.27720012,0.03980238,0.65502333,0.36403782,0.42233246
-2.30815408,2.64520644,0.00919717,0.10152884,0.64884537,1.22138738,0.03960419,0.62801303,0.34425054,0.40021825
-2.30215108,2.52456518,0.00864182,0.09982227,0.61826902,1.16600609,0.03935536,0.60064652,0.32437159,0.37850846
-2.29614807,2.40487952,0.00806997,0.09796357,0.58757916,1.11127209,0.03904195,0.57312053,0.30460083,0.35727932
-2.29014507,2.28662453,0.00748964,0.09594049,0.55697622,1.05735986,0.03865060,0.54561177,0.28512198,0.33659420
-2.28414207,2.17019840,0.00690860,0.09374357,0.52663601,1.00440717,0.03816911,0.51827704,0.26610068,0.31650450
-2.27813907,2.05593246,0.00633427,0.09136685,0.49670988,0.95252105,0.03758702,0.49125430,0.24768331,0.29705104
-2.27213607,1.94410373,0.00577359,0.08880863,0.46732591,0.90178485,0.03689611,0.46466464,0.22999670,0.27826586
-2.26613307,1.83494923,0.00523288,0.08607202,0.43859101,0.85226580,0.03609089,0.43861497,0.21314852,0.26017435
-2.26013007,1.72868081,0.00471784,0.08316537,0.41059369,0.80402267,0.03516893,0.41320099,0.19722827,0.24279742
-2.25412706,1.62549972,0.00423347,0.08010249,0.38340723,0.75711295,0.03413110,0.38851044,0.18230871,0.22615385
-2.24812406,1.52560974,0.00378411,0.07690259,0.35709299,0.71159924,0.03298173,0.36462610,0.16844762,0.21026237
-2.24212106,1.42922829,0.00337345,0.07359006,0.33170367,0.66755445,0.03172856,0.34162851,0.15568962,0.19514369
-2.23611806,1.33659472,0.00300459,0.07019393,0.30728631,0.62506547,0.03038268,0.31959824,0.14406807,0.18082210
-2.23011506,1.24797561,0.00268015,0.06674716,0.28388486,0.58423529,0.02895822,0.29861741,0.13360680,0.16732681
-2.22411206,1.16366670,0.00240233,0.06328569,0.26154213,0.54518340,0.02747206,0.27877056,0.12432164,0.15469289
-2.21810905,1.08399163,0.00217301,0.05984742,0.24030126,0.50804467,0.02594338,0.26014485,0.11622165,0.14296176
-2.21210605,1.00929783,0.00199388,0.05647094,0.22020648,0.47296668,0.02439314,0.24282945,0.10931008,0.13218145
-2.20610305,0.93994977,0.00186654,0.05319435,0.20130333,0.44010590,0.02284361,0.22691444,0.10358497,0.12240636
-2.20010005,0.87632035,0.00179255,0.05005403,0.18363832,0.40962293,0.02131775,0.21248922,0.09903946,0.11369685
-2.19409705,0.81878092,0.00177353,0.04708343,0.16725822,0.38167717,0.01983868,0.19964045,0.09566191,0.10611849
-2.18809405,0.76769057,0.00181115,0.04431208,0.15220899,0.35642121,0.01842917,0.18844998,0.09343573,0.09974115
-2.18209105,0.72338532,0.00190722,0.04176468,0.13853448,0.33399521,0.01711111,0.17899254,0.09233920,0.09463790
-2.17608804,0.68616771,0.00206358,0.03946043,0.12627511,0.31452173,0.01590510,0.17133359,0.09234516,0.09088371
-2.17008504,0.65629725,0.00228212,0.03741256,0.11546634,0.29810104,0.01483003,0.16552733,0.09342081,0.08855408
-2.16408204,0.63398200,0.00256460,0.03562815,0.10613741,0.28480713,0.01390278,0.16161496,0.09552747,0.08772344
-2.15807904,0.61937143,0.00291262,0.03410812,0.09830998,0.27468463,0.01313795,0.15962320,0.09862062,0.08846350
-2.15207604,0.61255071,0.00332739,0.03284751,0.09199699,0.26774657,0.01254762,0.15956315,0.10264993,0.09084132
-2.14607304,0.61353622,0.00380958,0.03183597,0.08720161,0.26397292,0.01214124,0.16142947,0.10755960,0.09491730
-2.14007004,0.62227240,0.00435915,0.03105836,0.08391636,0.26331007,0.01192546,0.16519978,0.11328872,0.10074292
-2.13406703,0.63862946,0.00497512,0.03049554,0.08212228,0.26567085,0.01190409,0.17083432,0.11977188,0.10835833
-2.12806403,0.66240203,0.00565535,0.03012528,0.08178828,0.27093521,0.01207804,0.17827577,0.12693976,0.11778980
-2.12206103,0.69330841,0.00639646,0.02992315,0.08287055,0.27895138,0.01244531,0.18744922,0.13471986,0.12904700
-2.11605803,0.73099032,0.00719355,0.02986348,0.08531205,0.28953733,0.01300097,0.19826215,0.14303710,0.14212027
-2.11005503,0.77501314,0.00804019,0.02992020,0.08904217,0.30248247,0.01373724,0.21060451,0.15181451,0.15697794
-2.10405203,0.82486653,0.00892833,0.03006773,0.09397645,0.31754965,0.01464349,0.22434887,0.16097369,0.17356379
-2.09804902,0.87996563,0.00984828,0.03028160,0.10001649,0.33447722,0.01570637,0.23935053,0.17043521,0.19179475
-2.09204602,0.93965285,0.01078879,0.03053906,0.10705013,0.35298126,0.01690991,0.25544782,0.18011879,0.21155904
-2.08604302,1.00320062,0.01173722,0.03081951,0.11495175,0.37275810,0.01823570,0.27246249,0.18994342,0.23271490
-2.08004002,1.06981523,0.01267971,0.03110474,0.12358304,0.39348691,0.01966311,0.29020028,0.19982721,0.25508988
-2.07403702,1.13864204,0.01360149,0.03137906,0.13279396,0.41483274,0.02116953,0.30845189,0.20968724,0.27848109
-2.06803402,1.20877242,0.01448718,0.03162928,0.14242424,0.43644983,0.02273071,0.32699417,0.21943931,0.30265620
-2.06203102,1.27925244,0.01532126,0.03184457,0.15230519,0.45798534,0.02432110,0.34559189,0.22899764,0.32735550
-2.05602801,1.34909358,0.01608843,0.03201619,0.16226192,0.47908357,0.02591431,0.36399989,0.23827471,0.35229488
-2.05002501,1.41728544,0.01677409,0.03213726,0.17211607,0.49939058,0.02748353,0.38196592,0.24718118,0.37716983
-2.04402201,1.48281039,0.01736479,0.03220236,0.18168873,0.51855928,0.02900206,0.39923388,0.25562600,0.40166028
-2.03801901,1.54465997,0.01784865,0.03220723,0.19080375,0.53625490,0.03044380,0.41554770,0.26351685,0.42543636
-2.03201601,1.60185263,0.01821578,0.03214844,0.19929120,0.55216068,0.03178377,0.43065565,0.27076076,0.44816470
-2.02601301,1.65345253,0.01845857,0.03202315,0.20699092,0.56598372,0.03299864,0.44431511,0.27726517,0.46951532
-2.02001001,1.69858877,0.01857199,0.03182887,0.21375603,0.57746077,0.03406721,0.45629751,0.28293922,0.48916876
-2.01400700,1.73647441,0.01855372,0.03156341,0.21945628,0.58636382,0.03497083,0.46639347,0.28769538,0.50682332
-2.00800400,1.76642475,0.01840427,0.03122478,0.22398113,0.59250519,0.03569382,0.47441788,0.29145142,0.52220208
-2.00200100,1.78787408,0.01812693,0.03081130,0.22724234,0.59574207,0.03622376,0.48021469,0.29413243,0.53505963
-1.99599800,1.80039033,0.01772766,0.03032171,0.22917616,0.59598006,0.03655172,0.48366137,0.29567308,0.54518806
-1.98999500,1.80368701,0.01721487,0.02975538,0.22974480,0.59317589,0.03667242,0.48467267,0.29601985,0.55242234
-1.98399200,1.79763198,0.01659913,0.02911253,0.22893727,0.58733885,0.03658428,0.48320364,0.29513320,0.55664449
-1.97798899,1.78225253,0.01589278,0.02839449,0.22676954,0.57853100,0.03628935,0.47925174,0.29298951,0.55778688
-1.97198599,1.75773665,0.01510959,0.02760400,0.22328393,0.56686612,0.03579321,0.47285791,0.28958275,0.55583413
-1.96598299,1.72443036,0.01426423,0.02674543,0.21854785,0.55250732,0.03510476,0.46410650,0.28492574,0.55082387
-1.95997999,1.68283101,0.01337187,0.02582499,0.21265184,0.53566344,0.03423589,0.45312413,0.27905094,0.54284613
-1.95397699,1.63357688,0.01244772,0.02485089,0.20570712,0.51658428,0.03320118,0.44007737,0.27201069,0.53204152
-1.94797399,1.57743333,0.01150661,0.02383341,0.19784260,0.49555491,0.03201743,0.42516939,0.26387682,0.51859819
-1.94197099,1.51527591,0.01056262,0.02278494,0.18920155,0.47288910,0.03070330,0.40863567,0.25473981,0.50274770
-1.93596798,1.44807107,0.00962874,0.02171990,0.17993807,0.44892218,0.02927877,0.39073884,0.24470716,0.48475994
-1.92996498,1.37685498,0.00871663,0.02065456,0.17021336,0.42400363,0.02776471,0.37176291,0.23390141,0.46493722
-1.92396198,1.30271114,0.00783640,0.01960688,0.16019207,0.39848938,0.02618241,0.35200698,0.22245759,0.44360774
-1.91795898,1.22674756,0.00699653,0.01859622,0.15003876,0.37273435,0.02455312,0.33177875,0.21052028,0.42111866
-1.91195598,1.15007393,0.00620377,0.01764297,0.13991452,0.34708521,0.02289761,0.31138784,0.19824038,0.39782891
-1.90595298,1.07377967,0.00546318,0.01676819,0.12997396,0.32187370,0.02123585,0.29113930,0.18577178,0.37410198
-1.89994997,0.99891315,0.00477817,0.01599326,0.12036249,0.29741054,0.01958661,0.27132738,0.17326785,0.35029887
-1.89394697,0.92646278,0.00415066,0.01533938,0.11121410,0.27398013,0.01796719,0.25222970,0.16087808,0.32677137
-1.88794397,0.85734012,0.00358115,0.01482717,0.10264944,0.25183616,0.01639322,0.23410205,0.14874483,0.30385583
-1.88194097,0.79236546,0.00306895,0.01447625,0.09477441,0.23119799,0.01487847,0.21717377,0.13700045,0.28186754
-1.87593797,0.73225595,0.00261236,0.01430478,0.08767914,0.21224807,0.01343474,0.20164390,0.12576458,0.26109585
-1.86993497,0.67761634,0.00220885,0.01432907,0.08143733,0.19513019,0.01207180,0.18767810,0.11514210,0.24180001
-1.86393197,0.62893241,0.00185526,0.01456316,0.07610594,0.17994858,0.01079742,0.17540635,0.10522134,0.22420588
-1.85792896,0.58656691,0.00154797,0.01501844,0.07172516,0.16676784,0.00961736,0.16492145,0.09607292,0.20850346
-1.85192596,0.55075799,0.00128309,0.01570329,0.06831864,0.15561357,0.00853550,0.15627828,0.08774910,0.19484514
-1.84592296,0.52161980,0.00105659,0.01662278,0.06589394,0.14647368,0.00755395,0.14949380,0.08028352,0.18334478
-1.83991996,0.49914526,0.00086443,0.01777832,0.06444306,0.13930028,0.00667319,0.14454777,0.07369155,0.17407742
-1.83391696,0.48321066,0.00070265,0.01916744,0.06394322,0.13401204,0.00589223,0.14138415,0.06797097,0.16707964
-1.82791396,0.47358194,0.00056750,0.02078362,0.06435762,0.13049711,0.00520881,0.13991313,0.06310312,0.16235040
-1.82191096,0.46992253,0.00045543,0.02261607,0.06563636,0.12861633,0.00461958,0.14001370,0.05905427,0.15985238
-1.81590795,0.47180253,0.00036318,0.02464974,0.06771743,0.12820686,0.00412026,0.14153687,0.05577740,0.15951367
-1.80990495,0.47870906,0.00028781,0.02686529,0.07052777,0.12908607,0.00370581,0.14430927,0.05321404,0.16122987
-1.80390195,0.49005774,0.00022666,0.02923921,0.07398442,0.13105574,0.00337061,0.14813732,0.05129639,0.16486634
-1.79789895,0.50520506,0.00017741,0.03174406,0.07799578,0.13390640,0.00310861,0.15281169,0.04994945,0.17026087
-1.79189595,0.52346162,0.00013801,0.03434872,0.08246297,0.13742190,0.00291344,0.15811213,0.04909317,0.17722648
-1.78589295,0.54410590,0.00010671,0.03701890,0.08728134,0.14138399,0.00277851,0.16381256,0.04864468,0.18555455
-1.77988994,0.56639866,0.00008202,0.03971763,0.09234208,0.14557694,0.00269715,0.16968619,0.04852033,0.19501820
-1.77388694,0.58959744,0.00006266,0.04240593,0.09753392,0.14979210,0.00266265,0.17551078,0.04863773,0.20537590
-1.76788394,0.61297127,0.00004760,0.04504358,0.10274504,0.15383221,0.00266835,0.18107372,0.04891758,0.21637543
-1.76188094,0.63581502,0.00003594,0.04758992,0.10786499,0.15751549,0.00270770,0.18617687,0.04928536,0.22775813
-1.75587794,0.65746334,0.00002698,0.05000475,0.11278669,0.16067931,0.00277429,0.19064107,0.04967277,0.23926334
-1.74987494,0.67730372,0.00002014,0.05224930,0.11740850,0.16318329,0.00286194,0.19431009,0.05001904,0.25063325
-1.74387194,0.69478856,0.00001495,0.05428716,0.12163622,0.16491193,0.00296470,0.19705399,0.05027186,0.26161775
-1.73786893,0.70944565,0.00001103,0.05608522,0.12538506,0.16577641,0.00307694,0.19877175,0.05038818,0.27197957
-1.73186593,0.72088713,0.00000809,0.05761456,0.12858144,0.16571573,0.00319337,0.19939304,0.05033468,0.28149928
-1.72586293,0.72881640,0.00000591,0.05885130,0.13116467,0.16469706,0.00330909,0.19887914,0.05008797,0.28998027
-1.71985993,0.73303293,0.00000429,0.05977729,0.13308831,0.16271532,0.00341967,0.19722305,0.04963461,0.29725344
-1.71385693,0.73343482,0.00000309,0.06038070,0.13432131,0.15979191,0.00352115,0.19444863,0.04897082,0.30318136
-1.70785393,0.73001892,0.00000222,0.06065648,0.13484876,0.15597286,0.00361013,0.19060900,0.04810198,0.30766195
-1.70185093,0.72287867,0.00000159,0.06060658,0.13467228,0.15132630,0.00368381,0.18578415,0.04704198,0.31063132
-1.69584792,0.71219957,0.00000113,0.06024004,0.13380998,0.14593939,0.00373998,0.18007799,0.04581236,0.31206562
-1.68984492,0.69825254,0.00000080,0.05957290,0.13229608,0.13991496,0.00377710,0.17361489,0.04444135,0.31198199
-1.68384192,0.68138527,0.00000056,0.05862782,0.13018000,0.13336781,0.00379428,0.16653580,0.04296275,0.31043812
-1.67783892,0.66201184,0.00000039,0.05743365,0.12752512,0.12642097,0.00379126,0.15899434,0.04141486,0.30753079
-1.67183592,0.64060096,0.00000027,0.05602467,0.12440715,0.11920196,0.00376844,0.15115269,0.03983924,0.30339302
-1.66583292,0.61766318,0.00000019,0.05443981,0.12091217,0.11183926,0.00372679,0.14317763,0.03827961,0.29819007
-1.65982991,0.59373725,0.00000013,0.05272164,0.11713437,0.10445899,0.00366781,0.13523687,0.03678065,0.29211436
-1.65382691,0.56937638,0.00000009,0.05091527,0.11317362,0.09718204,0.00359347,0.12749558,0.03538698,0.28537934
-1.64782391,0.54513438,0.00000007,0.04906727,0.10913289,0.09012163,0.00350611,0.12011344,0.03414216,0.27821269
-1.64182091,0.52155239,0.00000005,0.04722441,0.10511563,0.08338130,0.00340838,0.11324210,0.03308775,0.27084889
-1.63581791,0.49914636,0.00000004,0.04543251,0.10122322,0.07705345,0.00330305,0.10702309,0.03226258,0.26352163
-1.62981491,0.47839569,0.00000003,0.04373531,0.09755248,0.07121845,0.00319302,0.10158629,0.03170202,0.25645616
-1.62381191,0.45973338,0.00000004,0.04217341,0.09419348,0.06594410,0.00308112,0.09704885,0.03143749,0.24986206
-1.61780890,0.44353784,0.00000004,0.04078331,0.09122763,0.06128567,0.00297004,0.09351445,0.03149603,0.24392666
-1.61180590,0.43012660,0.00000005,0.03959663,0.08872605,0.05728620,0.00286228,0.09107308,0.03189999,0.23880929
-1.60580290,0.41975209,0.00000007,0.03863952,0.08674845,0.05397726,0.00276000,0.08980102,0.03266685,0.23463683
-1.59979990,0.41259960,0.00000010,0.03793217,0.08534246,0.05137982,0.00266502,0.08976112,0.03380922,0.23150053
-1.59379690,0.40878727,0.00000013,0.03748865,0.08454334,0.04950543,0.00257876,0.09100319,0.03533484,0.22945447
-1.58779390,0.40836826,0.00000018,0.03731682,0.08437429,0.04835742,0.00250222,0.09356460,0.03724675,0.22851550
-1.58179090,0.41133483,0.00000025,0.03741859,0.08484712,0.04793219,0.00243598,0.09747082,0.03954352,0.22866489
-1.57578789,0.41762414,0.00000034,0.03779028,0.08596336,0.04822048,0.00238025,0.10273607,0.04221958,0.22985150
-1.56978489,0.42712564,0.00000045,0.03842315,0.08771574,0.04920855,0.00233488,0.10936382,0.04526560,0.23199633
-1.56378189,0.43968958,0.00000061,0.03930418,0.09008994,0.05087926,0.00229945,0.11734729,0.04866887,0.23499839
-1.55777889,0.45513636,0.00000081,0.04041683,0.09306654,0.05321302,0.00227333,0.12666990,0.05241381,0.23874140
-1.55177589,0.47326639,0.00000106,0.04174202,0.09662303,0.05618855,0.00225578,0.13730554,0.05648237,0.24310127
-1.54577289,0.49386999,0.00000139,0.04325907,0.10073591,0.05978343,0.00224607,0.14921888,0.06085455,0.24795383
-1.53976988,0.51673694,0.00000181,0.04494668,0.10538255,0.06397455,0.00224352,0.16236555,0.06550883,0.25318254
-1.53376688,0.54166535,0.00000234,0.04678390,0.11054298,0.06873822,0.00224766,0.17669234,0.07042255,0.25868581
-1.52776388,0.56846950,0.00000300,0.04875101,0.11620133,0.07405026,0.00225828,0.19213737,0.07557235,0.26438362
