energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.18459230,3.36009689,0.75433767,1.13053072,0.32265961,0.16839751,0.00679410,0.03363228,0.02098916,2.08560589
-3.17858929,3.38722694,0.76914723,1.10954993,0.33842248,0.17760104,0.00756149,0.03443721,0.02416530,2.11040242
-3.17258629,3.41437066,0.78565070,1.08507867,0.35502154,0.18728050,0.00839622,0.03531239,0.02775871,2.13679876
-3.16658329,3.44298060,0.80433458,1.05782638,0.37216795,0.19734324,0.00929452,0.03623864,0.03179344,2.16581375
-3.16058029,3.47452660,0.82568261,1.02854900,0.38956992,0.20768313,0.01025097,0.03719730,0.03628856,2.19847081
-3.15457729,3.51042203,0.85015262,0.99802388,0.40693308,0.21818074,0.01125835,0.03816996,0.04125682,2.23574658
-3.14857429,3.55195215,0.87815286,0.96702468,0.42396191,0.22870453,0.01230766,0.03913833,0.04670340,2.27852044
-3.14257129,3.60020752,0.91001895,0.93629726,0.44036252,0.23911267,0.01338805,0.04008422,0.05262460,2.32752652
-3.13656828,3.65602472,0.94599204,0.90653721,0.45584637,0.24925571,0.01448704,0.04098960,0.05900686,2.38331031
-3.13056528,3.71993667,0.98619927,0.87836998,0.47013500,0.25897987,0.01559057,0.04183678,0.06582579,2.44619121
-3.12456228,3.79213444,1.03063731,0.85233398,0.48296532,0.26813085,0.01668334,0.04260874,0.07304554,2.51623274
-3.11855928,3.87244180,1.07915973,0.82886731,0.49409536,0.27655789,0.01774908,0.04328943,0.08061850,2.59322151
-3.11255628,3.96030365,1.13146910,0.80829827,0.50330999,0.28411812,0.01877093,0.04386423,0.08848522,2.67665607
-3.10655328,4.05478869,1.18711420,0.79083992,0.51042646,0.29068074,0.01973189,0.04432034,0.09657485,2.76574617
-3.10055028,4.15460654,1.24549303,0.77658873,0.51529928,0.29613101,0.02061525,0.04464726,0.10480579,2.85942291
-3.09454727,4.25813877,1.30586173,0.76552708,0.51782431,0.30037386,0.02140509,0.04483722,0.11308691,2.95635974
-3.08854427,4.36348314,1.36734958,0.75752949,0.51794182,0.30333689,0.02208676,0.04488555,0.12131900,3.05500399
-3.08254127,4.46850953,1.42897984,0.75237220,0.51563822,0.30497274,0.02264732,0.04479106,0.12939666,3.15361814
-3.07653827,4.57092624,1.48969600,0.74974565,0.51094667,0.30526073,0.02307596,0.04455627,0.13721042,3.25032989
-3.07053527,4.66835423,1.54839288,0.74926939,0.50394619,0.30420773,0.02336434,0.04418768,0.14464911,3.34318942
-3.06453227,4.75840735,1.60395148,0.75050883,0.49475974,0.30184823,0.02350689,0.04369586,0.15160251,3.43023224
-3.05852926,4.83877572,1.65527651,0.75299327,0.48355106,0.29824369,0.02350099,0.04309553,0.15796390,3.50954546
-3.05252626,4.90730949,1.70133524,0.75623462,0.47052065,0.29348129,0.02334703,0.04240556,0.16363275,3.57933535
-3.04652326,4.96210031,1.74119621,0.75974612,0.45590105,0.28767202,0.02304845,0.04164886,0.16851733,3.63799369
-3.04052026,5.00155728,1.77406617,0.76306054,0.43995166,0.28094833,0.02261159,0.04085227,0.17253701,3.68416043
-3.03451726,5.02447483,1.79932368,0.76574730,0.42295332,0.27346141,0.02204550,0.04004627,0.17562448,3.71678024
-3.02851426,5.03008958,1.81654787,0.76742788,0.40520285,0.26537820,0.02136165,0.03926473,0.17772750,3.73515053
-3.02251126,5.01812399,1.82554097,0.76778915,0.38700784,0.25687814,0.02057356,0.03854453,0.17881032,3.73895888
-3.01650825,4.98881461,1.82634342,0.76659413,0.36868168,0.24814989,0.01969640,0.03792509,0.17885464,3.72830800
-3.01050525,4.94292335,1.81924069,0.76368984,0.35053899,0.23938789,0.01874652,0.03744780,0.17786006,3.70372684
-3.00450225,4.88173082,1.80476116,0.75901202,0.33289151,0.23078893,0.01774097,0.03715541,0.17584412,3.66616689
-2.99849925,4.80701115,1.78366501,0.75258660,0.31604437,0.22254867,0.01669708,0.03709123,0.17284174,3.61698329
-2.99249625,4.72098866,1.75692402,0.74452762,0.30029270,0.21485816,0.01563193,0.03729824,0.16890426,3.55790098
-2.98649325,4.62627716,1.72569314,0.73503204,0.28591849,0.20790033,0.01456202,0.03781814,0.16409801,3.49096647
-2.98049025,4.52580345,1.69127449,0.72437123,0.27318756,0.20184647,0.01350281,0.03869019,0.15850252,3.41848677
-2.97448724,4.42271734,1.65507508,0.71287963,0.26234650,0.19685273,0.01246848,0.03995000,0.15220837,3.34295729
-2.96848424,4.32029082,1.61855985,0.70094087,0.25361948,0.19305659,0.01147165,0.04162827,0.14531484,3.26698098
-2.96248124,4.22180978,1.58320163,0.68897189,0.24720483,0.19057347,0.01052317,0.04374942,0.13792737,3.19318154
-2.95647824,4.13046193,1.55042986,0.67740554,0.24327135,0.18949336,0.00963205,0.04633026,0.13015495,3.12411368
-2.95047524,4.04922485,1.52158009,0.66667233,0.24195428,0.18987780,0.00880536,0.04937867,0.12210751,3.06217377
-2.94447224,3.98075831,1.49784600,0.65718206,0.24335109,0.19175709,0.00804825,0.05289244,0.11389344,3.00951397
-2.93846923,3.92730481,1.48023588,0.64930596,0.24751710,0.19512795,0.00736399,0.05685821,0.10561722,2.96796323
-2.93246623,3.89060223,1.46953509,0.64336002,0.25446118,0.19995188,0.00675407,0.06125069,0.09737732,2.93895810
-2.92646323,3.87181223,1.46627605,0.63959032,0.26414174,0.20615408,0.00621834,0.06603214,0.08926444,2.92348613
-2.92046023,3.87146717,1.47071671,0.63816078,0.27646329,0.21362340,0.00575514,0.07115229,0.08135998,2.92204406
-2.91445723,3.88943819,1.48282858,0.63914399,0.29127379,0.22221317,0.00536150,0.07654852,0.07373493,2.93461275
-2.90845423,3.92492602,1.50229458,0.64251552,0.30836331,0.23174311,0.00503330,0.08214664,0.06644919,2.96064981
-2.90245123,3.97647521,1.52851700,0.64815190,0.32746397,0.24200242,0.00476549,0.08786201,0.05955112,2.99910073
-2.89644822,4.04201200,1.56063520,0.65583248,0.34825177,0.25275385,0.00455227,0.09360115,0.05307760,3.04842810
-2.89044522,4.11890447,1.59755253,0.66524517,0.37035019,0.26373896,0.00438730,0.09926379,0.04705428,3.10665822
-2.88444222,4.20404341,1.63797155,0.67599577,0.39333589,0.27468429,0.00426386,0.10474525,0.04149623,3.17144348
-2.87843922,4.29394082,1.68043615,0.68762063,0.41674642,0.28530825,0.00417504,0.10993920,0.03640873,3.24013839
-2.87243622,4.38484283,1.72337923,0.69960215,0.44008987,0.29532872,0.00411391,0.11474052,0.03178832,3.30988639
-2.86643322,4.47285263,1.76517409,0.71138646,0.46285624,0.30447083,0.00407369,0.11904835,0.02762395,3.37771444
-2.86043022,4.55405888,1.80418772,0.72240260,0.48453025,0.31247485,0.00404786,0.12276912,0.02389821,3.44063160
-2.85442721,4.62466477,1.83883396,0.73208245,0.50460510,0.31910384,0.00403030,0.12581939,0.02058859,3.49572809
-2.84842421,4.68111258,1.86762462,0.73988050,0.52259677,0.32415060,0.00401542,0.12812843,0.01766872,3.54027093
-2.84242121,4.72019924,1.88921677,0.74529282,0.53805819,0.32744391,0.00399821,0.12964054,0.01510957,3.57179257
-2.83641821,4.73917815,1.90245427,0.74787422,0.55059281,0.32885353,0.00397435,0.13031672,0.01288050,3.58816926
-2.83041521,4.73584373,1.90640233,0.74725325,0.55986684,0.32829393,0.00394024,0.13013596,0.01095028,3.58768604
-2.82441221,4.70859550,1.90037374,0.74314407,0.56561976,0.32572655,0.00389305,0.12909579,0.00928791,3.56908640
-2.81840920,4.65647964,1.88394598,0.73535518,0.56767252,0.32116043,0.00383072,0.12721230,0.00786328,3.53160467
-2.81240620,4.57920683,1.85696886,0.72379431,0.56593315,0.31465134,0.00375193,0.12451954,0.00664779,3.47498046
-2.80640320,4.47714646,1.81956256,0.70846974,0.56039938,0.30629939,0.00365611,0.12106821,0.00561470,3.39945509
-2.80040020,4.35129809,1.77210650,0.68948784,0.55115842,0.29624522,0.00354337,0.11692402,0.00473942,3.30575062
-2.79439720,4.20324204,1.71521980,0.66704719,0.53838361,0.28466505,0.00341442,0.11216545,0.00399969,3.19503303
-2.78839420,4.03507214,1.64973436,0.64142962,0.52232847,0.27176484,0.00327053,0.10688125,0.00337562,3.06886167
-2.78239120,3.84931395,1.57666195,0.61298865,0.50331821,0.25777367,0.00311342,0.10116770,0.00284969,2.92912750
-2.77638819,3.64883244,1.49715698,0.58213597,0.48173926,0.24293692,0.00294514,0.09512581,0.00240660,2.77798315
-2.77038519,3.43673351,1.41247643,0.54932656,0.45802734,0.22750931,0.00276803,0.08885847,0.00203320,2.61776813
-2.76438219,3.21626347,1.32393877,0.51504310,0.43265453,0.21174814,0.00258457,0.08246779,0.00171826,2.45093227
-2.75837919,2.99071078,1.23288364,0.47978051,0.40611609,0.19590716,0.00239729,0.07605266,0.00145230,2.27996060
-2.75237619,2.76331358,1.14063354,0.44403095,0.37891748,0.18023096,0.00220872,0.06970662,0.00122735,2.10730261
-2.74637319,2.53717646,1.04845912,0.40827016,0.35156206,0.16495037,0.00202127,0.06351606,0.00103681,1.93530814
-2.74037019,2.31519866,0.95754899,0.37294529,0.32454002,0.15027871,0.00183718,0.05755893,0.00087521,1.76617217
-2.73436718,2.10001588,0.86898490,0.33846486,0.29831883,0.13640916,0.00165847,0.05190374,0.00073804,1.60188955
-2.72836418,1.89395630,0.78372269,0.30519078,0.27333527,0.12351298,0.00148689,0.04660907,0.00062161,1.44422080
-2.72236118,1.69901127,0.70257932,0.27343279,0.24998942,0.11173877,0.00132389,0.04172342,0.00052289,1.29466902
-2.71635818,1.51682004,0.62622562,0.24344515,0.22864026,0.10121239,0.00117064,0.03728539,0.00043942,1.15446762
-2.71035518,1.34866757,0.55518466,0.21542554,0.20960304,0.09203765,0.00102796,0.03332413,0.00036919,1.02457817
-2.70435218,1.19549351,0.48983497,0.18951587,0.19314795,0.08429738,0.00089642,0.02986006,0.00031058,0.90569713
-2.69834917,1.05791076,0.43041783,0.16580495,0.17949997,0.07805478,0.00077629,0.02690559,0.00026229,0.79826991
-2.69234617,0.93623106,0.37704801,0.14433235,0.16883953,0.07335490,0.00066758,0.02446606,0.00022333,0.70251089
-2.68634317,0.83049569,0.32972683,0.12509352,0.16130360,0.07022603,0.00057009,0.02254059,0.00019295,0.61842747
-2.68034017,0.74050890,0.28835673,0.10804547,0.15698702,0.06868086,0.00048345,0.02112289,0.00017064,0.54584661
-2.67433717,0.66587218,0.25275667,0.09311288,0.15594365,0.06871739,0.00040711,0.02020201,0.00015615,0.48444237
-2.66833417,0.60601776,0.22267737,0.08019433,0.15818732,0.07031936,0.00034043,0.01976293,0.00014944,0.43376306
-2.66233117,0.56023999,0.19781605,0.06916828,0.16369231,0.07345644,0.00028268,0.01978704,0.00015074,0.39325705
-2.65632816,0.52772359,0.17782997,0.05989872,0.17239351,0.07808394,0.00023309,0.02025246,0.00016052,0.36229630
-2.65032516,0.50756846,0.16234870,0.05224029,0.18418620,0.08414232,0.00019086,0.02113426,0.00017954,0.34019730
-2.64432216,0.49881074,0.15098464,0.04604273,0.19892564,0.09155654,0.00015519,0.02240457,0.00020882,0.32623913
-2.63831916,0.50044047,0.14334215,0.04115470,0.21642683,0.10023543,0.00012532,0.02403265,0.00024970,0.31967861
-2.63231616,0.51141626,0.13902493,0.03742687,0.23646456,0.11007116,0.00010050,0.02598490,0.00030382,0.31976297
-2.62631316,0.53067768,0.13764217,0.03471439,0.25877419,0.12093915,0.00008005,0.02822497,0.00037312,0.32574029
-2.62031016,0.55715625,0.13881347,0.03287876,0.28305347,0.13269843,0.00006335,0.03071392,0.00045986,0.33686825
-2.61430715,0.58978574,0.14217292,0.03178919,0.30896556,0.14519270,0.00004982,0.03341044,0.00056658,0.35242184
-2.60830415,0.62751266,0.14737251,0.03132356,0.33614375,0.15825216,0.00003895,0.03627129,0.00069610,0.37170042
-2.60230115,0.66930751,0.15408515,0.03136902,0.36419767,0.17169617,0.00003031,0.03925190,0.00085145,0.39403459
-2.59629815,0.71417716,0.16200745,0.03182236,0.39272130,0.18533680,0.00002351,0.04230714,0.00103582,0.41879329
-2.59029515,0.76117870,0.17086249,0.03259026,0.42130259,0.19898320,0.00001823,0.04539223,0.00125250,0.44539125
-2.58429215,0.80943444,0.18040249,0.03358936,0.44953431,0.21244659,0.00001418,0.04846383,0.00150477,0.47329674
-2.57828914,0.85814782,0.19041155,0.03474633,0.47702605,0.22554580,0.00001114,0.05148127,0.00179579,0.50203960
-2.57228614,0.90661958,0.20070817,0.03599781,0.50341661,0.23811314,0.00000893,0.05440772,0.00212848,0.53121904
-2.56628314,0.95426321,0.21114755,0.03729046,0.52838635,0.25000014,0.00000739,0.05721152,0.00250535,0.56051093
-2.56028014,1.00061883,0.22162346,0.03858080,0.55166882,0.26108308,0.00000640,0.05986722,0.00292838,0.58967389
-2.55427714,1.04536428,0.23206934,0.03983509,0.57306093,0.27126775,0.00000589,0.06235667,0.00339884,0.61855361
-2.54827414,1.08832225,0.24245852,0.04102910,0.59243112,0.28049340,0.00000579,0.06466970,0.00391711,0.64708470
-2.54227114,1.12946269,0.25280323,0.04214774,0.60972479,0.28873523,0.00000605,0.06680464,0.00448257,0.67528969
-2.53626813,1.16889940,0.26315226,0.04318450,0.62496659,0.29600559,0.00000666,0.06876835,0.00509344,0.70327446
-2.53026513,1.20688038,0.27358718,0.04414080,0.63825920,0.30235336,0.00000761,0.07057598,0.00574668,0.73121997
-2.52426213,1.24377173,0.28421693,0.04502507,0.64977830,0.30786165,0.00000892,0.07225023,0.00643789,0.75937019
-2.51825913,1.28003515,0.29517100,0.04585165,0.65976406,0.31264377,0.00001063,0.07382025,0.00716132,0.78801626
-2.51225613,1.31619966,0.30659115,0.04663952,0.66850894,0.31683753,0.00001280,0.07532013,0.00790983,0.81747732
-2.50625313,1.35282851,0.31862210,0.04741087,0.67634273,0.32059816,0.00001551,0.07678706,0.00867504,0.84807874
-2.50025013,1.39048255,0.33140139,0.04818951,0.68361508,0.32409011,0.00001888,0.07825933,0.00944738,0.88012837
-2.49424712,1.42968182,0.34504890,0.04899929,0.69067655,0.32747813,0.00002306,0.07977399,0.01021632,0.91389213
-2.48824412,1.47086707,0.35965650,0.04986247,0.69785903,0.33091805,0.00002826,0.08136470,0.01097064,0.94956998
-2.48224112,1.51436349,0.37527838,0.05079813,0.70545659,0.33454773,0.00003473,0.08305946,0.01169868,0.98727366
-2.47623812,1.56034847,0.39192259,0.05182080,0.71370771,0.33847874,0.00004282,0.08487866,0.01238875,1.02700738
-2.47023512,1.60882547,0.40954433,0.05293929,0.72278002,0.34278913,0.00005296,0.08683338,0.01302946,1.06865287
-2.46423212,1.65960575,0.42804146,0.05415572,0.73275823,0.34751780,0.00006568,0.08892415,0.01361012,1.11195970
-2.45822911,1.71229928,0.44725255,0.05546501,0.74363620,0.35266072,0.00008168,0.09114021,0.01412121,1.15654184
-2.45222611,1.76631583,0.46695785,0.05685469,0.75531354,0.35816939,0.00010180,0.09345931,0.01455471,1.20188107
-2.44622311,1.82087676,0.48688324,0.05830509,0.76759713,0.36395149,0.00012708,0.09584814,0.01490451,1.24733730
-2.44022011,1.87503727,0.50670707,0.05978997,0.78020748,0.36987398,0.00015880,0.09826335,0.01516674,1.29216594
-2.43421711,1.92771857,0.52606992,0.06127758,0.79278990,0.37576826,0.00019850,0.10065314,0.01534000,1.33554159
-2.42821411,1.97774861,0.54458663,0.06273202,0.80492973,0.38143738,0.00024802,0.10295938,0.01542564,1.37658729
-2.42221111,2.02390966,0.56186043,0.06411490,0.81617115,0.38666493,0.00030952,0.10512008,0.01542781,1.41440804
-2.41620810,2.06499071,0.57749828,0.06538732,0.82603857,0.39122503,0.00038555,0.10707219,0.01535354,1.44812724
-2.41020510,2.09984193,0.59112691,0.06651193,0.83405949,0.39489313,0.00047904,0.10875457,0.01521268,1.47692418
-2.40420210,2.12742885,0.60240870,0.06745509,0.83978783,0.39745690,0.00059335,0.11011096,0.01501777,1.50007091
-2.39819910,2.14688342,0.61105665,0.06818903,0.84282635,0.39872686,0.00073225,0.11109273,0.01478379,1.51696658
-2.39219610,2.15754947,0.61684774,0.06869392,0.84284737,0.39854600,0.00089998,0.11166149,0.01452789,1.52716769
-2.38619310,2.15902020,0.61963388,0.06895976,0.83961045,0.39679812,0.00110117,0.11179111,0.01426898,1.53041241
-2.38019010,2.15116601,0.61935012,0.06898807,0.83297645,0.39341440,0.00134084,0.11146936,0.01402733,1.52663812
-2.37418709,2.13415114,0.61601944,0.06879328,0.82291708,0.38837789,0.00162438,0.11069884,0.01382406,1.51599081
-2.36818409,2.10843836,0.60975408,0.06840389,0.80951987,0.38172578,0.00195745,0.10949726,0.01368063,1.49882626
-2.36218109,2.07478163,0.60075331,0.06786323,0.79298801,0.37354938,0.00234587,0.10789710,0.01361830,1.47570262
-2.35617809,2.03420710,0.58929769,0.06723011,0.77363550,0.36399178,0.00279559,0.10594457,0.01365760,1.44736492
-2.35017509,1.98798343,0.57574018,0.06657900,0.75187777,0.35324351,0.00331246,0.10369794,0.01381776,1.41472221
-2.34417209,1.93758326,0.56049461,0.06600023,0.72821830,0.34153627,0.00390216,0.10122538,0.01411620,1.37881854
-2.33816908,1.88463739,0.54402198,0.06559983,0.70323210,0.32913526,0.00457001,0.09860243,0.01456804,1.34079917
-2.33216608,1.83088434,0.52681539,0.06549940,0.67754667,0.31633035,0.00532076,0.09590906,0.01518567,1.30187360
-2.32616308,1.77811735,0.50938424,0.06583582,0.65182155,0.30342660,0.00615846,0.09322674,0.01597831,1.26327735
-2.32016008,1.72813157,0.49223846,0.06676093,0.62672716,0.29073451,0.00708626,0.09063533,0.01695176,1.22623396
-2.31415708,1.68267338,0.47587355,0.06844125,0.60292398,0.27856048,0.00810620,0.08821026,0.01810806,1.19191924
-2.30815408,1.64339415,0.46075691,0.07105749,0.58104269,0.26719776,0.00921908,0.08601983,0.01944540,1.16142886
-2.30215108,1.61180999,0.44731608,0.07480419,0.56166609,0.25691827,0.01042429,0.08412294,0.02095798,1.13575081
-2.29614807,1.58926856,0.43592925,0.07988894,0.54531321,0.24796547,0.01171968,0.08256725,0.02263609,1.11574347
-2.29014507,1.57692394,0.42691828,0.08653162,0.53242600,0.24054856,0.01310146,0.08138782,0.02446613,1.10211982
-2.28414207,1.57571956,0.42054427,0.09496299,0.52335885,0.23483790,0.01456412,0.08060627,0.02643090,1.09543803
-2.27813907,1.58637889,0.41700566,0.10542299,0.51837104,0.23096189,0.01610044,0.08023056,0.02850985,1.09609813
-2.27213607,1.60940341,0.41643861,0.11815818,0.51762189,0.22900509,0.01770140,0.08025517,0.03067948,1.10434431
-2.26613307,1.64507652,0.41891936,0.13341853,0.52116873,0.22900762,0.01935632,0.08066182,0.03291376,1.12027193
-2.26013007,1.69347229,0.42446812,0.15145314,0.52896718,0.23096560,0.02105286,0.08142057,0.03518468,1.14383837
-2.25412706,1.75446748,0.43305410,0.17250497,0.54087375,0.23483251,0.02277715,0.08249128,0.03746280,1.17487630
-2.24812406,1.82775530,0.44460107,0.19680443,0.55665023,0.24052142,0.02451395,0.08382531,0.03971785,1.21310853
-2.24212106,1.91285977,0.45899313,0.22456191,0.57596982,0.24790775,0.02624679,0.08536734,0.04191932,1.25816290
-2.23611806,2.00914915,0.47608008,0.25595923,0.59842466,0.25683258,0.02795819,0.08705736,0.04403709,1.30958646
-2.23011506,2.11584788,0.49568226,0.29114022,0.62353468,0.26710643,0.02962992,0.08883255,0.04604197,1.36685793
-2.22411206,2.23204626,0.51759444,0.33020064,0.65075743,0.27851326,0.03124317,0.09062920,0.04790630,1.42939797
-2.21810905,2.35670790,0.54158872,0.37317783,0.67949913,0.29081487,0.03277892,0.09238445,0.04960443,1.49657684
-2.21210605,2.48867500,0.56741637,0.42004036,0.70912644,0.30375548,0.03421819,0.09403785,0.05111319,1.56771949
-2.20610305,2.62667232,0.59480884,0.47067827,0.73897933,0.31706662,0.03554236,0.09553282,0.05241225,1.64210839
-2.20010005,2.76931057,0.62347797,0.52489446,0.76838460,0.33047233,0.03673349,0.09681779,0.05348451,1.71898463
-2.19409705,2.91509043,0.65311580,0.58239765,0.79667017,0.34369454,0.03777471,0.09784723,0.05431629,1.79754796
-2.18809405,3.06240850,0.68339442,0.64279754,0.82317991,0.35645882,0.03865054,0.09858245,0.05489763,1.87695685
-2.18209105,3.20956652,0.71396602,0.70560279,0.84728877,0.36850033,0.03934724,0.09899215,0.05522238,1.95632929
-2.17608804,3.35478485,0.74446378,0.77022213,0.86841797,0.37956993,0.03985319,0.09905292,0.05528830,2.03474552
-2.17008504,3.49622135,0.77450367,0.83596909,0.88604991,0.38944045,0.04015916,0.09874945,0.05509715,2.11125330
-2.16408204,3.63199613,0.80368774,0.90207045,0.89974228,0.39791295,0.04025868,0.09807475,0.05465465,2.18487653
-2.15807904,3.76022245,0.83160876,0.96767862,0.90914114,0.40482284,0.04014825,0.09703005,0.05397044,2.25462755
-2.15207604,3.87904339,0.85785648,1.03188777,0.91399229,0.41004560,0.03982758,0.09562478,0.05305797,2.31952319
-2.14607304,3.98667367,0.88202543,1.09375336,0.91415059,0.41350219,0.03929970,0.09387628,0.05193435,2.37860442
-2.14007004,4.08144524,0.90372386,1.15231468,0.90958686,0.41516357,0.03857106,0.09180948,0.05062010,2.43095898
-2.13406703,4.16185510,0.92258382,1.20661963,0.90039193,0.41505452,0.03765149,0.08945640,0.04913894,2.47574610
-2.12806403,4.22661325,0.93827167,1.25575093,0.88677764,0.41325632,0.03655410,0.08685556,0.04751734,2.51222227
-2.12206103,4.27468862,0.95049861,1.29885285,0.86907470,0.40990832,0.03529508,0.08405126,0.04578419,2.53976667
-2.11605803,4.30535060,0.95903075,1.33515733,0.84772725,0.40520811,0.03389344,0.08109266,0.04397023,2.55790476
-2.11005503,4.31820388,0.96369802,1.36400846,0.82328447,0.39941039,0.03237061,0.07803286,0.04210752,2.56632876
-2.10405203,4.31321440,0.96440145,1.38488429,0.79638919,0.39282434,0.03075000,0.07492771,0.04022881,2.56491346
-2.09804902,4.29072478,0.96111828,1.39741499,0.76776410,0.38580957,0.02905653,0.07183459,0.03836683,2.55372624
-2.09204602,4.25145764,0.95390464,1.40139648,0.73819572,0.37877061,0.02731608,0.06881112,0.03655356,2.53303042
-2.08604302,4.19650612,0.94289528,1.39679895,0.70851687,0.37215008,0.02555494,0.06591374,0.03481950,2.50328125
-2.08004002,4.12731125,0.92830053,1.38376978,0.67958786,0.36642057,0.02379923,0.06319634,0.03319290,2.46511442
-2.07403702,4.04562662,0.91040031,1.36263073,0.65227710,0.36207536,0.02207435,0.06070883,0.03169901,2.41932731
-2.06803402,3.95347129,0.88953548,1.33386934,0.62744156,0.35961810,0.02040452,0.05849587,0.03035944,2.36685350
-2.06203102,3.85307246,0.86609686,1.29812503,0.60590749,0.35955167,0.01881225,0.05659559,0.02919152,2.30873170
-2.05602801,3.74680012,0.84051234,1.25617029,0.58845174,0.36236632,0.01731797,0.05503852,0.02820779,2.24607033
-2.05002501,3.63709604,0.81323279,1.20888783,0.57578416,0.36852730,0.01593971,0.05384675,0.02741566,2.18000948
-2.04402201,3.52639982,0.78471723,1.15724456,0.56853127,0.37846222,0.01469279,0.05303318,0.02681711,2.11168187
-2.03801901,3.41707504,0.75541811,1.10226341,0.56722132,0.39254842,0.01358968,0.05260119,0.02640868,2.04217482
-2.03201601,3.31133824,0.72576732,1.04499417,0.57227120,0.41110045,0.01263989,0.05254444,0.02618151,1.97249487
-2.02601301,3.21119365,0.69616343,0.98648442,0.58397516,0.43435819,0.01184987,0.05284705,0.02612161,1.90353682
-2.02001001,3.11837595,0.66696094,0.92775153,0.60249560,0.46247580,0.01122308,0.05348401,0.02621033,1.83605852
-2.01400700,3.03430337,0.63846175,0.86975692,0.62785617,0.49551184,0.01076006,0.05442188,0.02642487,1.77066256
-2.00800400,2.96004262,0.61090933,0.81338313,0.65993734,0.53342110,0.01045853,0.05561976,0.02673908,1.70778545
-2.00200100,2.89628685,0.58448557,0.75941463,0.69847460,0.57604835,0.01031354,0.05703045,0.02712425,1.64769469
-1.99599800,2.84334712,0.55931047,0.70852272,0.74305975,0.62312461,0.01031771,0.05860180,0.02755005,1.59049357
-1.98999500,2.80115747,0.53544446,0.66125492,0.79314525,0.67426611,0.01046142,0.06027819,0.02798551,1.53613311
-1.98399200,2.76929287,0.51289303,0.61802885,0.84805203,0.72897650,0.01073307,0.06200215,0.02839999,1.48443025
-1.97798899,2.74699927,0.49161342,0.57913064,0.90698088,0.78665240,0.01111938,0.06371588,0.02876417,1.43509113
-1.97198599,2.73323399,0.47152279,0.54471765,0.96902742,0.84659264,0.01160563,0.06536292,0.02905096,1.38773804
-1.96598299,2.72671500,0.45250740,0.51482495,1.03320077,0.90801112,0.01217603,0.06688956,0.02923629,1.34193843
-1.95997999,2.72597670,0.43443235,0.48937542,1.09844564,0.97005324,0.01281403,0.06824629,0.02929985,1.29723444
-1.95397699,2.72943031,0.41715122,0.46819247,1.16366760,1.03181582,0.01350269,0.06938893,0.02922559,1.25317153
-1.94797399,2.73542646,0.40051527,0.45101520,1.22776099,1.09236989,0.01422500,0.07027972,0.02900210,1.20932467
-1.94197099,2.74231783,0.38438178,0.43751493,1.28963890,1.15078605,0.01496429,0.07088803,0.02862287,1.16532105
-1.93596798,2.74851970,0.36862117,0.42731279,1.34826432,1.20616147,0.01570461,0.07119095,0.02808623,1.12085845
-1.92996498,2.75256660,0.35312265,0.41999747,1.40268162,1.25764787,0.01643102,0.07117359,0.02739526,1.07571862
-1.92396198,2.75316318,0.33779846,0.41514262,1.45204727,1.30447951,0.01713002,0.07082912,0.02655743,1.02977543
-1.91795898,2.74922809,0.32258643,0.41232338,1.49565870,1.34600007,0.01778980,0.07015867,0.02558419,0.98299786
-1.91195598,2.73992957,0.30745111,0.41113141,1.53298027,1.38168763,0.01840054,0.06917097,0.02449040,0.93544809
-1.90595298,2.72471215,0.29238351,0.41118816,1.56366521,1.41117650,0.01895461,0.06788179,0.02329362,0.88727536
-1.89994997,2.70331370,0.27739973,0.41215588,1.58757276,1.43427524,0.01944671,0.06631335,0.02201349,0.83870614
-1.89394697,2.67577298,0.26253858,0.41374626,1.60477952,1.45097982,0.01987397,0.06449354,0.02067096,0.79003163
-1.88794397,2.64242754,0.24785858,0.41572648,1.61558471,1.46148148,0.02023588,0.06245509,0.01928759,0.74159341
-1.88194097,2.60390253,0.23343448,0.41792255,1.62050872,1.46616885,0.02053426,0.06023469,0.01788487,0.69376816
-1.87593797,2.56109109,0.21935361,0.42022016,1.62028517,1.46562392,0.02077306,0.05787214,0.01648364,0.64695226
-1.86993497,2.51512710,0.20571218,0.42256300,1.61584638,1.46061213,0.02095805,0.05540944,0.01510355,0.60154705
-1.86393197,2.46735144,0.19261180,0.42494887,1.60830300,1.45206667,0.02109656,0.05289000,0.01376264,0.55794531
-1.85792896,2.41927300,0.18015619,0.42742380,1.59891819,1.44106747,0.02119707,0.05035777,0.01247703,0.51651949
-1.85192596,2.37252561,0.16844833,0.43007473,1.58907731,1.42881557,0.02126875,0.04785654,0.01126071,0.47761181
-1.84592296,2.32882246,0.15758796,0.43302086,1.58025426,1.41660371,0.02132108,0.04542922,0.01012542,0.44152665
-1.83991996,2.28990927,0.14766941,0.43640443,1.57397529,1.40578394,0.02136336,0.04311720,0.00908063,0.40852491
-1.83391696,2.25751749,0.13877993,0.44038115,1.57178162,1.39773346,0.02140434,0.04095972,0.00813362,0.37882045
-1.82791396,2.23331905,0.13099813,0.44511085,1.57519190,1.39381956,0.02145182,0.03899337,0.00728960,0.35257832
-1.82191096,2.21888352,0.12439285,0.45074866,1.58566553,1.39536475,0.02151237,0.03725153,0.00655190,0.32991452
