energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Nb_p_up,Nb_p_down,Nb_d_up,Nb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.92896448,0.00282993,-0.04767073,0.00000000,-0.00000000,0.00000009,-0.00000164,0.00000001,-0.00000001,0.00174206,-0.02873905,0.00000035,-0.00000632,0.00000014,-0.00000252,0.00000000,-0.00000000,0.00149524,-0.02590177
-3.92296148,0.00196645,-0.03563154,0.00000000,-0.00000000,0.00000006,-0.00000123,0.00000001,-0.00000001,0.00121050,-0.02147893,0.00000024,-0.00000472,0.00000009,-0.00000188,0.00000000,-0.00000000,0.00103902,-0.01936278
-3.91695848,0.00135667,-0.02645036,0.00000000,-0.00000000,0.00000004,-0.00000091,0.00000000,-0.00000001,0.00083513,-0.01594300,0.00000017,-0.00000351,0.00000007,-0.00000140,0.00000000,-0.00000000,0.00071684,-0.01437530
-3.91095548,0.00092928,-0.01949997,0.00000000,-0.00000000,0.00000003,-0.00000067,0.00000000,-0.00000000,0.00057203,-0.01175263,0.00000012,-0.00000259,0.00000004,-0.00000103,0.00000000,-0.00000000,0.00049103,-0.01059907
-3.90495248,0.00063198,-0.01427687,0.00000000,-0.00000000,0.00000002,-0.00000049,0.00000000,-0.00000000,0.00038902,-0.00860397,0.00000008,-0.00000189,0.00000003,-0.00000075,0.00000000,-0.00000000,0.00033394,-0.00776090
-3.89894947,0.00042672,-0.01038055,0.00000000,-0.00000000,0.00000001,-0.00000036,0.00000000,-0.00000000,0.00026267,-0.00625538,0.00000005,-0.00000138,0.00000002,-0.00000055,0.00000000,-0.00000000,0.00022548,-0.00564342
-3.89294647,0.00028607,-0.00749530,0.00000000,-0.00000000,0.00000001,-0.00000026,0.00000000,-0.00000000,0.00017609,-0.00451639,0.00000004,-0.00000099,0.00000001,-0.00000040,0.00000000,-0.00000000,0.00015116,-0.00407522
-3.88694347,0.00019040,-0.00537441,0.00000000,-0.00000000,0.00000001,-0.00000019,0.00000000,-0.00000000,0.00011720,-0.00323821,0.00000002,-0.00000071,0.00000001,-0.00000028,0.00000000,-0.00000000,0.00010061,-0.00292233
-3.88094047,0.00012582,-0.00382683,0.00000000,-0.00000000,0.00000000,-0.00000013,0.00000000,-0.00000000,0.00007745,-0.00230562,0.00000002,-0.00000051,0.00000001,-0.00000020,0.00000000,-0.00000000,0.00006649,-0.00208101
-3.87493747,0.00008255,-0.00270588,0.00000000,-0.00000000,0.00000000,-0.00000009,0.00000000,-0.00000000,0.00005081,-0.00163016,0.00000001,-0.00000036,0.00000000,-0.00000014,0.00000000,-0.00000000,0.00004362,-0.00147155
-3.86893447,0.00005377,-0.00189991,0.00000000,-0.00000000,0.00000000,-0.00000007,0.00000000,-0.00000000,0.00003310,-0.00114454,0.00000001,-0.00000025,0.00000000,-0.00000010,0.00000000,-0.00000000,0.00002841,-0.00103331
-3.86293147,0.00003477,-0.00132466,0.00000000,-0.00000000,0.00000000,-0.00000005,0.00000000,-0.00000000,0.00002140,-0.00079796,0.00000000,-0.00000018,0.00000000,-0.00000007,0.00000000,-0.00000000,0.00001838,-0.00072049
-3.85692846,0.00002233,-0.00091711,0.00000000,-0.00000000,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00001374,-0.00055243,0.00000000,-0.00000012,0.00000000,-0.00000005,0.00000000,-0.00000000,0.00001180,-0.00049885
-3.85092546,0.00001423,-0.00063049,0.00000000,-0.00000000,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000876,-0.00037976,0.00000000,-0.00000008,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000752,-0.00034297
-3.84492246,0.00000901,-0.00043039,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000554,-0.00025923,0.00000000,-0.00000006,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000476,-0.00023413
-3.83891946,0.00000566,-0.00029173,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000348,-0.00017571,0.00000000,-0.00000004,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000299,-0.00015871
-3.83291646,0.00000353,-0.00019635,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000217,-0.00011825,0.00000000,-0.00000003,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000187,-0.00010682
-3.82691346,0.00000219,-0.00013122,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000135,-0.00007903,0.00000000,-0.00000002,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000116,-0.00007139
-3.82091046,0.00000135,-0.00008707,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000083,-0.00005244,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000071,-0.00004738
-3.81490745,0.00000082,-0.00005737,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000051,-0.00003455,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000043,-0.00003122
-3.80890445,0.00000050,-0.00003753,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000031,-0.00002260,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000026,-0.00002042
-3.80290145,0.00000030,-0.00002438,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000018,-0.00001468,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000016,-0.00001327
-3.79689845,0.00000018,-0.00001572,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000011,-0.00000947,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000009,-0.00000856
-3.79089545,0.00000011,-0.00001007,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000007,-0.00000606,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000006,-0.00000548
-3.78489245,0.00000006,-0.00000640,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000004,-0.00000385,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000003,-0.00000348
-3.77888944,0.00000004,-0.00000404,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000002,-0.00000243,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000002,-0.00000220
-3.77288644,0.00000002,-0.00000253,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000153,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000138
-3.76688344,0.00000001,-0.00000158,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000095,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000086
-3.76088044,0.00000001,-0.00000097,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000059,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000053
-3.75487744,0.00000000,-0.00000060,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000036,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000033
-3.74887444,0.00000000,-0.00000036,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000022,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000020
-3.74287144,0.00000000,-0.00000022,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000013,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000012
-3.73686843,0.00000000,-0.00000013,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000008,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000007
-3.73086543,0.00000000,-0.00000008,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000004
-3.72486243,0.00000000,-0.00000005,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000003
-3.71885943,0.00000000,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001
-3.71285643,0.00000000,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001
-3.70685343,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001
-3.70085043,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.69484742,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.68884442,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.68284142,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000001,-0.00000001,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.67683842,0.00000001,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000001,-0.00000002,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.67083542,0.00000002,-0.00000003,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000002,0.00000002,-0.00000004,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.66483242,0.00000003,-0.00000006,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000002,-0.00000003,0.00000004,-0.00000007,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.65882941,0.00000005,-0.00000010,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000003,-0.00000006,0.00000006,-0.00000012,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.65282641,0.00000009,-0.00000016,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000005,-0.00000009,0.00000011,-0.00000020,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.64682341,0.00000015,-0.00000028,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000008,-0.00000016,0.00000018,-0.00000034,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.64082041,0.00000025,-0.00000046,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000014,-0.00000026,0.00000030,-0.00000057,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.63481741,0.00000041,-0.00000076,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000023,-0.00000043,0.00000050,-0.00000094,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.62881441,0.00000067,-0.00000125,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000038,-0.00000072,0.00000083,-0.00000155,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.62281141,0.00000110,-0.00000205,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000063,-0.00000117,0.00000135,-0.00000253,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.61680840,0.00000178,-0.00000333,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000102,-0.00000190,0.00000219,-0.00000410,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.61080540,0.00000286,-0.00000536,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000163,-0.00000306,0.00000352,-0.00000660,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.60480240,0.00000457,-0.00000857,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000261,-0.00000489,0.00000563,-0.00001056,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.59879940,0.00000724,-0.00001361,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000414,-0.00000776,0.00000892,-0.00001676,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.59279640,0.00001140,-0.00002146,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000651,-0.00001223,0.00001405,-0.00002643,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.58679340,0.00001783,-0.00003359,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00001019,-0.00001915,0.00002197,-0.00004137,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.58079040,0.00002769,-0.00005220,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00001582,-0.00002977,0.00003411,-0.00006430,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.57478739,0.00004270,-0.00008056,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00002439,-0.00004593,0.00005260,-0.00009923,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.56878439,0.00006537,-0.00012343,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00003734,-0.00007038,0.00008053,-0.00015204,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.56278139,0.00009939,-0.00018777,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00005677,-0.00010706,0.00012244,-0.00023129,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.55677839,0.00015005,-0.00028362,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00008572,-0.00016170,0.00018486,-0.00034935,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.55077539,0.00022497,-0.00042533,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00012851,-0.00024250,0.00027715,-0.00052391,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.54477239,0.00033493,-0.00063331,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000001,0.00000001,-0.00000002,0.00019132,-0.00036107,0.00041262,-0.00078008,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.53876938,0.00049517,-0.00093626,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000001,-0.00000003,0.00028286,-0.00053378,0.00061003,-0.00115325,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.53276638,0.00072699,-0.00137428,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000002,-0.00000004,0.00041528,-0.00078350,0.00089562,-0.00169278,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.52676338,0.00105994,-0.00200284,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000001,-0.00000002,0.00000003,-0.00000006,0.00060548,-0.00114184,0.00130580,-0.00246701,0.00000000,-0.00000000,0.00000000,-0.00000000
-3.52076038,0.00153467,-0.00289811,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000002,-0.00000003,0.00000004,-0.00000008,0.00087666,-0.00165221,0.00189064,-0.00356975,0.00000000,-0.00000000,0.00000000,-0.00000001
-3.51475738,0.00220665,-0.00416367,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000002,-0.00000004,0.00000006,-0.00000012,0.00126052,-0.00237368,0.00271849,-0.00512861,0.00000000,-0.00000000,0.00000000,-0.00000001
-3.50875438,0.00315094,-0.00593927,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000003,-0.00000006,0.00000009,-0.00000017,0.00179995,-0.00338589,0.00388182,-0.00731570,0.00000000,-0.00000000,0.00000001,-0.00000001
-3.50275138,0.00446830,-0.00841172,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000005,-0.00000009,0.00000013,-0.00000024,0.00255248,-0.00479533,0.00550474,-0.01036113,0.00000000,-0.00000000,0.00000001,-0.00000002
-3.49674837,0.00629279,-0.01182854,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000007,-0.00000012,0.00000018,-0.00000033,0.00359471,-0.00674309,0.00775243,-0.01456979,0.00000000,-0.00000000,0.00000001,-0.00000002
-3.49074537,0.00880132,-0.01651477,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000009,-0.00000017,0.00000026,-0.00000047,0.00502770,-0.00941443,0.01084283,-0.02034202,0.00000000,-0.00000000,0.00000002,-0.00000003
-3.48474237,0.01222536,-0.02289332,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000013,-0.00000024,0.00000036,-0.00000064,0.00698368,-0.01305042,0.01506108,-0.02819875,0.00000000,-0.00000000,0.00000002,-0.00000004
-3.47873937,0.01686511,-0.03150938,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000017,-0.00000033,0.00000049,-0.00000089,0.00963414,-0.01796179,0.02077705,-0.03881151,0.00000000,-0.00000000,0.00000003,-0.00000006
-3.47273637,0.02310660,-0.04305919,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000024,-0.00000044,0.00000068,-0.00000121,0.01319961,-0.02454536,0.02846627,-0.05303786,0.00000000,-0.00000000,0.00000004,-0.00000008
-3.46673337,0.03144177,-0.05842337,0.00000000,-0.00000000,0.00000001,-0.00000000,0.00000032,-0.00000060,0.00000092,-0.00000164,0.01796111,-0.03330307,0.03873483,-0.07196250,0.00000000,-0.00000000,0.00000005,-0.00000011
-3.46073037,0.04249204,-0.07870498,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000044,-0.00000081,0.00000125,-0.00000221,0.02427363,-0.04486358,0.05234825,-0.09694410,0.00000000,-0.00000000,0.00000007,-0.00000014
-3.45472736,0.05703520,-0.10527195,0.00000000,-0.00000000,0.00000001,-0.00000001,0.00000059,-0.00000109,0.00000167,-0.00000296,0.03258152,-0.06000652,0.07026476,-0.12966755,0.00000000,-0.00000000,0.00000010,-0.00000019
-3.44872436,0.07603590,-0.13980345,0.00000000,-0.00000000,0.00000002,-0.00000001,0.00000078,-0.00000144,0.00000223,-0.00000393,0.04343585,-0.07968887,0.09367276,-0.17220116,0.00000000,-0.00000000,0.00000013,-0.00000026
-3.44272136,0.10067927,-0.18433929,0.00000000,-0.00000000,0.00000002,-0.00000002,0.00000104,-0.00000190,0.00000296,-0.00000518,0.05751366,-0.10507315,0.12403227,-0.22705737,0.00000000,-0.00000000,0.00000017,-0.00000034
-3.43671836,0.13240750,-0.24133077,0.00000000,-0.00000000,0.00000003,-0.00000002,0.00000137,-0.00000249,0.00000389,-0.00000678,0.07563884,-0.13755634,0.16312000,-0.29725550,0.00000000,-0.00000000,0.00000023,-0.00000044
-3.43071536,0.17295841,-0.31369112,0.00000000,-0.00000000,0.00000004,-0.00000003,0.00000178,-0.00000324,0.00000508,-0.00000881,0.09880418,-0.17879864,0.21307688,-0.38638383,0.00000000,-0.00000000,0.00000029,-0.00000058
-3.42471236,0.22440517,-0.40484284,0.00000000,-0.00000000,0.00000005,-0.00000004,0.00000231,-0.00000418,0.00000660,-0.00001137,0.12819405,-0.23075043,0.27645695,-0.49865790,0.00000000,-0.00000000,0.00000038,-0.00000075
-3.41870935,0.28919550,-0.51875870,0.00000000,-0.00000000,0.00000007,-0.00000005,0.00000298,-0.00000535,0.00000850,-0.00001457,0.16520682,-0.29567562,0.35627569,-0.63897099,0.00000000,-0.00000000,0.00000049,-0.00000096
-3.41270635,0.37018867,-0.65999245,0.00000000,-0.00000000,0.00000010,-0.00000006,0.00000381,-0.00000681,0.00001089,-0.00001853,0.21147598,-0.37616916,0.45605560,-0.81293203,0.00000000,-0.00000000,0.00000063,-0.00000122
-3.40670335,0.47068785,-0.83369494,0.00000000,-0.00000000,0.00000013,-0.00000008,0.00000485,-0.00000860,0.00001385,-0.00002340,0.26888862,-0.47516613,0.57986603,-1.02688532,0.00000000,-0.00000000,0.00000080,-0.00000154
-3.40070035,0.59446521,-1.04561051,0.00000000,-0.00000000,0.00000017,-0.00000010,0.00000612,-0.00001079,0.00001751,-0.00002934,0.33959980,-0.59593975,0.73235413,-1.28790621,0.00000000,-0.00000000,0.00000101,-0.00000193
-3.39469735,0.74577653,-1.30204877,0.00000000,-0.00000000,0.00000022,-0.00000012,0.00000767,-0.00001344,0.00002197,-0.00003653,0.42604088,-0.74208521,0.91876282,-1.60376625,0.00000000,-0.00000000,0.00000126,-0.00000241
-3.38869435,0.92936203,-1.60982645,0.00000000,-0.00000000,0.00000029,-0.00000015,0.00000956,-0.00001661,0.00002739,-0.00004515,0.53092002,-0.91748656,1.14493182,-1.98286157,0.00000000,-0.00000000,0.00000157,-0.00000297
-3.38269135,1.15042969,-1.97617462,0.00000000,-0.00000000,0.00000037,-0.00000019,0.00001182,-0.00002039,0.00003393,-0.00005541,0.65721266,-1.12626374,1.41727717,-2.43409863,0.00000000,-0.00000000,0.00000194,-0.00000365
-3.37668834,1.41461761,-2.40860717,0.00000000,-0.00000000,0.00000047,-0.00000023,0.00001453,-0.00002485,0.00004174,-0.00006752,0.80813998,-1.37269771,1.74274475,-2.96673223,0.00000000,-0.00000000,0.00000238,-0.00000445
-3.37068534,1.72793177,-2.91474779,0.00000000,-0.00000000,0.00000059,-0.00000028,0.00001774,-0.00003008,0.00005101,-0.00008169,0.98713339,-1.66113173,2.12873362,-3.59015235,0.00000000,-0.00000000,0.00000290,-0.00000539
-3.36468234,2.09665615,-3.50211403,0.00000000,-0.00000000,0.00000074,-0.00000033,0.00002152,-0.00003613,0.00006193,-0.00009813,1.19778321,-1.99584839,2.58298540,-4.31361819,0.00000000,-0.00000000,0.00000352,-0.00000648
-3.35867934,2.52723306,-4.17785942,0.00000000,-0.00000000,0.00000092,-0.00000040,0.00002593,-0.00004310,0.00007469,-0.00011704,1.44377025,-2.38092259,3.11343671,-5.14594056,0.00000000,-0.00000000,0.00000424,-0.00000773
-3.35267634,3.02611190,-4.94847684,0.00000000,-0.00000000,0.00000114,-0.00000048,0.00003103,-0.00005105,0.00008948,-0.00013860,1.72877946,-2.82005252,3.72803293,-6.09511649,0.00000000,-0.00000000,0.00000506,-0.00000916
-3.34667334,3.59956653,-5.81946926,0.00000000,-0.00000000,0.00000140,-0.00000057,0.00003690,-0.00006004,0.00010650,-0.00016296,2.05639556,-3.31637207,4.43450318,-7.16792369,0.00000000,-0.00000000,0.00000601,-0.00001078
-3.34067034,4.25348239,-6.79499699,0.00000000,-0.00000000,0.00000171,-0.00000067,0.00004358,-0.00007010,0.00012592,-0.00019023,2.42998145,-3.87224985,5.24009806,-8.36948606,0.00000000,-0.00000000,0.00000710,-0.00001259
-3.33466733,4.99311657,-7.87751331,0.00000000,-0.00000000,0.00000207,-0.00000078,0.00005113,-0.00008126,0.00014790,-0.00022049,2.85254114,-4.48908156,6.15129408,-9.70282494,0.00000000,-0.00000000,0.00000832,-0.00001459
-3.32866433,5.82283585,-9.06740344,0.00000000,-0.00000000,0.00000249,-0.00000090,0.00005960,-0.00009353,0.00017257,-0.00025373,3.32657003,-5.16708439,7.17347091,-11.16841440,0.00000000,-0.00000000,0.00000968,-0.00001680
-3.32266133,6.74583968,-10.36264401,0.00000000,-0.00000000,0.00000298,-0.00000103,0.00006901,-0.00010689,0.00020004,-0.00028991,3.85389671,-5.90510300,8.31057016,-12.76376182,0.00000000,-0.00000000,0.00001120,-0.00001921
-3.31665833,7.76387721,-11.75850182,0.00000000,-0.00000000,0.00000353,-0.00000118,0.00007938,-0.00012128,0.00023037,-0.00032889,4.43552123,-6.70043793,9.56474669,-14.48303686,0.00000000,-0.00000000,0.00001287,-0.00002180
-3.31065533,8.87696901,-13.24729163,0.00000000,-0.00000000,0.00000415,-0.00000134,0.00009072,-0.00013663,0.00026355,-0.00037045,5.07145611,-7.54870779,10.93602584,-16.31677321,0.00000000,-0.00000000,0.00001469,-0.00002457
-3.30465233,10.08314591,-14.81821256,0.00000000,-0.00000000,0.00000485,-0.00000151,0.00010299,-0.00015283,0.00029954,-0.00041429,5.76057713,-8.44375600,12.42198173,-18.25166700,0.00000000,-0.00000000,0.00001666,-0.00002749
-3.29864932,11.37821841,-16.45728078,0.00000000,-0.00000000,0.00000563,-0.00000168,0.00011616,-0.00016973,0.00033821,-0.00046001,6.50049153,-9.37761268,14.01745305,-20.27049401,0.00000000,-0.00000000,0.00001877,-0.00003054
-3.29264632,12.75559031,-18.14737399,0.00000000,-0.00000000,0.00000648,-0.00000187,0.00013015,-0.00018715,0.00037938,-0.00050714,7.28743151,-10.34052001,15.71431362,-22.35216440,0.00000000,-0.00000000,0.00002100,-0.00003369
-3.28664332,14.20613067,-19.86839870,0.00000000,-0.00000000,0.00000741,-0.00000205,0.00014488,-0.00020489,0.00042278,-0.00055511,8.11618108,-11.32102775,17.50131450,-24.47192884,0.00000000,-0.00000000,0.00002335,-0.00003689
-3.28064032,15.71811646,-21.59758651,0.00000000,-0.00000000,0.00000842,-0.00000224,0.00016021,-0.00022271,0.00046805,-0.00060329,8.98004320,-12.30616207,19.36401350,-26.60174339,0.00000000,-0.00000000,0.00002580,-0.00004011
-3.27463732,17.27725737,-23.30991912,0.00000000,-0.00000000,0.00000949,-0.00000244,0.00017601,-0.00024036,0.00051479,-0.00065098,9.87085397,-13.28166788,21.28480557,-28.71079306,0.00000000,-0.00000000,0.00002831,-0.00004330
-3.26863432,18.86681084,-24.97867559,0.00000000,-0.00000000,0.00001061,-0.00000263,0.00019211,-0.00025755,0.00056249,-0.00069743,10.77904829,-14.23232068,23.24306464,-30.76616582,0.00000000,-0.00000000,0.00003086,-0.00004642
