energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.27463732,0.13148101,0.02293494,0.01414993,0.09832019,0.03817320,0.00000861,0.02104637,0.03482313,0.00000000
-3.26863432,0.11448251,0.01985464,0.01226690,0.08559141,0.03327617,0.00001143,0.01840640,0.03026900,0.00000000
-3.26263132,0.09921058,0.01708430,0.01057332,0.07410016,0.02887728,0.00001520,0.01604819,0.02615539,0.00000000
-3.25662831,0.08566882,0.01461479,0.00906505,0.06385038,0.02498092,0.00002017,0.01397836,0.02248009,0.00000000
-3.25062531,0.07384262,0.01243407,0.00773609,0.05482869,0.02158608,0.00002663,0.01220111,0.01923490,0.00000000
-3.24462231,0.06370473,0.01052785,0.00657901,0.04700857,0.01868814,0.00003496,0.01071937,0.01640693,0.00000000
-3.23861931,0.05522100,0.00888024,0.00558544,0.04035450,0.01628062,0.00004559,0.00953586,0.01398000,0.00000000
-3.23261631,0.04835615,0.00747450,0.00474653,0.03482610,0.01435699,0.00005904,0.00865432,0.01193601,0.00000000
-3.22661331,0.04307929,0.00629366,0.00405338,0.03038206,0.01291237,0.00007593,0.00808048,0.01025628,0.00000000
-3.22061031,0.03936896,0.00532120,0.00349750,0.02698362,0.01194510,0.00009697,0.00782310,0.00892269,0.00000000
-3.21460730,0.03721758,0.00454160,0.00307119,0.02459768,0.01145813,0.00012295,0.00789485,0.00791882,0.00000000
-3.20860430,0.03663515,0.00394089,0.00276780,0.02319932,0.01146014,0.00015480,0.00831293,0.00723076,0.00000000
-3.20260130,0.03765204,0.00350703,0.00258204,0.02277371,0.01196637,0.00019352,0.00909963,0.00684790,0.00000000
-3.19659830,0.04032081,0.00323027,0.00251012,0.02331739,0.01299925,0.00024021,0.01028258,0.00676336,0.00000000
-3.19059530,0.04471698,0.00310343,0.00254991,0.02483898,0.01458851,0.00029605,0.01189475,0.00697439,0.00000000
-3.18459230,0.05093865,0.00312205,0.00270090,0.02735909,0.01677105,0.00036228,0.01397426,0.00748245,0.00000000
-3.17858929,0.05910499,0.00328449,0.00296423,0.03090980,0.01959042,0.00044019,0.01656379,0.00829315,0.00000000
-3.17258629,0.06935346,0.00359202,0.00334254,0.03553337,0.02309581,0.00053107,0.01970977,0.00941605,0.00000000
-3.16658329,0.08183597,0.00404876,0.00383982,0.04128057,0.02734072,0.00063618,0.02346120,0.01086424,0.00000000
-3.16058029,0.09671380,0.00466166,0.00446115,0.04820841,0.03238123,0.00075670,0.02786825,0.01265380,0.00000000
-3.15457729,0.11415147,0.00544036,0.00521242,0.05637760,0.03827384,0.00089369,0.03298048,0.01480313,0.00000000
-3.14857429,0.13430968,0.00639705,0.00609998,0.06584959,0.04507304,0.00104803,0.03884493,0.01733216,0.00000000
-3.14257129,0.15733741,0.00754635,0.00713027,0.07668351,0.05282856,0.00122035,0.04550388,0.02026150,0.00000000
-3.13656828,0.18336349,0.00890503,0.00830939,0.08893298,0.06158242,0.00141097,0.05299256,0.02361150,0.00000000
-3.13056528,0.21248783,0.01049187,0.00964266,0.10264300,0.07136582,0.00161986,0.06133676,0.02740131,0.00000000
-3.12456228,0.24477259,0.01232730,0.01113418,0.11784697,0.08219609,0.00184657,0.07055048,0.03164792,0.00000000
-3.11855928,0.28023379,0.01443320,0.01278641,0.13456409,0.09407369,0.00209019,0.08063368,0.03636524,0.00000000
-3.11255628,0.31883351,0.01683247,0.01459974,0.15279703,0.10697947,0.00234929,0.09157030,0.04156323,0.00000000
-3.10655328,0.36047327,0.01954875,0.01657213,0.17253022,0.12087232,0.00262193,0.10332658,0.04724711,0.00000000
-3.10055028,0.40498880,0.02260589,0.01869879,0.19372869,0.13568739,0.00290564,0.11584987,0.05341670,0.00000000
-3.09454727,0.45214672,0.02602748,0.02097195,0.21633743,0.15133486,0.00319743,0.12906795,0.06006585,0.00000000
-3.08854427,0.50164322,0.02983627,0.02338068,0.24028148,0.16769964,0.00349383,0.14288900,0.06718208,0.00000000
-3.08254127,0.55310514,0.03405353,0.02591084,0.26546650,0.18464178,0.00379091,0.15720219,0.07474621,0.00000000
-3.07653827,0.60609349,0.03869819,0.02854508,0.29177982,0.20199795,0.00408442,0.17187903,0.08273234,0.00000000
-3.07053527,0.66010946,0.04378611,0.03126304,0.31909200,0.21958375,0.00436983,0.18677540,0.09110775,0.00000000
-3.06453227,0.71460287,0.04932903,0.03404154,0.34725844,0.23719700,0.00464246,0.20173421,0.09983303,0.00000000
-3.05852926,0.76898270,0.05533359,0.03685497,0.37612129,0.25462189,0.00489760,0.21658867,0.10886231,0.00000000
-3.05252626,0.82262964,0.06180022,0.03967564,0.40551114,0.27163382,0.00513065,0.23116601,0.11814345,0.00000000
-3.04652326,0.87490995,0.06872200,0.04247436,0.43524861,0.28800489,0.00533725,0.24529160,0.12761840,0.00000000
-3.04052026,0.92519038,0.07608353,0.04522097,0.46514559,0.30350972,0.00551343,0.25879320,0.13722350,0.00000000
-3.03451726,0.97285340,0.08385987,0.04788489,0.49500612,0.31793144,0.00565571,0.27150531,0.14688984,0.00000000
-3.02851426,1.01731225,0.09201559,0.05043579,0.52462690,0.33106770,0.00576124,0.28327327,0.15654364,0.00000000
-3.02251126,1.05802521,0.10050392,0.05284414,0.55379732,0.34273625,0.00582789,0.29395717,0.16610662,0.00000000
-3.01650825,1.09450859,0.10926629,0.05508182,0.58229944,0.35278006,0.00585430,0.30343525,0.17549640,0.00000000
-3.01050525,1.12634784,0.11823207,0.05712260,0.60990763,0.36107172,0.00583997,0.31160669,0.18462706,0.00000000
-3.00450225,1.15320653,0.12731873,0.05894267,0.63638855,0.36751684,0.00578522,0.31839380,0.19340969,0.00000000
-2.99849925,1.17483286,0.13643247,0.06052103,0.66150123,0.37205643,0.00569124,0.32374335,0.20175313,0.00000000
-2.99249625,1.19106357,0.14546930,0.06183978,0.68499791,0.37466814,0.00555998,0.32762725,0.20956491,0.00000000
-2.98649325,1.20182514,0.15431662,0.06288445,0.70662555,0.37536631,0.00539413,0.33004238,0.21675234,0.00000000
-2.98049025,1.20713248,0.16285529,0.06364410,0.72612835,0.37420083,0.00519704,0.33100973,0.22322390,0.00000000
-2.97448724,1.20708522,0.17096224,0.06411149,0.74325133,0.37125492,0.00497257,0.33057288,0.22889081,0.00000000
-2.96848424,1.20186185,0.17851332,0.06428309,0.75774512,0.36664193,0.00472496,0.32879594,0.23366888,0.00000000
-2.96248124,1.19171215,0.18538666,0.06415906,0.76937169,0.36050128,0.00445876,0.32576099,0.23748048,0.00000000
-2.95647824,1.17694818,0.19146608,0.06374317,0.77791111,0.35299378,0.00417864,0.32156521,0.24025671,0.00000000
-2.95047524,1.15793425,0.19664463,0.06304270,0.78316894,0.34429643,0.00388927,0.31631785,0.24193963,0.00000000
-2.94447224,1.13507632,0.20082800,0.06206825,0.78498391,0.33459705,0.00359522,0.31013701,0.24248438,0.00000000
-2.93846923,1.10881115,0.20393778,0.06083357,0.78323560,0.32408880,0.00330083,0.30314649,0.24186127,0.00000000
-2.93246623,1.07959552,0.20591419,0.05935530,0.77785155,0.31296487,0.00301011,0.29547275,0.24005750,0.00000000
-2.92646323,1.04789592,0.20671842,0.05765273,0.76881352,0.30141354,0.00272673,0.28724201,0.23707868,0.00000000
-2.92046023,1.01417880,0.20633421,0.05574747,0.75616235,0.28961363,0.00245387,0.27857769,0.23294974,0.00000000
-2.91445723,0.97890182,0.20476880,0.05366317,0.74000108,0.27773070,0.00219429,0.26959807,0.22771543,0.00000000
-2.90845423,0.94250608,0.20205306,0.05142514,0.72049629,0.26591382,0.00195026,0.26041446,0.22144020,0.00000000
-2.90245123,0.90540957,0.19824081,0.04905998,0.69787713,0.25429326,0.00172360,0.25112959,0.21420753,0.00000000
-2.89644822,0.86800198,0.19340751,0.04659522,0.67243241,0.24297889,0.00151570,0.24183659,0.20611860,0.00000000
-2.89044522,0.83064084,0.18764812,0.04405889,0.64450556,0.23205949,0.00132760,0.23261832,0.19729055,0.00000000
-2.88444222,0.79364925,0.18107458,0.04147914,0.61448792,0.22160284,0.00116001,0.22354718,0.18785419,0.00000000
-2.87843922,0.75731499,0.17381272,0.03888383,0.58281049,0.21165661,0.00101339,0.21468540,0.17795144,0.00000000
-2.87243622,0.72189118,0.16599900,0.03630018,0.54993471,0.20224995,0.00088806,0.20608576,0.16773250,0.00000000
-2.86643322,0.68759845,0.15777713,0.03375445,0.51634264,0.19339572,0.00078425,0.19779271,0.15735297,0.00000000
-2.86043022,0.65462833,0.14929469,0.03127160,0.48252715,0.18509322,0.00070218,0.18984392,0.14697100,0.00000000
-2.85442721,0.62314806,0.14070005,0.02887514,0.44898242,0.17733132,0.00064217,0.18227213,0.13674463,0.00000000
-2.84842421,0.59330623,0.13213959,0.02658687,0.41619524,0.17009191,0.00060467,0.17510727,0.12682938,0.00000000
-2.84242121,0.56523932,0.12375530,0.02442686,0.38463754,0.16335340,0.00059036,0.16837878,0.11737627,0.00000000
-2.83641821,0.53907866,0.11568296,0.02241336,0.35476022,0.15709430,0.00060019,0.16211794,0.10853015,0.00000000
-2.83041521,0.51495745,0.10805077,0.02056290,0.32698846,0.15129652,0.00063541,0.15636017,0.10042854,0.00000000
-2.82441221,0.49301756,0.10097857,0.01889031,0.30171852,0.14594841,0.00069763,0.15114718,0.09320086,0.00000000
-2.81840920,0.47341558,0.09457746,0.01740892,0.27931592,0.14104744,0.00078881,0.14652871,0.08696799,0.00000000
-2.81240620,0.45632775,0.08894990,0.01613071,0.26011469,0.13660214,0.00091126,0.14256395,0.08184213,0.00000000
-2.80640320,0.44195344,0.08419011,0.01506651,0.24441744,0.13263354,0.00106761,0.13932226,0.07792683,0.00000000
-2.80040020,0.43051682,0.08038471,0.01422618,0.23249587,0.12917580,0.00126082,0.13688328,0.07531712,0.00000000
-2.79439720,0.42226645,0.07761356,0.01361881,0.22459138,0.12627609,0.00149407,0.13533630,0.07409953,0.00000000
-2.78839420,0.41747262,0.07595063,0.01325286,0.22091525,0.12399368,0.00177070,0.13477879,0.07435207,0.00000000
-2.78239120,0.41642253,0.07546484,0.01313624,0.22164826,0.12239829,0.00209417,0.13531417,0.07614389,0.00000000
-2.77638819,0.41941319,0.07622095,0.01327640,0.22693929,0.12156772,0.00246792,0.13704880,0.07953469,0.00000000
-2.77038519,0.42674242,0.07828032,0.01368029,0.23690289,0.12158491,0.00289533,0.14008822,0.08457385,0.00000000
-2.76438219,0.43869824,0.08170162,0.01435433,0.25161562,0.12253455,0.00337956,0.14453295,0.09129923,0.00000000
-2.75837919,0.45554712,0.08654155,0.01530429,0.27111141,0.12449930,0.00392349,0.15047379,0.09973571,0.00000000
-2.75237619,0.47752162,0.09285553,0.01653519,0.29537597,0.12755596,0.00452965,0.15798691,0.10989363,0.00000000
-2.74637319,0.50480809,0.10069853,0.01805109,0.32434066,0.13177159,0.00520010,0.16712909,0.12176720,0.00000000
-2.74037019,0.53753522,0.11012600,0.01985499,0.35787632,0.13719995,0.00593644,0.17793305,0.13533294,0.00000000
-2.73436718,0.57576383,0.12119502,0.02194865,0.39578741,0.14387831,0.00673978,0.19040349,0.15054846,0.00000000
-2.72836418,0.61947895,0.13396567,0.02433252,0.43780715,0.15182485,0.00761068,0.20451373,0.16735173,0.00000000
-2.72236118,0.66858437,0.14850264,0.02700565,0.48359419,0.16103680,0.00854929,0.22020347,0.18566077,0.00000000
-2.71635818,0.72290045,0.16487699,0.02996577,0.53273136,0.17148940,0.00955533,0.23737765,0.20537418,0.00000000
-2.71035518,0.78216511,0.18316803,0.03320929,0.58472683,0.18313584,0.01062825,0.25590667,0.22637242,0.00000000
-2.70435218,0.84603851,0.20346513,0.03673150,0.63901830,0.19590802,0.01176730,0.27562795,0.24851982,0.00000000
-2.69834917,0.91411090,0.22586922,0.04052675,0.69498008,0.20971828,0.01297171,0.29634893,0.27166746,0.00000000
-2.69234617,0.98591360,0.25049381,0.04458867,0.75193340,0.22446197,0.01424080,0.31785142,0.29565668,0.00000000
-2.68634317,1.06093240,0.27746525,0.04891042,0.80915946,0.24002057,0.01557413,0.33989709,0.32032315,0.00000000
-2.68034017,1.13862272,0.30692179,0.05348491,0.86591517,0.25626552,0.01697165,0.36223396,0.34550117,0.00000000
-2.67433717,1.21842556,0.33901133,0.05830492,0.92145075,0.27306212,0.01843373,0.38460359,0.37102816,0.00000000
-2.66833417,1.29978341,0.37388751,0.06336315,0.97502871,0.29027361,0.01996126,0.40674863,0.39674879,0.00000000
-2.66233117,1.38215484,0.41170393,0.06865215,1.02594316,0.30776505,0.02155565,0.42842038,0.42251868,0.00000000
-2.65632816,1.46502706,0.45260650,0.07416403,1.07353876,0.32540671,0.02321870,0.44938600,0.44820724,0.00000000
-2.65032516,1.54792534,0.49672380,0.07989004,1.11722823,0.34307679,0.02495256,0.46943488,0.47369949,0.00000000
-2.64432216,1.63041877,0.54415572,0.08581992,1.15650760,0.36066344,0.02675946,0.48838407,0.49889667,0.00000000
-2.63831916,1.71212170,0.59496070,0.09194109,1.19096840,0.37806563,0.02864145,0.50608221,0.52371549,0.00000000
-2.63231616,1.79269092,0.64914198,0.09823771,1.22030621,0.39519318,0.03060013,0.52241206,0.54808602,0.00000000
-2.62631316,1.87181852,0.70663350,0.10468962,1.24432510,0.41196568,0.03263619,0.53729114,0.57194839,0.00000000
-2.62031016,1.94922109,0.76728626,0.11127121,1.26293773,0.42831059,0.03474910,0.55067086,0.59524833,0.00000000
-2.61430715,2.02462596,0.83085593,0.11795041,1.27616122,0.44416050,0.03693663,0.56253394,0.61793198,0.00000000
-2.60830415,2.09775548,0.89699267,0.12468773,1.28410913,0.45944995,0.03919448,0.57289036,0.63994029,0.00000000
-2.60230115,2.16831085,0.96523392,0.13143556,1.28697990,0.47411200,0.04151591,0.58177224,0.66120331,0.00000000
-2.59629815,2.23595655,1.03500117,0.13813775,1.28504268,0.48807481,0.04389142,0.58922786,0.68163506,0.00000000
-2.59029515,2.30030704,1.10560125,0.14472959,1.27862123,0.50125865,0.04630851,0.59531518,0.70112910,0.00000000
-2.58429215,2.36091697,1.17623272,0.15113827,1.26807694,0.51357353,0.04875155,0.60009549,0.71955552,0.00000000
-2.57828914,2.41727594,1.24599760,0.15728369,1.25379190,0.52491783,0.05120177,0.60362732,0.73675945,0.00000000
-2.57228614,2.46880892,1.31391849,0.16307998,1.23615296,0.53517806,0.05363732,0.60596128,0.75256149,0.00000000
-2.56628314,2.51488256,1.37896061,0.16843729,1.21553757,0.54422985,0.05603352,0.60713586,0.76676004,0.00000000
-2.56028014,2.55481773,1.44005841,0.17326416,1.19230215,0.55194035,0.05836321,0.60717475,0.77913567,0.00000000
-2.55427714,2.58790800,1.49614553,0.17747012,1.16677337,0.55817185,0.06059722,0.60608566,0.78945737,0.00000000
-2.54827414,2.61344323,1.54618730,0.18096866,1.13924271,0.56278658,0.06270498,0.60386067,0.79749029,0.00000000
-2.54227114,2.63073735,1.58921410,0.18368019,1.10996431,0.56565250,0.06465516,0.60047831,0.80300483,0.00000000
-2.53626813,2.63915891,1.62435445,0.18553508,1.07915597,0.56664960,0.06641652,0.59590694,0.80578639,0.00000000
-2.53026513,2.63816283,1.65086610,0.18647641,1.04700291,0.56567670,0.06795862,0.59010942,0.80564549,0.00000000
-2.52426213,2.62732166,1.66816376,0.18646251,1.01366387,0.56265804,0.06925277,0.58304869,0.80242749,0.00000000
-2.51825913,2.60635458,1.67584222,0.18546901,0.97927887,0.55754955,0.07027278,0.57469392,0.79602159,0.00000000
-2.51225613,2.57515269,1.67369359,0.18349031,0.94397796,0.55034427,0.07099585,0.56502688,0.78636849,0.00000000
-2.50625313,2.53379894,1.66171807,0.18054040,0.90789028,0.54107675,0.07140326,0.55404808,0.77346633,0.00000000
-2.50025013,2.48258168,1.64012750,0.17665311,0.87115280,0.52982601,0.07148105,0.54178239,0.75737460,0.00000000
-2.49424712,2.42200106,1.60934169,0.17188147,0.83391802,0.51671697,0.07122057,0.52828371,0.73821583,0.00000000
-2.48824412,2.35276766,1.56997766,0.16629658,0.79636027,0.50192028,0.07061889,0.51363846,0.71617485,0.00000000
-2.48224112,2.27579347,1.52283225,0.15998574,0.75868012,0.48565036,0.06967903,0.49796764,0.69149589,0.00000000
-2.47623812,2.19217541,1.46885900,0.15305011,0.72110677,0.46816183,0.06841005,0.48142735,0.66447741,0.00000000
-2.47023512,2.10317203,1.40914026,0.14560192,0.68389808,0.44974447,0.06682694,0.46420759,0.63546513,0.00000000
-2.46423212,2.01017443,1.34485575,0.13776145,0.64733865,0.43071675,0.06495039,0.44652946,0.60484346,0.00000000
-2.45822911,1.91467240,1.27724890,0.12965376,0.61173560,0.41141829,0.06280627,0.42864076,0.57302574,0.00000000
-2.45222611,1.81821719,1.20759227,0.12140551,0.57741277,0.39220151,0.06042510,0.41081024,0.54044385,0.00000000
-2.44622311,1.72238225,1.13715339,0.11314178,0.54470324,0.37342272,0.05784125,0.39332050,0.50753741,0.00000000
-2.44022011,1.62872340,1.06716209,0.10498325,0.51394082,0.35543290,0.05509211,0.37646008,0.47474316,0.00000000
-2.43421711,1.53873963,0.99878054,0.09704357,0.48545076,0.33856870,0.05221714,0.36051484,0.44248485,0.00000000
-2.42821411,1.45383604,0.93307669,0.08942721,0.45954016,0.32314356,0.04925687,0.34575896,0.41116399,0.00000000
-2.42221111,1.37528971,0.87100185,0.08222768,0.43648846,0.30943960,0.04625189,0.33244608,0.38115167,0.00000000
-2.41620810,1.30421984,0.81337284,0.07552631,0.41653834,0.29770023,0.04324187,0.32080064,0.35278175,0.00000000
-2.41020510,1.24156259,0.76085893,0.06939138,0.39988751,0.28812389,0.04026464,0.31101005,0.32634546,0.00000000
-2.40420210,1.18805148,0.71397359,0.06387778,0.38668154,0.28085889,0.03735533,0.30321780,0.30208754,0.00000000
-2.39819910,1.14420360,0.67307114,0.05902697,0.37700817,0.27599970,0.03454569,0.29751783,0.28020382,0.00000000
-2.39219610,1.11031207,0.63834765,0.05486736,0.37089313,0.27358461,0.03186349,0.29395053,0.26084025,0.00000000
-2.38619310,1.08644456,0.60984625,0.05141496,0.36829775,0.27359506,0.02933216,0.29250041,0.24409328,0.00000000
-2.38019010,1.07244809,0.58746592,0.04867420,0.36911848,0.27595636,0.02697055,0.29309571,0.23001135,0.00000000
-2.37418709,1.06795974,0.57097366,0.04663892,0.37318825,0.28054015,0.02479290,0.29560988,0.21859742,0.00000000
-2.36818409,1.07242283,0.56001923,0.04529352,0.38027979,0.28716834,0.02280898,0.29986519,0.20981230,0.00000000
-2.36218109,1.08510834,0.55415211,0.04461403,0.39011081,0.29561850,0.02102438,0.30563808,0.20357863,0.00000000
-2.35617809,1.10514064,0.55284000,0.04456926,0.40235082,0.30563065,0.01944099,0.31266643,0.19978529,0.00000000
-2.35017509,1.13152708,0.55548838,0.04512188,0.41662957,0.31691518,0.01805758,0.32065831,0.19829212,0.00000000
-2.34417209,1.16319039,0.56146053,0.04622950,0.43254675,0.32916176,0.01687046,0.32930204,0.19893481,0.00000000
-2.33816908,1.19900300,0.57009758,0.04784556,0.44968277,0.34204901,0.01587424,0.33827719,0.20152977,0.00000000
-2.33216608,1.23782237,0.58073795,0.04992028,0.46761014,0.35525451,0.01506264,0.34726606,0.20587897,0.00000000
-2.32616308,1.27852607,0.59273582,0.05240150,0.48590529,0.36846495,0.01442919,0.35596530,0.21177458,0.00000000
-2.32016008,1.32004566,0.60547808,0.05523543,0.50416025,0.38138610,0.01396806,0.36409709,0.21900342,0.00000000
-2.31415708,1.36139815,0.61839952,0.05836740,0.52199395,0.39375203,0.01367465,0.37141956,0.22735117,0.00000000
-2.30815408,1.40171403,0.63099566,0.06174262,0.53906266,0.40533351,0.01354623,0.37773574,0.23660623,0.00000000
-2.30215108,1.44026102,0.64283321,0.06530688,0.55506915,0.41594507,0.01358230,0.38290098,0.24656332,0.00000000
-2.29614807,1.47646238,0.65355769,0.06900723,0.56977043,0.42545044,0.01378494,0.38682813,0.25702672,0.00000000
-2.29014507,1.50990945,0.66289826,0.07279279,0.58298354,0.43376624,0.01415888,0.38949049,0.26781317,0.00000000
-2.28414207,1.54036766,0.67066966,0.07661538,0.59458931,0.44086358,0.01471145,0.39092218,0.27875438,0.00000000
-2.27813907,1.56777586,0.67677119,0.08043028,0.60453390,0.44676759,0.01545235,0.39121589,0.28969912,0.00000000
-2.27213607,1.59223894,0.68118301,0.08419689,0.61282806,0.45155482,0.01639316,0.39051817,0.30051489,0.00000000
-2.26613307,1.61401393,0.68395991,0.08787936,0.61954405,0.45534852,0.01754677,0.38902225,0.31108911,0.00000000
-2.26013007,1.63349005,0.68522282,0.09144708,0.62481044,0.45831202,0.01892657,0.38695882,0.32132972,0.00000000
-2.25412706,1.65116350,0.68514840,0.09487513,0.62880487,0.46064048,0.02054560,0.38458504,0.33116527,0.00000000
-2.24812406,1.66760791,0.68395726,0.09814446,0.63174508,0.46255123,0.02241552,0.38217232,0.34054437,0.00000000
-2.24212106,1.68344151,0.68190104,0.10124200,0.63387851,0.46427314,0.02454554,0.37999339,0.34943453,0.00000000
-2.23611806,1.69929251,0.67924907,0.10416043,0.63547092,0.46603545,0.02694137,0.37830921,0.35782032,0.00000000
-2.23011506,1.71576386,0.67627492,0.10689785,0.63679435,0.46805657,0.02960416,0.37735628,0.36570101,0.00000000
-2.22411206,1.73339906,0.67324341,0.10945708,0.63811496,0.47053317,0.03252957,0.37733508,0.37308756,0.00000000
-2.21810905,1.75265024,0.67039848,0.11184488,0.63968122,0.47363026,0.03570691,0.37839994,0.37999923,0.00000000
-2.21210605,1.77385018,0.66795243,0.11407083,0.64171282,0.47747244,0.03911855,0.38065102,0.38645980,0.00000000
-2.20610305,1.79718920,0.66607681,0.11614618,0.64439085,0.48213697,0.04273953,0.38412863,0.39249363,0.00000000
-2.20010005,1.82269824,0.66489525,0.11808255,0.64784946,0.48764871,0.04653736,0.38881026,0.39812172,0.00000000
-2.19409705,1.85023880,0.66447859,0.11989056,0.65216956,0.49397739,0.05047230,0.39461037,0.40335797,0.00000000
-2.18809405,1.87950032,0.66484228,0.12157854,0.65737458,0.50103721,0.05449772,0.40138297,0.40820579,0.00000000
-2.18209105,1.91000529,0.66594623,0.12315137,0.66342856,0.50868880,0.05856100,0.40892692,0.41265538,0.00000000
-2.17608804,1.94112179,0.66769710,0.12460945,0.67023669,0.51674362,0.06260457,0.41699360,0.41668175,0.00000000
-2.17008504,1.97208321,0.66995273,0.12594795,0.67764812,0.52497036,0.06656730,0.42529666,0.42024364,0.00000000
-2.16408204,2.00201420,0.67252874,0.12715641,0.68546107,0.53310328,0.07038610,0.43352336,0.42328355,0.00000000
-2.15807904,2.02996185,0.67520679,0.12821860,0.69342996,0.54085202,0.07399768,0.44134691,0.42572876,0.00000000
-2.15207604,2.05493072,0.67774433,0.12911279,0.70127419,0.54791253,0.07734048,0.44843930,0.42749348,0.00000000
-2.14607304,2.07592024,0.67988524,0.12981245,0.70868835,0.55397850,0.08035654,0.45448402,0.42848196,0.00000000
-2.14007004,2.09196277,0.68137105,0.13028719,0.71535330,0.55875298,0.08299335,0.45918805,0.42859255,0.00000000
-2.13406703,2.10216080,0.68195224,0.13050405,0.72094774,0.56195950,0.08520566,0.46229261,0.42772233,0.00000000
-2.12806403,2.10572156,0.68139906,0.13042903,0.72515982,0.56335246,0.08695696,0.46358225,0.42577236,0.00000000
-2.12206103,2.10198761,0.67951157,0.13002883,0.72769823,0.56272609,0.08822074,0.46289194,0.42265299,0.00000000
-2.11605803,2.09046226,0.67612844,0.12927258,0.72830253,0.55992191,0.08898151,0.46011177,0.41828924,0.00000000
-2.11005503,2.07082872,0.67113419,0.12813360,0.72675214,0.55483423,0.08923530,0.45518941,0.41262577,0.00000000
-2.10405203,2.04296247,0.66446461,0.12659111,0.72287389,0.54741369,0.08898993,0.44813015,0.40563132,0.00000000
-2.09804902,2.00693643,0.65611032,0.12463167,0.71654776,0.53766859,0.08826482,0.43899464,0.39730234,0.00000000
-2.09204602,1.96301913,0.64611831,0.12225042,0.70771076,0.52566435,0.08709046,0.42789472,0.38766564,0.00000000
-2.08604302,1.91166613,0.63459149,0.11945195,0.69635882,0.51152084,0.08550751,0.41498749,0.37677999,0.00000000
-2.08004002,1.85350555,0.62168651,0.11625086,0.68254683,0.49540820,0.08356569,0.40046822,0.36473649,0.00000000
-2.07403702,1.78931841,0.60760997,0.11267189,0.66638681,0.47754113,0.08132238,0.38456223,0.35165785,0.00000000
-2.06803402,1.72001513,0.59261326,0.10874970,0.64804454,0.45817210,0.07884109,0.36751645,0.33769650,0.00000000
-2.06203102,1.64660916,0.57698636,0.10452826,0.62773463,0.43758385,0.07618986,0.34959097,0.32303176,0.00000000
-2.05602801,1.57018921,0.56105094,0.10005995,0.60571460,0.41608138,0.07343959,0.33105091,0.30786605,0.00000000
-2.05002501,1.49189096,0.54515298,0.09540427,0.58227792,0.39398396,0.07066250,0.31215897,0.29242050,0.00000000
-2.04402201,1.41286959,0.52965521,0.09062647,0.55774656,0.37161723,0.06793058,0.29316896,0.27692997,0.00000000
-2.03801901,1.33427386,0.51492961,0.08579592,0.53246302,0.34930588,0.06531428,0.27432036,0.26163779,0.00000000
-2.03201601,1.25722252,0.50135008,0.08098443,0.50678242,0.32736678,0.06288132,0.25583413,0.24679037,0.00000000
-2.02601301,1.18278345,0.48928535,0.07626455,0.48106452,0.30610305,0.06069566,0.23790961,0.23263184,0.00000000
-2.02001001,1.11195592,0.47909233,0.07170786,0.45566610,0.28579887,0.05881668,0.22072265,0.21939890,0.00000000
-2.01400700,1.04565603,0.47110957,0.06738344,0.43093363,0.26671515,0.05729851,0.20442471,0.20731590,0.00000000
-2.00800400,0.98470501,0.46565115,0.06335640,0.40719657,0.24908604,0.05618951,0.18914279,0.19659041,0.00000000
-2.00200100,0.92982058,0.46300055,0.05968661,0.38476112,0.23311626,0.05553185,0.17498013,0.18740920,0.00000000
-1.99599800,0.88161056,0.46340476,0.05642759,0.36390471,0.21897905,0.05536116,0.16201733,0.17993468,0.00000000
-1.98999500,0.84056877,0.46706833,0.05362566,0.34487108,0.20681482,0.05570623,0.15031393,0.17430197,0.00000000
-1.98399200,0.80707262,0.47414752,0.05131926,0.32786616,0.19673023,0.05658874,0.13991009,0.17061637,0.00000000
-1.97798899,0.78138222,0.48474456,0.04953839,0.31305466,0.18879786,0.05802296,0.13082837,0.16895140,0.00000000
-1.97198599,0.76364069,0.49890214,0.04830440,0.30055745,0.18305611,0.06001549,0.12307556,0.16934745,0.00000000
-1.96598299,0.75387553,0.51659840,0.04762980,0.29044984,0.17950966,0.06256495,0.11664434,0.17181088,0.00000000
-1.95997999,0.75200107,0.53774266,0.04751827,0.28276069,0.17813012,0.06566166,0.11151495,0.17631367,0.00000000
-1.95397699,0.75782191,0.56217230,0.04796489,0.27747256,0.17885716,0.06928744,0.10765677,0.18279377,0.00000000
-1.94797399,0.77103760,0.58965108,0.04895637,0.27452276,0.18159998,0.07341536,0.10502981,0.19115591,0.00000000
-1.94197099,0.79124859,0.61986933,0.05047144,0.27380558,0.18623919,0.07800968,0.10358628,0.20127315,0.00000000
-1.93596798,0.81796372,0.65244638,0.05248140,0.27517550,0.19262922,0.08302588,0.10327210,0.21298907,0.00000000
-1.92996498,0.85060930,0.68693550,0.05495067,0.27845149,0.20060113,0.08841090,0.10402861,0.22612058,0.00000000
-1.92396198,0.88853992,0.72283141,0.05783745,0.28342237,0.20996591,0.09410359,0.10579426,0.24046148,0.00000000
-1.91795898,0.93105099,0.75958057,0.06109450,0.28985304,0.22051831,0.10003535,0.10850646,0.25578659,0.00000000
-1.91195598,0.97739280,0.79659404,0.06466988,0.29749155,0.23204098,0.10613107,0.11210353,0.27185640,0.00000000
