energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.10655328,4.48877856,0.02199286,1.27345933,0.40497563,1.12609887,0.05473808,1.35000020,2.39136959,0.79560139
-3.10055028,4.45402505,0.02244635,1.26603526,0.39314141,1.11896610,0.05334099,1.33188683,2.36508002,0.78529806
-3.09454727,4.42654178,0.02291316,1.26042996,0.38260158,1.11329506,0.05198150,1.31700248,2.34538748,0.77640703
-3.08854427,4.40657680,0.02338642,1.25685557,0.37335646,1.10919469,0.05066811,1.30526185,2.33257512,0.76896282
-3.08254127,4.39436535,0.02385928,1.25551470,0.36539253,1.10678092,0.04941072,1.29657302,2.32686744,0.76299363
-3.07653827,4.39013577,0.02432512,1.25659650,0.35868444,1.10617880,0.04822049,1.29084450,2.32842989,0.75852314
-3.07053527,4.39410871,0.02477771,1.26027116,0.35319662,1.10752272,0.04710974,1.28798989,2.33736540,0.75557114
-3.06453227,4.40648942,0.02521140,1.26668300,0.34888458,1.11095479,0.04609158,1.28793007,2.35370820,0.75415304
-3.05852926,4.42745339,0.02562116,1.27594240,0.34569574,1.11662109,0.04517955,1.29059278,2.37741490,0.75427810
-3.05252626,4.45712631,0.02600264,1.28811696,0.34357002,1.12466616,0.04438710,1.29590994,2.40835368,0.75594681
-3.04652326,4.49555967,0.02635216,1.30322243,0.34244010,1.13522581,0.04372700,1.30381286,2.44629243,0.75914730
-3.04052026,4.54270353,0.02666663,1.32121405,0.34223156,1.14841874,0.04321079,1.31422586,2.49088676,0.76385135
-3.03451726,4.59837864,0.02694345,1.34197882,0.34286286,1.16433725,0.04284814,1.32705885,2.54166916,0.77001020
-3.02851426,4.66224983,0.02718047,1.36532945,0.34424541,1.18303775,0.04264630,1.34219928,2.59804048,0.77755044
-3.02251126,4.73380271,0.02737577,1.39100050,0.34628366,1.20453148,0.04260960,1.35950428,2.65926487,0.78637057
-3.01650825,4.81232573,0.02752763,1.41864734,0.34887541,1.22877608,0.04273899,1.37879332,2.72446915,0.79633829
-3.01050525,4.89689928,0.02763437,1.44784805,0.35191233,1.25566851,0.04303174,1.39984222,2.79264758,0.80728895
-3.00450225,4.98639315,0.02769432,1.47810888,0.35528076,1.28503984,0.04348125,1.42237864,2.86267237,0.81902546
-2.99849925,5.07947331,0.02770574,1.50887295,0.35886276,1.31665233,0.04407695,1.44607981,2.93331037,0.83131958
-2.99249625,5.17461860,0.02766685,1.53953238,0.36253753,1.35019915,0.04480441,1.47057251,3.00324579,0.84391493
-2.98649325,5.27014717,0.02757586,1.56944340,0.36618302,1.38530682,0.04564551,1.49543561,3.07110847,0.85653153
-2.98049025,5.36425231,0.02743105,1.59794413,0.36967782,1.42154069,0.04657884,1.52020522,3.13550715,0.86887188
-2.97448724,5.45504655,0.02723090,1.62437425,0.37290322,1.45841308,0.04758013,1.54438236,3.19506663,0.88062833
-2.96848424,5.54061275,0.02697420,1.64809616,0.37574545,1.49539422,0.04862286,1.56744292,3.24846745,0.89149158
-2.96248124,5.61906024,0.02666027,1.66851652,0.37809798,1.53192535,0.04967889,1.58884980,3.29448697,0.90115999
-2.95647824,5.68858407,0.02628908,1.68510758,0.37986379,1.56743373,0.05071926,1.60806660,3.33203998,0.90934930
-2.95047524,5.74752493,0.02586143,1.69742735,0.38095764,1.60134890,0.05171493,1.62457246,3.36021739,0.91580241
-2.94447224,5.79442733,0.02537915,1.70513779,0.38130819,1.63311952,0.05263761,1.63787766,3.37832134,0.92029896
-2.93846923,5.82809367,0.02484515,1.70802024,0.38085991,1.66223020,0.05346054,1.64753901,3.38589530,0.92266401
-2.93246623,5.84763176,0.02426356,1.70598741,0.37957476,1.68821743,0.05415927,1.65317478,3.38274770,0.92277582
-2.92646323,5.85249366,0.02363977,1.69909144,0.37743351,1.71068404,0.05471233,1.65447828,3.36896795,0.92057198
-2.92046023,5.84250398,0.02298040,1.68752746,0.37443668,1.72931155,0.05510188,1.65122957,3.34493398,0.91605400
-2.91445723,5.81787614,0.02229327,1.67163253,0.37060506,1.74386966,0.05531418,1.64330476,3.31131075,0.90928967
-2.90845423,5.77921560,0.02158725,1.65187970,0.36597978,1.75422277,0.05533998,1.63068248,3.26903925,0.90041343
-2.90245123,5.72750964,0.02087215,1.62886749,0.36062181,1.76033299,0.05517475,1.61344706,3.21931636,0.88962436
-2.89644822,5.66410370,0.02015844,1.60330491,0.35461100,1.76225968,0.05481881,1.59178833,3.16356587,0.87718191
-2.89044522,5.59066510,0.01945707,1.57599252,0.34804460,1.76015553,0.05427719,1.56599800,3.10340145,0.86339942
-2.88444222,5.50913541,0.01877913,1.54780020,0.34103532,1.75425963,0.05355949,1.53646255,3.04058290,0.84863572
-2.87843922,5.42167333,0.01813561,1.51964238,0.33370889,1.74488765,0.05267952,1.50365317,2.97696696,0.83328489
-2.87243622,5.33059033,0.01753704,1.49245167,0.32620132,1.73242005,0.05165479,1.46811287,2.91445460,0.81776480
-2.86643322,5.23828192,0.01699325,1.46715183,0.31865582,1.71728873,0.05050601,1.43044153,2.85493663,0.80250465
-2.86043022,5.14715728,0.01651307,1.44463119,0.31121953,1.69996300,0.04925637,1.39127941,2.80023969,0.78793211
-2.85442721,5.05957037,0.01610405,1.42571755,0.30404021,1.68093557,0.04793088,1.35128986,2.75207471,0.77446067
-2.84842421,4.97775544,0.01577232,1.41115555,0.29726291,1.66070926,0.04655567,1.31114197,2.71198993,0.76247751
-2.84242121,4.90376964,0.01552239,1.40158743,0.29102676,1.63978501,0.04515723,1.27149380,2.68133013,0.75233262
-2.83641821,4.83944495,0.01535706,1.39753788,0.28546209,1.61865168,0.04376180,1.23297696,2.66120385,0.74432955
-2.83041521,4.78635120,0.01527741,1.39940362,0.28068780,1.59777800,0.04239468,1.19618302,2.65245964,0.73871811
-2.82441221,4.74577139,0.01528279,1.40744801,0.27680923,1.57760670,0.04107976,1.16165213,2.65567226,0.73568943
-2.81840920,4.71868948,0.01537091,1.42180068,0.27391642,1.55855083,0.03983905,1.12986424,2.67113900,0.73537347
-2.81240620,4.70579051,0.01553799,1.44246215,0.27208293,1.54099199,0.03869231,1.10123299,2.69888600,0.73783895
-2.80640320,4.70747185,0.01577896,1.46931282,0.27136516,1.52528015,0.03765686,1.07610214,2.73868378,0.74309577
-2.80040020,4.72386392,0.01608764,1.50212578,0.27180208,1.51173442,0.03674738,1.05474451,2.79007088,0.75109945
-2.79439720,4.75485822,0.01645702,1.54058248,0.27341551,1.50064442,0.03597588,1.03736296,2.85238392,0.76175748
-2.78839420,4.80014002,0.01687951,1.58429025,0.27621065,1.49227139,0.03535169,1.02409305,2.92479223,0.77493688
-2.78239120,4.85922304,0.01734720,1.63280049,0.28017695,1.48684880,0.03488151,1.01500689,3.00633499,0.79047264
-2.77638819,4.93148326,0.01785206,1.68562656,0.28528918,1.48458174,0.03456956,1.01011774,3.09595857,0.80817639
-2.77038519,5.01618958,0.01838621,1.74226006,0.29150859,1.48564495,0.03441762,1.00938469,3.19255222,0.82784470
-2.76438219,5.11252903,0.01894205,1.80218482,0.29878410,1.49017928,0.03442520,1.01271726,3.29497991,0.84926664
-2.75837919,5.21962505,0.01951238,1.86488767,0.30705341,1.49828666,0.03458958,1.01997929,3.40210711,0.87222997
-2.75237619,5.33654799,0.02009051,1.92986562,0.31624407,1.51002368,0.03490596,1.03099214,3.51282115,0.89652576
-2.74637319,5.46231778,0.02067026,1.99662914,0.32627433,1.52539443,0.03536743,1.04553695,3.62604465,0.92195115
-2.74037019,5.59589911,0.02124594,2.06470185,0.33705386,1.54434298,0.03596505,1.06335605,3.74074197,0.94831028
-2.73436718,5.73619081,0.02181229,2.13361671,0.34848439,1.56674621,0.03668784,1.08415363,3.85591910,0.97541330
-2.72836418,5.88201100,0.02236439,2.20290968,0.36046012,1.59240786,0.03752278,1.10759601,3.97061800,1.00307385
-2.72236118,6.03208057,0.02289755,2.27211146,0.37286815,1.62105443,0.03845481,1.13331178,4.08390678,1.03110532
-2.71635818,6.18500753,0.02340719,2.34073858,0.38558889,1.65233371,0.03946691,1.16089221,4.19486733,1.05931627
-2.71035518,6.33927492,0.02388871,2.40828469,0.39849654,1.68581649,0.04054011,1.18989240,4.30258241,1.08750558
-2.70435218,6.49323476,0.02433744,2.47421341,0.41145967,1.72100197,0.04165373,1.21983349,4.40612398,1.11545795
-2.69834917,6.64511026,0.02474854,2.53795348,0.42434206,1.75732700,0.04278548,1.25020625,4.50454457,1.14294016
-2.69234617,6.79300785,0.02511702,2.59889733,0.43700379,1.79417929,0.04391185,1.28047634,4.59687322,1.16969867
-2.68634317,6.93494003,0.02543775,2.65640341,0.44930260,1.83091414,0.04500843,1.31009130,4.68211723,1.19545901
-2.68034017,7.06885909,0.02570551,2.70980280,0.46109553,1.86687443,0.04605039,1.33848925,4.75927028,1.21992715
-2.67433717,7.19270121,0.02591516,2.75841015,0.47224094,1.90141298,0.04701300,1.36510922,4.82732715,1.24279313
-2.66833417,7.30443941,0.02606174,2.80153853,0.48260072,1.93391639,0.04787223,1.38940270,4.88530484,1.26373686
-2.66233117,7.40214323,0.02614069,2.83851776,0.49204271,1.96382939,0.04860534,1.41084617,4.93226902,1.28243604
-2.65632816,7.48404254,0.02614804,2.86871539,0.50044328,1.99067840,0.04919154,1.42895396,4.96736485,1.29857584
-2.65032516,7.54859224,0.02608064,2.89155935,0.50768989,2.01409319,0.04961256,1.44329100,4.98985020,1.31186000
-2.64432216,7.59453465,0.02593632,2.90656097,0.51368363,2.03382557,0.04985327,1.45348485,4.99912981,1.32202280
-2.63831916,7.62095621,0.02571407,2.91333745,0.51834156,2.04976391,0.04990211,1.45923643,4.99478811,1.32884120
-2.63231616,7.62733547,0.02541421,2.91163225,0.52159880,2.06194276,0.04975157,1.46032903,4.97661900,1.33214680
-2.62631316,7.61357956,0.02503847,2.90133261,0.52341028,2.07054693,0.04939836,1.45663502,4.94465066,1.33183656
-2.62031016,7.58004706,0.02459002,2.88248297,0.52375207,2.07590957,0.04884370,1.44812010,4.89916385,1.32788213
-2.61430715,7.52755579,0.02407349,2.85529365,0.52262224,2.07850431,0.04809320,1.43484485,4.84070263,1.32033685
-2.60830415,7.45737478,0.02349488,2.82014417,0.52004127,2.07893149,0.04715687,1.41696355,4.77007649,1.30934022
-2.60230115,7.37120040,0.02286147,2.77758095,0.51605198,2.07789922,0.04604877,1.39472027,4.68835355,1.29511938
-2.59629815,7.27111764,0.02218164,2.72830928,0.51071901,2.07619984,0.04478670,1.36844259,4.59684488,1.27798746
-2.59029515,7.15954772,0.02146469,2.67317978,0.50412790,2.07468292,0.04339171,1.33853315,4.49708040,1.25833861
-2.58429215,7.03918443,0.02072061,2.61316974,0.49638375,2.07422597,0.04188754,1.30545949,4.39077699,1.23663993
-2.57828914,6.91292144,0.01995985,2.54936002,0.48760969,2.07570408,0.04030004,1.26974257,4.27980002,1.21342044
-2.57228614,6.78377361,0.01919305,2.48290818,0.47794498,2.07995991,0.03865647,1.23194450,4.16611968,1.18925731
-2.56628314,6.65479513,0.01843085,2.41501883,0.46754302,2.08777532,0.03698488,1.19265579,4.05176337,1.16476003
-2.56028014,6.52899755,0.01768358,2.34691215,0.45656915,2.09984581,0.03531347,1.15248271,3.93876601,1.14055280
-2.55427714,6.40927049,0.01696113,2.27979167,0.44519832,2.11675880,0.03366993,1.11203496,3.82911965,1.11725596
-2.54827414,6.29830761,0.01627272,2.21481221,0.43361264,2.13897667,0.03208089,1.07191399,3.72472406,1.09546695
-2.54227114,6.19854011,0.01562677,2.15304924,0.42199888,2.16682496,0.03057142,1.03270211,3.62733978,1.07574161
-2.53626813,6.11207939,0.01503074,2.09547043,0.41054578,2.20048603,0.02916452,0.99495259,3.53854490,1.05857631
-2.53026513,6.04067032,0.01449106,2.04291036,0.39944127,2.23999823,0.02788079,0.95918070,3.45969691,1.04439184
-2.52426213,5.98565593,0.01401307,1.99604916,0.38886950,2.28526000,0.02673807,0.92585580,3.39190048,1.03351929
-2.51825913,5.94795373,0.01360094,1.95539574,0.37900779,2.33603857,0.02575122,0.89539428,3.33598214,1.02618879
-2.51225613,5.92804385,0.01325768,1.92127612,0.37002342,2.39198219,0.02493193,0.86815352,3.29247226,1.02252132
-2.50625313,5.92596826,0.01298513,1.89382713,0.36207023,2.45263503,0.02428857,0.84442659,3.26159500,1.02252389
-2.50025013,5.94134049,0.01278397,1.87299577,0.35528532,2.51745371,0.02382614,0.82443783,3.24326611,1.02608847
-2.49424712,5.97336490,0.01265376,1.85854410,0.34978562,2.58582431,0.02354626,0.80833922,3.23709876,1.03299455
-2.48824412,6.02086411,0.01259298,1.85005947,0.34566465,2.65707887,0.02344717,0.79620771,3.24241699,1.04291531
-2.48224112,6.08231365,0.01259910,1.84696983,0.34298948,2.73051066,0.02352385,0.78804339,3.25827640,1.05542722
-2.47623812,6.15588243,0.01266862,1.84856339,0.34179808,2.80538744,0.02376808,0.78376888,3.28349139,1.07002269
-2.47023512,6.23947788,0.01279719,1.85401208,0.34209717,2.88096244,0.02416866,0.78322987,3.31666815,1.08612538
-2.46423212,6.33079463,0.01297966,1.86239794,0.34386068,2.95648295,0.02471158,0.78619711,3.35624232,1.10310752
-2.45822911,6.42736583,0.01321021,1.87274148,0.34702905,3.03119666,0.02538032,0.79236994,3.40052043,1.12030876
-2.45222611,6.52661612,0.01348244,1.88403120,0.35150938,3.10435631,0.02615611,0.80138154,3.44772369,1.13705573
-2.44622311,6.62591569,0.01378951,1.89525305,0.35717661,3.17522314,0.02701835,0.81280584,3.49603310,1.15268179
-2.44022011,6.72263450,0.01412429,1.90541913,0.36387566,3.24307014,0.02794496,0.82616626,3.54363451,1.16654616
-2.43421711,6.81419645,0.01447943,1.91359457,0.37142468,3.30718588,0.02891286,0.84094616,3.58876255,1.17805192
-2.42821411,6.89813253,0.01484757,1.91892185,0.37961927,3.36687966,0.02989849,0.85660074,3.62974225,1.18666222
-2.42221111,6.97213281,0.01522143,1.92064192,0.38823763,3.42148894,0.03087830,0.87257032,3.66502727,1.19191428
-2.41620810,7.03409629,0.01559396,1.91811164,0.39704648,3.47038935,0.03182932,0.88829453,3.69323411,1.19343086
-2.41020510,7.08217814,0.01595849,1.91081706,0.40580766,3.51300769,0.03272973,0.90322709,3.71317124,1.19092882
-2.40420210,7.11483346,0.01630879,1.89838265,0.41428503,3.54883777,0.03355941,0.91685070,3.72386301,1.18422480
-2.39819910,7.13085664,0.01663922,1.88057611,0.42225166,3.57745886,0.03430044,0.92869149,3.72456775,1.17323789
-2.39219610,7.12941539,0.01694475,1.85730931,0.42949684,3.59855579,0.03493766,0.93833268,3.71478995,1.15798948
-2.38619310,7.11007829,0.01722110,1.82863525,0.43583285,3.61193993,0.03545904,0.94542665,3.69428661,1.13860043
-2.38019010,7.07283493,0.01746470,1.79474178,0.44110098,3.61756973,0.03585605,0.94970535,3.66306779,1.11528583
-2.37418709,7.01810742,0.01767275,1.75594224,0.44517685,3.61556937,0.03612393,0.95098827,3.62139183,1.08834772
-2.36818409,6.94675260,0.01784323,1.71266375,0.44797454,3.60624419,0.03626186,0.94918782,3.56975537,1.05816610
-2.36218109,6.86005387,0.01797485,1.66543346,0.44944961,3.59009148,0.03627294,0.94431198,3.50887883,1.02518865
-2.35617809,6.75970250,0.01806704,1.61486345,0.44960056,3.56780538,0.03616420,0.93646381,3.43968778,0.98991943
-2.35017509,6.64776796,0.01811991,1.56163459,0.44846904,3.54027497,0.03594631,0.92583807,3.36329062,0.95290698
-2.34417209,6.52665754,0.01813423,1.50647992,0.44613839,3.50857491,0.03563333,0.91271495,3.28095328,0.91473215
-2.33816908,6.39906586,0.01811134,1.45016777,0.44273087,3.47394834,0.03524228,0.89745110,3.19407124,0.87599582
-2.33216608,6.26791502,0.01805312,1.39348501,0.43840343,3.43778228,0.03479257,0.88046831,3.10413953,0.83730685
-2.32616308,6.13628704,0.01796198,1.33722072,0.43334236,3.40157601,0.03430550,0.86224021,3.01272107,0.79927031
-2.32016008,6.00734990,0.01784076,1.28215033,0.42775682,3.36690356,0.03380352,0.84327747,2.92141392,0.76247621
-2.31415708,5.88427945,0.01769274,1.22902054,0.42187170,3.33537143,0.03330961,0.82411200,2.83181782,0.72748882
-2.30815408,5.77017922,0.01752159,1.17853513,0.41591988,3.30857321,0.03284655,0.80528075,2.74550049,0.69483661
-2.30215108,5.66800050,0.01733132,1.13134171,0.41013427,3.28804290,0.03243624,0.78730948,2.66396433,0.66500291
-2.29614807,5.58046519,0.01712626,1.08801965,0.40473998,3.27520854,0.03209908,0.77069728,2.58861392,0.63841736
-2.29014507,5.50999351,0.01691099,1.04906926,0.39994673,3.27134818,0.03185332,0.75590206,2.52072496,0.61544825
-2.28414207,5.45863911,0.01669033,1.01490244,0.39594189,3.27754963,0.03171460,0.74332767,2.46141534,0.59639579
-2.27813907,5.42803328,0.01646924,0.98583495,0.39288445,3.29467567,0.03169545,0.73331292,2.41161896,0.58148640
-2.27213607,5.41934028,0.01625276,0.96208047,0.39089993,3.32333580,0.03180500,0.72612273,2.37206315,0.57086827
-2.26613307,5.43322487,0.01604594,0.94374678,0.39007655,3.36386561,0.03204876,0.72194180,2.34325029,0.56460822
-2.26013007,5.46983333,0.01585374,0.93083400,0.39046270,3.41631416,0.03242845,0.72087075,2.32544452,0.56269002
-2.25412706,5.52878843,0.01568089,0.92323544,0.39206575,3.48043993,0.03294203,0.72292493,2.31866409,0.56501439
-2.24812406,5.60919860,0.01553184,0.92074080,0.39485229,3.55571507,0.03358384,0.72803575,2.32268007,0.57140078
-2.24212106,5.70968109,0.01541063,0.92304211,0.39874965,3.64133785,0.03434475,0.73605447,2.33702173,0.58159095
-2.23611806,5.82839853,0.01532076,0.92974221,0.40364871,3.73625252,0.03521251,0.74675829,2.36098899,0.59525459
-2.23011506,5.96310782,0.01526511,0.94036580,0.40940778,3.83917614,0.03617214,0.75985847,2.39367182,0.61199681
-2.22411206,6.11122009,0.01524586,0.95437278,0.41585752,3.94863115,0.03720636,0.77501022,2.43397643,0.63136754
-2.21810905,6.26987010,0.01526442,0.97117366,0.42280664,4.06298285,0.03829618,0.79182401,2.48065767,0.65287263
-2.21210605,6.43599296,0.01532140,0.99014652,0.43004811,4.18048061,0.03942140,0.80987793,2.53235678,0.67598645
-2.20610305,6.60640616,0.01541657,1.01065515,0.43736596,4.29930158,0.04056125,0.82873079,2.58764344,0.70016570
-2.20010005,6.77789446,0.01554888,1.03206764,0.44454208,4.41759591,0.04169495,0.84793549,2.64506059,0.72486395
-2.19409705,6.94729514,0.01571651,1.05377487,0.45136312,4.53353201,0.04280235,0.86705226,2.70317056,0.74954657
-2.18809405,7.11158114,0.01591694,1.07520816,0.45762716,4.64534090,0.04386444,0.88566146,2.76060068,0.77370537
-2.18209105,7.26793946,0.01614700,1.09585542,0.46314997,4.75135842,0.04486394,0.90337553,2.81608659,0.79687268
-2.17608804,7.41384244,0.01640303,1.11527516,0.46777072,4.85006422,0.04578569,0.91984966,2.86851156,0.81863403
-2.17008504,7.54710967,0.01668096,1.13310777,0.47135697,4.94011652,0.04661714,0.93479101,2.91694002,0.83863916
-2.16408204,7.66595863,0.01697648,1.14908362,0.47380874,5.02038170,0.04734861,0.94796615,2.96064395,0.85661078
-2.15807904,7.76904220,0.01728513,1.16302764,0.47506169,5.08995793,0.04797352,0.95920646,2.99912109,0.87235078
-2.15207604,7.85547220,0.01760248,1.17486017,0.47508919,5.14819215,0.04848855,0.96841141,3.03210397,0.88574353
-2.14607304,7.92482783,0.01792422,1.18459413,0.47390319,5.19468998,0.04889363,0.97554960,3.05955958,0.89675629
-2.14007004,7.97714922,0.01824625,1.19232858,0.47155411,5.22931814,0.04919189,0.98065754,3.08167967,0.90543646
-2.13406703,8.01291609,0.01856481,1.19823908,0.46812931,5.25219945,0.04938948,0.98383623,3.09886221,0.91190609
-2.12806403,8.03301271,0.01887651,1.20256521,0.46375068,5.26370049,0.04949527,0.98524569,3.11168487,0.91635365
-2.12206103,8.03868037,0.01917835,1.20559595,0.45857095,5.26441233,0.04952050,0.98509760,3.12087187,0.91902358
-2.11605803,8.03145938,0.01946778,1.20765349,0.45276915,5.25512504,0.04947835,0.98364633,3.12725568,0.92020401
-2.11005503,8.01312276,0.01974264,1.20907634,0.44654520,5.23679676,0.04938338,0.98117868,3.13173541,0.92021326
-2.10405203,7.98560432,0.02000114,1.21020236,0.44011380,5.21051850,0.04925105,0.97800278,3.13523378,0.91938566
-2.09804902,7.95092377,0.02024178,1.21135254,0.43369786,5.17747581,0.04909707,0.97443630,3.13865452,0.91805736
-2.09204602,7.91111176,0.02046331,1.21281625,0.42752161,5.13890875,0.04893684,0.97079476,3.14284219,0.91655259
-2.08604302,7.86813760,0.02066461,1.21483844,0.42180372,5.09607144,0.04878486,0.96737996,3.14854594,0.91517113
-2.08004002,7.82384229,0.02084463,1.21760946,0.41675048,5.05019277,0.04865420,0.96446930,3.15638880,0.91417731
-2.07403702,7.77987926,0.02100229,1.22125767,0.41254948,5.00243945,0.04855595,0.96230610,3.16684358,0.91379101
-2.06803402,7.73766471,0.02113643,1.22584528,0.40936385,4.95388274,0.04849886,0.96109143,3.18021624,0.91418087
-2.06203102,7.69833919,0.02124571,1.23136732,0.40732728,4.90546998,0.04848898,0.96097760,3.19663719,0.91546010
-2.05602801,7.66274143,0.02132862,1.23775374,0.40654006,4.85800161,0.04852941,0.96206364,3.21606059,0.91768466
-2.05002501,7.63139505,0.02138343,1.24487451,0.40706618,4.81211458,0.04862020,0.96439285,3.23827131,0.92085402
-2.04402201,7.60450797,0.02140824,1.25254726,0.40893163,4.76827229,0.04875835,0.96795244,3.26289908,0.92491421
-2.03801901,7.58198426,0.02140099,1.26054717,0.41212392,4.72676139,0.04893792,0.97267524,3.28943878,0.92976298
-2.03201601,7.56344725,0.02135954,1.26861843,0.41659288,4.68769507,0.04915025,0.97844347,3.31727578,0.93525674
-2.02601301,7.54827259,0.02128177,1.27648693,0.42225259,4.65102264,0.04938431,0.98509416,3.34571503,0.94121884
-2.02001001,7.53562943,0.02116568,1.28387336,0.42898442,4.61654463,0.04962712,0.99242618,3.37401230,0.94744893
-2.01400700,7.52452772,0.02100952,1.29050623,0.43664103,4.58393261,0.04986425,1.00020838,3.40140629,0.95373276
-2.00800400,7.51386948,0.02081190,1.29613426,0.44505120,4.55275286,0.05008036,1.00818856,3.42715000,0.95985215
-2.00200100,7.50250161,0.02057191,1.30053742,0.45402518,4.52249266,0.05025981,1.01610288,3.45053993,0.96559459
-1.99599800,7.48926810,0.02028927,1.30353639,0.46336050,4.49258812,0.05038723,1.02368530,3.47094203,0.97076214
-1.98999500,7.47305954,0.01996436,1.30499982,0.47284795,4.46245247,0.05044805,1.03067661,3.48781326,0.97517923
-1.98399200,7.45285784,0.01959834,1.30484929,0.48227752,4.43150358,0.05042909,1.03683285,3.50071803,0.97869912
-1.97798899,7.42777469,0.01919315,1.30306159,0.49144405,4.39918976,0.05031895,1.04193263,3.50933899,0.98120873
-1.97198599,7.39708237,0.01875153,1.29966851,0.50015256,4.36501292,0.05010839,1.04578326,3.51348190,0.98263171
-1.96598299,7.36023611,0.01827696,1.29475394,0.50822292,4.32854830,0.04979065,1.04822545,3.51307478,0.98292972
-1.95997999,7.31688732,0.01777361,1.28844866,0.51549381,4.28946017,0.04936155,1.04913646,3.50816153,0.98210184
-1.95397699,7.26688789,0.01724622,1.28092298,0.52182600,4.24751315,0.04881964,1.04843182,3.49889072,0.98018229
-1.94797399,7.21028564,0.01669999,1.27237772,0.52710466,4.20257885,0.04816605,1.04606546,3.48550028,0.97723653
-1.94197099,7.14731182,0.01614039,1.26303381,0.53124087,4.15463786,0.04740446,1.04202861,3.46829911,0.97335598
-1.93596798,7.07836152,0.01557304,1.25312123,0.53417236,4.10377721,0.04654082,1.03634750,3.44764658,0.96865180
-1.92996498,7.00396848,0.01500350,1.24286769,0.53586337,4.05018370,0.04558304,1.02908010,3.42393117,0.96324778
-1.92396198,6.92477565,0.01443714,1.23248755,0.53630393,3.99413351,0.04454071,1.02031226,3.39754927,0.95727296
-1.91795898,6.84150320,0.01387895,1.22217174,0.53550846,3.93597876,0.04342468,1.01015336,3.36888521,0.95085421
-1.91195598,6.75491577,0.01333345,1.21207884,0.53351394,3.87613182,0.04224667,0.99873188,3.33829354,0.94410924
-1.90595298,6.66579043,0.01280451,1.20232800,0.53037778,3.81504811,0.04101889,0.98619106,3.30608430,0.93714032
-1.89994997,6.57488725,0.01229538,1.19299391,0.52617544,3.75320833,0.03975369,0.97268482,3.27251201,0.93002909
-1.89394697,6.48292373,0.01180855,1.18410408,0.52099798,3.69110108,0.03846325,0.95837431,3.23776872,0.92283268
-1.88794397,6.39055446,0.01134577,1.17563854,0.51494964,3.62920668,0.03715925,0.94342498,3.20198153,0.91558143
-1.88194097,6.29835701,0.01090810,1.16753204,0.50814561,3.56798314,0.03585271,0.92800444,3.16521453,0.90827829
-1.87593797,6.20682473,0.01049594,1.15967856,0.50070998,3.50785495,0.03455384,0.91228111,3.12747494,0.90089989
-1.86993497,6.11636688,0.01010911,1.15193804,0.49277399,3.44920538,0.03327191,0.89642357,3.08872335,0.89339943
-1.86393197,6.02731607,0.00974695,1.14414488,0.48447463,3.39237276,0.03201526,0.88060065,3.04888725,0.88571103
-1.85792896,5.93994260,0.00940846,1.13611797,0.47595359,3.33765085,0.03079132,0.86498212,3.00787748,0.87775550
-1.85192596,5.85447507,0.00909240,1.12767171,0.46735647,3.28529348,0.02960673,0.84973982,2.96560649,0.86944723
-1.84592296,5.77112598,0.00879744,1.11862748,0.45883236,3.23552317,0.02846742,0.83504912,2.92200790,0.86070176
-1.83991996,5.69012106,0.00852231,1.10882508,0.45053356,3.18854317,0.02737881,0.82109046,2.87705604,0.85144372
-1.83391696,5.61173057,0.00826584,1.09813364,0.44261550,3.14455225,0.02634595,0.80805082,2.83078475,0.84161475
-1.82791396,5.53630054,0.00802718,1.08646131,0.43523660,3.10376136,0.02537374,0.79612486,2.78330436,0.83118090
-1.82191096,5.46428218,0.00780579,1.07376345,0.42855812,3.06641092,0.02446707,0.78551559,2.73481586,0.82013912
-1.81590795,5.39625725,0.00760156,1.06004878,0.42274373,3.03278760,0.02363098,0.77643437,2.68562155,0.80852255
-1.80990495,5.33295746,0.00741485,1.04538323,0.41795879,3.00323930,0.02287079,0.76910005,2.63613133,0.79640417
-1.80390195,5.27527635,0.00724649,1.02989115,0.41436917,2.97818713,0.02219218,0.76373715,2.58686405,0.78389873
-1.79789895,5.22427201,0.00709779,1.01375397,0.41213960,2.95813312,0.02160120,0.76057302,2.53844368,0.77116259
-1.79189595,5.18115982,0.00697052,0.99720607,0.41143138,2.94366296,0.02110426,0.75983395,2.49158997,0.75839170
-1.78589295,5.14729464,0.00686682,0.98052822,0.41239957,2.93544281,0.02070807,0.76174020,2.44710380,0.74581745
-1.77988994,5.12414242,0.00678917,0.96403862,0.41518956,2.93421001,0.02041950,0.76650021,2.40584751,0.73370084
-1.77388694,5.11324201,0.00674025,0.94808202,0.41993317,2.94075752,0.02024541,0.77430389,2.36872079,0.72232487
-1.76788394,5.11615806,0.00672287,0.93301739,0.42674437,2.95591251,0.02019244,0.78531549,2.33663291,0.71198577
-1.76188094,5.13442698,0.00673984,0.91920447,0.43571468,2.98050966,0.02026676,0.79966613,2.31047232,0.70298320
-1.75587794,5.16949777,0.00679381,0.90698996,0.44690866,3.01536026,0.02047380,0.81744633,2.29107476,0.69560991
-1.74987494,5.22267047,0.00688719,0.89669379,0.46035941,3.06121839,0.02081802,0.83869893,2.27919114,0.69014132
-1.74387194,5.29503465,0.00702197,0.88859611,0.47606457,3.11874554,0.02130260,0.86341280,2.27545648,0.68682532
