energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.34667334,6.36578275,0.02858263,0.54751247,2.25089437,3.03479291,2.56434621,0.00000000,1.25862797,1.12881121
-3.34067034,6.38282678,0.02851388,0.54964638,2.26522512,3.05900128,2.56336666,0.00000000,1.25205939,1.13057316
-3.33466733,6.40043441,0.02842916,0.55198320,2.28306330,3.08265145,2.56284808,0.00000000,1.24464532,1.13358803
-3.32866433,6.41735060,0.02832467,0.55437303,2.30376311,3.10485042,2.56244396,0.00000000,1.23606874,1.13779567
-3.32266133,6.43245047,0.02819728,0.55668260,2.32667144,3.12480278,2.56185608,0.00000000,1.22607371,1.14312044
-3.31665833,6.44477182,0.02804465,0.55880074,2.35115312,3.14183427,2.56083773,0.00000000,1.21447095,1.14947237
-3.31065533,6.45353764,0.02786536,0.56064218,2.37661294,3.15540910,2.55919346,0.00000000,1.20114062,1.15674799
-3.30465233,6.45816762,0.02765899,0.56214975,2.40251342,3.16514039,2.55677580,0.00000000,1.18603238,1.16483088
-3.29864932,6.45827896,0.02742606,0.56329471,2.42838747,3.17079341,2.55347933,0.00000000,1.16916266,1.17359212
-3.29264632,6.45367686,0.02716800,0.56407547,2.45384552,3.17228171,2.54923281,0.00000000,1.15060952,1.18289084
-3.28664332,6.44433603,0.02688704,0.56451459,2.47857708,3.16965660,2.54399025,0.00000000,1.13050543,1.19257495
-3.28064032,6.43037508,0.02658605,0.56465452,2.50234703,3.16309084,2.53772160,0.00000000,1.10902844,1.20248237
-3.27463732,6.41202581,0.02626836,0.56455226,2.52498729,3.15285760,2.53040416,0.00000000,1.08639227,1.21244283
-3.26863432,6.38959987,0.02593759,0.56427337,2.54638466,3.13930623,2.52201530,0.00000000,1.06283592,1.22228043
-3.26263132,6.36345537,0.02559744,0.56388572,2.56646624,3.12283618,2.51252735,0.00000000,1.03861338,1.23181713
-3.25662831,6.33396565,0.02525151,0.56345324,2.58518357,3.10387086,2.50190488,0.00000000,1.01398397,1.24087695
-3.25062531,6.30149246,0.02490316,0.56303036,2.60249683,3.08283304,2.49010505,0.00000000,0.98920373,1.24929106
-3.24462231,6.26636528,0.02455540,0.56265715,2.61836050,3.06012312,2.47708057,0.00000000,0.96451834,1.25690344
-3.23861931,6.22886792,0.02421075,0.56235561,2.63271169,3.03610169,2.46278552,0.00000000,0.94015768,1.26357699
-3.23261631,6.18923312,0.02387126,0.56212728,2.64546199,3.01107723,2.44718324,0.00000000,0.91633228,1.26919963
-3.22661331,6.14764508,0.02353847,0.56195231,2.65649359,2.98529966,2.43025579,0.00000000,0.89323151,1.27369027
-3.22061031,6.10424946,0.02321343,0.56178988,2.66566014,2.95895988,2.41201418,0.00000000,0.87102355,1.27700397
-3.21460730,6.05916950,0.02289679,0.56158010,2.67279217,2.93219514,2.39250835,0.00000000,0.84985671,1.27913620
-3.20860430,6.01252690,0.02258884,0.56124711,2.67770688,2.90509975,2.37183614,0.00000000,0.82986188,1.28012554
-3.20260130,5.96446526,0.02228963,0.56070309,2.68022163,2.87774001,2.35015020,0.00000000,0.81115574,1.28005479
-3.19659830,5.91517413,0.02199904,0.55985323,2.68017007,2.85017232,2.32766207,0.00000000,0.79384421,1.27904995
-3.19059530,5.86491135,0.02171690,0.55860091,2.67741989,2.82246293,2.30464294,0.00000000,0.77802585,1.27727725
-3.18459230,5.81402159,0.02144301,0.55685313,2.67189080,2.79470780,2.28142042,0.00000000,0.76379465,1.27493785
-3.17858929,5.76294924,0.02117724,0.55452574,2.66357146,2.76705090,2.25837140,0.00000000,0.75124211,1.27226064
-3.17258629,5.71224423,0.02091952,0.55154816,2.65253393,2.73969959,2.23591099,0.00000000,0.74045821,1.26949308
-3.16658329,5.66255970,0.02066986,0.54786731,2.63894468,2.71293565,2.21447783,0.00000000,0.73153105,1.26689056
-3.16058029,5.61464113,0.02042835,0.54345069,2.62307092,2.68712090,2.19451655,0.00000000,0.72454540,1.26470477
-3.15457729,5.56930708,0.02019507,0.53828830,2.60528184,2.66269677,2.17645806,0.00000000,0.71957985,1.26317135
-3.14857429,5.52742216,0.01997007,0.53239343,2.58604417,2.64017752,2.16069876,0.00000000,0.71670301,1.26249776
-3.14257129,5.48986372,0.01975328,0.52580225,2.56591222,2.62013711,2.14757984,0.00000000,0.71596887,1.26285162
-3.13656828,5.45748370,0.01954447,0.51857230,2.54551258,2.60319033,2.13736764,0.00000000,0.71741166,1.26435044
-3.13056528,5.43106808,0.01934314,0.51077998,2.52552428,2.58996907,2.13023652,0.00000000,0.72104059,1.26705307
-3.12456228,5.41129601,0.01914853,0.50251719,2.50665541,2.58109503,2.12625506,0.00000000,0.72683490,1.27095352
-3.11855928,5.39870132,0.01895957,0.49388736,2.48961721,2.57715028,2.12537664,0.00000000,0.73473960,1.27597757
-3.11255628,5.39363866,0.01877485,0.48500109,2.47509724,2.57864744,2.12743521,0.00000000,0.74466225,1.28198229
-3.10655328,5.39625663,0.01859274,0.47597165,2.46373295,2.58600122,2.13214651,0.00000000,0.75647116,1.28875892
-3.10055028,5.40647976,0.01841135,0.46691055,2.45608706,2.59950296,2.13911520,0.00000000,0.76999529,1.29603883
-3.09454727,5.42400077,0.01822873,0.45792352,2.45262624,2.61929985,2.14784757,0.00000000,0.78502591,1.30350258
-3.08854427,5.44828408,0.01804294,0.44910693,2.45370401,2.64537993,2.15776970,0.00000000,0.80132026,1.31079174
-3.08254127,5.47858071,0.01785221,0.44054509,2.45954896,2.67756413,2.16825019,0.00000000,0.81860698,1.31752303
-3.07653827,5.51395437,0.01765514,0.43230816,2.47025873,2.71550561,2.17862656,0.00000000,0.83659339,1.32330418
-3.07053527,5.55331754,0.01745086,0.42445118,2.48580001,2.75869685,2.18823431,0.00000000,0.85497408,1.32775090
-3.06453227,5.59547597,0.01723922,0.41701386,2.50601445,2.80648389,2.19643719,0.00000000,0.87344077,1.33050415
-3.05852926,5.63917940,0.01702093,0.41002128,2.53062995,2.85808726,2.20265730,0.00000000,0.89169273,1.33124701
-3.05252626,5.68317592,0.01679774,0.40348540,2.55927644,2.91262822,2.20640364,0.00000000,0.90944749,1.32972029
-3.04652326,5.72626710,0.01657253,0.39740715,2.59150526,2.96915912,2.20729766,0.00000000,0.92645116,1.32573622
-3.04052026,5.76736083,0.01634938,0.39177894,2.62681060,3.02669604,2.20509453,0.00000000,0.94248799,1.31918946
-3.03451726,5.80551911,0.01613359,0.38658751,2.66465180,3.08425199,2.19969906,0.00000000,0.95738851,1.31006497
-3.02851426,5.83999796,0.01593163,0.38181668,2.70447499,3.14086891,2.19117536,0.00000000,0.97103595,1.29844227
-3.02251126,5.87027718,0.01575105,0.37745004,2.74573273,3.19564677,2.17974966,0.00000000,0.98337053,1.28449577
-3.01650825,5.89607834,0.01560031,0.37347315,2.78790059,3.24776830,2.16580609,0.00000000,0.99439132,1.26849125
-3.01050525,5.91736977,0.01548860,0.36987532,2.83048962,3.29651822,2.14987542,0.00000000,1.00415561,1.25077840
-3.00450225,5.93435820,0.01542552,0.36665064,2.87305411,3.34129606,2.13261715,0.00000000,1.01277571,1.23177983
-2.99849925,5.94746759,0.01542081,0.36379829,2.91519453,3.38162247,2.11479575,0.00000000,1.02041334,1.21197695
-2.99249625,5.95730615,0.01548396,0.36132218,2.95655552,3.41713873,2.09725204,0.00000000,1.02727189,1.19189332
-2.98649325,5.96462346,0.01562390,0.35922975,2.99681964,3.44760021,2.08087093,0.00000000,1.03358680,1.17207613
-2.98049025,5.97026001,0.01584857,0.35753032,3.03569741,3.47286456,2.06654688,0.00000000,1.03961473,1.15307674
-2.97448724,5.97509222,0.01616457,0.35623282,3.07291497,3.49287573,2.05514887,0.00000000,1.04562183,1.13543095
-2.96848424,5.97997582,0.01657682,0.35534327,3.10820030,3.50764527,2.04748605,0.00000000,1.05187185,1.11963999
-2.96248124,5.98569095,0.01708822,0.35486222,3.14126957,3.51723248,2.04427601,0.00000000,1.05861462,1.10615293
-2.95647824,5.99289215,0.01769940,0.35478219,3.17181482,3.52172470,2.04611680,0.00000000,1.06607553,1.09535134
-2.95047524,6.00206593,0.01840851,0.35508555,3.19949422,3.52121950,2.05346398,0.00000000,1.07444645,1.08753676
-2.94447224,6.01349839,0.01921110,0.35574283,3.22392605,3.51580970,2.06661385,0.00000000,1.08387856,1.08292150
-2.93846923,6.02725481,0.02010006,0.35671172,3.24468697,3.50557243,2.08569329,0.00000000,1.09447755,1.08162311
-2.93246623,6.04317213,0.02106569,0.35793687,3.26131535,3.49056274,2.11065684,0.00000000,1.10630116,1.08366269
-2.92646323,6.06086486,0.02209578,0.35935052,3.27331953,3.47081220,2.14129094,0.00000000,1.11935943,1.08896694
-2.92046023,6.07974403,0.02317587,0.36087399,3.28019090,3.44633223,2.17722503,0.00000000,1.13361732,1.09737396
-2.91445723,6.09904808,0.02428956,0.36241998,3.28142117,3.41712203,2.21794899,0.00000000,1.14899972,1.10864228
-2.90845423,6.11788387,0.02541888,0.36389556,3.27652301,3.38318016,2.26283598,0.00000000,1.16539848,1.12246265
-2.90245123,6.13527570,0.02654475,0.36520574,3.26505286,3.34451896,2.31116958,0.00000000,1.18268094,1.13847214
-2.89644822,6.15021947,0.02764745,0.36625737,3.24663468,3.30118062,2.36217384,0.00000000,1.20069959,1.15626972
-2.89044522,6.16173904,0.02870725,0.36696322,3.22098324,3.25325372,2.41504496,0.00000000,1.21930221,1.17543264
-2.88444222,6.16894191,0.02970486,0.36724602,3.18792551,3.20088907,2.46898293,0.00000000,1.23834200,1.19553285
-2.87843922,6.17107099,0.03062207,0.36704209,3.14741899,3.14431357,2.52322180,0.00000000,1.25768699,1.21615277
-2.87243622,6.16754999,0.03144222,0.36630462,3.09956574,3.08384122,2.57705715,0.00000000,1.27722830,1.23689966
-2.86643322,6.15801988,0.03215072,0.36500615,3.04462126,3.01988043,2.62986952,0.00000000,1.29688676,1.25741801
-2.86043022,6.14236475,0.03273546,0.36314027,2.98299760,2.95293705,2.68114282,0.00000000,1.31661745,1.27739955
-2.85442721,6.12072559,0.03318713,0.36072241,2.91526041,2.88361289,2.73047692,0.00000000,1.33641194,1.29659035
-2.84842421,6.09350161,0.03349948,0.35778964,2.84211989,2.81259966,2.77759397,0.00000000,1.35629804,1.31479493
-2.84242121,6.06133890,0.03366942,0.35439953,2.76441610,2.74066857,2.82233839,0.00000000,1.37633705,1.33187724
-2.83641821,6.02510734,0.03369709,0.35062814,2.68309910,2.66865617,2.86467049,0.00000000,1.39661865,1.34775866
-2.83041521,5.98586683,0.03358571,0.34656720,2.59920488,2.59744696,2.90465448,0.00000000,1.41725362,1.36241316
-2.82441221,5.94482476,0.03334142,0.34232070,2.51382817,2.52795373,2.94244136,0.00000000,1.43836474,1.37586001
-2.81840920,5.90328693,0.03297298,0.33800098,2.42809326,2.46109652,2.97824792,0.00000000,1.46007644,1.38815457
-2.81240620,5.86260435,0.03249135,0.33372465,2.34312418,2.39778107,3.01233293,0.00000000,1.48250355,1.39937762
-2.80640320,5.82411864,0.03190925,0.32960838,2.26001536,2.33887781,3.04497193,0.00000000,1.50573993,1.40962392
-2.80040020,5.78910855,0.03124072,0.32576491,2.17980422,2.28520221,3.07643199,0.00000000,1.52984746,1.41899064
-2.79439720,5.75874041,0.03050050,0.32229937,2.10344646,2.23749716,3.10694777,0.00000000,1.55484613,1.42756620
-2.78839420,5.73402435,0.02970359,0.31930615,2.03179515,2.19641807,3.13670036,0.00000000,1.58070563,1.43542029
-2.78239120,5.71577868,0.02886473,0.31686630,1.96558422,2.16252100,3.16579987,0.00000000,1.60733921,1.44259548
-2.77638819,5.70460334,0.02799791,0.31504575,1.90541675,2.13625404,3.19427277,0.00000000,1.63459998,1.44910085
-2.77038519,5.70086377,0.02711602,0.31389418,1.85175832,2.11795190,3.22205473,0.00000000,1.66228008,1.45490809
-2.76438219,5.70468519,0.02623052,0.31344468,1.80493527,2.10783367,3.24898916,0.00000000,1.69011294,1.45995011
-2.75837919,5.71595722,0.02535119,0.31371410,1.76513762,2.10600326,3.27483162,0.00000000,1.71777850,1.46412235
-2.75237619,5.73434805,0.02448601,0.31470401,1.73242617,2.11245208,3.29925976,0.00000000,1.74491128,1.46728653
-2.74637319,5.75932692,0.02364107,0.31640216,1.70674307,2.12706359,3.32188815,0.00000000,1.77111111,1.46927681
-2.74037019,5.79019316,0.02282063,0.31878433,1.68792515,2.14961895,3.34228716,0.00000000,1.79595589,1.46990783
-2.73436718,5.82611020,0.02202723,0.32181642,1.67571921,2.17980341,3.36000468,0.00000000,1.81901593,1.46898423
-2.72836418,5.86614217,0.02126184,0.32545664,1.66979836,2.21721283,3.37458957,0.00000000,1.83986910,1.46631115
-2.72236118,5.90929130,0.02052410,0.32965768,1.66977872,2.26136014,3.38561524,0.00000000,1.85811611,1.46170503
-2.71635818,5.95453399,0.01981257,0.33436875,1.67523580,2.31168133,3.39270215,0.00000000,1.87339512,1.45500422
-2.71035518,6.00085406,0.01912502,0.33953741,1.68571990,2.36754105,3.39553790,0.00000000,1.88539493,1.44607863
-2.70435218,6.04727150,0.01845869,0.34511108,1.70077022,2.42823780,3.39389368,0.00000000,1.89386611,1.43483816
-2.69834917,6.09286596,0.01781057,0.35103836,1.71992736,2.49300904,3.38763624,0.00000000,1.89862946,1.42123917
-2.69234617,6.13679432,0.01717767,0.35726989,1.74274410,2.56103647,3.37673468,0.00000000,1.89958136,1.40528888
-2.68634317,6.17830220,0.01655719,0.36375912,1.76879450,2.63145198,3.36126182,0.00000000,1.89669589,1.38704726
-2.68034017,6.21672966,0.01594672,0.37046273,1.79768141,2.70334464,3.34138999,0.00000000,1.89002344,1.36662664
-2.67433717,6.25151186,0.01534435,0.37734094,1.82904261,2.77576929,3.31738174,0.00000000,1.87968611,1.34418876
-2.66833417,6.28217546,0.01474879,0.38435775,1.86255582,2.84775689,3.28957602,0.00000000,1.86587024,1.31993966
-2.66233117,6.30833191,0.01415936,0.39148110,1.89794274,2.91832704,3.25837070,0.00000000,1.84881633,1.29412270
-2.65632816,6.32966883,0.01357603,0.39868308,1.93497230,2.98650255,3.22420256,0.00000000,1.82880717,1.26701001
-2.65032516,6.34594054,0.01299938,0.40594021,1.97346321,3.05132602,3.18752589,0.00000000,1.80615486,1.23889296
-2.64432216,6.35695879,0.01243052,0.41323372,2.01328575,3.11187799,3.14879102,0.00000000,1.78118725,1.21007205
-2.63831916,6.36258447,0.01187099,0.42054991,2.05436265,3.16729607,3.10842383,0.00000000,1.75423482,1.18084675
-2.63231616,6.36272076,0.01132273,0.42788049,2.09666889,3.21679441,3.06680749,0.00000000,1.72561848,1.15150583
-2.62631316,6.35730808,0.01078790,0.43522286,2.14022995,3.25968243,3.02426722,0.00000000,1.69563885,1.12231850
-2.62031016,6.34632057,0.01026880,0.44258025,2.18511827,3.29538199,2.98105878,0.00000000,1.66456763,1.09352679
-2.61430715,6.32976399,0.00976778,0.44996160,2.23144747,3.32344192,2.93736114,0.00000000,1.63264125,1.06533937
-2.60830415,6.30767448,0.00928713,0.45738117,2.27936404,3.34354907,2.89327349,0.00000000,1.60005691,1.03792704
-2.60230115,6.28011744,0.00882903,0.46485771,2.32903627,3.35553503,2.84881648,0.00000000,1.56697106,1.01141987
-2.59629815,6.24718614,0.00839541,0.47241324,2.38064040,3.35937790,2.80393742,0.00000000,1.53350015,0.98590607
-2.59029515,6.20899936,0.00798799,0.48007142,2.43434411,3.35519904,2.75851898,0.00000000,1.49972335,0.96143237
-2.58429215,6.16569765,0.00760819,0.48785539,2.49028781,3.34325440,2.71239062,0.00000000,1.46568682,0.93800594
-2.57828914,6.11743820,0.00725712,0.49578540,2.54856430,3.32392112,2.66534223,0.00000000,1.43140927,0.91559737
-2.57228614,6.06438820,0.00693560,0.50387606,2.60919779,3.29767972,2.61713909,0.00000000,1.39688815,0.89414479
-2.56628314,6.00671727,0.00664418,0.51213361,2.67212324,3.26509299,2.56753742,0.00000000,1.36210626,0.87355872
-2.56028014,5.94458940,0.00638313,0.52055315,2.73716741,3.22678246,2.51630000,0.00000000,1.32703826,0.85372739
-2.55427714,5.87815530,0.00615254,0.52911620,2.80403286,3.18340406,2.46321099,0.00000000,1.29165682,0.83452258
-2.54827414,5.80754608,0.00595236,0.53778869,2.87228620,3.13562393,2.40808974,0.00000000,1.25593818,0.81580541
-2.54227114,5.73286914,0.00578246,0.54651959,2.94135191,3.08409609,2.35080302,0.00000000,1.21986700,0.79743236
-2.53626813,5.65420730,0.00564274,0.55524031,3.01051262,3.02944291,2.29127537,0.00000000,1.18344038,0.77926103
-2.53026513,5.57162162,0.00553317,0.56386508,3.07891666,2.97223959,2.22949750,0.00000000,1.14667103,0.76115571
-2.52426213,5.48515851,0.00545393,0.57229224,3.14559318,2.91300330,2.16553251,0.00000000,1.10958972,0.74299266
-2.51825913,5.39486115,0.00540546,0.58040658,3.20947480,2.85218759,2.09951989,0.00000000,1.07224703,0.72466494
-2.51225613,5.30078484,0.00538858,0.58808256,3.26942716,2.79018195,2.03167727,0.00000000,1.03471450,0.70608676
-2.50625313,5.20301563,0.00540452,0.59518839,3.32428461,2.72731643,1.96229999,0.00000000,0.99708524,0.68719720
-2.50025013,5.10169115,0.00545503,0.60159070,3.37289033,2.66387072,1.89175836,0.00000000,0.95947414,0.66796330
-2.49424712,4.99702224,0.00554238,0.60715972,3.41413955,2.60008671,1.82049292,0.00000000,0.92201762,0.64838229
-2.48824412,4.88931384,0.00566942,0.61177446,3.44702345,2.53618345,1.74900747,0.00000000,0.88487299,0.62848301
-2.48224112,4.77898346,0.00583950,0.61532796,3.47067200,2.47237336,1.67786018,0.00000000,0.84821737,0.60832628
-2.47623812,4.66657550,0.00605653,0.61773196,3.48439340,2.40887819,1.60765287,0.00000000,0.81224606,0.58800431
-2.47023512,4.55277009,0.00632481,0.61892108,3.48770815,2.34594358,1.53901853,0.00000000,0.77717036,0.56763900
-2.46423212,4.43838507,0.00664894,0.61885606,3.48037607,2.28385104,1.47260747,0.00000000,0.74321471,0.54737911
-2.45822911,4.32437036,0.00703370,0.61752594,3.46241484,2.22292628,1.40907219,0.00000000,0.71061308,0.52739643
-2.45222611,4.21179434,0.00748381,0.61494923,3.43410903,2.16354345,1.34905148,0.00000000,0.67960455,0.50788093
-2.44622311,4.10182233,0.00800374,0.61117375,3.39600936,2.10612452,1.29315401,0.00000000,0.65042820,0.48903504
-2.44022011,3.99568769,0.00859744,0.60627545,3.34892204,2.05113419,1.24194191,0.00000000,0.62331711,0.47106722
-2.43421711,3.89465678,0.00926808,0.60035612,3.29388895,1.99907023,1.19591478,0.00000000,0.59849184,0.45418509
-2.42821411,3.79998923,0.01001776,0.59354025,3.23215956,1.95045002,1.15549459,0.00000000,0.57615332,0.43858819
-2.42221111,3.71289523,0.01084726,0.58597109,3.16515611,1.90579407,1.12101193,0.00000000,0.55647557,0.42446089
-2.41620810,3.63449217,0.01175573,0.57780636,3.09443372,1.86560757,1.09269423,0.00000000,0.53959833,0.41196541
-2.41020510,3.56576246,0.01274048,0.56921358,3.02163728,1.83036104,1.07065610,0.00000000,0.52562002,0.40123558
-2.40420210,3.50751501,0.01379680,0.56036552,2.94845714,1.80047141,1.05489246,0.00000000,0.51459132,0.39237121
-2.39819910,3.46035209,0.01491780,0.55143574,2.87658538,1.77628455,1.04527457,0.00000000,0.50650973,0.38543368
-2.39219610,3.42464345,0.01609436,0.54259456,2.80767434,1.75806035,1.04154930,0.00000000,0.50131539,0.38044263
-2.38619310,3.40050907,0.01731513,0.53400561,2.74329898,1.74596136,1.04334173,0.00000000,0.49888850,0.37737416
-2.38019010,3.38781139,0.01856664,0.52582290,2.68492395,1.74004534,1.05016124,0.00000000,0.49904858,0.37616038
-2.37418709,3.38615747,0.01983349,0.51818865,2.63387632,1.74026239,1.06141087,0.00000000,0.50155575,0.37669059
-2.36818409,3.39491115,0.02109868,0.51123171,2.59132405,1.74645662,1.07639996,0.00000000,0.50611412,0.37881388
-2.36218109,3.41321442,0.02234390,0.50506666,2.55826044,1.75837210,1.09435974,0.00000000,0.51237730,0.38234313
-2.35617809,3.44001712,0.02355009,0.49979337,2.53549391,1.77566282,1.11446148,0.00000000,0.51995595,0.38706030
-2.35017509,3.47411340,0.02469789,0.49549693,2.52364272,1.79790576,1.13583674,0.00000000,0.52842721,0.39272274
-2.34417209,3.51418320,0.02576827,0.49224793,2.52313355,1.82461638,1.15759922,0.00000000,0.53734563,0.39907034
-2.33816908,3.55883662,0.02674311,0.49010276,2.53420313,1.85526532,1.17886748,0.00000000,0.54625538,0.40583318
-2.33216608,3.60665924,0.02760580,0.48910394,2.55690193,1.88929554,1.19878790,0.00000000,0.55470310,0.41273945
-2.32616308,3.65625597,0.02834189,0.48928027,2.59109895,1.92613856,1.21655703,0.00000000,0.56225106,0.41952336
-2.32016008,3.70629162,0.02893959,0.49064680,2.63648693,1.96522911,1.23144273,0.00000000,0.56849002,0.42593262
-2.31415708,3.75552633,0.02939026,0.49320448,2.69258730,2.00601730,1.24280328,0.00000000,0.57305129,0.43173536
-2.30815408,3.80284449,0.02968880,0.49693957,2.75875488,2.04797768,1.25010375,0.00000000,0.57561750,0.43672614
-2.30215108,3.84727600,0.02983397,0.50182278,2.83418196,2.09061501,1.25292914,0.00000000,0.57593155,0.44073100
-2.29614807,3.88800954,0.02982848,0.50780826,2.91790245,2.13346656,1.25099378,0.00000000,0.57380355,0.44361114
-2.29014507,3.92439772,0.02967908,0.51483255,3.00879638,2.17610126,1.24414667,0.00000000,0.56911524,0.44526548
-2.28414207,3.95595457,0.02939641,0.52281367,3.10559572,2.21811605,1.23237257,0.00000000,0.56182200,0.44563173
-2.27813907,3.98234634,0.02899480,0.53165046,3.20689230,2.25913029,1.21578902,0.00000000,0.55195218,0.44468634
-2.27213607,4.00337689,0.02849188,0.54122235,3.31114891,2.29877902,1.19463930,0.00000000,0.53960401,0.44244306
-2.26613307,4.01896931,0.02790813,0.55138982,3.41671448,2.33670599,1.16928184,0.00000000,0.52494025,0.43895057
-2.26013007,4.02914539,0.02726632,0.56199556,3.52184403,2.37255756,1.14017656,0.00000000,0.50818082,0.43428912
-2.25412706,4.03400484,0.02659088,0.57286649,3.62472400,2.40597828,1.10786881,0.00000000,0.48959393,0.42856652
-2.24812406,4.03370580,0.02590723,0.58381662,3.72350312,2.43660907,1.07297155,0.00000000,0.46948610,0.42191357
-2.24212106,4.02844816,0.02524106,0.59465089,3.81632854,2.46408845,1.03614671,0.00000000,0.44819149,0.41447930
-2.23611806,4.01846070,0.02461767,0.60516968,3.90138663,2.48805726,0.99808620,0.00000000,0.42606120,0.40642602
-2.23011506,4.00399287,0.02406126,0.61517404,3.97694732,2.50816684,0.95949358,0.00000000,0.40345274,0.39792462
-2.22411206,3.98531122,0.02359430,0.62447127,4.04141049,2.52409039,0.92106682,0.00000000,0.38072037,0.38915001
-2.21810905,3.96270051,0.02323694,0.63288072,4.09335255,2.53553698,0.88348267,0.00000000,0.35820637,0.38027703
-2.21210605,3.93646871,0.02300653,0.64023951,4.13157120,2.54226743,0.84738305,0.00000000,0.33623367,0.37147681
-2.20610305,3.90695480,0.02291715,0.64640773,4.15512603,2.54411081,0.81336372,0.00000000,0.31509992,0.36291367
-2.20010005,3.87453840,0.02297931,0.65127303,4.16337307,2.54098073,0.78196517,0.00000000,0.29507301,0.35474254
-2.19409705,3.83964945,0.02319970,0.65475420,4.15599104,2.53288997,0.75366578,0.00000000,0.27638816,0.34710700
-2.18809405,3.80277676,0.02358107,0.65680357,4.13299776,2.51996238,0.72887712,0.00000000,0.25924629,0.34013779
-2.18209105,3.76447402,0.02412214,0.65740805,4.09475558,2.50244107,0.70794099,0.00000000,0.24381362,0.33395173
-2.17608804,3.72536213,0.02481773,0.65658884,4.04196496,2.48069195,0.69112804,0.00000000,0.23022227,0.32865120
-2.17008504,3.68612709,0.02565886,0.65439963,3.97564630,2.45520229,0.67863756,0.00000000,0.21857156,0.32432389
-2.16408204,3.64751299,0.02663302,0.65092363,3.89711039,2.42657378,0.67059828,0.00000000,0.20892988,0.32104284
-2.15807904,3.61031012,0.02772454,0.64626936,3.80791879,2.39551043,0.66706967,0.00000000,0.20133677,0.31886687
-2.15207604,3.57533852,0.02891495,0.64056564,3.70983562,2.36280155,0.66804382,0.00000000,0.19580522,0.31784110
-2.14607304,3.54342785,0.03018347,0.63395590,3.60477294,2.32930065,0.67344756,0.00000000,0.19232376,0.31799774
-2.14007004,3.51539451,0.03150758,0.62659226,3.49473210,2.29590108,0.68314497,0.00000000,0.19085853,0.31935703
-2.13406703,3.49201730,0.03286358,0.61862959,3.38174366,2.26350961,0.69694009,0.00000000,0.19135506,0.32192826
-2.12806403,3.47401308,0.03422718,0.61021998,3.26780833,2.23301915,0.71458016,0.00000000,0.19373986,0.32571094
-2.12206103,3.46201378,0.03557418,0.60150772,3.15484141,2.20528187,0.73575939,0.00000000,0.19792185,0.33069603
-2.11605803,3.45654595,0.03688100,0.59262520,3.04462295,2.18108391,0.76012340,0.00000000,0.20379362,0.33686710
-2.11005503,3.45801404,0.03812536,0.58368970,2.93875521,2.16112271,0.78727462,0.00000000,0.21123271,0.34420153
-2.10405203,3.46668815,0.03928678,0.57480131,2.83862887,2.14598792,0.81677864,0.00000000,0.22010300,0.35267157
-2.09804902,3.48269673,0.04034707,0.56604186,2.74539874,2.13614642,0.84817161,0.00000000,0.23025610,0.36224521
-2.09204602,3.50602435,0.04129078,0.55747485,2.65996923,2.13193193,0.88096869,0.00000000,0.24153320,0.37288682
-2.08604302,3.53651441,0.04210548,0.54914633,2.58298933,2.13353939,0.91467346,0.00000000,0.25376696,0.38455741
-2.08004002,3.57387613,0.04278202,0.54108638,2.51485658,2.14102380,0.94878806,0.00000000,0.26678392,0.39721463
-2.07403702,3.61769520,0.04331463,0.53331115,2.45572887,2.15430346,0.98282381,0.00000000,0.28040698,0.41081220
-2.06803402,3.66744711,0.04370090,0.52582522,2.40554287,2.17316682,1.01631190,0.00000000,0.29445830,0.42529900
-2.06203102,3.72251211,0.04394171,0.51862393,2.36403769,2.19728253,1.04881385,0.00000000,0.30876221,0.44061768
-2.05602801,3.78219089,0.04404097,0.51169571,2.33078211,2.22621189,1.07993119,0.00000000,0.32314822,0.45670295
-2.05002501,3.84571996,0.04400533,0.50502406,2.30520406,2.25942287,1.10931405,0.00000000,0.33745398,0.47347949
-2.04402201,3.91228604,0.04384376,0.49858914,2.28662084,2.29630527,1.13666809,0.00000000,0.35152795,0.49085976
-2.03801901,3.98103894,0.04356710,0.49236889,2.27426892,2.33618609,1.16175968,0.00000000,0.36523186,0.50874176
-2.03201601,4.05110268,0.04318753,0.48633967,2.26733231,2.37834493,1.18441885,0.00000000,0.37844267,0.52700702
-2.02601301,4.12158472,0.04271805,0.48047650,2.26496868,2.42202874,1.20454007,0.00000000,0.39105406,0.54551890
-2.02001001,4.19158371,0.04217193,0.47475282,2.26633273,2.46646596,1.22208074,0.00000000,0.40297730,0.56412152
-2.01400700,4.26019608,0.04156221,0.46914008,2.27059648,2.51087970,1.23705757,0.00000000,0.41414165,0.58263945
-2.00800400,4.32652208,0.04090123,0.46360713,2.27696637,2.55450013,1.24954100,0.00000000,0.42449412,0.60087835
-2.00200100,4.38967197,0.04020019,0.45811973,2.28469708,2.59657602,1.25964813,0.00000000,0.43399872,0.61862670
-1.99599800,4.44877286,0.03946888,0.45264004,2.29310240,2.63638562,1.26753438,0.00000000,0.44263526,0.63565868
-1.98999500,4.50297694,0.03871540,0.44712658,2.30156319,2.67324689,1.27338444,0.00000000,0.45039784,0.65173813
-1.98399200,4.55147113,0.03794605,0.44153439,2.30953272,2.70652724,1.27740296,0.00000000,0.45729305,0.66662370
