energy_ev,total_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.00300150,1.54810095,0.56204367,0.00000000,0.37941625,1.13838142,0.00592241,0.04184745,0.19310117,0.00000000
0.00900450,1.49731454,0.54929820,0.00000000,0.36233657,1.10820496,0.00548310,0.04021787,0.18570488,0.00000000
0.01500750,1.44848257,0.53622313,0.00000000,0.34568791,1.07921298,0.00508222,0.03864691,0.17870057,0.00000000
0.02101051,1.40210620,0.52300946,0.00000000,0.32962846,1.05174536,0.00472330,0.03712283,0.17208936,0.00000000
0.02701351,1.35866708,0.50986729,0.00000000,0.31431273,1.02613395,0.00440908,0.03563670,0.16587153,0.00000000
0.03301651,1.31862818,0.49702443,0.00000000,0.29989289,1.00270156,0.00414161,0.03418321,0.16004801,0.00000000
0.03901951,1.28243372,0.48472410,0.00000000,0.28651982,0.98175999,0.00392220,0.03276131,0.15462149,0.00000000
0.04502251,1.25050794,0.47322146,0.00000000,0.27434383,0.96360725,0.00375157,0.03137462,0.14959711,0.00000000
0.05102551,1.22325246,0.46277914,0.00000000,0.26351483,0.94852374,0.00362983,0.03003162,0.14498263,0.00000000
0.05702851,1.20104213,0.45366191,0.00000000,0.25418183,0.93676767,0.00355661,0.02874570,0.14078819,0.00000000
0.06303152,1.18421938,0.44613043,0.00000000,0.24649184,0.92856959,0.00353112,0.02753493,0.13702573,0.00000000
0.06903452,1.17308739,0.44043440,0.00000000,0.24058790,0.92412643,0.00355220,0.02642172,0.13370799,0.00000000
0.07503752,1.16790211,0.43680540,0.00000000,0.23660666,0.92359516,0.00361840,0.02543234,0.13084742,0.00000000
0.08104052,1.16886375,0.43544949,0.00000000,0.23467525,0.92708651,0.00372800,0.02459626,0.12845485,0.00000000
0.08704352,1.17610794,0.43653998,0.00000000,0.23490787,0.93465894,0.00387907,0.02394543,0.12653814,0.00000000
0.09304652,1.18969736,0.44021065,0.00000000,0.23740203,0.94631334,0.00406946,0.02351350,0.12510096,0.00000000
0.09904952,1.20961405,0.44654967,0.00000000,0.24223488,0.96198873,0.00429684,0.02333492,0.12414161,0.00000000
0.10505253,1.23575324,0.45559453,0.00000000,0.24945960,0.98155935,0.00455868,0.02344410,0.12365217,0.00000000
0.11105553,1.26791897,0.46732825,0.00000000,0.25910228,1.00483336,0.00485224,0.02387445,0.12361784,0.00000000
0.11705853,1.30582215,0.48167713,0.00000000,0.27115928,1.03155356,0.00517456,0.02465744,0.12401669,0.00000000
0.12306153,1.34908128,0.49851021,0.00000000,0.28559542,1.06140014,0.00552242,0.02582170,0.12481962,0.00000000
0.12906453,1.39722631,0.51764054,0.00000000,0.30234299,1.09399569,0.00589241,0.02739205,0.12599082,0.00000000
0.13506753,1.44970556,0.53882844,0.00000000,0.32130176,1.12891249,0.00628082,0.02938863,0.12748847,0.00000000
0.14107054,1.50589597,0.56178672,0.00000000,0.34234004,1.16568194,0.00668377,0.03182597,0.12926576,0.00000000
0.14707354,1.56511637,0.58618775,0.00000000,0.36529671,1.20380604,0.00709715,0.03471223,0.13127220,0.00000000
0.15307654,1.62664352,0.61167226,0.00000000,0.38998426,1.24277055,0.00751674,0.03804840,0.13345510,0.00000000
0.15907954,1.68973051,0.63785965,0.00000000,0.41619265,1.28205943,0.00793820,0.04182768,0.13576121,0.00000000
0.16508254,1.75362685,0.66435946,0.00000000,0.44369395,1.32117013,0.00835725,0.04603499,0.13813843,0.00000000
0.17108554,1.81759951,0.69078362,0.00000000,0.47224743,1.35962907,0.00876968,0.05064659,0.14053751,0.00000000
0.17708854,1.88095402,0.71675898,0.00000000,0.50160505,1.39700658,0.00917152,0.05563000,0.14291370,0.00000000
0.18309155,1.94305482,0.74193973,0.00000000,0.53151698,1.43293079,0.00955912,0.06094409,0.14522821,0.00000000
0.18909455,2.00334371,0.76601906,0.00000000,0.56173702,1.46709955,0.00992928,0.06653947,0.14744946,0.00000000
0.19509755,2.06135557,0.78873954,0.00000000,0.59202765,1.49928984,0.01027934,0.07235913,0.14955410,0.00000000
0.20110055,2.11673048,0.80990188,0.00000000,0.62216451,1.52936400,0.01060730,0.07833944,0.15152765,0.00000000
0.20710355,2.16922146,0.82937140,0.00000000,0.65194012,1.55727229,0.01091187,0.08441138,0.15336482,0.00000000
0.21310655,2.21869728,0.84708203,0.00000000,0.68116674,1.58305149,0.01119254,0.09050206,0.15506944,0.00000000
0.21910955,2.26513997,0.86303742,0.00000000,0.70967825,1.60681930,0.01144961,0.09653647,0.15665403,0.00000000
0.22511256,2.30863695,0.87730916,0.00000000,0.73733097,1.62876467,0.01168415,0.10243940,0.15813893,0.00000000
0.23111556,2.34936804,0.89003195,0.00000000,0.76400348,1.64913431,0.01189800,0.10813747,0.15955122,0.00000000
0.23711856,2.38758767,0.90139599,0.00000000,0.78959550,1.66821584,0.01209369,0.11356119,0.16092319,0.00000000
0.24312156,2.42360313,0.91163668,0.00000000,0.81402584,1.68631833,0.01227433,0.11864692,0.16229068,0.00000000
0.24912456,2.45774981,0.92102222,0.00000000,0.83722966,1.70375112,0.01244352,0.12333875,0.16369119,0.00000000
0.25512756,2.49036466,0.92983944,0.00000000,0.85915515,1.72080196,0.01260517,0.12759006,0.16516190,0.00000000
0.26113057,2.52175909,0.93837863,0.00000000,0.87975982,1.73771553,0.01276336,0.13136479,0.16673769,0.00000000
0.26713357,2.55219278,0.94691785,0.00000000,0.89900670,1.75467361,0.01292220,0.13463831,0.16844923,0.00000000
0.27313657,2.58184984,0.95570766,0.00000000,0.91686049,1.77177797,0.01308562,0.13739785,0.17032116,0.00000000
0.27913957,2.61081860,0.96495685,0.00000000,0.93328405,1.78903694,0.01325725,0.13964245,0.17237058,0.00000000
0.28514257,2.63907621,0.97481985,0.00000000,0.94823532,1.80635675,0.01344022,0.14138248,0.17460582,0.00000000
0.29114557,2.66647904,0.98538658,0.00000000,0.96166489,1.82353800,0.01363709,0.14263863,0.17702549,0.00000000
0.29714857,2.69275954,0.99667507,0.00000000,0.97351430,1.84027790,0.01384968,0.14344056,0.17961803,0.00000000
0.30315158,2.71752995,1.00862755,0.00000000,0.98371528,1.85617824,0.01407899,0.14382524,0.18236163,0.00000000
0.30915458,2.74029279,1.02110992,0.00000000,0.99218986,1.87075891,0.01432516,0.14383494,0.18522459,0.00000000
0.31515758,2.76045794,1.03391498,0.00000000,0.99885154,1.88347648,0.01458739,0.14351520,0.18816609,0.00000000
0.32116058,2.77736534,1.04676926,0.00000000,1.00360729,1.89374696,0.01486398,0.14291269,0.19113744,0.00000000
0.32716358,2.79031254,1.05934309,0.00000000,1.00636047,1.90097177,0.01515229,0.14207317,0.19408357,0.00000000
0.33316658,2.79858575,1.07126365,0.00000000,1.00701451,1.90456562,0.01544880,0.14103959,0.19694493,0.00000000
0.33916958,2.80149273,1.08213039,0.00000000,1.00547712,1.90398492,0.01574919,0.13985050,0.19965956,0.00000000
0.34517259,2.79839621,1.09153204,0.00000000,1.00166493,1.89875540,0.01604839,0.13853878,0.20216531,0.00000000
0.35117559,2.78874594,1.09906453,0.00000000,0.99550828,1.88849735,0.01634073,0.13713075,0.20440215,0.00000000
0.35717859,2.77210794,1.10434901,0.00000000,0.98695595,1.87294737,0.01662003,0.13564569,0.20631442,0.00000000
0.36318159,2.74818935,1.10704902,0.00000000,0.97597966,1.85197541,0.01687976,0.13409578,0.20785296,0.00000000
0.36918459,2.71685788,1.10688605,0.00000000,0.96257795,1.82559625,0.01711319,0.13248644,0.20897701,0.00000000
0.37518759,2.67815459,1.10365276,0.00000000,0.94677937,1.79397481,0.01731357,0.13081705,0.20965590,0.00000000
0.38119060,2.63229967,1.09722328,0.00000000,0.92864482,1.75742494,0.01747432,0.12908189,0.20987023,0.00000000
0.38719360,2.57969070,1.08755994,0.00000000,0.90826877,1.71640193,0.01758921,0.12727138,0.20961278,0.00000000
0.39319660,2.52089372,1.07471632,0.00000000,0.88577935,1.67148879,0.01765257,0.12537338,0.20888887,0.00000000
0.39919960,2.45662733,1.05883630,0.00000000,0.86133735,1.62337730,0.01765948,0.12337463,0.20771631,0.00000000
0.40520260,2.38774079,1.04014939,0.00000000,0.83513398,1.57284445,0.01760596,0.12126205,0.20612483,0.00000000
0.41120560,2.31518712,1.01896234,0.00000000,0.80738760,1.52072564,0.01748916,0.11902401,0.20415512,0.00000000
0.41720860,2.23999248,0.99564766,0.00000000,0.77833948,1.46788570,0.01730757,0.11665144,0.20185742,0.00000000
0.42321161,2.16322319,0.97062955,0.00000000,0.74824886,1.41518928,0.01706109,0.11413864,0.19928981,0.00000000
0.42921461,2.08595217,0.94436790,0.00000000,0.71738732,1.36347178,0.01675124,0.11148391,0.19651623,0.00000000
0.43521761,2.00922597,0.91734124,0.00000000,0.68603287,1.31351223,0.01638118,0.10868989,0.19360431,0.00000000
0.44122061,1.93403406,0.89002933,0.00000000,0.65446401,1.26600929,0.01595580,0.10576366,0.19062316,0.00000000
0.44722361,1.86128160,0.86289635,0.00000000,0.62295380,1.22156126,0.01548175,0.10271655,0.18764120,0.00000000
0.45322661,1.79176674,0.83637533,0.00000000,0.59176446,1.18065092,0.01496736,0.09956376,0.18472407,0.00000000
0.45922961,1.72616333,0.81085459,0.00000000,0.56114239,1.14363581,0.01442260,0.09632386,0.18193283,0.00000000
0.46523262,1.66500954,0.78666673,0.00000000,0.53131412,1.11074399,0.01385896,0.09301809,0.17932243,0.00000000
0.47123562,1.60870252,0.76408062,0.00000000,0.50248301,1.08207535,0.01328929,0.08966962,0.17694056,0.00000000
0.47723862,1.55749928,0.74329655,0.00000000,0.47482694,1.05760825,0.01272757,0.08630282,0.17482692,0.00000000
0.48324162,1.51152304,0.72444474,0.00000000,0.44849700,1.03721069,0.01218871,0.08294252,0.17301284,0.00000000
0.48924462,1.47077469,0.70758699,0.00000000,0.42361711,1.02065551,0.01168826,0.07961329,0.17152142,0.00000000
0.49524762,1.43514831,0.69272135,0.00000000,0.40028454,1.00763856,0.01124213,0.07633891,0.17036793,0.00000000
0.50125063,1.40444972,0.67978925,0.00000000,0.37857112,0.99779872,0.01086626,0.07314185,0.16956060,0.00000000
0.50725363,1.37841696,0.66868459,0.00000000,0.35852514,0.99073889,0.01057630,0.07004290,0.16910156,0.00000000
0.51325663,1.35674131,0.65926433,0.00000000,0.34017364,0.98604665,0.01038729,0.06706092,0.16898797,0.00000000
0.51925963,1.33908792,0.65135966,0.00000000,0.32352494,0.98331365,0.01031328,0.06421266,0.16921312,0.00000000
0.52526263,1.32511466,0.64478732,0.00000000,0.30857125,0.98215280,0.01036706,0.06151263,0.16976751,0.00000000
0.53126563,1.31448861,0.63936034,0.00000000,0.29529125,0.98221255,0.01055978,0.05897315,0.17063972,0.00000000
0.53726863,1.30689907,0.63489762,0.00000000,0.28365233,0.98318764,0.01090072,0.05660427,0.17181705,0.00000000
0.54327164,1.30206711,0.63123198,0.00000000,0.27361260,0.98482609,0.01139694,0.05441381,0.17328587,0.00000000
0.54927464,1.29975095,0.62821633,0.00000000,0.26512246,0.98693231,0.01205311,0.05240741,0.17503169,0.00000000
0.55527764,1.29974774,0.62572778,0.00000000,0.25812582,0.98936656,0.01287128,0.05058849,0.17703884,0.00000000
0.56128064,1.30189175,0.62366964,0.00000000,0.25256086,0.99204103,0.01385078,0.04895825,0.17929001,0.00000000
0.56728364,1.30604964,0.62197151,0.00000000,0.24836051,0.99491327,0.01498812,0.04751566,0.18176549,0.00000000
0.57328664,1.31211366,0.62058755,0.00000000,0.24545272,0.99797758,0.01627700,0.04625742,0.18444232,0.00000000
0.57928964,1.31999338,0.61949343,0.00000000,0.24376055,1.00125513,0.01770837,0.04517795,0.18729354,0.00000000
0.58529265,1.32960709,0.61868219,0.00000000,0.24320225,1.00478373,0.01927060,0.04426940,0.19028739,0.00000000
0.59129565,1.34087349,0.61815956,0.00000000,0.24369152,1.00860791,0.02094969,0.04352166,0.19338688,0.00000000
0.59729865,1.35370457,0.61793911,0.00000000,0.24513780,1.01277015,0.02272957,0.04292254,0.19654956,0.00000000
0.60330165,1.36800013,0.61803756,0.00000000,0.24744695,1.01730362,0.02459249,0.04245793,0.19972775,0.00000000
0.60930465,1.38364440,0.61847069,0.00000000,0.25052212,1.02222691,0.02651943,0.04211203,0.20286909,0.00000000
0.61530765,1.40050479,0.61924994,0.00000000,0.25426494,1.02754099,0.02849058,0.04186778,0.20591761,0.00000000
0.62131066,1.41843282,0.62037985,0.00000000,0.25857689,1.03322820,0.03048578,0.04170722,0.20881510,0.00000000
0.62731366,1.43726682,0.62185654,0.00000000,0.26336085,1.03925321,0.03248508,0.04161204,0.21150281,0.00000000
0.63331666,1.45683593,0.62366686,0.00000000,0.26852272,1.04556556,0.03446914,0.04156413,0.21392343,0.00000000
0.63931966,1.47696494,0.62578836,0.00000000,0.27397290,1.05210326,0.03641970,0.04154610,0.21602305,0.00000000
0.64532266,1.49747914,0.62818975,0.00000000,0.27962768,1.05879698,0.03831988,0.04154195,0.21775315,0.00000000
0.65132566,1.51820878,0.63083168,0.00000000,0.28541025,1.06557423,0.04015452,0.04153754,0.21907244,0.00000000
0.65732866,1.53899249,0.63366763,0.00000000,0.29125143,1.07236313,0.04191036,0.04152114,0.21994832,0.00000000
0.66333167,1.55967931,0.63664476,0.00000000,0.29708987,1.07909531,0.04357612,0.04148386,0.22035804,0.00000000
0.66933467,1.58012918,0.63970459,0.00000000,0.30287192,1.08570763,0.04514252,0.04141998,0.22028933,0.00000000
0.67533767,1.60021195,0.64278349,0.00000000,0.30855104,1.09214283,0.04660224,0.04132722,0.21974055,0.00000000
0.68134067,1.61980505,0.64581291,0.00000000,0.31408687,1.09834886,0.04794977,0.04120686,0.21872036,0.00000000
0.68734367,1.63879035,0.64871957,0.00000000,0.31944411,1.10427736,0.04918122,0.04106387,0.21724692,0.00000000
0.69334667,1.65705069,0.65142558,0.00000000,0.32459127,1.10988152,0.05029415,0.04090679,0.21534666,0.00000000
0.69934967,1.67446683,0.65384884,0.00000000,0.32949948,1.11511364,0.05128737,0.04074773,0.21305292,0.00000000
0.70535268,1.69091529,0.65590374,0.00000000,0.33414152,1.11992304,0.05216072,0.04060215,0.21040425,0.00000000
0.71135568,1.70626790,0.65750233,0.00000000,0.33849108,1.12425456,0.05291501,0.04048868,0.20744281,0.00000000
0.71735868,1.72039316,0.65855626,0.00000000,0.34252251,1.12804815,0.05355188,0.04042894,0.20421278,0.00000000
0.72336168,1.73316004,0.65897924,0.00000000,0.34621099,1.13123967,0.05407381,0.04044724,0.20075906,0.00000000
0.72936468,1.74444375,0.65869023,0.00000000,0.34953312,1.13376313,0.05448418,0.04057039,0.19712609,0.00000000
0.73536768,1.75413360,0.65761713,0.00000000,0.35246801,1.13555424,0.05478731,0.04082735,0.19335715,0.00000000
0.74137069,1.76214218,0.65570088,0.00000000,0.35499859,1.13655501,0.05498864,0.04124900,0.18949391,0.00000000
0.74737369,1.76841516,0.65289950,0.00000000,0.35711320,1.13671915,0.05509480,0.04186771,0.18557635,0.00000000
0.75337669,1.77294091,0.64919206,0.00000000,0.35880713,1.13601763,0.05511379,0.04271698,0.18164288,0.00000000
0.75937969,1.77575885,0.64458201,0.00000000,0.36008409,1.13444396,0.05505498,0.04383087,0.17773074,0.00000000
0.76538269,1.77696562,0.63909967,0.00000000,0.36095729,1.13201854,0.05492917,0.04524340,0.17387648,0.00000000
0.77138569,1.77671832,0.63280359,0.00000000,0.36145014,1.12879165,0.05474841,0.04698782,0.17011640,0.00000000
0.77738869,1.77523398,0.62578061,0.00000000,0.36159643,1.12484454,0.05452589,0.04909570,0.16648696,0.00000000
0.78339170,1.77278512,0.61814451,0.00000000,0.36143979,1.12028842,0.05427554,0.05159594,0.16302500,0.00000000
0.78939470,1.76969117,0.61003314,0.00000000,0.36103271,1.11526127,0.05401164,0.05451367,0.15976771,0.00000000
0.79539770,1.76630618,0.60160443,0.00000000,0.36043497,1.10992245,0.05374831,0.05786904,0.15675230,0.00000000
0.80140070,1.76300340,0.59303119,0.00000000,0.35971166,1.10444568,0.05349893,0.06167606,0.15401548,0.00000000
0.80740370,1.76015772,0.58449522,0.00000000,0.35893106,1.09901056,0.05327555,0.06594138,0.15159258,0.00000000
0.81340670,1.75812723,0.57618111,0.00000000,0.35816242,1.09379360,0.05308828,0.07066327,0.14951651,0.00000000
0.81940970,1.75723512,0.56827001,0.00000000,0.35747402,1.08895929,0.05294483,0.07583076,0.14781661,0.00000000
0.82541271,1.75775339,0.56093402,0.00000000,0.35693157,1.08465201,0.05285004,0.08142299,0.14651745,0.00000000
0.83141571,1.75988982,0.55433133,0.00000000,0.35659723,1.08098965,0.05280567,0.08740904,0.14563767,0.00000000
0.83741871,1.76377907,0.54860265,0.00000000,0.35652934,1.07805943,0.05281029,0.09374802,0.14518904,0.00000000
0.84342171,1.76947909,0.54386902,0.00000000,0.35678285,1.07591645,0.05285944,0.10038972,0.14517571,0.00000000
0.84942471,1.77697304,0.54023108,0.00000000,0.35741059,1.07458530,0.05294598,0.10727574,0.14559389,0.00000000
0.85542771,1.78617707,0.53776995,0.00000000,0.35846510,1.07406460,0.05306061,0.11434098,0.14643181,0.00000000
0.86143072,1.79695334,0.53654931,0.00000000,0.36000095,1.07433436,0.05319269,0.12151571,0.14767011,0.00000000
0.86743372,1.80912770,0.53661859,0.00000000,0.36207736,1.07536564,0.05333103,0.12872793,0.14928269,0.00000000
0.87343672,1.82251062,0.53801687,0.00000000,0.36476062,1.07713174,0.05346502,0.13590599,0.15123783,0.00000000
0.87943972,1.83692015,0.54077702,0.00000000,0.36812624,1.07962014,0.05358559,0.14298139,0.15349960,0.00000000
0.88544272,1.85220488,0.54492966,0.00000000,0.37226042,1.08284412,0.05368625,0.14989153,0.15602956,0.00000000
0.89144572,1.86826543,0.55050649,0.00000000,0.37726043,1.08685306,0.05376407,0.15658226,0.15878840,0.00000000
0.89744872,1.88507253,0.55754253,0.00000000,0.38323389,1.09174047,0.05382044,0.16301020,0.16173773,0.00000000
0.90345173,1.90268018,0.56607712,0.00000000,0.39029666,1.09764886,0.05386162,0.16914446,0.16484165,0.00000000
0.90945473,1.92123270,0.57615322,0.00000000,0.39856925,1.10477076,0.05389906,0.17496775,0.16806810,0.00000000
0.91545773,1.94096465,0.58781519,0.00000000,0.40817199,1.11334555,0.05394939,0.18047678,0.17138995,0.00000000
0.92146073,1.96219339,0.60110491,0.00000000,0.41921886,1.12365179,0.05403409,0.18568186,0.17478569,0.00000000
0.92746373,1.98530426,0.61605656,0.00000000,0.43181054,1.13599550,0.05417882,0.19060566,0.17823972,0.00000000
0.93346673,2.01072904,0.63269033,0.00000000,0.44602682,1.15069452,0.05441246,0.19528116,0.18174227,0.00000000
0.93946973,2.03891878,0.65100545,0.00000000,0.46191893,1.16806005,0.05476581,0.19974893,0.18528888,0.00000000
0.94547274,2.07031258,0.67097319,0.00000000,0.47950232,1.18837612,0.05527017,0.20405384,0.18887954,0.00000000
0.95147574,2.10530401,0.69253018,0.00000000,0.49875022,1.21187826,0.05595564,0.20824135,0.19251761,0.00000000
0.95747874,2.14420736,0.71557270,0.00000000,0.51958864,1.23873267,0.05684940,0.21235361,0.19620854,0.00000000
0.96348174,2.18722581,0.73995250,0.00000000,0.54189312,1.26901712,0.05797400,0.21642563,0.19995838,0.00000000
0.96948474,2.23442340,0.76547444,0.00000000,0.56548759,1.30270493,0.05934572,0.22048173,0.20377249,0.00000000
0.97548774,2.28570290,0.79189640,0.00000000,0.59014556,1.33965294,0.06097305,0.22453248,0.20765419,0.00000000
0.98149075,2.34079098,0.81893164,0.00000000,0.61559369,1.37959452,0.06285561,0.22857239,0.21160366,0.00000000
0.98749375,2.39923170,0.84625363,0.00000000,0.64151772,1.42213818,0.06498316,0.23257848,0.21561709,0.00000000
0.99349675,2.46038921,0.87350326,0.00000000,0.66757048,1.46677199,0.06733523,0.23650983,0.21968614,0.00000000
0.99949975,2.52345955,0.90029833,0.00000000,0.69338177,1.51287393,0.06988108,0.24030825,0.22379776,0.00000000
1.00550275,2.58749121,0.92624473,0.00000000,0.71856949,1.55972762,0.07258006,0.24390001,0.22793432,0.00000000
1.01150575,2.65141361,0.95094901,0.00000000,0.74275163,1.60654296,0.07538259,0.24719851,0.23207415,0.00000000
1.01750875,2.71407213,0.97403176,0.00000000,0.76555852,1.65248065,0.07823141,0.25010796,0.23619233,0.00000000
1.02351176,2.77426787,0.99514111,0.00000000,0.78664470,1.69667940,0.08106331,0.25252760,0.24026179,0.00000000
1.02951476,2.83080054,1.01396584,0.00000000,0.80569987,1.73828473,0.08381117,0.25435654,0.24425463,0.00000000
1.03551776,2.88251214,1.03024743,0.00000000,0.82245856,1.77647788,0.08640617,0.25549877,0.24814350,0.00000000
1.04152076,2.92832950,1.04379056,0.00000000,0.83670783,1.81050357,0.08878028,0.25586812,0.25190311,0.00000000
1.04752376,2.96730386,1.05447151,0.00000000,0.84829311,1.83969549,0.09086863,0.25539299,0.25551172,0.00000000
1.05352676,2.99864559,1.06224425,0.00000000,0.85712164,1.86349820,0.09261188,0.25402048,0.25895248,0.00000000
1.05952976,3.02175278,1.06714375,0.00000000,0.86316380,1.88148489,0.09395844,0.25171984,0.26221468,0.00000000
1.06553277,3.03623258,1.06928664,0.00000000,0.86645228,1.89337007,0.09486633,0.24848496,0.26529468,0.00000000
1.07153577,3.04191459,1.06886896,0.00000000,0.86707925,1.89901710,0.09530474,0.24433588,0.26819667,0.00000000
1.07753877,3.03885608,1.06616125,0.00000000,0.86519204,1.89844021,0.09525507,0.23931915,0.27093303,0.00000000
1.08354177,3.02733905,1.06150116,0.00000000,0.86098739,1.89180131,0.09471160,0.23350717,0.27352437,0.00000000
1.08954477,3.00785967,1.05528380,0.00000000,0.85470492,1.87940188,0.09368153,0.22699643,0.27599919,0.00000000
1.09554777,2.98111065,1.04795022,0.00000000,0.84661996,1.86167055,0.09218455,0.21990481,0.27839321,0.00000000
1.10155078,2.94795765,1.03997438,0.00000000,0.83703622,1.83914700,0.09025202,0.21236814,0.28074829,0.00000000
1.10755378,2.90941072,1.03184907,0.00000000,0.82627843,1.81246296,0.08792554,0.20453596,0.28311108,0.00000000
1.11355678,2.86659196,1.02407115,0.00000000,0.81468528,1.78232125,0.08525533,0.19656701,0.28553126,0.00000000
1.11955978,2.82070061,1.01712655,0.00000000,0.80260266,1.74947352,0.08229824,0.18862432,0.28805970,0.00000000
1.12556278,2.77297689,1.01147546,0.00000000,0.79037739,1.71469772,0.07911558,0.18087025,0.29074627,0.00000000
1.13156578,2.72466551,1.00753809,0.00000000,0.77835117,1.67877586,0.07577095,0.17346170,0.29363761,0.00000000
1.13756878,2.67698007,1.00568143,0.00000000,0.76685496,1.64247277,0.07232800,0.16654555,0.29677489,0.00000000
1.14357179,2.63106933,1.00620725,0.00000000,0.75620352,1.60651651,0.06884836,0.16025447,0.30019160,0.00000000
1.14957479,2.58798597,1.00934181,0.00000000,0.74669005,1.57158077,0.06538980,0.15470333,0.30391144,0.00000000
1.15557779,2.54865886,1.01522750,0.00000000,0.73858083,1.53826975,0.06200459,0.14998624,0.30794662,0.00000000
1.16158079,2.51386925,1.02391661,0.00000000,0.73210990,1.50710556,0.05873828,0.14617416,0.31229631,0.00000000
1.16758379,2.48423141,1.03536767,0.00000000,0.72747372,1.47851861,0.05562877,0.14331334,0.31694564,0.00000000
1.17358679,2.46017827,1.04944428,0.00000000,0.72482585,1.45284075,0.05270573,0.14142442,0.32186517,0.00000000
1.17958979,2.44195211,1.06591672,0.00000000,0.72427196,1.43030137,0.04999049,0.14050230,0.32701091,0.00000000
1.18559280,2.42960065,1.08446631,0.00000000,0.72586515,1.41102631,0.04749613,0.14051666,0.33232485,0.00000000
1.19159580,2.42297858,1.10469257,0.00000000,0.72960208,1.39503942,0.04522796,0.14141318,0.33773616,0.00000000
1.19759880,2.42175434,1.12612288,0.00000000,0.73541991,1.38226669,0.04318422,0.14311530,0.34316285,0.00000000
1.20360180,2.42542205,1.14822467,0.00000000,0.74319465,1.37254258,0.04135695,0.14552662,0.34851397,0.00000000
1.20960480,2.43331820,1.17041960,0.00000000,0.75274097,1.36561838,0.03973298,0.14853370,0.35369221,0.00000000
1.21560780,2.44464264,1.19209948,0.00000000,0.76381372,1.36117228,0.03829509,0.15200925,0.35859672,0.00000000
1.22161081,2.45848324,1.21264340,0.00000000,0.77611148,1.35882078,0.03702305,0.15581567,0.36312624,0.00000000
1.22761381,2.47384345,1.23143546,0.00000000,0.78928211,1.35813113,0.03589469,0.15980879,0.36718213,0.00000000
1.23361681,2.48967205,1.24788265,0.00000000,0.80293032,1.35863443,0.03488698,0.16384170,0.37067141,0.00000000
1.23961981,2.50489405,1.26143212,0.00000000,0.81662713,1.35983905,0.03397685,0.16776863,0.37350951,0.00000000
1.24562281,2.51844198,1.27158737,0.00000000,0.82992114,1.36124405,0.03314207,0.17144873,0.37562271,0.00000000
1.25162581,2.52928648,1.27792275,0.00000000,0.84235112,1.36235224,0.03236187,0.17474971,0.37695015,0.00000000
1.25762881,2.53646544,1.28009576,0.00000000,0.85345972,1.36268262,0.03161750,0.17755117,0.37744534,0.00000000
1.26363182,2.53911082,1.27785686,0.00000000,0.86280770,1.36178198,0.03089269,0.17974761,0.37707712,0.00000000
1.26963482,2.53647249,1.27105636,0.00000000,0.86998830,1.35923544,0.03017396,0.18125100,0.37583014,0.00000000
1.27563782,2.52793850,1.25964842,0.00000000,0.87464114,1.35467578,0.02945081,0.18199287,0.37370482,0.00000000
1.28164082,2.51305129,1.24369199,0.00000000,0.87646520,1.34779140,0.02871594,0.18192584,0.37071684,0.00000000
1.28764382,2.49151981,1.22334878,0.00000000,0.87523040,1.33833295,0.02796528,0.18102465,0.36689631,0.00000000
1.29364682,2.46322704,1.19887869,0.00000000,0.87078725,1.32611850,0.02719799,0.17928653,0.36228671,0.00000000
1.29964982,2.42823335,1.17063266,0.00000000,0.86307427,1.31103725,0.02641651,0.17673102,0.35694355,0.00000000
1.30565283,2.38677554,1.13904362,0.00000000,0.85212295,1.29305186,0.02562639,0.17339928,0.35093313,0.00000000
1.31165583,2.33926180,1.10461580,0.00000000,0.83805987,1.27219932,0.02483623,0.16935279,0.34433115,0.00000000
1.31765883,2.28626315,1.06791282,0.00000000,0.82110606,1.24859051,0.02405751,0.16467162,0.33722153,0.00000000
1.32366183,2.22850126,1.02954510,0.00000000,0.80157348,1.22240833,0.02330434,0.15945227,0.32969530,0.00000000
1.32966483,2.16683336,0.99015674,0.00000000,0.77985875,1.19390453,0.02259323,0.15380514,0.32184960,0.00000000
1.33566783,2.10223437,0.95041246,0.00000000,0.75643426,1.16339521,0.02194272,0.14785171,0.31378682,0.00000000
1.34167084,2.03577657,0.91098461,0.00000000,0.73183695,1.13125494,0.02137300,0.14172148,0.30561383,0.00000000
1.34767384,1.96860715,0.87254056,0.00000000,0.70665498,1.09790958,0.02090542,0.13554880,0.29744112,0.00000000
1.35367684,1.90192393,0.83573050,0.00000000,0.68151275,1.06382781,0.02056195,0.12946960,0.28938196,0.00000000
1.35967984,1.83694934,0.80117584,0.00000000,0.65705451,1.02951131,0.02036456,0.12361811,0.28155129,0.00000000
1.36568284,1.77490320,0.76945805,0.00000000,0.63392709,0.99548379,0.02033453,0.11812364,0.27406439,0.00000000
1.37168584,1.71697443,0.74110799,0.00000000,0.61276214,0.96227886,0.02049174,0.11310752,0.26703520,0.00000000
1.37768884,1.66429208,0.71659591,0.00000000,0.59415831,0.93042704,0.02085386,0.10868019,0.26057430,0.00000000
1.38369185,1.61789637,0.69632189,0.00000000,0.57866383,0.90044206,0.02143561,0.10493854,0.25478647,0.00000000
1.38969485,1.57871001,0.68060703,0.00000000,0.56675989,0.87280673,0.02224796,0.10196359,0.24976786,0.00000000
