energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.08704352,2.13137149,0.02121372,0.06758765,0.29180659,0.61166119,0.02316625,0.14677952,0.78645965,1.17106433
-0.08104052,2.24294755,0.02216073,0.07073219,0.30969264,0.63655698,0.02385360,0.15321904,0.84269300,1.23620148
-0.07503752,2.36174717,0.02315271,0.07418158,0.32813462,0.66334115,0.02470478,0.16043577,0.90177830,1.30561555
-0.06903452,2.48610251,0.02416735,0.07789945,0.34685821,0.69140036,0.02570024,0.16837201,0.96311758,1.37852047
-0.06303152,2.61413939,0.02518153,0.08184702,0.36556791,0.72007808,0.02681815,0.17695225,1.02601987,1.45399357
-0.05702851,2.74382073,0.02617209,0.08598485,0.38395554,0.74869141,0.02803503,0.18608470,1.08971453,1.53099346
-0.05102551,2.87299766,0.02711658,0.09027467,0.40170958,0.77654972,0.02932655,0.19566349,1.15336759,1.60838272
-0.04502251,2.99946662,0.02799400,0.09468131,0.41852496,0.80297419,0.03066831,0.20557131,1.21610083,1.68495500
-0.03901951,3.12103016,0.02878543,0.09917455,0.43411287,0.82731776,0.03203673,0.21568253,1.27701284,1.75946525
-0.03301651,3.23555911,0.02947464,0.10373076,0.44821023,0.84898442,0.03340991,0.22586653,1.33520145,1.83066219
-0.02701351,3.34105373,0.03004851,0.10833436,0.46058828,0.86744727,0.03476847,0.23599112,1.38978681,1.89732186
-0.02101051,3.43570125,0.03049735,0.11297884,0.47106006,0.88226435,0.03609635,0.24592596,1.43993419,1.95828085
-0.01500750,3.51792756,0.03081507,0.11766733,0.47948628,0.89309171,0.03738153,0.25554583,1.48487594,2.01246817
-0.00900450,3.58644098,0.03099923,0.12241270,0.48577939,0.89969312,0.03861655,0.26473352,1.52393160,2.05893455
-0.00300150,3.64026634,0.03105086,0.12723704,0.48990568,0.90194582,0.03979896,0.27338237,1.55652571,2.09687812
0.00300150,3.67876806,0.03097420,0.13217059,0.49188520,0.89984238,0.04093149,0.28139822,1.58220249,2.12566557
0.00900450,3.70166154,0.03077635,0.13725008,0.49178963,0.89348819,0.04202206,0.28870089,1.60063707,2.14484822
0.01500750,3.70901240,0.03046675,0.14251662,0.48973819,0.88309517,0.04308355,0.29522498,1.61164277,2.15417224
0.02101051,3.70122397,0.03005661,0.14801309,0.48589169,0.86897154,0.04413329,0.30092013,1.61517428,2.15358303
0.02701351,3.67901368,0.02955837,0.15378122,0.48044521,0.85150853,0.04519240,0.30575070,1.61132664,2.14322353
0.03301651,3.64337957,0.02898504,0.15985850,0.47361959,0.83116439,0.04628485,0.30969499,1.60033004,2.12342671
0.03901951,3.59555851,0.02834966,0.16627500,0.46565229,0.80844657,0.04743636,0.31274405,1.58254079,2.09470260
0.04502251,3.53697804,0.02766481,0.17305032,0.45678796,0.78389273,0.04867318,0.31490020,1.55842866,2.05772044
0.05102551,3.46920397,0.02694209,0.18019083,0.44726927,0.75805158,0.05002073,0.31617536,1.52856128,2.01328668
0.05702851,3.39388584,0.02619189,0.18768729,0.43732828,0.73146413,0.05150226,0.31658935,1.49358596,1.96231980
0.06303152,3.31270253,0.02542307,0.19551308,0.42717885,0.70464636,0.05313742,0.31616824,1.45420992,1.90582269
0.06903452,3.22731025,0.02464288,0.20362307,0.41701039,0.67807364,0.05494108,0.31494286,1.41117932,1.84485389
0.07503752,3.13929450,0.02385700,0.21195328,0.40698301,0.65216778,0.05692211,0.31294752,1.36525822,1.78049851
0.08104052,3.05012810,0.02306954,0.22042132,0.39722451,0.62728688,0.05908250,0.31021914,1.31720790,1.71383989
0.08704352,2.96113619,0.02228334,0.22892773,0.38782890,0.60371827,0.06141665,0.30679652,1.26776760,1.64593302
0.09304652,2.87346939,0.02150014,0.23735804,0.37885673,0.58167474,0.06391099,0.30272014,1.21763702,1.57778034
0.09904952,2.78808563,0.02072090,0.24558559,0.37033683,0.56129386,0.06654391,0.29803212,1.16746131,1.51031085
0.10505253,2.70574064,0.01994615,0.25347499,0.36226945,0.54264032,0.06928599,0.29277648,1.11781906,1.44436286
0.11105553,2.62698694,0.01917623,0.26088607,0.35463047,0.52571089,0.07210064,0.28699955,1.06921331,1.38067078
0.11705853,2.55218071,0.01841164,0.26767813,0.34737630,0.51044168,0.07494495,0.28075045,1.02206603,1.31985612
0.12306153,2.48149552,0.01765324,0.27371439,0.34044930,0.49671713,0.07777094,0.27408159,0.97671585,1.26242271
0.12906453,2.41494176,0.01690244,0.27886641,0.33378332,0.48438030,0.08052697,0.26704898,0.93341894,1.20875576
0.13506753,2.35239046,0.01616131,0.28301828,0.32730910,0.47324385,0.08315939,0.25971237,0.89235278,1.15912466
0.14107054,2.29360001,0.01543261,0.28607043,0.32095918,0.46310124,0.08561423,0.25213517,0.85362242,1.11368886
0.14707354,2.23824436,0.01471974,0.28794298,0.31467228,0.45373766,0.08783906,0.24438395,0.81726859,1.07250633
0.15307654,2.18594123,0.01402669,0.28857832,0.30839679,0.44494027,0.08978472,0.23652769,0.78327744,1.03554403
0.15907954,2.13627925,0.01335783,0.28794309,0.30209352,0.43650731,0.09140704,0.22863663,0.75159095,1.00268975
0.16508254,2.08884284,0.01271779,0.28602922,0.29573735,0.42825597,0.09266830,0.22078095,0.72211786,0.97376471
0.17108554,2.04323406,0.01211116,0.28285425,0.28931817,0.42002874,0.09353856,0.21302910,0.69474431,0.94853645
0.17708854,1.99909099,0.01154237,0.27846081,0.28284089,0.41169808,0.09399672,0.20544616,0.66934396,0.92673154
0.18309155,1.95610222,0.01101539,0.27291535,0.27632480,0.40316964,0.09403121,0.19809208,0.64578716,0.90804777
0.18909455,1.91401754,0.01053366,0.26630618,0.26980236,0.39438380,0.09364043,0.19102009,0.62394893,0.89216559
0.19509755,1.87265504,0.01009984,0.25874102,0.26331763,0.38531599,0.09283290,0.18427532,0.60371561,0.87875862
0.20110055,1.83190498,0.00971579,0.25034403,0.25692437,0.37597567,0.09162700,0.17789375,0.58499011,0.86750327
0.20710355,1.79173100,0.00938255,0.24125262,0.25068421,0.36640444,0.09005057,0.17190156,0.56769578,0.85808738
0.21310655,1.75216919,0.00910029,0.23161408,0.24466472,0.35667339,0.08814016,0.16631500,0.55177897,0.85021796
0.21910955,1.71332576,0.00886847,0.22158218,0.23893774,0.34687996,0.08594017,0.16114074,0.53721040,0.84362816
0.22511256,1.67537366,0.00868591,0.21131387,0.23357786,0.33714447,0.08350183,0.15637669,0.52398546,0.83808346
0.23111556,1.63854874,0.00855098,0.20096625,0.22866118,0.32760668,0.08088204,0.15201339,0.51212362,0.83338705
0.23711856,1.60314572,0.00846178,0.19069380,0.22426433,0.31842228,0.07814228,0.14803568,0.50166701,0.82938454
0.24312156,1.56951401,0.00841638,0.18064597,0.22046366,0.30975964,0.07534743,0.14442476,0.49267833,0.82596776
0.24912456,1.53805348,0.00841300,0.17096519,0.21733457,0.30179672,0.07256472,0.14116035,0.48523806,0.82307751
0.25512756,1.50921005,0.00845019,0.16178527,0.21495095,0.29471826,0.06986264,0.13822297,0.47944120,0.82070525
0.26113057,1.48347058,0.00852703,0.15323022,0.21338452,0.28871315,0.06731008,0.13559606,0.47539331,0.81889334
0.26713357,1.46135702,0.00864324,0.14541340,0.21270412,0.28397191,0.06497545,0.13326794,0.47320601,0.81773360
0.27313657,1.44341915,0.00879921,0.13843700,0.21297478,0.28068432,0.06292588,0.13123331,0.47299203,0.81736427
0.27913957,1.43022579,0.00899609,0.13239174,0.21425659,0.27903686,0.06122661,0.12949440,0.47485959,0.81796492
0.28514257,1.42235391,0.00923564,0.12735679,0.21660329,0.27921022,0.05994021,0.12806149,0.47890650,0.81974943
0.29114557,1.42037585,0.00952021,0.12339973,0.22006065,0.28137639,0.05912604,0.12695295,0.48521379,0.82295711
0.29714857,1.42484429,0.00985252,0.12057663,0.22466464,0.28569563,0.05883950,0.12619460,0.49383931,0.82784203
0.30315158,1.43627528,0.01023544,0.11893205,0.23043956,0.29231308,0.05913133,0.12581854,0.50481133,0.83466092
0.30915458,1.45512980,0.01067173,0.11849902,0.23739604,0.30135505,0.06004684,0.12586148,0.51812249,0.84366000
0.31515758,1.48179409,0.01116378,0.11929889,0.24552930,0.31292504,0.06162499,0.12636264,0.53372436,0.85506124
0.32116058,1.51655970,0.01171326,0.12134117,0.25481758,0.32709966,0.06389744,0.12736130,0.55152306,0.86904858
0.32716358,1.55960377,0.01232087,0.12462310,0.26522092,0.34392431,0.06688748,0.12889419,0.57137592,0.88575475
0.33316658,1.61097067,0.01298602,0.12912933,0.27668046,0.36340902,0.07060889,0.13099281,0.59308990,0.90524925
0.33916958,1.67055553,0.01370664,0.13483138,0.28911833,0.38552443,0.07506480,0.13368083,0.61642155,0.92752818
0.34517259,1.73809082,0.01447895,0.14168713,0.30243803,0.41019820,0.08024651,0.13697161,0.64107901,0.95250619
0.35117559,1.81313649,0.01529736,0.14964040,0.31652554,0.43731186,0.08613243,0.14086619,0.66672579,0.98001130
0.35717859,1.89507437,0.01615439,0.15862049,0.33125094,0.46669851,0.09268713,0.14535152,0.69298659,1.00978258
0.36318159,1.98310745,0.01704075,0.16854196,0.34647058,0.49814132,0.09986058,0.15039935,0.71945467,1.04147111
0.36918459,2.07626415,0.01794541,0.17930454,0.36202963,0.53137317,0.10758770,0.15596550,0.74570076,1.07464407
0.37518759,2.17340789,0.01885577,0.19079334,0.37776489,0.56607736,0.11578829,0.16198988,0.77128310,1.10879201
0.38119060,2.27325180,0.01975797,0.20287929,0.39350777,0.60188979,0.12436728,0.16839695,0.79575809,1.14333895
0.38719360,2.37437846,0.02063720,0.21541994,0.40908724,0.63840235,0.13321554,0.17509683,0.81869127,1.17765508
0.39319660,2.47526413,0.02147807,0.22826068,0.42433259,0.67516781,0.14221120,0.18198690,0.83966806,1.21107157
0.39919960,2.57430712,0.02226502,0.24123631,0.43907598,0.71170612,0.15122138,0.18895393,0.85830378,1.24289693
0.40520260,2.66985944,0.02298281,0.25417295,0.45315466,0.74751203,0.16010458,0.19587653,0.87425272,1.27243453
0.41120560,2.76026110,0.02361692,0.26689048,0.46641274,0.78206395,0.16871345,0.20262797,0.88721570,1.29900059
0.41720860,2.84387608,0.02415400,0.27920522,0.47870264,0.81483392,0.17689800,0.20907924,0.89694607,1.32194206
0.42321161,2.91912913,0.02458233,0.29093304,0.48988620,0.84529845,0.18450916,0.21510220,0.90325391,1.34065397
0.42921461,2.98454237,0.02489210,0.30189271,0.49983549,0.87294993,0.19140255,0.22057284,0.90600836,1.35459554
0.43521761,3.03877072,0.02507581,0.31190949,0.50843351,0.89730838,0.19744233,0.22537443,0.90513823,1.36330482
0.44122061,3.08063517,0.02512850,0.32081883,0.51557477,0.91793315,0.20250501,0.22940053,0.90063089,1.36641117
0.44722361,3.10915285,0.02504790,0.32847016,0.52116605,0.93443424,0.20648303,0.23255787,0.89252980,1.36364553
0.45322661,3.12356326,0.02483456,0.33473053,0.52512721,0.94648272,0.20928804,0.23476880,0.88093083,1.35484799
0.45922961,3.12334948,0.02449188,0.33948817,0.52739239,0.95382012,0.21085363,0.23597347,0.86597766,1.33997258
0.46523262,3.10825397,0.02402609,0.34265568,0.52791144,0.95626617,0.21113748,0.23613158,0.84785662,1.31908919
0.47123562,3.07828831,0.02344605,0.34417287,0.52665165,0.95372480,0.21012273,0.23522366,0.82679119,1.29238250
0.47723862,3.03373646,0.02276317,0.34400901,0.52359984,0.94618795,0.20781865,0.23325183,0.80303644,1.26014811
0.48324162,2.97515140,0.02199111,0.34216450,0.51876451,0.93373713,0.20426040,0.23024017,0.77687355,1.22278599
0.48924462,2.90334524,0.02114552,0.33867190,0.51217817,0.91654256,0.19950802,0.22623441,0.74860467,1.18079131
0.49524762,2.81937289,0.02024370,0.33359607,0.50389945,0.89485987,0.19364459,0.22130128,0.71854811,1.13474330
0.50125063,2.72450980,0.01930429,0.32703359,0.49401495,0.86902450,0.18677374,0.21552728,0.68703399,1.08529209
0.50725363,2.62022446,0.01834689,0.31911137,0.48264065,0.83944385,0.17901650,0.20901705,0.65440028,1.03314425
0.51325663,2.50814638,0.01739168,0.30998440,0.46992249,0.80658759,0.17050770,0.20189128,0.62098926,0.97904733
0.51925963,2.39003049,0.01645906,0.29983274,0.45603625,0.77097630,0.16139206,0.19428433,0.58714438,0.92377385
0.52526263,2.26771908,0.01556928,0.28885787,0.44118633,0.73316893,0.15182006,0.18634147,0.55320728,0.86810526
0.53126563,2.14310231,0.01474207,0.27727834,0.42560350,0.69374951,0.14194393,0.17821598,0.51951517,0.81281627
0.53726863,2.01807838,0.01399632,0.26532495,0.40954147,0.65331347,0.13191364,0.17006597,0.48639822,0.75865988
0.54327164,1.89451458,0.01334971,0.25323559,0.39327242,0.61245411,0.12187325,0.16205115,0.45417725,0.70635364
0.54927464,1.77421003,0.01281843,0.24124981,0.37708149,0.57174965,0.11195770,0.15432962,0.42316134,0.65656720
0.55527764,1.65886121,0.01241684,0.22960326,0.36126037,0.53175111,0.10229003,0.14705462,0.39364565,0.60991155
0.56128064,1.55003092,0.01215719,0.21852231,0.34610023,0.49297162,0.09297921,0.14037144,0.36590935,0.56693007
0.56728364,1.44912140,0.01204936,0.20821881,0.33188422,0.45587711,0.08411852,0.13441450,0.34021361,0.52809133
0.57328664,1.35735201,0.01210060,0.19888520,0.31887974,0.42087894,0.07578458,0.12930472,0.31679990,0.49378392
0.57928964,1.27574188,0.01231529,0.19069017,0.30733090,0.38832824,0.06803690,0.12514715,0.29588843,0.46431304
0.58529265,1.20509761,0.01269479,0.18377495,0.29745128,0.35851228,0.06091806,0.12202904,0.27767686,0.43989890
0.59129565,1.14600611,0.01323721,0.17825025,0.28941750,0.33165277,0.05445426,0.12001824,0.26233929,0.42067681
0.59729865,1.09883249,0.01393735,0.17419406,0.28336366,0.30790595,0.04865636,0.11916216,0.25002560,0.40669875
0.60330165,1.06372272,0.01478662,0.17165036,0.27937699,0.28736439,0.04352122,0.11948718,0.24086094,0.39793637
0.60930465,1.04061084,0.01577308,0.17062862,0.27749488,0.27006031,0.03903323,0.12099853,0.23494557,0.39428518
0.61530765,1.02923030,0.01688149,0.17110429,0.27770342,0.25597015,0.03516612,0.12368079,0.23235475,0.39556982
0.62131066,1.02912889,0.01809352,0.17302020,0.27993747,0.24502023,0.03188471,0.12749877,0.23313887,0.40155024
0.62731366,1.03968689,0.01938798,0.17628869,0.28408238,0.23709313,0.02914683,0.13239893,0.23732342,0.41192859
0.63331666,1.06013772,0.02074123,0.18079465,0.28997723,0.23203455,0.02690506,0.13831121,0.24490899,0.42635673
0.63931966,1.08959058,0.02212760,0.18639913,0.29741948,0.22966045,0.02510848,0.14515120,0.25587109,0.44444420
0.64532266,1.12705437,0.02351993,0.19294350,0.30617092,0.22976408,0.02370426,0.15282255,0.27015966,0.46576644
0.65132566,1.17146228,0.02489021,0.20025407,0.31596468,0.23212279,0.02263908,0.16121965,0.28769833,0.48987314
0.65732866,1.22169645,0.02621024,0.20814695,0.32651302,0.23650431,0.02186043,0.17023030,0.30838341,0.51629662
0.66333167,1.27661190,0.02745238,0.21643291,0.33751566,0.24267240,0.02131765,0.17973839,0.33208252,0.54456002
0.66933467,1.33505941,0.02859022,0.22492234,0.34866841,0.25039170,0.02096291,0.18962644,0.35863304,0.57418513
0.67533767,1.39590662,0.02959938,0.23342979,0.35967166,0.25943168,0.02075185,0.19977791,0.38784049,0.60469987
0.68134067,1.45805704,0.03045813,0.24177837,0.37023863,0.26956966,0.02064419,0.21007927,0.41947694,0.63564518
0.68734367,1.52046663,0.03114805,0.24980346,0.38010300,0.28059297,0.02060412,0.22042161,0.45327964,0.66658118
0.69334667,1.58215780,0.03165453,0.25735603,0.38902572,0.29230020,0.02060049,0.23070194,0.48895017,0.69709275
0.69934967,1.64223071,0.03196723,0.26430524,0.39680087,0.30450176,0.02060696,0.24082408,0.52615433,0.72679426
0.70535268,1.69987203,0.03208029,0.27054044,0.40326041,0.31701986,0.02060195,0.25069916,0.56452288,0.75533353
0.71135568,1.75436132,0.03199256,0.27597250,0.40827769,0.32968809,0.02056854,0.26024579,0.60365356,0.78239510
0.71735868,1.80507527,0.03170756,0.28053460,0.41176976,0.34235078,0.02049423,0.26939000,0.64311443,0.80770274
0.72336168,1.85149037,0.03123337,0.28418245,0.41369847,0.35486243,0.02037071,0.27806496,0.68244868,0.83102133
0.72936468,1.89318410,0.03058238,0.28689409,0.41407043,0.36708735,0.02019352,0.28621070,0.72118098,0.85215820
0.73536768,1.92983540,0.02977086,0.28866931,0.41293584,0.37889969,0.01996171,0.29377371,0.75882539,0.87096386
0.74137069,1.96122450,0.02881860,0.28952891,0.41038648,0.39018401,0.01967749,0.30070679,0.79489465,0.88733237
0.74737369,1.98723253,0.02774829,0.28951368,0.40655274,0.40083653,0.01934589,0.30696892,0.82891058,0.90120125
0.75337669,2.00784103,0.02658499,0.28868347,0.40160014,0.41076693,0.01897441,0.31252545,0.86041548,0.91255096
0.75937969,2.02313149,0.02535555,0.28711604,0.39572510,0.41990082,0.01857275,0.31734843,0.88898393,0.92140403
0.76538269,2.03328465,0.02408797,0.28490612,0.38915046,0.42818272,0.01815252,0.32141718,0.91423463,0.92782371
0.77138569,2.03857955,0.02281093,0.28216433,0.38212050,0.43557922,0.01772706,0.32471904,0.93584184,0.93191208
0.77738869,2.03939179,0.02155320,0.27901615,0.37489587,0.44208233,0.01731120,0.32725019,0.95354579,0.93380773
0.78339170,2.03619072,0.02034318,0.27560074,0.36774821,0.44771255,0.01692113,0.32901648,0.96716164,0.93368269
0.78939470,2.02953506,0.01920853,0.27206974,0.36095476,0.45252141,0.01657430,0.33003419,0.97658655,0.93173875
0.79539770,2.02006639,0.01817576,0.26858562,0.35479277,0.45659325,0.01628922,0.33033058,0.98180430,0.92820308
0.80140070,2.00850030,0.01726995,0.26531990,0.34953398,0.46004577,0.01608538,0.32994409,0.98288746,0.92332316
0.80740370,1.99561465,0.01651446,0.26245076,0.34543898,0.46302937,0.01598308,0.32892429,0.97999654,0.91736100
0.81340670,1.98223495,0.01593065,0.26016024,0.34275164,0.46572481,0.01600319,0.32733127,0.97337637,0.91058688
0.81940970,1.96921673,0.01553768,0.25863092,0.34169360,0.46833938,0.01616695,0.32523459,0.96334958,0.90327263
0.82541271,1.95742518,0.01535225,0.25804194,0.34245888,0.47110125,0.01649561,0.32271178,0.95030733,0.89568463
0.83141571,1.94771232,0.01538830,0.25856453,0.34520869,0.47425238,0.01701001,0.31984642,0.93469779,0.88807677
0.83741871,1.94089233,0.01565679,0.26035714,0.35006656,0.47803997,0.01773013,0.31672573,0.91701248,0.88068370
0.84342171,1.93771583,0.01616533,0.26356011,0.35711388,0.48270680,0.01867449,0.31343802,0.89777114,0.87371436
0.84942471,1.93884377,0.01691793,0.26829017,0.36638598,0.48848084,0.01985954,0.31006982,0.87750566,0.86734630
0.85542771,1.94482225,0.01791461,0.27463503,0.37786896,0.49556449,0.02129896,0.30670305,0.85674351,0.86172086
0.86143072,1.95605892,0.01915108,0.28264804,0.39149729,0.50412396,0.02300296,0.30341222,0.83599142,0.85693938
0.86743372,1.97280232,0.02061849,0.29234348,0.40715246,0.51427930,0.02497752,0.30026181,0.81571980,0.85306070
0.87343672,1.99512497,0.02230316,0.30369245,0.42466275,0.52609557,0.02722374,0.29730400,0.79634844,0.85009995
0.87943972,2.02291126,0.02418641,0.31661983,0.44380425,0.53957561,0.02973724,0.29457682,0.77823408,0.84802866
0.88544272,2.05585076,0.02624457,0.33100240,0.46430325,0.55465480,0.03250757,0.29210275,0.76166017,0.84677630
0.89144572,2.09343774,0.02844901,0.34666846,0.48584006,0.57119828,0.03551794,0.28988800,0.74682923,0.84623301
0.89744872,2.13497708,0.03076646,0.36339902,0.50805428,0.58900076,0.03874493,0.28792225,0.73385813,0.84625358
0.90345173,2.17959699,0.03315939,0.38093065,0.53055146,0.60778914,0.04215856,0.28617914,0.72277632,0.84666249
0.90945473,2.22626816,0.03558669,0.39896012,0.55291121,0.62722790,0.04572253,0.28461729,0.71352719,0.84725973
0.91545773,2.27382916,0.03800442,0.41715077,0.57469642,0.64692730,0.04939462,0.28318191,0.70597244,0.84782741
0.92146073,2.32101745,0.04036682,0.43514043,0.59546357,0.66645400,0.05312748,0.28180696,0.69989937,0.84813678
0.92746373,2.36650505,0.04262742,0.45255073,0.61477380,0.68534383,0.05686949,0.28041771,0.69503078,0.84795566
0.93346673,2.40893784,0.04474030,0.46899758,0.63220450,0.70311631,0.06056596,0.27893374,0.69103711,0.84705579
0.93946973,2.44697720,0.04666133,0.48410239,0.64736103,0.71929020,0.06416035,0.27727211,0.68755048,0.84522031
0.94547274,2.47934265,0.04834955,0.49750368,0.65988818,0.73339975,0.06759575,0.27535075,0.68417993,0.84225082
0.95147574,2.50485377,0.04976844,0.50886868,0.66948106,0.74501066,0.07081638,0.27309193,0.68052752,0.83797412
0.95747874,2.52247023,0.05088707,0.51790433,0.67589499,0.75373541,0.07376910,0.27042554,0.67620444,0.83224835
0.96348174,2.53132814,0.05168116,0.52436741,0.67895399,0.75924711,0.07640486,0.26729231,0.67084672,0.82496855
0.96948474,2.53077152,0.05213392,0.52807321,0.67855752,0.76129144,0.07868017,0.26364661,0.66412975,0.81607132
0.97548774,2.52037775,0.05223660,0.52890249,0.67468529,0.75969610,0.08055829,0.25945899,0.65578124,0.80553878
0.98149075,2.49997593,0.05198884,0.52680635,0.66739977,0.75437741,0.08201030,0.25471804,0.64559189,0.79340146
0.98749375,2.46965759,0.05139866,0.52180877,0.65684639,0.74534393,0.08301595,0.24943183,0.63342367,0.77974030
0.99349675,2.42977934,0.05048219,0.51400676,0.64325126,0.73269675,0.08356422,0.24362862,0.61921513,0.76468763
0.99949975,2.38095736,0.04926311,0.50356814,0.62691659,0.71662674,0.08365368,0.23735691,0.60298378,0.74842711
1.00550275,2.32405417,0.04777182,0.49072684,0.60821384,0.69740880,0.08329246,0.23068483,0.58482543,0.73119258
1.01150575,2.26015801,0.04604438,0.47577621,0.58757480,0.67539339,0.08249811,0.22369878,0.56491059,0.71326591
1.01750875,2.19055585,0.04412130,0.45906032,0.56548110,0.65099582,0.08129713,0.21650150,0.54347823,0.69497380
1.02351176,2.11670094,0.04204615,0.44096383,0.54245213,0.62468369,0.07972426,0.20920948,0.52082717,0.67668351
1.02951476,2.04017603,0.03986417,0.42190073,0.51903219,0.59696315,0.07782167,0.20194988,0.49730560,0.65879763
1.03551776,1.96265363,0.03762084,0.40230235,0.49577695,0.56836436,0.07563792,0.19485707,0.47329915,0.64174783
1.04152076,1.88585444,0.03536049,0.38260522,0.47323980,0.53942680,0.07322686,0.18806876,0.44921815,0.62598760
1.04752376,1.81150521,0.03312508,0.36323905,0.45195842,0.51068496,0.07064641,0.18172207,0.42548455,0.61198421
1.05352676,1.74129727,0.03095304,0.34461531,0.43244201,0.48265474,0.06795734,0.17594948,0.40251904,0.60020962
1.05952976,1.67684651,0.02887838,0.32711678,0.41515935,0.45582114,0.06522198,0.17087481,0.38072887,0.59113074
1.06553277,1.61965595,0.02692998,0.31108822,0.40052814,0.43062728,0.06250297,0.16660948,0.36049677,0.58519893
1.07153577,1.57108138,0.02513112,0.29682859,0.38890566,0.40746520,0.05986207,0.16324902,0.34217135,0.58283893
1.07753877,1.53230089,0.02349925,0.28458471,0.38058097,0.38666843,0.05735894,0.16087003,0.32605910,0.58443739
1.08354177,1.50428846,0.02204596,0.27454662,0.37576883,0.36850638,0.05505005,0.15952762,0.31241835,0.59033128
1.08954477,1.48779221,0.02077726,0.26684464,0.37460515,0.35318063,0.05298764,0.15925345,0.30145504,0.60079632
1.09554777,1.48331738,0.01969392,0.26154796,0.37714433,0.34082292,0.05121877,0.16005443,0.29332046,0.61603589
1.10155078,1.49111444,0.01879208,0.25866487,0.38335817,0.33149486,0.04978443,0.16191209,0.28811073,0.63617061
1.10755378,1.51117224,0.01806393,0.25814441,0.39313651,0.32518916,0.04871880,0.16478267,0.28586800,0.66122926
1.11355678,1.54321667,0.01749856,0.25987926,0.40628952,0.32183225,0.04804864,0.16859792,0.28658310,0.69114115
1.11955978,1.58671467,0.01708277,0.26370998,0.42255157,0.32128823,0.04779271,0.17326662,0.29019943,0.72573067
1.12556278,1.64088396,0.01680195,0.26943008,0.44158667,0.32336390,0.04796148,0.17867672,0.29661791,0.76471429
1.13156578,1.70470832,0.01664099,0.27679221,0.46299545,0.32781487,0.04855687,0.18469817,0.30570269,0.80770042
1.13756878,1.77695858,0.01658503,0.28551491,0.48632347,0.33435256,0.04957224,0.19118624,0.31728739,0.85419247
1.14357179,1.85621910,0.01662024,0.29529013,0.51107098,0.34265204,0.05099253,0.19798530,0.33118172,0.90359543
1.14957479,1.94091954,0.01673443,0.30579111,0.53670382,0.35236045,0.05279461,0.20493299,0.34717808,0.95522587
1.15557779,2.02937140,0.01691755,0.31668072,0.56266543,0.36310615,0.05494780,0.21186461,0.36505822,1.00832557
1.16158079,2.11980876,0.01716206,0.32761983,0.58838971,0.37450809,0.05741458,0.21861758,0.38459941,1.06207837
1.16758379,2.21043234,0.01746313,0.33827583,0.61331445,0.38618562,0.06015150,0.22503595,0.40558031,1.11563009
1.17358679,2.29945572,0.01781872,0.34833085,0.63689512,0.39776815,0.06311028,0.23097468,0.42778612,1.16811074
1.17958979,2.38515257,0.01822944,0.35748973,0.65861861,0.40890481,0.06623894,0.23630363,0.45101295,1.21865860
1.18559280,2.46590330,0.01869837,0.36548741,0.67801653,0.41927357,0.06948316,0.24091108,0.47507130,1.26644509
1.19159580,2.54023963,0.01923062,0.37209553,0.69467769,0.42858970,0.07278760,0.24470673,0.49978856,1.31069973
1.19759880,2.60688550,0.01983287,0.37712814,0.70825938,0.43661334,0.07609731,0.24762396,0.52501039,1.35073399
1.20360180,2.66479265,0.02051278,0.38044623,0.71849697,0.44315576,0.07935908,0.24962139,0.55060102,1.38596319
1.20960480,2.71316951,0.02127834,0.38196108,0.72521148,0.44808423,0.08252271,0.25068356,0.57644242,1.41592543
1.21560780,2.75150204,0.02213719,0.38163610,0.72831493,0.45132522,0.08554218,0.25082079,0.60243241,1.44029661
1.22161081,2.77956567,0.02309590,0.37948724,0.72781304,0.45286583,0.08837665,0.25006824,0.62848185,1.45890094
1.22761381,2.79742764,0.02415933,0.37558193,0.72380521,0.45275323,0.09099126,0.24848407,0.65451099,1.47171629
1.23361681,2.80543957,0.02533001,0.37003648,0.71648184,0.45109232,0.09335771,0.24614701,0.68044530,1.47887410
1.23961981,2.80422043,0.02660758,0.36301212,0.70611886,0.44804147,0.09545460,0.24315320,0.70621089,1.48065382
1.24562281,2.79463068,0.02798841,0.35470976,0.69306976,0.44380657,0.09726756,0.23961263,0.73172996,1.47747197
1.25162581,2.77773841,0.02946534,0.34536376,0.67775538,0.43863362,0.09878908,0.23564518,0.75691649,1.46986634
1.25762881,2.75477913,0.03102749,0.33523473,0.66065176,0.43280007,0.10001820,0.23137653,0.78167246,1.45847591
1.26363182,2.72711067,0.03266034,0.32460193,0.64227650,0.42660532,0.10095990,0.22693411,0.80588500,1.44401734
1.26963482,2.69616524,0.03434593,0.31375522,0.62317417,0.42036067,0.10162448,0.22244310,0.82942458,1.42725914
1.27563782,2.66340035,0.03606317,0.30298713,0.60390113,0.41437908,0.10202666,0.21802287,0.85214456,1.40899435
1.28164082,2.63025088,0.03778840,0.29258512,0.58501043,0.40896526,0.10218472,0.21378378,0.87388208,1.39001317
1.28764382,2.59808371,0.03949596,0.28282441,0.56703705,0.40440625,0.10211952,0.20982458,0.89446040,1.37107632
1.29364682,2.56815682,0.04115897,0.27396142,0.55048424,0.40096288,0.10185362,0.20623038,0.91369263,1.35289039
