energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.38719360,2.35908742,0.03139454,0.36228275,0.61350508,1.11240369,0.04941601,0.40047477,0.82154977,0.00141308
-0.38119060,2.40124653,0.03246955,0.37200963,0.63734134,1.13021352,0.05060236,0.40481238,0.83065440,0.00145006
-0.37518759,2.43592777,0.03336197,0.38104966,0.65875273,1.14476251,0.05154728,0.40788046,0.83653176,0.00148222
-0.36918459,2.46261767,0.03404996,0.38932129,0.67750158,1.15581904,0.05223204,0.40967110,0.83902669,0.00150910
-0.36318159,2.48095887,0.03451634,0.39675585,0.69341209,1.16321772,0.05264520,0.41020355,0.83804669,0.00153035
-0.35717859,2.49076133,0.03474903,0.40329905,0.70637461,1.16686554,0.05278290,0.40952388,0.83356609,0.00154572
-0.35117559,2.49200825,0.03474133,0.40891220,0.71634738,1.16674549,0.05264877,0.40770364,0.82562799,0.00155505
-0.34517259,2.48485624,0.03449208,0.41357322,0.72335572,1.16291774,0.05225365,0.40483757,0.81434368,0.00155833
-0.33916958,2.46962965,0.03400557,0.41727729,0.72748856,1.15551806,0.05161498,0.40104048,0.79988947,0.00155564
-0.33316658,2.44680938,0.03329136,0.42003726,0.72889255,1.14475354,0.05075605,0.39644347,0.78250118,0.00154716
-0.32716358,2.41701662,0.03236384,0.42188362,0.72776410,1.13089593,0.04970494,0.39118956,0.76246647,0.00153319
-0.32116058,2.38099239,0.03124169,0.42286427,0.72433960,1.11427287,0.04849340,0.38542905,0.74011534,0.00151409
-0.31515758,2.33957380,0.02994722,0.42304371,0.71888462,1.09525742,0.04715560,0.37931479,0.71580944,0.00149032
-0.30915458,2.29366837,0.02850556,0.42250204,0.71168236,1.07425660,0.04572686,0.37299760,0.68993064,0.00146236
-0.30315158,2.24422747,0.02694388,0.42133346,0.70302214,1.05169931,0.04424241,0.36662205,0.66286942,0.00143075
-0.29714857,2.19222020,0.02529048,0.41964443,0.69318848,1.02802450,0.04273624,0.36032286,0.63501380,0.00139606
-0.29114557,2.13860890,0.02357398,0.41755154,0.68245128,1.00366986,0.04124009,0.35422197,0.60673926,0.00135886
-0.28514257,2.08432706,0.02182250,0.41517894,0.67105753,0.97906181,0.03978259,0.34842647,0.57840005,0.00131972
-0.27913957,2.03026076,0.02006296,0.41265566,0.65922491,0.95460691,0.03838867,0.34302741,0.55032245,0.00127918
-0.27313657,1.97723380,0.01832043,0.41011254,0.64713758,0.93068521,0.03707914,0.33809948,0.52280001,0.00123779
-0.26713357,1.92599712,0.01661763,0.40767924,0.63494404,0.90764550,0.03587051,0.33370151,0.49609100,0.00119605
-0.26113057,1.87722229,0.01497458,0.40548104,0.62275726,0.88580253,0.03477508,0.32987773,0.47041801,0.00115444
-0.25512756,1.83149911,0.01340831,0.40363577,0.61065665,0.86543614,0.03380121,0.32665958,0.44596953,0.00111340
-0.24912456,1.78933664,0.01193277,0.40225100,0.59869178,0.84679203,0.03295373,0.32406790,0.42290331,0.00107336
-0.24312156,1.75116738,0.01055884,0.40142138,0.58688744,0.83008381,0.03223457,0.32211545,0.40135101,0.00103469
-0.23711856,1.71735372,0.00929440,0.40122650,0.57524949,0.81549615,0.03164348,0.32080941,0.38142397,0.00099779
-0.23111556,1.68819604,0.00814457,0.40172926,0.56377126,0.80318850,0.03117872,0.32015382,0.36321938,0.00096299
-0.22511256,1.66394177,0.00711195,0.40297477,0.55243994,0.79329904,0.03083789,0.32015170,0.34682657,0.00093064
-0.21910955,1.64479462,0.00619693,0.40498999,0.54124262,0.78594858,0.03061865,0.32080691,0.33233298,0.00090107
-0.21310655,1.63092343,0.00539806,0.40778406,0.53017156,0.78124399,0.03051939,0.32212544,0.31982929,0.00087462
-0.20710355,1.62247007,0.00471237,0.41134927,0.51922855,0.77928102,0.03053982,0.32411627,0.30941352,0.00085161
-0.20110055,1.61955602,0.00413573,0.41566272,0.50842803,0.78014622,0.03068141,0.32679175,0.30119370,0.00083236
-0.19509755,1.62228712,0.00366312,0.42068851,0.49779901,0.78391793,0.03094767,0.33016736,0.29528905,0.00081720
-0.18909455,1.63075657,0.00328898,0.42638043,0.48738566,0.79066623,0.03134427,0.33426120,0.29182943,0.00080644
-0.18309155,1.64504571,0.00300740,0.43268479,0.47724672,0.80045185,0.03187902,0.33909290,0.29095317,0.00080039
-0.17708854,1.66522277,0.00281231,0.43954349,0.46745377,0.81332420,0.03256160,0.34468240,0.29280322,0.00079936
-0.17108554,1.69133958,0.00269760,0.44689687,0.45808867,0.82931840,0.03340323,0.35104830,0.29752184,0.00080362
-0.16508254,1.72342625,0.00265726,0.45468631,0.44924021,0.84845172,0.03441612,0.35820621,0.30524406,0.00081342
-0.15907954,1.76148414,0.00268538,0.46285628,0.44100028,0.87071938,0.03561276,0.36616688,0.31608997,0.00082901
-0.15307654,1.80547727,0.00277615,0.47135579,0.43345986,0.89608996,0.03700523,0.37493432,0.33015650,0.00085057
-0.14707354,1.85532257,0.00292388,0.48013905,0.42670482,0.92450067,0.03860426,0.38450398,0.34750869,0.00087823
-0.14107054,1.91087924,0.00312287,0.48916526,0.42081198,0.95585262,0.04041844,0.39486088,0.36817106,0.00091208
-0.13506753,1.97193788,0.00336746,0.49839759,0.41584548,0.99000636,0.04245327,0.40597796,0.39211942,0.00095216
-0.12906453,2.03820976,0.00365185,0.50780136,0.41185353,1.02677789,0.04471031,0.41781444,0.41927345,0.00099841
-0.12306153,2.10931685,0.00397012,0.51734158,0.40886579,1.06593541,0.04718642,0.43031451,0.44949064,0.00105071
-0.11705853,2.18478339,0.00431615,0.52697995,0.40689146,1.10719702,0.04987311,0.44340606,0.48256170,0.00110885
-0.11105553,2.26402946,0.00468362,0.53667170,0.40591797,1.15022957,0.05275602,0.45699991,0.51820802,0.00117254
-0.10505253,2.34636735,0.00506595,0.54636235,0.40591059,1.19464892,0.05581461,0.47098925,0.55608131,0.00124137
-0.09904952,2.43100133,0.00545643,0.55598482,0.40681271,1.24002170,0.05902205,0.48524952,0.59576571,0.00131487
-0.09304652,2.51703116,0.00584818,0.56545704,0.40854699,1.28586873,0.06234540,0.49963889,0.63678244,0.00139247
-0.08704352,2.60346004,0.00623431,0.57468044,0.41101727,1.33167019,0.06574597,0.51399914,0.67859703,0.00147349
-0.08104052,2.68920688,0.00660800,0.58353942,0.41411130,1.37687253,0.06918001,0.52815729,0.72062911,0.00155719
-0.07503752,2.77312317,0.00696269,0.59190202,0.41770404,1.42089699,0.07259959,0.54192784,0.76226448,0.00164275
-0.06903452,2.85401418,0.00729219,0.59962179,0.42166172,1.46314968,0.07595371,0.55511564,0.80286915,0.00172930
-0.06303152,2.93066396,0.00759089,0.60654102,0.42584638,1.50303300,0.07918966,0.56751944,0.84180504,0.00181594
-0.05702851,3.00186366,0.00785397,0.61249504,0.43012082,1.53995802,0.08225444,0.57893608,0.87844673,0.00190171
-0.05102551,3.06644219,0.00807750,0.61731760,0.43435379,1.57335756,0.08509635,0.58916509,0.91219871,0.00198571
-0.04502251,3.12329828,0.00825868,0.62084704,0.43842529,1.60269963,0.08766657,0.59801379,0.94251246,0.00206704
-0.03901951,3.17143266,0.00839597,0.62293292,0.44223172,1.62750058,0.08992073,0.60530252,0.96890283,0.00214486
-0.03301651,3.20997924,0.00848919,0.62344287,0.44569074,1.64733786,0.09182034,0.61086998,0.99096286,0.00221842
-0.02701351,3.23823396,0.00853963,0.62226923,0.44874553,1.66186170,0.09333414,0.61457846,1.00837659,0.00228707
-0.02101051,3.25568014,0.00855009,0.61933516,0.45136837,1.67080537,0.09443910,0.61631864,1.02092932,0.00235032
-0.01500750,3.26200914,0.00852492,0.61459989,0.45356316,1.67399369,0.09512124,0.61601392,1.02851468,0.00240780
-0.00900450,3.25713544,0.00846995,0.60806278,0.45536690,1.67134952,0.09537609,0.61362399,1.03113845,0.00245935
-0.00300150,3.24120533,0.00839247,0.59976593,0.45684982,1.66289778,0.09520883,0.60914753,1.02891873,0.00250497
0.00300150,3.21459878,0.00830108,0.58979532,0.45811414,1.64876702,0.09463401,0.60262388,1.02208257,0.00254487
0.00900450,3.17792410,0.00820558,0.57828005,0.45929152,1.62918836,0.09367501,0.59413363,1.01095898,0.00257942
0.01500750,3.13200548,0.00811681,0.56539006,0.46053894,1.60449170,0.09236311,0.58379803,0.99596881,0.00260920
0.02101051,3.07786376,0.00804643,0.55133201,0.46203347,1.57509934,0.09073629,0.57177733,0.97761172,0.00263494
0.02701351,3.01669089,0.00800672,0.53634376,0.46396575,1.54151712,0.08883780,0.55826793,0.95645075,0.00265753
0.03301651,2.94981897,0.00801038,0.52068749,0.46653265,1.50432324,0.08671458,0.54349864,0.93309517,0.00267794
0.03901951,2.87868484,0.00807032,0.50464175,0.46992918,1.46415508,0.08441552,0.52772595,0.90818218,0.00269725
0.04502251,2.80479147,0.00819941,0.48849283,0.47434019,1.42169438,0.08198976,0.51122870,0.88235814,0.00271657
0.05102551,2.72966747,0.00841032,0.47252575,0.47993196,1.37765121,0.07948506,0.49430214,0.85626011,0.00273700
0.05702851,2.65482603,0.00871534,0.45701522,0.48684431,1.33274707,0.07694618,0.47725164,0.83049819,0.00275961
0.06303152,2.58172493,0.00912620,0.44221702,0.49518342,1.28769789,0.07441361,0.46038626,0.80563942,0.00278537
0.06903452,2.51172887,0.00965398,0.42836005,0.50501579,1.24319718,0.07192246,0.44401238,0.78219362,0.00281514
0.07503752,2.44607538,0.01030901,0.41563950,0.51636369,1.19990015,0.06950159,0.42842747,0.76060172,0.00284960
0.08104052,2.38584575,0.01110080,0.40421126,0.52920220,1.15840910,0.06717317,0.41391426,0.74122673,0.00288926
0.08704352,2.33194164,0.01203806,0.39418794,0.54345831,1.11926079,0.06495249,0.40073538,0.72434765,0.00293442
0.09304652,2.28506831,0.01312867,0.38563658,0.55901186,1.08291603,0.06284802,0.38912860,0.71015637,0.00298513
0.09904952,2.24572496,0.01437974,0.37857815,0.57569853,1.04975209,0.06086194,0.37930271,0.69875738,0.00304124
0.10505253,2.21420213,0.01579771,0.37298877,0.59331480,1.02005789,0.05899068,0.37143412,0.69017031,0.00310237
0.11105553,2.19058635,0.01738836,0.36880267,0.61162448,0.99403236,0.05722588,0.36566420,0.68433488,0.00316793
0.11705853,2.17477127,0.01915694,0.36591673,0.63036676,0.97178577,0.05555535,0.36209735,0.68111798,0.00323715
0.12306153,2.16647480,0.02110825,0.36419623,0.64926528,0.95334395,0.05396418,0.36079977,0.68032244,0.00330908
0.12906453,2.16526114,0.02324664,0.36348175,0.66803782,0.93865516,0.05243588,0.36179893,0.68169716,0.00338268
0.13506753,2.17056658,0.02557605,0.36359671,0.68640620,0.92759905,0.05095341,0.36508373,0.68494794,0.00345681
0.14107054,2.18172771,0.02809995,0.36435523,0.70410580,0.91999735,0.04950024,0.37060522,0.68974883,0.00353029
0.14707354,2.19801069,0.03082124,0.36557007,0.72089435,0.91562553,0.04806120,0.37827797,0.69575332,0.00360196
0.15307654,2.21864017,0.03374203,0.36706007,0.73655951,0.91422500,0.04662317,0.38798193,0.70260520,0.00367068
0.15907954,2.24282655,0.03686336,0.36865693,0.75092485,0.91551492,0.04517559,0.39956485,0.70994867,0.00373540
0.16508254,2.26979039,0.04018483,0.37021097,0.76385404,0.91920333,0.04371085,0.41284510,0.71743743,0.00379515
0.17108554,2.29878302,0.04370415,0.37159559,0.77525298,0.92499675,0.04222436,0.42761503,0.72474268,0.00384914
0.17708854,2.32910268,0.04741657,0.37271036,0.78506988,0.93260810,0.04071455,0.44364463,0.73155982,0.00389669
0.18309155,2.36010567,0.05131429,0.37348255,0.79329329,0.94176240,0.03918266,0.46068556,0.73761383,0.00393730
0.18909455,2.39121260,0.05538587,0.37386717,0.79994831,0.95220019,0.03763244,0.47847553,0.74266340,0.00397064
0.19509755,2.42190968,0.05961554,0.37384554,0.80509117,0.96367876,0.03606970,0.49674276,0.74650377,0.00399651
0.20110055,2.45174578,0.06398267,0.37342261,0.80880260,0.97597112,0.03450190,0.51521076,0.74896853,0.00401491
0.20710355,2.48032595,0.06846127,0.37262316,0.81118042,0.98886322,0.03293762,0.53360297,0.74993043,0.00402595
0.21310655,2.50730220,0.07301961,0.37148725,0.81233178,1.00214979,0.03138609,0.55164754,0.74930136,0.00402985
0.21910955,2.53236285,0.07762009,0.37006514,0.81236548,1.01562916,0.02985680,0.56908187,0.74703170,0.00402698
0.22511256,2.55522150,0.08221929,0.36841209,0.81138501,1.02909791,0.02835906,0.58565700,0.74310913,0.00401775
0.23111556,2.57560675,0.08676826,0.36658334,0.80948254,1.04234569,0.02690176,0.60114166,0.73755721,0.00400266
0.23711856,2.59325380,0.09121323,0.36462950,0.80673430,1.05515095,0.02549315,0.61532602,0.73043363,0.00398227
0.24312156,2.60789890,0.09549645,0.36259280,0.80319764,1.06727799,0.02414070,0.62802503,0.72182842,0.00395718
0.24912456,2.61927722,0.09955749,0.36050420,0.79890991,1.07847580,0.02285114,0.63908130,0.71186221,0.00392803
0.25512756,2.62712471,0.10333473,0.35838168,0.79388922,1.08847902,0.02163042,0.64836756,0.70068439,0.00389550
0.26113057,2.63118415,0.10676708,0.35622971,0.78813695,1.09701107,0.02048391,0.65578873,0.68847153,0.00386033
0.26713357,2.63121504,0.10979599,0.35403989,0.78164205,1.10378955,0.01941652,0.66128343,0.67542570,0.00382328
0.27313657,2.62700708,0.11236743,0.35179276,0.77438650,1.10853361,0.01843290,0.66482524,0.66177291,0.00378521
0.27913957,2.61839629,0.11443401,0.34946047,0.76635195,1.11097320,0.01753762,0.66642339,0.64776155,0.00374704
0.28514257,2.60528297,0.11595694,0.34701038,0.75752677,1.11085941,0.01673542,0.66612314,0.63366060,0.00370978
0.29114557,2.58765001,0.11690786,0.34440903,0.74791331,1.10797570,0.01603130,0.66400566,0.61975769,0.00367458
0.29714857,2.56558048,0.11727041,0.34162645,0.73753468,1.10214912,0.01543070,0.66018749,0.60635670,0.00364268
0.30315158,2.53927296,0.11704140,0.33864031,0.72644066,1.09326094,0.01493951,0.65481941,0.59377491,0.00361544
0.30915458,2.50905332,0.11623159,0.33543986,0.71471233,1.08125610,0.01456408,0.64808477,0.58233941,0.00359435
0.31515758,2.47538176,0.11486596,0.33202918,0.70246497,1.06615078,0.01431111,0.64019711,0.57238274,0.00358101
0.32116058,2.43885412,0.11298344,0.32842958,0.68984911,1.04803753,0.01418753,0.63139709,0.56423762,0.00357711
0.32716358,2.40019672,0.11063613,0.32468108,0.67704933,1.02708770,0.01420017,0.62194853,0.55823075,0.00358437
0.33316658,2.36025448,0.10788797,0.32084276,0.66428110,1.00355078,0.01435553,0.61213372,0.55467558,0.00360453
0.33916958,2.31997229,0.10481301,0.31699192,0.65178535,0.97775060,0.01465933,0.60224786,0.55386436,0.00363929
0.34517259,2.28037005,0.10149314,0.31322215,0.63982140,0.95007849,0.01511614,0.59259279,0.55605924,0.00369024
0.35117559,2.24251237,0.09801562,0.30964040,0.62865820,0.92098355,0.01572887,0.58347006,0.56148313,0.00375876
0.35717859,2.20747398,0.09447034,0.30636316,0.61856458,0.89096054,0.01649839,0.57517353,0.57031020,0.00384601
0.36318159,2.17630239,0.09094693,0.30351195,0.60979881,0.86053583,0.01742301,0.56798181,0.58265674,0.00395280
0.36918459,2.14997963,0.08753198,0.30120846,0.60259822,0.83025199,0.01849817,0.56215069,0.59857264,0.00407956
0.37518759,2.12938474,0.08430628,0.29956942,0.59716910,0.80065183,0.01971606,0.55790593,0.61803408,0.00422624
0.38119060,2.11525903,0.08134236,0.29870168,0.59367786,0.77226236,0.02106548,0.55543676,0.64093785,0.00439228
0.38719360,2.10817575,0.07870235,0.29869753,0.59224347,0.74557962,0.02253164,0.55489030,0.66709781,0.00457660
0.39319660,2.10851584,0.07643623,0.29963071,0.59293194,0.72105471,0.02409631,0.55636727,0.69624394,0.00477754
0.39919960,2.11645091,0.07458061,0.30155303,0.59575297,0.69908183,0.02573793,0.55991917,0.72802416,0.00499287
0.40520260,2.13193440,0.07315795,0.30449206,0.60065888,0.67998847,0.02743198,0.56554703,0.76200929,0.00521988
0.41120560,2.15470141,0.07217638,0.30844958,0.60754603,0.66402828,0.02915150,0.57320192,0.79770102,0.00545536
0.41720860,2.18427699,0.07163000,0.31340122,0.61625853,0.65137662,0.03086770,0.58278708,0.83454286,0.00569569
0.42321161,2.21999271,0.07149972,0.31929692,0.62659394,0.64212883,0.03255073,0.59416154,0.87193382,0.00593696
0.42921461,2.26101035,0.07175447,0.32606229,0.63831083,0.63630111,0.03417052,0.60714515,0.90924423,0.00617508
0.43521761,2.30635152,0.07235289,0.33360077,0.65113749,0.63383379,0.03569771,0.62152461,0.94583323,0.00640584
0.44122061,2.35493177,0.07324526,0.34179631,0.66478155,0.63459663,0.03710458,0.63706025,0.98106708,0.00662511
0.44722361,2.40559719,0.07437564,0.35051653,0.67893984,0.63839579,0.03836590,0.65349312,1.01433767,0.00682893
0.45322661,2.45716191,0.07568416,0.35961604,0.69330794,0.64498197,0.03945984,0.67055217,1.04508014,0.00701362
0.45922961,2.50844455,0.07710928,0.36893998,0.70758914,0.65405942,0.04036867,0.68796101,1.07278909,0.00717592
0.46523262,2.55830205,0.07859003,0.37832736,0.72150206,0.66529526,0.04107930,0.70544410,1.09703231,0.00731306
0.47123562,2.60565941,0.08006802,0.38761426,0.73478697,0.67832882,0.04158371,0.72273207,1.11746165,0.00742282
0.47723862,2.64953422,0.08148921,0.39663685,0.74721031,0.69278060,0.04187914,0.73956607,1.13382042,0.00750362
0.48324162,2.68905540,0.08280544,0.40523392,0.75856747,0.70826076,0.04196807,0.75570108,1.14594698,0.00755453
0.48924462,2.72347559,0.08397551,0.41324930,0.76868385,0.72437673,0.04185794,0.77090816,1.15377456,0.00757522
0.49524762,2.75217743,0.08496590,0.42053375,0.77741424,0.74074004,0.04156078,0.78497588,1.15732728,0.00756602
0.50125063,2.77467406,0.08575110,0.42694677,0.78464087,0.75697229,0.04109252,0.79771094,1.15671276,0.00752780
0.50725363,2.79060459,0.08631356,0.43235812,0.79027044,0.77271022,0.04047223,0.80893832,1.15211188,0.00746195
0.51325663,2.79972559,0.08664326,0.43664911,0.79423046,0.78761006,0.03972126,0.81850114,1.14376617,0.00737028
0.51925963,2.80189960,0.08673702,0.43971401,0.79646526,0.80135121,0.03886226,0.82626048,1.13196375,0.00725495
0.52526263,2.79708206,0.08659746,0.44146117,0.79693217,0.81363938,0.03791822,0.83209531,1.11702459,0.00711837
0.53126563,2.78530764,0.08623193,0.44181437,0.79559812,0.82420938,0.03691156,0.83590282,1.09928586,0.00696310
0.53726863,2.76667725,0.08565125,0.44071396,0.79243698,0.83282754,0.03586326,0.83759916,1.07908814,0.00679178
0.54327164,2.74134648,0.08486847,0.43811819,0.78742785,0.83929402,0.03479214,0.83712059,1.05676334,0.00660705
0.54927464,2.70951627,0.08389771,0.43400429,0.78055445,0.84344479,0.03371429,0.83442519,1.03262459,0.00641148
0.55527764,2.67142616,0.08275310,0.42836966,0.77180562,0.84515367,0.03264267,0.82949477,1.00695877,0.00620754
0.56128064,2.62735033,0.08144800,0.42123271,0.76117681,0.84433399,0.03158691,0.82233706,0.98002178,0.00599752
0.56728364,2.57759631,0.07999434,0.41263359,0.74867257,0.84094011,0.03055330,0.81298784,0.95203652,0.00578355
0.57328664,2.52250597,0.07840235,0.40263452,0.73430961,0.83496855,0.02954494,0.80151287,0.92319357,0.00556757
0.57928964,2.46245831,0.07668043,0.39131979,0.71812037,0.82645871,0.02856210,0.78800930,0.89365427,0.00535133
0.58529265,2.39787343,0.07483541,0.37879530,0.70015670,0.81549294,0.02760265,0.77260641,0.86355568,0.00513640
0.59129565,2.32921684,0.07287292,0.36518763,0.68049333,0.80219604,0.02666269,0.75546554,0.83301698,0.00492421
0.59729865,2.25700341,0.07079803,0.35064262,0.65923091,0.78673387,0.02573711,0.73677892,0.80214684,0.00471604
0.60330165,2.18180031,0.06861592,0.33532342,0.63649833,0.76931126,0.02482032,0.71676752,0.77105101,0.00451306
0.60930465,2.10422829,0.06633276,0.31940821,0.61245412,0.75016891,0.02390686,0.69567776,0.73983977,0.00431635
0.61530765,2.02496080,0.06395646,0.30308734,0.58728680,0.72957955,0.02299203,0.67377718,0.70863458,0.00412694
0.62131066,1.94472076,0.06149742,0.28656029,0.56121405,0.70784323,0.02207242,0.65134928,0.67757370,0.00394579
0.62731366,1.86427480,0.05896918,0.27003225,0.53448076,0.68528194,0.02114635,0.62868754,0.64681638,0.00377386
0.63331666,1.78442499,0.05638891,0.25371063,0.50735598,0.66223362,0.02021422,0.60608897,0.61654541,0.00361205
0.63931966,1.70599841,0.05377766,0.23780134,0.48012887,0.63904577,0.01927868,0.58384745,0.58696808,0.00346128
0.64532266,1.62983475,0.05116047,0.22250523,0.45310382,0.61606883,0.01834476,0.56224701,0.55831540,0.00332244
0.65132566,1.55677251,0.04856618,0.20801446,0.42659497,0.59364945,0.01741982,0.54155539,0.53083992,0.00319642
0.65732866,1.48763428,0.04602710,0.19450910,0.40092023,0.57212392,0.01651345,0.52201818,0.50481212,0.00308409
0.66333167,1.42321155,0.04357844,0.18215394,0.37639518,0.55181190,0.01563722,0.50385365,0.48051570,0.00298630
0.66933467,1.36424976,0.04125749,0.17109551,0.35332690,0.53301052,0.01480441,0.48724844,0.45824212,0.00290389
0.67533767,1.31143380,0.03910281,0.16145944,0.33200798,0.51598907,0.01402968,0.47235436,0.43828440,0.00283765
0.68134067,1.26537455,0.03715314,0.15334817,0.31271090,0.50098436,0.01332866,0.45928619,0.42093071,0.00278836
0.68734367,1.22659673,0.03544635,0.14683900,0.29568281,0.48819663,0.01271755,0.44812066,0.40645770,0.00275674
0.69334667,1.19552818,0.03401828,0.14198259,0.28114088,0.47778635,0.01221272,0.43889640,0.39512388,0.00274347
0.69934967,1.17249086,0.03290163,0.13880180,0.26926824,0.46987154,0.01183031,0.43161494,0.38716315,0.00274915
0.70535268,1.15769346,0.03212487,0.13729105,0.26021049,0.46452596,0.01158582,0.42624248,0.38277848,0.00277433
0.71135568,1.15122586,0.03171120,0.13741616,0.25407282,0.46177780,0.01149372,0.42271244,0.38213594,0.00281948
0.71735868,1.15305515,0.03167764,0.13911457,0.25091773,0.46160915,0.01156708,0.42092851,0.38535889,0.00288493
0.72336168,1.16302340,0.03203423,0.14229620,0.25076331,0.46395604,0.01181724,0.42076806,0.39252265,0.00297092
0.72936468,1.18084709,0.03278340,0.14684478,0.25358202,0.46870909,0.01225346,0.42208582,0.40364938,0.00307751
0.73536768,1.20611818,0.03391948,0.15261968,0.25930004,0.47571486,0.01288261,0.42471765,0.41870353,0.00320459
0.74137069,1.23830697,0.03542848,0.15945833,0.26779717,0.48477779,0.01370888,0.42848421,0.43758770,0.00335183
0.74737369,1.27676668,0.03728799,0.16717911,0.27890726,0.49566297,0.01473349,0.43319467,0.46013933,0.00351863
0.75337669,1.32074011,0.03946738,0.17558473,0.29241936,0.50809949,0.01595447,0.43865013,0.48612813,0.00370412
0.75937969,1.36936826,0.04192824,0.18446598,0.30807944,0.52178477,0.01736644,0.44464690,0.51525473,0.00390707
0.76538269,1.42170126,0.04462500,0.19360596,0.32559304,0.53638951,0.01896048,0.45097969,0.54715059,0.00412592
0.77138569,1.47671156,0.04750583,0.20278440,0.34462860,0.55156362,0.02072401,0.45744452,0.58137960,0.00435871
0.77738869,1.53330954,0.05051379,0.21178229,0.36482185,0.56694282,0.02264080,0.46384160,0.61744149,0.00460309
0.78339170,1.59036136,0.05358814,0.22038641,0.38578113,0.58215594,0.02469104,0.46997807,0.65477727,0.00485631
0.78939470,1.64670904,0.05666584,0.22839390,0.40709358,0.59683283,0.02685150,0.47567076,0.69277682,0.00511521
0.79539770,1.70119236,0.05968315,0.23561645,0.42833244,0.61061257,0.02909586,0.48074884,0.73078876,0.00537630
0.80140070,1.75267223,0.06257737,0.24188430,0.44906502,0.62315194,0.03139509,0.48505651,0.76813237,0.00563577
0.80740370,1.80005491,0.06528854,0.24704963,0.46886148,0.63413365,0.03371798,0.48845557,0.80411149,0.00588956
0.81340670,1.84231641,0.06776112,0.25098946,0.48730407,0.64327427,0.03603174,0.49082792,0.83803001,0.00613345
0.81940970,1.87852631,0.06994552,0.25360784,0.50399659,0.65033137,0.03830276,0.49207788,0.86920855,0.00636315
0.82541271,1.90787011,0.07179952,0.25483734,0.51857378,0.65510970,0.04049734,0.49213418,0.89700175,0.00657441
0.83141571,1.92966917,0.07328935,0.25463976,0.53071033,0.65746599,0.04258258,0.49095164,0.92081558,0.00676314
0.83741871,1.94339754,0.07439057,0.25300610,0.54012914,0.65731225,0.04452717,0.48851220,0.94012393,0.00692554
0.84342171,1.94869470,0.07508855,0.24995576,0.54660848,0.65461735,0.04630222,0.48482544,0.95448374,0.00705819
0.84942471,1.94537373,0.07537861,0.24553505,0.54998775,0.64940671,0.04788202,0.47992824,0.96354818,0.00715818
0.85542771,1.93342435,0.07526582,0.23981509,0.55017155,0.64176020,0.04924470,0.47388370,0.96707696,0.00722323
0.86143072,1.91301057,0.07476440,0.23288915,0.54713189,0.63180810,0.05037275,0.46677914,0.96494358,0.00725172
0.86743372,1.88446291,0.07389682,0.22486956,0.54090838,0.61972558,0.05125341,0.45872323,0.95713883,0.00724276
0.87343672,1.84826558,0.07269262,0.21588434,0.53160640,0.60572560,0.05187891,0.44984232,0.94377069,0.00719629
0.87943972,1.80503883,0.07118702,0.20607357,0.51939320,0.59005085,0.05224649,0.44027604,0.92506021,0.00711296
0.88544272,1.75551748,0.06941934,0.19558574,0.50449227,0.57296480,0.05235832,0.43017232,0.90133384,0.00699424
0.89144572,1.70052641,0.06743143,0.18457412,0.48717603,0.55474259,0.05222118,0.41968209,0.87301242,0.00684225
0.89744872,1.64095406,0.06526603,0.17319332,0.46775728,0.53566186,0.05184605,0.40895383,0.84059731,0.00665979
0.90345173,1.57772525,0.06296523,0.16159602,0.44657974,0.51599425,0.05124763,0.39812821,0.80465435,0.00645017
0.90945473,1.51177440,0.06056915,0.14993009,0.42400807,0.49599771,0.05044371,0.38733324,0.76579635,0.00621713
0.91545773,1.44402045,0.05811478,0.13833614,0.40041784,0.47591005,0.04945457,0.37668001,0.72466487,0.00596472
0.92146073,1.37534437,0.05563504,0.12694544,0.37618588,0.45594407,0.04830231,0.36625931,0.68191216,0.00569717
0.92746373,1.30657034,0.05315823,0.11587840,0.35168130,0.43628431,0.04701033,0.35613943,0.63818386,0.00541876
0.93346673,1.23845121,0.05070771,0.10524347,0.32725762,0.41708559,0.04560279,0.34636512,0.59410337,0.00513374
0.93946973,1.17165864,0.04830182,0.09513658,0.30324627,0.39847329,0.04410417,0.33695784,0.55025821,0.00484616
0.94547274,1.10677813,0.04595419,0.08564103,0.27995148,0.38054525,0.04253902,0.32791736,0.50718900,0.00455985
0.95147574,1.04430880,0.04367418,0.07682778,0.25764691,0.36337513,0.04093169,0.31922452,0.46538120,0.00427834
0.95747874,0.98466757,0.04146752,0.06875613,0.23657377,0.34701688,0.03930632,0.31084505,0.42525983,0.00400477
0.96348174,0.92819701,0.03933710,0.06147465,0.21694052,0.33151005,0.03768685,0.30273422,0.38718712,0.00374194
0.96948474,0.87517630,0.03728386,0.05502240,0.19892385,0.31688546,0.03609708,0.29484210,0.35146280,0.00349224
0.97548774,0.82583395,0.03530758,0.04943022,0.18267076,0.30317099,0.03456089,0.28711898,0.31832686,0.00325769
0.98149075,0.78036171,0.03340777,0.04472206,0.16830151,0.29039695,0.03310236,0.27952082,0.28796436,0.00304001
0.98749375,0.73892824,0.03158441,0.04091629,0.15591302,0.27860076,0.03174597,0.27201424,0.26051165,0.00284057
0.99349675,0.70169168,0.02983854,0.03802684,0.14558239,0.26783058,0.03051671,0.26458081,0.23606378,0.00266053
