energy_ev,total_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.56278139,3.46214166,0.57795138,1.88909131,0.41697713,0.31303418,0.08867861,0.28568600,0.05370412,0.25989525
-3.55677839,3.54762351,0.58118933,1.93375481,0.41674948,0.32113618,0.09376399,0.29539290,0.05552206,0.26834526
-3.55077539,3.62162643,0.58210587,1.97083465,0.41467287,0.32846650,0.09866610,0.30460318,0.05723635,0.27604094
-3.54477239,3.68330871,0.58072669,1.99985424,0.41082619,0.33493490,0.10331929,0.31323921,0.05883457,0.28290290
-3.53876938,3.73199837,0.57711281,2.02046330,0.40531409,0.34046038,0.10765752,0.32122720,0.06030578,0.28886527
-3.53276638,3.76721117,0.57135983,2.03244748,0.39826367,0.34497335,0.11161584,0.32849885,0.06164084,0.29387758
-3.52676338,3.78866507,0.56359673,2.03573509,0.38982086,0.34841749,0.11513193,0.33499326,0.06283271,0.29790610
-3.52076038,3.79629076,0.55398403,2.03040059,0.38014660,0.35075135,0.11814770,0.34065876,0.06387665,0.30093478
-3.51475738,3.79023795,0.54271155,2.01666505,0.36941291,0.35194962,0.12061092,0.34545471,0.06477047,0.30296571
-3.50875438,3.77087726,0.52999566,1.99489337,0.35779914,0.35200395,0.12247677,0.34935326,0.06551461,0.30401897
-3.50275138,3.73879747,0.51607619,1.96558846,0.34548840,0.35092345,0.12370930,0.35234089,0.06611222,0.30413207
-3.49674837,3.69479798,0.50121290,1.92938236,0.33266435,0.34873474,0.12428268,0.35441959,0.06656912,0.30335882
-3.49074537,3.63987642,0.48568162,1.88702456,0.31950828,0.34548149,0.12418225,0.35560780,0.06689366,0.30176777
-3.48474237,3.57521144,0.46977003,1.83936763,0.30619667,0.34122368,0.12340528,0.35594072,0.06709651,0.29944022
-3.47873937,3.50214075,0.45377306,1.78735046,0.29289906,0.33603632,0.12196132,0.35547016,0.06719035,0.29646789
-3.47273637,3.42213469,0.43798799,1.73197936,0.27977627,0.33000782,0.11987229,0.35426369,0.06718943,0.29295029
-3.46673337,3.33676559,0.42270923,1.67430729,0.26697898,0.32323803,0.11717212,0.35240316,0.06710906,0.28899196
-3.46073037,3.24767366,0.40822279,1.61541181,0.25464640,0.31583591,0.11390602,0.34998257,0.06696510,0.28469947
-3.45472736,3.15652994,0.39480063,1.55637191,0.24290522,0.30791700,0.11012939,0.34710523,0.06677325,0.28017856
-3.44872436,3.06499731,0.38269481,1.49824447,0.23186858,0.29960070,0.10590642,0.34388050,0.06654852,0.27553126
-3.44272136,2.97469051,0.37213168,1.44204080,0.22163510,0.29100738,0.10130844,0.34041993,0.06630449,0.27085321
-3.43671836,2.88713648,0.36330627,1.38870388,0.21228789,0.28225558,0.09641196,0.33683328,0.06605283,0.26623119
-3.43071536,2.80373620,0.35637696,1.33908686,0.20389369,0.27345922,0.09129675,0.33322430,0.06580267,0.26174109
-3.42471236,2.72572937,0.35146069,1.29393359,0.19650188,0.26472494,0.08604371,0.32968666,0.06556025,0.25744615
-3.41870935,2.65416330,0.34862891,1.25386176,0.19014366,0.25614977,0.08073286,0.32630020,0.06532861,0.25339573
-3.41270635,2.58986716,0.34790448,1.21934923,0.18483140,0.24781909,0.07544145,0.32312761,0.06510744,0.24962453
-3.40670335,2.53343283,0.34925965,1.19072406,0.18055810,0.23980500,0.07024218,0.32021185,0.06489308,0.24615235
-3.40070035,2.48520313,0.35261545,1.16815884,0.17729723,0.23216512,0.06520171,0.31757432,0.06467873,0.24298430
-3.39469735,2.44526809,0.35784238,1.15166950,0.17500292,0.22494195,0.06037947,0.31521409,0.06445475,0.24011158
-3.38869435,2.41346965,0.36476275,1.14111879,0.17361061,0.21816267,0.05582668,0.31310799,0.06420920,0.23751263
-3.38269135,2.38941468,0.37315451,1.13622459,0.17303823,0.21183953,0.05158582,0.31121181,0.06392843,0.23515474
-3.37668834,2.37249610,0.38275657,1.13657270,0.17318786,0.20597060,0.04769029,0.30946246,0.06359779,0.23299600
-3.37068534,2.36192115,0.39327563,1.14163398,0.17394800,0.20054110,0.04416449,0.30778099,0.06320241,0.23098744
-3.36468234,2.35674600,0.40439404,1.15078505,0.17519630,0.19552500,0.04102399,0.30607630,0.06272801,0.22907539
-3.35867934,2.35591513,0.41577884,1.16333213,0.17680276,0.19088694,0.03827613,0.30424948,0.06216161,0.22720391
-3.35267634,2.35830410,0.42709128,1.17853699,0.17863326,0.18658436,0.03592062,0.30219848,0.06149230,0.22531710
-3.34667334,2.36276378,0.43799680,1.19564412,0.18055335,0.18256975,0.03395034,0.29982280,0.06071179,0.22336144
-3.34067034,2.36816439,0.44817484,1.21390812,0.18243210,0.17879285,0.03235224,0.29702819,0.05981491,0.22128774
-3.33466733,2.37343751,0.45732821,1.23262026,0.18414584,0.17520285,0.03110819,0.29373091,0.05879992,0.21905292
-3.32866433,2.37761437,0.46519170,1.25113312,0.18558175,0.17175035,0.03019593,0.28986155,0.05766863,0.21662140
-3.32266133,2.37985891,0.47153947,1.26888255,0.18664100,0.16838913,0.02958989,0.28536805,0.05642640,0.21396609
-3.31665833,2.37949457,0.47619093,1.28540593,0.18724140,0.16507759,0.02926203,0.28021798,0.05508191,0.21106899
-3.31065533,2.37602368,0.47901504,1.30035624,0.18731937,0.16177991,0.02918254,0.27439987,0.05364683,0.20792136
-3.30465233,2.36913922,0.47993274,1.31351146,0.18683130,0.15846678,0.02932051,0.26792362,0.05213532,0.20452348
-3.29864932,2.35872857,0.47891750,1.32477903,0.18575404,0.15511593,0.02964451,0.26082003,0.05056344,0.20088413
-3.29264632,2.34486978,0.47599408,1.33419542,0.18408466,0.15171217,0.03012313,0.25313945,0.04894853,0.19701965
-3.28664332,2.32782066,0.47123556,1.34192100,0.18183956,0.14824726,0.03072539,0.24494969,0.04730851,0.19295294
-3.28064032,2.30800189,0.46475892,1.34823063,0.17905283,0.14471950,0.03142118,0.23633338,0.04566122,0.18871214
-3.27463732,2.28597505,0.45671937,1.35350050,0.17577409,0.14113316,0.03218165,0.22738485,0.04402379,0.18432934
-3.26863432,2.26241696,0.44730380,1.35819202,0.17206593,0.13749772,0.03297949,0.21820671,0.04241210,0.17983926
-3.26263132,2.23809167,0.43672365,1.36283335,0.16800104,0.13382713,0.03378934,0.20890645,0.04084030,0.17527802
-3.25662831,2.21382131,0.42520759,1.36799959,0.16365917,0.13013898,0.03458802,0.19959297,0.03932049,0.17068198
-3.25062531,2.19045723,0.41299427,1.37429222,0.15912422,0.12645372,0.03535486,0.19037340,0.03786251,0.16608682
-3.24462231,2.16885236,0.40032549,1.38231871,0.15448130,0.12279393,0.03607188,0.18135024,0.03647378,0.16152676
-3.23861931,2.14983570,0.38743998,1.39267276,0.14981422,0.11918370,0.03672409,0.17261895,0.03515940,0.15703401
-3.23261631,2.13418969,0.37456802,1.40591596,0.14520324,0.11564807,0.03729958,0.16426597,0.03392221,0.15263843
-3.22661331,2.12263083,0.36192691,1.42256104,0.14072326,0.11221255,0.03778963,0.15636732,0.03276303,0.14836731
-3.22061031,2.11579371,0.34971753,1.44305734,0.13644250,0.10890279,0.03818876,0.14898773,0.03168094,0.14424538
-3.21460730,2.11421861,0.33812169,1.46777842,0.13242160,0.10574419,0.03849468,0.14218016,0.03067359,0.14029489
-3.20860430,2.11834242,0.32730045,1.49701217,0.12871327,0.10276171,0.03870814,0.13598591,0.02973755,0.13653575
-3.20260130,2.12849266,0.31739319,1.53095334,0.12536219,0.09997959,0.03883273,0.13043498,0.02886867,0.13298574
-3.19659830,2.14488433,0.30851730,1.56969851,0.12240548,0.09742108,0.03887460,0.12554679,0.02806238,0.12966068
-3.19059530,2.16761905,0.30076829,1.61324347,0.11987324,0.09510823,0.03884207,0.12133110,0.02731402,0.12657458
-3.18459230,2.19668643,0.29422029,1.66148292,0.11778947,0.09306154,0.03874524,0.11778907,0.02661907,0.12373978
-3.17858929,2.23196700,0.28892669,1.71421233,0.11617303,0.09129967,0.03859553,0.11491433,0.02597338,0.12116692
-3.17258629,2.27323676,0.28492081,1.77113192,0.11503867,0.08983908,0.03840520,0.11269413,0.02537325,0.11886498
-3.16658329,2.32017281,0.28221662,1.83185255,0.11439802,0.08869361,0.03818684,0.11111027,0.02481559,0.11684111
-3.16058029,2.37236016,0.28080931,1.89590340,0.11426054,0.08787407,0.03795293,0.11014010,0.02429792,0.11510054
-3.15457729,2.42929932,0.28067577,1.96274129,0.11463426,0.08738783,0.03771538,0.10975720,0.02381834,0.11364638
-3.14857429,2.49041486,0.28177505,2.03176127,0.11552638,0.08723843,0.03748512,0.10993200,0.02337552,0.11247937
-3.14257129,2.55506455,0.28404868,2.10230850,0.11694361,0.08742517,0.03727179,0.11063223,0.02296858,0.11159779
-3.13656828,2.62254931,0.28742110,2.17369091,0.11889235,0.08794280,0.03708342,0.11182317,0.02259700,0.11099720
-3.13056528,2.69212361,0.29180017,2.24519248,0.12137852,0.08878132,0.03692623,0.11346779,0.02226048,0.11067035
-3.12456228,2.76300645,0.29707781,2.31608682,0.12440727,0.08992576,0.03680449,0.11552683,0.02195884,0.11060714
-3.11855928,2.83439281,0.30313103,2.38565072,0.12798235,0.09135618,0.03672043,0.11795869,0.02169185,0.11079458
-3.11255628,2.90546528,0.30982317,2.45317737,0.13210545,0.09304772,0.03667425,0.12071941,0.02145914,0.11121691
-3.10655328,2.97540605,0.31700565,2.51798903,0.13677524,0.09497081,0.03666416,0.12376259,0.02126010,0.11185574
-3.10055028,3.04340895,0.32452007,2.57944875,0.14198648,0.09709149,0.03668649,0.12703933,0.02109373,0.11269030
-3.09454727,3.10869146,0.33220087,2.63697109,0.14772898,0.09937192,0.03673586,0.13049832,0.02095867,0.11369781
-3.08854427,3.17050671,0.33987826,2.69003164,0.15398672,0.10177094,0.03680539,0.13408602,0.02085306,0.11485383
-3.08254127,3.22815512,0.34738169,2.73817505,0.16073700,0.10424486,0.03688698,0.13774696,0.02077462,0.11613277
-3.07653827,3.28099577,0.35454351,2.78102172,0.16794992,0.10674828,0.03697157,0.14142426,0.02072063,0.11750843
-3.07053527,3.32845722,0.36120293,2.81827286,0.17558798,0.10923510,0.03704953,0.14506026,0.02068799,0.11895461
-3.06453227,3.37004758,0.36721004,2.84971410,0.18360620,0.11165955,0.03711100,0.14859743,0.02067333,0.12044567
-3.05852926,3.40536379,0.37242979,2.87521743,0.19195252,0.11397734,0.03714627,0.15197934,0.02067313,0.12195726
-3.05252626,3.43409963,0.37674589,2.89474161,0.20056869,0.11614674,0.03714620,0.15515188,0.02068387,0.12346685
-3.04652326,3.45605247,0.38006431,2.90833108,0.20939167,0.11812978,0.03710261,0.15806450,0.02070217,0.12495440
-3.04052026,3.47112831,0.38231643,2.91611323,0.21835537,0.11989328,0.03700866,0.16067154,0.02072503,0.12640285
-3.03451726,3.47934497,0.38346166,2.91829434,0.22739293,0.12140984,0.03685918,0.16293364,0.02074996,0.12779859
-3.02851426,3.48083313,0.38348937,2.91515406,0.23643928,0.12265871,0.03665101,0.16481898,0.02077516,0.12913174
-3.02251126,3.47583514,0.38242011,2.90703870,0.24543398,0.12362641,0.03638320,0.16630448,0.02079969,0.13039638
-3.01650825,3.46470133,0.38030614,2.89435333,0.25432421,0.12430721,0.03605716,0.16737675,0.02082359,0.13159056
-3.01050525,3.44788402,0.37723101,2.87755314,0.26306779,0.12470325,0.03567668,0.16803287,0.02084789,0.13271615
-3.00450225,3.42592908,0.37330847,2.85713409,0.27163596,0.12482450,0.03524791,0.16828079,0.02087468,0.13377852
-2.99849925,3.39946536,0.36868046,2.83362323,0.28001595,0.12468835,0.03477913,0.16813940,0.02090705,0.13478602
-2.99249625,3.36919223,0.36351448,2.80756901,0.28821301,0.12431897,0.03428047,0.16763825,0.02094892,0.13574939
-2.98649325,3.33586554,0.35800007,2.77953190,0.29625184,0.12374636,0.03376351,0.16681686,0.02100490,0.13668095
-2.98049025,3.30028239,0.35234486,2.75007549,0.30417725,0.12300520,0.03324074,0.16572368,0.02108004,0.13759377
-2.97448724,3.26326524,0.34676990,2.71975839,0.31205396,0.12213352,0.03272502,0.16441462,0.02117950,0.13850072
-2.96848424,3.22564561,0.34150458,2.68912712,0.31996546,0.12117114,0.03222891,0.16295139,0.02130824,0.13941361
-2.96248124,3.18824789,0.33678124,2.65870980,0.32801190,0.12015821,0.03176407,0.16139946,0.02147061,0.14034229
-2.95647824,3.15187352,0.33282935,2.62901090,0.33630703,0.11913355,0.03134061,0.15982599,0.02167006,0.14129392
-2.95047524,3.11728579,0.32986968,2.60050662,0.34497426,0.11813320,0.03096651,0.15829752,0.02190873,0.14227228
-2.94447224,3.08519530,0.32810831,2.57364071,0.35414186,0.11718904,0.03064717,0.15687776,0.02218717,0.14327731
-2.93846923,3.05624635,0.32773069,2.54882046,0.36393754,0.11632760,0.03038496,0.15562539,0.02250409,0.14430484
-2.93246623,3.03100410,0.32889591,2.52641239,0.37448257,0.11556910,0.03017906,0.15459210,0.02285623,0.14534648
-2.92646323,3.00994247,0.33173126,2.50673740,0.38588553,0.11492679,0.03002537,0.15382078,0.02323823,0.14638971
-2.92046023,2.99343281,0.33632721,2.49006493,0.39823606,0.11440659,0.02991656,0.15334406,0.02364270,0.14741817
-2.91445723,2.98173339,0.34273301,2.47660612,0.41159883,0.11400702,0.02984235,0.15318320,0.02406032,0.14841209
-2.90845423,2.97497961,0.35095302,2.46650594,0.42600786,0.11371943,0.02978995,0.15334735,0.02448010,0.14934890
-2.90245123,2.97317536,0.36094392,2.45983427,0.44146156,0.11352849,0.02974453,0.15383320,0.02488969,0.15020385
-2.89644822,2.97618565,0.37261309,2.45657662,0.45791875,0.11341298,0.02968998,0.15462509,0.02527576,0.15095074
-2.89044522,2.98373109,0.38581802,2.45662474,0.47529574,0.11334674,0.02960955,0.15569547,0.02562448,0.15156272
-2.88444222,2.99538473,0.40036722,2.45976807,0.49346476,0.11329977,0.02948669,0.15700571,0.02592200,0.15201294
-2.87843922,3.01057187,0.41602247,2.46568686,0.51225395,0.11323943,0.02930581,0.15850736,0.02615494,0.15227532
-2.87243622,3.02857355,0.43250258,2.47394775,0.53144884,0.11313172,0.02905302,0.16014358,0.02631093,0.15232514
-2.86643322,3.04853438,0.44948861,2.48400290,0.55079563,0.11294256,0.02871683,0.16185096,0.02637898,0.15213961
-2.86043022,3.06947506,0.46663063,2.49519330,0.57000601,0.11263893,0.02828869,0.16356142,0.02634997,0.15169837
-2.85442721,3.09031027,0.48355567,2.50675706,0.58876367,0.11219007,0.02776346,0.16520439,0.02621689,0.15098384
-2.84842421,3.10987162,0.49987694,2.51784287,0.60673233,0.11156850,0.02713968,0.16670901,0.02597511,0.14998163
-2.84242121,3.12693585,0.51520394,2.52752886,0.62356490,0.11075085,0.02641973,0.16800644,0.02562253,0.14868076
-2.83641821,3.14025748,0.52915310,2.53484637,0.63891386,0.10971865,0.02560981,0.16903210,0.02515958,0.14707388
-2.83041521,3.14860523,0.54135875,2.53880824,0.65244217,0.10845889,0.02471976,0.16972790,0.02458919,0.14515747
-2.82441221,3.15080093,0.55148395,2.53844042,0.66383460,0.10696444,0.02376278,0.17004431,0.02391666,0.14293197
-2.81840920,3.14575948,0.55923072,2.53281568,0.67280889,0.10523432,0.02275495,0.16994229,0.02314940,0.14040193
-2.81240620,3.13252828,0.56434939,2.52108802,0.67912637,0.10327380,0.02171473,0.16939487,0.02229668,0.13757607
-2.80640320,3.11032414,0.56664652,2.50252590,0.68260158,0.10109435,0.02066238,0.16838858,0.02136929,0.13446739
-2.80040020,3.07856616,0.56599124,2.47654288,0.68311046,0.09871344,0.01961926,0.16692434,0.02037920,0.13109313
-2.79439720,3.03690258,0.56231954,2.44272386,0.68059667,0.09615425,0.01860721,0.16501809,0.01933920,0.12747480
-2.78839420,2.98523033,0.55563640,2.40084557,0.67507583,0.09344513,0.01764785,0.16270087,0.01826254,0.12363803
-2.78239120,2.92370603,0.54601571,2.35089008,0.66663727,0.09061908,0.01676194,0.16001845,0.01716258,0.11961238
-2.77638819,2.85274761,0.53359782,2.29305070,0.65544326,0.08771295,0.01596880,0.15703045,0.01605252,0.11543110
-2.77038519,2.77302625,0.51858493,2.22772955,0.64172571,0.08476668,0.01528577,0.15380898,0.01494509,0.11113064
-2.76438219,2.68544884,0.50123445,2.15552715,0.62578025,0.08182229,0.01472770,0.15043681,0.01385239,0.10675021
-2.75837919,2.59113149,0.48185071,2.07722420,0.60795814,0.07892293,0.01430659,0.14700505,0.01278566,0.10233110
-2.75237619,2.49136519,0.46077521,1.99375657,0.58865607,0.07611178,0.01403127,0.14361056,0.01175519,0.09791592
-2.74637319,2.38757519,0.43837592,1.90618455,0.56830437,0.07343093,0.01390716,0.14035303,0.01077025,0.09354782
-2.74037019,2.28127567,0.41503615,1.81565795,0.54735413,0.07092028,0.01393615,0.13733183,0.00983901,0.08926952
-2.73436718,2.17402190,0.39114325,1.72337852,0.52626363,0.06861645,0.01411653,0.13464287,0.00896859,0.08512238
-2.72836418,2.06736173,0.36707774,1.63056146,0.50548470,0.06655182,0.01444307,0.13237543,0.00816503,0.08114547
-2.72236118,1.96278863,0.34320317,1.53839783,0.48544950,0.06475356,0.01490714,0.13060922,0.00743339,0.07737461
-2.71635818,1.86169808,0.31985717,1.44801916,0.46655820,0.06324292,0.01549691,0.12941161,0.00677775,0.07384154
-2.71035518,1.76534903,0.29734382,1.36046596,0.44916805,0.06203463,0.01619771,0.12883540,0.00620135,0.07057317
-2.70435218,1.67483184,0.27592765,1.27666105,0.43358417,0.06113653,0.01699242,0.12891690,0.00570661,0.06759096
-2.69834917,1.59104365,0.25582934,1.19738870,0.42005219,0.06054938,0.01786193,0.12967469,0.00529520,0.06491048
-2.69234617,1.51467191,0.23722318,1.12327998,0.40875324,0.06026693,0.01878576,0.13110894,0.00496815,0.06254119
-2.68634317,1.44618620,0.22023617,1.05480462,0.39980096,0.06027624,0.01974261,0.13320135,0.00472587,0.06048638
-2.68034017,1.38583824,0.20494873,0.99226921,0.39324083,0.06055814,0.02071113,0.13591571,0.00456822,0.05874335
-2.67433717,1.33366970,0.19139680,0.93582140,0.38905152,0.06108798,0.02167053,0.13919918,0.00449455,0.05730380
-2.66833417,1.28952681,0.17957507,0.88545945,0.38714819,0.06183651,0.02260140,0.14298403,0.00450377,0.05615440
-2.66233117,1.25308097,0.16944122,0.84104636,0.38738740,0.06277086,0.02348638,0.14718995,0.00459435,0.05527755
-2.65632816,1.22385403,0.16092081,0.80232754,0.38957353,0.06385575,0.02431085,0.15172677,0.00476437,0.05465228
-2.65032516,1.20124710,0.15391256,0.76895132,0.39346622,0.06505455,0.02506355,0.15649753,0.00501158,0.05425531
-2.64432216,1.18457150,0.14829391,0.74049092,0.39878871,0.06633060,0.02573713,0.16140177,0.00533345,0.05406211
-2.63831916,1.17308060,0.14392652,0.71646724,0.40523666,0.06764831,0.02632858,0.16633894,0.00572718,0.05404808
-2.63231616,1.16600145,0.14066155,0.69637138,0.41248734,0.06897427,0.02683947,0.17121176,0.00618983,0.05418972
-2.62631316,1.16256503,0.13834470,0.67968627,0.42020874,0.07027829,0.02727613,0.17592956,0.00671833,0.05446568
-2.62031016,1.16203419,0.13682072,0.66590653,0.42806856,0.07153426,0.02764957,0.18041131,0.00730962,0.05485783
-2.61430715,1.16372867,0.13593743,0.65455630,0.43574285,0.07272086,0.02797527,0.18458829,0.00796066,0.05535214
-2.60830415,1.16704630,0.13554919,0.64520437,0.44292401,0.07382213,0.02827279,0.18840647,0.00866860,0.05593944
-2.60230115,1.17148023,0.13551980,0.63747658,0.44932820,0.07482783,0.02856512,0.19182819,0.00943080,0.05661600
-2.59629815,1.17663160,0.13572482,0.63106519,0.45470188,0.07573359,0.02887801,0.19483340,0.01024489,0.05738384
-2.59029515,1.18221766,0.13605326,0.62573520,0.45882743,0.07654090,0.02923900,0.19742017,0.01110886,0.05825089
-2.58429215,1.18807521,0.13640890,0.62132764,0.46152771,0.07725683,0.02967641,0.19960459,0.01202107,0.05923083
-2.57828914,1.19415937,0.13671090,0.61776001,0.46266957,0.07789369,0.03021825,0.20141994,0.01298018,0.06034274
-2.57228614,1.20053790,0.13689414,0.61502389,0.46216606,0.07846832,0.03089099,0.20291518,0.01398516,0.06161044
-2.56628314,1.20738140,0.13690900,0.61318007,0.45997744,0.07900137,0.03171844,0.20415282,0.01503514,0.06306166
-2.56028014,1.21494950,0.13672083,0.61235129,0.45611087,0.07951636,0.03272051,0.20520621,0.01612927,0.06472688
-2.55427714,1.22357381,0.13630903,0.61271297,0.45061884,0.08003861,0.03391221,0.20615625,0.01726655,0.06663809
-2.54827414,1.23363792,0.13566581,0.61448218,0.44359622,0.08059408,0.03530264,0.20708783,0.01844558,0.06882729
-2.54227114,1.24555524,0.13479478,0.61790515,0.43517621,0.08120815,0.03689420,0.20808587,0.01966429,0.07132497
-2.53626813,1.25974534,0.13370919,0.62324374,0.42552512,0.08190437,0.03868199,0.20923133,0.02091970,0.07415837
-2.53026513,1.27660949,0.13243012,0.63076114,0.41483618,0.08270321,0.04065349,0.21059725,0.02220764,0.07734992
-2.52426213,1.29650650,0.13098452,0.64070728,0.40332266,0.08362091,0.04278844,0.21224494,0.02352246,0.08091557
-2.51825913,1.31972935,0.12940321,0.65330430,0.39121037,0.08466844,0.04505905,0.21422062,0.02485688,0.08486329
-2.51225613,1.34648389,0.12771893,0.66873261,0.37872993,0.08585057,0.04743048,0.21655256,0.02620178,0.08919180
-2.50625313,1.37687008,0.12596450,0.68711781,0.36610909,0.08716520,0.04986159,0.21924890,0.02754614,0.09388944
-2.50025013,1.41086682,0.12417103,0.70851912,0.35356524,0.08860293,0.05230602,0.22229622,0.02887705,0.09893342
-2.49424712,1.44832093,0.12236651,0.73291950,0.34129861,0.09014686,0.05471341,0.22565909,0.03017981,0.10428931
-2.48824412,1.48894076,0.12057451,0.76021808,0.32948620,0.09177276,0.05703092,0.22928047,0.03143812,0.10991102
-2.48224112,1.53229496,0.11881331,0.79022507,0.31827682,0.09344951,0.05920480,0.23308300,0.03263443,0.11574108
-2.47623812,1.57781647,0.11709522,0.82265950,0.30778739,0.09513979,0.06118213,0.23697130,0.03375031,0.12171138
-2.47023512,1.62481184,0.11542642,0.85715002,0.29810056,0.09680116,0.06291248,0.24083497,0.03476695,0.12774424
-2.46423212,1.67247558,0.11380696,0.89323886,0.28926382,0.09838731,0.06434963,0.24455236,0.03566573,0.13375395
-2.45822911,1.71990922,0.11223122,0.93038898,0.28129003,0.09984949,0.06545302,0.24799480,0.03642876,0.13964856
-2.45222611,1.76614449,0.11068856,0.96799437,0.27415938,0.10113820,0.06618920,0.25103127,0.03703957,0.14533196
-2.44622311,1.81016986,0.10916435,1.00539320,0.26782263,0.10220483,0.06653284,0.25353320,0.03748361,0.15070625
-2.44022011,1.85095961,0.10764106,1.04188375,0.26220553,0.10300339,0.06646758,0.25537923,0.03774886,0.15567417
-2.43421711,1.88750455,0.10609967,1.07674248,0.25721413,0.10349220,0.06598653,0.25645981,0.03782627,0.16014167
-2.42821411,1.91884318,0.10452100,1.10924391,0.25274087,0.10363537,0.06509239,0.25668130,0.03771021,0.16402040
-2.42221111,1.94409255,0.10288729,1.13868168,0.24867112,0.10340423,0.06379725,0.25596961,0.03739865,0.16723018
-2.41620810,1.96247763,0.10118359,1.16439008,0.24489002,0.10277844,0.06212207,0.25427311,0.03689340,0.16970125
-2.41020510,1.97335823,0.09939924,1.18576556,0.24128916,0.10174688,0.06009589,0.25156483,0.03620009,0.17137629
-2.40420210,1.97625286,0.09752913,1.20228718,0.23777318,0.10030822,0.05775469,0.24784378,0.03532811,0.17221212
-2.39819910,1.97085839,0.09557493,1.21353558,0.23426577,0.09847120,0.05514018,0.24313549,0.03429032,0.17218104
-2.39219610,1.95706530,0.09354607,1.21920963,0.23071506,0.09625466,0.05229835,0.23749176,0.03310277,0.17127180
-2.38619310,1.93496776,0.09146054,1.21914007,0.22709819,0.09368721,0.04927803,0.23098960,0.03178427,0.16949006
-2.38019010,1.90486830,0.08934547,1.21329979,0.22342488,0.09080667,0.04612933,0.22372964,0.03035588,0.16685845
-2.37418709,1.86727705,0.08723743,1.20181002,0.21974000,0.08765927,0.04290231,0.21583381,0.02884036,0.16341618
-2.36818409,1.82290527,0.08518246,1.18494234,0.21612492,0.08429868,0.03964557,0.20744266,0.02726163,0.15921819
-2.36218109,1.77265362,0.08323585,1.16311623,0.21269774,0.08078483,0.03640514,0.19871235,0.02564418,0.15433392
-2.35617809,1.71759522,0.08146156,1.13689208,0.20961234,0.07718266,0.03322346,0.18981136,0.02401250,0.14884565
-2.35017509,1.65895406,0.07993135,1.10695992,0.20705618,0.07356080,0.03013866,0.18091710,0.02239063,0.14284659
-2.34417209,1.59807926,0.07872362,1.07412396,0.20524702,0.06999013,0.02718401,0.17221242,0.02080164,0.13643867
-2.33816908,1.53641579,0.07792193,1.03928359,0.20442849,0.06654243,0.02438757,0.16388228,0.01926724,0.12973016
-2.33216608,1.47547241,0.07761317,1.00341115,0.20486469,0.06328894,0.02177213,0.15611040,0.01780745,0.12283315
-2.32616308,1.41678761,0.07788554,0.96752734,0.20683381,0.06029909,0.01935523,0.14907607,0.01644036,0.11586100
-2.32016008,1.36189436,0.07882624,0.93267479,0.21062103,0.05763915,0.01714945,0.14295121,0.01518189,0.10892580
-2.31415708,1.31228454,0.08051891,0.89989078,0.21651068,0.05537105,0.01516275,0.13789756,0.01404568,0.10213596
-2.30815408,1.26937386,0.08304106,0.87017980,0.22477794,0.05355119,0.01339892,0.13406407,0.01304301,0.09559396
-2.30215108,1.23446829,0.08646126,0.84448678,0.23568031,0.05222949,0.01185808,0.13158460,0.01218277,0.08939428
-2.29614807,1.20873257,0.09083646,0.82367188,0.24944883,0.05144835,0.01053726,0.13057576,0.01147145,0.08362165
-2.29014507,1.19316181,0.09620934,0.80848740,0.26627963,0.05124192,0.00943091,0.13113505,0.01091322,0.07834960
-2.28414207,1.18855681,0.10260584,0.79955760,0.28632575,0.05163532,0.00853136,0.13333928,0.01050997,0.07363934
-2.27813907,1.19550373,0.11003300,0.79736207,0.30968964,0.05264414,0.00782936,0.13724321,0.01026140,0.06953901
-2.27213607,1.21435873,0.11847718,0.80222289,0.33641662,0.05427403,0.00731437,0.14287859,0.01016511,0.06608326
-2.26613307,1.24523798,0.12790274,0.81429616,0.36648948,0.05652042,0.00697495,0.15025342,0.01021675,0.06329320
-2.26013007,1.28801340,0.13825125,0.83356806,0.39982453,0.05936853,0.00679898,0.15935168,0.01041008,0.06117672
-2.25412706,1.34231429,0.14944138,0.85985545,0.43626920,0.06279344,0.00677383,0.17013334,0.01073718,0.05972904
-2.24812406,1.40753489,0.16136942,0.89281111,0.47560153,0.06676049,0.00688651,0.18253482,0.01118853,0.05893361
-2.24212106,1.48284775,0.17391048,0.93193339,0.51753151,0.07122581,0.00712368,0.19646988,0.01175323,0.05876325
-2.23611806,1.56722257,0.18692045,0.97657988,0.56170433,0.07613704,0.00747174,0.21183080,0.01241915,0.05918140
-2.23011506,1.65945010,0.20023851,1.02598485,0.60770567,0.08143435,0.00791680,0.22849008,0.01317314,0.06014361
-2.22411206,1.75817033,0.21369034,1.07927977,0.65506867,0.08705155,0.00844468,0.24630239,0.01400125,0.06159912
-2.21810905,1.86190436,0.22709180,1.13551626,0.70328268,0.09291740,0.00904094,0.26510691,0.01488900,0.06349240
-2.21210605,1.96908884,0.24025302,1.19369089,0.75180336,0.09895703,0.00969087,0.28472987,0.01582161,0.06576485
-2.20610305,2.07811207,0.25298275,1.25277083,0.80006392,0.10509352,0.01037958,0.30498739,0.01678429,0.06835628
-2.20010005,2.18735074,0.26509286,1.31171977,0.84748710,0.11124946,0.01109207,0.32568839,0.01776251,0.07120650
