energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.33916958,1.88219687,0.06026787,0.38953271,0.98950061,0.57487935,0.02847524,0.08084322,0.46687893,0.55600519
-0.33316658,1.85310711,0.05787282,0.38578949,0.99844769,0.57079703,0.02897181,0.07731821,0.46706787,0.53857971
-0.32716358,1.82209004,0.05527310,0.38151434,1.00572458,0.56560312,0.02940861,0.07371492,0.46637534,0.52169877
-0.32116058,1.78905122,0.05250954,0.37672123,1.01103631,0.55927818,0.02976807,0.07006925,0.46470655,0.50525074
-0.31515758,1.75393429,0.04962414,0.37142300,1.01411393,0.55181622,0.03003424,0.06641711,0.46198254,0.48914082
-0.30915458,1.71672481,0.04665906,0.36563099,1.01472083,0.54322481,0.03019333,0.06279374,0.45814529,0.47329469
-0.30315158,1.67745565,0.04365562,0.35935530,1.01265947,0.53352561,0.03023423,0.05923327,0.45316285,0.45766229
-0.29714857,1.63621357,0.04065355,0.35260589,1.00777821,0.52275539,0.03014894,0.05576850,0.44703442,0.44222149
-0.29114557,1.59314640,0.03769022,0.34539402,0.99997796,0.51096726,0.02993300,0.05243083,0.43979478,0.42698140
-0.28514257,1.54847013,0.03480017,0.33773433,0.98921818,0.49823201,0.02958572,0.04925026,0.43151782,0.41198514
-0.27913957,1.50247517,0.03201475,0.32964699,0.97552186,0.48463939,0.02911038,0.04625564,0.42231889,0.39731191
-0.27313657,1.45553103,0.02936183,0.32116001,0.95897912,0.47029900,0.02851421,0.04347483,0.41235558,0.38307795
-0.26713357,1.40808880,0.02686581,0.31231139,0.93974906,0.45534088,0.02780830,0.04093502,0.40182696,0.36943656
-0.26113057,1.36068094,0.02454756,0.30315101,0.91805958,0.43991531,0.02700729,0.03866298,0.39097103,0.35657667
-0.25512756,1.31391777,0.02242463,0.29374201,0.89420510,0.42419199,0.02612903,0.03668522,0.38006043,0.34472033
-0.24912456,1.26848080,0.02051139,0.28416174,0.86854199,0.40835832,0.02519398,0.03502815,0.36939662,0.33411876
-0.24312156,1.22511258,0.01881932,0.27450194,0.84148192,0.39261693,0.02422465,0.03371806,0.35930251,0.32504730
-0.23711856,1.18460341,0.01735718,0.26486833,0.81348307,0.37718229,0.02324488,0.03278107,0.35011404,0.31779932
-0.23111556,1.14777525,0.01613134,0.25537951,0.78503972,0.36227668,0.02227912,0.03224280,0.34217087,0.31267922
-0.22511256,1.11546329,0.01514593,0.24616521,0.75667033,0.34812548,0.02135166,0.03212813,0.33580658,0.30999490
-0.21910955,1.08849598,0.01440308,0.23736395,0.72890466,0.33495206,0.02048592,0.03246062,0.33133888,0.31004992
-0.21310655,1.06767404,0.01390296,0.22912024,0.70227033,0.32297236,0.01970376,0.03326201,0.32905999,0.31313563
-0.20710355,1.05374947,0.01364391,0.22158143,0.67727934,0.31238940,0.01902482,0.03455156,0.32922789,0.31952360
-0.20110055,1.04740526,0.01362247,0.21489425,0.65441503,0.30338801,0.01846605,0.03634537,0.33205849,0.32945867
-0.19509755,1.04923657,0.01383326,0.20920131,0.63411983,0.29612979,0.01804123,0.03865571,0.33771927,0.34315280
-0.18909455,1.05973417,0.01426900,0.20463759,0.61678441,0.29074873,0.01776065,0.04149035,0.34632442,0.36078001
-0.18309155,1.07927068,0.01492040,0.20132706,0.60273846,0.28734748,0.01763095,0.04485194,0.35793185,0.38247258
-0.17708854,1.10809010,0.01577603,0.19937961,0.59224336,0.28599451,0.01765504,0.04873754,0.37254203,0.40831852
-0.17108554,1.14630109,0.01682226,0.19888825,0.58548710,0.28672221,0.01783209,0.05313822,0.39009874,0.43836038
-0.16508254,1.19387388,0.01804319,0.19992682,0.58258140,0.28952607,0.01815775,0.05803875,0.41049157,0.47259534
-0.15907954,1.25064110,0.01942067,0.20254815,0.58356110,0.29436481,0.01862434,0.06341755,0.43356019,0.51097643
-0.15307654,1.31630210,0.02093429,0.20678274,0.58838586,0.30116166,0.01922119,0.06924675,0.45909993,0.55341465
-0.14707354,1.39043047,0.02256155,0.21263799,0.59694382,0.30980656,0.01993507,0.07549232,0.48686851,0.59978170
-0.14107054,1.47248429,0.02427801,0.22009798,0.60905718,0.32015918,0.02075061,0.08211449,0.51659349,0.64991305
-0.13506753,1.56181836,0.02605759,0.22912371,0.62448924,0.33205273,0.02165079,0.08906817,0.54798017,0.70361097
-0.12906453,1.65769781,0.02787290,0.23965388,0.64295269,0.34529834,0.02261747,0.09630357,0.58071932,0.76064715
-0.12306153,1.75931235,0.02969562,0.25160606,0.66411869,0.35968980,0.02363188,0.10376682,0.61449454,0.82076470
-0.11705853,1.86579031,0.03149706,0.26487820,0.68762628,0.37500849,0.02467511,0.11140065,0.64898881,0.88367914
-0.11105553,1.97621200,0.03324856,0.27935048,0.71309198,0.39102833,0.02572861,0.11914517,0.68388988,0.94907835
-0.10505253,2.08962171,0.03492212,0.29488738,0.74011887,0.40752058,0.02677464,0.12693848,0.71889442,1.01662145
-0.09904952,2.20503814,0.03649091,0.31133985,0.76830516,0.42425823,0.02779659,0.13471744,0.75371067,1.08593654
-0.09304652,2.32146284,0.03792978,0.32854764,0.79725175,0.44101995,0.02877940,0.14241820,0.78805967,1.15661776
-0.08704352,2.43788698,0.03921580,0.34634159,0.82656873,0.45759350,0.02970977,0.14997688,0.82167517,1.22822181
-0.08104052,2.55329645,0.04032867,0.36454592,0.85588068,0.47377840,0.03057640,0.15733001,0.85430241,1.30026461
-0.07503752,2.66667579,0.04125112,0.38298048,0.88483070,0.48938806,0.03137008,0.16441507,0.88569613,1.37221853
-0.06903452,2.77701162,0.04196921,0.40146276,0.91308331,0.50425114,0.03208380,0.17117094,0.91561817,1.44351091
-0.06303152,2.88329601,0.04247255,0.41980992,0.94032623,0.51821241,0.03271270,0.17753834,0.94383517,1.51352443
-0.05702851,2.98453079,0.04275440,0.43784060,0.96627129,0.53113304,0.03325406,0.18346035,0.97011667,1.58159997
-0.05102551,3.07973328,0.04281173,0.45537655,0.99065472,0.54289056,0.03370710,0.18888289,0.99423422,1.64704235
-0.04502251,3.16794412,0.04264518,0.47224424,1.01323698,0.55337845,0.03407286,0.19375535,1.01596171,1.70912937
-0.03901951,3.24823764,0.04225887,0.48827628,1.03380241,0.56250568,0.03435397,0.19803120,1.03507719,1.76712417
-0.03301651,3.31973484,0.04166026,0.50331282,1.05215898,0.57019615,0.03455438,0.20166877,1.05136638,1.82029080
-0.02701351,3.38161920,0.04085982,0.51720289,1.06813824,0.57638826,0.03467915,0.20463204,1.06462779,1.86791267
-0.02101051,3.43315468,0.03987077,0.52980577,1.08159572,0.58103457,0.03473414,0.20689148,1.07467923,1.90931328
-0.01500750,3.47370551,0.03870864,0.54099238,1.09241174,0.58410180,0.03472575,0.20842496,1.08136553,1.94387827
-0.00900450,3.50275687,0.03739099,0.55064673,1.10049286,0.58557092,0.03466071,0.20921855,1.08456685,1.97107797
-0.00300150,3.51993534,0.03593693,0.55866746,1.10577362,0.58543759,0.03454583,0.20926738,1.08420716,1.99048911
0.00300150,3.52502796,0.03436675,0.56496944,1.10821881,0.58371267,0.03438781,0.20857625,1.08026222,2.00181462
0.00900450,3.51799878,0.03270151,0.56948540,1.10782578,0.58042295,0.03419311,0.20716014,1.07276646,2.00490032
0.01500750,3.49900134,0.03096267,0.57216761,1.10462685,0.57561178,0.03396780,0.20504446,1.06181808,1.99974737
0.02101051,3.46838642,0.02917172,0.57298942,1.09869141,0.56933967,0.03371754,0.20226506,1.04758202,1.98651969
0.02701351,3.42670369,0.02734982,0.57194673,1.09012756,0.56168458,0.03344749,0.19886791,1.03029019,1.96554556
0.03301651,3.37469705,0.02551752,0.56905919,1.07908297,0.55274196,0.03316231,0.19490846,1.01023882,1.93731310
0.03901951,3.31329293,0.02369446,0.56437104,1.06574488,0.54262431,0.03286618,0.19045068,0.98778281,1.90245963
0.04502251,3.24358198,0.02189915,0.55795152,1.05033894,0.53146014,0.03256280,0.18556581,0.96332724,1.86175499
0.05102551,3.16679423,0.02014874,0.54989467,1.03312677,0.51939249,0.03225545,0.18033076,0.93731610,1.81607972
0.05702851,3.08426875,0.01845891,0.54031860,1.01440240,0.50657672,0.03194695,0.17482636,0.91021908,1.76639864
0.06303152,2.99741868,0.01684368,0.52936394,0.99448724,0.49317783,0.03163973,0.16913539,0.88251652,1.71373128
0.06903452,2.90769315,0.01531541,0.51719170,0.97372407,0.47936720,0.03133579,0.16334054,0.85468366,1.65912019
0.07503752,2.81653758,0.01388471,0.50398024,0.95246997,0.46531894,0.03103670,0.15752233,0.82717463,1.60359871
0.08104052,2.72535402,0.01256045,0.48992181,0.93108838,0.45120593,0.03074356,0.15175713,0.80040713,1.54815962
0.08704352,2.63546319,0.01134981,0.47521832,0.90994088,0.43719582,0.03045695,0.14611531,0.77474852,1.49372588
0.09304652,2.54806994,0.01025832,0.46007680,0.88937859,0.42344694,0.03017686,0.14065963,0.75050392,1.44112493
0.09904952,2.46423343,0.00928996,0.44470453,0.86973391,0.41010455,0.02990269,0.13544393,0.72790702,1.39106744
0.10505253,2.38484333,0.00844727,0.42930411,0.85131263,0.39729739,0.02963322,0.13051213,0.70711395,1.34413137
0.11105553,2.31060301,0.00773141,0.41406862,0.83438692,0.38513490,0.02936654,0.12589770,0.68820051,1.30075194
0.11705853,2.24202009,0.00714233,0.39917710,0.81918939,0.37370503,0.02910016,0.12162339,0.67116278,1.26121753
0.12306153,2.17940473,0.00667886,0.38479051,0.80590850,0.36307283,0.02883104,0.11770149,0.65592123,1.22567167
0.12906453,2.12287531,0.00633879,0.37104839,0.79468531,0.35327996,0.02855567,0.11413436,0.64232776,1.19412059
0.13506753,2.07237099,0.00611897,0.35806617,0.78561187,0.34434496,0.02827029,0.11091531,0.63017557,1.16644569
0.14107054,2.02767026,0.00601537,0.34593355,0.77873109,0.33626436,0.02797103,0.10802977,0.61921111,1.14242015
0.14707354,1.98841428,0.00602313,0.33471357,0.77403798,0.32901455,0.02765415,0.10545660,0.60914759,1.12172864
0.15307654,1.95413372,0.00613659,0.32444278,0.77148232,0.32255421,0.02731629,0.10316960,0.59967931,1.10398895
0.15907954,1.92427752,0.00634928,0.31513217,0.77097230,0.31682725,0.02695467,0.10113898,0.59049616,1.08877443
0.16508254,1.89824228,0.00665393,0.30676889,0.77237913,0.31176611,0.02656743,0.09933290,0.58129751,1.07563611
0.17108554,1.87540067,0.00704251,0.29931871,0.77554225,0.30729516,0.02615371,0.09771876,0.57180498,1.06412346
0.17708854,1.85512777,0.00750616,0.29272892,0.78027489,0.30333411,0.02571395,0.09626454,0.56177343,1.05380285
0.18309155,1.83682417,0.00803527,0.28693174,0.78636988,0.29980132,0.02524993,0.09493974,0.55099989,1.04427305
0.18909455,1.81993519,0.00861949,0.28184788,0.79360538,0.29661681,0.02476486,0.09371628,0.53932998,1.03517733
0.19509755,1.80396569,0.00924782,0.27739027,0.80175053,0.29370492,0.02426338,0.09256907,0.52666181,1.02621173
0.20110055,1.78849034,0.00990868,0.27346774,0.81057075,0.29099656,0.02375152,0.09147639,0.51294735,1.01712973
0.20710355,1.77315950,0.01059011,0.26998858,0.81983282,0.28843104,0.02323653,0.09042010,0.49819122,1.00774336
0.21310655,1.75770117,0.01127997,0.26686389,0.82930957,0.28595746,0.02272672,0.08938570,0.48244753,0.99792117
0.21910955,1.74191960,0.01196614,0.26401056,0.83878433,0.28353567,0.02223129,0.08836224,0.46581471,0.98758374
0.22511256,1.72569129,0.01263687,0.26135396,0.84805498,0.28113690,0.02176005,0.08734227,0.44842904,0.97669728
0.23111556,1.70895942,0.01328107,0.25883022,0.85693792,0.27874409,0.02132321,0.08632166,0.43045729,0.96526607
0.23711856,1.69172731,0.01388866,0.25638806,0.86527159,0.27635195,0.02093117,0.08529954,0.41208886,0.95332459
0.24312156,1.67405189,0.01445097,0.25399023,0.87291996,0.27396689,0.02059429,0.08427826,0.39352793,0.94092986
0.24912456,1.65603783,0.01496108,0.25161446,0.87977559,0.27160679,0.02032278,0.08326348,0.37498610,0.92815466
0.25512756,1.63783266,0.01541414,0.24925399,0.88576245,0.26930063,0.02012658,0.08226430,0.35667569,0.91508210
0.26113057,1.61962334,0.01580773,0.24691773,0.89083834,0.26708816,0.02001529,0.08129351,0.33880412,0.90180183
0.26713357,1.60163431,0.01614207,0.24462987,0.89499674,0.26501933,0.01999818,0.08036794,0.32156942,0.88840800
0.27313657,1.58412677,0.01642020,0.24242927,0.89826807,0.26315380,0.02008425,0.07950870,0.30515698,0.87499889
0.27913957,1.56739899,0.01664811,0.24036830,0.90072023,0.26156017,0.02028227,0.07874159,0.28973746,0.86167814
0.28514257,1.55178714,0.01683465,0.23851146,0.90245827,0.26031521,0.02060087,0.07809730,0.27546583,0.84855713
0.29114557,1.53766604,0.01699151,0.23693366,0.90362317,0.25950281,0.02104866,0.07761150,0.26248127,0.83575808
0.29714857,1.52544917,0.01713291,0.23571822,0.90438957,0.25921274,0.02163426,0.07732482,0.25090776,0.82341744
0.30315158,1.51558736,0.01727530,0.23495468,0.90496266,0.25953918,0.02236632,0.07728249,0.24085505,0.81168903
0.30915458,1.50856558,0.01743689,0.23473642,0.90557399,0.26057895,0.02325350,0.07753378,0.23241988,0.80074626
0.31515758,1.50489724,0.01763712,0.23515818,0.90647640,0.26242949,0.02430434,0.07813110,0.22568700,0.79078326
0.32116058,1.50511579,0.01789598,0.23631349,0.90793821,0.26518648,0.02552706,0.07912877,0.22072997,0.78201427
0.32716358,1.50976333,0.01823338,0.23829210,0.91023657,0.26894134,0.02692928,0.08058153,0.21761144,0.77467119
0.33316658,1.51937629,0.01866833,0.24117738,0.91365039,0.27377828,0.02851761,0.08254269,0.21638288,0.76899913
0.33916958,1.53446835,0.01921825,0.24504380,0.91845263,0.27977140,0.03029720,0.08506206,0.21708368,0.76524989
0.34517259,1.55551102,0.01989815,0.24995441,0.92490245,0.28698142,0.03227120,0.08818375,0.21973962,0.76367367
0.35117559,1.58291246,0.02071998,0.25595850,0.93323706,0.29545253,0.03444020,0.09194381,0.22436085,0.76450911
0.35717859,1.61699530,0.02169192,0.26308930,0.94366359,0.30520920,0.03680163,0.09636786,0.23093944,0.76797231
0.36318159,1.65797435,0.02281789,0.27136184,0.95635108,0.31625311,0.03934918,0.10146890,0.23944682,0.77424506
0.36918459,1.70593531,0.02409707,0.28077100,0.97142273,0.32856040,0.04207230,0.10724526,0.24983112,0.78346313
0.37518759,1.76081546,0.02552368,0.29128975,0.98894866,0.34207930,0.04495580,0.11367892,0.26201494,0.79570505
0.38119060,1.82238749,0.02708678,0.30286778,1.00893935,0.35672826,0.04797950,0.12073425,0.27589353,0.81098216
0.38719360,1.89024761,0.02877041,0.31543036,1.03134000,0.37239481,0.05111818,0.12835737,0.29133374,0.82923051
0.39319660,1.96380884,0.03055378,0.32887774,1.05602613,0.38893523,0.05434159,0.13647601,0.30817397,0.85030511
0.39919960,2.04230050,0.03241175,0.34308515,1.08280075,0.40617514,0.05761479,0.14500019,0.32622521,0.87397721
0.40520260,2.12477427,0.03431536,0.35790337,1.11139322,0.42391114,0.06089862,0.15382349,0.34527331,0.89993468
0.41120560,2.21011753,0.03623265,0.37316013,1.14146031,0.44191361,0.06415047,0.16282518,0.36508243,0.92778598
0.41720860,2.29707373,0.03812952,0.38866233,1.17258964,0.45993057,0.06732519,0.17187290,0.38539976,0.95706762
0.42321161,2.38426978,0.03997075,0.40419911,1.20430556,0.47769271,0.07037623,0.18082601,0.40596126,0.98725501
0.42921461,2.47024955,0.04172104,0.41954588,1.23607778,0.49491942,0.07325695,0.18953946,0.42649825,1.01777638
0.43521761,2.55351273,0.04334611,0.43446915,1.26733254,0.51132567,0.07592194,0.19786799,0.44674459,1.04802933
0.44122061,2.63255750,0.04481378,0.44873215,1.29746628,0.52662956,0.07832844,0.20567050,0.46644411,1.07739932
0.44722361,2.70592547,0.04609498,0.46210105,1.32586143,0.54056034,0.08043775,0.21281454,0.48535797,1.10527933
0.45322661,2.77224710,0.04716463,0.47435160,1.35190388,0.55286635,0.08221649,0.21918049,0.50327148,1.13108985
0.45922961,2.83028549,0.04800246,0.48527594,1.37500160,0.56332295,0.08363774,0.22466551,0.52000009,1.15429830
0.46523262,2.87897669,0.04859361,0.49468930,1.39460365,0.57173963,0.08468197,0.22918688,0.53539420,1.17443687
0.47123562,2.91746471,0.04892903,0.50243629,1.41021877,0.57796641,0.08533768,0.23268464,0.54934251,1.19111812
0.47723862,2.94512939,0.04900569,0.50839643,1.42143283,0.58189882,0.08560176,0.23512347,0.56177366,1.20404747
0.48324162,2.96160604,0.04882663,0.51248879,1.42792433,0.58348161,0.08547951,0.23649369,0.57265619,1.21303197
0.48924462,2.96679577,0.04840072,0.51467532,1.42947712,0.58271061,0.08498440,0.23681127,0.58199667,1.21798517
0.49524762,2.96086622,0.04774235,0.51496273,1.42598982,0.57963304,0.08413739,0.23611702,0.58983625,1.21892772
0.50125063,2.94424266,0.04687083,0.51340292,1.41748144,0.57434586,0.08296611,0.23447493,0.59624581,1.21598384
0.50725363,2.91759015,0.04580979,0.51009172,1.40409290,0.56699264,0.08150373,0.23196971,0.60132007,1.20937412
0.51325663,2.88178771,0.04458642,0.50516614,1.38608429,0.55775880,0.07978769,0.22870381,0.60517090,1.19940485
0.51925963,2.83789605,0.04323066,0.49880008,1.36382817,0.54686566,0.07785830,0.22479400,0.60792062,1.18645492
0.52526263,2.78712050,0.04177439,0.49119887,1.33779897,0.53456345,0.07575734,0.22036769,0.60969529,1.17096072
0.53126563,2.73077116,0.04025065,0.48259268,1.30855910,0.52112384,0.07352668,0.21555919,0.61061889,1.15340026
0.53726863,2.67022210,0.03869288,0.47322925,1.27674242,0.50683204,0.07120704,0.21050608,0.61080844,1.13427712
0.54327164,2.60687156,0.03713425,0.46336612,1.24303564,0.49197912,0.06883689,0.20534586,0.61037053,1.11410510
0.54927464,2.54210482,0.03560712,0.45326276,1.20815853,0.47685458,0.06645157,0.20021294,0.60939941,1.09339434
0.55527764,2.47726104,0.03414250,0.44317286,1.17284369,0.46173962,0.06408266,0.19523617,0.60797671,1.07263931
0.56128064,2.41360505,0.03276972,0.43333712,1.13781650,0.44690130,0.06175760,0.19053674,0.60617273,1.05230918
0.56728364,2.35230471,0.03151612,0.42397662,1.10377613,0.43258752,0.05949959,0.18622668,0.60404908,1.03284043
0.57328664,2.29441384,0.03040684,0.41528727,1.07137802,0.41902315,0.05732765,0.18240781,0.60166237,1.01463196
0.57928964,2.24086061,0.02946464,0.40743509,1.04121829,0.40640708,0.05525695,0.17917101,0.59906851,0.99804217
0.58529265,2.19244065,0.02870981,0.40055277,1.01382055,0.39491019,0.05329921,0.17659582,0.59632717,0.98338771
0.59129565,2.14981410,0.02816004,0.39473730,0.98962514,0.38467419,0.05146331,0.17475022,0.59350591,0.97094344
0.59729865,2.11350562,0.02783031,0.39004881,0.96898104,0.37581101,0.04975580,0.17369041,0.59068339,0.96094289
0.60330165,2.08390628,0.02773273,0.38651043,0.95214040,0.36840277,0.04818150,0.17346069,0.58795138,0.95357884
0.60930465,2.06127633,0.02787637,0.38410922,0.93925564,0.36250206,0.04674401,0.17409308,0.58541512,0.94900340
0.61530765,2.04574821,0.02826705,0.38279802,0.93037893,0.35813245,0.04544608,0.17560684,0.58319189,0.94732736
0.62131066,2.03732904,0.02890709,0.38249807,0.92546394,0.35528915,0.04428990,0.17800792,0.58140765,0.94861842
0.62731366,2.03590241,0.02979500,0.38310225,0.92436972,0.35393964,0.04327725,0.18128806,0.58019192,0.95289845
0.63331666,2.04122956,0.03092527,0.38447896,0.92686642,0.35402452,0.04240949,0.18542402,0.57967116,0.96013987
0.63931966,2.05295021,0.03228805,0.38647631,0.93264274,0.35545835,0.04168738,0.19037671,0.57996098,0.97026142
0.64532266,2.07058364,0.03386899,0.38892665,0.94131497,0.35813075,0.04111092,0.19609051,0.58115772,0.98312399
0.65132566,2.09353091,0.03564911,0.39165134,0.95243740,0.36190771,0.04067901,0.20249289,0.58333014,0.99852690
0.65732866,2.12107905,0.03760482,0.39446549,0.96551401,0.36663336,0.04038911,0.20949440,0.58651158,1.01620553
0.66333167,2.15240813,0.03970809,0.39718286,0.98001130,0.37213225,0.04023696,0.21698929,0.59069357,1.03583072
0.66933467,2.18660220,0.04192674,0.39962055,0.99537204,0.37821223,0.04021631,0.22485680,0.59582120,1.05701086
0.67533767,2.22266455,0.04422499,0.40160361,1.01102987,0.38466799,0.04031876,0.23296311,0.60179089,1.07929683
0.68134067,2.25953777,0.04656416,0.40296945,1.02642437,0.39128535,0.04053372,0.24116417,0.60845090,1.10219037
0.68734367,2.29612865,0.04890354,0.40357187,1.04101651,0.39784621,0.04084853,0.24930924,0.61560472,1.12515579
0.69334667,2.33133760,0.05120146,0.40328485,1.05430404,0.40413404,0.04124869,0.25724504,0.62301740,1.14763504
0.69934967,2.36409169,0.05341646,0.40200586,1.06583648,0.40993984,0.04171825,0.26482050,0.63042454,1.16906556
0.70535268,2.39338037,0.05550854,0.39965867,1.07522932,0.41506838,0.04224033,0.27189184,0.63754373,1.18890038
0.71135568,2.41829232,0.05744049,0.39619565,1.08217692,0.41934436,0.04279773,0.27832775,0.64408771,1.20662962
0.71735868,2.43805165,0.05917911,0.39159944,1.08646371,0.42261831,0.04337357,0.28401441,0.64977869,1.22180220
0.72336168,2.45205176,0.06069644,0.38588395,1.08797307,0.42477201,0.04395201,0.28886017,0.65436310,1.23404680
0.72936468,2.45988479,0.06197071,0.37909470,1.08669354,0.42572288,0.04451886,0.29279947,0.65762584,1.24309079
0.73536768,2.46136489,0.06298719,0.37130826,1.08272193,0.42542746,0.04506217,0.29579591,0.65940328,1.24877590
0.74137069,2.45654373,0.06373874,0.36263111,1.07626287,0.42388338,0.04557267,0.29784419,0.65959439,1.25106973
0.74737369,2.44571693,0.06422602,0.35319753,1.06762476,0.42112994,0.04604413,0.29897071,0.65816907,1.25007215
0.75337669,2.42942056,0.06445746,0.34316688,1.05721188,0.41724703,0.04647345,0.29923293,0.65517351,1.24601597
0.75937969,2.40841731,0.06444880,0.33272003,1.04551274,0.41235245,0.04686063,0.29871727,0.65073198,1.23926155
0.76538269,2.38367256,0.06422244,0.32205517,1.03308495,0.40659774,0.04720859,0.29753573,0.64504505,1.23028540
0.77138569,2.35632095,0.06380636,0.31138309,1.02053690,0.40016249,0.04752271,0.29582132,0.63838436,1.21966302
0.77738869,2.32762489,0.06323291,0.30092188,1.00850681,0.39324763,0.04781036,0.29372261,0.63108395,1.20804672
0.78339170,2.29892643,0.06253739,0.29089142,0.99764000,0.38606772,0.04808024,0.29139746,0.62352888,1.19613922
0.78939470,2.27159488,0.06175649,0.28150758,0.98856491,0.37884273,0.04834164,0.28900641,0.61614149,1.18466438
0.79539770,2.24697221,0.06092668,0.27297647,0.98186904,0.37178968,0.04860376,0.28670605,0.60936608,1.17433629
0.80140070,2.22631900,0.06008273,0.26548882,0.97807564,0.36511435,0.04887493,0.28464250,0.60365271,1.16582824
0.80740370,2.21076318,0.05925626,0.25921460,0.97762204,0.35900367,0.04916204,0.28294565,0.59944092,1.15974306
0.81340670,2.20125401,0.05847450,0.25429826,0.98084078,0.35361891,0.04946995,0.28172407,0.59714400,1.15658620
0.81940970,2.19852336,0.05775932,0.25085446,0.98794404,0.34909005,0.04980111,0.28106110,0.59713464,1.15674297
0.82541271,2.20305599,0.05712653,0.24896461,0.99901236,0.34551152,0.05015531,0.28101219,0.59973237,1.16046077
0.83141571,2.21507001,0.05658548,0.24867429,1.01398799,0.34293950,0.05052962,0.28160353,0.60519325,1.16783745
0.83741871,2.23450826,0.05613904,0.24999164,1.03267333,0.34139074,0.05091847,0.28283201,0.61370216,1.17881607
0.84342171,2.26104082,0.05578386,0.25288666,1.05473447,0.34084303,0.05131390,0.28466662,0.62536774,1.19318622
0.84942471,2.29407823,0.05551087,0.25729161,1.07970982,0.34123713,0.05170595,0.28705081,0.64022001,1.21059200
0.85542771,2.33279447,0.05530616,0.26310242,1.10702355,0.34248005,0.05208313,0.28990606,0.65821053,1.23054591
0.86143072,2.37615862,0.05515190,0.27018103,1.13600313,0.34444949,0.05243298,0.29313601,0.67921477,1.25244802
0.86743372,2.42297317,0.05502753,0.27835863,1.16590051,0.34699913,0.05274262,0.29663125,0.70303647,1.27560947
0.87343672,2.47191754,0.05491093,0.28743976,1.19591598,0.34996461,0.05299935,0.30027427,0.72941349,1.29927909
0.87943972,2.52159431,0.05477961,0.29720704,1.22522376,0.35316982,0.05319118,0.30394441,0.75802484,1.32267176
0.88544272,2.57057653,0.05461188,0.30742644,1.25299844,0.35643330,0.05330723,0.30752257,0.78849852,1.34499752
0.89144572,2.61745391,0.05438784,0.31785297,1.27844110,0.35957442,0.05333814,0.31089545,0.82041981,1.36548980
0.89744872,2.66087631,0.05409028,0.32823661,1.30080436,0.36241928,0.05327632,0.31395926,0.85333974,1.38343188
0.90345173,2.69959311,0.05370533,0.33832829,1.31941529,0.36480591,0.05311604,0.31662266,0.88678368,1.39818051
0.90945473,2.73248718,0.05322300,0.34788577,1.33369563,0.36658891,0.05285353,0.31880902,0.92025991,1.40918585
0.91545773,2.75860303,0.05263740,0.35667930,1.34317851,0.36764325,0.05248686,0.32045806,0.95326809,1.41600732
0.92146073,2.77716849,0.05194689,0.36449690,1.34752140,0.36786722,0.05201585,0.32152672,0.98530791,1.41832492
0.92746373,2.78761018,0.05115397,0.37114909,1.34651502,0.36718470,0.05144187,0.32198962,1.01588781,1.41594612
0.93346673,2.78956289,0.05026509,0.37647303,1.34008810,0.36554648,0.05076766,0.32183911,1.04453396,1.40880837
0.93946973,2.78287355,0.04929033,0.38033596,1.32830801,0.36293104,0.04999709,0.32108501,1.07079974,1.39697773
0.94547274,2.76760041,0.04824301,0.38263790,1.31137777,0.35934464,0.04913500,0.31975432,1.09427550,1.38064402
0.95147574,2.74400833,0.04713930,0.38331345,1.28962946,0.35482083,0.04818708,0.31789086,1.11459884,1.36011316
0.95747874,2.71256080,0.04599778,0.38233295,1.26351474,0.34941961,0.04715978,0.31555499,1.13146502,1.33579737
0.96348174,2.67390951,0.04483908,0.37970265,1.23359283,0.34322617,0.04606031,0.31282349,1.14463750,1.30820382
0.96948474,2.62888201,0.04368548,0.37546426,1.20051649,0.33634934,0.04489667,0.30978945,1.15395809,1.27792230
0.97548774,2.57846769,0.04256061,0.36969366,1.16501657,0.32891980,0.04367776,0.30656233,1.15935624,1.24561240
0.98149075,2.52380243,0.04148915,0.36249893,1.12788540,0.32108799,0.04241351,0.30326782,1.16085705,1.21199052
0.98749375,2.46615176,0.04049659,0.35401784,1.08995962,0.31302187,0.04111501,0.30004764,1.15858730,1.17781693
0.99349675,2.40689228,0.03960889,0.34441466,1.05210258,0.30490428,0.03979469,0.29705890,1.15277892,1.14388293
0.99949975,2.34749118,0.03885225,0.33387658,1.01518666,0.29693018,0.03846636,0.29447296,1.14376941,1.11099808
1.00550275,2.28948325,0.03825274,0.32260964,0.98007574,0.28930335,0.03714531,0.29247366,1.13199862,1.07997738
1.01150575,2.23444521,0.03783591,0.31083438,0.94760777,0.28223289,0.03584825,0.29125461,1.11800159,1.05162810
1.01750875,2.18396695,0.03762628,0.29878113,0.91857774,0.27592922,0.03459318,0.29101573,1.10239741,1.02673627
1.02351176,2.13961969,0.03764678,0.28668516,0.89372110,0.27059968,0.03339918,0.29195868,1.08587386,1.00605250
1.02951476,2.10292108,0.03791805,0.27478170,0.87369769,0.26644382,0.03228603,0.29428144,1.06916830,0.99027711
1.03551776,2.07529780,0.03845774,0.26330091,0.85907650,0.26364828,0.03127379,0.29817207,1.05304527,0.98004464
1.04152076,2.05804630,0.03927965,0.25246283,0.85032133,0.26238152,0.03038228,0.30380172,1.03827135,0.97590790
