energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.49674837,5.60222184,1.35362130,0.38414581,0.13473139,1.18122483,0.13076684,1.92044095,0.86645848,0.62112352
-3.49074537,5.49379908,1.34462763,0.37918325,0.13293309,1.17623197,0.12735494,1.85681349,0.82978110,0.59957839
-3.48474237,5.37324526,1.33143827,0.37311716,0.13060830,1.16692589,0.12367772,1.79250884,0.79473716,0.57789576
-3.47873937,5.24070547,1.31404471,0.36594251,0.12776492,1.15327157,0.11973879,1.72760038,0.76127418,0.55612772
-3.47273637,5.09672504,1.29256864,0.35768691,0.12442257,1.13535432,0.11554978,1.66223953,0.72935307,0.53434819
-3.46673337,4.94224662,1.26726042,0.34841032,0.12061215,1.11337836,0.11113047,1.59665923,0.69895397,0.51265337
-3.46073037,4.77858927,1.23849221,0.33820350,0.11637491,1.08766087,0.10650853,1.53117189,0.67007986,0.49116051
-3.45472736,4.60741054,1.20674622,0.32718512,0.11176121,1.05862159,0.10171891,1.46616228,0.64275771,0.47000523
-3.44872436,4.43065345,1.17259831,0.31549775,0.10682902,1.02676851,0.09680293,1.40207556,0.61703738,0.44933738
-3.44272136,4.25048102,1.13669796,0.30330293,0.10164215,0.99268039,0.09180701,1.33940145,0.59298824,0.42931589
-3.43671836,4.06920186,1.09974528,0.29077549,0.09626844,0.95698672,0.08678130,1.27865537,0.57069398,0.41010269
-3.43071536,3.88919028,1.06246620,0.27809756,0.09077780,0.92034631,0.08177811,1.22035779,0.55024606,0.39185630
-3.42471236,3.71280525,1.02558710,0.26545234,0.08524027,0.88342532,0.07685033,1.16501307,0.53173622,0.37472527
-3.41870935,3.54231189,0.98980978,0.25301813,0.07972429,0.84687573,0.07204989,1.11308886,0.51524870,0.35884201
-3.41270635,3.37980939,0.95578817,0.24096276,0.07429503,0.81131534,0.06742630,1.06499748,0.50085269,0.34431726
-3.40670335,3.22716845,0.92410761,0.22943871,0.06901299,0.77730996,0.06302546,1.02107999,0.48859566,0.33123559
-3.40070035,3.08598105,0.89526755,0.21857912,0.06393289,0.74535860,0.05888859,0.98159411,0.47849782,0.31965210
-3.39469735,2.95752430,0.86966857,0.20849484,0.05910286,0.71588219,0.05505150,0.94670626,0.47054827,0.30959057
-3.38869435,2.84273952,0.84760381,0.19927252,0.05456389,0.68921610,0.05154414,0.91648823,0.46470304,0.30104300
-3.38269135,2.74222674,0.82925532,0.19097391,0.05034971,0.66560660,0.04839035,0.89091845,0.46088510,0.29397070
-3.37668834,2.65625395,0.81469511,0.18363618,0.04648682,0.64521130,0.04560800,0.86988763,0.45898632,0.28830673
-3.37068534,2.58477984,0.80389061,0.17727332,0.04299485,0.62810298,0.04320924,0.85320822,0.45887127,0.28395952
-3.36468234,2.52748780,0.79671416,0.17187827,0.03988713,0.61427676,0.04120102,0.84062718,0.46038267,0.28081749
-3.35867934,2.48382884,0.79295570,0.16742585,0.03717141,0.60365963,0.03958569,0.83184108,0.46334785,0.27875432
-3.35267634,2.45307039,0.79233798,0.16387608,0.03485065,0.59612196,0.03836173,0.82651261,0.46758620,0.27763465
-3.34667334,2.43434800,0.79453333,0.16117777,0.03292386,0.59149002,0.03752443,0.82428760,0.47291670,0.27731983
-3.34067034,2.42671693,0.79918102,0.15927217,0.03138694,0.58955891,0.03706661,0.82481153,0.47916543,0.27767341
-3.33466733,2.42920081,0.80590448,0.15809647,0.03023345,0.59010506,0.03697922,0.82774459,0.48617232,0.27856614
-3.32866433,2.44083487,0.81432733,0.15758690,0.02945522,0.59289774,0.03725184,0.83277474,0.49379681,0.27988019
-3.32266133,2.46070179,0.82408766,0.15768148,0.02904292,0.59770901,0.03787297,0.83962783,0.50192223,0.28151247
-3.31665833,2.48795876,0.83484996,0.15832202,0.02898633,0.60432168,0.03883030,0.84807472,0.51045836,0.28337690
-3.31065533,2.52185495,0.84631429,0.15945565,0.02927458,0.61253507,0.04011065,0.85793492,0.51934231,0.28540555
-3.30465233,2.56173930,0.85822254,0.16103558,0.02989612,0.62216849,0.04169989,0.86907689,0.52853756,0.28754875
-3.29864932,2.60705900,0.87036165,0.16302130,0.03083860,0.63306238,0.04358263,0.88141515,0.53803129,0.28977420
-3.29264632,2.65734989,0.88256414,0.16537819,0.03208866,0.64507753,0.04574191,0.89490459,0.54783016,0.29206516
-3.28664332,2.71222005,0.89470609,0.16807668,0.03363151,0.65809248,0.04815875,0.90953250,0.55795491,0.29441810
-3.28064032,2.77132870,0.90670310,0.17109107,0.03545062,0.67199965,0.05081173,0.92530897,0.56843405,0.29683971
-3.27463732,2.83436210,0.91850474,0.17439817,0.03752734,0.68670061,0.05367656,0.94225633,0.57929710,0.29934382
-3.26863432,2.90100899,0.93008805,0.17797580,0.03984051,0.70210105,0.05672580,0.96039841,0.59056779,0.30194818
-3.26263132,2.97093719,0.94145063,0.18180140,0.04236626,0.71810582,0.05992858,0.97975026,0.60225765,0.30467152
-3.25662831,3.04377352,0.95260388,0.18585086,0.04507789,0.73461461,0.06325058,1.00030908,0.61436037,0.30753096
-3.25062531,3.11908833,0.96356688,0.19009752,0.04794582,0.75151847,0.06665409,1.02204678,0.62684726,0.31053988
-3.24462231,3.19638581,0.97436113,0.19451157,0.05093785,0.76869763,0.07009829,1.04490468,0.63966412,0.31370650
-3.23861931,3.27510069,0.98500658,0.19905986,0.05401949,0.78602053,0.07353971,1.06879062,0.65272967,0.31703306
-3.23261631,3.35460153,0.99551886,0.20370603,0.05715447,0.80334434,0.07693288,1.09357847,0.66593556,0.32051567
-3.22661331,3.43420016,1.00590786,0.20841103,0.06030546,0.82051673,0.08023109,1.11911012,0.67914810,0.32414485
-3.22061031,3.51316653,1.01617744,0.21313393,0.06343489,0.83737877,0.08338730,1.14519968,0.69221145,0.32790647
-3.21460730,3.59074796,1.02632606,0.21783302,0.06650589,0.85376877,0.08635517,1.17163952,0.70495220,0.33178321
-3.20860430,3.66619114,1.03634811,0.22246698,0.06948324,0.86952656,0.08909008,1.19820765,0.71718495,0.33575616
-3.20260130,3.73876553,1.04623552,0.22699616,0.07233444,0.88449818,0.09155020,1.22467599,0.72871871,0.33980654
-3.19659830,3.80778639,1.05597936,0.23138379,0.07503066,0.89854028,0.09369750,1.25081883,0.73936363,0.34391733
-3.19059530,3.87263593,1.06557123,0.23559705,0.07754767,0.91152419,0.09549868,1.27642092,0.74893784,0.34807461
-3.18459230,3.93278118,1.07500393,0.23960794,0.07986661,0.92333927,0.09692599,1.30128461,0.75727386,0.35226860
-3.17858929,3.98778738,1.08427153,0.24339390,0.08197470,0.93389531,0.09795789,1.32523549,0.76422439,0.35649403
-3.17258629,4.03732614,1.09336848,0.24693800,0.08386561,0.94312395,0.09857956,1.34812621,0.76966713,0.36075018
-3.16658329,4.08117790,1.10228792,0.25022898,0.08553979,0.95097891,0.09878317,1.36983812,0.77350843,0.36504011
-3.16058029,4.11922867,1.11101918,0.25326082,0.08700444,0.95743531,0.09856800,1.39028066,0.77568554,0.36936951
-3.15457729,4.15146126,1.11954468,0.25603209,0.08827334,0.96248793,0.09794036,1.40938850,0.77616749,0.37374491
-3.14857429,4.17794191,1.12783646,0.25854506,0.08936644,0.96614873,0.09691333,1.42711667,0.77495455,0.37817164
-3.14257129,4.19880310,1.13585258,0.26080461,0.09030918,0.96844389,0.09550629,1.44343406,0.77207633,0.38265138
-3.13656828,4.21422394,1.14353382,0.26281706,0.09113172,0.96941041,0.09374436,1.45831559,0.76758871,0.38717981
-3.13056528,4.22440936,1.15080088,0.26458901,0.09186795,0.96909281,0.09165771,1.47173399,0.76156987,0.39174422
-3.12456228,4.22956953,1.15755244,0.26612619,0.09255439,0.96753984,0.08928074,1.48365141,0.75411556,0.39632144
-3.11855928,4.22990100,1.16366436,0.26743254,0.09322898,0.96480171,0.08665128,1.49401193,0.74533404,0.40087630
-3.11255628,4.22557057,1.16899014,0.26850935,0.09392986,0.96092779,0.08380966,1.50273532,0.73534088,0.40536060
-3.10655328,4.21670307,1.17336287,0.26935481,0.09469408,0.95596495,0.08079788,1.50971282,0.72425404,0.40971288
-3.10055028,4.20337365,1.17659864,0.26996372,0.09555636,0.94995662,0.07765869,1.51480526,0.71218935,0.41385892
-3.09454727,4.18560505,1.17850127,0.27032756,0.09654787,0.94294254,0.07443484,1.51784393,0.69925679,0.41771317
-3.08854427,4.16336988,1.17886842,0.27043478,0.09769517,0.93495908,0.07116828,1.51863421,0.68555753,0.42118091
-3.08254127,4.13659757,1.17749854,0.27027136,0.09901912,0.92604008,0.06789949,1.51696201,0.67118209,0.42416113
-3.07653827,4.10518550,1.17419866,0.26982165,0.10053407,0.91621811,0.06466687,1.51260270,0.65620946,0.42655007
-3.07053527,4.06901332,1.16879241,0.26906919,0.10224711,0.90552586,0.06150622,1.50533201,0.64070712,0.42824514
-3.06453227,4.02795945,1.16112795,0.26799780,0.10415757,0.89399757,0.05845034,1.49493844,0.62473215,0.42914907
-3.05852926,3.98191853,1.15108544,0.26659256,0.10625664,0.88167038,0.05552865,1.48123627,0.60833287,0.42917404
-3.05252626,3.93081862,1.13858356,0.26484081,0.10852729,0.86858533,0.05276695,1.46407859,0.59155119,0.42824564
-3.04652326,3.87463691,1.12358482,0.26273296,0.11094434,0.85478810,0.05018721,1.44336929,0.57442519,0.42630630
-3.04052026,3.81341293,1.10609925,0.26026328,0.11347484,0.84032921,0.04780747,1.41907343,0.55699186,0.42331812
-3.03451726,3.74725832,1.08618635,0.25743030,0.11607862,0.82526383,0.04564177,1.39122519,0.53928967,0.41926486
-3.02851426,3.67636270,1.06395514,0.25423721,0.11870914,0.80965109,0.04370013,1.35993292,0.52136094,0.41415300
-3.02251126,3.60099510,1.03956228,0.25069182,0.12131454,0.79355307,0.04198864,1.32538084,0.50325357,0.40801180
-3.01650825,3.52150119,1.01320833,0.24680647,0.12383890,0.77703347,0.04050950,1.28782731,0.48502240,0.40089239
-3.01050525,3.43829641,0.98513244,0.24259768,0.12622372,0.76015608,0.03926115,1.24759965,0.46672971,0.39286587
-3.00450225,3.35185557,0.95560556,0.23808561,0.12840952,0.74298331,0.03823845,1.20508584,0.44844525,0.38402060
-2.99849925,3.26269977,0.92492266,0.23329347,0.13033758,0.72557467,0.03743288,1.16072346,0.43024551,0.37445883
-2.99249625,3.17138149,0.89339434,0.22824686,0.13195168,0.70798560,0.03683276,1.11498652,0.41221258,0.36429280
-2.98649325,3.07846875,0.86133808,0.22297300,0.13319987,0.69026651,0.03642352,1.06837099,0.39443250,0.35364063
-2.98049025,2.98452964,0.82906974,0.21750014,0.13403619,0.67246229,0.03618803,1.02137960,0.37699335,0.34262211
-2.97448724,2.89011774,0.79689562,0.21185690,0.13442218,0.65461223,0.03610695,0.97450701,0.35998328,0.33135476
-2.96848424,2.79575972,0.76510534,0.20607175,0.13432820,0.63675039,0.03615910,0.92822586,0.34348846,0.31995015
-2.96248124,2.70194541,0.73396591,0.20017268,0.13373453,0.61890640,0.03632194,0.88297459,0.32759124,0.30851094
-2.95647824,2.60912096,0.70371717,0.19418686,0.13263208,0.60110660,0.03657197,0.83914746,0.31236863,0.29712850
-2.95047524,2.51768533,0.67456864,0.18814055,0.13102282,0.58337553,0.03688528,0.79708722,0.29789102,0.28588140
-2.94447224,2.42799009,0.64669792,0.18205902,0.12891972,0.56573755,0.03723805,0.75708084,0.28422145,0.27483470
-2.93846923,2.34034224,0.62025050,0.17596670,0.12634643,0.54821853,0.03760709,0.71935802,0.27141530,0.26404006
-2.93246623,2.25500988,0.59534083,0.16988723,0.12333651,0.53084754,0.03797035,0.68409281,0.25952039,0.25353668
-2.92646323,2.17223001,0.57205464,0.16384372,0.11993240,0.51365838,0.03830748,0.65140771,0.24857755,0.24335288
-2.92046023,2.09221794,0.55045205,0.15785896,0.11618401,0.49669085,0.03860028,0.62138013,0.23862156,0.23350828
-2.91445723,2.01517771,0.53057141,0.15195558,0.11214720,0.47999180,0.03883315,0.59405056,0.22968240,0.22401634
-2.90845423,1.94131267,0.51243359,0.14615633,0.10788205,0.46361577,0.03899349,0.56943201,0.22178671,0.21488728
-2.90245123,1.87083586,0.49604636,0.14048416,0.10345111,0.44762528,0.03907196,0.54752007,0.21495938,0.20613097
-2.89644822,1.80397930,0.48140879,0.13496241,0.09891765,0.43209081,0.03906276,0.52830304,0.20922528,0.19775987
-2.89044522,1.74100208,0.46851540,0.12961482,0.09434400,0.41709041,0.03896369,0.51177156,0.20461082,0.18979175
-2.88444222,1.68219656,0.45735997,0.12446559,0.08979011,0.40270913,0.03877617,0.49792728,0.20114558,0.18225207
-2.87843922,1.62789271,0.44793872,0.11953935,0.08531227,0.38903810,0.03850519,0.48679012,0.19886353,0.17517603
-2.87243622,1.57846017,0.44025315,0.11486109,0.08096214,0.37617362,0.03815907,0.47840385,0.19780426,0.16861007
-2.86643322,1.53430826,0.43431203,0.11045610,0.07678607,0.36421607,0.03774916,0.47283972,0.19801363,0.16261292
-2.86043022,1.49588374,0.43013301,0.10634982,0.07282467,0.35326883,0.03728952,0.47019797,0.19954430,0.15725603
-2.85442721,1.46366651,0.42774349,0.10256773,0.06911273,0.34343723,0.03679638,0.47060735,0.20245566,0.15262355
-2.84842421,1.43816342,0.42718101,0.09913520,0.06567931,0.33482753,0.03628772,0.47422250,0.20681342,0.14881170
-2.84242121,1.41990024,0.42849307,0.09607730,0.06254811,0.32754596,0.03578263,0.48121950,0.21268863,0.14592765
-2.83641821,1.40941201,0.43173653,0.09341858,0.05973792,0.32169775,0.03530084,0.49178963,0.22015632,0.14408792
-2.83041521,1.40723199,0.43697649,0.09118283,0.05726323,0.31738625,0.03486208,0.50613177,0.22929347,0.14341634
-2.82441221,1.41387920,0.44428479,0.08939280,0.05513485,0.31471185,0.03448558,0.52444351,0.24017658,0.14404157
-2.81840920,1.42984492,0.45373809,0.08806978,0.05336044,0.31377089,0.03418953,0.54691144,0.25287865,0.14609427
-2.81240620,1.45557812,0.46541547,0.08723322,0.05194509,0.31465435,0.03399068,0.57370094,0.26746577,0.14970382
-2.80640320,1.49147013,0.47939570,0.08690015,0.05089166,0.31744620,0.03390387,0.60494565,0.28399324,0.15499487
-2.80040020,1.53783868,0.49575406,0.08708466,0.05020102,0.32222159,0.03394181,0.64073717,0.30250140,0.16208341
-2.79439720,1.59491153,0.51455874,0.08779711,0.04987215,0.32904454,0.03411475,0.68111511,0.32301115,0.17107276
-2.78839420,1.66281015,0.53586687,0.08904348,0.04990204,0.33796536,0.03443037,0.72605790,0.34551954,0.18204930
-2.78239120,1.74153360,0.55972023,0.09082453,0.05028546,0.34901777,0.03489369,0.77547470,0.36999520,0.19507808
-2.77638819,1.83094332,0.58614064,0.09313499,0.05101464,0.36221568,0.03550706,0.82919860,0.39637421,0.21019847
-2.77038519,1.93074917,0.61512525,0.09596281,0.05207884,0.37754988,0.03627023,0.88698138,0.42455626,0.22741989
-2.76438219,2.04049753,0.64664180,0.09928838,0.05346391,0.39498472,0.03718046,0.94849014,0.45440156,0.24671786
-2.75837919,2.15956195,0.68062401,0.10308401,0.05515188,0.41445496,0.03823272,1.01330601,0.48572850,0.26803041
-2.75237619,2.28713727,0.71696737,0.10731339,0.05712068,0.43586297,0.03941988,1.08092498,0.51831245,0.29125518
-2.74637319,2.42223778,0.75552557,0.11193147,0.05934388,0.45907659,0.04073299,1.15076123,0.55188580,0.31624737
-2.74037019,2.56370015,0.79610776,0.11688444,0.06179071,0.48392774,0.04216153,1.22215281,0.58613935,0.34281862
-2.73436718,2.71019174,0.83847691,0.12211009,0.06442626,0.51021221,0.04369368,1.29436994,0.62072531,0.37073721
-2.72836418,2.86022473,0.88234963,0.12753851,0.06721189,0.53769054,0.04531663,1.36662568,0.65526184,0.39972952
-2.72236118,3.01217624,0.92739744,0.13309308,0.07010589,0.56609039,0.04701681,1.43808902,0.68933922,0.42948311
-2.71635818,3.16431458,0.97324989,0.13869188,0.07306434,0.59511039,0.04878018,1.50790008,0.72252747,0.45965114
-2.71035518,3.31483121,1.01949947,0.14424935,0.07604216,0.62442543,0.05059246,1.57518715,0.75438545,0.48985851
-2.70435218,3.46187798,1.06570842,0.14967832,0.07899434,0.65369354,0.05243932,1.63908525,0.78447097,0.51970930
-2.69834917,3.60360866,1.11141731,0.15489217,0.08187724,0.68256395,0.05430659,1.69875556,0.81235189,0.54879553
-2.69234617,3.73822366,1.15615533,0.15980726,0.08464989,0.71068637,0.05618038,1.75340524,0.83761752,0.57670698
-2.68634317,3.86401648,1.19945192,0.16434536,0.08727528,0.73772108,0.05804721,1.80230702,0.85989020,0.60304162
-2.68034017,3.97942018,1.24084946,0.16843608,0.08972157,0.76334942,0.05989413,1.84481777,0.87883634,0.62741647
-2.67433717,4.08305221,1.27991656,0.17201922,0.09196304,0.78728441,0.06170876,1.88039546,0.89417667,0.64947828
-2.66833417,4.17375566,1.31626150,0.17504682,0.09398094,0.80928089,0.06347932,1.90861370,0.90569508,0.66891377
-2.66233117,4.25063515,1.34954513,0.17748494,0.09576387,0.82914483,0.06519471,1.92917344,0.91324575,0.68545879
-2.65632816,4.31308569,1.37949288,0.17931502,0.09730809,0.84674138,0.06684452,1.94191102,0.91675805,0.69890621
-2.65032516,4.36081319,1.40590505,0.18053476,0.09861729,0.86200104,0.06841901,1.94680251,0.91623924,0.70911194
-2.64432216,4.39384530,1.42866514,0.18115847,0.09970224,0.87492386,0.06990920,1.94396383,0.91177448,0.71599904
-2.63831916,4.41253209,1.44774541,0.18121682,0.10057995,0.88558118,0.07130687,1.93364680,0.90352436,0.71955953
-2.63231616,4.41753614,1.46320965,0.18075602,0.10127280,0.89411479,0.07260460,1.91623109,0.89171986,0.71985393
-2.62631316,4.40981227,1.47521256,0.17983652,0.10180726,0.90073341,0.07379586,1.89221260,0.87665518,0.71700845
-2.62031016,4.39057759,1.48399588,0.17853104,0.10221265,0.90570657,0.07487511,1.86218856,0.85867844,0.71121007
-2.61430715,4.36127286,1.48988102,0.17692228,0.10251971,0.90935589,0.07583786,1.82684015,0.83818098,0.70269968
-2.60830415,4.32351671,1.49325860,0.17510022,0.10275925,0.91204426,0.07668084,1.78691334,0.81558550,0.69176354
-2.60230115,4.27905437,1.49457500,0.17315910,0.10296085,0.91416297,0.07740212,1.74319866,0.79133369,0.67872359
-2.59629815,4.22970310,1.49431655,0.17119432,0.10315169,0.91611762,0.07800124,1.69651098,0.76587389,0.66392686
-2.59029515,4.17729618,1.49299173,0.16929924,0.10335555,0.91831301,0.07847935,1.64766977,0.73964913,0.64773461
-2.58429215,4.12362778,1.49111238,0.16756212,0.10359211,0.92113789,0.07883933,1.59748082,0.71308622,0.63051154
-2.57828914,4.07040080,1.48917439,0.16606322,0.10387639,0.92494994,0.07908586,1.54671988,0.68658611,0.61261547
-2.57228614,4.01917938,1.48763884,0.16487223,0.10421853,0.93006186,0.07922547,1.49611869,0.66051592,0.59438803
-2.56628314,3.97134800,1.48691450,0.16404610,0.10462376,0.93672899,0.07926656,1.44635364,0.63520269,0.57614645
-2.56028014,3.92807835,1.48734223,0.16362738,0.10509267,0.94513909,0.07921930,1.39803730,0.61092912,0.55817688
-2.55427714,3.89030496,1.48918230,0.16364309,0.10562156,0.95540480,0.07909552,1.35171259,0.58793108,0.54072932
-2.54827414,3.85871027,1.49260509,0.16410415,0.10620306,0.96755898,0.07890851,1.30784948,0.56639690,0.52401424
-2.54227114,3.83371922,1.49768560,0.16500547,0.10682674,0.98155342,0.07867270,1.26684397,0.54646821,0.50820085
-2.53626813,3.81550319,1.50440221,0.16632661,0.10747987,0.99726079,0.07840340,1.22901879,0.52824202,0.49341711
-2.53026513,3.80399267,1.51263963,0.16803293,0.10814815,1.01447987,0.07811631,1.19462548,0.51177382,0.47975103
-2.52426213,3.79889768,1.52219598,0.17007733,0.10881631,1.03294388,0.07782713,1.16384743,0.49708140,0.46725344
-2.51825913,3.79973471,1.53279375,0.17240233,0.10946881,1.05233148,0.07755105,1.13680330,0.48414897,0.45594164
-2.51225613,3.80585865,1.54409384,0.17494252,0.11009022,1.07227991,0.07730223,1.11355066,0.47293148,0.44580396
-2.50625313,3.81649819,1.55571235,0.17762718,0.11066565,1.09239980,0.07709331,1.09408940,0.46335878,0.43680470
-2.50025013,3.83079279,1.56723884,0.18038304,0.11118091,1.11229077,0.07693493,1.07836479,0.45533950,0.42888945
-2.49424712,3.84782965,1.57825546,0.18313697,0.11162264,1.13155718,0.07683525,1.06627021,0.44876450,0.42199022
-2.48824412,3.86667903,1.58835578,0.18581856,0.11197819,1.14982326,0.07679962,1.05764937,0.44350989,0.41603040
-2.48224112,3.88642650,1.59716230,0.18836242,0.11223558,1.16674689,0.07683022,1.05229840,0.43943958,0.41092930
-2.47623812,3.90620077,1.60434200,0.19071020,0.11238318,1.18203140,0.07692590,1.04996772,0.43640735,0.40660591
-2.47023512,3.92519652,1.60961880,0.19281213,0.11240956,1.19543481,0.07708203,1.05036431,0.43425871,0.40298204
-2.46423212,3.94269129,1.61278267,0.19462815,0.11230318,1.20677620,0.07729053,1.05315422,0.43283247,0.39998460
-2.45822911,3.95805653,1.61369485,0.19612849,0.11205224,1.21593901,0.07754002,1.05796607,0.43196225,0.39754703
-2.45222611,3.97076282,1.61228908,0.19729383,0.11164455,1.22287107,0.07781607,1.06439534,0.43147810,0.39560995
-2.44622311,3.98037967,1.60856901,0.19811495,0.11106750,1.22758173,0.07810154,1.07200999,0.43120825,0.39412103
-2.44022011,3.98657088,1.60260196,0.19859196,0.11030817,1.23013616,0.07837713,1.08035736,0.43098123,0.39303425
-2.43421711,3.98908618,1.59450981,0.19873321,0.10935360,1.23064747,0.07862188,1.08897230,0.43062818,0.39230866
-2.42821411,3.98775042,1.58445756,0.19855393,0.10819110,1.22926701,0.07881387,1.09738672,0.42998571,0.39190682
-2.42221111,3.98245141,1.57264034,0.19807465,0.10680884,1.22617364,0.07893090,1.10514000,0.42889899,0.39179304
-2.41620810,3.97312759,1.55926990,0.19731960,0.10519636,1.22156250,0.07895124,1.11179033,0.42722511,0.39193161
-2.41020510,3.95975652,1.54456131,0.19631508,0.10334528,1.21563397,0.07885436,1.11692640,0.42483671,0.39228522
-2.40420210,3.94234510,1.52872072,0.19508796,0.10124996,1.20858349,0.07862162,1.12017898,0.42162552,0.39281368
-2.39819910,3.92092215,1.51193485,0.19366438,0.09890821,1.20059257,0.07823693,1.12123215,0.41750589,0.39347302
-2.39219610,3.89553371,1.49436284,0.19206860,0.09632185,1.19182159,0.07768734,1.11983339,0.41241787,0.39421507
-2.38619310,3.86624134,1.47613062,0.19032222,0.09349726,1.18240452,0.07696351,1.11580229,0.40632994,0.39498766
-2.38019010,3.83312309,1.45732825,0.18844368,0.09044575,1.17244587,0.07606003,1.10903729,0.39924098,0.39573527
-2.37418709,3.79627701,1.43801002,0.18644802,0.08718368,1.16201965,0.07497569,1.09952019,0.39118146,0.39640024
-2.36818409,3.75582658,1.41819712,0.18434703,0.08373256,1.15117046,0.07371354,1.08731814,0.38221368,0.39692445
-2.36218109,3.71192743,1.39788272,0.18214953,0.08011874,1.13991641,0.07228080,1.07258289,0.37243106,0.39725136
-2.35617809,3.66477461,1.37703875,0.17986204,0.07637305,1.12825348,0.07068873,1.05554729,0.36195635,0.39732825
-2.35017509,3.61460976,1.35562408,0.17748945,0.07253016,1.11616118,0.06895223,1.03651917,0.35093881,0.39710864
-2.34417209,3.56172727,1.33359336,0.17503594,0.06862784,1.10360883,0.06708949,1.01587257,0.33955047,0.39655468
-2.33816908,3.50647895,1.31090596,0.17250584,0.06470601,1.09056236,0.06512139,0.99403695,0.32798149,0.39563936
-2.33216608,3.44927661,1.28753453,0.16990455,0.06080577,1.07699097,0.06307095,0.97148430,0.31643490,0.39434845
-2.32616308,3.39059201,1.26347264,0.16723939,0.05696831,1.06287342,0.06096270,0.94871501,0.30512065,0.39268205
-2.32016008,3.33095417,1.23874109,0.16452025,0.05323390,1.04820363,0.05882199,0.92624272,0.29424949,0.39065559
-2.31415708,3.27094362,1.21339259,0.16176012,0.04964078,1.03299527,0.05667436,0.90457866,0.28402661,0.38830031
-2.30815408,3.21118383,1.18751467,0.15897545,0.04622431,1.01728516,0.05454490,0.88421615,0.27464536,0.38566304
-2.30215108,3.15232995,1.16123062,0.15618621,0.04301605,1.00113533,0.05245766,0.86561562,0.26628132,0.38280541
-2.29614807,3.09505508,1.13469859,0.15341574,0.04004309,0.98463371,0.05043509,0.84919060,0.25908676,0.37980238
-2.29014507,3.04003464,1.10810891,0.15069039,0.03732750,0.96789346,0.04849762,0.83529518,0.25318585,0.37674019
-2.28414207,2.98792935,1.08167981,0.14803888,0.03488594,0.95105094,0.04666321,0.82421335,0.24867059,0.37371373
-2.27813907,2.93936728,1.05565180,0.14549155,0.03272945,0.93426248,0.04494710,0.81615035,0.24559776,0.37082359
-2.27213607,2.89492593,1.03028101,0.14307933,0.03086335,0.91770018,0.04336152,0.81122645,0.24398682,0.36817267
-2.26613307,2.85511483,1.00583187,0.14083276,0.02928742,0.90154687,0.04191558,0.80947330,0.24381906,0.36586263
-2.26013007,2.82035945,0.98256936,0.13878080,0.02799608,0.88599051,0.04061521,0.81083286,0.24503770,0.36399035
-2.25412706,2.79098716,0.96075124,0.13694972,0.02697876,0.87121830,0.03946317,0.81515907,0.24754938,0.36264440
-2.24812406,2.76721581,0.94062057,0.13536206,0.02622037,0.85741073,0.03845910,0.82222213,0.25122654,0.36190176
-2.24212106,2.74914552,0.92239872,0.13403567,0.02570189,0.84473588,0.03759974,0.83171531,0.25591103,0.36182494
-2.23611806,2.73675400,0.90627920,0.13298287,0.02540093,0.83334409,0.03687911,0.84326400,0.26141862,0.36245953
-2.23011506,2.72989590,0.89242244,0.13220995,0.02529241,0.82336336,0.03628875,0.85643691,0.26754435,0.36383236
-2.22411206,2.72830596,0.88095165,0.13171671,0.02534929,0.81489552,0.03581811,0.87075883,0.27406857,0.36595028
-2.21810905,2.73160628,0.87194984,0.13149644,0.02554321,0.80801334,0.03545487,0.88572477,0.28076343,0.36879964
-2.21210605,2.73931707,0.86545801,0.13153604,0.02584527,0.80275861,0.03518530,0.90081493,0.28739972,0.37234650
-2.20610305,2.75087086,0.86147453,0.13181636,0.02622667,0.79914133,0.03499474,0.91550988,0.29375369,0.37653749
-2.20010005,2.76562928,0.85995563,0.13231292,0.02665938,0.79713980,0.03486794,0.92930579,0.29961373,0.38130132
-2.19409705,2.78290201,0.86081681,0.13299663,0.02711679,0.79670177,0.03478957,0.94172875,0.30478663,0.38655086
-2.18809405,2.80196701,0.86393528,0.13383479,0.02757427,0.79774639,0.03474455,0.95234814,0.30910315,0.39218576
-2.18209105,2.82209130,0.86915309,0.13479216,0.02800970,0.80016693,0.03471851,0.96078828,0.31242283,0.39809539
-2.17608804,2.84255166,0.87628095,0.13583211,0.02840391,0.80383422,0.03469809,0.96673818,0.31463771,0.40416206
-2.17008504,2.86265434,0.88510262,0.13691772,0.02874106,0.80860049,0.03467132,0.96995901,0.31567494,0.41026445
-2.16408204,2.88175337,0.89537975,0.13801290,0.02900896,0.81430374,0.03462788,0.97028921,0.31549814,0.41628101
-2.15807904,2.89926689,0.90685709,0.13908346,0.02919928,0.82077232,0.03455933,0.96764702,0.31410750,0.42209339
-2.15207604,2.91469114,0.91926802,0.14009800,0.02930764,0.82782971,0.03445927,0.96203053,0.31153867,0.42758958
-2.14607304,2.92761192,0.93234034,0.14102877,0.02933372,0.83529941,0.03432350,0.95351539,0.30786043,0.43266693
-2.14007004,2.93771338,0.94580220,0.14185226,0.02928114,0.84300983,0.03415003,0.94225040,0.30317137,0.43723479
-2.13406703,2.94478414,0.95938828,0.14254981,0.02915735,0.85079907,0.03393914,0.92845120,0.29759568,0.44121680
