energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.30115058,4.28014732,0.35452611,0.00000000,1.83813555,1.86551136,2.02973846,0.00000000
-4.29514757,4.32534982,0.35915159,0.00000000,1.85953776,1.88351683,2.05071017,0.00000000
-4.28914457,4.37002361,0.36406705,0.00000000,1.88229690,1.90202214,2.07038530,0.00000000
-4.28314157,4.41514929,0.36936309,0.00000000,1.90669210,1.92152461,2.08919429,0.00000000
-4.27713857,4.46177261,0.37513289,0.00000000,1.93299153,1.94253818,2.10761575,0.00000000
-4.27113557,4.51094697,0.38146730,0.00000000,1.96143157,1.96556659,2.12615064,0.00000000
-4.26513257,4.56367163,0.38844952,0.00000000,1.99219524,1.99107492,2.14529382,0.00000000
-4.25912956,4.62082878,0.39614967,0.00000000,2.02539119,2.01946107,2.16550449,0.00000000
-4.25312656,4.68312222,0.40461943,0.00000000,2.06103433,2.05102842,2.18717667,0.00000000
-4.24712356,4.75102098,0.41388702,0.00000000,2.09902927,2.08596117,2.21061138,0.00000000
-4.24112056,4.82471090,0.42395285,0.00000000,2.13915774,2.12430364,2.23599196,0.00000000
-4.23511756,4.90405674,0.43478603,0.00000000,2.18107087,2.16594469,2.26336377,0.00000000
-4.22911456,4.98857739,0.44632196,0.00000000,2.22428714,2.21060840,2.29261962,0.00000000
-4.22311156,5.07743564,0.45846116,0.00000000,2.26819643,2.25785150,2.32349173,0.00000000
-4.21710855,5.16944383,0.47106957,0.00000000,2.31207029,2.30706808,2.35555090,0.00000000
-4.21110555,5.26308549,0.48398019,0.00000000,2.35507837,2.35750160,2.38821328,0.00000000
-4.20510255,5.35655269,0.49699623,0.00000000,2.39631037,2.40826387,2.42075443,0.00000000
-4.19909955,5.44779758,0.50989554,0.00000000,2.43480281,2.45836037,2.45233055,0.00000000
-4.19309655,5.53459652,0.52243629,0.00000000,2.46956949,2.50672092,2.48200582,0.00000000
-4.18709355,5.61462387,0.53436366,0.00000000,2.49963435,2.55223453,2.50878484,0.00000000
-4.18109055,5.68553265,0.54541727,0.00000000,2.52406532,2.59378688,2.53164888,0.00000000
-4.17508754,5.74503840,0.55533909,0.00000000,2.54200759,2.63029896,2.54959425,0.00000000
-4.16908454,5.79100290,0.56388150,0.00000000,2.55271500,2.66076519,2.56167126,0.00000000
-4.16308154,5.82151404,0.57081522,0.00000000,2.55557797,2.68428943,2.56702192,0.00000000
-4.15707854,5.83495846,0.57593676,0.00000000,2.55014693,2.70011729,2.56491495,0.00000000
-4.15107554,5.83008407,0.57907511,0.00000000,2.53615017,2.70766365,2.55477641,0.00000000
-4.14507254,5.80604985,0.58009746,0.00000000,2.51350558,2.70653396,2.53621480,0.00000000
-4.13906953,5.76246095,0.57891369,0.00000000,2.48232571,2.69653886,2.50903959,0.00000000
-4.13306653,5.69938812,0.57547944,0.00000000,2.44291621,2.67770139,2.47327242,0.00000000
-4.12706353,5.61737061,0.56979783,0.00000000,2.39576788,2.65025683,2.42915071,0.00000000
-4.12106053,5.51740315,0.56191957,0.00000000,2.34154270,2.61464521,2.37712363,0.00000000
-4.11505753,5.40090757,0.55194162,0.00000000,2.28105484,2.57149706,2.31784067,0.00000000
-4.10905453,5.26969084,0.54000448,0.00000000,2.21524721,2.52161319,2.25213354,0.00000000
-4.10305153,5.12589129,0.52628816,0.00000000,2.14516495,2.46593937,2.18099219,0.00000000
-4.09704852,4.97191568,0.51100707,0.00000000,2.07192669,2.40553720,2.10553609,0.00000000
-4.09104552,4.81036950,0.49440402,0.00000000,1.99669478,2.34155234,2.02698185,0.00000000
-4.08504252,4.64398348,0.47674351,0.00000000,1.92064557,2.27518142,1.94660869,0.00000000
-4.07903952,4.47553892,0.45830468,0.00000000,1.84494066,2.20763886,1.86572287,0.00000000
-4.07303652,4.30779455,0.43937398,0.00000000,1.77069992,2.14012483,1.78562243,0.00000000
-4.06703352,4.14341722,0.42023797,0.00000000,1.69897707,2.07379535,1.70756344,0.00000000
-4.06103052,3.98491852,0.40117636,0.00000000,1.63073826,2.00973548,1.63272870,0.00000000
-4.05502751,3.83459901,0.38245563,0.00000000,1.56684403,1.94893616,1.56219993,0.00000000
-4.04902451,3.69450136,0.36432318,0.00000000,1.50803493,1.89227533,1.49693388,0.00000000
-4.04302151,3.56637316,0.34700242,0.00000000,1.45492091,1.84050356,1.43774320,0.00000000
-4.03701851,3.45164002,0.33068876,0.00000000,1.40797440,1.79423417,1.38528206,0.00000000
-4.03101551,3.35138897,0.31554657,0.00000000,1.36752698,1.75393800,1.34003687,0.00000000
-4.02501251,3.26636189,0.30170724,0.00000000,1.33376955,1.71994232,1.30232195,0.00000000
-4.01900950,3.19695860,0.28926829,0.00000000,1.30675568,1.69243384,1.27228014,0.00000000
-4.01300650,3.14324881,0.27829351,0.00000000,1.28640799,1.67146512,1.24988784,0.00000000
-4.00700350,3.10499201,0.26881409,0.00000000,1.27252711,1.65696419,1.23496429,0.00000000
-4.00100050,3.08166446,0.26083067,0.00000000,1.26480307,1.64874672,1.22718458,0.00000000
-3.99499750,3.07249204,0.25431617,0.00000000,1.26282876,1.64653029,1.22609582,0.00000000
-3.98899450,3.07648792,0.24921930,0.00000000,1.26611500,1.64995041,1.23113595,0.00000000
-3.98299150,3.09249388,0.24546858,0.00000000,1.27410708,1.65857759,1.24165466,0.00000000
-3.97698849,3.11922414,0.24297680,0.00000000,1.28620210,1.67193536,1.25693566,0.00000000
-3.97098549,3.15531043,0.24164562,0.00000000,1.30176703,1.68951843,1.27621982,0.00000000
-3.96498249,3.19934727,0.24137027,0.00000000,1.32015668,1.71081094,1.29872850,0.00000000
-3.95897949,3.24993612,0.24204412,0.00000000,1.34073148,1.73530407,1.32368635,0.00000000
-3.95297649,3.30572725,0.24356291,0.00000000,1.36287428,1.76251278,1.35034312,0.00000000
-3.94697349,3.36545819,0.24582870,0.00000000,1.38600593,1.79199099,1.37799374,0.00000000
-3.94097049,3.42798765,0.24875308,0.00000000,1.40959904,1.82334504,1.40599616,0.00000000
-3.93496748,3.49232362,0.25225980,0.00000000,1.43318944,1.85624457,1.43378643,0.00000000
-3.92896448,3.55764498,0.25628660,0.00000000,1.45638508,1.89043072,1.46089050,0.00000000
-3.92296148,3.62331549,0.26078617,0.00000000,1.47887195,1.92572090,1.48693249,0.00000000
-3.91695848,3.68888976,0.26572623,0.00000000,1.50041679,1.96201002,1.51163903,0.00000000
-3.91095548,3.75411056,0.27108874,0.00000000,1.52086651,1.99926777,1.53483957,0.00000000
-3.90495248,3.81889773,0.27686818,0.00000000,1.54014426,2.03753198,1.55646266,0.00000000
-3.89894947,3.88332856,0.28306911,0.00000000,1.55824235,2.07689796,1.57652834,0.00000000
-3.89294647,3.94761064,0.28970302,0.00000000,1.57521230,2.11750434,1.59513682,0.00000000
-3.88694347,4.01204799,0.29678457,0.00000000,1.59115236,2.15951560,1.61245411,0.00000000
-3.88094047,4.07700189,0.30432755,0.00000000,1.60619315,2.20310226,1.62869491,0.00000000
-3.87493747,4.14284830,0.31234056,0.00000000,1.62048209,2.24841952,1.64410376,0.00000000
-3.86893447,4.20993375,0.32082279,0.00000000,1.63416722,2.29558545,1.65893500,0.00000000
-3.86293147,4.27853201,0.32976006,0.00000000,1.64738140,2.34465982,1.67343276,0.00000000
-3.85692846,4.34880385,0.33912132,0.00000000,1.66022764,2.39562508,1.68781159,0.00000000
-3.85092546,4.42076221,0.34885590,0.00000000,1.67276632,2.44837046,1.70223902,0.00000000
-3.84492246,4.49424485,0.35889170,0.00000000,1.68500506,2.50268044,1.71682063,0.00000000
-3.83891946,4.56889640,0.36913435,0.00000000,1.69689189,2.55822859,1.73158870,0.00000000
-3.83291646,4.64416124,0.37946772,0.00000000,1.70831218,2.61457737,1.74649489,0.00000000
-3.82691346,4.71928799,0.38975557,0.00000000,1.71908959,2.67118435,1.76140759,0.00000000
-3.82091046,4.79334600,0.39984449,0.00000000,1.72899108,2.72741482,1.77611408,0.00000000
-3.81490745,4.86525336,0.40956803,0.00000000,1.73773602,2.78256044,1.79032755,0.00000000
-3.80890445,4.93381545,0.41875191,0.00000000,1.74500875,2.83586315,1.80369881,0.00000000
-3.80290145,4.99777216,0.42721999,0.00000000,1.75047430,2.88654321,1.81583204,0.00000000
-3.79689845,5.05585165,0.43480092,0.00000000,1.75379626,2.93382995,1.82630399,0.00000000
-3.79089545,5.10682779,0.44133502,0.00000000,1.75465596,2.97699362,1.83468562,0.00000000
-3.78489245,5.14957820,0.44668111,0.00000000,1.75277200,3.01537652,1.84056505,0.00000000
-3.77888944,5.18313978,0.45072297,0.00000000,1.74791890,3.04842167,1.84357067,0.00000000
-3.77288644,5.20675861,0.45337498,0.00000000,1.73994386,3.07569740,1.84339316,0.00000000
-3.76688344,5.21993122,0.45458683,0.00000000,1.72878070,3.09691631,1.83980514,0.00000000
-3.76088044,5.22243497,0.45434675,0.00000000,1.71445997,3.11194755,1.83267740,0.00000000
-3.75487744,5.21434560,0.45268336,0.00000000,1.69711464,3.12082169,1.82199073,0.00000000
-3.74887444,5.19604090,0.44966579,0.00000000,1.67698105,3.12372781,1.80784270,0.00000000
-3.74287144,5.16819017,0.44540212,0.00000000,1.65439461,3.12100322,1.79044883,0.00000000
-3.73686843,5.13172998,0.44003618,0.00000000,1.62978079,3.11311614,1.77013820,0.00000000
-3.73086543,5.08782753,0.43374287,0.00000000,1.60364135,3.10064270,1.74734344,0.00000000
-3.72486243,5.03783368,0.42672215,0.00000000,1.57653686,3.08423956,1.72258585,0.00000000
-3.71885943,4.98322806,0.41919211,0.00000000,1.54906596,3.06461371,1.69645618,0.00000000
-3.71285643,4.92555950,0.41138122,0.00000000,1.52184274,3.04249143,1.66959215,0.00000000
-3.70685343,4.86638479,0.40352044,0.00000000,1.49547316,3.01858805,1.64265391,0.00000000
-3.70085043,4.80720907,0.39583531,0.00000000,1.47053170,2.99358025,1.61629860,0.00000000
-3.69484742,4.74943086,0.38853846,0.00000000,1.44753955,2.96808244,1.59115536,0.00000000
-3.68884442,4.69429444,0.38182291,0.00000000,1.42694521,2.94262816,1.56780196,0.00000000
-3.68284142,4.64285169,0.37585638,0.00000000,1.40910853,2.91765752,1.54674417,0.00000000
-3.67683842,4.59593488,0.37077691,0.00000000,1.39428890,2.89351090,1.52839891,0.00000000
-3.67083542,4.55414125,0.36668976,0.00000000,1.38263802,2.87042878,1.51308164,0.00000000
-3.66483242,4.51782959,0.36366584,0.00000000,1.37419758,2.84855738,1.50099868,0.00000000
-3.65882941,4.48712802,0.36174163,0.00000000,1.36890176,2.82795923,1.49224452,0.00000000
-3.65282641,4.46195204,0.36092036,0.00000000,1.36658432,2.80862746,1.48680407,0.00000000
-3.64682341,4.44203112,0.36117450,0.00000000,1.36698984,2.79050283,1.48455948,0.00000000
-3.64082041,4.42694176,0.36244929,0.00000000,1.36978841,2.77349179,1.48530114,0.00000000
-3.63481741,4.41614501,0.36466707,0.00000000,1.37459304,2.75748460,1.48874195,0.00000000
-3.62881441,4.40902597,0.36773222,0.00000000,1.38097888,2.74237210,1.49453426,0.00000000
-3.62281141,4.40493347,0.37153639,0.00000000,1.38850334,2.72806012,1.50228847,0.00000000
-3.61680840,4.40321764,0.37596391,0.00000000,1.39672625,2.71448091,1.51159248,0.00000000
-3.61080540,4.40326412,0.38089703,0.00000000,1.40522921,2.70160105,1.52203107,0.00000000
-3.60480240,4.40452341,0.38622087,0.00000000,1.41363327,2.68942563,1.53320447,0.00000000
-3.59879940,4.40653472,0.39182786,0.00000000,1.42161453,2.67799894,1.54474538,0.00000000
-3.59279640,4.40894371,0.39762165,0.00000000,1.42891686,2.66740193,1.55633388,0.00000000
-3.58679340,4.41151416,0.40352024,0.00000000,1.43536158,2.65774711,1.56770985,0.00000000
-3.58079040,4.41413370,0.40945842,0.00000000,1.44085385,2.64917152,1.57868235,0.00000000
-3.57478739,4.41681406,0.41538933,0.00000000,1.44538548,2.64182847,1.58913605,0.00000000
-3.56878439,4.41968628,0.42128524,0.00000000,1.44903445,2.63587897,1.59903428,0.00000000
-3.56278139,4.42299173,0.42713757,0.00000000,1.45196107,2.63148326,1.60841903,0.00000000
-3.55677839,4.42706942,0.43295601,0.00000000,1.45440106,2.62879314,1.61740770,0.00000000
-3.55077539,4.43234013,0.43876696,0.00000000,1.45665583,2.62794539,1.62618692,0.00000000
-3.54477239,4.43928818,0.44461129,0.00000000,1.45908031,2.62905638,1.63500360,0.00000000
-3.53876938,4.44844088,0.45054143,0.00000000,1.46206874,2.63221804,1.64415352,0.00000000
-3.53276638,4.46034635,0.45661790,0.00000000,1.46603885,2.63749480,1.65396778,0.00000000
-3.52676338,4.47554997,0.46290544,0.00000000,1.47141487,2.64492145,1.66479753,0.00000000
-3.52076038,4.49456973,0.46946877,0.00000000,1.47860996,2.65450134,1.67699738,0.00000000
-3.51475738,4.51787093,0.47636820,0.00000000,1.48800857,2.66620475,1.69090808,0.00000000
-3.50875438,4.54584070,0.48365509,0.00000000,1.49994917,2.67996702,1.70683894,0.00000000
-3.50275138,4.57876305,0.49136757,0.00000000,1.51470813,2.69568617,1.72505065,0.00000000
-3.49674837,4.61679495,0.49952649,0.00000000,1.53248516,2.71321997,1.74573907,0.00000000
-3.49074537,4.65994449,0.50813181,0.00000000,1.55339084,2.73238249,1.76902076,0.00000000
-3.48474237,4.70805214,0.51715977,0.00000000,1.57743696,2.75294029,1.79492066,0.00000000
-3.47873937,4.76077595,0.52656079,0.00000000,1.60452984,2.77460863,1.82336283,0.00000000
-3.47273637,4.81758189,0.53625839,0.00000000,1.63446726,2.79704816,1.85416445,0.00000000
-3.46673337,4.87774026,0.54614920,0.00000000,1.66693907,2.81986264,1.88703371,0.00000000
-3.46073037,4.94032899,0.55610410,0.00000000,1.70153173,2.84259826,1.92157188,0.00000000
-3.45472736,5.00424431,0.56597056,0.00000000,1.73773666,2.86474510,1.95727958,0.00000000
-3.44872436,5.06821917,0.57557607,0.00000000,1.77496235,2.88574123,1.99356724,0.00000000
-3.44272136,5.13084922,0.58473266,0.00000000,1.81254967,2.90497967,2.02976965,0.00000000
-3.43671836,5.19062593,0.59324229,0.00000000,1.84979009,2.92181850,2.06516388,0.00000000
-3.43071536,5.24597578,0.60090291,0.00000000,1.88594599,2.93559394,2.09899026,0.00000000
-3.42471236,5.29530442,0.60751496,0.00000000,1.92027242,2.94563617,2.13047541,0.00000000
-3.41870935,5.33704406,0.61288812,0.00000000,1.95203928,2.95128740,2.15885653,0.00000000
-3.41270635,5.36970224,0.61684787,0.00000000,1.98055333,2.95192151,2.18340596,0.00000000
-3.40670335,5.39190996,0.61924170,0.00000000,2.00517882,2.94696438,2.20345489,0.00000000
-3.40070035,5.40246716,0.61994463,0.00000000,2.02535620,2.93591408,2.21841542,0.00000000
-3.39469735,5.40038343,0.61886389,0.00000000,2.04061797,2.91835984,2.22779978,0.00000000
-3.38869435,5.38491233,0.61594243,0.00000000,2.05060137,2.89399897,2.23123615,0.00000000
-3.38269135,5.35557763,0.61116123,0.00000000,2.05505709,2.86265066,2.22848030,0.00000000
-3.37668834,5.31219048,0.60454032,0.00000000,2.05385423,2.82426621,2.21942269,0.00000000
-3.37068534,5.25485680,0.59613836,0.00000000,2.04698106,2.77893492,2.20409072,0.00000000
-3.36468234,5.18397455,0.58605105,0.00000000,2.03454200,2.72688531,2.18264625,0.00000000
-3.35867934,5.10022132,0.57440820,0.00000000,2.01675103,2.66848172,2.15537853,0.00000000
-3.35267634,5.00453272,0.56136985,0.00000000,1.99392189,2.60421626,2.12269305,0.00000000
-3.34667334,4.89807285,0.54712149,0.00000000,1.96645578,2.53469651,2.08509675,0.00000000
-3.34067034,4.78219806,0.53186852,0.00000000,1.93482714,2.46062951,2.04318055,0.00000000
-3.33466733,4.65841579,0.51583043,0.00000000,1.89956803,2.38280273,1.99759976,0.00000000
-3.32866433,4.52834009,0.49923465,0.00000000,1.86125197,2.30206285,1.94905345,0.00000000
-3.32266133,4.39364581,0.48231047,0.00000000,1.82047771,2.21929319,1.89826341,0.00000000
-3.31665833,4.25602302,0.46528316,0.00000000,1.77785351,2.13539073,1.84595374,0.00000000
-3.31065533,4.11713346,0.44836849,0.00000000,1.73398240,2.05124359,1.79283159,0.00000000
-3.30465233,3.97857041,0.43176780,0.00000000,1.68944888,1.96770976,1.73956979,0.00000000
-3.29864932,3.84182307,0.41566383,0.00000000,1.64480716,1.88559778,1.68679183,0.00000000
-3.29264632,3.70824664,0.40021715,0.00000000,1.60057132,1.80565006,1.63505961,0.00000000
-3.28664332,3.57903851,0.38556359,0.00000000,1.55720743,1.72852912,1.58486408,0.00000000
-3.28064032,3.45522114,0.37181246,0.00000000,1.51512762,1.65480721,1.53661904,0.00000000
-3.27463732,3.33763161,0.35904561,0.00000000,1.47468621,1.58495939,1.49065791,0.00000000
-3.26863432,3.22691784,0.34731736,0.00000000,1.43617768,1.51936005,1.44723349,0.00000000
-3.26263132,3.12354102,0.33665527,0.00000000,1.39983648,1.45828286,1.40652048,0.00000000
-3.25662831,3.02778384,0.32706158,0.00000000,1.36583856,1.40190375,1.36862031,0.00000000
-3.25062531,2.93976370,0.31851538,0.00000000,1.33430434,1.35030670,1.33356827,0.00000000
-3.24462231,2.85945025,0.31097530,0.00000000,1.30530314,1.30349195,1.30134212,0.00000000
-3.23861931,2.78668619,0.30438273,0.00000000,1.27885863,1.26138596,1.27187214,0.00000000
-3.23261631,2.72121046,0.29866536,0.00000000,1.25495528,1.22385282,1.24505199,0.00000000
-3.22661331,2.66268290,0.29374098,0.00000000,1.23354549,1.19070645,1.22074983,0.00000000
-3.22061031,2.61070917,0.28952140,0.00000000,1.21455709,1.16172313,1.19881958,0.00000000
-3.21460730,2.56486522,0.28591639,0.00000000,1.19790112,1.13665378,1.17911155,0.00000000
-3.20860430,2.52472032,0.28283745,0.00000000,1.18347939,1.11523563,1.16148229,0.00000000
-3.20260130,2.48985785,0.28020141,0.00000000,1.17119175,1.09720283,1.14580325,0.00000000
-3.19659830,2.45989329,0.27793362,0.00000000,1.16094277,1.08229574,1.13196790,0.00000000
-3.19059530,2.43448886,0.27597077,0.00000000,1.15264746,1.07026864,1.11989732,0.00000000
-3.18459230,2.41336449,0.27426317,0.00000000,1.14623613,1.06089574,1.10954383,0.00000000
-3.17858929,2.39630505,0.27277647,0.00000000,1.14165793,1.05397547,1.10089297,0.00000000
-3.17258629,2.38316380,0.27149281,0.00000000,1.13888319,1.04933319,1.09396354,0.00000000
-3.16658329,2.37386232,0.27041129,0.00000000,1.13790435,1.04682231,1.08880602,0.00000000
-3.16058029,2.36838718,0.26954790,0.00000000,1.13873569,1.04632415,1.08549956,0.00000000
-3.15457729,2.36678391,0.26893479,0.00000000,1.14141155,1.04774672,1.08414759,0.00000000
-3.14857429,2.36914876,0.26861898,0.00000000,1.14598357,1.05102279,1.08487253,0.00000000
-3.14257129,2.37561869,0.26866058,0.00000000,1.15251667,1.05610739,1.08780976,0.00000000
-3.13656828,2.38636031,0.26913056,0.00000000,1.16108412,1.06297507,1.09310110,0.00000000
-3.13056528,2.40155818,0.27010805,0.00000000,1.17176191,1.07161710,1.10088816,0.00000000
-3.12456228,2.42140294,0.27167737,0.00000000,1.18462235,1.08203878,1.11130573,0.00000000
-3.11855928,2.44607962,0.27392487,0.00000000,1.19972744,1.09425690,1.12447534,0.00000000
-3.11255628,2.47575639,0.27693547,0.00000000,1.21712184,1.10829745,1.14049924,0.00000000
-3.10655328,2.51057403,0.28078928,0.00000000,1.23682600,1.12419350,1.15945485,0.00000000
-3.10055028,2.55063613,0.28555814,0.00000000,1.25882939,1.14198311,1.18138972,0.00000000
-3.09454727,2.59600023,0.29130231,0.00000000,1.28308426,1.16170734,1.20631715,0.00000000
-3.08854427,2.64666991,0.29806739,0.00000000,1.30950003,1.18340808,1.23421243,0.00000000
-3.08254127,2.70258785,0.30588155,0.00000000,1.33793870,1.20712571,1.26500981,0.00000000
-3.07653827,2.76363015,0.31475320,0.00000000,1.36821146,1.23289643,1.29860021,0.00000000
-3.07053527,2.82960179,0.32466908,0.00000000,1.40007668,1.26074930,1.33482983,0.00000000
-3.06453227,2.90023361,0.33559314,0.00000000,1.43323971,1.29070297,1.37349955,0.00000000
-3.05852926,2.97518092,0.34746590,0.00000000,1.46735445,1.32276220,1.41436553,0.00000000
-3.05252626,3.05402384,0.36020464,0.00000000,1.50202692,1.35691424,1.45714079,0.00000000
-3.04652326,3.13626973,0.37370439,0.00000000,1.53682096,1.39312526,1.50149797,0.00000000
-3.04052026,3.22135766,0.38783956,0.00000000,1.57126585,1.43133696,1.54707340,0.00000000
-3.03451726,3.30866506,0.40246644,0.00000000,1.60486583,1.47146368,1.59347223,0.00000000
-3.02851426,3.39751643,0.41742624,0.00000000,1.63711125,1.51338992,1.64027482,0.00000000
-3.02251126,3.48719391,0.43254884,0.00000000,1.66749097,1.55696876,1.68704401,0.00000000
-3.01650825,3.57694940,0.44765681,0.00000000,1.69550561,1.60202092,1.73333321,0.00000000
-3.01050525,3.66601785,0.46256990,0.00000000,1.72068103,1.64833480,1.77869495,0.00000000
-3.00450225,3.75363110,0.47710948,0.00000000,1.74258160,1.69566741,1.82268963,0.00000000
-2.99849925,3.83903163,0.49110303,0.00000000,1.76082255,1.74374606,1.86489408,0.00000000
-2.99249625,3.92148587,0.50438826,0.00000000,1.77508092,1.79227089,1.90490956,0.00000000
-2.98649325,4.00029610,0.51681689,0.00000000,1.78510454,1.84091802,1.94236886,0.00000000
-2.98049025,4.07481085,0.52825783,0.00000000,1.79071862,1.88934325,1.97694232,0.00000000
-2.97448724,4.14443311,0.53859957,0.00000000,1.79182970,1.93718620,2.00834237,0.00000000
-2.96848424,4.20862642,0.54775186,0.00000000,1.78842672,1.98407479,2.03632664,0.00000000
-2.96248124,4.26691858,0.55564655,0.00000000,1.78057928,2.02962999,2.06069956,0.00000000
-2.95647824,4.31890336,0.56223757,0.00000000,1.76843312,2.07347082,2.08131242,0.00000000
-2.95047524,4.36424046,0.56750014,0.00000000,1.75220331,2.11521964,2.09806237,0.00000000
-2.94447224,4.40265418,0.57142932,0.00000000,1.73216528,2.15450766,2.11089025,0.00000000
-2.93846923,4.43393157,0.57403802,0.00000000,1.70864457,2.19098092,2.11977794,0.00000000
-2.93246623,4.45792048,0.57535460,0.00000000,1.68200549,2.22430658,2.12474529,0.00000000
-2.92646323,4.47452833,0.57542024,0.00000000,1.65263966,2.25417976,2.12584721,0.00000000
-2.92046023,4.48372210,0.57428641,0.00000000,1.62095476,2.28033078,2.12317116,0.00000000
-2.91445723,4.48552986,0.57201229,0.00000000,1.58736425,2.30253290,2.11683526,0.00000000
-2.90845423,4.48004430,0.56866271,0.00000000,1.55227827,2.32061040,2.10698730,0.00000000
-2.90245123,4.46742803,0.56430634,0.00000000,1.51609640,2.33444671,2.09380471,0.00000000
-2.89644822,4.44792061,0.55901457,0.00000000,1.47920222,2.34399254,2.07749537,0.00000000
-2.89044522,4.42184671,0.55286083,0.00000000,1.44195994,2.34927338,2.05829922,0.00000000
-2.88444222,4.38962492,0.54592052,0.00000000,1.40471291,2.35039618,2.03649041,0.00000000
-2.87843922,4.35177611,0.53827152,0.00000000,1.36778405,2.34755455,2.01237951,0.00000000
-2.87243622,4.30893052,0.52999502,0.00000000,1.33147762,2.34103214,1.98631558,0.00000000
-2.86643322,4.26183257,0.52117674,0.00000000,1.29608219,2.33120354,1.95868753,0.00000000
-2.86043022,4.21134227,0.51190822,0.00000000,1.26187431,2.31853239,1.92992437,0.00000000
-2.85442721,4.15843242,0.50228808,0.00000000,1.22912234,2.30356627,1.90049393,0.00000000
-2.84842421,4.10418081,0.49242318,0.00000000,1.19809005,2.28692812,1.87089978,0.00000000
-2.84242121,4.04975697,0.48242923,0.00000000,1.16903956,2.26930424,1.84167609,0.00000000
-2.83641821,3.99640332,0.47243102,0.00000000,1.14223317,2.25142875,1.81338023,0.00000000
-2.83041521,3.94541086,0.46256196,0.00000000,1.11793397,2.23406500,1.78658332,0.00000000
-2.82441221,3.89808987,0.45296293,0.00000000,1.09640483,2.21798443,1.76185874,0.00000000
-2.81840920,3.85573655,0.44378044,0.00000000,1.07790585,2.20394341,1.73976906,0.00000000
-2.81240620,3.81959681,0.43516405,0.00000000,1.06269029,2.19265906,1.72085167,0.00000000
-2.80640320,3.79082853,0.42726322,0.00000000,1.05099903,2.18478504,1.70560385,0.00000000
-2.80040020,3.77046404,0.42022367,0.00000000,1.04305399,2.18088828,1.69446779,0.00000000
-2.79439720,3.75937444,0.41418341,0.00000000,1.03905055,2.18142780,1.68781627,0.00000000
-2.78839420,3.75823751,0.40926860,0.00000000,1.03914971,2.18673664,1.68593972,0.00000000
-2.78239120,3.76751076,0.40558956,0.00000000,1.04347001,2.19700777,1.68903515,0.00000000
-2.77638819,3.78741101,0.40323690,0.00000000,1.05207995,2.21228485,1.69719770,0.00000000
-2.77038519,3.81790146,0.40227825,0.00000000,1.06499109,2.23245822,1.71041502,0.00000000
-2.76438219,3.85868708,0.40275550,0.00000000,1.08215227,2.25726645,1.72856492,0.00000000
-2.75837919,3.90921841,0.40468279,0.00000000,1.10344517,2.28630343,1.75141634,0.00000000
-2.75237619,3.96870357,0.40804536,0.00000000,1.12868155,2.31903060,1.77863353,0.00000000
-2.74637319,4.03612799,0.41279920,0.00000000,1.15760213,2.35479382,1.80978327,0.00000000
-2.74037019,4.11028068,0.41887156,0.00000000,1.18987732,2.39284393,1.84434479,0.00000000
-2.73436718,4.18978576,0.42616233,0.00000000,1.22510964,2.43236007,1.88172176,0.00000000
-2.72836418,4.27313780,0.43454597,0.00000000,1.26283787,2.47247444,1.92125590,0.00000000
-2.72236118,4.35873907,0.44387414,0.00000000,1.30254268,2.51229757,1.96224156,0.00000000
-2.71635818,4.44493736,0.45397877,0.00000000,1.34365363,2.55094266,2.00394055,0.00000000
-2.71035518,4.53006254,0.46467537,0.00000000,1.38555739,2.58754808,2.04559684,0.00000000
-2.70435218,4.61246078,0.47576657,0.00000000,1.42760683,2.62129717,2.08645050,0.00000000
-2.69834917,4.69052531,0.48704572,0.00000000,1.46913103,2.65143463,2.12575061,0.00000000
-2.69234617,4.76272305,0.49830042,0.00000000,1.50944585,2.67727915,2.16276686,0.00000000
-2.68634317,4.82761695,0.50931598,0.00000000,1.54786504,2.69823227,2.19679981,0.00000000
-2.68034017,4.88388405,0.51987875,0.00000000,1.58371168,2.71378345,2.22718985,0.00000000
-2.67433717,4.93032966,0.52977929,0.00000000,1.61632996,2.72351206,2.25332500,0.00000000
-2.66833417,4.96589846,0.53881545,0.00000000,1.64509707,2.72708660,2.27464783,0.00000000
-2.66233117,4.98968314,0.54679531,0.00000000,1.66943515,2.72426212,2.29066182,0.00000000
-2.65632816,5.00093175,0.55354013,0.00000000,1.68882311,2.71487659,2.30093732,0.00000000
-2.65032516,4.99905425,0.55888724,0.00000000,1.70280830,2.69884691,2.30511758,0.00000000
-2.64432216,4.98362928,0.56269292,0.00000000,1.71101753,2.67616538,2.30292485,0.00000000
-2.63831916,4.95441135,0.56483531,0.00000000,1.71316745,2.64689712,2.29416663,0.00000000
-2.63231616,4.91133877,0.56521723,0.00000000,1.70907385,2.61117876,2.27874213,0.00000000
-2.62631316,4.85454205,0.56376894,0.00000000,1.69865957,2.56921864,2.25664858,0.00000000
-2.62031016,4.78435243,0.56045066,0.00000000,1.68196070,2.52129828,2.22798726,0.00000000
-2.61430715,4.70130967,0.55525479,0.00000000,1.65913068,2.46777491,2.19296867,0.00000000
-2.60830415,4.60616831,0.54820769,0.00000000,1.63044203,2.40908454,2.15191643,0.00000000
-2.60230115,4.49990123,0.53937084,0.00000000,1.59628543,2.34574497,2.10526948,0.00000000
