energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-4.30115058,0.27062803,0.10188730,0.20117813,0.05604138,0.00031532,0.02370178,0.00986803
-4.29514757,0.26908070,0.10342232,0.19757031,0.05550065,0.00031565,0.02247529,0.01118795
-4.28914457,0.27159192,0.10672492,0.19662506,0.05573547,0.00032042,0.02143661,0.01285310
-4.28314157,0.27869784,0.11203212,0.19870671,0.05685728,0.00033035,0.02061855,0.01490209
-4.27713857,0.29092181,0.11957726,0.20416781,0.05897402,0.00034612,0.02005158,0.01737439
-4.27113557,0.30876029,0.12958358,0.21333991,0.06218738,0.00036837,0.01976321,0.02030912
-4.26513257,0.33266727,0.14225707,0.22652355,0.06658980,0.00039772,0.01977732,0.02374356
-4.25912956,0.36303745,0.15777865,0.24397762,0.07226123,0.00043465,0.02011357,0.02771146
-4.25312656,0.40018835,0.17629577,0.26590819,0.07926576,0.00047960,0.02078679,0.03224125
-4.24712356,0.44434182,0.19791370,0.29245703,0.08764809,0.00053286,0.02180639,0.03735404
-4.24112056,0.49560547,0.22268671,0.32369015,0.09742999,0.00059457,0.02317583,0.04306165
-4.23511756,0.55395465,0.25060946,0.35958679,0.10860695,0.00066474,0.02489213,0.04936463
-4.22911456,0.61921586,0.28160904,0.40002932,0.12114504,0.00074315,0.02694545,0.05625037
-4.22311156,0.69105261,0.31553815,0.44479471,0.13497823,0.00082942,0.02931874,0.06369154
-4.21710855,0.76895452,0.35216974,0.49354804,0.15000642,0.00092295,0.03198757,0.07164470
-4.21110555,0.85223080,0.39119377,0.54583882,0.16609421,0.00102292,0.03492003,0.08004953
-4.20510255,0.94000909,0.43221637,0.60110060,0.18307078,0.00112827,0.03807694,0.08882842
-4.19909955,1.03124031,0.47476192,0.65865441,0.20073086,0.00123777,0.04141214,0.09788680
-4.19309655,1.12471023,0.51827819,0.71771643,0.21883709,0.00134994,0.04487310,0.10711408
-4.18709355,1.21905808,0.56214482,0.77741000,0.23712362,0.00146317,0.04840175,0.11638532
-4.18109055,1.31280207,0.60568503,0.83678212,0.25530111,0.00157566,0.05193558,0.12556359
-4.17508754,1.40437165,0.64818042,0.89482401,0.27306306,0.00168555,0.05540894,0.13450303
-4.16908454,1.49214546,0.68888857,0.95049537,0.29009314,0.00179087,0.05875454,0.14305244
-4.16308154,1.57449410,0.72706277,1.00275166,0.30607351,0.00188968,0.06190517,0.15105939
-4.15707854,1.64982600,0.76197328,1.05057325,0.32069377,0.00198006,0.06479548,0.15837468
-4.15107554,1.71663483,0.79292929,1.09299555,0.33366009,0.00206020,0.06736383,0.16485687
-4.14507254,1.77354631,0.81930068,1.12913878,0.34470433,0.00212845,0.06955405,0.17037686
-4.13906953,1.81936248,0.84053858,1.15823608,0.35359261,0.00218337,0.07131719,0.17482220
-4.13306653,1.85310144,0.85619386,1.17965869,0.36013295,0.00222376,0.07261301,0.17810095
-4.12706353,1.87403061,0.86593268,1.19293703,0.36418174,0.00224875,0.07341124,0.18014498
-4.12106053,1.88169197,0.86954830,1.19777674,0.36564856,0.00225777,0.07369253,0.18091247
-4.11505753,1.87591809,0.86696867,1.19406869,0.36449924,0.00225061,0.07344901,0.18038948
-4.10905453,1.85683808,0.85825936,1.18189277,0.36075698,0.00222741,0.07268449,0.17859067
-4.10305153,1.82487318,0.84362174,1.16151496,0.35450138,0.00218865,0.07141421,0.17555892
-4.09704852,1.78072235,0.82338647,1.13337807,0.34586556,0.00213515,0.06966430,0.17136402
-4.09104552,1.72533838,0.79800267,1.09808650,0.33503148,0.00206803,0.06747070,0.16610046
-4.08504252,1.65989584,0.76802328,1.05638578,0.32222359,0.00198865,0.06487795,0.15988444
-4.07903952,1.58575243,0.73408728,1.00913789,0.30770121,0.00189862,0.06193756,0.15285019
-4.07303652,1.50440547,0.69689970,0.95729355,0.29175005,0.00179967,0.05870633,0.14514588
-4.06703352,1.41744563,0.65721029,0.90186279,0.27467307,0.00169366,0.05524445,0.13692918
-4.06103052,1.32650993,0.61579166,0.84388498,0.25678132,0.00158251,0.05161365,0.12836280
-4.05502751,1.23323596,0.57341804,0.78439977,0.23838498,0.00146809,0.04787540,0.11961007
-4.04902451,1.13921918,0.53084518,0.72441992,0.21978497,0.00135225,0.04408918,0.11083084
-4.04302151,1.04597480,0.48879236,0.66490715,0.20126560,0.00123672,0.04031099,0.10217773
-4.03701851,0.95490543,0.44792680,0.60675167,0.18308822,0.00112309,0.03659211,0.09379297
-4.03101551,0.86727542,0.40885102,0.55075593,0.16548634,0.00101279,0.03297805,0.08580579
-4.02501251,0.78419216,0.37209326,0.49762299,0.14866203,0.00090704,0.02950787,0.07833043
-4.01900950,0.70659461,0.33810098,0.44794936,0.13278383,0.00080687,0.02621377,0.07146488
-4.01300650,0.63524851,0.30723735,0.40222222,0.11798599,0.00071309,0.02312093,0.06529012
-4.00700350,0.57074797,0.27978048,0.36082071,0.10436893,0.00062632,0.02024766,0.05987000
-4.00100050,0.51352240,0.25592501,0.32402059,0.09200088,0.00054699,0.01760569,0.05525163
-3.99499750,0.46384789,0.23578578,0.29200178,0.08092036,0.00047536,0.01520077,0.05146607
-3.98899450,0.42186206,0.21940295,0.26485811,0.07113933,0.00041151,0.01303331,0.04852949
-3.98299150,0.38758117,0.20674842,0.24260844,0.06264684,0.00035545,0.01109915,0.04644444
-3.97698849,0.36091866,0.19773299,0.22520861,0.05541300,0.00030703,0.00939044,0.04520135
-3.97098549,0.34170393,0.19221395,0.21256362,0.04939293,0.00026608,0.00789646,0.04478011
-3.96498249,0.32970084,0.19000294,0.20453938,0.04453067,0.00023233,0.00660452,0.04515161
-3.95897949,0.32462512,0.19087377,0.20097369,0.04076287,0.00020554,0.00550072,0.04627940
-3.95297649,0.32616017,0.19457018,0.20168618,0.03802215,0.00018542,0.00457076,0.04812118
-3.94697349,0.33397104,0.20081328,0.20648675,0.03624003,0.00017172,0.00380060,0.05063031
-3.94097049,0.34771625,0.20930884,0.21518266,0.03534941,0.00016421,0.00317705,0.05375721
-3.93496748,0.36705745,0.21975430,0.22758392,0.03528664,0.00016270,0.00268834,0.05745072
-3.92896448,0.39166688,0.23184545,0.24350723,0.03599303,0.00016702,0.00232451,0.06165935
-3.92296148,0.42123270,0.24528296,0.26277840,0.03741602,0.00017706,0.00207781,0.06633244
-3.91695848,0.45546243,0.25977842,0.28523334,0.03950983,0.00019276,0.00194298,0.07142130
-3.91095548,0.49408451,0.27506017,0.31071790,0.04223580,0.00021407,0.00191745,0.07688020
-3.90495248,0.53684824,0.29087857,0.33908651,0.04556239,0.00024099,0.00200150,0.08266719
-3.89894947,0.58352239,0.30701071,0.37020006,0.04946488,0.00027351,0.00219836,0.08874492
-3.89294647,0.63389244,0.32326448,0.40392287,0.05392481,0.00031163,0.00251424,0.09508113
-3.88694347,0.68775693,0.33948159,0.44011933,0.05892928,0.00035535,0.00295830,0.10164913
-3.88094047,0.74492288,0.35553978,0.47865002,0.06446998,0.00040464,0.00354253,0.10842785
-3.87493747,0.80520063,0.37135371,0.51936780,0.07054222,0.00045942,0.00428163,0.11540186
-3.86893447,0.86839826,0.38687463,0.56211391,0.07714377,0.00051956,0.00519273,0.12256094
-3.86293147,0.93431583,0.40208871,0.60671425,0.08427370,0.00058486,0.00629508,0.12989953
-3.85692846,1.00273949,0.41701407,0.65297611,0.09193113,0.00065507,0.00760965,0.13741581
-3.85092546,1.07343599,0.43169638,0.70068541,0.10011401,0.00072981,0.00915862,0.14511062
-3.84492246,1.14614742,0.44620346,0.74960463,0.10881794,0.00080867,0.01096479,0.15298603
-3.83891946,1.22058668,0.46061867,0.79947152,0.11803498,0.00089109,0.01305090,0.16104389
-3.83291646,1.29643362,0.47503374,0.84999865,0.12775259,0.00097647,0.01543889,0.16928408
-3.82691346,1.37333218,0.48954093,0.90087384,0.13795261,0.00106410,0.01814904,0.17770285
-3.82091046,1.45088856,0.50422517,0.95176149,0.14861042,0.00115320,0.02119911,0.18629108
-3.81490745,1.52867054,0.51915632,1.00230481,0.15969419,0.00124291,0.02460346,0.19503259
-3.80890445,1.60620801,0.53438200,1.05212875,0.17116430,0.00133233,0.02837213,0.20390276
-3.80290145,1.68299481,0.54992129,1.10084380,0.18297304,0.00142052,0.03251001,0.21286721
-3.79689845,1.75849179,0.56575959,1.14805030,0.19506436,0.00150649,0.03701605,0.22188095
-3.79089545,1.83213124,0.58184498,1.19334328,0.20737399,0.00158928,0.04188260,0.23088780
-3.78489245,1.90332246,0.59808619,1.23631779,0.21982973,0.00166792,0.04709485,0.23982035
-3.77888944,1.97145856,0.61435237,1.27657440,0.23235199,0.00174145,0.05263054,0.24860028
-3.77288644,2.03592445,0.63047472,1.31372498,0.24485460,0.00180899,0.05845976,0.25713929
-3.76688344,2.09610565,0.64624991,1.34739854,0.25724592,0.00186970,0.06454506,0.26534042
-3.76088044,2.15139818,0.66144525,1.37724701,0.26943007,0.00192282,0.07084171,0.27309990
-3.75487744,2.20121898,0.67580534,1.40295099,0.28130855,0.00196769,0.07729827,0.28030941
-3.74887444,2.24501691,0.68906005,1.42422529,0.29278195,0.00200375,0.08385731,0.28685871
-3.74287144,2.28228403,0.70093347,1.44082414,0.30375187,0.00203055,0.09045639,0.29263850
-3.73686843,2.31256673,0.71115338,1.45254608,0.31412299,0.00204778,0.09702919,0.29754350
-3.73086543,2.33547668,0.71946105,1.45923827,0.32380524,0.00205524,0.10350674,0.30147556
-3.72486243,2.35070098,0.72562081,1.46080032,0.33271593,0.00205287,0.10981885,0.30434665
-3.71885943,2.35801140,0.72942903,1.45718725,0.34078197,0.00204075,0.11589552,0.30608176
-3.71285643,2.35727217,0.73072220,1.44841169,0.34794192,0.00201908,0.12166836,0.30662137
-3.70685343,2.34844620,0.72938373,1.43454513,0.35414794,0.00198822,0.12707206,0.30592357
-3.70085043,2.33159935,0.72534924,1.41571805,0.35936760,0.00194860,0.13204570,0.30396563
-3.69484742,2.30690246,0.71861015,1.39211905,0.36358532,0.00190081,0.13653406,0.30074501
-3.68884442,2.27463124,0.70921536,1.36399273,0.36680364,0.00184551,0.14048868,0.29627974
-3.68284142,2.23516374,0.69727118,1.33163655,0.36904411,0.00178347,0.14386884,0.29060815
-3.67683842,2.18897556,0.68293937,1.29539650,0.37034772,0.00171551,0.14664236,0.28378801
-3.67083542,2.13663283,0.66643349,1.25566191,0.37077507,0.00164252,0.14878618,0.27589513
-3.66483242,2.07878332,0.64801378,1.21285931,0.37040594,0.00156543,0.15028674,0.26702143
-3.65882941,2.01614576,0.62798074,1.16744573,0.36933852,0.00148518,0.15114014,0.25727260
-3.65282641,1.94949784,0.60666780,1.11990140,0.36768809,0.00140272,0.15135216,0.24676557
-3.64682341,1.87966313,0.58443326,1.07072233,0.36558526,0.00131897,0.15093796,0.23562566
-3.64082041,1.80749740,0.56165192,1.02041270,0.36317369,0.00123485,0.14992166,0.22398384
-3.63481741,1.73387460,0.53870668,0.96947748,0.36060737,0.00115122,0.14833571,0.21197391
-3.62881441,1.65967290,0.51598041,0.91841538,0.35804751,0.00106888,0.14622001,0.19972996
-3.62281141,1.58576114,0.49384830,0.86771218,0.35565900,0.00098858,0.14362102,0.18738402
-3.61680840,1.51298581,0.47267098,0.81783482,0.35360658,0.00091100,0.14059051,0.17506401
-3.61080540,1.44215909,0.45278858,0.76922609,0.35205078,0.00083673,0.13718442,0.16289218
-3.60480240,1.37404785,0.43451584,0.72230011,0.35114380,0.00076631,0.13346148,0.15098378
-3.59879940,1.30936406,0.41813840,0.67743865,0.35102533,0.00070020,0.12948185,0.13944626
-3.59279640,1.24875659,0.40391023,0.63498826,0.35181858,0.00063878,0.12530578,0.12837886
-3.58679340,1.19280456,0.39205232,0.59525820,0.35362665,0.00058239,0.12099228,0.11787247
-3.58079040,1.14201251,0.38275252,0.55851919,0.35652929,0.00053129,0.11659794,0.10800988
-3.57478739,1.09680718,0.37616646,0.52500302,0.36058037,0.00048571,0.11217578,0.09886634
-3.56878439,1.05753627,0.37241940,0.49490279,0.36580606,0.00044583,0.10777444,0.09051018
-3.56278139,1.02446894,0.37160899,0.46837392,0.37220391,0.00041182,0.10343742,0.08300375
-3.55677839,0.99779815,0.37380852,0.44553587,0.37974296,0.00038381,0.09920269,0.07640424
-3.55077539,0.97764477,0.37907073,0.42647431,0.38836471,0.00036193,0.09510243,0.07076466
-3.54477239,0.96406319,0.38743165,0.41124391,0.39798531,0.00034630,0.09116313,0.06613458
-3.53876938,0.95704831,0.39891451,0.39987142,0.40849852,0.00033703,0.08740586,0.06256086
-3.53276638,0.95654348,0.41353310,0.39235906,0.41977969,0.00033425,0.08384674,0.06008810
-3.52676338,0.96244915,0.43129467,0.38868795,0.43169039,0.00033810,0.08049764,0.05875881
-3.52076038,0.97463170,0.45220184,0.38882146,0.44408353,0.00034871,0.07736697,0.05861328
-3.51475738,0.99293188,0.47625340,0.39270829,0.45680883,0.00036623,0.07446056,0.05968914
-3.50875438,1.01717259,0.50344385,0.40028503,0.46971836,0.00039080,0.07178257,0.06202051
-3.50275138,1.04716521,0.53376144,0.41147810,0.48267171,0.00042256,0.06933634,0.06563681
-3.49674837,1.08271429,0.56718488,0.42620480,0.49554087,0.00046163,0.06712519,0.07056120
-3.49074537,1.12362000,0.60367854,0.44437341,0.50821419,0.00050810,0.06515303,0.07680873
-3.48474237,1.16967826,0.64318642,0.46588229,0.52059952,0.00056204,0.06342489,0.08438429
-3.47873937,1.22067835,0.68562525,0.49061787,0.53262617,0.00062344,0.06194713,0.09328037
-3.47273637,1.27639804,0.73087687,0.51845166,0.54424568,0.00069223,0.06072751,0.10347477
-3.46673337,1.33659655,0.77878052,0.54923645,0.55543128,0.00076827,0.05977506,0.11492845
-3.46073037,1.40100566,0.82912552,0.58280190,0.56617619,0.00085130,0.05909965,0.12758356
-3.45472736,1.46931963,0.88164489,0.61894974,0.57649070,0.00094098,0.05871150,0.14136184
-3.44872436,1.54118472,0.93601050,0.65744916,0.58639834,0.00103682,0.05862041,0.15616355
-3.44272136,1.61618896,0.99183033,0.69803251,0.59593132,0.00113823,0.05883503,0.17186701
-3.43671836,1.69385332,1.04864829,0.74039201,0.60512547,0.00124446,0.05936197,0.18832891
-3.43071536,1.77362501,1.10594700,0.78417773,0.61401510,0.00135467,0.06020500,0.20538542
-3.42471236,1.85487384,1.16315374,0.82899721,0.62262796,0.00146788,0.06136428,0.22285416
-3.41870935,1.93689236,1.21964967,0.87441716,0.63098083,0.00158300,0.06283571,0.24053709
-3.41270635,2.01890029,1.27478212,0.91996735,0.63907572,0.00169888,0.06461052,0.25822416
-3.40670335,2.10005358,1.32787978,0.96514683,0.64689732,0.00181427,0.06667500,0.27569775
-3.40070035,2.17945811,1.37827007,1.00943240,0.65441149,0.00192793,0.06901057,0.29273764
-3.39469735,2.25618777,1.42529818,1.05228921,0.66156522,0.00203858,0.07159397,0.30912647
-3.38869435,2.32930635,1.46834691,1.09318315,0.66828786,0.00214500,0.07439790,0.32465536
-3.38269135,2.39789246,1.50685634,1.13159443,0.67449368,0.00224605,0.07739175,0.33912953
-3.37668834,2.46106621,1.54034244,1.16703205,0.68008556,0.00234066,0.08054260,0.35237364
-3.37068534,2.51801663,1.56841368,1.19904816,0.68495960,0.00242795,0.08381638,0.36423659
-3.36468234,2.56802814,1.59078466,1.22725188,0.68901031,0.00250718,0.08717910,0.37459569
-3.35867934,2.61050490,1.60728611,1.25132168,0.69213619,0.00257782,0.09059809,0.38335977
-3.35267634,2.64499146,1.61787064,1.27101572,0.69424507,0.00263955,0.09404322,0.39047131
-3.34667334,2.67118853,1.62261379,1.28617952,0.69525920,0.00269229,0.09748792,0.39590732
-3.34067034,2.68896292,1.62171035,1.29675047,0.69511941,0.00273614,0.10091002,0.39967902
-3.33466733,2.69835078,1.61546596,1.30275883,0.69378837,0.00277147,0.10429226,0.40183025
-3.32866433,2.69955391,1.60428429,1.30432511,0.69125247,0.00279879,0.10762255,0.40243477
-3.32266133,2.69292903,1.58865058,1.30165384,0.68752240,0.00281880,0.11089370,0.40159244
-3.31665833,2.67897051,1.56911192,1.29502397,0.68263219,0.00283232,0.11410298,0.39942465
-3.31065533,2.65828722,1.54625557,1.28477625,0.67663703,0.00284026,0.11725114,0.39606898
-3.30465233,2.63157471,1.52068609,1.27129832,0.66960966,0.00284356,0.12034119,0.39167352
-3.29864932,2.59958409,1.49300240,1.25500813,0.66163597,0.00284317,0.12337695,0.38639105
-3.29264632,2.56308920,1.46377585,1.23633646,0.65280977,0.00283995,0.12636139,0.38037323
-3.28664332,2.52285364,1.43353029,1.21570953,0.64322727,0.00283468,0.12929489,0.37376529
-3.28064032,2.47959971,1.40272502,1.19353249,0.63298154,0.00282799,0.13217363,0.36670119
-3.27463732,2.43398042,1.37174136,1.17017457,0.62215746,0.00282035,0.13498809,0.35929964
-3.26863432,2.38655638,1.34087333,1.14595675,0.61082724,0.00281199,0.13772181,0.35166107
-3.26263132,2.33777854,1.31032288,1.12114233,0.59904712,0.00280297,0.14035062,0.34386558
-3.25662831,2.28797763,1.28019966,1.09593098,0.58685520,0.00279313,0.14284225,0.33597208
-3.25062531,2.23736075,1.25052533,1.07045646,0.57427071,0.00278208,0.14515650,0.32801845
-3.24462231,2.18601514,1.22124190,1.04478797,0.56129466,0.00276927,0.14724591,0.32002288
-3.23861931,2.13391869,1.19222379,1.01893499,0.54791187,0.00275401,0.14905705,0.31198599
-3.23261631,2.08095656,1.16329271,0.99285527,0.53409423,0.00273546,0.15053221,0.30389391
-3.22661331,2.02694266,1.13423468,0.96646533,0.51980495,0.00271273,0.15161155,0.29572187
-3.22061031,1.97164477,1.10481816,0.93965299,0.50500352,0.00268493,0.15223558,0.28743823
-3.21460730,1.91481174,1.07481252,0.91229096,0.48965111,0.00265117,0.15234777,0.27900877
-3.20860430,1.85620113,1.04400570,0.88425086,0.47371592,0.00261065,0.15189726,0.27040082
-3.20260130,1.79560579,1.01222044,0.85541682,0.45717832,0.00256272,0.15084147,0.26158728
-3.19659830,1.73287784,0.97932811,0.82569788,0.44003530,0.00250686,0.14914843,0.25255010
-3.19059530,1.66794890,0.94525967,0.79503863,0.42230405,0.00244276,0.14679882,0.24328319
-3.18459230,1.60084539,0.91001330,0.76342750,0.40402444,0.00237036,0.14378740,0.23379467
-3.17858929,1.53169843,0.87365840,0.73090240,0.38526024,0.00228980,0.14012404,0.22410823
-3.17258629,1.46074783,0.83633596,0.69755346,0.36609907,0.00220145,0.13583405,0.21426369
-3.16658329,1.38834044,0.79825549,0.66352286,0.34665111,0.00210594,0.13095786,0.20431681
-3.16058029,1.31492290,0.75968874,0.62900202,0.32704659,0.00200409,0.12555020,0.19433830
-3.15457729,1.24102978,0.72096087,0.59422625,0.30743240,0.00189689,0.11967869,0.18441216
-3.14857429,1.16726788,0.68243953,0.55946745,0.28796789,0.00178551,0.11342189,0.17463362
-3.14257129,1.09429770,0.64452264,0.52502536,0.26882019,0.00167121,0.10686715,0.16510663
-3.13656828,1.02281347,0.60762559,0.49121785,0.25015940,0.00155533,0.10010807,0.15594123
-3.13056528,0.95352276,0.57216863,0.45837089,0.23215379,0.00143924,0.09324194,0.14725090
-3.12456228,0.88712683,0.53856505,0.42680884,0.21496536,0.00132431,0.08636714,0.13915003
-3.11855928,0.82430281,0.50721078,0.39684539,0.19874604,0.00121186,0.07958068,0.13175174
-3.11255628,0.76568842,0.47847598,0.36877573,0.18363455,0.00110312,0.07297600,0.12516596
-3.10655328,0.71186978,0.45269863,0.34287011,0.16975420,0.00099923,0.06664094,0.11949802
-3.10055028,0.66337274,0.43018067,0.31936918,0.15721161,0.00090122,0.06065623,0.11484769
-3.09454727,0.62065762,0.41118632,0.29848085,0.14609633,0.00080994,0.05509421,0.11130864
-3.08854427,0.58411725,0.39594260,0.28037892,0.13648141,0.00072614,0.05001801,0.10896817
-3.08254127,0.55407779,0.38464161,0.26520310,0.12842470,0.00065039,0.04548103,0.10790735
-3.07653827,0.53080188,0.37744420,0.25306017,0.12197071,0.00058310,0.04152674,0.10820111
-3.07053527,0.51449312,0.37448449,0.24402606,0.11715299,0.00052457,0.03818880,0.10991844
-3.06453227,0.50530140,0.37587459,0.23814834,0.11399671,0.00047496,0.03549128,0.11312235
-3.05852926,0.50332798,0.38170906,0.23544878,0.11252125,0.00043428,0.03344906,0.11786947
-3.05252626,0.50862990,0.39206853,0.23592580,0.11274265,0.00040246,0.03206835,0.12420934
-3.04652326,0.52122279,0.40702195,0.23955618,0.11467572,0.00037934,0.03134709,0.13218307
-3.04052026,0.54108203,0.42662726,0.24629620,0.11833566,0.00036464,0.03127549,0.14182149
-3.03451726,0.56814166,0.45093025,0.25608177,0.12373908,0.00035804,0.03183643,0.15314275
-3.02851426,0.60229131,0.47996138,0.26882774,0.13090441,0.00035915,0.03300581,0.16614951
-3.02251126,0.64337129,0.51373100,0.28442634,0.13985157,0.00036752,0.03475291,0.18082572
-3.01650825,0.69116628,0.55222295,0.30274508,0.15060102,0.00038265,0.03704068,0.19713330
-3.01050525,0.74539822,0.59538708,0.32362422,0.16317221,0.00040402,0.03982603,0.21500894
-3.00450225,0.80571929,0.64313122,0.34687427,0.17758145,0.00043104,0.04306029,0.23436114
-2.99849925,0.87170568,0.69531320,0.37227388,0.19383947,0.00046312,0.04668962,0.25506797
-2.99249625,0.94285315,0.75173352,0.39956852,0.21194869,0.00049963,0.05065572,0.27697568
-2.98649325,1.01857515,0.81212940,0.42847021,0.23190031,0.00053994,0.05489664,0.29989846
-2.98049025,1.09820431,0.87617075,0.45865885,0.25367154,0.00058340,0.05934788,0.32361958
-2.97448724,1.18099775,0.94345859,0.48978518,0.27722299,0.00062934,0.06394369,0.34789394
-2.96848424,1.26614665,1.01352638,0.52147565,0.30249633,0.00067715,0.06861868,0.37245234
-2.96248124,1.35279018,1.08584440,0.55333919,0.32941252,0.00072620,0.07330960,0.39700714
-2.95647824,1.44003359,1.15982731,0.58497580,0.35787055,0.00077592,0.07795734,0.42125953
-2.95047524,1.52697004,1.23484488,0.61598666,0.38774687,0.00082580,0.08250905,0.44490789
-2.94447224,1.61270548,1.31023550,0.64598560,0.41889561,0.00087539,0.08692036,0.46765725
-2.93846923,1.69638576,1.38532215,0.67461132,0.45114960,0.00092433,0.09115751,0.48922926
-2.93246623,1.77722469,1.45943025,0.70153992,0.48432226,0.00097238,0.09519942,0.50937241
-2.92646323,1.85453209,1.53190673,0.72649715,0.51821029,0.00101942,0.09903949,0.52787191
-2.92046023,1.92774044,1.60213965,0.74926989,0.55259731,0.00106544,0.10268709,0.54455891
-2.91445723,1.99642884,1.66957757,0.76971604,0.58725819,0.00111059,0.10616864,0.55931849
-2.90845423,2.06034322,1.73374780,0.78777266,0.62196419,0.00115519,0.10952815,0.57209605
-2.90245123,2.11941165,1.79427302,0.80346150,0.65648851,0.00119970,0.11282721,0.58290174
-2.89644822,2.17375383,1.85088521,0.81689189,0.69061240,0.00124472,0.11614432,0.59181262
-2.89044522,2.22368407,1.90343654,0.82826051,0.72413136,0.00129102,0.11957354,0.59897243
-2.88444222,2.26970737,1.95190647,0.83784800,0.75686119,0.00133951,0.12322250,0.60458874
-2.87843922,2.31250816,1.99640463,0.84601237,0.78864375,0.00139119,0.12720969,0.60892758
-2.87243622,2.35293188,2.03716908,0.85317932,0.81935186,0.00144719,0.13166119,0.61230573
-2.86643322,2.39195957,2.07455976,0.85982973,0.84889325,0.00150868,0.13670675,0.61508065
-2.86043022,2.43067600,2.10904697,0.86648452,0.87721299,0.00157689,0.14247545,0.61763856
-2.85442721,2.47023195,2.14119494,0.87368751,0.90429425,0.00165304,0.14909098,0.62038100
-2.84842421,2.51180184,2.17164075,0.88198657,0.93015711,0.00173828,0.15666671,0.62371014
-2.84242121,2.55653755,2.20106895,0.89191376,0.95485532,0.00183371,0.16530057,0.62801364
-2.83641821,2.60552011,2.23018262,0.90396503,0.97847079,0.00194026,0.17507014,0.63364919
-2.83041521,2.65971056,2.25967156,0.91858013,1.00110617,0.00205869,0.18602791,0.64092970
-2.82441221,2.71990183,2.29017875,0.93612340,1.02287553,0.00218951,0.19819694,0.65010928
-2.81840920,2.78667331,2.32226639,0.95686612,1.04389353,0.00233297,0.21156722,0.66137085
-2.81240620,2.86035010,2.35638268,0.98097109,1.06426381,0.00248898,0.22609276,0.67481576
-2.80640320,2.94096862,2.39283110,1.00848006,1.08406683,0.00265710,0.24168959,0.69045577
-2.80040020,3.02825053,2.43174367,1.03930451,1.10334827,0.00283650,0.25823493,0.70820807
-2.79439720,3.12158643,2.47305956,1.07322050,1.12210840,0.00302596,0.27556750,0.72789334
-2.78839420,3.22003069,2.51651071,1.10986767,1.14029339,0.00322383,0.29348915,0.74923723
-2.78239120,3.32230853,2.56161545,1.14875289,1.15778905,0.00342807,0.31176776,0.77187531
-2.77638819,3.42683567,2.60768102,1.18925864,1.17441772,0.00363626,0.33014148,0.79536148
-2.77038519,3.53175082,2.65381558,1.23065593,1.18993863,0.00384562,0.34832420,0.81917961
-2.76438219,3.63496036,2.69894963,1.27212170,1.20405199,0.00405310,0.36601209,0.84275813
-2.75837919,3.73419413,2.74186646,1.31276021,1.21640679,0.00425539,0.38289115,0.86548711
-2.75237619,3.82707064,2.78124066,1.35162767,1.22661210,0.00444905,0.39864536,0.88673729
-2.74637319,3.91116952,2.81568334,1.38775960,1.23425143,0.00463054,0.41296537,0.90588032
-2.74037019,3.98410854,2.84379207,1.42019973,1.23889949,0.00479637,0.42555731,0.92230950
-2.73436718,4.04362209,2.86420368,1.44802954,1.24014059,0.00494317,0.43615137,0.93546018
-2.72836418,4.08763816,2.87564728,1.47039725,1.23758761,0.00506779,0.44450988,0.94482905
-2.72236118,4.11435039,2.87699520,1.48654521,1.23090080,0.00516741,0.45043463,0.94999150
-2.71635818,4.12228215,2.86730951,1.49583448,1.21980512,0.00523961,0.45377294,0.95061631
-2.71035518,4.11033999,2.84588189,1.49776579,1.20410555,0.00528246,0.45442248,0.94647716
-2.70435218,4.07785396,2.81226493,1.49199573,1.18369920,0.00529461,0.45233444,0.93746043
-2.69834917,4.02460325,2.76629358,1.47834793,1.15858393,0.00527528,0.44751502,0.92356894
-2.69234617,3.95082597,2.70809576,1.45681832,1.12886283,0.00522433,0.44002509,0.90492168
-2.68634317,3.85721279,2.63809165,1.42757474,1.09474443,0.00514227,0.42997825,0.88174941
-2.68034017,3.74488495,2.55698208,1.39095068,1.05653870,0.00503023,0.41753704,0.85438648
-2.67433717,3.61535769,2.46572657,1.34743361,1.01464900,0.00488991,0.40290780,0.82325928
-2.66833417,3.47049100,2.36551221,1.29764844,0.96956058,0.00472358,0.38633422,0.78887181
-2.66233117,3.31242994,2.25771507,1.24233694,0.92182605,0.00453395,0.36808984,0.75178916
-2.65632816,3.14353721,2.14385600,1.18233400,0.87204865,0.00432412,0.34846997,0.71261935
-2.65032516,2.96632112,2.02555278,1.11854173,0.82086422,0.00409749,0.32778321,0.67199468
-2.64432216,2.78336173,1.90447081,1.05190261,0.76892246,0.00385763,0.30634291,0.63055296
-2.63831916,2.59723830,1.78227437,0.98337262,0.71686852,0.00360823,0.28445904,0.58891954
-2.63231616,2.41046079,1.66058035,0.91389557,0.66532558,0.00335294,0.26243057,0.54769071
-2.62631316,2.22540766,1.54091614,0.84437928,0.61487899,0.00309531,0.24053873,0.50741901
-2.62031016,2.04427210,1.42468295,0.77567468,0.56606267,0.00283871,0.21904130,0.46860085
-2.61430715,1.86901801,1.31312569,0.70855820,0.51934805,0.00258626,0.19816808,0.43166671
-2.60830415,1.70134685,1.20731011,0.64371798,0.47513580,0.00234073,0.17811761,0.39697413
-2.60230115,1.54267552,1.10810735,0.58174412,0.43375054,0.00210455,0.15905521,0.36480353
