energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.30115058,0.73476540,0.14588112,0.00072696,0.16066971,0.20194541,0.25120286,0.01140407
-4.29514757,0.74033240,0.13906860,0.00068513,0.17485752,0.21065450,0.23782589,0.01167441
-4.28914457,0.74852161,0.13339602,0.00064375,0.18927698,0.21978860,0.22526962,0.01199248
-4.28314157,0.75888813,0.12886979,0.00060304,0.20370257,0.22915059,0.21356387,0.01234591
-4.27713857,0.77091879,0.12546639,0.00056323,0.21789478,0.23852955,0.20271630,0.01272183
-4.27113557,0.78404703,0.12313373,0.00052453,0.23160598,0.24770608,0.19271449,0.01310710
-4.26513257,0.79767030,0.12179335,0.00048716,0.24458704,0.25645841,0.18352860,0.01348861
-4.25912956,0.81116948,0.12134347,0.00045132,0.25659439,0.26456906,0.17511451,0.01385361
-4.25312656,0.82392942,0.12166262,0.00041722,0.26739735,0.27183183,0.16741721,0.01419005
-4.24712356,0.83535993,0.12261385,0.00038507,0.27678539,0.27805867,0.16037438,0.01448688
-4.24112056,0.84491624,0.12404934,0.00035506,0.28457498,0.28308625,0.15391992,0.01473443
-4.23511756,0.85211804,0.12581520,0.00032738,0.29061579,0.28678183,0.14798740,0.01492467
-4.22911456,0.85656639,0.12775640,0.00030220,0.29479588,0.28904818,0.14251315,0.01505145
-4.22311156,0.85795757,0.12972155,0.00027968,0.29704560,0.28982725,0.13743904,0.01511070
-4.21710855,0.85609334,0.13156747,0.00025999,0.29734016,0.28910243,0.13271471,0.01510052
-4.21110555,0.85088719,0.13316327,0.00024326,0.29570055,0.28689923,0.12829933,0.01502127
-4.20510255,0.84236615,0.13439395,0.00022960,0.29219281,0.28328437,0.12416266,0.01487547
-4.19909955,0.83066825,0.13516329,0.00021914,0.28692580,0.27836332,0.12028561,0.01466773
-4.19309655,0.81603560,0.13539597,0.00021195,0.28004740,0.27227630,0.11666013,0.01440452
-4.18709355,0.79880367,0.13503886,0.00020810,0.27173939,0.26519309,0.11328851,0.01409389
-4.18109055,0.77938705,0.13406151,0.00020764,0.26221135,0.25730673,0.11018229,0.01374523
-4.17508754,0.75826255,0.13245573,0.00021058,0.25169374,0.24882660,0.10736062,0.01336881
-4.16908454,0.73595044,0.13023449,0.00021691,0.24043052,0.23997097,0.10484836,0.01297550
-4.16308154,0.71299464,0.12743004,0.00022660,0.22867177,0.23095970,0.10267397,0.01257631
-4.15707854,0.68994292,0.12409146,0.00023956,0.21666647,0.22200706,0.10086730,0.01218203
-4.15107554,0.66732787,0.12028185,0.00025570,0.20465594,0.21331532,0.09945738,0.01180292
-4.14507254,0.64564960,0.11607512,0.00027485,0.19286802,0.20506918,0.09847039,0.01144837
-4.13906953,0.62536084,0.11155272,0.00029684,0.18151235,0.19743133,0.09792785,0.01112665
-4.13306653,0.60685496,0.10680043,0.00032143,0.17077683,0.19053934,0.09784514,0.01084473
-4.12706353,0.59045747,0.10190530,0.00034837,0.16082534,0.18450387,0.09823044,0.01060820
-4.12106053,0.57642099,0.09695293,0.00037732,0.15179674,0.17940824,0.09908411,0.01042114
-4.11505753,0.56492387,0.09202516,0.00040795,0.14380501,0.17530930,0.10039848,0.01028623
-4.10905453,0.55607222,0.08719829,0.00043987,0.13694051,0.17223950,0.10215817,0.01020477
-4.10305153,0.54990491,0.08254183,0.00047266,0.13127199,0.17020979,0.10434077,0.01017682
-4.09704852,0.54640116,0.07811782,0.00050588,0.12684930,0.16921327,0.10691789,0.01020142
-4.09104552,0.54549001,0.07398060,0.00053904,0.12370641,0.16922932,0.10985646,0.01027675
-4.08504252,0.54706086,0.07017710,0.00057169,0.12186454,0.17022767,0.11312026,0.01040033
-4.07903952,0.55097462,0.06674749,0.00060331,0.12133503,0.17217245,0.11667148,0.01056930
-4.07303652,0.55707440,0.06372605,0.00063344,0.12212188,0.17502571,0.12047227,0.01078056
-4.06703352,0.56519530,0.06114225,0.00066159,0.12422359,0.17875021,0.12448611,0.01103096
-4.06103052,0.57517261,0.05902175,0.00068733,0.12763424,0.18331142,0.12867898,0.01131741
-4.05502751,0.58684795,0.05738741,0.00071021,0.13234365,0.18867839,0.13302023,0.01163701
-4.04902451,0.60007311,0.05626000,0.00072987,0.13833671,0.19482370,0.13748303,0.01198705
-4.04302151,0.61471134,0.05565872,0.00074597,0.14559177,0.20172225,0.14204442,0.01236499
-4.03701851,0.63063628,0.05560124,0.00075823,0.15407831,0.20934914,0.14668499,0.01276844
-4.03101551,0.64772853,0.05610348,0.00076643,0.16375400,0.21767681,0.15138810,0.01319500
-4.02501251,0.66587046,0.05717892,0.00077042,0.17456145,0.22667153,0.15613882,0.01364218
-4.01900950,0.68493952,0.05883759,0.00077013,0.18642481,0.23628970,0.16092257,0.01410718
-4.01300650,0.70480088,0.06108471,0.00076553,0.19924661,0.24647406,0.16572360,0.01458682
-4.00700350,0.72529992,0.06391919,0.00075669,0.21290508,0.25715036,0.17052342,0.01507730
-4.00100050,0.74625532,0.06733193,0.00074375,0.22725228,0.26822458,0.17529930,0.01557413
-3.99499750,0.76745339,0.07130418,0.00072689,0.24211321,0.27958112,0.18002301,0.01607202
-3.98899450,0.78864435,0.07580606,0.00070638,0.25728625,0.29108216,0.18465979,0.01656485
-3.98299150,0.80954089,0.08079528,0.00068254,0.27254495,0.30256839,0.18916783,0.01704567
-3.97698849,0.82981953,0.08621635,0.00065572,0.28764122,0.31386112,0.19349829,0.01750678
-3.97098549,0.84912485,0.09200018,0.00062632,0.30231005,0.32476595,0.19759577,0.01793989
-3.96498249,0.86707670,0.09806437,0.00059478,0.31627543,0.33507770,0.20139955,0.01833632
-3.95897949,0.88328009,0.10431406,0.00056155,0.32925749,0.34458665,0.20484532,0.01868725
-3.95297649,0.89733746,0.11064352,0.00052708,0.34098039,0.35308563,0.20786749,0.01898403
-3.94697349,0.90886279,0.11693825,0.00049183,0.35118075,0.36037785,0.21040202,0.01921851
-3.94097049,0.91749683,0.12307785,0.00045624,0.35961618,0.36628490,0.21238953,0.01938337
-3.93496748,0.92292271,0.12893918,0.00042075,0.36607347,0.37065461,0.21377871,0.01947252
-3.92896448,0.92488105,0.13440007,0.00038574,0.37037616,0.37336840,0.21452975,0.01948131
-3.92296148,0.92318378,0.13934309,0.00035159,0.37239092,0.37434757,0.21461758,0.01940692
-3.91695848,0.91772590,0.14365949,0.00031861,0.37203256,0.37355836,0.21403493,0.01924849
-3.91095548,0.90849439,0.14725285,0.00028709,0.36926737,0.37101533,0.21279478,0.01900730
-3.90495248,0.89557373,0.15004260,0.00025726,0.36411454,0.36678294,0.21093223,0.01868682
-3.89894947,0.87914775,0.15196682,0.00022931,0.35664573,0.36097512,0.20850555,0.01829269
-3.89294647,0.85949741,0.15298458,0.00020338,0.34698260,0.35375293,0.20559638,0.01783261
-3.88694347,0.83699467,0.15307744,0.00017957,0.33529270,0.34532022,0.20230889,0.01731611
-3.88094047,0.81209253,0.15225006,0.00015794,0.32178365,0.33591757,0.19876804,0.01675431
-3.87493747,0.78531171,0.15053003,0.00013850,0.30669608,0.32581472,0.19511679,0.01615954
-3.86893447,0.75722449,0.14796669,0.00012123,0.29029559,0.31530184,0.19151247,0.01554496
-3.86293147,0.72843639,0.14462927,0.00010611,0.27286421,0.30467995,0.18812230,0.01492414
-3.85692846,0.69956650,0.14060412,0.00009304,0.25469155,0.29425091,0.18511827,0.01431060
-3.85092546,0.67122728,0.13599151,0.00008196,0.23606627,0.28430745,0.18267153,0.01371735
-3.84492246,0.64400462,0.13090181,0.00007275,0.21726807,0.27512356,0.18094653,0.01315653
-3.83891946,0.61843916,0.12545150,0.00006529,0.19856044,0.26694566,0.18009500,0.01263896
-3.83291646,0.59500934,0.11975908,0.00005948,0.18018466,0.25998482,0.18025024,0.01217386
-3.82691346,0.57411700,0.11394100,0.00005517,0.16235494,0.25441041,0.18152163,0.01176856
-3.82091046,0.55607608,0.10810793,0.00005223,0.14525494,0.25034522,0.18398989,0.01142834
-3.81490745,0.54110453,0.10236140,0.00005055,0.12903566,0.24786240,0.18770304,0.01115631
-3.80890445,0.52931992,0.09679099,0.00004998,0.11381472,0.24698402,0.19267342,0.01095335
-3.80290145,0.52073866,0.09147219,0.00005041,0.09967673,0.24768151,0.19887578,0.01081821
-3.79689845,0.51527872,0.08646490,0.00005169,0.08667484,0.24987767,0.20624662,0.01074762
-3.79089545,0.51276568,0.08181265,0.00005372,0.07483313,0.25345035,0.21468478,0.01073643
-3.78489245,0.51294171,0.07754257,0.00005637,0.06414964,0.25823736,0.22405344,0.01077792
-3.77888944,0.51547712,0.07366596,0.00005952,0.05459996,0.26404268,0.23418323,0.01086403
-3.77288644,0.51998382,0.07017947,0.00006307,0.04614096,0.27064345,0.24487665,0.01098574
-3.76688344,0.52603028,0.06706675,0.00006690,0.03871469,0.27779769,0.25591350,0.01113333
-3.76088044,0.53315733,0.06430052,0.00007092,0.03225215,0.28525233,0.26705717,0.01129679
-3.75487744,0.54089423,0.06184484,0.00007501,0.02667684,0.29275133,0.27806162,0.01146611
-3.74887444,0.54877445,0.05965758,0.00007910,0.02190797,0.30004370,0.28867883,0.01163161
-3.74287144,0.55635070,0.05769290,0.00008309,0.01786329,0.30689099,0.29866634,0.01178426
-3.73686843,0.56320869,0.05590362,0.00008690,0.01446146,0.31307423,0.30779478,0.01191591
-3.73086543,0.56897927,0.05424350,0.00009048,0.01162397,0.31840001,0.31585499,0.01201948
-3.72486243,0.57334870,0.05266919,0.00009377,0.00927662,0.32270559,0.32266452,0.01208920
-3.71885943,0.57606667,0.05114191,0.00009671,0.00735055,0.32586289,0.32807334,0.01212066
-3.71285643,0.57695217,0.04962886,0.00009930,0.00578295,0.32778137,0.33196845,0.01211093
-3.70685343,0.57589699,0.04810414,0.00010150,0.00451737,0.32840959,0.33427731,0.01205857
-3.70085043,0.57286684,0.04654944,0.00010333,0.00350382,0.32773567,0.33496998,0.01196359
-3.69484742,0.56790040,0.04495432,0.00010480,0.00269864,0.32578654,0.33405989,0.01182744
-3.68884442,0.56110614,0.04331617,0.00010594,0.00206411,0.32262600,0.33160321,0.01165285
-3.68284142,0.55265739,0.04163997,0.00010682,0.00156814,0.31835186,0.32769695,0.01144376
-3.67683842,0.54278562,0.03993771,0.00010749,0.00118365,0.31309213,0.32247577,0.01120509
-3.67083542,0.53177242,0.03822770,0.00010804,0.00088811,0.30700042,0.31610770,0.01094264
-3.66483242,0.51994027,0.03653376,0.00010857,0.00066298,0.30025067,0.30878892,0.01066284
-3.65882941,0.50764243,0.03488424,0.00010919,0.00049313,0.29303152,0.30073778,0.01037254
-3.65282641,0.49525225,0.03331110,0.00011001,0.00036639,0.28554018,0.29218827,0.01007884
-3.64682341,0.48315215,0.03184894,0.00011117,0.00027305,0.27797632,0.28338309,0.00978885
-3.64082041,0.47172254,0.03053401,0.00011280,0.00020547,0.27053583,0.27456675,0.00950947
-3.63481741,0.46133094,0.02940338,0.00011503,0.00015767,0.26340484,0.26597859,0.00924722
-3.62881441,0.45232166,0.02849407,0.00011800,0.00012507,0.25675404,0.25784623,0.00900803
-3.62281141,0.44500610,0.02784233,0.00012185,0.00010418,0.25073350,0.25037941,0.00879711
-3.61680840,0.43965420,0.02748299,0.00012670,0.00009236,0.24546821,0.24376461,0.00861874
-3.61080540,0.43648703,0.02744883,0.00013266,0.00008769,0.24105431,0.23816038,0.00847623
-3.60480240,0.43567092,0.02777013,0.00013986,0.00008877,0.23755637,0.23369363,0.00837177
-3.59879940,0.43731328,0.02847421,0.00014838,0.00009460,0.23500562,0.23045706,0.00830641
-3.59279640,0.44146020,0.02958508,0.00015831,0.00010449,0.23339934,0.22850758,0.00828002
-3.58679340,0.44809611,0.03112312,0.00016973,0.00011801,0.23270144,0.22786596,0.00829134
-3.58079040,0.45714544,0.03310483,0.00018268,0.00013489,0.23284414,0.22851763,0.00833800
-3.57478739,0.46847621,0.03554266,0.00019721,0.00015503,0.23373088,0.23041459,0.00841662
-3.56878439,0.48190572,0.03844482,0.00021335,0.00017843,0.23524024,0.23347841,0.00852299
-3.56278139,0.49720776,0.04181518,0.00023113,0.00020523,0.23723079,0.23760413,0.00865214
-3.55677839,0.51412145,0.04565324,0.00025056,0.00023567,0.23954673,0.24266497,0.00879860
-3.55077539,0.53236115,0.04995409,0.00027164,0.00027016,0.24202404,0.24851764,0.00895657
-3.54477239,0.55162702,0.05470841,0.00029439,0.00030930,0.24449690,0.25500806,0.00912012
-3.53876938,0.57161586,0.05990258,0.00031879,0.00035393,0.24680422,0.26197723,0.00928345
-3.53276638,0.59203164,0.06551875,0.00034485,0.00040525,0.24879583,0.26926697,0.00944102
-3.52676338,0.61259530,0.07153493,0.00037256,0.00046486,0.25033821,0.27672534,0.00958780
-3.52076038,0.63305321,0.07792512,0.00040192,0.00053499,0.25131944,0.28421150,0.00971938
-3.51475738,0.65318411,0.08465949,0.00043291,0.00061856,0.25165314,0.29159975,0.00983214
-3.50875438,0.67280392,0.09170438,0.00046550,0.00071945,0.25128138,0.29878257,0.00992328
-3.50275138,0.69176851,0.09902252,0.00049968,0.00084271,0.25017628,0.30567264,0.00999090
-3.49674837,0.70997418,0.10657299,0.00053537,0.00099480,0.24834039,0.31220365,0.01003401
-3.49074537,0.72735596,0.11431134,0.00057251,0.00118393,0.24580584,0.31833000,0.01005243
-3.48474237,0.74388399,0.12218958,0.00061098,0.00142033,0.24263242,0.32402534,0.01004676
-3.47873937,0.75955829,0.13015623,0.00065064,0.00171665,0.23890464,0.32928021,0.01001824
-3.47273637,0.77440237,0.13815631,0.00069129,0.00208830,0.23472809,0.33409888,0.00996862
-3.46673337,0.78845625,0.14613149,0.00073270,0.00255379,0.23022533,0.33849564,0.00990001
-3.46073037,0.80176934,0.15402022,0.00077458,0.00313515,0.22553142,0.34249082,0.00981470
-3.45472736,0.81439390,0.16175799,0.00081659,0.00385813,0.22078954,0.34610674,0.00971504
-3.44872436,0.82637946,0.16927778,0.00085833,0.00475257,0.21614680,0.34936396,0.00960329
-3.44272136,0.83776861,0.17651066,0.00089938,0.00585245,0.21175044,0.35227804,0.00948149
-3.43671836,0.84859452,0.18338655,0.00093925,0.00719595,0.20774462,0.35485691,0.00935139
-3.43071536,0.85888027,0.18983527,0.00097745,0.00882537,0.20426780,0.35709917,0.00921440
-3.42471236,0.86863999,0.19578769,0.00101347,0.01078668,0.20145080,0.35899330,0.00907152
-3.41870935,0.87788150,0.20117714,0.00104678,0.01312910,0.19941546,0.36051777,0.00892340
-3.41270635,0.88661034,0.20594089,0.00107691,0.01590416,0.19827381,0.36164209,0.00877038
-3.40670335,0.89483437,0.21002174,0.00110337,0.01916466,0.19812759,0.36232862,0.00861251
-3.40070035,0.90256876,0.21336961,0.00112575,0.02296326,0.19906804,0.36253495,0.00844964
-3.39469735,0.90984043,0.21594302,0.00114370,0.02735083,0.20117567,0.36221671,0.00828155
-3.38869435,0.91669158,0.21771045,0.00115695,0.03237441,0.20451991,0.36133055,0.00810798
-3.38269135,0.92318175,0.21865142,0.00116528,0.03807512,0.20915846,0.35983699,0.00792876
-3.37668834,0.92938787,0.21875726,0.00116862,0.04448573,0.21513626,0.35770307,0.00774385
-3.37068534,0.93540231,0.21803149,0.00116694,0.05162824,0.22248403,0.35490444,0.00755342
-3.36468234,0.94132860,0.21648980,0.00116034,0.05951136,0.23121630,0.35142692,0.00735787
-3.35867934,0.94727513,0.21415955,0.00114898,0.06812825,0.24132921,0.34726728,0.00715784
-3.35267634,0.95334714,0.21107893,0.00113313,0.07745434,0.25279792,0.34243346,0.00695419
-3.34667334,0.95963742,0.20729566,0.00111310,0.08744568,0.26557408,0.33694389,0.00674797
-3.34067034,0.96621647,0.20286545,0.00108927,0.09803773,0.27958345,0.33082648,0.00654041
-3.33466733,0.97312277,0.19785014,0.00106205,0.10914477,0.29472394,0.32411695,0.00633279
-3.32866433,0.98035410,0.19231582,0.00103188,0.12066019,0.31086437,0.31685700,0.00612640
-3.32266133,0.98786041,0.18633083,0.00099922,0.13245748,0.32784412,0.30909235,0.00592252
-3.31665833,0.99553919,0.17996388,0.00096449,0.14439223,0.34547393,0.30087080,0.00572226
-3.31065533,1.00323372,0.17328238,0.00092814,0.15630498,0.36353798,0.29224061,0.00552659
-3.30465233,1.01073456,0.16635091,0.00089054,0.16802490,0.38179729,0.28324919,0.00533626
-3.29864932,1.01778453,0.15923013,0.00085207,0.17937435,0.39999449,0.27394222,0.00515179
-3.29264632,1.02408692,0.15197597,0.00081304,0.19017399,0.41785980,0.26436332,0.00497347
-3.28664332,1.02931680,0.14463917,0.00077374,0.20024836,0.43511809,0.25455419,0.00480136
-3.28064032,1.03313472,0.13726517,0.00073440,0.20943177,0.45149675,0.24455515,0.00463533
-3.27463732,1.03520223,0.12989435,0.00069523,0.21757406,0.46673402,0.23440609,0.00447511
-3.26863432,1.03519831,0.12256239,0.00065641,0.22454617,0.48058743,0.22414762,0.00432037
-3.26263132,1.03283577,0.11530095,0.00061807,0.23024514,0.49284193,0.21382236,0.00417071
-3.25662831,1.02787678,0.10813837,0.00058034,0.23459832,0.50331737,0.20347612,0.00402579
-3.25062531,1.02014660,0.10110040,0.00054333,0.23756649,0.51187486,0.19315901,0.00388539
-3.24462231,1.00954467,0.09421092,0.00050715,0.23914592,0.51842174,0.18292618,0.00374939
-3.23861931,0.99605259,0.08749259,0.00047190,0.23936893,0.52291487,0.17283823,0.00361790
-3.23261631,0.97973837,0.08096729,0.00043768,0.23830317,0.52536205,0.16296122,0.00349122
-3.22661331,0.96075688,0.07465647,0.00040459,0.23604947,0.52582148,0.15336619,0.00336988
-3.22061031,0.93934639,0.06858134,0.00037275,0.23273835,0.52439924,0.14412824,0.00325459
-3.21460730,0.91582146,0.06276280,0.00034228,0.22852541,0.52124491,0.13532533,0.00314627
-3.20860430,0.89056253,0.05722136,0.00031330,0.22358566,0.51654548,0.12703661,0.00304598
-3.20260130,0.86400287,0.05197689,0.00028593,0.21810720,0.51051790,0.11934068,0.00295486
-3.19659830,0.83661341,0.04704825,0.00026031,0.21228440,0.50340050,0.11231360,0.00287408
-3.19059530,0.80888637,0.04245294,0.00023656,0.20631091,0.49544370,0.10602699,0.00280475
-3.18459230,0.78131838,0.03820677,0.00021480,0.20037290,0.48690055,0.10054613,0.00274791
-3.17858929,0.75439393,0.03432346,0.00019515,0.19464267,0.47801724,0.09592827,0.00270437
-3.17258629,0.72856980,0.03081440,0.00017772,0.18927303,0.46902430,0.09222114,0.00267474
-3.16658329,0.70426113,0.02768842,0.00016260,0.18439257,0.46012863,0.08946175,0.00265933
-3.16058029,0.68182975,0.02495163,0.00014988,0.18010208,0.45150677,0.08767554,0.00265813
-3.15457729,0.66157487,0.02260741,0.00013963,0.17647221,0.44329971,0.08687577,0.00267079
-3.14857429,0.64372669,0.02065638,0.00013190,0.17354231,0.43560932,0.08706329,0.00269659
-3.14257129,0.62844275,0.01909653,0.00012673,0.17132067,0.42849656,0.08822653,0.00273448
-3.13656828,0.61580710,0.01792330,0.00012415,0.16978590,0.42198149,0.09034181,0.00278308
-3.13056528,0.60583209,0.01712982,0.00012416,0.16888940,0.41604499,0.09337378,0.00284074
-3.12456228,0.59846245,0.01670702,0.00012674,0.16855872,0.41063202,0.09727610,0.00290557
-3.11855928,0.59358141,0.01664391,0.00013187,0.16870176,0.40565626,0.10199223,0.00297551
-3.11255628,0.59101830,0.01692775,0.00013949,0.16921129,0.40100584,0.10745631,0.00304839
-3.10655328,0.59055735,0.01754430,0.00014953,0.16996994,0.39654979,0.11359416,0.00312199
-3.10055028,0.59194713,0.01847801,0.00016189,0.17085509,0.39214499,0.12032431,0.00319415
-3.09454727,0.59491037,0.01971226,0.00017644,0.17174373,0.38764321,0.12755921,0.00326276
-3.08854427,0.59915352,0.02122961,0.00019305,0.17251681,0.38289796,0.13520636,0.00332589
-3.08254127,0.60437611,0.02301204,0.00021155,0.17306330,0.37777081,0.14316968,0.00338178
-3.07653827,0.61027921,0.02504121,0.00023174,0.17328340,0.37213698,0.15135089,0.00342894
-3.07053527,0.61657322,0.02729881,0.00025340,0.17309122,0.36588998,0.15965102,0.00346613
-3.06453227,0.62298450,0.02976678,0.00027630,0.17241666,0.35894518,0.16797197,0.00349238
-3.05852926,0.62926101,0.03242772,0.00030018,0.17120651,0.35124225,0.17621825,0.00350705
-3.05252626,0.63517675,0.03526513,0.00032477,0.16942488,0.34274640,0.18429860,0.00350974
-3.04652326,0.64053521,0.03826371,0.00034979,0.16705302,0.33344856,0.19212781,0.00350035
-3.04052026,0.64517165,0.04140965,0.00037495,0.16408851,0.32336454,0.19962832,0.00347903
-3.03451726,0.64895442,0.04469074,0.00039997,0.16054405,0.31253334,0.20673176,0.00344614
-3.02851426,0.65178546,0.04809649,0.00042456,0.15644591,0.30101474,0.21338034,0.00340225
-3.02251126,0.65359983,0.05161813,0.00044847,0.15183208,0.28888645,0.21952788,0.00334809
-3.01650825,0.65436458,0.05524845,0.00047144,0.14675041,0.27624089,0.22514057,0.00328451
-3.01050525,0.65407707,0.05898157,0.00049326,0.14125660,0.26318186,0.23019731,0.00321246
-3.00450225,0.65276262,0.06281262,0.00051371,0.13541234,0.24982127,0.23468966,0.00313299
-2.99849925,0.65047187,0.06673725,0.00053265,0.12928350,0.23627606,0.23862134,0.00304715
-2.99249625,0.64727787,0.07075118,0.00054993,0.12293856,0.22266539,0.24200733,0.00295604
-2.98649325,0.64327298,0.07484966,0.00056547,0.11644720,0.20910829,0.24487264,0.00286077
-2.98049025,0.63856589,0.07902699,0.00057921,0.10987913,0.19572173,0.24725081,0.00276244
-2.97448724,0.63327878,0.08327610,0.00059113,0.10330319,0.18261926,0.24918221,0.00266211
-2.96848424,0.62754490,0.08758830,0.00060124,0.09678662,0.16991007,0.25071237,0.00256086
-2.96248124,0.62150663,0.09195308,0.00060959,0.09039463,0.15769862,0.25189031,0.00245973
-2.95647824,0.61531424,0.09635826,0.00061624,0.08419015,0.14608477,0.25276717,0.00235972
-2.95047524,0.60912547,0.10079024,0.00062130,0.07823375,0.13516426,0.25339510,0.00226183
-2.94447224,0.60310581,0.10523450,0.00062489,0.07258378,0.12502970,0.25382658,0.00216704
-2.93846923,0.59742973,0.10967625,0.00062717,0.06729659,0.11577176,0.25411417,0.00207631
-2.93246623,0.59228260,0.11410131,0.00062828,0.06242692,0.10748071,0.25431077,0.00199061
-2.92646323,0.58786316,0.11849699,0.00062843,0.05802833,0.10024808,0.25447028,0.00191088
-2.92046023,0.58438637,0.12285299,0.00062780,0.05415369,0.09416844,0.25464859,0.00183808
-2.91445723,0.58208633,0.12716226,0.00062662,0.05085565,0.08934113,0.25490485,0.00177318
-2.90845423,0.58121892,0.13142163,0.00062509,0.04818706,0.08587192,0.25530284,0.00171717
-2.90245123,0.58206367,0.13563226,0.00062347,0.04620134,0.08387445,0.25591220,0.00167104
-2.89644822,0.58492473,0.13979966,0.00062199,0.04495262,0.08347130,0.25680956,0.00163579
-2.89044522,0.59013032,0.14393347,0.00062090,0.04449573,0.08479465,0.25807922,0.00161245
-2.88444222,0.59803056,0.14804671,0.00062046,0.04488592,0.08798643,0.25981329,0.00160206
-2.87843922,0.60899333,0.15215472,0.00062090,0.04617824,0.09319773,0.26211138,0.00160564
-2.87243622,0.62339818,0.15627373,0.00062248,0.04842668,0.10058760,0.26507960,0.00162422
-2.86643322,0.64162824,0.16041919,0.00062541,0.05168281,0.11032101,0.26882890,0.00165882
-2.86043022,0.66406035,0.16460386,0.00062989,0.05599422,0.12256606,0.27347303,0.00171043
-2.85442721,0.69105365,0.16883596,0.00063609,0.06140251,0.13749034,0.27912592,0.00177997
-2.84842421,0.72293716,0.17311740,0.00064416,0.06794099,0.15525661,0.28589897,0.00186832
-2.84242121,0.75999676,0.17744222,0.00065419,0.07563225,0.17601780,0.29389811,0.00197628
-2.83641821,0.80246235,0.18179554,0.00066621,0.08448551,0.19991152,0.30322105,0.00210457
-2.83041521,0.85049567,0.18615292,0.00068023,0.09449399,0.22705419,0.31395484,0.00225377
-2.82441221,0.90417950,0.19048040,0.00069620,0.10563239,0.25753502,0.32617379,0.00242437
-2.81840920,0.96350891,0.19473520,0.00071400,0.11785470,0.29141010,0.33993800,0.00261671
-2.81240620,1.02838493,0.19886709,0.00073348,0.13109240,0.32869674,0.35529245,0.00283099
-2.80640320,1.09861108,0.20282034,0.00075444,0.14525322,0.36936846,0.37226667,0.00306726
-2.80040020,1.17389304,0.20653627,0.00077667,0.16022071,0.41335061,0.39087494,0.00332541
-2.79439720,1.25384138,0.20995617,0.00079991,0.17585454,0.46051711,0.41111686,0.00360517
-2.78839420,1.33797736,0.21302443,0.00082390,0.19199179,0.51068826,0.43297803,0.00390610
-2.78239120,1.42574133,0.21569172,0.00084838,0.20844917,0.56362975,0.45643081,0.00422757
-2.77638819,1.51650345,0.21791801,0.00087313,0.22502618,0.61905318,0.48143473,0.00456879
-2.77038519,1.60957597,0.21967522,0.00089791,0.24150916,0.67661765,0.50793654,0.00492874
-2.76438219,1.70422649,0.22094922,0.00092257,0.25767611,0.73593290,0.53586947,0.00530621
-2.75837919,1.79969155,0.22174126,0.00094695,0.27330213,0.79656345,0.56515193,0.00569975
-2.75237619,1.89518971,0.22206848,0.00097099,0.28816523,0.85803385,0.59568524,0.00610766
-2.74637319,1.98993374,0.22196354,0.00099463,0.30205237,0.91983487,0.62735082,0.00652796
-2.74037019,2.08314118,0.22147342,0.00101791,0.31476532,0.98143026,0.66000667,0.00695836
-2.73436718,2.17404318,0.22065733,0.00104087,0.32612624,1.04226413,0.69348361,0.00739627
-2.72836418,2.26189121,0.21958396,0.00106359,0.33598262,1.10176853,0.72758152,0.00783873
-2.72236118,2.34596195,0.21832808,0.00108617,0.34421137,1.15937126,0.76206596,0.00828243
-2.71635818,2.42556027,0.21696682,0.00110872,0.35072190,1.21450366,0.79666558,0.00872371
-2.71035518,2.50002094,0.21557581,0.00113134,0.35545805,1.26660825,0.83107083,0.00915855
-2.70435218,2.56870936,0.21422529,0.00115408,0.35839870,1.31514627,0.86493420,0.00958259
-2.69834917,2.63102205,0.21297663,0.00117697,0.35955721,1.35960493,0.89787243,0.00999121
-2.69234617,2.68638733,0.21187922,0.00119997,0.35897957,1.39950443,0.92947083,0.01037955
-2.68634317,2.73426695,0.21096809,0.00122299,0.35674152,1.43440466,0.95928983,0.01074259
-2.68034017,2.77415898,0.21026232,0.00124585,0.35294473,1.46391167,0.98687370,0.01107527
-2.67433717,2.80560243,0.20976433,0.00126830,0.34771220,1.48768372,1.01176120,0.01137259
-2.66833417,2.82818364,0.20946004,0.00129002,0.34118327,1.50543700,1.03349789,0.01162974
-2.66233117,2.84154462,0.20932003,0.00131062,0.33350841,1.51695087,1.05164954,0.01184219
-2.65632816,2.84539293,0.20930137,0.00132968,0.32484394,1.52207251,1.06581614,0.01200590
-2.65032516,2.83951273,0.20935036,0.00134671,0.31534716,1.52072088,1.07564587,0.01211737
-2.64432216,2.82377652,0.20940566,0.00136122,0.30517188,1.51288977,1.08084822,0.01217382
-2.63831916,2.79815673,0.20940189,0.00137271,0.29446463,1.49864989,1.08120583,0.01217328
-2.63231616,2.76273643,0.20927342,0.00138074,0.28336165,1.47814962,1.07658427,0.01211466
-2.62631316,2.71771840,0.20895810,0.00138486,0.27198668,1.45161457,1.06693924,0.01199783
-2.62031016,2.66343169,0.20840082,0.00138474,0.26044965,1.41934549,1.05232094,0.01182367
-2.61430715,2.60033508,0.20755661,0.00138011,0.24884618,1.38171479,1.03287519,0.01159402
-2.60830415,2.52901690,0.20639328,0.00137080,0.23725784,1.33916136,1.00884136,0.01131172
-2.60230115,2.45019080,0.20489324,0.00135676,0.22575299,1.29218387,0.98054701,0.01098048
