energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.16658329,6.00833082,-5.99479633,0.69087713,-0.68978363,1.55783713,-1.55413751,0.01033564,-0.01041365,0.40565075,-0.40362500,0.35802670,-0.35714243,1.71029206,-1.70705494,0.09039944,-0.09009987,2.75569042,-2.74956574
-3.16058029,5.84706757,-5.82969005,0.68199002,-0.68009263,1.48646174,-1.48245285,0.01102177,-0.01110279,0.39805813,-0.39570748,0.35046054,-0.34933433,1.67805686,-1.67309128,0.08980691,-0.08951801,2.68439879,-2.67650188
-3.15457729,5.66951205,-5.64837267,0.66986178,-0.66718502,1.41322453,-1.40890632,0.01172863,-0.01181153,0.38874877,-0.38608790,0.34183461,-0.34047028,1.63907371,-1.63243042,0.08918267,-0.08890018,2.60600968,-2.59637496
-3.14857429,5.47646866,-5.45173491,0.65459779,-0.65118257,1.33855962,-1.33394177,0.01244561,-0.01252914,0.37781000,-0.37486127,0.33217209,-0.33057945,1.59355720,-1.58532327,0.08848185,-0.08820127,2.52079202,-2.50949319
-3.14257129,5.26910306,-5.24102249,0.63636787,-0.63227003,1.26294264,-1.25804405,0.01316115,-0.01324396,0.36536441,-0.36215693,0.32152392,-0.31971826,1.54187112,-1.53216672,0.08765975,-0.08737653,2.42917608,-2.41632343
-3.13656828,5.04890304,-5.01779421,0.61540051,-0.61068881,1.18687660,-1.18172466,0.01386299,-0.01394366,0.35156465,-0.34813320,0.30996566,-0.30796708,1.48451527,-1.47348944,0.08667390,-0.08638374,2.33173938,-2.31747595
-3.13056528,4.81762982,-4.78387119,0.59197512,-0.58672888,1.11087766,-1.10550721,0.01453842,-0.01461547,0.33658760,-0.33297141,0.29759385,-0.29542642,1.42210791,-1.40993335,0.08548604,-0.08518504,2.22918812,-2.21368473
-3.12456228,4.57726234,-4.54127938,0.56641279,-0.56071928,1.03546120,-1.02991320,0.01517459,-0.01524657,0.32062806,-0.31686943,0.28452185,-0.28221273,1.35536460,-1.34223196,0.08406382,-0.08374869,2.12233485,-2.10578436
-3.11855928,4.32993685,-4.29218819,0.53906597,-0.53301757,0.96112871,-0.95544886,0.01575885,-0.01582433,0.30389230,-0.30003526,0.27087549,-0.26845393,1.28507463,-1.27118637,0.08238215,-0.08205037,2.01207358,-1.99468467
-3.11255628,4.07788453,-4.03884765,0.51030754,-0.50399896,0.88835603,-0.88259323,0.01627909,-0.01633672,0.28659170,-0.28268067,0.25678863,-0.25428503,1.21207605,-1.19764022,0.08042432,-0.08007418,1.89935343,-1.88134410
-3.10655328,3.82336964,-3.78352678,0.48051984,-0.47404535,0.81758319,-0.81178795,0.01672407,-0.01677261,0.26893675,-0.26501526,0.24239888,-0.23984384,1.13723034,-1.12245451,0.07818255,-0.07781328,1.78515188,-1.76674303
-3.10055028,3.56863049,-3.52845525,0.45008395,-0.44353490,0.74920608,-0.74342901,0.01708374,-0.01712211,0.25113157,-0.24724109,0.22784362,-0.22526706,1.06139781,-1.04648350,0.07565824,-0.07526999,1.67044869,-1.65185801
-3.09454727,3.31582526,-3.27577052,0.41936992,-0.41283242,0.68357011,-0.67786051,0.01734954,-0.01737685,0.23336910,-0.22954809,0.21325634,-0.21068675,0.98541477,-0.97055238,0.07286181,-0.07245560,1.55620148,-1.53763784
-3.08854427,3.06698436,-3.02747180,0.38872795,-0.38228107,0.62096589,-0.61537040,0.01751468,-0.01753024,0.21582718,-0.21211026,0.19876363,-0.19622738,0.91007306,-0.89543764,0.06981211,-0.06938980,1.44332369,-1.42498233
-3.08254127,2.82397054,-2.78538207,0.35848111,-0.35219533,0.56162684,-0.55618840,0.01757431,-0.01757767,0.19866545,-0.19508281,0.18448255,-0.18200342,0.83610278,-0.82185067,0.06653551,-0.06609968,1.33266563,-1.31472414
-3.07653827,2.58844753,-2.55111885,0.32891950,-0.32285573,0.50572864,-0.50048554,0.01752573,-0.01751669,0.18202321,-0.17860020,0.17051876,-0.16811755,0.76415845,-0.75042485,0.06306481,-0.06261863,1.22499903,-1.20761431
-3.07053527,2.36185753,-2.32607384,0.30029621,-0.29450510,0.45339032,-0.44837556,0.01736841,-0.01734702,0.16601810,-0.16277506,0.15696519,-0.15465946,0.69480902,-0.68170650,0.05943781,-0.05898490,1.12100526,-1.10431146
-3.06453227,2.14540756,-2.11140131,0.27282477,-0.26734658,0.40467678,-0.39991763,0.01710407,-0.01707064,0.15074574,-0.14769796,0.14390119,-0.14170523,0.62853150,-0.61614945,0.05569588,-0.05524016,1.02126749,-1.00537487
-3.05852926,1.94006413,-1.90801480,0.24667829,-0.24154300,0.35960248,-0.35512026,0.01673659,-0.01669168,0.13627998,-0.13343789,0.13139238,-0.12931716,0.56570836,-0.55411324,0.05188240,-0.05142793,0.92626638,-0.91126111
-3.05252626,1.74655550,-1.71659109,0.22198999,-0.21721783,0.31813602,-0.31394609,0.01627191,-0.01621628,0.12267384,-0.12004330,0.11949077,-0.11754413,0.50662817,-0.49586451,0.04804127,-0.04759211,0.83637935,-0.82232412
-3.04652326,1.56538071,-1.53758071,0.19885494,-0.19445715,0.28020535,-0.27631731,0.01571780,-0.01565244,0.10996100,-0.10754371,0.10823541,-0.10642227,0.45148916,-0.44158114,0.04421552,-0.04377556,0.75188292,-0.73881820
-3.04052026,1.39682402,-1.37122359,0.17733290,-0.17331266,0.24570347,-0.24212147,0.01508368,-0.01500973,0.09815763,-0.09595161,0.09765326,-0.09597586,0.40040522,-0.39135876,0.04044598,-0.04001887,0.67295769,-0.66090356
-3.03451726,1.24097385,-1.21756884,0.15745182,-0.15380543,0.21449418,-0.21121744,0.01438027,-0.01429900,0.08726444,-0.08526459,0.08776026,-0.08621858,0.35341381,-0.34521895,0.03677026,-0.03635927,0.59969550,-0.58865397
-3.02851426,1.09774484,-1.07649741,0.13921206,-0.13593005,0.18641791,-0.18344127,0.01361928,-0.01353207,0.07726896,-0.07546761,0.07856269,-0.07715472,0.31048522,-0.30311869,0.03322186,-0.03282982,0.53210835,-0.52206585
-3.02251126,0.96690199,-0.94774652,0.12259078,-0.11965917,0.16129735,-0.15861187,0.01281307,-0.01272136,0.06814776,-0.06653523,0.07005843,-0.06878060,0.27153269,-0.26496056,0.02982952,-0.02945876,0.47013845,-0.46106855
-3.01650825,0.84808586,-0.83093488,0.10754658,-0.10494806,0.13894273,-0.13653638,0.01197431,-0.01187954,0.05986869,-0.05843384,0.06223839,-0.06108590,0.23642283,-0.23060314,0.02661683,-0.02626915,0.41366908,-0.40553527
-3.01050525,0.74083788,-0.72558790,0.09402404,-0.09173911,0.11915668,-0.11701504,0.01111560,-0.01101918,0.05239295,-0.05112364,0.05508788,-0.05405509,0.20498612,-0.19987135,0.02360206,-0.02327874,0.36253584,-0.35529417
-3.00450225,0.64462518,-0.63116213,0.08195819,-0.07996620,0.10173870,-0.09984553,0.01024916,-0.01015245,0.04567702,-0.04456059,0.04858794,-0.04766864,0.17702699,-0.17256636,0.02079818,-0.02049998,0.31653785,-0.31013956
-2.99849925,0.55886415,-0.54706841,0.07127862,-0.06955873,0.08648894,-0.08482688,0.00938655,-0.00929081,0.03967434,-0.03869800,0.04271657,-0.04190432,0.15233320,-0.14847475,0.01821305,-0.01794024,0.27544878,-0.26984266
-2.99249625,0.48294250,-0.47269345,0.06191333,-0.06044534,0.07321162,-0.07176269,0.00853838,-0.00844477,0.03433685,-0.03348797,0.03744995,-0.03673836,0.13068454,-0.12737693,0.01584983,-0.01560223,0.23902737,-0.23416194
-2.98649325,0.41623949,-0.40741941,0.05379221,-0.05255729,0.06171774,-0.06046392,0.00771416,-0.00762370,0.02961623,-0.02888266,0.03276353,-0.03214644,0.11186054,-0.10905458,0.01370740,-0.01348444,0.20702734,-0.20285278
-2.98049025,0.35814405,-0.35064155,0.04685015,-0.04583141,0.05182744,-0.05075104,0.00692211,-0.00683564,0.02546500,-0.02483522,0.02863302,-0.02810476,0.09564717,-0.09329711,0.01178094,-0.01158173,0.17920653,-0.17567641
-2.97448724,0.30807087,-0.30178373,0.04102971,-0.04021272,0.04337171,-0.04245576,0.00616907,-0.00608731,0.02183734,-0.02130068,0.02503537,-0.02459088,0.08184266,-0.07990721,0.01006251,-0.00988588,0.15533528,-0.15240794
-2.96848424,0.26547440,-0.26031190,0.03628349,-0.03565666,0.03619376,-0.03542236,0.00546049,-0.00538397,0.01868983,-0.01823655,0.02194955,-0.02158460,0.07026231,-0.06870545,0.00854169,-0.00838628,0.13520386,-0.13284366
-2.96248124,0.22986079,-0.22574550,0.03257609,-0.03213095,0.03014999,-0.02950848,0.00480038,-0.00472949,0.01598198,-0.01560335,0.01935740,-0.01906862,0.06074245,-0.05953405,0.00720618,-0.00707047,0.11862905,-0.11680733
-2.95647824,0.20079770,-0.19766697,0.02988571,-0.02961715,0.02511050,-0.02458569,0.00419143,-0.00412641,0.01367667,-0.01336503,0.01724422,-0.01702927,0.05314355,-0.05225980,0.00604238,-0.00592477,0.10545969,-0.10415551
-2.95047524,0.17792235,-0.17572920,0.02820540,-0.02811176,0.02095944,-0.02053972,0.00363506,-0.00357602,0.01174044,-0.01148918,0.01559947,-0.01545706,0.04735265,-0.04677635,0.00503590,-0.00493475,0.09558131,-0.09478201
-2.94447224,0.16094741,-0.15966123,0.02754388,-0.02762703,0.01759497,-0.01727040,0.00313156,-0.00307848,0.01014371,-0.00994734,0.01441716,-0.01434714,0.04328506,-0.04300577,0.00417203,-0.00408571,0.08891960,-0.08862113
-2.93846923,0.14966511,-0.14927188,0.02792605,-0.02819133,0.01492906,-0.01469137,0.00268024,-0.00263301,0.00886100,-0.00871508,0.01369631,-0.01369968,0.04088539,-0.04089953,0.00343617,-0.00336310,0.08544282,-0.08564985
-2.93246623,0.14394926,-0.14445151,0.02939300,-0.02984909,0.01288710,-0.01272973,0.00227958,-0.00223802,0.00787100,-0.00777216,0.01344118,-0.01352010,0.04012809,-0.04043884,0.00281414,-0.00275281,0.08516296,-0.08588875
-2.92646323,0.14375537,-0.14517169,0.03200150,-0.03266025,0.01140731,-0.01132532,0.00192740,-0.00189126,0.00715664,-0.00710253,0.01366136,-0.01381914,0.04101728,-0.04163448,0.00229243,-0.00224144,0.08813550,-0.08940162
-2.92046023,0.14911848,-0.15148284,0.03582307,-0.03669918,0.01044004,-0.01043007,0.00162106,-0.00159004,0.00670512,-0.00669440,0.01437178,-0.01461279,0.04358604,-0.04452597,0.00185843,-0.00181648,0.09445789,-0.09629360
-2.91445723,0.16014900,-0.16350955,0.04094241,-0.04205304,0.00994693,-0.01000709,0.00135759,-0.00133138,0.00650788,-0.00654020,0.01559241,-0.01592204,0.04789512,-0.04918016,0.00150053,-0.00146647,0.10426633,-0.10670775
-2.90845423,0.17702610,-0.18144369,0.04745520,-0.04881944,0.00989998,-0.01002972,0.00113382,-0.00111212,0.00656061,-0.00663657,0.01734785,-0.01777240,0.05403101,-0.05568922,0.00120825,-0.00118105,0.11773109,-0.12082009
-2.90245123,0.19998891,-0.20553517,0.05546532,-0.05710362,0.01028049,-0.01048043,0.00094658,-0.00092909,0.00686313,-0.00698425,0.01966675,-0.02019324,0.06210330,-0.06416788,0.00097222,-0.00095098,0.13505008,-0.13883291
-2.89644822,0.22932530,-0.23608042,0.06508138,-0.06701479,0.01107792,-0.01134968,0.00079279,-0.00077923,0.00741930,-0.00758803,0.02258093,-0.02321697,0.07224144,-0.07475012,0.00078423,-0.00076820,0.15644088,-0.16096648
-2.89044522,0.26535858,-0.27340859,0.07641268,-0.07866206,0.01228866,-0.01263466,0.00066953,-0.00065966,0.00823693,-0.00845656,0.02612435,-0.02687792,0.08459087,-0.08758510,0.00063717,-0.00062573,0.18213107,-0.18744918
-2.88444222,0.30843199,-0.31786583,0.08956457,-0.09214967,0.01391472,-0.01433794,0.00057416,-0.00056779,0.00932753,-0.00960222,0.03033196,-0.03121114,0.09930839,-0.10283247,0.00052500,-0.00051764,0.21234729,-0.21850630
-2.87843922,0.35889153,-0.36979774,0.10463340,-0.10757187,0.01596235,-0.01646607,0.00050438,-0.00050135,0.01070621,-0.01104093,0.03523831,-0.03625103,0.11655706,-0.12065716,0.00044265,-0.00043900,0.24730301,-0.25434763
-2.87243622,0.41706743,-0.42953065,0.12170106,-0.12500745,0.01844056,-0.01902815,0.00045823,-0.00045847,0.01239139,-0.01279190,0.04087609,-0.04202989,0.13650049,-0.14122356,0.00038597,-0.00038576,0.28718548,-0.29515431
-2.86643322,0.48325468,-0.49735201,0.14082950,-0.14451422,0.02135972,-0.02203431,0.00043418,-0.00043764,0.01440456,-0.01487734,0.04727465,-0.04857634,0.15929685,-0.16468943,0.00035164,-0.00035470,0.33214227,-0.34106527
-2.86043022,0.55769351,-0.57349087,0.16205523,-0.16612355,0.02473002,-0.02549426,0.00043108,-0.00043778,0.01676998,-0.01732221,0.05445849,-0.05591386,0.18509257,-0.19119956,0.00033705,-0.00034328,0.38226781,-0.39216392
-2.85442721,0.64055032,-0.65809891,0.18538412,-0.18983527,0.02856006,-0.02941584,0.00044817,-0.00045818,0.01951436,-0.02015384,0.06244579,-0.06405936,0.21401601,-0.22087942,0.00034023,-0.00034962,0.43759067,-0.44846548
-2.84842421,0.73189997,-0.75123300,0.21078689,-0.21561324,0.03285549,-0.03380371,0.00048508,-0.00049851,0.02266648,-0.02340156,0.07124715,-0.07302191,0.24617131,-0.25382904,0.00035973,-0.00037235,0.49806202,-0.50990575
-2.84242121,0.83171028,-0.85284011,0.23819534,-0.24338174,0.03761774,-0.03865808,0.00054178,-0.00055876,0.02625680,-0.02709629,0.08086447,-0.08280165,0.28163268,-0.29011730,0.00039458,-0.00041052,0.56354603,-0.57633193
-2.83641821,0.93982956,-0.96274538,0.26749970,-0.27302314,0.04284300,-0.04397373,0.00061852,-0.00063923,0.03031697,-0.03127001,0.09129017,-0.09338906,0.32043929,-0.32977697,0.00044412,-0.00046353,0.63381283,-0.64749601
-2.83041521,1.05597795,-1.08064416,0.29854746,-0.30437682,0.04852138,-0.04973925,0.00071579,-0.00074042,0.03487934,-0.03595530,0.10250668,-0.10476453,0.36259100,-0.37280058,0.00050800,-0.00053104,0.70853453,-0.72305136
-2.82441221,1.17974318,-1.20609848,0.33114354,-0.33723979,0.05463636,-0.05593653,0.00083427,-0.00086301,0.03997638,-0.04118468,0.11448631,-0.11689827,0.40804531,-0.41913744,0.00058602,-0.00061287,0.78728481,-0.80255305
-2.81840920,1.31058126,-1.33853870,0.36505238,-0.37136894,0.06116461,-0.06254065,0.00097474,-0.00100777,0.04564006,-0.04698997,0.12719159,-0.12975069,0.45671535,-0.46869199,0.00067809,-0.00070890,0.86954246,-0.88546201
-2.81240620,1.44782245,-1.47727028,0.40000157,-0.40648509,0.06807612,-0.06952008,0.00113803,-0.00117549,0.05190110,-0.05340155,0.14057589,-0.14327315,0.50846945,-0.52132339,0.00078413,-0.00081906,0.95469898,-0.97115335
-2.80640320,1.59068237,-1.62148581,0.43568734,-0.44227871,0.07533477,-0.07683736,0.00132489,-0.00136690,0.05878822,-0.06044752,0.15458448,-0.15740902,0.56313191,-0.57684668,0.00090402,-0.00094317,1.04207015,-1.05892869
-2.80040020,1.73827817,-1.77028191,0.47178161,-0.47841726,0.08289925,-0.08445007,0.00153596,-0.00158257,0.06632720,-0.06815278,0.16915598,-0.17209522,0.62048536,-0.63503518,0.00103750,-0.00108093,1.13091151,-1.14803217
-2.79439720,1.88964900,-1.92268049,0.50794048,-0.51455388,0.09072441,-0.09231228,0.00177168,-0.00182286,0.07453995,-0.07653803,0.18422396,-0.18726384,0.68027418,-0.69562426,0.00118414,-0.00123184,1.22043701,-1.23766972
-2.78839420,2.04378023,-2.07765336,0.54381373,-0.55033713,0.09876287,-0.10037617,0.00203218,-0.00208782,0.08344344,-0.08561868,0.19971881,-0.20284406,0.74220926,-0.75831609,0.00134326,-0.00139515,1.30984042,-1.32703079
-2.78239120,2.19963001,-2.23414926,0.57905514,-0.58542134,0.10696698,-0.10859410,0.00231724,-0.00237714,0.09304854,-0.09540371,0.21556967,-0.21876413,0.80597340,-0.82278528,0.00151393,-0.00156981,1.39831844,-1.41531166
-2.77638819,2.35615728,-2.39112182,0.61333308,-0.61947721,0.11529094,-0.11692070,0.00262619,-0.00269003,0.10335888,-0.10589443,0.23170634,-0.23495319,0.87122747,-0.88868498,0.00169486,-0.00175448,1.48509448,-1.50173936
-2.77038519,2.51234947,-2.54755725,0.64634080,-0.65220209,0.12369295,-0.12531507,0.00295787,-0.00302523,0.11436960,-0.11708329,0.24806104,-0.25134308,0.93761662,-0.95565318,0.00188446,-0.00194745,1.56944220,-1.58559497
-2.76438219,2.66724874,-2.70250012,0.67780617,-0.68332953,0.13213746,-0.13374300,0.00331060,-0.00338093,0.12606611,-0.12895261,0.26456994,-0.26786983,1.00477649,-1.02331885,0.00208081,-0.00214669,1.65070736,-1.66623516
-2.75837919,2.81997514,-2.85507601,0.70750013,-0.71263749,0.14059717,-0.14217886,0.00368213,-0.00375477,0.13842293,-0.14147350,0.28117427,-0.28447472,1.07233892,-1.09130756,0.00228165,-0.00234986,1.72832717,-1.74311094
-2.75237619,2.96974561,-3.00450972,0.73524352,-0.73995493,0.14905471,-0.15060735,0.00406961,-0.00414379,0.15140261,-0.15460473,0.29782115,-0.30110503,1.13993686,-1.15924627,0.00248444,-0.00255431,1.80184580,-1.81578258
-2.74637319,3.11588752,-3.15013794,0.76091200,-0.76516634,0.15750407,-0.15902465,0.00446963,-0.00454447,0.16495479,-0.16829189,0.31446379,-0.31771424,1.20720830,-1.22676716,0.00268638,-0.00275715,1.87092547,-1.88392986
-2.74037019,3.25784626,-3.29141593,0.78443861,-0.78821388,0.16595129,-0.16743920,0.00487825,-0.00495279,0.17901542,-0.18246676,0.33106126,-0.33426168,1.27379904,-1.29351026,0.00288446,-0.00295533,1.93535229,-1.94735703
-2.73436718,3.39518619,-3.42791752,0.80581390,-0.80909720,0.17441478,-0.17587169,0.00529100,-0.00536421,0.19350638,-0.19704688,0.34757780,-0.35071182,1.33936416,-1.35912483,0.00307555,-0.00314566,1.99503657,-2.00599228
-2.72836418,3.52758510,-3.55932880,0.82508359,-0.82787068,0.18292473,-0.18435450,0.00570301,-0.00577379,0.20833530,-0.21193561,0.36398158,-0.36703296,1.40356833,-1.42326967,0.00325649,-0.00332495,2.05000752,-2.05988154
-2.72236118,3.65482244,-3.68543564,0.84234382,-0.84463830,0.19152202,-0.19293040,0.00610903,-0.00617628,0.22339584,-0.22702248,0.38024313,-0.38319569,1.46608502,-1.48561230,0.00342414,-0.00349004,2.10040246,-2.10917700
-2.71635818,3.77676212,-3.80610601,0.85773419,-0.85954640,0.20025629,-0.20165049,0.00650360,-0.00656619,0.23856833,-0.24218400,0.39633348,-0.39917093,1.52659487,-1.54582749,0.00357549,-0.00363797,2.14645119,-2.15412086
-2.71035518,3.89333088,-3.92126820,0.87142889,-0.87277458,0.20918345,-0.21057162,0.00688111,-0.00693796,0.25372096,-0.25728501,0.41222212,-0.41492797,1.58478361,-1.60359531,0.00370778,-0.00376600,2.18845625,-2.19502509
-2.70435218,4.00449366,-4.03088622,0.88362643,-0.88452527,0.21836256,-0.21975319,0.00723596,-0.00728604,0.26871137,-0.27218039,0.42787486,-0.43043231,1.64033974,-1.65859918,0.00381853,-0.00387171,2.22677002,-2.23224837
-2.69834917,4.11022741,-4.13493401,0.89453835,-0.89501236,0.22785233,-0.22925356,0.00756269,-0.00760505,0.28338870,-0.28671728,0.44325183,-0.44564374,1.69295260,-1.71052421,0.00390566,-0.00395314,2.26176987,-2.26617120
-2.69234617,4.21049511,-4.23337011,0.90437750,-0.90444952,0.23770723,-0.23912620,0.00785612,-0.00788990,0.29759609,-0.30073775,0.45830565,-0.46051455,1.74231102,-1.75905639,0.00396757,-0.00400877,2.29383264,-2.29717056
-2.68634317,4.30522152,-4.32611431,0.91334641,-0.91303872,0.24797361,-0.24941572,0.00811144,-0.00813594,0.31117358,-0.31408175,0.47297997,-0.47498814,1.78810315,-1.80388282,0.00400313,-0.00403762,2.32330971,-2.32559539
-2.68034017,4.39427223,-4.41302772,0.92162639,-0.92095940,0.25868577,-0.26015409,0.00832441,-0.00833906,0.32396127,-0.32659042,0.48720834,-0.48899800,1.83001763,-1.84469339,0.00401181,-0.00403928,2.35050386,-2.35174396
-2.67433717,4.47743736,-4.49389769,0.92936769,-0.92835902,0.26986239,-0.27135714,0.00849143,-0.00849583,0.33580269,-0.33810946,0.50091370,-0.50246723,1.86774637,-1.88118408,0.00399360,-0.00401388,2.37564907,-2.37584444
-2.66833417,4.55442095,-4.56842840,0.93668132,-0.93534507,0.28150339,-0.28302148,0.00860963,-0.00860356,0.34654833,-0.34849273,0.51400830,-0.51530859,1.90098914,-1.91306192,0.00394907,-0.00396215,2.39889422,-2.39803929
-2.66233117,4.62483678,-4.63623782,0.94363276,-0.94197914,0.29358747,-0.29512229,0.00867698,-0.00866041,0.35605905,-0.35760557,0.52639430,-0.52742514,1.92945984,-1.94005166,0.00387932,-0.00388533,2.42029136,-2.41837434
-2.65632816,4.68821102,-4.69686135,0.95023789,-0.94827319,0.30607041,-0.30761175,0.00869232,-0.00866539,0.36420940,-0.36532812,0.53796482,-0.53871133,1.95289447,-1.96190396,0.00378597,-0.00378517,2.43978908,-2.43679293
-2.65032516,4.74399168,-4.74976205,0.95646125,-0.95418810,0.31888445,-0.32041857,0.00865541,-0.00861844,0.37089069,-0.37155816,0.54860561,-0.54905471,1.97106041,-1.97840470,0.00367106,-0.00366384,2.45723120,-2.45313522
-2.64432216,4.79156444,-4.79434700,0.96221667,-0.95963459,0.33193853,-0.33344850,0.00856693,-0.00852041,0.37601358,-0.37621364,0.55819710,-0.55833802,1.98376676,-1.98938526,0.00353699,-0.00352385,2.47236060,-2.46714267
-2.63831916,4.83027427,-4.82998908,0.96737019,-0.96447638,0.34511974,-0.34658596,0.00842844,-0.00837302,0.37951025,-0.37923460,0.56661698,-0.56644168,1.99087515,-1.99473312,0.00338649,-0.00336801,2.48482818,-2.47846731
-2.63231616,4.85945176,-4.85605311,0.97174517,-0.96853543,0.35829581,-0.35969666,0.00824238,-0.00817884,0.38133598,-0.38058452,0.57374296,-0.57324654,1.99231066,-1.99440228,0.00322244,-0.00319928,2.49420614,-2.48668531
-2.62631316,4.87844299,-4.87192517,0.97512920,-0.97159905,0.37131861,-0.37263132,0.00801196,-0.00794120,0.38147004,-0.38025099,0.57945579,-0.57863690,1.98807215,-1.98842300,0.00304789,-0.00302076,2.50000516,-2.49131412
-2.62031016,4.88664148,-4.87704375,0.97728266,-0.97342843,0.38402862,-0.38523018,0.00774107,-0.00766410,0.37991605,-0.37824577,0.58364250,-0.58250355,1.97824152,-1.97691033,0.00286589,-0.00283551,2.50169445,-2.49183249
-2.61430715,4.88352096,-4.87093125,0.97794844,-0.97376835,0.39626011,-0.39732837,0.00743422,-0.00735209,0.37670152,-0.37460412,0.58619953,-0.58474685,1.96299122,-1.96007074,0.00267943,-0.00264654,2.49872399,-2.48770232
-2.60830415,4.86866721,-4.85322455,0.97686246,-0.97235764,0.40784696,-0.40876164,0.00709636,-0.00701019,0.37187689,-0.36938357,0.58703585,-0.58527978,1.94258976,-1.93820667,0.00249138,-0.00245672,2.49054785,-2.47839156
-2.60230115,4.84180785,-4.82370311,0.97376456,-0.96893991,0.41862884,-0.41937263,0.00673281,-0.00664370,0.36551396,-0.36266216,0.58607594,-0.58403076,1.91740455,-1.91171836,0.00230443,-0.00226868,2.47664768,-2.46339718
-2.59629815,4.80283855,-4.78231358,0.96840932,-0.96327420,0.42845745,-0.42901700,0.00634905,-0.00625812,0.35770381,-0.35453618,0.58326254,-0.58094627,1.88790192,-1.88110287,0.00212102,-0.00208484,2.45655560,-2.44226739
-2.59029515,4.75184458,-4.72918972,0.96057643,-0.95514515,0.43720270,-0.43756950,0.00595066,-0.00585899,0.34855438,-0.34511762,0.57855897,-0.57599313,1.85464408,-1.84695011,0.00194330,-0.00190728,2.42987541,-2.41462229
-2.58429215,4.68911689,-4.66466674,0.95008020,-0.94437231,0.44475840,-0.44492951,0.00554316,-0.00545177,0.33818771,-0.33453131,0.57195119,-0.56916041,1.81828299,-1.80993575,0.00177313,-0.00173780,2.39630164,-2.38017220
-2.57828914,4.61516172,-4.58928962,0.93677797,-0.93081824,0.45104736,-0.45102595,0.00513188,-0.00504172,0.32673708,-0.32291204,0.56344935,-0.56046089,1.77955115,-1.77081132,0.00161202,-0.00157785,2.35563561,-2.33873322
-2.57228614,4.53070362,-4.50381471,0.92057689,-0.91439523,0.45602554,-0.45582122,0.00472185,-0.00463380,0.31434401,-0.31040156,0.55308876,-0.54993203,1.73924959,-1.73039153,0.00146120,-0.00142856,2.30779811,-2.29023931
-2.56628314,4.43668135,-4.40920475,0.90143923,-0.89507021,0.45968515,-0.45931402,0.00431773,-0.00423254,0.30115534,-0.29714576,0.54093040,-0.53763639,1.69823328,-1.68953928,0.00132155,-0.00129076,2.25283829,-2.23475086
-2.56028014,4.33423697,-4.30661712,0.87938562,-0.87286803,0.46205651,-0.46154099,0.00392371,-0.00384204,0.28732048,-0.28329199,0.52706078,-0.52366144,1.65739453,-1.64914876,0.00119368,-0.00116498,2.19093852,-2.17245915
-2.55427714,4.22469823,-4.19738594,0.85449654,-0.84787261,0.46320852,-0.46257691,0.00354345,-0.00346584,0.27298875,-0.26898655,0.51159114,-0.50811882,1.61764475,-1.61012724,0.00107792,-0.00105149,2.12241517,-2.10368697
-2.54827414,4.10955499,-4.08299830,0.82691167,-0.82022634,0.46324779,-0.46253363,0.00318006,-0.00310695,0.25830707,-0.25437253,0.49465606,-0.49114293,1.57989529,-1.57337602,0.00097436,-0.00095029,2.04771527,-2.02888518
-2.54227114,3.99043030,-3.96506557,0.79682748,-0.79012751,0.46231640,-0.46155755,0.00283607,-0.00276776,0.24341787,-0.23958792,0.47641145,-0.47288892,1.54503796,-1.53977127,0.00088287,-0.00086123,1.96740929,-1.94862552
-2.53626813,3.86904712,-3.84529066,0.76449288,-0.75782594,0.46058830,-0.45982593,0.00251340,-0.00245010,0.22845731,-0.22476401,0.45703192,-0.45353016,1.51392587,-1.51014547,0.00080317,-0.00078396,1.88218027,-1.86358979
-2.53026513,3.74719187,-3.72543224,0.73020337,-0.72361713,0.45826461,-0.45754198,0.00221343,-0.00215525,0.21355381,-0.21002410,0.43670764,-0.43325510,1.48735525,-1.48526985,0.00073481,-0.00071798,1.79280976,-1.77455597
-2.52426213,3.62667594,-3.60726725,0.69429368,-0.68783492,0.45556789,-0.45492908,0.00193699,-0.00188394,0.19882684,-0.19548249,0.41564072,-0.41226374,1.46604889,-1.46583869,0.00067724,-0.00066270,1.70016091,-1.68238154
-2.51825913,3.50929643,-3.49255270,0.65712941,-0.65084317,0.45273567,-0.45222421,0.00168440,-0.00163641,0.18438601,-0.18124364,0.39404125,-0.39076375,1.45064179,-1.45245580,0.00062980,-0.00061746,1.60515949,-1.58798468
-2.51225613,3.39679746,-3.38298821,0.61909779,-0.61302657,0.45001344,-0.44967103,0.00145554,-0.00141246,0.17033032,-0.16740169,0.37212309,-0.36896628,1.44166931,-1.44562363,0.00059180,-0.00058152,1.50877317,-1.49232390
-2.50625313,3.29083317,-3.28018021,0.58059799,-0.57478109,0.44764738,-0.44751258,0.00124991,-0.00121154,0.15674769,-0.15403998,0.35009955,-0.34708177,1.43955833,-1.44573538,0.00056249,-0.00055413,1.41199009,-1.39637673
