energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.05702851,5.91192835,0.00523558,0.19190920,0.22333484,2.06969447,0.07990689,0.54778760,0.46673926,2.93681440
0.06303152,5.69746047,0.00461146,0.18693342,0.20841115,1.96662224,0.07908847,0.51388665,0.45993610,2.85991542
0.06903452,5.49192154,0.00404368,0.18182719,0.19475692,1.87097714,0.07831974,0.48275117,0.45267590,2.78314288
0.07503752,5.29531679,0.00353088,0.17659372,0.18233580,1.78233685,0.07758598,0.45425661,0.44488420,2.70697453
0.08104052,5.10757748,0.00307096,0.17124060,0.17110238,1.70030422,0.07687454,0.42825530,0.43650198,2.63179851
0.08704352,4.92858241,0.00266123,0.16578059,0.16100520,1.62451226,0.07617513,0.40458569,0.42748865,2.55792219
0.09304652,4.75817984,0.00229855,0.16023216,0.15198946,1.55462680,0.07547993,0.38308138,0.41782441,2.48558459
0.09904952,4.59620963,0.00197949,0.15461969,0.14399935,1.49034721,0.07478350,0.36357942,0.40751196,2.41497180
0.10505253,4.44252503,0.00170047,0.14897326,0.13698007,1.43140570,0.07408257,0.34592793,0.39657727,2.34623439
0.11105553,4.29701378,0.00145782,0.14332823,0.13087946,1.37756565,0.07337569,0.32999269,0.38506975,2.27950635
0.11705853,4.15961810,0.00124796,0.13772450,0.12564928,1.32861957,0.07266278,0.31566269,0.37306167,2.21492427
0.12306153,4.03035300,0.00106743,0.13220565,0.12124620,1.28438693,0.07194467,0.30285453,0.36064689,2.15264607
0.12906453,3.90932231,0.00091297,0.12681790,0.11763242,1.24471229,0.07122268,0.29151547,0.34793915,2.09286827
0.13506753,3.79673198,0.00078155,0.12160907,0.11477611,1.20946401,0.07049820,0.28162521,0.33506983,2.03584083
0.14107054,3.69289979,0.00067043,0.11662751,0.11265159,1.17853347,0.06977244,0.27319637,0.32218538,1.98187875
0.14707354,3.59826090,0.00057714,0.11192115,0.11123925,1.15183501,0.06904629,0.26627353,0.30944455,1.93136969
0.15307654,3.51336843,0.00049951,0.10753669,0.11052534,1.12930621,0.06832025,0.26093101,0.29701541,1.88477704
0.15907954,3.43888854,0.00043564,0.10351888,0.11050149,1.11090837,0.06759465,0.25726930,0.28507233,1.84263777
0.16508254,3.37558931,0.00038390,0.09991000,0.11116405,1.09662686,0.06686983,0.25541029,0.27379285,1.80555512
0.17108554,3.32432299,0.00034292,0.09674953,0.11251319,1.08647080,0.06614658,0.25549136,0.26335462,1.77418576
0.17708854,3.28600156,0.00031152,0.09407384,0.11455175,1.08047180,0.06542651,0.25765846,0.25393237,1.74922178
0.18309155,3.26156539,0.00028876,0.09191608,0.11728392,1.07868118,0.06471259,0.26205838,0.24569478,1.73136792
0.18909455,3.25194565,0.00027382,0.09030608,0.12071360,1.08116555,0.06400951,0.26883040,0.23880153,1.72131462
0.19509755,3.25802107,0.00026604,0.08927021,0.12484255,1.08800028,0.06332411,0.27809748,0.23340026,1.71970787
0.20110055,3.28057034,0.00026489,0.08883127,0.12966841,1.09926098,0.06266564,0.28995754,0.22962359,1.72711699
0.20710355,3.32022156,0.00026991,0.08900821,0.13518254,1.11501298,0.06204585,0.30447472,0.22758616,1.74400159
0.21310655,3.37740086,0.00028070,0.08981581,0.14136789,1.13529920,0.06147895,0.32167142,0.22738169,1.77067922
0.21910955,3.45228229,0.00029692,0.09126416,0.14819680,1.16012664,0.06098139,0.34152107,0.22908026,1.80729522
0.22511256,3.54474151,0.00031825,0.09335812,0.15562914,1.18945247,0.06057140,0.36394224,0.23272557,1.85379631
0.23111556,3.65431578,0.00034439,0.09609652,0.16361062,1.22317014,0.06026845,0.38879428,0.23833263,1.90990944
0.23711856,3.78017274,0.00037502,0.09947145,0.17207159,1.26109659,0.06009249,0.41587486,0.24588567,1.97512720
0.24312156,3.92109035,0.00040984,0.10346740,0.18092635,1.30296132,0.06006310,0.44491950,0.25533656,2.04870096
0.24912456,4.07544977,0.00044849,0.10806045,0.19007315,1.34839820,0.06019863,0.47560351,0.26660380,2.12964258
0.25512756,4.24124280,0.00049060,0.11321761,0.19939486,1.39694084,0.06051523,0.50754608,0.27957213,2.21673511
0.26113057,4.41609455,0.00053578,0.11889620,0.20876043,1.44802200,0.06102596,0.54031686,0.29409295,2.30855273
0.26713357,4.59730153,0.00058358,0.12504349,0.21802712,1.50097756,0.06174000,0.57344458,0.30998562,2.40348934
0.27313657,4.78188447,0.00063352,0.13159659,0.22704340,1.55505521,0.06266195,0.60642775,0.32703958,2.49979531
0.27913957,4.96665448,0.00068509,0.13848258,0.23565253,1.60942763,0.06379128,0.63874687,0.34501741,2.59562104
0.28514257,5.14829032,0.00073773,0.14561904,0.24369664,1.66321008,0.06512195,0.66987799,0.36365883,2.68906578
0.29114557,5.32342419,0.00079088,0.15291481,0.25102107,1.71548153,0.06664234,0.69930689,0.38268551,2.77823004
0.29714857,5.48873251,0.00084391,0.16027111,0.25747900,1.76530867,0.06833521,0.72654352,0.40180654,2.86126934
0.30315158,5.64102831,0.00089620,0.16758306,0.26293588,1.81177176,0.07017807,0.75113597,0.42072463,2.93644729
0.30915458,5.77735138,0.00094711,0.17474129,0.26727372,1.85399122,0.07214359,0.77268364,0.43914269,3.00218577
0.31515758,5.89505241,0.00099599,0.18163404,0.27039483,1.89115372,0.07420030,0.79084879,0.45677059,3.05711018
0.32116058,5.99186784,0.00104220,0.18814920,0.27222503,1.92253680,0.07631340,0.80536619,0.47333202,3.10008802
0.32716358,6.06598213,0.00108512,0.19417671,0.27271595,1.94753067,0.07844572,0.81605051,0.48857113,3.13025909
0.33316658,6.11607523,0.00112414,0.19961090,0.27184658,1.96565644,0.08055879,0.82280092,0.50225866,3.14705639
0.33916958,6.14135333,0.00115870,0.20435287,0.26962381,1.97657991,0.08261392,0.82560300,0.51419748,3.15021687
0.34517259,6.14156195,0.00118831,0.20831283,0.26608202,1.98012035,0.08457332,0.82452773,0.52422724,3.13978191
0.35117559,6.11698111,0.00121251,0.21141229,0.26128182,1.97625395,0.08640121,0.81972772,0.53222796,3.11608768
0.35717859,6.06840328,0.00123097,0.21358603,0.25530786,1.96511188,0.08806482,0.81143083,0.53812235,3.07974613
0.36318159,5.99709522,0.00124342,0.21478386,0.24826604,1.94697302,0.08953531,0.79993148,0.54187699,3.03161757
0.36918459,5.90474593,0.00124970,0.21497197,0.24028006,1.92225191,0.09078855,0.78558009,0.54350195,2.97277646
0.37518759,5.79340300,0.00124981,0.21413394,0.23148767,1.89148233,0.09180568,0.76877107,0.54304919,2.90447180
0.38119060,5.66540035,0.00124385,0.21227137,0.22203655,1.85529740,0.09257355,0.74992989,0.54060958,2.82808413
0.38719360,5.52328045,0.00123211,0.20940395,0.21208035,1.81440699,0.09308485,0.72949972,0.53630870,2.74508095
0.39319660,5.36971434,0.00121504,0.20556915,0.20177464,1.76957355,0.09333816,0.70792827,0.53030167,2.65697236
0.39919960,5.20742265,0.00119326,0.20082143,0.19127328,1.72158721,0.09333768,0.68565524,0.52276706,2.56526875
0.40520260,5.03910056,0.00116760,0.19523092,0.18072508,1.67124140,0.09309283,0.66310088,0.51390026,2.47144211
0.41120560,4.86734962,0.00113912,0.18888183,0.17027104,1.61930979,0.09261773,0.64065604,0.50390659,2.37689217
0.41720860,4.69461864,0.00110908,0.18187036,0.16004203,1.56652553,0.09193052,0.61867413,0.49299434,2.28291846
0.42321161,4.52315560,0.00107901,0.17430241,0.15015714,1.51356371,0.09105263,0.59746495,0.48136814,2.19069908
0.42921461,4.35497193,0.00105067,0.16629108,0.14072260,1.46102746,0.09000808,0.57729091,0.46922302,2.10127634
0.43521761,4.19181981,0.00102612,0.15795402,0.13183125,1.40943838,0.08882279,0.55836529,0.45673918,2.01554946
0.44122061,4.03518277,0.00100771,0.14941083,0.12356254,1.35923146,0.08752398,0.54085272,0.44407804,1.93427404
0.44722361,3.88627909,0.00099810,0.14078046,0.11598300,1.31075463,0.08613973,0.52487162,0.43137941,1.85806754
0.45322661,3.74607695,0.00100025,0.13217887,0.10914709,1.26427270,0.08469870,0.51049834,0.41876008,1.78742015
0.45922961,3.61531981,0.00101750,0.12371688,0.10309834,1.21997555,0.08323006,0.49777278,0.40631382,1.72270979
0.46523262,3.49456011,0.00105351,0.11549839,0.09787066,1.17798969,0.08176359,0.48670499,0.39411269,1.66422024
0.47123562,3.38419891,0.00111230,0.10761890,0.09348979,1.13839279,0.08032994,0.47728241,0.38220959,1.61216090
0.47723862,3.28452882,0.00119824,0.10016446,0.08997474,1.10123009,0.07896109,0.46947731,0.37064177,1.56668707
0.48324162,3.19577765,0.00131601,0.09321102,0.08733916,1.06653179,0.07769084,0.46325405,0.35943520,1.52791931
0.48924462,3.11815004,0.00147060,0.08682412,0.08559251,1.03433039,0.07655542,0.45857566,0.34860929,1.49596083
0.49524762,3.05186449,0.00166723,0.08105892,0.08474110,1.00467687,0.07559393,0.45540943,0.33818187,1.47091187
0.50125063,2.99718365,0.00191130,0.07596051,0.08478875,0.97765477,0.07484882,0.45373131,0.32817387,1.45288025
0.50725363,2.95443579,0.00220828,0.07156447,0.08573720,0.95339123,0.07436606,0.45352879,0.31861359,1.44198751
0.51325663,2.92402634,0.00256356,0.06789754,0.08758619,0.93206427,0.07419506,0.45480212,0.30954016,1.43837048
0.51925963,2.90643842,0.00298235,0.06497832,0.09033316,0.91390564,0.07438836,0.45756396,0.30100597,1.44217812
0.52526263,2.90222234,0.00346950,0.06281808,0.09397269,0.89919907,0.07500078,0.46183747,0.29307798,1.45356393
0.53126563,2.91197439,0.00402923,0.06142140,0.09849558,0.88827364,0.07608837,0.46765295,0.28583772,1.47267454
0.53726863,2.93630590,0.00466502,0.06078673,0.10388772,0.88149262,0.07770680,0.47504329,0.27938008,1.49963507
0.54327164,2.97580424,0.00537929,0.06090683,0.11012880,0.87923798,0.07990949,0.48403862,0.27381087,1.53453222
0.54927464,3.03098763,0.00617319,0.06176900,0.11719083,0.88189146,0.08274540,0.49466034,0.26924328,1.57739613
0.55527764,3.10225624,0.00704639,0.06335512,0.12503666,0.88981292,0.08625658,0.50691509,0.26579359,1.62818201
0.56128064,3.18984219,0.00799686,0.06564158,0.13361855,0.90331709,0.09047558,0.52078890,0.26357619,1.68675271
0.56728364,3.29376108,0.00902065,0.06859904,0.14287687,0.92264981,0.09542285,0.53624191,0.26269831,1.75286313
0.57328664,3.41376791,0.01011176,0.07219210,0.15273905,0.94796512,0.10110429,0.55320410,0.26325476,1.82614753
0.57928964,3.54931976,0.01126208,0.07637898,0.16311876,0.97930431,0.10750897,0.57157212,0.26532298,1.90611035
0.58529265,3.69954764,0.01246130,0.08111118,0.17391563,1.01657829,0.11460735,0.59120762,0.26895862,1.99212131
0.59129565,3.86323936,0.01369700,0.08633327,0.18501528,1.05955415,0.12234992,0.61193703,0.27419205,2.08341497
0.59729865,4.03883485,0.01495476,0.09198283,0.19629001,1.10784704,0.13066654,0.63355304,0.28102583,2.17909525
0.60330165,4.22443482,0.01621838,0.09799061,0.20760001,1.16091789,0.13946646,0.65581757,0.28943344,2.27814456
0.60930465,4.41782320,0.01747014,0.10428096,0.21879511,1.21807758,0.14863909,0.67846636,0.29935927,2.37943775
0.61530765,4.61650304,0.01869120,0.11077263,0.22971720,1.27849750,0.15805570,0.70121471,0.31071996,2.48176017
0.62131066,4.81774512,0.01986206,0.11737978,0.24020315,1.34122650,0.16757174,0.72376453,0.32340695,2.58382969
0.62731366,5.01864792,0.02096299,0.12401349,0.25008829,1.40521375,0.17703006,0.74581206,0.33729019,2.68432183
0.63331666,5.21620714,0.02197465,0.13058347,0.25921025,1.46933662,0.18626469,0.76705628,0.35222282,2.78189758
0.63931966,5.40739240,0.02287856,0.13700008,0.26741319,1.53243276,0.19510523,0.78720748,0.36804660,2.87523291
0.64532266,5.58922869,0.02365775,0.14317664,0.27455213,1.59333488,0.20338154,0.80599571,0.38459774,2.96304940
0.65132566,5.75887953,0.02429718,0.14903185,0.28049745,1.65090702,0.21092875,0.82317890,0.40171297,3.04414512
0.65732866,5.91372892,0.02478433,0.15449221,0.28513911,1.70408065,0.21759219,0.83855012,0.41923539,3.11742491
0.66333167,6.05145911,0.02510950,0.15949453,0.28839072,1.75188909,0.22323221,0.85194395,0.43701983,3.18192935
0.66933467,6.17012116,0.02526622,0.16398819,0.29019304,1.79349866,0.22772861,0.86324148,0.45493751,3.23686153
0.67533767,6.26819562,0.02525139,0.16793712,0.29051691,1.82823533,0.23098451,0.87237390,0.47287957,3.28161094
0.68134067,6.34464098,0.02506545,0.17132146,0.28936541,1.85560546,0.23292954,0.87932438,0.49075939,3.31577376
0.68734367,6.39892791,0.02471229,0.17413870,0.28677510,1.87530986,0.23352218,0.88412831,0.50851350,3.33916883
0.69334667,6.43105785,0.02419919,0.17640429,0.28281635,1.88725046,0.23275119,0.88687171,0.52610090,3.35184880
0.69934967,6.44156511,0.02353650,0.17815163,0.27759260,1.89152938,0.23063604,0.88768794,0.54350105,3.35410594
0.70535268,6.43150236,0.02273735,0.17943133,0.27123858,1.88844038,0.22722642,0.88675276,0.56071029,3.34647211
0.71135568,6.40240977,0.02181720,0.18030995,0.26391763,1.87845329,0.22260073,0.88427800,0.57773709,3.32971287
0.71735868,6.35626902,0.02079334,0.18086799,0.25581799,1.86219205,0.21686377,0.88050390,0.59459637,3.30481536
0.72336168,6.29544374,0.01968438,0.18119738,0.24714838,1.84040756,0.21014359,0.87569064,0.61130301,3.27297022
0.72936468,6.22260852,0.01850967,0.18139842,0.23813285,1.81394653,0.20258779,0.87010917,0.62786522,3.23554759
0.73536768,6.14066906,0.01728878,0.18157639,0.22900524,1.78371788,0.19435926,0.86403191,0.64427792,3.19406769
0.74137069,6.05267628,0.01604095,0.18183789,0.22000320,1.75065824,0.18563165,0.85772343,0.66051670,3.15016655
0.74737369,5.96173736,0.01478465,0.18228706,0.21136224,1.71569802,0.17658471,0.85143183,0.67653265,3.10555750
0.75337669,5.87092684,0.01353714,0.18302190,0.20330979,1.67972953,0.16739957,0.84538080,0.69224859,3.06198945
0.75937969,5.78320049,0.01231414,0.18413070,0.19605949,1.64357855,0.15825426,0.83976295,0.70755674,3.02120294
0.76538269,5.70131489,0.01112955,0.18568888,0.18980598,1.60798024,0.14931946,0.83473447,0.72231836,2.98488494
0.77138569,5.62775495,0.00999532,0.18775625,0.18472023,1.57356038,0.14075469,0.83041138,0.73636517,2.95462379
0.77738869,5.56467135,0.00892132,0.19037490,0.18094552,1.54082237,0.13270501,0.82686750,0.74950279,2.93186540
0.78339170,5.51382963,0.00791534,0.19356765,0.17859428,1.51014023,0.12529822,0.82413402,0.76151597,2.91787199
0.78939470,5.47657183,0.00698314,0.19733726,0.17774565,1.48175746,0.11864268,0.82220073,0.77217546,2.91368466
0.79539770,5.45379137,0.00612860,0.20166637,0.17844406,1.45579151,0.11282579,0.82101877,0.78124616,2.92009082
0.80140070,5.44592144,0.00535390,0.20651813,0.18069856,1.43224321,0.10791302,0.82050455,0.78849617,2.93759773
0.80740370,5.45293658,0.00465968,0.21183750,0.18448309,1.41101034,0.10394759,0.82054486,0.79370639,2.96641305
0.81340670,5.47436700,0.00404536,0.21755315,0.18973762,1.39190454,0.10095073,0.82100259,0.79668007,3.00643313
0.81940970,5.50932471,0.00350934,0.22357991,0.19637001,1.37467051,0.09892247,0.82172300,0.79725187,3.05723979
0.82541271,5.55654043,0.00304930,0.22982154,0.20425867,1.35900650,0.09784294,0.82254020,0.79529605,3.11810585
0.83141571,5.61441000,0.00266243,0.23617391,0.21325579,1.34458520,0.09767413,0.82328355,0.79073338,3.18800969
0.83741871,5.68104880,0.00234569,0.24252825,0.22319123,1.33107402,0.09836208,0.82378374,0.78353629,3.26565861
0.84342171,5.75435277,0.00209602,0.24877441,0.23387682,1.31815411,0.09983938,0.82387846,0.77373232,3.34952065
0.84942471,5.83206423,0.00191052,0.25480414,0.24511097,1.30553736,0.10202797,0.82341746,0.76140545,3.43786415
0.85542771,5.91184082,0.00178663,0.26051406,0.25668361,1.29298090,0.10484215,0.82226689,0.74669546,3.52880410
0.86143072,5.99132582,0.00172224,0.26580839,0.26838115,1.28029870,0.10819176,0.82031292,0.72979531,3.62035390
0.86743372,6.06821786,0.00171577,0.27060127,0.27999147,1.26737005,0.11198541,0.81746456,0.71094669,3.71048114
0.87343672,6.14033821,0.00176620,0.27481864,0.29130871,1.25414476,0.11613359,0.81365578,0.69043401,3.79716559
0.87943972,6.20569375,0.00187311,0.27839966,0.30213777,1.24064514,0.12055178,0.80884682,0.66857702,3.87845752
0.88544272,6.26253362,0.00203659,0.28129759,0.31229844,1.22696471,0.12516323,0.80302483,0.64572254,3.95253437
0.89144572,6.30939792,0.00225723,0.28348019,0.32162893,1.21326401,0.12990148,0.79620379,0.62223540,4.01775387
0.89744872,6.34515687,0.00253594,0.28492965,0.32998881,1.19976351,0.13471237,0.78842379,0.59848913,4.07270156
0.90345173,6.36903888,0.00287387,0.28564203,0.33726122,1.18673415,0.13955562,0.77974964,0.57485661,4.11623113
0.90945473,6.38064680,0.00327220,0.28562636,0.34335432,1.17448576,0.14440580,0.77026886,0.55170099,4.14749606
0.91545773,6.37996147,0.00373195,0.28490340,0.34820199,1.16335383,0.14925269,0.76008915,0.52936714,4.16597133
0.92146073,6.36733254,0.00425380,0.28350415,0.35176372,1.15368502,0.15410092,0.74933513,0.50817383,4.17146460
0.92746373,6.34345699,0.00483784,0.28146815,0.35402382,1.14582215,0.15896911,0.73814481,0.48840685,4.16411640
0.93346673,6.30934611,0.00548339,0.27884182,0.35498996,1.14008900,0.16388825,0.72666543,0.47031318,4.14438959
0.93946973,6.26628239,0.00618878,0.27567661,0.35469117,1.13677563,0.16889962,0.71504914,0.45409630,4.11304853
0.94547274,6.21576828,0.00695116,0.27202740,0.35317539,1.13612497,0.17405230,0.70344845,0.43991274,4.07112911
0.95147574,6.15946900,0.00776640,0.26795085,0.35050681,1.13832095,0.17940028,0.69201172,0.42786997,4.01990086
0.95747874,6.09915188,0.00862895,0.26350415,0.34676298,1.14347914,0.18499943,0.68087877,0.41802549,3.96082294
0.96348174,6.03662512,0.00953179,0.25874378,0.34203194,1.15164010,0.19090448,0.67017700,0.41038734,3.89549571
0.96948474,5.97367835,0.01046648,0.25372469,0.33640949,1.16276600,0.19716607,0.66001801,0.40491584,3.82560999
0.97548774,5.91202777,0.01142318,0.24849966,0.32999671,1.17674072,0.20382811,0.65049502,0.40152663,3.75289590
0.98149075,5.85326785,0.01239085,0.24311894,0.32289772,1.19337362,0.21092553,0.64168130,0.40009482,3.67907321
0.98749375,5.79883166,0.01335742,0.23763017,0.31521793,1.21240682,0.21848253,0.63362948,0.40046034,3.60580485
0.99349675,5.74996076,0.01431007,0.23207844,0.30706259,1.23352585,0.22651142,0.62637217,0.40243417,3.53465513
0.99949975,5.70768568,0.01523554,0.22650659,0.29853583,1.25637316,0.23501209,0.61992350,0.40580542,3.46705384
1.00550275,5.67281683,0.01612050,0.22095559,0.28974004,1.28056391,0.24397199,0.61428176,0.41034900,3.40426696
1.01150575,5.64594554,0.01695193,0.21546498,0.28077556,1.30570327,0.25336682,0.60943292,0.41583369,3.34737465
1.01750875,5.62745399,0.01771750,0.21007336,0.27174064,1.33140441,0.26316161,0.60535479,0.42203030,3.29725649
1.02351176,5.61753280,0.01840598,0.20481882,0.26273157,1.35730621,0.27331217,0.60202167,0.42871977,3.25458402
1.02951476,5.61620430,0.01900757,0.19973922,0.25384287,1.38308972,0.28376683,0.59940914,0.43570080,3.21981991
1.03551776,5.62334959,0.01951421,0.19487248,0.24516748,1.40849255,0.29446833,0.59749871,0.44279673,3.19322329
1.04152076,5.63873728,0.01991982,0.19025654,0.23679681,1.43332045,0.30535565,0.59628209,0.44986158,3.17486023
1.04752376,5.66205194,0.02022053,0.18592928,0.22882068,1.45745523,0.31636569,0.59576478,0.45678479,3.16461851
1.05352676,5.69292050,0.02041469,0.18192814,0.22132699,1.48085889,0.32743480,0.59596877,0.46349458,3.16222557
1.05952976,5.73093501,0.02050295,0.17828964,0.21440116,1.50357346,0.33849989,0.59693419,0.46995984,3.16726852
1.06553277,5.77567076,0.02048815,0.17504867,0.20812531,1.52571678,0.34949927,0.59871981,0.47619026,3.17921541
1.07153577,5.82669888,0.02037519,0.17223765,0.20257709,1.54747428,0.36037307,0.60140232,0.48223496,3.19743652
1.07753877,5.88359325,0.02017080,0.16988557,0.19782841,1.56908741,0.37106337,0.60507443,0.48817940,3.22122515
1.08354177,5.94593183,0.01988325,0.16801698,0.19394386,1.59083914,0.38151396,0.60984195,0.49414089,3.24981697
1.08954477,6.01329282,0.01952206,0.16665095,0.19097906,1.61303749,0.39166996,0.61581987,0.50026271,3.28240771
1.09554777,6.08524662,0.01909763,0.16580004,0.18897893,1.63599777,0.40147728,0.62312770,0.50670718,3.31816860
1.10155078,6.16134462,0.01862089,0.16546937,0.18797603,1.66002460,0.41088204,0.63188439,0.51364791,3.35625961
1.10755378,6.24110599,0.01810298,0.16565587,0.18798893,1.68539438,0.41983008,0.64220275,0.52126155,3.39584051
1.11355678,6.32400401,0.01755492,0.16634761,0.18902085,1.71233919,0.42826660,0.65418407,0.52971929,3.43607984
1.11955978,6.40945311,0.01698729,0.16752352,0.19105855,1.74103265,0.43613602,0.66791269,0.53917856,3.47616231
1.12556278,6.49679794,0.01641003,0.16915322,0.19407158,1.77157844,0.44338211,0.68345117,0.54977512,3.51529488
1.13156578,6.58530572,0.01583225,0.17119725,0.19801196,1.80400176,0.44994842,0.70083588,0.56161597,3.55271222
1.13756878,6.67416268,0.01526203,0.17360762,0.20281432,1.83824404,0.45577889,0.72007346,0.57477319,3.58768195
1.14357179,6.76247534,0.01470636,0.17632860,0.20839659,1.87416100,0.46081883,0.74113811,0.58927913,3.61951028
1.14957479,6.84927713,0.01417111,0.17929790,0.21466109,1.91152392,0.46501605,0.76396993,0.60512293,3.64754839
1.15557779,6.93354053,0.01366097,0.18244807,0.22149632,1.95002402,0.46832208,0.78847417,0.62224869,3.67120007
1.16158079,7.01419458,0.01317950,0.18570817,0.22877906,1.98927959,0.47069349,0.81452178,0.64055517,3.68993069
1.16758379,7.09014748,0.01272919,0.18900561,0.23637698,2.02884569,0.47209325,0.84195084,0.65989727,3.70327766
1.17358679,7.16031366,0.01231148,0.19226817,0.24415166,2.06822578,0.47249195,0.87056928,0.68008898,3.71086225
1.17958979,7.22364457,0.01192689,0.19542593,0.25196180,2.10688505,0.47186893,0.90015841,0.70090792,3.71240253
1.18559280,7.27916212,0.01157509,0.19841338,0.25966667,2.14426496,0.47021320,0.93047760,0.72210129,3.70772700
1.19159580,7.32599380,0.01125500,0.20117121,0.26712961,2.17979857,0.46752426,0.96126967,0.74339287,3.69678836
1.19759880,7.36340821,0.01096486,0.20364806,0.27422152,2.21292626,0.46381258,0.99226702,0.76449107,3.67967678
1.20360180,7.39084971,0.01070239,0.20580201,0.28082407,2.24311142,0.45910002,1.02319835,0.78509763,3.65663201
1.20960480,7.40797108,0.01046483,0.20760164,0.28683279,2.26985585,0.45341996,1.05379566,0.80491668,3.62805353
1.21560780,7.41466289,0.01024913,0.20902690,0.29215966,2.29271439,0.44681736,1.08380140,0.82366393,3.59450817
1.22161081,7.41107839,0.01005200,0.21006946,0.29673527,2.31130854,0.43934858,1.11297558,0.84107564,3.55673450
1.22761381,7.39765303,0.00987005,0.21073275,0.30051047,2.32533874,0.43108123,1.14110243,0.85691706,3.51564343
1.23361681,7.37511769,0.00969996,0.21103153,0.30345731,2.33459505,0.42209388,1.16799658,0.87099007,3.47231485
1.23961981,7.34450481,0.00953858,0.21099122,0.30556952,2.33896595,0.41247566,1.19350830,0.88313981,3.42798970
1.24562281,7.30714693,0.00938308,0.21064675,0.30686222,2.33844494,0.40232590,1.21752772,0.89326001,3.38405768
1.25162581,7.26466737,0.00923107,0.21004127,0.30737108,2.33313491,0.39175366,1.23998790,0.90129687,3.34204042
1.25762881,7.21896266,0.00908077,0.20922459,0.30715090,2.32324998,0.38087718,1.26086633,0.90725139,3.30357031
1.26363182,7.17217700,0.00893111,0.20825150,0.30627367,2.30911471,0.36982321,1.28018514,0.91118010,3.27036523
1.26963482,7.12666869,0.00878181,0.20718001,0.30482616,2.29116066,0.35872622,1.29800962,0.91319402,3.24419956
1.27563782,7.08496903,0.00863348,0.20606965,0.30290716,2.26992021,0.34772743,1.31444539,0.91345608,3.22687175
1.28164082,7.04973418,0.00848766,0.20497976,0.30062445,2.24601774,0.33697358,1.32963399,0.91217693,3.22016905
1.28764382,7.02369060,0.00834683,0.20396796,0.29809156,2.22015819,0.32661545,1.34374734,0.90960932,3.22582987
1.29364682,7.00957493,0.00821436,0.20308875,0.29542450,2.19311320,0.31680607,1.35698094,0.90604122,3.24550422
1.29964982,7.01006917,0.00809446,0.20239231,0.29273840,2.16570493,0.30769861,1.36954626,0.90178778,3.28071310
1.30565283,7.02773237,0.00799205,0.20192348,0.29014434,2.13878791,0.29944395,1.38166245,0.89718239,3.33280721
1.31165583,7.06492998,0.00791260,0.20172096,0.28774626,2.11322907,0.29218786,1.39354765,0.89256713,3.40292608
1.31765883,7.12376234,0.00786197,0.20181669,0.28563816,2.08988634,0.28606795,1.40541014,0.88828266,3.49195823
1.32366183,7.20599389,0.00784615,0.20223539,0.28390157,2.06958623,0.28121032,1.41743969,0.88465790,3.60050351
1.32966483,7.31298489,0.00787102,0.20299423,0.28260335,2.05310075,0.27772602,1.42979922,0.88199981,3.72883868
1.33566783,7.44562758,0.00794214,0.20410264,0.28179393,2.04112417,0.27570747,1.44261713,0.88058332,3.87688735
1.34167084,7.60428902,0.00806446,0.20556220,0.28150591,2.03425030,0.27522487,1.45598043,0.88064183,4.04419576
1.34767384,7.78876270,0.00824205,0.20736660,0.28175314,2.03295073,0.27632274,1.46992901,0.88235851,4.22991547
1.35367684,7.99823137,0.00847793,0.20950165,0.28253028,2.03755487,0.27901683,1.48445111,0.88585856,4.43279454
1.35967984,8.23124334,0.00877381,0.21194534,0.28381282,2.04823252,0.28329147,1.49948030,0.89120284,4.65117815
1.36568284,8.48570431,0.00912999,0.21466804,0.28555764,2.06497965,0.28909753,1.51489396,0.89838305,4.88301996
1.37168584,8.75888675,0.00954519,0.21763269,0.28770399,2.08760828,0.29635123,1.53051367,0.90731876,5.12590475
1.37768884,9.04745814,0.01001654,0.22079511,0.29017502,2.11574115,0.30493382,1.54610732,0.91785640,5.37708294
1.38369185,9.34752909,0.01053954,0.22410454,0.29287977,2.14881179,0.31469235,1.56139323,0.92977063,5.63351685
1.38969485,9.65472134,0.01110812,0.22750423,0.29571553,2.18607063,0.32544154,1.57604626,0.94276794,5.89193819
1.39569785,9.96425519,0.01171477,0.23093228,0.29857064,2.22659737,0.33696684,1.58970572,0.95649280,6.14891577
1.40170085,10.27105463,0.01235069,0.23432265,0.30132755,2.26931970,0.34902865,1.60198519,0.97053612,6.40093168
1.40770385,10.56986776,0.01300602,0.23760646,0.30386620,2.31303827,0.36136763,1.61248388,0.98444600,6.64446381
1.41370685,10.85539895,0.01367007,0.24071337,0.30606746,2.35645734,0.37371097,1.62079923,0.99774052,6.87607214
1.41970985,11.12244865,0.01433162,0.24357325,0.30781661,2.39822029,0.38577942,1.62654049,1.00992213,7.09248561
1.42571286,11.36605575,0.01497921,0.24611792,0.30900681,2.43694896,0.39729489,1.62934264,1.02049327,7.29068653
1.43171586,11.58163714,0.01560150,0.24828299,0.30954225,2.47128531,0.40798827,1.62888018,1.02897255,7.46798901
1.43771886,11.76511884,0.01618749,0.25000971,0.30934112,2.49993398,0.41760728,1.62488027,1.03491099,7.62210838
1.44372186,11.91305322,0.01672691,0.25124680,0.30833796,2.52170386,0.42592384,1.61713443,1.03790751,7.75121845
