energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.34567284,2.99056990,0.00299125,0.14550471,0.61492570,2.24418760,0.29820639,0.00000000,0.26646644,0.21894571
-5.33966983,2.89209433,0.00287634,0.14345967,0.58750825,2.16592408,0.28485562,0.00000000,0.25879435,0.21376377
-5.33366683,2.78609172,0.00274839,0.14107749,0.55848335,2.08171306,0.27138847,0.00000000,0.25021858,0.20807065
-5.32766383,2.67411118,0.00260985,0.13839912,0.52826362,1.99279130,0.25792983,0.00000000,0.24090502,0.20195127
-5.32166083,2.55773911,0.00246339,0.13546754,0.49726792,1.90042622,0.24460109,0.00000000,0.23102503,0.19549421
-5.31565783,2.43854953,0.00231184,0.13232598,0.46590838,1.80587753,0.23151574,0.00000000,0.22075029,0.18878842
-5.30965483,2.31805967,0.00215808,0.12901636,0.43457875,1.71036270,0.21877571,0.00000000,0.21024817,0.18192027
-5.30365183,2.19769250,0.00200500,0.12557808,0.40364444,1.61502737,0.20646865,0.00000000,0.19967779,0.17497105
-5.29764882,2.07874761,0.00185544,0.12204721,0.37343458,1.52092204,0.19466626,0.00000000,0.18918681,0.16801524
-5.29164582,1.96238125,0.00171213,0.11845611,0.34423632,1.42898534,0.18342352,0.00000000,0.17890915,0.16111937
-5.28564282,1.84959560,0.00157766,0.11483349,0.31629125,1.34003429,0.17277903,0.00000000,0.16896358,0.15434160
-5.27963982,1.74123691,0.00145443,0.11120489,0.28979409,1.25476120,0.16275614,0.00000000,0.15945325,0.14773196
-5.27363682,1.63800177,0.00134465,0.10759348,0.26489327,1.17373668,0.15336480,0.00000000,0.15046596,0.14133321
-5.26763382,1.54044996,0.00125032,0.10402119,0.24169327,1.09741782,0.14460396,0.00000000,0.14207509,0.13518213
-5.26163082,1.44902265,0.00117322,0.10050994,0.22025836,1.02616047,0.13646432,0.00000000,0.13434110,0.12931119
-5.25562781,1.36406381,0.00111491,0.09708297,0.20061736,0.96023442,0.12893118,0.00000000,0.12731332,0.12375039
-5.24962481,1.28584332,0.00107674,0.09376616,0.18276908,0.89984003,0.12198723,0.00000000,0.12103189,0.11852910
-5.24362181,1.21457994,0.00105983,0.09058918,0.16668801,0.84512519,0.11561510,0.00000000,0.11552973,0.11367784
-5.23761881,1.15046239,0.00106511,0.08758634,0.15233010,0.79620151,0.10979951,0.00000000,0.11083430,0.10922974
-5.23161581,1.09366753,0.00109329,0.08479723,0.13963810,0.75315851,0.10452892,0.00000000,0.10696905,0.10522169
-5.22561281,1.04437438,0.00114489,0.08226690,0.12854641,0.71607530,0.09979662,0.00000000,0.10395450,0.10169496
-5.21960980,1.00277333,0.00122020,0.08004564,0.11898531,0.68502918,0.09560121,0.00000000,0.10180888,0.09869538
-5.21360680,0.96907045,0.00131929,0.07818837,0.11088426,0.66010075,0.09194651,0.00000000,0.10054821,0.09627294
-5.20760380,0.94348663,0.00144198,0.07675357,0.10417453,0.64137565,0.08884099,0.00000000,0.10018605,0.09448087
-5.20160080,0.92625219,0.00158786,0.07580184,0.09879091,0.62894310,0.08629665,0.00000000,0.10073277,0.09337426
-5.19559780,0.91759744,0.00175622,0.07539415,0.09467280,0.62289156,0.08432766,0.00000000,0.10219454,0.09300823
-5.18959480,0.91773999,0.00194607,0.07558978,0.09176468,0.62330209,0.08294875,0.00000000,0.10457211,0.09343577
-5.18359180,0.92686993,0.00215610,0.07644412,0.09001614,0.63024009,0.08217348,0.00000000,0.10785948,0.09470536
-5.17758879,0.94513382,0.00238470,0.07800634,0.08938155,0.64374592,0.08201256,0.00000000,0.11204264,0.09685849
-5.17158579,0.97261856,0.00262989,0.08031706,0.08981972,0.66382545,0.08247232,0.00000000,0.11709841,0.09992713
-5.16558279,1.00933633,0.00288940,0.08340614,0.09129346,0.69044080,0.08355339,0.00000000,0.12299356,0.10393133
-5.15957979,1.05521130,0.00316061,0.08729063,0.09376937,0.72350228,0.08524980,0.00000000,0.12968429,0.10887712
-5.15357679,1.11006911,0.00344060,0.09197300,0.09721784,0.76286185,0.08754835,0.00000000,0.13711610,0.11475467
-5.14757379,1.17362982,0.00372621,0.09743975,0.10161343,0.80830854,0.09042850,0.00000000,0.14522413,0.12153696
-5.14157079,1.24550466,0.00401402,0.10366051,0.10693554,0.85956635,0.09386271,0.00000000,0.15393397,0.12917890
-5.13556778,1.32519704,0.00430048,0.11058750,0.11316956,0.91629457,0.09781713,0.00000000,0.16316292,0.13761717
-5.12956478,1.41210785,0.00458192,0.11815576,0.12030828,0.97809086,0.10225276,0.00000000,0.17282173,0.14677051
-5.12356178,1.50554506,0.00485466,0.12628374,0.12835359,1.04449681,0.10712694,0.00000000,0.18281661,0.15654089
-5.11755878,1.60473730,0.00511507,0.13487468,0.13731828,1.11500609,0.11239512,0.00000000,0.19305162,0.16681515
-5.11155578,1.70885094,0.00535970,0.14381843,0.14722795,1.18907463,0.11801272,0.00000000,0.20343117,0.17746737
-5.10555278,1.81701021,0.00558531,0.15299393,0.15812263,1.26613271,0.12393721,0.00000000,0.21386263,0.18836182
-5.09954977,1.92831943,0.00578902,0.16227210,0.17005821,1.34559837,0.13013003,0.00000000,0.22425888,0.19935634
-5.09354677,2.04188658,0.00596837,0.17151920,0.18310719,1.42689165,0.13655844,0.00000000,0.23454068,0.21030618
-5.08754377,2.15684716,0.00612137,0.18060041,0.19735892,1.50944897,0.14319710,0.00000000,0.24463878,0.22106803
-5.08154077,2.27238733,0.00624664,0.18938370,0.21291877,1.59273720,0.15002925,0.00000000,0.25449562,0.23150418
-5.07553777,2.38776526,0.00634336,0.19774360,0.22990653,1.67626659,0.15704752,0.00000000,0.26406656,0.24148661
-5.06953477,2.50232954,0.00641140,0.20556493,0.24845352,1.75960195,0.16425414,0.00000000,0.27332050,0.25090089
-5.06353177,2.61553380,0.00645125,0.21274626,0.26869869,1.84237154,0.17166063,0.00000000,0.28223998,0.25964955
-5.05752876,2.72694660,0.00646410,0.21920287,0.29078357,1.92427311,0.17928686,0.00000000,0.29082054,0.26765504
-5.05152576,2.83625600,0.00645172,0.22486925,0.31484618,2.00507662,0.18715953,0.00000000,0.29906949,0.27486187
-5.04552276,2.94326828,0.00641649,0.22970089,0.34101406,2.08462343,0.19531007,0.00000000,0.30700412,0.28123801
-5.03951976,3.04790073,0.00636127,0.23367525,0.36939659,2.16282177,0.20377208,0.00000000,0.31464930,0.28677533
-5.03351676,3.15016868,0.00628935,0.23679206,0.40007705,2.23963862,0.21257833,0.00000000,0.32203472,0.29148919
-5.02751376,3.25016711,0.00620432,0.23907266,0.43310441,2.31508822,0.22175756,0.00000000,0.32919177,0.29541706
-5.02151076,3.34804781,0.00610998,0.24055865,0.46848568,2.38921776,0.23133112,0.00000000,0.33615026,0.29861630
-5.01550775,3.44399304,0.00601018,0.24130977,0.50617877,2.46209076,0.24130967,0.00000000,0.34293521,0.30116120
-5.00950475,3.53818698,0.00590871,0.24140116,0.54608654,2.53376908,0.25169014,0.00000000,0.34956371,0.30313935
-5.00350175,3.63078660,0.00580917,0.24092011,0.58805234,2.60429451,0.26245308,0.00000000,0.35604221,0.30464764
-4.99749875,3.72189341,0.00571483,0.23996249,0.63185731,2.67367084,0.27356060,0.00000000,0.36236428,0.30578791
-4.99149575,3.81152776,0.00562855,0.23862896,0.67721972,2.74184754,0.28495499,0.00000000,0.36850906,0.30666260
-4.98549275,3.89960721,0.00555264,0.23702121,0.72379658,2.80870605,0.29655823,0.00000000,0.37444043,0.30737051
-4.97948974,3.98593022,0.00548883,0.23523830,0.77118754,2.87404951,0.30827234,0.00000000,0.38010707,0.30800286
-4.97348674,4.07016638,0.00543817,0.23337334,0.81894109,2.93759675,0.31998070,0.00000000,0.38544340,0.30863993
-4.96748374,4.15185378,0.00540102,0.23151057,0.86656281,2.99898097,0.33155027,0.00000000,0.39037139,0.30934818
-4.96148074,4.23040397,0.00537706,0.22972296,0.91352566,3.05775351,0.34283462,0.00000000,0.39480321,0.31017825
-4.95547774,4.30511444,0.00536529,0.22807040,0.95928167,3.11339263,0.35367777,0.00000000,0.39864457,0.31116357
-4.94947474,4.37518828,0.00536410,0.22659854,1.00327490,3.16531720,0.36391852,0.00000000,0.40179870,0.31231993
-4.94347174,4.43976006,0.00537135,0.22533824,1.04495501,3.21290467,0.37339524,0.00000000,0.40417072,0.31364568
-4.93746873,4.49792699,0.00538445,0.22430564,1.08379104,3.25551265,0.38195087,0.00000000,0.40567220,0.31512273
-4.93146573,4.54878384,0.00540050,0.22350279,1.11928491,3.29250325,0.38943780,0.00000000,0.40622580,0.31671817
-4.92546273,4.59146023,0.00541637,0.22291877,1.15098412,3.32326908,0.39572271,0.00000000,0.40576964,0.31838639
-4.91945973,4.62515847,0.00542893,0.22253124,1.17849326,3.34725979,0.40069086,0.00000000,0.40426136,0.32007166
-4.91345673,4.64919045,0.00543510,0.22230827,1.20148399,3.36400798,0.40424983,0.00000000,0.40168153,0.32171095
-4.90745373,4.66301197,0.00543206,0.22221046,1.21970312,3.37315341,0.40633265,0.00000000,0.39803641,0.32323698
-4.90145073,4.66625296,0.00541731,0.22219311,1.23297873,3.37446440,0.40689998,0.00000000,0.39335983,0.32458121
-4.89544772,4.65874255,0.00538888,0.22220850,1.24122404,3.36785545,0.40594154,0.00000000,0.38771417,0.32567687
-4.88944472,4.64052765,0.00534536,0.22220810,1.24443918,3.35340043,0.40347665,0.00000000,0.38119041,0.32646176
-4.88344172,4.61188461,0.00528602,0.22214462,1.24271079,3.33134051,0.39955384,0.00000000,0.37390722,0.32688081
-4.87743872,4.57332311,0.00521084,0.22197396,1.23620949,3.30208659,0.39424973,0.00000000,0.36600910,0.32688833
-4.87143572,4.52558222,0.00512060,0.22165678,1.22518553,3.26621587,0.38766717,0.00000000,0.35766365,0.32644978
-4.86543272,4.46961855,0.00501682,0.22115991,1.20996269,3.22446254,0.37993273,0.00000000,0.34905818,0.32554322
-4.85942971,4.40658669,0.00490178,0.22045733,1.19093058,3.17770280,0.37119366,0.00000000,0.34039544,0.32416015
-4.85342671,4.33781251,0.00477848,0.21953079,1.16853566,3.12693447,0.36161447,0.00000000,0.33188898,0.32230590
-4.84742371,4.26475987,0.00465054,0.21837011,1.14327117,3.07325174,0.35137311,0.00000000,0.32375794,0.31999946
-4.84142071,4.18899176,0.00452214,0.21697303,1.11566606,3.01781581,0.34065705,0.00000000,0.31622156,0.31727278
-4.83541771,4.11212690,0.00439790,0.21534472,1.08627331,2.96182226,0.32965914,0.00000000,0.30949352,0.31416957
-4.82941471,4.03579316,0.00428274,0.21349697,1.05565776,2.90646612,0.31857348,0.00000000,0.30377619,0.31074359
-4.82341171,3.96157916,0.00418174,0.21144703,1.02438368,2.85290585,0.30759130,0.00000000,0.29925495,0.30705653
-4.81740870,3.89098570,0.00410002,0.20921628,0.99300238,2.80222740,0.29689698,0.00000000,0.29609273,0.30317555
-4.81140570,3.82537877,0.00404254,0.20682866,0.96204010,2.75540980,0.28666414,0.00000000,0.29442492,0.29917054
-4.80540270,3.76594569,0.00401395,0.20430913,0.93198632,2.71329332,0.27705207,0.00000000,0.29435469,0.29511128
-4.79939970,3.71365630,0.00401846,0.20168205,0.90328305,2.67655184,0.26820235,0.00000000,0.29594903,0.29106454
-4.79339670,3.66923075,0.00405965,0.19896975,0.87631515,2.64567030,0.26023585,0.00000000,0.29923547,0.28709138
-4.78739370,3.63311531,0.00414037,0.19619131,0.85140203,2.62092852,0.25325014,0.00000000,0.30419978,0.28324464
-4.78139070,3.60546747,0.00426256,0.19336165,0.82879114,2.60239201,0.24731740,0.00000000,0.31078466,0.27956691
-4.77538769,3.58615129,0.00442717,0.19049097,0.80865326,2.58991051,0.24248282,0.00000000,0.31888954,0.27608903
-4.76938469,3.57474328,0.00463406,0.18758476,0.79107999,2.58312439,0.23876364,0.00000000,0.32837168,0.27282913
-4.76338169,3.57054913,0.00488196,0.18464414,0.77608354,2.58147881,0.23614890,0.00000000,0.33904846,0.26979252
-4.75737869,3.57263063,0.00516841,0.18166679,0.76359870,2.58424529,0.23459976,0.00000000,0.35070099,0.26697226
-4.75137569,3.57984200,0.00548976,0.17864828,0.75348729,2.59054971,0.23405067,0.00000000,0.36307900,0.26435045
-4.74537269,3.59087423,0.00584122,0.17558390,0.74554462,2.59940580,0.23441122,0.00000000,0.37590685,0.26190030
-4.73936968,3.60430563,0.00621693,0.17247067,0.73950810,2.60975256,0.23556864,0.00000000,0.38889059,0.25958882
-4.73336668,3.61865654,0.00661007,0.16930969,0.73506738,2.62049407,0.23739103,0.00000000,0.40172591,0.25737998
-4.72736368,3.63244586,0.00701299,0.16610853,0.73187596,2.63053997,0.23973108,0.00000000,0.41410663,0.25523830
-4.72136068,3.64424699,0.00741742,0.16288354,0.72956355,2.63884483,0.24243033,0.00000000,0.42573366,0.25313257
-4.71535768,3.65274080,0.00781464,0.15966204,0.72774898,2.64444473,0.24532365,0.00000000,0.43632387,0.25103965
-4.70935468,3.65676330,0.00819576,0.15648411,0.72605297,2.64648946,0.24824401,0.00000000,0.44561880,0.24894797
-4.70335168,3.65534623,0.00855191,0.15340394,0.72411042,2.64426913,0.25102718,0.00000000,0.45339270,0.24686068
-4.69734867,3.64774868,0.00887457,0.15049059,0.72158166,2.63723413,0.25351635,0.00000000,0.45945969,0.24479823
-4.69134567,3.63347888,0.00915575,0.14782808,0.71816238,2.62500790,0.25556643,0.00000000,0.46367970,0.24280016
-4.68534267,3.61230522,0.00938828,0.14551478,0.71359180,2.60739215,0.25704784,0.00000000,0.46596301,0.24092598
-4.67933967,3.58425662,0.00956602,0.14366193,0.70765890,2.58436478,0.25784973,0.00000000,0.46627304,0.23925514
-4.67333667,3.54961247,0.00968407,0.14239155,0.70020655,2.55607092,0.25788260,0.00000000,0.46462750,0.23788586
-4.66733367,3.50888301,0.00973885,0.14183343,0.69113351,2.52280801,0.25707998,0.00000000,0.46109761,0.23693295
-4.66133067,3.46278153,0.00972830,0.14212163,0.68039434,2.48500594,0.25539946,0.00000000,0.45580555,0.23652460
-4.65532766,3.41218985,0.00965188,0.14339028,0.66799726,2.44320346,0.25282279,0.00000000,0.44892018,0.23679824
-4.64932466,3.35811904,0.00951057,0.14576900,0.65400045,2.39802240,0.24935531,0.00000000,0.44065124,0.23789558
-4.64332166,3.30166724,0.00930685,0.14937807,0.63850673,2.35014091,0.24502459,0.00000000,0.43124225,0.23995704
