energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,1.97757357,0.79430169,0.00132856,0.04501029,0.65117833,1.19019260,0.57057059
-4.29514757,1.91993046,0.77371277,0.00125735,0.04548408,0.63331288,1.15303960,0.55212888
-4.28914457,1.85762745,0.74939730,0.00118454,0.04573000,0.61588209,1.11324221,0.53327971
-4.28314157,1.79206395,0.72187957,0.00111111,0.04574567,0.59939965,1.07160784,0.51449363
-4.27713857,1.72482250,0.69175705,0.00103809,0.04553444,0.58444944,1.02904772,0.49629497
-4.27113557,1.65761831,0.65968132,0.00096653,0.04510556,0.57166653,0.98654775,0.47924497
-4.26513257,1.59224674,0.62633784,0.00089746,0.04447416,0.56171719,0.94513892,0.46392435
-4.25912956,1.53053041,0.59242548,0.00083190,0.04366111,0.55527855,0.90586830,0.45091571
-4.25312656,1.47426772,0.55863645,0.00077076,0.04269273,0.55301843,0.86977153,0.44078649
-4.24712356,1.42518465,0.52563758,0.00071491,0.04160031,0.55557583,0.83784752,0.43407280
-4.24112056,1.38489103,0.49405342,0.00066510,0.04041963,0.56354283,0.81103616,0.43126489
-4.23511756,1.35484278,0.46445169,0.00062196,0.03919022,0.57744817,0.79019949,0.43279445
-4.22911456,1.33631111,0.43733157,0.00058602,0.03795468,0.59774329,0.77610678,0.43902428
-4.22311156,1.33035940,0.41311500,0.00055768,0.03675791,0.62479123,0.76942379,0.45024067
-4.21710855,1.33782863,0.39214106,0.00053725,0.03564626,0.65885890,0.77070634,0.46664871
-4.21110555,1.35933140,0.37466356,0.00052492,0.03466682,0.70011328,0.78039825,0.48837091
-4.20510255,1.39525492,0.36085150,0.00052077,0.03386658,0.74862176,0.79883351,0.51544908
-4.19909955,1.44577271,0.35079235,0.00052483,0.03329174,0.80435716,0.82624259,0.54784977
-4.19309655,1.51086465,0.34449781,0.00053703,0.03298703,0.86720729,0.86276232,0.58547306
-4.18709355,1.59034467,0.34191153,0.00055729,0.03299512,0.93698923,0.90844921,0.62816465
-4.18109055,1.68389521,0.34291857,0.00058545,0.03335607,1.01346806,0.96329531,0.67573095
-4.17508754,1.79110709,0.34735599,0.00062138,0.03410687,1.09637940,1.02724614,0.72795668
-4.16908454,1.91152319,0.35502420,0.00066491,0.03528104,1.18545521,1.10021979,0.78462439
-4.16308154,2.04468424,0.36569854,0.00071590,0.03690826,1.28045163,1.18212617,0.84553511
-4.15707854,2.19017448,0.37914068,0.00077423,0.03901407,1.38117772,1.27288563,0.91052926
-4.15107554,2.34766488,0.39510938,0.00083980,0.04161965,1.48752350,1.37244565,0.97950663
-4.14507254,2.51695164,0.41337021,0.00091255,0.04474155,1.59948558,1.48079471,1.05244440
-4.13906953,2.69798737,0.43370387,0.00099246,0.04839152,1.71718871,1.59797221,1.12941182
-4.13306653,2.89090278,0.45591294,0.00107956,0.05257638,1.84090127,1.72407350,1.21058054
-4.12706353,3.09601659,0.47982659,0.00117389,0.05729789,1.97104315,1.85924938,1.29622929
-4.12106053,3.31383222,0.50530339,0.00127552,0.06255264,2.10818449,2.00369929,1.38674200
-4.11505753,3.54501967,0.53223194,0.00138454,0.06833210,2.25303399,2.15765805,1.48259871
-4.10905453,3.79038242,0.56052955,0.00150102,0.07462257,2.40641627,2.32137608,1.58435868
-4.10305153,4.05080917,0.59013886,0.00162503,0.08140532,2.56923782,2.49509348,1.69263575
-4.09704852,4.32721149,0.62102283,0.00175658,0.08865669,2.74244214,2.67900861,1.80806628
-4.09104552,4.62044921,0.65315827,0.00189561,0.09634829,2.92695488,2.87324230,1.93127040
-4.08504252,4.93124600,0.68652829,0.00204199,0.10444728,3.12362083,3.07779890,2.06280786
-4.07903952,5.26009854,0.72111405,0.00219547,0.11291655,3.33313490,3.29252605,2.20313013
-4.07303652,5.60718323,0.75688623,0.00235569,0.12171511,3.55596999,3.51707478,2.35253067
-4.06703352,5.97226479,0.79379675,0.00252212,0.13079826,3.79230498,3.75086204,2.51109585
-4.06103052,6.35461155,0.83177101,0.00269409,0.14011791,4.04195650,3.99303774,2.67865879
-4.05502751,6.75292214,0.87070112,0.00287073,0.14962275,4.30431803,4.24245825,2.85475899
-4.04902451,7.16526812,0.91044051,0.00305102,0.15925839,4.57831023,4.49766809,3.03860990
-4.04302151,7.58905678,0.95079998,0.00323374,0.16896739,4.86234569,4.75689165,3.22907704
-4.03701851,8.02101745,0.99154562,0.00341750,0.17868931,5.15431118,5.01803599,3.42466850
-4.03101551,8.45721403,1.03239854,0.00360075,0.18836056,5.45156974,5.27870565,3.62353924
-4.02501251,8.89308514,1.07303644,0.00378178,0.19791435,5.75098413,5.53623002,3.82351035
-4.01900950,9.32351235,1.11309707,0.00395877,0.20728056,6.04896218,5.78770290,4.02210321
-4.01300650,9.74291541,1.15218334,0.00412979,0.21638570,6.34152379,6.03003393,4.21658836
-4.00700350,10.14537243,1.18986999,0.00429286,0.22515298,6.62438800,6.26001061,4.40404783
-4.00100050,10.52476143,1.22571161,0.00444595,0.23350247,6.89307783,6.47436933,4.58144899
-3.99499750,10.87491895,1.25925170,0.00458707,0.24135163,7.14303937,6.66987351,4.74572754
-3.98899450,11.18981008,1.29003260,0.00471429,0.24861599,7.36977105,6.84339631,4.89387656
-3.98299150,11.46370408,1.31760611,0.00482577,0.25521018,7.56895828,6.99200545,5.02303834
-3.97698849,11.69134885,1.34154435,0.00491983,0.26104937,7.73660817,7.11304715,5.13059519
-3.97098549,11.86813788,1.36145081,0.00499499,0.26605090,7.86917920,7.20422650,5.21425581
-3.96498249,11.99026316,1.37697132,0.00505001,0.27013639,7.96370045,7.26368133,5.27213350
-3.95897949,12.05484818,1.38780466,0.00508393,0.27323402,8.01787560,7.29004705,5.30281316
-3.95297649,12.06005592,1.39371261,0.00509612,0.27528095,8.03016748,7.28250990,5.30540427
-3.94697349,12.00516753,1.39452917,0.00508628,0.27622597,7.99985971,7.24084690,5.27957772
-3.94097049,11.89062892,1.39016883,0.00505450,0.27603196,7.92709303,7.16545058,5.22558509
-3.93496748,11.71806321,1.38063339,0.00500122,0.27467832,7.81287480,7.05733771,5.14425966
-3.92896448,11.49024878,1.36601724,0.00492733,0.27216300,7.65906157,6.91814132,5.03699927
-3.92296148,11.21106372,1.34651083,0.00483407,0.26850414,7.46831540,6.75008604,4.90573184
-3.91695848,10.88539863,1.32240183,0.00472306,0.26374120,7.24403589,6.55594731,4.75286497
-3.91095548,10.51904082,1.29407408,0.00459629,0.25793540,6.99027063,6.33899544,4.58122185
-3.90495248,10.11853413,1.26200376,0.00445608,0.25116939,6.71160751,6.10292614,4.39396576
-3.89894947,9.69101863,1.22675288,0.00430502,0.24354631,6.41305311,5.85177917,4.19451624
-3.89294647,9.24405568,1.18895996,0.00414593,0.23518789,6.09990129,5.58984760,3.98645968
-3.88694347,8.78544359,1.14932780,0.00398180,0.22623197,5.77759674,5.32157991,3.77345755
-3.88094047,8.32302930,1.10860874,0.00381574,0.21682925,5.45159771,5.05147767,3.55915506
-3.87493747,7.86452149,1.06758742,0.00365089,0.20713953,5.12724232,4.78399149,3.34709301
-3.86893447,7.41731007,1.02706164,0.00349034,0.19732747,4.80962213,4.52341795,3.14062523
-3.86293147,6.98829690,0.98782179,0.00333708,0.18755812,4.50346641,4.27380034,2.94284381
-3.85692846,6.58374172,0.95062945,0.00319390,0.17799222,4.21303994,4.03883557,2.75651365
-3.85092546,6.20912710,0.91619596,0.00306334,0.16878167,3.94205641,3.82178993,2.58401779
-3.84492246,5.86904548,0.88516182,0.00294759,0.16006520,3.69360925,3.62542583,2.42731440
-3.83891946,5.56711089,0.85807755,0.00284847,0.15196437,3.47012089,3.45194151,2.28790605
-3.83291646,5.30589710,0.83538716,0.00276736,0.14458018,3.27331101,3.30292554,2.16682154
-3.82691346,5.08690379,0.81741469,0.00270516,0.13799038,3.10418384,3.17932730,2.06461025
-3.82091046,4.91055119,0.80435469,0.00266228,0.13224747,2.96303427,3.08144479,1.98134881
-3.81490745,4.77620348,0.79626719,0.00263862,0.12737763,2.84947192,3.00892993,1.91665947
-3.80890445,4.68222014,0.79307739,0.00263361,0.12338048,2.76246214,2.96081197,1.86973958
-3.80290145,4.62603410,0.79458040,0.00264617,0.12022980,2.70038259,2.93553824,1.83940115
-3.79689845,4.60425459,0.80045085,0.00267484,0.11787502,2.66109353,2.93103156,1.82411948
-3.79089545,4.61279182,0.81025716,0.00271774,0.11624360,2.64201991,2.94476285,1.82208937
-3.78489245,4.64700008,0.82347983,0.00277271,0.11524406,2.64024294,2.97383681,1.83128747
-3.77888944,4.70183485,0.83953316,0.00283737,0.11476957,2.65259841,3.01508818,1.84953906
-3.77288644,4.77201917,0.85778923,0.00290920,0.11470207,2.67577920,3.06518553,1.87458723
-3.76688344,4.85221370,0.87760327,0.00298561,0.11491661,2.70643873,3.12073915,1.90416247
-3.76088044,4.93718484,0.89833905,0.00306409,0.11528578,2.74129229,3.17840916,1.93605061
-3.75487744,5.02196486,0.91939317,0.00314225,0.11568417,2.77721313,3.23501005,1.96815672
-3.74887444,5.10199828,0.94021696,0.00321791,0.11599254,2.81132027,3.28760775,1.99856304
-3.74287144,5.17326910,0.96033493,0.00328917,0.11610166,2.84105498,3.33360537,2.02557894
-3.73686843,5.23240400,0.97935887,0.00335449,0.11591558,2.86424359,3.37081450,2.04778104
-3.73086543,5.27674769,0.99699679,0.00341270,0.11535437,2.87914444,3.39750908,2.06404235
-3.72486243,5.30440776,1.01305632,0.00346301,0.11435603,2.88447764,3.41246003,2.07354931
-3.71885943,5.31426755,1.02744250,0.00350504,0.11287774,2.87943665,3.41494922,2.07580634
-3.71285643,5.30596732,1.04014999,0.00353880,0.11089624,2.86368189,3.40476275,2.07062805
-3.70685343,5.27985516,1.05125037,0.00356461,0.10840756,2.83731691,3.38216421,2.05811969
-3.70085043,5.23691086,1.06087536,0.00358310,0.10542590,2.80084893,3.34784948,2.03864721
-3.69484742,5.17864707,1.06919683,0.00359510,0.10198194,2.75513564,3.30288600,2.01279840
-3.68884442,5.10699311,1.07640508,0.00360158,0.09812066,2.70132137,3.24863941,1.98133746
-3.68284142,5.02416792,1.08268664,0.00360358,0.09389869,2.64076583,3.18669182,1.94515528
-3.67683842,4.93254856,1.08820297,0.00360211,0.08938139,2.57496890,3.11875575,1.90521796
-3.67083542,4.83454121,1.09307153,0.00359808,0.08463988,2.50549526,3.04658813,1.86251629
-3.66483242,4.73246094,1.09735024,0.00359224,0.07974796,2.43390221,2.97190862,1.81801850
-3.65882941,4.62842603,1.10102641,0.00358512,0.07477929,2.36167420,2.89632602,1.77262857
-3.65282641,4.52427154,1.10401078,0.00357698,0.06980476,2.29016644,2.82127608,1.72715175
-3.64682341,4.42148553,1.10613713,0.00356783,0.06489023,2.22056014,2.74797316,1.68226881
-3.64082041,4.32117001,1.10716724,0.00355736,0.06009465,2.15383040,2.67737741,1.63851954
-3.63481741,4.22402706,1.10680118,0.00354501,0.05546873,2.09072775,2.61017813,1.59629585
-3.62881441,4.13036923,1.10469191,0.00353000,0.05105398,2.03177296,2.54679302,1.55584406
-3.62281141,4.04015199,1.10046364,0.00351132,0.04688230,1.97726440,2.48738234,1.51727537
-3.61680840,3.95302458,1.09373248,0.00348789,0.04297599,1.92729633,2.43187582,1.48058340
-3.61080540,3.86839515,1.08412825,0.00345851,0.03934811,1.88178626,2.38000996,1.44566690
-3.60480240,3.78550508,1.07131624,0.00342203,0.03600326,1.84050871,2.33137273,1.41235589
-3.59879940,3.70350742,1.05501731,0.00337736,0.03293852,1.80313304,2.28545235,1.38043929
-3.59279640,3.62154432,1.03502560,0.00332356,0.03014463,1.76926243,2.24168695,1.34969193
-3.58679340,3.53881881,1.01122245,0.00325989,0.02760727,1.73847161,2.19951206,1.31989948
-3.58079040,3.45465673,0.98358618,0.00318586,0.02530834,1.71034108,2.15840317,1.29087950
-3.57478739,3.36855584,0.95219695,0.00310128,0.02322723,1.68448583,2.11791107,1.26249769
-3.56878439,3.28021987,0.91723685,0.00300623,0.02134205,1.66057734,2.07768837,1.23467848
-3.56278139,3.18957634,0.87898510,0.00290114,0.01963060,1.63835783,2.03750630,1.20740963
-3.55677839,3.09677832,0.83780901,0.00278671,0.01807134,1.61764670,1.99726128,1.18074105
-3.55077539,3.00219101,0.79415109,0.00266391,0.01664406,1.59833916,1.95697193,1.15477812
-3.54477239,2.90636507,0.74851344,0.00253398,0.01533043,1.58039805,1.91676715,1.12967052
-3.53876938,2.80999928,0.70143998,0.00239832,0.01411434,1.56383993,1.87686704,1.10559751
-3.53276638,2.71389559,0.65349788,0.00225849,0.01298209,1.54871679,1.83755825,1.08275095
-3.52676338,2.61890987,0.60525883,0.00211614,0.01192242,1.53509533,1.79916592,1.06131737
-3.52076038,2.52590181,0.55728139,0.00197294,0.01092643,1.52303532,1.76202437,1.04146044
-3.51475738,2.43568709,0.51009486,0.00183055,0.00998737,1.51256891,1.72644863,1.02330499
-3.50875438,2.34899463,0.46418565,0.00169056,0.00910039,1.50368232,1.69270870,1.00692374
-3.50275138,2.26643143,0.41998632,0.00155443,0.00826227,1.49630137,1.66100815,0.99232748
-3.49674837,2.18845654,0.37786782,0.00142348,0.00747102,1.49028177,1.63146849,0.97945932
-3.49074537,2.11536529,0.33813487,0.00129886,0.00672563,1.48540475,1.60411985,0.96819333
-3.48474237,2.04728424,0.30102439,0.00118152,0.00602571,1.48137842,1.57889869,0.95833745
-3.47873937,1.98417646,0.26670694,0.00107220,0.00537123,1.47784466,1.55565224,0.94964065
-3.47273637,1.92585635,0.23529061,0.00097144,0.00476232,1.47439106,1.53414932,0.94180357
-3.46673337,1.87201278,0.20682703,0.00087961,0.00419899,1.47056715,1.51409670,0.93449212
-3.46073037,1.82223855,0.18131909,0.00079688,0.00368109,1.46590399,1.49515989,0.92735332
-3.45472736,1.77606458,0.15872966,0.00072327,0.00320814,1.45993576,1.47698703,0.92003218
-3.44872436,1.73299652,0.13899101,0.00065867,0.00277929,1.45222239,1.45923448,0.91218908
-3.44272136,1.69255172,0.12201432,0.00060288,0.00239332,1.44237168,1.44159256,0.90351641
-3.43671836,1.65429475,0.10769891,0.00055560,0.00204866,1.43005990,1.42381010,0.89375395
-3.43071536,1.61786956,0.09594080,0.00051652,0.00174340,1.41504974,1.40571641,0.88270211
-3.42471236,1.58302679,0.08664025,0.00048529,0.00147536,1.39720475,1.38723946,0.87023250
-3.41870935,1.54964516,0.07970811,0.00046157,0.00124218,1.37649945,1.36841947,0.85629549
-3.41270635,1.51774585,0.07507083,0.00044504,0.00104135,1.35302485,1.34941697,0.84092445
-3.40670335,1.48749962,0.07267388,0.00043545,0.00087037,1.32698892,1.33051505,0.82423657
-3.40070035,1.45922618,0.07248373,0.00043257,0.00072671,1.29871217,1.31211539,0.80643035
-3.39469735,1.43338623,0.07448827,0.00043626,0.00060798,1.26861839,1.29472830,0.78777996
-3.38869435,1.41056629,0.07869572,0.00044641,0.00051192,1.23722106,1.27895682,0.76862671
-3.38269135,1.39145719,0.08513231,0.00046300,0.00043649,1.20510581,1.26547556,0.74936796
-3.37668834,1.37682692,0.09383854,0.00048601,0.00037987,1.17290984,1.25500488,0.73044416
-3.37068534,1.36748898,0.10486456,0.00051551,0.00034052,1.14129880,1.24828132,0.71232418
-3.36468234,1.36426743,0.11826458,0.00055153,0.00031718,1.11094226,1.24602540,0.69548972
-3.35867934,1.36795988,0.13409070,0.00059411,0.00030884,1.08248846,1.24890786,0.68041923
-3.35267634,1.37929982,0.15238631,0.00064327,0.00031480,1.05653944,1.25751585,0.66757183
-3.34667334,1.39891983,0.17317940,0.00069896,0.00033458,1.03362741,1.27232020,0.65737191
-3.34067034,1.42731689,0.19647600,0.00076106,0.00036794,1.01419327,1.29364539,0.65019473
-3.33466733,1.46482141,0.22225406,0.00082934,0.00041485,0.99856813,1.32164348,0.64635358
-3.32866433,1.51157113,0.25045801,0.00090346,0.00047540,0.98695863,1.35627334,0.64608889
-3.32266133,1.56749104,0.28099430,0.00098292,0.00054979,0.97943659,1.39728631,0.64955964
-3.31665833,1.63228046,0.31372806,0.00106712,0.00063829,0.97593372,1.44421927,0.65683733
-3.31065533,1.70540772,0.34848118,0.00115525,0.00074113,0.97624134,1.49639581,0.66790266
-3.30465233,1.78611320,0.38503187,0.00124641,0.00085850,0.98001570,1.55293578,0.68264516
-3.29864932,1.87342048,0.42311573,0.00133953,0.00099046,0.98678834,1.61277339,0.70086555
-3.29264632,1.96615571,0.46242849,0.00143342,0.00113685,0.99598152,1.67468323,0.72228095
-3.28664332,2.06297428,0.50263020,0.00152679,0.00129732,1.00692804,1.73731365,0.74653250
-3.28064032,2.16239411,0.54335075,0.00161828,0.00147120,1.01889470,1.79922618,0.77319529
-3.27463732,2.26283407,0.58419666,0.00170650,0.00165750,1.03110847,1.85893960,0.80179004
-3.26863432,2.36265625,0.62475866,0.00179004,0.00185488,1.04278441,1.91497667,0.83179618
-3.26263132,2.46021024,0.66462000,0.00186752,0.00206160,1.05315400,1.96591186,0.86266575
-3.25662831,2.55387768,0.70336495,0.00193766,0.00227557,1.06149288,2.01041769,0.89383761
-3.25062531,2.64211537,0.74058730,0.00199926,0.00249433,1.06714669,2.04730791,0.92475147
-3.24462231,2.72349518,0.77589845,0.00205128,0.00271510,1.06955404,2.07557543,0.95486118
-3.23861931,2.79673939,0.80893491,0.00209285,0.00293481,1.06826566,2.09442352,0.98364691
-3.23261631,2.86075015,0.83936483,0.00212330,0.00315020,1.06295896,2.10328884,1.01062586
-3.22661331,2.91463236,0.86689350,0.00214215,0.00335787,1.05344778,2.10185557,1.03536122
-3.22061031,2.95770933,0.89126768,0.00214919,0.00355441,1.03968673,2.09006012,1.05746927
-3.21460730,2.98953137,0.91227870,0.00214440,0.00373648,1.02177065,2.06808662,1.07662460
-3.20860430,3.00987740,0.92976437,0.00212799,0.00390092,0.99992917,2.03635370,1.09256347
-3.20260130,3.01875044,0.94360992,0.00210041,0.00404492,0.97451717,1.99549358,1.10508555
-3.19659830,3.01636779,0.95374788,0.00206226,0.00416605,0.94600177,1.94632488,1.11405421
-3.19059530,3.00314706,0.96015740,0.00201435,0.00426244,0.91494686,1.88982076,1.11939565
-3.18459230,2.97968930,0.96286296,0.00195762,0.00433281,0.88199598,1.82707412,1.12109723
-3.17858929,2.94676047,0.96193274,0.00189312,0.00437660,0.84785462,1.75926188,1.11920517
-3.17258629,2.90527228,0.95747699,0.00182199,0.00439399,0.81327273,1.68760980,1.11382198
-3.16658329,2.85626348,0.94964625,0.00174544,0.00438595,0.77902834,1.61335978,1.10510380
-3.16058029,2.80088215,0.93862980,0.00166469,0.00435425,0.74591258,1.53774059,1.09325758
-3.15457729,2.74036954,0.92465417,0.00158097,0.00430143,0.71471682,1.46194330,1.07853847
-3.14857429,2.67604543,0.90798179,0.00149549,0.00423078,0.68622181,1.38710182,1.06124707
-3.14257129,2.60929486,0.88890968,0.00140940,0.00414629,0.66118883,1.31427891,1.04172650
-3.13656828,2.54155581,0.86776805,0.00132380,0.00405253,0.64035267,1.24445748,1.02035919
-3.13056528,2.47430712,0.84491866,0.00123974,0.00395459,0.62441580,1.17853668,0.99756306
-3.12456228,2.40905589,0.82075272,0.00115815,0.00385794,0.61404344,1.11733221,0.97378690
-3.11855928,2.34732360,0.79568833,0.00107991,0.00376837,0.60985872,1.06157977,0.94950470
-3.11255628,2.29063018,0.77016706,0.00100578,0.00369178,0.61243743,1.01194082,0.92520883
-3.10655328,2.24047538,0.74464976,0.00093647,0.00363416,0.62230188,0.96900949,0.90140194
-3.10055028,2.19831733,0.71961150,0.00087255,0.00360139,0.63991341,0.93331965,0.87858749
-3.09454727,2.16554782,0.69553556,0.00081457,0.00359916,0.66566327,0.90535146,0.85725923
-3.08854427,2.14346502,0.67290660,0.00076295,0.00363290,0.69986203,0.88553635,0.83788966
-3.08254127,2.13324380,0.65220311,0.00071806,0.00370764,0.74272755,0.87426018,0.82091788
-3.07653827,2.13590484,0.63388934,0.00068020,0.00382795,0.79437193,0.87186417,0.80673731
-3.07053527,2.15228356,0.61840686,0.00064959,0.00399788,0.85478820,0.87864337,0.79568368
-3.06453227,2.18300020,0.60616604,0.00062638,0.00422091,0.92383735,0.89484295,0.78802393
-3.05852926,2.22843257,0.59753770,0.00061068,0.00449987,1.00123663,0.92065223,0.78394654
-3.05252626,2.28869290,0.59284511,0.00060252,0.00483693,1.08655017,0.95619711,0.78355378
-3.04652326,2.36361010,0.59235665,0.00060187,0.00523357,1.17918262,1.00153101,0.78685641
-3.04052026,2.45271874,0.59627924,0.00060864,0.00569051,1.27837683,1.05662500,0.79377113
-3.03451726,2.55525542,0.60475270,0.00062267,0.00620773,1.38321610,1.12135749,0.80412107
-3.02851426,2.67016325,0.61784514,0.00064373,0.00678438,1.49263153,1.19550392,0.81763925
-3.02251126,2.79610455,0.63554944,0.00067155,0.00741881,1.60541468,1.27872698,0.83397517
-3.01650825,2.93148145,0.65778079,0.00070574,0.00810848,1.72023539,1.37056768,0.85270405
-3.01050525,3.07446378,0.68437531,0.00074588,0.00884997,1.83566448,1.47043764,0.87333850
-3.00450225,3.22302345,0.71508979,0.00079146,0.00963890,1.95020068,1.57761307,0.89534204
-2.99849925,3.37497376,0.74960238,0.00084190,0.01046992,2.06230084,1.69123065,0.91814395
-2.99249625,3.52801255,0.78751439,0.00089653,0.01133669,2.17041248,1.81028574,0.94115469
-2.98649325,3.67976753,0.82835313,0.00095465,0.01223184,2.27300736,1.93363338,0.96378145
-2.98049025,3.82784230,0.87157593,0.00101544,0.01314701,2.36861496,2.05999230,0.98544296
-2.97448724,3.96986176,0.91657535,0.00107807,0.01407285,2.45585448,2.18795246,1.00558326
-2.96848424,4.10351565,0.96268581,0.00114162,0.01499908,2.53346438,2.31598655,1.02368380
-2.96248124,4.22659929,1.00919166,0.00120513,0.01591461,2.60032839,2.44246561,1.03927367
-2.95647824,4.33705086,1.05533691,0.00126762,0.01680766,2.65549719,2.56567928,1.05193774
-2.95047524,4.43298464,1.10033671,0.00132809,0.01766591,2.69820527,2.68386050,1.06132262
-2.94447224,4.51272024,1.14339043,0.00138552,0.01847674,2.72788265,2.79521491,1.06714056
-2.93846923,4.57480763,1.18369661,0.00143893,0.01922752,2.74416138,2.89795440,1.06917146
-2.93246623,4.61804818,1.22046929,0.00148734,0.01990582,2.74687703,2.99033437,1.06726327
-2.92646323,4.64151189,1.25295559,0.00152986,0.02049982,2.73606545,3.07069389,1.06133101
-2.92046023,4.64455109,1.28045421,0.00156565,0.02099859,2.71195543,3.13749754,1.05135483
-2.91445723,4.62681057,1.30233404,0.00159400,0.02139245,2.67495776,3.18937765,1.03737735
-2.90845423,4.58823429,1.31805261,0.00161427,0.02167332,2.62565133,3.22517536,1.01950059
-2.90245123,4.52906866,1.32717333,0.00162599,0.02183500,2.56476694,3.24397875,0.99788270
-2.89644822,4.44986191,1.32938107,0.00162885,0.02187349,2.49316947,3.24515632,0.97273455
-2.89044522,4.35145955,1.32449508,0.00162267,0.02178717,2.41183882,3.22838420,0.94431641
-2.88444222,4.23499535,1.31247879,0.00160749,0.02157696,2.32185019,3.19366551,0.91293450
-2.87843922,4.10187762,1.29344585,0.00158348,0.02124644,2.22435404,3.14134076,0.87893756
-2.87243622,3.95377040,1.26766190,0.00155104,0.02080184,2.12055600,3.07208828,0.84271318
-2.86643322,3.79256955,1.23554192,0.00151072,0.02025192,2.01169706,2.98691452,0.80468389
-2.86043022,3.62037375,1.19764314,0.00146322,0.01960787,1.89903414,2.88713412,0.76530275
-2.85442721,3.43945067,1.15465351,0.00140943,0.01888304,1.78382129,2.77434043,0.72504854
-2.84842421,3.25219896,1.10737633,0.00135035,0.01809262,1.66729166,2.65036751,0.68442022
-2.84242121,3.06110671,1.05671135,0.00128708,0.01725332,1.55064053,2.51724520,0.64393090
-2.83641821,2.86870758,1.00363318,0.00122085,0.01638294,1.43500948,2.37714894,0.60410114
-2.83041521,2.67753557,0.94916784,0.00115290,0.01549992,1.32147200,2.23234649,0.56545177
-2.82441221,2.49007987,0.89436809,0.00108454,0.01462293,1.21102083,2.08514361,0.52849628
-2.81840920,2.30874096,0.84028871,0.00101706,0.01377039,1.10455712,1.93783097,0.49373295
-2.81240620,2.13578928,0.78796229,0.00095175,0.01296008,1.00288179,1.79263402,0.46163684
-2.80640320,1.97332748,0.73837644,0.00088985,0.01220869,0.90668911,1.65166771,0.43265193
-2.80040020,1.82325719,0.69245289,0.00083252,0.01153153,0.81656267,1.51689736,0.40718339
-2.79439720,1.68725101,0.65102915,0.00078084,0.01094217,0.73297378,1.39010654,0.38559029
-2.78839420,1.56673001,0.61484292,0.00073578,0.01045219,0.65628215,1.27287254,0.36817888
-2.78239120,1.46284699,0.58451946,0.00069818,0.01007099,0.58673883,1.16654945,0.35519645
-2.77638819,1.37647532,0.56056200,0.00066877,0.00980563,0.52449102,1.07225847,0.34682600
-2.77038519,1.30820306,0.54334512,0.00064809,0.00966077,0.46958857,0.99088482,0.34318173
-2.76438219,1.25833199,0.53311096,0.00063658,0.00963858,0.42199167,0.92308021,0.34430549
-2.75837919,1.22688083,0.52996797,0.00063446,0.00973879,0.38157946,0.86926976,0.35016416
-2.75237619,1.21359226,0.53389205,0.00064184,0.00995875,0.34815904,0.82966211,0.36064820
-2.74637319,1.21794309,0.54472980,0.00065864,0.01029349,0.32147458,0.80426160,0.37557129
-2.74037019,1.23915710,0.56220361,0.00068459,0.01073591,0.30121610,0.79288131,0.39467122
-2.73436718,1.27622029,0.58591845,0.00071930,0.01127692,0.28702768,0.79515608,0.41761216
-2.72836418,1.32789812,0.61537013,0.00076217,0.01190564,0.27851490,0.81055490,0.44398823
-2.72236118,1.39275484,0.64995507,0.00081248,0.01260963,0.27525136,0.83839218,0.47332868
-2.71635818,1.46917464,0.68898123,0.00086933,0.01337518,0.27678424,0.87783779,0.50510446
-2.71035518,1.55538495,0.73168034,0.00093168,0.01418751,0.28263909,0.92792605,0.53873639
-2.70435218,1.64948179,0.77722133,0.00099837,0.01503111,0.29232375,0.98756406,0.57360479
-2.69834917,1.74945729,0.82472485,0.00106814,0.01589004,0.30533181,1.05553994,0.60906048
-2.69234617,1.85322957,0.87327871,0.00113961,0.01674818,0.32114576,1.13053171,0.64443703
-2.68634317,1.95867466,0.92195425,0.00121137,0.01758961,0.33924004,1.21111755,0.67906394
-2.68034017,2.06366055,0.96982336,0.00128194,0.01839884,0.35908434,1.29578828,0.71228057
-2.67433717,2.16608273,1.01597586,0.00134986,0.01916117,0.38014730,1.38296263,0.74345036
-2.66833417,2.26390100,1.05953700,0.00141368,0.01986292,0.40190078,1.47100579,0.77197505
-2.66233117,2.35517658,1.09968468,0.00147202,0.02049172,0.42382487,1.55825163,0.79730828
-2.65632816,2.43810894,1.13566604,0.00152359,0.02103675,0.44541362,1.64302844,0.81896840
-2.65032516,2.51107114,1.16681291,0.00156725,0.02148893,0.46618153,1.72368793,0.83654977
-2.64432216,2.57264297,1.19255577,0.00160200,0.02184113,0.48567052,1.79863707,0.84973233
-2.63831916,2.62164045,1.21243578,0.00162705,0.02208830,0.50345737,1.86637158,0.85828911
-2.63231616,2.65714098,1.22611450,0.00164180,0.02222759,0.51916127,1.92551023,0.86209118
-2.62631316,2.67850300,1.23338088,0.00164590,0.02225838,0.53245110,1.97482855,0.86111015
-2.62031016,2.68537939,1.23415543,0.00163925,0.02218240,0.54305231,2.01329045,0.85541789
-2.61430715,2.67772399,1.22849125,0.00162197,0.02200360,0.55075278,2.04007644,0.84518362
-2.60830415,2.65579070,1.21657187,0.00159443,0.02172820,0.55540759,2.05460692,0.83066840
-2.60230115,2.62012520,1.19870594,0.00155724,0.02136451,0.55694221,2.05655937,0.81221723
