energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.06903452,0.53401482,0.06852600,0.15838333,0.00715906,0.01185663,0.01733008,0.21439626,0.06230127,0.00000569
0.07503752,0.50931707,0.06097215,0.15762223,0.00717839,0.01189602,0.01780055,0.19056902,0.06473758,0.00000507
0.08104052,0.49134777,0.05485535,0.15870952,0.00728506,0.01226320,0.01853326,0.17096100,0.06832024,0.00000456
0.08704352,0.48089376,0.05014636,0.16204020,0.00749725,0.01298219,0.01957537,0.15551096,0.07324044,0.00000416
0.09304652,0.47873679,0.04681430,0.16801425,0.00783312,0.01407831,0.02097392,0.14415076,0.07969269,0.00000387
0.09904952,0.48564526,0.04482823,0.17703050,0.00831054,0.01557796,0.02277492,0.13681107,0.08787151,0.00000368
0.10505253,0.50236446,0.04415836,0.18948004,0.00894675,0.01750825,0.02502241,0.13342565,0.09796746,0.00000360
0.11105553,0.52960498,0.04477667,0.20573922,0.00975797,0.01989651,0.02775738,0.13393396,0.11016285,0.00000364
0.11705853,0.56802934,0.04665707,0.22616197,0.01075900,0.02276972,0.03101667,0.13828226,0.12462684,0.00000378
0.12306153,0.61823687,0.04977507,0.25107176,0.01196285,0.02615373,0.03483188,0.14642297,0.14151025,0.00000403
0.12906453,0.68074706,0.05410691,0.28075318,0.01338027,0.03007254,0.03922819,0.15831271,0.16094014,0.00000440
0.13506753,0.75598175,0.05962847,0.31544330,0.01501932,0.03454734,0.04422333,0.17390895,0.18301425,0.00000489
0.14107054,0.84424684,0.06631374,0.35532310,0.01688495,0.03959559,0.04982659,0.19316565,0.20779561,0.00000550
0.14707354,0.94571431,0.07413329,0.40050925,0.01897864,0.04523012,0.05603794,0.21602834,0.23530749,0.00000623
0.15307654,1.06040536,0.08305254,0.45104672,0.02129799,0.05145819,0.06284744,0.24242867,0.26552900,0.00000710
0.15907954,1.18817578,0.09303021,0.50690253,0.02383651,0.05828070,0.07023485,0.27227915,0.29839156,0.00000809
0.16508254,1.32870470,0.10401687,0.56796109,0.02658340,0.06569145,0.07816952,0.30546824,0.33377660,0.00000922
0.17108554,1.48148756,0.11595390,0.63402169,0.02952348,0.07367664,0.08661067,0.34185627,0.37151461,0.00001050
0.17708854,1.64583454,0.12877272,0.70479838,0.03263727,0.08221454,0.09550807,0.38127249,0.41138589,0.00001191
0.18309155,1.82087500,0.14239457,0.77992266,0.03590118,0.09127535,0.10480304,0.42351347,0.45312306,0.00001348
0.18909455,2.00556859,0.15673071,0.85894910,0.03928784,0.10082135,0.11442985,0.46834314,0.49641542,0.00001519
0.19509755,2.19872320,0.17168325,0.94136404,0.04276662,0.11080731,0.12431757,0.51549460,0.54091521,0.00001706
0.20110055,2.39901970,0.18714639,1.02659723,0.04630429,0.12118117,0.13439207,0.56467363,0.58624554,0.00001908
0.20710355,2.60504283,0.20300815,1.11403611,0.04986572,0.13188492,0.14457844,0.61556384,0.63200997,0.00002126
0.21310655,2.81531738,0.21915253,1.20304237,0.05341480,0.14285576,0.15480345,0.66783342,0.67780319,0.00002360
0.21910955,3.02834844,0.23546188,1.29297021,0.05691536,0.15402739,0.16499809,0.72114304,0.72322271,0.00002610
0.22511256,3.24266409,0.25181958,1.38318541,0.06033211,0.16533156,0.17510015,0.77515464,0.76788085,0.00002876
0.23111556,3.45685861,0.26811259,1.47308462,0.06363162,0.17669960,0.18505654,0.82954071,0.81141674,0.00003159
0.23711856,3.66963453,0.28423414,1.56211384,0.06678320,0.18806407,0.19482539,0.88399357,0.85350760,0.00003458
0.24312156,3.87984118,0.30008602,1.64978519,0.06975973,0.19936036,0.20437777,0.93823420,0.89387901,0.00003775
0.24912456,4.08650820,0.31558068,1.73569132,0.07253833,0.21052826,0.21369896,0.99202016,0.93231358,0.00004109
0.25512756,4.28887202,0.33064288,1.81951651,0.07510088,0.22151338,0.22278921,1.04515223,0.96865756,0.00004461
0.26113057,4.48639421,0.34521080,1.90104401,0.07743436,0.23226839,0.23166386,1.09747938,1.00282526,0.00004831
0.26713357,4.67877051,0.35923669,1.98015928,0.07953097,0.24275400,0.24035296,1.14890177,1.03480088,0.00005221
0.27313657,4.86593017,0.37268691,2.05684886,0.08138810,0.25293974,0.24890019,1.19937176,1.06463768,0.00005629
0.27913957,5.04802552,0.38554141,2.13119492,0.08300805,0.26280442,0.25736135,1.24889266,1.09245472,0.00006058
0.28514257,5.22541218,0.39779274,2.20336591,0.08439761,0.27233618,0.26580221,1.29751545,1.11843098,0.00006507
0.29114557,5.39862098,0.40944459,2.27360360,0.08556743,0.28153237,0.27429603,1.34533346,1.14279751,0.00006977
0.29714857,5.56832269,0.42050986,2.34220729,0.08653139,0.29039900,0.28292071,1.39247534,1.16582755,0.00007470
0.30315158,5.73528737,0.43100857,2.40951595,0.08730575,0.29894988,0.29175567,1.43909660,1.18782548,0.00007984
0.30915458,5.90033996,0.44096545,2.47588905,0.08790833,0.30720558,0.30087867,1.48536990,1.20911466,0.00008522
0.31515758,6.06431417,0.45040748,2.54168704,0.08835771,0.31519207,0.31036253,1.53147480,1.23002497,0.00009083
0.32116058,6.22800648,0.45936137,2.60725228,0.08867239,0.32293918,0.32027204,1.57758689,1.25088037,0.00009667
0.32716358,6.39213198,0.46785118,2.67289113,0.08887008,0.33047900,0.33066099,1.62386710,1.27198688,0.00010276
0.33316658,6.55728364,0.47589598,2.73885792,0.08896704,0.33784415,0.34156953,1.67045126,1.29362159,0.00010909
0.33916958,6.72389637,0.48350784,2.80534114,0.08897753,0.34506611,0.35302184,1.71744025,1.31602281,0.00011565
0.34517259,6.89221661,0.49069001,2.87245238,0.08891345,0.35217356,0.36502430,1.76489108,1.33938171,0.00012245
0.35117559,7.06227850,0.49743547,2.94021794,0.08878398,0.35919088,0.37756410,1.81280912,1.36383563,0.00012949
0.35717859,7.23388667,0.50372587,3.00857337,0.08859548,0.36613688,0.39060838,1.86114159,1.38946310,0.00013675
0.36318159,7.40660594,0.50953087,3.07736063,0.08835142,0.37302372,0.40410389,1.90977252,1.41628066,0.00014423
0.36918459,7.57975784,0.51480791,3.14632786,0.08805246,0.37985611,0.41797726,1.95851938,1.44424138,0.00015191
0.37518759,7.75242368,0.51950250,3.21513147,0.08769660,0.38663084,0.43213574,2.00713136,1.47323508,0.00015978
0.38119060,7.92345387,0.52354901,3.28334022,0.08727945,0.39333663,0.44646857,2.05528961,1.50309003,0.00016781
0.38719360,8.09148316,0.52687190,3.35044124,0.08679453,0.39995427,0.46084878,2.10260929,1.53357616,0.00017597
0.39319660,8.25495143,0.52938756,3.41584765,0.08623366,0.40645717,0.47513549,2.14864382,1.56440947,0.00018424
0.39919960,8.41212972,0.53100657,3.47890772,0.08558735,0.41281212,0.48917673,2.19289108,1.59525774,0.00019257
0.40520260,8.56115120,0.53163643,3.53891554,0.08484529,0.41898040,0.50281251,2.23480182,1.62574717,0.00020092
0.41120560,8.70004679,0.53118470,3.59512311,0.08399677,0.42491909,0.51587832,2.27379018,1.65547009,0.00020923
0.41720860,8.82678522,0.52956241,3.64675388,0.08303118,0.43058259,0.52820880,2.30924622,1.68399350,0.00021745
0.42321161,8.93931692,0.52668777,3.69301783,0.08193852,0.43592438,0.53964166,2.34055029,1.71086834,0.00022552
0.42921461,9.03562149,0.52248983,3.73312786,0.08070984,0.44089870,0.55002162,2.36708905,1.73563943,0.00023335
0.43521761,9.11375780,0.51691219,3.76631763,0.07933771,0.44546248,0.55920429,2.38827273,1.75785597,0.00024090
0.44122061,9.17191604,0.50991643,3.79186054,0.07781666,0.44957711,0.56706006,2.40355320,1.77708234,0.00024807
0.44722361,9.20847040,0.50148517,3.80908944,0.07614353,0.45321014,0.57347758,2.41244227,1.79290906,0.00025480
0.45322661,9.22203093,0.49162462,3.81741683,0.07431786,0.45633692,0.57836702,2.41452966,1.80496371,0.00026102
0.45922961,9.21149320,0.48036640,3.81635480,0.07234209,0.45894190,0.58166285,2.40949998,1.81292138,0.00026666
0.46523262,9.17608368,0.46776863,3.80553409,0.07022176,0.46101974,0.58332599,2.39714785,1.81651459,0.00027168
0.47123562,9.11539920,0.45391606,3.78472148,0.06796559,0.46257604,0.58334541,2.37739072,1.81554204,0.00027603
0.47723862,9.02943854,0.43891933,3.75383469,0.06558543,0.46362775,0.58173894,2.35027860,1.80987608,0.00027967
0.48324162,8.91862442,0.42291324,3.71295402,0.06309618,0.46420308,0.57855335,2.31600019,1.79946852,0.00028260
0.48924462,8.78381458,0.40605413,3.66233001,0.06051543,0.46434107,0.57386356,2.27488503,1.78435437,0.00028481
0.49524762,8.62630079,0.38851647,3.60238640,0.05786322,0.46409070,0.56777116,2.22740141,1.76465344,0.00028635
0.50125063,8.44779510,0.37048871,3.53371822,0.05516145,0.46350962,0.56040202,2.17414994,1.74056953,0.00028724
0.50725363,8.25040351,0.35216859,3.45708452,0.05243345,0.46266248,0.55190330,2.11585292,1.71238716,0.00028756
0.51325663,8.03658734,0.33375820,3.37339601,0.04970323,0.46161903,0.54243976,2.05333990,1.68046591,0.00028739
0.51925963,7.80911351,0.31545878,3.28369779,0.04699493,0.46045197,0.53218966,1.98752981,1.64523241,0.00028685
0.52526263,7.57099538,0.29746567,3.18914780,0.04433205,0.45923469,0.52134018,1.91941040,1.60717038,0.00028606
0.53126563,7.32542617,0.27996351,3.09099160,0.04173682,0.45803898,0.51008278,1.85001572,1.56680885,0.00028515
0.53726863,7.07570738,0.26312188,2.99053466,0.03922954,0.45693282,0.49860838,1.78040252,1.52470919,0.00028429
0.54327164,6.82517496,0.24709167,2.88911295,0.03682805,0.45597832,0.48710284,1.71162647,1.48145123,0.00028364
0.54927464,6.57712569,0.23200207,2.78806314,0.03454720,0.45522996,0.47574256,1.64471892,1.43761910,0.00028337
0.55527764,6.33474655,0.21795850,2.68869333,0.03239855,0.45473309,0.46469070,1.58066518,1.39378728,0.00028365
0.56128064,6.10104931,0.20504139,2.59225551,0.03039007,0.45452287,0.45409381,1.52038484,1.35050726,0.00028466
0.56728364,5.87881228,0.19330582,2.49992038,0.02852611,0.45462352,0.44407919,1.46471469,1.30829537,0.00028656
0.57328664,5.67053068,0.18278204,2.41275544,0.02680739,0.45504804,0.43475299,1.41439466,1.26762211,0.00028953
0.57928964,5.47837671,0.17347675,2.33170670,0.02523121,0.45579828,0.42619893,1.37005684,1.22890315,0.00029370
0.58529265,5.30416959,0.16537492,2.25758424,0.02379172,0.45686534,0.41847786,1.33221769,1.19249247,0.00029921
0.59129565,5.14935557,0.15844226,2.19105177,0.02248036,0.45823033,0.41162790,1.30127330,1.15867738,0.00030618
0.59729865,5.01499735,0.15262793,2.13261998,0.02128633,0.45986525,0.40566518,1.27749730,1.12767573,0.00031470
0.60330165,4.90177203,0.14786749,2.08264332,0.02019715,0.46173417,0.40058518,1.26104127,1.09963505,0.00032485
0.60930465,4.80997645,0.14408590,2.04131987,0.01919924,0.46379447,0.39636426,1.25193702,1.07463348,0.00033667
0.61530765,4.73953869,0.14120043,2.00869389,0.01827850,0.46599807,0.39296168,1.25010049,1.05268238,0.00035017
0.62131066,4.69003444,0.13912334,1.98466041,0.01742092,0.46829284,0.39032162,1.25533683,1.03373020,0.00036536
0.62731366,4.66070722,0.13776429,1.96897166,0.01661305,0.47062377,0.38837532,1.26734637,1.01766748,0.00038217
0.63331666,4.65049147,0.13703240,1.96124478,0.01584250,0.47293433,0.38704324,1.28573117,1.00433274,0.00040054
0.63931966,4.65803779,0.13683794,1.96097076,0.01509828,0.47516756,0.38623709,1.31000217,0.99351883,0.00042035
0.64532266,4.68174008,0.13709355,1.96752442,0.01437113,0.47726723,0.38586173,1.33958677,0.98497969,0.00044147
0.65132566,4.71976435,0.13771524,1.98017537,0.01365367,0.47917890,0.38581702,1.37383707,0.97843734,0.00046371
0.65732866,4.77007929,0.13862296,1.99810011,0.01294047,0.48085088,0.38599945,1.41203871,0.97358880,0.00048687
0.66333167,4.83048886,0.13974095,2.02039524,0.01222809,0.48223520,0.38630374,1.45342060,0.97011299,0.00051070
0.66933467,4.89866709,0.14099795,2.04609214,0.01151495,0.48328844,0.38662435,1.49716570,0.96767747,0.00053496
0.67533767,4.97219535,0.14232724,2.07417292,0.01080116,0.48397252,0.38685691,1.54242284,0.96594495,0.00055935
0.68134067,5.04860207,0.14366665,2.10358790,0.01008830,0.48425532,0.38689972,1.58831978,0.96457955,0.00058358
0.68734367,5.12540462,0.14495854,2.13327432,0.00937916,0.48411124,0.38665519,1.63397725,0.96325277,0.00060734
0.69334667,5.20015304,0.14614992,2.16217617,0.00867745,0.48352150,0.38603131,1.67852393,0.96164916,0.00063030
0.69934967,5.27047453,0.14719250,2.18926463,0.00798746,0.48247424,0.38494316,1.72111197,0.95947153,0.00065217
0.70535268,5.33411777,0.14804286,2.21355869,0.00731380,0.48096438,0.38331437,1.76093258,0.95644576,0.00067263
0.71135568,5.38899553,0.14866273,2.23414519,0.00666115,0.47899312,0.38107846,1.79723123,0.95232510,0.00069142
0.71735868,5.43322420,0.14901916,2.25019762,0.00603394,0.47656721,0.37818009,1.82932176,0.94689375,0.00070826
0.72336168,5.46515837,0.14908481,2.26099289,0.00543623,0.47369778,0.37457612,1.85659892,0.93996982,0.00072294
0.72936468,5.48341928,0.14883811,2.26592530,0.00487147,0.47039903,0.37023636,1.87854866,0.93140739,0.00073525
0.73536768,5.48691551,0.14826333,2.26451720,0.00434248,0.46668655,0.36514401,1.89475576,0.92109774,0.00074504
0.74137069,5.47485521,0.14735061,2.25642565,0.00385128,0.46257552,0.35929572,1.90490840,0.90896958,0.00075219
0.74737369,5.44674916,0.14609573,2.24144496,0.00339915,0.45807886,0.35270127,1.90879955,0.89498841,0.00075663
0.75337669,5.40240472,0.14449977,2.21950493,0.00298656,0.45320541,0.34538283,1.90632511,0.87915487,0.00075832
0.75937969,5.34191110,0.14256872,2.19066492,0.00261330,0.44795831,0.33737386,1.89747904,0.86150232,0.00075727
0.76538269,5.26561697,0.14031279,2.15510433,0.00227847,0.44233366,0.32871771,1.88234588,0.84209369,0.00075352
0.77138569,5.17410185,0.13774578,2.11310976,0.00198063,0.43631968,0.31946595,1.86109116,0.82101772,0.00074714
0.77738869,5.06814299,0.13488430,2.06505997,0.00171785,0.42989637,0.30967651,1.83395037,0.79838491,0.00073823
0.78339170,4.94867971,0.13174704,2.01140922,0.00148785,0.42303580,0.29941188,1.80121716,0.77432328,0.00072690
0.78939470,4.81677729,0.12835407,1.95267008,0.00128810,0.41570315,0.28873721,1.76323157,0.74897424,0.00071331
0.79539770,4.67359221,0.12472623,1.88939649,0.00111590,0.40785827,0.27771868,1.72036886,0.72248861,0.00069761
0.80140070,4.52034051,0.12088460,1.82216799,0.00096851,0.39945803,0.26642203,1.67302960,0.69502327,0.00067995
0.80740370,4.35827055,0.11685023,1.75157566,0.00084321,0.39045900,0.25491142,1.62163137,0.66673824,0.00066051
0.81340670,4.18864110,0.11264389,1.67821040,0.00073741,0.38082070,0.24324857,1.56660235,0.63779445,0.00063947
0.81940970,4.01270515,0.10828610,1.60265366,0.00064865,0.37050890,0.23149230,1.50837692,0.60835231,0.00061700
0.82541271,3.83169938,0.10379720,1.52547092,0.00057474,0.35949904,0.21969838,1.44739308,0.57857086,0.00059329
0.83141571,3.64683880,0.09919762,1.44720764,0.00051373,0.34777939,0.20791965,1.38409154,0.54860755,0.00056852
0.83741871,3.45931572,0.09450814,1.36838745,0.00046401,0.33535388,0.19620640,1.31891606,0.51861860,0.00054287
0.84342171,3.27030190,0.08975026,1.28951217,0.00042428,0.32224429,0.18460693,1.25231455,0.48875963,0.00051656
0.84942471,3.08095271,0.08494647,1.21106321,0.00039365,0.30849177,0.17316812,1.18474053,0.45918657,0.00048976
0.85542771,2.89241190,0.08012056,1.13350370,0.00037160,0.29415754,0.16193613,1.11665437,0.43005659,0.00046270
0.86143072,2.70581598,0.07529778,1.05728096,0.00035808,0.27932264,0.15095691,1.04852407,0.40152896,0.00043558
0.86743372,2.52229700,0.07050489,0.98282879,0.00035348,0.26408690,0.14027671,0.98082499,0.37376566,0.00040862
0.87343672,2.34298324,0.06577011,0.91056921,0.00035870,0.24856699,0.12994231,0.91403854,0.34693168,0.00038207
0.87943972,2.16899708,0.06112291,0.84091335,0.00037521,0.23289373,0.12000117,0.84864966,0.32119494,0.00035614
0.88544272,2.00145007,0.05659370,0.77426136,0.00040508,0.21720889,0.11050130,0.78514301,0.29672573,0.00033109
0.89144572,1.84143526,0.05221335,0.71100126,0.00045102,0.20166143,0.10149093,0.72399813,0.27369579,0.00030716
0.89744872,1.69001701,0.04801274,0.65150678,0.00051648,0.18640359,0.09301812,0.66568367,0.25227683,0.00028459
0.90345173,1.54821879,0.04402210,0.59613427,0.00060571,0.17158681,0.08513003,0.61065103,0.23263883,0.00026362
0.90945473,1.41700963,0.04027044,0.54521886,0.00072380,0.15735783,0.07787229,0.55932753,0.21494779,0.00024450
0.91545773,1.29728964,0.03678491,0.49906998,0.00087675,0.14385504,0.07128811,0.51210964,0.19936329,0.00022744
0.92146073,1.18987514,0.03359023,0.45796655,0.00107150,0.13120516,0.06541747,0.46935622,0.18603571,0.00021267
0.92746373,1.09548404,0.03070815,0.42215188,0.00131600,0.11952042,0.06029620,0.43138221,0.17510325,0.00020037
0.93346673,1.01472155,0.02815692,0.39182842,0.00161917,0.10889638,0.05595516,0.39845278,0.16668866,0.00019073
0.93946973,0.94806673,0.02595093,0.36715260,0.00199086,0.09941011,0.05241937,0.37077808,0.16089584,0.00018388
0.94547274,0.89585982,0.02410037,0.34822966,0.00244181,0.09111916,0.04970716,0.34850862,0.15780629,0.00017995
0.95147574,0.85829057,0.02261095,0.33510875,0.00298349,0.08406084,0.04782947,0.33173134,0.15747540,0.00017903
0.95747874,0.83538759,0.02148372,0.32777822,0.00362792,0.07825210,0.04678901,0.32046623,0.15992875,0.00018115
0.96348174,0.82700889,0.02071500,0.32616128,0.00438738,0.07368976,0.04657968,0.31466370,0.16515839,0.00018633
0.96948474,0.83283368,0.02029627,0.33011210,0.00527417,0.07035112,0.04718587,0.31420255,0.17311933,0.00019453
0.97548774,0.85235583,0.02021424,0.33941263,0.00630010,0.06819481,0.04858193,0.31888863,0.18372633,0.00020565
0.98149075,0.88487930,0.02045091,0.35377021,0.00747614,0.06716187,0.05073177,0.32845437,0.19685111,0.00021957
0.98749375,0.92951606,0.02098371,0.37281632,0.00881183,0.06717708,0.05358849,0.34255924,0.21232035,0.00023608
0.99349675,0.98518721,0.02178570,0.39610670,0.01031473,0.06815037,0.05709427,0.36079135,0.22991453,0.00025495
0.99949975,1.05062785,0.02282589,0.42312320,0.01198987,0.06997844,0.06118047,0.38267038,0.24936789,0.00027589
1.00550275,1.12439640,0.02406958,0.45327752,0.01383910,0.07254651,0.06576790,0.40765210,0.27036981,0.00029853
1.01150575,1.20488903,0.02547882,0.48591722,0.01586058,0.07573028,0.07076749,0.43513460,0.29256755,0.00032250
1.01750875,1.29035955,0.02701298,0.52033409,0.01804819,0.07939797,0.07608122,0.46446640,0.31557075,0.00034735
1.02351176,1.37894504,0.02862939,0.55577487,0.02039119,0.08341262,0.08160341,0.49495656,0.33895748,0.00037262
1.02951476,1.46869718,0.03028409,0.59145444,0.02287379,0.08763450,0.08722239,0.52588660,0.36228197,0.00039781
1.03551776,1.55761883,0.03193267,0.62657112,0.02547511,0.09192371,0.09282245,0.55652427,0.38508383,0.00042241
1.04152076,1.64370513,0.03353116,0.66032378,0.02816907,0.09614286,0.09828611,0.58613873,0.40689848,0.00044591
1.04752376,1.72498813,0.03503698,0.69193031,0.03092468,0.10015983,0.10349671,0.61401682,0.42726861,0.00046780
1.05352676,1.79958333,0.03640991,0.72064674,0.03370639,0.10385053,0.10834100,0.63947992,0.44575613,0.00048761
1.05952976,1.86573667,0.03761305,0.74578639,0.03647476,0.10710154,0.11271198,0.66190072,0.46195419,0.00050488
1.06553277,1.92186996,0.03861371,0.76673818,0.03918727,0.10981263,0.11651160,0.68071932,0.47549882,0.00051923
1.07153577,1.96662286,0.03938421,0.78298333,0.04179932,0.11189896,0.11965336,0.69545789,0.48607966,0.00053031
1.07753877,1.99888957,0.03990261,0.79410972,0.04426542,0.11329286,0.12206464,0.70573333,0.49344916,0.00053786
1.08354177,2.01784849,0.04015318,0.79982311,0.04654048,0.11394527,0.12368865,0.71126722,0.49743006,0.00054170
1.08954477,2.02298324,0.04012676,0.79995482,0.04858115,0.11382656,0.12448599,0.71189266,0.49792049,0.00054172
1.09554777,2.01409424,0.03982092,0.79446520,0.05034719,0.11292682,0.12443558,0.70755752,0.49489668,0.00053790
1.10155078,1.99129990,0.03923986,0.78344304,0.05180279,0.11125551,0.12353511,0.69832407,0.48841297,0.00053031
1.10755378,1.95502752,0.03839411,0.76710054,0.05291774,0.10884055,0.12180079,0.68436477,0.47859918,0.00051910
1.11355678,1.90599405,0.03730005,0.74576430,0.05366852,0.10572685,0.11926659,0.66595459,0.46565543,0.00050451
1.11955978,1.84517770,0.03597927,0.71986265,0.05403911,0.10197434,0.11598285,0.64345999,0.44984463,0.00048682
1.12556278,1.77378166,0.03445766,0.68990992,0.05402153,0.09765554,0.11201441,0.61732530,0.43148310,0.00046640
1.13156578,1.69319146,0.03276458,0.65648826,0.05361617,0.09285287,0.10743830,0.58805684,0.41092957,0.00044363
1.13756878,1.60492803,0.03093177,0.62022805,0.05283172,0.08765576,0.10234118,0.55620573,0.38857328,0.00041896
1.14357179,1.51059845,0.02899234,0.58178754,0.05168491,0.08215762,0.09681649,0.52235001,0.36482146,0.00039282
1.14957479,1.41184639,0.02697975,0.54183269,0.05019991,0.07645297,0.09096153,0.48707677,0.34008704,0.00036568
1.15557779,1.31030440,0.02492684,0.50101803,0.04840744,0.07063462,0.08487466,0.45096523,0.31477673,0.00033797
1.16158079,1.20754975,0.02286493,0.45996917,0.04634378,0.06479117,0.07865255,0.41457114,0.28928025,0.00031013
1.16758379,1.10506532,0.02082308,0.41926770,0.04404948,0.05900485,0.07238768,0.37841318,0.26396086,0.00028254
1.17358679,1.00420682,0.01882747,0.37943874,0.04156810,0.05334974,0.06616625,0.34296173,0.23914757,0.00025556
1.17958979,0.90617708,0.01690092,0.34094151,0.03894481,0.04789045,0.06006635,0.30863028,0.21512916,0.00022950
1.18559280,0.81200779,0.01506259,0.30416313,0.03622506,0.04268124,0.05415664,0.27576951,0.19215018,0.00020462
1.19159580,0.72254883,0.01332784,0.26941533,0.03345327,0.03776558,0.04849544,0.24466415,0.17040874,0.00018114
1.19759880,0.63846464,0.01170821,0.23693422,0.03067172,0.03317617,0.04313022,0.21553236,0.15005623,0.00015920
1.20360180,0.56023731,0.01021155,0.20688252,0.02791951,0.02893522,0.03809754,0.18852740,0.13119848,0.00013891
1.20960480,0.48817525,0.00884226,0.17935405,0.02523176,0.02505520,0.03342332,0.16374134,0.11389849,0.00012034
1.21560780,0.42242654,0.00760162,0.15437998,0.02263900,0.02153968,0.02912342,0.14121029,0.09818005,0.00010351
1.22161081,0.36299592,0.00648813,0.13193633,0.02016680,0.01838447,0.02520449,0.12092084,0.08403239,0.00008840
1.22761381,0.30976415,0.00549801,0.11195228,0.01783557,0.01557878,0.02166502,0.10281727,0.07141521,0.00007495
1.23361681,0.26250874,0.00462556,0.09431889,0.01566055,0.01310649,0.01849645,0.08680915,0.06026402,0.00006309
1.23961981,0.22092502,0.00386367,0.07889775,0.01365204,0.01094739,0.01568443,0.07277895,0.05049547,0.00005273
1.24562281,0.18464676,0.00320419,0.06552927,0.01181568,0.00907834,0.01321001,0.06058940,0.04201254,0.00004376
1.25162581,0.15326547,0.00263833,0.05404038,0.01015293,0.00747439,0.01105082,0.05009030,0.03470927,0.00003606
1.25762881,0.12634804,0.00215700,0.04425134,0.00866155,0.00610973,0.00918222,0.04112474,0.02847505,0.00002951
1.26363182,0.10345224,0.00175113,0.03598165,0.00733625,0.00495849,0.00757823,0.03353440,0.02319834,0.00002398
1.26963482,0.08413981,0.00141187,0.02905500,0.00616920,0.00399548,0.00621247,0.02716405,0.01876975,0.00001935
1.27563782,0.06798732,0.00113085,0.02330309,0.00515069,0.00319669,0.00505885,0.02186524,0.01508456,0.00001552
1.28164082,0.05459452,0.00090025,0.01856859,0.00426965,0.00253966,0.00409218,0.01749908,0.01204457,0.00001238
1.28764382,0.04359068,0.00071299,0.01470726,0.00351420,0.00200384,0.00328865,0.01393834,0.00955947,0.00000983
1.29364682,0.03463892,0.00056272,0.01158917,0.00287208,0.00157064,0.00262615,0.01106885,0.00754772,0.00000779
1.29964982,0.02743890,0.00044395,0.00909941,0.00233105,0.00122360,0.00208450,0.00879039,0.00593703,0.00000618
1.30565283,0.02172821,0.00035199,0.00713823,0.00187923,0.00094831,0.00164557,0.00701716,0.00466449,0.00000494
1.31165583,0.01728269,0.00028304,0.00562080,0.00150537,0.00073238,0.00129336,0.00567792,0.00367653,0.00000402
1.31765883,0.01391604,0.00023413,0.00447672,0.00119899,0.00056537,0.00101395,0.00471599,0.00292863,0.00000338
1.32366183,0.01147909,0.00020316,0.00364937,0.00095057,0.00043858,0.00079547,0.00408909,0.00238504,0.00000299
1.32966483,0.00985870,0.00018890,0.00309518,0.00075162,0.00034499,0.00062798,0.00376927,0.00201834,0.00000283
1.33566783,0.00897688,0.00019103,0.00278296,0.00059471,0.00027909,0.00050339,0.00374281,0.00180911,0.00000290
1.34167084,0.00878994,0.00021016,0.00269325,0.00047350,0.00023678,0.00041537,0.00401038,0.00174565,0.00000320
1.34767384,0.00928808,0.00024791,0.00281783,0.00038271,0.00021520,0.00035919,0.00458722,0.00182372,0.00000374
1.35367684,0.01049528,0.00030697,0.00315935,0.00031813,0.00021271,0.00033164,0.00550363,0.00204646,0.00000457
1.35967984,0.01246960,0.00039121,0.00373106,0.00027651,0.00022877,0.00033100,0.00680554,0.00242432,0.00000571
1.36568284,0.01530396,0.00050583,0.00455678,0.00025559,0.00026389,0.00035689,0.00855530,0.00297522,0.00000722
1.37168584,0.01912710,0.00065744,0.00567086,0.00025402,0.00031965,0.00041032,0.01083253,0.00372464,0.00000918
1.37768884,0.02410485,0.00085425,0.00711832,0.00027132,0.00039863,0.00049361,0.01373505,0.00470591,0.00001167
1.38369185,0.03044144,0.00110623,0.00895493,0.00030785,0.00050446,0.00061038,0.01737974,0.00596044,0.00001478
1.38969485,0.03838056,0.00142522,0.01124736,0.00036479,0.00064182,0.00076559,0.02190329,0.00753796,0.00001863
1.39569785,0.04820623,0.00182508,0.01407313,0.00044409,0.00081646,0.00096548,0.02746269,0.00949667,0.00002337
1.40170085,0.06024282,0.00232177,0.01752048,0.00054842,0.00103523,0.00121762,0.03423530,0.01190326,0.00002914
1.40770385,0.07485436,0.00293341,0.02168796,0.00068119,0.00130606,0.00153084,0.04241851,0.01483280,0.00003610
1.41370685,0.09244248,0.00368026,0.02668370,0.00084647,0.00163797,0.00191523,0.05222861,0.01836824,0.00004445
1.41970985,0.11344306,0.00458459,0.03262434,0.00104896,0.00204101,0.00238199,0.06389907,0.02259970,0.00005438
1.42571286,0.13832101,0.00567047,0.03963346,0.00129390,0.00252620,0.00294335,0.07767779,0.02762334,0.00006610
1.43171586,0.16756326,0.00696346,0.04783959,0.00158700,0.00310539,0.00361235,0.09382354,0.03353977,0.00007984
1.43771886,0.20166967,0.00849011,0.05737368,0.00193433,0.00379113,0.00440257,0.11260132,0.04045202,0.00009584
1.44372186,0.24114188,0.01027736,0.06836607,0.00234218,0.00459640,0.00532783,0.13427677,0.04846300,0.00011431
1.44972486,0.28647020,0.01235177,0.08094299,0.00281691,0.00553439,0.00640176,0.15910969,0.05767255,0.00013550
1.45572786,0.33811870,0.01473860,0.09522267,0.00336480,0.00661815,0.00763730,0.18734673,0.06817397,0.00015962
