energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.07903952,1.11655881,-1.97668871,0.22193830,-0.80162767,0.92534694,-0.74296476,0.00001797,-0.00013645,0.02151203,-0.26305785,0.00228756,-0.01104518,0.11063955,-1.01430747
-4.07303652,1.11807370,-2.01690273,0.21598438,-0.80737742,0.93527984,-0.76001478,0.00001860,-0.00014746,0.02112500,-0.27215668,0.00225460,-0.01146617,0.10185568,-1.03104694
-4.06703352,1.12026325,-2.05636612,0.21037021,-0.81174409,0.94483255,-0.77689429,0.00001919,-0.00015859,0.02081561,-0.28126462,0.00221401,-0.01189569,0.09468688,-1.04759048
-4.06103052,1.12326279,-2.09537556,0.20521357,-0.81491329,0.95405206,-0.79371924,0.00001972,-0.00016965,0.02059101,-0.29041101,0.00216710,-0.01233464,0.08917106,-1.06410926
-4.05502751,1.12725975,-2.13423145,0.20064408,-0.81708288,0.96303664,-0.81060843,0.00002018,-0.00018044,0.02045824,-0.29961722,0.00211527,-0.01278445,0.08533953,-1.08077868
-4.04902451,1.13249986,-2.17321257,0.19680317,-0.81845225,0.97194152,-0.82767331,0.00002056,-0.00019075,0.02042424,-0.30889354,0.00206007,-0.01324693,0.08321856,-1.09776509
-4.04302151,1.13929178,-2.21255201,0.19384367,-0.81921195,0.98098347,-0.84500798,0.00002085,-0.00020039,0.02049589,-0.31823668,0.00200313,-0.01372424,0.08283047,-1.11521285
-4.03701851,1.14800968,-2.25241575,0.19192919,-0.81953439,0.99044377,-0.86268003,0.00002103,-0.00020920,0.02068001,-0.32762795,0.00194619,-0.01421882,0.08419411,-1.13323257
-4.03101551,1.15909320,-2.29288509,0.19123297,-0.81956605,1.00066915,-0.88072275,0.00002111,-0.00021699,0.02098330,-0.33703254,0.00189106,-0.01473328,0.08732452,-1.15189096
-4.02501251,1.17304431,-2.33394384,0.19193637,-0.81942151,1.01207014,-0.89912899,0.00002108,-0.00022365,0.02141223,-0.34639966,0.00183966,-0.01527041,0.09223192,-1.17120287
-4.01900950,1.19042064,-2.37547123,0.19422676,-0.81917968,1.02511660,-0.91784723,0.00002095,-0.00022904,0.02197293,-0.35566393,0.00179394,-0.01583312,0.09891982,-1.19112593
-4.01300650,1.21182503,-2.41724060,0.19829485,-0.81888225,1.04033009,-0.93677993,0.00002073,-0.00023309,0.02267095,-0.36474782,0.00175596,-0.01642443,0.10738254,-1.21155797
-4.00700350,1.23789130,-2.45892437,0.20433135,-0.81853450,1.05827301,-0.95578441,0.00002042,-0.00023576,0.02351099,-0.37356503,0.00172786,-0.01704746,0.11760203,-1.23233739
-4.00100050,1.26926634,-2.50010482,0.21252299,-0.81810827,1.07953448,-0.97467614,0.00002005,-0.00023702,0.02449661,-0.38202490,0.00171182,-0.01770540,0.12954434,-1.25324646
-3.99499750,1.30658886,-2.54029023,0.22304796,-0.81754699,1.10471336,-0.99323444,0.00001962,-0.00023690,0.02562988,-0.39003739,0.00171009,-0.01840155,0.14315587,-1.27401737
-3.98899450,1.35046545,-2.57893563,0.23607070,-0.81677233,1.13439860,-1.01121019,0.00001917,-0.00023545,0.02691095,-0.39751860,0.00172494,-0.01913924,0.15835967,-1.29434074
-3.98299150,1.40144460,-2.61546702,0.25173620,-0.81569212,1.16914776,-1.02833530,0.00001873,-0.00023276,0.02833774,-0.40439639,0.00175866,-0.01992183,0.17505200,-1.31387616
-3.97698849,1.45998992,-2.64930805,0.27016398,-0.81420917,1.20946423,-1.04433348,0.00001832,-0.00022893,0.02990551,-0.41061607,0.00181348,-0.02075265,0.19309956,-1.33226441
-3.97098549,1.52645334,-2.67990756,0.29144181,-0.81223034,1.25577420,-1.05893171,0.00001798,-0.00022411,0.03160658,-0.41614556,0.00189156,-0.02163485,0.21233754,-1.34914050
-3.96498249,1.60104979,-2.70676690,0.31561945,-0.80967550,1.30840424,-1.07187202,0.00001775,-0.00021844,0.03343004,-0.42098004,0.00199489,-0.02257137,0.23256876,-1.36414724
-3.95897949,1.68383437,-2.72946561,0.34270262,-0.80648593,1.36756055,-1.08292288,0.00001769,-0.00021209,0.03536160,-0.42514570,0.00212525,-0.02356470,0.25356413,-1.37694855
-3.95297649,1.77468339,-2.74768425,0.37264748,-0.80263156,1.43331091,-1.09188984,0.00001785,-0.00020523,0.03738355,-0.42870246,0.00228410,-0.02461674,0.27506459,-1.38724194
-3.94697349,1.87328025,-2.76122330,0.40535591,-0.79811687,1.50557015,-1.09862475,0.00001828,-0.00019802,0.03947478,-0.43174547,0.00247252,-0.02572859,0.29678451,-1.39476963
-3.94097049,1.97910715,-2.77001746,0.44067183,-0.79298512,1.58409013,-1.10303341,0.00001906,-0.00019064,0.04161105,-0.43440545,0.00269111,-0.02690029,0.31841657,-1.39932789
-3.93496748,2.09144346,-2.77414462,0.47837893,-0.78732070,1.66845480,-1.10508111,0.00002026,-0.00018323,0.04376530,-0.43684766,0.00293993,-0.02813066,0.33963819,-1.40077415
-3.92896448,2.20937103,-2.77382925,0.51820003,-0.78124939,1.75808084,-1.10479603,0.00002197,-0.00017593,0.04590816,-0.43926961,0.00321838,-0.02941702,0.36011896,-1.39903178
-3.92296148,2.33178693,-2.76944021,0.55979821,-0.77493688,1.85222424,-1.10227035,0.00002429,-0.00016885,0.04800855,-0.44189773,0.00352519,-0.03075503,0.37952925,-1.39409219
-3.91695848,2.45742326,-2.76148316,0.60278010,-0.76858515,1.94999278,-1.09765910,0.00002733,-0.00016209,0.05003442,-0.44498280,0.00385834,-0.03213853,0.39754927,-1.38601460
-3.91095548,2.58487383,-2.75058809,0.64670124,-0.76242738,2.05036425,-1.09117684,0.00003121,-0.00015573,0.05195358,-0.44879466,0.00421508,-0.03355944,0.41387850,-1.37492328
-3.90495248,2.71262692,-2.73749250,0.69107358,-0.75672128,2.15221002,-1.08309249,0.00003607,-0.00014980,0.05373456,-0.45361600,0.00459190,-0.03500771,0.42824490,-1.36100279
-3.89894947,2.83910326,-2.72302120,0.73537510,-0.75174128,2.25432320,-1.07372243,0.00004206,-0.00014434,0.05534754,-0.45973573,0.00498459,-0.03647137,0.44041351,-1.34449143
-3.89294647,2.96269787,-2.70806348,0.77906140,-0.74776997,2.35545072,-1.06342232,0.00004935,-0.00013935,0.05676521,-0.46744184,0.00538833,-0.03793662,0.45019414,-1.32567338
-3.88694347,3.08182463,-2.69354872,0.82157877,-0.74508903,2.45432802,-1.05257799,0.00005814,-0.00013483,0.05796367,-0.47701401,0.00579774,-0.03938806,0.45744757,-1.30487000
-3.88094047,3.19496172,-2.68042121,0.86237870,-0.74397006,2.54971550,-1.04159567,0.00006861,-0.00013073,0.05892319,-0.48871626,0.00620709,-0.04080894,0.46209021,-1.28243074
-3.87493747,3.30069655,-2.66961525,0.90093301,-0.74466571,2.64043515,-1.03089207,0.00008099,-0.00012703,0.05962891,-0.50278943,0.00661040,-0.04218149,0.46409675,-1.25872418
-3.86893447,3.39776842,-2.66203116,0.93674925,-0.74740132,2.72540615,-1.02088447,0.00009549,-0.00012367,0.06007139,-0.51944408,0.00700168,-0.04348740,0.46350087,-1.23412957
-3.86293147,3.48510715,-2.65851308,0.96938566,-0.75236742,2.80367811,-1.01198126,0.00011235,-0.00012061,0.06024701,-0.53885351,0.00737508,-0.04470819,0.46039385,-1.20902929
-3.85692846,3.56186630,-2.65982886,0.99846514,-0.75971333,2.87446055,-1.00457303,0.00013180,-0.00011778,0.06015821,-0.56114731,0.00772516,-0.04582578,0.45492114,-1.18380234
-3.85092546,3.62744947,-2.66665277,1.02368735,-0.76954196,2.93714736,-0.99902453,0.00015407,-0.00011513,0.05981355,-0.58640550,0.00804705,-0.04682293,0.44727711,-1.15881924
-3.84492246,3.68152847,-2.67955101,1.04483871,-0.78190609,2.99133526,-0.99566757,0.00017937,-0.00011261,0.05922759,-0.61465329,0.00833667,-0.04768379,0.43769830,-1.13443819
-3.83891946,3.72405245,-2.69897047,1.06179933,-0.79680600,3.03683524,-0.99479489,0.00020791,-0.00011018,0.05842059,-0.64585681,0.00859088,-0.04839434,0.42645519,-1.11100255
-3.83291646,3.75524745,-2.72523055,1.07454682,-0.81418865,3.07367643,-0.99665518,0.00023985,-0.00010779,0.05741804,-0.67991977,0.00880768,-0.04894284,0.41384327,-1.08883946
-3.82691346,3.77560608,-2.75851814,1.08315652,-0.83394832,3.10210193,-1.00144913,0.00027530,-0.00010542,0.05625004,-0.71668128,0.00898623,-0.04932014,0.40017345,-1.06825943
-3.82091046,3.78586751,-2.79888554,1.08779799,-0.85592864,3.12255667,-1.00932651,0.00031435,-0.00010303,0.05495055,-0.75591507,0.00912700,-0.04952003,0.38576238,-1.04955642
-3.81490745,3.78698833,-2.84625112,1.08872803,-0.87992585,3.13566751,-1.02038423,0.00035700,-0.00010061,0.05355644,-0.79733006,0.00923168,-0.04953936,0.37092306,-1.03300843
-3.80890445,3.78010536,-2.90040253,1.08628030,-0.90569329,3.14221632,-1.03466533,0.00040320,-0.00009814,0.05210655,-0.84057257,0.00930321,-0.04937817,0.35595605,-1.01887787
-3.80290145,3.76649170,-2.96100199,1.08085206,-0.93294674,3.14310704,-1.05215869,0.00045279,-0.00009562,0.05064064,-0.88523003,0.00934563,-0.04903968,0.34114159,-1.00741166
-3.79689845,3.74750781,-3.02759347,1.07288866,-0.96137070,3.13932789,-1.07279953,0.00050554,-0.00009305,0.04919825,-0.93083648,0.00936394,-0.04853015,0.32673289,-0.99884067
-3.79089545,3.72454960,-3.09961135,1.06286645,-0.99062502,3.13191060,-1.09647045,0.00056112,-0.00009041,0.04781761,-0.97687955,0.00936394,-0.04785869,0.31295080,-0.99337821
-3.78489245,3.69899573,-3.17639018,1.05127499,-1.02035203,3.12188816,-1.12300304,0.00061910,-0.00008772,0.04653459,-1.02280892,0.00935194,-0.04703697,0.29997984,-0.99121754
-3.77888944,3.67215649,-3.25717518,1.03859937,-1.05018368,3.11025318,-1.15217984,0.00067897,-0.00008498,0.04538162,-1.06804616,0.00933454,-0.04607882,0.28796582,-0.99252814
-3.77288644,3.64522638,-3.34113327,1.02530357,-1.07974857,3.09791871,-1.18373673,0.00074009,-0.00008219,0.04438678,-1.11199558,0.00931837,-0.04499983,0.27701485,-0.99745093
-3.76688344,3.61924277,-3.42736415,1.01181556,-1.10867862,3.08568334,-1.21736561,0.00080176,-0.00007936,0.04357297,-1.15405587,0.00930981,-0.04381683,0.26719376,-1.00609241
-3.76088044,3.59505222,-3.51491141,0.99851496,-1.13661523,3.07420241,-1.25271743,0.00086321,-0.00007649,0.04295725,-1.19363218,0.00931472,-0.04254745,0.25853179,-1.01851807
-3.75487744,3.57328632,-3.60277337,0.98572363,-1.16321466,3.06396644,-1.28940543,0.00092361,-0.00007358,0.04255037,-1.23014830,0.00933824,-0.04120955,0.25102335,-1.03474520
-3.74887444,3.55434789,-3.68991367,0.97369968,-1.18815269,3.05528811,-1.32700885,0.00098208,-0.00007064,0.04235643,-1.26305849,0.00938456,-0.03982079,0.24463170,-1.05473567
-3.74287144,3.53840817,-3.77527157,0.96263499,-1.21112821,3.04829821,-1.36507698,0.00103774,-0.00006768,0.04237282,-1.29185875,0.00945679,-0.03839809,0.23929335,-1.07838888
-3.73686843,3.52541504,-3.85777207,0.95265619,-1.23186602,3.04295075,-1.40313377,0.00108968,-0.00006469,0.04259037,-1.31609708,0.00955687,-0.03695731,0.23492292,-1.10553555
-3.73086543,3.51511167,-3.93633608,0.94382881,-1.25011860,3.03903691,-1.44068292,0.00113708,-0.00006168,0.04299370,-1.33538243,0.00968549,-0.03551281,0.23141836,-1.13593277
-3.72486243,3.50706458,-4.00989077,0.93616417,-1.26566708,3.03620700,-1.47721375,0.00117912,-0.00005866,0.04356177,-1.34939227,0.00984214,-0.03407722,0.22866620,-1.16926068
-3.71885943,3.50069937,-4.07738037,0.92962847,-1.27832147,3.03399918,-1.51220775,0.00121509,-0.00005562,0.04426867,-1.35787838,0.01002514,-0.03266120,0.22654678,-1.20512130
-3.71285643,3.49534232,-4.13777780,0.92415334,-1.28792035,3.03187340,-1.54514593,0.00124437,-0.00005259,0.04508455,-1.36067102,0.01023178,-0.03127335,0.22493920,-1.24303988
-3.70685343,3.49026554,-4.19009702,0.91964700,-1.29433011,3.02924860,-1.57551687,0.00126647,-0.00004955,0.04597668,-1.35768122,0.01045845,-0.02992017,0.22372587,-1.28246891
-3.70085043,3.48473324,-4.23340657,0.91600554,-1.29744405,3.02554127,-1.60282557,0.00128103,-0.00004654,0.04691064,-1.34890136,0.01070086,-0.02860607,0.22279662,-1.32279501
-3.69484742,3.47804670,-4.26684400,0.91312333,-1.29718148,3.02020312,-1.62660274,0.00128784,-0.00004355,0.04785149,-1.33440405,0.01095424,-0.02733352,0.22205216,-1.36334867
-3.68884442,3.46958563,-4.28963119,0.91090207,-1.29348690,3.01275606,-1.64641444,0.00128684,-0.00004059,0.04876506,-1.31433947,0.01121352,-0.02610323,0.22140686,-1.40341669
-3.68284142,3.45884383,-4.30109012,0.90925801,-1.28632954,3.00282246,-1.66187180,0.00127813,-0.00003769,0.04961905,-1.28893124,0.01147361,-0.02491440,0.22079083,-1.44225703
-3.67683842,3.44545741,-4.30065882,0.90812688,-1.27570324,2.99014931,-1.67264039,0.00126195,-0.00003484,0.05038418,-1.25847114,0.01172957,-0.02376496,0.22015128,-1.47911559
-3.67083542,3.42922436,-4.28790657,0.90746650,-1.26162668,2.97462497,-1.67844882,0.00123871,-0.00003208,0.05103505,-1.22331258,0.01197679,-0.02265191,0.21945305,-1.51324440
-3.66483242,3.41011458,-4.26254793,0.90725692,-1.24414406,2.95628786,-1.67909633,0.00120890,-0.00002940,0.05155099,-1.18386330,0.01221111,-0.02157165,0.21867851,-1.54392052
-3.65882941,3.38827018,-4.22445458,0.90749838,-1.22332590,2.93532679,-1.67445872,0.00117317,-0.00002682,0.05191653,-1.14057725,0.01242899,-0.02052026,0.21782672,-1.57046495
-3.65282641,3.36399637,-4.17366426,0.90820725,-1.19927010,2.91207294,-1.66449239,0.00113223,-0.00002436,0.05212180,-1.09394591,0.01262752,-0.01949383,0.21691195,-1.59226067
-3.64682341,3.33774369,-4.11038601,0.90941053,-1.17210289,2.88698440,-1.64923612,0.00108687,-0.00002201,0.05216260,-1.04448917,0.01280447,-0.01848869,0.21596174,-1.60876924
-3.64082041,3.31008281,-4.03500116,0.91113926,-1.14197954,2.86062398,-1.62881046,0.00103793,-0.00001980,0.05204027,-0.99274599,0.01295826,-0.01750169,0.21501439,-1.61954501
-3.63481741,3.28167346,-3.94805949,0.91342149,-1.10908462,2.83363190,-1.60341441,0.00098626,-0.00001772,0.05176133,-0.93926495,0.01308791,-0.01653034,0.21411622,-1.62424658
-3.62881441,3.25322950,-3.85027044,0.91627523,-1.07363162,2.80669474,-1.57331976,0.00093273,-0.00001578,0.05133697,-0.88459482,0.01319293,-0.01557296,0.21331854,-1.62264479
-3.62281141,3.22548189,-3.74248941,0.91970211,-1.03586187,2.78051256,-1.53886290,0.00087817,-0.00001398,0.05078232,-0.82927547,0.01327326,-0.01462872,0.21267451,-1.61462715
-3.61680840,3.19914179,-3.62569938,0.92368189,-0.99604246,2.75576594,-1.50043473,0.00082339,-0.00001232,0.05011563,-0.77382910,0.01332914,-0.01369771,0.21223605,-1.60019836
-3.61080540,3.17486563,-3.50098861,0.92816847,-0.95446332,2.73308459,-1.45846888,0.00076911,-0.00001080,0.04935739,-0.71875212,0.01336094,-0.01278087,0.21205086,-1.57947711
-3.60480240,3.15322392,-3.36952505,0.93308746,-0.91143334,2.71301931,-1.41342889,0.00071603,-0.00000942,0.04852938,-0.66450781,0.01336913,-0.01187989,0.21215964,-1.55268934
-3.59879940,3.13467536,-3.23252870,0.93833550,-0.86727573,2.69601855,-1.36579492,0.00066473,-0.00000818,0.04765375,-0.61151983,0.01335413,-0.01099717,0.21259371,-1.52015841
-3.59279640,3.11954734,-3.09124299,0.94378132,-0.82232260,2.68241061,-1.31605056,0.00061573,-0.00000706,0.04675214,-0.56016690,0.01331627,-0.01013560,0.21337302,-1.48229257
-3.58679340,3.10802350,-2.94690643,0.94926840,-0.77690917,2.67239241,-1.26467047,0.00056946,-0.00000606,0.04584492,-0.51077860,0.01325572,-0.00929842,0.21450461,-1.43957066
-3.58079040,3.10013891,-2.80072573,0.95461915,-0.73136764,2.66602494,-1.21210928,0.00052623,-0.00000518,0.04495050,-0.46363255,0.01317251,-0.00848907,0.21598167,-1.39252643
-3.57478739,3.09578261,-2.65385148,0.95964011,-0.68602113,2.66323557,-1.15879230,0.00048631,-0.00000440,0.04408484,-0.41895278,0.01306653,-0.00771098,0.21778305,-1.34173249
-3.56878439,3.09470713,-2.50735749,0.96412802,-0.64117783,2.66382678,-1.10510839,0.00044986,-0.00000372,0.04326101,-0.37690961,0.01293758,-0.00696744,0.21987348,-1.28778439
-3.56278139,3.09654425,-2.36222419,0.96787637,-0.59712570,2.66749060,-1.05140509,0.00041696,-0.00000313,0.04248900,-0.33762063,0.01278543,-0.00626145,0.22220419,-1.23128562
-3.55677839,3.10082584,-2.21932691,0.97068190,-0.55412782,2.67382786,-0.99798631,0.00038762,-0.00000261,0.04177563,-0.30115306,0.01260993,-0.00559556,0.22471414,-1.17283400
-3.55077539,3.10700865,-2.07942889,0.97235101,-0.51241870,2.68237105,-0.94511217,0.00036182,-0.00000217,0.04112460,-0.26752706,0.01241111,-0.00497184,0.22733165,-1.11300984
-3.54477239,3.11450148,-1.94317909,0.97270552,-0.47220155,2.69260946,-0.89300104,0.00033944,-0.00000180,0.04053667,-0.23671997,0.01218922,-0.00439176,0.22997646,-1.05236629
-3.53876938,3.12269350,-1.81111438,0.97158765,-0.43364661,2.70401536,-0.84183332,0.00032034,-0.00000148,0.04000991,-0.20867130,0.01194489,-0.00385617,0.23256216,-0.99142176
-3.53276638,3.13098212,-1.68366547,0.96886415,-0.39689052,2.71606971,-0.79175654,0.00030436,-0.00000121,0.03954007,-0.18328815,0.01167918,-0.00336530,0.23499870,-0.93065474
-3.52676338,3.13879932,-1.56116582,0.96442930,-0.36203675,2.72828635,-0.74289130,0.00029128,-0.00000099,0.03912096,-0.16045098,0.01139360,-0.00291878,0.23719524,-0.87050048
-3.52076038,3.14563508,-1.44386280,0.95820699,-0.32915687,2.74023342,-0.69533761,0.00028090,-0.00000080,0.03874489,-0.14001939,0.01109020,-0.00251565,0.23906287,-0.81134970
-3.51475738,3.15105720,-1.33192994,0.95015164,-0.29829261,2.75155112,-0.64918105,0.00027299,-0.00000064,0.03840311,-0.12183781,0.01077152,-0.00215446,0.24051738,-0.75354873
-3.50875438,3.15472670,-1.22547969,0.94024838,-0.26945853,2.76196532,-0.60449848,0.00026732,-0.00000051,0.03808618,-0.10574086,0.01044060,-0.00183331,0.24148186,-0.69740083
-3.50275138,3.15640835,-1.12457561,0.92851230,-0.24264508,2.77129630,-0.56136275,0.00026368,-0.00000041,0.03778442,-0.09155829,0.01010088,-0.00154994,0.24188903,-0.64316837
-3.49674837,3.15597635,-1.02924359,0.91498713,-0.21782195,2.77946284,-0.51984635,0.00026184,-0.00000032,0.03748827,-0.07911931,0.00975616,-0.00130183,0.24168329,-0.59107551
-3.49074537,3.15341503,-0.93948131,0.89974345,-0.19494141,2.78648141,-0.48002371,0.00026162,-0.00000025,0.03718852,-0.06825634,0.00941047,-0.00108624,0.24082241,-0.54131097
-3.48474237,3.14881499,-0.85526589,0.88287649,-0.17394169,2.79246113,-0.44197214,0.00026284,-0.00000020,0.03687667,-0.05880802,0.00906795,-0.00090037,0.23927867,-0.49403079
-3.47873937,3.14236529,-0.77655933,0.86450371,-0.15475007,2.79759485,-0.40577150,0.00026535,-0.00000015,0.03654505,-0.05062160,0.00873276,-0.00074133,0.23703970,-0.44936082
-3.47273637,3.13434221,-0.70331190,0.84476235,-0.13728575,2.80214717,-0.37150269,0.00026901,-0.00000012,0.03618699,-0.04355462,0.00840890,-0.00060630,0.23410864,-0.40739879
-3.46673337,3.12509551,-0.63546358,0.82380681,-0.12146229,2.80644027,-0.33924518,0.00027374,-0.00000009,0.03579697,-0.03747600,0.00810012,-0.00049254,0.23050393,-0.36821604
-3.46073037,3.11503305,-0.57294384,0.80180613,-0.10718976,2.81083844,-0.30907377,0.00027945,-0.00000007,0.03537059,-0.03226655,0.00780980,-0.00039741,0.22625856,-0.33185870
-3.45472736,3.10460467,-0.51567010,0.77894150,-0.09437647,2.81573226,-0.28105505,0.00028608,-0.00000005,0.03490465,-0.02781903,0.00754085,-0.00031849,0.22141886,-0.29834866
-3.44872436,3.09428635,-0.46354532,0.75540374,-0.08293024,2.82152349,-0.25524358,0.00029360,-0.00000004,0.03439711,-0.02403785,0.00729565,-0.00025350,0.21604300,-0.26768418
-3.44272136,3.08456527,-0.41645506,0.73139098,-0.07275952,2.82861131,-0.23167826,0.00030202,-0.00000003,0.03384706,-0.02083840,0.00707598,-0.00020040,0.21019898,-0.23984039
-3.43671836,3.07592683,-0.37426446,0.70710629,-0.06377404,2.83738091,-0.21037902,0.00031132,-0.00000002,0.03325465,-0.01814624,0.00688301,-0.00015734,0.20396260,-0.21476974
-3.43071536,3.06884400,-0.33681555,0.68275542,-0.05588533,2.84819469,-0.19134411,0.00032155,-0.00000002,0.03262103,-0.01589609,0.00671731,-0.00012268,0.19741515,-0.19240258
-3.42471236,3.06376955,-0.30392504,0.65854463,-0.04900705,2.86138681,-0.17454807,0.00033274,-0.00000001,0.03194831,-0.01403084,0.00657887,-0.00009500,0.19064106,-0.17264791
-3.41870935,3.06113148,-0.27538300,0.63467860,-0.04305516,2.87726098,-0.15994055,0.00034495,-0.00000001,0.03123943,-0.01250040,0.00646717,-0.00007306,0.18372566,-0.15539437
-3.41270635,3.06133160,-0.25095245,0.61135848,-0.03794804,2.89609162,-0.14744589,0.00035822,-0.00000001,0.03049819,-0.01126077,0.00638124,-0.00005580,0.17675308,-0.14051161
-3.40670335,3.06474710,-0.23037001,0.58878003,-0.03360655,2.91812797,-0.13696374,0.00037263,-0.00000000,0.02972915,-0.01027305,0.00631981,-0.00004232,0.16980430,-0.12785198
-3.40070035,3.07173488,-0.21334763,0.56713202,-0.02995415,2.94360084,-0.12837034,0.00038824,-0.00000000,0.02893763,-0.00950262,0.00628134,-0.00003187,0.16295558,-0.11725263
-3.39469735,3.08263790,-0.19957527,0.54659476,-0.02691694,2.97273117,-0.12152073,0.00040513,-0.00000000,0.02812969,-0.00891839,0.00626422,-0.00002384,0.15627721,-0.10853788
-3.38869435,3.09779290,-0.18872462,0.52733886,-0.02442379,3.00573969,-0.11625146,0.00042338,-0.00000000,0.02731213,-0.00849221,0.00626686,-0.00001771,0.14983262,-0.10152193
-3.38269135,3.11753862,-0.18045350,0.50952413,-0.02240653,3.04285669,-0.11238407,0.00044307,-0.00000000,0.02649253,-0.00819840,0.00628779,-0.00001306,0.14367787,-0.09601186
-3.37668834,3.14222358,-0.17441102,0.49329871,-0.02080012,3.08433087,-0.10972880,0.00046427,-0.00000000,0.02567922,-0.00801336,0.00632582,-0.00000957,0.13786158,-0.09181070
-3.37068534,3.17221241,-0.17024309,0.47879832,-0.01954291,3.13043636,-0.10808877,0.00048706,-0.00000000,0.02488136,-0.00791531,0.00638009,-0.00000696,0.13242506,-0.08872077
-3.36468234,3.20788978,-0.16759833,0.46614552,-0.01857690,3.18147697,-0.10726427,0.00051153,-0.00000000,0.02410890,-0.00788416,0.00645017,-0.00000503,0.12740289,-0.08654687
-3.35867934,3.24966112,-0.16613394,0.45544900,-0.01784804,3.23778678,-0.10705705,0.00053776,-0.00000000,0.02337259,-0.00790138,0.00653612,-0.00000360,0.12282358,-0.08509955
-3.35267634,3.29794941,-0.16552164,0.44680280,-0.01730649,3.29972651,-0.10727460,0.00056581,-0.00000000,0.02268391,-0.00795002,0.00663849,-0.00000257,0.11871047,-0.08419824
-3.34667334,3.35318755,-0.16545318,0.44028536,-0.01690691,3.36767526,-0.10773420,0.00059577,-0.00000000,0.02205505,-0.00801469,0.00675829,-0.00000182,0.11508264,-0.08367411
-3.34067034,3.41580612,-0.16564553,0.43595837,-0.01660873,3.44201756,-0.10826659,0.00062769,-0.00000000,0.02149872,-0.00808163,0.00689700,-0.00000128,0.11195587,-0.08337271
-3.33466733,3.48621654,-0.16584540,0.43386532,-0.01637636,3.52312570,-0.10871929,0.00066164,-0.00000000,0.02102803,-0.00813878,0.00705646,-0.00000089,0.10934351,-0.08315633
-3.32866433,3.56479014,-0.16583310,0.43402987,-0.01617938,3.61133813,-0.10895935,0.00069765,-0.00000000,0.02065625,-0.00817583,0.00723875,-0.00000062,0.10725715,-0.08290587
-3.32266133,3.65183372,-0.16542557,0.43645394,-0.01599264,3.70693438,-0.10887561,0.00073573,-0.00000000,0.02039653,-0.00818429,0.00744609,-0.00000042,0.10570722,-0.08252237
-3.31665833,3.74756264,-0.16447848,0.44111560,-0.01579636,3.81010782,-0.10838020,0.00077588,-0.00000000,0.02026155,-0.00815748,0.00768065,-0.00000029,0.10470331,-0.08192809
-3.31065533,3.85207278,-0.16288744,0.44796695,-0.01557610,3.92093745,-0.10740950,0.00081807,-0.00000000,0.02026323,-0.00809059,0.00794443,-0.00000020,0.10425429,-0.08106712
-3.30465233,3.96531268,-0.16058823,0.45693208,-0.01532275,4.03936017,-0.10592435,0.00086220,-0.00000000,0.02041226,-0.00798057,0.00823901,-0.00000013,0.10436823,-0.07990552
-3.29864932,4.08705765,-0.15755616,0.46790518,-0.01503237,4.16514515,-0.10390970,0.00090816,-0.00000000,0.02071773,-0.00782613,0.00856545,-0.00000009,0.10505208,-0.07843109
-3.29264632,4.21688726,-0.15380452,0.48074917,-0.01470604,4.29787186,-0.10137354,0.00095579,-0.00000000,0.02118669,-0.00762756,0.00892408,-0.00000006,0.10631126,-0.07665262
-3.28664332,4.35416798,-0.14938222,0.49529497,-0.01434963,4.43691335,-0.09834538,0.00100487,-0.00000000,0.02182381,-0.00738663,0.00931436,-0.00000004,0.10814904,-0.07459892
-3.28064032,4.49804228,-0.14437091,0.51134150,-0.01397357,4.58142604,-0.09487422,0.00105513,-0.00000000,0.02263094,-0.00710640,0.00973479,-0.00000003,0.11056591,-0.07231746
-3.27463732,4.64742546,-0.13888138,0.52865669,-0.01359251,4.73034716,-0.09102615,0.00110625,-0.00000000,0.02360691,-0.00679099,0.01018282,-0.00000002,0.11355894,-0.06987274
-3.26863432,4.80101098,-0.13304972,0.54697972,-0.01322502,4.88240071,-0.08688168,0.00115785,-0.00000000,0.02474725,-0.00644539,0.01065481,-0.00000001,0.11712103,-0.06734452
-3.26263132,4.95728488,-0.12703312,0.56602425,-0.01289325,5.03611219,-0.08253288,0.00120952,-0.00000000,0.02604404,-0.00607521,0.01114603,-0.00000001,0.12124039,-0.06482594
-3.25662831,5.11454920,-0.12100561,0.58548305,-0.01262253,5.18983216,-0.07808051,0.00126079,-0.00000000,0.02748595,-0.00568645,0.01165077,-0.00000000,0.12590002,-0.06242145
-3.25062531,5.27095400,-0.11515376,0.60503367,-0.01244104,5.34176810,-0.07363110,0.00131115,-0.00000000,0.02905823,-0.00528528,0.01216240,-0.00000000,0.13107729,-0.06024478
-3.24462231,5.42453713,-0.10967247,0.62434524,-0.01237936,5.49002370,-0.06929421,0.00136008,-0.00000000,0.03074297,-0.00487782,0.01267353,-0.00000000,0.13674371,-0.05841686
-3.23861931,5.57327040,-0.10476091,0.64308608,-0.01247005,5.63264419,-0.06517979,0.00140701,-0.00000000,0.03251938,-0.00446997,0.01317627,-0.00000000,0.14286481,-0.05706371
