energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.90845423,8.01180953,0.00161474,0.18112298,0.18267598,4.83234855,0.30553811,2.17277858,0.04144993,0.81239011
-2.90245123,7.91516615,0.00156709,0.18165584,0.18194462,4.72792758,0.29785256,2.19040776,0.04260886,0.80775018
-2.89644822,7.80327176,0.00152206,0.18209543,0.18139533,4.61157141,0.29051620,2.20479003,0.04372047,0.80315171
-2.89044522,7.67845410,0.00148112,0.18243242,0.18101286,4.48552991,0.28360386,2.21594293,0.04478289,0.79858572
-2.88444222,7.54335698,0.00144590,0.18265908,0.18078642,4.35230685,0.27718704,2.22394497,0.04579405,0.79403939
-2.87843922,7.40086018,0.00141818,0.18276827,0.18070851,4.21459991,0.27133186,2.22891764,0.04675125,0.78949676
-2.87243622,7.25399150,0.00139988,0.18275226,0.18077360,4.07523480,0.26609670,2.23100593,0.04765066,0.78493891
-2.86643322,7.10583522,0.00139299,0.18260170,0.18097644,3.93709611,0.26152985,2.23035877,0.04848707,0.78034398
-2.86043022,6.95944121,0.00139952,0.18230470,0.18131046,3.80305726,0.25766719,2.22711106,0.04925355,0.77568691
-2.85442721,6.81773887,0.00142149,0.18184617,0.18176622,3.67591212,0.25453015,2.22136827,0.04994143,0.77093926
-2.84842421,6.68345936,0.00146082,0.18120760,0.18233006,3.55831048,0.25212401,2.21319514,0.05054030,0.76606920
-2.84242121,6.55906917,0.00151930,0.18036725,0.18298316,3.45269917,0.25043679,2.20260889,0.05103828,0.76104183
-2.83641821,6.44671707,0.00159851,0.17930077,0.18370104,3.36127064,0.24943880,2.18957767,0.05142238,0.75581990
-2.83041521,6.34819566,0.00169976,0.17798222,0.18445355,3.28591968,0.24908283,2.17402411,0.05167902,0.75036511
-2.82441221,6.26491776,0.00182400,0.17638553,0.18520536,3.22820927,0.24930520,2.15583372,0.05179465,0.74463982
-2.81840920,6.19790703,0.00197175,0.17448613,0.18591703,3.18934558,0.25002744,2.13486747,0.05175647,0.73860930
-2.81240620,6.14780154,0.00214309,0.17226281,0.18654646,3.17016208,0.25115868,2.11097746,0.05155318,0.73224432
-2.80640320,6.11486836,0.00233753,0.16969958,0.18705075,3.17111230,0.25259861,2.08402456,0.05117566,0.72552388
-2.80040020,6.09902691,0.00255402,0.16678735,0.18738828,3.19227067,0.25424087,2.05389666,0.05061765,0.71843802
-2.79439720,6.09987865,0.00279092,0.16352549,0.18752090,3.23334074,0.25597661,2.02052614,0.04987628,0.71099029
-2.78839420,6.11674082,0.00304595,0.15992283,0.18741607,3.29366993,0.25769819,1.98390528,0.04895250,0.70319987
-2.78239120,6.14868196,0.00331627,0.15599840,0.18704884,3.37227025,0.25930278,1.94409853,0.04785131,0.69510297
-2.77638819,6.19455763,0.00359841,0.15178148,0.18640342,3.46784426,0.26069558,1.90125065,0.04658180,0.68675341
-2.77038519,6.25304486,0.00388843,0.14731121,0.18547443,3.57881573,0.26179264,1.85559021,0.04515702,0.67822217
-2.76438219,6.32267468,0.00418190,0.14263557,0.18426750,3.70336460,0.26252309,1.80742813,0.04359363,0.66959592
-2.75837919,6.40186234,0.00447408,0.13780994,0.18279932,3.83946585,0.26283064,1.75715127,0.04191146,0.66097447
-2.75237619,6.48893537,0.00475997,0.13289520,0.18109711,3.98493181,0.26267443,1.70521158,0.04013284,0.65246719
-2.74637319,6.58215992,0.00503447,0.12795552,0.17919737,4.13745767,0.26202903,1.65211134,0.03828187,0.64418854
-2.74037019,6.67976607,0.00529251,0.12305595,0.17714428,4.29466956,0.26088388,1.59838542,0.03638368,0.63625301
-2.73436718,6.77997281,0.00552923,0.11825998,0.17498747,4.45417450,0.25924193,1.54458170,0.03446358,0.62876950
-2.72836418,6.88101338,0.00574009,0.11362714,0.17277956,4.61361161,0.25711789,1.49124066,0.03254628,0.62183569
-2.72236118,6.98116147,0.00592105,0.10921079,0.17057348,4.77070328,0.25453607,1.43887542,0.03065520,0.61553252
-2.71635818,7.07875839,0.00606867,0.10505626,0.16841977,4.92330525,0.25152795,1.38795330,0.02881183,0.60991926
-2.71035518,7.17224127,0.00618024,0.10119928,0.16636396,5.06945406,0.24812968,1.33887988,0.02703521,0.60502934
-2.70435218,7.26017166,0.00625390,0.09766502,0.16444428,5.20741041,0.24437972,1.29198639,0.02534159,0.60086728
-2.69834917,7.34126367,0.00628865,0.09446749,0.16268968,5.33569683,0.24031661,1.24752098,0.02374420,0.59740700
-2.69234617,7.41441064,0.00628440,0.09160950,0.16111847,5.45312803,0.23597712,1.20564429,0.02225314,0.59459149
-2.68634317,7.47870897,0.00624199,0.08908311,0.15973743,5.55883260,0.23139483,1.16642934,0.02087543,0.59233405
-2.68034017,7.53347755,0.00616313,0.08687048,0.15854163,5.65226489,0.22659918,1.12986563,0.01961522,0.59052105
-2.67433717,7.57827156,0.00605034,0.08494516,0.15751489,5.73320605,0.22161495,1.09586704,0.01847397,0.58901599
-2.66833417,7.61288921,0.00590687,0.08327362,0.15663076,5.80175405,0.21646232,1.06428304,0.01745079,0.58766489
-2.66233117,7.63737058,0.00573652,0.08181701,0.15585410,5.85830251,0.21115730,1.03491238,0.01654284,0.58630250
-2.65632816,7.65198784,0.00554359,0.08053304,0.15514313,5.90350897,0.20571257,1.00751847,0.01574565,0.58475920
-2.65032516,7.65722677,0.00533264,0.07937789,0.15445170,5.93825381,0.20013850,0.98184570,0.01505350,0.58286814
-2.64432216,7.65375995,0.00510838,0.07830803,0.15373185,5.96359118,0.19444449,0.95763560,0.01445980,0.58047227
-2.63831916,7.64241261,0.00487549,0.07728191,0.15293630,5.98069431,0.18864021,0.93464221,0.01395734,0.57743096
-2.63231616,7.62412248,0.00463848,0.07626147,0.15202092,5.99079726,0.18273695,0.91264589,0.01353857,0.57362579
-2.62631316,7.59989555,0.00440155,0.07521339,0.15094696,5.99513617,0.17674873,0.89146489,0.01319583,0.56896534
-2.62031016,7.57076008,0.00416846,0.07411000,0.14968282,5.99489239,0.17069323,0.87096433,0.01292148,0.56338863
-2.61430715,7.53772121,0.00394245,0.07292999,0.14820556,5.99114071,0.16459256,0.85106229,0.01270798,0.55686729
-2.60830415,7.50171872,0.00372618,0.07165877,0.14650177,5.98480480,0.15847354,0.83173287,0.01254807,0.54940618
-2.60230115,7.46359052,0.00352168,0.07028856,0.14456795,5.97662252,0.15236792,0.81300636,0.01243474,0.54104274
-2.59629815,7.42404393,0.00333033,0.06881827,0.14241043,5.96712261,0.14631211,0.79496666,0.01236131,0.53184493
-2.59029515,7.38363659,0.00315290,0.06725310,0.14004473,5.95661412,0.14034680,0.77774645,0.01232152,0.52190822
-2.58429215,7.34276839,0.00298957,0.06560409,0.13749453,5.94518900,0.13451636,0.76152033,0.01230956,0.51135167
-2.57828914,7.30168489,0.00283999,0.06388749,0.13479034,5.93273783,0.12886806,0.74649678,0.01232019,0.50031341
-2.57228614,7.26049236,0.00270339,0.06212407,0.13196785,5.91897768,0.12345127,0.73290923,0.01234887,0.48894592
-2.56628314,7.21918360,0.00257861,0.06033844,0.12906623,5.90349074,0.11831666,0.72100690,0.01239186,0.47741122
-2.56028014,7.17767318,0.00246425,0.05855835,0.12612637,5.88577145,0.11351548,0.71104607,0.01244647,0.46587636
-2.55427714,7.13584023,0.00235877,0.05681408,0.12318920,5.86527966,0.10909889,0.70328199,0.01251116,0.45450934
-2.54827414,7.09357611,0.00226055,0.05513789,0.12029419,5.84149691,0.10511752,0.69796204,0.01258581,0.44347572
-2.54227114,7.05083446,0.00216798,0.05356349,0.11747812,5.81398285,0.10162119,0.69532034,0.01267188,0.43293585
-2.53626813,7.00768056,0.00207958,0.05212566,0.11477411,5.78242868,0.09865874,0.69557393,0.01277258,0.42304298
-2.53026513,6.96433716,0.00199405,0.05085987,0.11221098,5.74670492,0.09627809,0.69892060,0.01289299,0.41394204
-2.52426213,6.92122408,0.00191031,0.04980200,0.10981302,5.70690105,0.09452645,0.70553833,0.01304015,0.40576915
-2.51825913,6.87898938,0.00182755,0.04898805,0.10759999,5.66335497,0.09345055,0.71558612,0.01322308,0.39865161
-2.51225613,6.83852998,0.00174525,0.04845387,0.10558749,5.61667096,0.09309693,0.72920597,0.01345271,0.39270839
-2.50625313,6.80100074,0.00166320,0.04823484,0.10378754,5.56772539,0.09351225,0.74652566,0.01374172,0.38805074
-2.50025013,6.76781118,0.00158148,0.04836556,0.10220934,5.51766002,0.09474343,0.76766204,0.01410433,0.38478296
-2.49424712,6.74060989,0.00150047,0.04887945,0.10086018,5.46786346,0.09683773,0.79272427,0.01455597,0.38300298
-2.48824412,6.72125721,0.00142080,0.04980825,0.09974637,5.41994189,0.09984252,0.82181685,0.01511285,0.38280273
-2.48224112,6.71178741,0.00134335,0.05118155,0.09887419,5.37568051,0.10380491,0.85504190,0.01579152,0.38426814
-2.47623812,6.71436189,0.00126920,0.05302613,0.09825072,5.33699773,0.10877105,0.89250052,0.01660829,0.38747878
-2.47023512,6.73121559,0.00119960,0.05536533,0.09788461,5.30589421,0.11478517,0.93429289,0.01757866,0.39250695
-2.46423212,6.76459853,0.00113596,0.05821839,0.09778659,5.28439893,0.12188832,0.98051705,0.01871674,0.39941645
-2.45822911,6.81671510,0.00107978,0.06159979,0.09796992,5.27451466,0.13011691,1.03126637,0.02003460,0.40826100
-2.45222611,6.88966325,0.00103268,0.06551853,0.09845051,5.27816476,0.13950106,1.08662548,0.02154170,0.41908237
-2.44622311,6.98537584,0.00099638,0.06997760,0.09924695,5.29714320,0.15006284,1.14666512,0.02324437,0.43190853
-2.44022011,7.10556605,0.00097265,0.07497348,0.10038026,5.33306949,0.16181443,1.21143583,0.02514533,0.44675174
-2.43421711,7.25167868,0.00096335,0.08049570,0.10187357,5.38734955,0.17475640,1.28096089,0.02724329,0.46360699
-2.42821411,7.42484849,0.00097047,0.08652667,0.10375155,5.46114352,0.18887616,1.35522875,0.02953272,0.48245077
-2.42221111,7.62586672,0.00099607,0.09304152,0.10603979,5.55534098,0.20414663,1.43418529,0.03200369,0.50324038
-2.41620810,7.85515638,0.00104237,0.10000823,0.10876408,5.67054372,0.22052530,1.51772619,0.03464185,0.52591386
-2.41020510,8.11275635,0.00111176,0.10738780,0.11194962,5.80705603,0.23795368,1.60568983,0.03742857,0.55039065
-2.40420210,8.39831448,0.00120683,0.11513467,0.11562017,5.96488199,0.25635734,1.69785089,0.04034117,0.57657289
-2.39819910,8.71108903,0.00133040,0.12319723,0.11979714,6.14372939,0.27564635,1.79391503,0.04335336,0.60434742
-2.39219610,9.04995795,0.00148558,0.13151842,0.12449876,6.34301934,0.29571634,1.89351471,0.04643572,0.63358836
-2.38619310,9.41343510,0.00167575,0.14003644,0.12973912,6.56190096,0.31645002,1.99620652,0.04955630,0.66416004
-2.38019010,9.79969253,0.00190463,0.14868554,0.13552725,6.79927030,0.33771916,2.10146994,0.05268136,0.69592023
-2.37418709,10.20658776,0.00217626,0.15739680,0.14186616,7.05379245,0.35938699,2.20870785,0.05577606,0.72872341
-2.36818409,10.63169511,0.00249501,0.16609894,0.14875194,7.32392638,0.38131079,2.31724858,0.05880530,0.76242379
-2.36218109,11.07234010,0.00286555,0.17471915,0.15617281,7.60795154,0.40334471,2.42634988,0.06173448,0.79687804
-2.35617809,11.52563621,0.00329283,0.18318380,0.16410821,7.90399564,0.42534259,2.53520447,0.06453027,0.83194730
-2.35017509,11.98852323,0.00378198,0.19141928,0.17252803,8.21006330,0.44716072,2.64294752,0.06716136,0.86749865
-2.34417209,12.45780677,0.00433826,0.19935267,0.18139179,8.52406485,0.46866033,2.74866583,0.06959910,0.90340555
-2.33816908,12.93019857,0.00496694,0.20691251,0.19064820,8.84384533,0.48970985,2.85140876,0.07181811,0.93954765
-2.33216608,13.40235747,0.00567315,0.21402946,0.20023471,9.16721331,0.51018677,2.95020094,0.07379673,0.97580960
-2.32616308,13.87093103,0.00646169,0.22063706,0.21007753,9.49196956,0.52997903,3.04405650,0.07551740,1.01207929
-2.32016008,14.33259782,0.00733688,0.22667246,0.22009183,9.81593553,0.54898600,3.13199488,0.07696696,1.04824552
-2.31415708,14.78411047,0.00830235,0.23207721,0.23018246,10.13698173,0.56711901,3.21305789,0.07813678,1.08419534
-2.30815408,15.22233952,0.00936075,0.23679805,0.24024500,10.45305600,0.58430151,3.28632778,0.07902281,1.11981138
-2.30215108,15.64431805,0.01051358,0.24078778,0.25016735,10.76221164,0.60046886,3.35094596,0.07962551,1.15496934
-2.29614807,16.04728673,0.01176092,0.24400612,0.25983168,11.06263534,0.61556787,3.40613195,0.07994972,1.18953603
-2.29014507,16.42873881,0.01310118,0.24642057,0.26911688,11.35267469,0.62955617,3.45120205,0.08000443,1.22336808
-2.28414207,16.78646431,0.01453093,0.24800728,0.27790134,11.63086468,0.64240157,3.48558706,0.07980243,1.25631159
-2.27813907,17.11859209,0.01604470,0.24875183,0.28606602,11.89595278,0.65408130,3.50884862,0.07935999,1.28820282
-2.27213607,17.42362854,0.01763483,0.24864992,0.29349772,12.14692151,0.66458143,3.52069333,0.07869641,1.31886996
-2.26613307,17.70049085,0.01929141,0.24770794,0.30009238,12.38300758,0.67389641,3.52098416,0.07783356,1.34813603
-2.26013007,17.94853323,0.02100227,0.24594329,0.30575831,12.60371615,0.68202865,3.50974856,0.07679539,1.37582262
-2.25412706,18.16756354,0.02275301,0.24338455,0.31041919,12.80882900,0.68898840,3.48718282,0.07560742,1.40175453
-2.24812406,18.35784862,0.02452716,0.24007136,0.31401669,12.99840499,0.69479362,3.45365224,0.07429623,1.42576487
-2.24212106,18.52010613,0.02630643,0.23605401,0.31651259,13.17277156,0.69946996,3.40968706,0.07288887,1.44770031
-2.23611806,18.65548146,0.02807093,0.23139279,0.31789026,13.33250594,0.70305082,3.35597393,0.07141239,1.46742636
-2.23011506,18.76550857,0.02979968,0.22615694,0.31815551,13.47840542,0.70557719,3.29334323,0.06989329,1.48483205
-2.22411206,18.85205451,0.03147093,0.22042350,0.31733664,13.61144610,0.70709752,3.22275245,0.06835704,1.49983393
-2.21810905,18.91724792,0.03306276,0.21427574,0.31548371,13.73273058,0.70766721,3.14526615,0.06682763,1.51237902
-2.21210605,18.96339315,0.03455358,0.20780152,0.31266713,13.84342529,0.70734800,3.06203310,0.06532714,1.52244642
-2.20610305,18.99287220,0.03592271,0.20109142,0.30897558,13.94468936,0.70620689,2.97426142,0.06387537,1.53004762
-2.20010005,19.00803806,0.03715093,0.19423685,0.30451323,14.03759750,0.70431490,2.88319256,0.06248963,1.53522526
-2.19409705,19.01110350,0.03822102,0.18732809,0.29939668,14.12305992,0.70174545,2.79007487,0.06118446,1.53805055
-2.18809405,19.00403058,0.03911825,0.18045246,0.29375141,14.20174338,0.69857257,2.69613782,0.05997161,1.53861932
-2.18209105,18.98842627,0.03983079,0.17369251,0.28770817,14.27399751,0.69486891,2.60256775,0.05885999,1.53704712
-2.17608804,18.96544994,0.04035007,0.16712454,0.28139928,14.33979093,0.69070373,2.51048575,0.05785586,1.53346346
-2.17008504,18.93573848,0.04067099,0.16081723,0.27495519,14.39866169,0.68614103,2.42092862,0.05696305,1.52800566
-2.16408204,18.89935420,0.04079211,0.15483072,0.26850112,14.44968615,0.68123776,2.33483326,0.05618331,1.52081275
-2.15807904,18.85575984,0.04071560,0.14921588,0.26215432,14.49146975,0.67604252,2.25302512,0.05551684,1.51201965
-2.15207604,18.80382409,0.04044723,0.14401406,0.25602167,14.52216232,0.67059464,2.17621074,0.05496286,1.50175211
-2.14607304,18.74185908,0.03999618,0.13925712,0.25019786,14.53949916,0.66492382,2.10497461,0.05452023,1.49012283
-2.14007004,18.66769024,0.03937474,0.13496785,0.24476422,14.54086803,0.65905052,2.03978012,0.05418825,1.47722885
-2.13406703,18.57875655,0.03859803,0.13116067,0.23978807,14.52340043,0.65298683,1.98097441,0.05396735,1.46315054
-2.12806403,18.47223767,0.03768358,0.12784267,0.23532269,14.48408422,0.64673816,1.92879662,0.05385988,1.44795222
-2.12206103,18.34520280,0.03665091,0.12501476,0.23140772,14.41989317,0.64030539,1.88338888,0.05387077,1.43168436
-2.11605803,18.19477416,0.03552109,0.12267305,0.22807004,14.32792767,0.63368759,1.84480941,0.05400821,1.41438731
-2.11005503,18.01829737,0.03431632,0.12081024,0.22532502,14.20556010,0.62688499,1.81304690,0.05428408,1.39609619
-2.10405203,17.81350984,0.03305945,0.11941700,0.22317785,14.05057746,0.61990210,1.78803525,0.05471431,1.37684669
-2.09804902,17.57869816,0.03177362,0.11848326,0.22162520,13.86131399,0.61275083,1.76966792,0.05531899,1.35668139
-2.09204602,17.31283575,0.03048190,0.11799931,0.22065668,13.63676646,0.60545324,1.75781086,0.05612233,1.33565603
-2.08604302,17.01569282,0.02920689,0.11795667,0.22025637,13.37668571,0.59804377,1.75231355,0.05715222,1.31384537
-2.08004002,16.68791206,0.02797046,0.11834859,0.22040409,13.08163907,0.59057090,1.75301726,0.05843970,1.29134815
-2.07403702,16.33104509,0.02679347,0.11917035,0.22107655,12.75303972,0.58309778,1.75976017,0.06001808,1.26829077
-2.06803402,15.94754687,0.02569551,0.12041909,0.22224807,12.39314072,0.57570202,1.77237920,0.06192183,1.24482923
-2.06203102,15.54072769,0.02469468,0.12209331,0.22389119,12.00499356,0.56847438,1.79070828,0.06418532,1.22114934
-2.05602801,15.11466428,0.02380736,0.12419216,0.22597689,11.59237253,0.56151647,1.81457346,0.06684127,1.19746492
-2.05002501,14.67407439,0.02304803,0.12671432,0.22847457,11.15966855,0.55493747,1.84378517,0.06991926,1.17401395
-2.04402201,14.22416072,0.02242904,0.12965677,0.23135191,10.71175732,0.54885006,1.87812825,0.07344405,1.15105307
-2.03801901,13.77043206,0.02196046,0.13301343,0.23457446,10.25384807,0.54336576,1.91735063,0.07743398,1.12885041
-2.03201601,13.31851052,0.02164982,0.13677374,0.23810522,9.79132032,0.53858980,1.96115151,0.08189953,1.10767730
-2.02601301,12.87393445,0.02150203,0.14092140,0.24190428,9.32955615,0.53461599,2.00917010,0.08684198,1.08779915
-2.02001001,12.44196665,0.02151920,0.14543311,0.24592837,8.87377589,0.53152167,2.06097590,0.09225239,1.06946614
-2.01400700,12.02741711,0.02170052,0.15027777,0.25013067,8.42888447,0.52936315,2.11606149,0.09811085,1.05290403
-2.00800400,11.63448834,0.02204224,0.15541580,0.25446076,7.99933503,0.52817184,2.17383868,0.10438619,1.03830572
-2.00200100,11.26664994,0.02253768,0.16079899,0.25886477,7.58901504,0.52795135,2.23363858,0.11103599,1.02582385
-1.99599800,10.92654738,0.02317731,0.16637068,0.26328575,7.20115899,0.52867560,2.29471608,0.11800709,1.01556494
-1.98999500,10.61594773,0.02394890,0.17206634,0.26766435,6.83828996,0.53028822,2.35625883,0.12523649,1.00758513
-1.98399200,10.33572319,0.02483782,0.17781462,0.27193956,6.50219089,0.53270312,2.41740067,0.13265265,1.00188788
-1.97798899,10.08587109,0.02582736,0.18353870,0.27604983,6.19390476,0.53580632,2.47723888,0.14017710,0.99842350
-1.97198599,9.86556735,0.02689913,0.18915793,0.27993412,5.91376154,0.53945889,2.53485486,0.14772634,0.99709058
-1.96598299,9.67324871,0.02803362,0.19458975,0.28353314,5.66142858,0.54350088,2.58933714,0.15521394,0.99773911
-1.95997999,9.50671789,0.02921067,0.19975169,0.28679059,5.43598021,0.54775599,2.63980576,0.16255266,1.00017501
-1.95397699,9.36326526,0.03041008,0.20456343,0.28965429,5.23598172,0.55203686,2.68543696,0.16965671,1.00416592
-1.94797399,9.23979993,0.03161219,0.20894885,0.29207722,5.05958277,0.55615066,2.72548683,0.17644371,1.00944782
-1.94197099,9.13298375,0.03279840,0.21283789,0.29401845,4.90461512,0.55990469,2.75931310,0.18283670,1.01573218
-1.93596798,9.03936179,0.03395171,0.21616828,0.29544372,4.76869011,0.56311196,2.78639381,0.18876564,1.02271334
-1.92996498,8.95548396,0.03505708,0.21888697,0.29632598,4.64929190,0.56559621,2.80634228,0.19416886,1.03007590
-1.92396198,8.87801351,0.03610177,0.22095133,0.29664547,4.54386291,0.56719658,2.81891767,0.19899391,1.03750170
-1.91795898,8.80381905,0.03707554,0.22232995,0.29638978,4.44987923,0.56777147,2.82403075,0.20319825,1.04467644
-1.91195598,8.73004842,0.03797069,0.22300330,0.29555350,4.36491422,0.56720166,2.82174490,0.20674948,1.05129566
-1.90595298,8.65418371,0.03878200,0.22296392,0.29413782,4.28668963,0.56539268,2.81227242,0.20962527,1.05707003
-1.89994997,8.57407783,0.03950653,0.22221651,0.29214994,4.21311427,0.56227627,2.79596644,0.21181307,1.06172999
-1.89394697,8.48797418,0.04014332,0.22077773,0.28960243,4.14231088,0.55781115,2.77330913,0.21330957,1.06502978
-1.88794397,8.39451146,0.04069300,0.21867582,0.28651259,4.07263256,0.55198303,2.74489676,0.21412000,1.06675080
-1.88194097,8.29271617,0.04115731,0.21595013,0.28290182,4.00267007,0.54480404,2.71142246,0.21425743,1.06670451
-1.87593797,8.18198581,0.04153864,0.21265051,0.27879514,3.93125204,0.53631157,2.67365742,0.21374201,1.06473488
-1.86993497,8.06206542,0.04183955,0.20883664,0.27422085,3.85743964,0.52656683,2.63243150,0.21260028,1.06072053
-1.86393197,7.93302026,0.04206234,0.20457738,0.26921045,3.78051746,0.51565299,2.58861373,0.21086460,1.05457647
-1.85792896,7.79520666,0.04220866,0.19994992,0.26379865,3.69998213,0.50367326,2.54309366,0.20857266,1.04625565
-1.85192596,7.64924311,0.04227929,0.19503911,0.25802376,3.61552972,0.49074877,2.49676397,0.20576717,1.03575023
-1.84592296,7.49598266,0.04227392,0.18993654,0.25192815,3.52704290,0.47701653,2.45050482,0.20249562,1.02309260
-1.83991996,7.33648753,0.04219117,0.18473973,0.24555900,3.43457828,0.46262732,2.40517033,0.19881019,1.00835600
-1.83391696,7.17200614,0.04202865,0.17955111,0.23896909,3.33835420,0.44774382,2.36157736,0.19476771,0.99165484
-1.82791396,7.00395251,0.04178319,0.17447707,0.23221765,3.23873900,0.43253876,2.32049676,0.19042960,0.97314458
-1.82191096,6.83388749,0.04145109,0.16962678,0.22537121,3.13623933,0.41719322,2.28264710,0.18586183,0.95302102
-1.81590795,6.66350145,0.04102857,0.16511101,0.21850431,3.03148837,0.40189510,2.24869082,0.18113478,0.93151916
-1.80990495,6.49459750,0.04051215,0.16104084,0.21170002,2.92523339,0.38683772,2.21923276,0.17632299,0.90891134
-1.80390195,6.32907467,0.03989909,0.15752627,0.20505015,2.81832238,0.37221850,2.19482084,0.17150473,0.88550484
-1.79789895,6.16891046,0.03918783,0.15467483,0.19865508,2.71168932,0.35823782,2.17594867,0.16676145,0.86163886
-1.79189595,6.01614238,0.03837835,0.15259016,0.19262326,2.60633799,0.34509782,2.16305989,0.16217699,0.83768095
-1.78589295,5.87284801,0.03747252,0.15137055,0.18707013,2.50332427,0.33300137,2.15655388,0.15783663,0.81402290
-1.77988994,5.74112372,0.03647427,0.15110758,0.18211668,2.40373698,0.32215096,2.15679245,0.15382604,0.79107628
-1.77388694,5.62306192,0.03538976,0.15188484,0.17788745,2.30867760,0.31274759,2.16410713,0.15023003,0.76926753
-1.76788394,5.52072701,0.03422735,0.15377671,0.17450818,2.21923924,0.30498953,2.17880654,0.14713125,0.74903297
-1.76188094,5.43613042,0.03299752,0.15684734,0.17210310,2.13648529,0.29907099,2.20118332,0.14460885,0.73081348
-1.75587794,5.37120465,0.03171270,0.16114969,0.17079184,2.06142840,0.29518061,2.23152002,0.14273712,0.71504921
-1.74987494,5.32777689,0.03038698,0.16672477,0.17068632,1.99501028,0.29349969,2.27009342,0.14158422,0.70217421
-1.74387194,5.30754215,0.02903576,0.17360103,0.17188744,1.93808281,0.29420017,2.31717661,0.14121090,0.69261104
-1.73786893,5.31203605,0.02767540,0.18179382,0.17448193,1.89139109,0.29744232,2.37303836,0.14166944,0.68676535
-1.73186593,5.34260737,0.02632277,0.19130505,0.17853927,1.85555869,0.30337205,2.43793922,0.14300263,0.68502049
-1.72586293,5.40039040,0.02499489,0.20212281,0.18410905,1.83107543,0.31211795,2.51212418,0.14524295,0.68773194
-1.71985993,5.48627700,0.02370848,0.21422116,0.19121862,1.81828791,0.32378795,2.59581152,0.14841186,0.69522168
-1.71385693,5.60088853,0.02247963,0.22755992,0.19987126,1.81739278,0.33846572,2.68917795,0.15251927,0.70777240
-1.70785393,5.74454788,0.02132347,0.24208445,0.21004496,1.82843288,0.35620690,2.79234037,0.15756308,0.72562145
-1.70185093,5.91725183,0.02025384,0.25772550,0.22169174,1.85129583,0.37703512,2.90533456,0.16352896,0.74895462
-1.69584792,6.11864429,0.01928314,0.27439901,0.23473765,1.88571531,0.40093817,3.02809175,0.17039011,0.77789977
-1.68984492,6.34799129,0.01842207,0.29200607,0.24908331,1.93127436,0.42786426,3.16041388,0.17810724,0.81252037
-1.68384192,6.60415855,0.01767952,0.31043275,0.26460512,1.98741081,0.45771866,3.30194878,0.18662856,0.85280906
-1.67783892,6.88559284,0.01706248,0.32955023,0.28115692,2.05342438,0.49036098,3.45216672,0.19588999,0.89868152
-1.67183592,7.19030864,0.01657595,0.34921492,0.29857215,2.12848532,0.52560314,3.61033956,0.20581533,0.94997075
-1.66583292,7.51588134,0.01622293,0.36926888,0.31666641,2.21164438,0.56320841,3.77552424,0.21631671,1.00642227
-1.65982991,7.85944869,0.01600441,0.38954045,0.33524023,2.30184394,0.60289155,3.94655179,0.22729508,1.06769030
-1.65382691,8.21772176,0.01591934,0.40984517,0.35408211,2.39793021,0.64432040,4.12202334,0.23864090,1.13333552
-1.64782391,8.58700679,0.01596470,0.42998713,0.37297170,2.49866646,0.68711884,4.30031406,0.25023503,1.20282456
-1.64182091,8.96323882,0.01613553,0.44976065,0.39168295,2.60274716,0.73087132,4.47958596,0.26194980,1.27553171
-1.63581791,9.34202773,0.01642500,0.46895241,0.40998737,2.70881312,0.77512897,4.65780972,0.27365034,1.35074297
-1.62981491,9.71871672,0.01682447,0.48734405,0.42765714,2.81546755,0.81941709,4.83279582,0.28519612,1.42766281
-1.62381191,10.08845287,0.01732364,0.50471509,0.44446822,2.92129302,0.86324404,5.00223432,0.29644275,1.50542360
-1.61780890,10.44626868,0.01791064,0.52084637,0.46020336,3.02486931,0.90611118,5.16374236,0.30724396,1.58309787
-1.61180590,10.78717291,0.01857225,0.53552372,0.47465504,3.12479191,0.94752361,5.31491822,0.31745389,1.65971314
-1.60580290,11.10624859,0.01929405,0.54854192,0.48762828,3.21969120,0.98700138,5.45339991,0.32692942,1.73426918
-1.59979990,11.39875535,0.02006067,0.55970878,0.49894345,3.30825191,1.02409074,5.57692644,0.33553270,1.80575733
-1.59379690,11.66023294,0.02085606,0.56884933,0.50843889,3.38923256,1.05837498,5.68339931,0.34313376,1.87318121
-1.58779390,11.88660250,0.02166372,0.57580982,0.51597356,3.46148459,1.08948445,5.77094183,0.34961305,1.93557847
-1.58179090,12.07426192,0.02246706,0.58046154,0.52142945,3.52397070,1.11710540,5.83795378,0.35486399,1.99204271
-1.57578789,12.22017185,0.02324967,0.58270429,0.52471390,3.57578180,1.14098710,5.88315905,0.35879526,2.04174479
-1.56978489,12.32192888,0.02399568,0.58246925,0.52576162,3.61615229,1.16094708,5.90564431,0.36133295,2.08395299
-1.56378189,12.37782316,0.02469001,0.57972134,0.52453650,3.64447296,1.17687420,5.90488674,0.36242234,2.11805100
-1.55777889,12.38687793,0.02531873,0.57446072,0.52103296,3.66030121,1.18872943,5.88076983,0.36202930,2.14355321
-1.55177589,12.34886947,0.02586928,0.56672360,0.51527682,3.66336811,1.19654429,5.83358631,0.36014134,2.16011673
-1.54577289,12.26432656,0.02633073,0.55658204,0.50732571,3.65358202,1.20041709,5.76402827,0.35676802,2.16754955
