energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.58579290,2.13199778,0.02443592,0.09193609,0.40051307,0.49260245,0.14039512,0.73156077,1.06243742,0.05437308
-5.57978989,2.11788502,0.02349596,0.08772845,0.38924367,0.48635195,0.13629506,0.73569420,1.08264856,0.05373470
-5.57378689,2.10136053,0.02261939,0.08354990,0.37804144,0.47915358,0.13237495,0.73892560,1.09911809,0.05313141
-5.56778389,2.08199295,0.02181260,0.07940601,0.36685280,0.47097333,0.12867422,0.74097220,1.11126623,0.05255552
-5.56178089,2.05933479,0.02107947,0.07530033,0.35561858,0.46177974,0.12521601,0.74155333,1.11858297,0.05199624
-5.55577789,2.03294925,0.02042149,0.07123543,0.34427981,0.45154824,0.12200727,0.74040262,1.12064866,0.05144028
-5.54977489,2.00243610,0.01983787,0.06721384,0.33278274,0.44026513,0.11903960,0.73727942,1.11715118,0.05087256
-5.54377189,1.96745531,0.01932569,0.06323884,0.32108312,0.42793118,0.11629069,0.73197888,1.10789878,0.05027696
-5.53776888,1.92774735,0.01888017,0.05931504,0.30914937,0.41456446,0.11372636,0.72434031,1.09282822,0.04963709
-5.53176588,1.88314929,0.01849486,0.05544873,0.29696470,0.40020235,0.11130295,0.71425347,1.07200769,0.04893703
-5.52576288,1.83360611,0.01816198,0.05164804,0.28452820,0.38490254,0.10897009,0.70166271,1.04563469,0.04816199
-5.51975988,1.77917700,0.01787269,0.04792287,0.27185485,0.36874314,0.10667355,0.68656879,1.01402894,0.04729898
-5.51375688,1.72003645,0.01761738,0.04428466,0.25897466,0.35182167,0.10435824,0.66902846,0.97762086,0.04633726
-5.50775388,1.65647059,0.01738602,0.04074601,0.24593108,0.33425326,0.10197097,0.64915203,0.93693628,0.04526882
-5.50175088,1.58886909,0.01716842,0.03732022,0.23277886,0.31616799,0.09946303,0.62709907,0.89257829,0.04408861
-5.49574787,1.51771334,0.01695456,0.03402074,0.21958147,0.29770762,0.09679248,0.60307265,0.84520701,0.04279475
-5.48974487,1.44356164,0.01673484,0.03086063,0.20640847,0.27902187,0.09392589,0.57731235,0.79551843,0.04138853
-5.48374187,1.36703232,0.01650037,0.02785201,0.19333270,0.26026447,0.09083969,0.55008654,0.74422318,0.03987439
-5.47773887,1.28878556,0.01624315,0.02500560,0.18042772,0.24158907,0.08752096,0.52168425,0.69202615,0.03825966
-5.47173587,1.20950488,0.01595628,0.02233031,0.16776546,0.22314539,0.08396763,0.49240697,0.63960785,0.03655439
-5.46573287,1.12987894,0.01563415,0.01983298,0.15541418,0.20507558,0.08018830,0.46256064,0.58760801,0.03477091
-5.45972986,1.05058449,0.01527250,0.01751815,0.14343686,0.18751101,0.07620145,0.43244832,0.53661200,0.03292346
-5.45372686,0.97227097,0.01486854,0.01538801,0.13188997,0.17056964,0.07203434,0.40236349,0.48714038,0.03102772
-5.44772386,0.89554712,0.01442093,0.01344244,0.12082267,0.15435393,0.06772156,0.37258432,0.43964171,0.02910035
-5.44172086,0.82097003,0.01392982,0.01167910,0.11027638,0.13894946,0.06330339,0.34336897,0.39448850,0.02715851
-5.43571786,0.74903678,0.01339675,0.01009371,0.10028473,0.12442409,0.05882394,0.31495195,0.35197627,0.02521938
-5.42971486,0.68017857,0.01282456,0.00868027,0.09087376,0.11082784,0.05432938,0.28754164,0.31232531,0.02329973
-5.42371186,0.61475749,0.01221728,0.00743143,0.08206245,0.09819323,0.04986610,0.26131874,0.27568480,0.02141552
-5.41770885,0.55306559,0.01157991,0.00633883,0.07386332,0.08653616,0.04547908,0.23643580,0.24213882,0.01958158
-5.41170585,0.49532615,0.01091828,0.00539345,0.06628329,0.07585723,0.04121042,0.21301760,0.21171377,0.01781130
-5.40570285,0.44169677,0.01023883,0.00458603,0.05932455,0.06614328,0.03709814,0.19116226,0.18438679,0.01611645
-5.39969985,0.39227405,0.00954839,0.00390736,0.05298549,0.05736924,0.03317520,0.17094302,0.16009457,0.01450697
-5.39369685,0.34709942,0.00885396,0.00334863,0.04726165,0.04950009,0.02946889,0.15241045,0.13874226,0.01299098
-5.38769385,0.30616591,0.00816251,0.00290171,0.04214664,0.04249288,0.02600044,0.13559507,0.12021213,0.01157468
-5.38169085,0.26942543,0.00748079,0.00255939,0.03763303,0.03629873,0.02278492,0.12051011,0.10437147,0.01026243
-5.37568784,0.23679627,0.00681514,0.00231556,0.03371316,0.03086479,0.01983140,0.10715437,0.09107976,0.00905686
-5.36968484,0.20817061,0.00617138,0.00216540,0.03037985,0.02613602,0.01714332,0.09551505,0.08019472,0.00795898
-5.36368184,0.18342162,0.00555466,0.00210544,0.02762707,0.02205688,0.01471897,0.08557039,0.07157722,0.00696833
-5.35767884,0.16241021,0.00496941,0.00213362,0.02545051,0.01857278,0.01255222,0.07729212,0.06509504,0.00608325
-5.35167584,0.14499096,0.00441930,0.00224935,0.02384797,0.01563142,0.01063314,0.07064752,0.06062531,0.00530101
-5.34567284,0.13101738,0.00390720,0.00245345,0.02281975,0.01318382,0.00894889,0.06560117,0.05805590,0.00461805
-5.33966983,0.12034620,0.00343524,0.00274810,0.02236884,0.01118525,0.00748437,0.06211628,0.05728561,0.00403024
-5.33366683,0.11284079,0.00300484,0.00313675,0.02250104,0.00959593,0.00622303,0.06015560,0.05822354,0.00353301
-5.32766383,0.10837363,0.00261684,0.00362400,0.02322496,0.00838150,0.00514754,0.05968192,0.06078744,0.00312161
-5.32166083,0.10682795,0.00227155,0.00421548,0.02455191,0.00751344,0.00424037,0.06065820,0.06490162,0.00279125
-5.31565783,0.10809849,0.00196892,0.00491760,0.02649565,0.00696918,0.00348434,0.06304740,0.07049422,0.00253727
-5.30965483,0.11209157,0.00170866,0.00573745,0.02907207,0.00673219,0.00286304,0.06681201,0.07749427,0.00235526
-5.30365183,0.11872458,0.00149039,0.00668253,0.03229878,0.00679186,0.00236113,0.07191340,0.08582869,0.00224118
-5.29764882,0.12792491,0.00131381,0.00776050,0.03619454,0.00714325,0.00196467,0.07831116,0.09541933,0.00219146
-5.29164582,0.13962865,0.00117881,0.00897897,0.04077875,0.00778674,0.00166121,0.08596231,0.10618035,0.00220303
-5.28564282,0.15377891,0.00108569,0.01034523,0.04607069,0.00872754,0.00143988,0.09482074,0.11801612,0.00227341
-5.27963982,0.17032425,0.00103522,0.01186595,0.05208888,0.00997508,0.00129149,0.10483670,0.13081965,0.00240071
-5.27363682,0.18921693,0.00102883,0.01354687,0.05885026,0.01154229,0.00120841,0.11595664,0.14447182,0.00258367
-5.26763382,0.21041134,0.00106866,0.01539257,0.06636939,0.01344479,0.00118456,0.12812324,0.15884146,0.00282162
-5.26163082,0.23386260,0.00115772,0.01740612,0.07465765,0.01569991,0.00121526,0.14127586,0.17378619,0.00311450
-5.25562781,0.25952522,0.00129986,0.01958880,0.08372237,0.01832575,0.00129715,0.15535119,0.18915423,0.00346280
-5.24962481,0.28735207,0.00149989,0.02193982,0.09356596,0.02134005,0.00142798,0.17028428,0.20478690,0.00386753
-5.24362181,0.31729336,0.00176351,0.02445603,0.10418509,0.02475907,0.00160647,0.18600972,0.22052186,0.00433016
-5.23761881,0.34929573,0.00209730,0.02713171,0.11556983,0.02859644,0.00183216,0.20246298,0.23619691,0.00485256
-5.23161581,0.38330138,0.00250863,0.02995834,0.12770286,0.03286203,0.00210519,0.21958177,0.25165399,0.00543688
-5.22561281,0.41924710,0.00300550,0.03292445,0.14055875,0.03756087,0.00242615,0.23730727,0.26674347,0.00608546
-5.21960980,0.45706312,0.00359639,0.03601552,0.15410320,0.04269215,0.00279592,0.25558522,0.28132823,0.00680072
-5.21360680,0.49667175,0.00429000,0.03921397,0.16829258,0.04824840,0.00321545,0.27436657,0.29528736,0.00758498
-5.20760380,0.53798578,0.00509497,0.04249918,0.18307338,0.05421476,0.00368565,0.29360776,0.30851938,0.00844035
-5.20160080,0.58090661,0.00601958,0.04584769,0.19838201,0.06056855,0.00420720,0.31327041,0.32094460,0.00936853
-5.19559780,0.62532201,0.00707130,0.04923342,0.21414469,0.06727906,0.00478043,0.33332047,0.33250658,0.01037064
-5.18959480,0.67110387,0.00825650,0.05262805,0.23027762,0.07430758,0.00540517,0.35372678,0.34317260,0.01144702
-5.18359180,0.71810573,0.00957993,0.05600147,0.24668743,0.08160773,0.00608067,0.37445910,0.35293305,0.01259704
-5.17758879,0.76616043,0.01104438,0.05932236,0.26327191,0.08912614,0.00680550,0.39548564,0.36179973,0.01381894
-5.17158579,0.81507809,0.01265023,0.06255886,0.27992112,0.09680330,0.00757745,0.41677038,0.36980328,0.01510964
-5.16558279,0.86464448,0.01439512,0.06567927,0.29651873,0.10457477,0.00839356,0.43827010,0.37698983,0.01646460
-5.15957979,0.91462013,0.01627365,0.06865290,0.31294382,0.11237254,0.00925006,0.45993158,0.38341694,0.01787774
-5.15357679,0.96474040,0.01827712,0.07145087,0.32907295,0.12012664,0.01014241,0.48168901,0.38914937,0.01934137
-5.14757379,1.01471662,0.02039348,0.07404690,0.34478245,0.12776679,0.01106537,0.50346193,0.39425465,0.02084614
-5.14157079,1.06423852,0.02260731,0.07641817,0.35995111,0.13522418,0.01201307,0.52515380,0.39879881,0.02238119
-5.13556778,1.11297807,0.02489993,0.07854600,0.37446284,0.14243323,0.01297915,0.54665158,0.40284269,0.02393419
-5.12956478,1.16059463,0.02724973,0.08041651,0.38820953,0.14933326,0.01395691,0.56782613,0.40643872,0.02549154
-5.12356178,1.20674140,0.02963255,0.08202107,0.40109388,0.15587003,0.01493945,0.58853387,0.40962867,0.02703869
-5.11755878,1.25107307,0.03202227,0.08335670,0.41303201,0.16199709,0.01591991,0.60861933,0.41244221,0.02856036
-5.11155578,1.29325422,0.03439143,0.08442617,0.42395587,0.16767685,0.01689164,0.62791888,0.41489654,0.03004100
-5.10555278,1.33296822,0.03671203,0.08523799,0.43381523,0.17288140,0.01784837,0.64626513,0.41699693,0.03146510
-5.09954977,1.36992623,0.03895630,0.08580612,0.44257915,0.17759293,0.01878444,0.66349205,0.41873805,0.03281771
-5.09354677,1.40387560,0.04109761,0.08614955,0.45023685,0.18180382,0.01969489,0.67944041,0.42010610,0.03408478
-5.08754377,1.43460744,0.04311122,0.08629162,0.45679781,0.18551639,0.02057564,0.69396324,0.42108138,0.03525362
-5.08154077,1.46196250,0.04497510,0.08625918,0.46229112,0.18874223,0.02142349,0.70693088,0.42164110,0.03631323
-5.07553777,1.48583530,0.04667058,0.08608160,0.46676399,0.19150123,0.02223621,0.71823553,0.42176222,0.03725463
-5.06953477,1.50617570,0.04818288,0.08578968,0.47027945,0.19382027,0.02301243,0.72779464,0.42142413,0.03807103
-5.06353177,1.52298802,0.04950152,0.08541438,0.47291327,0.19573169,0.02375158,0.73555321,0.42061080,0.03875800
-5.05752876,1.53632746,0.05062048,0.08498569,0.47475022,0.19727148,0.02445372,0.74148459,0.41931238,0.03931348
-5.05152576,1.54629380,0.05153822,0.08453135,0.47587981,0.19847744,0.02511933,0.74558980,0.41752609,0.03973767
-5.04552276,1.55302291,0.05225754,0.08407570,0.47639165,0.19938723,0.02574903,0.74789540,0.41525633,0.04003289
-5.03951976,1.55667622,0.05278517,0.08363866,0.47637070,0.20003642,0.02634337,0.74844999,0.41251405,0.04020326
-5.03351676,1.55742895,0.05313137,0.08323485,0.47589263,0.20045681,0.02690247,0.74731953,0.40931543,0.04025439
-5.02751376,1.55545779,0.05330923,0.08287293,0.47501957,0.20067481,0.02742579,0.74458195,0.40568012,0.04019294
-5.02151076,1.55092876,0.05333409,0.08255510,0.47379649,0.20071027,0.02791190,0.74032124,0.40162907,0.04002620
-5.01550775,1.54398619,0.05322280,0.08227703,0.47224841,0.20057556,0.02835826,0.73462155,0.39718234,0.03976165
-5.00950475,1.53474357,0.05299303,0.08202789,0.47037875,0.20027524,0.02876110,0.72756176,0.39235689,0.03940660
-5.00350175,1.52327699,0.05266268,0.08179079,0.46816880,0.19980605,0.02911542,0.71921086,0.38716490,0.03896777
-4.99749875,1.50962167,0.05224934,0.08154345,0.46557858,0.19915751,0.02941498,0.70962445,0.38161245,0.03845106
-4.99149575,1.49377203,0.05176989,0.08125911,0.46254896,0.19831296,0.02965250,0.69884278,0.37569896,0.03786136
-4.98549275,1.47568523,0.05124019,0.08090773,0.45900507,0.19725099,0.02981988,0.68689035,0.36941734,0.03720246
-4.97948974,1.45528829,0.05067495,0.08045724,0.45486068,0.19594733,0.02990849,0.67377713,0.36275497,0.03647708
-4.97348674,1.43248806,0.05008769,0.07987504,0.45002364,0.19437684,0.02990960,0.65950141,0.35569539,0.03568700
-4.96748374,1.40718376,0.04949086,0.07912947,0.44440167,0.19251583,0.02981479,0.64405394,0.34822052,0.03483327
-4.96148074,1.37928096,0.04889589,0.07819128,0.43790861,0.19034427,0.02961640,0.62742319,0.34031352,0.03391651
-4.95547774,1.34870632,0.04831346,0.07703500,0.43047043,0.18784788,0.02930799,0.60960123,0.33196170,0.03293720
-4.94947474,1.31542186,0.04775366,0.07564022,0.42203078,0.18502003,0.02888477,0.59058989,0.32315953,0.03189612
-4.94347174,1.27943795,0.04722608,0.07399261,0.41255587,0.18186317,0.02834395,0.57040673,0.31391149,0.03079460
-4.93746873,1.24082398,0.04673996,0.07208466,0.40203807,0.17838982,0.02768503,0.54909030,0.30423431,0.02963493
-4.93146573,1.19971597,0.04630410,0.06991623,0.39049840,0.17462298,0.02691001,0.52670442,0.29415878,0.02842057
-4.92546273,1.15632067,0.04592679,0.06749464,0.37798739,0.17059596,0.02602346,0.50334114,0.28373057,0.02715637
-4.91945973,1.11091566,0.04561552,0.06483462,0.36458461,0.16635156,0.02503249,0.47912214,0.27301040,0.02584869
-4.91345673,1.06384553,0.04537666,0.06195778,0.35039657,0.16194075,0.02394662,0.45419843,0.26207319,0.02450536
-4.90745373,1.01551431,0.04521504,0.05889198,0.33555339,0.15742080,0.02277753,0.42874848,0.25100644,0.02313568
-4.90145073,0.96637464,0.04513348,0.05567030,0.32020428,0.15285303,0.02153875,0.40297478,0.23990784,0.02175019
-4.89544772,0.91691421,0.04513229,0.05233000,0.30451220,0.14830035,0.02024520,0.37709907,0.22888242,0.02036045
-4.88944472,0.86764045,0.04520884,0.04891120,0.28864797,0.14382465,0.01891280,0.35135660,0.21803917,0.01897874
-4.88344172,0.81906426,0.04535719,0.04545562,0.27278407,0.13948421,0.01755792,0.32598962,0.20748766,0.01761769
-4.87743872,0.77168373,0.04556784,0.04200527,0.25708875,0.13533132,0.01619695,0.30124061,0.19733459,0.01628993
-4.87143572,0.72596877,0.04582763,0.03860122,0.24172040,0.13141028,0.01484582,0.27734556,0.18768077,0.01500769
-4.86543272,0.68234740,0.04611986,0.03528247,0.22682277,0.12775570,0.01351956,0.25452758,0.17861844,0.01378248
-4.85942971,0.64119441,0.04642454,0.03208500,0.21252103,0.12439147,0.01223195,0.23299130,0.17022927,0.01262472
-4.85342671,0.60282283,0.04671891,0.02904099,0.19891897,0.12133014,0.01099522,0.21291811,0.16258310,0.01154351
-4.84742371,0.56747852,0.04697808,0.02617825,0.18609733,0.11857303,0.00981984,0.19446260,0.15573738,0.01054640
-4.84142071,0.53533791,0.04717589,0.02351986,0.17411332,0.11611074,0.00871441,0.17775014,0.14973747,0.00963922
-4.83541771,0.50650891,0.04728586,0.02108405,0.16300119,0.11392429,0.00768557,0.16287569,0.14461753,0.00882603
-4.82941471,0.48103452,0.04728216,0.01888420,0.15277382,0.11198662,0.00673803,0.14990387,0.14040207,0.00810909
-4.82341171,0.45889889,0.04714076,0.01692911,0.14342511,0.11026437,0.00587471,0.13886995,0.13710796,0.00748892
-4.81740870,0.44003517,0.04684031,0.01522329,0.13493292,0.10871993,0.00509683,0.12978191,0.13474667,0.00696438
-4.81140570,0.42433469,0.04636319,0.01376748,0.12726247,0.10731355,0.00440413,0.12262314,0.13332661,0.00653283
-4.80540270,0.41165676,0.04569616,0.01255914,0.12036980,0.10600539,0.00379508,0.11735564,0.13285544,0.00619031
-4.79939970,0.40183853,0.04483108,0.01159302,0.11420529,0.10475746,0.00326713,0.11392358,0.13334201,0.00593177
-4.79339670,0.39470443,0.04376518,0.01086172,0.10871683,0.10353529,0.00281695,0.11225689,0.13479791,0.00575125
-4.78739370,0.39007461,0.04250130,0.01035625,0.10385268,0.10230937,0.00244066,0.11227477,0.13723853,0.00564213
-4.78139070,0.38777221,0.04104776,0.01006649,0.09956379,0.10105614,0.00213407,0.11388899,0.14068334,0.00559734
-4.77538769,0.38762899,0.03941806,0.00998163,0.09580558,0.09975869,0.00189289,0.11700667,0.14515569,0.00560958
-4.76938469,0.38948939,0.03763035,0.01009052,0.09253905,0.09840708,0.00171292,0.12153276,0.15068177,0.00567148
-4.76338169,0.39321297,0.03570674,0.01038193,0.08973143,0.09699821,0.00159020,0.12737184,0.15728912,0.00577580
-4.75737869,0.39867522,0.03367250,0.01084474,0.08735612,0.09553556,0.00152117,0.13442950,0.16500454,0.00591554
-4.75137569,0.40576713,0.03155508,0.01146805,0.08539236,0.09402844,0.00150281,0.14261324,0.17385176,0.00608405
-4.74537269,0.41439363,0.02938317,0.01224130,0.08382441,0.09249127,0.00153272,0.15183287,0.18384891,0.00627511
-4.73936968,0.42447136,0.02718575,0.01315422,0.08264052,0.09094260,0.00160925,0.16200074,0.19500599,0.00648301
-4.73336668,0.43592605,0.02499116,0.01419690,0.08183183,0.08940407,0.00173156,0.17303172,0.20732276,0.00670252
-4.72736368,0.44868998,0.02282629,0.01535976,0.08139118,0.08789948,0.00189978,0.18484313,0.22078694,0.00692899
-4.72136068,0.46269973,0.02071585,0.01663357,0.08131207,0.08645386,0.00211505,0.19735486,0.23537316,0.00715826
-4.71535768,0.47789477,0.01868181,0.01800955,0.08158779,0.08509266,0.00237965,0.21048961,0.25104275,0.00738669
-4.70935468,0.49421689,0.01674299,0.01947943,0.08221085,0.08384114,0.00269714,0.22417359,0.26774445,0.00761114
-4.70335168,0.51161081,0.01491484,0.02103563,0.08317261,0.08272394,0.00307242,0.23833751,0.28541602,0.00782891
-4.69734867,0.53002594,0.01320926,0.02267147,0.08446338,0.08176483,0.00351192,0.25291805,0.30398690,0.00803778
-4.69134567,0.54941933,0.01163472,0.02438147,0.08607266,0.08098666,0.00402368,0.26785977,0.32338166,0.00823594
-4.68534267,0.56975954,0.01019642,0.02616161,0.08798980,0.08041152,0.00461748,0.28311727,0.34352409,0.00842199
-4.67933967,0.59103125,0.00889654,0.02800972,0.09020482,0.08006100,0.00530491,0.29865758,0.36434169,0.00859498
-4.67333667,0.61324018,0.00773465,0.02992578,0.09270932,0.07995659,0.00609948,0.31446251,0.38577031,0.00875437
-4.66733367,0.63641792,0.00670807,0.03191225,0.09549756,0.08012011,0.00701659,0.33053081,0.40775846,0.00890008
-4.66133067,0.66062615,0.00581240,0.03397430,0.09856734,0.08057419,0.00807352,0.34687979,0.43027099,0.00903248
-4.65532766,0.68595980,0.00504194,0.03612001,0.10192090,0.08134267,0.00928935,0.36354628,0.45329179,0.00915242
-4.64932466,0.71254858,0.00439015,0.03836037,0.10556544,0.08245096,0.01068475,0.38058656,0.47682519,0.00926123
-4.64332166,0.74055659,0.00385009,0.04070924,0.10951340,0.08392617,0.01228176,0.39807512,0.50089571,0.00936074
