energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.23861931,2.58547752,0.02884341,0.17892040,0.05981867,0.02093380,1.79084952,1.23561739,0.53395307
-3.23261631,2.58565828,0.02924019,0.17771124,0.05872599,0.02082667,1.79467917,1.23901187,0.53646894
-3.22661331,2.58808741,0.02979743,0.17704359,0.05795722,0.02074351,1.80005864,1.24391400,0.53936310
-3.22061031,2.59367062,0.03051278,0.17698074,0.05758375,0.02069545,1.80755131,1.25062582,0.54283576
-3.21460730,2.60325610,0.03137943,0.17758889,0.05767359,0.02069280,1.81766298,1.25941460,0.54708650
-3.20860430,2.61759774,0.03238636,0.17893413,0.05829034,0.02074470,1.83081934,1.27049584,0.55230359
-3.20260130,2.63732213,0.03351866,0.18107965,0.05949241,0.02085879,1.84734621,1.28401805,0.55865371
-3.19659830,2.66290078,0.03475807,0.18408351,0.06133241,0.02104091,1.86745368,1.30004990,0.56627255
-3.19059530,2.69462901,0.03608350,0.18799678,0.06385657,0.02129492,1.89122482,1.31857066,0.57525685
-3.18459230,2.73261238,0.03747178,0.19286243,0.06710431,0.02162248,1.91860975,1.33946434,0.58565805
-3.17858929,2.77676160,0.03889835,0.19871462,0.07110795,0.02202298,1.94942539,1.36251824,0.59747806
-3.17258629,2.82679592,0.04033807,0.20557865,0.07589233,0.02249347,1.98336113,1.38742597,0.61066726
-3.16658329,2.88225513,0.04176594,0.21347132,0.08147462,0.02302872,2.01999018,1.41379502,0.62512480
-3.16058029,2.94251936,0.04315792,0.22240172,0.08786401,0.02362132,2.05878621,1.44115879,0.64070131
-3.15457729,3.00683584,0.04449159,0.23237222,0.09506152,0.02426187,2.09914446,1.46899235,0.65720374
-3.14857429,3.07435099,0.04574680,0.24337956,0.10305968,0.02493924,2.14040642,1.49673147,0.67440221
-3.14257129,3.14414627,0.04690616,0.25541594,0.11184231,0.02564082,2.18188669,1.52379376,0.69203844
-3.13656828,3.21527575,0.04795546,0.26846985,0.12138421,0.02635295,2.22290067,1.54960106,0.70983543
-3.13056528,3.28680327,0.04888398,0.28252658,0.13165090,0.02706124,2.26279178,1.57360166,0.72750772
-3.12456228,3.35783718,0.04968452,0.29756821,0.14259834,0.02775103,2.30095641,1.59529138,0.74477199
-3.11855928,3.42756071,0.05035349,0.31357310,0.15417266,0.02840777,2.33686562,1.61423213,0.76135711
-3.11255628,3.49525613,0.05089067,0.33051477,0.16630998,0.02901742,2.37008202,1.63006706,0.77701347
-3.10655328,3.56032161,0.05129896,0.34836010,0.17893624,0.02956685,2.40027129,1.64253145,0.79152092
-3.10055028,3.62227968,0.05158393,0.36706710,0.19196716,0.03004417,2.42720734,1.65145862,0.80469502
-3.09454727,3.68077708,0.05175336,0.38658215,0.20530824,0.03043900,2.45077123,1.65678077,0.81639129
-3.08854427,3.73557614,0.05181662,0.40683707,0.21885498,0.03074270,2.47094376,1.65852458,0.82650735
-3.08254127,3.78653850,0.05178405,0.42774599,0.23249322,0.03094855,2.48779231,1.65680209,0.83498291
-3.07653827,3.83360232,0.05166635,0.44920248,0.24609969,0.03105177,2.50145299,1.65179737,0.84179767
-3.07053527,3.87675490,0.05147394,0.47107708,0.25954284,0.03104961,2.51210905,1.64374996,0.84696732
-3.06453227,3.91600253,0.05121637,0.49321551,0.27268381,0.03094122,2.51996714,1.63293616,0.85053814
-3.05852926,3.95133987,0.05090188,0.51543777,0.28537790,0.03072759,2.52523305,1.61964941,0.85258034
-3.05252626,3.98272133,0.05053695,0.53753841,0.29747615,0.03041135,2.52808840,1.60418106,0.85318084
-3.04652326,4.01003631,0.05012600,0.55928813,0.30882739,0.02999658,2.52866992,1.58680263,0.85243585
-3.04052026,4.03309057,0.04967133,0.58043675,0.31928055,0.02948858,2.52705277,1.56775092,0.85044380
-3.03451726,4.05159510,0.04917299,0.60071762,0.32868733,0.02889361,2.52323897,1.54721660,0.84729900
-3.02851426,4.06516359,0.04862897,0.61985349,0.33690510,0.02821865,2.51715172,1.52533719,0.84308650
-3.02251126,4.07331910,0.04803540,0.63756349,0.34380003,0.02747120,2.50863613,1.50219463,0.83787838
-3.01650825,4.07550959,0.04738692,0.65357128,0.34925039,0.02665904,2.49746632,1.47781757,0.83173167
-3.01050525,4.07113191,0.04667711,0.66761383,0.35314978,0.02579005,2.48335843,1.45218815,0.82468791
-3.00450225,4.05956260,0.04589899,0.67945056,0.35541040,0.02487208,2.46598882,1.42525262,0.81677445
-2.99849925,4.04019397,0.04504555,0.68887252,0.35596603,0.02391284,2.44501637,1.39693521,0.80800710
-2.99249625,4.01247329,0.04411029,0.69571098,0.35477464,0.02291982,2.42010730,1.36715405,0.79839408
-2.98649325,3.97594249,0.04308777,0.69984519,0.35182052,0.02190025,2.39096126,1.33583818,0.78794072
-2.98049025,3.93027625,0.04197402,0.70120884,0.34711579,0.02086108,2.35733680,1.30294449,0.77665473
-2.97448724,3.87531581,0.04076700,0.69979478,0.34070121,0.01980900,2.31907477,1.26847348,0.76455140
-2.96848424,3.81109648,0.03946686,0.69565789,0.33264607,0.01875043,2.27611819,1.23248270,0.75165856
-2.96248124,3.73786717,0.03807613,0.68891573,0.32304733,0.01769157,2.22852739,1.19509718,0.73802071
-2.95647824,3.65610038,0.03659983,0.67974699,0.31202784,0.01663837,2.17648943,1.15651606,0.72370212
-2.95047524,3.56649222,0.03504543,0.66838776,0.29973373,0.01559660,2.12032127,1.11701502,0.70878872
-2.94447224,3.46995201,0.03342268,0.65512560,0.28633104,0.01457182,2.06046653,1.07694430,0.69338850
-2.93846923,3.36758212,0.03174341,0.64029182,0.27200169,0.01356933,1.99748586,1.03672248,0.67763053
-2.93246623,3.26064890,0.03002118,0.62425220,0.25693903,0.01259421,1.93204163,0.99682615,0.66166257
-2.92646323,3.15054619,0.02827091,0.60739648,0.24134297,0.01165120,1.86487767,0.95777620,0.64564752
-2.92046023,3.03875328,0.02650845,0.59012721,0.22541502,0.01074470,1.79679511,0.92012131,0.62975881
-2.91445723,2.92678943,0.02475014,0.57284831,0.20935346,0.00987867,1.72862576,0.88441939,0.61417523
-2.90845423,2.81616713,0.02301238,0.55595383,0.19334867,0.00905659,1.66120420,0.85121807,0.59907531
-2.90245123,2.70834644,0.02131116,0.53981745,0.17757891,0.00828136,1.59534011,0.82103504,0.58463176
-2.89644822,2.60469244,0.01966173,0.52478302,0.16220674,0.00755529,1.53179211,0.79433916,0.57100623
-2.89044522,2.50643771,0.01807824,0.51115654,0.14737606,0.00688003,1.47124436,0.77153327,0.55834477
-2.88444222,2.41465138,0.01657348,0.49919994,0.13320993,0.00625654,1.41428690,0.75293942,0.54677407
-2.87843922,2.33021592,0.01515867,0.48912664,0.11980921,0.00568510,1.36140053,0.73878710,0.53639887
-2.87243622,2.25381234,0.01384331,0.48109914,0.10725201,0.00516529,1.31294681,0.72920508,0.52730051
-2.86643322,2.18591410,0.01263512,0.47522858,0.09559387,0.00469608,1.26916326,0.72421698,0.51953667
-2.86043022,2.12678945,0.01154001,0.47157617,0.08486863,0.00427583,1.23016400,0.72374094,0.51314226
-2.85442721,2.07651167,0.01056216,0.47015626,0.07508997,0.00390239,1.19594532,0.72759309,0.50813134
-2.84842421,2.03497623,0.00970400,0.47094090,0.06625330,0.00357317,1.16639579,0.73549478,0.50449981
-2.84242121,2.00192361,0.00896644,0.47386541,0.05833813,0.00328524,1.14131015,0.74708318,0.50222873
-2.83641821,1.97696620,0.00834890,0.47883484,0.05131055,0.00303543,1.12040622,0.76192467,0.50128794
-2.83041521,1.95961803,0.00784952,0.48573070,0.04512596,0.00282046,1.10334383,0.77953050,0.50163976
-2.82441221,1.94932525,0.00746528,0.49441787,0.03973159,0.00263701,1.08974474,0.79937394,0.50324239
-2.81840920,1.94549630,0.00719215,0.50475106,0.03506912,0.00248181,1.07921270,0.82090827,0.50605297
-2.81240620,1.94752997,0.00702526,0.51658078,0.03107693,0.00235178,1.07135264,0.84358477,0.51002987
-2.80640320,1.95484031,0.00695902,0.52975840,0.02769221,0.00224405,1.06578812,0.86687000,0.51513428
-2.80040020,1.96687740,0.00698726,0.54414017,0.02485271,0.00215606,1.06217645,0.89026166,0.52133091
-2.79439720,1.98314325,0.00710337,0.55959010,0.02249822,0.00208557,1.06022085,0.91330245,0.52858772
-2.78839420,2.00320250,0.00730040,0.57598159,0.02057169,0.00203075,1.05967930,0.93559147,0.53687497
-2.78239120,2.02668775,0.00757122,0.59319796,0.01902004,0.00199014,1.06036990,0.95679268,0.54616337
-2.77638819,2.05329992,0.00790861,0.61113184,0.01779474,0.00196270,1.06217277,0.97664032,0.55642176
-2.77038519,2.08280398,0.00830539,0.62968369,0.01685203,0.00194774,1.06502864,0.99494120,0.56761441
-2.76438219,2.11502081,0.00875459,0.64875967,0.01615301,0.00194500,1.06893442,1.01157397,0.57969812
-2.75837919,2.14981617,0.00924951,0.66826891,0.01566352,0.00195452,1.07393630,1.02648558,0.59261944
-2.75237619,2.18708769,0.00978394,0.68812082,0.01535389,0.00197666,1.08012095,1.03968538,0.60631223
-2.74637319,2.22675099,0.01035221,0.70822223,0.01519860,0.00201209,1.08760534,1.05123728,0.62069568
-2.74037019,2.26872598,0.01094938,0.72847508,0.01517586,0.00206167,1.09652598,1.06125049,0.63567309
-2.73436718,2.31292425,0.01157129,0.74877447,0.01526725,0.00212651,1.10702808,1.06986960,0.65113151
-2.72836418,2.35923851,0.01221470,0.76900750,0.01545728,0.00220786,1.11925543,1.07726433,0.66694222
-2.72236118,2.40753447,0.01287731,0.78905292,0.01573303,0.00230714,1.13334121,1.08361974,0.68296228
-2.71635818,2.45764594,0.01355782,0.80878161,0.01608384,0.00242584,1.14940045,1.08912722,0.69903696
-2.71035518,2.50937295,0.01425587,0.82805792,0.01650106,0.00256560,1.16752420,1.09397681,0.71500297
-2.70435218,2.56248320,0.01497202,0.84674180,0.01697788,0.00272808,1.18777558,1.09835092,0.73069247
-2.69834917,2.61671630,0.01570759,0.86469155,0.01750921,0.00291502,1.21018775,1.10241981,0.74593757
-2.69234617,2.67179040,0.01646453,0.88176701,0.01809162,0.00312821,1.23476370,1.10633874,0.76057516
-2.68634317,2.72741068,0.01724517,0.89783305,0.01872338,0.00336944,1.26147739,1.11024667,0.77445175
-2.68034017,2.78327871,0.01805197,0.91276301,0.01940446,0.00364053,1.29027623,1.11426646,0.78742819
-2.67433717,2.83910203,0.01888720,0.92644202,0.02013665,0.00394326,1.32108413,1.11850602,0.79938399
-2.66833417,2.89460315,0.01975265,0.93876984,0.02092358,0.00427937,1.35380504,1.12306038,0.81022088
-2.66233117,2.94952699,0.02064926,0.94966311,0.02177079,0.00465048,1.38832623,1.12801390,0.81986560
-2.65632816,3.00364638,0.02157680,0.95905687,0.02268571,0.00505811,1.42452119,1.13344266,0.82827171
-2.65032516,3.05676495,0.02253354,0.96690525,0.02367766,0.00550352,1.46225158,1.13941631,0.83542013
-2.64432216,3.10871711,0.02351604,0.97318124,0.02475763,0.00598773,1.50136825,1.14599924,0.84131870
-2.63831916,3.15936510,0.02451886,0.97787568,0.02593809,0.00651138,1.54171096,1.15325080,0.84600040
-2.63231616,3.20859320,0.02553452,0.98099542,0.02723263,0.00707468,1.58310699,1.16122442,0.84952053
-2.62631316,3.25629938,0.02655338,0.98256089,0.02865551,0.00767729,1.62536863,1.16996555,0.85195291
-2.62031016,3.30238500,0.02756377,0.98260312,0.03022113,0.00831826,1.66828975,1.17950853,0.85338524
-2.61430715,3.34674323,0.02855211,0.98116058,0.03194332,0.00899591,1.71164189,1.18987241,0.85391387
-2.60830415,3.38924695,0.02950321,0.97827587,0.03383468,0.00970780,1.75517017,1.20105621,0.85363826
-2.60230115,3.42973711,0.03040065,0.97399263,0.03590578,0.01045067,1.79858937,1.21303363,0.85265533
-2.59629815,3.46801235,0.03122722,0.96835276,0.03816442,0.01122036,1.84158091,1.22574782,0.85105409
-2.59029515,3.50382086,0.03196550,0.96139423,0.04061487,0.01201189,1.88379088,1.23910658,0.84891079
-2.58429215,3.53685521,0.03259840,0.95314949,0.04325725,0.01281943,1.92482976,1.25297832,0.84628479
-2.57828914,3.56675080,0.03310983,0.94364482,0.04608698,0.01363644,1.96427415,1.26718935,0.84321554
-2.57228614,3.59308848,0.03348525,0.93290036,0.04909449,0.01445571,2.00167066,1.28152272,0.83972067
-2.56628314,3.61540161,0.03371233,0.92093113,0.05226506,0.01526959,2.03654241,1.29571908,0.83579549
-2.56028014,3.63318762,0.03378141,0.90774883,0.05557904,0.01607014,2.06839781,1.30947975,0.83141384
-2.55427714,3.64592386,0.03368598,0.89336437,0.05901222,0.01684940,2.09674195,1.32247204,0.82653036
-2.54827414,3.65308747,0.03342299,0.87779106,0.06253663,0.01759962,2.12109001,1.33433698,0.82108404
-2.54227114,3.65417842,0.03299308,0.86104822,0.06612159,0.01831360,2.14098265,1.34469929,0.81500299
-2.53626813,3.64874509,0.03240065,0.84316507,0.06973498,0.01898493,2.15600256,1.35317932,0.80821007
-2.53026513,3.63641117,0.03165381,0.82418480,0.07334487,0.01960832,2.16579195,1.35940663,0.80062930
-2.52426213,3.61690279,0.03076416,0.80416835,0.07692120,0.02017989,2.17006987,1.36303476,0.79219248
-2.51825913,3.59007458,0.02974652,0.78319804,0.08043768,0.02069735,2.16864891,1.36375644,0.78284597
-2.51225613,3.55593324,0.02861842,0.76138051,0.08387360,0.02116029,2.16145025,1.36131879,0.77255697
-2.50625313,3.51465745,0.02739967,0.73884905,0.08721562,0.02157024,2.14851637,1.35553760,0.76131914
-2.50025013,3.46661262,0.02611170,0.71576495,0.09045934,0.02193076,2.13002054,1.34631002,0.74915720
-2.49424712,3.41235968,0.02477697,0.69231787,0.09361053,0.02224743,2.10627238,1.33362500,0.73613010
-2.48824412,3.35265660,0.02341829,0.66872496,0.09668596,0.02252774,2.07771907,1.31757067,0.72233274
-2.48224112,3.28845237,0.02205823,0.64522887,0.09971380,0.02278084,2.04494147,1.29833833,0.70789585
-2.47623812,3.22087281,0.02071847,0.62209434,0.10273330,0.02301733,2.00864526,1.27622240,0.69298415
-2.47023512,3.15119831,0.01941930,0.59960363,0.10579395,0.02324879,1.96964685,1.25161627,0.67779277
-2.46423212,3.08083396,0.01817912,0.57805069,0.10895400,0.02348738,1.92885435,1.22500393,0.66254191
-2.45822911,3.01127264,0.01701406,0.55773428,0.11227827,0.02374533,1.88724419,1.19694751,0.64747016
-2.45222611,2.94405243,0.01593768,0.53895012,0.11583545,0.02403439,1.84583393,1.16807118,0.63282660
-2.44622311,2.88070961,0.01496079,0.52198239,0.11969493,0.02436524,1.80565231,1.13904185,0.61886204
-2.44022011,2.82272910,0.01409134,0.50709484,0.12392315,0.02474699,1.76770760,1.11054760,0.60581992
-2.43421711,2.77149433,0.01333440,0.49452175,0.12857987,0.02518664,1.73295549,1.08327448,0.59392710
-2.42821411,2.72823847,0.01269226,0.48445917,0.13371427,0.02568863,1.70226783,1.05788289,0.58338512
-2.42221111,2.69399931,0.01216457,0.47705685,0.13936124,0.02625449,1.67640351,1.03498440,0.57436223
-2.41620810,2.66957965,0.01174856,0.47241112,0.14553804,0.02688255,1.65598278,1.01512020,0.56698668
-2.41020510,2.65551505,0.01143932,0.47055915,0.15224140,0.02756785,1.64146602,0.99874190,0.56134141
-2.40420210,2.65205058,0.01123011,0.47147500,0.15944538,0.02830210,1.63313800,0.98619586,0.55746050
-2.39819910,2.65912751,0.01111270,0.47506752,0.16710008,0.02907384,1.63109829,0.97771146,0.55532753
-2.39219610,2.67638092,0.01107774,0.48118058,0.17513128,0.02986868,1.63525818,0.97339394,0.55487582
-2.38619310,2.70314828,0.01111513,0.48959546,0.18344115,0.03066974,1.64534421,0.97322204,0.55599056
-2.38019010,2.73848875,0.01121437,0.50003564,0.19191002,0.03145815,1.66090829,0.97705058,0.55851281
-2.37418709,2.78121261,0.01136491,0.51217384,0.20039920,0.03221364,1.68134365,0.98461759,0.56224497
-2.36818409,2.82991943,0.01155647,0.52564096,0.20875472,0.03291524,1.70590614,0.99555574,0.56695758
-2.36218109,2.88304349,0.01177933,0.54003691,0.21681194,0.03354200,1.73373976,1.00940744,0.57239722
-2.35617809,2.93890452,0.01202459,0.55494264,0.22440077,0.03407371,1.76390533,1.02564266,0.57829494
-2.35017509,2.99576182,0.01228437,0.56993312,0.23135135,0.03449162,1.79541120,1.04367892,0.58437506
-2.34417209,3.05186923,0.01255196,0.58459069,0.23749987,0.03477909,1.82724454,1.06290215,0.59036389
-2.33816908,3.10552921,0.01282195,0.59851814,0.24269441,0.03492219,1.85840218,1.08268777,0.59599811
-2.33216608,3.15514357,0.01309025,0.61135121,0.24680033,0.03491019,1.88791977,1.10242092,0.60103242
-2.32616308,3.19925933,0.01335411,0.62276971,0.24970523,0.03473591,1.91489831,1.12151506,0.60524627
-2.32016008,3.23660791,0.01361208,0.63250713,0.25132299,0.03439594,1.93852726,1.13942842,0.60844956
-2.31415708,3.26613669,0.01386390,0.64035804,0.25159692,0.03389079,1.95810350,1.15567752,0.61048703
-2.30815408,3.28703198,0.01411035,0.64618328,0.25050184,0.03322483,1.97304598,1.16984763,0.61124132
-2.30215108,3.29873307,0.01435311,0.64991263,0.24804490,0.03240608,1.98290565,1.18160000,0.61063477
-2.29614807,3.30093741,0.01459456,0.65154492,0.24426526,0.03144597,1.98737086,1.19067574,0.60862984
-2.29014507,3.29359726,0.01483755,0.65114574,0.23923265,0.03035893,1.98626830,1.19689668,0.60522845
-2.28414207,3.27690847,0.01508519,0.64884282,0.23304481,0.02916193,1.97956002,1.20016344,0.60047005
-2.27813907,3.25129245,0.01534065,0.64481938,0.22582403,0.02787392,1.96733675,1.20045109,0.59442887
-2.27213607,3.21737235,0.01560694,0.63930588,0.21771303,0.02651528,1.94980824,1.19780301,0.58721029
-2.26613307,3.17594490,0.01588673,0.63257050,0.20887017,0.02510725,1.92729112,1.19232321,0.57894664
-2.26013007,3.12794900,0.01618222,0.62490876,0.19946448,0.02367136,1.90019493,1.18416792,0.56979251
-2.25412706,3.07443259,0.01649500,0.61663285,0.18967056,0.02222890,1.86900676,1.17353662,0.55991974
-2.24812406,3.01651893,0.01682597,0.60806100,0.17966355,0.02080043,1.83427525,1.16066308,0.54951233
-2.24212106,2.95537350,0.01717532,0.59950736,0.16961450,0.01940541,1.79659423,1.14580674,0.53876133
-2.23611806,2.89217241,0.01754247,0.59127266,0.15968616,0.01806178,1.75658666,1.12924466,0.52785990
-2.23011506,2.82807333,0.01792616,0.58363608,0.15002936,0.01678577,1.71488904,1.11126419,0.51699864
-2.22411206,2.76418942,0.01832450,0.57684840,0.14078014,0.01559167,1.67213685,1.09215654,0.50636129
-2.21810905,2.70156687,0.01873502,0.57112667,0.13205749,0.01449173,1.62895112,1.07221122,0.49612088
-2.21210605,2.64116628,0.01915480,0.56665042,0.12396198,0.01349609,1.58592642,1.05171143,0.48643649
-2.20610305,2.58384804,0.01958059,0.56355938,0.11657489,0.01261283,1.54362052,1.03093018,0.47745050
-2.20010005,2.53036179,0.02000892,0.56195269,0.10995819,0.01184796,1.50254569,1.01012726,0.46928655
-2.19409705,2.48133960,0.02043619,0.56188943,0.10415489,0.01120557,1.46316185,0.98954684,0.46204811
-2.18809405,2.43729287,0.02085882,0.56339028,0.09919002,0.01068787,1.42587158,0.96941562,0.45581771
-2.18209105,2.39861238,0.02127327,0.56644006,0.09507179,0.01029535,1.39101686,0.94994147,0.45065673
-2.17608804,2.36557118,0.02167614,0.57099104,0.09179316,0.01002690,1.35887756,0.93131244,0.44660586
-2.17008504,2.33832980,0.02206420,0.57696666,0.08933349,0.00987986,1.32967152,0.91369610,0.44368597
-2.16408204,2.31694325,0.02243440,0.58426546,0.08766021,0.00985020,1.30355600,0.89723906,0.44189950
-2.15807904,2.30136937,0.02278384,0.59276502,0.08673057,0.00993253,1.28063039,0.88206675,0.44123211
-2.15207604,2.29147793,0.02310975,0.60232581,0.08649330,0.01012024,1.26093974,0.86828326,0.44165462
-2.14607304,2.28706012,0.02340945,0.61279468,0.08689011,0.01040553,1.24447913,0.85597131,0.44312514
-2.14007004,2.28783811,0.02368027,0.62400797,0.08785719,0.01077947,1.23119829,0.84519227,0.44559119
-2.13406703,2.29347413,0.02391949,0.63579421,0.08932645,0.01123208,1.22100655,0.83598620,0.44899179
-2.12806403,2.30357919,0.02412430,0.64797638,0.09122681,0.01175244,1.21377758,0.82837195,0.45325948
-2.12206103,2.31772101,0.02429171,0.66037386,0.09348522,0.01232873,1.20935407,0.82234722,0.45832207
-2.11605803,2.33543136,0.02441857,0.67280393,0.09602777,0.01294838,1.20755191,0.81788875,0.46410423
-2.11005503,2.35621265,0.02450155,0.68508326,0.09878062,0.01359821,1.20816400,0.81495245,0.47052879
-2.10405203,2.37954399,0.02453713,0.69702916,0.10167097,0.01426464,1.21096358,0.81347367,0.47751766
-2.09804902,2.40488678,0.02452170,0.70846092,0.10462799,0.01493386,1.21570709,0.81336760,0.48499258
-2.09204602,2.43169001,0.02445162,0.71920130,0.10758373,0.01559207,1.22213667,0.81452983,0.49287545
-2.08604302,2.45939537,0.02432330,0.72907820,0.11047399,0.01622576,1.22998238,0.81683709,0.50108843
-2.08004002,2.48744222,0.02413342,0.73792655,0.11323916,0.01682198,1.23896412,0.82014832,0.50955379
-2.07403702,2.51527265,0.02387898,0.74559046,0.11582504,0.01736860,1.24879361,0.82430597,0.51819349
-2.06803402,2.54233643,0.02355755,0.75192560,0.11818344,0.01785459,1.25917629,0.82913770,0.52692858
-2.06203102,2.56809593,0.02316737,0.75680168,0.12027282,0.01827026,1.26981332,0.83445836,0.53567846
-2.05602801,2.59203092,0.02270752,0.76010494,0.12205862,0.01860748,1.28040379,0.84007234,0.54436008
-2.05002501,2.61364315,0.02217810,0.76174056,0.12351349,0.01885985,1.29064710,0.84577624,0.55288702
-2.04402201,2.63246052,0.02158025,0.76163480,0.12461731,0.01902282,1.30024555,0.85136179,0.56116866
-2.03801901,2.64804088,0.02091630,0.75973669,0.12535697,0.01909376,1.30890709,0.85661902,0.56910949
-2.03201601,2.65997522,0.02018976,0.75601930,0.12572596,0.01907195,1.31634835,0.86133959,0.57660854
-2.02601301,2.66789041,0.01940530,0.75048032,0.12572377,0.01895851,1.32229768,0.86532018,0.58355915
-2.02001001,2.67145141,0.01856872,0.74314199,0.12535517,0.01875630,1.32649836,0.86836592,0.58984906
-2.01400700,2.67036300,0.01768683,0.73405031,0.12462932,0.01846975,1.32871181,0.87029372,0.59536104
-2.00800400,2.66437129,0.01676730,0.72327367,0.12355885,0.01810461,1.32872083,0.87093544,0.59997386
-2.00200100,2.65326515,0.01581848,0.71090079,0.12215900,0.01766776,1.32633276,0.87014089,0.60356400
-1.99599800,2.63687757,0.01484921,0.69703828,0.12044667,0.01716688,1.32138254,0.86778046,0.60600785
-1.98999500,2.61508740,0.01386861,0.68180780,0.11843971,0.01661022,1.31373557,0.86374739,0.60718437
-1.98399200,2.58782124,0.01288581,0.66534307,0.11615628,0.01600634,1.30329048,0.85795969,0.60697845
-1.97798899,2.55505589,0.01190976,0.64778685,0.11361443,0.01536383,1.28998138,0.85036147,0.60528444
-1.97198599,2.51682091,0.01094901,0.62928803,0.11083181,0.01469111,1.27377998,0.84092380,0.60201006
-1.96598299,2.47320157,0.01001152,0.60999891,0.10782562,0.01399624,1.25469697,0.82964505,0.59708036
-1.95997999,2.42434157,0.00910449,0.59007289,0.10461270,0.01328678,1.23278300,0.81655053,0.59044151
-1.95397699,2.37044548,0.00823424,0.56966241,0.10120980,0.01256965,1.20812882,0.80169161,0.58206428
-1.94797399,2.31178037,0.00740608,0.54891736,0.09763391,0.01185111,1.18086465,0.78514426,0.57194694
-1.94197099,2.24867633,0.00662431,0.52798372,0.09390263,0.01113672,1.15115864,0.76700692,0.56011737
-1.93596798,2.18152536,0.00589214,0.50700258,0.09003462,0.01043129,1.11921429,0.74739795,0.54663429
-1.92996498,2.11077843,0.00521174,0.48610925,0.08604988,0.00973899,1.08526695,0.72645257,0.53158731
-1.92396198,2.03694035,0.00458427,0.46543254,0.08197006,0.00906333,1.04957927,0.70431940,0.51509593
-1.91795898,1.96056239,0.00400996,0.44509393,0.07781853,0.00840726,1.01243571,0.68115685,0.49730730
-1.91195598,1.88223264,0.00348820,0.42520680,0.07362037,0.00777324,0.97413640,0.65712929,0.47839287
-1.90595298,1.80256438,0.00301761,0.40587535,0.06940216,0.00716324,0.93499024,0.63240328,0.45854409
-1.89994997,1.72218272,0.00259622,0.38719350,0.06519165,0.00657890,0.89530777,0.60714397,0.43796721
-1.89394697,1.64171002,0.00222154,0.36924355,0.06101721,0.00602151,0.85539388,0.58151175,0.41687757
-1.88794397,1.56175079,0.00189070,0.35209474,0.05690729,0.00549207,0.81554076,0.55565940,0.39549348
-1.88194097,1.48287671,0.00160056,0.33580184,0.05288967,0.00499134,0.77602136,0.52972973,0.37403012
-1.87593797,1.40561248,0.00134782,0.32040374,0.04899083,0.00451985,0.73708362,0.50385377,0.35269362
-1.86993497,1.33042326,0.00112911,0.30592239,0.04523518,0.00407793,0.69894572,0.47814969,0.33167568
-1.86393197,1.25770435,0.00094106,0.29236194,0.04164453,0.00366569,0.66179259,0.45272229,0.31114894
-1.85792896,1.18777362,0.00078040,0.27970840,0.03823748,0.00328305,0.62577380,0.42766315,0.29126327
-1.85192596,1.12086712,0.00064400,0.26792995,0.03502913,0.00292974,0.59100288,0.40305123,0.27214318
-1.84592296,1.05713803,0.00052890,0.25697775,0.03203082,0.00260530,0.55755800,0.37895400,0.25388632
-1.83991996,0.99665907,0.00043235,0.24678756,0.02925013,0.00230910,0.52548415,0.35542885,0.23656328
-1.83391696,0.93942816,0.00035184,0.23728194,0.02669102,0.00204036,0.49479638,0.33252472,0.22021836
-1.82791396,0.88537705,0.00028509,0.22837309,0.02435420,0.00179815,0.46548411,0.31028374,0.20487152
-1.82191096,0.83438234,0.00023008,0.21996625,0.02223764,0.00158144,0.43751618,0.28874293,0.19052117
-1.81590795,0.78627857,0.00018499,0.21196341,0.02033724,0.00138913,0.41084642,0.26793562,0.17714761
-1.80990495,0.74087236,0.00014824,0.20426730,0.01864760,0.00122010,0.38541940,0.24789279,0.16471709
-1.80390195,0.69795731,0.00011849,0.19678542,0.01716293,0.00107324,0.36117618,0.22864398,0.15318609
-1.79789895,0.65732867,0.00009455,0.18943390,0.01587800,0.00094754,0.33805979,0.21021804,0.14250578
-1.79189595,0.61879739,0.00007544,0.18214114,0.01478913,0.00084210,0.31602019,0.19264351,0.13262634
-1.78589295,0.58220289,0.00006031,0.17485090,0.01389517,0.00075623,0.29501868,0.17594874,0.12350111
-1.77988994,0.54742419,0.00004850,0.16752488,0.01319846,0.00068950,0.27503151,0.16016185,0.11509025
-1.77388694,0.51438913,0.00003942,0.16014460,0.01270573,0.00064177,0.25605275,0.14531051,0.10736409
-1.76788394,0.48308138,0.00003265,0.15271257,0.01242896,0.00061329,0.23809641,0.13142171,0.10030577
-1.76188094,0.45354535,0.00002781,0.14525274,0.01238607,0.00060472,0.22119772,0.11852143,0.09391344
-1.75587794,0.42588889,0.00002467,0.13781028,0.01260151,0.00061720,0.20541380,0.10663448,0.08820180
-1.74987494,0.40028407,0.00002301,0.13045069,0.01310669,0.00065236,0.19082371,0.09578440,0.08320310
-1.74387194,0.37696604,0.00002274,0.12325844,0.01394025,0.00071235,0.17752796,0.08599351,0.07896754
-1.73786893,0.35623038,0.00002378,0.11633508,0.01514806,0.00079989,0.16564767,0.07728311,0.07556319
-1.73186593,0.33842899,0.00002614,0.10979714,0.01678302,0.00091822,0.15532331,0.06967385,0.07307544
-1.72586293,0.32396481,0.00002986,0.10377372,0.01890456,0.00107114,0.14671321,0.06318616,0.07160596
