energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.32716358,3.36302836,-3.36363254,0.00746475,-0.00746411,0.06269664,-0.06271028,0.90311335,-0.90324353,2.51527510,-2.51593494,0.26491747,-0.26484041,0.28604118,-0.28609576,0.00000000,-0.00000000
0.33316658,3.45689909,-3.45743677,0.00752802,-0.00752719,0.06455651,-0.06456950,0.92636146,-0.92647241,2.60628711,-2.60689752,0.25725642,-0.25717783,0.29244154,-0.29249208,0.00000000,-0.00000000
0.33916958,3.54108551,-3.54154418,0.00756735,-0.00756634,0.06628973,-0.06630174,0.94687333,-0.94696193,2.68969779,-2.69024652,0.24951809,-0.24943836,0.29830205,-0.29834736,0.00000000,-0.00000000
0.34517259,3.61362160,-3.61398921,0.00758092,-0.00757973,0.06784660,-0.06785729,0.96410713,-0.96417040,2.76375862,-2.76423387,0.24170723,-0.24162669,0.30344709,-0.30348603,0.00000000,-0.00000000
0.35117559,3.67265586,-3.67292127,0.00756710,-0.00756573,0.06918030,-0.06918937,0.97756091,-0.97759610,2.82681600,-2.82720686,0.23382449,-0.23374343,0.30770993,-0.30774142,0.00000000,-0.00000000
0.35717859,3.71652004,-3.71667352,0.00752449,-0.00752294,0.07024860,-0.07025578,0.98679122,-0.98679598,2.87736807,-2.87766487,0.22586965,-0.22578834,0.31093914,-0.31096221,0.00000000,-0.00000000
0.36318159,3.74379503,-3.74382865,0.00745209,-0.00745037,0.07101545,-0.07102051,0.99143069,-0.99140316,2.91411896,-2.91431365,0.21784486,-0.21776357,0.31300470,-0.31301857,0.00000000,-0.00000000
0.36918459,3.75337067,-3.75327873,0.00734937,-0.00734749,0.07145240,-0.07145518,0.99120366,-0.99114256,2.93602816,-2.93611465,0.20975776,-0.20967677,0.31380366,-0.31380773,0.00000000,-0.00000000
0.37518759,3.74449675,-3.74427605,0.00721638,-0.00721433,0.07153977,-0.07154014,0.98593906,-0.98584380,2.94235274,-2.94232713,0.20162416,-0.20154379,0.31326484,-0.31325875,0.00000000,-0.00000000
0.38119060,3.71682246,-3.71647259,0.00705376,-0.00705157,0.07126752,-0.07126544,0.97557990,-0.97545066,2.93268031,-2.93254110,0.19347037,-0.19339096,0.31135258,-0.31133623,0.00000000,-0.00000000
0.38719360,3.67042257,-3.66994599,0.00686289,-0.00686056,0.07063586,-0.07063135,0.96018896,-0.96002667,2.90695130,-2.90669950,0.18533479,-0.18525678,0.30806921,-0.30804275,0.00000000,-0.00000000
0.39319660,3.60580877,-3.60521088,0.00664582,-0.00664337,0.06965544,-0.06964858,0.93995014,-0.93975654,2.86546936,-2.86510851,0.17726896,-0.17719282,0.30345603,-0.30341991,0.00000000,-0.00000000
0.39919960,3.52392558,-3.52321466,0.00640533,-0.00640279,0.06834721,-0.06833817,0.91516572,-0.91494329,2.80889946,-2.80843556,0.16933775,-0.16926401,0.29759301,-0.29754793,0.00000000,-0.00000000
0.40520260,3.42613116,-3.42531813,0.00614489,-0.00614228,0.06674198,-0.06673097,0.88624925,-0.88600120,2.73825372,-2.73769510,0.16161887,-0.16154815,0.29059682,-0.29054374,0.00000000,-0.00000000
0.41120560,3.31416350,-3.31326170,0.00586861,-0.00586597,0.06487959,-0.06486688,0.85371481,-0.85344494,2.65486562,-2.65422270,0.15420175,-0.15413471,0.28261765,-0.28255774,0.00000000,-0.00000000
0.41720860,3.19009385,-3.18911867,0.00558119,-0.00557853,0.06280783,-0.06279374,0.81816276,-0.81787543,2.56035371,-2.55963870,0.14718569,-0.14712302,0.27383467,-0.27376928,0.00000000,-0.00000000
0.42321161,3.05626927,-3.05523772,0.00528780,-0.00528518,0.06058109,-0.06056598,0.78026292,-0.77996285,2.45657651,-2.45580309,0.14067751,-0.14061994,0.26445043,-0.26438107,0.00000000,-0.00000000
0.42921461,2.91524686,-2.91417707,0.00499406,-0.00499150,0.05825885,-0.05824310,0.74073570,-0.74042791,2.34558047,-2.34476341,0.13478881,-0.13473710,0.25468447,-0.25461273,0.00000000,-0.00000000
0.43521761,2.76972245,-2.76863322,0.00470585,-0.00470340,0.05590400,-0.05588802,0.70033218,-0.70002180,2.22954330,-2.22869800,0.12963295,-0.12958781,0.24476635,-0.24469388,0.00000000,-0.00000000
0.44122061,2.62245678,-2.62136701,0.00442928,-0.00442698,0.05358110,-0.05356529,0.65981377,-0.65950594,2.11071479,-2.10985690,0.12532179,-0.12528390,0.23492843,-0.23485684,0.00000000,-0.00000000
0.44722361,2.47620182,-2.47513007,0.00417055,-0.00416843,0.05135463,-0.05133939,0.61993242,-0.61963212,1.99135755,-1.99050258,0.12196247,-0.12193249,0.22539858,-0.22532946,0.00000000,-0.00000000
0.45322661,2.33363026,-2.33259421,0.00393587,-0.00393398,0.04928727,-0.04927298,0.58141184,-0.58112380,1.87368976,-1.87285266,0.11965430,-0.11963280,0.21639335,-0.21632815,0.00000000,-0.00000000
0.45922961,2.19727017,-2.19628630,0.00373136,-0.00372973,0.04743825,-0.04742528,0.54493062,-0.54465919,1.75983181,-1.75902664,0.11848579,-0.11847325,0.20811155,-0.20805160,0.00000000,-0.00000000
0.46523262,2.06944727,-2.06853039,0.00356296,-0.00356164,0.04586190,-0.04585055,0.51110740,-0.51085649,1.65175847,-1.65099812,0.11853201,-0.11852881,0.20072873,-0.20067516,0.00000000,-0.00000000
0.47123562,1.95223592,-1.95139896,0.00343640,-0.00343541,0.04460624,-0.04459681,0.48048879,-0.48026174,1.55125782,-1.55055370,0.11985232,-0.11985871,0.19439259,-0.19434632,0.00000000,-0.00000000
0.47723862,1.84742021,-1.84667395,0.00335705,-0.00335644,0.04371194,-0.04370465,0.45353981,-0.45333940,1.45989776,-1.45925968,0.12248846,-0.12250456,0.18921952,-0.18918124,0.00000000,-0.00000000
0.48324162,1.75646546,-1.75581841,0.00332996,-0.00332974,0.04321133,-0.04320635,0.43063732,-0.43046571,1.37900067,-1.37843664,0.12646313,-0.12648892,0.18529237,-0.18526252,0.00000000,-0.00000000
0.48924462,1.68050036,-1.67995867,0.00335970,-0.00335990,0.04312774,-0.04312519,0.41206615,-0.41192486,1.30962614,-1.30914233,0.13177900,-0.13181433,0.18265946,-0.18263825,0.00000000,-0.00000000
0.49524762,1.62030933,-1.61987681,0.00345036,-0.00345101,0.04347504,-0.04347498,0.39801775,-0.39790770,1.25256178,-1.25216248,0.13841817,-0.13846275,0.18133485,-0.18132225,0.00000000,-0.00000000
0.50125063,1.57633450,-1.57601265,0.00360548,-0.00360659,0.04425743,-0.04425987,0.38859138,-0.38851286,1.20832144,-1.20800910,0.14634208,-0.14639548,0.18129979,-0.18129555,0.00000000,-0.00000000
0.50725363,1.54868639,-1.54847452,0.00382797,-0.00382955,0.04546947,-0.04547436,0.38379731,-0.38375005,1.17715031,-1.17692558,0.15549184,-0.15555348,0.18250528,-0.18250895,0.00000000,-0.00000000
0.51325663,1.53716205,-1.53705746,0.00412004,-0.00412211,0.04709633,-0.04710357,0.38356189,-0.38354510,1.15903599,-1.15889782,0.16578889,-0.16585807,0.18487559,-0.18488655,0.00000000,-0.00000000
0.51925963,1.54126973,-1.54126787,0.00448317,-0.00448572,0.04911423,-0.04912367,0.38773417,-0.38774658,1.15372463,-1.15367045,0.17713610,-0.17721201,0.18831254,-0.18833004,0.00000000,-0.00000000
0.52526263,1.56025852,-1.56035325,0.00491796,-0.00492098,0.05149119,-0.05150262,0.39609373,-0.39613366,1.16074144,-1.16076726,0.18941911,-0.18950085,0.19270044,-0.19272362,0.00000000,-0.00000000
0.53126563,1.59315201,-1.59333581,0.00542413,-0.00542763,0.05418782,-0.05420102,0.40835953,-0.40842494,1.17941437,-1.17951498,0.20250806,-0.20259461,0.19791138,-0.19793931,0.00000000,-0.00000000
0.53726863,1.63878457,-1.63904881,0.00600044,-0.00600438,0.05715842,-0.05717312,0.42419943,-0.42428801,1.20890040,-1.20906956,0.21625949,-0.21634979,0.20381071,-0.20384245,0.00000000,-0.00000000
0.54327164,1.69583936,-1.69617457,0.00664459,-0.00664896,0.06035216,-0.06036808,0.44324028,-0.44334949,1.24821353,-1.24844414,0.23051857,-0.23061147,0.21026253,-0.21029713,0.00000000,-0.00000000
0.54927464,1.76288691,-1.76328299,0.00735324,-0.00735800,0.06371439,-0.06373122,0.46507823,-0.46520537,1.29625380,-1.29653810,0.24512147,-0.24521580,0.21713482,-0.21717139,0.00000000,-0.00000000
0.55527764,1.83842335,-1.83886988,0.00812196,-0.00812707,0.06718805,-0.06720548,0.48928916,-0.48943146,1.35183671,-1.35216648,0.25989795,-0.25999250,0.22430420,-0.22434191,0.00000000,-0.00000000
0.56128064,1.92090759,-1.92139401,0.00894523,-0.00895064,0.07071510,-0.07073282,0.51543897,-0.51559362,1.41372242,-1.41408916,0.27467412,-0.27476771,0.23166000,-0.23169813,0.00000000,-0.00000000
0.56728364,2.00879637,-2.00931224,0.00981649,-0.00982215,0.07423805,-0.07425574,0.54309354,-0.54325776,1.48064415,-1.48103927,0.28927532,-0.28936674,0.23910751,-0.23914545,0.00000000,-0.00000000
0.57328664,2.10057670,-2.10111189,0.01072823,-0.01073407,0.07770131,-0.07771868,0.57182813,-0.57199922,1.55133527,-1.55175026,0.30352900,-0.30361711,0.24657032,-0.24660758,0.00000000,-0.00000000
0.57928964,2.19479488,-2.19533974,0.01167202,-0.01167800,0.08105261,-0.08106939,0.60123598,-0.60141137,1.62455450,-1.62498107,0.31726772,-0.31735142,0.25399157,-0.25402780,0.00000000,-0.00000000
0.58529265,2.29008137,-2.29062689,0.01263875,-0.01264478,0.08424416,-0.08426011,0.63093591,-0.63111322,1.69910864,-1.69953891,0.33033204,-0.33041032,0.26133414,-0.26136913,0.00000000,-0.00000000
0.59129565,2.38517108,-2.38570903,0.01361868,-0.01362470,0.08723377,-0.08724866,0.66057864,-0.66075566,1.77387243,-1.77429902,0.34257331,-0.34264523,0.26857977,-0.26861343,0.00000000,-0.00000000
0.59729865,2.47891852,-2.47944153,0.01460172,-0.01460765,0.08998557,-0.08999923,0.68985158,-0.69002636,1.84780494,-1.84822108,0.35385629,-0.35392102,0.27572709,-0.27575943,0.00000000,-0.00000000
0.60330165,2.57030747,-2.57080908,0.01557756,-0.01558333,0.09247069,-0.09248296,0.71848203,-0.71865286,1.91996211,-1.92036172,0.36406140,-0.36411823,0.28278864,-0.28281979,0.00000000,-0.00000000
0.60930465,2.65845496,-2.65892965,0.01653591,-0.01654146,0.09466748,-0.09467827,0.74623853,-0.74640393,1.98950514,-1.98988292,0.37308671,-0.37313507,0.28978720,-0.28981734,0.00000000,-0.00000000
0.61530765,2.74260959,-2.74305280,0.01746672,-0.01747199,0.09656159,-0.09657081,0.77293025,-0.77308899,2.05570462,-2.05605604,0.38084944,-0.38088887,0.29675136,-0.29678071,0.00000000,-0.00000000
0.62131066,2.82214449,-2.82255256,0.01836034,-0.01836526,0.09814563,-0.09815326,0.79840464,-0.79855572,2.11794020,-2.11826154,0.38728691,-0.38731712,0.30371070,-0.30373950,0.00000000,-0.00000000
0.62731366,2.89654539,-2.89691551,0.01920772,-0.01921223,0.09941869,-0.09942471,0.82254324,-0.82268585,2.17569626,-2.17598454,0.39235700,-0.39237782,0.31069083,-0.31071930,0.00000000,-0.00000000
0.63331666,2.96539462,-2.96572468,0.02000053,-0.02000460,0.10038550,-0.10038994,0.84525597,-0.84538949,2.22855370,-2.22880670,0.39603797,-0.39604937,0.31770850,-0.31773683,0.00000000,-0.00000000
0.63931966,3.02835197,-3.02864052,0.02073133,-0.02073491,0.10105551,-0.10105841,0.86647427,-0.86659816,2.27617879,-2.27639494,0.39832773,-0.39832983,0.32476710,-0.32479540,0.00000000,-0.00000000
0.64532266,3.08513394,-3.08538000,0.02139360,-0.02139667,0.10144172,-0.10144315,0.88614330,-0.88625714,2.31830960,-2.31848790,0.39924256,-0.39923557,0.33185278,-0.33188108,0.00000000,-0.00000000
0.65132566,3.13549246,-3.13569543,0.02198179,-0.02198433,0.10155953,-0.10155955,0.90421402,-0.90431741,2.35474120,-2.35488114,0.39881529,-0.39879954,0.33893152,-0.33895973,0.00000000,-0.00000000
0.65732866,3.17919488,-3.17935439,0.02249137,-0.02249336,0.10142551,-0.10142421,0.92063533,-0.92072787,2.38531066,-2.38541210,0.39709318,-0.39706910,0.34594720,-0.34597514,0.00000000,-0.00000000
0.66333167,3.21600654,-3.21612235,0.02291873,-0.02292017,0.10105630,-0.10105374,0.93534709,-0.93542835,2.40988284,-2.40994594,0.39413545,-0.39410353,0.35282103,-0.35284838,0.00000000,-0.00000000
0.66933467,3.24567743,-3.24574931,0.02326123,-0.02326213,0.10046755,-0.10046380,0.94827444,-0.94834389,2.42833838,-2.42836350,0.39001075,-0.38997152,0.35945228,-0.35947862,0.00000000,-0.00000000
0.67533767,3.26793405,-3.26796173,0.02351706,-0.02351742,0.09967314,-0.09966827,0.95932383,-0.95938087,2.44056448,-2.44055209,0.38479452,-0.38474857,0.36572038,-0.36574518,0.00000000,-0.00000000
0.68134067,3.28247737,-3.28246050,0.02368522,-0.02368505,0.09868458,-0.09867864,0.96838131,-0.96842525,2.44644951,-2.44640016,0.37856670,-0.37851462,0.37148843,-0.37151108,0.00000000,-0.00000000
0.68734367,3.28898726,-3.28892541,0.02376542,-0.02376474,0.09751066,-0.09750368,0.97531317,-0.97534322,2.44588191,-2.44579621,0.37140957,-0.37135197,0.37660786,-0.37662769,0.00000000,-0.00000000
0.69334667,3.28713365,-3.28702636,0.02375803,-0.02375688,0.09615742,-0.09614944,0.97996899,-0.97998431,2.43875352,-2.43863209,0.36340608,-0.36334357,0.38092417,-0.38094048,0.00000000,-0.00000000
0.69934967,3.27659367,-3.27644051,0.02366408,-0.02366246,0.09462838,-0.09461939,0.98218725,-0.98218697,2.42496721,-2.42481071,0.35463876,-0.35457193,0.38428338,-0.38429549,0.00000000,-0.00000000
0.70535268,3.25707408,-3.25687476,0.02348513,-0.02348308,0.09292496,-0.09291498,0.98180296,-0.98178623,2.40444838,-2.40425760,0.34518905,-0.34511848,0.38653907,-0.38654632,0.00000000,-0.00000000
0.71135568,3.22833761,-3.22809209,0.02322338,-0.02322093,0.09104723,-0.09103626,0.97865707,-0.97862312,2.37715956,-2.37693543,0.33513730,-0.33506357,0.38755939,-0.38756122,0.00000000,-0.00000000
0.71735868,3.19023140,-3.18994009,0.02288161,-0.02287879,0.08899472,-0.08898276,0.97260712,-0.97255531,2.34311690,-2.34286057,0.32456331,-0.32448698,0.38723399,-0.38722994,0.00000000,-0.00000000
0.72336168,3.14271590,-3.14237972,0.02246322,-0.02246007,0.08676738,-0.08675444,0.96353839,-0.96346830,2.30240742,-2.30212036,0.31354730,-0.31346894,0.38548029,-0.38547005,0.00000000,-0.00000000
0.72936468,3.08589190,-3.08551250,0.02197228,-0.02196882,0.08436654,-0.08435264,0.95137489,-0.95128635,2.25520562,-2.25488967,0.30217126,-0.30209146,0.38224887,-0.38223231,0.00000000,-0.00000000
0.73536768,3.02002396,-3.01960378,0.02141353,-0.02140981,0.08179592,-0.08178110,0.93608949,-0.93598265,2.20178796,-2.20144544,0.29052055,-0.29043991,0.37752772,-0.37750489,0.00000000,-0.00000000
0.74137069,2.94555825,-2.94510066,0.02079248,-0.02078852,0.07906241,-0.07904672,0.91771244,-0.91758783,2.14254414,-2.14217785,0.27868552,-0.27860468,0.37134499,-0.37131616,0.00000000,-0.00000000
0.74737369,2.86313340,-2.86264270,0.02011532,-0.02011118,0.07617683,-0.07616035,0.89633774,-0.89619627,2.07798380,-2.07759711,0.26676310,-0.26668275,0.36377027,-0.36373592,0.00000000,-0.00000000
0.75337669,2.77358307,-2.77306455,0.01938903,-0.01938474,0.07315438,-0.07313723,0.87212687,-0.87196985,2.00873805,-2.00833485,0.25485807,-0.25477896,0.35491418,-0.35487501,0.00000000,-0.00000000
0.75937969,2.67792979,-2.67738966,0.01862122,-0.01861684,0.07001494,-0.06999726,0.84530948,-0.84513863,1.93555512,-1.93513984,0.24308401,-0.24300694,0.34492636,-0.34488325,0.00000000,-0.00000000
0.76538269,2.57736980,-2.57681513,0.01782015,-0.01781572,0.06678308,-0.06676502,0.81618111,-0.81599852,1.85929018,-1.85886771,0.23156360,-0.23148946,0.33399186,-0.33394589,0.00000000,-0.00000000
0.77138569,2.47324938,-2.47268794,0.01699459,-0.01699014,0.06348779,-0.06346953,0.78509768,-0.78490579,1.78088932,-1.78046492,0.22042846,-0.22035818,0.32232626,-0.32227865,0.00000000,-0.00000000
0.77738869,2.36703354,-2.36647362,0.01615365,-0.01614925,0.06016200,-0.06014377,0.75246735,-0.75226886,1.70136852,-1.70094772,0.20981813,-0.20975270,0.31016951,-0.31012162,0.00000000,-0.00000000
0.78339170,2.26026842,-2.25971867,0.01530665,-0.01530234,0.05684192,-0.05682393,0.71873980,-0.71853763,1.62178836,-1.62137682,0.19987845,-0.19981889,0.29777902,-0.29773227,0.00000000,-0.00000000
0.78939470,2.15453921,-2.15400836,0.01446291,-0.01445873,0.05356611,-0.05354859,0.68439376,-0.68419095,1.54322564,-1.54282900,0.19075919,-0.19070655,0.28542201,-0.28537789,0.00000000,-0.00000000
0.79539770,2.05142529,-2.05092192,0.01363154,-0.01362753,0.05037446,-0.05035766,0.64992323,-0.64972289,1.46674337,-1.46636709,0.18261103,-0.18256638,0.27336776,-0.27332775,0.00000000,-0.00000000
0.80140070,1.95245494,-1.95198722,0.01282119,-0.01281741,0.04730713,-0.04729129,0.61582319,-0.61562835,1.39336031,-1.39300952,0.17558202,-0.17554637,0.26187978,-0.26184533,0.00000000,-0.00000000
0.80740370,1.85906138,-1.85863686,0.01203992,-0.01203639,0.04440336,-0.04438871,0.58257543,-0.58238903,1.32402180,-1.32370113,0.16981347,-0.16978778,0.25120841,-0.25118087,0.00000000,-0.00000000
0.81340670,1.77254225,-1.77216760,0.01129489,-0.01129165,0.04170039,-0.04168714,0.55063530,-0.55046005,1.25957293,-1.25928637,0.16543560,-0.16542075,0.24158395,-0.24156457,0.00000000,-0.00000000
0.81940970,1.69402411,-1.69370495,0.01059229,-0.01058936,0.03923233,-0.03922069,0.52041979,-0.52025813,1.20073541,-1.20048621,0.16256298,-0.16255973,0.23321070,-0.23320057,0.00000000,-0.00000000
0.82541271,1.62443341,-1.62417414,0.00993714,-0.00993453,0.03702929,-0.03701942,0.49229764,-0.49215170,1.14808905,-1.14787961,0.16128999,-0.16129892,0.22626194,-0.22626195,0.00000000,-0.00000000
0.83141571,1.56447490,-1.56427857,0.00933319,-0.00933092,0.03511646,-0.03510851,0.46658173,-0.46645327,1.10205856,-1.10189040,0.16168634,-0.16170786,0.22087604,-0.22088689,0.00000000,-0.00000000
0.83741871,1.51461811,-1.51448640,0.00878289,-0.00878096,0.03351354,-0.03350759,0.44352398,-0.44341438,1.06290612,-1.06277980,0.16379308,-0.16382735,0.21715383,-0.21717598,0.00000000,-0.00000000
0.84342171,1.47509226,-1.47502540,0.00828737,-0.00828576,0.03223420,-0.03223032,0.42331295,-0.42322316,1.03072983,-1.03064500,0.16761894,-0.16766591,0.21515708,-0.21519077,0.00000000,-0.00000000
0.84942471,1.44588923,-1.44588606,0.00784643,-0.00784515,0.03128582,-0.03128405,0.40607388,-0.40600448,1.00546790,-1.00542330,0.17313750,-0.17319683,0.21490835,-0.21495355,0.00000000,-0.00000000
0.85542771,1.42677441,-1.42683243,0.00745870,-0.00745772,0.03066944,-0.03066974,0.39187125,-0.39182245,0.98690828,-0.98690180,0.18028510,-0.18035615,0.21639179,-0.21644825,0.00000000,-0.00000000
0.86143072,1.41730437,-1.41741985,0.00712168,-0.00712098,0.03037982,-0.03038213,0.38071338,-0.38068503,0.97470297,-0.97473180,0.18895972,-0.18904158,0.21955522,-0.21962244,0.00000000,-0.00000000
0.86743372,1.41685066,-1.41701877,0.00683191,-0.00683146,0.03040574,-0.03040998,0.37255869,-0.37255036,0.96838654,-0.96844720,0.19902094,-0.19911241,0.22431298,-0.22439025,0.00000000,-0.00000000
0.87343672,1.42462839,-1.42484338,0.00658518,-0.00658493,0.03073052,-0.03073654,0.36732339,-0.36733438,0.96739755,-0.96748608,0.21029114,-0.21039072,0.23054976,-0.23063616,0.00000000,-0.00000000
0.87943972,1.43972836,-1.43998377,0.00637665,-0.00637658,0.03133256,-0.03134020,0.36488989,-0.36491930,0.97110244,-0.97121450,0.22255775,-0.22266370,0.23812504,-0.23821948,0.00000000,-0.00000000
0.88544272,1.46115163,-1.46144045,0.00620114,-0.00620121,0.03218616,-0.03219523,0.36511564,-0.36516241,0.97882038,-0.97895142,0.23557692,-0.23568726,0.24687809,-0.24697933,0.00000000,-0.00000000
0.89144572,1.48784494,-1.48815988,0.00605328,-0.00605345,0.03326231,-0.03327260,0.36784191,-0.36790489,0.98984856,-0.98999399,0.24907821,-0.24919077,0.25663338,-0.25674006,0.00000000,-0.00000000
0.89744872,1.51873601,-1.51906967,0.00592772,-0.00592795,0.03452967,-0.03454095,0.37290214,-0.37298013,1.00348672,-1.00364199,0.26277048,-0.26288294,0.26720613,-0.26731683,0.00000000,-0.00000000
0.90345173,1.55276733,-1.55311241,0.00581935,-0.00581961,0.03595547,-0.03596751,0.38012942,-0.38022120,1.01906007,-1.01922087,0.27634870,-0.27645867,0.27840799,-0.27852124,0.00000000,-0.00000000
0.90945473,1.58892745,-1.58927700,0.00572345,-0.00572370,0.03750658,-0.03751915,0.38936293,-0.38946730,1.03594006,-1.03610241,0.28950159,-0.28960664,0.29005249,-0.29016684,0.00000000,-0.00000000
0.91545773,1.62627894,-1.62662648,0.00563586,-0.00563609,0.03915039,-0.03916325,0.40045308,-0.40056891,1.05356202,-1.05372239,0.30191973,-0.30201745,0.30196025,-0.30207425,0.00000000,-0.00000000
0.92146073,1.66398185,-1.66432156,0.00555315,-0.00555332,0.04085574,-0.04086868,0.41326519,-0.41339142,1.07143948,-1.07159485,0.31330400,-0.31339211,0.31396357,-0.31407589,0.00000000,-0.00000000
0.92746373,1.70131252,-1.70163935,0.00547265,-0.00547276,0.04259374,-0.04260656,0.42768170,-0.42781735,1.08917448,-1.08932241,0.32337402,-0.32345041,0.32591050,-0.32601989,0.00000000,-0.00000000
0.93346673,1.73767675,-1.73798652,0.00539263,-0.00539267,0.04433845,-0.04435098,0.44360284,-0.44374702,1.10646383,-1.10660253,0.33187622,-0.33193899,0.33766794,-0.33777330,0.00000000,-0.00000000
0.93946973,1.77261741,-1.77290687,0.00531230,-0.00531227,0.04606742,-0.04607951,0.46094591,-0.46109785,1.12310114,-1.12322944,0.33859124,-0.33863879,0.34912391,-0.34922430,0.00000000,-0.00000000
0.94547274,1.80581623,-1.80608311,0.00523187,-0.00523176,0.04776208,-0.04777363,0.47964329,-0.47980229,1.13897470,-1.13909205,0.34334048,-0.34337154,0.36018865,-0.36028331,0.00000000,-0.00000000
0.95147574,1.83708993,-1.83733290,0.00515251,-0.00515235,0.04940797,-0.04941887,0.49963932,-0.49980474,1.15406136,-1.15416780,0.34599129,-0.34600499,0.37079472,-0.37088306,0.00000000,-0.00000000
0.95747874,1.86638097,-1.86659960,0.00507640,-0.00507621,0.05099469,-0.05100490,0.52088630,-0.52105758,1.16841690,-1.16851298,0.34646092,-0.34645676,0.38089591,-0.38097752,0.00000000,-0.00000000
0.96348174,1.89374359,-1.89393831,0.00500663,-0.00500644,0.05251583,-0.05252532,0.54334000,-0.54351661,1.18216328,-1.18225002,0.34471867,-0.34469659,0.39046513,-0.39053979,0.00000000,-0.00000000
0.96948474,1.91932578,-1.91949773,0.00494715,-0.00494699,0.05396857,-0.05397735,0.56695476,-0.56713618,1.19547348,-1.19555225,0.34078654,-0.34074688,0.39949135,-0.39955900,0.00000000,-0.00000000
0.97548774,1.94334820,-1.94349914,0.00490268,-0.00490260,0.05535327,-0.05536137,0.59167874,-0.59186447,1.20855468,-1.20862708,0.33473802,-0.33468153,0.40797580,-0.40803648,0.00000000,-0.00000000
0.98149075,1.96608103,-1.96621319,0.00487863,-0.00487867,0.05667290,-0.05668036,0.61744944,-0.61763893,1.22163052,-1.22169833,0.32669538,-0.32662319,0.41592748,-0.41598138,0.00000000,-0.00000000
0.98749375,1.98782015,-1.98793607,0.00488093,-0.00488114,0.05793236,-0.05793925,0.64418987,-0.64438258,1.23492347,-1.23498850,0.31682534,-0.31673892,0.42335860,-0.42340595,0.00000000,-0.00000000
0.99349675,2.00886352,-2.00896593,0.00491590,-0.00491633,0.05913785,-0.05914425,0.67180569,-0.67200101,1.24863802,-1.24870200,0.30533349,-0.30523461,0.43027979,-0.43032088,0.00000000,-0.00000000
0.99949975,2.02948939,-2.02958104,0.00499014,-0.00499086,0.06029618,-0.06030218,0.70018340,-0.70038069,1.26294561,-1.26301013,0.29245765,-0.29234830,0.43669582,-0.43673095,0.00000000,-0.00000000
1.00550275,2.04993704,-2.05002060,0.00511033,-0.00511138,0.06141420,-0.06141987,0.72918986,-0.72938844,1.27797201,-1.27803842,0.27846040,-0.27834275,0.44260179,-0.44263123,0.00000000,-0.00000000
1.01150575,2.07039130,-2.07046920,0.00528306,-0.00528450,0.06249821,-0.06250364,0.75867314,-0.75887228,1.29378780,-1.29385716,0.26362118,-0.26349752,0.44798025,-0.44800424,0.00000000,-0.00000000
1.01750875,2.09097133,-2.09104572,0.00551470,-0.00551659,0.06355366,-0.06355891,0.78846467,-0.78866363,1.31040224,-1.31047527,0.24822832,-0.24810097,0.45279943,-0.45281813,0.00000000,-0.00000000
1.02351176,2.11172430,-2.11179698,0.00581120,-0.00581360,0.06458477,-0.06458991,0.81838266,-0.81858069,1.32776095,-1.32783804,0.23257103,-0.23244233,0.45701265,-0.45702617,0.00000000,-0.00000000
1.02951476,2.13262394,-2.13269632,0.00617797,-0.00618091,0.06559447,-0.06559955,0.84823651,-0.84843288,1.34574727,-1.34582844,0.21693205,-0.21680423,0.46055913,-0.46056748,0.00000000,-0.00000000
1.03551776,2.15357389,-2.15364698,0.00661967,-0.00662321,0.06658440,-0.06658947,0.87783190,-0.87802591,1.36418712,-1.36427206,0.20158078,-0.20145596,0.46336601,-0.46336913,0.00000000,-0.00000000
1.04152076,2.17441522,-2.17448964,0.00714017,-0.00714434,0.06755503,-0.06756012,0.90697635,-0.90716736,1.38285692,-1.38294503,0.18676734,-0.18664748,0.46535163,-0.46534942,0.00000000,-0.00000000
1.04752376,2.19493757,-2.19501361,0.00774236,-0.00774719,0.06850588,-0.06851101,0.93548467,-0.93567210,1.40149403,-1.40158449,0.17271766,-0.17260449,0.46642978,-0.46642210,0.00000000,-0.00000000
1.05352676,2.21489269,-2.21497033,0.00842811,-0.00843363,0.06943583,-0.06944102,0.96318401,-0.96336734,1.41980892,-1.41990070,0.15962951,-0.15952454,0.46651467,-0.46650135,0.00000000,-0.00000000
1.05952976,2.23400945,-2.23408842,0.00919821,-0.00920442,0.07034346,-0.07034871,0.98991801,-0.99009684,1.43749820,-1.43759016,0.14766979,-0.14757426,0.46552635,-0.46550726,0.00000000,-0.00000000
1.06553277,2.25200906,-2.25208892,0.01005232,-0.01005924,0.07122730,-0.07123262,1.01554987,-1.01572385,1.45425773,-1.45434867,0.13697267,-0.13688757,0.46339619,-0.46337121,0.00000000,-0.00000000
1.07153577,2.26861943,-2.26869959,0.01098903,-0.01099664,0.07208618,-0.07209155,1.03996383,-1.04013268,1.46979499,-1.46988369,0.12763899,-0.12756501,0.46007195,-0.46004106,0.00000000,-0.00000000
1.07753877,2.28358757,-2.28366733,0.01200586,-0.01201415,0.07291935,-0.07292477,1.06306507,-1.06322856,1.48383988,-1.48392515,0.11973635,-0.11967394,0.45552240,-0.45548564,0.00000000,-0.00000000
