energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.01650825,3.04553766,0.00276433,0.06174086,0.28587334,0.77435472,0.15468053,2.20537806,0.00535083,0.14704611
-3.01050525,3.18692870,0.00280966,0.06243164,0.30737913,0.83468843,0.16262883,2.28020244,0.00573528,0.15571338
-3.00450225,3.32512009,0.00284393,0.06292046,0.32885510,0.89544695,0.17016542,2.35155988,0.00612282,0.16419968
-2.99849925,3.45900785,0.00286670,0.06321999,0.35007557,0.95600523,0.17719720,2.41905682,0.00651119,0.17241541
-2.99249625,3.58748229,0.00287765,0.06334688,0.37081081,1.01570543,0.18363517,2.48232331,0.00689825,0.18027190
-2.98649325,3.70945978,0.00287653,0.06332144,0.39083306,1.07387164,0.18939671,2.54102766,0.00728209,0.18768403
-2.98049025,3.82391788,0.00286323,0.06316739,0.40992284,1.12982620,0.19440781,2.59489302,0.00766118,0.19457294
-2.97448724,3.92993229,0.00283775,0.06291150,0.42787526,1.18290704,0.19860513,2.64371484,0.00803443,0.20086867
-2.96848424,4.02671327,0.00280022,0.06258309,0.44450593,1.23248532,0.20193792,2.68737795,0.00840126,0.20651278
-2.96248124,4.11363925,0.00275090,0.06221363,0.45965624,1.27798253,0.20436965,2.72587163,0.00876174,0.21146055
-2.95647824,4.19028531,0.00269022,0.06183614,0.47319777,1.31888630,0.20587916,2.75930134,0.00911660,0.21568290
-2.95047524,4.25644435,0.00261875,0.06148451,0.48503555,1.35476418,0.20646145,2.78789563,0.00946726,0.21916763
-2.94447224,4.31213902,0.00253718,0.06119286,0.49511000,1.38527466,0.20612788,2.81200713,0.00981584,0.22192014
-2.93846923,4.35762318,0.00244639,0.06099468,0.50339744,1.41017501,0.20490590,2.83210671,0.01016510,0.22396339
-2.93246623,4.39337193,0.00234737,0.06092200,0.50990917,1.42932541,0.20283817,2.84877049,0.01051835,0.22533713
-2.92646323,4.42006026,0.00224125,0.06100442,0.51468916,1.44268942,0.19998121,2.86265959,0.01087934,0.22609635
-2.92046023,4.43853099,0.00212926,0.06126817,0.51781039,1.45033063,0.19640353,2.87449337,0.01125209,0.22630917
-2.91445723,4.44975318,0.00201272,0.06173514,0.51937021,1.45240578,0.19218341,2.88501703,0.01164069,0.22605395
-2.90845423,4.45477328,0.00189302,0.06242186,0.51948478,1.44915485,0.18740638,2.89496521,0.01204906,0.22541605
-2.90245123,4.45466136,0.00177159,0.06333865,0.51828305,1.44088856,0.18216247,2.90502334,0.01248074,0.22448421
-2.89644822,4.45045545,0.00164988,0.06448882,0.51590044,1.42797411,0.17654348,2.91578895,0.01293861,0.22334678
-2.89044522,4.44310708,0.00152934,0.06586799,0.51247274,1.41081987,0.17064027,2.92773517,0.01342464,0.22208794
-2.88444222,4.43343126,0.00141140,0.06746370,0.50813037,1.38985978,0.16454025,2.94117857,0.01393969,0.22078412
-2.87843922,4.42206368,0.00129744,0.06925516,0.50299337,1.36553837,0.15832520,2.95625351,0.01448327,0.21950091
-2.87243622,4.40942782,0.00118880,0.07121335,0.49716737,1.33829698,0.15206942,2.97289472,0.01505342,0.21829032
-2.86643322,4.39571390,0.00108676,0.07330139,0.49074064,1.30856183,0.14583844,2.99082935,0.01564659,0.21718890
-2.86043022,4.38087104,0.00099254,0.07547521,0.48378247,1.27673450,0.13968809,3.00957950,0.01625757,0.21621646
-2.85442721,4.36461321,0.00090732,0.07768453,0.47634278,1.24318491,0.13366424,3.02847534,0.01687959,0.21537573
-2.84842421,4.34643868,0.00083225,0.07987414,0.46845299,1.20824714,0.12780292,3.04667844,0.01750435,0.21465283
-2.84242121,4.32566211,0.00076846,0.08198546,0.46012817,1.17221799,0.12213091,3.06321459,0.01812222,0.21401849
-2.83641821,4.30145753,0.00071708,0.08395820,0.45137010,1.13535797,0.11666676,3.07701434,0.01872250,0.21343010
-2.83041521,4.27290983,0.00067928,0.08573227,0.44217129,1.09789467,0.11142210,3.08695969,0.01929369,0.21283440
-2.82441221,4.23907224,0.00065627,0.08724973,0.43251958,1.06002773,0.10640310,3.09193439,0.01982386,0.21217063
-2.81840920,4.19902649,0.00064933,0.08845668,0.42240307,1.02193527,0.10161214,3.09087564,0.02030103,0.21137410
-2.81240620,4.15194279,0.00065985,0.08930511,0.41181530,0.98378096,0.09704938,3.08282450,0.02071358,0.21037999
-2.80640320,4.09713625,0.00068930,0.08975453,0.40076018,0.94572137,0.09271434,3.06697268,0.02105065,0.20912706
-2.80040020,4.03411716,0.00073925,0.08977344,0.38925660,0.90791299,0.08860726,3.04270340,0.02130254,0.20756135
-2.79439720,3.96263247,0.00081135,0.08934037,0.37734254,0.87051854,0.08473019,3.00962445,0.02146108,0.20563950
-2.78839420,3.88269660,0.00090732,0.08844467,0.36507830,0.83371215,0.08108784,2.96759188,0.02151992,0.20333161
-2.78239120,3.79461021,0.00102892,0.08708684,0.35254897,0.79768314,0.07768809,2.91672343,0.02147481,0.20062361
-2.77638819,3.69896616,0.00117784,0.08527849,0.33986582,0.76263823,0.07454214,2.85740110,0.02132373,0.19751882
-2.77038519,3.59664265,0.00135570,0.08304193,0.32716665,0.72880207,0.07166437,2.79026298,0.02106704,0.19403893
-2.76438219,3.48878403,0.00156394,0.08040931,0.31461512,0.69641622,0.06907181,2.71618492,0.02070742,0.19022412
-2.75837919,3.37677057,0.00180372,0.07742149,0.30239893,0.66573655,0.06678345,2.63625302,0.02024986,0.18613246
-2.75237619,3.26217857,0.00207584,0.07412664,0.29072704,0.63702931,0.06481922,2.55172843,0.01970145,0.18183854
-2.74637319,3.14673310,0.00238061,0.07057859,0.27982591,0.61056622,0.06319891,2.46400621,0.01907115,0.17743150
-2.74037019,3.03225546,0.00271778,0.06683506,0.26993492,0.58661871,0.06194093,2.37457011,0.01836955,0.17301235
-2.73436718,2.92060781,0.00308639,0.06295585,0.26130103,0.56545173,0.06106113,2.28494540,0.01760844,0.16869093
-2.72836418,2.81363740,0.00348475,0.05900101,0.25417284,0.54731745,0.06057153,2.19665169,0.01680054,0.16458243
-2.72236118,2.71312262,0.00391031,0.05502914,0.24879421,0.53244911,0.06047934,2.11115766,0.01595903,0.16080368
-2.71635818,2.62072300,0.00435967,0.05109581,0.24539754,0.52105533,0.06078605,2.02983944,0.01509718,0.15746932
-2.71035518,2.53793492,0.00482850,0.04725222,0.24419695,0.51331507,0.06148671,1.95394402,0.01422803,0.15468803
-2.70435218,2.46605426,0.00531163,0.04354402,0.24538148,0.50937352,0.06256960,1.88455885,0.01336401,0.15255891
-2.69834917,2.40614717,0.00580303,0.04001054,0.24910849,0.50933885,0.06401601,1.82258829,0.01251664,0.15116807
-2.69234617,2.35902931,0.00629597,0.03668417,0.25549746,0.51328007,0.06580046,1.76873743,0.01169632,0.15058572
-2.68634317,2.32525379,0.00678311,0.03359006,0.26462442,0.52122587,0.06789111,1.72350319,0.01091214,0.15086361
-2.68034017,2.30510746,0.00725665,0.03074612,0.27651714,0.53316432,0.07025047,1.68717253,0.01017176,0.15203316
-2.67433717,2.29861501,0.00770857,0.02816323,0.29115127,0.54904350,0.07283631,1.65982713,0.00948134,0.15410409
-2.66833417,2.30554991,0.00813082,0.02584566,0.30844769,0.56877268,0.07560280,1.64135388,0.00884557,0.15706378
-2.66233117,2.32545119,0.00851555,0.02379164,0.32827118,0.59222397,0.07850174,1.63146000,0.00826769,0.16087733
-2.65632816,2.35764473,0.00885537,0.02199414,0.35043049,0.61923426,0.08148386,1.62969204,0.00774959,0.16548818
-2.65032516,2.40126789,0.00914357,0.02044160,0.37468004,0.64960722,0.08450017,1.63545745,0.00729194,0.17081953
-2.64432216,2.45529611,0.00937436,0.01911884,0.40072318,0.68311519,0.08750317,1.64804773,0.00689435,0.17677629
-2.63831916,2.51857040,0.00954306,0.01800791,0.42821703,0.71950083,0.09044807,1.66666222,0.00655552,0.18324753
-2.63231616,2.58982461,0.00964625,0.01708894,0.45677892,0.75847853,0.09329373,1.69043147,0.00627340,0.19010951
-2.62631316,2.66771167,0.00968194,0.01634087,0.48599415,0.79973541,0.09600348,1.71843960,0.00604535,0.19722892
-2.62031016,2.75082811,0.00964960,0.01574225,0.51542497,0.84293212,0.09854567,1.74974502,0.00586832,0.20446646
-2.61430715,2.83773646,0.00955020,0.01527178,0.54462047,0.88770345,0.10089401,1.78339904,0.00573892,0.21168050
-2.60830415,2.92698528,0.00938617,0.01490891,0.57312703,0.93365892,0.10302771,1.81846210,0.00565358,0.21873074
-2.60230115,3.01712691,0.00916137,0.01463421,0.60049906,0.98038363,0.10493129,1.85401765,0.00560859,0.22548166
-2.59629815,3.10673311,0.00888091,0.01442971,0.62630956,1.02743961,0.10659439,1.88918364,0.00560020,0.23180583
-2.59029515,3.19440887,0.00855101,0.01427919,0.65016012,1.07436785,0.10801130,1.92312190,0.00562465,0.23758671
-2.58429215,3.27880498,0.00817882,0.01416825,0.67169002,1.12069141,0.10918046,1.95504551,0.00567819,0.24272113
-2.57828914,3.35862984,0.00777219,0.01408445,0.69058418,1.16591979,0.11010392,1.98422482,0.00575711,0.24712113
-2.57228614,3.43266094,0.00733942,0.01401729,0.70657951,1.20955461,0.11078686,2.00999222,0.00585776,0.25071531
-2.56628314,3.49975675,0.00688908,0.01395823,0.71946964,1.25109698,0.11123704,2.03174619,0.00597655,0.25344958
-2.56028014,3.55886907,0.00642976,0.01390057,0.72910781,1.29005625,0.11146457,2.04895501,0.00610999,0.25528738
-2.55427714,3.60905639,0.00596988,0.01383943,0.73540803,1.32596029,0.11148155,2.06116033,0.00625469,0.25620932
-2.54827414,3.64949813,0.00551747,0.01377156,0.73834443,1.35836690,0.11130206,2.06798089,0.00640743,0.25621246
-2.54227114,3.67950966,0.00508011,0.01369531,0.73794902,1.38687612,0.11094220,2.06911646,0.00656519,0.25530915
-2.53626813,3.69855775,0.00466469,0.01361046,0.73430809,1.41114289,0.11042018,2.06435198,0.00672520,0.25352567
-2.53026513,3.70627577,0.00427743,0.01351810,0.72755747,1.43088963,0.10975659,2.05356181,0.00688505,0.25090060
-2.52426213,3.70247808,0.00392377,0.01342054,0.71787695,1.44591800,0.10897470,2.03671377,0.00704269,0.24748318
-2.51825913,3.68717243,0.00360836,0.01332114,0.70548414,1.45611928,0.10810066,2.01387270,0.00719656,0.24333164
-2.51225613,3.66056961,0.00333505,0.01322420,0.69062807,1.46148272,0.10716369,1.98520314,0.00734564,0.23851160
-2.50625313,3.62308917,0.00310689,0.01313481,0.67358278,1.46210115,0.10619619,1.95097062,0.00748945,0.23309459
-2.50025013,3.57536045,0.00292623,0.01305867,0.65464107,1.45817353,0.10523358,1.91154118,0.00762813,0.22715671
-2.49424712,3.51821789,0.00279466,0.01300193,0.63410863,1.45000379,0.10431403,1.86737869,0.00776240,0.22077745
-2.48824412,3.45269033,0.00271311,0.01297101,0.61229856,1.43799602,0.10347790,1.81903968,0.00789357,0.21403870
-2.48224112,3.37998383,0.00268189,0.01297234,0.58952655,1.42264572,0.10276700,1.76716546,0.00802341,0.20702381
-2.47623812,3.30145811,0.00270071,0.01301216,0.56610638,1.40452744,0.10222357,1.71247148,0.00815415,0.19981686
-2.47023512,3.21859720,0.00276868,0.01309625,0.54234614,1.38427906,0.10188920,1.65573409,0.00828827,0.19250192
-2.46423212,3.13297488,0.00288437,0.01322971,0.51854475,1.36258341,0.10180346,1.59777485,0.00842840,0.18516232
-2.45822911,3.04621630,0.00304583,0.01341665,0.49498902,1.34014793,0.10200264,1.53944301,0.00857713,0.17788004
-2.45222611,2.95995713,0.00325055,0.01366001,0.47195100,1.31768319,0.10251834,1.48159663,0.00873685,0.17073497
-2.44622311,2.87580191,0.00349550,0.01396132,0.44968563,1.29588137,0.10337631,1.42508304,0.00890955,0.16380420
-2.44022011,2.79528338,0.00377716,0.01432051,0.42842876,1.27539568,0.10459535,1.37071948,0.00909665,0.15716123
-2.43421711,2.71982472,0.00409148,0.01473579,0.40839536,1.25682170,0.10618653,1.31927463,0.00929887,0.15087527
-2.42821411,2.65070621,0.00443398,0.01520361,0.38977798,1.24068154,0.10815273,1.27145179,0.00951607,0.14501046
-2.42221111,2.58903782,0.00479975,0.01571861,0.37274553,1.22741165,0.11048847,1.22787445,0.00974720,0.13962516
-2.41620810,2.53573896,0.00518351,0.01627373,0.35744226,1.21735474,0.11318021,1.18907469,0.00999025,0.13477129
-2.41020510,2.49152598,0.00557973,0.01686035,0.34398714,1.21075626,0.11620696,1.15548477,0.01024224,0.13049381
-2.40420210,2.45690771,0.00598266,0.01746853,0.33247339,1.20776537,0.11954129,1.12743225,0.01049931,0.12683028
-2.39819910,2.43218890,0.00638651,0.01808729,0.32296845,1.20844032,0.12315062,1.10513841,0.01075684,0.12381051
-2.39219610,2.41748086,0.00678553,0.01870498,0.31551411,1.21275770,0.12699868,1.08871985,0.01100956,0.12145644
-2.38619310,2.41271810,0.00717416,0.01930965,0.31012695,1.22062491,0.13104724,1.07819295,0.01125180,0.11978207
-2.38019010,2.41767972,0.00754718,0.01988953,0.30679902,1.23189494,0.13525770,1.07348051,0.01147769,0.11879350
-2.37418709,2.43201391,0.00789980,0.02043338,0.30549860,1.24638252,0.13959274,1.07442007,0.01168140,0.11848912
-2.36818409,2.45526359,0.00822784,0.02093096,0.30617119,1.26388046,0.14401774,1.08077330,0.01185740,0.11885981
-2.36218109,2.48689185,0.00852778,0.02137338,0.30874051,1.28417531,0.14850192,1.09223558,0.01200068,0.11988918
-2.35617809,2.52630528,0.00879688,0.02175341,0.31310958,1.30706121,0.15301920,1.10844549,0.01210700,0.12155387
-2.35017509,2.57287415,0.00903322,0.02206574,0.31916184,1.33235108,0.15754857,1.12899359,0.01217303,0.12382382
-2.34417209,2.62594823,0.00923570,0.02230712,0.32676237,1.35988470,0.16207419,1.15343008,0.01219652,0.12666254
-2.33816908,2.68486800,0.00940408,0.02247641,0.33575907,1.38953302,0.16658493,1.18127138,0.01217641,0.13002736
-2.33216608,2.74897082,0.00953889,0.02257459,0.34598408,1.42119872,0.17107367,1.21200547,0.01211283,0.13386977
-2.32616308,2.81759257,0.00964138,0.02260455,0.35725531,1.45481306,0.17553622,1.24509627,0.01200709,0.13813568
-2.32016008,2.89006527,0.00971341,0.02257098,0.36937819,1.49032927,0.17997001,1.27998719,0.01186167,0.14276585
-2.31415708,2.96571188,0.00975731,0.02247997,0.38214776,1.52771319,0.18437264,1.31610446,0.01168004,0.14769635
-2.30815408,3.04383918,0.00977579,0.02233878,0.39535101,1.56693182,0.18874046,1.35286046,0.01146654,0.15285919
-2.30215108,3.12373029,0.00977174,0.02215539,0.40876970,1.60794054,0.19306715,1.38965765,0.01122623,0.15818303
-2.29614807,3.20463804,0.00974812,0.02193817,0.42218336,1.65067007,0.19734250,1.42589345,0.01096465,0.16359417
-2.29014507,3.28578045,0.00970780,0.02169547,0.43537280,1.69501401,0.20155149,1.46096629,0.01068765,0.16901762
-2.28414207,3.36633923,0.00965343,0.02143532,0.44812370,1.74081781,0.20567361,1.49428317,0.01040121,0.17437838
-2.27813907,3.44546225,0.00958735,0.02116516,0.46023051,1.78787010,0.20968272,1.52526868,0.01011121,0.17960284
-2.27213607,3.52227028,0.00951149,0.02089156,0.47150025,1.83589680,0.21354713,1.55337530,0.00982337,0.18462030
-2.26613307,3.59586815,0.00942732,0.02062015,0.48175633,1.88455870,0.21723025,1.57809487,0.00954302,0.18936455
-2.26013007,3.66536014,0.00933583,0.02035551,0.49084202,1.93345272,0.22069151,1.59897060,0.00927510,0.19377543
-2.25412706,3.72986900,0.00923751,0.02010120,0.49862359,1.98211684,0.22388767,1.61560932,0.00902409,0.19780029
-2.24812406,3.78855777,0.00913239,0.01985987,0.50499290,2.03003876,0.22677438,1.62769317,0.00879399,0.20139540
-2.24212106,3.84065340,0.00902009,0.01963335,0.50986938,2.07666779,0.22930797,1.63499020,0.00858834,0.20452706
-2.23611806,3.88547093,0.00889987,0.01942290,0.51320128,2.12142962,0.23144726,1.63736325,0.00841027,0.20717249
-2.23011506,3.92243694,0.00877075,0.01922943,0.51496615,2.16374325,0.23315545,1.63477646,0.00826257,0.20932039
-2.22411206,3.95111106,0.00863157,0.01905369,0.51517059,2.20303928,0.23440186,1.62729906,0.00814779,0.21097117
-2.21810905,3.97120415,0.00848112,0.01889653,0.51384927,2.23877878,0.23516356,1.61510584,0.00806829,0.21213678
-2.21210605,3.98259218,0.00831821,0.01875907,0.51106318,2.27047183,0.23542665,1.59847434,0.00802632,0.21284016
-2.20610305,3.98532483,0.00814179,0.01864287,0.50689742,2.29769468,0.23518725,1.57777854,0.00802410,0.21311433
-2.20010005,3.97962808,0.00795103,0.01855002,0.50145838,2.32010486,0.23445209,1.55347906,0.00806386,0.21300109
-2.19409705,3.96590043,0.00774538,0.01848315,0.49487058,2.33745335,0.23323862,1.52611043,0.00814785,0.21254946
-2.18809405,3.94470247,0.00752463,0.01844541,0.48727319,2.34959318,0.23157473,1.49626544,0.00827830,0.21181378
-2.18209105,3.91674017,0.00728897,0.01844036,0.47881647,2.35648393,0.22949799,1.46457740,0.00845742,0.21085168
-2.17608804,3.88284218,0.00703897,0.01847176,0.46965802,2.35819201,0.22705438,1.43170084,0.00868732,0.20972188
-2.17008504,3.84393210,0.00677563,0.01854341,0.45995919,2.35488652,0.22429679,1.39829130,0.00896988,0.20848193
-2.16408204,3.80099670,0.00650031,0.01865881,0.44988145,2.34683092,0.22128306,1.36498513,0.00930666,0.20718598
-2.15807904,3.75505150,0.00621473,0.01882095,0.43958303,2.33437101,0.21807383,1.33237993,0.00969876,0.20588270
-2.15207604,3.70710512,0.00592093,0.01903195,0.42921578,2.31791978,0.21473031,1.30101653,0.01014669,0.20461332
-2.14607304,3.65812422,0.00562117,0.01929284,0.41892225,2.29794002,0.21131195,1.27136313,0.01065026,0.20341005
-2.14007004,3.60900054,0.00531789,0.01960334,0.40883316,2.27492563,0.20787427,1.24380232,0.01120841,0.20229474
-2.13406703,3.56052192,0.00501364,0.01996163,0.39906522,2.24938277,0.20446690,1.21862148,0.01181919,0.20127809
-2.12806403,3.51334848,0.00471101,0.02036430,0.38971937,2.22181174,0.20113191,1.19600701,0.01247967,0.20035917
-2.12206103,3.46799565,0.00441252,0.02080633,0.38087947,2.19269085,0.19790267,1.17604256,0.01318595,0.19952559
-2.11605803,3.42482460,0.00412062,0.02128113,0.37261149,2.16246293,0.19480309,1.15871147,0.01393317,0.19875408
-2.11005503,3.38404098,0.00383758,0.02178078,0.36496321,2.13152544,0.19184757,1.14390318,0.01471557,0.19801164
-2.10405203,3.34570190,0.00356549,0.02229622,0.35796450,2.10022438,0.18904143,1.13142351,0.01552669,0.19725709
-2.09804902,3.30973089,0.00330619,0.02281764,0.35162806,2.06885250,0.18638194,1.12100818,0.01635946,0.19644308
-2.09204602,3.27594011,0.00306131,0.02333488,0.34595081,2.03765148,0.18385996,1.11233917,0.01720643,0.19551845
-2.08604302,3.24405858,0.00283221,0.02383793,0.34091561,2.00681794,0.18146192,1.10506303,0.01806001,0.19443075
-2.08004002,3.21376484,0.00262006,0.02431736,0.33649358,1.97651261,0.17917221,1.09881050,0.01891270,0.19312898
-2.07403702,3.18472239,0.00242583,0.02476489,0.33264667,1.94687183,0.17697582,1.09321641,0.01975739,0.19156620
-2.06803402,3.15661581,0.00225034,0.02517382,0.32933054,1.91802055,0.17486094,1.08793913,0.02058757,0.18970215
-2.06203102,3.12918565,0.00209432,0.02553953,0.32649758,1.89008575,0.17282163,1.08267867,0.02139759,0.18750552
-2.05602801,3.10226016,0.00195847,0.02585981,0.32409998,1.86320929,0.17086011,1.07719271,0.02218289,0.18495591
-2.05002501,3.07578221,0.00184351,0.02613518,0.32209269,1.83755921,0.16898873,1.07130980,0.02294020,0.18204533
-2.04402201,3.04982983,0.00175025,0.02636910,0.32043614,1.81333877,0.16723142,1.06493942,0.02366768,0.17877918
-2.03801901,3.02462957,0.00167966,0.02656800,0.31909873,1.79079240,0.16562454,1.05807842,0.02436505,0.17517666
-2.03201601,3.00056186,0.00163289,0.02674133,0.31805875,1.77020831,0.16421699,1.05081363,0.02503371,0.17127061
-2.02601301,2.97815815,0.00161134,0.02690137,0.31730589,1.75191734,0.16306965,1.04332087,0.02567672,0.16710683
-2.02001001,2.95809027,0.00161668,0.02706294,0.31684211,1.73628835,0.16225405,1.03586025,0.02629887,0.16274283
-2.01400700,2.94115231,0.00165088,0.02724311,0.31668194,1.72372008,0.16185036,1.02876821,0.02690665,0.15824614
-2.00800400,2.92823626,0.00171618,0.02746066,0.31685211,1.71463013,0.16194478,1.02244676,0.02750816,0.15369232
-2.00200100,2.92030233,0.00181507,0.02773561,0.31739056,1.70944156,0.16262631,1.01735030,0.02811305,0.14916260
-1.99599800,2.91834548,0.00195032,0.02808854,0.31834492,1.70856776,0.16398324,1.01397067,0.02873241,0.14474149
-1.98999500,2.92335955,0.00212481,0.02854002,0.31977035,1.71239642,0.16609931,1.01282094,0.02937855,0.14051421
-1.98399200,2.93630047,0.00234157,0.02910989,0.32172709,1.72127334,0.16904971,1.01441855,0.03006487,0.13656423
-1.97798899,2.95804996,0.00260361,0.02981660,0.32427752,1.73548681,0.17289728,1.01926837,0.03080558,0.13297099
-1.97198599,2.98938099,0.00291384,0.03067654,0.32748305,1.75525330,0.17768882,1.02784606,0.03161537,0.12980769
-1.96598299,3.03092626,0.00327495,0.03170342,0.33140085,1.78070508,0.18345180,1.04058230,0.03250913,0.12713949
-1.95997999,3.08315054,0.00368925,0.03290770,0.33608063,1.81188019,0.19019168,1.05784817,0.03350143,0.12502191
-1.95397699,3.14632775,0.00415858,0.03429604,0.34156152,1.84871534,0.19788975,1.07994209,0.03460615,0.12349961
-1.94797399,3.22052339,0.00468410,0.03587090,0.34786926,1.89104171,0.20650187,1.10707847,0.03583584,0.12260545
-1.94197099,3.30558268,0.00526620,0.03763022,0.35501367,1.93858410,0.21595794,1.13937839,0.03720120,0.12235995
-1.93596798,3.40112461,0.00590433,0.03956718,0.36298677,1.99096319,0.22616232,1.17686251,0.03871044,0.12277098
-1.92996498,3.50654207,0.00659688,0.04167009,0.37176136,2.04770092,0.23699511,1.21944618,0.04036864,0.12383376
-1.92396198,3.62100785,0.00734108,0.04392244,0.38129029,2.10822865,0.24831434,1.26693713,0.04217717,0.12553116
-1.91795898,3.74348637,0.00813290,0.04630307,0.39150646,2.17189791,0.25995891,1.31903552,0.04413305,0.12783413
-1.91195598,3.87275065,0.00896702,0.04878644,0.40232347,2.23799314,0.27175237,1.37533667,0.04622854,0.13070249
-1.90595298,4.00740419,0.00983680,0.05134314,0.41363698,2.30574608,0.28350725,1.43533637,0.04845074,0.13408573
-1.89994997,4.14590708,0.01073432,0.05394038,0.42532676,2.37435127,0.29502984,1.49843865,0.05078135,0.13792413
-1.89394697,4.28660562,0.01165040,0.05654275,0.43725920,2.44298193,0.30612536,1.56396612,0.05319671,0.14214990
-1.88794397,4.42776485,0.01257481,0.05911303,0.44929036,2.51080604,0.31660321,1.63117259,0.05566794,0.14668857
-1.88194097,4.56760308,0.01349635,0.06161305,0.46126934,2.57700165,0.32628224,1.69925786,0.05816142,0.15146036
-1.87593797,4.70432754,0.01440311,0.06400469,0.47304179,2.64077139,0.33499572,1.76738435,0.06063941,0.15638180
-1.86993497,4.83617041,0.01528275,0.06625088,0.48445355,2.70135553,0.34259605,1.83469525,0.06306096,0.16136734
-1.86393197,4.96142435,0.01612274,0.06831659,0.49535415,2.75804335,0.34895880,1.90033379,0.06538308,0.16633104
-1.85792896,5.07847666,0.01691075,0.07016986,0.50560014,2.81018270,0.35398626,1.96346320,0.06756199,0.17118831
-1.85192596,5.18584128,0.01763496,0.07178268,0.51505805,2.85718756,0.35761006,2.02328666,0.06955457,0.17585764
-1.84592296,5.28218805,0.01828447,0.07313185,0.52360697,2.89854368,0.35979313,2.07906696,0.07131991,0.18026231
-1.83991996,5.36636836,0.01884961,0.07419973,0.53114066,2.93381234,0.36053064,2.13014497,0.07282084,0.18433199
-1.83391696,5.43743680,0.01932229,0.07497474,0.53756909,2.96263246,0.35985020,2.17595652,0.07402543,0.18800424
-1.82791396,5.49466820,0.01969636,0.07545178,0.54281952,2.98472111,0.35781106,2.21604703,0.07490832,0.19122582
-1.82191096,5.53756966,0.01996778,0.07563242,0.54683702,2.99987293,0.35450264,2.25008334,0.07545193,0.19395381
-1.81590795,5.56588730,0.02013489,0.07552492,0.54958460,3.00795840,0.35004211,2.27786211,0.07564739,0.19615639
-1.80990495,5.57960739,0.02019854,0.07514396,0.55104279,3.00892140,0.34457143,2.29931467,0.07549507,0.19781343
-1.80390195,5.57895177,0.02016208,0.07451027,0.55120899,3.00277612,0.33825369,2.31450758,0.07500495,0.19891661
-1.79789895,5.56436759,0.02003138,0.07365000,0.55009644,2.98960351,0.33126894,2.32363904,0.07419639,0.19946932
-1.79189595,5.53651136,0.01981471,0.07259390,0.54773298,2.96954732,0.32380960,2.32703087,0.07309772,0.19948614
-1.78589295,5.49622756,0.01952246,0.07137646,0.54415967,2.94280985,0.31607552,2.32511628,0.07174533,0.19899193
-1.77988994,5.44452231,0.01916694,0.07003475,0.53942923,2.90964721,0.30826884,2.31842356,0.07018248,0.19802073
-1.77388694,5.38253254,0.01876195,0.06860735,0.53360449,2.87036438,0.30058874,2.30755626,0.06845780,0.19661420
-1.76788394,5.31149152,0.01832237,0.06713310,0.52675666,2.82530971,0.29322616,2.29317029,0.06662358,0.19481996
-1.76188094,5.23269161,0.01786372,0.06564995,0.51896379,2.77486910,0.28635865,2.27594890,0.06473386,0.19268969
-1.75587794,5.14744540,0.01740159,0.06419373,0.51030901,2.71945972,0.28014553,2.25657629,0.06284248,0.19027714
-1.74987494,5.05704657,0.01695123,0.06279709,0.50087904,2.65952344,0.27472339,2.23571087,0.06100109,0.18763609
-1.74387194,4.96273181,0.01652698,0.06148846,0.49076259,2.59551998,0.27020216,2.21395941,0.05925736,0.18481844
-1.73786893,4.86564528,0.01614183,0.06029128,0.48004892,2.52792002,0.26666191,2.19185299,0.05765317,0.18187230
-1.73186593,4.76680723,0.01580702,0.05922326,0.46882655,2.45719854,0.26415039,2.16982602,0.05622328,0.17884048
-1.72586293,4.66708801,0.01553167,0.05829599,0.45718210,2.38382846,0.26268168,2.14819928,0.05499407,0.17575905
-1.71985993,4.56718896,0.01532257,0.05751460,0.44519938,2.30827508,0.26223581,2.12716789,0.05398287,0.17265646
-1.71385693,4.46763111,0.01518395,0.05687787,0.43295868,2.23099143,0.26275963,2.10679488,0.05319747,0.16955288
-1.70785393,4.36875242,0.01511749,0.05637836,0.42053643,2.15241485,0.26416888,2.08701089,0.05263617,0.16646003
-1.70185093,4.27071405,0.01512230,0.05600293,0.40800515,2.07296496,0.26635147,2.06762013,0.05228819,0.16338148
-1.69584792,4.17351550,0.01519514,0.05573340,0.39543377,1.99304313,0.26917196,2.04831254,0.05213448,0.16031329
-1.68984492,4.07701813,0.01533062,0.05554744,0.38288830,1.91303352,0.27247710,2.02868170,0.05214882,0.15724510
-1.68384192,3.98097620,0.01552160,0.05541956,0.37043286,1.83330555,0.27610229,2.00824777,0.05229931,0.15416157
-1.67783892,3.88507385,0.01575958,0.05532235,0.35813096,1.75421755,0.27987868,1.98648451,0.05255000,0.15104404
-1.67183592,3.78896646,0.01603521,0.05522765,0.34604707,1.67612157,0.28364076,1.96284909,0.05286271,0.14787249
-1.66583292,3.69232416,0.01633882,0.05510786,0.33424821,1.59936854,0.28723397,1.93681328,0.05319898,0.14462755
-1.65982991,3.59487540,0.01666096,0.05493720,0.32280568,1.52431376,0.29052216,1.90789463,0.05352192,0.14129251
-1.65382691,3.49644804,0.01699296,0.05469287,0.31179651,1.45132191,0.29339446,1.87568590,0.05379803,0.13785532
