energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.98049025,2.12222341,0.00189420,0.05957103,0.32805545,0.30928912,0.13383676,1.36016805,0.00965841,0.41668963
-2.97448724,2.07440008,0.00188660,0.06154839,0.30449164,0.30321372,0.12272267,1.34381713,0.00945949,0.39370231
-2.96848424,2.04380992,0.00189086,0.06405963,0.28405021,0.29946937,0.11317248,1.33742541,0.00933713,0.37545114
-2.96248124,2.02969595,0.00190586,0.06707190,0.26663369,0.29793770,0.10512807,1.34061217,0.00929139,0.36167576
-2.95647824,2.03096866,0.00193014,0.07054723,0.25209360,0.29844832,0.09851190,1.35277151,0.00932079,0.35206729
-2.95047524,2.04626504,0.00196194,0.07444400,0.24023925,0.30078767,0.09323142,1.37310863,0.00942260,0.34628176
-2.94447224,2.07401431,0.00199929,0.07871845,0.23084731,0.30470882,0.08918341,1.40068127,0.00959310,0.34395376
-2.93846923,2.11250777,0.00204004,0.08332633,0.22367172,0.30994219,0.08625818,1.43444438,0.00982786,0.34471004
-2.93246623,2.15996989,0.00208196,0.08822449,0.21845362,0.31620645,0.08434365,1.47329611,0.01012208,0.34818262
-2.92646323,2.21462780,0.00212284,0.09337242,0.21493098,0.32321937,0.08332891,1.51612324,0.01047082,0.35402106
-2.92046023,2.27477671,0.00216052,0.09873351,0.21284759,0.33070815,0.08310743,1.56184404,0.01086932,0.36190348
-2.91445723,2.33883854,0.00219299,0.10427622,0.21196121,0.33841882,0.08357972,1.60944700,0.01131319,0.37154615
-2.90845423,2.40541194,0.00221844,0.10997480,0.21205052,0.34612440,0.08465541,1.65802389,0.01179863,0.38271128
-2.90245123,2.47331186,0.00223534,0.11580972,0.21292095,0.35363154,0.08625478,1.70679593,0.01232254,0.39521300
-2.89644822,2.54159760,0.00224243,0.12176775,0.21440901,0.36078548,0.08830969,1.75513241,0.01288258,0.40892121
-2.89044522,2.60958881,0.00223880,0.12784155,0.21638531,0.36747308,0.09076395,1.80256115,0.01347727,0.42376350
-2.88444222,2.67686917,0.00222389,0.13402899,0.21875609,0.37362408,0.09357319,1.84877102,0.01410587,0.43972490
-2.87843922,2.74327860,0.00219746,0.14033212,0.22146346,0.37921045,0.09670429,1.89360665,0.01476834,0.45684581
-2.87243622,2.80889470,0.00215965,0.14675578,0.22448437,0.38424406,0.10013442,1.93705635,0.01546522,0.47521795
-2.86643322,2.87400515,0.00211087,0.15330612,0.22782843,0.38877288,0.10384975,1.97923415,0.01619741,0.49497881
-2.86043022,2.93907261,0.00205184,0.15998893,0.23153480,0.39287590,0.10784401,2.02035723,0.01696605,0.51630455
-2.85442721,3.00469425,0.00198352,0.16680798,0.23566831,0.39665706,0.11211683,2.06072027,0.01777223,0.53940177
-2.84842421,3.07155798,0.00190706,0.17376343,0.24031492,0.40023866,0.11667205,2.10066821,0.01861681,0.56449815
-2.84242121,3.14039721,0.00182374,0.18085032,0.24557676,0.40375430,0.12151607,2.14056869,0.01950018,0.59183245
-2.83641821,3.21194627,0.00173493,0.18805737,0.25156686,0.40734188,0.12665614,2.18078572,0.02042206,0.62164386
-2.83041521,3.28689781,0.00164206,0.19536595,0.25840381,0.41113688,0.13209889,2.22165545,0.02138132,0.65416095
-2.82441221,3.36586369,0.00154653,0.20274944,0.26620626,0.41526601,0.13784884,2.26346498,0.02237575,0.68959045
-2.81840920,3.44934017,0.00144968,0.21017285,0.27508758,0.41984169,0.14390714,2.30643480,0.02340198,0.72810596
-2.81240620,3.53767806,0.00135277,0.21759275,0.28515064,0.42495714,0.15027040,2.35070500,0.02445534,0.76983683
-2.80640320,3.63105809,0.00125695,0.22495756,0.29648276,0.43068249,0.15692969,2.39632539,0.02552981,0.81485729
-2.80040020,3.72947164,0.00116321,0.23220801,0.30915099,0.43706168,0.16386962,2.44324926,0.02661794,0.86317616
-2.79439720,3.83270657,0.00107240,0.23927792,0.32319760,0.44411034,0.17106758,2.49133038,0.02771089,0.91472731
-2.78839420,3.94033814,0.00098520,0.24609514,0.33863605,0.45181447,0.17849309,2.54032290,0.02879848,0.96936120
-2.78239120,4.05172467,0.00090214,0.25258268,0.35544739,0.46012998,0.18610731,2.58988356,0.02986921,1.02683783
-2.77638819,4.16600788,0.00082360,0.25865987,0.37357720,0.46898293,0.19386262,2.63957588,0.03091047,1.08682145
-2.77038519,4.28211795,0.00074983,0.26424380,0.39293321,0.47827060,0.20170240,2.68887596,0.03190864,1.14887749
-2.76438219,4.39878323,0.00068092,0.26925068,0.41338374,0.48786308,0.20956106,2.73717971,0.03284935,1.21247204
-2.75837919,4.51454504,0.00061690,0.27359742,0.43475702,0.49760562,0.21736420,2.78381142,0.03371769,1.27697439
-2.75237619,4.62777756,0.00055769,0.27720322,0.45684166,0.50732153,0.22502911,2.82803373,0.03449857,1.34166274
-2.74637319,4.73671340,0.00050314,0.27999124,0.47938825,0.51681570,0.23246556,2.86905916,0.03517698,1.40573358
-2.74037019,4.83947471,0.00045304,0.28189034,0.50211232,0.52587871,0.23957695,2.90606335,0.03573842,1.46831456
-2.73436718,4.93411012,0.00040717,0.28283693,0.52469863,0.53429142,0.24626179,2.93820021,0.03616926,1.52848106
-2.72836418,5.01863700,0.00036526,0.28277669,0.54680681,0.54183014,0.25241551,2.96461908,0.03645713,1.58527602
-2.72236118,5.09108870,0.00032707,0.28166643,0.56807840,0.54827213,0.25793270,2.98448387,0.03659133,1.63773271
-2.71635818,5.14956567,0.00029230,0.27947576,0.58814501,0.55340150,0.26270954,2.99699399,0.03656324,1.68489981
-2.71035518,5.19228926,0.00026071,0.27618866,0.60663755,0.55701520,0.26664651,3.00140670,0.03636660,1.72586801
-2.70435218,5.21765639,0.00023205,0.27180480,0.62319619,0.55892905,0.26965119,2.99706040,0.03599786,1.75979722
-2.69834917,5.22429339,0.00020609,0.26634061,0.63748072,0.55898363,0.27164118,2.98339791,0.03545638,1.78594328
-2.69234617,5.21110666,0.00018259,0.25982989,0.64918108,0.55704968,0.27254686,2.95998905,0.03474457,1.80368321
-2.68634317,5.17732805,0.00016137,0.25232405,0.65802738,0.55303296,0.27231396,2.92655146,0.03386796,1.81253782
-2.68034017,5.12255292,0.00014224,0.24389184,0.66379934,0.54687823,0.27090583,2.88296853,0.03283514,1.81219074
-2.67433717,5.04676868,0.00012502,0.23461848,0.66633441,0.53857227,0.26830526,2.82930370,0.03165762,1.80250293
-2.66833417,4.95037250,0.00010956,0.22460439,0.66553448,0.52814571,0.26451576,2.76580996,0.03034954,1.78352193
-2.66233117,4.83417680,0.00009571,0.21396331,0.66137066,0.51567350,0.25956225,2.69293405,0.02892737,1.75548550
-2.65632816,4.69940184,0.00008334,0.20281996,0.65388596,0.50127414,0.25349109,2.61131480,0.02740947,1.71881920
-2.65032516,4.54765548,0.00007232,0.19130735,0.64319571,0.48510746,0.24636941,2.52177528,0.02581559,1.67412804
-2.64432216,4.38090028,0.00006254,0.17956378,0.62948565,0.46737111,0.23828379,2.42530900,0.02416638,1.62218245
-2.63831916,4.20140923,0.00005389,0.16772966,0.61300759,0.44829587,0.22933837,2.32306018,0.02248278,1.56389900
-2.63231616,4.01171136,0.00004626,0.15594422,0.59407306,0.42813984,0.21965230,2.21629902,0.02078555,1.50031669
-2.62631316,3.81452931,0.00003956,0.14434234,0.57304483,0.40718186,0.20935683,2.10639237,0.01909471,1.43256963
-2.62031016,3.61271098,0.00003370,0.13305153,0.55032680,0.38571429,0.19859197,1.99477112,0.01742905,1.36185706
-2.61430715,3.40915767,0.00002860,0.12218915,0.52635263,0.36403533,0.18750298,1.88289525,0.01580577,1.28941196
-2.60830415,3.20675118,0.00002417,0.11186004,0.50157341,0.34244141,0.17623673,1.77221775,0.01424009,1.21646910
-2.60230115,3.00828234,0.00002036,0.10215454,0.47644494,0.32121954,0.16493808,1.66414864,0.01274507,1.14423386
-2.59629815,2.81638320,0.00001708,0.09314705,0.45141495,0.30064025,0.15374647,1.56002029,0.01133138,1.07385252
-2.59029515,2.63346499,0.00001428,0.08489503,0.42691089,0.28095101,0.14279267,1.46105517,0.01000727,1.00638518
-2.58429215,2.46166363,0.00001190,0.07743850,0.40332843,0.26237055,0.13219603,1.36833686,0.00877860,0.94278182
-2.57828914,2.30279416,0.00000990,0.07080010,0.38102136,0.24508412,0.12206209,1.28278549,0.00764889,0.88386222
-2.57228614,2.15831534,0.00000824,0.06498550,0.36029297,0.22923990,0.11248068,1.20513791,0.00661953,0.83030011
-2.56628314,2.02930494,0.00000688,0.05998428,0.34138927,0.21494653,0.10352467,1.13593346,0.00568994,0.78261184
-2.56028014,1.91644624,0.00000580,0.05577113,0.32449425,0.20227195,0.09524915,1.07550546,0.00485789,0.74114970
-2.55427714,1.82002582,0.00000498,0.05230735,0.30972717,0.19124335,0.08769129,1.02397863,0.00411971,0.70609988
-2.54827414,1.73994222,0.00000440,0.04954258,0.29714214,0.18184849,0.08087064,0.98127249,0.00347064,0.67748485
-2.54227114,1.67572504,0.00000407,0.04741668,0.28672966,0.17403801,0.07479005,0.94711053,0.00290509,0.65517006
-2.53626813,1.62656381,0.00000401,0.04586178,0.27842031,0.16772885,0.06943692,0.92103478,0.00241692,0.63887451
-2.53026513,1.59134540,0.00000425,0.04480430,0.27209016,0.16280865,0.06478497,0.90242535,0.00199975,0.62818486
-2.52426213,1.56869902,0.00000482,0.04416708,0.26756786,0.15914088,0.06079620,0.89052447,0.00164715,0.62257253
-2.51825913,1.55704741,0.00000579,0.04387144,0.26464308,0.15657066,0.05742323,0.88446404,0.00135289,0.62141337
-2.51225613,1.55466267,0.00000727,0.04383915,0.26307591,0.15493100,0.05461174,0.88329614,0.00111112,0.62400925
-2.50625313,1.55972536,0.00000937,0.04399433,0.26260698,0.15404944,0.05230301,0.88602548,0.00091654,0.62961106
-2.50025013,1.57038501,0.00001225,0.04426520,0.26296795,0.15375470,0.05043646,0.89164287,0.00076452,0.63744236
-2.49424712,1.58482046,0.00001610,0.04458566,0.26389188,0.15388333,0.04895220,0.89915863,0.00065123,0.64672318
-2.48824412,1.60129829,0.00002119,0.04489666,0.26512326,0.15428605,0.04779339,0.90763507,0.00057370,0.65669322
-2.48224112,1.61822762,0.00002781,0.04514737,0.26642726,0.15483376,0.04690839,0.91621687,0.00052993,0.66663381
-2.47623812,1.63420972,0.00003635,0.04529603,0.26759789,0.15542281,0.04625273,0.92415850,0.00051893,0.67588803
-2.47023512,1.64808079,0.00004724,0.04531067,0.26846491,0.15597966,0.04579073,0.93084771,0.00054074,0.68387837
-2.46423212,1.65894671,0.00006103,0.04516939,0.26889902,0.15646455,0.04549678,0.93582437,0.00059650,0.69012141
-2.45822911,1.66620852,0.00007832,0.04486046,0.26881538,0.15687427,0.04535627,0.93879398,0.00068845,0.69423901
-2.45222611,1.66957782,0.00009985,0.04438209,0.26817524,0.15724375,0.04536613,0.93963524,0.00081992,0.69596579
-2.44622311,1.66908145,0.00012643,0.04374194,0.26698564,0.15764655,0.04553489,0.93840164,0.00099535,0.69515251
-2.44022011,1.66505529,0.00015899,0.04295634,0.26529718,0.15819414,0.04588244,0.93531657,0.00122022,0.69176535
-2.43421711,1.65812710,0.00019856,0.04204935,0.26320011,0.15903395,0.04643928,0.93076247,0.00150101,0.68588112
-2.42821411,1.64918913,0.00024626,0.04105148,0.26081864,0.16034623,0.04724545,0.92526393,0.00184512,0.67767865
-2.42221111,1.63936101,0.00030332,0.03999839,0.25830402,0.16233973,0.04834902,0.91946550,0.00226071,0.66742658
-2.41620810,1.62994422,0.00037102,0.03892936,0.25582635,0.16524626,0.04980430,0.91410487,0.00275657,0.65546823
-2.41020510,1.62236959,0.00045071,0.03788575,0.25356579,0.16931427,0.05166974,0.90998218,0.00334187,0.64220402
-2.40420210,1.61813941,0.00054375,0.03690940,0.25170322,0.17480148,0.05400560,0.90792661,0.00402593,0.62807229
-2.39819910,1.61876621,0.00065149,0.03604106,0.25041098,0.18196676,0.05687139,0.90876126,0.00481786,0.61352918
-2.39219610,1.62571016,0.00077523,0.03531888,0.24984397,0.19106149,0.06032324,0.91326764,0.00572627,0.59902854
-2.38619310,1.64031730,0.00091617,0.03477701,0.25013153,0.20232040,0.06441128,0.92215094,0.00675878,0.58500264
-2.38019010,1.66376084,0.00107534,0.03444441,0.25137038,0.21595247,0.06917693,0.93600737,0.00792167,0.57184446
-2.37418709,1.69698753,0.00125357,0.03434375,0.25361908,0.23213175,0.07465049,0.95529473,0.00921934,0.55989238
-2.36818409,1.74067130,0.00145143,0.03449060,0.25689411,0.25098878,0.08084885,0.98030744,0.01065393,0.54941779
-2.36218109,1.79517579,0.00166913,0.03489286,0.26116792,0.27260262,0.08777351,1.01115691,0.01222481,0.54061622
-2.35617809,1.86052760,0.00190652,0.03555040,0.26636888,0.29699406,0.09540913,1.04775820,0.01392819,0.53360229
-2.35017509,1.93640127,0.00216301,0.03645508,0.27238330,0.32412015,0.10372239,1.08982352,0.01575680,0.52840854
-2.34417209,2.02211708,0.00243753,0.03759086,0.27905945,0.35387054,0.11266158,1.13686317,0.01769957,0.52498840
-2.33816908,2.11665198,0.00272850,0.03893440,0.28621330,0.38606586,0.12215670,1.18819387,0.01974154,0.52322270
-2.33216608,2.21866368,0.00303385,0.04045573,0.29363590,0.42045835,0.13212028,1.24295458,0.02186378,0.52292977
-2.32616308,2.32652752,0.00335094,0.04211926,0.30110202,0.45673510,0.14244884,1.30012930,0.02404355,0.52387831
-2.32016008,2.43838487,0.00367668,0.04388497,0.30837966,0.49452373,0.15302507,1.35857630,0.02625455,0.52580241
-2.31415708,2.55220185,0.00400751,0.04570976,0.31523997,0.53340093,0.16372061,1.41706277,0.02846739,0.52841815
-2.30815408,2.66583624,0.00433946,0.04754895,0.32146732,0.57290328,0.17439940,1.47430385,0.03065016,0.53144063
-2.30215108,2.77711033,0.00466825,0.04935786,0.32686875,0.61254055,0.18492158,1.52900451,0.03276918,0.53460088
-2.29614807,2.88388703,0.00498939,0.05109340,0.33128263,0.65181085,0.19514763,1.57990296,0.03478989,0.53766161
-2.29014507,2.98414626,0.00529826,0.05271565,0.33458594,0.69021724,0.20494286,1.62581374,0.03667778,0.54043099
-2.28414207,3.07605870,0.00559027,0.05418935,0.33669993,0.72728517,0.21418189,1.66566912,0.03839944,0.54277391
-2.27813907,3.15805385,0.00586097,0.05548527,0.33759370,0.76258014,0.22275295,1.69855687,0.03992362,0.54462000
-2.27213607,3.22887947,0.00610619,0.05658131,0.33728580,0.79572466,0.23056201,1.72375320,0.04122218,0.54596796
-2.26613307,3.28764975,0.00632216,0.05746348,0.33584340,0.82641390,0.23753624,1.74074934,0.04227112,0.54688613
-2.26013007,3.33388021,0.00650565,0.05812649,0.33337937,0.85442898,0.24362700,1.74927077,0.04305137,0.54750895
-2.25412706,3.36750729,0.00665404,0.05857405,0.33004712,0.87964745,0.24881178,1.74928832,0.04354944,0.54802972
-2.24812406,3.38889176,0.00676547,0.05881891,0.32603370,0.90204999,0.25309544,1.74102061,0.04375797,0.54868982
-2.24212106,3.39880547,0.00683882,0.05888245,0.32155115,0.92172305,0.25651019,1.72492781,0.04367595,0.54976492
-2.23611806,3.39840164,0.00687382,0.05879409,0.31682686,0.93885683,0.25911460,1.70169692,0.04330880,0.55154884
-2.23011506,3.38916971,0.00687102,0.05859022,0.31209304,0.95373863,0.26099151,1.67221918,0.04266815,0.55433589
-2.22411206,3.37287643,0.00683180,0.05831306,0.30757604,0.96674142,0.26224483,1.63756049,0.04177143,0.55840247
-2.21810905,3.35149544,0.00675828,0.05800911,0.30348593,0.97830812,0.26299542,1.59892610,0.04064130,0.56398894
-2.21210605,3.32712813,0.00665329,0.05772758,0.30000678,0.98893182,0.26337615,1.55762078,0.03930477,0.57128264
-2.20610305,3.30191902,0.00652021,0.05751860,0.29728814,0.99913300,0.26352629,1.51500615,0.03779234,0.58040296
-2.20010005,3.27796901,0.00636293,0.05743147,0.29543817,1.00943435,0.26358554,1.47245664,0.03613692,0.59138922
-2.19409705,3.25725026,0.00618563,0.05751289,0.29451856,1.02033449,0.26368781,1.43131579,0.03437273,0.60419214
-2.18809405,3.24152590,0.00599270,0.05780526,0.29454170,1.03228164,0.26395514,1.39285426,0.03253426,0.61866923
-2.18209105,3.23227827,0.00578856,0.05834514,0.29546998,1.04564858,0.26449200,1.35823107,0.03065518,0.63458464
-2.17608804,3.23064820,0.00557752,0.05916190,0.29721745,1.06071009,0.26538017,1.32845935,0.02876736,0.65161334
-2.17008504,3.23738820,0.00536365,0.06027660,0.29965355,1.07762397,0.26667447,1.30437740,0.02690009,0.66934968
-2.16408204,3.25283110,0.00515064,0.06170114,0.30260888,1.09641681,0.26839966,1.28662614,0.02507930,0.68731998
-2.15807904,3.27687557,0.00494173,0.06343767,0.30588262,1.11697522,0.27054848,1.27563330,0.02332709,0.70499851
-2.15207604,3.30898891,0.00473961,0.06547835,0.30925132,1.13904323,0.27308115,1.27160467,0.02166136,0.72182627
-2.14607304,3.34822681,0.00454637,0.06780539,0.31247850,1.16222604,0.27592619,1.27452262,0.02009565,0.73723162
-2.14007004,3.39326928,0.00436345,0.07039137,0.31532482,1.18600029,0.27898271,1.28415143,0.01863914,0.75065188
-2.13406703,3.44247096,0.00419171,0.07319992,0.31755812,1.20973035,0.28212404,1.30004930,0.01729684,0.76155483
-2.12806403,3.49392367,0.00403136,0.07618656,0.31896300,1.23269021,0.28520247,1.32158636,0.01606987,0.76945918
-2.12206103,3.54552848,0.00388209,0.07929983,0.31934960,1.25408991,0.28805506,1.34796792,0.01495592,0.77395296
-2.11605803,3.59507430,0.00374310,0.08248268,0.31856093,1.27310546,0.29051018,1.37826208,0.01394977,0.77470913
-2.11005503,3.64031958,0.00361320,0.08567389,0.31647876,1.28891079,0.29239439,1.41143084,0.01304380,0.77149765
-2.10405203,3.67907391,0.00349090,0.08880973,0.31302761,1.30071047,0.29353961,1.44636349,0.01222868,0.76419346
-2.09804902,3.70927618,0.00337450,0.09182563,0.30817695,1.30777149,0.29379002,1.48191124,0.01149390,0.75278021
-2.09204602,3.72906623,0.00326223,0.09465790,0.30194127,1.30945284,0.29300844,1.51692207,0.01082837,0.73734960
-2.08604302,3.73684732,0.00315232,0.09724542,0.29437846,1.30523132,0.29108200,1.55027450,0.01022095,0.71809639
-2.08004002,3.73133721,0.00304311,0.09953122,0.28558632,1.29472272,0.28792671,1.58090933,0.00966091,0.69530968
-2.07403702,3.71160603,0.00293310,0.10146405,0.27569767,1.27769720,0.28349089,1.60785837,0.00913830,0.66936069
-2.06803402,3.67710012,0.00282104,0.10299961,0.26487417,1.25408837,0.27775714,1.63026927,0.00864427,0.64068799
-2.06203102,3.62765109,0.00270600,0.10410171,0.25329933,1.22399587,0.27074299,1.64742563,0.00817124,0.60978072
-2.05602801,3.56347066,0.00258733,0.10474315,0.24117101,1.18768132,0.26250011,1.65876201,0.00771308,0.57716085
-2.05002501,3.48513193,0.00246474,0.10490622,0.22869370,1.14555819,0.25311220,1.66387338,0.00726512,0.54336508
-2.04402201,3.39353843,0.00233827,0.10458308,0.21607106,1.09817616,0.24269166,1.66251883,0.00682412,0.50892739
-2.03801901,3.28988310,0.00220824,0.10377568,0.20349896,1.04620087,0.23137539,1.65461978,0.00638820,0.47436285
-2.03201601,3.17559914,0.00207528,0.10249548,0.19115926,0.99039025,0.21931967,1.64025286,0.00595666,0.44015321
-2.02601301,3.05230539,0.00194022,0.10076281,0.17921467,0.93156851,0.20669473,1.61963818,0.00552985,0.40673503
-2.02001001,2.92174886,0.00180408,0.09860604,0.16780467,0.87059920,0.19367897,1.59312351,0.00510894,0.37449027
-2.01400700,2.78574689,0.00166802,0.09606049,0.15704277,0.80835843,0.18045335,1.56116544,0.00469575,0.34373991
-2.00800400,2.64613157,0.00153327,0.09316717,0.14701499,0.74570954,0.16719595,1.52430843,0.00429247,0.31474033
-2.00200100,2.50469844,0.00140105,0.08997146,0.13777960,0.68348008,0.15407721,1.48316286,0.00390157,0.28768249
-1.99599800,2.36316147,0.00127260,0.08652164,0.12936804,0.62244199,0.14125573,1.43838310,0.00352552,0.26269368
-1.98999500,2.22311573,0.00114908,0.08286752,0.12178683,0.56329551,0.12887497,1.39064657,0.00316671,0.23984140
-1.98399200,2.08600859,0.00103154,0.07905904,0.11502035,0.50665721,0.11706081,1.34063481,0.00282730,0.21913912
-1.97798899,1.95312008,0.00092095,0.07514510,0.10903432,0.45305224,0.10592002,1.28901705,0.00250916,0.20055344
-1.97198599,1.82555227,0.00081813,0.07117240,0.10377968,0.40291064,0.09553967,1.23643702,0.00221374,0.18401210
-1.96598299,1.70422723,0.00072379,0.06718462,0.09919680,0.35656750,0.08598725,1.18350316,0.00194212,0.16941259
-1.95997999,1.58989255,0.00063851,0.06322169,0.09521961,0.31426645,0.07731157,1.13078224,0.00169496,0.15663075
-1.95397699,1.48313345,0.00056280,0.05931934,0.09177972,0.27616584,0.06954419,1.07879641,0.00147253,0.14552908
-1.94797399,1.38438964,0.00049706,0.05550890,0.08881009,0.24234716,0.06270125,1.02802302,0.00127473,0.13596443
-1.94197099,1.29397563,0.00044167,0.05181719,0.08624832,0.21282475,0.05678556,0.97889690,0.00110115,0.12779479
-1.93596798,1.21210267,0.00039699,0.04826669,0.08403930,0.18755642,0.05178881,0.93181429,0.00095114,0.12088495
-1.92996498,1.13890062,0.00036337,0.04487580,0.08213719,0.16645401,0.04769365,0.88713772,0.00082383,0.11511101
-1.92396198,1.07443850,0.00034126,0.04165925,0.08050674,0.14939371,0.04447569,0.84520108,0.00071825,0.11036351
-1.91795898,1.01874223,0.00033116,0.03862849,0.07912381,0.13622539,0.04210516,0.80631421,0.00063334,0.10654936
-1.91195598,0.97180876,0.00033368,0.03579223,0.07797527,0.12678073,0.04054826,0.77076637,0.00056803,0.10359250
-1.90595298,0.93361587,0.00034956,0.03315689,0.07705813,0.12087988,0.03976816,0.73882810,0.00052129,0.10143343
-1.89994997,0.90412733,0.00037970,0.03072701,0.07637824,0.11833659,0.03972555,0.71075128,0.00049214,0.10002781
-1.89394697,0.88329349,0.00042514,0.02850569,0.07594844,0.11896173,0.04037892,0.68676716,0.00047977,0.09934416
-1.88794397,0.87104770,0.00048703,0.02649483,0.07578636,0.12256536,0.04168449,0.66708252,0.00048345,0.09936106
-1.88194097,0.86729921,0.00056670,0.02469544,0.07591206,0.12895746,0.04359591,0.65187421,0.00050268,0.10006394
-1.87593797,0.87192346,0.00066553,0.02310776,0.07634559,0.13794769,0.04606383,0.64128244,0.00053711,0.10144163
-1.86993497,0.88475080,0.00078499,0.02173133,0.07710459,0.14934437,0.04903544,0.63540351,0.00058663,0.10348306
-1.86393197,0.90555503,0.00092653,0.02056507,0.07820211,0.16295306,0.05245403,0.63428239,0.00065135,0.10617413
-1.85792896,0.93404272,0.00109156,0.01960726,0.07964481,0.17857504,0.05625875,0.63790611,0.00073165,0.10949500
-1.85192596,0.96984480,0.00128137,0.01885552,0.08143143,0.19600608,0.06038456,0.64619834,0.00082821,0.11341802
-1.84592296,1.01251130,0.00149704,0.01830683,0.08355196,0.21503579,0.06476255,0.65901614,0.00094206,0.11790629
-1.83991996,1.06151034,0.00173934,0.01795753,0.08598720,0.23544771,0.06932056,0.67614904,0.00107462,0.12291305
-1.83391696,1.11623199,0.00200870,0.01780339,0.08870902,0.25702049,0.07398423,0.69732131,0.00122778,0.12838186
-1.82791396,1.17599754,0.00230511,0.01783978,0.09168109,0.27953025,0.07867841,0.72219736,0.00140401,0.13424758
-1.82191096,1.24007435,0.00262800,0.01806189,0.09486024,0.30275408,0.08332894,0.75039071,0.00160644,0.14043825
-1.81590795,1.30769614,0.00297626,0.01846504,0.09819830,0.32647482,0.08786475,0.78147625,0.00183898,0.14687755
-1.80990495,1.37808837,0.00334811,0.01904509,0.10164426,0.35048697,0.09222012,0.81500578,0.00210651,0.15348794
-1.80390195,1.45049801,0.00374117,0.01979898,0.10514689,0.37460347,0.09633714,0.85052643,0.00241500,0.16019421
-1.79789895,1.52422668,0.00415237,0.02072531,0.10865738,0.39866321,0.10016812,0.88760134,0.00277170,0.16692739
-1.79189595,1.59866597,0.00457802,0.02182504,0.11213218,0.42253892,0.10367793,0.92583208,0.00318527,0.17362864
-1.78589295,1.67333359,0.00501386,0.02310220,0.11553566,0.44614506,0.10684606,0.96488191,0.00366603,0.18025318
-1.77988994,1.74790871,0.00545514,0.02456469,0.11884271,0.46944517,0.10966830,1.00449905,0.00422606,0.18677383
-1.77388694,1.82226487,0.00589670,0.02622505,0.12204083,0.49245852,0.11215804,1.04453907,0.00487934,0.19318406
-1.76788394,1.89649870,0.00633315,0.02810119,0.12513197,0.51526528,0.11434685,1.08498526,0.00564186,0.19950040
-1.76188094,1.97095284,0.00675894,0.03021713,0.12813374,0.53800994,0.11628449,1.12596606,0.00653163,0.20576400
-1.75587794,2.04623131,0.00716860,0.03260350,0.13107997,0.56090254,0.11803824,1.16776865,0.00756870,0.21204120
-1.74987494,2.12320611,0.00755686,0.03529802,0.13402074,0.58421733,0.11969146,1.21084756,0.00877495,0.21842301
-1.74387194,2.20301353,0.00791879,0.03834572,0.13702158,0.60828853,0.12134144,1.25582776,0.01017397,0.22502354
-1.73786893,2.28703953,0.00825001,0.04179891,0.14016204,0.63350307,0.12309666,1.30350126,0.01179065,0.23197714
-1.73186593,2.37689344,0.00854678,0.04571696,0.14353357,0.66029023,0.12507335,1.35481698,0.01365074,0.23943458
-1.72586293,2.47436992,0.00880613,0.05016564,0.14723676,0.68910816,0.12739163,1.41086343,0.01578029,0.24755809
-1.71985993,2.58139954,0.00902592,0.05521632,0.15137801,0.72042764,0.13017126,1.47284426,0.01820488,0.25651554
-1.71385693,2.69998880,0.00920491,0.06094465,0.15606578,0.75471329,0.13352716,1.54204689,0.02094885,0.26647387
-1.70785393,2.83215098,0.00934276,0.06742906,0.16140642,0.79240293,0.13756487,1.61980482,0.02403432,0.27759207
-1.70185093,2.97982978,0.00943997,0.07474883,0.16749990,0.83388559,0.14237607,1.70745440,0.02748023,0.29001388
-1.69584792,3.14481816,0.00949790,0.08298195,0.17443537,0.87947911,0.14803439,1.80628740,0.03130121,0.30386054
-1.68984492,3.32867517,0.00951858,0.09220271,0.18228687,0.92940826,0.15459168,1.91750065,0.03550661,0.31922394
-1.68384192,3.53264409,0.00950466,0.10247911,0.19110929,0.98378426,0.16207479,2.04214459,0.04009943,0.33616040
-1.67783892,3.75757523,0.00945928,0.11387020,0.20093478,1.04258684,0.17048312,2.18107269,0.04507540,0.35468551
-1.67183592,4.00385701,0.00938589,0.12642335,0.21176970,1.10564985,0.17978700,2.33489356,0.05042220,0.37477019
-1.66583292,4.27135870,0.00928812,0.14017168,0.22359234,1.17265132,0.18992705,2.50392812,0.05611889,0.39633832
-1.65982991,4.55938801,0.00916969,0.15513155,0.23635147,1.24310882,0.20081449,2.68817363,0.06213557,0.41926618
-1.65382691,4.86666649,0.00903424,0.17130048,0.24996588,1.31638073,0.21233249,2.88727650,0.06843329,0.44338366
-1.64782391,5.19132460,0.00888525,0.18865528,0.26432488,1.39167396,0.22433858,3.10051553,0.07496436,0.46847759
-1.64182091,5.53091810,0.00872596,0.20715074,0.27928999,1.46805800,0.23666799,3.32679673,0.08167289,0.49429688
-1.63581791,5.88246619,0.00855937,0.22671878,0.29469759,1.54448551,0.24913794,3.56466058,0.08849575,0.52055955
-1.62981491,6.24251082,0.00838818,0.24726819,0.31036262,1.61981857,0.26155264,3.81230189,0.09536380,0.54696137
-1.62381191,6.60719588,0.00821480,0.26868496,0.32608323,1.69286019,0.27370893,4.06760215,0.10220342,0.57318586
-1.61780890,6.97236376,0.00804144,0.29083323,0.34164624,1.76238975,0.28540230,4.32817336,0.10893831,0.59891523
