energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-3.17258629,2.00464488,0.00107107,0.05087992,1.04560058,0.81201009,0.14926999,0.85941607,0.00715039,0.19153821
-3.16658329,2.05411575,0.00115093,0.05096964,1.07834074,0.85413524,0.15219355,0.86224131,0.00741332,0.18509529
-3.16058029,2.10674865,0.00123105,0.05123058,1.11342182,0.89671562,0.15557670,0.86658710,0.00767890,0.17978091
-3.15457729,2.16121033,0.00131007,0.05163328,1.14999584,0.93900839,0.15931420,0.87214769,0.00793959,0.17547433
-3.14857429,2.21609569,0.00138665,0.05214630,1.18715533,0.98024323,0.16329032,0.87859069,0.00818806,0.17204549
-3.14257129,2.26996247,0.00145944,0.05273675,1.22395778,1.01964218,0.16738194,0.88556376,0.00841739,0.16935847
-3.13656828,2.32136796,0.00152714,0.05337101,1.25945117,1.05644041,0.17146193,0.89270247,0.00862128,0.16727490
-3.13056528,2.36890665,0.00158855,0.05401539,1.29269979,1.08990704,0.17540253,0.89963905,0.00879422,0.16565707
-3.12456228,2.41124767,0.00164260,0.05463682,1.32280945,1.11936548,0.17907876,0.90601183,0.00893161,0.16437087
-3.11855928,2.44717084,0.00168837,0.05520354,1.34895135,1.14421249,0.18237164,0.91147524,0.00902997,0.16328850
-3.11255628,2.47560017,0.00172513,0.05568586,1.37038382,1.16393525,0.18517132,0.91570981,0.00908692,0.16229090
-3.10655328,2.49563370,0.00175234,0.05605676,1.38647126,1.17812594,0.18737970,0.91843212,0.00910134,0.16126996
-3.10055028,2.50656865,0.00176969,0.05629252,1.39669984,1.18649332,0.18891284,0.91940400,0.00907330,0.16013045
-3.09454727,2.50792117,0.00177710,0.05637334,1.40068942,1.18887093,0.18970280,0.91844088,0.00900410,0.15879159
-3.08854427,2.49943989,0.00177469,0.05628372,1.39820150,1.18522165,0.18969905,0.91541877,0.00889616,0.15718833
-3.08254127,2.48111300,0.00176280,0.05601293,1.38914314,1.17563859,0.18886939,0.91027961,0.00875297,0.15527224
-3.07653827,2.45316859,0.00174195,0.05555520,1.37356670,1.16034230,0.18720022,0.90303475,0.00857895,0.15301207
-3.07053527,2.41606830,0.00171285,0.05490992,1.35166569,1.13967452,0.18469645,0.89376629,0.00837930,0.15039382
-3.06453227,2.37049451,0.00167633,0.05408162,1.32376698,1.11408866,0.18138080,0.88262623,0.00815990,0.14742045
-3.05852926,2.31733153,0.00163332,0.05307985,1.29031969,1.08413744,0.17729273,0.86983336,0.00792710,0.14411117
-3.05252626,2.25764138,0.00158484,0.05191891,1.25188112,1.05045817,0.17248690,0.85566792,0.00768759,0.14050030
-3.04652326,2.19263494,0.00153193,0.05061747,1.20910047,1.01375604,0.16703136,0.84046402,0.00744821,0.13663576
-3.04052026,2.12363924,0.00147565,0.04919804,1.16270058,0.97478600,0.16100536,0.82460030,0.00721584,0.13257719
-3.03451726,2.05206193,0.00141704,0.04768629,1.11345845,0.93433382,0.15449708,0.80848872,0.00699726,0.12839375
-3.02851426,1.97935391,0.00135708,0.04611041,1.06218502,0.89319673,0.14760114,0.79256205,0.00679899,0.12416167
-3.02251126,1.90697103,0.00129668,0.04450019,1.00970482,0.85216424,0.14041606,0.77726030,0.00662722,0.11996159
-3.01650825,1.83633596,0.00123667,0.04288623,0.95683590,0.81199958,0.13304174,0.76301664,0.00648768,0.11587579
-3.01050525,1.76880136,0.00117778,0.04129901,0.90437071,0.77342220,0.12557705,0.75024298,0.00638558,0.11198537
-3.00450225,1.70561501,0.00112064,0.03976802,0.85305819,0.73709175,0.11811751,0.73931607,0.00632551,0.10836742
-2.99849925,1.64788818,0.00106576,0.03832086,0.80358775,0.70359391,0.11075318,0.73056418,0.00631138,0.10509242
-2.99249625,1.59656785,0.00101358,0.03698247,0.75657517,0.67342836,0.10356682,0.72425517,0.00634637,0.10222174
-2.98649325,1.55241365,0.00096441,0.03577437,0.71255100,0.64699923,0.09663229,0.72058614,0.00643285,0.09980551
-2.98049025,1.51598010,0.00091848,0.03471409,0.67195159,0.62460809,0.09001334,0.71967525,0.00657232,0.09788081
-2.97448724,1.48760483,0.00087595,0.03381463,0.63511284,0.60644987,0.08376262,0.72155586,0.00676538,0.09647030
-2.96848424,1.46740291,0.00083689,0.03308415,0.60226694,0.59261156,0.07792117,0.72617347,0.00701168,0.09558137
-2.96248124,1.45526771,0.00080132,0.03252578,0.57354187,0.58307395,0.07251813,0.73338539,0.00730985,0.09520574
-2.95647824,1.45087818,0.00076920,0.03213762,0.54896387,0.57771607,0.06757091,0.74296351,0.00765752,0.09531970
-2.95047524,1.45371240,0.00074044,0.03191282,0.52846251,0.57632253,0.06308557,0.75459985,0.00805130,0.09588478
-2.94447224,1.46306697,0.00071491,0.03183995,0.51187822,0.57859330,0.05905752,0.76791491,0.00848674,0.09684902
-2.93846923,1.47808161,0.00069244,0.03190340,0.49897204,0.58415560,0.05547256,0.78246858,0.00895843,0.09814868
-2.93246623,1.49776831,0.00067283,0.03208396,0.48943715,0.59257777,0.05230796,0.79777313,0.00946003,0.09971035
-2.92646323,1.52104379,0.00065583,0.03235950,0.48291179,0.60338440,0.04953386,0.81330792,0.00998434,0.10145344
-2.92046023,1.54676439,0.00064120,0.03270570,0.47899313,0.61607224,0.04711472,0.82853525,0.01052347,0.10329288
-2.91445723,1.57376203,0.00062863,0.03309689,0.47725164,0.63012655,0.04501078,0.84291676,0.01106892,0.10514194
-2.90845423,1.60087995,0.00061783,0.03350684,0.47724540,0.64503694,0.04317967,0.85592984,0.01161184,0.10691511
-2.90245123,1.62700705,0.00060845,0.03390963,0.47853395,0.66031244,0.04157779,0.86708331,0.01214315,0.10853089
-2.89644822,1.65110938,0.00060018,0.03428035,0.48069116,0.67549512,0.04016184,0.87593183,0.01265381,0.10991431
-2.89044522,1.67225799,0.00059264,0.03459592,0.48331675,0.69017170,0.03888997,0.88208862,0.01313504,0.11099926
-2.88444222,1.68965187,0.00058550,0.03483563,0.48604611,0.70398296,0.03772301,0.88523581,0.01357853,0.11173033
-2.87843922,1.70263547,0.00057843,0.03498172,0.48855822,0.71663037,0.03662538,0.88513230,0.01397668,0.11206425
-2.87243622,1.71071027,0.00057108,0.03501976,0.49058128,0.72788007,0.03556587,0.88161879,0.01432278,0.11197082
-2.86643322,1.71354016,0.00056317,0.03493894,0.49189625,0.73756393,0.03451815,0.87461989,0.01461121,0.11143327
-2.86043022,1.71095080,0.00055443,0.03473216,0.49233813,0.74557798,0.03346116,0.86414340,0.01483758,0.11044819
-2.85442721,1.70292340,0.00054462,0.03439610,0.49179509,0.75187832,0.03237928,0.85027690,0.01499880,0.10902485
-2.84842421,1.68958340,0.00053356,0.03393104,0.49020576,0.75647497,0.03126226,0.83318195,0.01509320,0.10718416
-2.84242121,1.67118506,0.00052111,0.03334065,0.48755492,0.75942419,0.03010508,0.81308626,0.01512047,0.10495726
-2.83641821,1.64809298,0.00050720,0.03263163,0.48386784,0.76081964,0.02890760,0.79027438,0.01508167,0.10238373
-2.83041521,1.62076165,0.00049181,0.03181334,0.47920382,0.76078318,0.02767419,0.76507722,0.01497917,0.09950975
-2.82441221,1.58971424,0.00047494,0.03089732,0.47364922,0.75945574,0.02641320,0.73786126,0.01481648,0.09638604
-2.81840920,1.55552179,0.00045670,0.02989676,0.46731043,0.75698899,0.02513645,0.70901760,0.01459819,0.09306591
-2.81240620,1.51878382,0.00043720,0.02882606,0.46030719,0.75353807,0.02385869,0.67895156,0.01432972,0.08960338
-2.80640320,1.48011136,0.00041662,0.02770030,0.45276652,0.74925605,0.02259707,0.64807321,0.01401723,0.08605150
-2.80040020,1.44011287,0.00039517,0.02653481,0.44481760,0.74429011,0.02137065,0.61678907,0.01366741,0.08246090
-2.79439720,1.39938367,0.00037308,0.02534479,0.43658781,0.73877978,0.02019996,0.58549528,0.01328730,0.07887870
-2.78839420,1.35849904,0.00035060,0.02414496,0.42819991,0.73285707,0.01910665,0.55457235,0.01288416,0.07534775
-2.78239120,1.31801074,0.00032802,0.02294931,0.41977049,0.72664835,0.01811319,0.52438147,0.01246534,0.07190613
-2.77638819,1.27844677,0.00030560,0.02177096,0.41140955,0.72027773,0.01724260,0.49526233,0.01203814,0.06858707
-2.77038519,1.24031363,0.00028363,0.02062202,0.40322108,0.71387141,0.01651832,0.46753221,0.01160978,0.06541912
-2.76438219,1.20410056,0.00026238,0.01951358,0.39530436,0.70756263,0.01596405,0.44148617,0.01118727,0.06242657
-2.75837919,1.17028461,0.00024210,0.01845573,0.38775573,0.70149653,0.01560364,0.41739795,0.01077742,0.05963003
-2.75237619,1.13933583,0.00022304,0.01745764,0.38067056,0.69583448,0.01546099,0.39552127,0.01038680,0.05704713
-2.74637319,1.11172165,0.00020544,0.01652768,0.37414505,0.69075738,0.01555988,0.37609115,0.01002173,0.05469333
-2.74037019,1.08790942,0.00018949,0.01567350,0.36827759,0.68646731,0.01592380,0.35932502,0.00968823,0.05258257
-2.73436718,1.06836668,0.00017539,0.01490216,0.36316949,0.68318735,0.01657570,0.34542315,0.00939207,0.05072794
-2.72836418,1.05355838,0.00016331,0.01422022,0.35892477,0.68115929,0.01753761,0.33456836,0.00913870,0.04914219
-2.72236118,1.04394092,0.00015341,0.01363380,0.35564906,0.68063907,0.01883019,0.32692465,0.00893319,0.04783799
-2.71635818,1.03995283,0.00014583,0.01314861,0.35344739,0.68189006,0.02047216,0.32263485,0.00878023,0.04682805
-2.71035518,1.04200231,0.00014067,0.01276987,0.35242104,0.68517443,0.02247960,0.32181722,0.00868400,0.04612502
-2.70435218,1.05045208,0.00013804,0.01250229,0.35266364,0.69074285,0.02486519,0.32456110,0.00864811,0.04574108
-2.69834917,1.06560223,0.00013803,0.01234993,0.35425647,0.69882301,0.02763735,0.33092185,0.00867543,0.04568746
-2.69234617,1.08767189,0.00014069,0.01231603,0.35726355,0.70960759,0.03079931,0.34091542,0.00876803,0.04597369
-2.68634317,1.11678071,0.00014607,0.01240283,0.36172658,0.72324220,0.03434827,0.35451280,0.00892701,0.04660677
-2.68034017,1.15293146,0.00015419,0.01261140,0.36766015,0.73981401,0.03827446,0.37163486,0.00915236,0.04759030
-2.67433717,1.19599471,0.00016504,0.01294145,0.37504767,0.75934173,0.04256045,0.39214806,0.00944288,0.04892356
-2.66833417,1.24569692,0.00017857,0.01339117,0.38383808,0.78176752,0.04718049,0.41586139,0.00979607,0.05060065
-2.66233117,1.30161295,0.00019471,0.01395717,0.39394392,0.80695152,0.05210016,0.44252504,0.01020804,0.05260977
-2.65632816,1.36316405,0.00021333,0.01463442,0.40524081,0.83466930,0.05727620,0.47183126,0.01067354,0.05493267
-2.65032516,1.42962190,0.00023428,0.01541635,0.41756857,0.86461271,0.06265669,0.50341769,0.01118592,0.05754436
-2.64432216,1.50011938,0.00025735,0.01629500,0.43073400,0.89639438,0.06818158,0.53687327,0.01173723,0.06041300
-2.63831916,1.57366814,0.00028229,0.01726130,0.44451552,0.92955573,0.07378358,0.57174709,0.01231836,0.06350023
-2.63231616,1.64918297,0.00030878,0.01830545,0.45866928,0.96357863,0.07938936,0.60755986,0.01291918,0.06676172
-2.62631316,1.72551228,0.00033648,0.01941745,0.47293685,0.99790024,0.08492118,0.64381799,0.01352877,0.07014811
-2.62031016,1.80147405,0.00036500,0.02058764,0.48705403,1.03193066,0.09029875,0.68002985,0.01413571,0.07360619
-2.61430715,1.87589597,0.00039390,0.02180745,0.50076058,1.06507276,0.09544146,0.71572363,0.01472839,0.07708045
-2.60830415,1.94765825,0.00042273,0.02307002,0.51381037,1.09674352,0.10027066,0.75046615,0.01529531,0.08051478
-2.60230115,2.01573738,0.00045102,0.02437100,0.52598163,1.12639590,0.10471213,0.78388195,0.01582545,0.08385434
-2.59629815,2.07924894,0.00047827,0.02570922,0.53708669,1.15354044,0.10869852,0.81567147,0.01630862,0.08704755
-2.59029515,2.13748728,0.00050402,0.02708736,0.54698091,1.17776548,0.11217166,0.84562759,0.01673581,0.09004804
-2.58429215,2.18996018,0.00052781,0.02851240,0.55557025,1.19875527,0.11508466,0.87364954,0.01709946,0.09281650
-2.57828914,2.23641635,0.00054921,0.02999606,0.56281702,1.21630479,0.11740369,0.89975302,0.01739376,0.09532235
-2.57228614,2.27686411,0.00056785,0.03155485,0.56874364,1.23033070,0.11910931,0.92407602,0.01761486,0.09754508
-2.56628314,2.31157980,0.00058342,0.03321008,0.57343396,1.24087765,0.12019735,0.94687933,0.01776100,0.09947529
-2.56028014,2.34110479,0.00059568,0.03498741,0.57703203,1.24811948,0.12067914,0.96854144,0.01783262,0.10111520
-2.55427714,2.36623059,0.00060444,0.03691623,0.57973837,1.25235514,0.12058127,0.98954747,0.01783232,0.10247871
-2.54827414,2.38797205,0.00060964,0.03902868,0.58180350,1.25399926,0.11994464,1.01047223,0.01776482,0.10359093
-2.54227114,2.40752911,0.00061127,0.04135844,0.58351928,1.25356758,0.11882302,1.03195760,0.01763674,0.10448718
-2.53626813,2.42623843,0.00060942,0.04393921,0.58520799,1.25165781,0.11728104,1.05468503,0.01745643,0.10521146
-2.53026513,2.44551641,0.00060427,0.04680299,0.58720977,1.24892662,0.11539177,1.07934387,0.01723361,0.10581452
-2.52426213,2.46679600,0.00059605,0.04997822,0.58986880,1.24606363,0.11323396,1.10659696,0.01697904,0.10635150
-2.51825913,2.49145973,0.00058508,0.05348783,0.59351881,1.24376350,0.11088909,1.13704470,0.01670412,0.10687932
-2.51225613,2.52077212,0.00057171,0.05734725,0.59846851,1.24269738,0.10843824,1.17118932,0.01642042,0.10745388
-2.50625313,2.55581432,0.00055635,0.06156262,0.60498746,1.24348488,0.10595917,1.20940102,0.01613932,0.10812729
-2.50025013,2.59742426,0.00053943,0.06612907,0.61329321,1.24666771,0.10352344,1.25188775,0.01587151,0.10894512
-2.49424712,2.64614510,0.00052140,0.07102945,0.62354004,1.25268630,0.10119393,1.29867016,0.01562661,0.10994400
-2.48824412,2.70218470,0.00050268,0.07623328,0.63580992,1.26186023,0.09902277,1.34956335,0.01541287,0.11114945
-2.48224112,2.76538835,0.00048373,0.08169631,0.65010610,1.27437343,0.09704973,1.40416663,0.01523679,0.11257435
-2.47623812,2.83522612,0.00046496,0.08736056,0.66634959,1.29026459,0.09530126,1.46186210,0.01510293,0.11421785
-2.47023512,2.91079614,0.00044678,0.09315494,0.68437866,1.30942331,0.09379006,1.52182273,0.01501379,0.11606495
-2.46423212,2.99084360,0.00042956,0.09899643,0.70395156,1.33159189,0.09251532,1.58302991,0.01496970,0.11808680
-2.45822911,3.07379525,0.00041368,0.10479194,0.72475213,1.35637282,0.09146347,1.64430009,0.01496888,0.12024153
-2.45222611,3.15780795,0.00039948,0.11044055,0.74639830,1.38324135,0.09060956,1.70431968,0.01500752,0.12247582
-2.44622311,3.24082932,0.00038734,0.11583636,0.76845294,1.41156272,0.08991899,1.76168698,0.01507999,0.12472700
-2.44022011,3.32066799,0.00037763,0.12087158,0.79043679,1.44061319,0.08934968,1.81495926,0.01517907,0.12692553
-2.43421711,3.39507048,0.00037079,0.12543996,0.81184288,1.46960405,0.08885447,1.86270328,0.01529626,0.12899793
-2.42821411,3.46180134,0.00036728,0.12944020,0.83215186,1.49770761,0.08838359,1.90354687,0.01542217,0.13086987
-2.42221111,3.51872333,0.00036770,0.13277943,0.85084778,1.52408419,0.08788727,1.93622938,0.01554682,0.13246930
-2.41620810,3.56387408,0.00037271,0.13537635,0.86743366,1.54790919,0.08731817,1.95964875,0.01566010,0.13372960
-2.41020510,3.59553635,0.00038314,0.13716417,0.88144627,1.56839937,0.08663363,1.97290306,0.01575209,0.13459240
-2.40420210,3.61229889,0.00039995,0.13809288,0.89246987,1.58483737,0.08579767,1.97532485,0.01581344,0.13501016
-2.39819910,3.61310590,0.00042431,0.13813112,0.90014824,1.59659402,0.08478262,1.96650665,0.01583570,0.13494829
-2.39219610,3.59729326,0.00045757,0.13726723,0.90419485,1.60314761,0.08357036,1.94631673,0.01581158,0.13438669
-2.38619310,3.56461064,0.00050126,0.13550966,0.90440088,1.60409993,0.08215314,1.91490460,0.01573516,0.13332082
-2.38019010,3.51522915,0.00055715,0.13288664,0.90064103,1.59918859,0.08053400,1.87269621,0.01560211,0.13176207
-2.37418709,3.44973487,0.00062720,0.12944514,0.89287689,1.58829549,0.07872669,1.82037936,0.01540972,0.12973755
-2.36818409,3.36910918,0.00071352,0.12524916,0.88115822,1.57145148,0.07675535,1.75888021,0.01515698,0.12728937
-2.36218109,3.27469740,0.00081841,0.12037751,0.86562187,1.54883710,0.07465369,1.68933236,0.01484459,0.12447327
-2.35617809,3.16816749,0.00094426,0.11492113,0.84648890,1.52077963,0.07246403,1.61304000,0.01447484,0.12135689
-2.35017509,3.05146112,0.00109351,0.10898010,0.82405973,1.48774663,0.07023600,1.53143704,0.01405158,0.11801757
-2.34417209,2.92673919,0.00126860,0.10266045,0.79870791,1.45033627,0.06802517,1.44604411,0.01357997,0.11453995
-2.33816908,2.79632424,0.00147186,0.09607102,0.77087251,1.40926470,0.06589144,1.35842527,0.01306642,0.11101328
-2.33216608,2.66264195,0.00170544,0.08932033,0.74104950,1.36535097,0.06389756,1.27014629,0.01251831,0.10752873
-2.32616308,2.52816367,0.00197122,0.08251370,0.70978239,1.31949979,0.06210745,1.18273590,0.01194383,0.10417663
-2.32016008,2.39535174,0.00227068,0.07575077,0.67765233,1.27268260,0.06058472,1.09765131,0.01135175,0.10104387
-2.31415708,2.26660913,0.00260479,0.06912330,0.64526782,1.22591746,0.05939117,1.01624896,0.01075125,0.09821144
-2.30815408,2.14423415,0.00297395,0.06271351,0.61325436,1.18024821,0.05858537,0.93976097,0.01015166,0.09575226
-2.30215108,2.03038133,0.00337782,0.05659289,0.58224406,1.13672332,0.05822141,0.86927758,0.00956233,0.09372932
-2.29614807,1.92702839,0.00381530,0.05082145,0.55286535,1.09637495,0.05834777,0.80573537,0.00899244,0.09219422
-2.29014507,1.83594965,0.00428441,0.04544746,0.52573305,1.06019866,0.05900621,0.74991105,0.00845081,0.09118614
-2.28414207,1.75869555,0.00478229,0.04050759,0.50143857,1.02913421,0.06023092,0.70242003,0.00794581,0.09073118
-2.27813907,1.69657783,0.00530513,0.03602742,0.48054066,1.00404775,0.06204773,0.66371918,0.00748518,0.09084230
-2.27213607,1.65065995,0.00584823,0.03202222,0.46355644,0.98571580,0.06447346,0.63411280,0.00707599,0.09151960
-2.26613307,1.62175197,0.00640599,0.02849796,0.45095300,0.97481128,0.06751538,0.61376110,0.00672447,0.09275110
-2.26013007,1.61040949,0.00697204,0.02545245,0.44313953,0.97189181,0.07117087,0.60269029,0.00643600,0.09451391
-2.25412706,1.61693588,0.00753932,0.02287658,0.44046004,0.97739035,0.07542712,0.60080359,0.00621500,0.09677580
-2.24812406,1.64138738,0.00810025,0.02075557,0.44318680,0.99160838,0.08026112,0.60789261,0.00606490,0.09949704
-2.24212106,1.68358062,0.00864687,0.01907012,0.45151462,1.01471159,0.08563967,0.62364862,0.00598810,0.10263244
-2.23611806,1.74310232,0.00917107,0.01779761,0.46555607,1.04672807,0.09151969,0.64767343,0.00598597,0.10613364
-2.23011506,1.81932085,0.00966478,0.01691303,0.48533779,1.08754881,0.09784862,0.67948983,0.00605880,0.10995129
-2.22411206,1.91139962,0.01012021,0.01638992,0.51079808,1.13693062,0.10456509,0.71855148,0.00620588,0.11403732
-2.21810905,2.01831222,0.01053006,0.01620108,0.54178594,1.19450104,0.11159975,0.76425237,0.00642544,0.11834698
-2.21210605,2.13885927,0.01088773,0.01631917,0.57806167,1.25976525,0.11887636,0.81593612,0.00671476,0.12284067
-2.20610305,2.27168702,0.01118749,0.01671720,0.61929913,1.33211468,0.12631301,0.87290508,0.00707023,0.12748539
-2.20010005,2.41530761,0.01142469,0.01736884,0.66508984,1.41083709,0.13382359,0.93442975,0.00748737,0.13225582
-2.19409705,2.56812088,0.01159585,0.01824870,0.71494892,1.49512788,0.14131938,0.99975826,0.00796097,0.13713496
-2.18809405,2.72843766,0.01169880,0.01933250,0.76832276,1.58410240,0.14871082,1.06812640,0.00848518,0.14211421
-2.18209105,2.89450409,0.01173265,0.02059708,0.82459838,1.67680904,0.15590934,1.13876789,0.00905363,0.14719303
-2.17608804,3.06452678,0.01169788,0.02202052,0.88311439,1.77224272,0.16282918,1.21092493,0.00965954,0.15237800
-2.17008504,3.23669833,0.01159623,0.02358206,0.94317305,1.86935875,0.16938933,1.28385886,0.01029583,0.15768160
-2.16408204,3.40922259,0.01143068,0.02526208,1.00405346,1.96708665,0.17551522,1.35686064,0.01095528,0.16312045
-2.15807904,3.58033927,0.01120528,0.02704204,1.06502515,2.06434391,0.18114038,1.42926084,0.01163063,0.16871341
-2.15207604,3.74834720,0.01092506,0.02890438,1.12536196,2.16004944,0.18620783,1.50043873,0.01231467,0.17447938
-2.14607304,3.91162586,0.01059581,0.03083245,1.18435559,2.25313655,0.19067127,1.56983025,0.01300035,0.18043513
-2.14007004,4.06865455,0.01022391,0.03281036,1.24132853,2.34256557,0.19449587,1.63693435,0.01368089,0.18659311
-2.13406703,4.21802892,0.00981618,0.03482293,1.29564594,2.42733584,0.19765875,1.70131755,0.01434977,0.19295951
-2.12806403,4.35847468,0.00937961,0.03685550,1.34672612,2.50649719,0.20014914,1.76261637,0.01500084,0.19953248
-2.12206103,4.48885810,0.00892126,0.03889388,1.39404941,2.57916096,0.20196806,1.82053770,0.01562830,0.20630088
-2.11605803,4.60819363,0.00844806,0.04092416,1.43716516,2.64451043,0.20312770,1.87485685,0.01622676,0.21324330
-2.11005503,4.71564848,0.00796663,0.04293267,1.47569690,2.70181088,0.20365049,1.92541358,0.01679118,0.22032770
-2.10405203,4.81054455,0.00748323,0.04490579,1.50934542,2.75041909,0.20356780,1.97210619,0.01731691,0.22751146
-2.09804902,4.89235801,0.00700360,0.04682993,1.53789014,2.78979249,0.20291849,2.01488405,0.01779962,0.23474197
-2.09204602,4.96071679,0.00653294,0.04869141,1.56118862,2.81949762,0.20174729,2.05373880,0.01823534,0.24195769
-2.08604302,5.01539651,0.00607582,0.05047642,1.57917456,2.83921799,0.20010306,2.08869487,0.01862043,0.24908957
-2.08004002,5.05631510,0.00563621,0.05217106,1.59185453,2.84876110,0.19803709,2.11979959,0.01895156,0.25606284
-2.07403702,5.08352654,0.00521746,0.05376131,1.59930361,2.84806436,0.19560147,2.14711344,0.01922573,0.26279903
-2.06803402,5.09721401,0.00482233,0.05523315,1.60166022,2.83719965,0.19284762,2.17070099,0.01944030,0.26921807
-2.06203102,5.09768263,0.00445304,0.05657266,1.59912050,2.81637627,0.18982502,2.19062280,0.01959303,0.27524056
-2.05602801,5.08535206,0.00411132,0.05776620,1.59193229,2.78594194,0.18658015,2.20692882,0.01968211,0.28078988
-2.05002501,5.06074905,0.00379845,0.05880062,1.58038906,2.74638160,0.18315585,2.21965344,0.01970623,0.28579421
-2.04402201,5.02449993,0.00351536,0.05966353,1.56482397,2.69831371,0.17959080,2.22881262,0.01966463,0.29018840
-2.03801901,4.97732323,0.00326267,0.06034356,1.54560403,2.64248410,0.17591948,2.23440299,0.01955718,0.29391553
-2.03201601,4.92002231,0.00304077,0.06083071,1.52312463,2.57975700,0.17217227,2.23640315,0.01938444,0.29692825
-2.02601301,4.85347801,0.00284986,0.06111661,1.49780440,2.51110352,0.16837586,2.23477706,0.01914772,0.29918978
-2.02001001,4.77864138,0.00269001,0.06119491,1.47008043,2.43758766,0.16455387,2.22947928,0.01884908,0.30067465
-2.01400700,4.69652626,0.00256121,0.06106153,1.44040382,2.36035004,0.16072757,2.22046200,0.01849142,0.30136916
-2.00800400,4.60820180,0.00246336,0.06071497,1.40923555,2.28058974,0.15691671,2.20768332,0.01807842,0.30127157
-2.00200100,4.51478482,0.00239635,0.06015653,1.37704250,2.19954461,0.15314040,2.19111650,0.01761456,0.30039201
-1.99599800,4.41743175,0.00236002,0.05939048,1.34429367,2.11847058,0.14941786,2.17075970,0.01710507,0.29875229
-1.98999500,4.31733016,0.00235417,0.05842420,1.31145632,2.03862032,0.14576918,2.14664571,0.01655583,0.29638539
-1.98399200,4.21568969,0.00237857,0.05726815,1.27899206,1.96122191,0.14221590,2.11885109,0.01597334,0.29333485
-1.97798899,4.11373203,0.00243289,0.05593588,1.24735266,1.88745776,0.13878131,2.08750427,0.01536457,0.28965401
-1.97198599,4.01267997,0.00251671,0.05444386,1.21697557,1.81844440,0.13549075,2.05279205,0.01473686,0.28540508
-1.96598299,3.91374518,0.00262946,0.05281128,1.18827899,1.75521339,0.13237147,2.01496410,0.01409779,0.28065808
-1.95997999,3.81811474,0.00277040,0.05105969,1.16165655,1.69869368,0.12945241,1.97433505,0.01345504,0.27548961
-1.95397699,3.72693619,0.00293854,0.04921265,1.13747152,1.64969582,0.12676375,1.93128405,0.01281626,0.26998164
-1.94797399,3.64130144,0.00313264,0.04729529,1.11605075,1.60889805,0.12433628,1.88625142,0.01218896,0.26421998
-1.94197099,3.56222951,0.00335115,0.04533379,1.09767835,1.57683469,0.12220062,1.83973266,0.01158036,0.25829288
-1.93596798,3.49064872,0.00359218,0.04335482,1.08258941,1.55388696,0.12038642,1.79226988,0.01099731,0.25228941
-1.92996498,3.42737867,0.00385346,0.04138507,1.07096405,1.54027634,0.11892150,1.74444086,0.01044618,0.24629798
-1.92396198,3.37311288,0.00413238,0.03945061,1.06292203,1.53606089,0.11783101,1.69684636,0.00993283,0.24040474
-1.91795898,3.32840286,0.00442597,0.03757645,1.05851849,1.54113444,0.11713672,1.65009606,0.00946250,0.23469221
-1.91195598,3.29364453,0.00473091,0.03578604,1.05774090,1.55522919,0.11685649,1.60479388,0.00903983,0.22923800
-1.90595298,3.26906790,0.00504359,0.03410088,1.06050789,1.57792150,0.11700384,1.56152329,0.00866882,0.22411368
-1.89994997,3.25473090,0.00536017,0.03254018,1.06667002,1.60864131,0.11758783,1.52083330,0.00835288,0.21938400
-1.89394697,3.25051810,0.00567663,0.03112064,1.07601286,1.64668504,0.11861313,1.48322583,0.00809480,0.21510633
-1.88794397,3.25614487,0.00598889,0.02985629,1.08826253,1.69123186,0.12008037,1.44914486,0.00789685,0.21133037
-1.88194097,3.27116708,0.00629289,0.02875849,1.10309343,1.74136323,0.12198670,1.41896797,0.00776082,0.20809821
-1.87593797,3.29499649,0.00658471,0.02783592,1.12013843,1.79608523,0.12432648,1.39300051,0.00768807,0.20544465
-1.86993497,3.32692113,0.00686065,0.02709477,1.13900072,1.85435318,0.12709219,1.37147237,0.00767962,0.20339770
-1.86393197,3.36613006,0.00711736,0.02653889,1.15926728,1.91509778,0.13027536,1.35453754,0.00773622,0.20197932
-1.85792896,3.41174126,0.00735193,0.02617008,1.18052310,1.97725198,0.13386748,1.34227601,0.00785839,0.20120614
-1.85192596,3.46283129,0.00756196,0.02598834,1.20236561,2.03977752,0.13786081,1.33469784,0.00804654,0.20109026
-1.84592296,3.51846510,0.00774562,0.02599218,1.22441850,2.10169019,0.14224909,1.33174872,0.00830095,0.20163991
-1.83991996,3.57772432,0.00790172,0.02617887,1.24634432,2.16208263,0.14702788,1.33331661,0.00862182,0.20285997
-1.83391696,3.63973239,0.00802968,0.02654470,1.26785494,2.22014384,0.15219475,1.33923874,0.00900929,0.20475216
-1.82791396,3.70367505,0.00812958,0.02708515,1.28871945,2.27517433,0.15774893,1.34930857,0.00946339,0.20731502
-1.82191096,3.76881494,0.00820204,0.02779498,1.30876898,2.32659636,0.16369080,1.36328195,0.00998401,0.21054350
-1.81590795,3.83449963,0.00824823,0.02866833,1.32789811,2.37395879,0.17002083,1.38088237,0.01057084,0.21442827
-1.80990495,3.90016252,0.00826976,0.02969863,1.34606274,2.41693641,0.17673826,1.40180482,0.01122326,0.21895469
