energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.23711856,2.91439101,0.00140019,0.14081819,0.39904646,1.08442451,0.94079829,1.48866308,0.02444251,0.19542119
-0.23111556,2.93796106,0.00139188,0.14371408,0.40117772,1.09969008,0.94409157,1.48989640,0.02545163,0.19467841
-0.22511256,2.95825600,0.00140493,0.14655195,0.40264222,1.11592700,0.94664163,1.48674374,0.02644489,0.19403779
-0.21910955,2.97573782,0.00144154,0.14933215,0.40346880,1.13331324,0.94840332,1.47954888,0.02741728,0.19355414
-0.21310655,2.99098984,0.00150398,0.15205391,0.40369315,1.15203838,0.94934037,1.46877619,0.02836393,0.19328542
-0.20710355,3.00470015,0.00159456,0.15471470,0.40335698,1.17229864,0.94942846,1.45499868,0.02927997,0.19329181
-0.20110055,3.01764037,0.00171560,0.15730965,0.40250680,1.19429038,0.94865814,1.43888245,0.03016037,0.19363449
-0.19509755,3.03064022,0.00186937,0.15983100,0.40119261,1.21820242,0.94703712,1.42116795,0.03099979,0.19437423
-0.18909455,3.04455871,0.00205805,0.16226779,0.39946636,1.24420713,0.94459176,1.40264874,0.03179246,0.19556980
-0.18309155,3.06025286,0.00228362,0.16460558,0.39738025,1.27245061,0.94136774,1.38414834,0.03253215,0.19727612
-0.17708854,3.07854506,0.00254786,0.16682652,0.39498501,1.30304245,0.93742969,1.36649606,0.03321217,0.19954231
-0.17108554,3.10019037,0.00285220,0.16890944,0.39232819,1.33604531,0.93285988,1.35050256,0.03382539,0.20240963
-0.16508254,3.12584494,0.00319763,0.17083025,0.38945255,1.37146496,0.92775592,1.33693591,0.03436439,0.20590941
-0.15907954,3.15603680,0.00358467,0.17256250,0.38639467,1.40924123,0.92222762,1.32649903,0.03482162,0.21006103
-0.15307654,3.19114029,0.00401320,0.17407803,0.38318377,1.44924045,0.91639321,1.31980905,0.03518961,0.21487008
-0.14707354,3.23135494,0.00448245,0.17534781,0.37984095,1.49124973,0.91037500,1.31737927,0.03546121,0.22032677
-0.14107054,3.27668994,0.00499088,0.17634285,0.37637880,1.53497375,0.90429485,1.31960420,0.03562988,0.22640463
-0.13506753,3.32695462,0.00553614,0.17703510,0.37280139,1.58003413,0.89826954,1.32674800,0.03568994,0.23305974
-0.12906453,3.38175548,0.00611502,0.17739839,0.36910480,1.62597189,0.89240637,1.33893667,0.03563686,0.24023031
-0.12306153,3.44050001,0.00672344,0.17740929,0.36527803,1.67225301,0.88679912,1.35615394,0.03546749,0.24783700
-0.11705853,3.50240724,0.00735648,0.17704787,0.36130428,1.71827712,0.88152464,1.37824115,0.03518030,0.25578371
-0.11105553,3.56652476,0.00800838,0.17629837,0.35716267,1.76338930,0.87664015,1.40490082,0.03477547,0.26395903
-0.10505253,3.63175184,0.00867263,0.17514974,0.35283016,1.80689467,0.87218150,1.43570391,0.03425508,0.27223830
-0.09904952,3.69686796,0.00934206,0.17359598,0.34828374,1.84807539,0.86816228,1.47010049,0.03362309,0.28048631
-0.09304652,3.76056598,0.01000897,0.17163640,0.34350269,1.88620974,0.86457403,1.50743370,0.03288538,0.28856037
-0.08704352,3.82148902,0.01066527,0.16927570,0.33847086,1.92059249,0.86138745,1.54695641,0.03204964,0.29631399
-0.08104052,3.87827000,0.01130267,0.16652393,0.33317893,1.95055605,0.85855459,1.58785051,0.03112523,0.30360075
-0.07503752,3.92957261,0.01191286,0.16339634,0.32762645,1.97549159,0.85601194,1.62924814,0.03012307,0.31027843
-0.06903452,3.97413259,0.01248772,0.15991319,0.32182369,1.99486939,0.85368441,1.67025459,0.02905535,0.31621318
-0.06303152,4.01079792,0.01301954,0.15609938,0.31579317,2.00825761,0.85148992,1.70997217,0.02793533,0.32128353
-0.05702851,4.03856673,0.01350122,0.15198418,0.30957082,2.01533878,0.84934452,1.74752459,0.02677704,0.32538425
-0.05102551,4.05662159,0.01392647,0.14760072,0.30320675,2.01592325,0.84716789,1.78208110,0.02559503,0.32842965
-0.04502251,4.06435911,0.01429004,0.14298564,0.29676566,2.00995902,0.84488887,1.81287977,0.02440405,0.33035644
-0.03901951,4.06141355,0.01458783,0.13817853,0.29032670,1.99753753,0.84245092,1.83924930,0.02321877,0.33112584
-0.03301651,4.04767376,0.01481709,0.13322146,0.28398297,1.97889494,0.83981717,1.86062844,0.02205350,0.33072492
-0.02701351,4.02329255,0.01497651,0.12815840,0.27784063,1.95440884,0.83697495,1.87658267,0.02092194,0.32916711
-0.02101051,3.98868806,0.01506628,0.12303462,0.27201755,1.92459039,0.83393939,1.88681719,0.01983687,0.32649181
-0.01500750,3.94453698,0.01508816,0.11789600,0.26664164,1.89007205,0.83075604,1.89118610,0.01880997,0.32276313
-0.00900450,3.89175962,0.01504547,0.11278838,0.26184882,1.85159133,0.82750231,1.88969699,0.01785159,0.31806781
-0.00300150,3.83149734,0.01494303,0.10775679,0.25778078,1.80997115,0.82428752,1.88251105,0.01697053,0.31251236
0.00300150,3.76508293,0.01478708,0.10284469,0.25458242,1.76609748,0.82125156,1.86993839,0.01617392,0.30621961
0.00900450,3.69400511,0.01458517,0.09809318,0.25239920,1.72089507,0.81856213,1.85242880,0.01546706,0.29932468
0.01500750,3.61986810,0.01434599,0.09354025,0.25137422,1.67530232,0.81641063,1.83055826,0.01485332,0.29197073
0.02101051,3.54434795,0.01407915,0.08922002,0.25164535,1.63024604,0.81500666,1.80501154,0.01433410,0.28430445
0.02701351,3.46914699,0.01379502,0.08516205,0.25334220,1.58661715,0.81457151,1.77656158,0.01390879,0.27647157
0.03301651,3.39594787,0.01350443,0.08139082,0.25658312,1.54524817,0.81533066,1.74604640,0.01357478,0.26861265
0.03901951,3.32636898,0.01321840,0.07792519,0.26147219,1.50689318,0.81750562,1.71434416,0.01332754,0.26085909
0.04502251,3.26192228,0.01294792,0.07477813,0.26809630,1.47221095,0.82130536,1.68234739,0.01316076,0.25332970
0.05102551,3.20397503,0.01270360,0.07195653,0.27652226,1.44175160,0.82691759,1.65093710,0.01306643,0.24612788
0.05702851,3.15371626,0.01249542,0.06946123,0.28679402,1.41594707,0.83450021,1.62095753,0.01303513,0.23933937
0.06303152,3.11212876,0.01233246,0.06728719,0.29893008,1.39510547,0.84417318,1.59319237,0.01305624,0.23303080
0.06903452,3.07996703,0.01222258,0.06542383,0.31292105,1.37940916,0.85601105,1.56834290,0.01311819,0.22724895
0.07503752,3.05774132,0.01217224,0.06385557,0.32872740,1.36891624,0.87003644,1.54700881,0.01320884,0.22202068
0.08104052,3.04570787,0.01218623,0.06256243,0.34627757,1.36356513,0.88621463,1.52967176,0.01331576,0.21735349
0.08704352,3.04386500,0.01226750,0.06152078,0.36546639,1.36318165,0.90444943,1.51668238,0.01342659,0.21323669
0.09304652,3.05195477,0.01241700,0.06070415,0.38615399,1.36748804,0.92458061,1.50825057,0.01352936,0.20964302
0.09904952,3.06946981,0.01263360,0.06008407,0.40816521,1.37611348,0.94638283,1.50443954,0.01361287,0.20653063
0.10505253,3.09566475,0.01291404,0.05963087,0.43128972,1.38860535,0.96956640,1.50516341,0.01366692,0.20384534
0.11105553,3.12957201,0.01325292,0.05931455,0.45528285,1.40444110,0.99377976,1.51018852,0.01368263,0.20152305
0.11705853,3.17002145,0.01364281,0.05910542,0.47986737,1.42304004,1.01861388,1.51913848,0.01365263,0.19949220
0.12306153,3.21566358,0.01407436,0.05897481,0.50473614,1.44377505,1.04360861,1.53150275,0.01357121,0.19767625
0.12906453,3.26499610,0.01453653,0.05889558,0.52955593,1.46598393,1.06826073,1.54664874,0.01343448,0.19599605
0.13506753,3.31639357,0.01501688,0.05884252,0.55397216,1.48898039,1.09203404,1.56383727,0.01324036,0.19437203
0.14107054,3.36813997,0.01550185,0.05879266,0.57761483,1.51206474,1.11437087,1.58224111,0.01298856,0.19272633
0.14707354,3.41846381,0.01597720,0.05872545,0.60010540,1.53453431,1.13470526,1.60096632,0.01268056,0.19098459
0.15307654,3.46557557,0.01642838,0.05862287,0.62106459,1.55569383,1.15247715,1.61907592,0.01231941,0.18907766
0.15907954,3.50770690,0.01684103,0.05846936,0.64012083,1.57486583,1.16714745,1.63561549,0.01190959,0.18694306
0.16508254,3.54315089,0.01720142,0.05825185,0.65691928,1.59140108,1.17821343,1.64963983,0.01145678,0.18452619
0.17108554,3.57030273,0.01749688,0.05795961,0.67113094,1.60468925,1.18522403,1.66024020,0.01096765,0.18178144
0.17708854,3.58769960,0.01771628,0.05758415,0.68246175,1.61416961,1.18779441,1.66657115,0.01044958,0.17867301
0.18309155,3.59405880,0.01785039,0.05711909,0.69066109,1.61934164,1.18561925,1.66787603,0.00991043,0.17517560
0.18909455,3.58831279,0.01789223,0.05656011,0.69552954,1.61977544,1.17848433,1.66351043,0.00935828,0.17127488
0.19509755,3.56963991,0.01783733,0.05590483,0.69692545,1.61512144,1.16627560,1.65296246,0.00880123,0.16696776
0.20110055,3.53748953,0.01768390,0.05515288,0.69477002,1.60511927,1.14898563,1.63586927,0.00824718,0.16226249
0.20710355,3.49160055,0.01743295,0.05430584,0.68905069,1.58960529,1.12671682,1.61202893,0.00770368,0.15717848
0.21310655,3.43201228,0.01708825,0.05336733,0.67982256,1.56851831,1.09968127,1.58140725,0.00717780,0.15174595
0.21910955,3.35906697,0.01665627,0.05234310,0.66720785,1.54190331,1.06819719,1.54413926,0.00667606,0.14600534
0.22511256,3.27340379,0.01614598,0.05124112,0.65139331,1.50991273,1.03268194,1.50052509,0.00620431,0.14000649
0.23111556,3.17594407,0.01556856,0.05007167,0.63262565,1.47280506,0.99364184,1.45102057,0.00576781,0.13380763
0.23711856,3.06786822,0.01493710,0.04884741,0.61120518,1.43094076,0.95165922,1.39622280,0.00537112,0.12747410
0.24312156,2.95058502,0.01426618,0.04758339,0.58747793,1.38477523,0.90737706,1.33685130,0.00501823,0.12107694
0.24912456,2.82569422,0.01357148,0.04629702,0.56182641,1.33484916,0.86148186,1.27372557,0.00471253,0.11469136
0.25512756,2.69494378,0.01286926,0.04500792,0.53465958,1.28177633,0.81468530,1.20773987,0.00445687,0.10839498
0.26113057,2.56018316,0.01217596,0.04373774,0.50640217,1.22622925,0.76770547,1.13983631,0.00425362,0.10226607
0.26713357,2.42331435,0.01150770,0.04250980,0.47748393,1.16892291,0.72124822,1.07097722,0.00410469,0.09638175
0.27313657,2.28624209,0.01087988,0.04134869,0.44832912,1.11059739,0.67598921,1.00211784,0.00401157,0.09081619
0.27913957,2.15082521,0.01030681,0.04027974,0.41934652,1.05199962,0.63255740,0.93418040,0.00397530,0.08563880
0.28514257,2.01883032,0.00980128,0.03932840,0.39092041,0.99386496,0.59152030,0.86803025,0.00399649,0.08091266
0.29114557,1.89188954,0.00937435,0.03851956,0.36340271,0.93689931,0.55337141,0.80445492,0.00407524,0.07669289
0.29714857,1.77146323,0.00903506,0.03787683,0.33710642,0.88176211,0.51852025,0.74414670,0.00421116,0.07302541
0.30315158,1.65880892,0.00879027,0.03742175,0.31230062,0.82905100,0.48728492,0.68768896,0.00440320,0.06994574
0.30915458,1.55495704,0.00864457,0.03717310,0.28920702,0.77928840,0.45988759,0.63554659,0.00464967,0.06747818
0.31515758,1.46069408,0.00860017,0.03714617,0.26799813,0.73291064,0.43645267,0.58806060,0.00494809,0.06563515
0.32116058,1.37655331,0.00865696,0.03735220,0.24879688,0.69025985,0.41700774,0.54544669,0.00529515,0.06441689
0.32716358,1.30281311,0.00881256,0.03779781,0.23167780,0.65157884,0.40148700,0.50779767,0.00568662,0.06381146
0.33316658,1.23950273,0.00906244,0.03848475,0.21666941,0.61700912,0.38973711,0.47508933,0.00611735,0.06379503
0.33916958,1.18641498,0.00940010,0.03940963,0.20375782,0.58659212,0.38152513,0.44718937,0.00658123,0.06433255
0.34517259,1.14312517,0.00981730,0.04056400,0.19289118,0.56027339,0.37654830,0.42386888,0.00707121,0.06537859
0.35117559,1.10901568,0.01030433,0.04193450,0.18398495,0.53790967,0.37444536,0.40481582,0.00757941,0.06687867
0.35717859,1.08330495,0.01085027,0.04350328,0.17692753,0.51927842,0.37480894,0.38965004,0.00809719,0.06877065
0.36318159,1.06508000,0.01144340,0.04524851,0.17158629,0.50408951,0.37719889,0.37793919,0.00861535,0.07098649
0.36918459,1.05333123,0.01207147,0.04714512,0.16781348,0.49199845,0.38115587,0.36921499,0.00912428,0.07345408
0.37518759,1.04698830,0.01272213,0.04916557,0.16545209,0.48262074,0.38621509,0.36298940,0.00961423,0.07609924
0.38119060,1.04495579,0.01338325,0.05128077,0.16434119,0.47554663,0.39191959,0.35877014,0.01007560,0.07884772
0.38719360,1.04614758,0.01404328,0.05346092,0.16432084,0.47035586,0.39783271,0.35607513,0.01049916,0.08162720
0.39319660,1.04951857,0.01469160,0.05567644,0.16523617,0.46663159,0.40354950,0.35444550,0.01087643,0.08436917
0.39919960,1.05409288,0.01531878,0.05789872,0.16694069,0.46397322,0.40870659,0.35345679,0.01119988,0.08701062
0.40520260,1.05898768,0.01591687,0.06010081,0.16929876,0.46200752,0.41299025,0.35272820,0.01146329,0.08949550
0.41120560,1.06343181,0.01647956,0.06225793,0.17218708,0.46039766,0.41614251,0.35192954,0.01166193,0.09177585
0.41720860,1.06677893,0.01700232,0.06434787,0.17549531,0.45885005,0.41796506,0.35078602,0.01179279,0.09381264
0.42321161,1.06851500,0.01748250,0.06635106,0.17912586,0.45711868,0.41832100,0.34908070,0.01185471,0.09557617
0.42921461,1.06826006,0.01791929,0.06825065,0.18299301,0.45500713,0.41713437,0.34665485,0.01184848,0.09704615
0.43521761,1.06576483,0.01831366,0.07003226,0.18702136,0.45236820,0.41438757,0.34340620,0.01177683,0.09821140
0.44122061,1.06090265,0.01866826,0.07168367,0.19114398,0.44910156,0.41011710,0.33928559,0.01164443,0.09906924
0.44722361,1.05365753,0.01898719,0.07319443,0.19530030,0.44514968,0.40440754,0.33429213,0.01145771,0.09962458
0.45322661,1.04410937,0.01927582,0.07455541,0.19943396,0.44049239,0.39738450,0.32846727,0.01122473,0.09988885
0.45922961,1.03241734,0.01954053,0.07575834,0.20349095,0.43514073,0.38920675,0.32188830,0.01095490,0.09987879
0.46523262,1.01880249,0.01978838,0.07679547,0.20741798,0.42913031,0.38005787,0.31466150,0.01065873,0.09961515
0.47123562,1.00353085,0.02002688,0.07765925,0.21116152,0.42251490,0.37013815,0.30691547,0.01034748,0.09912151
0.47723862,0.98689768,0.02026370,0.07834229,0.21466729,0.41536040,0.35965671,0.29879491,0.01003284,0.09842315
0.48324162,0.96921401,0.02050641,0.07883733,0.21788061,0.40773986,0.34882458,0.29045519,0.00972653,0.09754610
0.48924462,0.95079590,0.02076222,0.07913759,0.22074735,0.39972951,0.33784876,0.28205795,0.00943999,0.09651643
0.49524762,0.93195687,0.02103783,0.07923708,0.22321555,0.39140617,0.32692748,0.27376789,0.00918400,0.09535976
0.50125063,0.91300368,0.02133922,0.07913124,0.22523768,0.38284603,0.31624699,0.26575080,0.00896840,0.09410104
0.50725363,0.89423543,0.02167156,0.07881763,0.22677327,0.37412476,0.30597953,0.25817282,0.00880178,0.09276457
0.51325663,0.87594547,0.02203909,0.07829661,0.22779188,0.36531877,0.29628280,0.25120094,0.00869125,0.09137418
0.51925963,0.85842599,0.02244511,0.07757216,0.22827611,0.35650751,0.28730052,0.24500442,0.00864226,0.08995369
0.52526263,0.84197425,0.02289191,0.07665252,0.22822453,0.34777643,0.27916403,0.23975703,0.00865850,0.08852733
0.53126563,0.82690000,0.02338078,0.07555072,0.22765428,0.33922029,0.27199463,0.23563979,0.00874177,0.08712030
0.53726863,0.81353318,0.02391208,0.07428498,0.22660322,0.33094655,0.26590642,0.23284394,0.00889201,0.08575931
0.54327164,0.80223118,0.02448518,0.07287878,0.22513135,0.32307845,0.26100930,0.23157375,0.00910737,0.08447300
0.54927464,0.79338477,0.02509859,0.07136072,0.22332149,0.31575747,0.25741196,0.23204897,0.00938426,0.08329224
0.55527764,0.78742222,0.02574992,0.06976408,0.22127914,0.30914502,0.25522449,0.23450653,0.00971757,0.08225032
0.56128064,0.78481103,0.02643600,0.06812606,0.21913133,0.30342293,0.25456044,0.23920123,0.01010080,0.08138284
0.56728364,0.78605671,0.02715282,0.06648677,0.21702463,0.29879290,0.25553809,0.24640521,0.01052638,0.08072750
0.57328664,0.79169856,0.02789569,0.06488798,0.21512228,0.29547454,0.25828087,0.25640605,0.01098589,0.08032361
0.57928964,0.80230225,0.02865915,0.06337173,0.21360048,0.29370218,0.26291667,0.26950326,0.01147037,0.08021145
0.58529265,0.81844910,0.02943712,0.06197878,0.21264407,0.29372039,0.26957611,0.28600320,0.01197063,0.08043149
0.59129565,0.84072256,0.03022283,0.06074708,0.21244155,0.29577840,0.27838973,0.30621236,0.01247751,0.08102340
0.59729865,0.86969175,0.03100896,0.05971024,0.21317977,0.30012345,0.28948406,0.33042914,0.01298222,0.08202510
0.60330165,0.90589293,0.03178762,0.05889621,0.21503832,0.30699338,0.30297676,0.35893411,0.01347659,0.08347166
0.60930465,0.94980903,0.03255047,0.05832605,0.21818384,0.31660856,0.31897085,0.39197922,0.01395326,0.08539430
0.61530765,1.00184807,0.03328872,0.05801308,0.22276439,0.32916348,0.33754828,0.42977590,0.01440593,0.08781934
0.62131066,1.06232113,0.03399329,0.05796230,0.22890409,0.34481825,0.35876312,0.47248273,0.01482947,0.09076734
0.62731366,1.13142057,0.03465487,0.05817013,0.23669815,0.36369025,0.38263438,0.52019288,0.01522000,0.09425222
0.63331666,1.20919935,0.03526406,0.05862453,0.24620842,0.38584629,0.40913918,0.57292189,0.01557495,0.09828064
0.63931966,1.29555233,0.03581147,0.05930554,0.25745967,0.41129543,0.43820613,0.63059633,0.01589299,0.10285143
0.64532266,1.39020045,0.03628795,0.06018605,0.27043676,0.43998299,0.46970975,0.69304378,0.01617401,0.10795524
0.65132566,1.49267860,0.03668468,0.06123297,0.28508272,0.47178582,0.50346591,0.75998490,0.01641892,0.11357434
0.65732866,1.60232805,0.03699341,0.06240850,0.30129795,0.50650920,0.53922892,0.83102803,0.01662955,0.11968258
0.66333167,1.71829430,0.03720660,0.06367177,0.31894060,0.54388569,0.57669054,0.90566681,0.01680841,0.12624553
0.66933467,1.83953084,0.03731768,0.06498036,0.33782821,0.58357594,0.61548109,0.98328140,0.01695845,0.13322079
0.67533767,1.96480943,0.03732120,0.06629204,0.35774067,0.62517190,0.65517305,1.06314364,0.01708290,0.14055848
0.68134067,2.09273709,0.03721304,0.06756633,0.37842433,0.66820228,0.69528720,1.14442629,0.01718496,0.14820187
0.68734367,2.22177988,0.03699058,0.06876596,0.39959754,0.71214039,0.73530133,1.22621648,0.01726765,0.15608819
0.69334667,2.35029313,0.03665287,0.06985821,0.42095708,0.75641424,0.77466140,1.30753337,0.01733357,0.16414961
0.69934967,2.47655759,0.03620073,0.07081592,0.44218574,0.80041875,0.81279488,1.38734944,0.01738481,0.17231435
0.70535268,2.59882057,0.03563682,0.07161827,0.46296049,0.84352971,0.84912603,1.46461525,0.01742277,0.18050787
0.71135568,2.71534085,0.03496571,0.07225126,0.48296126,0.88511920,0.88309244,1.53828663,0.01744815,0.18865431
0.71735868,2.82443591,0.03419385,0.07270781,0.50187976,0.92457181,0.91416229,1.60735367,0.01746088,0.19667781
0.72336168,2.92452971,0.03332946,0.07298770,0.51942821,0.96130127,0.94185166,1.67087027,0.01746018,0.20450408
0.72936468,3.01419917,0.03238245,0.07309700,0.53534751,0.99476677,0.96574105,1.72798326,0.01744461,0.21206178
0.73536768,3.09221750,0.03136414,0.07304747,0.54941460,1.02448828,0.98549042,1.77795975,0.01741219,0.21928403
0.74137069,3.15759232,0.03028711,0.07285554,0.56144849,1.05006036,1.00085198,1.82021158,0.01736048,0.22610969
0.74737369,3.20959692,0.02916481,0.07254130,0.57131500,1.07116369,1.01168000,1.85431566,0.01728682,0.23248451
0.75337669,3.24779312,0.02801123,0.07212722,0.57892961,1.08757391,1.01793717,1.88002921,0.01718840,0.23836213
0.75937969,3.27204443,0.02684058,0.07163695,0.58425863,1.09916736,1.01969708,1.89729908,0.01706248,0.24370476
0.76538269,3.28251884,0.02566683,0.07109401,0.58731835,1.10592336,1.01714247,1.90626447,0.01690654,0.24848358
0.77138569,3.27968085,0.02450336,0.07052059,0.58817244,1.10792296,1.01055944,1.90725282,0.01671840,0.25267888
0.77738869,3.26427289,0.02336257,0.06993650,0.58692752,1.10534421,1.00032753,1.90076874,0.01649637,0.25627975
0.78339170,3.23728688,0.02225557,0.06935819,0.58372739,1.09845416,0.98690618,1.88747643,0.01623931,0.25928358
0.78939470,3.19992704,0.02119183,0.06879799,0.57874591,1.08759801,0.97081813,1.86817608,0.01594671,0.26169518
0.79539770,3.15356555,0.02017901,0.06826361,0.57217920,1.07318576,0.95263031,1.84377516,0.01561874,0.26352573
0.80140070,3.09969291,0.01922273,0.06775781,0.56423736,1.05567722,0.93293325,1.81525583,0.01525622,0.26479144
0.80740370,3.03986532,0.01832654,0.06727837,0.55513613,1.03556587,0.91231966,1.78363978,0.01486061,0.26551217
0.81340670,2.97565119,0.01749190,0.06681825,0.54508909,1.01336237,0.89136331,1.74995190,0.01443399,0.26571004
0.81940970,2.90857910,0.01671825,0.06636603,0.53430050,0.98957844,0.87059901,1.71518436,0.01397895,0.26540798
0.82541271,2.84008954,0.01600315,0.06590652,0.52295924,0.96471178,0.85050458,1.68026270,0.01349857,0.26462855
0.83141571,2.77149210,0.01534257,0.06542156,0.51123413,0.93923258,0.83148544,1.64601513,0.01299628,0.26339283
0.83741871,2.70392998,0.01473109,0.06489096,0.49927061,0.91357207,0.81386262,1.61314650,0.01247583,0.26171963
0.84342171,2.63835287,0.01416228,0.06429355,0.48718898,0.88811350,0.79786437,1.58221779,0.01194122,0.25962506
0.84942471,2.57549904,0.01362906,0.06360828,0.47508410,0.86318573,0.78362188,1.55363199,0.01139656,0.25712226
0.85542771,2.51588697,0.01312404,0.06281528,0.46302646,0.83905945,0.77116892,1.52762682,0.01084612,0.25422162
0.86143072,2.45981639,0.01263993,0.06189696,0.45106441,0.81594596,0.76044552,1.50427429,0.01029422,0.25093116
0.86743372,2.40737806,0.01216982,0.06083899,0.43922732,0.79399835,0.75130513,1.48348711,0.00974525,0.24725730
0.87343672,2.35847153,0.01170757,0.05963107,0.42752941,0.77331475,0.74352513,1.46503133,0.00920361,0.24320569
0.87943972,2.31282946,0.01124801,0.05826771,0.41597398,0.75394333,0.73681979,1.44854454,0.00867381,0.23878234
0.88544272,2.27004729,0.01078716,0.05674867,0.40455767,0.73588862,0.73085529,1.43355864,0.00816041,0.23399469
0.89144572,2.22961639,0.01032240,0.05507924,0.39327467,0.71911884,0.72526598,1.41952602,0.00766807,0.22885272
0.89744872,2.19095936,0.00985253,0.05327039,0.38212054,0.70357368,0.71967108,1.40584804,0.00720164,0.22337004
0.90345173,2.15346564,0.00937780,0.05133856,0.37109548,0.68917237,0.71369128,1.39190430,0.00676612,0.21756477
0.90945473,2.11652615,0.00889982,0.04930538,0.36020703,0.67582158,0.70696439,1.37708172,0.00636677,0.21146028
0.91545773,2.07956549,0.00842154,0.04719714,0.34947211,0.66342292,0.69915958,1.36080194,0.00600912,0.20508569
0.92146073,2.04207060,0.00794704,0.04504412,0.33891825,0.65187986,0.68998964,1.34254627,0.00569898,0.19847607
0.92746373,2.00361503,0.00748139,0.04287978,0.32858434,0.64110380,0.67922094,1.32187702,0.00544251,0.19167250
0.93346673,1.96387811,0.00703043,0.04073983,0.31852068,0.63101929,0.66668074,1.29845470,0.00524617,0.18472168
0.93946973,1.92265858,0.00660058,0.03866132,0.30878850,0.62156820,0.65226184,1.27205055,0.00511671,0.17767541
0.94547274,1.87988257,0.00619858,0.03668157,0.29945915,0.61271282,0.63592445,1.24255404,0.00506117,0.17058978
0.95147574,1.83560582,0.00583129,0.03483719,0.29061281,0.60443780,0.61769547,1.20997553,0.00508679,0.16352412
0.95747874,1.79001057,0.00550550,0.03316311,0.28233708,0.59675100,0.59766538,1.17444405,0.00520092,0.15653979
0.96348174,1.74339728,0.00522774,0.03169163,0.27472520,0.58968310,0.57598299,1.13620066,0.00541093,0.14969880
0.96948474,1.69617187,0.00500407,0.03045159,0.26787420,0.58328609,0.55284846,1.09558799,0.00572404,0.14306234
0.97548774,1.64882920,0.00483999,0.02946756,0.26188280,0.57763066,0.52850508,1.05303642,0.00614713,0.13668928
0.98149075,1.60193336,0.00474029,0.02875925,0.25684929,0.57280247,0.50323006,1.00904793,0.00668661,0.13063455
0.98749375,1.55609577,0.00470897,0.02834092,0.25286916,0.56889755,0.47732499,0.96417809,0.00734811,0.12494771
0.99349675,1.51195195,0.00474912,0.02822101,0.25003261,0.56601685,0.45110620,0.91901731,0.00813631,0.11967152
0.99949975,1.47013789,0.00486292,0.02840185,0.24842206,0.56426021,0.42489567,0.87417192,0.00905461,0.11484066
1.00550275,1.43126681,0.00505156,0.02887954,0.24810941,0.56371994,0.39901251,0.83024592,0.01010493,0.11048069
1.01150575,1.39590741,0.00531524,0.02964401,0.24915344,0.56447440,0.37376562,0.78782408,0.01128741,0.10660725
1.01750875,1.36456430,0.00565314,0.03067916,0.25159705,0.56658171,0.34944751,0.74745689,0.01260018,0.10322556
1.02351176,1.33766133,0.00606344,0.03196322,0.25546483,0.57007408,0.32632962,0.70964779,0.01403912,0.10033020
1.02951476,1.31552865,0.00654335,0.03346924,0.26076070,0.57495305,0.30465899,0.67484312,0.01559774,0.09790532
1.03551776,1.29839370,0.00708912,0.03516572,0.26746598,0.58118586,0.28465654,0.64342482,0.01726699,0.09592519
1.04152076,1.28637672,0.00769612,0.03701740,0.27553792,0.58870337,0.26651664,0.61570602,0.01903527,0.09435508
1.04752376,1.27949078,0.00835887,0.03898615,0.28490882,0.59739958,0.25040796,0.59192947,0.02088842,0.09315254
1.05352676,1.27764629,0.00907120,0.04103199,0.29548588,0.60713297,0.23647543,0.57226857,0.02280986,0.09226896
1.05952976,1.28065972,0.00982628,0.04311415,0.30715180,0.61772971,0.22484292,0.55683078,0.02478079,0.09165138
1.06553277,1.28826611,0.01061680,0.04519218,0.31976625,0.62898859,0.21561656,0.54566294,0.02678049,0.09124453
1.07153577,1.30013471,0.01143511,0.04722713,0.33316821,0.64068753,0.20888826,0.53875826,0.02878676,0.09099292
1.07753877,1.31588696,0.01227339,0.04918261,0.34717914,0.65259155,0.20473919,0.53606431,0.03077640,0.09084299
1.08354177,1.33511586,0.01312384,0.05102582,0.36160685,0.66446158,0.20324295,0.53749161,0.03272576,0.09074518
1.08954477,1.35740584,0.01397888,0.05272845,0.37625014,0.67606396,0.20446810,0.54292240,0.03461141,0.09065581
1.09554777,1.38235199,0.01483132,0.05426748,0.39090385,0.68718005,0.20847997,0.55221894,0.03641078,0.09053874
1.10155078,1.40957785,0.01567462,0.05562568,0.40536418,0.69761542,0.21534132,0.56523109,0.03810286,0.09036670
1.10755378,1.43875066,0.01650301,0.05679204,0.41943421,0.70720832,0.22511211,0.58180271,0.03966887,0.09012218
1.11355678,1.46959348,0.01731170,0.05776183,0.43292921,0.71583680,0.23784796,0.60177665,0.04109285,0.08979798
1.11955978,1.50189348,0.01809701,0.05853651,0.44568159,0.72342426,0.25359761,0.62499812,0.04236226,0.08939725
1.12556278,1.53550619,0.01885644,0.05912340,0.45754529,0.72994307,0.27239940,0.65131629,0.04346837,0.08893310
1.13156578,1.57035532,0.01958871,0.05953511,0.46839943,0.73541608,0.29427694,0.68058439,0.04440660,0.08842781
1.13756878,1.60642863,0.02029377,0.05978878,0.47815100,0.73991590,0.31923432,0.71265806,0.04517669,0.08791169
1.14357179,1.64376992,0.02097271,0.05990522,0.48673654,0.74356213,0.34725103,0.74739263,0.04578267,0.08742161
