energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.06303152,8.07577874,0.04589034,0.22708806,0.98678102,3.13670790,3.37600581,3.53503751,1.14101022,0.00000000
-0.05702851,7.98212814,0.04633922,0.22905618,0.96672713,3.03693171,3.36373175,3.56867530,1.11605148,0.00000000
-0.05102551,7.88816777,0.04667532,0.23052967,0.94641179,2.93511638,3.34641066,3.60666203,1.09331105,0.00000000
-0.04502251,7.79515919,0.04689597,0.23146800,0.92608154,2.83187045,3.32485179,3.64933142,1.07309775,0.00000000
-0.03901951,7.70446562,0.04700217,0.23184055,0.90598957,2.72789278,3.29996025,3.69696383,1.05569896,0.00000000
-0.03301651,7.61751601,0.04699852,0.23162722,0.88638906,2.62395617,3.27271034,3.74977827,1.04137287,0.00000000
-0.02701351,7.53576027,0.04689306,0.23081865,0.86752569,2.52088622,3.24411468,3.80792299,1.03034027,0.00000000
-0.02101051,7.46061735,0.04669692,0.22941589,0.84962988,2.41953640,3.21519040,3.87146511,1.02277613,0.00000000
-0.01500750,7.39341809,0.04642376,0.22742981,0.83290888,2.32076031,3.18692366,3.94037951,1.01880117,0.00000000
-0.00900450,7.33534553,0.04608920,0.22488003,0.81753917,2.22538232,3.16023421,4.01453757,1.01847392,0.00000000
-0.00300150,7.28737560,0.04571005,0.22179371,0.80365941,2.13416806,3.13594131,4.09369639,1.02178346,0.00000000
0.00300150,7.25022116,0.04530353,0.21820403,0.79136443,2.04779624,3.11473273,4.17748915,1.02864343,0.00000000
0.00900450,7.22428241,0.04488644,0.21414864,0.78070038,1.96683297,3.09713813,4.26541740,1.03888751,0.00000000
0.01500750,7.20960648,0.04447438,0.20966814,0.77166150,1.89171006,3.08350795,4.35684585,1.05226692,0.00000000
0.02101051,7.20585851,0.04408099,0.20480457,0.76418856,1.82270827,3.07399888,4.45100033,1.06845009,0.00000000
0.02701351,7.21230613,0.04371731,0.19960014,0.75816918,1.75994627,3.06856648,4.54696954,1.08702484,0.00000000
0.03301651,7.22781859,0.04339127,0.19409613,0.75344007,1.70337598,3.06696517,4.64371072,1.10750311,0.00000000
0.03901951,7.25088113,0.04310734,0.18833215,0.74979102,1.65278442,3.06875573,4.74005968,1.12932847,0.00000000
0.04502251,7.27962443,0.04286630,0.18234552,0.74697075,1.60780200,3.07331986,4.83474515,1.15188609,0.00000000
0.05102551,7.31186843,0.04266528,0.17617114,0.74469424,1.56791686,3.07988125,4.92640725,1.17451523,0.00000000
0.05702851,7.34517890,0.04249789,0.16984144,0.74265134,1.53249469,3.08753226,5.01361992,1.19652378,0.00000000
0.06303152,7.37693500,0.04235457,0.16338667,0.74051635,1.50080294,3.09526513,5.09491676,1.21720462,0.00000000
0.06903452,7.40440509,0.04222312,0.15683532,0.73795828,1.47203859,3.10200662,5.16881962,1.23585319,0.00000000
0.07503752,7.42482835,0.04208926,0.15021467,0.73465132,1.44535813,3.10665474,5.23386937,1.25178581,0.00000000
0.08104052,7.43549887,0.04193740,0.14355143,0.73028528,1.41990853,3.10811628,5.28865792,1.26435821,0.00000000
0.08704352,7.43384956,0.04175146,0.13687236,0.72457552,1.39485797,3.10534395,5.33186063,1.27298346,0.00000000
0.09304652,7.41753265,0.04151561,0.13020494,0.71727221,1.36942513,3.09737197,5.36226833,1.27714897,0.00000000
0.09904952,7.38449424,0.04121522,0.12357790,0.70816840,1.34290594,3.08334905,5.37881796,1.27643168,0.00000000
0.10505253,7.33304047,0.04083756,0.11702174,0.69710691,1.31469683,3.06256791,5.38062107,1.27051110,0.00000000
0.11105553,7.26189325,0.04037259,0.11056908,0.68398563,1.28431384,3.03449067,5.36698945,1.25917974,0.00000000
0.11705853,7.17023410,0.03981361,0.10425502,0.66876131,1.25140696,2.99876954,5.33745713,1.24235035,0.00000000
0.12306153,7.05773504,0.03915777,0.09811732,0.65145152,1.21576941,2.95526259,5.29179839,1.22005998,0.00000000
0.12906453,6.92457604,0.03840651,0.09219655,0.63213501,1.17734182,2.90404430,5.23004115,1.19247051,0.00000000
0.13506753,6.77144899,0.03756582,0.08653618,0.61095036,1.13621147,2.84541101,5.15247558,1.15986582,0.00000000
0.14107054,6.59954860,0.03664638,0.08118261,0.58809312,1.09260681,2.77988130,5.05965777,1.12264554,0.00000000
0.14707354,6.41055116,0.03566356,0.07618520,0.56381146,1.04688777,2.70819156,4.95240821,1.08131572,0.00000000
0.15307654,6.20658202,0.03463722,0.07159620,0.53840060,0.99953258,2.63128707,4.83180533,1.03647685,0.00000000
0.15907954,5.99017346,0.03359146,0.06747067,0.51219626,0.95112155,2.55030881,4.69917408,0.98880947,0.00000000
0.16508254,5.76421405,0.03255419,0.06386641,0.48556725,0.90231882,2.46657650,4.55606964,0.93905803,0.00000000
0.17108554,5.53189142,0.03155654,0.06084367,0.45890743,0.85385255,2.38156806,4.40425668,0.88801358,0.00000000
0.17708854,5.29662952,0.03063227,0.05846488,0.43262746,0.80649438,2.29689604,4.24568422,0.83649568,0.00000000
0.18309155,5.06202215,0.02981700,0.05679414,0.40714619,0.76103874,2.21428103,4.08245653,0.78533430,0.00000000
0.18909455,4.83176381,0.02914739,0.05589660,0.38288233,0.71828263,2.13552270,3.91680026,0.73535206,0.00000000
0.19509755,4.60957914,0.02866023,0.05583749,0.36024612,0.67900619,2.06246846,3.75102831,0.68734736,0.00000000
0.20110055,4.39915200,0.02839153,0.05668103,0.33963151,0.64395448,1.99698016,3.58750075,0.64207875,0.00000000
0.20710355,4.20405500,0.02837556,0.05848896,0.32140869,0.61382073,1.94089915,3.42858332,0.60025089,0.00000000
0.21310655,4.02768042,0.02864383,0.06131880,0.30591723,0.58923118,1.89600995,3.27660413,0.56250224,0.00000000
0.21910955,3.87317327,0.02922411,0.06522187,0.29345979,0.57073163,1.86400305,3.13380920,0.52939465,0.00000000
0.22511256,3.74336733,0.03013951,0.07024101,0.28429648,0.55877569,1.84643717,3.00231761,0.50140496,0.00000000
0.23111556,3.64072507,0.03140757,0.07640817,0.27863990,0.55371486,1.84470178,2.88407723,0.47891853,0.00000000
0.23711856,3.56728233,0.03303941,0.08374180,0.27665091,0.55579036,1.85998034,2.78082202,0.46222463,0.00000000
0.24312156,3.52459902,0.03503903,0.09224439,0.27843509,0.56512676,1.89321522,2.69403188,0.45151377,0.00000000
0.24912456,3.51371686,0.03740268,0.10189992,0.28404004,0.58172752,1.94507516,2.62489650,0.44687664,0.00000000
0.25512756,3.53512562,0.04011850,0.11267173,0.29345356,0.60547248,2.01592620,2.57428408,0.44830479,0.00000000
0.26113057,3.58873903,0.04316619,0.12450065,0.30660261,0.63611738,2.10580715,2.54271633,0.45569281,0.00000000
0.26713357,3.67388185,0.04651701,0.13730370,0.32335343,0.67329570,2.21441065,2.53035066,0.46884197,0.00000000
0.27313657,3.78928908,0.05013394,0.15097345,0.34351258,0.71652275,2.34107072,2.53697073,0.48746532,0.00000000
0.27913957,3.93311844,0.05397216,0.16537806,0.36682919,0.76520232,2.48475792,2.56198580,0.51119410,0.00000000
0.28514257,4.10297676,0.05797965,0.18036228,0.39299840,0.81863580,2.64408253,2.60443972,0.53958548,0.00000000
0.29114557,4.29596035,0.06209815,0.19574918,0.42166595,0.87603394,2.81730672,2.66302939,0.57213140,0.00000000
0.29714857,4.50870939,0.06626427,0.21134294,0.45243401,0.93653102,3.00236566,2.73613290,0.60826865,0.00000000
0.30315158,4.73747521,0.07041088,0.22693234,0.48486817,0.99920133,3.19689778,2.82184648,0.64738977,0.00000000
0.30915458,4.97819939,0.07446857,0.24229515,0.51850537,1.06307764,3.39828388,2.91802960,0.68885478,0.00000000
0.31515758,5.22660247,0.07836731,0.25720309,0.55286275,1.12717121,3.60369431,3.02235694,0.73200341,0.00000000
0.32116058,5.47827993,0.08203821,0.27142734,0.58744710,1.19049276,3.81014342,3.13237559,0.77616755,0.00000000
0.32716358,5.72880258,0.08541516,0.28474426,0.62176470,1.25207391,4.01454984,3.24556585,0.82068357,0.00000000
0.33316658,5.97381800,0.08843662,0.29694129,0.65533114,1.31098824,4.21380118,3.35940341,0.86490426,0.00000000
0.33916958,6.20914963,0.09104712,0.30782257,0.68768100,1.36637131,4.40482114,3.47142107,0.90820986,0.00000000
0.34517259,6.43089033,0.09319875,0.31721431,0.71837680,1.41743897,4.58463723,3.57926777,0.95001803,0.00000000
0.35117559,6.63548680,0.09485231,0.32496939,0.74701721,1.46350312,4.75044699,3.68076293,0.98979233,0.00000000
0.35717859,6.81981224,0.09597829,0.33097134,0.77324392,1.50398462,4.89968052,3.77394435,1.02704900,0.00000000
0.36318159,6.98122470,0.09655753,0.33513721,0.79674724,1.53842258,5.03005742,3.85710812,1.06136189,0.00000000
0.36918459,7.11760933,0.09658150,0.33741951,0.81727011,1.56648000,5.13963628,3.92883928,1.09236547,0.00000000
0.37518759,7.22740340,0.09605237,0.33780691,0.83461045,1.58794540,5.22685499,3.98803253,1.11975600,0.00000000
0.38119060,7.30960393,0.09498268,0.33632385,0.84862193,1.60273074,5.29056078,4.03390260,1.14329091,0.00000000
0.38719360,7.36375818,0.09339473,0.33302908,0.85921314,1.61086563,5.33002884,4.06598432,1.16278667,0.00000000
0.39319660,7.38993846,0.09131970,0.32801317,0.86634538,1.61248837,5.34496925,4.08412308,1.17811551,0.00000000
0.39919960,7.38870305,0.08879659,0.32139512,0.87002929,1.60783437,5.33552203,4.08845650,1.18920127,0.00000000
0.40520260,7.36104575,0.08587087,0.31331828,0.87032051,1.59722251,5.30224087,4.07938860,1.19601474,0.00000000
0.41120560,7.30833698,0.08259315,0.30394583,0.86731478,1.58104031,5.24606639,4.05755823,1.19856907,0.00000000
0.41720860,7.23225961,0.07901766,0.29345587,0.86114266,1.55972850,5.16829013,4.02380332,1.19691534,0.00000000
0.42321161,7.13474272,0.07520082,0.28203645,0.85196429,1.53376586,5.07051118,3.97912294,1.19113878,0.00000000
0.42921461,7.01789653,0.07119972,0.26988073,0.83996432,1.50365500,4.95458712,3.92463895,1.18135584,0.00000000
0.43521761,6.88395122,0.06707084,0.25718247,0.82534737,1.46990957,4.82258155,3.86155906,1.16771209,0.00000000
0.44122061,6.73520219,0.06286882,0.24413187,0.80833410,1.43304351,4.67671029,3.79114272,1.15038115,0.00000000
0.44722361,6.57396360,0.05864536,0.23091214,0.78915806,1.39356257,4.51928841,3.71467109,1.12956450,0.00000000
0.45322661,6.40253142,0.05444837,0.21769666,0.76806323,1.35195833,4.35268014,3.63342208,1.10549196,0.00000000
0.45922961,6.22315649,0.05032127,0.20464692,0.74530243,1.30870462,4.17925315,3.54865078,1.07842262,0.00000000
0.46523262,6.03802760,0.04630253,0.19191115,0.72113635,1.26425638,4.00133875,3.46157549,1.04864601,0.00000000
0.47123562,5.84926353,0.04242535,0.17962371,0.69583305,1.21905045,3.82119879,3.37336898,1.01648299,0.00000000
0.47723862,5.65891295,0.03871760,0.16790514,0.66966794,1.17350809,3.64099976,3.28515437,0.98228620,0.00000000
0.48324162,5.46896006,0.03520184,0.15686269,0.64292380,1.12803861,3.46279402,3.19800458,0.94643969,0.00000000
0.48924462,5.28133396,0.03189551,0.14659141,0.61589077,1.08304366,3.28850765,3.11294436,0.90935746,0.00000000
0.49524762,5.09791937,0.02881133,0.13717540,0.58886610,1.03892151,3.11993406,3.03095336,0.87148072,0.00000000
0.50125063,4.92056621,0.02595758,0.12868933,0.56215334,0.99607093,2.95873205,2.95296928,0.83327377,0.00000000
0.50725363,4.75109600,0.02333869,0.12119990,0.53606103,0.95489399,2.80642696,2.87988956,0.79521845,0.00000000
0.51325663,4.59130304,0.02095565,0.11476719,0.51090045,0.91579746,2.66441316,2.81257087,0.75780723,0.00000000
0.51925963,4.44294903,0.01880655,0.10944570,0.48698274,0.87919250,2.53395658,2.75182546,0.72153503,0.00000000
0.52526263,4.30774999,0.01688707,0.10528508,0.46461493,0.84549226,2.41619556,2.69841401,0.68689009,0.00000000
0.53126563,4.18735541,0.01519093,0.10233032,0.44409536,0.81510752,2.31213912,2.65303493,0.65434413,0.00000000
0.53726863,4.08331970,0.01371030,0.10062148,0.42570818,0.78844023,2.22266169,2.61631031,0.62434196,0.00000000
0.54327164,3.99706698,0.01243619,0.10019284,0.40971734,0.76587518,2.14849394,2.58876930,0.59729129,0.00000000
0.54927464,3.92985057,0.01135867,0.10107158,0.39636012,0.74777006,2.09020976,2.57082974,0.57355264,0.00000000
0.55527764,3.88270929,0.01046720,0.10327592,0.38584052,0.73444441,2.04820999,2.56277932,0.55343010,0.00000000
0.56128064,3.85642274,0.00975071,0.10681298,0.37832267,0.72616768,2.02270371,2.56475759,0.53716310,0.00000000
0.56728364,3.85146830,0.00919778,0.11167632,0.37392472,0.72314730,2.01368864,2.57674022,0.52491959,0.00000000
0.57328664,3.86798232,0.00879670,0.11784338,0.37271328,0.72551699,2.02093212,2.59852699,0.51679088,0.00000000
0.57928964,3.90572832,0.00853550,0.12527302,0.37469894,0.73332621,2.04395451,2.62973456,0.51278842,0.00000000
0.58529265,3.96407447,0.00840197,0.13390322,0.37983308,0.74653114,2.08201692,2.66979531,0.51284265,0.00000000
0.59129565,4.04198242,0.00838366,0.14364934,0.38800611,0.76498784,2.13411503,2.71796275,0.51680417,0.00000000
0.59729865,4.13800911,0.00846791,0.15440278,0.39904757,0.78844811,2.19898046,2.77332395,0.52444707,0.00000000
0.60330165,4.25032253,0.00864186,0.16603058,0.41272807,0.81655832,2.27509100,2.83481902,0.53547464,0.00000000
0.60930465,4.37673171,0.00889245,0.17837575,0.42876324,0.84886161,2.36069037,2.90126711,0.54952724,0.00000000
0.61530765,4.51473072,0.00920655,0.19125861,0.44681962,0.88480363,2.45381778,2.97139804,0.56619210,0.00000000
0.62131066,4.66155549,0.00957099,0.20447911,0.46652251,0.92374176,2.55234685,3.04388854,0.58501505,0.00000000
0.62731366,4.81425179,0.00997273,0.21782019,0.48746543,0.96495763,2.65403300,3.11740133,0.60551354,0.00000000
0.63331666,4.96975197,0.01039897,0.23105200,0.50922108,1.00767289,2.75656783,3.19062544,0.62719088,0.00000000
0.63931966,5.12495755,0.01083735,0.24393697,0.53135326,1.05106745,2.85763831,3.26231577,0.64955099,0.00000000
0.64532266,5.27682453,0.01127612,0.25623552,0.55342949,1.09429990,2.95498865,3.33132997,0.67211338,0.00000000
0.65132566,5.42244772,0.01170437,0.26771227,0.57503367,1.13652926,3.04648187,3.39666073,0.69442775,0.00000000
0.65732866,5.55914073,0.01211214,0.27814236,0.59577840,1.17693743,3.13015865,3.45746177,0.71608762,0.00000000
0.66333167,5.68450812,0.01249069,0.28731782,0.61531632,1.21475133,3.20429042,3.51306615,0.73674271,0.00000000
0.66933467,5.79650669,0.01283258,0.29505361,0.63335010,1.24926412,3.26742445,3.56299584,0.75610928,0.00000000
0.67533767,5.89349322,0.01313184,0.30119304,0.64964048,1.27985450,3.31841876,3.60696199,0.77397838,0.00000000
0.68134067,5.97425687,0.01338399,0.30561247,0.66401219,1.30600354,3.35646522,3.64485585,0.79022135,0.00000000
0.68734367,6.03803506,0.01358612,0.30822492,0.67635733,1.32730825,3.38109988,3.67673084,0.80479264,0.00000000
0.69334667,6.08451249,0.01373686,0.30898256,0.68663620,1.34349151,3.39220039,3.70277683,0.81772963,0.00000000
0.69934967,6.11380383,0.01383630,0.30787789,0.69487547,1.35440795,3.38997067,3.72328808,0.82914955,0.00000000
0.70535268,6.12642164,0.01388590,0.30494369,0.70116394,1.36004578,3.37491408,3.73862692,0.83924370,0.00000000
0.71135568,6.12323148,0.01388834,0.30025152,0.70564606,1.36052433,3.34779683,3.74918524,0.84826901,0.00000000
0.71735868,6.10539700,0.01384736,0.29390916,0.70851350,1.35608780,3.30960349,3.75534634,0.85653748,0.00000000
0.72336168,6.07431820,0.01376755,0.28605681,0.70999540,1.34709535,3.26148753,3.75744953,0.86440377,0.00000000
0.72936468,6.03156622,0.01365415,0.27686243,0.71034759,1.33400810,3.20471915,3.75575974,0.87225143,0.00000000
0.73536768,5.97881789,0.01351283,0.26651639,0.70984135,1.31737361,3.14063337,3.75044420,0.88047827,0.00000000
0.74137069,5.91779327,0.01334955,0.25522554,0.70875224,1.29780840,3.07058073,3.74155764,0.88948133,0.00000000
0.74737369,5.85019876,0.01317029,0.24320711,0.70734944,1.27597928,2.99588285,3.72903707,0.89964183,0.00000000
0.75337669,5.77767792,0.01298098,0.23068257,0.70588597,1.25258399,2.91779455,3.71270647,0.91131073,0.00000000
0.75937969,5.70177136,0.01278730,0.21787170,0.70459009,1.22833178,2.83747376,3.69229108,0.92479505,0.00000000
0.76538269,5.62388633,0.01259458,0.20498703,0.70365821,1.20392445,2.75595980,3.66744020,0.94034539,0.00000000
0.77138569,5.54527593,0.01240775,0.19222885,0.70324925,1.18003833,2.67416017,3.63775709,0.95814493,0.00000000
0.77738869,5.46702728,0.01223122,0.17978098,0.70348078,1.15730744,2.59284527,3.60283382,0.97830017,0.00000000
0.78339170,5.39005723,0.01206889,0.16780717,0.70442656,1.13630817,2.51265016,3.56228866,1.00083347,0.00000000
0.78939470,5.31511416,0.01192404,0.15644845,0.70611573,1.11754571,2.43408206,3.51580335,1.02567776,0.00000000
0.79539770,5.24278396,0.01179938,0.14582125,0.70853328,1.10144233,2.35753208,3.46315788,1.05267343,0.00000000
0.80140070,5.17349845,0.01169696,0.13601628,0.71162179,1.08832767,2.28328962,3.40426023,1.08156763,0.00000000
0.80740370,5.10754460,0.01161818,0.12709826,0.71528420,1.07843107,2.21155781,3.33916902,1.11201606,0.00000000
0.81340670,5.04507341,0.01156375,0.11910629,0.71938755,1.07187622,2.14246874,3.26810776,1.14358737,0.00000000
0.81940970,4.98610747,0.01153366,0.11205485,0.72376740,1.06867802,2.07609724,3.19146955,1.17577024,0.00000000
0.82541271,4.93054704,0.01152717,0.10593529,0.72823304,1.06874197,2.01247249,3.10981206,1.20798317,0.00000000
0.83141571,4.87817468,0.01154276,0.10071784,0.73257312,1.07186610,1.95158692,3.02384325,1.23958687,0.00000000
0.83741871,4.82865913,0.01157813,0.09635390,0.73656182,1.07774552,1.89340238,2.93439869,1.26989923,0.00000000
0.84342171,4.78155927,0.01163023,0.09277866,0.73996538,1.08597979,1.83785376,2.84241211,1.29821243,0.00000000
0.84942471,4.73632934,0.01169525,0.08991392,0.74254886,1.09608298,1.78485053,2.74888107,1.32381199,0.00000000
0.85542771,4.69232652,0.01176867,0.08767098,0.74408310,1.10749634,1.73427677,2.65482997,1.34599714,0.00000000
0.86143072,4.64882204,0.01184537,0.08595367,0.74435158,1.11960357,1.68599061,2.56127270,1.36410197,0.00000000
0.86743372,4.60501640,0.01191971,0.08466137,0.74315726,1.13174810,1.63982368,2.46917703,1.37751660,0.00000000
0.87343672,4.56005943,0.01198569,0.08369197,0.74032895,1.14325223,1.59558134,2.37943298,1.38570761,0.00000000
0.87943972,4.51307499,0.01203709,0.08294467,0.73572723,1.15343742,1.55304416,2.29282661,1.38823694,0.00000000
0.88544272,4.46319001,0.01206771,0.08232273,0.72924954,1.16164507,1.51197121,2.21002072,1.38477845,0.00000000
0.89144572,4.40956690,0.01207152,0.08173589,0.72083441,1.16725720,1.47210502,2.13154309,1.37513143,0.00000000
0.89744872,4.35143826,0.01204289,0.08110259,0.71046455,1.16971611,1.43317851,2.05778262,1.35923042,0.00000000
0.90345173,4.28814216,0.01197682,0.08035184,0.69816867,1.16854235,1.39492332,1.98899316,1.33715095,0.00000000
0.90945473,4.21915648,0.01186910,0.07942472,0.68402210,1.16335026,1.35707941,1.92530432,1.30911092,0.00000000
0.91545773,4.14413050,0.01171648,0.07827555,0.66814599,1.15386045,1.31940515,1.86673835,1.27546754,0.00000000
0.92146073,4.06291213,0.01151682,0.07687254,0.65070535,1.13990872,1.28168748,1.81323167,1.23671005,0.00000000
0.92746373,3.97556937,0.01126918,0.07519812,0.63190581,1.12145118,1.24375146,1.76465948,1.19344854,0.00000000
0.93346673,3.88240485,0.01097383,0.07324878,0.61198955,1.09856523,1.20546860,1.72086201,1.14639956,0.00000000
0.93946973,3.78396269,0.01063229,0.07103453,0.59123035,1.07144668,1.16676357,1.68167056,1.09636903,0.00000000
0.94547274,3.68102730,0.01024726,0.06857801,0.56992816,1.04040304,1.12761874,1.64693193,1.04423353,0.00000000
0.95147574,3.57461415,0.00982252,0.06591322,0.54840332,1.00584357,1.08807651,1.61652979,0.99092053,0.00000000
0.95747874,3.46595280,0.00936280,0.06308408,0.52699081,0.96826643,1.04823915,1.59040166,0.93738863,0.00000000
0.96348174,3.35646297,0.00887362,0.06014274,0.50603455,0.92824376,1.00826621,1.56855088,0.88460849,0.00000000
0.96948474,3.24772454,0.00836107,0.05714775,0.48588204,0.88640529,0.96836978,1.55105257,0.83354507,0.00000000
0.97548774,3.14144257,0.00783163,0.05416227,0.46687942,0.84342123,0.92880767,1.53805352,0.78514173,0.00000000
0.98149075,3.03940856,0.00729195,0.05125224,0.44936697,0.79998521,0.88987497,1.52976590,0.74030659,0.00000000
0.98749375,2.94345925,0.00674865,0.04848468,0.43367507,0.75679780,0.85189445,1.52645508,0.69990102,0.00000000
0.99349675,2.85543419,0.00620813,0.04592613,0.42012052,0.71455128,0.81520602,1.52842222,0.66473059,0.00000000
0.99949975,2.77713325,0.00567639,0.04364134,0.40900317,0.67391596,0.78015593,1.53598249,0.63553789,0.00000000
1.00550275,2.71027522,0.00515892,0.04169211,0.40060272,0.63552855,0.74708597,1.54944013,0.61299719,0.00000000
1.01150575,2.65645856,0.00466057,0.04013649,0.39517552,0.59998256,0.71632309,1.56906145,0.59771024,0.00000000
1.01750875,2.61712516,0.00418549,0.03902815,0.39295125,0.56782087,0.68816981,1.59504750,0.59020284,0.00000000
1.02351176,2.59352793,0.00373707,0.03841606,0.39412936,0.53953039,0.66289575,1.62750774,0.59092175,0.00000000
1.02951476,2.58670297,0.00331795,0.03834435,0.39887527,0.51553874,0.64073038,1.66643628,0.60023131,0.00000000
1.03551776,2.59744678,0.00293003,0.03885238,0.40731610,0.49621245,0.62185734,1.71169216,0.61840951,0.00000000
1.04152076,2.62629907,0.00257454,0.03997493,0.41953622,0.48185669,0.60641029,1.76298489,0.64564334,0.00000000
1.04752376,2.67353137,0.00225207,0.04174252,0.43557248,0.47271602,0.59447049,1.81986628,0.68202310,0.00000000
1.05352676,2.73914167,0.00196264,0.04418173,0.45540943,0.46897584,0.58606597,1.88172940,0.72753599,0.00000000
1.05952976,2.82285501,0.00170587,0.04731548,0.47897456,0.47076431,0.58117234,1.94781485,0.78205907,0.00000000
1.06553277,2.92412983,0.00148095,0.05116327,0.50613405,0.47815435,0.57971514,2.01722451,0.84535195,0.00000000
1.07153577,3.04216975,0.00128684,0.05574126,0.53668902,0.49116560,0.58157348,2.08894222,0.91704987,0.00000000
1.07753877,3.17594026,0.00112230,0.06106220,0.57037287,0.50976595,0.58658491,2.16186061,0.99665763,0.00000000
1.08354177,3.32418954,0.00098598,0.06713509,0.60684986,0.53387280,0.59455128,2.23481286,1.08354527,0.00000000
1.08954477,3.48547269,0.00087649,0.07396470,0.64571521,0.56335369,0.60524527,2.30660798,1.17694591,0.00000000
1.09554777,3.65817858,0.00079247,0.08155079,0.68649718,0.59802654,0.61841749,2.37606787,1.27595684,0.00000000
1.10155078,3.84055815,0.00073261,0.08988714,0.72866109,0.63765948,0.63380379,2.44206433,1.37954405,0.00000000
1.10755378,4.03075365,0.00069568,0.09896035,0.77161564,0.68197042,0.65113259,2.50355436,1.48655098,0.00000000
1.11355678,4.22682773,0.00068058,0.10874857,0.81472148,0.73062654,0.67013209,2.55961181,1.59571166,0.00000000
1.11955978,4.42679196,0.00068630,0.11922010,0.85730203,0.78324406,0.69053701,2.60945419,1.70566842,0.00000000
1.12556278,4.62863421,0.00071194,0.13033203,0.89865641,0.83938844,0.71209487,2.65246321,1.81499401,0.00000000
1.13156578,4.83034465,0.00075668,0.14202901,0.93807419,0.89857538,0.73457166,2.68819847,1.92221773,0.00000000
1.13756878,5.02994030,0.00081976,0.15424221,0.97485160,0.96027295,0.75775671,2.71640378,2.02585521,0.00000000
1.14357179,5.22548833,0.00090045,0.16688864,1.00830886,1.02390512,0.78146691,2.73700618,2.12444073,0.00000000
1.14957479,5.41512831,0.00099801,0.17987091,1.03780775,1.08885693,0.80555015,2.75010820,2.21656130,0.00000000
1.15557779,5.59709382,0.00111166,0.19307754,1.06276925,1.15448158,0.82988792,2.75597416,2.30089137,0.00000000
1.16158079,5.76973388,0.00124056,0.20638387,1.08269014,1.22010936,0.85439736,2.75501153,2.37622680,0.00000000
1.16758379,5.93153447,0.00138375,0.21965367,1.09715822,1.28505867,0.87903242,2.74774886,2.44151703,0.00000000
1.17358679,6.08114043,0.00154017,0.23274139,1.10586537,1.34864883,0.90378442,2.73481158,2.49589397,0.00000000
1.17958979,6.21737784,0.00170859,0.24549518,1.10861784,1.41021447,0.92868192,2.71689706,2.53869677,0.00000000
1.18559280,6.33927645,0.00188765,0.25776038,1.10534342,1.46912119,0.95378980,2.69475041,2.56949117,0.00000000
1.19159580,6.44609191,0.00207586,0.26938364,1.09609496,1.52478187,0.97920763,2.66914191,2.58808289,0.00000000
1.19759880,6.53732686,0.00227159,0.28021731,1.08105017,1.57667307,1.00506710,2.64084719,2.59452428,0.00000000
1.20360180,6.61274984,0.00247310,0.29012408,1.06050756,1.62435081,1.03152861,2.61063048,2.58911409,0.00000000
1.20960480,6.67241067,0.00267858,0.29898146,1.03487867,1.66746489,1.05877678,2.57923140,2.57239026,0.00000000
1.21560780,6.71665108,0.00288620,0.30668616,1.00467689,1.70577095,1.08701485,2.54735507,2.54511590,0.00000000
1.22161081,6.74610887,0.00309413,0.31315785,0.97050319,1.73913965,1.11645793,2.51566541,2.50825917,0.00000000
1.22761381,6.76171447,0.00330062,0.31834227,0.93302958,1.76756205,1.14732516,2.48478086,2.46296748,0.00000000
1.23361681,6.76467856,0.00350404,0.32221339,0.89298058,1.79115083,1.17983066,2.45527217,2.41053724,0.00000000
1.23961981,6.75647018,0.00370295,0.32477458,0.85111381,1.81013690,1.21417360,2.42766126,2.35237995,0.00000000
1.24562281,6.73878470,0.00389613,0.32605854,0.80820021,1.82486117,1.25052754,2.40242064,2.28998596,0.00000000
1.25162581,6.71350209,0.00408263,0.32612605,0.76500464,1.83576171,1.28902930,2.37997261,2.22488696,0.00000000
1.25762881,6.68263613,0.00426183,0.32506353,0.72226774,1.84335641,1.32976781,2.36068796,2.15861849,0.00000000
1.26363182,6.64827583,0.00443343,0.32297948,0.68068940,1.84822199,1.37277340,2.34488369,2.09268349,0.00000000
1.26963482,6.61252120,0.00459753,0.32000003,0.64091444,1.85096994,1.41800807,2.33281972,2.02851802,0.00000000
1.27563782,6.57741552,0.00475454,0.31626362,0.60352096,1.85222057,1.46535723,2.32469475,1.96745992,0.00000000
1.28164082,6.54487701,0.00490528,0.31191535,0.56901134,1.85257629,1.51462345,2.32064148,1.91072128,0.00000000
1.28764382,6.51663277,0.00505088,0.30710101,0.53780621,1.85259534,1.56552277,2.32072166,1.85936514,0.00000000
1.29364682,6.49415801,0.00519276,0.30196123,0.51024108,1.85276734,1.61768400,2.32492148,1.81428702,0.00000000
1.29964982,6.47862342,0.00533261,0.29662608,0.48656571,1.85349181,1.67065110,2.33314788,1.77620120,0.00000000
1.30565283,6.47085327,0.00547233,0.29121024,0.46694559,1.85506082,1.72388916,2.34522621,1.74563205,0.00000000
1.31165583,6.47129611,0.00561392,0.28580913,0.45146553,1.85764656,1.77679352,2.36089994,1.72291013,0.00000000
1.31765883,6.48000979,0.00575946,0.28049613,0.44013465,1.86129467,1.82870233,2.37983245,1.70817291,0.00000000
1.32366183,6.49666132,0.00591102,0.27532090,0.43289247,1.86592346,1.87891170,2.40161145,1.70136961,0.00000000
