energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-0.38719360,7.00333795,0.12269354,0.47768404,1.44905737,2.06866638,1.68902661,1.54980368,0.10616807,3.09614783
-0.38119060,6.73980105,0.12254226,0.47189023,1.37596175,1.97569695,1.67262615,1.51583197,0.10322891,2.93856505
-0.37518759,6.47155724,0.12269236,0.46582205,1.30083382,1.88132082,1.65753928,1.48152685,0.10031913,2.77731854
-0.36918459,6.20139615,0.12312450,0.45957905,1.22449827,1.78642047,1.64386678,1.44728037,0.09746330,2.61413357
-0.36318159,5.93182722,0.12380489,0.45323356,1.14774397,1.69182447,1.63156461,1.41339523,0.09468039,2.45063781
-0.35717859,5.66503969,0.12468676,0.44682929,1.07131149,1.59829159,1.62045110,1.38008021,0.09198343,2.28833773
-0.35117559,5.40288148,0.12571259,0.44038185,0.99588318,1.50649932,1.61022232,1.34745157,0.08937963,2.12860069
-0.34517259,5.14685726,0.12681699,0.43388130,0.92207581,1.41703717,1.60047496,1.31554024,0.08687082,1.97264299
-0.33916958,4.89814460,0.12793014,0.42729653,0.85043592,1.33040464,1.59073575,1.28430459,0.08445425,1.82152341
-0.33316658,4.65762662,0.12898161,0.42058130,0.78143760,1.24701351,1.58049610,1.25364788,0.08212372,1.67614193
-0.32716358,4.42593817,0.12990436,0.41368151,0.71548261,1.16719421,1.56925014,1.22343951,0.07987101,1.53724308
-0.32116058,4.20352256,0.13063882,0.40654335,0.65290250,1.09120528,1.55653443,1.19353888,0.07768745,1.40542320
-0.31515758,3.99069493,0.13113681,0.39912182,0.59396248,1.01924554,1.54196719,1.16382042,0.07556564,1.28114081
-0.30915458,3.78770831,0.13136503,0.39138916,0.53886661,0.95146768,1.52528505,1.13419829,0.07350115,1.16472943
-0.30315158,3.59481847,0.13130808,0.38334261,0.48776400,0.88799278,1.50637542,1.10464951,0.07149418,1.05641186
-0.29714857,3.41234375,0.13097076,0.37501109,0.44075563,0.82892454,1.48530265,1.07523390,0.06955100,0.95631531
-0.29114557,3.24071642,0.13037951,0.36646043,0.39790140,0.77436256,1.46232656,1.04610988,0.06768517,0.86448669
-0.28514257,3.08052266,0.12958299,0.35779666,0.35922713,0.72441389,1.43791219,1.01754492,0.06591841,0.78090728
-0.27913957,2.93252904,0.12865157,0.34916731,0.32473112,0.67920215,1.41273003,0.98992014,0.06428108,0.70550634
-0.27313657,2.79769377,0.12767596,0.34076044,0.29439009,0.63887389,1.38764641,0.96372846,0.06281226,0.63817323
-0.26713357,2.67716213,0.12676469,0.33280143,0.26816420,0.60360162,1.36370415,0.93956627,0.06155934,0.57876759
-0.26113057,2.57224592,0.12604086,0.32554758,0.24600103,0.57358354,1.34209402,0.91811884,0.06057716,0.52712739
-0.25512756,2.48438777,0.12563794,0.31928076,0.22783835,0.54903986,1.32411794,0.90013977,0.05992675,0.48307476
-0.24912456,2.41511157,0.12569496,0.31429831,0.21360568,0.53020581,1.31114509,0.88642551,0.05967364,0.44641942
-0.24312156,2.36596116,0.12635116,0.31090257,0.20322452,0.51732170,1.30456258,0.87778555,0.05988582,0.41695989
-0.23711856,2.33842967,0.12774038,0.30938947,0.19660747,0.51062041,1.30572241,0.87500978,0.06063142,0.39448255
-0.23111556,2.33388253,0.12998522,0.31003658,0.19365615,0.51031280,1.31588660,0.87883398,0.06197616,0.37875890
-0.22511256,2.35347733,0.13319138,0.31309116,0.19425833,0.51657170,1.33617270,0.88990504,0.06398073,0.36954117
-0.21910955,2.39808402,0.13744233,0.31875864,0.19828421,0.52951526,1.36750153,0.90874713,0.06669807,0.36655689
-0.21310655,2.46820897,0.14279438,0.32719205,0.20558238,0.54919024,1.41054939,0.93573044,0.07017081,0.36950271
-0.20710355,2.56392639,0.14927264,0.33848285,0.21597560,0.57555629,1.46570664,0.97104356,0.07442875,0.37803805
-0.20110055,2.68482053,0.15686777,0.35265348,0.22925680,0.60847178,1.53304444,1.01467095,0.07948681,0.39177913
-0.19509755,2.82994171,0.16553390,0.36965213,0.24518562,0.64768222,1.61229117,1.06637660,0.08534317,0.41029387
-0.18909455,2.99777889,0.17518770,0.38934992,0.26348577,0.69281177,1.70282002,1.12569464,0.09197803,0.43309817
-0.18309155,3.18625111,0.18570879,0.41154072,0.28384372,0.74335868,1.80364856,1.19192782,0.09935279,0.45965413
-0.17708854,3.39271910,0.19694145,0.43594364,0.30590867,0.79869510,1.91345085,1.26415404,0.10741000,0.48937048
-0.17108554,3.61401814,0.20869779,0.46220835,0.32929429,0.85807155,2.03058235,1.34124138,0.11607379,0.52160556
-0.16508254,3.84651197,0.22076205,0.48992304,0.35358227,0.92062644,2.15311710,1.42187106,0.12525115,0.55567311
-0.15907954,4.08616685,0.23289621,0.51862470,0.37832761,0.98540038,2.27889644,1.50456821,0.13483375,0.59085077
-0.15307654,4.32864392,0.24484657,0.54781167,0.40306578,1.05135514,2.40558773,1.58773926,0.14470053,0.62639125
-0.14707354,4.56940707,0.25635109,0.57695774,0.42732145,1.11739671,2.53075138,1.66971502,0.15472069,0.66153589
-0.14107054,4.80384268,0.26714730,0.60552752,0.45061855,1.18240172,2.65191370,1.74879778,0.16475733,0.69553012
-0.13506753,5.02738689,0.27698048,0.63299234,0.47249139,1.24524637,2.76664294,1.82331090,0.17467124,0.72764040
-0.12906453,5.23565545,0.28561164,0.65884619,0.49249630,1.30483655,2.87262568,1.89164887,0.18432507,0.75717184
-0.12306153,5.42457094,0.29282527,0.68262094,0.51022331,1.36013818,2.96774026,1.95232592,0.19358734,0.78348575
-0.11705853,5.59048206,0.29843618,0.70390030,0.52530747,1.41020620,3.05012442,2.00402121,0.20233640,0.80601646
-0.11105553,5.73026974,0.30229547,0.72233187,0.53743917,1.45421118,3.11823402,2.04561873,0.21046398,0.82428644
-0.10505253,5.84143554,0.30429517,0.73763680,0.54637291,1.49146213,3.17089039,2.07624014,0.21787828,0.83791916
-0.09904952,5.92216838,0.30437143,0.74961670,0.55193434,1.52142460,3.20731412,2.09526927,0.22450636,0.84664894
-0.09304652,5.97138662,0.30250610,0.75815746,0.55402486,1.54373311,3.22714375,2.10236729,0.23029578,0.85032724
-0.08704352,5.98875375,0.29872668,0.76322991,0.55262384,1.55819745,3.23043854,2.09747774,0.23521538,0.84892519
-0.08104052,5.97466719,0.29310466,0.76488733,0.54778819,1.56480253,3.21766517,2.08082164,0.23925513,0.84253204
-0.07503752,5.93022098,0.28575228,0.76325998,0.53964922,1.56370183,3.18966916,2.05288271,0.24242517,0.83134971
-0.06903452,5.85714445,0.27681796,0.75854706,0.52840710,1.55520495,3.14763228,2.01438373,0.24475401,0.81568352
-0.06303152,5.75772021,0.26648061,0.75100649,0.51432302,1.53975974,3.09301817,1.96625526,0.24628596,0.79592968
-0.05702851,5.63468545,0.25494304,0.74094301,0.49770953,1.51793027,3.02750869,1.90959813,0.24707808,0.77256001
-0.05102551,5.49112177,0.24242485,0.72869540,0.47891936,1.49037152,2.95293429,1.84564169,0.24719671,0.74610467
-0.04502251,5.33033874,0.22915505,0.71462328,0.45833344,1.45780228,2.87120143,1.77569973,0.24671377,0.71713362
-0.03901951,5.15575660,0.21536486,0.69909423,0.43634849,1.42097752,2.78422066,1.70112607,0.24570309,0.68623770
-0.03301651,4.97079371,0.20128079,0.68247182,0.41336476,1.38066157,2.69383862,1.62327172,0.24423696,0.65401016
-0.02701351,4.77876320,0.18711842,0.66510498,0.38977452,1.33760343,2.60177680,1.54344542,0.24238304,0.62102938
-0.02101051,4.58278323,0.17307704,0.64731927,0.36595161,1.29251503,2.50957983,1.46287899,0.24020184,0.58784345
-0.01500750,4.38570392,0.15933533,0.62941022,0.34224259,1.24605363,2.41857509,1.38269879,0.23774482,0.55495721
-0.00900450,4.19005308,0.14604815,0.61163890,0.31895960,1.19880860,2.32984522,1.30390383,0.23505330,0.52282215
-0.00300150,3.99800190,0.13334444,0.59422987,0.29637530,1.15129309,2.24421404,1.22735128,0.23215804,0.49182940
0.00300150,3.81135042,0.12132641,0.57737126,0.27471976,1.10394051,2.16224587,1.15374908,0.22907972,0.46230587
0.00900450,3.63153193,0.11006960,0.56121689,0.25417946,1.05710569,2.08425772,1.08365557,0.22582997,0.43451351
0.01500750,3.45963422,0.09962411,0.54589006,0.23489812,1.01107008,2.01034289,1.01748530,0.22241312,0.40865144
0.02101051,3.29643504,0.09001648,0.53148876,0.21697926,0.96605044,1.94040427,0.95552034,0.21882841,0.38486058
0.02701351,3.14244882,0.08125229,0.51809168,0.20049012,0.92221022,1.87419532,0.89792581,0.21507245,0.36323037
0.03301651,2.99798089,0.07331919,0.50576490,0.18546671,0.87967274,1.81136610,0.84476858,0.21114199,0.34380705
0.03901951,2.86318598,0.06619025,0.49456862,0.17191959,0.83853510,1.75151197,0.79603791,0.20703659,0.32660291
0.04502251,2.73812727,0.05982734,0.48456359,0.15984005,0.79888227,1.69422245,0.75166680,0.20276112,0.31160604
0.05102551,2.62283285,0.05418453,0.47581700,0.14920623,0.76080010,1.63912779,0.71155291,0.19832802,0.29878991
0.05702851,2.51734692,0.04921123,0.46840746,0.13998913,0.72438695,1.58594112,0.67557818,0.19375912,0.28812245
0.06303152,2.42177304,0.04485509,0.46242880,0.13215789,0.68976302,1.53449441,0.64362623,0.18908682,0.27957396
0.06903452,2.33630798,0.04106448,0.45799261,0.12568439,0.65707713,1.48476666,0.61559684,0.18435483,0.27312378
0.07503752,2.26126459,0.03779052,0.45522942,0.12054675,0.62651056,1.43690337,0.59141724,0.17961812,0.26876513
0.08104052,2.19708325,0.03498865,0.45428832,0.11673183,0.59827794,1.39122659,0.57104969,0.17494229,0.26650820
0.08704352,2.14433157,0.03261975,0.45533514,0.11423651,0.57262501,1.34823546,0.55449550,0.17040230,0.26638124
0.09304652,2.10369273,0.03065073,0.45854930,0.11306775,0.54982361,1.30859724,0.54179527,0.16608060,0.26842969
0.09904952,2.07594330,0.02905478,0.46411913,0.11324158,0.53016406,1.27312957,0.53302586,0.16206477,0.27271343
0.10505253,2.06192157,0.02781114,0.47223618,0.11478098,0.51394525,1.24277472,0.52829408,0.15844477,0.27930241
0.11105553,2.06248815,0.02690460,0.48308829,0.11771291,0.50146310,1.21856695,0.52772784,0.15530983,0.28827069
0.11705853,2.07848033,0.02632471,0.49685196,0.12206458,0.49299764,1.20159443,0.53146504,0.15274524,0.29968943
0.12306153,2.11066252,0.02606480,0.51368404,0.12785921,0.48879953,1.19295701,0.53964088,0.15082902,0.31361905
0.12906453,2.15967471,0.02612078,0.53371314,0.13511150,0.48907644,1.19372172,0.55237415,0.14962875,0.33010103
0.13506753,2.22598154,0.02649002,0.55703110,0.14382305,0.49397998,1.20487745,0.56975328,0.14919856,0.34914973
0.14107054,2.30982416,0.02717001,0.58368486,0.15397808,0.50359376,1.22729063,0.59182263,0.14957650,0.37074474
0.14707354,2.41117747,0.02815725,0.61366913,0.16553944,0.51792313,1.26166364,0.61856998,0.15078238,0.39482418
0.15307654,2.52971488,0.02944612,0.64692034,0.17844554,0.53688725,1.30849745,0.64991550,0.15281611,0.42127939
0.15907954,2.66478295,0.03102792,0.68331226,0.19260802,0.56031376,1.36806026,0.68570332,0.15565683,0.44995142
0.16508254,2.81538772,0.03289013,0.72265378,0.20791066,0.58793663,1.44036330,0.72569574,0.15926262,0.48062957
0.17108554,2.98019426,0.03501584,0.76468904,0.22420941,0.61939736,1.52514527,0.76957101,0.16357105,0.51305230
0.17708854,3.15754069,0.03738343,0.80910044,0.24133383,0.65424982,1.62186626,0.81692478,0.16850049,0.54691069
0.18309155,3.34546699,0.03996658,0.85551456,0.25908981,0.69196855,1.72971192,0.86727548,0.17395221,0.58185435
0.18909455,3.54175857,0.04273448,0.90351104,0.27726366,0.73196064,1.84760828,0.92007377,0.17981317,0.61749981
0.19509755,3.74400383,0.04565231,0.95263444,0.29562728,0.77358075,1.97424706,0.97471584,0.18595940,0.65344105
0.20110055,3.94966390,0.04868203,1.00240866,0.31394445,0.81614880,2.10812117,1.03056017,0.19226000,0.68926191
0.20710355,4.15615235,0.05178331,1.05235358,0.33197780,0.85896994,2.24756933,1.08694735,0.19858145,0.72454972
0.21310655,4.36092179,0.05491471,1.10200319,0.34949626,0.90135573,2.39082847,1.14322203,0.20479216,0.75890979
0.21910955,4.56155357,0.05803498,1.15092451,0.36628268,0.94264600,2.53609195,1.19875620,0.21076700,0.79197979
0.22511256,4.75584658,0.06110440,1.19873626,0.38214112,0.98223023,2.68157142,1.25297262,0.21639175,0.82344351
0.23111556,4.94190069,0.06408619,1.24512643,0.39690360,1.01956764,2.82555951,1.30536731,0.22156708,0.85304317
0.23711856,5.11819034,0.06694775,1.28986758,0.41043586,1.05420483,2.96649066,1.35552983,0.22621203,0.88058951
0.24312156,5.28362413,0.06966192,1.33282887,0.42264182,1.08579035,3.10299696,1.40316015,0.23026675,0.90596915
0.24912456,5.43758648,0.07220785,1.37398403,0.43346643,1.11408512,3.23395613,1.44808112,0.23369433,0.92914861
0.25512756,5.57995855,0.07457182,1.41341432,0.44289687,1.13896836,3.35852895,1.49024546,0.23648166,0.95017461
0.26113057,5.71111589,0.07674753,1.45130609,0.45096178,1.16043836,3.47618372,1.52973674,0.23863926,0.96917059
0.26713357,5.83190226,0.07873623,1.48794263,0.45772865,1.17860808,3.58670606,1.56676387,0.24019999,0.98632931
0.27313657,5.94357943,0.08054641,1.52369028,0.46329944,1.19369566,3.69019295,1.60164903,0.24121679,1.00190194
0.27913957,6.04775479,0.08219312,1.55897919,0.46780456,1.20601004,3.78703068,1.63480945,0.24175948,1.01618392
0.28514257,6.14628944,0.08369702,1.59427950,0.47139557,1.21593243,3.87785739,1.66673351,0.24191075,1.02949835
0.29114557,6.24119075,0.08508316,1.63007379,0.47423683,1.22389440,3.96351158,1.69795238,0.24176158,1.04217768
0.29714857,6.33449447,0.08637955,1.66682714,0.47649673,1.23035361,4.04496903,1.72900838,0.24140625,1.05454452
0.30315158,6.42814214,0.08761557,1.70495625,0.47833864,1.23576831,4.12327106,1.76042161,0.24093721,1.06689268
0.30915458,6.52386000,0.08882042,1.74479922,0.47991238,1.24057194,4.19944813,1.79265670,0.24044009,1.07946941
0.31515758,6.62304592,0.09002164,1.78658774,0.48134637,1.24514897,4.27444252,1.82609130,0.23998903,1.09245973
0.32116058,6.72667046,0.09124373,1.83042310,0.48274105,1.24981327,4.34903478,1.86098824,0.23964265,1.10597376
0.32716358,6.83519773,0.09250718,1.87625776,0.48416380,1.25479003,4.42377806,1.89747291,0.23944074,1.12003789
0.33316658,6.94853074,0.09382769,1.92388355,0.48564570,1.26020228,4.49894429,1.93551732,0.23940199,1.13459006
0.33916958,7.06598489,0.09521588,1.97292760,0.48718026,1.26606250,4.57448573,1.97493188,0.23952274,1.14947975
0.34517259,7.18629172,0.09667738,2.02285641,0.48872414,1.27226992,4.65001448,2.01536574,0.23977686,1.16447256
0.35117559,7.30763348,0.09821337,2.07298847,0.49019991,1.27861361,4.72480173,2.05631575,0.24011681,1.17925937
0.35717859,7.42770754,0.09982153,2.12251495,0.49150063,1.28478109,4.79779726,2.09714410,0.24047571,1.19346952
0.36318159,7.54381806,0.10149726,2.17052781,0.49249598,1.29037233,4.86766887,2.13710369,0.24077042,1.20668752
0.36918459,7.65299066,0.10323523,2.21605425,0.49303970,1.29491805,4.93285986,2.17537029,0.24090547,1.21847244
0.37518759,7.75210487,0.10503103,2.25809591,0.49297786,1.29790183,4.99166194,2.21107989,0.24077752,1.22837898
0.38119060,7.83803772,0.10688286,2.29567105,0.49215762,1.29878456,5.04229999,2.24336936,0.24028030,1.23597937
0.38719360,7.90781156,0.10879306,2.32785769,0.49043594,1.29703037,5.08302400,2.27141841,0.23930966,1.24088468
0.39319660,7.95873856,0.11076952,2.35383561,0.48768788,1.29213251,5.11220361,2.29449066,0.23776856,1.24276490
0.39919960,7.98855454,0.11282653,2.37292509,0.48381400,1.28363822,5.12841983,2.31197153,0.23557172,1.24136645
0.40520260,7.99553550,0.11498538,2.38462036,0.47874658,1.27117115,5.13054908,2.32340105,0.23264973,1.23652645
0.41120560,7.97859061,0.11727423,2.38861618,0.47245428,1.25445054,5.11783493,2.32849972,0.22895246,1.22818298
0.41720860,7.93732717,0.11972749,2.38482592,0.46494510,1.23330616,5.08994331,2.32718596,0.22445164,1.21638096
0.42321161,7.87208403,0.12238460,2.37339037,0.45626748,1.20768855,5.04699837,2.31958422,0.21914240,1.20127312
0.42921461,7.78393207,0.12528815,2.35467663,0.44650946,1.17767400,4.98959668,2.30602317,0.21304389,1.18311643
0.43521761,7.67464158,0.12848166,2.32926717,0.43579612,1.14346439,4.91879919,2.28702414,0.20619883,1.16226376
0.44122061,7.54661866,0.13200681,2.29793958,0.42428526,1.10538186,4.83610124,2.26328021,0.19867221,1.13915166
0.44722361,7.40281383,0.13590055,2.26163792,0.41216174,1.06385882,4.74338229,2.23562729,0.19054899,1.11428447
0.45322661,7.24660803,0.14019209,2.22143724,0.39963059,1.01942389,4.64283820,2.20500850,0.18193125,1.08821588
0.45922961,7.08168168,0.14489993,2.17850299,0.38690942,0.97268452,4.53689983,2.17243387,0.17293462,1.06152868
0.46523262,6.91187388,0.15002930,2.13404734,0.37422041,0.92430728,4.42814231,2.13893751,0.16368447,1.03481369
0.47123562,6.74103875,0.15556996,2.08928455,0.36178225,0.87499666,4.31919001,2.10553445,0.15431179,1.00864891
0.47723862,6.57290610,0.16149470,2.04538769,0.34980246,0.82547358,4.21262227,2.07317951,0.14494915,0.98357984
0.48324162,6.41095310,0.16775850,2.00344852,0.33847040,0.77645435,4.11088469,2.04273014,0.13572681,0.96010167
0.48924462,6.25829294,0.17429866,1.96444262,0.32795124,0.72863103,4.01621053,2.01491533,0.12676909,0.93864430
0.49524762,6.11758508,0.18103571,1.92920099,0.31838124,0.68265399,3.93055591,1.99031177,0.11819129,0.91956060
0.50125063,5.99097061,0.18787530,1.89838942,0.30986431,0.63911707,3.85555156,1.96932849,0.11009708,0.90311825
0.50725363,5.88003458,0.19471081,1.87249612,0.30247017,0.59854590,3.79247283,1.95220043,0.10257651,0.88949551
0.51325663,5.78579544,0.20142682,1.85182780,0.29623388,0.56138942,3.74222853,1.93899088,0.09570464,0.87878063
0.51925963,5.70872060,0.20790303,1.83651386,0.29115693,0.52801474,3.70536779,1.92960230,0.08954082,0.87097499
0.52526263,5.64876513,0.21401863,1.82651797,0.28720952,0.49870503,3.68210341,1.92379451,0.08412852,0.86599929
0.53126563,5.60543014,0.21965679,1.82165582,0.28433399,0.47366029,3.67234881,1.92120884,0.07949561,0.86370255
0.53726863,5.57783570,0.22470915,1.82161779,0.28244916,0.45300047,3.67576523,1.92139663,0.07565522,0.86387309
0.54327164,5.56480344,0.22907989,1.82599471,0.28145525,0.43677048,3.69181517,1.92385004,0.07260675,0.86625097
0.54927464,5.56494303,0.23268941,1.83430531,0.28123912,0.42494658,3.71981817,1.92803340,0.07033725,0.87054114
0.55527764,5.57673729,0.23547722,1.84602339,0.28167961,0.41744364,3.75900451,1.93341315,0.06882286,0.87642666
0.56128064,5.59862121,0.23740393,1.86060349,0.28265265,0.41412270,3.80856362,1.93948462,0.06803029,0.88358138
0.56728364,5.62905060,0.23845238,1.87750350,0.28403597,0.41479856,3.86768377,1.94579437,0.06791829,0.89168157
0.57328664,5.66655737,0.23862765,1.89620337,0.28571316,0.41924694,3.93558109,1.95195686,0.06843904,0.90041602
0.57928964,5.70978946,0.23795607,1.91621913,0.28757697,0.42721108,4.01151652,1.95766496,0.06953935,0.90949450
0.58529265,5.75753468,0.23648332,1.93711187,0.28953180,0.43840765,4.09480050,1.96269398,0.07116173,0.91865411
0.59129565,5.80872877,0.23427167,1.95849189,0.29149521,0.45253187,4.18478617,1.96689945,0.07324533,0.92766388
0.59729865,5.86244924,0.23139658,1.98001812,0.29339866,0.46926205,4.28085269,1.97020930,0.07572672,0.93632725
0.60330165,5.91789733,0.22794287,2.00139371,0.29518739,0.48826366,4.38238112,1.97261137,0.07854056,0.94448297
0.60930465,5.97437121,0.22400060,2.02235853,0.29681958,0.50919299,4.48872596,1.97413744,0.08162020,0.95200441
0.61530765,6.03123381,0.21966104,2.04267964,0.29826500,0.53170081,4.59918541,1.97484522,0.08489832,0.95879773
0.62131066,6.08787898,0.21501283,2.06214082,0.29950322,0.55543612,4.71297380,1.97479961,0.08830749,0.96479917
0.62731366,6.14369953,0.21013861,2.08053235,0.30052162,0.58005012,4.82919929,1.97405487,0.09178094,0.96997174
0.63331666,6.19806015,0.20511227,2.09764179,0.30131330,0.60520064,4.94684927,1.97263870,0.09525332,0.97430172
0.63931966,6.25027793,0.19999699,2.11324692,0.30187518,0.63055697,5.06478565,1.97053957,0.09866163,0.97779521
0.64532266,6.29961216,0.19484407,2.12711115,0.30220620,0.65580508,5.18175099,1.96769794,0.10194627,0.98047491
0.65132566,6.34526444,0.18969271,2.13898202,0.30230605,0.68065316,5.29638582,1.96400204,0.10505224,0.98237739
0.65732866,6.38638929,0.18457054,2.14859285,0.30217420,0.70483724,5.40725659,1.95928822,0.10793031,0.98355080
0.66333167,6.42211439,0.17949508,2.15566744,0.30180951,0.72812665,5.51289274,1.95334593,0.11053835,0.98405330
0.66933467,6.45156921,0.17447569,2.15992742,0.30121023,0.75032904,5.61183085,1.94592681,0.11284255,0.98395190
0.67533767,6.47391984,0.16951613,2.16110189,0.30037455,0.77129470,5.70266333,1.93675725,0.11481856,0.98332184
0.68134067,6.48840769,0.16461740,2.15893851,0.29930151,0.79091972,5.78408859,1.92555366,0.11645249,0.98224638
0.68734367,6.49438925,0.15978078,2.15321546,0.29799224,0.80914787,5.85495990,1.91203930,0.11774160,0.98081670
0.69334667,6.49137440,0.15501068,2.14375339,0.29645133,0.82597087,5.91432995,1.89596190,0.11869471,0.97913194
0.69934967,6.47906048,0.15031741,2.13042662,0.29468841,0.84142701,5.96148872,1.87711081,0.11933227,0.97729912
0.70535268,6.45736012,0.14571940,2.11317304,0.29271957,0.85559782,5.99599250,1.85533291,0.11968597,0.97543275
0.71135568,6.42642081,0.14124500,2.09200191,0.29056865,0.86860318,6.01768284,1.83054629,0.11979792,0.97365414
0.71735868,6.38663508,0.13693357,2.06699937,0.28826828,0.88059464,6.02669437,1.80275117,0.11971945,0.97209016
0.72336168,6.33864047,0.13283588,2.03833123,0.28586051,0.89174738,6.02345165,1.77203739,0.11950947,0.97087147
0.72936468,6.28330917,0.12901380,2.00624280,0.28339694,0.90225114,6.00865525,1.73858821,0.11923244,0.97013017
0.73536768,6.22172771,0.12553927,1.97105604,0.28093846,0.91230037,5.98325817,1.70268025,0.11895615,0.96999690
0.74137069,6.15516738,0.12249254,1.93316385,0.27855430,0.92208410,5.94843395,1.66467955,0.11874919,0.97059740
0.74737369,6.08504677,0.11995983,1.89302181,0.27632064,0.93177596,5.90553795,1.62503390,0.11867836,0.97204868
0.75337669,6.01288767,0.11803053,1.85113773,0.27431870,0.94152485,5.85606363,1.58426177,0.11880610,0.97445479
0.75937969,5.94026621,0.11679385,1.80805925,0.27263229,0.95144658,5.80159545,1.54293813,0.11918799,0.97790252
0.76538269,5.86876074,0.11633534,1.76435990,0.27134504,0.96161686,5.74376001,1.50167778,0.11987045,0.98245693
0.77138569,5.79989838,0.11673311,1.72062405,0.27053732,0.97206607,5.68417690,1.46111658,0.12088881,0.98815705
0.77738869,5.73510191,0.11805418,1.67743107,0.27028288,0.98277582,5.62441038,1.42189129,0.12226567,0.99501191
0.78339170,5.67563861,0.12035081,1.63533921,0.27064552,0.99367761,5.56592309,1.38461861,0.12400979,1.00299689
0.78939470,5.62257273,0.12365717,1.59486954,0.27167575,1.00465347,5.51003241,1.34987405,0.12611542,1.01205076
0.79539770,5.57672285,0.12798633,1.55649047,0.27340764,1.01553866,5.45787050,1.31817141,0.12856219,1.02207343
0.80140070,5.53862567,0.13332783,1.52060312,0.27585599,1.02612624,5.41034846,1.28994349,0.13131543,1.03292462
0.80740370,5.50850738,0.13964575,1.48752817,0.27901399,1.03617316,5.36812545,1.26552470,0.13432710,1.04442352
0.81340670,5.48626364,0.14687757,1.45749455,0.28285137,1.04540793,5.33158351,1.24513634,0.13753707,1.05634961
0.81940970,5.47144933,0.15493383,1.43063039,0.28731336,1.05353921,5.30080879,1.22887512,0.14087488,1.06844480
0.82541271,5.46327878,0.16369858,1.40695674,0.29232035,1.06026527,5.27558030,1.21670548,0.14426180,1.08041676
0.83141571,5.46063706,0.17303079,1.38638436,0.29776847,1.06528383,5.25536675,1.20845615,0.14761316,1.09194380
0.83741871,5.46210276,0.18276665,1.36871398,0.30353100,1.06830208,5.23933279,1.20382146,0.15084087,1.10268097
0.84342171,5.46598229,0.19272274,1.35364033,0.30946083,1.06904646,5.22635505,1.20236740,0.15385606,1.11226769
0.84942471,5.47035533,0.20270007,1.34075979,0.31539373,1.06727206,5.21504861,1.20354252,0.15657171,1.12033651
0.85542771,5.47313055,0.21248884,1.32958204,0.32115245,1.06277133,5.20380420,1.20669359,0.15890524,1.12652311
0.86143072,5.47211061,0.22187383,1.31954512,0.32655169,1.05538191,5.19083562,1.21108548,0.16078099,1.13047717
0.86743372,5.46506439,0.23064024,1.31003382,0.33140349,1.04499336,5.17423672,1.21592470,0.16213250,1.13187387
0.87343672,5.44980448,0.23857977,1.30040072,0.33552318,1.03155284,5.15204652,1.22038588,0.16290450,1.13042582
0.87943972,5.42426718,0.24549680,1.28998914,0.33873547,1.01506936,5.12232044,1.22364008,0.16305461,1.12589473
0.88544272,5.38659222,0.25121425,1.27815736,0.34088051,0.99561667,5.08320527,1.22488400,0.16255474,1.11810273
0.89144572,5.33519880,0.25557919,1.26430283,0.34181975,0.97333478,5.03301482,1.22336866,0.16139204,1.10694259
0.89744872,5.26885508,0.25846759,1.24788568,0.34144111,0.94842986,4.97030314,1.21842664,0.15956943,1.09238660
0.90345173,5.18673770,0.25978840,1.22845036,0.33966358,0.92117268,4.89393194,1.20949647,0.15710574,1.07449344
0.90945473,5.08847890,0.25948638,1.20564450,0.33644071,0.89189548,4.80312900,1.19614324,0.15403542,1.05341287
0.91545773,4.97419853,0.25754392,1.17923410,0.33176297,0.86098735,4.69753458,1.17807448,0.15040774,1.02938771
0.92146073,4.84451952,0.25398150,1.14911452,0.32565884,0.82888817,4.57723339,1.15515070,0.14628566,1.00275298
0.92746373,4.70056573,0.24885687,1.11531664,0.31819453,0.79608110,4.44277040,1.12739013,0.14174427,0.97393215
0.93346673,4.54394187,0.24226307,1.07800801,0.30947237,0.76308397,4.29514929,1.09496751,0.13686889,0.94343026
0.93946973,4.37669629,0.23432514,1.03748905,0.29962783,0.73043950,4.13581357,1.05820711,0.13175290,0.91182434
0.94547274,4.20126803,0.22519595,0.99418444,0.28882538,0.69870476,3.96661098,1.01757044,0.12649528,0.87975121
0.95147574,4.02042011,0.21505118,0.94863019,0.27725332,0.66843995,3.78974271,0.97363922,0.12119806,0.84789306
0.95747874,3.83716208,0.20408366,0.90145713,0.26511786,0.64019699,3.60769970,0.92709452,0.11596370,0.81696136
0.96348174,3.65466472,0.19249744,0.85337137,0.25263656,0.61450792,3.42318898,0.87869315,0.11089239,0.78767956
0.96948474,3.47617050,0.18050166,0.80513294,0.24003159,0.59187377,3.23905304,0.82924222,0.10607954,0.76076521
0.97548774,3.30490308,0.16830472,0.75753312,0.22752293,0.57275381,3.05818594,0.77957311,0.10161338,0.73691208
0.98149075,3.14397928,0.15610864,0.71137172,0.21532192,0.55755584,2.88344933,0.73051593,0.09757282,0.71677284
0.98749375,2.99632642,0.14410413,0.66743477,0.20362528,0.54662734,2.71759174,0.68287523,0.09402565,0.70094286
0.99349675,2.86460763,0.13246631,0.62647362,0.19260987,0.54024808,2.56317387,0.63740802,0.09102701,0.68994543
