energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.10655328,1.96216705,0.00250593,0.83503860,0.03814769,1.04766759,0.35743336,0.00200557,0.72022603
-3.10055028,2.04329254,0.00260782,0.86337483,0.04015358,1.08904601,0.37064142,0.00207392,0.76059191
-3.09454727,2.12834571,0.00270369,0.89284558,0.04228934,1.13194742,0.38449385,0.00214212,0.80300411
-3.08854427,2.21652496,0.00279248,0.92311324,0.04454099,1.17585176,0.39886734,0.00220981,0.84714285
-3.08254127,2.30693633,0.00287333,0.95379712,0.04689308,1.22020728,0.41361837,0.00227668,0.89265878
-3.07653827,2.39860493,0.00294559,0.98447768,0.04932910,1.26443806,0.42858505,0.00234247,0.93917837
-3.07053527,2.49049047,0.00300888,1.01470273,0.05183190,1.30795275,0.44358981,0.00240701,0.98631052
-3.06453227,2.58150642,0.00306314,1.04399539,0.05438422,1.35015439,0.45844307,0.00247027,1.03365421
-3.05852926,2.67054257,0.00310862,1.07186376,0.05696930,1.39045109,0.47294760,0.00253239,1.08080696
-3.05252626,2.75649004,0.00314592,1.09781191,0.05957148,1.42826724,0.48690362,0.00259374,1.12737388
-3.04652326,2.83826812,0.00317601,1.12135189,0.06217682,1.46305491,0.50011426,0.00265497,1.17297693
-3.04052026,2.91485184,0.00320017,1.14201636,0.06477368,1.49430514,0.51239131,0.00271707,1.21726412
-3.03451726,2.98529932,0.00322004,1.15937138,0.06735326,1.52155877,0.52356089,0.00278143,1.25991821
-3.02851426,3.04877791,0.00323752,1.17302890,0.06990994,1.54441651,0.53346895,0.00284988,1.30066468
-3.02251126,3.10458788,0.00325478,1.18265847,0.07244162,1.56254789,0.54198620,0.00292481,1.33927851
-3.01650825,3.15218292,0.00327415,1.18799774,0.07494986,1.57569888,0.54901237,0.00300915,1.37558953
-3.01050525,3.19118633,0.00329811,1.18886126,0.07743981,1.58369794,0.55447950,0.00310645,1.40948602
-3.00450225,3.22140229,0.00332918,1.18514735,0.07992011,1.58646016,0.55835421,0.00322096,1.44091645
-2.99849925,3.24282153,0.00336987,1.17684254,0.08240249,1.58398955,0.56063871,0.00335759,1.46988902
-2.99249625,3.25562099,0.00342259,1.16402351,0.08490128,1.57637908,0.56137054,0.00352194,1.49646913
-2.98649325,3.26015734,0.00348958,1.14685626,0.08743276,1.56380863,0.56062109,0.00372032,1.52077469
-2.98049025,3.25695435,0.00357285,1.12559258,0.09001440,1.54654066,0.55849275,0.00395965,1.54296931
-2.97448724,3.24668434,0.00367409,1.10056375,0.09266395,1.52491369,0.55511500,0.00424742,1.56325368
-2.96848424,3.23014448,0.00379463,1.07217171,0.09539852,1.49933368,0.55063946,0.00459159,1.58185538
-2.96248124,3.20822838,0.00393539,1.04087791,0.09823352,1.47026357,0.54523412,0.00500038,1.59901744
-2.95647824,3.18189432,0.00409683,1.00719018,0.10118172,1.43821103,0.53907701,0.00548217,1.61498615
-2.95047524,3.15213101,0.00427889,0.97164816,0.10425220,1.40371497,0.53234954,0.00604516,1.62999867
-2.94447224,3.11992249,0.00448104,0.93480769,0.10744949,1.36733114,0.52522987,0.00669721,1.64427085
-2.93846923,3.08621344,0.00470218,0.89722470,0.11077269,1.32961721,0.51788647,0.00744548,1.65798609
-2.93246623,3.05187641,0.00494074,0.85943941,0.11421492,1.29111801,0.51047235,0.00829612,1.67128552
-2.92646323,3.01768255,0.00519459,0.82196120,0.11776272,1.25235131,0.50311999,0.00925397,1.68426032
-2.92046023,2.98427698,0.00546116,0.78525483,0.12139595,1.21379489,0.49593741,0.01032218,1.69694644
-2.91445723,2.95216021,0.00573740,0.74972866,0.12508766,1.17587524,0.48900543,0.01150195,1.70932229
-2.90845423,2.92167627,0.00601987,0.71572514,0.12880451,1.13895847,0.48237633,0.01279225,1.72130944
-2.90245123,2.89300841,0.00630478,0.68351400,0.13250728,1.10334384,0.47607390,0.01418956,1.73277666
-2.89644822,2.86618253,0.00658808,0.65328848,0.13615178,1.06926007,0.47009487,0.01568777,1.74354713
-2.89044522,2.84107818,0.00686550,0.62516459,0.13969005,1.03686470,0.46441179,0.01727807,1.75340858
-2.88444222,2.81744677,0.00713264,0.59918335,0.14307175,1.00624641,0.45897695,0.01894903,1.76212602
-2.87843922,2.79493594,0.00738510,0.57531596,0.14624588,0.97743019,0.45372739,0.02068667,1.76945649
-2.87243622,2.77311903,0.00761854,0.55347149,0.14916261,0.95038502,0.44859056,0.02247476,1.77516509
-2.86643322,2.75152803,0.00782877,0.53350668,0.15177519,0.92503362,0.44349043,0.02429513,1.77904151
-2.86043022,2.72968830,0.00801187,0.51523738,0.15404193,0.90126373,0.43835373,0.02612809,1.78091618
-2.85442721,2.70715331,0.00816430,0.49845096,0.15592811,0.87894028,0.43311585,0.02795300,1.78067515
-2.84842421,2.68353732,0.00828295,0.48291918,0.15740771,0.85791772,0.42772630,0.02974876,1.77827273
-2.84242121,2.65854452,0.00836523,0.46841081,0.15846487,0.83805193,0.42215329,0.03149449,1.77374118
-2.83641821,2.63199267,0.00840919,0.45470346,0.15909509,0.81921092,0.41638724,0.03317006,1.76719678
-2.83041521,2.60383025,0.00841351,0.44159404,0.15930591,0.80128382,0.41044298,0.03475670,1.75884164
-2.82441221,2.57414591,0.00837756,0.42890749,0.15911720,0.78418775,0.40436063,0.03623749,1.74896113
-2.81840920,2.54316982,0.00830146,0.41650336,0.15856091,0.76787209,0.39820497,0.03759781,1.73791672
-2.81240620,2.51126674,0.00818603,0.40428016,0.15768026,0.75232011,0.39206350,0.03882563,1.72613458
-2.80640320,2.47892121,0.00803278,0.39217719,0.15652849,0.73754793,0.38604312,0.03991170,1.71409019
-2.80040020,2.44671571,0.00784387,0.38017416,0.15516709,0.72360093,0.38026574,0.04084963,1.70228987
-2.79439720,2.41530289,0.00762209,0.36828858,0.15366359,0.71054793,0.37486297,0.04163582,1.69124981
-2.78839420,2.38537348,0.00737069,0.35657122,0.15208909,0.69847363,0.36997025,0.04226922,1.68147397
-2.78239120,2.35762165,0.00709337,0.34510006,0.15051555,0.68746981,0.36572056,0.04275110,1.67343166
-2.77638819,2.33270957,0.00679416,0.33397312,0.14901291,0.67762585,0.36223830,0.04308460,1.66753620
-2.77038519,2.31123332,0.00647726,0.32330052,0.14764639,0.66901930,0.35963330,0.04327432,1.66412560
-2.76438219,2.29369167,0.00614697,0.31319639,0.14647374,0.66170702,0.35799557,0.04332586,1.66344648
-2.75837919,2.28045958,0.00580759,0.30377084,0.14554292,0.65571753,0.35739084,0.04324537,1.66564188
-2.75237619,2.27176761,0.00546327,0.29512268,0.14489006,0.65104490,0.35785715,0.04303911,1.67074381
-2.74637319,2.26768832,0.00511794,0.28733285,0.14453793,0.64764473,0.35940264,0.04271318,1.67867079
-2.74037019,2.26813005,0.00477524,0.28045919,0.14449487,0.64543226,0.36200457,0.04227316,1.68923052
-2.73436718,2.27283845,0.00443842,0.27453252,0.14475434,0.64428286,0.36560968,0.04172405,1.70212762
-2.72836418,2.28140529,0.00411033,0.26955411,0.14529499,0.64403467,0.37013571,0.04107020,1.71697583
-2.72236118,2.29328405,0.00379337,0.26549480,0.14608137,0.64449336,0.37547404,0.04031530,1.73331407
-2.71635818,2.30781112,0.00348947,0.26229542,0.14706505,0.64543862,0.38149332,0.03946262,1.75062553
-2.71035518,2.32423153,0.00320012,0.25986868,0.14818634,0.64663193,0.38804379,0.03851517,1.76835859
-2.70435218,2.34172769,0.00292636,0.25810219,0.14937629,0.64782532,0.39496221,0.03747598,1.78594859
-2.69834917,2.35944952,0.00266884,0.25686244,0.15055909,0.64877044,0.40207698,0.03634839,1.80283922
-2.69234617,2.37654468,0.00242784,0.25599964,0.15165461,0.64922757,0.40921339,0.03513636,1.81850250
-2.68634317,2.39218716,0.00220334,0.25535302,0.15258110,0.64897403,0.41619865,0.03384470,1.83245631
-2.68034017,2.40560321,0.00199505,0.25475642,0.15325791,0.64781160,0.42286656,0.03247929,1.84427873
-2.67433717,2.41609330,0.00180248,0.25404398,0.15360808,0.64557265,0.42906157,0.03104723,1.85361847
-2.66833417,2.42304953,0.00162498,0.25305562,0.15356081,0.64212467,0.43464221,0.02955690,1.86020119
-2.66233117,2.42596786,0.00146179,0.25164220,0.15305369,0.63737306,0.43948366,0.02801791,1.86383138
-2.65632816,2.42445501,0.00131211,0.24967013,0.15203458,0.63126225,0.44347953,0.02644102,1.86439018
-2.65032516,2.41823009,0.00117507,0.24702530,0.15046315,0.62377503,0.44654275,0.02483796,1.86182937
-2.64432216,2.40712143,0.00104983,0.24361626,0.14831199,0.61493037,0.44860564,0.02322114,1.85616209
-2.63831916,2.39105916,0.00093555,0.23937655,0.14556735,0.60477996,0.44961932,0.02160338,1.84745120
-2.63231616,2.37006438,0.00083145,0.23426609,0.14222939,0.59340369,0.44955242,0.01999759,1.83579606
-2.62631316,2.34423594,0.00073678,0.22827177,0.13831198,0.58090443,0.44838931,0.01841641,1.82131869
-2.62031016,2.31373567,0.00065085,0.22140706,0.13384215,0.56740252,0.44612806,0.01687192,1.80415023
-2.61430715,2.27877335,0.00057301,0.21371085,0.12885912,0.55303020,0.44277819,0.01537528,1.78441878
-2.60830415,2.23959220,0.00050267,0.20524561,0.12341296,0.53792641,0.43835839,0.01393652,1.76223914
-2.60230115,2.19645590,0.00043928,0.19609476,0.11756298,0.52223218,0.43289444,0.01256432,1.73770539
-2.59629815,2.14963778,0.00038232,0.18635975,0.11137599,0.50608683,0.42641735,0.01126587,1.71088657
-2.59029515,2.09941280,0.00033133,0.17615652,0.10492423,0.48962522,0.41896193,0.01004675,1.68182580
-2.58429215,2.04605259,0.00028585,0.16561193,0.09828336,0.47297598,0.41056575,0.00891094,1.65054284
-2.57828914,1.98982356,0.00024546,0.15485999,0.09153036,0.45626089,0.40126861,0.00786084,1.61703984
-2.57228614,1.93098807,0.00020976,0.14403819,0.08474158,0.43959522,0.39111247,0.00689737,1.58130988
-2.56628314,1.86980817,0.00017834,0.13328397,0.07799080,0.42308894,0.38014184,0.00602006,1.54334769
-2.56028014,1.80655149,0.00015086,0.12273152,0.07134755,0.40684864,0.36840445,0.00522723,1.50316173
-2.55427714,1.74149832,0.00012693,0.11250893,0.06487568,0.39097975,0.35595225,0.00451617,1.46078679
-2.54827414,1.67494948,0.00010623,0.10273584,0.05863215,0.37558908,0.34284252,0.00388333,1.41629622
-2.54227114,1.60723374,0.00008843,0.09352151,0.05266616,0.36078707,0.32913889,0.00332450,1.36981283
-2.53626813,1.53871428,0.00007322,0.08496345,0.04701852,0.34668974,0.31491238,0.00283500,1.32151771
-2.53026513,1.46979325,0.00006031,0.07714650,0.04172142,0.33341993,0.30024204,0.00240988,1.27165615
-2.52426213,1.40091399,0.00004942,0.07014240,0.03679840,0.32110769,0.28521530,0.00204404,1.22054024
-2.51825913,1.33256026,0.00004031,0.06400970,0.03226462,0.30988961,0.26992792,0.00173240,1.16854782
-2.51225613,1.26525242,0.00003275,0.05879409,0.02812737,0.29990714,0.25448337,0.00146998,1.11611750
-2.50625313,1.19954039,0.00002654,0.05452887,0.02438670,0.29130367,0.23899183,0.00125201,1.06374012
-2.50025013,1.13599367,0.00002148,0.05123564,0.02103627,0.28422060,0.22356866,0.00107401,1.01194677
-2.49424712,1.07518866,0.00001742,0.04892514,0.01806424,0.27879254,0.20833249,0.00093180,0.96129404
-2.48824412,1.01769400,0.00001421,0.04759800,0.01545422,0.27514167,0.19340304,0.00082152,0.91234712
-2.48224112,0.96405450,0.00001174,0.04724551,0.01318622,0.27337176,0.17889861,0.00073968,0.86566167
-2.47623812,0.91477447,0.00000989,0.04785035,0.01123760,0.27356199,0.16493364,0.00068311,0.82176517
-2.47023512,0.87030137,0.00000859,0.04938708,0.00958391,0.27576102,0.15161609,0.00064894,0.78113891
-2.46423212,0.83101046,0.00000776,0.05182266,0.00819965,0.27998149,0.13904518,0.00063460,0.74420124
-2.45822911,0.79719139,0.00000735,0.05511678,0.00705902,0.28619559,0.12730914,0.00063774,0.71129305
-2.45222611,0.76903723,0.00000731,0.05922209,0.00613640,0.29433170,0.11648345,0.00065622,0.68266611
-2.44622311,0.74663670,0.00000762,0.06408438,0.00540688,0.30427259,0.10662938,0.00068806,0.65847469
-2.44022011,0.72996975,0.00000824,0.06964280,0.00484655,0.31585525,0.09779299,0.00073140,0.63877102
-2.43421711,0.71890689,0.00000917,0.07582997,0.00443281,0.32887258,0.09000448,0.00078446,0.62350449
-2.42821411,0.71321223,0.00001039,0.08257228,0.00414448,0.34307697,0.08327811,0.00084550,0.61252479
-2.42221111,0.71255006,0.00001189,0.08979018,0.00396191,0.35818561,0.07761238,0.00091284,0.60558862
-2.41620810,0.71649476,0.00001367,0.09739874,0.00386702,0.37388756,0.07299062,0.00098478,0.60236971
-2.41020510,0.72454354,0.00001572,0.10530821,0.00384328,0.38985224,0.06938190,0.00105966,0.60247164
-2.40420210,0.73613146,0.00001804,0.11342487,0.00387564,0.40573911,0.06674216,0.00113578,0.60544283
-2.39819910,0.75064825,0.00002062,0.12165197,0.00395050,0.42120810,0.06501557,0.00121149,0.61079310
-2.39219610,0.76745615,0.00002344,0.12989095,0.00405563,0.43593045,0.06413595,0.00128515,0.61801106
-2.38619310,0.78590811,0.00002649,0.13804267,0.00418007,0.44959951,0.06402839,0.00135518,0.62658169
-2.38019010,0.80536592,0.00002975,0.14600887,0.00431412,0.46194105,0.06461087,0.00142005,0.63600344
-2.37418709,0.82521740,0.00003318,0.15369371,0.00444924,0.47272263,0.06579591,0.00147837,0.64580423
-2.36818409,0.84489231,0.00003675,0.16100531,0.00457799,0.48176175,0.06749224,0.00152885,0.65555586
-2.36218109,0.86387661,0.00004043,0.16785743,0.00469403,0.48893232,0.06960650,0.00157038,0.66488639
-2.35617809,0.88172444,0.00004416,0.17417098,0.00479208,0.49416928,0.07204485,0.00160205,0.67349022
-2.35017509,0.89806786,0.00004789,0.17987560,0.00486785,0.49747119,0.07471466,0.00162314,0.68113541
-2.34417209,0.91262393,0.00005156,0.18491107,0.00491804,0.49890062,0.07752605,0.00163319,0.68766849
-2.33816908,0.92519917,0.00005512,0.18922853,0.00494032,0.49858237,0.08039346,0.00163196,0.69301629
-2.33216608,0.93569124,0.00005851,0.19279161,0.00493326,0.49669961,0.08323709,0.00161948,0.69718515
-2.32616308,0.94408789,0.00006165,0.19557721,0.00489627,0.49348800,0.08598431,0.00159600,0.70025739
-2.32016008,0.95046329,0.00006450,0.19757605,0.00482960,0.48922807,0.08857079,0.00156202,0.70238529
-2.31415708,0.95497169,0.00006700,0.19879292,0.00473420,0.48423600,0.09094157,0.00151824,0.70378284
-2.30815408,0.95783871,0.00006909,0.19924653,0.00461167,0.47885319,0.09305189,0.00146554,0.70471528
-2.30215108,0.95935038,0.00007074,0.19896901,0.00446420,0.47343493,0.09486765,0.00140498,0.70548702
-2.29614807,0.95984009,0.00007191,0.19800503,0.00429439,0.46833838,0.09636570,0.00133771,0.70642801
-2.29014507,0.95967390,0.00007257,0.19641051,0.00410523,0.46391038,0.09753370,0.00126497,0.70787902
-2.28414207,0.95923446,0.00007271,0.19425094,0.00389996,0.46047535,0.09836970,0.00118806,0.71017631
-2.27813907,0.95890400,0.00007233,0.19159940,0.00368195,0.45832367,0.09888133,0.00110827,0.71363592
-2.27213607,0.95904690,0.00007144,0.18853427,0.00345464,0.45770081,0.09908471,0.00102685,0.71853829
-2.26613307,0.95999238,0.00007004,0.18513665,0.00322140,0.45879774,0.09900303,0.00094502,0.72511365
-2.26013007,0.96201805,0.00006819,0.18148775,0.00298550,0.46174273,0.09866496,0.00086388,0.73352859
-2.25412706,0.96533491,0.00006590,0.17766619,0.00274998,0.46659499,0.09810285,0.00078443,0.74387463
-2.24812406,0.97007438,0.00006324,0.17374535,0.00251764,0.47334039,0.09735090,0.00070756,0.75615908
-2.24212106,0.97627836,0.00006024,0.16979095,0.00229098,0.48188949,0.09644335,0.00063400,0.77029884
-2.23611806,0.98389255,0.00005698,0.16585894,0.00207215,0.49207792,0.09541279,0.00056434,0.78611759
-2.23011506,0.99276376,0.00005350,0.16199380,0.00186295,0.50366954,0.09428864,0.00049904,0.80334657
-2.22411206,1.00264157,0.00004988,0.15822729,0.00166484,0.51636195,0.09309603,0.00043842,0.82162939
-2.21810905,1.01318442,0.00004617,0.15457787,0.00147890,0.52979467,0.09185495,0.00038266,0.84053063
-2.21210605,1.02397019,0.00004243,0.15105062,0.00130590,0.54355957,0.09057984,0.00033183,0.85954846
-2.20610305,1.03451106,0.00003871,0.14763785,0.00114628,0.55721333,0.08927964,0.00028591,0.87813066
-2.20010005,1.04427207,0.00003506,0.14432026,0.00100018,0.57029150,0.08795825,0.00024477,0.89569372
-2.19409705,1.05269283,0.00003153,0.14106869,0.00086752,0.58232385,0.08661544,0.00020821,0.91164430
-2.18809405,1.05921137,0.00002815,0.13784618,0.00074799,0.59285010,0.08524805,0.00017599,0.92540226
-2.18209105,1.06328922,0.00002495,0.13461054,0.00064110,0.60143582,0.08385156,0.00014783,0.93642424
-2.17608804,1.06443650,0.00002196,0.13131698,0.00054622,0.60768756,0.08242181,0.00012339,0.94422688
-2.17008504,1.06223595,0.00001919,0.12792086,0.00046261,0.61126672,0.08095687,0.00010235,0.94840854
-2.16408204,1.05636466,0.00001664,0.12438033,0.00038946,0.61190153,0.07945882,0.00008438,0.94866860
-2.15807904,1.04661246,0.00001433,0.12065877,0.00032593,0.60939668,0.07793547,0.00006913,0.94482343
-2.15207604,1.03289615,0.00001226,0.11672687,0.00027112,0.60364006,0.07640188,0.00005629,0.93681817
-2.14607304,1.01526873,0.00001040,0.11256429,0.00022417,0.59460646,0.07488154,0.00004555,0.92473383
-2.14007004,0.99392322,0.00000877,0.10816078,0.00018424,0.58235809,0.07340712,0.00003664,0.90878920
-2.13406703,0.96919083,0.00000734,0.10351683,0.00015050,0.56704173,0.07202081,0.00002929,0.88933759
-2.12806403,0.94153352,0.00000610,0.09864362,0.00012219,0.54888299,0.07077419,0.00002328,0.86685826
-2.12206103,0.91153117,0.00000503,0.09356263,0.00009861,0.52817767,0.06972750,0.00001839,0.84194303
-2.11605803,0.87986406,0.00000412,0.08830459,0.00007908,0.50528091,0.06894847,0.00001444,0.81527850
-2.11005503,0.84729110,0.00000335,0.08290819,0.00006304,0.48059443,0.06851065,0.00001127,0.78762446
-2.10405203,0.81462504,0.00000270,0.07741832,0.00004993,0.45455260,0.06849122,0.00000874,0.75978958
-2.09804902,0.78270527,0.00000216,0.07188430,0.00003931,0.42760784,0.06896852,0.00000674,0.73260496
-2.09204602,0.75236958,0.00000172,0.06635779,0.00003075,0.40021611,0.07001914,0.00000517,0.70689677
-2.08604302,0.72442572,0.00000136,0.06089093,0.00002390,0.37282288,0.07171493,0.00000394,0.68345883
-2.08004002,0.69962390,0.00000107,0.05553439,0.00001846,0.34585028,0.07411977,0.00000298,0.66302610
-2.07403702,0.67863109,0.00000083,0.05033576,0.00001417,0.31968575,0.07728637,0.00000225,0.64624999
-2.06803402,0.66200811,0.00000064,0.04533811,0.00001081,0.29467256,0.08125323,0.00000168,0.63367624
-2.06203102,0.65019007,0.00000049,0.04057882,0.00000819,0.27110248,0.08604175,0.00000125,0.62572617
-2.05602801,0.64347097,0.00000038,0.03608883,0.00000616,0.24921061,0.09165379,0.00000093,0.62268175
-2.05002501,0.64199273,0.00000028,0.03189210,0.00000461,0.22917253,0.09806959,0.00000068,0.62467504
-2.04402201,0.64573904,0.00000021,0.02800548,0.00000343,0.21110357,0.10524639,0.00000050,0.63168230
-2.03801901,0.65453430,0.00000016,0.02443882,0.00000253,0.19506010,0.11311767,0.00000036,0.64352284
-2.03201601,0.66804740,0.00000012,0.02119531,0.00000185,0.18104264,0.12159315,0.00000026,0.65986288
-2.02601301,0.68580055,0.00000009,0.01827207,0.00000135,0.16900047,0.13055962,0.00000019,0.68022406
-2.02001001,0.70718259,0.00000006,0.01566086,0.00000098,0.15883746,0.13988266,0.00000013,0.70399658
-2.01400700,0.73146659,0.00000005,0.01334891,0.00000070,0.15041888,0.14940913,0.00000009,0.73045646
-2.00800400,0.75783111,0.00000003,0.01131980,0.00000050,0.14357875,0.15897048,0.00000007,0.75878650
-2.00200100,0.78538447,0.00000002,0.00955432,0.00000036,0.13812754,0.16838683,0.00000005,0.78810025
-1.99599800,0.81319129,0.00000002,0.00803138,0.00000025,0.13385989,0.17747159,0.00000003,0.81746837
-1.98999500,0.84030048,0.00000001,0.00672873,0.00000018,0.13056217,0.18603663,0.00000002,0.84594633
-1.98399200,0.86577369,0.00000001,0.00562373,0.00000012,0.12801956,0.19389760,0.00000002,0.87260278
-1.97798899,0.88871330,0.00000001,0.00469398,0.00000008,0.12602255,0.20087947,0.00000001,0.89654742
-1.97198599,0.90828904,0.00000000,0.00391776,0.00000006,0.12437270,0.20682183,0.00000001,0.91695758
-1.96598299,0.92376216,0.00000000,0.00327450,0.00000004,0.12288753,0.21158392,0.00000000,0.93310247
-1.95997999,0.93450651,0.00000000,0.00274507,0.00000003,0.12140449,0.21504901,0.00000000,0.94436418
-1.95397699,0.94002559,0.00000000,0.00231194,0.00000002,0.11978394,0.21712814,0.00000000,0.95025485
-1.94797399,0.93996504,0.00000000,0.00195936,0.00000001,0.11791114,0.21776282,0.00000000,0.95042924
-1.94197099,0.93412026,0.00000000,0.00167335,0.00000001,0.11569733,0.21692680,0.00000000,0.94469234
-1.93596798,0.92243879,0.00000000,0.00144170,0.00000001,0.11307983,0.21462672,0.00000000,0.93300180
-1.92996498,0.90501759,0.00000000,0.00125392,0.00000000,0.11002130,0.21090158,0.00000000,0.91546519
-1.92396198,0.88209538,0.00000000,0.00110110,0.00000000,0.10650833,0.20582117,0.00000000,0.89233231
-1.91795898,0.85404051,0.00000000,0.00097582,0.00000000,0.10254928,0.19948347,0.00000000,0.86398300
-1.91195598,0.82133503,0.00000000,0.00087197,0.00000000,0.09817169,0.19201118,0.00000000,0.83091107
-1.90595298,0.78455562,0.00000000,0.00078463,0.00000000,0.09341929,0.18354752,0.00000000,0.79370514
-1.89994997,0.74435246,0.00000000,0.00070988,0.00000000,0.08834875,0.17425152,0.00000000,0.75302728
-1.89394697,0.70142670,0.00000000,0.00064468,0.00000000,0.08302636,0.16429301,0.00000000,0.70959043
-1.88794397,0.65650788,0.00000000,0.00058671,0.00000000,0.07752473,0.15384750,0.00000000,0.66413551
-1.88194097,0.61033180,0.00000000,0.00053428,0.00000000,0.07191963,0.14309125,0.00000000,0.61740925
-1.87593797,0.56362000,0.00000000,0.00048615,0.00000000,0.06628708,0.13219658,0.00000000,0.57014344
-1.86993497,0.51706142,0.00000000,0.00044149,0.00000000,0.06070076,0.12132773,0.00000000,0.52303646
-1.86393197,0.47129673,0.00000000,0.00039972,0.00000000,0.05522988,0.11063730,0.00000000,0.47673758
-1.85792896,0.42690585,0.00000000,0.00036053,0.00000000,0.04993739,0.10026341,0.00000000,0.43183435
-1.85192596,0.38439884,0.00000000,0.00032373,0.00000000,0.04487869,0.09032764,0.00000000,0.38884343
-1.84592296,0.34421000,0.00000000,0.00028925,0.00000000,0.04010081,0.08093368,0.00000000,0.34820476
-1.83991996,0.30669536,0.00000000,0.00025706,0.00000000,0.03564197,0.07216683,0.00000000,0.31027897
-1.83391696,0.27213292,0.00000000,0.00022720,0.00000000,0.03153152,0.06409401,0.00000000,0.27534781
-1.82791396,0.24072563,0.00000000,0.00019971,0.00000000,0.02779024,0.05676451,0.00000000,0.24361700
-1.82191096,0.21260625,0.00000000,0.00017464,0.00000000,0.02443091,0.05021113,0.00000000,0.21522134
-1.81590795,0.18784386,0.00000000,0.00015202,0.00000000,0.02145904,0.04445171,0.00000000,0.19023126
-1.80990495,0.16645146,0.00000000,0.00013190,0.00000000,0.01887380,0.03949085,0.00000000,0.16866043
-1.80390195,0.14839391,0.00000000,0.00011432,0.00000000,0.01666895,0.03532182,0.00000000,0.15047388
-1.79789895,0.13359613,0.00000000,0.00009937,0.00000000,0.01483391,0.03192838,0.00000000,0.13559618
-1.79189595,0.12195079,0.00000000,0.00008713,0.00000000,0.01335468,0.02928661,0.00000000,0.12391929
-1.78589295,0.11332546,0.00000000,0.00007778,0.00000000,0.01221477,0.02736652,0.00000000,0.11530964
-1.77988994,0.10756889,0.00000000,0.00007155,0.00000000,0.01139606,0.02613343,0.00000000,0.10961446
-1.77388694,0.10451618,0.00000000,0.00006882,0.00000000,0.01087950,0.02554919,0.00000000,0.10666698
-1.76788394,0.10399304,0.00000000,0.00007013,0.00000000,0.01064580,0.02557307,0.00000000,0.10629062
-1.76188094,0.10581898,0.00000000,0.00007620,0.00000000,0.01067588,0.02616244,0.00000000,0.10830215
-1.75587794,0.10980967,0.00000000,0.00008806,0.00000000,0.01095142,0.02727321,0.00000000,0.11251395
-1.74987494,0.11577852,0.00000000,0.00010707,0.00000000,0.01145523,0.02886015,0.00000000,0.11873558
-1.74387194,0.12353782,0.00000000,0.00013501,0.00000000,0.01217158,0.03087705,0.00000000,0.12677477
-1.73786893,0.13289953,0.00000000,0.00017416,0.00000000,0.01308661,0.03327677,0.00000000,0.13643819
-1.73186593,0.14367612,0.00000000,0.00022745,0.00000000,0.01418867,0.03601136,0.00000000,0.14753210
-1.72586293,0.15568144,0.00000000,0.00029850,0.00000000,0.01546871,0.03903213,0.00000000,0.15986323
-1.71985993,0.16873202,0.00000000,0.00039184,0.00000000,0.01692078,0.04228991,0.00000000,0.17323992
-1.71385693,0.18264884,0.00000000,0.00051295,0.00000000,0.01854254,0.04573528,0.00000000,0.18747390
-1.70785393,0.19725964,0.00000000,0.00066847,0.00000000,0.02033579,0.04931910,0.00000000,0.20238247
-1.70185093,0.21240184,0.00000000,0.00086629,0.00000000,0.02230719,0.05299307,0.00000000,0.21779145
-1.69584792,0.22792597,0.00000000,0.00111571,0.00000000,0.02446882,0.05671052,0.00000000,0.23353857
-1.68984492,0.24369962,0.00000000,0.00142752,0.00000000,0.02683889,0.06042731,0.00000000,0.24947747
-1.68384192,0.25961155,0.00000000,0.00181412,0.00000000,0.02944231,0.06410278,0.00000000,0.26548186
-1.67783892,0.27557592,0.00000000,0.00228954,0.00000000,0.03231120,0.06770085,0.00000000,0.28144982
-1.67183592,0.29153626,0.00000000,0.00286943,0.00000000,0.03548517,0.07119101,0.00000000,0.29730796
-1.66583292,0.30746888,0.00000000,0.00357102,0.00000000,0.03901144,0.07454932,0.00000000,0.31301495
-1.65982991,0.32338545,0.00000000,0.00441292,0.00000000,0.04294455,0.07775923,0.00000000,0.32856441
-1.65382691,0.33933437,0.00000000,0.00541491,0.00000000,0.04734585,0.08081227,0.00000000,0.34398652
-1.64782391,0.35540069,0.00000000,0.00659758,0.00000000,0.05228236,0.08370833,0.00000000,0.35934832
-1.64182091,0.37170435,0.00000000,0.00798186,0.00000000,0.05782533,0.08645583,0.00000000,0.37475232
-1.63581791,0.38839641,0.00000000,0.00958848,0.00000000,0.06404815,0.08907130,0.00000000,0.39033326
-1.62981491,0.40565345,0.00000000,0.01143721,0.00000000,0.07102389,0.09157877,0.00000000,0.40625300
-1.62381191,0.42366989,0.00000000,0.01354615,0.00000000,0.07882219,0.09400862,0.00000000,0.42269336
-1.61780890,0.44264843,0.00000000,0.01593077,0.00000000,0.08750590,0.09639615,0.00000000,0.43984730
-1.61180590,0.46278901,0.00000000,0.01860301,0.00000000,0.09712724,0.09877971,0.00000000,0.45790837
-1.60580290,0.48427638,0.00000000,0.02157026,0.00000000,0.10772382,0.10119863,0.00000000,0.47705900
-1.59979990,0.50726701,0.00000000,0.02483439,0.00000000,0.11931457,0.10369090,0.00000000,0.49745797
-1.59379690,0.53187575,0.00000000,0.02839081,0.00000000,0.13189586,0.10629071,0.00000000,0.51922765
