energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.43671836,2.47556746,0.00996754,0.18892060,1.11780313,0.96666578,0.04237925,1.16494957,0.66086651,0.01502187
-3.43071536,2.49470437,0.01062162,0.18842576,1.09258535,0.98403918,0.04467613,1.16972921,0.65238895,0.01523907
-3.42471236,2.51240580,0.01126224,0.18768538,1.06640679,1.00232281,0.04702858,1.17246708,0.64404232,0.01541663
-3.41870935,2.52824407,0.01187952,0.18667512,1.03941006,1.02127288,0.04940525,1.17302575,0.63576687,0.01555102
-3.41270635,2.54176985,0.01246347,0.18537136,1.01173538,1.04060795,0.05177217,1.17128670,0.62748229,0.01563924
-3.40670335,2.55252727,0.01300430,0.18375241,0.98352190,1.06001649,0.05409362,1.16715463,0.61909308,0.01567892
-3.40070035,2.56006859,0.01349270,0.18179955,0.95490820,1.07916542,0.05633302,1.16056081,0.61049405,0.01566839
-3.39469735,2.56396802,0.01392012,0.17949792,0.92603192,1.09770912,0.05845389,1.15146540,0.60157562,0.01560672
-3.38869435,2.56383430,0.01427907,0.17683717,0.89702867,1.11529867,0.06042084,1.13985878,0.59222877,0.01549373
-3.38269135,2.55932185,0.01456331,0.17381198,0.86803034,1.13159115,0.06220044,1.12576175,0.58234966,0.01532999
-3.37668834,2.55014013,0.01476807,0.17042231,0.83916300,1.14625858,0.06376210,1.10922490,0.57184361,0.01511680
-3.37068534,2.53606109,0.01489021,0.16667353,0.81054471,1.15899628,0.06507886,1.09032717,0.56062857,0.01485614
-3.36468234,2.51692466,0.01492827,0.16257632,0.78228324,1.16953024,0.06612800,1.06917360,0.54863791,0.01455060
-3.35867934,2.49264204,0.01488249,0.15814650,0.75447413,1.17762338,0.06689159,1.04589268,0.53582255,0.01420330
-3.35267634,2.46319694,0.01475484,0.15340465,0.72719904,1.18308037,0.06735680,1.02063320,0.52215248,0.01381783
-3.34667334,2.42864461,0.01454883,0.14837568,0.70052456,1.18575088,0.06751614,0.99356087,0.50761755,0.01339812
-3.34067034,2.38910893,0.01426944,0.14308833,0.67450155,1.18553113,0.06736749,0.96485475,0.49222767,0.01294839
-3.33466733,2.34477753,0.01392287,0.13757454,0.64916505,1.18236372,0.06691394,0.93470371,0.47601242,0.01247300
-3.32866433,2.29589534,0.01351636,0.13186883,0.62453464,1.17623588,0.06616356,0.90330288,0.45902007,0.01197642
-3.32266133,2.24275667,0.01305787,0.12600766,0.60061529,1.16717615,0.06512898,0.87085038,0.44131620,0.01146309
-3.31665833,2.18569633,0.01255585,0.12002871,0.57739855,1.15524987,0.06382690,0.83754412,0.42298177,0.01093738
-3.31065533,2.12508006,0.01201900,0.11397025,0.55486415,1.14055369,0.06227749,0.80357905,0.40411098,0.01040353
-3.30465233,2.06129479,0.01145593,0.10787049,0.53298167,1.12320948,0.06050374,0.76914460,0.38480882,0.00986552
-3.29864932,1.99473910,0.01087501,0.10176693,0.51171248,1.10335807,0.05853082,0.73442265,0.36518842,0.00932713
-3.29264632,1.92581424,0.01028411,0.09569583,0.49101174,1.08115314,0.05638535,0.69958578,0.34536836,0.00879183
-3.28664332,1.85491630,0.00969046,0.08969166,0.47083040,1.05675562,0.05409479,0.66479598,0.32547000,0.00826276
-3.28064032,1.78242952,0.00910053,0.08378670,0.45111720,1.03032896,0.05168680,0.63020375,0.30561484,0.00774276
-3.27463732,1.70872126,0.00851990,0.07801062,0.43182066,1.00203546,0.04918869,0.59594760,0.28592205,0.00723432
-3.26863432,1.63413844,0.00795327,0.07239021,0.41289093,0.97203380,0.04662692,0.56215388,0.26650626,0.00673959
-3.26263132,1.55900578,0.00740443,0.06694918,0.39428161,0.94047784,0.04402669,0.52893693,0.24747554,0.00626040
-3.25662831,1.48362548,0.00687630,0.06170796,0.37595138,0.90751661,0.04141164,0.49639948,0.22892973,0.00579830
-3.25062531,1.40827819,0.00637099,0.05668372,0.35786545,0.87329539,0.03880355,0.46463321,0.21095906,0.00535450
-3.24462231,1.33322517,0.00588985,0.05189033,0.33999686,0.83795751,0.03622221,0.43371951,0.19364310,0.00492998
-3.23861931,1.25871104,0.00543363,0.04733842,0.32232751,0.80164688,0.03368532,0.40373023,0.17705005,0.00452546
-3.23261631,1.18496694,0.00500252,0.04303555,0.30484886,0.76451054,0.03120841,0.37472847,0.16123632,0.00414141
-3.22661331,1.11221372,0.00459630,0.03898634,0.28756240,0.72670126,0.02880491,0.34676927,0.14624640,0.00377815
-3.22061031,1.04066467,0.00421442,0.03519272,0.27047966,0.68837968,0.02648616,0.31990030,0.13211303,0.00343577
-3.21460730,0.97052779,0.00385610,0.03165411,0.25362197,0.64971580,0.02426154,0.29416229,0.11885756,0.00311424
-3.20860430,0.90200703,0.00352043,0.02836771,0.23701978,0.61088961,0.02213854,0.26958944,0.10649053,0.00281337
-3.20260130,0.83530271,0.00320642,0.02532872,0.22071159,0.57209072,0.02012293,0.24620960,0.09501243,0.00253284
-3.19659830,0.77061086,0.00291305,0.02253067,0.20474269,0.53351700,0.01821883,0.22404438,0.08441453,0.00227224
-3.19059530,0.70812161,0.00263933,0.01996559,0.18916348,0.49537222,0.01642895,0.20310908,0.07467990,0.00203106
-3.18459230,0.64801675,0.00238432,0.01762433,0.17402766,0.45786285,0.01475462,0.18341264,0.06578441,0.00180870
-3.17858929,0.59046667,0.00214715,0.01549678,0.15939031,0.42119419,0.01319600,0.16495741,0.05769781,0.00160450
-3.17258629,0.53562696,0.00192701,0.01357208,0.14530585,0.38556606,0.01175216,0.14773908,0.05038484,0.00141774
-3.16658329,0.48363478,0.00172315,0.01183887,0.13182616,0.35116835,0.01042124,0.13174650,0.04380627,0.00124763
-3.16058029,0.43460555,0.00153489,0.01028548,0.11899867,0.31817663,0.00920057,0.11696173,0.03791994,0.00109336
-3.15457729,0.38862995,0.00136158,0.00890012,0.10686486,0.28674820,0.00808674,0.10336006,0.03268181,0.00095409
-3.14857429,0.34577167,0.00120260,0.00767104,0.09545885,0.25701865,0.00707577,0.09091027,0.02804683,0.00082892
-3.14257129,0.30606589,0.00105734,0.00658672,0.08480644,0.22909925,0.00616319,0.07957498,0.02396989,0.00071699
-3.13656828,0.26951889,0.00092519,0.00563605,0.07492446,0.20307530,0.00534416,0.06931120,0.02040655,0.00061739
-3.13056528,0.23610852,0.00080555,0.00480840,0.06582048,0.17900537,0.00461356,0.06007098,0.01731384,0.00052923
-3.12456228,0.20578580,0.00069776,0.00409384,0.05749292,0.15692170,0.00396613,0.05180224,0.01465085,0.00045164
-3.11855928,0.17847744,0.00060119,0.00348319,0.04993147,0.13683142,0.00339653,0.04444972,0.01237934,0.00038375
-3.11255628,0.15408927,0.00051514,0.00296823,0.04311781,0.11871873,0.00289947,0.03795595,0.01046424,0.00032474
-3.10655328,0.13251029,0.00043893,0.00254174,0.03702662,0.10254787,0.00246981,0.03226241,0.00887407,0.00027383
-3.10055028,0.11361736,0.00037184,0.00219766,0.03162674,0.08826654,0.00210263,0.02731061,0.00758128,0.00023025
-3.09454727,0.09728012,0.00031316,0.00193114,0.02688250,0.07580988,0.00179333,0.02304321,0.00656261,0.00019333
-3.08854427,0.08336608,0.00026216,0.00173871,0.02275511,0.06510454,0.00153769,0.01940512,0.00579924,0.00016243
-3.08254127,0.07174564,0.00021813,0.00161831,0.01920408,0.05607286,0.00133197,0.01634458,0.00527701,0.00013697
-3.07653827,0.06229685,0.00018037,0.00156937,0.01618856,0.04863683,0.00117292,0.01381410,0.00498649,0.00011646
-3.07053527,0.05490966,0.00014822,0.00159289,0.01366866,0.04272176,0.00105785,0.01177133,0.00492301,0.00010045
-3.06453227,0.04948967,0.00012102,0.00169149,0.01160664,0.03825951,0.00098463,0.01017984,0.00508665,0.00008858
-3.05852926,0.04596110,0.00009819,0.00186941,0.00996789,0.03519114,0.00095174,0.00900980,0.00548204,0.00008058
-3.05252626,0.04426896,0.00007914,0.00213250,0.00872183,0.03346887,0.00095822,0.00823844,0.00611818,0.00007622
-3.04652326,0.04438028,0.00006338,0.00248819,0.00784253,0.03305733,0.00100367,0.00785044,0.00700810,0.00007536
-3.04052026,0.04628444,0.00005043,0.00294542,0.00730926,0.03393408,0.00108817,0.00783814,0.00816840,0.00007794
-3.03451726,0.04999243,0.00003986,0.00351448,0.00710671,0.03608928,0.00121228,0.00820162,0.00961872,0.00008395
-3.02851426,0.05553515,0.00003131,0.00420684,0.00722510,0.03952466,0.00137687,0.00894850,0.01138099,0.00009345
-3.02251126,0.06296073,0.00002444,0.00503491,0.00766012,0.04425172,0.00158309,0.01009368,0.01347865,0.00010654
-3.01650825,0.07233088,0.00001897,0.00601175,0.00841255,0.05028928,0.00183223,0.01165877,0.01593567,0.00012341
-3.01050525,0.08371642,0.00001465,0.00715066,0.00948788,0.05766046,0.00212555,0.01367135,0.01877546,0.00014423
-3.00450225,0.09719193,0.00001128,0.00846480,0.01089561,0.06638914,0.00246421,0.01616398,0.02201978,0.00016923
-2.99849925,0.11282993,0.00000868,0.00996666,0.01264848,0.07649609,0.00284903,0.01917298,0.02568737,0.00019866
-2.99249625,0.13069443,0.00000672,0.01166755,0.01476151,0.08799493,0.00328042,0.02273696,0.02979277,0.00023276
-2.98649325,0.15083434,0.00000527,0.01357702,0.01725090,0.10088803,0.00375819,0.02689511,0.03434499,0.00027174
-2.98049025,0.17327680,0.00000426,0.01570225,0.02013290,0.11516256,0.00428139,0.03168531,0.03934631,0.00031581
-2.97448724,0.19802075,0.00000362,0.01804748,0.02342254,0.13078697,0.00484825,0.03714202,0.04479116,0.00036511
-2.96848424,0.22503112,0.00000330,0.02061343,0.02713230,0.14770792,0.00545601,0.04329407,0.05066519,0.00041973
-2.96248124,0.25423371,0.00000328,0.02339676,0.03127089,0.16584808,0.00610089,0.05016237,0.05694462,0.00047966
-2.95647824,0.28551139,0.00000355,0.02638968,0.03584202,0.18510481,0.00677807,0.05775767,0.06359579,0.00054483
-2.95047524,0.31870161,0.00000414,0.02957957,0.04084323,0.20534993,0.00748166,0.06607837,0.07057518,0.00061504
-2.94447224,0.35359568,0.00000507,0.03294885,0.04626505,0.22643077,0.00820476,0.07510864,0.07782977,0.00068996
-2.93846923,0.38993993,0.00000638,0.03647489,0.05209023,0.24817252,0.00893958,0.08481678,0.08529779,0.00076917
-2.93246623,0.42743894,0.00000815,0.04013024,0.05829336,0.27038184,0.00967757,0.09515414,0.09290999,0.00085209
-2.92646323,0.46576095,0.00001046,0.04388294,0.06484078,0.29285187,0.01040960,0.10605449,0.10059129,0.00093804
-2.92046023,0.50454524,0.00001342,0.04769712,0.07169093,0.31536832,0.01112621,0.11743410,0.10826280,0.00102621
-2.91445723,0.54341157,0.00001716,0.05153375,0.07879502,0.33771660,0.01181783,0.12919256,0.11584427,0.00111567
-2.90845423,0.58197127,0.00002183,0.05535162,0.08609817,0.35968965,0.01247510,0.14121428,0.12325667,0.00120543
-2.90245123,0.61983966,0.00002760,0.05910842,0.09354092,0.38109631,0.01308916,0.15337086,0.13042505,0.00129440
-2.89644822,0.65664932,0.00003466,0.06276201,0.10106107,0.40176960,0.01365191,0.16552410,0.13728138,0.00138148
-2.89044522,0.69206369,0.00004324,0.06627172,0.10859589,0.42157475,0.01415632,0.17752975,0.14376728,0.00146553
-2.88444222,0.72579032,0.00005356,0.06959971,0.11608440,0.44041648,0.01459667,0.18924173,0.14983658,0.00154546
-2.87843922,0.75759316,0.00006587,0.07271223,0.12346983,0.45824504,0.01496877,0.20051677,0.15545747,0.00162021
-2.87243622,0.78730324,0.00008045,0.07558086,0.13070206,0.47506076,0.01527009,0.21121916,0.16061416,0.00168882
-2.86643322,0.81482706,0.00009756,0.07818348,0.13773986,0.49091664,0.01549993,0.22122557,0.16530797,0.00175046
-2.86043022,0.84015223,0.00011748,0.08050512,0.14455287,0.50591886,0.01565937,0.23042951,0.16955764,0.00180444
-2.85442721,0.86334993,0.00014046,0.08253844,0.15112318,0.52022493,0.01575131,0.23874537,0.17339898,0.00185026
-2.84842421,0.88457382,0.00016675,0.08428396,0.15744646,0.53403951,0.01578031,0.24611175,0.17688371,0.00188757
-2.84242121,0.90405547,0.00019658,0.08574989,0.16353246,0.54760802,0.01575244,0.25249388,0.18007747,0.00191629
-2.83641821,0.92209627,0.00023013,0.08695167,0.16940496,0.56120807,0.01567505,0.25788510,0.18305731,0.00193647
-2.83041521,0.93905622,0.00026753,0.08791113,0.17510109,0.57513940,0.01555647,0.26230721,0.18590837,0.00194843
-2.82441221,0.95534003,0.00030886,0.08865536,0.18067011,0.58971237,0.01540572,0.26580975,0.18872031,0.00195264
-2.81840920,0.97138133,0.00035413,0.08921538,0.18617172,0.60523587,0.01523212,0.26846819,0.19158333,0.00194974
-2.81240620,0.98762557,0.00040326,0.08962451,0.19167401,0.62200519,0.01504497,0.27038122,0.19458418,0.00194054
-2.80640320,1.00451281,0.00045611,0.08991678,0.19725115,0.64029039,0.01485320,0.27166718,0.19780222,0.00192592
-2.80040020,1.02246113,0.00051243,0.09012520,0.20298109,0.66032591,0.01466507,0.27245997,0.20130595,0.00190689
-2.79439720,1.04185165,0.00057189,0.09028018,0.20894333,0.68230203,0.01448787,0.27290452,0.20514989,0.00188448
-2.78839420,1.06301601,0.00063409,0.09040810,0.21521691,0.70635859,0.01432771,0.27315225,0.20937236,0.00185972
-2.78239120,1.08622696,0.00069855,0.09053008,0.22187884,0.73258142,0.01418937,0.27335653,0.21399393,0.00183363
-2.77638819,1.11169258,0.00076470,0.09066114,0.22900298,0.76100156,0.01407624,0.27366861,0.21901688,0.00180720
-2.77038519,1.13955429,0.00083195,0.09080960,0.23665942,0.79159751,0.01399025,0.27423394,0.22442564,0.00178131
-2.76438219,1.16988871,0.00089967,0.09097705,0.24491438,0.82430006,0.01393198,0.27518920,0.23018806,0.00175678
-2.75837919,1.20271299,0.00096721,0.09115847,0.25383055,0.85899956,0.01390077,0.27665998,0.23625762,0.00173432
-2.75237619,1.23799309,0.00103394,0.09134296,0.26346768,0.89555498,0.01389489,0.27875925,0.24257631,0.00171452
-2.74637319,1.27565418,0.00109927,0.09151461,0.27388340,0.93380409,0.01391176,0.28158634,0.24907798,0.00169788
-2.74037019,1.31559225,0.00116264,0.09165375,0.28513387,0.97357407,0.01394822,0.28522659,0.25569204,0.00168478
-2.73436718,1.35768581,0.00122360,0.09173831,0.29727422,1.01469157,0.01400079,0.28975126,0.26234717,0.00167554
-2.72836418,1.40180664,0.00128177,0.09174535,0.31035845,1.05699160,0.01406589,0.29521775,0.26897483,0.00167035
-2.72236118,1.44782863,0.00133687,0.09165255,0.32443857,1.10032437,0.01414011,0.30166979,0.27551231,0.00166938
-2.71635818,1.49563375,0.00138875,0.09143960,0.33956303,1.14455957,0.01422040,0.30913747,0.28190517,0.00167271
-2.71035518,1.54511452,0.00143735,0.09108949,0.35577401,1.18958764,0.01430423,0.31763709,0.28810879,0.00168037
-2.70435218,1.59617280,0.00148273,0.09058951,0.37310400,1.23531783,0.01438967,0.32717052,0.29408912,0.00169235
-2.69834917,1.64871456,0.00152504,0.08993196,0.39157132,1.28167319,0.01447547,0.33772427,0.29982234,0.00170860
-2.69234617,1.70264121,0.00156449,0.08911459,0.41117508,1.32858260,0.01456100,0.34926805,0.30529378,0.00172901
-2.68634317,1.75783799,0.00160137,0.08814066,0.43188974,1.37597064,0.01464627,0.36175322,0.31049584,0.00175345
-2.68034017,1.81416024,0.00163596,0.08701870,0.45365952,1.42374581,0.01473176,0.37511094,0.31542540,0.00178170
-2.67433717,1.87141884,0.00166857,0.08576198,0.47639322,1.47178805,0.01481835,0.38925046,0.32008075,0.00181348
-2.66833417,1.92936595,0.00169946,0.08438773,0.49995974,1.51993667,0.01490716,0.40405767,0.32445833,0.00184843
-2.66233117,1.98768243,0.00172887,0.08291624,0.52418482,1.56797955,0.01499945,0.41939418,0.32854956,0.00188611
-2.65632816,2.04596812,0.00175692,0.08136970,0.54884932,1.61564451,0.01509652,0.43509707,0.33233802,0.00192597
-2.65032516,2.10373619,0.00178368,0.07977115,0.57368943,1.66259397,0.01519961,0.45097963,0.33579720,0.00196737
-2.64432216,2.16041231,0.00180911,0.07814339,0.59839899,1.70842317,0.01530996,0.46683318,0.33888906,0.00200955
-2.63831916,2.21533932,0.00183307,0.07650791,0.62263410,1.75266266,0.01542877,0.48242998,0.34156345,0.00205170
-2.63231616,2.26778750,0.00185534,0.07488406,0.64601994,1.79478508,0.01555735,0.49752741,0.34375860,0.00209288
-2.62631316,2.31697035,0.00187563,0.07328836,0.66815971,1.83421607,0.01569727,0.51187313,0.34540261,0.00213214
-2.62031016,2.36206533,0.00189360,0.07173396,0.68864539,1.87034906,0.01585056,0.52521128,0.34641580,0.00216846
-2.61430715,2.40223868,0.00190888,0.07023039,0.70706990,1.90256319,0.01601994,0.53728938,0.34671398,0.00220084
-2.60830415,2.43667312,0.00192116,0.06878343,0.72304008,1.93024347,0.01620909,0.54786567,0.34621226,0.00222831
-2.60230115,2.46459714,0.00193012,0.06739532,0.73619010,1.95280239,0.01642290,0.55671658,0.34482930,0.00224997
-2.59629815,2.48531437,0.00193559,0.06606494,0.74619444,1.96970169,0.01666765,0.56364403,0.34249164,0.00226501
-2.59029515,2.49823143,0.00193748,0.06478835,0.75277995,1.98047333,0.01695123,0.56848213,0.33913796,0.00227278
-2.58429215,2.50288302,0.00193587,0.06355924,0.75573646,1.98473860,0.01728317,0.57110306,0.33472292,0.00227278
-2.57828914,2.49895267,0.00193099,0.06236961,0.75492521,1.98222435,0.01767466,0.57142171,0.32922038,0.00226471
-2.57228614,2.48628833,0.00192327,0.06121032,0.75028492,1.97277568,0.01813837,0.56939901,0.32262582,0.00224848
-2.56628314,2.46491183,0.00191330,0.06007177,0.74183507,1.95636446,0.01868820,0.56504367,0.31495789,0.00222420
-2.56028014,2.43502190,0.00190185,0.05894446,0.72967630,1.93309321,0.01933888,0.55841226,0.30625886,0.00219222
-2.55427714,2.39699041,0.00188980,0.05781950,0.71398791,1.90319438,0.02010542,0.54960768,0.29659406,0.00215307
-2.54827414,2.35135216,0.00187819,0.05668899,0.69502253,1.86702494,0.02100245,0.53877605,0.28605041,0.00210747
-2.54227114,2.29878874,0.00186808,0.05554642,0.67309846,1.82505669,0.02204347,0.52610208,0.27473397,0.00205629
-2.53626813,2.24010702,0.00186056,0.05438679,0.64858966,1.77786263,0.02324001,0.51180334,0.26276675,0.00200055
-2.53026513,2.17621350,0.00185669,0.05320674,0.62191429,1.72610015,0.02460078,0.49612338,0.25028301,0.00194132
-2.52426213,2.10808542,0.00185742,0.05200455,0.59352192,1.67049164,0.02613084,0.47932424,0.23742511,0.00187974
-2.51825913,2.03674011,0.00186355,0.05078000,0.56388028,1.61180341,0.02783077,0.46167853,0.22433920,0.00181694
-2.51225613,1.96320361,0.00187569,0.04953418,0.53346179,1.55082368,0.02969597,0.44346137,0.21117091,0.00175400
-2.50625313,1.88848001,0.00189418,0.04826924,0.50273058,1.48834056,0.03171618,0.42494258,0.19806128,0.00169192
-2.50025013,1.81352260,0.00191909,0.04698811,0.47213042,1.42512077,0.03387504,0.40637927,0.18514305,0.00163161
-2.49424712,1.73920789,0.00195018,0.04569412,0.44207381,1.36188982,0.03615001,0.38800926,0.17253739,0.00157380
-2.48824412,1.66631343,0.00198691,0.04439076,0.41293272,1.29931443,0.03851248,0.37004531,0.16035132,0.00151907
-2.48224112,1.59550012,0.00202839,0.04308129,0.38503107,1.23798751,0.04092817,0.35267054,0.14867569,0.00146783
-2.47623812,1.52729959,0.00207350,0.04176855,0.35863916,1.17841641,0.04335775,0.33603500,0.13758396,0.00142029
-2.47023512,1.46210677,0.00212080,0.04045474,0.33397006,1.12101454,0.04575779,0.32025351,0.12713157,0.00137648
-2.46423212,1.40017789,0.00216870,0.03914126,0.31117794,1.06609653,0.04808188,0.30540486,0.11735599,0.00133628
-2.45822911,1.34163366,0.00221541,0.03782868,0.29035833,1.01387709,0.05028198,0.29153219,0.10827738,0.00129938
-2.45222611,1.28646726,0.00225908,0.03651676,0.27155004,0.96447332,0.05230989,0.27864458,0.09989977,0.00126537
-2.44622311,1.23455665,0.00229782,0.03520451,0.25473864,0.91791022,0.05411881,0.26671970,0.09221261,0.00123373
-2.44022011,1.18568047,0.00232983,0.03389039,0.23986133,0.87412914,0.05566487,0.25570742,0.08519268,0.00120385
-2.43421711,1.13953671,0.00235338,0.03257246,0.22681281,0.83299865,0.05690870,0.24553408,0.07880623,0.00117509
-2.42821411,1.09576324,0.00236698,0.03124871,0.21545202,0.79432726,0.05781678,0.23610735,0.07301124,0.00114682
-2.42221111,1.05395933,0.00236936,0.02991725,0.20560948,0.75787743,0.05836262,0.22732144,0.06775965,0.00111839
-2.41620810,1.01370713,0.00235956,0.02857661,0.19709490,0.72338023,0.05852772,0.21906242,0.06299962,0.00108925
-2.41020510,0.97459225,0.00233692,0.02722599,0.18970483,0.69055005,0.05830223,0.21121340,0.05867760,0.00105887
-2.40420210,0.93622272,0.00230115,0.02586547,0.18323021,0.65909873,0.05768524,0.20365954,0.05474023,0.00102686
-2.39819910,0.89824542,0.00225232,0.02449616,0.17746343,0.62874859,0.05668485,0.19629254,0.05113597,0.00099290
-2.39219610,0.86035972,0.00219085,0.02312033,0.17220486,0.59924387,0.05531777,0.18901456,0.04781653,0.00095681
-2.38619310,0.82232769,0.00211746,0.02174141,0.16726856,0.57036025,0.05360870,0.18174141,0.04473793,0.00091850
-2.38019010,0.78398093,0.00203319,0.02036400,0.16248717,0.54191220,0.05158943,0.17440506,0.04186136,0.00087802
-2.37418709,0.74522369,0.00193933,0.01899376,0.15771569,0.51375790,0.04929767,0.16695514,0.03915365,0.00083551
-2.36818409,0.70603280,0.00183735,0.01763726,0.15283432,0.48580198,0.04677576,0.15935986,0.03658763,0.00079122
-2.36218109,0.66645436,0.00172888,0.01630180,0.14775018,0.45799582,0.04406922,0.15160593,0.03414213,0.00074545
-2.35617809,0.62659790,0.00161563,0.01499523,0.14239793,0.43033599,0.04122531,0.14369791,0.03180184,0.00069860
-2.35017509,0.58662836,0.00149935,0.01372567,0.13673953,0.40286079,0.03829158,0.13565691,0.02955705,0.00065110
-2.34417209,0.54675662,0.00138175,0.01250133,0.13076297,0.37564546,0.03531453,0.12751876,0.02740325,0.00060339
-2.33816908,0.50722909,0.00126447,0.01133029,0.12448031,0.34879637,0.03233842,0.11933186,0.02534072,0.00055596
-2.33216608,0.46831713,0.00114902,0.01022039,0.11792515,0.32244468,0.02940418,0.11115480,0.02337401,0.00050925
-2.32616308,0.43030679,0.00103679,0.00917906,0.11114955,0.29673975,0.02654867,0.10305390,0.02151165,0.00046371
-2.32016008,0.39348947,0.00092895,0.00821334,0.10422079,0.27184288,0.02380403,0.09510081,0.01976571,0.00041973
-2.31415708,0.35815390,0.00082652,0.00732984,0.09721795,0.24792159,0.02119736,0.08737029,0.01815163,0.00037767
-2.30815408,0.32457982,0.00073027,0.00653487,0.09022866,0.22514482,0.01875060,0.07993825,0.01668814,0.00033783
-2.30215108,0.29303361,0.00064081,0.00583459,0.08334596,0.20367924,0.01648063,0.07288015,0.01539731,0.00030048
-2.29614807,0.26376594,0.00055854,0.00523521,0.07666557,0.18368679,0.01439954,0.06626980,0.01430476,0.00026580
-2.29014507,0.23701148,0.00048369,0.00474329,0.07028357,0.16532361,0.01251511,0.06017856,0.01344007,0.00023393
-2.28414207,0.21299053,0.00041631,0.00436604,0.06429454,0.14874025,0.01083139,0.05467497,0.01283726,0.00020497
-2.27813907,0.19191230,0.00035634,0.00411167,0.05879028,0.13408308,0.00934936,0.04982470,0.01253548,0.00017896
-2.27213607,0.17397967,0.00030360,0.00398975,0.05385889,0.12149683,0.00806767,0.04569083,0.01257966,0.00015591
-2.26613307,0.15939488,0.00025782,0.00401153,0.04958440,0.11112789,0.00698340,0.04233438,0.01302129,0.00013579
-2.26013007,0.14836575,0.00021869,0.00419030,0.04604673,0.10312818,0.00609280,0.03981486,0.01391912,0.00011855
-2.25412706,0.14111197,0.00018584,0.00454159,0.04332188,0.09765922,0.00539198,0.03819092,0.01533973,0.00010413
-2.24812406,0.13787083,0.00015890,0.00508343,0.04148231,0.09489606,0.00487754,0.03752084,0.01735802,0.00009245
-2.24212106,0.13890197,0.00013752,0.00583634,0.04059729,0.09503066,0.00454715,0.03786279,0.02005730,0.00008343
-2.23611806,0.14449055,0.00012135,0.00682339,0.04073317,0.09827431,0.00439994,0.03927476,0.02352912,0.00007700
-2.23011506,0.15494826,0.00011010,0.00806994,0.04195338,0.10485883,0.00443685,0.04181407,0.02787266,0.00007308
-2.22411206,0.17061197,0.00010351,0.00960330,0.04431813,0.11503600,0.00466082,0.04553641,0.03319353,0.00007161
-2.21810905,0.19183937,0.00010139,0.01145222,0.04788365,0.12907517,0.00507679,0.05049426,0.03960209,0.00007255
-2.21210605,0.21900158,0.00010358,0.01364615,0.05270097,0.14725855,0.00569164,0.05673489,0.04721103,0.00007585
-2.20610305,0.25247243,0.00010998,0.01621434,0.05881417,0.16987423,0.00651396,0.06429775,0.05613237,0.00008148
-2.20010005,0.29261461,0.00012055,0.01918473,0.06625821,0.19720679,0.00755359,0.07321146,0.06647377,0.00008941
-2.19409705,0.33976266,0.00013528,0.02258269,0.07505627,0.22952559,0.00882117,0.08349046,0.07833426,0.00009963
-2.18809405,0.39420348,0.00015419,0.02642967,0.08521681,0.26707099,0.01032745,0.09513148,0.09179937,0.00011209
-2.18209105,0.45615466,0.00017732,0.03074165,0.09673046,0.31003879,0.01208256,0.10810997,0.10693598,0.00012677
-2.17608804,0.52574163,0.00020473,0.03552764,0.10956688,0.35856346,0.01409516,0.12237680,0.12378685,0.00014360
-2.17008504,0.60297444,0.00023645,0.04078820,0.12367176,0.41270080,0.01637153,0.13785524,0.14236513,0.00016252
-2.16408204,0.68772543,0.00027251,0.04651398,0.13896434,0.47241083,0.01891468,0.15443880,0.16264920,0.00018343
-2.15807904,0.77970889,0.00031287,0.05268454,0.15533542,0.53754169,0.02172347,0.17198973,0.18457795,0.00020618
-2.15207604,0.87846413,0.00035748,0.05926735,0.17264629,0.60781570,0.02479173,0.19033875,0.20804686,0.00023061
-2.14607304,0.98334312,0.00040621,0.06621713,0.19072864,0.68281839,0.02810761,0.20928599,0.23290524,0.00025650
-2.14007004,1.09350410,0.00045887,0.07347568,0.20938563,0.76199150,0.03165295,0.22860324,0.25895481,0.00028360
-2.13406703,1.20791206,0.00051519,0.08097207,0.22839432,0.84463087,0.03540298,0.24803774,0.28594992,0.00031162
-2.12806403,1.32534698,0.00057484,0.08862344,0.24750931,0.92988981,0.03932618,0.26731725,0.31359954,0.00034022
-2.12206103,1.44442036,0.00063741,0.09633630,0.26646782,1.01678853,0.04338443,0.28615658,0.34157127,0.00036904
-2.11605803,1.56360010,0.00070243,0.10400834,0.28499589,1.10422985,0.04753353,0.30426516,0.36949715,0.00039768
-2.11005503,1.68124355,0.00076939,0.11153082,0.30281569,1.19102098,0.05172393,0.32135566,0.39698156,0.00042572
-2.10405203,1.79563782,0.00083774,0.11879130,0.31965364,1.27590120,0.05590180,0.33715307,0.42361061,0.00045275
-2.09804902,1.90504625,0.00090691,0.12567686,0.33524902,1.35757438,0.06001040,0.35140417,0.44896316,0.00047835
-2.09204602,2.00775946,0.00097636,0.13207742,0.34936278,1.43474555,0.06399168,0.36388678,0.47262281,0.00050211
-2.08604302,2.10214883,0.00104559,0.13788930,0.36178613,1.50615987,0.06778803,0.37441840,0.49419053,0.00052365
-2.08004002,2.18672031,0.00111415,0.14301862,0.37234851,1.57064259,0.07134416,0.38286391,0.51329740,0.00054263
-2.07403702,2.26016602,0.00118168,0.14738459,0.38092453,1.62713818,0.07460904,0.38914192,0.52961690,0.00055878
