energy_ev,total_up,Ag_p_up,Ag_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-4.30115058,2.64708199,2.48386447,0.82997907,0.81419092,0.00810646,0.74060938,0.00000000
-4.29514757,2.55818277,2.36379175,0.79048525,0.77536606,0.00781114,0.74986692,0.00000000
-4.28914457,2.47659967,2.24611141,0.75142855,0.73708248,0.00752212,0.76555988,0.00000000
-4.28314157,2.40420256,2.13306963,0.71352959,0.70016316,0.00724897,0.78772600,0.00000000
-4.27713857,2.34275453,2.02684238,0.67750013,0.66540977,0.00700154,0.81630560,0.00000000
-4.27113557,2.29386155,1.92948853,0.64402612,0.63358566,0.00678971,0.85113037,0.00000000
-4.26513257,2.25892741,1.84290687,0.61375206,0.60539978,0.00662318,0.89191521,0.00000000
-4.25912956,2.23911514,1.76879801,0.58726722,0.58149190,0.00651117,0.93825389,0.00000000
-4.25312656,2.23531588,1.70863164,0.56509378,0.56241931,0.00646224,0.98961874,0.00000000
-4.24712356,2.24812565,1.66361968,0.54767696,0.54864521,0.00648403,1.04536500,0.00000000
-4.24112056,2.27783034,1.63469523,0.53537730,0.54052887,0.00658304,1.10473969,0.00000000
-4.23511756,2.32439848,1.62249735,0.52846475,0.53831767,0.00676440,1.16689492,0.00000000
-4.22911456,2.38748165,1.62736138,0.52711472,0.54214112,0.00703174,1.23090522,0.00000000
-4.22311156,2.46642151,1.64931458,0.53140561,0.55200685,0.00738693,1.29578832,0.00000000
-4.21710855,2.56026291,1.68807648,0.54131792,0.56779868,0.00783003,1.36052853,0.00000000
-4.21110555,2.66777189,1.74306386,0.55673453,0.58927678,0.00835910,1.42410169,0.00000000
-4.20510255,2.78745780,1.81339982,0.57744216,0.61608012,0.00897015,1.48550080,0.00000000
-4.19909955,2.91759871,1.89792676,0.60313384,0.64773107,0.00965712,1.54376100,0.00000000
-4.19309655,3.05626930,1.99522321,0.63341245,0.68364244,0.01041188,1.59798296,0.00000000
-4.18709355,3.20137064,2.10362421,0.66779523,0.72312689,0.01122430,1.64735365,0.00000000
-4.18109055,3.35066166,2.22124555,0.70571953,0.76540874,0.01208241,1.69116366,0.00000000
-4.17508754,3.50179183,2.34601162,0.74654961,0.80963819,0.01297253,1.72882036,0.00000000
-4.16908454,3.65233523,2.47568714,0.78958504,0.85490771,0.01387957,1.75985670,0.00000000
-4.16308154,3.79982578,2.60791252,0.83407035,0.90027057,0.01478732,1.78393526,0.00000000
-4.15707854,3.94179388,2.74024301,0.87920643,0.94476103,0.01567882,1.80084791,0.00000000
-4.15107554,4.07580443,2.87019105,0.92416344,0.98741579,0.01653676,1.81051137,0.00000000
-4.14507254,4.19949619,2.99527170,0.96809530,1.02729634,0.01734395,1.81295931,0.00000000
-4.13906953,4.31062222,3.11305017,1.01015552,1.06351132,0.01808372,1.80833170,0.00000000
-4.13306653,4.40709114,3.22119083,1.04951421,1.09523848,0.01874045,1.79686249,0.00000000
-4.12706353,4.48700855,3.31750644,1.08537590,1.12174532,0.01930002,1.77886625,0.00000000
-4.12106053,4.54871780,3.40000650,1.11699754,1.14240778,0.01975018,1.75472505,0.00000000
-4.11505753,4.59083904,3.46694311,1.14370645,1.15672633,0.02008097,1.72487609,0.00000000
-4.10905453,4.61230545,3.51685312,1.16491727,1.16433875,0.02028502,1.68980097,0.00000000
-4.10305153,4.61239535,3.54859498,1.18014760,1.16502915,0.02035779,1.65001695,0.00000000
-4.09704852,4.59075866,3.56137891,1.18903147,1.15873292,0.02029770,1.60607061,0.00000000
-4.09104552,4.54743671,3.55478922,1.19133023,1.14553737,0.02010621,1.55853393,0.00000000
-4.08504252,4.48287401,3.52879784,1.18694032,1.12567802,0.01978779,1.50800249,0.00000000
-4.07903952,4.39792117,3.48376818,1.17589748,1.09953083,0.01934974,1.45509564,0.00000000
-4.07303652,4.29382817,3.42044924,1.15837725,1.06760057,0.01880204,1.40045793,0.00000000
-4.06703352,4.17222786,3.33995978,1.13469162,1.03050597,0.01815705,1.34476126,0.00000000
-4.06103052,4.03510959,3.24376303,1.10528186,0.98896218,0.01742912,1.28870691,0.00000000
-4.05502751,3.88478341,3.13363268,1.07070785,0.94376132,0.01663429,1.23302687,0.00000000
-4.04902451,3.72383579,3.01161132,1.03163415,0.89575184,0.01578980,1.17848360,0.00000000
-4.04302151,3.55507788,2.87996255,0.98881345,0.84581749,0.01491369,1.12586774,0.00000000
-4.03701851,3.38148778,2.74111842,0.94306786,0.79485669,0.01402441,1.07599318,0.00000000
-4.03101551,3.20614845,2.59762393,0.89526880,0.74376282,0.01314037,1.02968928,0.00000000
-4.02501251,3.03218305,2.45208015,0.84631610,0.69340619,0.01227965,0.98778991,0.00000000
-4.01900950,2.86268944,2.30708785,0.79711711,0.64461799,0.01145959,0.95111958,0.00000000
-4.01300650,2.70067563,2.16519305,0.74856631,0.59817656,0.01069659,0.92047659,0.00000000
-4.00700350,2.54899789,2.02883591,0.70152615,0.55479615,0.01000583,0.89661392,0.00000000
-4.00100050,2.41030281,1.90030415,0.65680953,0.51511819,0.00940112,0.88021815,0.00000000
-3.99499750,2.28697486,1.78169177,0.61516434,0.47970494,0.00889472,0.87188735,0.00000000
-3.98899450,2.18109020,1.67486370,0.57726027,0.44903530,0.00849728,0.87210852,0.00000000
-3.98299150,2.09437774,1.58142676,0.54367821,0.42350254,0.00821774,0.88123581,0.00000000
-3.97698849,2.02818785,1.50270686,0.51490205,0.40341352,0.00806327,0.89947010,0.00000000
-3.97098549,1.98346931,1.43973246,0.49131308,0.38898917,0.00803924,0.92684126,0.00000000
-3.96498249,1.96075440,1.39322384,0.47318672,0.38036578,0.00814920,0.96319384,0.00000000
-3.95897949,1.96015239,1.36358798,0.46069146,0.37759681,0.00839482,1.00817705,0.00000000
-3.95297649,1.98135124,1.35091842,0.45388990,0.38065503,0.00877588,1.06123995,0.00000000
-3.94697349,2.02362739,1.35499983,0.45274144,0.38943483,0.00929021,1.12163241,0.00000000
-3.94097049,2.08586336,1.37531682,0.45710672,0.40375453,0.00993371,1.18841213,0.00000000
-3.93496748,2.16657286,1.41106688,0.46675332,0.42335884,0.01070025,1.26045826,0.00000000
-3.92896448,2.26393308,1.46117691,0.48136279,0.44792148,0.01158175,1.33649124,0.00000000
-3.92296148,2.37582357,1.52432370,0.50053868,0.47704816,0.01256810,1.41509886,0.00000000
-3.91695848,2.49987127,1.59895789,0.52381558,0.51028011,0.01364726,1.49476777,0.00000000
-3.91095548,2.63350088,1.68333166,0.55066900,0.54709851,0.01480530,1.57391972,0.00000000
-3.90495248,2.77398974,1.77553010,0.58052604,0.58692995,0.01602656,1.65095138,0.00000000
-3.89894947,2.91852626,1.87350606,0.61277670,0.62915314,0.01729379,1.72427642,0.00000000
-3.89294647,3.06427056,1.97511849,0.64678580,0.67310721,0.01858843,1.79236849,0.00000000
-3.88694347,3.20841613,2.07817374,0.68190524,0.71810136,0.01989086,1.85380339,0.00000000
-3.88094047,3.34825088,2.18046933,0.71748668,0.76342618,0.02118079,1.90729885,0.00000000
-3.87493747,3.48121607,2.27983954,0.75289408,0.80836625,0.02243763,1.95175044,0.00000000
-3.86893447,3.60496136,2.37420161,0.78751619,0.85221390,0.02364093,1.98626209,0.00000000
-3.86293147,3.71739449,2.46160164,0.82077852,0.89428365,0.02477090,2.01016999,0.00000000
-3.85692846,3.81672393,2.54025859,0.85215453,0.93392703,0.02580880,2.02305899,0.00000000
-3.85092546,3.90149327,2.60860515,0.88117578,0.97054705,0.02673748,2.02477077,0.00000000
-3.84492246,3.97060601,2.66532377,0.90744066,1.00361187,0.02754181,2.01540356,0.00000000
-3.83891946,4.02334029,2.70937671,0.93062152,1.03266695,0.02820909,1.99530354,0.00000000
-3.83291646,4.05935271,2.74002849,0.95046985,1.05734522,0.02872936,1.96504831,0.00000000
-3.82691346,4.07867166,2.75685999,0.96681944,1.07737471,0.02909572,1.92542342,0.00000000
-3.82091046,4.08168013,2.75977320,0.97958734,1.09258321,0.02930449,1.87739286,0.00000000
-3.81490745,4.06908911,2.74898646,0.98877267,1.10289968,0.02935527,1.82206511,0.00000000
-3.80890445,4.04190256,2.72502003,0.99445326,1.10835242,0.02925099,1.76065611,0.00000000
-3.80290145,4.00137553,2.68867257,0.99678032,1.10906382,0.02899773,1.69445075,0.00000000
-3.79689845,3.94896709,2.64098939,0.99597134,1.10524215,0.02860459,1.62476450,0.00000000
-3.79089545,3.88629002,2.58322367,0.99230145,1.09717058,0.02808332,1.55290676,0.00000000
-3.78489245,3.81505906,2.51679236,0.98609371,1.08519404,0.02744804,1.48014694,0.00000000
-3.77888944,3.73703981,2.44322837,0.97770848,1.06970456,0.02671475,1.40768478,0.00000000
-3.77288644,3.65399982,2.36413124,0.96753235,1.05112569,0.02590093,1.33662540,0.00000000
-3.76688344,3.56766361,2.28111809,0.95596703,1.02989693,0.02502501,1.26795976,0.00000000
-3.76088044,3.47967273,2.19577688,0.94341837,1.00645857,0.02410589,1.20255087,0.00000000
-3.75487744,3.39155192,2.10962361,0.93028591,0.98123802,0.02316249,1.14112550,0.00000000
-3.74887444,3.30468201,2.02406507,0.91695318,0.95463782,0.02221325,1.08427128,0.00000000
-3.74287144,3.22027971,1.94036823,0.90377891,0.92702604,0.02127572,1.03243866,0.00000000
-3.73686843,3.13938438,1.85963704,0.89108932,0.89872928,0.02036622,0.98594698,0.00000000
-3.73086543,3.06285139,1.78279711,0.87917155,0.87002847,0.01949947,0.94499407,0.00000000
-3.72486243,2.99135169,1.71058826,0.86826833,0.84115740,0.01868838,0.90966833,0.00000000
-3.71885943,2.92537668,1.64356464,0.85857390,0.81230393,0.01794381,0.87996264,0.00000000
-3.71285643,2.86524782,1.58210181,0.85023122,0.78361358,0.01727452,0.85578932,0.00000000
-3.70685343,2.81113010,1.52640989,0.84333047,0.75519506,0.01668701,0.83699531,0.00000000
-3.70085043,2.76304861,1.47655175,0.83790882,0.72712731,0.01618563,0.82337716,0.00000000
-3.69484742,2.72090738,1.43246523,0.83395162,0.69946763,0.01577258,0.81469515,0.00000000
-3.68884442,2.68451016,1.39398802,0.83139488,0.67226026,0.01544809,0.81068648,0.00000000
-3.68284142,2.65358225,1.36088425,0.83012912,0.64554499,0.01521058,0.81107696,0.00000000
-3.67683842,2.62779325,1.33287167,0.83000463,0.61936534,0.01505692,0.81559136,0.00000000
-3.67083542,2.60678026,1.30964846,0.83083812,0.59377584,0.01498273,0.82396226,0.00000000
-3.66483242,2.59017108,1.29091887,0.83242063,0.56884831,0.01498274,0.83593737,0.00000000
-3.65882941,2.57760744,1.27641693,0.83452672,0.54467660,0.01505108,0.85128554,0.00000000
-3.65282641,2.56876754,1.26592769,0.83692462,0.52137997,0.01518179,0.86980131,0.00000000
-3.64682341,2.56338775,1.25930560,0.83938731,0.49910479,0.01536911,0.89130835,0.00000000
-3.64082041,2.56128293,1.25648933,0.84170397,0.47802475,0.01560796,0.91566154,0.00000000
-3.63481741,2.56236465,1.25751303,0.84369163,0.45833950,0.01589431,0.94274801,0.00000000
-3.62881441,2.56665679,1.26251350,0.84520638,0.44027199,0.01622550,0.97248694,0.00000000
-3.62281141,2.57430769,1.27173299,0.84615383,0.42406441,0.01660058,1.00482825,0.00000000
-3.61680840,2.58559800,1.28551754,0.84649814,0.40997317,0.01702049,1.03975014,0.00000000
-3.61080540,2.60094351,1.30431044,0.84626914,0.39826278,0.01748827,1.07725541,0.00000000
-3.60480240,2.62089222,1.32864091,0.84556715,0.38919898,0.01800906,1.11736674,0.00000000
-3.59879940,2.64611505,1.35910765,0.84456486,0.38304125,0.01859003,1.16012078,0.00000000
-3.59279640,2.67738979,1.39635768,0.84350621,0.38003470,0.01924025,1.20556144,0.00000000
-3.58679340,2.71557829,1.44106042,0.84270178,0.38040171,0.01997032,1.25373213,0.00000000
-3.58079040,2.76159686,1.49387770,0.84252088,0.38433333,0.02079200,1.30466765,0.00000000
-3.57478739,2.81638063,1.55543016,0.84338026,0.39198071,0.02171766,1.35838546,0.00000000
-3.56878439,2.88084256,1.62626116,0.84572975,0.40344665,0.02275967,1.41487709,0.00000000
-3.56278139,2.95582841,1.70679917,0.85003530,0.41877774,0.02392968,1.47409965,0.00000000
-3.55677839,3.04206915,1.79732016,0.85675994,0.43795707,0.02523791,1.53596793,0.00000000
-3.55077539,3.14013262,1.89791143,0.86634335,0.46089805,0.02669237,1.60034731,0.00000000
-3.54477239,3.25037639,2.00843867,0.87918091,0.48743949,0.02829816,1.66704785,0.00000000
-3.53876938,3.37290383,2.12851776,0.89560302,0.51734233,0.03005673,1.73581969,0.00000000
-3.53276638,3.50752560,2.25749327,0.91585561,0.55028833,0.03196532,1.80635008,0.00000000
-3.52676338,3.65372850,2.39442494,0.94008279,0.58588093,0.03401648,1.87826203,0.00000000
-3.52076038,3.81065342,2.53808355,0.96831235,0.62364851,0.03619777,1.95111491,0.00000000
-3.51475738,3.97708410,2.68695725,1.00044492,0.66305022,0.03849158,2.02440684,0.00000000
-3.50875438,4.15144777,2.83926866,1.03624734,0.70348433,0.04087522,2.09757906,0.00000000
-3.50275138,4.33182846,2.99300324,1.07535081,0.74429916,0.04332118,2.17002220,0.00000000
-3.49674837,4.51599324,3.14594809,1.11725387,0.78480618,0.04579759,2.24108444,0.00000000
-3.49074537,4.70143125,3.29574067,1.16133046,0.82429523,0.04826888,2.31008148,0.00000000
-3.48474237,4.88540458,3.43992579,1.20684283,0.86205113,0.05069665,2.37630822,0.00000000
-3.47873937,5.06500991,3.57601913,1.25295898,0.89737143,0.05304063,2.43905205,0.00000000
-3.47273637,5.23724889,3.70157498,1.29877402,0.92958449,0.05525984,2.49760741,0.00000000
-3.46673337,5.39910530,3.81425581,1.34333487,0.95806737,0.05731375,2.55129149,0.00000000
-3.46073037,5.54762619,3.91190096,1.38566727,0.98226273,0.05916349,2.59946058,0.00000000
-3.45472736,5.68000421,3.99259179,1.42480429,1.00169424,0.06077306,2.64152667,0.00000000
-3.44872436,5.79365825,4.05471065,1.45981509,1.01597981,0.06211045,2.67697377,0.00000000
-3.44272136,5.88630910,4.09699150,1.48983305,1.02484218,0.06314867,2.70537322,0.00000000
-3.43671836,5.95604749,4.11856003,1.51408206,1.02811644,0.06386655,2.72639742,0.00000000
-3.43071536,6.00139161,4.11896183,1.53190004,1.02575428,0.06424948,2.73983121,0.00000000
-3.42471236,6.02133186,4.09817753,1.54275880,1.01782483,0.06428979,2.74558025,0.00000000
-3.41870935,6.01536111,4.05662452,1.54627946,1.00451212,0.06398702,2.74367571,0.00000000
-3.41270635,5.98348908,3.99514532,1.54224289,0.98610928,0.06334786,2.73427492,0.00000000
-3.40670335,5.92624030,3.91498310,1.53059493,0.96300991,0.06238594,2.71765751,0.00000000
-3.40070035,5.84463591,3.81774577,1.51144609,0.93569685,0.06112129,2.69421707,0.00000000
-3.39469735,5.74015984,3.70535989,1.48506604,0.90472891,0.05957977,2.66444841,0.00000000
-3.38869435,5.61471108,3.58001649,1.45187305,0.87072609,0.05779218,2.62893092,0.00000000
-3.38269135,5.47054401,3.44411080,1.41241909,0.83435374,0.05579334,2.58830859,0.00000000
-3.37668834,5.31019927,3.30017809,1.36737115,0.79630621,0.05362107,2.54326767,0.00000000
-3.37068534,5.13642813,3.15082790,1.31748975,0.75729053,0.05131510,2.49451306,0.00000000
-3.36468234,4.95211335,2.99867873,1.26360546,0.71801050,0.04891605,2.44274453,0.00000000
-3.35867934,4.76018982,2.84629513,1.20659451,0.67915152,0.04646435,2.38863402,0.00000000
-3.35267634,4.56356769,2.69612893,1.14735433,0.64136658,0.04399936,2.33280530,0.00000000
-3.34667334,4.36506100,2.55046598,1.08678005,0.60526352,0.04155845,2.27581679,0.00000000
-3.34067034,4.16732387,2.41137960,1.02574268,0.57139382,0.03917636,2.21814860,0.00000000
-3.33466733,3.97279632,2.28069146,0.96506961,0.54024297,0.03688453,2.16019420,0.00000000
-3.32866433,3.78366071,2.15994045,0.90552807,0.51222253,0.03471076,2.10225702,0.00000000
-3.32266133,3.60180971,2.05035977,0.84781180,0.48766389,0.03267884,2.04455198,0.00000000
-3.31665833,3.42882577,1.95286230,0.79253100,0.46681383,0.03080841,1.98721144,0.00000000
-3.31065533,3.26597169,1.86803401,0.74020581,0.44983170,0.02911494,1.93029508,0.00000000
-3.30465233,3.11419139,1.79613520,0.69126290,0.43678847,0.02760982,1.87380274,0.00000000
-3.29864932,2.97411969,1.73710897,0.64603508,0.42766738,0.02630047,1.81768930,0.00000000
-3.29264632,2.84609949,1.69059659,0.60476332,0.42236638,0.02519060,1.76188041,0.00000000
-3.28664332,2.73020481,1.65595899,0.56760107,0.42070226,0.02428050,1.70628812,0.00000000
-3.28064032,2.62626798,1.63230391,0.53461999,0.42241629,0.02356731,1.65082533,0.00000000
-3.27463732,2.53390936,1.61851782,0.50581695,0.42718161,0.02304536,1.59541833,0.00000000
-3.26863432,2.45256822,1.61330193,0.48112162,0.43461187,0.02270648,1.54001668,0.00000000
-3.26263132,2.38153346,1.61521157,0.46040435,0.44427130,0.02254030,1.48460018,0.00000000
-3.25662831,2.31997323,1.62269776,0.44348397,0.45568575,0.02253449,1.42918266,0.00000000
-3.25062531,2.26696272,1.63415028,0.43013527,0.46835468,0.02267508,1.37381270,0.00000000
-3.24462231,2.22150972,1.64794103,0.42009597,0.48176358,0.02294664,1.31857169,0.00000000
-3.23861931,2.18257767,1.66246670,0.41307313,0.49539663,0.02333247,1.26356941,0.00000000
-3.23261631,2.14910619,1.67618953,0.40874894,0.50874927,0.02381487,1.20893804,0.00000000
-3.22661331,2.12002934,1.68767518,0.40678597,0.52134013,0.02437524,1.15482498,0.00000000
-3.22061031,2.09429170,1.69562662,0.40683210,0.53272217,0.02499429,1.10138521,0.00000000
-3.21460730,2.07086284,1.69891310,0.40852497,0.54249252,0.02565227,1.04877380,0.00000000
-3.20860430,2.04875024,1.69659336,0.41149647,0.55030093,0.02632911,0.99713909,0.00000000
-3.20260130,2.02701125,1.68793262,0.41537712,0.55585632,0.02700469,0.94661699,0.00000000
-3.19659830,2.00476413,1.67241286,0.41980060,0.55893153,0.02765909,0.89732657,0.00000000
-3.19059530,1.98119857,1.64973633,0.42440848,0.55936606,0.02827287,0.84936729,0.00000000
-3.18459230,1.95558564,1.61982245,0.42885521,0.55706679,0.02882736,0.80281776,0.00000000
-3.17858929,1.92728726,1.58279856,0.43281328,0.55200689,0.02930504,0.75773604,0.00000000
-3.17258629,1.89576507,1.53898511,0.43597857,0.54422284,0.02968981,0.71416127,0.00000000
-3.16658329,1.86058866,1.48887625,0.43807572,0.53381012,0.02996743,0.67211641,0.00000000
-3.16058029,1.82144270,1.43311683,0.43886338,0.52091746,0.03012578,0.63161183,0.00000000
-3.15457729,1.77813296,1.37247691,0.43813911,0.50574031,0.03015524,0.59264950,0.00000000
-3.14857429,1.73059081,1.30782510,0.43574375,0.48851361,0.03004896,0.55522736,0.00000000
-3.14257129,1.67887581,1.24010162,0.43156503,0.46950420,0.02980308,0.51934370,0.00000000
-3.13656828,1.62317638,1.17029249,0.42554022,0.44900333,0.02941693,0.48500138,0.00000000
-3.13056528,1.56380810,1.09940538,0.41765767,0.42731928,0.02889312,0.45221151,0.00000000
-3.12456228,1.50120958,1.02844823,0.40795700,0.40477054,0.02823755,0.42099659,0.00000000
-3.11855928,1.43593579,0.95841094,0.39652804,0.38167954,0.02745933,0.39139298,0.00000000
-3.11255628,1.36864894,0.89025038,0.38350832,0.35836716,0.02657065,0.36345262,0.00000000
-3.10655328,1.30010691,0.82487904,0.36907931,0.33514804,0.02558652,0.33724392,0.00000000
-3.10055028,1.23114942,0.76315689,0.35346133,0.31232665,0.02452441,0.31285197,0.00000000
-3.09454727,1.16268229,0.70588624,0.33690751,0.29019421,0.02340388,0.29037790,0.00000000
-3.08854427,1.09565995,0.65380915,0.31969678,0.26902629,0.02224615,0.26993764,0.00000000
-3.08254127,1.03106670,0.60760652,0.30212631,0.24908098,0.02107351,0.25165985,0.00000000
-3.07653827,0.96989702,0.56789858,0.28450354,0.23059765,0.01990889,0.23568339,0.00000000
-3.07053527,0.91313536,0.53524558,0.26713812,0.21379595,0.01877524,0.22215402,0.00000000
-3.06453227,0.86173570,0.51014839,0.25033398,0.19887516,0.01769503,0.21122069,0.00000000
-3.05852926,0.81660135,0.49304815,0.23438178,0.18601351,0.01668972,0.20303121,0.00000000
-3.05252626,0.77856522,0.48432453,0.21955194,0.17536760,0.01577926,0.19772750,0.00000000
-3.04652326,0.74837090,0.48429221,0.20608843,0.16707155,0.01498166,0.19544041,0.00000000
-3.04052026,0.72665474,0.49319535,0.19420339,0.16123605,0.01431257,0.19628411,0.00000000
-3.03451726,0.71392933,0.51120001,0.18407271,0.15794705,0.01378496,0.20035029,0.00000000
-3.02851426,0.71056844,0.53838479,0.17583262,0.15726424,0.01340882,0.20770215,0.00000000
-3.02251126,0.71679382,0.57472981,0.16957724,0.15921915,0.01319095,0.21836829,0.00000000
-3.01650825,0.73266405,0.62010489,0.16535717,0.16381314,0.01313481,0.23233687,0.00000000
-3.01050525,0.75806581,0.67425733,0.16317900,0.17101511,0.01324044,0.24954997,0.00000000
-3.00450225,0.79270788,0.73680026,0.16300573,0.18075935,0.01350442,0.26989866,0.00000000
-2.99849925,0.83611825,0.80720258,0.16475810,0.19294336,0.01391992,0.29321878,0.00000000
-2.99249625,0.88764470,0.88478118,0.16831664,0.20742617,0.01447682,0.31928795,0.00000000
-2.98649325,0.94645929,0.96869666,0.17352460,0.22402703,0.01516191,0.34782386,0.00000000
-2.98049025,1.01156699,1.05795329,0.18019148,0.24252494,0.01595909,0.37848423,0.00000000
-2.97448724,1.08181881,1.15140393,0.18809727,0.26265911,0.01684970,0.41086863,0.00000000
-2.96848424,1.15592953,1.24776066,0.19699734,0.28413045,0.01781289,0.44452231,0.00000000
-2.96248124,1.23249999,1.34561115,0.20662777,0.30660448,0.01882608,0.47894214,0.00000000
-2.95647824,1.31004389,1.44344115,0.21671125,0.32971550,0.01986540,0.51358466,0.00000000
-2.95047524,1.38701857,1.53966262,0.22696329,0.35307226,0.02090623,0.54787626,0.00000000
-2.94447224,1.46185930,1.63264706,0.23709874,0.37626502,0.02192381,0.58122509,0.00000000
-2.93846923,1.53301624,1.72076318,0.24683841,0.39887393,0.02289378,0.61303473,0.00000000
-2.93246623,1.59899308,1.80241779,0.25591571,0.42047852,0.02379280,0.64271886,0.00000000
-2.92646323,1.65838627,1.87609852,0.26408308,0.44066818,0.02459918,0.66971686,0.00000000
-2.92046023,1.70992355,1.94041694,0.27111809,0.45905317,0.02529337,0.69350954,0.00000000
-2.91445723,1.75250060,1.99415041,0.27682903,0.47527590,0.02585856,0.71363450,0.00000000
-2.90845423,1.78521437,2.03628109,0.28105978,0.48902210,0.02628113,0.72970067,0.00000000
-2.90245123,1.80739213,2.06603056,0.28369389,0.50003140,0.02655100,0.74140129,0.00000000
-2.89644822,1.81861500,2.08288866,0.28465762,0.50810699,0.02666201,0.74852499,0.00000000
-2.89044522,1.81873532,2.08663549,0.28392204,0.51312399,0.02661205,0.75096440,0.00000000
-2.88444222,1.80788713,2.07735556,0.28150389,0.51503610,0.02640325,0.74872204,0.00000000
-2.87843922,1.78648960,2.05544372,0.27746550,0.51388042,0.02604188,0.74191332,0.00000000
-2.87243622,1.75524333,2.02160269,0.27191346,0.50978013,0.02553831,0.73076634,0.00000000
-2.86643322,1.71511976,1.97683226,0.26499645,0.50294492,0.02490679,0.71561886,0.00000000
-2.86043022,1.66734438,1.92241078,0.25690207,0.49366928,0.02416514,0.69691224,0.00000000
-2.85442721,1.61337419,1.85986974,0.24785302,0.48232850,0.02333438,0.67518285,0.00000000
-2.84842421,1.55487053,1.79096231,0.23810270,0.46937266,0.02243828,0.65105126,0.00000000
-2.84242121,1.49366810,1.71762718,0.22793034,0.45531871,0.02150289,0.62520945,0.00000000
-2.83641821,1.43174109,1.64194875,0.21763597,0.44074085,0.02055602,0.59840671,0.00000000
-2.83041521,1.37116746,1.56611491,0.20753526,0.42625951,0.01962664,0.57143445,0.00000000
-2.82441221,1.31409194,1.49237359,0.19795448,0.41252908,0.01874439,0.54511052,0.00000000
-2.81840920,1.26268862,1.42298895,0.18922547,0.40022471,0.01793899,0.52026322,0.00000000
-2.81240620,1.21912340,1.36019803,0.18168095,0.39002836,0.01723970,0.49771543,0.00000000
-2.80640320,1.18551671,1.30616855,0.17565001,0.38261426,0.01667475,0.47826913,0.00000000
-2.80040020,1.16390657,1.26295805,0.17145376,0.37863403,0.01627087,0.46269030,0.00000000
-2.79439720,1.15621208,1.23247487,0.16940126,0.37870160,0.01605274,0.45169448,0.00000000
-2.78839420,1.16419723,1.21644098,0.16978547,0.38337805,0.01604252,0.44593299,0.00000000
-2.78239120,1.18943517,1.21635677,0.17287930,0.39315664,0.01625937,0.44597985,0.00000000
-2.77638819,1.23327278,1.23346786,0.17893158,0.40844816,0.01671898,0.45231944,0.00000000
-2.77038519,1.29679606,1.26873428,0.18816298,0.42956693,0.01743316,0.46533494,0.00000000
-2.76438219,1.38079643,1.32280223,0.20076168,0.45671768,0.01840945,0.48529771,0.00000000
-2.75837919,1.48573894,1.39597888,0.21687903,0.48998384,0.01965072,0.51235775,0.00000000
-2.75237619,1.61173311,1.48821115,0.23662499,0.52931752,0.02115489,0.54653548,0.00000000
-2.74637319,1.75850759,1.59906919,0.26006357,0.57453177,0.02291471,0.58771513,0.00000000
-2.74037019,1.92539009,1.72773565,0.28720834,0.62529571,0.02491756,0.63564012,0.00000000
-2.73436718,2.11129399,1.87300208,0.31801819,0.68113282,0.02714548,0.68991094,0.00000000
-2.72836418,2.31471321,2.03327336,0.35239359,0.74142315,0.02957518,0.74998571,0.00000000
-2.72236118,2.53372663,2.20658149,0.39017342,0.80540964,0.03217830,0.81518410,0.00000000
-2.71635818,2.76601341,2.39060938,0.43113288,0.87220890,0.03492179,0.88469468,0.00000000
-2.71035518,3.00888003,2.58272541,0.47498240,0.94082661,0.03776838,0.95758615,0.00000000
-2.70435218,3.25929936,2.78002854,0.52136804,1.01017722,0.04067735,1.03282234,0.00000000
-2.69834917,3.51396180,2.97940397,0.56987338,1.07910794,0.04360526,1.10928098,0.00000000
-2.69234617,3.76933755,3.17758794,0.62002318,1.14642614,0.04650697,1.18577600,0.00000000
-2.68634317,4.02174892,3.37124056,0.67128871,1.21092958,0.04933669,1.26108276,0.00000000
-2.68034017,4.26745046,3.55702425,0.72309495,1.27143834,0.05204904,1.33396566,0.00000000
-2.67433717,4.50271463,3.73168557,0.77482941,1.32682737,0.05460025,1.40320714,0.00000000
-2.66833417,4.72392002,3.89213730,0.82585254,1.37605829,0.05694927,1.46763731,0.00000000
-2.66233117,4.92763907,4.03553795,0.87550943,1.41820923,0.05905883,1.52616289,0.00000000
-2.65632816,5.11072181,4.15936536,0.92314252,1.45250138,0.06089640,1.57779464,0.00000000
-2.65032516,5.27037274,4.26148171,0.96810500,1.47832107,0.06243500,1.62167200,0.00000000
-2.64432216,5.40421760,4.34018702,1.00977448,1.49523645,0.06365382,1.65708414,0.00000000
-2.63831916,5.51035781,4.39425935,1.04756653,1.50300800,0.06453863,1.68348650,0.00000000
-2.63231616,5.58741042,4.42297982,1.08094762,1.50159247,0.06508201,1.70051236,0.00000000
-2.62631316,5.63453256,4.42614204,1.10944719,1.49114018,0.06528332,1.70797890,0.00000000
-2.62031016,5.65142964,4.40404552,1.13266823,1.47198582,0.06514844,1.70588775,0.00000000
-2.61430715,5.63834784,4.35747411,1.15029639,1.44463342,0.06468937,1.69442014,0.00000000
-2.60830415,5.59605155,4.28766072,1.16210696,1.40973622,0.06392358,1.67392708,0.00000000
-2.60230115,5.52578769,4.19624028,1.16796990,1.36807259,0.06287335,1.64491506,0.00000000
