energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.87843922,8.85973163,0.01363609,2.66745131,0.32038117,1.99895901,0.01074822,1.95876484,2.37326859,2.65062283
-2.87243622,8.49057221,0.01318700,2.53088245,0.30813972,1.94882070,0.00944790,1.90628170,2.25671833,2.51618904
-2.86643322,8.11856240,0.01267958,2.39165506,0.29626564,1.89746924,0.00828781,1.85606927,2.13900762,2.38025949
-2.86043022,7.74730622,0.01212005,2.25123324,0.28495836,1.84509334,0.00725802,1.80865505,2.02135769,2.24426074
-2.85442721,7.38021057,0.01151586,2.11100517,0.27441142,1.79185786,0.00634830,1.76454059,1.90491914,2.10954418
-2.84842421,7.02042513,0.01087545,1.97225972,0.26480801,1.73790425,0.00554856,1.72418993,1.79075548,1.97736063
-2.84242121,6.67079449,0.01020804,1.83616870,0.25631688,1.68335236,0.00484910,1.68801810,1.67983128,1.84884009
-2.83641821,6.33382321,0.00952326,1.70377485,0.24908844,1.62830352,0.00424087,1.65638033,1.57300453,1.72497696
-2.83041521,6.01165391,0.00883094,1.57598522,0.24325156,1.57284474,0.00371564,1.62956260,1.47102298,1.60662089
-2.82441221,5.70605790,0.00814083,1.45356950,0.23891089,1.51705357,0.00326611,1.60777373,1.37452385,1.49447282
-2.81840920,5.41843728,0.00746231,1.33716255,0.23614489,1.46100358,0.00288596,1.59113972,1.28403619,1.38908600
-2.81240620,5.14983693,0.00680419,1.22727035,0.23500460,1.40476984,0.00256987,1.57970036,1.19998535,1.29087109
-2.80640320,4.90096477,0.00617453,1.12427841,0.23551315,1.34843417,0.00231350,1.57340834,1.12269863,1.20010490
-2.80040020,4.67221805,0.00558050,1.02846186,0.23766594,1.29208988,0.00211341,1.57213084,1.05241162,1.11694165
-2.79439720,4.46371400,0.00502827,0.93999638,0.24143155,1.23584557,0.00196702,1.57565354,0.98927464,1.04142611
-2.78839420,4.27532264,0.00452293,0.85896921,0.24675316,1.17982785,0.00187250,1.58368669,0.93335876,0.97350777
-2.78239120,4.10670023,0.00406853,0.78538974,0.25355046,1.12418282,0.00182867,1.59587307,0.88466132,0.91305526
-2.77638819,3.95732166,0.00366801,0.71919928,0.26172199,1.06907606,0.00183485,1.61179730,0.84311042,0.85987035
-2.77038519,3.82651071,0.00332332,0.66027966,0.27114766,1.01469143,0.00189079,1.63099612,0.80856879,0.81370117
-2.76438219,3.71346719,0.00303541,0.60846055,0.28169146,0.96122836,0.00199650,1.65296921,0.78083676,0.77425398
-2.75837919,3.61729046,0.00280437,0.56352563,0.29320419,0.90889811,0.00215209,1.67718999,0.75965474,0.74120340
-2.75237619,3.53699908,0.00262942,0.52521750,0.30552617,0.85791897,0.00235768,1.70311622,0.74470529,0.71420090
-2.74637319,3.47154658,0.00250907,0.49324170,0.31848981,0.80851078,0.00261324,1.73019980,0.73561522,0.69288148
-2.74037019,3.41983377,0.00244117,0.46727003,0.33192198,0.76088899,0.00291841,1.75789579,0.73195789,0.67686863
-2.73436718,3.38071809,0.00242293,0.44694332,0.34564628,0.71525857,0.00327242,1.78567032,0.73325606,0.66577778
-2.72836418,3.35302068,0.00245107,0.43187411,0.35948507,0.67180805,0.00367390,1.81300745,0.73898556,0.65921840
-2.72236118,3.33553201,0.00252180,0.42164929,0.37326137,0.63070410,0.00412082,1.83941502,0.74858000,0.65679506
-2.71635818,3.32701701,0.00263090,0.41583308,0.38680063,0.59208667,0.00461036,1.86442956,0.76143657,0.65810785
-2.71035518,3.32622044,0.00277375,0.41397040,0.39993246,0.55606516,0.00513883,1.88762057,0.77692327,0.66275240
-2.70435218,3.33187335,0.00294541,0.41559082,0.41249237,0.52271561,0.00570166,1.90859428,0.79438728,0.67031986
-2.69834917,3.34270127,0.00314061,0.42021304,0.42432361,0.49207907,0.00629333,1.92699720,0.81316470,0.68039714
-2.69234617,3.35743465,0.00335385,0.42735011,0.43527903,0.46416130,0.00690747,1.94251965,0.83259131,0.69256775
-2.68634317,3.37482168,0.00357945,0.43651509,0.44522316,0.43893355,0.00753686,1.95489943,0.85201432,0.70641320
-2.68034017,3.39364369,0.00381160,0.44722719,0.45403443,0.41633463,0.00817354,1.96392571,0.87080475,0.72151537
-2.67433717,3.41273267,0.00404445,0.45901823,0.46160750,0.39627393,0.00880898,1.96944314,0.88837007,0.73745967
-2.66833417,3.43099058,0.00427224,0.47143921,0.46785559,0.37863535,0.00943422,1.97135608,0.90416690,0.75383900
-2.66233117,3.44740963,0.00448934,0.48406673,0.47271293,0.36328184,0.01004008,1.96963274,0.91771315,0.77025843
-2.65632816,3.46109264,0.00469041,0.49650914,0.47613696,0.35006044,0.01061739,1.96430897,0.92859934,0.78634040
-2.65032516,3.47127250,0.00487048,0.50841211,0.47811033,0.33880750,0.01115720,1.95549132,0.93649848,0.80173005
-2.64432216,3.47732948,0.00502509,0.51946349,0.47864249,0.32935391,0.01165102,1.94335895,0.94117433,0.81610068
-2.63831916,3.47880555,0.00515037,0.52939709,0.47777077,0.32153002,0.01209108,1.92816417,0.94248742,0.82915870
-2.63231616,3.47541439,0.00524313,0.53799548,0.47556072,0.31517023,0.01247046,1.91023089,0.94039862,0.84064812
-2.62631316,3.46704659,0.00530097,0.54509151,0.47210573,0.31011694,0.01278338,1.88995114,0.93497004,0.85035407
-2.62031016,3.45376918,0.00532229,0.55056846,0.46752576,0.30622379,0.01302524,1.86777896,0.92636293,0.85810527
-2.61430715,3.43581932,0.00530637,0.55435904,0.46196518,0.30335815,0.01319281,1.84422195,0.91483275,0.86377530
-2.60830415,3.41359201,0.00525332,0.55644299,0.45558960,0.30140275,0.01328423,1.81983030,0.90072122,0.86728264
-2.60230115,3.38762225,0.00516413,0.55684359,0.44858200,0.30025653,0.01329906,1.79518350,0.88444575,0.86858940
-2.59629815,3.35856206,0.00504056,0.55562321,0.44113793,0.29983474,0.01323827,1.77087515,0.86648636,0.86769897
-2.59029515,3.32715343,0.00488509,0.55287791,0.43346017,0.30006827,0.01310410,1.74749621,0.84737053,0.86465263
-2.58429215,3.29419803,0.00470083,0.54873157,0.42575290,0.30090247,0.01290000,1.72561722,0.82765649,0.85952542
-2.57828914,3.26052522,0.00449141,0.54332961,0.41821562,0.30229544,0.01263050,1.70577030,0.80791549,0.85242149
-2.57228614,3.22695938,0.00426084,0.53683249,0.41103710,0.30421605,0.01230099,1.68843133,0.78871363,0.84346917
-2.56628314,3.19428804,0.00401340,0.52940945,0.40438940,0.30664158,0.01191759,1.67400333,0.77059384,0.83281597
-2.56028014,3.16323202,0.00375347,0.52123237,0.39842256,0.30955546,0.01148694,1.66280138,0.75405871,0.82062386
-2.55427714,3.13441875,0.00348544,0.51247030,0.39325971,0.31294485,0.01101600,1.65504001,0.73955467,0.80706482
-2.54827414,3.10835962,0.00321357,0.50328438,0.38899317,0.31679838,0.01051192,1.65082328,0.72745808,0.79231696
-2.54227114,3.08543210,0.00294187,0.49382367,0.38568156,0.32110410,0.00998181,1.65013829,0.71806369,0.77656117
-2.53626813,3.06586720,0.00267404,0.48422162,0.38334786,0.32584754,0.00943264,1.65285217,0.71157581,0.75997826
-2.53026513,3.04974235,0.00241336,0.47459342,0.38197887,0.33101018,0.00887111,1.65871282,0.70810242,0.74274674
-2.52426213,3.03697987,0.00216266,0.46503408,0.38152565,0.33656808,0.00830351,1.66735350,0.70765239,0.72504093
-2.51825913,3.02735068,0.00192428,0.45561736,0.38190526,0.34249082,0.00773568,1.67830099,0.71013584,0.70702946
-2.51225613,3.02048297,0.00170007,0.44639534,0.38300352,0.34874082,0.00717296,1.69098725,0.71536747,0.68887393
-2.50625313,3.01587527,0.00149137,0.43739872,0.38467881,0.35527283,0.00662010,1.70476419,0.72307283,0.67072775
-2.50025013,3.01291338,0.00129906,0.42863761,0.38676661,0.36203378,0.00608128,1.71892105,0.73289712,0.65273489
-2.49424712,3.01089032,0.00112357,0.42010296,0.38908483,0.36896284,0.00556011,1.73270397,0.74441627,0.63502867
-2.48824412,3.00902895,0.00096496,0.41176831,0.39143953,0.37599188,0.00505962,1.74533710,0.75714982,0.61773049
-2.48224112,3.00650610,0.00082292,0.40359208,0.39363097,0.38304605,0.00458227,1.75604464,0.77057527,0.60094845
-2.47623812,3.00247808,0.00069688,0.39551999,0.39545975,0.39004487,0.00413002,1.76407319,0.78414329,0.58477611
-2.47023512,2.99610646,0.00058602,0.38748792,0.39673287,0.39690342,0.00370430,1.76871371,0.79729354,0.56929134
-2.46423212,2.98658385,0.00048937,0.37942484,0.39726949,0.40353408,0.00330609,1.76932252,0.80947035,0.55455541
-2.45822911,2.97315898,0.00040583,0.37125593,0.39690623,0.40984846,0.00293594,1.76534061,0.82013802,0.54061256
-2.45222611,2.95516060,0.00033424,0.36290575,0.39550191,0.41575979,0.00259399,1.75631079,0.82879530,0.52749006
-2.44622311,2.93201964,0.00027340,0.35430139,0.39294156,0.42118563,0.00228006,1.74189213,0.83498854,0.51519896
-2.44022011,2.90328926,0.00022212,0.34537547,0.38913959,0.42605083,0.00199364,1.72187119,0.83832327,0.50373557
-2.43421711,2.86866216,0.00017926,0.33606906,0.38404206,0.43029090,0.00173395,1.69616975,0.83847394,0.49308374
-2.42821411,2.82798484,0.00014371,0.32633420,0.37762806,0.43385542,0.00149998,1.66484873,0.83519149,0.48321790
-2.42221111,2.78126832,0.00011448,0.31613615,0.36991004,0.43671162,0.00129053,1.62810812,0.82830868,0.47410681
-2.41620810,2.72869492,0.00009064,0.30545509,0.36093320,0.43884786,0.00110425,1.58628292,0.81774306,0.46571782
-2.41020510,2.67062068,0.00007134,0.29428745,0.35077401,0.44027692,0.00093967,1.53983514,0.80349746,0.45802155
-2.40420210,2.60757326,0.00005584,0.28264649,0.33953779,0.44103886,0.00079526,1.48934199,0.78565820,0.45099659
-2.39819910,2.54024504,0.00004350,0.27056239,0.32735549,0.44120329,0.00066941,1.43548071,0.76439100,0.44463417
-2.39219610,2.46948132,0.00003376,0.25808172,0.31437989,0.44087092,0.00056054,1.37901026,0.73993481,0.43894220
-2.38619310,2.39626372,0.00002613,0.24526624,0.30078107,0.44017405,0.00046705,1.32075069,0.71259381,0.43394861
-2.38019010,2.32168890,0.00002021,0.23219123,0.28674164,0.43927599,0.00038740,1.26156054,0.68272791,0.42970369
-2.37418709,2.24694315,0.00001567,0.21894328,0.27245156,0.43836927,0.00032011,1.20231315,0.65074194,0.42628098
-2.36818409,2.17327317,0.00001221,0.20561773,0.25810293,0.43767245,0.00026379,1.14387255,0.61707411,0.42377688
-2.36218109,2.10195403,0.00000963,0.19231578,0.24388481,0.43742575,0.00021711,1.08706984,0.58218396,0.42230844
-2.35617809,2.03425499,0.00000773,0.17914151,0.22997825,0.43788527,0.00017888,1.03268065,0.54654032,0.42200979
-2.35017509,1.97140445,0.00000636,0.16619881,0.21655172,0.43931623,0.00014799,0.98140469,0.51060951,0.42302686
-2.34417209,1.91455504,0.00000541,0.15358847,0.20375699,0.44198520,0.00012345,0.93384790,0.47484432,0.42551084
-2.33816908,1.86475022,0.00000480,0.14140540,0.19172573,0.44615185,0.00010439,0.89050792,0.43967394,0.42961055
-2.33216608,1.82289361,0.00000445,0.12973629,0.18056677,0.45206025,0.00009003,0.85176338,0.40549519,0.43546414
-2.32616308,1.78972234,0.00000430,0.11865760,0.17036419,0.45993041,0.00007969,0.81786738,0.37266525,0.44319039
-2.32016008,1.76578555,0.00000432,0.10823405,0.16117629,0.46995031,0.00007279,0.78894539,0.34149594,0.45288033
-2.31415708,1.75142906,0.00000447,0.09851763,0.15303543,0.48226885,0.00006884,0.76499750,0.31224981,0.46458939
-2.30815408,1.74678696,0.00000474,0.08954713,0.14594862,0.49699023,0.00006740,0.74590516,0.28513787,0.47833079
-2.30215108,1.75178076,0.00000510,0.08134822,0.13989905,0.51416992,0.00006813,0.73144172,0.26031896,0.49407048
-2.29614807,1.76612616,0.00000554,0.07393393,0.13484824,0.53381274,0.00007073,0.72128664,0.23790069,0.51172409
-2.29014507,1.78934746,0.00000605,0.06730563,0.13073884,0.55587308,0.00007495,0.71504246,0.21794173,0.53115609
-2.28414207,1.82079900,0.00000662,0.06145430,0.12749788,0.58025737,0.00008060,0.71225395,0.20045524,0.55218141
-2.27813907,1.85969305,0.00000724,0.05636206,0.12504038,0.60682886,0.00008750,0.71242843,0.18541333,0.57456958
-2.27213607,1.90513268,0.00000790,0.05200391,0.12327314,0.63541443,0.00009553,0.71505651,0.17275205,0.59805118
-2.26613307,1.95614861,0.00000860,0.04834947,0.12209855,0.66581328,0.00010458,0.71963213,0.16237698,0.62232662
-2.26013007,2.01173809,0.00000932,0.04536472,0.12141824,0.69780689,0.00011456,0.72567119,0.15416894,0.64707655
-2.25412706,2.07090430,0.00001007,0.04301371,0.12113653,0.73117010,0.00012544,0.73272785,0.14798968,0.67197379
-2.24812406,2.13269433,0.00001083,0.04125994,0.12116334,0.76568231,0.00013715,0.74040790,0.14368742,0.69669597
-2.24212106,2.19623415,0.00001160,0.04006766,0.12141677,0.80113864,0.00014971,0.74837862,0.14110191,0.72093836
-2.23611806,2.26075877,0.00001237,0.03940280,0.12182495,0.83736004,0.00016310,0.75637488,0.14006909,0.74442627
-2.23011506,2.32563645,0.00001313,0.03923366,0.12232737,0.87420211,0.00017737,0.76420132,0.14042507,0.76692623
-2.22411206,2.39038564,0.00001388,0.03953126,0.12287554,0.91156179,0.00019255,0.77173080,0.14200946,0.78825558
-2.21810905,2.45468415,0.00001461,0.04026944,0.12343301,0.94938179,0.00020871,0.77889930,0.14466806,0.80828970
-2.21210605,2.51837001,0.00001532,0.04142464,0.12397486,0.98765217,0.00022595,0.78569791,0.14825485,0.82696665
-2.20610305,2.58143431,0.00001600,0.04297554,0.12448671,1.02640918,0.00024438,0.79216246,0.15263331,0.84428885
-2.20010005,2.64400639,0.00001665,0.04490247,0.12496331,1.06573111,0.00026410,0.79836163,0.15767722,0.86032167
-2.19409705,2.70633227,0.00001727,0.04718666,0.12540683,1.10573144,0.00028528,0.80438418,0.16327093,0.87518901
-2.18809405,2.76874751,0.00001785,0.04980951,0.12582502,1.14654951,0.00030804,0.81032636,0.16930920,0.88906601
-2.18209105,2.83164593,0.00001840,0.05275180,0.12622926,1.18833919,0.00033254,0.81628001,0.17569668,0.90216921
-2.17608804,2.89544571,0.00001891,0.05599287,0.12663270,1.23125600,0.00035894,0.82232213,0.18234721,0.91474476
-2.17008504,2.96055463,0.00001939,0.05951004,0.12704854,1.27544336,0.00038739,0.82850642,0.18918286,0.92705502
-2.16408204,3.02733596,0.00001983,0.06327794,0.12748848,1.32101859,0.00041801,0.83485713,0.19613290,0.93936444
-2.15807904,3.09607672,0.00002023,0.06726819,0.12796149,1.36805930,0.00045092,0.84136536,0.20313279,0.95192521
-2.15207604,3.16695941,0.00002060,0.07144904,0.12847288,1.41659090,0.00048623,0.84798782,0.21012305,0.96496351
-2.14607304,3.24003857,0.00002093,0.07578535,0.12902369,1.46657566,0.00052397,0.85464792,0.21704831,0.97866686
-2.14007004,3.31522302,0.00002123,0.08023860,0.12961038,1.51790401,0.00056419,0.86123875,0.22385635,0.99317334
-2.13406703,3.39226416,0.00002149,0.08476712,0.13022480,1.57038833,0.00060684,0.86762767,0.23049726,1.00856300
-2.12806403,3.47075091,0.00002172,0.08932642,0.13085444,1.62375967,0.00065188,0.87366192,0.23692275,1.02485190
-2.12206103,3.55011114,0.00002192,0.09386969,0.13148285,1.67766745,0.00069916,0.87917483,0.24308555,1.04198907
-2.11605803,3.62961942,0.00002208,0.09834834,0.13209021,1.73168232,0.00074852,0.88399207,0.24893897,1.05985639
-2.11005503,3.70841068,0.00002222,0.10271261,0.13265400,1.78530205,0.00079972,0.88793757,0.25443660,1.07827148
-2.10405203,3.78549925,0.00002233,0.10691229,0.13314975,1.83796031,0.00085247,0.89083887,0.25953225,1.09699336
-2.09804902,3.85980244,0.00002242,0.11089739,0.13355174,1.88903818,0.00090644,0.89253149,0.26417995,1.11573056
-2.09204602,3.93016796,0.00002251,0.11461890,0.13383374,1.93787790,0.00096121,0.89286240,0.26833423,1.13415147
-2.08604302,3.99540425,0.00002260,0.11802951,0.13396972,1.98379861,0.00101636,0.89169252,0.27195062,1.15189627
-2.08004002,4.05431280,0.00002270,0.12108430,0.13393441,2.02611347,0.00107140,0.88889834,0.27498624,1.16859004
-2.07403702,4.10572151,0.00002283,0.12374150,0.13370396,2.06414785,0.00112581,0.88437290,0.27740070,1.18385649
-2.06803402,4.14851808,0.00002301,0.12596312,0.13325639,2.09725774,0.00117905,0.87802623,0.27915706,1.19733165
-2.06203102,4.18168259,0.00002326,0.12771561,0.13257212,2.12484809,0.00123057,0.86978561,0.28022303,1.20867714
-2.05602801,4.20431803,0.00002360,0.12897048,0.13163434,2.14639032,0.00127980,0.85959581,0.28057211,1.21759233
-2.05002501,4.21567815,0.00002405,0.12970482,0.13042944,2.16143845,0.00132621,0.84741939,0.28018491,1.22382496
-2.04402201,4.21519148,0.00002464,0.12990184,0.12894734,2.16964325,0.00136925,0.83323735,0.27905033,1.22718000
-2.03801901,4.20248086,0.00002540,0.12955126,0.12718174,2.17076395,0.00140845,0.81705000,0.27716660,1.22752616
-2.03201601,4.17737759,0.00002635,0.12864967,0.12513040,2.16467701,0.00144335,0.79887812,0.27454221,1.22480004
-2.02601301,4.13992985,0.00002751,0.12720073,0.12279527,2.15138158,0.00147357,0.77876424,0.27119651,1.21900783
-2.02001001,4.09040486,0.00002892,0.12521529,0.12018259,2.13100137,0.00149879,0.75677399,0.26716000,1.21022443
-2.01400700,4.02928467,0.00003059,0.12271140,0.11730286,2.10378294,0.00151878,0.73299717,0.26247425,1.19859026
-2.00800400,3.95725575,0.00003256,0.11971409,0.11417074,2.07009027,0.00153337,0.70754851,0.25719150,1.18430596
-2.00200100,3.87519277,0.00003484,0.11625508,0.11080480,2.03039603,0.00154252,0.68056782,0.25137376,1.16762523
-1.99599800,3.78413713,0.00003746,0.11237231,0.10722716,1.98526966,0.00154625,0.65221942,0.24509169,1.14884639
-1.98999500,3.68527135,0.00004044,0.10810933,0.10346307,1.93536310,0.00154469,0.62269072,0.23842307,1.12830299
-1.98399200,3.57989028,0.00004383,0.10351451,0.09954034,1.88139452,0.00153807,0.59218992,0.23145112,1.10635400
-1.97798899,3.46937062,0.00004765,0.09864021,0.09548869,1.82413099,0.00152670,0.56094282,0.22426265,1.08337418
-1.97198599,3.35513995,0.00005196,0.09354178,0.09133909,1.76437082,0.00151098,0.52918887,0.21694617,1.05974501
-1.96598299,3.23864684,0.00005683,0.08827652,0.08712305,1.70292646,0.00149141,0.49717656,0.20959003,1.03584667
-1.95997999,3.12133323,0.00006235,0.08290262,0.08287190,1.64060864,0.00146855,0.46515837,0.20228079,1.01205131
-1.95397699,3.00461028,0.00006863,0.07747810,0.07861619,1.57821255,0.00144305,0.43338549,0.19510169,0.98871806
-1.94797399,2.88983862,0.00007582,0.07205972,0.07438503,1.51650656,0.00141563,0.40210258,0.18813153,0.96618956
-1.94197099,2.77831356,0.00008412,0.06670207,0.07020567,1.45622398,0.00138709,0.37154274,0.18144378,0.94479032
-1.93596798,2.67125550,0.00009378,0.06145666,0.06610309,1.39805800,0.00135827,0.34192305,0.17510603,0.92482653
-1.92996498,2.56980567,0.00010510,0.05637119,0.06209975,1.34265991,0.00133013,0.31344071,0.16917983,0.90658715
-1.92396198,2.47502663,0.00011844,0.05148894,0.05821552,1.29064048,0.00130367,0.28627006,0.16372072,0.89034597
-1.91795898,2.38790697,0.00013426,0.04684837,0.05446762,1.24257416,0.00128000,0.26056046,0.15877849,0.87636411
-1.91195598,2.30936944,0.00015307,0.04248283,0.05087082,1.19900563,0.00126031,0.23643522,0.15439767,0.86489266
-1.90595298,2.24028141,0.00017549,0.03842048,0.04743762,1.16045828,0.00124589,0.21399145,0.15061799,0.85617491
-1.89994997,2.18146676,0.00020219,0.03468438,0.04417855,1.12744389,0.00123817,0.19330083,0.14747492,0.85044797
-1.89394697,2.13371814,0.00023396,0.03129274,0.04110254,1.10047304,0.00123869,0.17441119,0.14500009,0.84794329
-1.88794397,2.09780886,0.00027165,0.02825932,0.03821726,1.08006550,0.00124913,0.15734884,0.14322170,0.84888617
-1.88194097,2.07450358,0.00031618,0.02559389,0.03552951,1.06676030,0.00127131,0.14212141,0.14216466,0.85349398
-1.87593797,2.06456747,0.00036854,0.02330290,0.03304558,1.06112478,0.00130723,0.12872115,0.14185066,0.86197343
-1.86993497,2.06877343,0.00042975,0.02139015,0.03077152,1.06376243,0.00135904,0.11712843,0.14229811,0.87451688
-1.86393197,2.08790737,0.00050085,0.01985746,0.02871340,1.07531913,0.00142904,0.10731537,0.14352193,0.89129827
-1.85792896,2.12277160,0.00058286,0.01870553,0.02687750,1.09648755,0.00151970,0.09924945,0.14553327,0.91246892
-1.85192596,2.17418642,0.00067677,0.01793453,0.02527043,1.12800951,0.00163363,0.09289695,0.14833927,0.93815373
-1.84592296,2.24299009,0.00078349,0.01754491,0.02389916,1.17067607,0.00177358,0.08822604,0.15194282,0.96844810
-1.83991996,2.33003728,0.00090380,0.01753791,0.02277106,1.22532523,0.00194239,0.08520965,0.15634242,1.00341616
-1.83391696,2.43619586,0.00103834,0.01791612,0.02189377,1.29283674,0.00214296,0.08382776,0.16153217,1.04309035
-1.82791396,2.56234191,0.00118753,0.01868381,0.02127516,1.37412392,0.00237822,0.08406927,0.16750196,1.08747267
-1.82191096,2.70935243,0.00135155,0.01984720,0.02092317,1.47012202,0.00265104,0.08593325,0.17423773,1.13653742
-1.81590795,2.87809508,0.00153030,0.02141442,0.02084571,1.58177268,0.00296422,0.08942969,0.18172193,1.19023536
-1.80990495,3.06941421,0.00172337,0.02339542,0.02105044,1.71000407,0.00332034,0.09457948,0.18993409,1.24849887
-1.80390195,3.28411231,0.00193001,0.02580157,0.02154470,1.85570651,0.00372174,0.10141392,0.19885130,1.31124760
-1.79789895,3.52292586,0.00214910,0.02864506,0.02233530,2.01970312,0.00417034,0.10997347,0.20844882,1.37839398
-1.79189595,3.78649503,0.00237916,0.03193817,0.02342843,2.20271567,0.00466764,0.12030586,0.21870039,1.44984792
-1.78589295,4.07532670,0.00261836,0.03569221,0.02482950,2.40532576,0.00521448,0.13246367,0.22957850,1.52552005
-1.77988994,4.38975079,0.00286449,0.03991639,0.02654306,2.62793196,0.00581104,0.14650121,0.24105422,1.60532279
-1.77388694,4.72987045,0.00311506,0.04461653,0.02857264,2.87070397,0.00645666,0.16247096,0.25309685,1.68916892
-1.76788394,5.09550715,0.00336726,0.04979361,0.03092064,3.13353508,0.00714973,0.18041951,0.26567310,1.77696710
-1.76188094,5.48614269,0.00361811,0.05544238,0.03358820,3.41599499,0.00788763,0.20038317,0.27874606,1.86861445
-1.75587794,5.90086046,0.00386443,0.06154993,0.03657499,3.71728504,0.00866663,0.22238337,0.29227371,1.96398625
-1.74987494,6.33828914,0.00410298,0.06809436,0.03987911,4.03619855,0.00948180,0.24642194,0.30620735,2.06292316
-1.74387194,6.79655244,0.00433048,0.07504370,0.04349678,4.37108911,0.01032707,0.27247654,0.32048983,2.16521673
-1.73786893,7.27322873,0.00454378,0.08235502,0.04742216,4.71984946,0.01119515,0.30049632,0.33505381,2.27059403
-1.73186593,7.76532469,0.00473985,0.08997395,0.05164706,5.07990390,0.01207764,0.33039807,0.34982020,2.37870241
-1.72586293,8.26926652,0.00491591,0.09783452,0.05616068,5.44821650,0.01296512,0.36206303,0.36469691,2.48909573
-1.71985993,8.78091229,0.00506951,0.10585957,0.06094927,5.82131715,0.01384728,0.39533456,0.37957807,2.60122323
-1.71385693,9.29558776,0.00519856,0.11396160,0.06599592,6.19534642,0.01471316,0.43001684,0.39434391,2.71442204
-1.70785393,9.80814730,0.00530145,0.12204417,0.07128025,6.56611986,0.01555136,0.46587469,0.40886133,2.82791466
-1.70185093,10.31306026,0.00537700,0.13000376,0.07677829,6.92921084,0.01635033,0.50263481,0.42298529,2.94081202
-1.69584792,10.80452162,0.00542459,0.13773219,0.08246230,7.28005028,0.01709875,0.53998823,0.43656103,3.05212273
-1.68984492,11.27658459,0.00544410,0.14511937,0.08830081,7.61404068,0.01778584,0.57759427,0.44942715,3.16076881
-1.68384192,11.72331107,0.00543594,0.15205643,0.09425871,7.92668043,0.01840177,0.61508581,0.46141936,3.26560766
-1.67783892,12.13893517,0.00540102,0.15843899,0.10029756,8.21369405,0.01893801,0.65207588,0.47237498,3.36545992
-1.67183592,12.51803324,0.00534073,0.16417060,0.10637598,8.47116301,0.01938771,0.68816535,0.48213777,3.45914219
-1.66583292,12.85569377,0.00525689,0.16916599,0.11245028,8.69565159,0.01974606,0.72295164,0.49056316,3.54550359
-1.65982991,13.14767972,0.00515169,0.17335426,0.11847528,8.88432205,0.02001055,0.75603808,0.49752343,3.62346467
-1.65382691,13.39057595,0.00502764,0.17668156,0.12440518,9.03503379,0.02018123,0.78704381,0.50291276,3.69205702
-1.64782391,13.58191496,0.00488750,0.17911339,0.13019477,9.14642153,0.02026086,0.81561367,0.50665178,3.75046187
-1.64182091,13.72027467,0.00473418,0.18063623,0.13580052,9.21794855,0.02025498,0.84142801,0.50869151,3.79804588
-1.63581791,13.80534339,0.00457071,0.18125851,0.14118199,9.24993210,0.02017190,0.86421184,0.50901643,3.83439241
-1.62981491,13.83794845,0.00440015,0.18101080,0.14630301,9.24353933,0.02002260,0.88374314,0.50764645,3.85932666
-1.62381191,13.82004638,0.00422548,0.17994523,0.15113304,9.20075349,0.01982045,0.89985981,0.50463779,3.87293334
-1.61780890,13.75467465,0.00404961,0.17813413,0.15564821,9.12431163,0.01958095,0.91246520,0.50008262,3.87556585
-1.61180590,13.64586621,0.00387525,0.17566791,0.15983235,9.01761623,0.01932132,0.92153172,0.49410740,3.86784600
-1.60580290,13.49853021,0.00370493,0.17265234,0.16367763,8.88462452,0.01905997,0.92710243,0.48687003,3.85065418
-1.59979990,13.31830310,0.00354088,0.16920520,0.16718495,8.72972014,0.01881597,0.92929044,0.47855585,3.82510981
-1.59379690,13.11137622,0.00338509,0.16545255,0.17036393,8.55757256,0.01860847,0.92827612,0.46937271,3.79254250
-1.58779390,12.88430621,0.00323920,0.16152468,0.17323252,8.37299001,0.01845605,0.92430197,0.45954507,3.75445484
-1.58179090,12.64381564,0.00310455,0.15755192,0.17581618,8.18077193,0.01837609,0.91766542,0.44930765,3.71247794
-1.57578789,12.39659118,0.00298217,0.15366049,0.17814658,7.98556650,0.01838416,0.90870968,0.43889858,3.66832125
-1.56978489,12.14908682,0.00287279,0.14996851,0.18026004,7.79173872,0.01849346,0.89781290,0.42855247,3.62371851
-1.56378189,11.90733891,0.00277684,0.14658231,0.18219553,7.60325339,0.01871426,0.88537606,0.41849359,3.58037182
-1.55777889,11.67679965,0.00269451,0.14359319,0.18399250,7.42357681,0.01905354,0.87181000,0.40892937,3.53989614
-1.55177589,11.46219414,0.00262579,0.14107477,0.18568857,7.25559998,0.01951460,0.85752199,0.40004461,3.50376627
-1.54577289,11.26740583,0.00257047,0.13908093,0.18731716,7.10158477,0.02009690,0.84290253,0.39199636,3.47326870
-1.53976988,11.09539338,0.00252825,0.13764448,0.18890529,6.96313412,0.02079589,0.82831275,0.38490986,3.44946030
-1.53376688,10.94814120,0.00249874,0.13677661,0.19047159,6.84118570,0.02160314,0.81407300,0.37887565,3.43313570
-1.52776388,10.82664440,0.00248154,0.13646701,0.19202470,6.73602800,0.02250641,0.80045308,0.37394773,3.42480484
-1.52176088,10.73092790,0.00247627,0.13668476,0.19356214,6.64733705,0.02349004,0.78766455,0.37014320,3.42468178
-1.51575788,10.66009794,0.00248263,0.13738000,0.19506977,6.57423127,0.02453531,0.77585548,0.36744301,3.43268527
