energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.26113057,0.89316234,0.16963890,0.01359522,0.01140633,0.07002905,0.02034812,0.12986849,0.62511979,0.62061109
0.26713357,0.81569190,0.15381472,0.01268632,0.01004820,0.06606211,0.01906616,0.11853085,0.56800351,0.56501790
0.27313657,0.74154807,0.13877107,0.01177824,0.00878843,0.06197579,0.01777673,0.10765573,0.51370977,0.51211588
0.27913957,0.67104675,0.12457616,0.01087861,0.00763160,0.05781349,0.01649004,0.09730086,0.46244437,0.46208745
0.28514257,0.60443068,0.11127838,0.00999466,0.00657966,0.05361921,0.01521624,0.08751105,0.41435084,0.41506205
0.29114557,0.54187354,0.09890765,0.00913312,0.00563221,0.04943636,0.01396515,0.07831884,0.36951550,0.37112036
0.29714857,0.48348474,0.08747709,0.00830011,0.00478686,0.04530671,0.01274610,0.06974534,0.32797306,0.33029889
0.30315158,0.42931494,0.07698493,0.00750103,0.00403953,0.04126936,0.01156771,0.06180128,0.28971263,0.29259484
0.30915458,0.37936203,0.06741660,0.00674053,0.00338488,0.03735992,0.01043769,0.05448808,0.25468383,0.25797110
0.31515758,0.33357726,0.05874673,0.00602244,0.00281663,0.03360981,0.00936272,0.04779905,0.22280282,0.22636119
0.32116058,0.29187167,0.05094131,0.00534976,0.00232788,0.03004578,0.00834836,0.04172056,0.19395818,0.19767406
0.32716358,0.25412251,0.04395961,0.00472464,0.00191144,0.02668955,0.00739893,0.03623329,0.16801650,0.17179894
0.33316658,0.22017974,0.03775613,0.00414844,0.00156004,0.02355778,0.00651755,0.03131334,0.14482764,0.14860986
0.33916958,0.18987248,0.03228238,0.00362178,0.00126663,0.02066204,0.00570612,0.02693349,0.12422967,0.12797017
0.34517259,0.16301549,0.02748847,0.00314457,0.00102451,0.01800914,0.00496537,0.02306427,0.10605339,0.10973690
0.35117559,0.13941552,0.02332463,0.00271616,0.00082751,0.01560150,0.00429502,0.01967503,0.09012655,0.09376493
0.35717859,0.11887763,0.01974258,0.00233541,0.00067008,0.01343763,0.00369383,0.01673504,0.07627768,0.07991119
0.36318159,0.10121134,0.01669673,0.00200081,0.00054740,0.01151283,0.00315980,0.01421438,0.06433958,0.06803857
0.36918459,0.08623661,0.01414527,0.00171062,0.00045544,0.00981980,0.00269031,0.01208497,0.05415249,0.05801983
0.37518759,0.07378966,0.01205117,0.00146299,0.00039100,0.00834941,0.00228232,0.01032135,0.04556692,0.04974129
0.38119060,0.06372850,0.01038310,0.00125608,0.00035172,0.00709144,0.00193253,0.00890159,0.03844611,0.04310638
0.38719360,0.05593805,0.00911614,0.00108818,0.00033616,0.00603530,0.00163757,0.00780793,0.03266828,0.03803894
0.39319660,0.05033498,0.00823261,0.00095787,0.00034373,0.00517071,0.00139416,0.00702756,0.02812841,0.03448630
0.39919960,0.04687199,0.00772256,0.00086405,0.00037480,0.00448838,0.00119927,0.00655317,0.02473976,0.03242198
0.40520260,0.04554154,0.00758443,0.00080610,0.00043062,0.00398059,0.00105029,0.00638350,0.02243510,0.03184804
0.41120560,0.04637886,0.00782540,0.00078394,0.00051338,0.00364169,0.00094509,0.00652374,0.02116743,0.03279695
0.41720860,0.04946424,0.00846177,0.00079806,0.00062624,0.00346858,0.00088219,0.00698590,0.02091045,0.03533288
0.42321161,0.05492426,0.00951910,0.00084963,0.00077327,0.00346102,0.00086082,0.00778892,0.02165858,0.03955235
0.42921461,0.06293208,0.01103232,0.00094043,0.00095950,0.00362190,0.00088094,0.00895882,0.02342654,0.04558407
0.43521761,0.07370643,0.01304552,0.00107295,0.00119088,0.00395744,0.00094336,0.01052850,0.02624850,0.05358795
0.44122061,0.08750924,0.01561159,0.00125028,0.00147429,0.00447727,0.00104968,0.01253746,0.03017671,0.06375310
0.44722361,0.10464178,0.01879162,0.00147612,0.00181742,0.00519438,0.00120232,0.01503132,0.03527964,0.07629471
0.45322661,0.12543922,0.02265394,0.00175466,0.00222875,0.00612501,0.00140451,0.01806107,0.04163958,0.09144989
0.45922961,0.15026345,0.02727291,0.00209050,0.00271743,0.00728844,0.00166020,0.02168210,0.04934970,0.10947217
0.46523262,0.17949422,0.03272738,0.00248853,0.00329310,0.00870664,0.00197398,0.02595301,0.05851060,0.13062492
0.47123562,0.21351863,0.03909871,0.00295377,0.00396574,0.01040382,0.00235104,0.03093418,0.06922631,0.15517355
0.47723862,0.25271904,0.04646853,0.00349116,0.00474540,0.01240590,0.00279698,0.03668610,0.08159991,0.18337672
0.48324162,0.29745969,0.05491616,0.00410543,0.00564194,0.01473984,0.00331772,0.04326752,0.09572874,0.21547658
0.48924462,0.34807223,0.06451568,0.00480084,0.00666472,0.01743287,0.00391931,0.05073346,0.11169936,0.25168855
0.49524762,0.40484067,0.07533284,0.00558099,0.00782221,0.02051166,0.00460778,0.05913311,0.12958245,0.29219057
0.50125063,0.46798609,0.08742178,0.00644859,0.00912163,0.02400140,0.00538890,0.06850764,0.14942771,0.33711254
0.50725363,0.53765179,0.10082170,0.00740527,0.01056854,0.02792481,0.00626804,0.07888815,0.17125907,0.38652616
0.51325663,0.61388937,0.11555361,0.00845137,0.01216639,0.03230116,0.00724990,0.09029361,0.19507033,0.44043557
0.51925963,0.69664649,0.13161722,0.00958581,0.01391617,0.03714522,0.00833835,0.10272912,0.22082149,0.49876945
0.52526263,0.78575664,0.14898828,0.01080592,0.01581601,0.04246629,0.00953617,0.11618429,0.24843592,0.56137473
0.53126563,0.88093191,0.16761629,0.01210736,0.01786085,0.04826726,0.01084492,0.13063213,0.27779865,0.62801247
0.53726863,0.98175875,0.18742288,0.01348413,0.02004222,0.05454377,0.01226467,0.14602823,0.30875585,0.69835621
0.54327164,1.08769749,0.20830094,0.01492849,0.02234803,0.06128345,0.01379390,0.16231041,0.34111560,0.77199285
0.54927464,1.19808559,0.23011459,0.01643115,0.02476257,0.06846539,0.01542935,0.17939888,0.37465009,0.84842638
0.55527764,1.31214471,0.25270011,0.01798129,0.02726659,0.07605968,0.01716587,0.19719684,0.40909917,0.92708420
0.56128064,1.42899158,0.27586780,0.01956679,0.02983746,0.08402720,0.01899639,0.21559158,0.44417515,1.00732609
0.56728364,1.54765226,0.29940484,0.02117444,0.03244959,0.09231967,0.02091181,0.23445595,0.47956886,1.08845539
0.57328664,1.66707930,0.32307909,0.02279021,0.03507487,0.10087976,0.02290105,0.25365023,0.51495653,1.16973203
0.57928964,1.78617138,0.34664375,0.02439950,0.03768335,0.10964161,0.02495106,0.27302427,0.55000741,1.25038699
0.58529265,1.90379446,0.36984265,0.02598751,0.04024399,0.11853146,0.02704685,0.29241987,0.58439181,1.32963752
0.59129565,2.01880388,0.39241622,0.02753946,0.04272545,0.12746849,0.02917164,0.31167321,0.61778913,1.40670268
0.59729865,2.13006653,0.41410764,0.02904094,0.04509705,0.13636590,0.03130697,0.33061742,0.64989563,1.48081852
0.60330165,2.23648230,0.43466920,0.03047817,0.04732968,0.14513217,0.03343291,0.34908500,0.68043161,1.55125233
0.60930465,2.33700414,0.45386851,0.03183825,0.04939668,0.15367243,0.03552830,0.36691025,0.70914763,1.61731570
0.61530765,2.43065611,0.47149425,0.03310934,0.05127478,0.16189004,0.03757094,0.38393148,0.73582961,1.67837576
0.62131066,2.51654908,0.48736134,0.03428085,0.05294477,0.16968820,0.03953801,0.39999303,0.76030249,1.73386455
0.62731366,2.59389354,0.50131528,0.03534354,0.05439214,0.17697171,0.04140630,0.41494721,0.78243250,1.78328629
0.63331666,2.66200952,0.51323546,0.03628957,0.05560754,0.18364872,0.04315268,0.42865590,0.80212772,1.82622254
0.63931966,2.72033364,0.52303725,0.03711258,0.05658696,0.18963252,0.04475446,0.44099215,0.81933726,1.86233536
0.64532266,2.76842323,0.53067295,0.03780761,0.05733178,0.19484328,0.04618982,0.45184144,0.83404889,1.89136866
0.65132566,2.80595790,0.53613141,0.03837111,0.05784854,0.19920977,0.04743831,0.46110303,0.84628537,1.91314789
0.65732866,2.83273871,0.53943641,0.03880084,0.05814846,0.20267090,0.04848127,0.46869096,0.85609979,1.92757846
0.66333167,2.84868542,0.54064394,0.03909580,0.05824685,0.20517716,0.04930230,0.47453519,0.86356997,1.93464306
0.66933467,2.85383196,0.53983849,0.03925612,0.05816223,0.20669186,0.04988767,0.47858247,0.86879244,1.93439816
0.67533767,2.84832061,0.53712850,0.03928299,0.05791540,0.20719210,0.05022677,0.48079714,0.87187602,1.92697000
0.68134067,2.83239514,0.53264128,0.03917855,0.05752842,0.20666946,0.05031242,0.48116186,0.87293563,1.91255005
0.68734367,2.80639307,0.52651765,0.03894580,0.05702349,0.20513044,0.05014113,0.47967805,0.87208628,1.89139027
0.69334667,2.77073739,0.51890643,0.03858854,0.05642197,0.20259647,0.04971337,0.47636622,0.86943778,1.86379805
0.69934967,2.72592781,0.50995929,0.03811130,0.05574338,0.19910364,0.04903361,0.47126596,0.86509021,1.83013101
0.70535268,2.67253167,0.49982592,0.03751925,0.05500462,0.19470200,0.04811036,0.46443568,0.85913046,1.79079151
0.71135568,2.61117473,0.48864995,0.03681824,0.05421929,0.18945463,0.04695604,0.45595198,0.85162987,1.74622100
0.71735868,2.54253184,0.47656569,0.03601466,0.05339732,0.18343623,0.04558678,0.44590870,0.84264317,1.69689405
0.72336168,2.46731757,0.46369581,0.03511548,0.05254473,0.17673160,0.04402212,0.43441563,0.83220869,1.64331224
0.72936468,2.38627711,0.45015002,0.03412819,0.05166370,0.16943372,0.04228459,0.42159686,0.82034976,1.58599777
0.73536768,2.30017734,0.43602483,0.03306079,0.05075290,0.16164181,0.04039924,0.40758888,0.80707737,1.52548701
0.74137069,2.20979836,0.42140414,0.03192172,0.04980791,0.15345922,0.03839310,0.39253844,0.79239385,1.46232401
0.74737369,2.11592562,0.40636082,0.03071989,0.04882196,0.14499132,0.03629462,0.37660026,0.77629733,1.39705415
0.75337669,2.01934271,0.39095891,0.02946458,0.04778671,0.13634345,0.03413307,0.35993466,0.75878697,1.33021803
0.75937969,1.92082502,0.37525632,0.02816545,0.04669318,0.12761903,0.03193801,0.34270519,0.73986848,1.26234588
0.76538269,1.82113428,0.35930788,0.02683247,0.04553266,0.11891785,0.02973872,0.32507634,0.71955976,1.19395244
0.77138569,1.72101411,0.34316843,0.02547588,0.04429761,0.11033459,0.02756375,0.30721146,0.69789637,1.12553261
0.77738869,1.62118643,0.32689581,0.02410615,0.04298255,0.10195769,0.02544053,0.28927078,0.67493654,1.05755788
0.78339170,1.52234887,0.31055352,0.02273390,0.04158471,0.09386849,0.02339503,0.27140978,0.65076539,0.99047354
0.78939470,1.42517281,0.29421290,0.02136986,0.04010464,0.08614071,0.02145153,0.25377779,0.62549819,0.92469675
0.79539770,1.33030207,0.27795464,0.02002478,0.03854657,0.07884021,0.01963252,0.23651685,0.59928243,0.86061533
0.80140070,1.23835198,0.26186968,0.01870938,0.03691861,0.07202508,0.01795860,0.21976086,0.57229853,0.79858717
0.80740370,1.14990854,0.24605921,0.01743427,0.03523271,0.06574590,0.01644852,0.20363487,0.54475915,0.73894015
0.81340670,1.06552749,0.23063405,0.01620984,0.03350449,0.06004619,0.01511924,0.18825467,0.51690699,0.68197243
0.81940970,0.98573300,0.21571319,0.01504618,0.03175281,0.05496301,0.01398605,0.17372636,0.48901122,0.62795283
0.82541271,0.91101583,0.20142172,0.01395298,0.02999924,0.05052756,0.01306266,0.16014612,0.46136255,0.57712124
0.83141571,0.84183074,0.18788819,0.01293941,0.02826743,0.04676575,0.01236133,0.14759985,0.43426717,0.52968884
0.83741871,0.77859297,0.17524153,0.01201399,0.02658230,0.04369873,0.01189292,0.13616293,0.40803969,0.48583801
0.84342171,0.72167383,0.16360762,0.01118449,0.02496928,0.04134320,0.01166695,0.12589978,0.38299538,0.44572191
0.84942471,0.67139537,0.15310572,0.01045775,0.02345350,0.03971163,0.01169151,0.11686335,0.35944194,0.40946358
0.85542771,0.62802417,0.14384484,0.00983959,0.02205890,0.03881215,0.01197314,0.10909454,0.33767112,0.37715462
0.86143072,0.59176443,0.13592012,0.00933461,0.02080754,0.03864831,0.01251661,0.10262146,0.31795036,0.34885346
0.86743372,0.56275055,0.12940952,0.00894610,0.01971888,0.03921856,0.01332464,0.09745864,0.30051492,0.32458344
0.87343672,0.54103963,0.12437070,0.00867586,0.01880912,0.04051554,0.01439750,0.09360613,0.28556052,0.30433056
0.87943972,0.52660400,0.12083835,0.00852409,0.01809074,0.04252523,0.01573259,0.09104866,0.27323694,0.28804138
0.88544272,0.51932443,0.11882200,0.00848930,0.01757205,0.04522596,0.01732394,0.08975488,0.26364263,0.27562099
0.89144572,0.51898431,0.11830434,0.00856817,0.01725691,0.04858743,0.01916180,0.08967662,0.25682055,0.26693142
0.89744872,0.52526533,0.11924020,0.00875553,0.01714456,0.05256978,0.02123211,0.09074855,0.25275552,0.26179063
0.90345173,0.53774514,0.12155617,0.00904432,0.01722961,0.05712277,0.02351622,0.09288796,0.25137290,0.25997225
0.90945473,0.55589730,0.12515096,0.00942560,0.01750203,0.06218522,0.02599050,0.09599507,0.25253902,0.26120637
0.91545773,0.57909412,0.12989648,0.00988862,0.01794744,0.06768473,0.02862632,0.09995365,0.25606308,0.26518134
0.92146073,0.60661249,0.13563974,0.01042097,0.01854734,0.07353786,0.03139001,0.10463225,0.26170082,0.27154693
0.92746373,0.63764302,0.14220541,0.01100867,0.01927955,0.07965064,0.03424312,0.10988589,0.26915964,0.27991874
0.93346673,0.67130251,0.14939926,0.01163649,0.02011875,0.08591970,0.03714288,0.11555834,0.27810526,0.28988397
0.93946973,0.70664971,0.15701215,0.01228818,0.02103706,0.09223375,0.04004285,0.12148490,0.28816973,0.30100846
0.94547274,0.74270405,0.16482474,0.01294682,0.02200472,0.09847565,0.04289384,0.12749564,0.29896057,0.31284486
0.95147574,0.77846694,0.17261270,0.01359519,0.02299089,0.10452490,0.04564493,0.13341909,0.31007088,0.32494179
0.95747874,0.81294508,0.18015220,0.01421618,0.02396439,0.11026042,0.04824476,0.13908622,0.32108999,0.33685379
0.96348174,0.84517506,0.18722571,0.01479324,0.02489455,0.11556367,0.05064287,0.14433452,0.33161453,0.34815155
0.96948474,0.87424827,0.19362781,0.01531075,0.02575203,0.12032192,0.05279112,0.14901219,0.34125936,0.35843235
0.97548774,0.89933541,0.19917076,0.01575453,0.02650961,0.12443146,0.05464514,0.15298212,0.34966816,0.36733010
0.98149075,0.91970934,0.20368974,0.01611215,0.02714293,0.12780074,0.05616568,0.15612562,0.35652315,0.37452482
0.98749375,0.93476567,0.20704752,0.01637331,0.02763117,0.13035321,0.05731991,0.15834567,0.36155377,0.37975092
0.99349675,0.94403993,0.20913834,0.01653014,0.02795761,0.13202978,0.05808244,0.15956951,0.36454379,0.38280424
0.99949975,0.94722073,0.20989090,0.01657738,0.02811006,0.13279068,0.05843621,0.15975062,0.36533679,0.38354736
1.00550275,0.94415833,0.20927027,0.01651252,0.02808118,0.13261677,0.05837303,0.15886981,0.36383960,0.38191307
1.01150575,0.93486826,0.20727880,0.01633588,0.02786861,0.13151013,0.05789386,0.15693546,0.36002384,0.37790589
1.01750875,0.91952985,0.20395574,0.01605048,0.02747500,0.12949391,0.05700873,0.15398299,0.35392524,0.37160147
1.02351176,0.89847980,0.19937593,0.01566200,0.02690783,0.12661153,0.05573640,0.15007333,0.34564107,0.36314416
1.02951476,0.87220117,0.19364736,0.01517848,0.02617909,0.12292511,0.05410364,0.14529084,0.33532565,0.35274269
1.03551776,0.84130830,0.18690786,0.01461007,0.02530491,0.11851343,0.05214436,0.13974040,0.32318433,0.34066430
1.04152076,0.80652844,0.17932107,0.01396869,0.02430498,0.11346924,0.04989838,0.13354409,0.30946605,0.32722757
1.04752376,0.76868091,0.17107183,0.01326762,0.02320196,0.10789634,0.04741017,0.12683749,0.29445505,0.31279428
1.05352676,0.72865470,0.16236125,0.01252109,0.02202080,0.10190635,0.04472736,0.11976573,0.27846198,0.29776064
1.05952976,0.68738548,0.15340157,0.01174390,0.02078803,0.09561537,0.04189935,0.11247956,0.26181479,0.28254827
1.06553277,0.64583290,0.14441112,0.01095094,0.01953109,0.08914076,0.03897578,0.10513150,0.24484984,0.26759516
1.07153577,0.60495886,0.13560943,0.01015688,0.01827766,0.08259799,0.03600525,0.09787224,0.22790359,0.25334700
1.07753877,0.56570755,0.12721272,0.00937576,0.01705499,0.07609789,0.03303404,0.09084737,0.21130498,0.24024891
1.08354177,0.52898764,0.11942981,0.00862073,0.01588944,0.06974418,0.03010508,0.08419460,0.19536897,0.22873795
1.08954477,0.49565690,0.11245852,0.00790379,0.01480592,0.06363149,0.02725710,0.07804137,0.18039115,0.21923623
1.09554777,0.46650948,0.10648263,0.00723556,0.01382754,0.05784384,0.02452399,0.07250301,0.16664370,0.21214481
1.10155078,0.44226566,0.10166936,0.00662522,0.01297530,0.05245359,0.02193442,0.06768137,0.15437246,0.20783826
1.10755378,0.42356400,0.09816727,0.00608035,0.01226785,0.04752086,0.01951169,0.06366386,0.14379528,0.20665977
1.11355678,0.41095552,0.09610462,0.00560693,0.01172136,0.04309340,0.01727369,0.06052295,0.13510133,0.20891674
1.11955978,0.40489966,0.09558811,0.00520934,0.01134943,0.03920679,0.01523317,0.05831586,0.12845127,0.21487667
1.12556278,0.40576147,0.09670182,0.00489040,0.01116305,0.03588502,0.01339808,0.05708466,0.12397812,0.22476336
1.13156578,0.41380988,0.09950642,0.00465145,0.01117061,0.03314123,0.01177206,0.05685642,0.12178852,0.23875310
1.13756878,0.42921658,0.10403850,0.00449240,0.01137795,0.03097866,0.01035496,0.05764352,0.12196424,0.25697112
1.14357179,0.45205541,0.11031010,0.00441186,0.01178836,0.02939171,0.00914351,0.05944411,0.12456367,0.27948812
1.14957479,0.48230202,0.11830828,0.00440721,0.01240270,0.02836702,0.00813187,0.06224245,0.12962320,0.30631691
1.15557779,0.51983380,0.12799491,0.00447477,0.01321942,0.02788453,0.00731227,0.06600944,0.13715829,0.33740954
1.16158079,0.56443027,0.13930659,0.00460984,0.01423462,0.02791849,0.00667557,0.07070306,0.14716409,0.37265476
1.16758379,0.61577382,0.15215484,0.00480683,0.01544213,0.02843840,0.00621170,0.07626887,0.15961566,0.41187626
1.17358679,0.67345121,0.16642657,0.00505941,0.01683355,0.02940984,0.00591018,0.08264063,0.17446764,0.45483179
1.17958979,0.73695603,0.18198489,0.00536056,0.01839827,0.03079521,0.00576036,0.08974086,0.19165353,0.50121329
1.18559280,0.80569217,0.19867041,0.00570272,0.02012358,0.03255434,0.00575171,0.09748172,0.21108446,0.55064841
1.19159580,0.87897876,0.21630287,0.00607788,0.02199472,0.03464499,0.00587400,0.10576581,0.23264774,0.60270328
1.19759880,0.95605654,0.23468340,0.00647774,0.02399493,0.03702335,0.00611735,0.11448734,0.25620519,0.65688682
1.20360180,1.03609574,0.25359709,0.00689379,0.02610558,0.03964437,0.00647223,0.12353332,0.28159144,0.71265642
1.20960480,1.11820560,0.27281613,0.00731749,0.02830626,0.04246213,0.00692943,0.13278504,0.30861234,0.76942510
1.21560780,1.20144529,0.29210331,0.00774035,0.03057497,0.04543010,0.00747990,0.14211963,0.33704366,0.82656982
1.22161081,1.28483623,0.31121571,0.00815412,0.03288820,0.04850148,0.00811465,0.15141183,0.36663039,0.88344088
1.22761381,1.36737537,0.32990877,0.00855091,0.03522120,0.05162942,0.00882457,0.16053582,0.39708656,0.93937217
1.23361681,1.44804947,0.34794035,0.00892330,0.03754819,0.05476738,0.00960023,0.16936718,0.42809603,0.99369194
1.23961981,1.52584981,0.36507474,0.00926450,0.03984257,0.05786941,0.01043171,0.17778480,0.45931426,1.04573381
1.24562281,1.59978719,0.38108663,0.00956845,0.04207723,0.06089053,0.01130850,0.18567286,0.49037111,1.09484789
1.25162581,1.66890703,0.39576480,0.00982991,0.04422487,0.06378708,0.01221936,0.19292266,0.52087503,1.14041160
1.25762881,1.73230410,0.40891549,0.01004457,0.04625833,0.06651717,0.01315224,0.19943446,0.55041835,1.18184007
1.26363182,1.78913689,0.42036543,0.01020905,0.04815095,0.06904112,0.01409433,0.20511907,0.57858387,1.21859598
1.26963482,1.83864134,0.42996436,0.01032101,0.04987699,0.07132200,0.01503209,0.20989938,0.60495260,1.25019862
1.27563782,1.88014384,0.43758726,0.01037911,0.05141204,0.07332613,0.01595139,0.21371169,0.62911253,1.27623215
1.28164082,1.91307334,0.44313597,0.01038303,0.05273346,0.07502364,0.01683769,0.21650686,0.65066810,1.29635305
1.28764382,1.93697243,0.44654048,0.01033343,0.05382084,0.07638907,0.01767635,0.21825125,0.66925032,1.31029653
1.29364682,1.95150736,0.44775976,0.01023194,0.05465646,0.07740198,0.01845288,0.21892753,0.68452692,1.31788218
1.29964982,1.95647672,0.44678218,0.01008103,0.05522573,0.07804748,0.01915336,0.21853525,0.69621239,1.31901842
1.30565283,1.95181866,0.44362561,0.00988402,0.05551761,0.07831682,0.01976479,0.21709125,0.70407734,1.31370611
1.31165583,1.93761645,0.43833707,0.00964496,0.05552497,0.07820787,0.02027552,0.21462990,0.70795693,1.30204094
1.31765883,1.91410213,0.43099210,0.00936856,0.05524495,0.07772556,0.02067561,0.21120306,0.70775773,1.28421464
1.32366183,1.88165794,0.42169378,0.00906010,0.05467916,0.07688219,0.02095725,0.20687991,0.70346293,1.26051488
1.32966483,1.84081533,0.41057128,0.00872537,0.05383386,0.07569764,0.02111503,0.20174658,0.69513544,1.23132380
1.33566783,1.79225138,0.39777822,0.00837056,0.05272000,0.07419943,0.02114628,0.19590545,0.68291865,1.19711489
1.34167084,1.73678233,0.38349052,0.00800223,0.05135312,0.07242264,0.02105116,0.18947428,0.66703489,1.15844840
1.34767384,1.67535420,0.36790393,0.00762720,0.04975319,0.07040957,0.02083287,0.18258510,0.64778138,1.11596499
1.35367684,1.60903051,0.35123121,0.00725250,0.04794426,0.06820931,0.02049755,0.17538276,0.62552397,1.07037772
1.35967984,1.53897718,0.33369896,0.00688531,0.04595405,0.06587708,0.02005426,0.16802325,0.60068869,1.02246244
1.36568284,1.46644477,0.31554416,0.00653288,0.04381340,0.06347335,0.01951478,0.16067179,0.57375160,0.97304671
1.37168584,1.39274851,0.29701045,0.00620252,0.04155560,0.06106280,0.01889329,0.15350061,0.54522714,0.92299739
1.37768884,1.31924645,0.27834431,0.00590144,0.03921575,0.05871315,0.01820605,0.14668653,0.51565561,0.87320715
1.38369185,1.24731620,0.25979113,0.00563678,0.03682993,0.05649377,0.01747094,0.14040827,0.48559005,0.82458025
1.38969485,1.17833095,0.24159125,0.00541545,0.03443451,0.05447423,0.01670702,0.13484366,0.45558314,0.77801780
1.39569785,1.11363527,0.22397625,0.00524412,0.03206528,0.05272273,0.01593400,0.13016663,0.42617460,0.73440303
1.40170085,1.05452125,0.20716535,0.00512907,0.02975681,0.05130445,0.01517171,0.12654414,0.39787937,0.69458666
1.40770385,1.00220562,0.19136218,0.00507611,0.02754168,0.05027994,0.01443959,0.12413304,0.37117702,0.65937293
1.41370685,0.95780832,0.17675188,0.00509048,0.02544991,0.04970346,0.01375622,0.12307695,0.34650276,0.62950648
1.41970985,0.92233303,0.16349870,0.00517673,0.02350843,0.04962140,0.01313883,0.12350318,0.32424006,0.60566031
1.42571286,0.89664992,0.15174400,0.00533860,0.02174060,0.05007081,0.01260292,0.12551980,0.30471514,0.58842513
1.43171586,0.88148111,0.14160484,0.00557892,0.02016595,0.05107803,0.01216193,0.12921287,0.28819334,0.57830022
1.43771886,0.87738886,0.13317296,0.00589945,0.01879988,0.05265758,0.01182692,0.13464402,0.27487732,0.57568587
1.44372186,0.88476683,0.12651425,0.00630084,0.01765359,0.05481118,0.01160642,0.14184830,0.26490696,0.58087756
1.44972486,0.90383440,0.12166869,0.00678247,0.01673400,0.05752713,0.01150630,0.15083252,0.25836084,0.59406192
1.45572786,0.93463410,0.11865062,0.00734245,0.01604385,0.06077998,0.01152969,0.16157403,0.25525905,0.61531436
1.46173087,0.97703214,0.11744939,0.00797751,0.01558177,0.06453049,0.01167701,0.17402014,0.25556718,0.64459851
1.46773387,1.03072197,0.11803026,0.00868300,0.01534251,0.06872608,0.01194607,0.18808814,0.25920116,0.68176733
1.47373687,1.09523076,0.12033561,0.00945293,0.01531719,0.07330156,0.01233221,0.20366597,0.26603272,0.72656585
1.47973987,1.16992867,0.12428627,0.01028001,0.01549357,0.07818037,0.01282845,0.22061372,0.27589529,0.77863548
1.48574287,1.25404056,0.12978313,0.01115574,0.01585637,0.08327614,0.01342579,0.23876566,0.28859003,0.83751973
1.49174587,1.34666008,0.13670879,0.01207054,0.01638767,0.08849469,0.01411340,0.25793312,0.30389180,0.90267137
1.49774887,1.44676569,0.14492949,0.01301395,0.01706725,0.09373631,0.01487896,0.27790792,0.32155492,0.97346064
1.50375188,1.55323829,0.15429704,0.01397481,0.01787301,0.09889840,0.01570895,0.29846639,0.34131847,1.04918462
1.50975488,1.66488006,0.16465096,0.01494150,0.01878138,0.10387822,0.01658895,0.31937385,0.36291112,1.12907742
1.51575788,1.78043409,0.17582070,0.01590222,0.01976775,0.10857584,0.01750394,0.34038942,0.38605530,1.21232105
1.52176088,1.89860440,0.18762796,0.01684525,0.02080692,0.11289710,0.01843861,0.36127095,0.41047063,1.29805676
1.52776388,2.01807592,0.19988917,0.01775923,0.02187348,0.11675641,0.01937762,0.38178012,0.43587676,1.38539680
1.53376688,2.13753394,0.21241797,0.01863345,0.02294232,0.12007949,0.02030590,0.40168723,0.46199542,1.47343620
1.53976988,2.25568292,0.22502777,0.01945807,0.02398898,0.12280567,0.02120882,0.42077588,0.48855196,1.56126465
1.54577289,2.37126416,0.23753438,0.02022438,0.02499011,0.12488986,0.02207244,0.43884711,0.51527628,1.64797823
1.55177589,2.48307222,0.24975856,0.02092500,0.02592380,0.12630403,0.02288369,0.45572306,0.54190350,1.73269096
1.55777889,2.58997005,0.26152859,0.02155405,0.02677000,0.12703811,0.02363048,0.47124999,0.56817435,1.81454608
1.56378189,2.69090261,0.27268266,0.02210721,0.02751076,0.12710034,0.02430189,0.48530061,0.59383557,1.89272702
1.56978489,2.78490916,0.28307120,0.02258184,0.02813055,0.12651695,0.02488820,0.49777568,0.61864042,1.96646806
1.57578789,2.87113408,0.29255898,0.02297697,0.02861646,0.12533129,0.02538102,0.50860487,0.64234960,2.03506457
1.58179090,2.94883643,0.30102697,0.02329327,0.02895836,0.12360231,0.02577333,0.51774687,0.66473244,2.09788277
1.58779390,3.01739806,0.30837394,0.02353294,0.02914901,0.12140264,0.02605955,0.52518891,0.68556880,2.15436901
1.59379690,3.07633047,0.31451778,0.02369961,0.02918413,0.11881605,0.02623554,0.53094550,0.70465138,2.20405822
1.59979990,3.12528012,0.31939636,0.02379819,0.02906235,0.11593475,0.02629867,0.53505672,0.72178863,2.24658142
1.60580290,3.16403208,0.32296819,0.02383462,0.02878514,0.11285631,0.02624781,0.53758589,0.73680808,2.28167211
1.61180590,3.19251183,0.32521252,0.02381567,0.02835673,0.10968047,0.02608332,0.53861686,0.74955989,2.30917094
1.61780890,3.21078484,0.32612915,0.02374873,0.02778389,0.10650597,0.02580711,0.53825090,0.75992050,2.32902861
1.62381191,3.21905361,0.32573781,0.02364149,0.02707572,0.10342741,0.02542254,0.53660321,0.76779606,2.34130649
1.62981491,3.21765195,0.32407717,0.02350174,0.02624343,0.10053233,0.02493446,0.53379922,0.77312542,2.34617462
1.63581791,3.20703616,0.32120347,0.02333708,0.02529999,0.09789856,0.02434911,0.52997074,0.77588236,2.34390701
1.64182091,3.18777303,0.31718886,0.02315469,0.02425989,0.09559188,0.02367407,0.52525193,0.77607688,2.33487396
1.64782391,3.16052477,0.31211948,0.02296108,0.02313878,0.09366423,0.02291815,0.51977527,0.77375542,2.31953143
