energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.32266133,0.00029855,0.00000069,0.00000000,0.00000138,0.00001301,0.00007972,0.00022853,0.00003799,0.00000000
-3.31665833,0.00032993,0.00000091,0.00000000,0.00000107,0.00001792,0.00010300,0.00024264,0.00004368,0.00000000
-3.31065533,0.00040380,0.00000125,0.00000000,0.00000092,0.00002506,0.00013921,0.00028811,0.00005499,0.00000000
-3.30465233,0.00052757,0.00000175,0.00000000,0.00000089,0.00003518,0.00019216,0.00036936,0.00007308,0.00000000
-3.29864932,0.00071339,0.00000245,0.00000000,0.00000098,0.00004930,0.00026716,0.00049419,0.00009976,0.00000000
-3.29264632,0.00097886,0.00000343,0.00000000,0.00000119,0.00006879,0.00037143,0.00067431,0.00013758,0.00000000
-3.28664332,0.00134817,0.00000477,0.00000000,0.00000155,0.00009543,0.00051451,0.00092598,0.00019003,0.00000000
-3.28064032,0.00185345,0.00000660,0.00000000,0.00000207,0.00013153,0.00070883,0.00127098,0.00026170,0.00000000
-3.27463732,0.00253654,0.00000907,0.00000000,0.00000280,0.00018006,0.00097045,0.00173773,0.00035859,0.00000000
-3.26863432,0.00345105,0.00001238,0.00000000,0.00000379,0.00024480,0.00131977,0.00236272,0.00048833,0.00000000
-3.26263132,0.00466477,0.00001679,0.00000000,0.00000513,0.00033050,0.00178253,0.00319211,0.00066063,0.00000000
-3.25662831,0.00626250,0.00002260,0.00000000,0.00000691,0.00044309,0.00239083,0.00428367,0.00088759,0.00000000
-3.25062531,0.00834913,0.00003020,0.00000000,0.00000924,0.00058988,0.00318430,0.00570880,0.00118423,0.00000000
-3.24462231,0.01105301,0.00004008,0.00000000,0.00001228,0.00077978,0.00421139,0.00755490,0.00156894,0.00000000
-3.23861931,0.01452953,0.00005281,0.00000000,0.00001620,0.00102359,0.00553069,0.00992770,0.00206400,0.00000000
-3.23261631,0.01896480,0.00006909,0.00000000,0.00002123,0.00133420,0.00721228,0.01295378,0.00269613,0.00000000
-3.22661331,0.02457917,0.00008975,0.00000000,0.00002762,0.00172689,0.00933914,0.01678295,0.00349702,0.00000000
-3.22061031,0.03163060,0.00011574,0.00000000,0.00003568,0.00221948,0.01200828,0.02159050,0.00450383,0.00000000
-3.21460730,0.04041740,0.00014821,0.00000000,0.00004575,0.00283259,0.01533188,0.02757903,0.00575960,0.00000000
-3.20860430,0.05128028,0.00018842,0.00000000,0.00005825,0.00358975,0.01943798,0.03497976,0.00731355,0.00000000
-3.20260130,0.06460315,0.00023785,0.00000000,0.00007364,0.00451744,0.02447081,0.04405310,0.00922128,0.00000000
-3.19659830,0.08081254,0.00029810,0.00000000,0.00009243,0.00564508,0.03059061,0.05508815,0.01154467,0.00000000
-3.19059530,0.10037512,0.00037095,0.00000000,0.00011519,0.00700484,0.03797265,0.06840097,0.01435161,0.00000000
-3.18459230,0.12379308,0.00045831,0.00000000,0.00014252,0.00863134,0.04680554,0.08433136,0.01771533,0.00000000
-3.17858929,0.15159692,0.00056222,0.00000000,0.00017508,0.01056116,0.05728858,0.10323790,0.02171343,0.00000000
-3.17258629,0.18433546,0.00068477,0.00000000,0.00021354,0.01283217,0.06962800,0.12549109,0.02642649,0.00000000
-3.16658329,0.22256295,0.00082810,0.00000000,0.00025861,0.01548266,0.08403219,0.15146449,0.03193624,0.00000000
-3.16058029,0.26682310,0.00099431,0.00000000,0.00031095,0.01855025,0.10070570,0.18152379,0.03832332,0.00000000
-3.15457729,0.31763016,0.00118537,0.00000000,0.00037124,0.02207064,0.11984222,0.21601390,0.04566457,0.00000000
-3.14857429,0.37544750,0.00140309,0.00000000,0.00044008,0.02607616,0.14161651,0.25524427,0.05402994,0.00000000
-3.14257129,0.44066388,0.00164899,0.00000000,0.00051800,0.03059415,0.16617553,0.29947268,0.06347916,0.00000000
-3.13656828,0.51356837,0.00192419,0.00000000,0.00060541,0.03564532,0.19362894,0.34888816,0.07405801,0.00000000
-3.13056528,0.59432466,0.00222936,0.00000000,0.00070260,0.04124198,0.22403943,0.40359338,0.08579470,0.00000000
-3.12456228,0.68294593,0.00256456,0.00000000,0.00080968,0.04738633,0.25741309,0.46358752,0.09869614,0.00000000
-3.11855928,0.77927144,0.00292920,0.00000000,0.00092657,0.05406896,0.29369049,0.52875023,0.11274451,0.00000000
-3.11255628,0.88294625,0.00332191,0.00000000,0.00105297,0.06126738,0.33273874,0.59882781,0.12789433,0.00000000
-3.10655328,0.99340551,0.00374053,0.00000000,0.00118834,0.06894504,0.37434523,0.67342233,0.14407000,0.00000000
-3.10055028,1.10986450,0.00418201,0.00000000,0.00133192,0.07705057,0.41821349,0.75198481,0.16116433,0.00000000
-3.09454727,1.23131575,0.00464244,0.00000000,0.00148268,0.08551762,0.46396159,0.83381311,0.17903800,0.00000000
-3.08854427,1.35653433,0.00511704,0.00000000,0.00163937,0.09426519,0.51112351,0.91805536,0.19752016,0.00000000
-3.08254127,1.48409175,0.00560022,0.00000000,0.00180052,0.10319852,0.55915380,1.00371933,0.21641036,0.00000000
-3.07653827,1.61237900,0.00608566,0.00000000,0.00196447,0.11221062,0.60743560,1.08968796,0.23548177,0.00000000
-3.07053527,1.73963859,0.00656645,0.00000000,0.00212942,0.12118440,0.65529205,1.17474102,0.25448564,0.00000000
-3.06453227,1.86400477,0.00703522,0.00000000,0.00229348,0.12999534,0.70200088,1.25758247,0.27315703,0.00000000
-3.05852926,1.98355107,0.00748434,0.00000000,0.00245471,0.13851465,0.74681193,1.33687278,0.29122164,0.00000000
-3.05252626,2.09634341,0.00790611,0.00000000,0.00261122,0.14661281,0.78896679,1.41126523,0.30840334,0.00000000
-3.04652326,2.20049687,0.00829302,0.00000000,0.00276118,0.15416336,0.82772024,1.47944475,0.32443239,0.00000000
-3.04052026,2.29423377,0.00863793,0.00000000,0.00290295,0.16104677,0.86236229,1.54016791,0.33905373,0.00000000
-3.03451726,2.37594056,0.00893435,0.00000000,0.00303507,0.16715423,0.89224025,1.59230220,0.35203519,0.00000000
-3.02851426,2.44422087,0.00917660,0.00000000,0.00315638,0.17239119,0.91677958,1.63486302,0.36317513,0.00000000
-3.02251126,2.49794227,0.00936005,0.00000000,0.00326600,0.17668048,0.93550286,1.66704658,0.37230916,0.00000000
-3.01650825,2.53627440,0.00948123,0.00000000,0.00336342,0.17996484,0.94804573,1.68825712,0.37931553,0.00000000
-3.01050525,2.55871653,0.00953800,0.00000000,0.00344845,0.18220873,0.95416934,1.69812727,0.38411915,0.00000000
-3.00450225,2.56511321,0.00952960,0.00000000,0.00352125,0.18339934,0.95376847,1.69653044,0.38669366,0.00000000
-2.99849925,2.55565713,0.00945666,0.00000000,0.00358230,0.18354678,0.94687506,1.68358463,0.38706174,0.00000000
-2.99249625,2.53087903,0.00932118,0.00000000,0.00363236,0.18268332,0.93365695,1.65964753,0.38529352,0.00000000
-2.98649325,2.49162516,0.00912650,0.00000000,0.00367242,0.18086183,0.91441194,1.62530314,0.38150312,0.00000000
-2.98049025,2.43902346,0.00887710,0.00000000,0.00370361,0.17815351,0.88955741,1.58134056,0.37584362,0.00000000
-2.97448724,2.37444022,0.00857850,0.00000000,0.00372718,0.17464487,0.85961601,1.52872601,0.36850055,0.00000000
-2.96848424,2.29942932,0.00823705,0.00000000,0.00374435,0.17043435,0.82519826,1.46856955,0.35968448,0.00000000
-2.96248124,2.21567679,0.00785973,0.00000000,0.00375628,0.16562856,0.78698263,1.40208795,0.34962286,0.00000000
-2.95647824,2.12494323,0.00745388,0.00000000,0.00376398,0.16033841,0.74569432,1.33056562,0.33855161,0.00000000
-2.95047524,2.02900694,0.00702703,0.00000000,0.00376825,0.15467534,0.70208349,1.25531529,0.32670704,0.00000000
-2.94447224,1.92961042,0.00658668,0.00000000,0.00376965,0.14874783,0.65690395,1.17764014,0.31431815,0.00000000
-2.93846923,1.82841246,0.00614004,0.00000000,0.00376842,0.14265825,0.61089316,1.09879903,0.30160006,0.00000000
-2.93246623,1.72694777,0.00569394,0.00000000,0.00376451,0.13650033,0.56475437,1.01997602,0.28874849,0.00000000
-2.92646323,1.62659556,0.00525461,0.00000000,0.00375757,0.13035725,0.51914136,0.94225526,0.27593578,0.00000000
-2.92046023,1.52855784,0.00482764,0.00000000,0.00374696,0.12430042,0.47464628,0.86660188,0.26330832,0.00000000
-2.91445723,1.43384777,0.00441785,0.00000000,0.00373182,0.11838899,0.43179091,0.79384921,0.25098562,0.00000000
-2.90845423,1.34328750,0.00402932,0.00000000,0.00371112,0.11266997,0.39102122,0.72469225,0.23906081,0.00000000
-2.90245123,1.25751499,0.00366533,0.00000000,0.00368371,0.10717904,0.35270522,0.65968706,0.22760237,0.00000000
-2.89644822,1.17699818,0.00332842,0.00000000,0.00364844,0.10194176,0.31713381,0.59925542,0.21665706,0.00000000
-2.89044522,1.10205512,0.00302047,0.00000000,0.00360419,0.09697523,0.28452422,0.54369393,0.20625356,0.00000000
-2.88444222,1.03287813,0.00274272,0.00000000,0.00355001,0.09228998,0.25502551,0.49318650,0.19640670,0.00000000
-2.87843922,0.96956016,0.00249591,0.00000000,0.00348514,0.08789189,0.22872561,0.44781922,0.18712179,0.00000000
-2.87243622,0.91212143,0.00228035,0.00000000,0.00340912,0.08378414,0.20565940,0.40759645,0.17839886,0.00000000
-2.86643322,0.86053466,0.00209604,0.00000000,0.00332182,0.07996891,0.18581706,0.37245718,0.17023658,0.00000000
-2.86043022,0.81474738,0.00194274,0.00000000,0.00322349,0.07644891,0.16915252,0.34229071,0.16263545,0.00000000
-2.85442721,0.77470021,0.00182005,0.00000000,0.00311475,0.07322837,0.15559118,0.31695079,0.15560029,0.00000000
-2.84842421,0.74034024,0.00172751,0.00000000,0.00299667,0.07031385,0.14503690,0.29626785,0.14914176,0.00000000
-2.84242121,0.71162910,0.00166460,0.00000000,0.00287065,0.06771438,0.13737777,0.28005860,0.14327697,0.00000000
-2.83641821,0.68854559,0.00163084,0.00000000,0.00273849,0.06544134,0.13249060,0.26813314,0.13802917,0.00000000
-2.83041521,0.67108330,0.00162575,0.00000000,0.00260230,0.06350789,0.13024414,0.26029927,0.13342656,0.00000000
-2.82441221,0.65924363,0.00164885,0.00000000,0.00246445,0.06192803,0.13050087,0.25636440,0.12950034,0.00000000
-2.81840920,0.65302520,0.00169970,0.00000000,0.00232752,0.06071548,0.13311780,0.25613515,0.12628231,0.00000000
-2.81240620,0.65241059,0.00177779,0.00000000,0.00219423,0.05988235,0.13794618,0.25941521,0.12380199,0.00000000
-2.80640320,0.65735155,0.00188257,0.00000000,0.00206738,0.05943770,0.14483049,0.26600188,0.12208364,0.00000000
-2.80040020,0.66775397,0.00201333,0.00000000,0.00194975,0.05938627,0.15360707,0.27568183,0.12114332,0.00000000
-2.79439720,0.68346357,0.00216924,0.00000000,0.00184409,0.05972715,0.16410246,0.28822658,0.12098618,0.00000000
-2.78839420,0.70425352,0.00234919,0.00000000,0.00175299,0.06045280,0.17613192,0.30338831,0.12160419,0.00000000
-2.78239120,0.72981487,0.00255185,0.00000000,0.00167887,0.06154824,0.18949829,0.32089635,0.12297438,0.00000000
-2.77638819,0.75975049,0.00277554,0.00000000,0.00162390,0.06299066,0.20399135,0.34045479,0.12505784,0.00000000
-2.77038519,0.79357302,0.00301828,0.00000000,0.00158996,0.06474927,0.21938797,0.36174149,0.12779934,0.00000000
-2.76438219,0.83070712,0.00327771,0.00000000,0.00157859,0.06678558,0.23545304,0.38440866,0.13112778,0.00000000
-2.75837919,0.87049611,0.00355113,0.00000000,0.00159094,0.06905403,0.25194125,0.40808506,0.13495738,0.00000000
-2.75237619,0.91221267,0.00383547,0.00000000,0.00162776,0.07150292,0.26859969,0.43237990,0.13918953,0.00000000
-2.74637319,0.95507330,0.00412739,0.00000000,0.00168935,0.07407563,0.28517125,0.45688810,0.14371524,0.00000000
-2.74037019,0.99825586,0.00442323,0.00000000,0.00177554,0.07671205,0.30139859,0.48119691,0.14841808,0.00000000
-2.73436718,1.04091950,0.00471916,0.00000000,0.00188569,0.07935019,0.31702858,0.50489347,0.15317749,0.00000000
-2.72836418,1.08222617,0.00501116,0.00000000,0.00201865,0.08192787,0.33181702,0.52757297,0.15787226,0.00000000
-2.72236118,1.12136261,0.00529517,0.00000000,0.00217279,0.08438441,0.34553337,0.54884717,0.16238406,0.00000000
-2.71635818,1.15756216,0.00556714,0.00000000,0.00234600,0.08666227,0.35796535,0.56835269,0.16660092,0.00000000
-2.71035518,1.19012532,0.00582312,0.00000000,0.00253570,0.08870858,0.36892320,0.58575898,0.17042040,0.00000000
-2.70435218,1.21843834,0.00605935,0.00000000,0.00273892,0.09047651,0.37824334,0.60077539,0.17375250,0.00000000
-2.69834917,1.24198909,0.00627235,0.00000000,0.00295229,0.09192635,0.38579144,0.61315727,0.17652201,0.00000000
-2.69234617,1.26037965,0.00645902,0.00000000,0.00317218,0.09302643,0.39146463,0.62271076,0.17867039,0.00000000
-2.68634317,1.27333528,0.00661667,0.00000000,0.00339472,0.09375367,0.39519296,0.62929620,0.18015705,0.00000000
-2.68034017,1.28070938,0.00674313,0.00000000,0.00361596,0.09409397,0.39693997,0.63282999,0.18096001,0.00000000
-2.67433717,1.28248454,0.00683678,0.00000000,0.00383193,0.09404218,0.39670234,0.63328503,0.18107589,0.00000000
-2.66833417,1.27876953,0.00689656,0.00000000,0.00403882,0.09360189,0.39450889,0.63068963,0.18051943,0.00000000
-2.66233117,1.26979271,0.00692207,0.00000000,0.00423305,0.09278496,0.39041879,0.62512512,0.17932227,0.00000000
-2.65632816,1.25589186,0.00691347,0.00000000,0.00441148,0.09161084,0.38451914,0.61672221,0.17753140,0.00000000
-2.65032516,1.23750126,0.00687156,0.00000000,0.00457147,0.09010570,0.37692210,0.60565635,0.17520707,0.00000000
-2.64432216,1.21513613,0.00679771,0.00000000,0.00471107,0.08830138,0.36776162,0.59214216,0.17242040,0.00000000
-2.63831916,1.18937536,0.00669383,0.00000000,0.00482908,0.08623432,0.35718987,0.57642733,0.16925071,0.00000000
-2.63231616,1.16084289,0.00656231,0.00000000,0.00492519,0.08394431,0.34537353,0.55878594,0.16578267,0.00000000
-2.62631316,1.13018847,0.00640597,0.00000000,0.00500003,0.08147332,0.33248999,0.53951159,0.16210346,0.00000000
-2.62031016,1.09806837,0.00622796,0.00000000,0.00505525,0.07886426,0.31872358,0.51891042,0.15829983,0.00000000
-2.61430715,1.06512675,0.00603171,0.00000000,0.00509348,0.07615981,0.30426188,0.49729423,0.15445541,0.00000000
-2.60830415,1.03197804,0.00582080,0.00000000,0.00511836,0.07340131,0.28929217,0.47497384,0.15064813,0.00000000
-2.60230115,0.99919112,0.00559891,0.00000000,0.00513449,0.07062775,0.27399819,0.45225282,0.14694799,0.00000000
-2.59629815,0.96727561,0.00536973,0.00000000,0.00514732,0.06787493,0.25855703,0.42942171,0.14341520,0.00000000
-2.59029515,0.93667065,0.00513683,0.00000000,0.00516305,0.06517472,0.24313642,0.40675292,0.14009871,0.00000000
-2.58429215,0.90773665,0.00490365,0.00000000,0.00518846,0.06255449,0.22789241,0.38449625,0.13703529,0.00000000
-2.57828914,0.88075010,0.00467337,0.00000000,0.00523078,0.06003678,0.21296737,0.36287528,0.13424909,0.00000000
-2.57228614,0.85590164,0.00444890,0.00000000,0.00529743,0.05763914,0.19848844,0.34208461,0.13175172,0.00000000
-2.56628314,0.83329743,0.00423282,0.00000000,0.00539585,0.05537410,0.18456650,0.32228790,0.12954297,0.00000000
-2.56028014,0.81296371,0.00402735,0.00000000,0.00553327,0.05324949,0.17129552,0.30361699,0.12761190,0.00000000
-2.55427714,0.79485428,0.00383432,0.00000000,0.00571642,0.05126879,0.15875246,0.28617180,0.12593848,0.00000000
-2.54827414,0.77886079,0.00365523,0.00000000,0.00595139,0.04943170,0.14699761,0.27002121,0.12449563,0.00000000
-2.54227114,0.76482510,0.00349120,0.00000000,0.00624334,0.04773493,0.13607538,0.25520467,0.12325146,0.00000000
-2.53626813,0.75255354,0.00334307,0.00000000,0.00659635,0.04617294,0.12601552,0.24173469,0.12217182,0.00000000
-2.53026513,0.74183225,0.00321139,0.00000000,0.00701323,0.04473890,0.11683468,0.22959988,0.12122285,0.00000000
-2.52426213,0.73244304,0.00309654,0.00000000,0.00749539,0.04342560,0.10853833,0.21876853,0.12037342,0.00000000
-2.51825913,0.72417920,0.00299873,0.00000000,0.00804276,0.04222637,0.10112280,0.20919266,0.11959749,0.00000000
-2.51225613,0.71686056,0.00291813,0.00000000,0.00865375,0.04113594,0.09457756,0.20081219,0.11887601,0.00000000
-2.50625313,0.71034728,0.00285495,0.00000000,0.00932527,0.04015124,0.08888751,0.19355933,0.11819855,0.00000000
-2.50025013,0.70455179,0.00280947,0.00000000,0.01005284,0.03927202,0.08403529,0.18736284,0.11756430,0.00000000
-2.49424712,0.69944858,0.00278218,0.00000000,0.01083064,0.03850139,0.08000343,0.18215221,0.11698252,0.00000000
-2.48824412,0.69508133,0.00277381,0.00000000,0.01165181,0.03784613,0.07677637,0.17786141,0.11647249,0.00000000
-2.48224112,0.69156748,0.00278543,0.00000000,0.01250861,0.03731689,0.07434225,0.17443239,0.11606273,0.00000000
-2.47623812,0.68909981,0.00281846,0.00000000,0.01339276,0.03692814,0.07269439,0.17181801,0.11578982,0.00000000
-2.47023512,0.68794530,0.00287479,0.00000000,0.01429574,0.03669804,0.07183253,0.16998443,0.11569663,0.00000000
-2.46423212,0.68844132,0.00295672,0.00000000,0.01520911,0.03664810,0.07176366,0.16891295,0.11583032,0.00000000
-2.45822911,0.69098919,0.00306702,0.00000000,0.01612487,0.03680275,0.07250261,0.16860118,0.11623997,0.00000000
-2.45222611,0.69604556,0.00320893,0.00000000,0.01703578,0.03718880,0.07407221,0.16906361,0.11697423,0.00000000
-2.44622311,0.70411177,0.00338608,0.00000000,0.01793561,0.03783486,0.07650326,0.17033150,0.11807896,0.00000000
-2.44022011,0.71572141,0.00360246,0.00000000,0.01881941,0.03877066,0.07983407,0.17245220,0.11959510,0.00000000
-2.43421711,0.73142655,0.00386234,0.00000000,0.01968363,0.04002644,0.08410992,0.17548782,0.12155684,0.00000000
-2.42821411,0.75178276,0.00417013,0.00000000,0.02052622,0.04163226,0.08938206,0.17951338,0.12399031,0.00000000
-2.42221111,0.77733333,0.00453029,0.00000000,0.02134661,0.04361739,0.09570668,0.18461436,0.12691264,0.00000000
-2.41620810,0.80859285,0.00494712,0.00000000,0.02214558,0.04600967,0.10314361,0.19088391,0.13033179,0.00000000
-2.41020510,0.84603055,0.00542464,0.00000000,0.02292506,0.04883500,0.11175485,0.19841955,0.13424679,0.00000000
-2.40420210,0.89005363,0.00596632,0.00000000,0.02368783,0.05211672,0.12160300,0.20731961,0.13864865,0.00000000
-2.39819910,0.94099087,0.00657493,0.00000000,0.02443718,0.05587513,0.13274953,0.21767948,0.14352174,0.00000000
-2.39219610,0.99907695,0.00725229,0.00000000,0.02517644,0.06012692,0.14525297,0.22958766,0.14884554,0.00000000
-2.38619310,1.06443778,0.00799906,0.00000000,0.02590855,0.06488474,0.15916703,0.24312195,0.15459672,0.00000000
-2.38019010,1.13707736,0.00881456,0.00000000,0.02663565,0.07015662,0.17453861,0.25834560,0.16075137,0.00000000
-2.37418709,1.21686660,0.00969655,0.00000000,0.02735859,0.07594546,0.19140584,0.27530383,0.16728712,0.00000000
-2.36818409,1.30353445,0.01064112,0.00000000,0.02807658,0.08224857,0.20979603,0.29402066,0.17418523,0.00000000
-2.36218109,1.39666210,0.01164257,0.00000000,0.02878691,0.08905708,0.22972369,0.31449619,0.18143223,0.00000000
-2.35617809,1.49568042,0.01269331,0.00000000,0.02948477,0.09635552,0.25118851,0.33670446,0.18902119,0.00000000
-2.35017509,1.59987119,0.01378395,0.00000000,0.03016315,0.10412135,0.27417346,0.36059190,0.19695232,0.00000000
-2.34417209,1.70837241,0.01490328,0.00000000,0.03081291,0.11232459,0.29864297,0.38607647,0.20523305,0.00000000
-2.33816908,1.82018778,0.01603844,0.00000000,0.03142300,0.12092754,0.32454118,0.41304744,0.21387723,0.00000000
-2.33216608,1.93420047,0.01717515,0.00000000,0.03198074,0.12988460,0.35179043,0.44136588,0.22290381,0.00000000
-2.32616308,2.04919100,0.01829792,0.00000000,0.03247228,0.13914227,0.38028989,0.47086572,0.23233466,0.00000000
-2.32016008,2.16385884,0.01939046,0.00000000,0.03288310,0.14863933,0.40991443,0.50135537,0.24219189,0.00000000
-2.31415708,2.27684732,0.02043602,0.00000000,0.03319865,0.15830711,0.44051388,0.53261988,0.25249471,0.00000000
-2.30815408,2.38677106,0.02141781,0.00000000,0.03340493,0.16807008,0.47191256,0.56442338,0.26325586,0.00000000
-2.30215108,2.49224513,0.02231949,0.00000000,0.03348916,0.17784656,0.50390928,0.59651195,0.27447795,0.00000000
-2.29614807,2.59191507,0.02312562,0.00000000,0.03344037,0.18754961,0.53627782,0.62861660,0.28614985,0.00000000
-2.29014507,2.68448660,0.02382211,0.00000000,0.03324997,0.19708817,0.56876806,0.66045646,0.29824334,0.00000000
-2.28414207,2.76875428,0.02439663,0.00000000,0.03291223,0.20636830,0.60110773,0.69174210,0.31071022,0.00000000
-2.27813907,2.84362787,0.02483903,0.00000000,0.03242460,0.21529457,0.63300489,0.72217886,0.32348015,0.00000000
-2.27213607,2.90815575,0.02514164,0.00000000,0.03178800,0.22377155,0.66415125,0.75147035,0.33645934,0.00000000
-2.26613307,2.96154461,0.02529950,0.00000000,0.03100689,0.23170547,0.69422639,0.77932201,0.34953026,0.00000000
-2.26013007,3.00317482,0.02531054,0.00000000,0.03008926,0.23900578,0.72290277,0.80544484,0.36255252,0.00000000
-2.25412706,3.03261123,0.02517564,0.00000000,0.02904646,0.24558688,0.74985166,0.82955931,0.37536496,0.00000000
-2.24812406,3.04960919,0.02489860,0.00000000,0.02789294,0.25136979,0.77474992,0.85139947,0.38778890,0.00000000
-2.24212106,3.05411589,0.02448599,0.00000000,0.02664588,0.25628373,0.79728738,0.87071739,0.39963255,0.00000000
-2.23611806,3.04626732,0.02394699,0.00000000,0.02532470,0.26026778,0.81717486,0.88728774,0.41069644,0.00000000
-2.23011506,3.02638112,0.02329304,0.00000000,0.02395058,0.26327231,0.83415243,0.90091265,0.42077974,0.00000000
-2.22411206,2.99494593,0.02253753,0.00000000,0.02254592,0.26526036,0.84799776,0.91142665,0.42968706,0.00000000
-2.21810905,2.95260784,0.02169537,0.00000000,0.02113374,0.26620884,0.85853419,0.91870164,0.43723570,0.00000000
-2.21210605,2.90015434,0.02078257,0.00000000,0.01973719,0.26610957,0.86563816,0.92265160,0.44326280,0.00000000
-2.20610305,2.83849668,0.01981573,0.00000000,0.01837897,0.26497000,0.86924569,0.92323699,0.44763224,0.00000000
-2.20010005,2.76865077,0.01881168,0.00000000,0.01708094,0.26281377,0.86935745,0.92046842,0.45024090,0.00000000
-2.19409705,2.69171740,0.01778695,0.00000000,0.01586366,0.25968081,0.86604215,0.91440941,0.45102387,0.00000000
-2.18809405,2.60886198,0.01675744,0.00000000,0.01474605,0.25562724,0.85943795,0.90517806,0.44995857,0.00000000
-2.18209105,2.52129411,0.01573801,0.00000000,0.01374507,0.25072476,0.84975160,0.89294718,0.44706728,0.00000000
-2.17608804,2.43024725,0.01474220,0.00000000,0.01287558,0.24505970,0.83725519,0.87794290,0.44241821,0.00000000
-2.17008504,2.33695854,0.01378199,0.00000000,0.01215009,0.23873159,0.82228050,0.86044152,0.43612475,0.00000000
-2.16408204,2.24264910,0.01286757,0.00000000,0.01157864,0.23185141,0.80521095,0.84076454,0.42834309,0.00000000
-2.15807904,2.14850471,0.01200728,0.00000000,0.01116880,0.22453940,0.78647142,0.81927188,0.41926825,0.00000000
-2.15207604,2.05565722,0.01120752,0.00000000,0.01092552,0.21692253,0.76651616,0.79635358,0.40912859,0.00000000
-2.14607304,1.96516689,0.01047276,0.00000000,0.01085118,0.20913172,0.74581525,0.77241991,0.39817914,0.00000000
-2.14007004,1.87800577,0.00980556,0.00000000,0.01094551,0.20129890,0.72484017,0.74789056,0.38669399,0.00000000
-2.13406703,1.79504273,0.00920674,0.00000000,0.01120569,0.19355394,0.70404892,0.72318299,0.37495802,0.00000000
-2.12806403,1.71703024,0.00867545,0.00000000,0.01162628,0.18602166,0.68387147,0.69870063,0.36325843,0.00000000
-2.12206103,1.64459354,0.00820936,0.00000000,0.01219931,0.17881897,0.66469606,0.67482130,0.35187631,0.00000000
-2.11605803,1.57822256,0.00780489,0.00000000,0.01291429,0.17205227,0.64685704,0.65188640,0.34107873,0.00000000
-2.11005503,1.51826691,0.00745737,0.00000000,0.01375834,0.16581529,0.63062482,0.63019134,0.33111150,0.00000000
-2.10405203,1.46493449,0.00716130,0.00000000,0.01471625,0.16018732,0.61619830,0.60997776,0.32219311,0.00000000
-2.09804902,1.41829371,0.00691059,0.00000000,0.01577067,0.15523215,0.60370037,0.59142775,0.31450978,0.00000000
-2.09204602,1.37827962,0.00669873,0.00000000,0.01690230,0.15099748,0.59317646,0.57466048,0.30821199,0.00000000
-2.08604302,1.34470389,0.00651907,0.00000000,0.01809015,0.14751509,0.58459650,0.55973137,0.30341246,0.00000000
-2.08004002,1.31726832,0.00636502,0.00000000,0.01931190,0.14480163,0.57785996,0.54663386,0.30018558,0.00000000
-2.07403702,1.29558162,0.00623020,0.00000000,0.02054426,0.14285996,0.57280395,0.53530372,0.29856822,0.00000000
-2.06803402,1.27917883,0.00610868,0.00000000,0.02176345,0.14168111,0.56921396,0.52562564,0.29856179,0.00000000
-2.06203102,1.26754279,0.00599509,0.00000000,0.02294572,0.14124664,0.56683662,0.51744188,0.30013537,0.00000000
-2.05602801,1.26012676,0.00588475,0.00000000,0.02406794,0.14153131,0.56539412,0.51056245,0.30322956,0.00000000
-2.05002501,1.25637738,0.00577380,0.00000000,0.02510815,0.14250593,0.56459936,0.50477654,0.30776105,0.00000000
-2.04402201,1.25575713,0.00565927,0.00000000,0.02604623,0.14414025,0.56417128,0.49986440,0.31362730,0.00000000
-2.03801901,1.25776527,0.00553912,0.00000000,0.02686449,0.14640576,0.56384958,0.49560934,0.32071140,0.00000000
-2.03201601,1.26195666,0.00541224,0.00000000,0.02754828,0.14927814,0.56340823,0.49180923,0.32888666,0.00000000
-2.02601301,1.26795755,0.00527851,0.00000000,0.02808647,0.15273940,0.56266697,0.48828696,0.33802078,0.00000000
-2.02001001,1.27547800,0.00513870,0.00000000,0.02847193,0.15677941,0.56150051,0.48489946,0.34797951,0.00000000
-2.01400700,1.28432024,0.00499445,0.00000000,0.02870189,0.16139696,0.55984491,0.48154485,0.35862961,0.00000000
-2.00800400,1.29438306,0.00484821,0.00000000,0.02877814,0.16660001,0.55770085,0.47816754,0.36984104,0.00000000
-2.00200100,1.30566186,0.00470310,0.00000000,0.02870711,0.17240538,0.55513375,0.47476097,0.38148849,0.00000000
-1.99599800,1.31824467,0.00456287,0.00000000,0.02849982,0.17883766,0.55227086,0.47136804,0.39345211,0.00000000
-1.98999500,1.33230417,0.00443173,0.00000000,0.02817168,0.18592760,0.54929525,0.46807919,0.40561770,0.00000000
-1.98399200,1.34808633,0.00431425,0.00000000,0.02774211,0.19370980,0.54643730,0.46502822,0.41787629,0.00000000
-1.97798899,1.36589580,0.00421521,0.00000000,0.02723400,0.20222004,0.54396394,0.46238615,0.43012340,0.00000000
-1.97198599,1.38607887,0.00413949,0.00000000,0.02667313,0.21149214,0.54216614,0.46035338,0.44225799,0.00000000
-1.96598299,1.40900430,0.00409191,0.00000000,0.02608734,0.22155472,0.54134533,0.45915031,0.45418132,0.00000000
-1.95997999,1.43504287,0.00407709,0.00000000,0.02550576,0.23242772,0.54179913,0.45900708,0.46579584,0.00000000
