energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.08254127,1.22776703,0.00041148,0.02348806,0.26162481,0.47296692,0.29298956,0.00000000,0.44179508,0.35496502
-3.07653827,1.23715797,0.00045432,0.02230924,0.26362270,0.48471288,0.28465120,0.00000000,0.45117235,0.35437452
-3.07053527,1.24842139,0.00049937,0.02120925,0.26526202,0.49613785,0.27649890,0.00000000,0.46178222,0.35494236
-3.06453227,1.26127988,0.00054643,0.02018675,0.26644789,0.50703112,0.26851003,0.00000000,0.47352299,0.35665180
-3.05852926,1.27539797,0.00059524,0.01923842,0.26708968,0.51718686,0.26065394,0.00000000,0.48625973,0.35945336
-3.05252626,1.29039610,0.00064549,0.01835937,0.26710465,0.52640972,0.25289515,0.00000000,0.49983011,0.36326809
-3.04652326,1.30586536,0.00069684,0.01754360,0.26642121,0.53452004,0.24519638,0.00000000,0.51405068,0.36799153
-3.04052026,1.32138221,0.00074888,0.01678445,0.26498185,0.54135857,0.23752155,0.00000000,0.52872337,0.37349797
-3.03451726,1.33652270,0.00080117,0.01607507,0.26274543,0.54679037,0.22983836,0.00000000,0.54364173,0.37964505
-3.02851426,1.35087543,0.00085325,0.01540889,0.25968885,0.55070785,0.22212056,0.00000000,0.55859674,0.38627835
-3.02251126,1.36405304,0.00090459,0.01477998,0.25580808,0.55303288,0.21434967,0.00000000,0.57338194,0.39323596
-3.01650825,1.37570192,0.00095465,0.01418343,0.25111830,0.55371787,0.20651626,0.00000000,0.58779777,0.40035286
-3.01050525,1.38551005,0.00100290,0.01361560,0.24565345,0.55274602,0.19862061,0.00000000,0.60165493,0.40746513
-3.00450225,1.39321303,0.00104876,0.01307436,0.23946501,0.55013067,0.19067290,0.00000000,0.61477700,0.41441386
-2.99849925,1.39859838,0.00109169,0.01255923,0.23262020,0.54591401,0.18269292,0.00000000,0.62700205,0.42104878
-2.99249625,1.40150841,0.00113116,0.01207142,0.22519967,0.54016528,0.17470934,0.00000000,0.63818373,0.42723169
-2.98649325,1.40184192,0.00116667,0.01161384,0.21729482,0.53297854,0.16675867,0.00000000,0.64819164,0.43283958
-2.98049025,1.39955486,0.00119780,0.01119102,0.20900482,0.52447026,0.15888388,0.00000000,0.65691135,0.43776751
-2.97448724,1.39466044,0.00122418,0.01080901,0.20043356,0.51477683,0.15113295,0.00000000,0.66424426,0.44193123
-2.96848424,1.38722860,0.00124553,0.01047519,0.19168661,0.50405211,0.14355726,0.00000000,0.67010727,0.44526952
-2.96248124,1.37738512,0.00126167,0.01019805,0.18286834,0.49246499,0.13621003,0.00000000,0.67443261,0.44774622
-2.95647824,1.36531039,0.00127256,0.00998702,0.17407924,0.48019719,0.12914477,0.00000000,0.67716783,0.44935177
-2.95047524,1.35123773,0.00127825,0.00985214,0.16541369,0.46744104,0.12241392,0.00000000,0.67827595,0.45010437
-2.94447224,1.33545109,0.00127896,0.00980388,0.15695809,0.45439740,0.11606761,0.00000000,0.67773599,0.45005048
-2.93846923,1.31828216,0.00127503,0.00985278,0.14878947,0.44127352,0.11015267,0.00000000,0.67554367,0.44926466
-2.93246623,1.30010646,0.00126691,0.01000929,0.14097461,0.42828083,0.10471181,0.00000000,0.67171235,0.44784865
-2.92646323,1.28133840,0.00125523,0.01028339,0.13356965,0.41563260,0.09978307,0.00000000,0.66627411,0.44592952
-2.92046023,1.26242507,0.00124067,0.01068442,0.12662015,0.40354128,0.09539945,0.00000000,0.65928098,0.44365709
-2.91445723,1.24383880,0.00122405,0.01122074,0.12016158,0.39221565,0.09158875,0.00000000,0.65080603,0.44120036
-2.90845423,1.22606845,0.00120624,0.01189953,0.11422021,0.38185770,0.08837356,0.00000000,0.64094452,0.43874312
-2.90245123,1.20960958,0.00118818,0.01272652,0.10881426,0.37265919,0.08577150,0.00000000,0.62981476,0.43647899
-2.89644822,1.19495388,0.00117079,0.01370574,0.10395533,0.36479823,0.08379548,0.00000000,0.61755883,0.43460576
-2.89044522,1.18257809,0.00115503,0.01483937,0.09964997,0.35843573,0.08245413,0.00000000,0.60434299,0.43331953
-2.88444222,1.17293305,0.00114179,0.01612752,0.09590137,0.35371208,0.08175240,0.00000000,0.59035777,0.43280870
-2.87843922,1.16643325,0.00113193,0.01756810,0.09271106,0.35074417,0.08169219,0.00000000,0.57581776,0.43324822
-2.87243622,1.16344770,0.00112619,0.01915675,0.09008057,0.34962303,0.08227307,0.00000000,0.56096104,0.43479432
-2.86643322,1.16429240,0.00112526,0.02088682,0.08801304,0.35041221,0.08349315,0.00000000,0.54604826,0.43757998
-2.86043022,1.16922515,0.00112970,0.02274946,0.08651468,0.35314711,0.08535000,0.00000000,0.53136134,0.44171147
-2.85442721,1.17844294,0.00113998,0.02473371,0.08559602,0.35783545,0.08784164,0.00000000,0.51720177,0.44726601
-2.84842421,1.19208217,0.00115645,0.02682678,0.08527298,0.36445880,0.09096758,0.00000000,0.50388849,0.45429087
-2.84242121,1.21022178,0.00117941,0.02901438,0.08556766,0.37297536,0.09472991,0.00000000,0.49175528,0.46280380
-2.83641821,1.23288901,0.00120909,0.03128110,0.08650883,0.38332379,0.09913431,0.00000000,0.48114757,0.47279480
-2.83041521,1.26006757,0.00124571,0.03361090,0.08813210,0.39542783,0.10419103,0.00000000,0.47241867,0.48422910
-2.82441221,1.29170732,0.00128948,0.03598766,0.09047972,0.40920169,0.10991564,0.00000000,0.46592520,0.49705118
-2.81840920,1.32773494,0.00134070,0.03839572,0.09359993,0.42455566,0.11632958,0.00000000,0.46202176,0.51118939
-2.81240620,1.36806451,0.00139973,0.04082043,0.09754591,0.44140156,0.12346034,0.00000000,0.46105466,0.52656098
-2.80640320,1.41260692,0.00146710,0.04324870,0.10237428,0.45965786,0.13134121,0.00000000,0.46335475,0.54307699
-2.80040020,1.46127729,0.00154350,0.04566938,0.10814310,0.47925364,0.14001043,0.00000000,0.46922924,0.56064674
-2.79439720,1.51399922,0.00162983,0.04807360,0.11490938,0.50013135,0.14950988,0.00000000,0.47895264,0.57918137
-2.78839420,1.57070530,0.00172722,0.05045496,0.12272621,0.52224790,0.15988292,0.00000000,0.49275686,0.59859624
-2.78239120,1.63133315,0.00183700,0.05280952,0.13163938,0.54557371,0.17117173,0.00000000,0.51082078,0.61881187
-2.77638819,1.69581689,0.00196075,0.05513560,0.14168384,0.57008987,0.18341393,0.00000000,0.53325937,0.63975322
-2.77038519,1.76407408,0.00210023,0.05743342,0.15287976,0.59578313,0.19663860,0.00000000,0.56011302,0.66134741
-2.76438219,1.83598865,0.00225734,0.05970455,0.16522869,0.62263912,0.21086195,0.00000000,0.59133727,0.68351985
-2.75837919,1.91139068,0.00243405,0.06195116,0.17870969,0.65063395,0.22608264,0.00000000,0.62679360,0.70618913
-2.75237619,1.99003424,0.00263235,0.06417520,0.19327585,0.67972472,0.24227713,0.00000000,0.66624185,0.72926092
-2.74637319,2.07157482,0.00285409,0.06637749,0.20885118,0.70983954,0.25939519,0.00000000,0.70933489,0.75262147
-2.74037019,2.15554802,0.00310095,0.06855674,0.22532836,0.74086767,0.27735595,0.00000000,0.75561596,0.77613116
-2.73436718,2.24135130,0.00337423,0.07070872,0.24256724,0.77265051,0.29604475,0.00000000,0.80451946,0.79961869
-2.72836418,2.32823058,0.00367481,0.07282544,0.26039458,0.80497422,0.31531104,0.00000000,0.85537532,0.82287651
-2.72236118,2.41527328,0.00400297,0.07489454,0.27860492,0.83756453,0.33496768,0.00000000,0.90741756,0.84565803
-2.71635818,2.50140900,0.00435831,0.07689895,0.29696289,0.87008453,0.35479170,0.00000000,0.95979677,0.86767697
-2.71035518,2.58541902,0.00473964,0.07881677,0.31520686,0.90213559,0.37452681,0.00000000,1.01159682,0.88860926
-2.70435218,2.66595477,0.00514490,0.08062146,0.33305402,0.93326196,0.39388759,0.00000000,1.06185515,0.90809762
-2.69834917,2.74156536,0.00557112,0.08228237,0.35020662,0.96295899,0.41256544,0.00000000,1.10958632,0.92575879
-2.69234617,2.81073335,0.00601439,0.08376557,0.36635947,0.99068474,0.43023601,0.00000000,1.15380806,0.94119323
-2.68634317,2.87191769,0.00646990,0.08503492,0.38120821,1.01587478,0.44656801,0.00000000,1.19356878,0.95399702
-2.68034017,2.92360195,0.00693198,0.08605340,0.39445815,1.03795954,0.46123301,0.00000000,1.22797568,0.96377526
-2.67433717,2.96434590,0.00739420,0.08678465,0.40583336,1.05638334,0.47391583,0.00000000,1.25622209,0.97015657
-2.66833417,2.99283783,0.00784950,0.08719448,0.41508559,1.07062451,0.48432509,0.00000000,1.27761312,0.97280782
-2.66233117,3.00794534,0.00829035,0.08725254,0.42200263,1.08021530,0.49220346,0.00000000,1.29158824,0.97144836
-2.65632816,3.00876178,0.00870899,0.08693380,0.42641576,1.08476093,0.49733705,0.00000000,1.29773995,0.96586305
-2.65032516,2.99464627,0.00909758,0.08621994,0.42820594,1.08395662,0.49956359,0.00000000,1.29582761,0.95591334
-2.64432216,2.96525514,0.00944850,0.08510049,0.42730845,1.07760183,0.49877888,0.00000000,1.28578572,0.94154586
-2.63831916,2.92056316,0.00975453,0.08357366,0.42371578,1.06561100,0.49494135,0.00000000,1.26772641,0.92279802
-2.63231616,2.86087361,0.01000916,0.08164692,0.41747857,1.04802033,0.48807431,0.00000000,1.24193593,0.89980034
-2.62631316,2.78681661,0.01020672,0.07933710,0.40870470,1.02499016,0.47826592,0.00000000,1.20886534,0.87277539
-2.62031016,2.69933598,0.01034263,0.07667026,0.39755642,0.99680301,0.46566686,0.00000000,1.16911584,0.84203337
-2.61430715,2.59966512,0.01041356,0.07368112,0.38424581,0.96385733,0.45048578,0.00000000,1.12341957,0.80796462
-2.60830415,2.48929344,0.01041752,0.07041222,0.36902871,0.92665740,0.43298281,0.00000000,1.07261652,0.77102936
-2.60230115,2.36992478,0.01035395,0.06691282,0.35219742,0.88579981,0.41346135,0.00000000,1.01762885,0.73174523
-2.59629815,2.24342986,0.01022377,0.06323757,0.33407251,0.84195734,0.39225875,0.00000000,0.95943362,0.69067317
-2.59029515,2.11179515,0.01002930,0.05944508,0.31499417,0.79586090,0.36973606,0.00000000,0.89903509,0.64840234
-2.58429215,1.97707001,0.00977424,0.05559638,0.29531332,0.74828043,0.34626749,0.00000000,0.83743767,0.60553464
-2.57828914,1.84131470,0.00946350,0.05175343,0.27538301,0.70000552,0.32222994,0.00000000,0.77562058,0.56266956
-2.57228614,1.70655091,0.00910310,0.04797763,0.25555028,0.65182654,0.29799311,0.00000000,0.71451504,0.52038987
-2.56628314,1.57471663,0.00869991,0.04432851,0.23614878,0.60451706,0.27391047,0.00000000,0.65498464,0.47924853
-2.56028014,1.44762669,0.00826149,0.04086251,0.21749241,0.55881787,0.25031139,0.00000000,0.59780935,0.43975746
-2.55427714,1.32693981,0.00779585,0.03763196,0.19987006,0.51542328,0.22749477,0.00000000,0.54367350,0.40237803
-2.54827414,1.21413281,0.00731118,0.03468433,0.18354148,0.47496972,0.20572411,0.00000000,0.49315770,0.36751382
-2.54227114,1.11048192,0.00681569,0.03206149,0.16873432,0.43802692,0.18522425,0.00000000,0.44673463,0.33550533
-2.53626813,1.01705105,0.00631730,0.02979938,0.15564230,0.40509151,0.16617958,0.00000000,0.40476841,0.30662678
-2.53026513,0.93468655,0.00582354,0.02792765,0.14442435,0.37658297,0.14873376,0.00000000,0.36751707,0.28108476
-2.52426213,0.86401746,0.00534131,0.02646957,0.13520455,0.35284158,0.13299065,0.00000000,0.33513781,0.25901850
-2.51825913,0.80546067,0.00487676,0.02544194,0.12807281,0.33412821,0.11901639,0.00000000,0.30769427,0.24050160
-2.51225613,0.75922979,0.00443521,0.02485523,0.12308602,0.32062546,0.10684223,0.00000000,0.28516553,0.22554485
-2.50625313,0.72534690,0.00402104,0.02471362,0.12026952,0.31243995,0.09646807,0.00000000,0.26745607,0.21409996
-2.50025013,0.70365634,0.00363767,0.02501518,0.11961889,0.30960534,0.08786630,0.00000000,0.25440638,0.20606400
-2.49424712,0.69383966,0.00328754,0.02575205,0.12110172,0.31208594,0.08098585,0.00000000,0.24580370,0.20128424
-2.48824412,0.69543138,0.00297217,0.02691064,0.12465946,0.31978060,0.07575618,0.00000000,0.24139255,0.19956337
-2.48224112,0.70783483,0.00269216,0.02847182,0.13020924,0.33252682,0.07209117,0.00000000,0.24088481,0.20066491
-2.47623812,0.73033808,0.00244726,0.03041119,0.13764562,0.35010497,0.06989264,0.00000000,0.24396900,0.20431883
-2.47023512,0.76212961,0.00223652,0.03269937,0.14684241,0.37224261,0.06905357,0.00000000,0.25031877,0.21022717
-2.46423212,0.80231377,0.00205831,0.03530229,0.15765433,0.39861894,0.06946087,0.00000000,0.25960033,0.21806994
-2.45822911,0.84992607,0.00191045,0.03818161,0.16991888,0.42886939,0.07099774,0.00000000,0.27147890,0.22751097
-2.45222611,0.90394823,0.00179034,0.04129519,0.18345820,0.46259044,0.07354560,0.00000000,0.28562399,0.23820397
-2.44622311,0.96332318,0.00169505,0.04459763,0.19808107,0.49934462,0.07698565,0.00000000,0.30171363,0.24979857
-2.44022011,1.02696987,0.00162144,0.04804094,0.21358515,0.53866589,0.08120006,0.00000000,0.31943752,0.26194653
-2.43421711,1.09379793,0.00156624,0.05157522,0.22975927,0.58006513,0.08607286,0.00000000,0.33849904,0.27430782
-2.42821411,1.16272194,0.00152616,0.05514949,0.24638593,0.62303594,0.09149057,0.00000000,0.35861639,0.28655662
-2.42221111,1.23267525,0.00149798,0.05871252,0.26324399,0.66706050,0.09734266,0.00000000,0.37952272,0.29838706
-2.41620810,1.30262299,0.00147861,0.06221370,0.28011138,0.71161542,0.10352179,0.00000000,0.40096540,0.30951862
-2.41020510,1.37157407,0.00146518,0.06560394,0.29676785,0.75617761,0.10992400,0.00000000,0.42270473,0.31970091
-2.40420210,1.43859201,0.00145507,0.06883646,0.31299774,0.80022983,0.11644882,0.00000000,0.44451206,0.32871781
-2.39819910,1.50280415,0.00144596,0.07186766,0.32859265,0.84326603,0.12299931,0.00000000,0.46616758,0.33639078
-2.39219610,1.56340943,0.00143590,0.07465774,0.34335398,0.88479626,0.12948217,0.00000000,0.48745805,0.34258115
-2.38619310,1.61968438,0.00142326,0.07717132,0.35709523,0.92435130,0.13580783,0.00000000,0.50817476,0.34719148
-2.38019010,1.67098757,0.00140680,0.07937794,0.36964422,0.96148682,0.14189066,0.00000000,0.52811179,0.35016569
-2.37418709,1.71676263,0.00138565,0.08125233,0.38084498,0.99578734,0.14764923,0.00000000,0.54706502,0.35148832
-2.36818409,1.75653994,0.00135931,0.08277464,0.39055945,1.02686991,0.15300672,0.00000000,0.56483201,0.35118259
-2.36218109,1.78993756,0.00132761,0.08393049,0.39866898,1.05438774,0.15789147,0.00000000,0.58121286,0.34930768
-2.35617809,1.81666143,0.00129072,0.08471094,0.40507567,1.07803384,0.16223761,0.00000000,0.59601227,0.34595520
-2.35017509,1.83650541,0.00124909,0.08511230,0.40970343,1.09754477,0.16598596,0.00000000,0.60904277,0.34124509
-2.34417209,1.84935127,0.00120345,0.08513597,0.41249902,1.11270456,0.16908490,0.00000000,0.62012900,0.33532105
-2.33816908,1.85516890,0.00115474,0.08478811,0.41343284,1.12334878,0.17149146,0.00000000,0.62911297,0.32834587
-2.33216608,1.85401680,0.00110408,0.08407934,0.41249958,1.12936875,0.17317240,0.00000000,0.63585996,0.32049660
-2.32616308,1.84604273,0.00105276,0.08302446,0.40971867,1.13071565,0.17410536,0.00000000,0.64026476,0.31195998
-2.32016008,1.83148444,0.00100216,0.08164206,0.40513450,1.12740439,0.17427988,0.00000000,0.64225793,0.30292798
-2.31415708,1.81066990,0.00095374,0.07995429,0.39881631,1.11951683,0.17369834,0.00000000,0.64181143,0.29359382
-2.30815408,1.78401695,0.00090900,0.07798646,0.39085777,1.10720420,0.17237670,0.00000000,0.63894347,0.28414830
-2.30215108,1.75203145,0.00086944,0.07576683,0.38137605,1.09068811,0.17034493,0.00000000,0.63372190,0.27477660
-2.29614807,1.71530372,0.00083655,0.07332623,0.37051042,1.07026010,0.16764717,0.00000000,0.62626595,0.26565543
-2.29014507,1.67450260,0.00081176,0.07069782,0.35842035,1.04627906,0.16434141,0.00000000,0.61674591,0.25695053
-2.28414207,1.63036684,0.00079645,0.06791667,0.34528292,1.01916665,0.16049880,0.00000000,0.60538070,0.24881449
-2.27813907,1.58369341,0.00079189,0.06501941,0.33128982,0.98940030,0.15620253,0.00000000,0.59243316,0.24138473
-2.27213607,1.53532282,0.00079924,0.06204379,0.31664365,0.95750393,0.15154624,0.00000000,0.57820318,0.23478167
-2.26613307,1.48612152,0.00081954,0.05902820,0.30155391,0.92403648,0.14663206,0.00000000,0.56301897,0.22910703
-2.26013007,1.43696172,0.00085367,0.05601108,0.28623256,0.88957851,0.14156826,0.00000000,0.54722664,0.22444214
-2.25412706,1.38869924,0.00090234,0.05303035,0.27088943,0.85471732,0.13646671,0.00000000,0.53117871,0.22084644
-2.24812406,1.34215020,0.00096607,0.05012272,0.25572752,0.82003105,0.13144009,0.00000000,0.51522186,0.21835602
-2.24212106,1.29806749,0.00104517,0.04732310,0.24093853,0.78607246,0.12659906,0.00000000,0.49968480,0.21698248
-2.23611806,1.25711797,0.00113972,0.04466384,0.22669862,0.75335302,0.12204951,0.00000000,0.48486647,0.21671195
-2.23011506,1.21986164,0.00124953,0.04217417,0.21316469,0.72232806,0.11788989,0.00000000,0.47102548,0.21750464
-2.22411206,1.18673377,0.00137414,0.03987954,0.20047132,0.69338356,0.11420883,0.00000000,0.45837106,0.21929480
-2.21810905,1.15803089,0.00151280,0.03780114,0.18872841,0.66682539,0.11108313,0.00000000,0.44705615,0.22199138
-2.21210605,1.13390162,0.00166446,0.03595548,0.17801972,0.64287132,0.10857609,0.00000000,0.43717276,0.22547934
-2.20610305,1.11434273,0.00182774,0.03435411,0.16840227,0.62164634,0.10673634,0.00000000,0.42874999,0.22962181
-2.20010005,1.09920105,0.00200096,0.03300347,0.15990661,0.60318148,0.10559715,0.00000000,0.42175467,0.23426298
-2.19409705,1.08818100,0.00218213,0.03190490,0.15253798,0.58741629,0.10517624,0.00000000,0.41609462,0.23923181
-2.18809405,1.08085785,0.00236898,0.03105481,0.14627817,0.57420471,0.10547597,0.00000000,0.41162428,0.24434649
-2.18209105,1.07669599,0.00255899,0.03044498,0.14108805,0.56332433,0.10648405,0.00000000,0.40815249,0.24941943
-2.17608804,1.07507164,0.00274941,0.03006301,0.13691064,0.55448847,0.10817454,0.00000000,0.40545200,0.25426281
-2.17008504,1.07529900,0.00293737,0.02989289,0.13367445,0.54736064,0.11050915,0.00000000,0.40327020,0.25869436
-2.16408204,1.07665879,0.00311988,0.02991570,0.13129705,0.54157065,0.11343877,0.00000000,0.40134063,0.26254321
-2.15807904,1.07842796,0.00329397,0.03011033,0.12968869,0.53673189,0.11690510,0.00000000,0.39939468,0.26565556
-2.15207604,1.07990940,0.00345671,0.03045428,0.12875572,0.53245886,0.12084242,0.00000000,0.39717308,0.26790005
-2.14607304,1.08046043,0.00360537,0.03092449,0.12840386,0.52838434,0.12517930,0.00000000,0.39443653,0.26917247
-2.14007004,1.07951897,0.00373745,0.03149810,0.12854107,0.52417558,0.12984027,0.00000000,0.39097521,0.26939966
-2.13406703,1.07662637,0.00385083,0.03215328,0.12908000,0.51954874,0.13474749,0.00000000,0.38661676,0.26854258
-2.12806403,1.07144627,0.00394380,0.03286985,0.12994003,0.51428132,0.13982224,0.00000000,0.38123243,0.26659822
-2.12206103,1.06377867,0.00401520,0.03362994,0.13104882,0.50822192,0.14498634,0.00000000,0.37474139,0.26360045
-2.11605803,1.05356899,0.00406443,0.03441848,0.13234337,0.50129729,0.15016353,0.00000000,0.36711290,0.25961970
-2.11005503,1.04091193,0.00409154,0.03522359,0.13377070,0.49351635,0.15528065,0.00000000,0.35836658,0.25476155
-2.10405203,1.02605016,0.00409726,0.03603688,0.13528812,0.48497119,0.16026886,0.00000000,0.34857077,0.24916423
-2.09804902,1.00936807,0.00408301,0.03685353,0.13686322,0.47583519,0.16506471,0.00000000,0.33783918,0.24299523
-2.09204602,0.99138096,0.00405089,0.03767233,0.13847349,0.46635834,0.16961122,0.00000000,0.32632613,0.23644701
-2.08604302,0.97272025,0.00400365,0.03849553,0.14010582,0.45686003,0.17385887,0.00000000,0.31422045,0.22973211
-2.08004002,0.95411506,0.00394465,0.03932860,0.14175579,0.44771970,0.17776647,0.00000000,0.30173864,0.22307766
-2.07403702,0.93637114,0.00387778,0.04017982,0.14342674,0.43936552,0.18130200,0.00000000,0.28911729,0.21671957
-2.06803402,0.92034736,0.00380737,0.04105984,0.14512888,0.43226158,0.18444325,0.00000000,0.27660523,0.21089645
-2.06203102,0.90693075,0.00373809,0.04198100,0.14687808,0.42689399,0.18717826,0.00000000,0.26445559,0.20584345
-2.05602801,0.89701046,0.00367481,0.04295675,0.14869473,0.42375610,0.18950550,0.00000000,0.25291809,0.20178617
-2.05002501,0.89145123,0.00362249,0.04400085,0.15060240,0.42333322,0.19143376,0.00000000,0.24223164,0.19893460
-2.04402201,0.89106697,0.00358602,0.04512659,0.15262637,0.42608734,0.19298167,0.00000000,0.23261752,0.19747743
-2.03801901,0.89659490,0.00357008,0.04634600,0.15479208,0.43244181,0.19417684,0.00000000,0.22427321,0.19757659
-2.03201601,0.90867065,0.00357902,0.04766905,0.15712350,0.44276662,0.19505455,0.00000000,0.21736702,0.19936228
-2.02601301,0.92780506,0.00361672,0.04910290,0.15964138,0.45736440,0.19565614,0.00000000,0.21203348,0.20292853
-2.02001001,0.95436289,0.00368645,0.05065122,0.16236146,0.47645735,0.19602697,0.00000000,0.20836974,0.20832928
-2.01400700,0.98854422,0.00379075,0.05231365,0.16529275,0.50017568,0.19621414,0.00000000,0.20643277,0.21557534
-2.00800400,1.03036903,0.00393140,0.05408539,0.16843587,0.52854762,0.19626399,0.00000000,0.20623756,0.22463211
-2.00200100,1.07966553,0.00410930,0.05595696,0.17178152,0.56149151,0.19621960,0.00000000,0.20775631,0.23541829
-1.99599800,1.13606290,0.00432444,0.05791417,0.17530934,0.59881017,0.19611829,0.00000000,0.21091856,0.24780566
-1.98999500,1.19898902,0.00457592,0.05993839,0.17898697,0.64018808,0.19598942,0.00000000,0.21561234,0.26162013
-1.98399200,1.26767367,0.00486194,0.06200698,0.18276969,0.68519155,0.19585242,0.00000000,0.22168635,0.27664401
-1.97798899,1.34115773,0.00517991,0.06409397,0.18660049,0.73327214,0.19571549,0.00000000,0.22895311,0.29261967
-1.97198599,1.41830844,0.00552650,0.06617104,0.19041074,0.78377373,0.19557475,0.00000000,0.23719306,0.30925454
-1.96598299,1.49784108,0.00589782,0.06820864,0.19412148,0.83594314,0.19541413,0.00000000,0.24615965,0.32622756
-1.95997999,1.57834668,0.00628960,0.07017728,0.19764524,0.88894439,0.19520602,0.00000000,0.25558523,0.34319669
-1.95397699,1.65832536,0.00669737,0.07204893,0.20088842,0.94187648,0.19491261,0.00000000,0.26518770,0.35980772
-1.94797399,1.73622470,0.00711674,0.07379849,0.20375425,0.99379438,0.19448789,0.00000000,0.27467775,0.37570382
-1.94197099,1.81048200,0.00754364,0.07540521,0.20614597,1.04373265,0.19388034,0.00000000,0.28376648,0.39053576
-1.93596798,1.87956919,0.00797465,0.07685395,0.20797039,1.09073127,0.19303597,0.00000000,0.29217326,0.40397236
-1.92996498,1.94203898,0.00840723,0.07813635,0.20914145,1.13386266,0.19190183,0.00000000,0.29963349,0.41571090
-1.92396198,1.99657042,0.00884009,0.07925167,0.20958384,1.17225921,0.19042953,0.00000000,0.30590609,0.42548696
-1.91795898,2.04201237,0.00927338,0.08020730,0.20923624,1.20514019,0.18857879,0.00000000,0.31078039,0.43308342
-1.91195598,2.07742282,0.00970898,0.08101896,0.20805431,1.23183708,0.18632080,0.00000000,0.31408223,0.43833824
-1.90595298,2.10210266,0.01015069,0.08171040,0.20601311,1.25181624,0.18364105,0.00000000,0.31567898,0.44115056
-1.89994997,2.11562225,0.01060431,0.08231277,0.20310886,1.26469812,0.18054174,0.00000000,0.31548336,0.44148495
-1.89394697,2.11783966,0.01107775,0.08286354,0.19935999,1.27027192,0.17704341,0.00000000,0.31345577,0.43937360
-1.88794397,2.10890956,0.01158098,0.08340505,0.19480746,1.26850525,0.17318579,0.00000000,0.30960528,0.43491629
-1.88194097,2.08928242,0.01212587,0.08398271,0.18951417,1.25954827,0.16902789,0.00000000,0.30398900,0.42827807
-1.87593797,2.05969384,0.01272596,0.08464305,0.18356369,1.24373190,0.16464716,0.00000000,0.29671006,0.41968486
-1.86993497,2.02114438,0.01339614,0.08543151,0.17705829,1.22156038,0.16013793,0.00000000,0.28791421,0.40941697
-1.86393197,1.97487067,0.01415213,0.08639025,0.17011620,1.19369818,0.15560902,0.00000000,0.27778519,0.39780089
-1.85792896,1.92230889,0.01500997,0.08755603,0.16286852,1.16095195,0.15118075,0.00000000,0.26653919,0.38519964
-1.85192596,1.86505216,0.01598539,0.08895820,0.15545560,1.12424804,0.14698150,0.00000000,0.25441848,0.37200205
-1.84592296,1.80480345,0.01709302,0.09061700,0.14802324,1.08460654,0.14314373,0.00000000,0.24168461,0.35861134
-1.83991996,1.74332579,0.01834570,0.09254226,0.14071871,1.04311289,0.13979996,0.00000000,0.22861136,0.34543349
-1.83391696,1.68239178,0.01975368,0.09473246,0.13368690,1.00088788,0.13707860,0.00000000,0.21547777,0.33286583
-1.82791396,1.62373412,0.02132385,0.09717433,0.12706645,0.95905740,0.13509981,0.00000000,0.20256139,0.32128616
-1.82191096,1.56899888,0.02305902,0.09984299,0.12098630,0.91872271,0.13397170,0.00000000,0.19013208,0.31104285
-1.81590795,1.51970307,0.02495733,0.10270250,0.11556251,0.88093228,0.13378683,0.00000000,0.17844640,0.30244623
-1.80990495,1.47719767,0.02701172,0.10570704,0.11089548,0.84665608,0.13461912,0.00000000,0.16774276,0.29576149
-1.80390195,1.44263719,0.02920960,0.10880243,0.10706773,0.81676282,0.13652138,0.00000000,0.15823742,0.29120331
-1.79789895,1.41695623,0.03153271,0.11192804,0.10414210,0.79200081,0.13952339,0.00000000,0.15012131,0.28893233
-1.79189595,1.40085359,0.03395716,0.11501903,0.10216060,0.77298272,0.14363070,0.00000000,0.14355769,0.28905349
-1.78589295,1.39478374,0.03645371,0.11800865,0.10114366,0.76017436,0.14882404,0.00000000,0.13868056,0.29161625
-1.77988994,1.39895561,0.03898829,0.12083073,0.10109001,0.75388765,0.15505946,0.00000000,0.13559382,0.29661660
-1.77388694,1.41333808,0.04152276,0.12342202,0.10197703,0.75427763,0.16226909,0.00000000,0.13437099,0.30400063
-1.76788394,1.43767170,0.04401581,0.12572442,0.10376157,0.76134330,0.17036260,0.00000000,0.13505549,0.31366957
-1.76188094,1.47148565,0.04642411,0.12768696,0.10638131,0.77493214,0.17922921,0.00000000,0.13766132,0.32548601
-1.75587794,1.51411931,0.04870354,0.12926743,0.10975643,0.79474791,0.18874028,0.00000000,0.14217408,0.33928087
-1.74987494,1.56474731,0.05081057,0.13043365,0.11379177,0.82036150,0.19875227,0.00000000,0.14855231,0.35486110
-1.74387194,1.62240730,0.05270362,0.13116428,0.11837930,0.85122441,0.20911020,0.00000000,0.15672901,0.37201738
-1.73786893,1.68602936,0.05434440,0.13144921,0.12340092,0.88668451,0.21965134,0.00000000,0.16661333,0.39053190
-1.73186593,1.75446635,0.05569925,0.13128950,0.12873145,0.92600378,0.23020908,0.00000000,0.17809244,0.41018547
-1.72586293,1.82652421,0.05674019,0.13069696,0.13424194,0.96837759,0.24061689,0.00000000,0.19103358,0.43076400
-1.71985993,1.90099148,0.05744592,0.12969328,0.13980299,1.01295514,0.25071227,0.00000000,0.20528613,0.45206378
