energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.20710355,3.02357203,-2.03086315,0.48590763,-0.29624940,1.72757437,-0.79911204,0.01770784,-0.00110688,0.06740310,-0.06023961,0.03003834,-0.00863650,0.15474837,-0.20124482,0.56529704,-0.39402896,0.98484916,-1.10862889
-0.20110055,3.06744271,-1.92919096,0.49767782,-0.28418475,1.75345797,-0.76187925,0.01864394,-0.00104584,0.06717245,-0.05680459,0.03066222,-0.00840855,0.15947304,-0.19024073,0.57393639,-0.37409844,0.99506082,-1.04976193
-0.19509755,3.11713279,-1.82922649,0.51093620,-0.27176425,1.78310650,-0.72530844,0.01960782,-0.00098927,0.06725762,-0.05350367,0.03126379,-0.00818238,0.16462758,-0.17916861,0.58243021,-0.35435947,1.00692713,-0.99179198
-0.18909455,3.17213908,-1.73223685,0.52561734,-0.25919044,1.81625257,-0.68991867,0.02059437,-0.00093716,0.06764454,-0.05035219,0.03183853,-0.00796465,0.17016397,-0.16814162,0.59061592,-0.33506577,1.02029596,-0.93540339
-0.18309155,3.23187244,-1.63946026,0.54162699,-0.24666638,1.85256608,-0.65622068,0.02159719,-0.00088968,0.06831531,-0.04736506,0.03238182,-0.00776233,0.17602619,-0.15727176,0.59833903,-0.31646286,1.03499898,-0.88126020
-0.17708854,3.29564280,-1.55207417,0.55883888,-0.23438961,1.89164537,-0.62470359,0.02260845,-0.00084712,0.06924810,-0.04455667,0.03288881,-0.00758255,0.18214984,-0.14666706,0.60545246,-0.29878156,1.05084592,-0.82998898
-0.17108554,3.36264540,-1.47116440,0.57709210,-0.22254645,1.93300978,-0.59582205,0.02361893,-0.00080985,0.07041699,-0.04194071,0.03335424,-0.00743242,0.18846188,-0.13642907,0.61181549,-0.28223205,1.06761882,-0.78216239
-0.16508254,3.43195059,-1.39769667,0.59618959,-0.21130679,1.97609449,-0.56998430,0.02461814,-0.00077830,0.07179190,-0.03952996,0.03377229,-0.00731882,0.19488078,-0.12665042,0.61729239,-0.26699864,1.08506721,-0.73828427
-0.15907954,3.50249909,-1.33249166,0.61589796,-0.20081973,2.02024907,-0.54754167,0.02559444,-0.00075292,0.07333851,-0.03733593,0.03413656,-0.00724826,0.20131685,-0.11741284,0.62175149,-0.25323541,1.10290471,-0.69877660
-0.15307654,3.57310458,-1.27620454,0.63594905,-0.19121010,2.06474053,-0.52877995,0.02653527,-0.00073413,0.07501842,-0.03536855,0.03444004,-0.00722673,0.20767315,-0.10878551,0.62506452,-0.24106294,1.12080791,-0.66396915
-0.14707354,3.64246475,-1.22930979,0.65604322,-0.18257612,2.10876160,-0.51391297,0.02742751,-0.00072228,0.07678943,-0.03363587,0.03467522,-0.00725955,0.21384683,-0.10082395,0.62710688,-0.23056630,1.13841781,-0.63409195
-0.14107054,3.70918149,-1.19209180,0.67585465,-0.17498813,2.15144448,-0.50307856,0.02825782,-0.00071765,0.07860602,-0.03214371,0.03483418,-0.00735126,0.21973099,-0.09356937,0.62775863,-0.22179417,1.15534424,-0.60927085
-0.13506753,3.77179012,-1.16464143,0.69503830,-0.16848844,2.19187986,-0.49633703,0.02901306,-0.00072036,0.08042006,-0.03089544,0.03490888,-0.00750557,0.22521702,-0.08704860,0.62690662,-0.21475929,1.17117325,-0.58952643
-0.12906453,3.82879681,-1.14685864,0.71323862,-0.16309229,2.22914074,-0.49367207,0.02968080,-0.00073041,0.08218176,-0.02989180,0.03489143,-0.00772530,0.23019744,-0.08127441,0.62444742,-0.20944000,1.18547728,-0.57477597
-0.12306153,3.87872289,-1.13846081,0.73009944,-0.15878973,2.26231011,-0.49499408,0.03024972,-0.00074766,0.08384075,-0.02913086,0.03477440,-0.00801237,0.23456894,-0.07624642,0.62029112,-0.20578294,1.19782777,-0.56483860
-0.11705853,3.92015374,-1.13899625,0.74527473,-0.15554830,2.29051105,-0.50014549,0.03071014,-0.00077175,0.08534738,-0.02860800,0.03455126,-0.00836781,0.23823579,-0.07195226,0.61436573,-0.20370652,1.20780946,-0.55944313
-0.11105553,3.95179003,-1.14786240,0.75843972,-0.15331636,2.31293788,-0.50890794,0.03105438,-0.00080220,0.08665413,-0.02831607,0.03421672,-0.00879177,0.24111319,-0.06836915,0.60662177,-0.20310522,1.21503577,-0.55823833
-0.10505253,3.97249835,-1.16432757,0.76930185,-0.15202681,2.32888667,-0.52101092,0.03127719,-0.00083832,0.08771704,-0.02824561,0.03376718,-0.00928366,0.24313061,-0.06546559,0.59703697,-0.20385432,1.21916434,-0.56080519
-0.09904952,3.98135850,-1.18755568,0.77761089,-0.15160106,2.33778337,-0.53614131,0.03137598,-0.00087929,0.08849713,-0.02838511,0.03320103,-0.00984212,0.24423476,-0.06320326,0.58562044,-0.20581499,1.21991178,-0.56667066
-0.09304652,3.97770483,-1.21663259,0.78316792,-0.15195296,2.33920797,-0.55395356,0.03135109,-0.00092413,0.08896183,-0.02872144,0.03251902,-0.01046519,0.24439220,-0.06153885,0.57241628,-0.20883934,1.21706682,-0.57532243
-0.08704352,3.96115903,-1.25059342,0.78583255,-0.15299260,2.33291345,-0.57408000,0.03120584,-0.00097173,0.08908607,-0.02924024,0.03172451,-0.01115034,0.24359129,-0.06042590,0.55750599,-0.21277541,1.21050114,-0.58622412
-0.08104052,3.93165283,-1.28844943,0.78552809,-0.15462974,2.31883834,-0.59614084,0.03094658,-0.00102091,0.08885341,-0.02992633,0.03082364,-0.01189461,0.24184350,-0.05981644,0.54100978,-0.21747179,1.20017714,-0.59883048
-0.07503752,3.88943903,-1.32921394,0.78224445,-0.15677671,2.29711217,-0.61975355,0.03058255,-0.00107040,0.08825669,-0.03076421,0.02982545,-0.01269459,0.23918389,-0.05966243,0.52308639,-0.22278165,1.18615231,-0.61260196
-0.06903452,3.83509060,-1.37192615,0.77603864,-0.15935083,2.26805374,-0.64454121,0.03012569,-0.00111892,0.08729850,-0.03173842,0.02874188,-0.01354656,0.23567074,-0.05991692,0.50393147,-0.22856624,1.16857994,-0.62701845
-0.06303152,3.76948764,-1.41567227,0.76703286,-0.16227609,2.23216213,-0.67013973,0.02959039,-0.00116518,0.08599136,-0.03283395,0.02758769,-0.01444650,0.23138438,-0.06053497,0.48377447,-0.23469753,1.14770627,-0.64159151
-0.05702851,3.69379336,-1.45960349,0.75541047,-0.16548424,2.19010115,-0.69620356,0.02899311,-0.00120793,0.08435741,-0.03403656,0.02638034,-0.01539009,0.22642524,-0.06147419,0.46287419,-0.24106013,1.12386413,-0.65587498
-0.05102551,3.60942016,-1.50295027,0.74140989,-0.16891520,2.14267805,-0.72241007,0.02835198,-0.00124602,0.08242800,-0.03533304,0.02513971,-0.01637273,0.22091110,-0.06269506,0.44151324,-0.24755237,1.09746371,-0.66947367
-0.04502251,3.51798792,-1.54503287,0.72531690,-0.17251691,2.09081774,-0.74846237,0.02768642,-0.00127839,0.08024278,-0.03671136,0.02388783,-0.01738951,0.21497385,-0.06416088,0.41999148,-0.25408657,1.06898082,-0.68204991
-0.03901951,3.42127642,-1.58526817,0.70745575,-0.17624470,2.03553376,-0.77409087,0.02701661,-0.00130412,0.07784865,-0.03816087,0.02264852,-0.01843519,0.20875572,-0.06583765,0.39861891,-0.26058873,1.03894350,-0.69332805
-0.03301651,3.32117446,-1.62317286,0.68817946,-0.18006033,1.97789750,-0.79905365,0.02636312,-0.00132247,0.07529839,-0.03967226,0.02144703,-0.01950419,0.20240526,-0.06769361,0.37770819,-0.26699756,1.00791748,-0.70309672
-0.02701351,3.21962787,-1.65836351,0.66785976,-0.18393074,1.91900708,-0.82313588,0.02574646,-0.00133289,0.07264925,-0.04123759,0.02030959,-0.02059053,0.19607310,-0.06969879,0.35756712,-0.27326308,0.97649144,-0.71120925
-0.02101051,3.11858850,-1.69055404,0.64687704,-0.18782679,1.85995715,-0.84614877,0.02518666,-0.00133503,0.06996122,-0.04285023,0.01926298,-0.02168785,0.18990782,-0.07182444,0.33849144,-0.27934503,0.94526259,-0.71758213
-0.01500750,3.01996624,-1.71955110,0.62561075,-0.19172206,1.80181076,-0.86792811,0.02470293,-0.00132872,0.06729541,-0.04450477,0.01833415,-0.02278943,0.18405193,-0.07404259,0.32075796,-0.28521118,0.91482310,-0.72219207
-0.00900450,2.92558535,-1.74524822,0.60443045,-0.19559181,1.74557418,-0.88833292,0.02431329,-0.00131404,0.06471233,-0.04619688,0.01754969,-0.02388822,0.17863818,-0.07632556,0.30461853,-0.29083565,0.88574791,-0.72507183
-0.00300150,2.83714637,-1.76761928,0.58368778,-0.19941238,1.69217537,-0.90724457,0.02403428,-0.00129123,0.06227017,-0.04792318,0.01693546,-0.02497693,0.17378624,-0.07864576,0.29029467,-0.29619764,0.85858420,-0.72630513
0.00300150,2.75619397,-1.78671213,0.56370948,-0.20316092,1.64244622,-0.92456630,0.02388066,-0.00126075,0.06002322,-0.04968117,0.01651614,-0.02604818,0.16959993,-0.08097557,0.27797319,-0.30128037,0.83384250,-0.72602114
0.00900450,2.68409116,-1.80264269,0.54479148,-0.20681570,1.59710902,-0.94022374,0.02386518,-0.00122320,0.05802042,-0.05146904,0.01631477,-0.02709464,0.16616491,-0.08328753,0.26780272,-0.30607067,0.81198959,-0.72438883
0.01500750,2.62199947,-1.81559021,0.52719420,-0.21035683,1.55676661,-0.95416619,0.02399828,-0.00117933,0.05630398,-0.05328563,0.01635233,-0.02810928,0.16354702,-0.08555469,0.25989116,-0.31055898,0.79344300,-0.72161134
0.02101051,2.57086479,-1.82579369,0.51113882,-0.21376754,1.52189630,-0.96636873,0.02428790,-0.00113000,0.05490823,-0.05513031,0.01664732,-0.02908556,0.16179118,-0.08775123,0.25430405,-0.31473992,0.77856678,-0.71792092
0.02701351,2.53140806,-1.83354965,0.49680466,-0.21703585,1.49284684,-0.97683503,0.02473922,-0.00107615,0.05385874,-0.05700291,0.01721527,-0.03001772,0.16092081,-0.08985323,0.25106384,-0.31861337,0.76766832,-0.71357429
0.03301651,2.50412024,-1.83921102,0.48432740,-0.22015656,1.46983806,-0.98560066,0.02535445,-0.00101879,0.05317157,-0.05890366,0.01806834,-0.03090103,0.16093783,-0.09183965,0.25014991,-0.32218586,0.76099591,-0.70884869
0.03901951,2.48926058,-1.84318675,0.47379816,-0.22313340,1.45296279,-0.99273641,0.02613262,-0.00095892,0.05285281,-0.06083311,0.01921485,-0.03173204,0.16182315,-0.09369335,0.25149942,-0.32547227,0.75873666,-0.70403857
0.04502251,2.48685780,-1.84594180,0.46526335,-0.22598118,1.44219044,-0.99835139,0.02706939,-0.00089754,0.05289845,-0.06279204,0.02065885,-0.03250880,0.16353761,-0.09540217,0.25500883,-0.32849749,0.76101451,-0.69945275
0.05102551,2.49671360,-1.84799656,0.45872519,-0.22872776,1.43737205,-1.00259539,0.02815693,-0.00083565,0.05329438,-0.06478131,0.02239972,-0.03323102,0.16602332,-0.09695995,0.26053620,-0.33129802,0.76788830,-0.69541206
0.05702851,2.51840815,-1.84992543,0.45414291,-0.23141565,1.43824644,-1.00566011,0.02938379,-0.00077415,0.05401686,-0.06680179,0.02443179,-0.03390021,0.16920529,-0.09836737,0.26790402,-0.33392313,0.77934959,-0.69224697
0.06303152,2.55130768,-1.85235357,0.45143457,-0.23410303,1.44444743,-1.00777888,0.03073489,-0.00071389,0.05503307,-0.06885412,0.02674401,-0.03451969,0.17299351,-0.09963268,0.27690290,-0.33643555,0.79532054,-0.69029533
0.06903452,2.59457418,-1.85595139,0.45047964,-0.23686412,1.45551204,-1.00922464,0.03219158,-0.00065564,0.05630212,-0.07093847,0.02931977,-0.03509456,0.17728513,-0.10077209,0.28729573,-0.33891136,0.81565178,-0.68989954
0.07503752,2.64717761,-1.86142643,0.45112214,-0.23978858,1.47088979,-1.01030590,0.03373182,-0.00060008,0.05777620,-0.07305437,0.03213674,-0.03563155,0.18196696,-0.10180984,0.29882262,-0.34143922,0.84012058,-0.69140336
0.08104052,2.70791094,-1.86951228,0.45317466,-0.24298016,1.48995314,-1.01136078,0.03533043,-0.00054779,0.05940201,-0.07520037,0.03516688,-0.03613884,0.18691808,-0.10277794,0.31120633,-0.34411852,0.86842984,-0.69514782
0.08704352,2.77540869,-1.88095472,0.45642297,-0.24655427,1.51200935,-1.01274921,0.03695954,-0.00049928,0.06112239,-0.07737379,0.03837667,-0.03662576,0.19201267,-0.10371556,0.32415836,-0.34705680,0.90020797,-0.70146645
0.09304652,2.84816909,-1.89649523,0.46063142,-0.25063470,1.53631374,-1.01484353,0.03858906,-0.00045498,0.06287812,-0.07957042,0.04172740,-0.03710247,0.19712282,-0.10466804,0.33738537,-0.35036632,0.93501042,-0.71067951
0.09904952,2.92458035,-1.91685266,0.46554907,-0.25534951,1.56208451,-1.01801803,0.04018737,-0.00041525,0.06460987,-0.08178435,0.04517574,-0.03757958,0.20212146,-0.10568555,0.35059607,-0.35415998,0.97232296,-0.72308763
0.10505253,3.00295112,-1.94270351,0.47091631,-0.26082621,1.58851909,-1.02263779,0.04172205,-0.00038041,0.06626010,-0.08400775,0.04867445,-0.03806773,0.20688528,-0.10682154,0.36350821,-0.35854675,1.01156727,-0.73896475
0.11105553,3.08154490,-1.97466208,0.47647210,-0.26718654,1.61481178,-1.02904762,0.04316073,-0.00035076,0.06777505,-0.08623080,0.05217332,-0.03857726,0.21129748,-0.10813098,0.37585559,-0.36362702,1.05210899,-0.75855089
0.11705853,3.15861797,-2.01326140,0.48196135,-0.27454097,1.64017256,-1.03756158,0.04447196,-0.00032662,0.06910660,-0.08844167,0.05562027,-0.03911781,0.21525058,-0.10966845,0.38739487,-0.36948784,1.09326828,-0.78204489
0.12306153,3.23246018,-2.05893604,0.48714255,-0.28298320,1.66384654,-1.04845381,0.04562612,-0.00030833,0.07021401,-0.09062669,0.05896257,-0.03969804,0.21864884,-0.11148624,0.39791191,-0.37619874,1.13433305,-0.80959756
0.12906453,3.30143741,-2.11200780,0.49179516,-0.29258511,1.68513354,-1.06195119,0.04659634,-0.00029629,0.07106535,-0.09277057,0.06214820,-0.04032536,0.22141057,-0.11363252,0.40722741,-0.38380807,1.17457443,-0.84130574
0.13506753,3.36403461,-2.17267526,0.49572657,-0.30339214,1.70340727,-1.07822811,0.04735932,-0.00029102,0.07163878,-0.09485675,0.06512729,-0.04100580,0.22347002,-0.11614973,0.41520167,-0.39234037,1.21326429,-0.87720743
0.14107054,3.41889763,-2.24100773,0.49877839,-0.31541966,1.71813320,-1.09740397,0.04789609,-0.00029316,0.07192338,-0.09686791,0.06785353,-0.04174387,0.22477901,-0.11907310,0.42173816,-0.40179478,1.24969420,-0.91727853
0.14707354,3.46487256,-2.31694405,0.50083177,-0.32865035,1.72888461,-1.11954308,0.04819258,-0.00030356,0.07191966,-0.09878657,0.07028557,-0.04254259,0.22530801,-0.12242962,0.42678585,-0.41214484,1.28319514,-0.96143121
0.15307654,3.50104062,-2.40029623,0.50181147,-0.34303286,1.73535593,-1.14465718,0.04824017,-0.00032325,0.07163969,-0.10059571,0.07238832,-0.04340353,0.22504682,-0.12623728,0.43033998,-0.42333950,1.31315723,-1.00951428
0.15907954,3.52674721,-2.49075775,0.50168858,-0.35848179,1.73737285,-1.17271019,0.04803587,-0.00035353,0.07110678,-0.10227950,0.07413407,-0.04432692,0.22400481,-0.13050480,0.43244144,-0.43530559,1.33904865,-1.06131538
0.16508254,3.54162367,-2.58791583,0.50048161,-0.37487914,1.73489852,-1.20362465,0.04758244,-0.00039602,0.07035480,-0.10382398,0.07550341,-0.04531179,0.22221053,-0.13523163,0.43317455,-0.44795133,1.36043281,-1.11656496
0.17108554,3.54560055,-2.69126676,0.49825594,-0.39207699,1.72803556,-1.23728936,0.04688826,-0.00045263,0.06942720,-0.10521780,0.07648588,-0.04635614,0.21971096,-0.14040839,0.43266329,-0.46117101,1.37698304,-1.17494187
0.17708854,3.53891158,-2.80023327,0.49512166,-0.40990159,1.71702360,-1.27356755,0.04596700,-0.00052568,0.06837561,-0.10645274,0.07708039,-0.04745710,0.21657024,-0.14601769,0.43106632,-0.47485027,1.38849403,-1.23608015
0.18309155,3.52208806,-2.91418262,0.49122978,-0.42815836,1.70223228,-1.31230468,0.04483707,-0.00061783,0.06725830,-0.10752426,0.07729524,-0.04861106,0.21286796,-0.15203502,0.42857069,-0.48887185,1.39488942,-1.29957667
0.18909455,3.49594358,-3.03244410,0.48676697,-0.44663787,1.68415011,-1.35333539,0.04352101,-0.00073219,0.06613844,-0.10843183,0.07714789,-0.04981375,0.20869712,-0.15843002,0.42538469,-0.50312136,1.39622511,-1.36499911
0.19509755,3.46154965,-3.15432469,0.48194916,-0.46512226,1.66336924,-1.39648878,0.04204462,-0.00087224,0.06508225,-0.10917910,0.07666443,-0.05106027,0.20416177,-0.16516769,0.42173000,-0.51749269,1.39268813,-1.43189385
0.20110055,3.42020314,-3.27912176,0.47701405,-0.48339194,1.64056717,-1.44159165,0.04043609,-0.00104186,0.06415715,-0.10977386,0.07587875,-0.05234511,0.19937443,-0.17220963,0.41783359,-0.53189276,1.38459103,-1.49979330
0.20710355,3.37338693,-3.40613196,0.47221306,-0.50123227,1.61648566,-1.48846932,0.03872501,-0.00124528,0.06342997,-0.11022787,0.07483149,-0.05366198,0.19445338,-0.17951516,0.41391950,-0.54624519,1.37236207,-1.56822219
0.21310655,3.32272537,-3.53465577,0.46780294,-0.51843969,1.59190817,-1.53694380,0.03694143,-0.00148702,0.06296536,-0.11055635,0.07356879,-0.05500379,0.18951991,-0.18704228,0.41020108,-0.56049269,1.35653164,-1.63670266
0.21910955,3.26993640,-3.66399742,0.46403742,-0.53482731,1.56763639,-1.58682970,0.03511491,-0.00177182,0.06282429,-0.11077745,0.07214095,-0.05636239,0.18469556,-0.19474836,0.40687384,-0.57459793,1.33771558,-1.70475787
0.22511256,3.21678234,-3.79346056,0.46115919,-0.55022952,1.54446704,-1.63792787,0.03327364,-0.00210449,0.06306285,-0.11091139,0.07060095,-0.05772841,0.18009951,-0.20259053,0.40410922,-0.58854285,1.31659605,-1.77191400
0.23111556,3.16502132,-3.92234006,0.45939266,-0.56450537,1.52316967,-1.69001753,0.03144366,-0.00248982,0.06373134,-0.11097961,0.06900305,-0.05909112,0.17584610,-0.21052578,0.40204962,-0.60232640,1.29390107,-1.83770095
0.23711856,3.11636110,-4.04991109,0.45893749,-0.57754089,1.50446647,-1.74284752,0.02964822,-0.00293239,0.06487357,-0.11100373,0.06740142,-0.06043822,0.17204262,-0.21851073,0.40080471,-0.61596076,1.27038330,-1.90165173
0.24312156,3.07241698,-4.17541660,0.45996343,-0.58924992,1.48901445,-1.79612741,0.02790730,-0.00343637,0.06652646,-0.11100450,0.06584879,-0.06175581,0.16878730,-0.22650117,0.40044928,-0.62946640,1.24679920,-1.96330100
0.24912456,3.03467498,-4.29805468,0.46260621,-0.59957381,1.47739082,-1.84951954,0.02623726,-0.00400529,0.06871986,-0.11100080,0.06439538,-0.06302836,0.16616766,-0.23445140,0.40102256,-0.64286608,1.22388923,-2.02218326
0.25512756,3.00446119,-4.41696730,0.46696493,-0.60847985,1.47008161,-1.90263273,0.02465068,-0.00464186,0.07147658,-0.11100864,0.06308790,-0.06423877,0.16425909,-0.24231339,0.40252907,-0.65617840,1.20235973,-2.07783105
0.26113057,2.98291773,-4.53123207,0.47310052,-0.61595874,1.46747366,-1.95501850,0.02315635,-0.00534769,0.07481248,-0.11104032,0.06196875,-0.06536860,0.16312372,-0.25003600,0.40494068,-0.66941109,1.18286709,-2.12977379
0.26713357,2.97098530,-4.63985821,0.48103555,-0.62202121,1.46984995,-2.00617058,0.02175941,-0.00612305,0.07873679,-0.11110372,0.06107541,-0.06639837,0.16280964,-0.25756418,0.40820001,-0.68255463,1.16600443,-2.17753773
0.27313657,2.96939204,-4.74178812,0.49075499,-0.62669413,1.47738792,-2.05552804,0.02046163,-0.00696669,0.08325225,-0.11120183,0.06044002,-0.06730795,0.16335028,-0.26483840,0.41222462,-0.69557660,1.15229097,-2.22064744
0.27913957,2.97864793,-4.83590506,0.50220782,-0.63001628,1.49016024,-2.10248251,0.01926176,-0.00787559,0.08835533,-0.11133248,0.06008905,-0.06807712,0.16476404,-0.27179436,0.41691191,-0.70841709,1.14216404,-2.25862915
0.28514257,2.99904381,-4.92104757,0.51530934,-0.63203410,1.50813777,-2.14638922,0.01815603,-0.00884484,0.09403636,-0.11148829,0.06004312,-0.06868610,0.16705412,-0.27836302,0.42214434,-0.72098564,1.13597348,-2.29101607
0.29114557,3.03065399,-4.99603029,0.52994385,-0.63279767,1.53119384,-2.18658189,0.01713860,-0.00986753,0.10027941,-0.11165696,0.06031690,-0.06911624,0.17020854,-0.28447100,0.42779469,-0.73315982,1.13397828,-2.31735588
0.29714857,3.07334137,-5.05967083,0.54596760,-0.63235715,1.55910959,-2.22239056,0.01620215,-0.01093469,0.10706216,-0.11182168,0.06091903,-0.06935065,0.17420026,-0.29004145,0.43373109,-0.74478566,1.13634490,-2.33721999
0.30315158,3.12676419,-5.11082146,0.56321185,-0.63075981,1.59157966,-2.25316191,0.01533839,-0.01203533,0.11435555,-0.11196181,0.06185211,-0.06937481,0.17898745,-0.29499537,0.43982148,-0.75568012,1.14314698,-2.35021440
0.30915458,3.19038343,-5.14840434,0.58148577,-0.62804784,1.62821801,-2.27828083,0.01453855,-0.01315655,0.12212330,-0.11205381,0.06311260,-0.06917724,0.18451392,-0.29925328,0.44593747,-0.76563520,1.15436614,-2.35599175
0.31515758,3.26347068,-5.17144846,0.60057930,-0.62425689,1.66856358,-2.29719228,0.01379383,-0.01428374,0.13032133,-0.11207217,0.06469081,-0.06874994,0.19070970,-0.30273719,0.45195720,-0.77442391,1.16989338,-2.35426375
0.32116058,3.34511605,-5.17912638,0.62026586,-0.61941558,1.71208575,-2.30942215,0.01309581,-0.01540085,0.13889725,-0.11199052,0.06657081,-0.06808880,0.19749176,-0.30537294,0.45776743,-0.78180754,1.18953115,-2.34481351
0.32716358,3.43423632,-5.17078885,0.64030489,-0.61354568,1.75818962,-2.31459612,0.01243672,-0.01649072,0.14778980,-0.11178278,0.06873036,-0.06719389,0.20476491,-0.30709256,0.46326460,-0.78754398,1.21299580,-2.32750701
0.33316658,3.52958391,-5.14599525,0.66044434,-0.60666302,1.80622142,-2.31245529,0.01180973,-0.01753557,0.15692845,-0.11142422,0.07114088,-0.06606955,0.21242302,-0.30783670,0.46835508,-0.79139672,1.23992059,-2.30230299
0.33916958,3.62975723,-5.10453816,0.68042327,-0.59877904,1.85547426,-2.30286782,0.01120906,-0.01851740,0.16623325,-0.11089248,0.07376747,-0.06472436,0.22035035,-0.30755697,0.47295472,-0.79314397,1.26985936,-2.26926064
0.34517259,3.73321314,-5.04646071,0.69997450,-0.58990266,1.90519467,-2.28583586,0.01063004,-0.01941858,0.17561499,-0.11016850,0.07656904,-0.06317092,0.22842321,-0.30621804,0.47698784,-0.79258763,1.30229116,-2.22854464
0.35117559,3.83828272,-4.97206560,0.71882763,-0.58004254,1.95459035,-2.26149737,0.01006916,-0.02022235,0.18497566,-0.10923724,0.07949857,-0.06142553,0.23651194,-0.30379936,0.48038592,-0.78956142,1.33662610,-2.18042703
0.35717859,3.94319076,-4.88191520,0.73671229,-0.56920936,2.00283934,-2.23012282,0.00952397,-0.02091334,0.19420942,-0.10808822,0.08250359,-0.05950770,0.24448309,-0.30029656,0.48308617,-0.78393807,1.37221271,-2.12528589
0.36318159,4.04607985,-4.77682282,0.75336187,-0.55741807,2.04910099,-2.19210686,0.00899301,-0.02147811,0.20320399,-0.10671586,0.08552684,-0.05743958,0.25220185,-0.29572222,0.48503024,-0.77563496,1.40834718,-2.06360062
0.36918459,4.14503931,-4.65783548,0.76851764,-0.54468999,2.09252883,-2.14795554,0.00847565,-0.02190559,0.21184248,-0.10511964,0.08850718,-0.05524534,0.25953471,-0.29010619,0.48616328,-0.76461820,1.44428448,-1.99594413
0.37518759,4.23813889,-4.52620908,0.78193318,-0.53105455,2.13228517,-2.09826972,0.00797195,-0.02218748,0.22000566,-0.10330399,0.09138073,-0.05295043,0.26635228,-0.28349528,0.48643339,-0.75090491,1.47925169,-1.92297211
0.38119060,4.32346690,-4.38337731,0.79337910,-0.51655068,2.16755734,-2.04372574,0.00748251,-0.02231849,0.22757459,-0.10127804,0.09408228,-0.05058092,0.27253211,-0.27595248,0.48579177,-0.73456350,1.51246314,-1.84541000
0.38719360,4.39917193,-4.23091579,0.80264797,-0.50122779,2.19757516,-1.98505420,0.00700829,-0.02229661,0.23443358,-0.09905524,0.09654683,-0.04816279,0.27796153,-0.26755564,0.48419338,-0.71571234,1.54313747,-1.76403811
0.39319660,4.46350689,-4.07050327,0.80955904,-0.48514619,2.22162901,-1.92301813,0.00655052,-0.02212313,0.24047324,-0.09665273,0.09871136,-0.04572135,0.28254041,-0.25839568,0.48159832,-0.69451653,1.57051591,-1.67967560
0.39919960,4.51487399,-3.90388162,0.81396288,-0.46837714,2.23908787,-1.85839151,0.00611054,-0.02180265,0.24559370,-0.09409078,0.10051663,-0.04328066,0.28618364,-0.24857452,0.47797370,-0.67118332,1.59388147,-1.59316393
0.40520260,4.55186887,-3.73281641,0.81574544,-0.45100242,2.24941665,-1.79193921,0.00568974,-0.02134290,0.24970763,-0.09139204,0.10190905,-0.04086307,0.28882337,-0.23820270,0.47329597,-0.64595625,1.61257826,-1.50535053
0.41120560,4.57332215,-3.55905969,0.81483159,-0.43311352,2.25219202,-1.72439909,0.00528951,-0.02075451,0.25274318,-0.08858088,0.10284243,-0.03848888,0.29041083,-0.22739688,0.46755348,-0.61910835,1.62603027,-1.41707317
0.41720860,4.57833649,-3.38431630,0.81118774,-0.41481045,2.24711599,-1.65646710,0.00491118,-0.02005066,0.25464648,-0.08568262,0.10327962,-0.03617607,0.29091777,-0.21627729,0.46074925,-0.59093484,1.63375885,-1.32914566
0.42321161,4.56631775,-3.21021470,0.80482362,-0.39620035,2.23402671,-1.58878551,0.00455610,-0.01924669,0.25538374,-0.08272298,0.10319390,-0.03394019,0.29033733,-0.20496519,0.45290351,-0.56174546,1.63539816,-1.24234523
0.42921461,4.53699861,-3.03828311,0.79579298,-0.37739587,2.21290582,-1.52193484,0.00422557,-0.01835958,0.25494287,-0.07972742,0.10257009,-0.03179429,0.28868454,-0.19358053,0.44405609,-0.53185698,1.63070795,-1.15740182
0.43521761,4.49045378,-2.86993121,0.78419323,-0.35851339,2.18388230,-1.45642908,0.00392099,-0.01740752,0.25333439,-0.07672068,0.10140528,-0.02974897,0.28599618,-0.18223973,0.43426835,-0.50158593,1.61958303,-1.07498963
0.44122061,4.42710613,-2.70643736,0.77016414,-0.33967121,2.14723227,-1.39271427,0.00364385,-0.01640932,0.25059177,-0.07372638,0.09970915,-0.02781251,0.28233030,-0.17105383,0.42362450,-0.47124201,1.60205916,-0.99572065
0.44722361,4.34772336,-2.54894116,0.75388548,-0.32098774,2.10337516,-1.33116984,0.00339585,-0.01538396,0.24677112,-0.07076672,0.09750392,-0.02599099,0.27776515,-0.16012678,0.41223231,-0.44112222,1.57831502,-0.92014037
0.45322661,4.25340561,-2.39844054,0.73557386,-0.30257977,2.05286614,-1.27211230,0.00317898,-0.01435010,0.24195028,-0.06786223,0.09482383,-0.02428856,0.27239791,-0.14955420,0.40022313,-0.41150586,1.54867020,-0.84872536
0.45922961,4.14556439,-2.25579289,0.71547883,-0.28456077,1.99638527,-1.21580060,0.00299558,-0.01332564,0.23622720,-0.06503169,0.09171424,-0.02270762,0.26634288,-0.13942232,0.38775108,-0.38265052,1.51357936,-0.78188247
