energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.00450225,3.58760536,0.00088768,0.23252546,0.59029202,3.10130800,0.00514729,0.07666350,0.33852355,0.30767521
-2.99849925,3.59930666,0.00090641,0.22100205,0.56717975,3.15738198,0.00500467,0.07547987,0.32131674,0.29793803
-2.99249625,3.61444897,0.00092169,0.21000240,0.54576246,3.21500161,0.00488230,0.07434898,0.30537719,0.28865024
-2.98649325,3.63184946,0.00093323,0.19947834,0.52587556,3.27300954,0.00477932,0.07324524,0.29061260,0.27978634
-2.98049025,3.65034157,0.00094083,0.18938942,0.50733663,3.33025413,0.00469473,0.07214515,0.27692943,0.27133280
-2.97448724,3.66880884,0.00094440,0.17970416,0.48995681,3.38561647,0.00462744,0.07102853,0.26423659,0.26328974
-2.96848424,3.68621303,0.00094395,0.17040087,0.47355080,3.43803324,0.00457631,0.06987952,0.25244862,0.25567186
-2.96248124,3.70161621,0.00093959,0.16146785,0.45794544,3.48651545,0.00454011,0.06868740,0.24148794,0.24850864
-2.95647824,3.71419685,0.00093152,0.15290320,0.44298644,3.53016301,0.00451759,0.06744705,0.23128650,0.24184375
-2.95047524,3.72326015,0.00092003,0.14471408,0.42854327,3.56817559,0.00450741,0.06615920,0.22178657,0.23573370
-2.94447224,3.72824321,0.00090550,0.13691565,0.41451212,3.59986037,0.00450818,0.06483034,0.21294087,0.23024589
-2.93846923,3.72871575,0.00088833,0.12952970,0.40081707,3.62463715,0.00451842,0.06347239,0.20471207,0.22545597
-2.93246623,3.72437723,0.00086899,0.12258300,0.38740965,3.64204151,0.00453659,0.06210214,0.19707177,0.22144478
-2.92646323,3.71505121,0.00084797,0.11610557,0.37426699,3.65172648,0.00456107,0.06074047,0.18999914,0.21829491
-2.92046023,3.70067762,0.00082575,0.11012881,0.36138889,3.65346318,0.00459018,0.05941137,0.18347921,0.21608704
-2.91445723,3.68130377,0.00080282,0.10468367,0.34879410,3.64714053,0.00462218,0.05814095,0.17750113,0.21489619
-2.90845423,3.65707442,0.00077963,0.09979891,0.33651611,3.63276430,0.00465534,0.05695625,0.17205636,0.21478813
-2.90245123,3.62822137,0.00075659,0.09549946,0.32459873,3.61045524,0.00468793,0.05588411,0.16713700,0.21581593
-2.89644822,3.59505285,0.00073408,0.09180496,0.31309173,3.58044616,0.00471830,0.05495011,0.16273426,0.21801694
-2.89044522,3.55794273,0.00071240,0.08872860,0.30204686,3.54307775,0.00474492,0.05417747,0.15883721,0.22141019
-2.88444222,3.51731960,0.00069180,0.08627609,0.29151418,3.49879287,0.00476643,0.05358621,0.15543182,0.22599441
-2.87843922,3.47365582,0.00067246,0.08444503,0.28153917,3.44812891,0.00478170,0.05319232,0.15250034,0.23174673
-2.87243622,3.42745651,0.00065450,0.08322446,0.27216036,3.39170845,0.00478986,0.05300724,0.15002096,0.23862200
-2.86643322,3.37924846,0.00063798,0.08259477,0.26340778,3.33022793,0.00479035,0.05303746,0.14796777,0.24655293
-2.86043022,3.32956934,0.00062290,0.08252783,0.25530200,3.26444462,0.00478295,0.05328432,0.14631105,0.25545081
-2.85442721,3.27895711,0.00060922,0.08298737,0.24785388,3.19516237,0.00476782,0.05374409,0.14501772,0.26520701
-2.84842421,3.22794021,0.00059685,0.08392968,0.24106485,3.12321642,0.00474542,0.05440819,0.14405201,0.27569503
-2.84242121,3.17702866,0.00058567,0.08530444,0.23492766,3.04945807,0.00471660,0.05526361,0.14337625,0.28677304
-2.83641821,3.12670661,0.00057552,0.08705574,0.22942753,2.97473980,0.00468250,0.05629354,0.14295177,0.29828692
-2.83041521,3.07742652,0.00056625,0.08912328,0.22454348,2.89990156,0.00464450,0.05747811,0.14273977,0.31007352
-2.82441221,3.02960543,0.00055769,0.09144369,0.22024993,2.82575885,0.00460422,0.05879525,0.14270226,0.32196413
-2.81840920,2.98362340,0.00054965,0.09395183,0.21651825,2.75309311,0.00456342,0.06022163,0.14280290,0.33378802
-2.81240620,2.93982420,0.00054197,0.09658223,0.21331838,2.68264470,0.00452392,0.06173362,0.14300775,0.34537599
-2.80640320,2.89851828,0.00053449,0.09927043,0.21062030,2.61510872,0.00448755,0.06330830,0.14328600,0.35656368
-2.80040020,2.85998748,0.00052707,0.10195428,0.20839544,2.55113346,0.00445607,0.06492433,0.14361044,0.36719472
-2.79439720,2.82449138,0.00051957,0.10457520,0.20661783,2.49132124,0.00443110,0.06656285,0.14395791,0.37712360
-2.78839420,2.79227449,0.00051188,0.10707920,0.20526509,2.43623102,0.00441408,0.06820818,0.14430957,0.38621815
-2.78239120,2.76357369,0.00050394,0.10941786,0.20431924,2.38638227,0.00440618,0.06984841,0.14465102,0.39436167
-2.77638819,2.73862517,0.00049567,0.11154897,0.20376727,2.34225905,0.00440832,0.07147580,0.14497226,0.40145471
-2.77038519,2.71767012,0.00048705,0.11343715,0.20360141,2.30431376,0.00442109,0.07308700,0.14526751,0.40741642
-2.76438219,2.70095853,0.00047806,0.11505406,0.20381931,2.27296943,0.00444478,0.07468308,0.14553497,0.41218555
-2.75837919,2.68875044,0.00046872,0.11637855,0.20442395,2.24862018,0.00447933,0.07626934,0.14577639,0.41572113
-2.75237619,2.68131420,0.00045908,0.11739652,0.20542327,2.23162900,0.00452441,0.07785494,0.14599657,0.41800282
-2.74637319,2.67892167,0.00044921,0.11810060,0.20682978,2.22232275,0.00457935,0.07945236,0.14620278,0.41903091
-2.74037019,2.68184018,0.00043918,0.11848969,0.20865978,2.22098418,0.00464325,0.08107672,0.14640419,0.41882619
-2.73436718,2.69032158,0.00042911,0.11856836,0.21093259,2.22784126,0.00471496,0.08274494,0.14661116,0.41742940
-2.72836418,2.70458892,0.00041912,0.11834614,0.21366949,2.24305417,0.00479311,0.08447486,0.14683467,0.41490058
-2.72236118,2.72482130,0.00040937,0.11783674,0.21689263,2.26670082,0.00487618,0.08628430,0.14708569,0.41131816
-2.71635818,2.75113789,0.00039999,0.11705731,0.22062379,2.29876171,0.00496251,0.08819010,0.14737467,0.40677782
-2.71035518,2.78358211,0.00039114,0.11602765,0.22488308,2.33910526,0.00505034,0.09020725,0.14771109,0.40139111
-2.70435218,2.82210690,0.00038300,0.11476947,0.22968765,2.38747465,0.00513785,0.09234800,0.14810310,0.39528395
-2.69834917,2.86656223,0.00037573,0.11330580,0.23505042,2.44347746,0.00522317,0.09462122,0.14855735,0.38859478
-2.69234617,2.91668581,0.00036946,0.11166042,0.24097887,2.50657903,0.00530448,0.09703174,0.14907888,0.38147259
-2.68634317,2.97209767,0.00036436,0.10985741,0.24747399,2.57610047,0.00537994,0.09957998,0.14967115,0.37407470
-2.68034017,3.03229947,0.00036054,0.10792083,0.25452941,2.65122197,0.00544780,0.10226168,0.15033619,0.36656427
-2.67433717,3.09667857,0.00035811,0.10587451,0.26213070,2.73099187,0.00550642,0.10506786,0.15107489,0.35910774
-2.66833417,3.16451724,0.00035714,0.10374192,0.27025504,2.81434131,0.00555426,0.10798491,0.15188727,0.35187197
-2.66233117,3.23500656,0.00035768,0.10154605,0.27887104,2.90010454,0.00558994,0.11099489,0.15277284,0.34502128
-2.65632816,3.30726468,0.00035975,0.09930947,0.28793893,2.98704395,0.00561229,0.11407600,0.15373099,0.33871441
-2.65032516,3.38035851,0.00036333,0.09705430,0.29741101,3.07387913,0.00562035,0.11720309,0.15476129,0.33310136
-2.64432216,3.45332811,0.00036835,0.09480221,0.30723233,3.15931884,0.00561338,0.12034842,0.15586376,0.32832028
-2.63831916,3.52521252,0.00037472,0.09257440,0.31734168,3.24209442,0.00559096,0.12348239,0.15703907,0.32449437
-2.63231616,3.59507592,0.00038231,0.09039151,0.32767262,3.32099346,0.00555292,0.12657436,0.15828858,0.32172903
-2.62631316,3.66203307,0.00039097,0.08827355,0.33815481,3.39489219,0.00549944,0.12959353,0.15961434,0.32010919
-2.62031016,3.72527289,0.00040050,0.08623962,0.34871533,3.46278526,0.00543099,0.13250974,0.16101891,0.31969695
-2.61430715,3.78407929,0.00041070,0.08430772,0.35928004,3.52381188,0.00534838,0.13529439,0.16250515,0.32052981
-2.60830415,3.83784862,0.00042134,0.08249443,0.36977501,3.57727717,0.00525276,0.13792118,0.16407586,0.32261931
-2.60230115,3.88610325,0.00043217,0.08081457,0.38012782,3.62266826,0.00514556,0.14036689,0.16573348,0.32595045
-2.59629815,3.92850108,0.00044297,0.07928091,0.39026889,3.65966462,0.00502854,0.14261211,0.16747970,0.33048181
-2.59029515,3.96484109,0.00045350,0.07790381,0.40013273,3.68814257,0.00490370,0.14464185,0.16931515,0.33614652
-2.58429215,3.99506507,0.00046353,0.07669102,0.40965912,3.70817426,0.00477330,0.14644615,0.17123914,0.34285405
-2.57828914,4.01925613,0.00047286,0.07564746,0.41879422,3.72002152,0.00463980,0.14802055,0.17324953,0.35049294
-2.57228614,4.03763436,0.00048131,0.07477521,0.42749165,3.72412528,0.00450580,0.14936658,0.17534261,0.35893429
-2.56628314,4.05055034,0.00048873,0.07407354,0.43571359,3.72109129,0.00437404,0.15049204,0.17751327,0.36803604
-2.56028014,4.05847693,0.00049501,0.07353909,0.44343170,3.71167301,0.00424733,0.15141131,0.17975510,0.37764783
-2.55427714,4.06199993,0.00050007,0.07316616,0.45062812,3.69675254,0.00412849,0.15214544,0.18206068,0.38761627
-2.54827414,4.06180776,0.00050386,0.07294716,0.45729636,3.67732026,0.00402034,0.15272218,0.18442192,0.39779047
-2.54227114,4.05868048,0.00050640,0.07287308,0.46344201,3.65445379,0.00392563,0.15317583,0.18683037,0.40802744
-2.53626813,4.05347792,0.00050770,0.07293405,0.46908329,3.62929677,0.00384702,0.15354693,0.18927754,0.41819717
-2.53026513,4.04712698,0.00050784,0.07311991,0.47425141,3.60303771,0.00378703,0.15388171,0.19175507,0.42818717
-2.52426213,4.04060755,0.00050692,0.07342071,0.47899049,3.57688896,0.00374802,0.15423134,0.19425492,0.43790601
-2.51825913,4.03493678,0.00050507,0.07382724,0.48335711,3.55206582,0.00373212,0.15465100,0.19676921,0.44728592
-2.51225613,4.03115130,0.00050241,0.07433131,0.48741938,3.52976555,0.00374128,0.15519859,0.19929007,0.45628392
-2.50625313,4.03028699,0.00049912,0.07492605,0.49125536,3.51114617,0.00377720,0.15593331,0.20180926,0.46488179
-2.50025013,4.03335618,0.00049534,0.07560592,0.49495102,3.49730475,0.00384129,0.15691397,0.20431758,0.47308442
-2.49424712,4.04132221,0.00049123,0.07636663,0.49859747,3.48925517,0.00393471,0.15819708,0.20680426,0.48091691
-2.48824412,4.05507159,0.00048695,0.07720484,0.50228766,3.48790517,0.00405833,0.15983486,0.20925621,0.48842047
-2.48224112,4.07538436,0.00048262,0.07811779,0.50611259,3.49403307,0.00421271,0.16187307,0.21165733,0.49564718
-2.47623812,4.10290327,0.00047838,0.07910270,0.51015713,3.50826429,0.00439810,0.16434895,0.21398785,0.50265423
-2.47023512,4.13810307,0.00047431,0.08015618,0.51449556,3.53104836,0.00461444,0.16728909,0.21622380,0.50949760
-2.46423212,4.18126091,0.00047048,0.08127355,0.51918710,3.56263714,0.00486133,0.17070754,0.21833670,0.51622587
-2.45822911,4.23242960,0.00046695,0.08244820,0.52427162,3.60306513,0.00513805,0.17460418,0.22029347,0.52287433
-2.45222611,4.29141494,0.00046373,0.08367098,0.52976563,3.65213296,0.00544352,0.17896339,0.22205670,0.52945990
-2.44622311,4.35775886,0.00046080,0.08492978,0.53565906,3.70939511,0.00577630,0.18375315,0.22358513,0.53597707
-2.44022011,4.43072964,0.00045814,0.08620916,0.54191268,3.77415307,0.00613460,0.18892470,0.22483450,0.54239517
-2.43421711,4.50932046,0.00045570,0.08749028,0.54845670,3.84545485,0.00651621,0.19441275,0.22575868,0.54865722
-2.42821411,4.59225723,0.00045339,0.08875097,0.55519047,3.92210178,0.00691856,0.20013622,0.22631099,0.55468030
-2.42221111,4.67801610,0.00045114,0.08996604,0.56198344,4.00266323,0.00733865,0.20599971,0.22644572,0.56035764
-2.41620810,4.76485106,0.00044884,0.09110782,0.56867757,4.08549955,0.00777307,0.21189546,0.22611972,0.56556213
-2.41020510,4.85083107,0.00044640,0.09214689,0.57509092,4.16879340,0.00821799,0.21770600,0.22529406,0.57015119
-2.40420210,4.93388607,0.00044370,0.09305293,0.58102255,4.25058882,0.00866915,0.22330720,0.22393556,0.57397278
-2.39819910,5.01186069,0.00044065,0.09379578,0.58625852,4.32883764,0.00912190,0.22857173,0.22201820,0.57687205
-2.39219610,5.08257400,0.00043715,0.09434649,0.59057870,4.40145179,0.00957119,0.23337290,0.21952434,0.57869845
-2.38619310,5.14388329,0.00043312,0.09467840,0.59376432,4.46636015,0.01001166,0.23758854,0.21644563,0.57931282
-2.38019010,5.19374987,0.00042849,0.09476820,0.59560570,4.52156819,0.01043765,0.24110499,0.21278368,0.57859417
-2.37418709,5.23030420,0.00042319,0.09459684,0.59591014,4.56521822,0.01084329,0.24382089,0.20855037,0.57644573
-2.36818409,5.25190811,0.00041720,0.09415040,0.59450935,4.59564826,0.01122263,0.24565074,0.20376783,0.57280001
-2.36218109,5.25721171,0.00041050,0.09342062,0.59126629,4.61144705,0.01156971,0.24652795,0.19846818,0.56762269
-2.35617809,5.24520254,0.00040308,0.09240536,0.58608106,4.61150331,0.01187871,0.24640747,0.19269292,0.56091503
-2.35017509,5.21524521,0.00039498,0.09110873,0.57889551,4.59504697,0.01214410,0.24526762,0.18649216,0.55271494
-2.34417209,5.16710982,0.00038623,0.08954100,0.56969647,4.56168079,0.01236080,0.24311125,0.17992360,0.54309647
-2.33816908,5.10098789,0.00037692,0.08771834,0.55851737,4.51140086,0.01252434,0.23996615,0.17305140,0.53216797
-2.33216608,5.01749525,0.00036712,0.08566225,0.54543824,4.44460511,0.01263098,0.23588457,0.16594494,0.52006894
-2.32616308,4.91766170,0.00035696,0.08339892,0.53058402,4.36208927,0.01267789,0.23094199,0.15867756,0.50696585
-2.32016008,4.80290766,0.00034655,0.08095830,0.51412139,4.26503034,0.01266330,0.22523520,0.15132521,0.49304706
-2.31415708,4.67500896,0.00033606,0.07837328,0.49625405,4.15495816,0.01258653,0.21887958,0.14396517,0.47851718
-2.30815408,4.53605078,0.00032565,0.07567857,0.47721696,4.03371597,0.01244813,0.21200598,0.13667478,0.46359107
-2.30215108,4.38837283,0.00031548,0.07290978,0.45726949,3.90341163,0.01224989,0.20475702,0.12953023,0.44848780
-2.29614807,4.23450740,0.00030574,0.07010241,0.43668804,3.76636108,0.01199484,0.19728312,0.12260534,0.43342475
-2.29014507,4.07711292,0.00029663,0.06729095,0.41575826,3.62502631,0.01168720,0.18973840,0.11597047,0.41861207
-2.28414207,3.91890497,0.00028831,0.06450808,0.39476728,3.48194991,0.01133231,0.18227651,0.10969143,0.40424771
-2.27813907,3.76258732,0.00028098,0.06178398,0.37399619,3.33968856,0.01093649,0.17504657,0.10382850,0.39051308
-2.27213607,3.61078498,0.00027479,0.05914583,0.35371313,3.20074764,0.01050688,0.16818933,0.09843542,0.37756954
-2.26613307,3.46598135,0.00026989,0.05661735,0.33416705,3.06751894,0.01005127,0.16183374,0.09355856,0.36555559
-2.26013007,3.33046114,0.00026642,0.05421864,0.31558249,2.94222342,0.00957786,0.15609387,0.08923610,0.35458495
-2.25412706,3.20626036,0.00026446,0.05196597,0.29815536,2.82686033,0.00909510,0.15106642,0.08549730,0.34474536
-2.24812406,3.09512455,0.00026409,0.04987187,0.28204990,2.72316400,0.00861136,0.14682869,0.08236188,0.33609815
-2.24212106,2.99847574,0.00026534,0.04794522,0.26739664,2.63256910,0.00813481,0.14343724,0.07983961,0.32867843
-2.23611806,2.91738862,0.00026821,0.04619142,0.25429151,2.55618468,0.00767314,0.14092709,0.07792994,0.32249587
-2.23011506,2.85257598,0.00027267,0.04461274,0.24279594,2.49477738,0.00723342,0.13931149,0.07662187,0.31753598
-2.22411206,2.80438298,0.00027865,0.04320853,0.23293773,2.44876345,0.00682187,0.13858230,0.07589406,0.31376187
-2.21810905,2.77279016,0.00028606,0.04197564,0.22471275,2.41820928,0.00644381,0.13871086,0.07571508,0.31111621
-2.21210605,2.75742428,0.00029477,0.04090873,0.21808712,2.40283997,0.00610348,0.13964932,0.07604398,0.30952369
-2.20610305,2.75757652,0.00030464,0.04000064,0.21299989,2.40205503,0.00580404,0.14133242,0.07683102,0.30889359
-2.20010005,2.77222713,0.00031551,0.03924270,0.20936598,2.41495067,0.00554752,0.14367964,0.07801872,0.30912259
-2.19409705,2.80007585,0.00032723,0.03862509,0.20707935,2.44034769,0.00533483,0.14659752,0.07954306,0.31009780
-2.18809405,2.83957716,0.00033963,0.03813709,0.20601619,2.47682419,0.00516583,0.14998237,0.08133497,0.31169989
-2.18209105,2.88897965,0.00035256,0.03776742,0.20603816,2.52275224,0.00503938,0.15372298,0.08332188,0.31380635
-2.17608804,2.94636857,0.00036589,0.03750446,0.20699559,2.57633771,0.00495345,0.15770347,0.08542953,0.31629482
-2.17008504,3.00971078,0.00037952,0.03733650,0.20873060,2.63566240,0.00490524,0.16180615,0.08758371,0.31904641
-2.16408204,3.07690130,0.00039337,0.03725200,0.21108008,2.69872770,0.00489135,0.16591430,0.08971216,0.32194902
-2.15807904,3.14581048,0.00040741,0.03723981,0.21387867,2.76349897,0.00490788,0.16991487,0.09174633,0.32490051
-2.15207604,3.21433106,0.00042165,0.03728937,0.21696150,2.82794981,0.00495062,0.17370090,0.09362308,0.32781166
-2.14607304,3.28042406,0.00043611,0.03739092,0.22016697,2.89010551,0.00501519,0.17717390,0.09528624,0.33060881
-2.14007004,3.34216270,0.00045089,0.03753572,0.22333936,2.94808475,0.00509722,0.18024572,0.09668788,0.33323615
-2.13406703,3.39777346,0.00046611,0.03771623,0.22633130,3.00013894,0.00519244,0.18284032,0.09778942,0.33565746
-2.12806403,3.44567330,0.00048191,0.03792628,0.22900617,3.04468824,0.00529685,0.18489509,0.09856235,0.33785728
-2.12206103,3.48450233,0.00049847,0.03816122,0.23124034,3.08035369,0.00540681,0.18636182,0.09898871,0.33984143
-2.11605803,3.51315115,0.00051599,0.03841806,0.23292524,3.10598469,0.00551916,0.18720737,0.09906116,0.34163677
-2.11005503,3.53078223,0.00053466,0.03869551,0.23396916,3.12068137,0.00563127,0.18741392,0.09878278,0.34329034
-2.10405203,3.53684493,0.00055468,0.03899410,0.23429886,3.12381122,0.00574110,0.18697887,0.09816658,0.34486760
-2.09804902,3.53108373,0.00057623,0.03931611,0.23386085,3.11501980,0.00584722,0.18591449,0.09723463,0.34645012
-2.09204602,3.51353971,0.00059949,0.03966552,0.23262231,3.09423535,0.00594885,0.18424719,0.09601708,0.34813260
-2.08604302,3.48454535,0.00062457,0.04004788,0.23057165,3.06166716,0.00604579,0.18201659,0.09455093,0.35001936
-2.08004002,3.44471279,0.00065159,0.04047015,0.22771867,3.01779800,0.00613844,0.17927431,0.09287866,0.35222050
-2.07403702,3.39491635,0.00068061,0.04094040,0.22409429,2.96337090,0.00622771,0.17608266,0.09104684,0.35484780
-2.06803402,3.33626971,0.00071165,0.04146753,0.21974989,2.89937076,0.00631497,0.17251318,0.08910475,0.35801063
-2.06203102,3.27009874,0.00074469,0.04206091,0.21475617,2.82700143,0.00640197,0.16864508,0.08710295,0.36181189
-2.05602801,3.19791085,0.00077972,0.04272994,0.20920173,2.74765901,0.00649071,0.16456371,0.08509209,0.36634440
-2.05002501,3.12136189,0.00081665,0.04348367,0.20319124,2.66290219,0.00658341,0.16035901,0.08312177,0.37168768
-2.04402201,3.04222173,0.00085545,0.04433033,0.19684329,2.57442049,0.00668236,0.15612398,0.08123963,0.37790538
-2.03801901,2.96233925,0.00089605,0.04527691,0.19028809,2.48400135,0.00678987,0.15195332,0.07949057,0.38504345
-2.03201601,2.88360802,0.00093845,0.04632875,0.18366494,2.39349672,0.00690812,0.14794212,0.07791627,0.39312911
-2.02601301,2.80793315,0.00098267,0.04748919,0.17711954,2.30479022,0.00703915,0.14418465,0.07655482,0.40217074
-2.02001001,2.73720018,0.00102884,0.04875929,0.17080133,2.21976513,0.00718475,0.14077332,0.07544054,0.41215848
-2.01400700,2.67324629,0.00107715,0.05013758,0.16486074,2.14027418,0.00734641,0.13779770,0.07460398,0.42306574
-2.00800400,2.61783422,0.00112793,0.05161998,0.15944653,2.06811107,0.00752528,0.13534371,0.07407200,0.43485132
-2.00200100,2.57262886,0.00118160,0.05319976,0.15470318,2.00498436,0.00772214,0.13349275,0.07386792,0.44746206
-1.99599800,2.53917641,0.00123876,0.05486761,0.15076837,1.95249348,0.00793740,0.13232102,0.07401170,0.46083586
-1.98999500,2.51888577,0.00130011,0.05661182,0.14777058,1.91210702,0.00817106,0.13189869,0.07452010,0.47490486
-1.98399200,2.51301187,0.00136651,0.05841849,0.14582678,1.88514298,0.00842276,0.13228913,0.07540677,0.48959854
-1.97798899,2.52264030,0.00143892,0.06027193,0.14504027,1.87275095,0.00869174,0.13354804,0.07668224,0.50484658
-1.97198599,2.54867290,0.00151842,0.06215497,0.14549860,1.87589574,0.00897691,0.13572242,0.07835383,0.52058122
-1.96598299,2.59181383,0.00160615,0.06404937,0.14727169,1.89534245,0.00927683,0.13884951,0.08042544,0.53673905
-1.95997999,2.65255590,0.00170329,0.06593624,0.15040991,1.93164269,0.00958974,0.14295551,0.08289715,0.55326196
-1.95397699,2.73116699,0.00181100,0.06779644,0.15494255,1.98512199,0.00991357,0.14805429,0.08576481,0.57009740
-1.94797399,2.82767672,0.00193038,0.06961091,0.16087622,2.05586842,0.01024597,0.15414591,0.08901948,0.58719763
-1.94197099,2.94186380,0.00206240,0.07136097,0.16819364,2.14372283,0.01058431,0.16121524,0.09264691,0.60451831
-1.93596798,3.07324455,0.00220789,0.07302860,0.17685267,2.24827096,0.01092567,0.16923052,0.09662697,0.62201634
-1.92996498,3.22106360,0.00236740,0.07459655,0.18678564,2.36883829,0.01126688,0.17814215,0.10093323,0.63964721
-1.92396198,3.38428781,0.00254123,0.07604851,0.19789920,2.50448806,0.01160450,0.18788166,0.10553261,0.65736202
-1.91795898,3.56160440,0.00272934,0.07736909,0.21007458,2.65402350,0.01193484,0.19836111,0.11038523,0.67510443
-1.91195598,3.75142489,0.00293130,0.07854390,0.22316854,2.81599508,0.01225399,0.20947288,0.11544458,0.69280791
-1.90595298,3.95189561,0.00314631,0.07955947,0.23701492,2.98871348,0.01255784,0.22109009,0.12065789,0.71039339
-1.89994997,4.16091602,0.00337312,0.08040327,0.25142692,3.17026890,0.01284211,0.23306767,0.12596681,0.72776770
-1.89394697,4.37616549,0.00361010,0.08106370,0.26620010,3.35855734,0.01310242,0.24524410,0.13130851,0.74482297
-1.88794397,4.59513884,0.00385518,0.08153010,0.28111618,3.55131369,0.01333438,0.25744397,0.13661694,0.76143716
-1.88194097,4.81519042,0.00410593,0.08179287,0.29594736,3.74615166,0.01353364,0.26948120,0.14182446,0.77747579
-1.87593797,5.03358627,0.00435957,0.08184359,0.31046146,3.94060976,0.01369603,0.28116301,0.14686368,0.79279493
-1.86993497,5.24756290,0.00461305,0.08167528,0.32442730,4.13220233,0.01381767,0.29229439,0.15166941,0.80724529
-1.86393197,5.45439122,0.00486309,0.08128263,0.33762057,4.31847423,0.01389510,0.30268311,0.15618072,0.82067735
-1.85792896,5.65144309,0.00510626,0.08066234,0.34982964,4.49705742,0.01392540,0.31214491,0.16034291,0.83294721
-1.85192596,5.83625833,0.00533909,0.07981349,0.36086141,4.66572717,0.01390634,0.32050881,0.16410935,0.84392284
-1.84592296,6.00660892,0.00555809,0.07873792,0.37054668,4.82245599,0.01383650,0.32762230,0.16744319,0.85349044
-1.83991996,6.16055796,0.00575991,0.07744049,0.37874496,4.96546268,0.01371537,0.33335601,0.17031853,0.86156046
-1.83391696,6.29651017,0.00594135,0.07592944,0.38534852,5.09325450,0.01354343,0.33760791,0.17272139,0.86807290
-1.82791396,6.41325179,0.00609951,0.07421656,0.39028534,5.20466040,0.01332224,0.34030666,0.17465007,0.87300157
-1.82191096,6.50997749,0.00623181,0.07231724,0.39352095,5.29885377,0.01305444,0.34141393,0.17611504,0.87635686
-1.81590795,6.58630302,0.00633605,0.07025047,0.39505897,5.37536344,0.01274372,0.34092566,0.17713835,0.87818698
-1.80990495,6.64226280,0.00641051,0.06803865,0.39494031,5.43407259,0.01239484,0.33887215,0.17775246,0.87857731
-1.80390195,6.67829232,0.00645394,0.06570721,0.39324110,5.47520539,0.01201347,0.33531692,0.17799872,0.87764803
-1.79789895,6.69519635,0.00646561,0.06328417,0.39006934,5.49930216,0.01160613,0.33035441,0.17792536,0.87554980
-1.79189595,6.69410432,0.00644531,0.06079951,0.38556051,5.50718424,0.01117998,0.32410663,0.17758526,0.87245802
-1.78589295,6.67641518,0.00639339,0.05828449,0.37987219,5.49991047,0.01074270,0.31671893,0.17703357,0.86856567
-1.77988994,6.64373449,0.00631070,0.05577080,0.37317814,5.47872732,0.01030225,0.30835501,0.17632516,0.86407513
-1.77388694,6.59780681,0.00619861,0.05328981,0.36566193,5.44501516,0.00986664,0.29919141,0.17551228,0.85918959
-1.76788394,6.54044657,0.00605897,0.05087164,0.35751042,5.40023330,0.00944377,0.28941182,0.17464230,0.85410423
-1.76188094,6.47347089,0.00589402,0.04854444,0.34890750,5.34586635,0.00904116,0.27920132,0.17375582,0.84899785
-1.75587794,6.39863703,0.00570642,0.04633359,0.34002824,5.28337406,0.00866576,0.26874086,0.17288510,0.84402530
-1.74987494,6.31758741,0.00549913,0.04426110,0.33103368,5.21414684,0.00832380,0.25820223,0.17205300,0.83931110
-1.74387194,6.23180392,0.00527537,0.04234506,0.32206660,5.13946847,0.00802056,0.24774354,0.17127241,0.83494465
-1.73786893,6.14257322,0.00503855,0.04059925,0.31324817,5.06048700,0.00776030,0.23750564,0.17054615,0.83097717
-1.73186593,6.05096359,0.00479219,0.03903294,0.30467584,4.97819447,0.00754612,0.22760928,0.16986744,0.82742051
-1.72586293,5.95781346,0.00453984,0.03765079,0.29642228,4.89341545,0.00737992,0.21815326,0.16922075,0.82424794
-1.71985993,5.86373108,0.00428503,0.03645293,0.28853542,4.80680381,0.00726238,0.20921353,0.16858312,0.82139673
-1.71385693,5.76910405,0.00403116,0.03543513,0.28103958,4.71884711,0.00719294,0.20084312,0.16792570,0.81877231
-1.70785393,5.67411740,0.00378147,0.03458917,0.27393738,4.62987720,0.00716987,0.19307293,0.16721561,0.81625383
-1.70185093,5.57877824,0.00353894,0.03390326,0.26721248,4.54008589,0.00719032,0.18591326,0.16641784,0.81370069
-1.69584792,5.48294505,0.00330625,0.03336253,0.26083278,4.44954406,0.00725047,0.17935589,0.16549714,0.81095971
-1.68984492,5.38635979,0.00308573,0.03294959,0.25475403,4.35822314,0.00734559,0.17337655,0.16441990,0.80787245
-1.68384192,5.28868084,0.00287932,0.03264517,0.24892353,4.26601735,0.00747025,0.16793779,0.16315575,0.80428240
-1.67783892,5.18951535,0.00268853,0.03242870,0.24328387,4.17276593,0.00761842,0.16299191,0.16167898,0.80004159
-1.67183592,5.08844969,0.00251445,0.03227889,0.23777640,4.07827442,0.00778368,0.15848392,0.15996960,0.79501640
-1.66583292,4.98507705,0.00235769,0.03217437,0.23234447,3.98233440,0.00795937,0.15435441,0.15801405,0.78909223
-1.65982991,4.87902172,0.00221845,0.03209418,0.22693619,3.88474140,0.00813876,0.15054226,0.15580561,0.78217704
-1.65382691,4.76995970,0.00209652,0.03201829,0.22150676,3.78531086,0.00831523,0.14698699,0.15334442,0.77420362
-1.64782391,4.65763584,0.00199126,0.03192805,0.21602024,3.68389216,0.00848239,0.14363089,0.15063716,0.76513061
-1.64182091,4.54187766,0.00190171,0.03180652,0.21045091,3.58038094,0.00863425,0.14042076,0.14769659,0.75494250
