energy_ev,total_up,Au_p_up,Au_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.23861931,6.91428033,0.85514739,4.56680806,1.38707977,0.59618014,0.03386089,0.25438410,0.08909909,1.26298530
-3.23261631,6.82824931,0.84541200,4.53318753,1.33145791,0.58104734,0.03369970,0.25193781,0.08667304,1.23181073
-3.22661331,6.74163699,0.83514685,4.49870309,1.27547376,0.56713175,0.03349024,0.24936523,0.08411102,1.20073931
-3.22061031,6.65443687,0.82437104,4.46285881,1.21969842,0.55450028,0.03324113,0.24669210,0.08143519,1.17007960
-3.21460730,6.56666964,0.81311415,4.42516979,1.16468326,0.54321023,0.03296380,0.24394943,0.07867246,1.14013799
-3.20860430,6.47839915,0.80141814,4.38518598,1.11095008,0.53330940,0.03267229,0.24117319,0.07585402,1.11121337
-3.20260130,6.38974401,0.78933842,4.34251370,1.05898207,0.52483549,0.03238294,0.23840364,0.07301455,1.08359120
-3.19659830,6.30088448,0.77694377,4.29683410,1.00921562,0.51781504,0.03211390,0.23568437,0.07019136,1.05753735
-3.19059530,6.21206449,0.76431536,4.24791794,0.96203340,0.51226190,0.03188461,0.23306106,0.06742342,1.03329183
-3.18459230,6.12358909,0.75154489,4.19563629,0.91775875,0.50817537,0.03171514,0.23058006,0.06475028,1.01106284
-3.17858929,6.03581778,0.73873202,4.13996692,0.87665169,0.50553822,0.03162552,0.22828682,0.06221097,0.99102132
-3.17258629,5.94915437,0.72598124,4.08099636,0.83890663,0.50431481,0.03163498,0.22622439,0.05984291,0.97329650
-3.16658329,5.86403434,0.71339852,4.01891776,0.80465189,0.50444952,0.03176127,0.22443184,0.05768092,0.95797254
-3.16058029,5.78091055,0.70108789,3.95402491,0.77395093,0.50586566,0.03201993,0.22294300,0.05575630,0.94508667
-3.15457729,5.70023835,0.68914825,3.88670287,0.74680547,0.50846518,0.03242371,0.22178531,0.05409602,0.93462887
-3.14857429,5.62246112,0.67767054,3.81741578,0.72316024,0.51212919,0.03298196,0.22097893,0.05272210,0.92654327
-3.14257129,5.54799704,0.66673551,3.74669258,0.70290916,0.51671942,0.03370026,0.22053625,0.05165116,0.92073130
-3.13656828,5.47722796,0.65641219,3.67511143,0.68590297,0.52208078,0.03458012,0.22046164,0.05089414,0.91705640
-3.13056528,5.41049105,0.64675701,3.60328354,0.67195779,0.52804477,0.03561877,0.22075155,0.05045621,0.91535029
-3.12456228,5.34807365,0.63781377,3.53183733,0.66086446,0.53443386,0.03680923,0.22139491,0.05033684,0.91542036
-3.11855928,5.29021154,0.62961418,3.46140350,0.65239831,0.54106647,0.03814038,0.22237376,0.05053008,0.91705801
-3.11255628,5.23709095,0.62217902,3.39260189,0.64632893,0.54776257,0.03959736,0.22366414,0.05102492,0.92004752
-3.10655328,5.18885385,0.61551968,3.32603053,0.64242974,0.55434944,0.04116189,0.22523705,0.05180585,0.92417502
-3.10055028,5.14560655,0.60963998,3.26225741,0.64048683,0.56066743,0.04281294,0.22705962,0.05285346,0.92923716
-3.09454727,5.10743084,0.60453805,3.20181515,0.64030693,0.56657537,0.04452734,0.22909619,0.05414514,0.93504916
-3.08854427,5.07439731,0.60020806,3.14519872,0.64172409,0.57195547,0.04628051,0.23130945,0.05565586,0.94145171
-3.08254127,5.04657987,0.59664176,3.09286605,0.64460495,0.57671732,0.04804731,0.23366153,0.05735893,0.94831660
-3.07653827,5.02407079,0.59382959,3.04524126,0.64885234,0.58080086,0.04980279,0.23611494,0.05922682,0.95555074
-3.07053527,5.00699529,0.59176135,3.00272004,0.65440716,0.58417820,0.05152303,0.23863342,0.06123188,0.96309835
-3.06453227,4.99552484,0.59042635,2.96567663,0.66124853,0.58685413,0.05318584,0.24118266,0.06334709,0.97094148
-3.05852926,4.98988816,0.58981310,2.93447149,0.66939217,0.58886535,0.05477150,0.24373087,0.06554673,0.97909856
-3.05252626,4.99037926,0.58990857,2.90945910,0.67888716,0.59027839,0.05626328,0.24624920,0.06780698,0.98762137
-3.04652326,4.99736151,0.59069704,2.89099484,0.68981130,0.59118646,0.05764790,0.24871208,0.07010635,0.99659042
-3.04052026,5.01126741,0.59215884,2.87944023,0.70226510,0.59170519,0.05891580,0.25109734,0.07242613,1.00610907
-3.03451726,5.03259331,0.59426888,2.87516573,0.71636487,0.59196766,0.06006133,0.25338632,0.07475061,1.01629656
-3.02851426,5.06188899,0.59699539,2.87855037,0.73223500,0.59211876,0.06108265,0.25556388,0.07706723,1.02728043
-3.02251126,5.09974183,0.60029873,2.88997792,0.74999982,0.59230927,0.06198158,0.25761820,0.07936653,1.03918845
-3.01650825,5.14675591,0.60413062,2.90982901,0.76977529,0.59268988,0.06276326,0.25954067,0.08164204,1.05214051
-3.01050525,5.20352635,0.60843376,2.93846936,0.79166079,0.59340530,0.06343564,0.26132564,0.08388997,1.06624085
-3.00450225,5.27060955,0.61314198,2.97623414,0.81573134,0.59458881,0.06400888,0.26297005,0.08610883,1.08157063
-2.99849925,5.34849031,0.61818086,3.02340907,0.84203037,0.59635740,0.06449470,0.26447314,0.08829885,1.09818151
-2.99249625,5.43754703,0.62346895,3.08020866,0.87056344,0.59880763,0.06490564,0.26583601,0.09046145,1.11609008
-2.98649325,5.53801628,0.62891942,3.14675280,0.90129291,0.60201236,0.06525430,0.26706129,0.09259848,1.13527358
-2.98049025,5.64995849,0.63444218,3.22304265,0.93413389,0.60601850,0.06555263,0.26815264,0.09471162,1.15566698
-2.97448724,5.77322628,0.63994626,3.30893714,0.96895147,0.61084565,0.06581130,0.26911446,0.09680160,1.17716152
-2.96848424,5.90743727,0.64534245,3.40413135,1.00555944,0.61648586,0.06603910,0.26995153,0.09886766,1.19960477
-2.96248124,6.05195298,0.65054605,3.50813837,1.04372042,0.62290429,0.06624256,0.27066878,0.10090698,1.22280228
-2.95647824,6.20586537,0.65547953,3.62027559,1.08314757,0.63004076,0.06642561,0.27127118,0.10291427,1.24652077
-2.95047524,6.36799240,0.66007514,3.73965701,1.12350784,0.63781212,0.06658950,0.27176375,0.10488158,1.27049279
-2.94447224,6.53688341,0.66427724,3.86519220,1.16442651,0.64611530,0.06673283,0.27215177,0.10679828,1.29442279
-2.93846923,6.71083504,0.66804426,3.99559277,1.20549332,0.65483088,0.06685178,0.27244109,0.10865124,1.31799429
-2.93246623,6.88791776,0.67135040,4.12938673,1.24626960,0.66382706,0.06694045,0.27263868,0.11042521,1.34087823
-2.92646323,7.06601258,0.67418681,4.26494063,1.28629664,0.67296383,0.06699134,0.27275335,0.11210352,1.36274190
-2.92046023,7.24285699,0.67656229,4.40048923,1.32510480,0.68209725,0.06699601,0.27279652,0.11366883,1.38325847
-2.91445723,7.41609886,0.67850362,4.53417175,1.36222325,0.69108363,0.06694563,0.27278317,0.11510409,1.40211661
-2.90845423,7.58335639,0.68005533,4.66407384,1.39719017,0.69978348,0.06683175,0.27273274,0.11639364,1.41902992
-2.90245123,7.74228184,0.68127908,4.78827357,1.42956291,0.70806516,0.06664692,0.27267014,0.11752428,1.43374591
-2.89644822,7.89062678,0.68225255,4.90488994,1.45892801,0.71580804,0.06638530,0.27262645,0.11848634,1.44605403
-2.89044522,8.02630602,0.68306795,5.01213207,1.48491079,0.72290522,0.06604321,0.27263964,0.11927471,1.45579258
-2.88444222,8.14745787,0.68383012,5.10834709,1.50718412,0.72926557,0.06561950,0.27275488,0.11988962,1.46285413
-2.87843922,8.25249794,0.68465424,5.19206488,1.52547624,0.73481528,0.06511585,0.27302460,0.12033728,1.46718928
-2.87243622,8.34016453,0.68566317,5.26203795,1.53957729,0.73949874,0.06453684,0.27350808,0.12063017,1.46880847
-2.86643322,8.40955345,0.68698447,5.31727479,1.54934447,0.74327880,0.06388993,0.27427071,0.12078713,1.46778187
-2.86043022,8.46014086,0.68874705,5.35706539,1.55470554,0.74613655,0.06318525,0.27538262,0.12083297,1.46423724
-2.85442721,8.49179325,0.69107755,5.38099805,1.55566066,0.74807051,0.06243523,0.27691702,0.12079789,1.45835574
-2.84842421,8.50476394,0.69409640,5.38896670,1.55228228,0.74909535,0.06165418,0.27894792,0.12071644,1.45036594
-2.84242121,8.49967643,0.69791374,5.38116872,1.54471333,0.74924026,0.06085770,0.28154759,0.12062631,1.44053604
-2.83641821,8.47749505,0.70262511,5.35809315,1.53316347,0.74854692,0.06006205,0.28478358,0.12056676,1.42916471
-2.83041521,8.43948432,0.70830711,5.32050018,1.51790354,0.74706720,0.05928350,0.28871558,0.12057697,1.41657075
-2.82441221,8.38715847,0.71501318,5.26939243,1.49925842,0.74486072,0.05853769,0.29339216,0.12069422,1.40308192
-2.81840920,8.32222328,0.72276951,5.20597953,1.47759829,0.74199215,0.05783897,0.29884750,0.12095209,1.38902343
-2.81240620,8.24651247,0.73157140,5.13163725,1.45332865,0.73852859,0.05719990,0.30509839,0.12137870,1.37470644
-2.80640320,8.16192128,0.74138013,5.04786275,1.42687934,0.73453685,0.05663069,0.31214145,0.12199513,1.36041693
-2.80040020,8.07033969,0.75212063,4.95622786,1.39869285,0.73008084,0.05613890,0.31995093,0.12281408,1.34640554
-2.79439720,7.97358816,0.76368009,4.85833186,1.36921231,0.72521919,0.05572910,0.32847710,0.12383884,1.33287865
-2.78839420,7.87335805,0.77590767,4.75575567,1.33886961,0.72000305,0.05540282,0.33764540,0.12506265,1.31999115
-2.78239120,7.77115940,0.78861557,4.65001897,1.30807395,0.71447428,0.05515843,0.34735647,0.12646847,1.30784113
-2.77638819,7.66827772,0.80158139,4.54254167,1.27720137,0.70866404,0.05499132,0.35748710,0.12802919,1.29646694
-2.77038519,7.56574157,0.81455202,4.43461100,1.24658558,0.70259187,0.05489404,0.36789211,0.12970834,1.28584658
-2.76438219,7.46430200,0.82724891,4.32735512,1.21651050,0.69626531,0.05485664,0.37840722,0.13146115,1.27589966
-2.75837919,7.36442454,0.83937475,4.22172403,1.18720480,0.68968019,0.05486704,0.38885280,0.13323608,1.26649180
-2.75237619,7.26629371,0.85062127,4.11847799,1.15883870,0.68282146,0.05491148,0.39903842,0.13497664,1.25744145
-2.74637319,7.16982968,0.86067809,4.01818363,1.13152316,0.67566461,0.05497497,0.40876805,0.13662352,1.24852885
-2.74037019,7.07471612,0.86924220,3.92121747,1.10531152,0.66817779,0.05504186,0.41784573,0.13811679,1.23950665
-2.73436718,6.98043770,0.87602774,3.82777621,1.08020348,0.66032424,0.05509631,0.42608154,0.13939829,1.23011207
-2.72836418,6.88632546,0.88077579,3.73789313,1.05615130,0.65206529,0.05512282,0.43329758,0.14041386,1.22007973
-2.72236118,6.79160774,0.88326360,3.65145952,1.03306793,0.64336352,0.05510672,0.43933380,0.14111550,1.20915487
-2.71635818,6.69546446,0.88331307,3.56824990,1.01083658,0.63418609,0.05503460,0.44405338,0.14146329,1.19710628
-2.71035518,6.59708200,0.88079789,3.48794998,0.98932150,0.62450802,0.05489467,0.44734748,0.14142690,1.18373825
-2.70435218,6.49570646,0.87564920,3.41018575,0.96837925,0.61431526,0.05467709,0.44913912,0.14098679,1.16890127
-2.69834917,6.39069279,0.86785943,3.33455271,0.94787001,0.60360748,0.05437424,0.44938610,0.14013488,1.15250071
-2.69234617,6.28154780,0.85748419,3.26064379,0.92766847,0.59240026,0.05398084,0.44808282,0.13887483,1.13450330
-2.68634317,6.16796533,0.84464208,3.18807506,0.90767362,0.58072673,0.05349403,0.44526084,0.13722169,1.11494104
-2.68034017,6.04985230,0.82951256,3.11650822,0.88781723,0.56863853,0.05291341,0.44098836,0.13520127,1.09391244
-2.67433717,5.92734478,0.81233181,3.04566913,0.86807040,0.55620600,0.05224089,0.43536841,0.13284889,1.07158102
-2.66833417,5.80081385,0.79338699,2.97536208,0.84844802,0.54351762,0.05148061,0.42853608,0.13020798,1.04817121
-2.66233117,5.67086127,0.77300903,2.90547926,0.82901100,0.53067874,0.05063866,0.42065477,0.12732819,1.02396188
-2.65632816,5.53830579,0.75156430,2.83600566,0.80986603,0.51780961,0.04972285,0.41191160,0.12426351,0.99927782
-2.65032516,5.40416085,0.72944555,2.76701945,0.79116311,0.50504291,0.04874237,0.40251232,0.12107019,0.97447963
-2.64432216,5.26960520,0.70706248,2.69868807,0.77309085,0.49252070,0.04770747,0.39267580,0.11780471,0.94995238
-2.63831916,5.13594791,0.68483224,2.63126078,0.75586979,0.48039117,0.04662913,0.38262831,0.11452184,0.92609370
-2.63231616,5.00458946,0.66317030,2.56505806,0.73974413,0.46880511,0.04551866,0.37259789,0.11127296,0.90330166
-2.62631316,4.87698053,0.64248184,2.50045852,0.72497216,0.45791234,0.04438742,0.36280890,0.10810455,0.88196302
-2.62031016,4.75458041,0.62315400,2.43788415,0.71181587,0.44785823,0.04324649,0.35347695,0.10505705,0.86244224
-2.61430715,4.63881625,0.60554909,2.37778447,0.70053014,0.43878036,0.04210642,0.34480436,0.10216411,0.84507157
-2.60830415,4.53104474,0.58999889,2.32062031,0.69135202,0.43080548,0.04097700,0.33697625,0.09945205,0.83014263
-2.60230115,4.43251726,0.57680007,2.26684765,0.68449044,0.42404680,0.03986710,0.33015728,0.09693987,0.81789958
-2.59629815,4.34434939,0.56621069,2.21690232,0.68011689,0.41860166,0.03878456,0.32448915,0.09463940,0.80853404
-2.59029515,4.26749539,0.55844779,2.17118566,0.67835731,0.41454969,0.03773614,0.32008880,0.09255585,0.80218183
-2.58429215,4.20272807,0.55368590,2.13005180,0.67928556,0.41195131,0.03672747,0.31704734,0.09068854,0.79892146
-2.57828914,4.15062419,0.55205635,2.09379658,0.68291872,0.41084678,0.03576318,0.31542963,0.08903179,0.79877430
-2.57228614,4.11155545,0.55364737,2.06264845,0.68921439,0.41125565,0.03484690,0.31527443,0.08757590,0.80170628
-2.56628314,4.08568478,0.55850477,2.03676145,0.69807007,0.41317661,0.03398145,0.31659511,0.08630824,0.80763105
-2.56028014,4.07296783,0.56663303,2.01621031,0.70932471,0.41658782,0.03316895,0.31938084,0.08521424,0.81641428
-2.55427714,4.07315923,0.57799691,2.00098776,0.72276228,0.42144762,0.03241101,0.32359812,0.08427831,0.82787899
-2.54827414,4.08582325,0.59252332,1.99100398,0.73811737,0.42769565,0.03170892,0.32919268,0.08348473,0.84181170
-2.54227114,4.11034846,0.61010354,1.98608820,0.75508252,0.43525435,0.03106380,0.33609155,0.08281832,0.85796925
-2.53626813,4.14596601,0.63059571,1.98599236,0.77331711,0.44403088,0.03047680,0.34420543,0.08226499,0.87608610
-2.53026513,4.19177093,0.65382757,1.99039666,0.79245739,0.45391938,0.02994927,0.35343116,0.08181217,0.89588183
-2.52426213,4.24674614,0.67959947,1.99891703,0.81212754,0.46480361,0.02948290,0.36365428,0.08144900,0.91706886
-2.51825913,4.30978847,0.70768773,2.01111410,0.83195098,0.47655987,0.02907982,0.37475168,0.08116650,0.93936012
-2.51225613,4.37973622,0.73784817,2.02650359,0.85156196,0.48906027,0.02874270,0.38659429,0.08095750,0.96247647
-2.50625313,4.45539753,0.76981995,2.04456787,0.87061667,0.50217613,0.02847484,0.39904967,0.08081662,0.98615377
-2.50025013,4.53557887,0.80332964,2.06476817,0.88880365,0.51578152,0.02828010,0.41198468,0.08074003,1.01014942
-2.49424712,4.61911290,0.83809540,2.08655739,0.90585306,0.52975686,0.02816299,0.42526786,0.08072530,1.03424807
-2.48824412,4.70488472,0.87383131,2.10939274,0.92154440,0.54399231,0.02812851,0.43877177,0.08077113,1.05826653
-2.48224112,4.79185594,0.91025162,2.13274816,0.93571258,0.55839101,0.02818208,0.45237506,0.08087712,1.08205751
-2.47623812,4.87908545,0.94707494,2.15612574,0.94825186,0.57287191,0.02832941,0.46596426,0.08104353,1.10551221
-2.47023512,4.96574628,0.98402817,2.17906608,0.95911778,0.58737205,0.02857630,0.47943522,0.08127106,1.12856144
-2.46423212,5.05113800,1.02085012,2.20115694,0.96832685,0.60184822,0.02892841,0.49269423,0.08156057,1.15117550
-2.45822911,5.13469392,1.05729460,2.22204000,0.97595415,0.61627792,0.02939103,0.50565866,0.08191293,1.17336252
-2.45222611,5.21598308,1.09313308,2.24141547,0.98212887,0.63065946,0.02996882,0.51825722,0.08232878,1.19516545
-2.44622311,5.29470677,1.12815665,2.25904443,0.98702819,0.64501124,0.03066551,0.53042978,0.08280831,1.21665780
-2.44022011,5.37068999,1.16217744,2.27474875,0.99086962,0.65937023,0.03148364,0.54212679,0.08335109,1.23793835
-2.43421711,5.44386819,1.19502932,2.28840883,0.99390228,0.67378966,0.03242427,0.55330837,0.08395587,1.25912492
-2.42821411,5.51427003,1.22656811,2.29995917,0.99639744,0.68833607,0.03348677,0.56394302,0.08462037,1.28034770
-2.42221111,5.58199715,1.25667111,2.30938217,0.99863881,0.70308576,0.03466857,0.57400627,0.08534112,1.30174233
-2.41620810,5.64720199,1.28523638,2.31670050,1.00091300,0.71812096,0.03596503,0.58347906,0.08611333,1.32344300
-2.41020510,5.71006489,1.31218145,2.32196842,1.00350044,0.73352572,0.03736933,0.59234619,0.08693072,1.34557611
-2.40420210,5.77077155,1.33744206,2.32526266,1.00666720,0.74938186,0.03887241,0.60059490,0.08778548,1.36825454
-2.39819910,5.82949220,1.36097058,2.32667322,1.01065796,0.76576502,0.04046307,0.60821350,0.08866824,1.39157287
-2.39219610,5.88636331,1.38273456,2.32629466,1.01569022,0.78274112,0.04212802,0.61519041,0.08956809,1.41560372
-2.38619310,5.94147281,1.40271534,2.32421835,1.02194994,0.80036316,0.04385212,0.62151348,0.09047271,1.44039518
-2.38019010,5.99484927,1.42090683,2.32052599,1.02958858,0.81866868,0.04561864,0.62716962,0.09136848,1.46596944
-2.37418709,6.04645546,1.43731445,2.31528471,1.03872134,0.83767770,0.04740958,0.63214492,0.09224080,1.49232235
-2.36818409,6.09618623,1.45195430,2.30854398,1.04942661,0.85739128,0.04920605,0.63642505,0.09307430,1.51942390
-2.36218109,6.14387045,1.46485254,2.30033437,1.06174616,0.87779066,0.05098874,0.63999602,0.09385320,1.54721927
-2.35617809,6.18927648,1.47604488,2.29066812,1.07568603,0.89883681,0.05273831,0.64284516,0.09456167,1.57563012
-2.35017509,6.23212060,1.48557610,2.27954134,1.09121766,0.92047040,0.05443584,0.64496234,0.09518420,1.60455606
-2.34417209,6.27207733,1.49349968,2.26693772,1.10827916,0.94261204,0.05606331,0.64634116,0.09570597,1.63387585
-2.33816908,6.30879098,1.49987730,2.25283329,1.12677631,0.96516269,0.05760392,0.64698023,0.09611315,1.66344822
-2.33216608,6.34188751,1.50477816,2.23720192,1.14658341,0.98800421,0.05904247,0.64688422,0.09639321,1.69311221
-2.32616308,6.37098584,1.50827828,2.22002118,1.16754367,1.01099992,0.06036565,0.64606477,0.09653516,1.72268699
-2.32016008,6.39570820,1.51045946,2.20127825,1.18946935,1.03399520,0.06156219,0.64454111,0.09652971,1.75197129
-2.31415708,6.41568898,1.51140814,2.18097530,1.21214173,1.05681819,0.06262300,0.64234040,0.09636934,1.78074254
-2.30815408,6.43058199,1.51121412,2.15913435,1.23531108,1.07928059,0.06354125,0.63949769,0.09604839,1.80875613
-2.30215108,6.44006613,1.50996911,2.13580106,1.25869698,1.10117865,0.06431226,0.63605556,0.09556298,1.83574492
-2.29614807,6.44384978,1.50776542,2.11104755,1.28198926,1.12229456,0.06493346,0.63206357,0.09491098,1.86141960
-2.29014507,6.44167427,1.50469461,2.08497398,1.30484992,1.14239830,0.06540418,0.62757734,0.09409183,1.88547010
-2.28414207,6.43331699,1.50084642,2.05770904,1.32691632,1.16125008,0.06572551,0.62265754,0.09310652,1.90756840
-2.27813907,6.41859458,1.49630795,2.02940929,1.34780576,1.17860349,0.06590007,0.61736885,0.09195737,1.92737298
-2.27213607,6.39736673,1.49116313,2.00025753,1.36712184,1.19420946,0.06593178,0.61177876,0.09064797,1.94453507
-2.26613307,6.36954102,1.48549266,1.97046038,1.38446237,1.20782098,0.06582567,0.60595655,0.08918305,1.95870659
-2.26013007,6.33507883,1.47937428,1.94024515,1.39942882,1.21919862,0.06558772,0.59997236,0.08756849,1.96954972
-2.25412706,6.29400233,1.47288333,1.90985621,1.41163711,1.22811659,0.06522469,0.59389633,0.08581125,1.97674767
-2.24812406,6.24640242,1.46609364,1.87955098,1.42072924,1.23436941,0.06474406,0.58779798,0.08391943,1.98001635
-2.24212106,6.19244681,1.45907848,1.84959572,1.42638534,1.23777866,0.06415398,0.58174567,0.08190230,1.97911613
-2.23611806,6.13238787,1.45191150,1.82026096,1.42833558,1.23819971,0.06346322,0.57580623,0.07977043,1.97386333
-2.23011506,6.06656913,1.44466746,1.79181693,1.42637119,1.23552813,0.06268126,0.57004456,0.07753572,1.96414056
-2.22411206,5.99542957,1.43742265,1.76452865,1.42035410,1.22970522,0.06181824,0.56452327,0.07521151,1.94990529
-2.21810905,5.91950485,1.43025465,1.73865086,1.41022449,1.22072260,0.06088507,0.55930218,0.07281265,1.93119607
-2.21210605,5.83942454,1.42324151,1.71442274,1.39600583,1.20862538,0.05989344,0.55443778,0.07035547,1.90813597
-2.20610305,5.75590483,1.41646019,1.69206222,1.37780690,1.19351370,0.05885576,0.54998231,0.06785779,1.88093276
-2.20010005,5.66973616,1.40998413,1.67176015,1.35582072,1.17554254,0.05778519,0.54598274,0.06533879,1.84987578
-2.19409705,5.58176600,1.40388016,1.65367421,1.33032021,1.15491955,0.05669544,0.54247942,0.06281880,1.81532949
-2.18809405,5.49287686,1.39820468,1.63792268,1.30165072,1.13190109,0.05560065,0.53950455,0.06031912,1.77772388
-2.18209105,5.40396034,1.39299951,1.62457839,1.27021981,1.10678639,0.05451508,0.53708044,0.05786161,1.73754231
-2.17608804,5.31588830,1.38828740,1.61366295,1.23648462,1.07991019,0.05345285,0.53521778,0.05546835,1.69530706
-2.17008504,5.22948245,1.38406775,1.60514170,1.20093760,1.05163400,0.05242752,0.53391387,0.05316121,1.65156364
-2.16408204,5.14548396,1.38031263,1.59891963,1.16409108,1.02233649,0.05145170,0.53315109,0.05096131,1.60686432
-2.15807904,5.06452490,1.37696372,1.59483877,1.12646165,0.99240323,0.05053659,0.53289574,0.04888863,1.56175188
-2.15207604,4.98710314,1.37393024,1.59267729,1.08855492,0.96221640,0.04969158,0.53309732,0.04696144,1.51674427
-2.14607304,4.91356240,1.37108832,1.59215082,1.05085150,0.93214479,0.04892382,0.53368851,0.04519590,1.47232100
-2.14007004,4.84407895,1.36828204,1.59291606,1.01379472,0.90253456,0.04823789,0.53458578,0.04360566,1.42891174
-2.13406703,4.77865593,1.36532625,1.59457702,0.97778070,0.87370121,0.04763557,0.53569100,0.04220149,1.38688769
-2.12806403,4.71712613,1.36201119,1.59669380,0.94315102,0.84592293,0.04711560,0.53689367,0.04099105,1.34655601
-2.12206103,4.65916330,1.35810898,1.59879393,0.91018828,0.81943579,0.04667375,0.53807418,0.03997871,1.30815738
-2.11605803,4.60430186,1.35338168,1.60038592,0.87911451,0.79443064,0.04630282,0.53910758,0.03916550,1.27186668
-2.11005503,4.55196405,1.34759063,1.60097462,0.85009231,0.77105209,0.04599295,0.53986814,0.03854910,1.23779649
-2.10405203,4.50149346,1.34050682,1.60007791,0.82322842,0.74939922,0.04573192,0.54023416,0.03812402,1.20600306
-2.09804902,4.45219306,1.33192172,1.59724400,0.79857936,0.72952816,0.04550566,0.54009304,0.03788176,1.17649428
-2.09204602,4.40336609,1.32165800,1.59206865,0.77615849,0.71145602,0.04529881,0.53934629,0.03781113,1.14923896
-2.08604302,4.35435736,1.30957983,1.58421147,0.75594416,0.69516615,0.04509539,0.53791416,0.03789859,1.12417688
-2.08004002,4.30459314,1.29560193,1.57341063,0.73788818,0.68061422,0.04487950,0.53573980,0.03812870,1.10122895
-2.07403702,4.25361722,1.27969719,1.55949513,0.72192413,0.66773479,0.04463599,0.53279254,0.03848451,1.08030689
-2.06803402,4.20112165,1.26190224,1.54239418,0.70797505,0.65644807,0.04435122,0.52907030,0.03894807,1.06132187
-2.06203102,4.14697038,1.24232080,1.52214310,0.69596010,0.64666640,0.04401364,0.52460083,0.03950092,1.04419181
-2.05602801,4.09121468,1.22112447,1.49888537,0.68579979,0.63830025,0.04361438,0.51944184,0.04012453,1.02884689
-2.05002501,4.03410002,1.19855114,1.47287094,0.67741977,0.63126343,0.04314773,0.51367997,0.04080081,1.01523324
-2.04402201,3.97606378,1.17490082,1.44445055,0.67075297,0.62547731,0.04261142,0.50742857,0.04151252,1.00331470
-2.03801901,3.91772457,1.15052928,1.41406663,0.66574023,0.62087398,0.04200688,0.50082462,0.04224370,0.99307275
-2.03201601,3.85986368,1.12583968,1.38224092,0.66232951,0.61739823,0.04133929,0.49402467,0.04298000,0.98450486
-2.02601301,3.80339981,1.10127265,1.34955954,0.66047406,0.61500844,0.04061746,0.48720032,0.04370905,0.97762148
-2.02001001,3.74935859,1.07729515,1.31665611,0.66012967,0.61367640,0.03985364,0.48053312,0.04442068,0.97244200
-2.01400700,3.69883832,1.05438865,1.28419361,0.66125152,0.61338624,0.03906319,0.47420941,0.04510714,0.96899017
-2.00800400,3.65297365,1.03303704,1.25284571,0.66379075,0.61413259,0.03826411,0.46841514,0.04576324,0.96728913
-2.00200100,3.61289858,1.01371465,1.22327829,0.66769133,0.61591812,0.03747648,0.46333094,0.04638639,0.96735660
-1.99599800,3.57971036,0.99687484,1.19613170,0.67288721,0.61875073,0.03672188,0.45912752,0.04697660,0.96920039
-1.98999500,3.55443534,0.98293928,1.17200433,0.67930022,0.62264045,0.03602271,0.45596163,0.04753635,0.97281440
-1.98399200,3.53799766,0.97228834,1.15143794,0.68683860,0.62759624,0.03540145,0.45397257,0.04807044,0.97817546
-1.97798899,3.53119152,0.96525249,1.13490489,0.69539644,0.63362281,0.03488001,0.45327924,0.04858565,0.98524084
-1.97198599,3.53465716,0.96210496,1.12279759,0.70485380,0.64071758,0.03447897,0.45397788,0.04909045,0.99394651
-1.96598299,3.54886101,0.96305557,1.11542008,0.71507760,0.64886773,0.03421695,0.45614021,0.04959447,1.00420616
-1.95997999,3.57407955,0.96824567,1.11298181,0.72592304,0.65804757,0.03410992,0.45981218,0.05010807,1.01591078
-1.95397699,3.61038704,0.97774423,1.11559344,0.73723534,0.66821608,0.03417066,0.46501306,0.05064170,1.02892866
-1.94797399,3.65764683,0.99154493,1.12326458,0.74885181,0.67931482,0.03440823,0.47173484,0.05120537,1.04310576
-1.94197099,3.71550592,1.00956426,1.13590323,0.76060383,0.69126604,0.03482756,0.47994199,0.05180796,1.05826635
-1.93596798,3.78339309,1.03164067,1.15331699,0.77231885,0.70397131,0.03542912,0.48957141,0.05245672,1.07421368
-1.92996498,3.86052028,1.05753477,1.17521570,0.78382212,0.71731047,0.03620870,0.50053269,0.05315663,1.09073092
-1.92396198,3.94588767,1.08693072,1.20121569,0.79493824,0.73114121,0.03715735,0.51270860,0.05391002,1.10758218
-1.91795898,4.03829281,1.11943889,1.23084554,0.80549244,0.74529918,0.03826142,0.52595593,0.05471614,1.12451384
-1.91195598,4.13634415,1.15460003,1.26355341,0.81531175,0.75959899,0.03950275,0.54010681,0.05557099,1.14125626
-1.90595298,4.23847950,1.19189097,1.29871604,0.82422612,0.77383591,0.04085901,0.55497040,0.05646720,1.15752607
-1.89994997,4.34298987,1.23073222,1.33564944,0.83206964,0.78778871,0.04230420,0.57033531,0.05739413,1.17302915
-1.89394697,4.44804892,1.27049725,1.37362136,0.83868196,0.80122336,0.04380930,0.58597262,0.05833815,1.18746456
-1.88794397,4.55174822,1.31052378,1.41186547,0.84391015,0.81389789,0.04534299,0.60163957,0.05928309,1.20052947
-1.88194097,4.65213785,1.35012675,1.44959714,0.84761103,0.82556824,0.04687257,0.61708408,0.06021078,1.21192511
-1.87593797,4.74727201,1.38861294,1.48603069,0.84965403,0.83599497,0.04836491,0.63204988,0.06110184,1.22136390
