energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
0.09304652,1.36967908,0.00820081,0.26595412,0.22974429,0.70472132,0.01121211,0.21793052,0.44548719,0.00064372
0.09904952,1.34048192,0.00789953,0.26345086,0.23124424,0.70164662,0.01071092,0.21750574,0.40702891,0.00060531
0.10505253,1.31899354,0.00765209,0.26161236,0.23464022,0.70321281,0.01032630,0.21777386,0.37109268,0.00057219
0.11105553,1.30551574,0.00745858,0.26059029,0.24001003,0.70942102,0.01004394,0.21880967,0.33792098,0.00054471
0.11705853,1.30028577,0.00731753,0.26053878,0.24741765,0.72024143,0.00985031,0.22068717,0.30770075,0.00052316
0.12306153,1.30346970,0.00722608,0.26160851,0.25691115,0.73560970,0.00973284,0.22347778,0.28056598,0.00050777
0.12906453,1.31515660,0.00718004,0.26394073,0.26852058,0.75542383,0.00968013,0.22724842,0.25660154,0.00049869
0.13506753,1.33535364,0.00717414,0.26766147,0.28225574,0.77954145,0.00968208,0.23205938,0.23584773,0.00049602
0.14107054,1.36398226,0.00720224,0.27287597,0.29810411,0.80777798,0.00972998,0.23796209,0.21830548,0.00049981
0.14707354,1.40087550,0.00725753,0.27966383,0.31602884,0.83990565,0.00981657,0.24499693,0.20394170,0.00051007
0.15307654,1.44577665,0.00733284,0.28807474,0.33596701,0.87565352,0.00993608,0.25319099,0.19269453,0.00052676
0.15907954,1.49833918,0.00742081,0.29812520,0.35782814,0.91470864,0.01008417,0.26255598,0.18447836,0.00054980
0.16508254,1.55812791,0.00751417,0.30979612,0.38149307,0.95671820,0.01025789,0.27308630,0.17918828,0.00057908
0.17108554,1.62462162,0.00760597,0.32303164,0.40681332,1.00129278,0.01045557,0.28475736,0.17670397,0.00061446
0.17708854,1.69721679,0.00768975,0.33773889,0.43361092,1.04801045,0.01067667,0.29752422,0.17689285,0.00065575
0.18309155,1.77523265,0.00775972,0.35378896,0.46167885,1.09642170,0.01092163,0.31132063,0.17961249,0.00070275
0.18909455,1.85791733,0.00781089,0.37101887,0.49078208,1.14605505,0.01119169,0.32605850,0.18471241,0.00075518
0.19509755,1.94445515,0.00783918,0.38923454,0.52065929,1.19642302,0.01148866,0.34162786,0.19203513,0.00081276
0.20110055,2.03397498,0.00784147,0.40821465,0.55102535,1.24702852,0.01181474,0.35789739,0.20141683,0.00087513
0.20710355,2.12555945,0.00781564,0.42771523,0.58157440,1.29737129,0.01217226,0.37471553,0.21268746,0.00094190
0.21310655,2.21825513,0.00776059,0.44747479,0.61198370,1.34695432,0.01256351,0.39191210,0.22567075,0.00101262
0.21910955,2.31108348,0.00767615,0.46721998,0.64191815,1.39529010,0.01299051,0.40930060,0.24018389,0.00108679
0.22511256,2.40305239,0.00756309,0.48667139,0.67103537,1.44190646,0.01345487,0.42668100,0.25603744,0.00116384
0.23111556,2.49316833,0.00742304,0.50554950,0.69899131,1.48635207,0.01395755,0.44384304,0.27303518,0.00124317
0.23711856,2.58044877,0.00725837,0.52358044,0.72544627,1.52820138,0.01449881,0.46056998,0.29097433,0.00132412
0.24312156,2.66393495,0.00707216,0.54050160,0.75007116,1.56705889,0.01507805,0.47664270,0.30964607,0.00140597
0.24912456,2.74270443,0.00686804,0.55606674,0.77255388,1.60256291,0.01569377,0.49184404,0.32883638,0.00148797
0.25512756,2.81588365,0.00665020,0.57005056,0.79260558,1.63438860,0.01634349,0.50596324,0.34832746,0.00156936
0.26113057,2.88265987,0.00642323,0.58225273,0.80996673,1.66225031,0.01702381,0.51880041,0.36789939,0.00164933
0.26713357,2.94229253,0.00619208,0.59250105,0.82441266,1.68590344,0.01773034,0.53017084,0.38733239,0.00172709
0.27313657,2.99412375,0.00596203,0.60065403,0.83575848,1.70514560,0.01845785,0.53990901,0.40640935,0.00180186
0.27913957,3.03758761,0.00573859,0.60660251,0.84386323,1.71981729,0.01920031,0.54787227,0.42491873,0.00187286
0.28514257,3.07221826,0.00552751,0.61027068,0.84863302,1.72980212,0.01995097,0.55394389,0.44265765,0.00193938
0.29114557,3.09765644,0.00533472,0.61161619,0.85002312,1.73502667,0.02070256,0.55803564,0.45943515,0.00200075
0.29714857,3.11365445,0.00516630,0.61062977,0.84803887,1.73545992,0.02144735,0.56008951,0.47507547,0.00205638
0.30315158,3.12007928,0.00502845,0.60733401,0.84273539,1.73111255,0.02217738,0.56007882,0.48942121,0.00210574
0.30915458,3.11691395,0.00492745,0.60178181,0.83421606,1.72203586,0.02288455,0.55800848,0.50233628,0.00214843
0.31515758,3.10425684,0.00486958,0.59405423,0.82262982,1.70832061,0.02356082,0.55391447,0.51370847,0.00218412
0.32116058,3.08231904,0.00486109,0.58425803,0.80816740,1.69009554,0.02419838,0.54786262,0.52345161,0.00221261
0.32716358,3.05141977,0.00490807,0.57252289,0.79105654,1.66752574,0.02478972,0.53994658,0.53150699,0.00223382
0.33316658,3.01197967,0.00501635,0.55899846,0.77155639,1.64081075,0.02532783,0.53028524,0.53784426,0.00224775
0.33916958,2.96451224,0.00519133,0.54385118,0.74995118,1.61018231,0.02580630,0.51901948,0.54246138,0.00225456
0.34517259,2.90961339,0.00543786,0.52726105,0.72654354,1.57590178,0.02621935,0.50630861,0.54538387,0.00225446
0.35117559,2.84794924,0.00576000,0.50941835,0.70164744,1.53825715,0.02656199,0.49232627,0.54666310,0.00224781
0.35717859,2.78024245,0.00616085,0.49052032,0.67558110,1.49755960,0.02683001,0.47725624,0.54637382,0.00223500
0.36318159,2.70725724,0.00664232,0.47076784,0.64866008,1.45413955,0.02701999,0.46128809,0.54461088,0.00221653
0.36918459,2.62978355,0.00720492,0.45036225,0.62119066,1.40834230,0.02712937,0.44461284,0.54148523,0.00219291
0.37518759,2.54862054,0.00784755,0.42950211,0.59346375,1.36052320,0.02715638,0.42741874,0.53711945,0.00216472
0.38119060,2.46456019,0.00856736,0.40838026,0.56574950,1.31104256,0.02710007,0.40988733,0.53164286,0.00213252
0.38719360,2.37837118,0.00935954,0.38718088,0.53829267,1.26026032,0.02696023,0.39218989,0.52518652,0.00209686
0.39319660,2.29078384,0.01021731,0.36607687,0.51130903,1.20853068,0.02673738,0.37448425,0.51787826,0.00205831
0.39919960,2.20247653,0.01113183,0.34522748,0.48498262,1.15619687,0.02643276,0.35691224,0.50983803,0.00201733
0.40520260,2.11406418,0.01209230,0.32477623,0.45946418,1.10358630,0.02604825,0.33959771,0.50117389,0.00197438
0.41120560,2.02608922,0.01308606,0.30484927,0.43487055,1.05100626,0.02558640,0.32264518,0.49197860,0.00192983
0.41720860,1.93901546,0.01409879,0.28555411,0.41128517,0.99874030,0.02505037,0.30613919,0.48232731,0.00188397
0.42321161,1.85322514,0.01511490,0.26697890,0.38875952,0.94704554,0.02444396,0.29014430,0.47227622,0.00183704
0.42921461,1.76901921,0.01611781,0.24919211,0.36731546,0.89615104,0.02377158,0.27470576,0.46186246,0.00178918
0.43521761,1.68662096,0.01709051,0.23224286,0.34694835,0.84625718,0.02303827,0.25985078,0.45110513,0.00174048
0.44122061,1.60618259,0.01801607,0.21616160,0.32763078,0.79753614,0.02224972,0.24559025,0.44000743,0.00169096
0.44722361,1.52779462,0.01887821,0.20096144,0.30931681,0.75013344,0.02141226,0.23192098,0.42855976,0.00164062
0.45322661,1.45149741,0.01966190,0.18663970,0.29194644,0.70417038,0.02053288,0.21882822,0.41674374,0.00158940
0.45922961,1.37729437,0.02035403,0.17318002,0.27545024,0.65974723,0.01961919,0.20628838,0.40453669,0.00153726
0.46523262,1.30516602,0.02094393,0.16055456,0.25975386,0.61694696,0.01867945,0.19427177,0.39191648,0.00148415
0.47123562,1.23508422,0.02142399,0.14872647,0.24478233,0.57583930,0.01772250,0.18274541,0.37886642,0.00143005
0.47723862,1.16702584,0.02179008,0.13765233,0.23046392,0.53648487,0.01675770,0.17167557,0.36537985,0.00137499
0.48324162,1.10098509,0.02204193,0.12728468,0.21673346,0.49893910,0.01579489,0.16103003,0.35146424,0.00131905
0.48924462,1.03698401,0.02218342,0.11757420,0.20353503,0.46325582,0.01484429,0.15078007,0.33714452,0.00126238
0.49524762,0.97508042,0.02222269,0.10847187,0.19082394,0.42949014,0.01391635,0.14090194,0.32246538,0.00120521
0.50125063,0.91537318,0.02217211,0.09993064,0.17856793,0.39770066,0.01302167,0.13137794,0.30749258,0.00114785
0.50725363,0.85800436,0.02204812,0.09190689,0.16674761,0.36795077,0.01217084,0.12219695,0.29231302,0.00109069
0.51325663,0.80315834,0.02187092,0.08436144,0.15535627,0.34030902,0.01137426,0.11335457,0.27703366,0.00103419
0.51925963,0.75105794,0.02166398,0.07726017,0.14439891,0.31484849,0.01064199,0.10485277,0.26177930,0.00097887
0.52526263,0.70195779,0.02145345,0.07057431,0.13389082,0.29164532,0.00998356,0.09669923,0.24668941,0.00092532
0.53126563,0.65613527,0.02126740,0.06428035,0.12385567,0.27077630,0.00940783,0.08890626,0.23191405,0.00087414
0.53726863,0.61387957,0.02113503,0.05835974,0.11432327,0.25231579,0.00892272,0.08148966,0.21760920,0.00082597
0.54327164,0.57547930,0.02108572,0.05279829,0.10532714,0.23633202,0.00853513,0.07446725,0.20393166,0.00078143
0.54927464,0.54120925,0.02114811,0.04758544,0.09690209,0.22288290,0.00825067,0.06785752,0.19103373,0.00074111
0.55527764,0.51131689,0.02134903,0.04271353,0.08908173,0.21201166,0.00807355,0.06167814,0.17905799,0.00070558
0.56128064,0.48600915,0.02171261,0.03817687,0.08189631,0.20374239,0.00800636,0.05594473,0.16813227,0.00067530
0.56728364,0.46544014,0.02225925,0.03397107,0.07537063,0.19807569,0.00804999,0.05066964,0.15836513,0.00065067
0.57328664,0.44970012,0.02300477,0.03009225,0.06952252,0.19498474,0.00820345,0.04586097,0.14984196,0.00063198
0.57928964,0.43880637,0.02395963,0.02653656,0.06436152,0.19441182,0.00846379,0.04152191,0.14262181,0.00061939
0.58529265,0.43269625,0.02512827,0.02329970,0.05988805,0.19626567,0.00882603,0.03765021,0.13673515,0.00061295
0.59129565,0.43122277,0.02650859,0.02037670,0.05609311,0.20041962,0.00928315,0.03423792,0.13218246,0.00061254
0.59729865,0.43415286,0.02809170,0.01776186,0.05295824,0.20671094,0.00982606,0.03127148,0.12893388,0.00061793
0.60330165,0.44116865,0.02986174,0.01544876,0.05045607,0.21494126,0.01044374,0.02873189,0.12692979,0.00062873
0.60930465,0.45187161,0.03179602,0.01343053,0.04855110,0.22487837,0.01112330,0.02659519,0.12608225,0.00064444
0.61530765,0.46578968,0.03386538,0.01170011,0.04720093,0.23625925,0.01185023,0.02483306,0.12627747,0.00066439
0.62131066,0.48238710,0.03603473,0.01025070,0.04635765,0.24879457,0.01260861,0.02341358,0.12737889,0.00068786
0.62731366,0.50107689,0.03826386,0.00907613,0.04596954,0.26217430,0.01338141,0.02230203,0.12923107,0.00071399
0.63331666,0.52123538,0.04050843,0.00817134,0.04598279,0.27607454,0.01415090,0.02146185,0.13166409,0.00074187
0.63931966,0.54221859,0.04272116,0.00753281,0.04634339,0.29016531,0.01489903,0.02085554,0.13449839,0.00077055
0.64532266,0.56337971,0.04485317,0.00715884,0.04699891,0.30411899,0.01560786,0.02044560,0.13754986,0.00079904
0.65132566,0.58408722,0.04685538,0.00704989,0.04790021,0.31761913,0.01626005,0.02019540,0.14063501,0.00082637
0.65732866,0.60374280,0.04868001,0.00720864,0.04900299,0.33036931,0.01683934,0.02007003,0.14357618,0.00085159
0.66333167,0.62179853,0.05028207,0.00764002,0.05026912,0.34210168,0.01733096,0.02003699,0.14620638,0.00087384
0.66933467,0.63777242,0.05162076,0.00835106,0.05166757,0.35258464,0.01772207,0.02006683,0.14837386,0.00089230
0.67533767,0.65126184,0.05266078,0.00935049,0.05317513,0.36162955,0.01800215,0.02013364,0.14994603,0.00090631
0.68134067,0.66195406,0.05337343,0.01064830,0.05477659,0.36909584,0.01816327,0.02021541,0.15081286,0.00091528
0.68734367,0.66963355,0.05373756,0.01225501,0.05646462,0.37489440,0.01820031,0.02029421,0.15088934,0.00091882
0.69334667,0.67418552,0.05374019,0.01418086,0.05823919,0.37898908,0.01811112,0.02035628,0.15011726,0.00091664
0.69934967,0.67559580,0.05337689,0.01643482,0.06010657,0.38139599,0.01789650,0.02039192,0.14846600,0.00090864
0.70535268,0.67394672,0.05265184,0.01902355,0.06207798,0.38218080,0.01756014,0.02039527,0.14593247,0.00089486
0.71135568,0.66940950,0.05157760,0.02195025,0.06416797,0.38145406,0.01710848,0.02036398,0.14254028,0.00087549
0.71735868,0.66223335,0.05017462,0.02521347,0.06639249,0.37936468,0.01655040,0.02029879,0.13833808,0.00085088
0.72336168,0.65273194,0.04847047,0.02880608,0.06876693,0.37609204,0.01589696,0.02020294,0.13339724,0.00082149
0.72936468,0.64126786,0.04649885,0.03271418,0.07130404,0.37183704,0.01516090,0.02008170,0.12780915,0.00078789
0.73536768,0.62823601,0.04429849,0.03691626,0.07401197,0.36681253,0.01435633,0.01994167,0.12168202,0.00075075
0.74137069,0.61404666,0.04191191,0.04138258,0.07689252,0.36123369,0.01349818,0.01979031,0.11513763,0.00071081
0.74737369,0.59910918,0.03938411,0.04607481,0.07993970,0.35530884,0.01260178,0.01963532,0.10830802,0.00066886
0.75337669,0.58381722,0.03676132,0.05094599,0.08313866,0.34923116,0.01168244,0.01948418,0.10133240,0.00062571
0.75937969,0.56853608,0.03408977,0.05594085,0.08646524,0.34317179,0.01075502,0.01934384,0.09435437,0.00058219
0.76538269,0.55359299,0.03141464,0.06099656,0.08988588,0.33727459,0.00983361,0.01922036,0.08751958,0.00053913
0.77138569,0.53927060,0.02877906,0.06604384,0.09335834,0.33165291,0.00893123,0.01911884,0.08097396,0.00049734
0.77738869,0.52580406,0.02622342,0.07100844,0.09683280,0.32638843,0.00805963,0.01904341,0.07486254,0.00045762
0.78339170,0.51338169,0.02378475,0.07581302,0.10025369,0.32153217,0.00722918,0.01899734,0.06932889,0.00042071
0.78939470,0.50214895,0.02149641,0.08037923,0.10356186,0.31710742,0.00644876,0.01898334,0.06451513,0.00038735
0.79539770,0.49221554,0.01938788,0.08463006,0.10669722,0.31311452,0.00572583,0.01900390,0.06056245,0.00035825
0.80140070,0.48366491,0.01748481,0.08849235,0.10960165,0.30953704,0.00506648,0.01906176,0.05761200,0.00033408
0.80740370,0.47656550,0.01580912,0.09189915,0.11222192,0.30634898,0.00447563,0.01916046,0.05580611,0.00031551
0.81340670,0.47098292,0.01437933,0.09479216,0.11451274,0.30352252,0.00395715,0.01930489,0.05528944,0.00030321
0.81940970,0.46699225,0.01321084,0.09712384,0.11643941,0.30103579,0.00351414,0.01950183,0.05621013,0.00029786
0.82541271,0.46468948,0.01231631,0.09885926,0.11798029,0.29888018,0.00314919,0.01976048,0.05872058,0.00030014
0.83141571,0.46420130,0.01170601,0.09997743,0.11912864,0.29706668,0.00286461,0.02009291,0.06297769,0.00031077
0.83741871,0.46569253,0.01138814,0.10047229,0.11989389,0.29563084,0.00266271,0.02051441,0.06914239,0.00033050
0.84342171,0.46937052,0.01136903,0.10035297,0.12030222,0.29463599,0.00254609,0.02104365,0.07737839,0.00036009
0.84942471,0.47548602,0.01165328,0.09964359,0.12039627,0.29417457,0.00251779,0.02170277,0.08784981,0.00040035
0.85542771,0.48433035,0.01224374,0.09838246,0.12023421,0.29436723,0.00258154,0.02251719,0.10071783,0.00045211
0.86143072,0.49622873,0.01314137,0.09662065,0.11988789,0.29535990,0.00274188,0.02351534,0.11613626,0.00051620
0.86743372,0.51152994,0.01434501,0.09442015,0.11944042,0.29731886,0.00300425,0.02472809,0.13424605,0.00059344
0.87343672,0.53059261,0.01585101,0.09185161,0.11898305,0.30042392,0.00337502,0.02618807,0.15516889,0.00068460
0.87943972,0.55376874,0.01765275,0.08899172,0.11861161,0.30486020,0.00386147,0.02792873,0.17900012,0.00079041
0.88544272,0.58138507,0.01974018,0.08592044,0.11842267,0.31080874,0.00447165,0.02998332,0.20580116,0.00091146
0.89144572,0.61372327,0.02209928,0.08271816,0.11850946,0.31843657,0.00521423,0.03238370,0.23559173,0.00104823
0.89744872,0.65099967,0.02471160,0.07946293,0.11895791,0.32788653,0.00609818,0.03515901,0.26834242,0.00120099
0.90345173,0.69334577,0.02755383,0.07622784,0.11984285,0.33926753,0.00713252,0.03833436,0.30396782,0.00136981
0.90945473,0.74079031,0.03059757,0.07307872,0.12122461,0.35264568,0.00832585,0.04192943,0.34232073,0.00155447
0.91545773,0.79324405,0.03380921,0.07007226,0.12314614,0.36803674,0.00968589,0.04595712,0.38318795,0.00175446
0.92146073,0.85048802,0.03715004,0.06725447,0.12563080,0.38540030,0.01121899,0.05042233,0.42628786,0.00196895
0.92746373,0.91216605,0.04057659,0.06465978,0.12868094,0.40463606,0.01292955,0.05532083,0.47127045,0.00219673
0.93346673,0.97778220,0.04404125,0.06231059,0.13227728,0.42558241,0.01481946,0.06063832,0.51771975,0.00243622
0.93946973,1.04670354,0.04749311,0.06021728,0.13637913,0.44801750,0.01688752,0.06634975,0.56515910,0.00268549
0.94547274,1.11816832,0.05087909,0.05837886,0.14092556,0.47166272,0.01912891,0.07241895,0.61305919,0.00294223
0.95147574,1.19129975,0.05414522,0.05678387,0.14583724,0.49618868,0.02153475,0.07879856,0.66084884,0.00320380
0.95747874,1.26512486,0.05723818,0.05541181,0.15101919,0.52122341,0.02409163,0.08543035,0.70792839,0.00346724
0.96348174,1.33859812,0.06010689,0.05423475,0.15636398,0.54636241,0.02678144,0.09224590,0.75368518,0.00372938
0.96948474,1.41062896,0.06270421,0.05321915,0.16175555,0.57118040,0.02958118,0.09916773,0.79751084,0.00398683
0.97548774,1.48011234,0.06498859,0.05232785,0.16707338,0.59524415,0.03246302,0.10611077,0.83881962,0.00423613
0.98149075,1.54596128,0.06692561,0.05152199,0.17219677,0.61812598,0.03539457,0.11298419,0.87706723,0.00447379
0.98749375,1.60714005,0.06848941,0.05076287,0.17700920,0.63941735,0.03833928,0.11969362,0.91176924,0.00469639
0.99349675,1.66269683,0.06966383,0.05001371,0.18140249,0.65874215,0.04125708,0.12614360,0.94251842,0.00490071
0.99949975,1.71179453,0.07044324,0.04924115,0.18528073,0.67576889,0.04410523,0.13224018,0.96900009,0.00508379
1.00550275,1.75373839,0.07083301,0.04841645,0.18856361,0.69022165,0.04683932,0.13789371,0.99100485,0.00524304
1.01150575,1.78799931,0.07084962,0.04751650,0.19118929,0.70188904,0.04941441,0.14302160,1.00843790,0.00537633
1.01750875,1.81423185,0.07052031,0.04652437,0.19311649,0.71063099,0.05178628,0.14755093,1.02132453,0.00548203
1.02351176,1.83228600,0.06988233,0.04542966,0.19432582,0.71638308,0.05391279,0.15142096,1.02981128,0.00555913
1.02951476,1.84221222,0.06898181,0.04422845,0.19482030,0.71915805,0.05575518,0.15458518,1.03416266,0.00560720
1.03551776,1.84425942,0.06787227,0.04292309,0.19462504,0.71904473,0.05727936,0.15701308,1.03475333,0.00562649
1.04152076,1.83886577,0.06661281,0.04152158,0.19378610,0.71620406,0.05845705,0.15869135,1.03205596,0.00561786
1.04752376,1.82664279,0.06526610,0.04003690,0.19236861,0.71086275,0.05926686,0.15962451,1.02662514,0.00558276
1.05352676,1.80835316,0.06389619,0.03848608,0.19045419,0.70330445,0.05969502,0.15983502,1.01907801,0.00552325
1.05952976,1.78488324,0.06256631,0.03688927,0.18813782,0.69385905,0.05973597,0.15936274,1.01007218,0.00544183
1.06553277,1.75721137,0.06133661,0.03526867,0.18552433,0.68289052,0.05939262,0.15826377,1.00028207,0.00534143
1.07153577,1.72637322,0.06026214,0.03364754,0.18272454,0.67078368,0.05867633,0.15660881,0.99037447,0.00522530
1.07753877,1.69342587,0.05939088,0.03204921,0.17985135,0.65793058,0.05760661,0.15448106,0.98098447,0.00509687
1.08354177,1.65941189,0.05876221,0.03049622,0.17701589,0.64471700,0.05621046,0.15197373,0.97269280,0.00495967
1.08954477,1.62532520,0.05840558,0.02900957,0.17432386,0.63150970,0.05452159,0.14918732,0.96600561,0.00481722
1.09554777,1.59208010,0.05833964,0.02760811,0.17187230,0.61864490,0.05257930,0.14622676,0.96133758,0.00467288
1.10155078,1.56048477,0.05857179,0.02630813,0.16974678,0.60641855,0.05042726,0.14319860,0.95899922,0.00452983
1.10755378,1.53122038,0.05909810,0.02512308,0.16801930,0.59507867,0.04811211,0.14020832,0.95918877,0.00439093
1.11355678,1.50482665,0.05990371,0.02406353,0.16674677,0.58482026,0.04568213,0.13735784,0.96198931,0.00425866
1.11955978,1.48169431,0.06096362,0.02313723,0.16597029,0.57578269,0.04318573,0.13474344,0.96737096,0.00413511
1.12556278,1.46206463,0.06224384,0.02234934,0.16571509,0.56804990,0.04067019,0.13245403,0.97519826,0.00402193
1.13156578,1.44603581,0.06370285,0.02170283,0.16599119,0.56165305,0.03818035,0.13056993,0.98524205,0.00392033
1.13756878,1.43357556,0.06529328,0.02119890,0.16679461,0.55657564,0.03575755,0.12916203,0.99719550,0.00383110
1.14357179,1.42453916,0.06696381,0.02083755,0.16810918,0.55276063,0.03343868,0.12829143,1.01069328,0.00375464
1.14957479,1.41869160,0.06866111,0.02061814,0.16990862,0.55011905,0.03125550,0.12800953,1.02533283,0.00369100
1.15557779,1.41573265,0.07033182,0.02053990,0.17215895,0.54853986,0.02923414,0.12835831,1.04069672,0.00363997
1.16158079,1.41532325,0.07192445,0.02060254,0.17482090,0.54790017,0.02739476,0.12937102,1.05637490,0.00360109
1.16758379,1.41711178,0.07339112,0.02080662,0.17785237,0.54807544,0.02575154,0.13107289,1.07198551,0.00357377
1.17358679,1.42075865,0.07468915,0.02115394,0.18121059,0.54894915,0.02431277,0.13348201,1.08719352,0.00355732
1.17958979,1.42595809,0.07578230,0.02164777,0.18485404,0.55042115,0.02308112,0.13661008,1.10172590,0.00355102
1.18559280,1.43245585,0.07664182,0.02229290,0.18874394,0.55241466,0.02205408,0.14046314,1.11538278,0.00355418
1.19159580,1.44006208,0.07724708,0.02309560,0.19284528,0.55488119,0.02122453,0.14504212,1.12804418,0.00356613
1.19759880,1.44865889,0.07758601,0.02406333,0.19712737,0.55780347,0.02058137,0.15034315,1.13967178,0.00358633
1.20360180,1.45820231,0.07765512,0.02520441,0.20156392,0.56119614,0.02011026,0.15635768,1.15030612,0.00361429
1.20960480,1.46871900,0.07745925,0.02652741,0.20613264,0.56510423,0.01979434,0.16307240,1.16005918,0.00364961
1.21560780,1.48029789,0.07701113,0.02804055,0.21081454,0.56959965,0.01961500,0.17046890,1.16910317,0.00369198
1.22161081,1.49307767,0.07633070,0.02975095,0.21559284,0.57477589,0.01955265,0.17852326,1.17765606,0.00374112
1.22761381,1.50723098,0.07544420,0.03166376,0.22045179,0.58074131,0.01958747,0.18720547,1.18596486,0.00379675
1.23361681,1.52294637,0.07438324,0.03378143,0.22537533,0.58761137,0.01970004,0.19647887,1.19428754,0.00385859
1.23961981,1.54040917,0.07318371,0.03610286,0.23034585,0.59550027,0.01987199,0.20629959,1.20287470,0.00392625
1.24562281,1.55978235,0.07188475,0.03862270,0.23534298,0.60451241,0.02008651,0.21661609,1.21195191,0.00399926
1.25162581,1.58118856,0.07052756,0.04133076,0.24034269,0.61473424,0.02032885,0.22736890,1.22170373,0.00407700
1.25762881,1.60469424,0.06915441,0.04421159,0.24531659,0.62622666,0.02058656,0.23849052,1.23226001,0.00415867
1.26363182,1.63029658,0.06780753,0.04724422,0.25023157,0.63901860,0.02084979,0.24990561,1.24368543,0.00424328
1.26963482,1.65791398,0.06652815,0.05040217,0.25504979,0.65310188,0.02111139,0.26153144,1.25597231,0.00432966
1.27563782,1.68738043,0.06535551,0.05365368,0.25972899,0.66842763,0.02136685,0.27327870,1.26903725,0.00441642
1.28164082,1.71844395,0.06432594,0.05696219,0.26422316,0.68490443,0.02161421,0.28505248,1.28272155,0.00450202
1.28764382,1.75076912,0.06347204,0.06028705,0.26848346,0.70239830,0.02185380,0.29675372,1.29679516,0.00458479
1.29364682,1.78394349,0.06282181,0.06358449,0.27245944,0.72073435,0.02208791,0.30828075,1.31096403,0.00466292
1.29964982,1.81748759,0.06239793,0.06680878,0.27610043,0.73970021,0.02232039,0.31953114,1.32488024,0.00473459
1.30565283,1.85086797,0.06221703,0.06991350,0.27935705,0.75905108,0.02255612,0.33040376,1.33815453,0.00479796
1.31165583,1.88351274,0.06228907,0.07285298,0.28218283,0.77851609,0.02280056,0.34080086,1.35037044,0.00485128
1.31765883,1.91482901,0.06261689,0.07558373,0.28453589,0.79780588,0.02305919,0.35063035,1.36109962,0.00489290
1.32366183,1.94422160,0.06319576,0.07806589,0.28638051,0.81662110,0.02333703,0.35980794,1.36991740,0.00492140
1.32966483,1.97111214,0.06401326,0.08026460,0.28768874,0.83466148,0.02363823,0.36825929,1.37641830,0.00493560
1.33566783,1.99495815,0.06504919,0.08215121,0.28844180,0.85163530,0.02396566,0.37592201,1.38023066,0.00493462
1.34167084,2.01527136,0.06627591,0.08370433,0.28863137,0.86726874,0.02432068,0.38274739,1.38103003,0.00491794
1.34767384,2.03163459,0.06765875,0.08491058,0.28826073,0.88131501,0.02470304,0.38870189,1.37855090,0.00488544
1.35367684,2.04371690,0.06915676,0.08576515,0.28734566,0.89356283,0.02511081,0.39376830,1.37259638,0.00483738
1.35967984,2.05128631,0.07072379,0.08627192,0.28591505,0.90384399,0.02554057,0.39794639,1.36304572,0.00477447
1.36568284,2.05421989,0.07230970,0.08644346,0.28401135,0.91203978,0.02598767,0.40125329,1.34985938,0.00469783
1.37168584,2.05251085,0.07386186,0.08630050,0.28169061,0.91808605,0.02644658,0.40372328,1.33308175,0.00460899
1.37768884,2.04627247,0.07532681,0.08587129,0.27902229,0.92197665,0.02691140,0.40540718,1.31284142,0.00450986
1.38369185,2.03573872,0.07665203,0.08519057,0.27608867,0.92376527,0.02737639,0.40637130,1.28934916,0.00440269
1.38969485,2.02126152,0.07778773,0.08429841,0.27298392,0.92356552,0.02783656,0.40669589,1.26289373,0.00429005
1.39569785,2.00330478,0.07868860,0.08323881,0.26981277,0.92154917,0.02828817,0.40647339,1.23383568,0.00417474
1.40170085,1.98243526,0.07931548,0.08205825,0.26668888,0.91794278,0.02872931,0.40580623,1.20259941,0.00405976
1.40770385,1.95931052,0.07963675,0.08080409,0.26373266,0.91302260,0.02916028,0.40480449,1.16966370,0.00394822
1.41370685,1.93466415,0.07962947,0.07952309,0.26106890,0.90710800,0.02958391,0.40358340,1.13555100,0.00384331
1.41970985,1.90928875,0.07928025,0.07825990,0.25882397,0.90055356,0.03000569,0.40226081,1.10081569,0.00374818
1.42571286,1.88401688,0.07858562,0.07705569,0.25712272,0.89374004,0.03043371,0.40095463,1.06603163,0.00366593
1.43171586,1.85970051,0.07755210,0.07594692,0.25608516,0.88706448,0.03087852,0.39978038,1.03177932,0.00359949
1.43771886,1.83718939,0.07619582,0.07496431,0.25582302,0.88092958,0.03135264,0.39884888,0.99863284,0.00355160
1.44372186,1.81730874,0.07454176,0.07413202,0.25643615,0.87573274,0.03187005,0.39826404,0.96714685,0.00352470
1.44972486,1.80083696,0.07262269,0.07346709,0.25800913,0.87185497,0.03244541,0.39812092,0.93784400,0.00352090
1.45572786,1.78848363,0.07047782,0.07297902,0.26060783,0.86964987,0.03309325,0.39850386,0.91120295,0.00354192
1.46173087,1.78086850,0.06815122,0.07266972,0.26427652,0.86943305,0.03382702,0.39948479,0.88764718,0.00358903
1.46773387,1.77850203,0.06569018,0.07253361,0.26903520,0.87147218,0.03465813,0.40112174,0.86753502,0.00366301
1.47373687,1.78176792,0.06314352,0.07255798,0.27487764,0.87597796,0.03559504,0.40345732,0.85115091,0.00376411
1.47973987,1.79090827,0.06055997,0.07272348,0.28177010,0.88309626,0.03664238,0.40651748,0.83869832,0.00389200
