energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.69734867,9.41196520,-9.41197475,1.23141934,-1.23141763,0.89789850,-0.89790079,0.07690658,-0.07690701,0.51559579,-0.51559545,2.34127912,-2.34127749,1.99462758,-1.99463045,0.14813555,-0.14813613,4.82744906,-4.82745328
-4.69134567,9.48595451,-9.48595949,1.23233816,-1.23233601,0.91354599,-0.91354779,0.07999624,-0.07999661,0.51601035,-0.51600980,2.34141907,-2.34141659,1.99995483,-1.99995680,0.15240678,-0.15240724,4.86917950,-4.86918134
-4.68534267,9.51755653,-9.51755693,1.22883477,-1.22883222,0.92505322,-0.92505452,0.08264866,-0.08264896,0.51397579,-0.51397503,2.33190632,-2.33190305,1.99686533,-1.99686641,0.15579865,-0.15579898,4.88942819,-4.88942765
-4.67933967,9.50747287,-9.50746877,1.22122207,-1.22121918,0.93238505,-0.93238583,0.08481265,-0.08481288,0.50961098,-0.50961002,2.31342778,-2.31342380,1.98561386,-1.98561408,0.15824525,-0.15824544,4.88849063,-4.88848775
-4.67333667,9.45714458,-9.45713615,1.20988491,-1.20988173,0.93558182,-0.93558210,0.08644572,-0.08644588,0.50307333,-0.50307219,2.28681892,-2.28681430,1.96659989,-1.96659929,0.15969853,-0.15969858,4.86704080,-4.86703568
-4.66733367,9.36870374,-9.36869121,1.19526831,-1.19526491,0.93475638,-0.93475616,0.08751540,-0.08751549,0.49455294,-0.49455163,2.25303321,-2.25302804,1.94035734,-1.94035598,0.16013001,-0.16012991,4.82610895,-4.82610172
-4.66133067,9.24490336,-9.24488706,1.17786377,-1.17786021,0.93008858,-0.93008789,0.08800033,-0.08800034,0.48426588,-0.48426441,2.21310822,-2.21310261,1.90754006,-1.90753800,0.15953172,-0.15953148,4.76704791,-4.76703874
-4.65532766,9.08902850,-9.08900879,1.15819408,-1.15819043,0.92181784,-0.92181671,0.08789091,-0.08789084,0.47244696,-0.47244536,2.16812982,-2.16812387,1.86890346,-1.86890079,0.15791656,-0.15791618,4.69148947,-4.69147857
-4.64932466,8.90479217,-8.90476949,1.13679725,-1.13679358,0.91023396,-0.91023241,0.08718965,-0.08718950,0.45934228,-0.45934056,2.11919596,-2.11918977,1.82528311,-1.82527993,0.15531789,-0.15531738,4.60129249,-4.60128009
-4.64332166,8.69622037,-8.69619520,1.11421019,-1.11420657,0.89566656,-0.89566465,0.08591103,-0.08591081,0.44520170,-0.44519989,2.06738170,-2.06737537,1.77757101,-1.77756741,0.15178845,-0.15178781,4.49848494,-4.49847129
-4.63731866,8.46753108,-8.46750394,1.09095270,-1.09094918,0.87847382,-0.87847159,0.08408101,-0.08408072,0.43027185,-0.43026996,2.01370686,-2.01370048,1.72669051,-1.72668660,0.14739860,-0.14739785,4.38520226,-4.38518763
-4.63131566,8.22301211,-8.22298350,1.06751236,-1.06750901,0.85903084,-0.85902834,0.08173615,-0.08173580,0.41478960,-0.41478766,1.95910759,-1.95910125,1.67357099,-1.67356687,0.14223404,-0.14223320,4.26362469,-4.26360936
-4.62531266,7.96690273,-7.96687317,1.04433102,-1.04432789,0.83771819,-0.83771547,0.07892241,-0.07892201,0.39897645,-0.39897448,1.90441288,-1.90440667,1.61912317,-1.61911895,0.13639303,-0.13639210,4.13591605,-4.13590030
-4.61930965,7.70328385,-7.70325386,1.02179315,-1.02179029,0.81491117,-0.81490828,0.07569361,-0.07569316,0.38303393,-0.38303194,1.85032689,-1.85032088,1.56421623,-1.56421203,0.12998328,-0.12998229,4.00416638,-4.00415047
-4.61330665,7.43598073,-7.43595078,1.00021667,-1.00021412,0.79097012,-0.79096712,0.07210976,-0.07210927,0.36714010,-0.36713810,1.79741739,-1.79741162,1.50965754,-1.50965345,0.12311869,-0.12311765,3.87034078,-3.87032497
-4.60730365,7.16848173,-7.16845227,0.97984637,-0.97984414,0.76623220,-0.76622914,0.06823516,-0.06823465,0.35144731,-0.35144533,1.74611068,-1.74610520,1.45617575,-1.45617186,0.11591597,-0.11591490,3.73623611,-3.73622064
-4.60130065,6.90387556,-6.90384700,0.96085021,-0.96084833,0.74100490,-0.74100181,0.06413657,-0.06413604,0.33608117,-0.33607922,1.69669268,-1.69668752,1.40440794,-1.40440435,0.10849138,-0.10849029,3.60344714,-3.60343221
-4.59529765,6.64480881,-6.64478151,0.94331856,-0.94331702,0.71556137,-0.71555830,0.05988127,-0.05988072,0.32114064,-0.32113872,1.64931595,-1.64931112,1.35489122,-1.35488800,0.10095768,-0.10095659,3.47334291,-3.47332870
-4.58929465,6.39346417,-6.39343841,0.92726623,-0.92726503,0.69013777,-0.69013475,0.05553525,-0.05553470,0.30669922,-0.30669736,1.60401176,-1.60400726,1.30805885,-1.30805606,0.09342138,-0.09342031,3.34705387,-3.34704055
-4.58329165,6.15155911,-6.15153515,0.91263731,-0.91263645,0.66493249,-0.66492956,0.05116165,-0.05116111,0.29280711,-0.29280530,1.56070652,-1.56070236,1.26424095,-1.26423865,0.08598043,-0.08597939,3.22546965,-3.22545733
-4.57728864,5.92036370,-5.92034173,0.89931239,-0.89931183,0.64010721,-0.64010438,0.04681926,-0.04681873,0.27949401,-0.27949227,1.51924159,-1.51923774,1.22366957,-1.22366781,0.07872236,-0.07872136,3.10924687,-3.10923564
-4.57128564,5.70073540,-5.70071556,0.88711793,-0.88711764,0.61578946,-0.61578676,0.04256138,-0.04256087,0.26677260,-0.26677092,1.47939516,-1.47939161,1.18648755,-1.18648637,0.07172291,-0.07172196,2.99882594,-2.99881588
-4.56528264,5.49316809,-5.49315048,0.87583737,-0.87583732,0.59207659,-0.59207405,0.03843492,-0.03843443,0.25464228,-0.25464067,1.44090539,-1.44090212,1.15276062,-1.15276004,0.06504522,-0.06504433,2.89445565,-2.89444678
-4.55927964,5.29785194,-5.29783661,0.86522359,-0.86522373,0.56904066,-0.56903827,0.03447979,-0.03447933,0.24309307,-0.24309154,1.40349342,-1.40349040,1.12249198,-1.12249204,0.05873949,-0.05873866,2.79622360,-2.79621595
-4.55327664,5.11474055,-5.11472755,0.85501204,-0.85501232,0.54673391,-0.54673170,0.03072855,-0.03072812,0.23210945,-0.23210801,1.36688547,-1.36688268,1.09563850,-1.09563921,0.05284311,-0.05284234,2.70409092,-2.70408450
-4.54727364,4.94362160,-4.94361093,0.84493436,-0.84493476,0.52519462,-0.52519259,0.02720638,-0.02720597,0.22167395,-0.22167259,1.33083288,-1.33083030,1.07212755,-1.07212893,0.04738118,-0.04738049,2.61792914,-2.61792393
-4.54127064,4.78418710,-4.78417877,0.83473180,-0.83473225,0.50445273,-0.50445088,0.02393122,-0.02393085,0.21177025,-0.21176898,1.29512959,-1.29512720,1.05187368,-1.05187574,0.04236743,-0.04236681,2.53755726,-2.53755326
-4.53526763,4.63609995,-4.63609395,0.82416793,-0.82416841,0.48453510,-0.48453345,0.02091421,-0.02091387,0.20238582,-0.20238465,1.25962611,-1.25962391,1.03479418,-1.03479695,0.03780533,-0.03780477,2.46277739,-2.46277457
-4.52926463,4.49905352,-4.49904986,0.81304046,-0.81304092,0.46547012,-0.46546866,0.01816021,-0.01815990,0.19351385,-0.19351278,1.22423995,-1.22423793,1.02082277,-1.02082626,0.03368940,-0.03368890,2.39340698,-2.39340533
-4.52326163,4.37282169,-4.37282037,0.80119147,-0.80119189,0.44729125,-0.44728999,0.01566849,-0.01566822,0.18515451,-0.18515355,1.18896189,-1.18896005,1.00992067,-1.00992491,0.03000668,-0.03000625,2.32930645,-2.32930597
-4.51725863,4.25729727,-4.25729832,0.78851590,-0.78851626,0.43003961,-0.43003855,0.01343354,-0.01343330,0.17731547,-0.17731462,1.15385830,-1.15385666,1.00208468,-1.00208970,0.02673819,-0.02673782,2.27040105,-2.27040172
-4.51125563,4.15251751,-4.15252098,0.77496802,-0.77496831,0.41376532,-0.41376447,0.01144583,-0.01144562,0.17001169,-0.17001096,1.11906954,-1.11906812,0.99735175,-0.99735759,0.02386036,-0.02386005,2.21669594,-2.21669778
-4.50525263,4.05867602,-4.05868196,0.76056546,-0.76056569,0.39852766,-0.39852702,0.00969265,-0.00969246,0.16326464,-0.16326405,1.08480468,-1.08480352,0.99579996,-0.99580665,0.02134638,-0.02134612,2.16828444,-2.16828747
-4.49924962,3.97612112,-3.97612962,0.74539094,-0.74539111,0.38439414,-0.38439372,0.00815893,-0.00815877,0.15710089,-0.15710043,1.05133297,-1.05133211,0.99754588,-0.99755346,0.01916746,-0.01916724,2.12534890,-2.12535317
-4.49324662,3.90534134,-3.90535247,0.72959138,-0.72959153,0.37143851,-0.37143831,0.00682799,-0.00682785,0.15155024,-0.15154993,1.01897267,-1.01897214,1.00273852,-1.00274704,0.01729387,-0.01729369,2.08815486,-2.08816040
-4.48724362,3.84693939,-3.84695325,0.71337455,-0.71337471,0.35973796,-0.35973800,0.00568217,-0.00568205,0.14664361,-0.14664344,0.98807763,-0.98807747,1.01155032,-1.01155981,0.01569592,-0.01569578,2.05703874,-2.05704559
-4.48124062,3.80159635,-3.80161303,0.69700325,-0.69700345,0.34936975,-0.34937001,0.00470347,-0.00470338,0.14241059,-0.14241058,0.95902254,-0.95902280,1.02416546,-1.02417596,0.01434466,-0.01434455,2.03239011,-2.03239833
-4.47523762,3.77002842,-3.77004801,0.68078719,-0.68078749,0.34040735,-0.34040785,0.00387407,-0.00387399,0.13887713,-0.13887727,0.93218730,-0.93218802,1.04076646,-1.04077799,0.01321246,-0.01321238,2.01462950,-2.01463914
-4.46923462,3.75293860,-3.75296117,0.66507291,-0.66507338,0.33291662,-0.33291736,0.00317667,-0.00317660,0.13606311,-0.13606341,0.90794135,-0.90794258,1.06151947,-1.06153206,0.01227344,-0.01227338,2.00418310,-2.00419420
-4.46323162,3.75096604,-3.75099163,0.65023192,-0.65023261,0.32695203,-0.32695299,0.00259486,-0.00259481,0.13398033,-0.13398078,0.88662854,-0.88663029,1.08655929,-1.08657295,0.01150374,-0.01150370,2.00145556,-2.00146817
-4.45722861,3.76463588,-3.76466450,0.63664745,-0.63664843,0.32255329,-0.32255448,0.00211335,-0.00211330,0.13263065,-0.13263125,0.86855303,-0.86855534,1.11597475,-1.11598947,0.01088171,-0.01088169,2.00680250,-2.00681663
-4.45122561,3.79431203,-3.79434366,0.62470034,-0.62470167,0.31974265,-0.31974406,0.00171808,-0.00171804,0.13200467,-0.13200540,0.85396704,-0.85396992,1.14979538,-1.14981114,0.01038797,-0.01038796,2.02050391,-2.02051956
-4.44522261,3.84015560,-3.84019016,0.61475454,-0.61475627,0.31852290,-0.31852452,0.00139636,-0.00139633,0.13208078,-0.13208165,0.84306056,-0.84306402,1.18797996,-1.18799673,0.01000540,-0.01000540,2.04274004,-2.04275719
-4.43921961,3.90209096,-3.90212831,0.60714257,-0.60714477,0.31887635,-0.31887816,0.00113685,-0.00113682,0.13282485,-0.13282583,0.83595358,-0.83595760,1.23040779,-1.23042550,0.00971915,-0.00971916,2.07357076,-2.07358936
-4.43321661,3.97978137,-3.97982134,0.60215183,-0.60215453,0.32076474,-0.32076673,0.00092956,-0.00092954,0.13419034,-0.13419143,0.83269101,-0.83269558,1.27687301,-1.27689159,0.00951654,-0.00951656,2.11291970,-2.11293968
-4.42721361,4.07261560,-4.07265796,0.60001190,-0.60001513,0.32413027,-0.32413241,0.00076578,-0.00076577,0.13611901,-0.13612018,0.83324043,-0.83324551,1.32708261,-1.32710196,0.00938704,-0.00938707,2.16056381,-2.16058507
-4.42121061,4.17970636,-4.17975082,0.60088371,-0.60088748,0.32889743,-0.32889971,0.00063803,-0.00063802,0.13854208,-0.13854331,0.83749273,-0.83749827,1.38065822,-1.38067823,0.00932217,-0.00932220,2.21612915,-2.21615156
-4.41520760,4.29990100,-4.29994722,0.60485085,-0.60485516,0.33497595,-0.33497834,0.00053993,-0.00053992,0.14138185,-0.14138313,0.84526548,-0.84527143,1.43714188,-1.43716242,0.00931549,-0.00931553,2.27909313,-2.27911651
-4.40920460,4.43180427,-4.43185188,0.61191353,-0.61191837,0.34226430,-0.34226677,0.00046609,-0.00046609,0.14455370,-0.14455501,0.85630902,-0.85631531,1.49600565,-1.49602658,0.00936261,-0.00936265,2.34879338,-2.34881756
-4.40320160,4.57381257,-4.57386116,0.62198559,-0.62199091,0.35065387,-0.35065641,0.00041203,-0.00041203,0.14796839,-0.14796970,0.87031485,-0.87032140,1.55666489,-1.55668606,0.00946116,-0.00946122,2.42444299,-2.42446776
-4.39719860,4.72415838,-4.72420753,0.63489458,-0.63490032,0.36003351,-0.36003610,0.00037405,-0.00037405,0.15153449,-0.15153579,0.88692604,-0.88693277,1.61849473,-1.61851598,0.00961087,-0.00961093,2.50515166,-2.50517680
-4.39119560,4.88096320,-4.88101248,0.65038526,-0.65039135,0.37029416,-0.37029676,0.00034911,-0.00034911,0.15516109,-0.15516236,0.90574926,-0.90575608,1.68084911,-1.68087029,0.00981358,-0.00981365,2.58995183,-2.58997712
-4.38519260,5.04229691,-5.04234589,0.66812636,-0.66813272,0.38133332,-0.38133594,0.00033479,-0.00033479,0.15876036,-0.15876157,0.92636796,-0.92637478,1.74308187,-1.74310282,0.01007333,-0.01007341,2.67782900,-2.67785421
-4.37918959,5.20624096,-5.20628924,0.68772037,-0.68772689,0.39305926,-0.39306188,0.00032913,-0.00032914,0.16225017,-0.16225131,0.94835611,-0.94836286,1.80456872,-1.80458932,0.01039640,-0.01039649,2.76775461,-2.76777952
-4.37318659,5.37095260,-5.37099981,0.70871611,-0.70872270,0.40539443,-0.40539704,0.00033063,-0.00033064,0.16555652,-0.16555758,0.97129204,-0.97129864,1.86472948,-1.86474959,0.01079134,-0.01079145,2.85872031,-2.85874471
-4.36718359,5.53472720,-5.53477303,0.73062360,-0.73063013,0.41827817,-0.41828077,0.00033813,-0.00033814,0.16861577,-0.16861674,0.99477177,-0.99477813,1.92304926,-1.92306880,0.01126895,-0.01126909,2.94977176,-2.94979548
-4.36118059,5.69605547,-5.69609967,0.75293047,-0.75293684,0.43166827,-0.43167085,0.00035076,-0.00035076,0.17137652,-0.17137739,1.01842118,-1.01842725,1.97909784,-1.97911672,0.01184228,-0.01184244,3.04004044,-3.04006332
-4.35517759,5.85367266,-5.85371505,0.77511945,-0.77512553,0.44554138,-0.44554397,0.00036789,-0.00036790,0.17380121,-0.17380197,1.04190672,-1.04191246,2.03254596,-2.03256414,0.01252642,-0.01252661,3.12877158,-3.12879351
-4.34917459,6.00659683,-6.00663730,0.79668590,-0.79669160,0.45989218,-0.45989478,0.00038913,-0.00038914,0.17586722,-0.17586789,1.06494389,-1.06494926,2.08317781,-2.08319526,0.01333838,-0.01333861,3.21534686,-3.21536774
-4.34317159,6.15415387,-6.15419239,0.81715478,-0.81715999,0.47473112,-0.47473374,0.00041422,-0.00041423,0.17756762,-0.17756819,1.08730329,-1.08730825,2.13089865,-2.13091540,0.01429675,-0.01429702,3.29930016,-3.29931997
-4.33716858,6.29598725,-6.29602387,0.83609610,-0.83610074,0.49008093,-0.49008360,0.00044305,-0.00044306,0.17891129,-0.17891176,1.10881376,-1.10881832,2.17573716,-2.17575325,0.01542131,-0.01542163,3.38032552,-3.38034424
-4.33116558,6.43205123,-6.43208608,0.85313822,-0.85314223,0.50597199,-0.50597471,0.00047559,-0.00047560,0.17992266,-0.17992306,1.12936263,-1.12936678,2.21784186,-2.21785737,0.01673253,-0.01673291,3.45827622,-3.45829390
-4.32516258,6.56258719,-6.56262048,0.86797831,-0.86798164,0.52243657,-0.52243937,0.00051191,-0.00051193,0.18064087,-0.18064121,1.14889270,-1.14889647,2.25747161,-2.25748663,0.01825096,-0.01825140,3.53315487,-3.53317159
-4.31915958,6.68808337,-6.68811532,0.88038948,-0.88039209,0.53950239,-0.53950529,0.00055210,-0.00055212,0.18111843,-0.18111873,1.16739642,-1.16739982,2.29498018,-2.29499484,0.01999649,-0.01999699,3.60509446,-3.60511031
-4.31315658,6.80921939,-6.80925028,0.89022425,-0.89022614,0.55718567,-0.55718867,0.00059629,-0.00059631,0.18141938,-0.18141965,1.18490713,-1.18491021,2.33079547,-2.33080992,0.02198758,-0.02198815,3.67433108,-3.67434618
-4.30715358,6.92679792,-6.92682806,0.89741432,-0.89741549,0.57548402,-0.57548712,0.00064457,-0.00064459,0.18161709,-0.18161736,1.20148815,-1.20149093,2.36539413,-2.36540850,0.02424034,-0.02424100,3.74116957,-3.74118404
-4.30115058,7.04166669,-7.04169636,0.90196661,-0.90196709,0.59436964,-0.59437285,0.00069702,-0.00069705,0.18179166,-0.18179195,1.21721988,-1.21722241,2.39927259,-2.39928703,0.02676764,-0.02676838,3.80594352,-3.80595749
-4.29514757,7.15463461,-7.15466407,0.90395596,-0.90395579,0.61378316,-0.61378647,0.00075367,-0.00075370,0.18202702,-0.18202736,1.23218598,-1.23218829,2.43291604,-2.43293069,0.02957812,-0.02957894,3.86897206,-3.86898565
-4.28914457,7.26638681,-7.26641627,0.90351497,-0.90351419,0.63362851,-0.63363189,0.00081444,-0.00081447,0.18240799,-0.18240840,1.24645908,-1.24646120,2.46676678,-2.46678177,0.03267528,-0.03267618,3.93051558,-3.93052887
-4.28314157,7.37740324,-7.37743286,0.90082158,-0.90082025,0.65376926,-0.65377268,0.00087918,-0.00087921,0.18301718,-0.18301767,1.26008704,-1.26008899,2.50119380,-2.50120922,0.03605658,-0.03605756,3.99073310,-3.99074615
-4.27713857,7.48788608,-7.48791591,0.89608524,-0.89608342,0.67402665,-0.67403006,0.00094761,-0.00094764,0.18393208,-0.18393268,1.27308053,-1.27308232,2.53646530,-2.53648123,0.03971273,-0.03971378,4.04964407,-4.04965689
-4.27113557,7.59770048,-7.59773048,0.88953244,-0.88953020,0.69417968,-0.69418303,0.00101933,-0.00101936,0.18522242,-0.18522315,1.28540274,-1.28540435,2.57272592,-2.57274239,0.04362699,-0.04362812,4.10709705,-4.10710960
-4.26513257,7.70633313,-7.70636317,0.88139262,-0.88139002,0.71396732,-0.71397055,0.00109380,-0.00109383,0.18694793,-0.18694879,1.29696194,-1.29696335,2.60998019,-2.60999719,0.04777483,-0.04777602,4.16274763,-4.16275981
-4.25912956,7.81287210,-7.81290193,0.87188501,-0.87188210,0.73309297,-0.73309600,0.00117035,-0.00117038,0.18915658,-0.18915760,1.30760745,-1.30760863,2.64808364,-2.64810115,0.05212367,-0.05212491,4.21604745,-4.21605912
-4.25312656,7.91601021,-7.91603949,0.86120746,-0.86120429,0.75123105,-0.75123380,0.00124818,-0.00124822,0.19188363,-0.19188481,1.31712948,-1.31713037,2.68674241,-2.68676034,0.05663302,-0.05663430,4.26624562,-4.26625656
-4.24712356,8.01407338,-8.01410167,0.84952763,-0.84952423,0.76803558,-0.76803798,0.00132637,-0.00132641,0.19515132,-0.19515266,1.32526286,-1.32526338,2.72552184,-2.72554008,0.06125483,-0.06125613,4.31240309,-4.31241308
-4.24112056,8.10507348,-8.10510028,0.83697706,-0.83697348,0.78315052,-0.78315248,0.00140392,-0.00140396,0.19896948,-0.19897099,1.33169485,-1.33169493,2.76386426,-2.76388269,0.06593418,-0.06593548,4.35341995,-4.35342871
-4.23511756,8.18678417,-8.18680896,0.82364837,-0.82364461,0.79622134,-0.79622278,0.00147974,-0.00147978,0.20333696,-0.20333865,1.33607661,-1.33607616,2.80111525,-2.80113371,0.07061029,-0.07061158,4.38807464,-4.38808185
-4.22911456,8.25683674,-8.25685894,0.80959552,-0.80959160,0.80690747,-0.80690832,0.00155271,-0.00155275,0.20824395,-0.20824582,1.33803778,-1.33803672,2.83655756,-2.83657589,0.07521781,-0.07521906,4.41507344,-4.41507879
-4.22311156,8.31283145,-8.31285051,0.79483703,-0.79483296,0.81489504,-0.81489522,0.00162169,-0.00162173,0.21367504,-0.21367709,1.33720372,-1.33720194,2.86945109,-2.86946914,0.07968833,-0.07968953,4.43310803,-4.43311121
-4.21710855,8.35245927,-8.35247469,0.77936180,-0.77935756,0.81990935,-0.81990882,0.00168560,-0.00168564,0.21961296,-0.21961520,1.33321418,-1.33321162,2.89907714,-2.89909476,0.08395223,-0.08395336,4.44091818,-4.44091889
-4.21110555,8.37362785,-8.37363922,0.76313689,-0.76313248,0.82172648,-0.82172519,0.00174342,-0.00174346,0.22604287,-0.22604531,1.32574285,-1.32573943,2.92478469,-2.92480179,0.08794052,-0.08794155,4.43735641,-4.43735442
-4.20510255,8.37458527,-8.37459228,0.74611678,-0.74611219,0.82018351,-0.82018143,0.00179426,-0.00179430,0.23295694,-0.23295960,1.31451639,-1.31451206,2.94603642,-2.94605293,0.09158685,-0.09158777,4.42145126,-4.42144636
-4.19909955,8.35403503,-8.35403752,0.72825329,-0.72824851,0.81518684,-0.81518398,0.00183739,-0.00183742,0.24035909,-0.24036198,1.29933218,-1.29932691,2.96245191,-2.96246782,0.09482955,-0.09483034,4.39246568,-4.39245776
-4.19309655,8.31123620,-8.31123417,0.70950551,-0.70950053,0.80671828,-0.80671464,0.00187226,-0.00187230,0.24826949,-0.24827265,1.28007375,-1.28006753,2.97384585,-2.97386121,0.09761350,-0.09761415,4.34994753,-4.34993654
-4.18709355,8.24608326,-8.24607690,0.68984901,-0.68984384,0.79483842,-0.79483404,0.00189859,-0.00189863,0.25672880,-0.25673226,1.25672298,-1.25671582,2.98025900,-2.98027393,0.09989188,-0.09989238,4.29376925,-4.29375524
-4.18109055,8.15916110,-8.15915078,0.66928372,-0.66927837,0.77968741,-0.77968233,0.00191634,-0.00191637,0.26580167,-0.26580548,1.22936858,-1.22936053,2.98198015,-2.98199484,0.10162764,-0.10162798,4.22415470,-4.22413781
-4.17508754,8.05177212,-8.05175840,0.64784005,-0.64783454,0.76148278,-0.76147708,0.00192574,-0.00192577,0.27557943,-0.27558363,1.19821020,-1.19820134,2.97955773,-2.97957246,0.10279470,-0.10279487,4.14169150,-4.14167196
-4.16908454,7.92593350,-7.92591715,0.62558279,-0.62557713,0.74051464,-0.74050842,0.00192734,-0.00192737,0.28618164,-0.28618630,1.16355807,-1.16354852,2.97380025,-2.97381535,0.10337868,-0.10337868,4.04732819,-4.04730632
-4.16308154,7.78434457,-7.78432651,0.60261269,-0.60260692,0.71713837,-0.71713172,0.00192199,-0.00192201,0.29775647,-0.29776167,1.12582810,-1.12581797,2.96576513,-2.96578100,0.10337730,-0.10337714,3.94235624,-3.94233245
-4.15707854,7.63032526,-7.63030657,0.57906561,-0.57905978,0.69176505,-0.69175809,0.00191082,-0.00191084,0.31047963,-0.31048545,1.08553265,-1.08552210,2.95673636,-2.95675347,0.10280031,-0.10279999,3.82837779,-3.82835257
-4.15107554,7.46772842,-7.46771029,0.55510950,-0.55510365,0.66485024,-0.66484309,0.00189526,-0.00189528,0.32455194,-0.32455846,1.04326739,-1.04325659,2.94819168,-2.94821054,0.10166895,-0.10166848,3.70726060,-3.70723448
-4.14507254,7.30082969,-7.30081341,0.53093923,-0.53093341,0.63688138,-0.63687417,0.00187703,-0.00187705,0.34019530,-0.34020262,0.99969496,-0.99968410,2.94176052,-2.94178165,0.10001509,-0.10001448,3.58108234,-3.58105591
-4.13906953,7.13419977,-7.13418667,0.50676991,-0.50676419,0.60836446,-0.60835733,0.00185808,-0.00185810,0.35764744,-0.35765564,0.95552596,-0.95551523,2.93917445,-2.93919841,0.09787992,-0.09787918,3.45206691,-3.45204077
-4.13306653,6.97256445,-6.97255586,0.48282906,-0.48282348,0.57981051,-0.57980358,0.00184060,-0.00184062,0.37715519,-0.37716435,0.91149830,-0.91148790,2.94221213,-2.94223948,0.09531240,-0.09531155,3.32251565,-3.32249041
-4.12706353,6.82065837,-6.82065560,0.45934798,-0.45934261,0.55172226,-0.55171566,0.00182697,-0.00182699,0.39896669,-0.39897691,0.86835561,-0.86834572,2.95264087,-2.95267213,0.09236747,-0.09236653,3.19473646,-3.19471272
-4.12106053,6.68307831,-6.68308257,0.43655318,-0.43654807,0.52458165,-0.52457550,0.00181973,-0.00181975,0.42332267,-0.42333403,0.82682570,-0.82681653,2.97215713,-2.97219278,0.08910411,-0.08910310,3.07097399,-3.07095231
-4.11505753,6.56414172,-6.56415413,0.41465801,-0.41465319,0.49883849,-0.49883290,0.00182155,-0.00182157,0.45044703,-0.45045959,0.78759985,-0.78759156,3.00232822,-3.00236870,0.08558342,-0.08558234,2.95334356,-2.95332445
-4.10905453,6.46775577,-6.46777727,0.39385517,-0.39385069,0.47490064,-0.47489570,0.00183521,-0.00183523,0.48053708,-0.48055090,0.75131363,-0.75130636,3.04453732,-3.04458298,0.08186665,-0.08186553,2.84377146,-2.84375537
-4.10305153,6.39730139,-6.39733275,0.37431041,-0.37430630,0.45312592,-0.45312171,0.00186352,-0.00186354,0.51375377,-0.51376888,0.71852990,-0.71852379,3.09993373,-3.09998484,0.07801344,-0.07801230,2.74394370,-2.74393100
-4.09704852,6.35553601,-6.35557777,0.35615764,-0.35615392,0.43381600,-0.43381258,0.00190934,-0.00190937,0.55021218,-0.55022859,0.68972460,-0.68971976,3.16939009,-3.16944682,0.07408026,-0.07407911,2.65526474,-2.65525572
-4.09104552,6.34451779,-6.34457028,0.33949568,-0.33949236,0.41721226,-0.41720967,0.00197552,-0.00197555,0.58997283,-0.58999054,0.66527555,-0.66527203,3.25346787,-3.25353027,0.07011905,-0.07011789,2.57882731,-2.57882215
-4.08504252,6.36555320,-6.36561651,0.32438670,-0.32438378,0.40349366,-0.40349193,0.00206487,-0.00206491,0.63303397,-0.63305293,0.64545454,-0.64545240,3.35239214,-3.35246014,0.06617620,-0.06617506,2.51539379,-2.51539258
-4.07903952,6.41916866,-6.41924259,0.31085637,-0.31085384,0.39277647,-0.39277562,0.00218014,-0.00218019,0.67932536,-0.67934551,0.63042294,-0.63042217,3.46603631,-3.46610973,0.06229189,-0.06229077,2.46538916,-2.46539189
-4.07303652,6.50510627,-6.50519043,0.29889545,-0.29889329,0.38511580,-0.38511581,0.00232399,-0.00232405,0.72870375,-0.72872500,0.62023055,-0.62023114,3.59391722,-3.59399575,0.05849969,-0.05849861,2.42890503,-2.42891160
-4.06703352,6.62234293,-6.62243665,0.28846283,-0.28846102,0.38050864,-0.38050949,0.00249897,-0.00249903,0.78095053,-0.78097276,0.61481788,-0.61481976,3.73520046,-3.73528367,0.05482651,-0.05482546,2.40571381,-2.40572405
-4.06103052,6.76913095,-6.76923335,0.27948962,-0.27948813,0.37889821,-0.37889987,0.00270747,-0.00270754,0.83577155,-0.83579461,0.61402132,-0.61402441,3.88871576,-3.88880309,0.05129281,-0.05129180,2.39529197,-2.39530559
-4.05502751,6.94305844,-6.94316844,0.27188405,-0.27188284,0.38017940,-0.38018180,0.00295174,-0.00295182,0.89279945,-0.89282316,0.61758118,-0.61758537,4.05298173,-4.05307253,0.04791311,-0.04791214,2.39685071,-2.39686735
-4.04902451,7.14112665,-7.14124297,0.26553689,-0.26553592,0.38420494,-0.38420803,0.00323387,-0.00323396,0.95159855,-0.95162270,0.62515209,-0.62515724,4.22623934,-4.22633287,0.04469659,-0.04469566,2.40937269,-2.40939197
-4.04302151,7.35984146,-7.35996270,0.26032711,-0.26032635,0.39079219,-0.39079589,0.00355574,-0.00355584,1.01167221,-1.01169659,0.63631546,-0.63632142,4.40649296,-4.40658839,0.04164793,-0.04164705,2.43165317,-2.43167462
-4.03701851,7.59531598,-7.59544062,0.25612747,-0.25612688,0.39973016,-0.39973440,0.00391908,-0.00391919,1.07247268,-1.07249705,0.65059355,-0.65060015,4.59155782,-4.59165425,0.03876815,-0.03876730,2.46234371,-2.46236684
