energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.95147574,2.34891497,-2.96319930,0.02610239,-0.01375340,0.12656995,-0.07691595,1.01620218,-0.58761587,1.18310257,-2.18973579,0.44518751,-0.22508211,0.05264406,-0.01765375,0.39798485,-0.26678697
0.95747874,2.32569294,-2.95670508,0.02540070,-0.01421025,0.12583983,-0.07825737,1.00478853,-0.59297404,1.18140182,-2.18396120,0.43231950,-0.22599810,0.05144028,-0.01695928,0.39483014,-0.27013835
0.96348174,2.29768254,-2.95090155,0.02464750,-0.01463456,0.12471154,-0.07958395,0.99009192,-0.59725900,1.17784298,-2.18011283,0.41804955,-0.22676905,0.05008009,-0.01630077,0.39108724,-0.27339113
0.96948474,2.26582746,-2.94633547,0.02385781,-0.01501911,0.12322522,-0.08089117,0.97245983,-0.60054830,1.17286406,-2.17856130,0.40262707,-0.22742860,0.04859174,-0.01569052,0.38688740,-0.27651580
0.97548774,2.23114792,-2.94348257,0.02304668,-0.01535673,0.12142520,-0.08217180,0.95226461,-0.60292111,1.16694518,-2.17961671,0.38631083,-0.22800485,0.04700403,-0.01514001,0.38237750,-0.27947719
0.98149075,2.19471480,-2.94272475,0.02222877,-0.01564052,0.11935872,-0.08341589,0.92989284,-0.60445464,1.16059589,-2.18351201,0.36936121,-0.22851809,0.04534561,-0.01465964,0.37771713,-0.28223562
0.98749375,2.15762302,-2.94433486,0.02141792,-0.01586413,0.11707463,-0.08461090,0.90573527,-0.60522141,1.15434176,-2.19039214,0.35203272,-0.22897934,0.04364411,-0.01425853,0.37307535,-0.28474876
0.99349675,2.12096519,-2.94846961,0.02062686,-0.01602199,0.11462221,-0.08574205,0.88017761,-0.60528746,1.14871087,-2.20030928,0.33456725,-0.22938954,0.04192553,-0.01394450,0.36862725,-0.28697395
0.99949975,2.08580617,-2.95517080,0.01986690,-0.01610957,0.11205007,-0.08679285,0.85359246,-0.60471170,1.14422046,-2.21322423,0.31718818,-0.22973958,0.04021371,-0.01372393,0.36455039,-0.28887106
1.00550275,2.05315923,-2.96437421,0.01914775,-0.01612360,0.10940521,-0.08774576,0.82633254,-0.60354609,1.14136412,-2.22901366,0.30009553,-0.23001099,0.03852990,-0.01360186,0.36102120,-0.29040556
1.01150575,2.02396422,-2.97592543,0.01847747,-0.01606226,0.10673227,-0.08858297,0.79872537,-0.60183678,1.14059982,-2.24748239,0.28346236,-0.23017735,0.03689253,-0.01358203,0.35821130,-0.29155164
1.01750875,1.99906809,-2.98960116,0.01786242,-0.01592532,0.10407291,-0.08928726,0.77106928,-0.59962590,1.14233888,-2.26837987,0.26743248,-0.23020618,0.03531710,-0.01366699,0.35628387,-0.29229530
1.02351176,1.97920788,-3.00513450,0.01730735,-0.01571424,0.10146538,-0.08984281,0.74363083,-0.59695385,1.14693602,-2.29141950,0.25211935,-0.23006128,0.03381620,-0.01385825,0.35539007,-0.29263703
1.02951476,1.96499614,-3.02224229,0.01681556,-0.01543215,0.09894422,-0.09023602,0.71664336,-0.59386174,1.15468055,-2.31629964,0.23760624,-0.22970527,0.03239967,-0.01415641,0.35566537,-0.29259408
1.03551776,1.95690886,-3.04065256,0.01638908,-0.01508387,0.09654008,-0.09045629,0.69030656,-0.59039386,1.16578870,-2.34272459,0.22394747,-0.22910224,0.03107485,-0.01456135,0.35722602,-0.29220206
1.04152076,1.95527562,-3.06013034,0.01602890,-0.01467576,0.09427955,-0.09049658,0.66478681,-0.58659990,1.18039709,-2.37042444,0.21117050,-0.22822033,0.02984693,-0.01507231,0.36016551,-0.29151572
1.04752376,1.96027217,-3.08049976,0.01573529,-0.01421558,0.09218517,-0.09035389,0.64021818,-0.58253659,1.19855735,-2.39917216,0.19927889,-0.22703406,0.02871926,-0.01568809,0.36455107,-0.29060890
1.05352676,1.97191511,-3.10166119,0.01550801,-0.01371223,0.09027538,-0.09002959,0.61670383,-0.57826876,1.22023196,-2.42879702,0.18825557,-0.22552626,0.02769382,-0.01640704,0.37042043,-0.28957361
1.05952976,1.99005895,-3.12360188,0.01534661,-0.01317551,0.08856448,-0.08952946,0.59431764,-0.57386961,1.24529148,-2.45919316,0.17806662,-0.22368960,0.02677150,-0.01722717,0.37777870,-0.28851812
1.06553277,2.01439557,-3.14639945,0.01525064,-0.01261581,0.08706258,-0.08886362,0.57310609,-0.56942005,1.27351313,-2.49032280,0.16866497,-0.22152750,0.02595247,-0.01814611,0.38659568,-0.28756419
1.07153577,2.04445649,-3.17021765,0.01521978,-0.01204376,0.08577558,-0.08804628,0.55309019,-0.56500727,1.30458114,-2.52221368,0.15999417,-0.21905449,0.02523646,-0.01916108,0.39680369,-0.28684356
1.07753877,2.07961797,-3.19529439,0.01525404,-0.01146992,0.08470505,-0.08709521,0.53426752,-0.56072239,1.33808898,-2.55495068,0.15199180,-0.21629590,0.02462290,-0.02026880,0.40829613,-0.28649366
1.08354177,2.11910956,-3.22192259,0.01535377,-0.01090445,0.08384818,-0.08603120,0.51661436,-0.55665746,1.37354375,-2.58866194,0.14459260,-0.21328706,0.02411101,-0.02146535,0.42092686,-0.28665286
1.08954477,2.16202622,-3.25042463,0.01551964,-0.01035679,0.08319772,-0.08487729,0.50008793,-0.55290184,1.41037292,-2.62350013,0.13773112,-0.21007190,0.02369987,-0.02274600,0.43451071,-0.28745521
1.09554777,2.20734438,-3.28112175,0.01575257,-0.00983542,0.08274192,-0.08365791,0.48462880,-0.54953814,1.44793367,-2.65961977,0.13134391,-0.20670114,0.02338826,-0.02410507,0.44882524,-0.28902511
1.10155078,2.25394189,-3.31430003,0.01605362,-0.00934758,0.08246458,-0.08239802,0.47016350,-0.54663809,1.48552482,-2.69715195,0.12537115,-0.20323013,0.02317454,-0.02553571,0.46361379,-0.29147187
1.10755378,2.30062194,-3.35017473,0.01642376,-0.00889915,0.08234517,-0.08112213,0.45660740,-0.54425828,1.52240140,-2.73617763,0.11975789,-0.19971644,0.02305646,-0.02702972,0.47858998,-0.29488444
1.11355678,2.34614063,-3.38885516,0.01686367,-0.00849449,0.08235905,-0.07985343,0.44386768,-0.54243634,1.55779151,-2.77670124,0.11445477,-0.19621749,0.02303089,-0.02857743,0.49344361,-0.29932653
1.11955978,2.38923753,-3.43031209,0.01737348,-0.00813642,0.08247780,-0.07861291,0.43184665,-0.54118743,1.59091543,-2.81862621,0.10941835,-0.19278802,0.02309358,-0.03016754,0.50784790,-0.30483235
1.12556278,2.42866870,-3.47434980,0.01795255,-0.00782620,0.08266973,-0.07741853,0.42044504,-0.54050161,1.62100612,-2.86173387,0.10461118,-0.18947791,0.02323892,-0.03178713,0.52146784,-0.31140296
1.13156578,2.46324085,-3.52058471,0.01859916,-0.00756358,0.08290051,-0.07628458,0.40956538,-0.54034199,1.64733080,-2.90566735,0.10000157,-0.18633021,0.02345978,-0.03342158,0.53396951,-0.31900366
1.13756878,2.49184580,-3.56843209,0.01931037,-0.00734696,0.08313390,-0.07522110,0.39911527,-0.54064391,1.66921252,-2.94992174,0.09556327,-0.18337949,0.02374738,-0.03505473,0.54502993,-0.32756239
1.14357179,2.51349366,-3.61710232,0.02008179,-0.00717352,0.08333268,-0.07423352,0.38901039,-0.54131540,1.68605120,-2.99384143,0.09127497,-0.18065080,0.02409125,-0.03666900,0.55434714,-0.33696928
1.14957479,2.52734350,-3.66560734,0.02090751,-0.00703943,0.08345962,-0.07332246,0.37917717,-0.54223873,1.69734300,-3.03662545,0.08711980,-0.17815895,0.02447931,-0.03824569,0.56165009,-0.34707758
1.15557779,2.53273010,-3.71277772,0.02178002,-0.00694008,0.08347853,-0.07248368,0.36955492,-0.54327321,1.70269718,-3.07734092,0.08308490,-0.17590850,0.02489806,-0.03976526,0.56670782,-0.35770577
1.16158079,2.52918560,-3.75729014,0.02269024,-0.00687035,0.08335535,-0.07170830,0.36009735,-0.54425927,1.70184985,-3.11494457,0.07916095,-0.17389414,0.02533287,-0.04120779,0.56933769,-0.36864110
1.16758379,2.51645499,-3.79770431,0.02362759,-0.00682482,0.08305927,-0.07098315,0.35077345,-0.54502344,1.69467357,-3.14831167,0.07534187,-0.17210166,0.02576839,-0.04255344,0.56941200,-0.37964446
1.17358679,2.49450463,-3.83250825,0.02458021,-0.00679806,0.08256378,-0.07029134,0.34156760,-0.54538440,1.68118266,-3.17627130,0.07162457,-0.17050929,0.02618899,-0.04378299,0.56686298,-0.39045625
1.17958979,2.46352339,-3.86016995,0.02553511,-0.00678486,0.08184761,-0.06961297,0.33247896,-0.54515965,1.66153359,-3.19764661,0.06800883,-0.16908951,0.02657938,-0.04487834,0.56168564,-0.40080352
1.18559280,2.42391633,-3.87919317,0.02647856,-0.00678043,0.08089565,-0.06892599,0.32352023,-0.54417260,1.63602058,-3.21129823,0.06449728,-0.16781096,0.02692521,-0.04582312,0.55393852,-0.41040776
1.19159580,2.37629105,-3.88817511,0.02739635,-0.00678061,0.07969961,-0.06820715,0.31471575,-0.54225991,1.60506645,-3.21616889,0.06109547,-0.16664072,0.02721365,-0.04660322,0.54374218,-0.41899329
1.19759880,2.32143750,-3.88586292,0.02827422,-0.00678198,0.07825859,-0.06743308,0.30609926,-0.53927852,1.56920912,-3.21132718,0.05781203,-0.16554643,0.02743403,-0.04720720,0.53127566,-0.42629601
1.20360180,2.26030204,-3.87120671,0.02909825,-0.00678200,0.07657939,-0.06658125,0.29771121,-0.53511232,1.52908441,-3.19600815,0.05465894,-0.16449848,0.02757843,-0.04762682,0.51677084,-0.43207194
1.20960480,2.19395702,-3.84340626,0.02985527,-0.00677904,0.07467666,-0.06563108,0.28959605,-0.52967798,1.48540578,-3.16964896,0.05165180,-0.16347195,0.02764212,-0.04785725,0.50050527,-0.43610545
1.21560780,2.12356730,-3.80194926,0.03053329,-0.00677239,0.07257282,-0.06456485,0.28179946,-0.52292973,1.43894216,-3.13191751,0.04881016,-0.16244832,0.02762399,-0.04789735,0.48279367,-0.43821670
1.22161081,2.05035516,-3.74663914,0.03112189,-0.00676227,0.07029774,-0.06336856,0.27436582,-0.51486278,1.39049449,-3.08273282,0.04615792,-0.16141670,0.02752677,-0.04774970,0.46397847,-0.43826802
1.22761381,1.97556515,-3.67761118,0.03161256,-0.00674969,0.06788825,-0.06203264,0.26733599,-0.50551531,1.34087239,-3.02227588,0.04372368,-0.16037479,0.02735718,-0.04742062,0.44442003,-0.43616894
1.23361681,1.90043044,-3.59533597,0.03199904,-0.00673640,0.06538748,-0.06055241,0.26074555,-0.49496882,1.29087162,-2.95099057,0.04154110,-0.15932928,0.02712585,-0.04691991,0.42448679,-0.43187958
1.23961981,1.82614188,-3.50061028,0.03227759,-0.00672470,0.06284395,-0.05892845,0.25462356,-0.48334683,1.24125341,-2.86957441,0.03964926,-0.15829577,0.02684715,-0.04626061,0.40454595,-0.42541238
1.24562281,1.75382101,-3.39453557,0.03244717,-0.00671733,0.06031065,-0.05716665,0.24899194,-0.47081203,1.19272639,-2.77895972,0.03809289,-0.15729831,0.02653883,-0.04545856,0.38495496,-0.41683195
1.25162581,1.68449785,-3.27848549,0.03250957,-0.00671722,0.05784386,-0.05527811,0.24386539,-0.45756185,1.14593171,-2.68028606,0.03692266,-0.15636847,0.02622148,-0.04453187,0.36605416,-0.40625315
1.25762881,1.61909401,-3.15406381,0.03246950,-0.00672738,0.05550201,-0.05327874,0.23925185,-0.44382288,1.10143177,-2.57486532,0.03619522,-0.15554405,0.02591793,-0.04350039,0.34816084,-0.39383740
1.26363182,1.55841139,-3.02305486,0.03233448,-0.00675070,0.05334442,-0.05118883,0.23515351,-0.42984410,1.05970277,-2.46414119,0.03597324,-0.15486762,0.02565249,-0.04238503,0.33156480,-0.37978753
1.26963482,1.50312641,-2.88736905,0.03211479,-0.00678978,0.05143004,-0.04903227,0.23156811,-0.41588951,1.02113115,-2.34964496,0.03632520,-0.15438479,0.02545015,-0.04120716,0.31652551,-0.36434125
1.27563782,1.45378933,-2.74898577,0.03182324,-0.00684682,0.04981616,-0.04683580,0.22849053,-0.40223032,0.98601362,-2.23294975,0.03732505,-0.15414248,0.02533566,-0.03998800,0.30327067,-0.34776374
1.28164082,1.41082808,-2.60989646,0.03147490,-0.00692348,0.04855719,-0.04462814,0.22591448,-0.38913699,0.95456042,-2.11562529,0.03905162,-0.15418719,0.02533272,-0.03874799,0.29199620,-0.33033951
1.28764382,1.37455576,-2.47205020,0.03108670,-0.00702089,0.04770344,-0.04243902,0.22383415,-0.37687170,0.92690137,-1.99919521,0.04158774,-0.15456342,0.02546302,-0.03750632,0.28286725,-0.31236406
1.29364682,1.34518076,-2.33730412,0.03067704,-0.00713954,0.04730004,-0.04029830,0.22224571,-0.36568129,0.90309406,-1.88509862,0.04501915,-0.15531229,0.02574550,-0.03628051,0.27602001,-0.29413558
1.29964982,1.32281849,-2.20738047,0.03026525,-0.00727939,0.04738586,-0.03823513,0.22114845,-0.35579100,0.88313342,-1.77465750,0.04943305,-0.15647039,0.02619555,-0.03508606,0.27156394,-0.27594716
1.30565283,1.30750358,-2.08383171,0.02987106,-0.00743987,0.04799256,-0.03627716,0.22054557,-0.34739937,0.86696199,-1.66905098,0.05491632,-0.15806902,0.02682442,-0.03393629,0.26958420,-0.25807968
1.31165583,1.29920163,-1.96801463,0.02951399,-0.00762008,0.04914380,-0.03444987,0.22044444,-0.34067418,0.85448028,-1.56929714,0.06155354,-0.16013360,0.02763870,-0.03284222,0.27014370,-0.24079570
1.31765883,1.29781952,-1.86107388,0.02921276,-0.00781885,0.05085449,-0.03277608,0.22085635,-0.33574968,0.84555645,-1.47624260,0.06942455,-0.16268349,0.02864001,-0.03181261,0.27328475,-0.22433460
1.32366183,1.30321364,-1.76393467,0.02898466,-0.00803501,0.05313025,-0.03127559,0.22179568,-0.33272501,0.84003488,-1.39055981,0.07860191,-0.16573199,0.02982478,-0.03085408,0.27902984,-0.20890891
1.32966483,1.31519558,-1.67730428,0.02884499,-0.00826756,0.05596700,-0.02996487,0.22327859,-0.33166383,0.83774319,-1.31275132,0.08914807,-0.16928659,0.03118429,-0.02997135,0.28738156,-0.19470203
1.33566783,1.33353498,-1.60168123,0.02880644,-0.00851590,0.05935065,-0.02885705,0.22532128,-0.33259483,0.83849748,-1.24316023,0.10111248,-0.17334930,0.03270484,-0.02916749,0.29832149,-0.18186733
1.34167084,1.35795969,-1.53737080,0.02887867,-0.00878008,0.06325707,-0.02796194,0.22793779,-0.33551332,0.84210560,-1.18198561,0.11452862,-0.17791707,0.03436807,-0.02844426,0.31180809,-0.17052828
1.34767384,1.38815335,-1.48450552,0.02906784,-0.00906099,0.06765216,-0.02728612,0.23113767,-0.34038324,0.84836861,-1.12930165,0.12941116,-0.18298212,0.03615148,-0.02780250,0.32777385,-0.16077988
1.35367684,1.42375116,-1.44306892,0.02937636,-0.00936055,0.07249211,-0.02683324,0.23492352,-0.34713988,0.85708052,-1.08507895,0.14575331,-0.18853225,0.03802911,-0.02724241,0.34612178,-0.15269079
1.35967984,1.46433436,-1.41292085,0.02980261,-0.00968192,0.07772396,-0.02660424,0.23928856,-0.35569274,0.86802675,-1.04920671,0.16352458,-0.19455096,0.03997223,-0.02676396,0.36672162,-0.14630624
1.36568284,1.50942431,-1.39382299,0.03034094,-0.01002953,0.08328625,-0.02659769,0.24421453,-0.36592856,0.88098155,-1.02151439,0.18266890,-0.20101740,0.04195023,-0.02636713,0.38940616,-0.14165134
1.37168584,1.55847726,-1.38546295,0.03098171,-0.01040921,0.08910994,-0.02681014,0.24966983,-0.37771440,0.89570511,-1.00179164,0.20310349,-0.20790610,0.04393148,-0.02605215,0.41396808,-0.13873461
1.37768884,1.61088059,-1.38747598,0.03171146,-0.01082814,0.09511956,-0.02723641,0.25560831,-0.39090053,0.91194063,-0.98980553,0.22471833,-0.21518661,0.04588426,-0.02581966,0.44015773,-0.13755152
1.38369185,1.66595152,-1.39946334,0.03251328,-0.01129478,0.10123452,-0.02786989,0.26196866,-0.40532333,0.92941205,-0.98531442,0.24737659,-0.22282296,0.04777767,-0.02567079,0.46768225,-0.13808774
1.38969485,1.72293909,-1.42100667,0.03336727,-0.01181871,0.10737065,-0.02870285,0.26867454,-0.42080790,0.94782290,-0.98807788,0.27091580,-0.23077305,0.04958241,-0.02560718,0.49620644,-0.14032211
1.39569785,1.78103002,-1.45167817,0.03425106,-0.01241044,0.11344187,-0.02972663,0.27563550,-0.43717069,0.96685653,-0.99786246,0.29515010,-0.23898814,0.05127158,-0.02563090,0.52535564,-0.14422892
1.40170085,1.83935883,-1.49104643,0.03514051,-0.01308105,0.11936204,-0.03093183,0.28274875,-0.45422201,0.98617825,-1.01444346,0.31987329,-0.24741236,0.05282132,-0.02574433,0.55472069,-0.14977966
1.40770385,1.89702231,-1.53867826,0.03601044,-0.01384190,0.12504688,-0.03230851,0.28990166,-0.47176859,1.00543943,-1.03760292,0.34486281,-0.25598259,0.05421133,-0.02594993,0.58386526,-0.15694398
1.41370685,1.95309830,-1.59413677,0.03683539,-0.01470417,0.13041597,-0.03384624,0.29697501,-0.48961622,1.02428355,-1.06712413,0.36988460,-0.26462845,0.05542525,-0.02625004,0.61233522,-0.16568990
1.41970985,2.00666822,-1.65697650,0.03759042,-0.01567845,0.13539473,-0.03553423,0.30384685,-0.50757258,1.04235436,-1.10278368,0.39469851,-0.27327285,0.05645092,-0.02664661,0.63966995,-0.17598324
1.42571286,2.05684269,-1.72673604,0.03825190,-0.01677419,0.13991641,-0.03736138,0.31039684,-0.52545017,1.05930558,-1.14434131,0.41906437,-0.28183283,0.05728045,-0.02714088,0.66541518,-0.18778636
1.43171586,2.10278940,-1.80292911,0.03879826,-0.01799929,0.14392387,-0.03931631,0.31651079,-0.54306947,1.07481209,-1.19152876,0.44274840,-0.29022089,0.05791027,-0.02773319,0.68913694,-0.20105625
1.43771886,2.14376184,-1.88503483,0.03921072,-0.01935952,0.14737132,-0.04138738,0.32208545,-0.56026223,1.08858193,-1.24403822,0.46552975,-0.29834677,0.05834094,-0.02842266,0.71043594,-0.21574206
1.44372186,2.17912797,-1.97248791,0.03947384,-0.02085816,0.15022571,-0.04356272,0.32703305,-0.57687476,1.10036865,-1.30151124,0.48720708,-0.30611949,0.05857701,-0.02920699,0.72896178,-0.23178230
1.44972486,2.20839716,-2.06466961,0.03957611,-0.02249548,0.15246788,-0.04583017,0.33128560,-0.59277113,1.10998347,-1.36352896,0.50760492,-0.31344980,0.05862671,-0.03008229,0.74442634,-0.24910176
1.45572786,2.23124438,-2.16090012,0.03951034,-0.02426847,0.15409339,-0.04817730,0.33479866,-0.60783622,1.11730642,-1.42960416,0.52657951,-0.32025269,0.05850172,-0.03104296,0.75661562,-0.26760845
1.46173087,2.24753019,-2.26043303,0.03927397,-0.02617053,0.15511289,-0.05059140,0.33755443,-0.62197825,1.12229611,-1.49917605,0.54402420,-0.32645000,0.05821683,-0.03208166,0.76539939,-0.28719064
1.46773387,2.25731560,-2.36245243,0.03886922,-0.02819131,0.15555214,-0.05305937,0.33956398,-0.63513077,1.12499740,-1.57160790,0.55987394,-0.33197290,0.05778972,-0.03318927,0.77073828,-0.30771439
1.47373687,2.26087083,-2.46607311,0.03830322,-0.03031666,0.15545157,-0.05556776,0.34086852,-0.64725397,1.12554651,-1.64618820,0.57410895,-0.33676413,0.05724066,-0.03435499,0.77268762,-0.32902159
1.47973987,2.25867734,-2.57034418,0.03758794,-0.03252868,0.15486531,-0.05810268,0.34153967,-0.65833501,1.12417327,-1.72213545,0.58675738,-0.34077984,0.05659237,-0.03556652,0.77139798,-0.35092886
1.48574287,2.25142285,-2.67425639,0.03674001,-0.03480593,0.15385991,-0.06064983,0.34167860,-0.66838746,1.12120014,-1.79860660,0.59789684,-0.34399098,0.05586982,-0.03681020,0.76711223,-0.37322741
1.49174587,2.23998923,-2.77675323,0.03578057,-0.03712378,0.15251253,-0.06319444,0.34141416,-0.67744974,1.11703794,-1.87470922,0.60765478,-0.34638405,0.05510016,-0.03807133,0.76015915,-0.39568402
1.49774887,2.22543355,-2.87674575,0.03473488,-0.03945484,0.15090879,-0.06572133,0.34089995,-0.68558252,1.11217830,-1.94951698,0.61620771,-0.34796133,0.05431257,-0.03933445,0.75094375,-0.41804326
1.50375188,2.20896271,-2.97313083,0.03363197,-0.04176953,0.14914033,-0.06821501,0.34031052,-0.69286529,1.10718295,-2.02208825,0.62377909,-0.34874038,0.05353820,-0.04058375,0.73993487,-0.44003095
1.50975488,2.19190255,-3.06481264,0.03250421,-0.04403683,0.14730206,-0.07065977,0.33983667,-0.69939215,1.10267005,-2.09148716,0.63063606,-0.34875299,0.05281006,-0.04180340,0.72765028,-0.46135893
1.51575788,2.17566215,-3.15072655,0.03138678,-0.04622497,0.14548925,-0.07303987,0.33968016,-0.70526701,1.09929805,-2.15680635,0.63708488,-0.34804359,0.05216284,-0.04297800,0.71464015,-0.48173094
1.52176088,2.16169468,-3.22986477,0.03031715,-0.04830234,0.14379458,-0.07533986,0.34004787,-0.71059846,1.09774745,-2.21719088,0.64346513,-0.34666721,0.05163267,-0.04409300,0.70146928,-0.50084950
1.52776388,2.15145577,-3.30130298,0.02933449,-0.05023830,0.14230515,-0.07754483,0.34114560,-0.71549461,1.09870103,-2.27186199,0.65014272,-0.34468711,0.05125680,-0.04513511,0.68869901,-0.51842361
1.53376688,2.14636079,-3.36422654,0.02847902,-0.05200410,0.14109963,-0.07964087,0.34317176,-0.72005795,1.10282311,-2.32014009,0.65750165,-0.34217224,0.05107312,-0.04609269,0.67686936,-0.53417691
1.53976988,2.14774218,-3.41795546,0.02779134,-0.05357375,0.14024560,-0.08161544,0.34631102,-0.72438075,1.11073841,-2.36146570,0.66593469,-0.33919462,0.05111956,-0.04695611,0.66648214,-0.54785607
1.54577289,2.15680805,-3.46196679,0.02731168,-0.05492476,0.13979721,-0.08345789,0.35072809,-0.72854099,1.12301123,-2.39541754,0.67583301,-0.33582679,0.05143332,-0.04771808,0.65798547,-0.55923886
1.55177589,2.17460333,-3.49591318,0.02707913,-0.05603889,0.13979318,-0.08515988,0.35656194,-0.73259910,1.14012537,-2.42172661,0.68757485,-0.33213952,0.05205002,-0.04837388,0.65176045,-0.56814182
1.55777889,2.20197425,-3.51963675,0.02713076,-0.05690272,0.14025535,-0.08671589,0.36392033,-0.73659559,1.16246562,-2.44028583,0.70151350,-0.32819972,0.05300264,-0.04892157,0.64811015,-0.57442685
1.56378189,2.23953738,-3.53317714,0.02750071,-0.05750814,0.14118766,-0.08812355,0.37287511,-0.74054971,1.19030110,-2.45115417,0.71796470,-0.32406882,0.05432035,-0.04936206,0.64725133,-0.57800665
1.56978489,2.28765390,-3.53677313,0.02821930,-0.05785262,0.14257573,-0.08938399,0.38345809,-0.74445897,1.22377118,-2.45455533,0.73719386,-0.31980153,0.05602735,-0.04969911,0.64930909,-0.57884852
1.57578789,2.34640983,-3.53085753,0.02931195,-0.05793933,0.14438703,-0.09050201,0.39565789,-0.74829978,1.26287432,-2.45087044,0.75940335,-0.31544505,0.05814158,-0.04993929,0.65431441,-0.57697648
1.58179090,2.41560289,-3.51604512,0.03079823,-0.05777714,0.14657165,-0.09148616,0.40941764,-0.75202878,1.30746025,-2.44062524,0.78472039,-0.31103879,0.06067346,-0.05009173,0.66220464,-0.57247141
1.58779390,2.49473643,-3.49311400,0.03269086,-0.05738036,0.14906363,-0.09234861,0.42463377,-0.75558505,1.35722585,-2.42447193,0.81318591,-0.30661443,0.06362475,-0.05016791,0.67282681,-0.56546934
1.59379690,2.58302071,-3.46298099,0.03499471,-0.05676836,0.15178285,-0.09310493,0.44115587,-0.75889282,1.41171505,-2.40316645,0.84474491,-0.30219648,0.06698745,-0.05018125,0.68594347,-0.55615780
1.59979990,2.67938188,-3.42667202,0.03770600,-0.05596507,0.15463738,-0.09377365,0.45878783,-0.76186471,1.47032277,-2.37754221,0.87923898,-0.29780310,0.07074300,-0.05014672,0.70124088,-0.54477043
1.60580290,2.78247854,-3.38528877,0.04081150,-0.05499831,0.15752630,-0.09437568,0.47729013,-0.76440519,1.53230315,-2.34848122,0.91640125,-0.29344723,0.07486164,-0.05008031,0.71833916,-0.53158008
1.61180590,2.89072590,-3.33997297,0.04428804,-0.05389897,0.16034271,-0.09493362,0.49638339,-0.76641426,1.59678199,-2.31688395,0.95585455,-0.28913798,0.07930213,-0.04999852,0.73680406,-0.51689077
1.61780890,3.00232706,-3.29186998,0.04810216,-0.05270026,0.16297715,-0.09547096,0.51575326,-0.76779109,1.66277320,-2.28363929,0.99711295,-0.28488206,0.08401179,-0.04991782,0.75615992,-0.50102864
1.62381191,3.11531105,-3.24209321,0.05221006,-0.05143671,0.16532090,-0.09601124,0.53505640,-0.76843763,1.72919906,-2.24959573,1.03958714,-0.28068546,0.08892695,-0.04985406,0.77590347,-0.48433252
1.62981491,3.22757672,-3.19169100,0.05655792,-0.05014334,0.16726943,-0.09657713,0.55392769,-0.76826197,1.79491379,-2.21553517,1.08259376,-0.27655501,0.09397381,-0.04982199,0.79551797,-0.46714442
1.63581791,3.33694157,-3.14161729,0.06108250,-0.04885472,0.16872564,-0.09718959,0.57198830,-0.76718148,1.85872998,-2.18215025,1.12536869,-0.27250000,0.09906972,-0.04983475,0.81448729,-0.44980020
1.64182091,3.44119429,-3.09270732,0.06571216,-0.04760410,0.16960280,-0.09786712,0.58885473,-0.76512560,1.91944708,-2.15002626,1.16708415,-0.26853369,0.10412481,-0.04990345,0.83230963,-0.43262099
1.64782391,3.53814960,-3.04565912,0.07036824,-0.04642262,0.16982721,-0.09862500,0.60414827,-0.76203832,1.97588118,-2.11962797,1.20686921,-0.26467470,0.10904406,-0.05003686,0.84851027,-0.41590547
1.65382691,3.62570368,-3.00102150,0.07496672,-0.04533861,0.16934035,-0.09947483,0.61750486,-0.75788016,2.02689523,-2.09129196,1.24383306,-0.26094818,0.11372963,-0.05024114,0.86265333,-0.39992336
1.65982991,3.70188870,-2.95918855,0.07942031,-0.04437694,0.16810054,-0.10042407,0.62858495,-0.75262979,2.07142854,-2.06522447,1.27709051,-0.25738678,0.11808342,-0.05051978,0.87435182,-0.38491023
1.66583292,3.76492440,-2.92040069,0.08364069,-0.04355851,0.16608394,-0.10147591,0.63708303,-0.74628508,2.10852483,-2.04150438,1.30578855,-0.25403129,0.12200986,-0.05087350,0.88327618,-0.37106374
1.67183592,3.81326522,-2.88475156,0.08754095,-0.04289991,0.16328509,-0.10262921,0.64273648,-0.73886370,2.13735752,-2.02009114,1.32913309,-0.25093097,0.12541862,-0.05130042,0.88916072,-0.35854143
1.67783892,3.84564104,-2.85220026,0.09103819,-0.04241311,0.15971669,-0.10387869,0.64533345,-0.73040317,2.15725162,-2.00083680,1.34641480,-0.24814349,0.12822738,-0.05179624,0.89180807,-0.34745979
1.68384192,3.86109027,-2.82258781,0.09405597,-0.04210534,0.15540887,-0.10521522,0.64471944,-0.72096025,2.16770117,-1.98350145,1.35703292,-0.24573442,0.13036438,-0.05235453,0.89109151,-0.33789477
1.68984492,3.85898390,-2.79565677,0.09652676,-0.04197909,0.15040795,-0.10662635,0.64080228,-0.71060988,2.16838169,-1.96777109,1.36051597,-0.24377629,0.13177070,-0.05296717,0.88695514,-0.32988344
1.69584792,3.83903970,-2.77107297,0.09839414,-0.04203214,0.14477465,-0.10809682,0.63355536,-0.69944343,2.15915714,-1.95327712,1.35653846,-0.24234715,0.13240216,-0.05362473,0.87941209,-0.32342666
1.70185093,3.80132598,-2.74844805,0.09961464,-0.04225782,0.13858201,-0.10960923,0.62301887,-0.68756647,2.14008111,-1.93961633,1.34493284,-0.24152875,0.13223078,-0.05431705,0.86854085,-0.31849248
